رده	třída	رده	třída	N;SG	N;NOM;FEM;SG;POS
چهره	obličej	چهره	obličej	N;SG	N;INAN;NOM;MASC;SG;POS
چهره	face	چهره	face	N;SG	N;NOM;MASC;SG;POS
یادبود	pomník	یادبود	pomník	N;SG	N;INAN;NOM;MASC;SG;POS
یادبود	památník	یادبود	památník	N;SG	N;INAN;NOM;MASC;SG;POS
یادبود	pomník	یادبود	pomník	N;SG	N;INAN;NOM;MASC;SG;POS
یادبود	památník	یادبود	památník	N;SG	N;INAN;NOM;MASC;SG;POS
یادبود	památka	یادبود	památka	N;SG	N;NOM;FEM;SG;POS
یادبود	monument	یادبود	monument	N;SG	N;INAN;NOM;MASC;SG;POS
تکنولوژی	technologii	None	technologie	N;SG	N;ACC;FEM;SG;POS
تکنولوژی	technologie	None	technologie	N;SG	N;NOM;FEM;SG;POS
تکنولوژی	technika	None	technika	N;SG	N;NOM;FEM;SG;POS
جمعه	pátku	جمعه	pátek	N;SG	N;INAN;GEN;MASC;SG;POS
جمعه	pátek	جمعه	pátek	N;SG	N;INAN;NOM;MASC;SG;POS
درگیر	zapojen	درگیر	zapojený	ADJ	ADJ;MASC;SG;POS;V.PTCP;PASS
درگیر	zapojena	درگیر	zapojený	ADJ	ADJ;POS;V.PTCP;PASS
وسطی	střed	وسطی	střed	N;SG	N;INAN;NOM;MASC;SG;POS
دارو	medicína	دارو	medicína	N;SG	N;NOM;FEM;SG;POS
دارو	lékařství	دارو	lékařství	N;SG	N;NOM;NEUT;SG;POS
دارو	lék	دارو	lék	N;SG	N;INAN;NOM;MASC;SG;POS
دارو	droga	دارو	droga	N;SG	N;NOM;FEM;SG;POS
مدارس	škol	None	škola	N;PL	N;GEN;FEM;PL;POS
مدارس	školy	None	škola	N;PL	N;NOM;FEM;PL;POS
عیسی	ježíši	عیسی	ježít	N;SG	N;ANIM;DAT;MASC;SG;POS
عیسی	ježíš	عیسی	ježit	N;SG	N;ANIM;NOM;MASC;SG;POS
ایوان	evana	ایوان	evana	N;SG	N;NOM;FEM;SG;POS
نوار	kazeta	None	kazeta	N;SG	N;NOM;FEM;SG;POS
نوار	pásku	None	páska	N;SG	N;ACC;FEM;SG;POS
نوار	páska	None	páska	N;SG	N;NOM;FEM;SG;POS
سخنرانی	přednáška	سخنرانی	přednáška	N;SG	N;NOM;FEM;SG;POS
سخنرانی	přednášku	سخنرانی	přednáška	N;SG	N;ACC;FEM;SG;POS
سخنرانی	proslov	سخنرانی	proslov	N;SG	N;INAN;NOM;MASC;SG;POS
سخنرانی	projev	سخنرانی	projev	N;SG	N;INAN;NOM;MASC;SG;POS
سخنرانی	řeč	سخنرانی	řeč	N;SG	N;NOM;FEM;SG;POS
کربن	uhlíku	None	uhlík	N;SG	N;INAN;GEN;MASC;SG;POS
کربن	uhlík	None	uhlík	N;SG	N;INAN;NOM;MASC;SG;POS
نقاش	malíř	نقاش	malíř	N;SG	N;ANIM;NOM;MASC;SG;POS
نقاش	malíře	نقاش	malíř	N;SG	N;ANIM;ACC;MASC;SG;POS
نمای	zobrazení	None	zobrazení	N;SG	N;NOM;NEUT;SG;POS
نمای	výhled	None	výhled	N;SG	N;INAN;NOM;MASC;SG;POS
نمای	pohled	None	pohled	N;SG	N;INAN;NOM;MASC;SG;POS
مک	macu	مک	mace	N;SG	N;INAN;NOM;MASC;SG;POS
ذهن	mysl	ذهن	mysl	N;SG	N;NOM;FEM;SG;POS
گلستان	růženec	گلستان	růženec	N;SG	N;INAN;NOM;MASC;SG;POS
ماری	marie	None	marie	N;SG	N;NOM;FEM;SG;POS
کوچه	ulička	کوچه	ulička	N;SG	N;NOM;FEM;SG;POS
کوچه	uličce	کوچه	ulička	N;SG	N;DAT;FEM;SG;POS
دروازه	bránu	دروازه	brána	N;SG	N;ACC;FEM;SG;POS
دروازه	gate	دروازه	gate	N;SG	N;INAN;NOM;MASC;SG;POS
بازرگانی	obchodník	بازرگانی	obchodník	N;SG	N;ANIM;NOM;MASC;SG;POS
خلیفه	khalifa	خلیفه	khalifa	N;SG	N;INAN;NOM;MASC;SG;POS
تجزیه	rozkladu	تجزیه	rozklad	N;SG	N;INAN;DAT;MASC;SG;POS
تجزیه	rozklad	تجزیه	rozklad	N;SG	N;INAN;NOM;MASC;SG;POS
تهدید	ohrožení	تهدید	ohrožení	N;SG	N;NOM;NEUT;SG;POS
تهدید	vyhrožování	تهدید	vyhrožování	N;SG	N;NOM;NEUT;SG;POS
تهدید	vyhrožování	تهدید	vyhrožování	N;SG	N;NOM;NEUT;SG;POS
تهدید	ohrožení	تهدید	ohrožení	N;SG	N;NOM;NEUT;SG;POS
تهدید	hrozba	تهدید	hrozba	N;SG	N;NOM;FEM;SG;POS
مونتانا	montana	مونتانا	montana	N;SG	N;NOM;FEM;SG;POS
انتقاد	kritika	انتقاد	kritika	N;SG	N;NOM;FEM;SG;POS
انتقاد	kritiku	انتقاد	kritika	N;SG	N;ACC;FEM;SG;POS
انتقاد	kritika	انتقاد	kritika	N;SG	N;NOM;FEM;SG;POS
انتقاد	kritiku	انتقاد	kritika	N;SG	N;ACC;FEM;SG;POS
کپی	kopírování	None	kopírování	N;SG	N;NOM;NEUT;SG;POS
سلامت	zdraví	سلامت	zdraví	N;SG	N;NOM;NEUT;SG;POS
سلامت	zdravotnictví	سلامت	zdravotnictví	N;SG	N;NOM;NEUT;SG;POS
سلامت	peace	سلامت	peace	N;SG	N;MASC;SG;POS
سلامت	míru	سلامت	míra	N;SG	N;ACC;FEM;SG;POS
سلامت	mír	سلامت	mír	N;SG	N;INAN;NOM;MASC;SG;POS
سلامت	bezpečnosti	سلامت	bezpečnost	N;SG	N;NOM;FEM;SG;POS
سلامت	bezpečnost	سلامت	bezpečnost	N;SG	N;NOM;FEM;SG;POS
سلامت	bezpečí	سلامت	bezpečí	N;SG	N;NOM;NEUT;SG;POS
طایفه	klan	None	klan	N;SG	N;INAN;NOM;MASC;SG;POS
طایفه	klanu	None	klan	N;SG	N;INAN;DAT;MASC;SG;POS
ابزارهای	nástroje	ابزار	nástroj	N;PL	N;INAN;NOM;MASC;PL;POS
مبتلا	nakažený	مبتلا	nakažený	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
مبتلا	infikované	مبتلا	infikovaný	ADJ	ADJ;NOM;NEUT;SG;POS
مبتلا	nakažených	مبتلا	nakažený	ADJ	ADJ;ANIM;GEN;MASC;PL;POS
مبتلا	infikovaných	مبتلا	infikovaný	ADJ	ADJ;GEN;MASC;PL;POS
باران	deště	باران	déšť	N;SG	N;INAN;NOM;MASC;SG;POS
باران	déšť	باران	déšť	N;SG	N;INAN;NOM;MASC;SG;POS
ذرات	částečky	None	částečka	N;PL	N;NOM;FEM;PL;POS
ذرات	částečky	None	částečka	N;PL	N;NOM;FEM;PL;POS
ذرات	částic	None	částice	N;PL	N;GEN;FEM;PL;POS
عملی	praktický	عملی	praktický	ADJ	ADJ;INAN;NOM;MASC;SG;POS
عملی	praktická	عملی	praktický	ADJ	ADJ;NOM;FEM;SG;POS
عملی	praktické	عملی	praktický	ADJ	ADJ;NOM;NEUT;SG;POS
شناخت	poznávání	شناخت	poznávání	N;SG	N;NOM;NEUT;SG;POS
خداوند	bůh	خداوند	bůh	N;SG	N;ANIM;NOM;MASC;SG;POS
حروف	dopisy	حرف	dopis	N;PL	N;INAN;NOM;MASC;PL;POS
حروف	písmena	حرف	písmeno	N;PL	N;NOM;NEUT;PL;POS
حروف	písmen	حرف	písmeno	N;PL	N;NOM;NEUT;PL;POS
شاهد	svědek	شاهد	svědek	N;SG	N;ANIM;NOM;MASC;SG;POS
شاهد	svědka	شاهد	svědek	N;SG	N;ANIM;ACC;MASC;SG;POS
شاهد	svědkyně	شاهد	svědkyně	N;SG	N;NOM;FEM;SG;POS
تور	turné	تور	turné	N;SG	N;NEUT;POS
تور	prohlídka	تور	prohlídka	N;SG	N;NOM;FEM;SG;POS
تور	síť	تور	síť	N;SG	N;NOM;FEM;SG;POS
تور	thor	تور	thor	N;SG	N;INAN;NOM;MASC;SG;POS
هفتاد	sedmdesát	هفتاد	sedmdesát	NUM	NUM;NOM;SG
کشتار	masakr	کشتار	masakr	N;SG	N;INAN;NOM;MASC;SG;POS
کشتار	porážka	کشتار	porážka	N;SG	N;NOM;FEM;SG;POS
کشتار	masakr	کشتار	masakr	N;SG	N;INAN;NOM;MASC;SG;POS
کشتار	porážku	کشتار	porážka	N;SG	N;ACC;FEM;SG;POS
کشتار	masakr	کشتار	masakr	N;SG	N;INAN;NOM;MASC;SG;POS
کشتار	krveprolití	کشتار	krveprolití	N;SG	N;NOM;NEUT;SG;POS
خانوادگی	rodina	خانوادگی	rodina	N;SG	N;NOM;FEM;SG;POS
خانوادگی	rodinka	خانوادگی	rodina	N;SG	N;NOM;FEM;SG;POS
سیاستمدار	politik	سیاستمدار	politik	N;SG	N;ANIM;NOM;MASC;SG;POS
تلفظ	výslovnost	تلفظ	výslovnost	N;SG	N;NOM;FEM;SG;POS
گذر	průjezd	None	průjezd	N;SG	N;INAN;NOM;MASC;SG;POS
گذر	tranzitu	None	tranzit	N;SG	N;INAN;GEN;MASC;SG;POS
گذر	tranzit	None	tranzit	N;SG	N;INAN;NOM;MASC;SG;POS
گذر	přihrávka	None	přihrávka	N;SG	N;NOM;FEM;SG;POS
گذر	průsmyk	None	průsmyk	N;SG	N;INAN;NOM;MASC;SG;POS
گذر	pass	None	pass	N;SG	N;INAN;NOM;MASC;SG;POS
نهادهای	instituce	نهاد	instituce	N;PL	N;NOM;FEM;PL;POS
مالکیت	přechovávání	مالکیت	přechovávání	N;SG	N;NOM;NEUT;SG;POS
مالکیت	držení	مالکیت	držení	N;SG	N;NOM;NEUT;SG;POS
مالکیت	majetek	مالکیت	majetek	N;SG	N;INAN;NOM;MASC;SG;POS
مالکیت	nemovitost	مالکیت	nemovitost	N;SG	N;NOM;FEM;SG;POS
مالکیت	vlastnost	مالکیت	vlastnost	N;SG	N;NOM;FEM;SG;POS
مالکیت	vlastnictví	مالکیت	vlastnictví	N;SG	N;NOM;NEUT;SG;POS
صدر	kancléř	صدر	kancléř	N;SG	N;ANIM;NOM;MASC;SG;POS
صدر	kancléři	صدر	kancléř	N;SG	N;ANIM;DAT;MASC;SG;POS
صدر	sadr	صدر	sadr	N;SG	N;NOM;NEUT;SG;POS
فلسفی	filozofické	فلسفی	filozofický	ADJ	ADJ;NOM;MASC;SG;POS
شکار	lov	شکار	lov	N;SG	N;INAN;NOM;MASC;SG;POS
شکار	lovu	شکار	lov	N;SG	N;INAN;DAT;MASC;SG;POS
شکار	lovení	شکار	lovení	N;SG	N;NOM;NEUT;SG;POS
راهنمایی	nápověda	راهنمایی	nápověda	N;SG	N;NOM;FEM;SG;POS
بایگانی	archivace	بایگانی	archivace	N;SG	N;NOM;FEM;SG;POS
بایگانی	archiv	بایگانی	archiv	N;SG	N;INAN;NOM;MASC;SG;POS
بایگانی	archivu	بایگانی	archiv	N;SG	N;INAN;GEN;MASC;SG;POS
بایگانی	archiv	بایگانی	archiv	N;SG	N;INAN;NOM;MASC;SG;POS
بایگانی	archivu	بایگانی	archiv	N;SG	N;INAN;GEN;MASC;SG;POS
گره	uzel	None	uzel	N;SG	N;INAN;NOM;MASC;SG;POS
گره	kravata	None	kravata	N;SG	N;NOM;FEM;SG;POS
گره	remíza	None	remíza	N;SG	N;NOM;FEM;SG;POS
گره	kravatu	None	kravata	N;SG	N;ACC;FEM;SG;POS
گره	uzel	None	uzel	N;SG	N;INAN;NOM;MASC;SG;POS
سختی	obtíž	سختی	obtíž	N;SG	N;NOM;FEM;SG;POS
تغذیه	krmení	تغذیه	krmení	N;SG	N;NOM;NEUT;SG;POS
تغذیه	krmivo	تغذیه	krmivo	N;SG	N;NOM;NEUT;SG;POS
تغذیه	výživa	تغذیه	výživa	N;SG	N;NOM;FEM;SG;POS
تغذیه	výživy	تغذیه	výživa	N;SG	N;NOM;FEM;SG;POS
تغذیه	krmení	تغذیه	krmení	N;SG	N;NOM;NEUT;SG;POS
هویت	identitu	هویت	identita	N;SG	N;ACC;FEM;SG;POS
هویت	totožnost	هویت	totožnost	N;SG	N;NOM;FEM;SG;POS
هویت	identity	هویت	identita	N;SG	N;NOM;FEM;SG;POS
هویت	identita	هویت	identita	N;SG	N;NOM;FEM;SG;POS
منصور	mansour	None	mansour	N;SG	N;INAN;NOM;MASC;SG;POS
شورش	vzpoura	شورش	vzpoura	N;SG	N;NOM;FEM;SG;POS
شورش	vzpoura	شورش	vzpoura	N;SG	N;NOM;FEM;SG;POS
شورش	povstání	شورش	povstání	N;SG	N;NOM;NEUT;SG;POS
ششمین	šestá	ششمین	šestý	ADJ;RL	ADJ;NOM;FEM;SG
ششمین	šestý	ششمین	šestý	ADJ;RL	ADJ;ANIM;NOM;MASC;SG
ششمین	šesté	ششمین	šestý	ADJ;RL	ADJ;NOM;MASC;SG
عمدتاً	hlavně	عمدتا	hlavně	ADV	ADV;POS
عمدتاً	převážně	عمدتا	převážně	ADV	ADV;POS
عمدتاً	primárně	عمدتا	primárně	ADV	ADV;POS
خاطرات	vzpomínky	خاطره	vzpomínka	N;PL	N;NOM;FEM;PL;POS
جانشین	nástupce	جانشین	nástupce	N;SG	N;ANIM;NOM;MASC;SG;POS
جانشین	náhražka	جانشین	náhražka	N;SG	N;NOM;FEM;SG;POS
سالانه	každoroční	سالانه	každoroční	ADJ	ADJ;NOM;MASC;SG;POS
سالانه	roční	سالانه	roční	ADJ	ADJ;NOM;MASC;SG;POS
سالانه	každoroční	سالانه	každoroční	ADJ	ADJ;NOM;MASC;SG;POS
سالانه	roční	سالانه	roční	ADJ	ADJ;NOM;MASC;SG;POS
سالانه	výroční	سالانه	výroční	ADJ	ADJ;NOM;MASC;SG;POS
مشکلی	problem	مشکل	probl	N;SG	N;NOM;MASC;SG;POS
مشکلی	problém	مشکل	problém	N;SG	N;INAN;NOM;MASC;SG;POS
شغل	kariéra	شغل	kariéra	N;SG	N;NOM;FEM;SG;POS
شغل	kariéru	شغل	kariéra	N;SG	N;ACC;FEM;SG;POS
شغل	zaměstnání	شغل	zaměstnání	N;SG	N;NOM;NEUT;SG;POS
شغل	práce	شغل	práce	N;SG	N;NOM;FEM;SG;POS
شغل	práci	شغل	práce	N;SG	N;ACC;FEM;SG;POS
شغل	povolání	شغل	povolání	N;SG	N;NOM;NEUT;SG;POS
شغل	profese	شغل	profese	N;SG	N;NOM;FEM;SG;POS
بزرگتر	větší	بزرگ	velký	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
بزرگتر	větších	بزرگ	velký	ADJ;CMPR	ADJ;GEN;CMPR;MASC;PL;POS
بزرگتر	větší	بزرگ	velký	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
بزرگتر	starší	بزرگ	starý	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
لشکر	armáda	None	armáda	N;SG	N;NOM;FEM;SG;POS
لشکر	armádu	None	armáda	N;SG	N;ACC;FEM;SG;POS
لشکر	vojsko	None	vojsko	N;SG	N;NOM;NEUT;SG;POS
اکثریت	většina	اکثریت	většina	N;SG	N;NOM;FEM;SG;POS
اکثریت	většiny	اکثریت	většina	N;SG	N;NOM;FEM;SG;POS
اساطیر	mytologie	اساطیر	mytologie	N;SG	N;NOM;FEM;SG;POS
ابعاد	rozměry	بعد	rozměr	N;PL	N;INAN;NOM;MASC;PL;POS
منطقی	logicky	منطقی	logicky	ADV	ADV;POS
متهم	odpůrce	متهم	odpůrce	N;SG	N;ANIM;NOM;MASC;SG;POS
میل	touha	None	touha	N;SG	N;NOM;FEM;SG;POS
میل	touhu	None	touha	N;SG	N;ACC;FEM;SG;POS
میل	mlýn	None	mlýn	N;SG	N;INAN;NOM;MASC;SG;POS
زلزله	zemětřesení	زلزله	zemětřesení	N;SG	N;NOM;NEUT;SG;POS
اندیشه	odraz	اندیشه	odraz	N;SG	N;INAN;NOM;MASC;SG;POS
گراف	grafu	گراف	graf	N;SG	N;INAN;GEN;MASC;SG;POS
گراف	graf	گراف	graf	N;SG	N;INAN;NOM;MASC;SG;POS
پیوندهای	odkazy	پیوند	odkaz	N;PL	N;INAN;NOM;MASC;PL;POS
فولاد	ocel	فولاد	ocel	N;SG	N;NOM;FEM;SG;POS
پویانمایی	animace	پویانمایی	animace	N;SG	N;NOM;FEM;SG;POS
پویانمایی	animace	پویانمایی	animace	N;SG	N;NOM;FEM;SG;POS
ارتباطی	sdělení	ارتباط	sdělení	N;SG	N;NOM;NEUT;SG;POS
ارتباطی	komunikace	ارتباط	komunikace	N;SG	N;NOM;FEM;SG;POS
ارتباطی	sdělování	ارتباط	sdělování	N;SG	N;NOM;NEUT;SG;POS
کلمات	slov	None	slovo	N;PL	N;GEN;NEUT;PL;POS
کلمات	slova	None	slovo	N;PL	N;NOM;NEUT;PL;POS
زندانی	zajatec	زندانی	zajatec	N;SG	N;ANIM;NOM;MASC;SG;POS
زندانی	vězeň	زندانی	vězeň	N;SG	N;ANIM;NOM;MASC;SG;POS
تایید	potvrzení	تایید	potvrzení	N;SG	N;NOM;NEUT;SG;POS
استخراج	extrakce	استخراج	extrakce	N;SG	N;NOM;FEM;SG;POS
استخراج	těžba	استخراج	těžba	N;SG	N;NOM;FEM;SG;POS
استخراج	výtažek	استخراج	výtažek	N;SG	N;INAN;NOM;MASC;SG;POS
استخراج	extract	استخراج	extract	N;SG	N;INAN;NOM;MASC;SG;POS
استخراج	extrakt	استخراج	extrakt	N;SG	N;INAN;NOM;MASC;SG;POS
استودیو	studio	استودیو	studio	N;SG	N;NOM;NEUT;SG;POS
استودیو	studiu	استودیو	studium	N;SG	N;DAT;NEUT;SG;POS
استودیو	ateliér	استودیو	ateliér	N;SG	N;INAN;NOM;MASC;SG;POS
رژیم	dieta	رژیم	dieta	N;SG	N;NOM;FEM;SG;POS
رژیم	dieta	رژیم	dieta	N;SG	N;NOM;FEM;SG;POS
رژیم	strava	رژیم	strava	N;SG	N;NOM;FEM;SG;POS
رژیم	dietu	رژیم	dieta	N;SG	N;ACC;FEM;SG;POS
رژیم	režim	رژیم	režim	N;SG	N;INAN;NOM;MASC;SG;POS
سند	písek	سند	písek	N;SG	N;INAN;NOM;MASC;SG;POS
سند	písku	سند	písek	N;SG	N;INAN;GEN;MASC;SG;POS
سند	dokument	سند	dokument	N;SG	N;INAN;NOM;MASC;SG;POS
سند	dokumentu	سند	dokument	N;SG	N;INAN;GEN;MASC;SG;POS
سند	doklad	سند	doklad	N;SG	N;INAN;NOM;MASC;SG;POS
ممنون	diky	None	dik	N;SG	N;NOM;MASC;SG;POS
ممنون	dík	None	dík	N;SG	N;INAN;NOM;MASC;SG;POS
هتل	hotelu	هتل	hotel	N;SG	N;INAN;GEN;MASC;SG;POS
هتل	hotel	هتل	hotel	N;SG	N;INAN;NOM;MASC;SG;POS
کانون	soustředění	کانون	soustředění	N;SG	N;NOM;NEUT;SG;POS
کانون	zaměření	کانون	zaměření	N;SG	N;NOM;NEUT;SG;POS
کمیسیون	provize	کمیسیون	provize	N;SG	N;NOM;FEM;SG;POS
کمیسیون	komise	کمیسیون	komise	N;SG	N;NOM;FEM;SG;POS
کمیسیون	výbor	کمیسیون	výbor	N;SG	N;INAN;NOM;MASC;SG;POS
کمیسیون	výboru	کمیسیون	výbor	N;SG	N;INAN;DAT;MASC;SG;POS
مرجع	odkaz	None	odkaz	N;SG	N;INAN;NOM;MASC;SG;POS
نیازی	požadavek	نیاز	požadavek	N;SG	N;INAN;NOM;MASC;SG;POS
بازیگری	herectví	بازیگر	herectví	N;SG	N;NOM;NEUT;SG;POS
بازیگری	hraní	بازیگر	hraní	N;SG	N;NOM;NEUT;SG;POS
ارجاع	předávání	None	předávání	N;SG	N;NOM;NEUT;SG;POS
ارجاع	odkaz	None	odkaz	N;SG	N;INAN;NOM;MASC;SG;POS
نسبتاً	spravedlivě	نسبتاً	spravedlivě	ADV	ADV;POS
نسبتاً	mírně	نسبتاً	mírně	ADV	ADV;POS
نسبتاً	poměrně	نسبتاً	poměrně	ADV	ADV;POS
نسبتاً	středně	نسبتاً	středně	ADV	ADV;POS
سلول	buňka	سلول	buňka	N;SG	N;NOM;FEM;SG;POS
سلول	cela	سلول	cela	N;SG	N;NOM;FEM;SG;POS
پلی	most	پلی	most	N;SG	N;INAN;NOM;MASC;SG;POS
پلی	můstek	پلی	můstek	N;SG	N;INAN;NOM;MASC;SG;POS
پلی	bridge	پلی	bridga	N;SG	N;INAN;NOM;MASC;SG;POS
دکتری	doktore	دکتری	doktor	N;SG	N;INAN;NOM;MASC;SG;POS
دکتری	lékař	دکتری	lékař	N;SG	N;ANIM;NOM;MASC;SG;POS
دکتری	doktor	دکتری	doktor	N;SG	N;ANIM;NOM;MASC;SG;POS
دکتری	doctor	دکتری	doctor	N;SG	N;INAN;NOM;MASC;SG;POS
ناوبری	navigaci	ناوبری	navigace	N;SG	N;ACC;FEM;SG;POS
ناوبری	navigace	ناوبری	navigace	N;SG	N;NOM;FEM;SG;POS
معلوم	známo	معلوم	známý	ADJ	ADJ;NEUT;SG;POS
معلوم	známý	معلوم	známý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
معلوم	známí	معلوم	známý	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
معلوم	známé	معلوم	známý	ADJ	ADJ;NOM;NEUT;SG;POS
معلوم	známá	معلوم	známý	ADJ	ADJ;NOM;FEM;SG;POS
موزیکال	muzikál	موزیکال	muzikál	N;SG	N;INAN;NOM;MASC;SG;POS
دختران	dívky	None	dívka	N;PL	N;NOM;FEM;PL;POS
دختران	holčičky	None	holčička	N;PL	N;NOM;FEM;PL;POS
دختران	holky	None	holka	N;PL	N;NOM;FEM;PL;POS
دختران	děvčata	None	děvče	N;PL	N;NOM;NEUT;PL;POS
دختران	dcery	None	dcera	N;PL	N;NOM;FEM;PL;POS
دختران	dcer	None	dcera	N;PL	N;GEN;FEM;PL;POS
ضعیف	slabý	ضعیف	slabý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ضعیف	slabá	ضعیف	slabý	ADJ	ADJ;NOM;FEM;SG;POS
ضعیف	slabé	ضعیف	slabý	ADJ	ADJ;NOM;MASC;PL;POS
حاشیه	ráfku	حاشیه	ráfka	N;SG	N;INAN;GEN;MASC;SG;POS
حاشیه	marže	حاشیه	marže	N;SG	N;NOM;FEM;SG;POS
حاشیه	rozpětí	حاشیه	rozpětí	N;SG	N;NOM;NEUT;SG;POS
روانی	psycho	روانی	psycho	N;SG	N;INAN;NOM;MASC;SG;POS
روانی	psychopat	روانی	psychopat	N;SG	N;ANIM;NOM;MASC;SG;POS
روانی	vědma	روانی	vědma	N;SG	N;NOM;FEM;SG;POS
روانی	jasnovidec	روانی	jasnovidec	N;SG	N;ANIM;NOM;MASC;SG;POS
روانی	médium	روانی	médium	N;SG	N;NOM;NEUT;SG;POS
فن	fanynka	فن	fanynka	N;SG	N;NOM;FEM;SG;POS
فن	větrák	فن	větrák	N;SG	N;INAN;NOM;MASC;SG;POS
فن	fanoušek	فن	fanoušek	N;SG	N;ANIM;NOM;MASC;SG;POS
فن	fanda	فن	fanda	N;SG	N;ANIM;NOM;MASC;SG;POS
درس	lekce	درس	lekce	N;SG	N;NOM;FEM;SG;POS
درس	poučení	درس	poučení	N;SG	N;NOM;NEUT;SG;POS
درس	lekce	درس	lekce	N;SG	N;NOM;FEM;SG;POS
درس	poučení	درس	poučení	N;SG	N;NOM;NEUT;SG;POS
درس	lekci	درس	lekce	N;SG	N;ACC;FEM;SG;POS
تامین	zajištění	تامین	zajištění	N;SG	N;NOM;NEUT;SG;POS
تامین	zásobování	تامین	zásobování	N;SG	N;NOM;NEUT;SG;POS
اعراب	araby	عرب	araba	N;PL	N;ANIM;INS;MASC;PL;POS
اعراب	arabové	عرب	arabový	N;PL	N;ANIM;NOM;MASC;PL;POS
اعراب	pouště	عرب	poušť	N;PL	N;NOM;FEM;PL;POS
فیلیپ	filipa	None	filip	N;SG	N;ANIM;ACC;MASC;SG;POS
حرارت	horko	حرارت	horko	N;SG	N;NOM;NEUT;SG;POS
حرارت	žár	حرارت	žár	N;SG	N;INAN;NOM;MASC;SG;POS
حرارت	tepla	حرارت	teplo	N;SG	N;NOM;NEUT;SG;POS
حرارت	teplo	حرارت	teplo	N;SG	N;NOM;NEUT;SG;POS
ممنوع	omezeno	ممنوع	omezený	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
ممنوع	omezený	ممنوع	omezený	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ممنوع	omezená	ممنوع	omezený	ADJ	ADJ;NOM;FEM;SG;POS
ممنوع	omezené	ممنوع	omezený	ADJ	ADJ;NOM;NEUT;SG;POS
ممنوع	zakázané	ممنوع	zakázaný	ADJ	ADJ;NOM;MASC;PL;POS
ممنوع	zakázaná	ممنوع	zakázaný	ADJ	ADJ;NOM;FEM;SG;POS
ممنوع	zakázáno	ممنوع	zakázaný	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
ممنوع	zakázaný	ممنوع	zakázaný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ممنوع	zakázané	ممنوع	zakázaný	ADJ	ADJ;NOM;MASC;PL;POS
ممنوع	zakázaná	ممنوع	zakázaný	ADJ	ADJ;NOM;FEM;SG;POS
ممنوع	zakázáno	ممنوع	zakázaný	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
ممنوع	zakázaný	ممنوع	zakázaný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ممنوع	zakázané	ممنوع	zakázaný	ADJ	ADJ;NOM;MASC;PL;POS
ممنوع	zakázáno	ممنوع	zakázaný	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
تقویت	zesílení	تقویت	zesílení	N;SG	N;NOM;NEUT;SG;POS
تقویت	posílení	تقویت	posílení	N;SG	N;NOM;NEUT;SG;POS
تقویت	posilování	تقویت	posilování	N;SG	N;NOM;NEUT;SG;POS
کوهستانی	hora	کوهستانی	hora	N;SG	N;NOM;FEM;SG;POS
کوهستانی	horu	کوهستانی	hora	N;SG	N;ACC;FEM;SG;POS
مشاور	konzultant	مشاور	konzultant	N;SG	N;ANIM;NOM;MASC;SG;POS
مشاور	poradce	مشاور	poradce	N;SG	N;ANIM;NOM;MASC;SG;POS
مشاور	poradkyně	مشاور	poradkyně	N;SG	N;NOM;FEM;SG;POS
مشاور	poradce	مشاور	poradce	N;SG	N;ANIM;NOM;MASC;SG;POS
مشاور	poradce	مشاور	poradce	N;SG	N;ANIM;NOM;MASC;SG;POS
نوازنده	hudebník	نوازنده	hudebník	N;SG	N;ANIM;NOM;MASC;SG;POS
نوازنده	muzikant	نوازنده	muzikant	N;SG	N;ANIM;NOM;MASC;SG;POS
معیار	kritérium	معیار	kritérium	N;SG	N;NOM;NEUT;SG;POS
سقف	stropu	سقف	strop	N;SG	N;INAN;GEN;MASC;SG;POS
سقف	strop	سقف	strop	N;SG	N;INAN;NOM;MASC;SG;POS
سقف	střecha	سقف	střecha	N;SG	N;NOM;FEM;SG;POS
سقف	střechu	سقف	střecha	N;SG	N;ACC;FEM;SG;POS
مصنوعی	syntetický	مصنوعی	syntetický	ADJ	ADJ;INAN;NOM;MASC;SG;POS
مصنوعی	syntetická	مصنوعی	syntetický	ADJ	ADJ;NOM;FEM;SG;POS
مصنوعی	syntetické	مصنوعی	syntetický	ADJ	ADJ;NOM;MASC;SG;POS
مصنوعی	umělý	مصنوعی	umělý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
مصنوعی	umělé	مصنوعی	umělý	ADJ	ADJ;NOM;NEUT;SG;POS
مصنوعی	umělá	مصنوعی	umělý	ADJ	ADJ;NOM;FEM;SG;POS
