この	to	この	ta	DET	DET;NOM;NEUT;SG
パターン	vzorci	パターン	vzorec	N	N;NOM;MASC;PL
複雑	zapletena	複雑	zapleten	ADJ	ADJ;NOM;FEM;SG
複雑	zapleteno	複雑	zapleten	ADJ	ADJ;NOM;NEUT;SG
複雑	kompleksna	複雑	kompleksen	ADJ	ADJ;NOM;FEM;SG
複雑	zapleten	複雑	zapleten	ADJ	ADJ;NOM;INDF;MASC;SG
複雑	zapletena	複雑	zapleten	ADJ	ADJ;NOM;FEM;SG
複雑	zapleteno	複雑	zapleten	ADJ	ADJ;NOM;NEUT;SG
プリンス	princa	プリンス	princ	N	N;ACC;MASC;SG
プリンス	knez	プリンス	knez	N	N;NOM;MASC;SG
プリンス	princ	プリンス	princ	N	N;NOM;MASC;SG
レーダー	radar	レーダー	radar	N	N;NOM;MASC;SG
部品	deli	部品	del	N	N;NOM;MASC;PL
フィート	noge	フィート	noga	N	N;NOM;FEM;PL
フィート	nogice	フィート	nogica	N	N;NOM;FEM;PL
フィート	nogo	フィート	noga	N	N;ACC;FEM;SG
フィート	noga	フィート	nog	N	N;NOM;FEM;SG
フィート	stopalo	フィート	stopalo	N	N;NOM;NEUT;SG
オーケストラ	orkester	オーケストラ	orkester	N	N;NOM;MASC;SG
キャスト	mavec	キャスト	mavec	N	N;NOM;MASC;SG
キャスト	zasedbo	キャスト	zasedba	N	N;ACC;FEM;SG
キャスト	cast	キャスト	cast	N	N;NOM;MASC;SG
キャスト	zasedba	キャスト	zasedba	N	N;NOM;FEM;SG
風景	pokrajine	風景	pokrajina	N	N;NOM;FEM;PL
風景	pokrajina	風景	pokrajina	N	N;NOM;FEM;SG
風景	pokrajine	風景	pokrajina	N	N;NOM;FEM;PL
風景	pokrajino	風景	pokrajina	N	N;ACC;FEM;SG
オーディション	avdicija	オーディション	avdicija	N	N;NOM;FEM;SG
オーディション	avdicije	オーディション	avdicija	N	N;NOM;FEM;PL
オーディション	avdicija	オーディション	avdicija	N	N;NOM;FEM;SG
ペア	par	ペア	par	N	N;NOM;MASC;SG
ペア	para	ペア	par	N	N;NOM;MASC;SG
ペア	pari	ペア	par	N	N;NOM;MASC;PL
ペア	parov	ペア	par	N	N;GEN;MASC;PL
深い	globoka	深い	globok	ADJ	ADJ;NOM;FEM;SG
深い	globok	深い	globok	ADJ	ADJ;NOM;INDF;MASC;SG
いつも	vedno	いつも	vedno	ADV	ADV
いつも	zmeraj	いつも	zmeraj	ADV	ADV
魚雷	torpedo	魚雷	torpeda	N	N;NOM;MASC;SG
魚雷	torpeda	魚雷	torped	N	N;NOM;MASC;SG
魚雷	torpedi	魚雷	torped	N	N;NOM;MASC;PL
読者	bralci	読者	bralec	N	N;NOM;MASC;PL
読者	bralec	読者	bralec	N	N;NOM;MASC;SG
遺伝子	gene	遺伝子	gen	N	N;NOM;MASC;PL
遺伝子	gen	遺伝子	gen	N	N;NOM;MASC;SG
遺伝子	genov	遺伝子	gen	N	N;GEN;MASC;PL
遺伝子	geni	遺伝子	geniti	N	N;NOM;MASC;PL
簡単	preprost	簡単	preprosto	ADJ	ADJ;NOM;INDF;MASC;SG
簡単	preprosta	簡単	preprost	ADJ	ADJ;NOM;FEM;SG
輸出	izvozi	輸出	izvoziti	V	V;PFV;IND;SG;3;PRS;FIN
来る	prihaja	来る	prihajati	V	V;IPFV;IND;SG;3;PRS;FIN
ボーイ	poba	ボーイ	poba	N	N;NOM;MASC;SG
ボーイ	deček	ボーイ	deček	N	N;NOM;MASC;SG
ボーイ	fant	ボーイ	fant	N	N;NOM;MASC;SG
ボーイ	fantek	ボーイ	fantek	N	N;NOM;MASC;SG
資源	vir	資源	vir	N	N;NOM;MASC;SG
資源	vire	資源	vir	N	N;ACC;MASC;PL
資源	sredstva	資源	sredstvo	N	N;NOM;NEUT;PL
資源	viri	資源	vir	N	N;NOM;MASC;PL
材料	sestavino	材料	sestavina	N	N;ACC;FEM;SG
材料	sestavina	材料	sestavina	N	N;NOM;FEM;SG
材料	material	材料	material	N	N;NOM;MASC;SG
材料	gradivo	材料	gradivo	N	N;NOM;NEUT;SG
材料	materiali	材料	material	N	N;NOM;MASC;PL
材料	material	材料	material	N	N;NOM;MASC;SG
材料	materialov	材料	material	N	N;GEN;MASC;PL
材料	sestavine	材料	sestavina	N	N;NOM;FEM;PL
徐々に	postopoma	徐々に	postopoma	ADV	ADV
徐々に	postopno	徐々に	postopno	ADV	ADV
感情	čustva	感情	čustvo	N	N;NOM;NEUT;PL
感情	čustvo	感情	čustvo	N	N;NOM;NEUT;SG
感情	čustva	感情	čustvo	N	N;NOM;NEUT;PL
感情	čustev	感情	čustvo	N	N;GEN;NEUT;PL
感情	občutki	感情	občutek	N	N;NOM;MASC;PL
感情	čustev	感情	čustvo	N	N;GEN;NEUT;PL
感情	čustva	感情	čustvo	N	N;NOM;NEUT;PL
感情	občutke	感情	občutek	N	N;ACC;MASC;PL
ベルト	pasovi	ベルト	pas	N	N;NOM;MASC;PL
ベルト	pasu	ベルト	pas	N	N;DAT;MASC;SG
ベルト	pas	ベルト	pas	N	N;NOM;MASC;SG
ベルト	pasom	ベルト	pas	N	N;DAT;MASC;PL
航路	prehod	航路	prehod	N	N;NOM;MASC;SG
ファイター	borka	ファイター	borka	N	N;NOM;FEM;SG
ファイター	borca	ファイター	borec	N	N;NOM;MASC;SG
ファイター	borec	ファイター	borec	N	N;NOM;MASC;SG
ポンド	funt	ポンド	funt	N	N;NOM;MASC;SG
ポンド	funtov	ポンド	funt	N	N;GEN;MASC;PL
ポンド	kilogramov	ポンド	kilogram	N	N;GEN;MASC;PL
タンク	rezervoar	タンク	rezervoar	N	N;NOM;MASC;SG
タンク	tank	タンク	tanka	N	N;NOM;MASC;SG
態度	drža	態度	držati	N	N;NOM;FEM;SG
態度	obnašanje	態度	obnašanje	N	N;NOM;NEUT;SG
態度	odnos	態度	odnos	N	N;NOM;MASC;SG
コンテンツ	vsebnost	コンテンツ	vsebnost	N	N;NOM;FEM;SG
コンテンツ	vsebina	コンテンツ	vsebina	N	N;NOM;FEM;SG
コンテンツ	vsebine	コンテンツ	vsebina	N	N;NOM;FEM;PL
なぜ	zakaj	なぜ	zakaj	ADV	ADV
メダル	medaljo	メダル	medalja	N	N;ACC;FEM;SG
メダル	medalja	メダル	medalja	N	N;NOM;FEM;SG
メダル	medaljon	メダル	medaljon	N	N;NOM;MASC;SG
メダル	medalje	メダル	medalja	N	N;NOM;FEM;PL
ジャイアンツ	velikani	ジャイアンツ	velikan	N	N;NOM;MASC;PL
ジャイアンツ	velikanov	ジャイアンツ	velikan	N	N;GEN;MASC;PL
発明	izumili	発明	izumiti	V	V;PFV;MASC;PL;V.PTCP
発明	izumil	発明	izumiti	V	V;PFV;MASC;SG;V.PTCP
構内	prostori	構内	prostor	N	N;NOM;MASC;PL
確率	verjetnosti	確率	verjetnost	N	N;GEN;FEM;PL
確率	verjetnost	確率	verjetnost	N	N;NOM;FEM;SG
確率	možnosti	確率	možnost	N	N;NOM;FEM;PL
確率	verjetnosti	確率	verjetnost	N	N;GEN;FEM;PL
確率	verjetnost	確率	verjetnost	N	N;NOM;FEM;SG
頭部	glavo	頭部	glava	N	N;ACC;FEM;SG
頭部	glava	頭部	glava	N	N;NOM;FEM;SG
病気	bolezen	病気	bolezen	N	N;NOM;FEM;SG
病気	bolezni	病気	bolezen	N	N;NOM;FEM;PL
病気	bolezen	病気	bolezen	N	N;NOM;FEM;SG
病気	bolezni	病気	bolezen	N	N;NOM;FEM;PL
病気	bolezen	病気	bolezen	N	N;NOM;FEM;SG
病気	bolezni	病気	bolezen	N	N;NOM;FEM;PL
栽培	raste	栽培	rasti	V	V;IPFV;IND;SG;3;PRS;FIN
住居	prebivanje	住居	prebivanje	N	N;NOM;NEUT;SG
住居	bivališče	住居	bivališče	N	N;NOM;NEUT;SG
住居	bivanje	住居	bivanje	N	N;NOM;NEUT;SG
住居	rezidenca	住居	rezidenca	N	N;NOM;FEM;SG
住居	prebivališče	住居	prebivališče	N	N;NOM;NEUT;SG
住居	ohišje	住居	ohišje	N	N;NOM;NEUT;SG
住居	ohišja	住居	ohišje	N	N;NOM;NEUT;PL
住居	nastanitev	住居	nastanitev	N	N;NOM;FEM;SG
住居	bivališče	住居	bivališče	N	N;NOM;NEUT;SG
住居	prebivališča	住居	prebivališče	N	N;NOM;NEUT;PL
不定期	nedoločenega	不定期	nedoločen	ADJ	ADJ;GEN;NEUT;SG;V.PTCP
不定期	nepravilen	不定期	nepravilen	ADJ	ADJ;NOM;INDF;MASC;SG
不定期	nepravilnih	不定期	nepravilen	ADJ	ADJ;GEN;MASC;PL
魔女	čarovnica	魔女	čarovnica	N	N;NOM;FEM;SG
魔女	čarovnice	魔女	čarovnica	N	N;NOM;FEM;PL
官僚	birokrati	官僚	birokrati	N	N;NOM;MASC;PL
官僚	birokrat	官僚	birokrat	N	N;NOM;MASC;SG
格闘	boj	格闘	boj	N	N;NOM;MASC;SG
費用	stroški	費用	strošek	N	N;NOM;MASC;PL
費用	strošek	費用	strošek	N	N;NOM;MASC;SG
費用	stroški	費用	strošek	N	N;NOM;MASC;PL
費用	stroški	費用	strošek	N	N;NOM;MASC;PL
ソース	vir	ソース	vir	N	N;NOM;MASC;SG
ソース	omako	ソース	omaka	N	N;ACC;FEM;SG
ソース	omaka	ソース	omaka	N	N;NOM;FEM;SG
ソース	vire	ソース	vir	N	N;ACC;MASC;PL
ソース	viri	ソース	vir	N	N;NOM;MASC;PL
フレーム	okviri	フレーム	okvir	N	N;NOM;MASC;PL
フレーム	okvirji	フレーム	okvir	N	N;NOM;MASC;PL
フレーム	okvir	フレーム	okvir	N	N;NOM;MASC;SG
フレーム	okvirja	フレーム	okvirje	N	N;NOM;MASC;SG
フレーム	ogrodje	フレーム	ogrodje	N	N;NOM;NEUT;SG
青い	modre	青い	moder	ADJ	ADJ;NOM;FEM;PL
青い	modri	青い	moder	ADJ	ADJ;NOM;DEF;MASC;SG
青い	modra	青い	moder	ADJ	ADJ;NOM;FEM;SG
休日	dopust	休日	dopust	N	N;NOM;MASC;SG
休日	praznik	休日	praznik	N	N;NOM;MASC;SG
休日	počitnice	休日	počitnice	N	N;NOM;FEM;PL
休日	prazniki	休日	praznik	N	N;NOM;MASC;PL
休日	praznike	休日	praznik	N	N;ACC;MASC;PL
休日	počitnice	休日	počitnice	N	N;NOM;FEM;PL
表紙	kritje	表紙	kritje	N	N;NOM;NEUT;SG
王朝	dinastije	王朝	dinastija	N	N;NOM;FEM;PL
王朝	dinastija	王朝	dinastija	N	N;NOM;FEM;SG
タイヤ	gum	タイヤ	gum	N	N;GEN;FEM;PL
タイヤ	pnevmatike	タイヤ	pnevmatika	N	N;NOM;FEM;PL
タイヤ	gume	タイヤ	guma	N	N;NOM;FEM;PL
タイヤ	pnevmatike	タイヤ	pnevmatika	N	N;NOM;FEM;PL
タイヤ	pnevmatika	タイヤ	pnevmatika	N	N;NOM;FEM;SG
タイヤ	gumo	タイヤ	guma	N	N;ACC;FEM;SG
タイヤ	guma	タイヤ	guma	N	N;NOM;FEM;SG
プラザ	plaza	プラザ	plaza	N	N;NOM;MASC;SG
ゾーン	območja	ゾーン	območje	N	N;NOM;NEUT;PL
ゾーン	cone	ゾーン	cona	N	N;NOM;FEM;PL
ゾーン	cona	ゾーン	cona	N	N;NOM;FEM;SG
ゾーン	območje	ゾーン	območje	N	N;NOM;NEUT;SG
鉱山	rudnik	鉱山	rudnik	N	N;NOM;MASC;SG
ラム	jagnje	ラム	jagnja	N	N;NOM;NEUT;SG
ラム	ram	ラム	ram	N	N;NOM;MASC;SG
ラム	rama	ラム	rama	N	N;NOM;FEM;SG
ラム	ruma	ラム	rum	N	N;GEN;MASC;SG
ラム	rum	ラム	ruma	N	N;NOM;MASC;SG
激しい	napeto	激しい	napeto	ADJ	ADJ;NOM;NEUT;SG;V.PTCP
激しい	intenzivna	激しい	intenziven	ADJ	ADJ;NOM;FEM;SG
収集	zbirajo	収集	zbirati	V	V;IPFV;IND;PL;3;PRS;FIN
郊外	predmestje	郊外	predmestje	N	N;NOM;NEUT;SG
郊外	predmestju	郊外	predmestje	N	N;DAT;NEUT;SG
郊外	obrobju	郊外	obrobje	N	N;DAT;NEUT;SG
郊外	predmestje	郊外	predmestje	N	N;NOM;NEUT;SG
郊外	predmestju	郊外	predmestje	N	N;DAT;NEUT;SG
郊外	predmestja	郊外	predmestje	N	N;NOM;NEUT;PL
流域	preobrata	流域	preobrat	N	N;NOM;MASC;SG
相対	sorodnik	相対	sorodnik	N	N;NOM;MASC;SG
先輩	letniki	先輩	letnik	N	N;NOM;MASC;PL
先輩	senior	先輩	senior	N	N;NOM;MASC;SG
相撲	sumo	相撲	sumo	N	N;NOM;MASC;SG
ビート	ritem	ビート	ritem	N	N;NOM;MASC;SG
効率	izkoristek	効率	izkoristek	N	N;NOM;MASC;SG
効率	učinkovitost	効率	učinkovitost	N	N;NOM;FEM;SG
会計	obračunavanje	会計	obračunavanje	N	N;NOM;NEUT;SG
会計	računovodstvo	会計	računovodstvo	N	N;NOM;NEUT;SG
会計	računovodstvo	会計	računovodstvo	N	N;NOM;NEUT;SG
オレンジ	pomaranča	オレンジ	pomaranča	N	N;NOM;FEM;SG
オレンジ	pomaranče	オレンジ	pomaranča	N	N;NOM;FEM;PL
半島	polotok	半島	polotok	N	N;NOM;MASC;SG
無視	ignorirati	無視	ignorirati	V	V;NFIN
無視	ignoriral	無視	ignorirati	V	V;MASC;SG;V.PTCP
ウイルス	virus	ウイルス	virus	N	N;NOM;MASC;SG
ウイルス	virusa	ウイルス	virus	N	N;ACC;MASC;SG
ウイルス	virusi	ウイルス	virus	N	N;NOM;MASC;PL
ウイルス	virusi	ウイルス	virus	N	N;NOM;MASC;PL
ウイルス	viruse	ウイルス	virus	N	N;ACC;MASC;PL
歌う	poje	歌う	peti	V	V;IPFV;IND;SG;3;PRS;FIN
原子	atomov	原子	atomov	N	N;GEN;MASC;PL
原子	atomi	原子	atom	N	N;NOM;MASC;PL
原子	atom	原子	atom	N	N;NOM;MASC;SG
修道	samostana	修道	samostan	N	N;GEN;MASC;SG
修道	samostan	修道	samostan	N	N;NOM;MASC;SG
修道	samostan	修道	samostan	N	N;NOM;MASC;SG
修道	samostan	修道	samostan	N	N;NOM;MASC;SG
修道	abbey	修道	abbey	N	N;NOM;MASC;SG
修道	samostanov	修道	samostan	N	N;GEN;MASC;PL
スマート	pametna	スマート	pameten	ADJ	ADJ;NOM;FEM;SG
スマート	pameten	スマート	pameten	ADJ	ADJ;NOM;INDF;MASC;SG
スマート	pametno	スマート	pameten	ADJ	ADJ;NOM;NEUT;SG
協奏曲	koncert	協奏曲	koncert	N	N;NOM;MASC;SG
推測	ugibati	推測	ugibati	V	V;IPFV;NFIN
天才	genij	天才	genij	N	N;NOM;MASC;SG
パイ	pita	パイ	pit	N	N;NOM;FEM;SG
課題	izzive	課題	izziv	N	N;ACC;MASC;PL
課題	izzivi	課題	izziv	N	N;NOM;MASC;PL
ポップ	pop	ポップ	pop	N	N;NOM;MASC;SG
例外	izjeme	例外	izjema	N	N;NOM;FEM;PL
例外	izjema	例外	izjema	N	N;NOM;FEM;SG
例外	izjeme	例外	izjema	N	N;NOM;FEM;PL
コンセプト	pojem	コンセプト	pojem	N	N;NOM;MASC;SG
コンセプト	koncept	コンセプト	koncept	N	N;NOM;MASC;SG
コンセプト	pojmi	コンセプト	pojem	N	N;NOM;MASC;PL
コンセプト	koncepti	コンセプト	koncept	N	N;NOM;MASC;PL
気候	podnebje	気候	podnebje	N	N;NOM;NEUT;SG
気候	podnebju	気候	podnebje	N	N;DAT;NEUT;SG
抗議	protest	抗議	protest	N	N;NOM;MASC;SG
抗議	protesti	抗議	protest	N	N;NOM;MASC;PL
ワイン	vina	ワイン	vino	N	N;NOM;NEUT;PL
ワイン	vina	ワイン	vino	N	N;NOM;NEUT;PL
ワイン	vino	ワイン	vino	N	N;NOM;NEUT;SG
キャンプ	taborišče	キャンプ	taborišče	N	N;NOM;NEUT;SG
キャンプ	kamp	キャンプ	kamp	N	N;NOM;MASC;SG
キャンプ	camp	キャンプ	camp	N	N;NOM;MASC;SG
キャンプ	tabor	キャンプ	tabor	N	N;NOM;MASC;SG
キャンプ	taborjenje	キャンプ	taborjenje	N	N;NOM;NEUT;SG
キャンプ	kampiranje	キャンプ	kampiranje	N	N;NOM;NEUT;SG
ラリー	rally	ラリー	rally	N	N;NOM;MASC;SG
ラリー	shod	ラリー	shod	N	N;NOM;MASC;SG
デザイナー	oblikovalci	デザイナー	oblikovalec	N	N;NOM;MASC;PL
デザイナー	oblikovalec	デザイナー	oblikovalec	N	N;NOM;MASC;SG
天国	nebes	天国	nebes	N	N;NOM;NEUT;SG
天国	nebesa	天国	nebo	N	N;NOM;FEM;SG
乗客	potnik	乗客	potnik	N	N;NOM;MASC;SG
乗客	sopotnik	乗客	sopotnik	N	N;NOM;MASC;SG
乗客	potnika	乗客	potnik	N	N;ANIM;ACC;MASC;SG
乗客	potnike	乗客	potnik	N	N;ACC;MASC;PL
乗客	potniki	乗客	potnik	N	N;NOM;MASC;PL
タグ	oznaka	タグ	oznakati	N	N;NOM;FEM;SG
タグ	značke	タグ	značka	N	N;NOM;FEM;PL
タグ	oznake	タグ	oznak	N	N;NOM;FEM;PL
直線	črta	直線	črta	N	N;NOM;FEM;SG
直線	vrstica	直線	vrstica	N	N;NOM;FEM;SG
権力	power	権力	power	N	N;NOM;MASC;SG
権力	moč	権力	moč	N	N;NOM;FEM;SG
ダウンロード	naloži	ダウンロード	nalož	V	V;PFV;IND;SG;3;PRS;FIN
ダウンロード	prenesel	ダウンロード	prenesti	V	V;PFV;MASC;SG;V.PTCP
論理	logika	論理	logika	N	N;NOM;FEM;SG
論理	logiko	論理	logika	N	N;ACC;FEM;SG
打者	odbijalec	打者	odbijalec	N	N;NOM;MASC;SG
水素	vodika	水素	vodika	N	N;GEN;MASC;SG
水素	vodik	水素	vodik	N	N;NOM;MASC;SG
男爵	baron	男爵	baron	N	N;NOM;MASC;SG
男爵	baroni	男爵	barona	N	N;NOM;MASC;PL
共有	delimo	共有	deliti	V	V;IPFV;IND;PL;1;PRS;FIN
共有	delim	共有	del	V	V;IPFV;IND;SG;1;PRS;FIN
女神	boginjo	女神	boginja	N	N;ACC;FEM;SG
女神	boginja	女神	boginja	N	N;NOM;FEM;SG
季節	sezono	季節	sezona	N	N;ACC;FEM;SG
季節	sezona	季節	sezona	N	N;NOM;FEM;SG
季節	sezon	季節	sezona	N	N;GEN;FEM;PL
ダメージ	škoda	ダメージ	škoda	N	N;NOM;FEM;SG
ダメージ	odškodnina	ダメージ	odškodnina	N	N;NOM;FEM;SG
ダメージ	odškodnine	ダメージ	odškodnina	N	N;NOM;FEM;PL
ギア	opremo	ギア	oprema	N	N;ACC;FEM;SG
ギア	orodja	ギア	orodje	N	N;NOM;NEUT;PL
ギア	prestav	ギア	prestav	N	N;NOM;FEM;SG
ギア	prestave	ギア	prestava	N	N;NOM;FEM;PL
衛生	higieno	衛生	higiena	N	N;ACC;FEM;SG
衛生	higiene	衛生	higiena	N	N;NOM;FEM;PL
請求	zahteva	請求	zahtevati	V	V;IND;SG;3;PRS;FIN
ドキュメンタリー	dokumentarec	ドキュメンタリー	dokumentarec	N	N;NOM;MASC;SG
ドキュメンタリー	dokumentarci	ドキュメンタリー	dokumentarca	N	N;NOM;MASC;PL
恐怖	strah	恐怖	strah	N	N;NOM;MASC;SG
マジック	čarovnija	マジック	čarovnija	N	N;NOM;FEM;SG
マジック	magic	マジック	magica	N	N;NOM;MASC;SG
マジック	magijo	マジック	magija	N	N;ACC;FEM;SG
気温	temperatura	気温	temperatura	N	N;NOM;FEM;SG
気温	temperature	気温	temperatura	N	N;NOM;FEM;PL
気温	temperaturo	気温	temperatura	N	N;ACC;FEM;SG
フェア	sejem	フェア	sejem	N	N;NOM;MASC;SG
船団	konvoj	船団	konvoj	N	N;NOM;MASC;SG
要塞	utrdba	要塞	utrdba	N	N;NOM;FEM;SG
要塞	trdnjavo	要塞	trdnjava	N	N;ACC;FEM;SG
要塞	trdnjava	要塞	trdnjava	N	N;NOM;FEM;SG
要塞	utrdba	要塞	utrdba	N	N;NOM;FEM;SG
要塞	trdnjava	要塞	trdnjava	N	N;NOM;FEM;SG
要塞	utrdbo	要塞	utrdba	N	N;ACC;FEM;SG
要塞	fort	要塞	fort	N	N;NOM;MASC;SG
総裁	predsedstvo	総裁	predsedstvo	N	N;NOM;NEUT;SG
総裁	predsedovanje	総裁	predsedovanje	N	N;NOM;NEUT;SG
証言	pričal	証言	pričati	V	V;IPFV;MASC;SG;V.PTCP
証言	pričali	証言	pričati	V	V;IPFV;MASC;PL;V.PTCP
証言	pričal	証言	pričati	V	V;IPFV;MASC;SG;V.PTCP
証言	pričajo	証言	pričati	V	V;IPFV;IND;PL;3;PRS;FIN
証言	pričal	証言	pričati	V	V;IPFV;MASC;SG;V.PTCP
証言	pričati	証言	pričati	V	V;IPFV;NFIN
子孫	potomec	子孫	potomec	N	N;NOM;MASC;SG
子孫	potomcev	子孫	potomec	N	N;GEN;MASC;PL
子孫	potomec	子孫	potomec	N	N;NOM;MASC;SG
子孫	potomce	子孫	potomec	N	N;ACC;MASC;PL
子孫	potomci	子孫	potomec	N	N;NOM;MASC;PL
子孫	potomci	子孫	potomec	N	N;NOM;MASC;PL
子孫	potomci	子孫	potomec	N	N;NOM;MASC;PL
コミュニケーション	obveščanje	コミュニケーション	obveščanje	N	N;NOM;NEUT;SG
コミュニケーション	komunikacija	コミュニケーション	komunikacija	N	N;NOM;FEM;SG
コミュニケーション	komuniciranje	コミュニケーション	komuniciranje	N	N;NOM;NEUT;SG
コミュニケーション	sporazumevanje	コミュニケーション	sporazumevanje	N	N;NOM;NEUT;SG
コミュニケーション	sporočanje	コミュニケーション	sporočanje	N	N;NOM;NEUT;SG
コミュニケーション	sporazumevanje	コミュニケーション	sporazumevanje	N	N;NOM;NEUT;SG
コミュニケーション	komunikacije	コミュニケーション	komunikacija	N	N;NOM;FEM;PL
コミュニケーション	komuniciranje	コミュニケーション	komuniciranje	N	N;NOM;NEUT;SG
ステップ	korak	ステップ	korak	N	N;NOM;MASC;SG
ステップ	stopnice	ステップ	stopnica	N	N;NOM;FEM;PL
ステップ	koraki	ステップ	korak	N	N;NOM;MASC;PL
義務	dajatev	義務	dajatev	N	N;GEN;FEM;SG
義務	dolžnost	義務	dolžnost	N	N;NOM;FEM;SG
義務	dolžnosti	義務	dolžnost	N	N;NOM;FEM;PL
義務	obveznosti	義務	obveznost	N	N;NOM;FEM;PL
義務	obveznost	義務	obveznost	N	N;NOM;FEM;SG
義務	obveznosti	義務	obveznost	N	N;NOM;FEM;PL
義務	obveza	義務	obveza	N	N;NOM;FEM;SG
義務	dajatve	義務	dajatev	N	N;NOM;FEM;PL
義務	dolžnosti	義務	dolžnost	N	N;NOM;FEM;PL
周波	pogostnosti	周波	pogostnost	N	N;GEN;FEM;SG
周波	frekvence	周波	frekvenca	N	N;NOM;FEM;PL
周波	pogostost	周波	pogostost	N	N;NOM;FEM;SG
周波	frekvenca	周波	frekvenca	N	N;NOM;FEM;SG
周波	pogostost	周波	pogostost	N	N;NOM;FEM;SG
周波	pogostnost	周波	pogostnost	N	N;NOM;FEM;SG
永遠	večnosti	永遠	večnost	N	N;GEN;FEM;SG
永遠	večnost	永遠	večnost	N	N;NOM;FEM;SG
短縮	skrajšati	短縮	skrajšati	V	V;PFV;NFIN
短縮	skrajšal	短縮	skrajšati	V	V;PFV;MASC;SG;V.PTCP
レンズ	lečo	レンズ	lečo	N	N;ACC;FEM;SG
レンズ	leče	レンズ	leča	N	N;NOM;FEM;PL
レンズ	objektiv	レンズ	objekt	N	N;NOM;MASC;SG
レンズ	leča	レンズ	leč	N	N;NOM;FEM;SG
移民	priseljencev	移民	priseljenec	N	N;GEN;MASC;PL
移民	priseljence	移民	priseljenec	N	N;ACC;MASC;PL
移民	priseljenci	移民	priseljenec	N	N;NOM;MASC;PL
移民	priseljevanje	移民	priseljevanje	N	N;NOM;NEUT;SG
移民	priseljevanja	移民	priseljevanje	N	N;GEN;NEUT;SG
移民	priseljenec	移民	priseljenec	N	N;NOM;MASC;SG
一日	dan	一日	dan	N	N;NOM;MASC;SG
電化	elektrifikacija	電化	elektrifikacija	N	N;NOM;FEM;SG
船舶	plovilo	船舶	plovilo	N	N;NOM;NEUT;SG
船舶	posoda	船舶	posoda	N	N;NOM;FEM;SG
船舶	ladjo	船舶	ladja	N	N;ACC;FEM;SG
船舶	ladja	船舶	ladja	N	N;NOM;FEM;SG
船舶	ladje	船舶	ladja	N	N;NOM;FEM;PL
キャッチ	ujeti	キャッチ	ujeti	V	V;PFV;NFIN
証拠	dokaz	証拠	dokaz	N	N;NOM;MASC;SG
証拠	dokazilo	証拠	dokazilo	N	N;NOM;NEUT;SG
証拠	dokazila	証拠	dokazilo	N	N;NOM;NEUT;PL
証拠	dokazi	証拠	dokaz	N	N;NOM;MASC;PL
証拠	dokaz	証拠	dokaz	N	N;NOM;MASC;SG
イースト	vzhod	イースト	vzhod	N	N;NOM;MASC;SG
数値	številka	数値	številka	N	N;NOM;FEM;SG
数値	število	数値	število	N	N;NOM;NEUT;SG
数値	številke	数値	številka	N	N;NOM;FEM;PL
数値	števila	数値	število	N	N;GEN;NEUT;SG
変遷	prehod	変遷	prehod	N	N;NOM;MASC;SG
口径	kaliber	口径	kaliber	N	N;NOM;MASC;SG
山脈	hribi	山脈	hrib	N	N;NOM;MASC;PL
山脈	planine	山脈	planina	N	N;NOM;FEM;PL
山脈	gore	山脈	gora	N	N;NOM;FEM;PL
山脈	gorovje	山脈	gorovje	N	N;NOM;NEUT;SG
カフェ	kavarna	カフェ	kavarna	N	N;NOM;FEM;SG
カフェ	cafe	カフェ	cafa	N	N;NOM;MASC;SG
カフェ	kavarni	カフェ	kavarna	N	N;NOM;FEM;SG
カフェ	kavarne	カフェ	kavarna	N	N;NOM;FEM;PL
カフェ	kavarna	カフェ	kavarna	N	N;NOM;FEM;SG
カフェ	kavarni	カフェ	kavarna	N	N;NOM;FEM;SG
ママ	mami	ママ	mama	N	N;NOM;FEM;SG
ママ	mama	ママ	mama	N	N;NOM;FEM;SG
ママ	mamo	ママ	mama	N	N;ACC;FEM;SG
降伏	predajo	降伏	predaja	V	V;PFV;IND;PL;3;PRS;FIN
降伏	predaja	降伏	predajati	V	V;IPFV;IND;SG;3;PRS;FIN
木曜日	četrtkih	木曜日	četrtek	N	N;ESS;MASC;PL
木曜日	četrtek	木曜日	četrtek	N	N;INAN;ACC;MASC;SG
上級	senior	上級	senior	N	N;NOM;MASC;SG
マルチ	multi	マルチ	multa	N	N;NOM;MASC;SG
プラン	načrt	プラン	načrt	N	N;NOM;MASC;SG
プラン	plan	プラン	plan	N	N;NOM;MASC;SG
プラン	načrte	プラン	načrt	N	N;ACC;MASC;PL
プラン	načrti	プラン	načrt	N	N;NOM;MASC;PL
差別	diskriminacijo	差別	diskriminacija	N	N;ACC;FEM;SG
差別	diskriminacija	差別	diskriminacija	N	N;NOM;FEM;SG
トラブル	težave	トラブル	težava	N	N;NOM;FEM;PL
出口	izhod	出口	izhod	N	N;NOM;MASC;SG
火山	vulkan	火山	vulkan	N	N;NOM;MASC;SG
チェック	preveri	チェック	preveriti	V	V;PFV;IND;SG;3;PRS;FIN
チェック	preveriti	チェック	preveriti	V	V;PFV;NFIN
チェック	preverite	チェック	prevrit	V	V;PFV;IMP;PL;2;FIN
ヒト	ljudje	ヒト	človek	N	N;NOM;MASC;PL
ベラ	bello	ベラ	bello	N	N;NOM;MASC;SG
ベラ	bella	ベラ	bell	N	N;NOM;FEM;SG
