que	että	que	että	CONJ	CONJ
depèn	riippuu	dependre	riippua	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
preu	hinta	preu	hinta	N;MASC;SG	N;NOM;SG
preu	hinnan	preu	hinta	N;MASC;SG	N;GEN;SG
preu	hintaa	preu	hinta	N;MASC;SG	N;PRT;SG
llar	kotiin	llar	koti	N;FEM;SG	N;IN+ALL;SG
llar	kodin	llar	koti	N;FEM;SG	N;GEN;SG
llar	koti	llar	koti	N;FEM;SG	N;NOM;SG
metall	metalli	metall	metalli	N;MASC;SG	N;NOM;SG
metall	metallia	metall	metalli	N;MASC;SG	N;PRT;SG
escriptors	kirjailijoita	escriptor	kirjailija	N;MASC;PL	N;PRT;PL
crítiques	arviot	crítica	arvio	N;FEM;PL	N;NOM;PL
crítiques	arvostelut	crítica	arvostelu	N;FEM;PL	N;NOM;PL
violí	viulu	violí	viulu	N;MASC;SG	N;NOM;SG
violí	viulua	violí	viulu	N;MASC;SG	N;PRT;SG
violí	viulu	violí	viulu	N;MASC;SG	N;NOM;SG
aniversari	syntymäpäivää	aniversari	syntymä#päivä	N;MASC;SG	N;PRT;SG
aniversari	syntymäpäivä	aniversari	syntymä#päivä	N;MASC;SG	N;NOM;SG
aniversari	vuosipäivää	aniversari	vuosi#päivä	N;MASC;SG	N;PRT;SG
aniversari	hääpäivä	aniversari	hääpäivä	N;MASC;SG	N;NOM;SG
aniversari	vuosipäivä	aniversari	vuosi#päivä	N;MASC;SG	N;NOM;SG
ocupat	kiireinen	ocupat	kiireinen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
filòsof	filosofi	filòsof	filosofi	N;MASC;SG	N;NOM;SG
èxits	saavutuksia	èxit	saavutus	N;MASC;PL	N;PRT;PL
èxits	saavutukset	èxit	saavutus	N;MASC;PL	N;NOM;PL
interessos	edut	interès	etu	N;MASC;PL	N;NOM;PL
dibuixos	piirustukset	dibuix	piirustus	N;MASC;PL	N;NOM;PL
dibuixos	piirustuksia	dibuix	piirustus	N;MASC;PL	N;PRT;PL
dibuixos	piirrokset	dibuix	piirros	N;MASC;PL	N;NOM;PL
avinguda	avenue	avinguda	avetua	N;FEM;SG	N;NOM;SG
democràtic	demokraattinen	democràtic	demokraattinen	ADJ;MASC;SG	ADJ;NOM;SG
santuari	turvapaikka	santuari	turva#paikka	N;MASC;SG	N;NOM;SG
santuari	turvapaikan	santuari	turva#paikka	N;MASC;SG	N;GEN;SG
defineix	määritellään	definir	määritellä	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
defineix	määrittelee	definir	määritellä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
defineix	määrittelee	definir	määritellä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
defineix	määritellä	definir	määritellä	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
construccions	rakennelmat	construcció	rakennelma	N;FEM;PL	N;NOM;PL
construccions	rakenteet	construcció	rakenne	N;FEM;PL	N;NOM;PL
infantil	lapsellista	infantil	lapsellinen	ADJ;SG	ADJ;PRT;SG
infantil	lapsellinen	infantil	lapsellinen	ADJ;SG	ADJ;NOM;SG
cristianisme	kristinusko	cristianisme	kristinus	N;MASC;SG	N;NOM;SG
exemplars	kopioita	exemplar	kopio	N;MASC;PL	N;PRT;PL
exemplars	kopiot	exemplar	kopio	N;MASC;PL	N;NOM;PL
raons	syyt	raó	syy	N;FEM;PL	N;NOM;PL
raons	syitä	raó	syy	N;FEM;PL	N;PRT;PL
tècnic	tekninen	tècnic	tekninen	ADJ;MASC;SG	ADJ;NOM;SG
nacionalitat	kansalaisuus	nacionalitat	kansalaisuus	N;FEM;SG	N;NOM;SG
nacionalitat	kansallisuus	nacionalitat	kansallisuus	N;FEM;SG	N;NOM;SG
estén	ulottuu	estar	ulottua	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
estén	laajentaa	estar	laajentaa	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
estén	pidentää	estar	pidentää	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
dura	kova	dur	kova	ADJ;FEM;SG	ADJ;NOM;SG
dura	kovaa	dur	kova	ADJ;FEM;SG	ADJ;PRT;SG
dura	rankkaa	dur	rankka	ADJ;FEM;SG	ADJ;PRT;SG
financera	taloudellista	financer	taloudellinen	ADJ;FEM;SG	ADJ;PRT;SG
cristià	kristitty	cristià	kristitty	ADJ;MASC;SG	ADJ;NOM;SG
cristià	kristillinen	cristià	kristillinen	ADJ;MASC;SG	ADJ;NOM;SG
contenen	sisältävät	contenir	sisältää	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
definir	määrittelee	definir	määritellä	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
definir	määritellä	definir	määritellä	V;NFIN	V;SG;NFIN;ACT
definir	määrittele	definir	määritellä	V;NFIN	V;IMP;SG;2;FIN;ACT
definir	määritä	definir	määrittää	V;NFIN	V;IMP;SG;2;FIN;ACT
colònies	siirtokuntia	colònia	siirto#kunta	N;FEM;PL	N;PRT;PL
produeixen	tuottavat	produir	tuottaa	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
vies	jälkiä	via	jälki	N;FEM;PL	N;PRT;PL
vies	jäljet	via	jälki	N;FEM;PL	N;NOM;PL
vies	kappaleet	via	kappale	N;FEM;PL	N;NOM;PL
vies	kappaleita	via	kappale	N;FEM;PL	N;PRT;PL
hotel	hotellissa	hotel	hotelli	N;MASC;SG	N;IN+ESS;SG
hotel	hotelli	hotel	hotelli	N;MASC;SG	N;NOM;SG
hotel	hotellin	hotel	hotelli	N;MASC;SG	N;GEN;SG
crea	luoda	crear	luoda	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
enemics	vihollisia	enemic	vihollinen	N;MASC;PL	N;PRT;PL
enemics	viholliset	enemic	vihollinen	N;MASC;PL	N;NOM;PL
senyors	herrat	senyor	herra	N;MASC;PL	N;NOM;PL
amenaça	uhkaa	amenaçar	uhata	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
vegetació	kasvillisuuden	vegetació	kasvillisuus	N;FEM;SG	N;GEN;SG
iraq	irakin	iraq	irakki	N;MASC;SG	N;GEN;SG
iraq	irakista	iraq	irak	N;MASC;SG	N;IN+ABL;SG
conflictes	ristiriitoja	conflicte	risti#riita	N;MASC;PL	N;PRT;PL
conflictes	konfliktien	conflicte	konflikti	N;MASC;PL	N;GEN;PL
conflictes	ristiriidat	conflicte	risti#riita	N;MASC;PL	N;NOM;PL
conflictes	konflikteja	conflicte	konflikti	N;MASC;PL	N;PRT;PL
conflictes	konfliktit	conflicte	konflikti	N;MASC;PL	N;NOM;PL
músics	muusikot	músic	muusikko	N;MASC;PL	N;NOM;PL
déus	jumalat	déus	jumala	N;MASC;PL	N;NOM;PL
déus	jumalia	déus	jumala	N;MASC;PL	N;PRT;PL
resoldre	ratkaista	resoldre	ratkaista	V;NFIN	V;SG;NFIN;ACT
resoldre	ratkaise	resoldre	ratkaise	V;NFIN	V;IMP;SG;2;FIN;ACT
resoldre	ratkaista	resoldre	ratkaista	V;NFIN	V;SG;NFIN;ACT
resoldre	ratkaise	resoldre	ratkaise	V;NFIN	V;IMP;SG;2;FIN;ACT
resoldre	ratkaisee	resoldre	ratkaista	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
monarquia	monarkia	monarquia	monarki	N;FEM;SG	N;NOM;SG
factor	tekijä	factor	tekijä	N;MASC;SG	N;NOM;SG
factor	tekijää	factor	tekijä	N;MASC;SG	N;PRT;SG
missatge	viesti	missatge	viesti	N;MASC;SG	N;NOM;SG
missatge	viestiä	missatge	viesti	N;MASC;SG	N;PRT;SG
missatge	viestin	missatge	viesti	N;MASC;SG	N;GEN;SG
presentació	esittelyssä	presentació	esittely	N;FEM;SG	N;IN+ESS;SG
presentació	esitys	presentació	esitys	N;FEM;SG	N;NOM;SG
presentació	esittely	presentació	esittely	N;FEM;SG	N;NOM;SG
democràcia	demokratia	democràcia	demokratia	N;FEM;SG	N;NOM;SG
democràcia	demokratiaa	democràcia	demokratia	N;FEM;SG	N;PRT;SG
democràcia	demokratian	democràcia	demokratia	N;FEM;SG	N;GEN;SG
filipines	filippiineillä	filipina	fili#ppiine	N;FEM;PL	N;AT+ESS
;PL
filipines	filippiinien	filipina	fili#ppiini	N;FEM;PL	N;GEN;PL
filipines	filippiinit	filipina	fili#ppiini	N;FEM;PL	N;NOM;PL
absència	poissaolo	absència	poissaolo	N;FEM;SG	N;NOM;SG
absència	puuttuminen	absència	puuttuminen	N;FEM;SG	N;NOM;SG
històries	kertomuksia	història	kertomus	N;FEM;PL	N;PRT;PL
històries	tarinat	història	tarina	N;FEM;PL	N;NOM;PL
històries	tarinoita	història	tarina	N;FEM;PL	N;PRT;PL
històries	tarinoiden	història	tarina	N;FEM;PL	N;GEN;PL
branques	oksat	branca	oksa	N;FEM;PL	N;NOM;PL
disciplina	kuria	disciplina	kuri	N;FEM;SG	N;PRT;SG
disciplina	kuri	disciplina	kuri	N;FEM;SG	N;NOM;SG
presoners	vankeja	presoner	vanki	N;MASC;PL	N;PRT;PL
presoners	vankien	presoner	vanki	N;MASC;PL	N;GEN;PL
presoners	vangit	presoner	vanki	N;MASC;PL	N;NOM;PL
plantilles	malleja	plantilla	malli	N;FEM;PL	N;PRT;PL
plantilles	mallit	plantilla	malli	N;FEM;PL	N;NOM;PL
discurs	puhe	discurs	puhe	N;MASC;SG	N;NOM;SG
discurs	puhetta	discurs	puhe	N;MASC;SG	N;PRT;SG
discurs	puheenvuoro	discurs	puheen#vuoro	N;MASC;SG	N;NOM;SG
transmissió	lähetys	transmissió	lähetys	N;FEM;SG	N;NOM;SG
testament	testamentti	testament	testamentti	N;MASC;SG	N;NOM;SG
flora	flora	flora	flora	N;FEM;SG	N;NOM;SG
cadascuna	jokainen	cadascun	jokainen	PRO;FEM;SG	PRO;NOM;SG
cadascuna	kunkin	cadascun	kukin	PRO;FEM;SG	PRO;GEN;SG
cadascuna	kumpikin	cadascun	kumpikin	PRO;FEM;SG	PRO;NOM;SG
cadascuna	kukin	cadascun	kukin	PRO;FEM;SG	PRO;NOM;SG
profunditat	syvyys	profunditat	syvyys	N;FEM;SG	N;NOM;SG
profunditat	syvyyteen	profunditat	syvyys	N;FEM;SG	N;IN+ALL;SG
capçalera	otsikko	capçalera	otsikko	N;FEM;SG	N;NOM;SG
constantinoble	konstantinopoli	constantinoble	konstanti#nopoli	N;MASC;SG	N;NOM;SG
composicions	sävellykset	composició	sävellys	N;FEM;PL	N;NOM;PL
continent	mantereen	continent	manner	N;MASC;SG	N;GEN;SG
períodes	kaudet	període	kausi	N;MASC;PL	N;NOM;PL
períodes	jaksot	període	jakso	N;MASC;PL	N;NOM;PL
criteris	perusteet	criteri	peruste	N;MASC;PL	N;NOM;PL
criteris	kriteerit	criteri	kriteeri	N;MASC;PL	N;NOM;PL
recinte	suojan	recinte	suoja	N;MASC;SG	N;GEN;SG
atmosfera	ilmakehä	atmosfera	ilma#kehä	N;FEM;SG	N;NOM;SG
atmosfera	ilmapiiri	atmosfera	ilma#piiri	N;FEM;SG	N;NOM;SG
atmosfera	tunnelma	atmosfera	tunnelma	N;FEM;SG	N;NOM;SG
atmosfera	tunnelmaa	atmosfera	tunnelma	N;FEM;SG	N;PRT;SG
geografia	maantiede	geografia	maan#tiede	N;FEM;SG	N;NOM;SG
combinació	yhdistelmän	combinació	yhdistelmä	N;FEM;SG	N;GEN;SG
combinació	yhdistelmä	combinació	yhdistelmä	N;FEM;SG	N;NOM;SG
botigues	kaupat	botiga	kauppa	N;FEM;PL	N;NOM;PL
botigues	kauppoja	botiga	kauppa	N;FEM;PL	N;PRT;PL
botigues	liikkeet	botiga	liike	N;FEM;PL	N;NOM;PL
botigues	varastot	botiga	varasto	N;FEM;PL	N;NOM;PL
botigues	kaupat	botiga	kauppa	N;FEM;PL	N;NOM;PL
nét	pojanpoika	nét	pojan#poika	N;MASC;SG	N;NOM;SG
nét	lapsenlapsi	nét	lapsen#lapsi	N;MASC;SG	N;NOM;SG
disposició	ulkoasu	disposició	ulko#asu	N;FEM;SG	N;NOM;SG
disposició	asettelu	disposició	asettelu	N;FEM;SG	N;NOM;SG
disposició	säännös	disposició	säännös	N;FEM;SG	N;NOM;SG
disposició	määräys	disposició	määräys	N;FEM;SG	N;NOM;SG
sacerdot	pappia	sacerdot	pappi	N;MASC;SG	N;PRT;SG
sacerdot	pappi	sacerdot	pappi	N;MASC;SG	N;NOM;SG
adn	dna	adn	dna	N;MASC;SG	N;NOM;SG
episodis	jaksoista	episodi	jakso	N;MASC;PL	N;IN+ABL;PL
episodis	jaksot	episodi	jakso	N;MASC;PL	N;NOM;PL
ona	aallon	ona	aalto	N;FEM;SG	N;GEN;SG
ona	aalto	ona	aalto	N;FEM;SG	N;NOM;SG
organisme	organismin	organisme	organismi	N;MASC;SG	N;GEN;SG
organisme	organismi	organisme	organismi	N;MASC;SG	N;NOM;SG
taules	pöydät	taula	pöytä	N;FEM;PL	N;NOM;PL
taules	taulukoissa	taula	taulukko	N;FEM;PL	N;IN+ESS;PL
taules	taulukot	taula	taulukko	N;FEM;PL	N;NOM;PL
pati	pihan	pati	piha	N;MASC;SG	N;GEN;SG
pati	piha	pati	piha	N;MASC;SG	N;NOM;SG
pati	telakka	pati	telakka	N;MASC;SG	N;NOM;SG
pati	pihan	pati	piha	N;MASC;SG	N;GEN;SG
pati	piha	pati	piha	N;MASC;SG	N;NOM;SG
veritat	totuuden	veritat	totuus	N;FEM;SG	N;GEN;SG
veritat	totuutta	veritat	totuus	N;FEM;SG	N;PRT;SG
veritat	totuus	veritat	totuus	N;FEM;SG	N;NOM;SG
horta	horta	horta	horta	N;FEM;SG	N;NOM;SG
sectors	aloilla	sector	ala	N;MASC;PL	N;AT+ESS
;PL
sectors	sektorit	sector	sektori	N;MASC;PL	N;NOM;PL
conservatori	conservatory	conservatori	conservatory	N;MASC;SG	N;NOM;SG
manteniment	huolto	manteniment	huolto	N;MASC;SG	N;NOM;SG
manteniment	kunnossapito	manteniment	kunnos#sapitto	N;MASC;SG	N;NOM;SG
manteniment	ylläpito	manteniment	ylläpito	N;MASC;SG	N;NOM;SG
útil	hyödyllinen	útil	hyödyllinen	ADJ;SG	ADJ;NOM;SG
útil	hyödyllistä	útil	hyödyllinen	ADJ;SG	ADJ;PRT;SG
reformes	uudistuksia	reforma	uudistus	N;FEM;PL	N;PRT;PL
reformes	uudistukset	reforma	uudistus	N;FEM;PL	N;NOM;PL
rècord	levy	rècord	levy	N;MASC;SG	N;NOM;SG
rècord	ennätys	rècord	ennätys	N;MASC;SG	N;NOM;SG
artilleria	tykistö	artilleria	tykistö	N;FEM;SG	N;NOM;SG
utilització	käyttö	utilització	käyttö	N;FEM;SG	N;NOM;SG
ascens	nousu	ascens	nousu	N;MASC;SG	N;NOM;SG
avió	lentokoneen	avió	lento#kone	N;MASC;SG	N;GEN;SG
avió	lentokone	avió	lento#kone	N;MASC;SG	N;NOM;SG
avió	lentokone	avió	lento#kone	N;MASC;SG	N;NOM;SG
avió	kone	avió	kone	N;MASC;SG	N;NOM;SG
mines	miinoja	mina	miina	N;FEM;PL	N;PRT;PL
escenari	vaihe	escenari	vaihe	N;MASC;SG	N;NOM;SG
escenari	näyttämö	escenari	näyttämö	N;MASC;SG	N;NOM;SG
escenari	vaiheessa	escenari	vaihe	N;MASC;SG	N;IN+ESS;SG
escenari	lava	escenari	lava	N;MASC;SG	N;NOM;SG
uneix	liittyä	unir	liittyä	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
oxigen	hapen	oxigen	happi	N;MASC;SG	N;GEN;SG
oxigen	happea	oxigen	happea	N;MASC;SG	N;PRT;SG
oxigen	happi	oxigen	happi	N;MASC;SG	N;NOM;SG
actuacions	esityksiä	actuació	esitys	N;FEM;PL	N;PRT;PL
actuacions	esitykset	actuació	esitys	N;FEM;PL	N;NOM;PL
nintendo	nintendo	nintendo	nintendo	N;MASC;SG	N;NOM;SG
mode	tila	mode	tila	N;MASC;SG	N;NOM;SG
vietnam	vietnamin	vietnam	vietnamin	N;MASC;SG	N;GEN;SG
vietnam	vietnam	vietnam	vieton	N;MASC;SG	N;NOM;SG
vietnam	vietnamissa	vietnam	vietama	N;MASC;SG	N;IN+ESS;SG
individuals	yksittäiset	individual	yksittäinen	ADJ;PL	ADJ;NOM;PL
individuals	yksittäisten	individual	yksittäinen	ADJ;PL	ADJ;GEN;PL
suec	ruotsalainen	suec	ruotsalainen	ADJ;MASC;SG	ADJ;NOM;SG
desaparèixer	kadota	desaparèixer	kadota	V;NFIN	V;SG;NFIN;ACT
desaparèixer	katoa	desaparèixer	kadota	V;NFIN	V;IMP;SG;2;FIN;ACT
recuperació	toipuminen	recuperació	toipuminen	N;FEM;SG	N;NOM;SG
recuperació	toipumista	recuperació	toipuminen	N;FEM;SG	N;PRT;SG
recuperació	hyödyntäminen	recuperació	hyödyntäminen	N;FEM;SG	N;NOM;SG
recuperació	elpymisen	recuperació	elpyminen	N;FEM;SG	N;GEN;SG
recuperació	palautus	recuperació	palautus	N;FEM;SG	N;NOM;SG
regiment	rykmentti	regiment	rykmentti	N;MASC;SG	N;NOM;SG
regiment	rykmentin	regiment	rykmentti	N;MASC;SG	N;GEN;SG
legal	oikeudellinen	legal	oikeudellinen	ADJ;SG	ADJ;NOM;SG
legal	laillinen	legal	laillinen	ADJ;SG	ADJ;NOM;SG
camins	teiden	camí	tie	N;MASC;PL	N;GEN;PL
camins	tiet	camí	tie	N;MASC;PL	N;NOM;PL
camins	polkuja	camí	polku	N;MASC;PL	N;PRT;PL
iran	iranin	iran	iran	N;MASC;SG	N;GEN;SG
divideix	jaettu	dividir	jakaa	V;IND;SG;3;PRS;FIN	V;NOM;SG;V.PTCP;PASS
bàsicament	pohjimmiltaan	bàsicament	pohjimmilta	ADV	ADV
violència	väkivalta	violència	väki#valta	N;FEM;SG	N;NOM;SG
violència	väkivaltaa	violència	väki#valta	N;FEM;SG	N;PRT;SG
vidre	lasi	vidre	lasi	N;MASC;SG	N;NOM;SG
vidre	lasia	vidre	lasi	N;MASC;SG	N;PRT;SG
vidre	lasin	vidre	lasi	N;MASC;SG	N;GEN;SG
programació	ohjelmointi	programació	ohjelmointi	N;FEM;SG	N;NOM;SG
ous	munien	ou	muna	N;MASC;PL	N;GEN;PL
ous	munat	ou	muna	N;MASC;PL	N;NOM;PL
ous	kananmunia	ou	kanan#muna	N;MASC;PL	N;PRT;PL
ous	munia	ou	muna	N;MASC;PL	N;PRT;PL
determinat	määrätietoinen	determinat	määrä#tietoinen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
determinat	päättäväinen	determinat	päättäväinen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
necessitats	tarpeet	necessitat	tarve	N;FEM;PL	N;NOM;PL
identificar	tunnista	identificar	tunnistaa	V;NFIN	V;IMP;SG;2;FIN;ACT
identificar	tunnistaa	identificar	tunnistaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
comentaris	kommentit	comentari	kommentti	N;MASC;PL	N;NOM;PL
comentaris	kommentteja	comentari	kommentti	N;MASC;PL	N;PRT;PL
comentaris	huomautuksia	comentari	huomautus	N;MASC;PL	N;PRT;PL
comentaris	huomautukset	comentari	huomautus	N;MASC;PL	N;NOM;PL
dificultats	vaikeuksia	dificultat	vaikeus	N;FEM;PL	N;PRT;PL
dificultats	vaikeudet	dificultat	vaikeus	N;FEM;PL	N;NOM;PL
probable	todennäköinen	probable	toden#näköinen	ADJ;SG	ADJ;NOM;SG
probable	todennäköistä	probable	toden#näköinen	ADJ;SG	ADJ;PRT;SG
consulta	kyselyn	consulta	kysely	N;FEM;SG	N;GEN;SG
consulta	kysely	consulta	kysely	N;FEM;SG	N;NOM;SG
consulta	kuulemisen	consulta	kuuleminen	N;FEM;SG	N;GEN;SG
consulta	kuuleminen	consulta	kuuleminen	N;FEM;SG	N;NOM;SG
assaig	testi	assaig	testi	N;MASC;SG	N;NOM;SG
assaig	testaus	assaig	testaus	N;MASC;SG	N;NOM;SG
passeig	kävely	passeig	kävely	N;MASC;SG	N;NOM;SG
sales	huoneita	sala	huone	N;FEM;PL	N;PRT;PL
sales	huoneet	sala	huone	N;FEM;PL	N;NOM;PL
sales	eläkkeet	sala	eläke	N;FEM;PL	N;NOM;PL
sales	käytävillä	sala	käytävä	N;FEM;PL	N;AT+ESS
;PL
sales	käytävät	sala	käytävä	N;FEM;PL	N;NOM;PL
estableix	asettaa	establir	asettaa	V;IND;SG;3;PRS;FIN	V;IND;SG;FIN;ACT
estableix	asetettu	establir	asettaa	V;IND;SG;3;PRS;FIN	V;NOM;SG;V.PTCP;PASS
fauna	eläimistön	fauna	eläimistö	N;FEM;SG	N;GEN;SG
arrels	juuria	arrel	juuri	N;FEM;PL	N;PRT;PL
arrels	juuret	arrel	juuri	N;FEM;PL	N;NOM;PL
judici	oikeudenkäyntiä	judici	oikeuden#käynti	N;MASC;SG	N;PRT;SG
judici	oikeudenkäynnin	judici	oikeuden#käynti	N;MASC;SG	N;GEN;SG
judici	oikeudenkäynti	judici	oikeuden#käynti	N;MASC;SG	N;NOM;SG
manual	manuaalinen	manual	manuaalinen	ADJ;SG	ADJ;NOM;SG
amistat	ystävyys	amistat	ystävyys	N;FEM;SG	N;NOM;SG
amistat	ystävyyttä	amistat	ystävyys	N;FEM;SG	N;PRT;SG
amistat	ystävyyden	amistat	ystävyys	N;FEM;SG	N;GEN;SG
amistat	ystävä	amistat	ystävä	N;FEM;SG	N;NOM;SG
amistat	kaveri	amistat	kaveri	N;FEM;SG	N;NOM;SG
amistat	kaverin	amistat	kaveri	N;FEM;SG	N;GEN;SG
assistir	osallistu	assistir	osallistua	V;NFIN	V;IMP;SG;2;FIN;ACT
assistir	osallistua	assistir	osallistua	V;NFIN	V;SG;NFIN;ACT
italians	italialaiset	italià	italia#lainen	N;MASC;PL	N;NOM;PL
italians	italialaisia	italià	italia#lainen	N;MASC;PL	N;PRT;PL
llicència	lupakirjan	llicència	lupa#kirja	N;FEM;SG	N;GEN;SG
llicència	lisenssi	llicència	lisenssi	N;FEM;SG	N;NOM;SG
llicència	ajokortti	llicència	ajokortti	N;FEM;SG	N;NOM;SG
llicència	lisenssi	llicència	lisenssi	N;FEM;SG	N;NOM;SG
universitats	yliopistoja	universitat	yli#opisto	N;FEM;PL	N;PRT;PL
universitats	yliopistot	universitat	yli#opisto	N;FEM;PL	N;NOM;PL
universitats	yliopistojen	universitat	yli#opisto	N;FEM;PL	N;GEN;PL
universitats	korkeakoulut	universitat	korkea#koulu	N;FEM;PL	N;NOM;PL
poders	voimia	poder	voima	N;MASC;PL	N;PRT;PL
poders	valtuudet	poder	valtuus	N;MASC;PL	N;NOM;PL
poders	voimat	poder	voima	N;MASC;PL	N;NOM;PL
cavallers	herrat	cavaller	herra	N;MASC;PL	N;NOM;PL
savoia	savoy	saver	savo	N;FEM;SG	N;NOM;SG
equació	yhtälö	equació	yhtälö	N;FEM;SG	N;NOM;SG
petició	pyynnön	petició	pyyntö	N;FEM;SG	N;GEN;SG
petició	pyyntö	petició	pyyntö	N;FEM;SG	N;NOM;SG
petició	pyyntöä	petició	pyyntö	N;FEM;SG	N;PRT;SG
petició	vetoomus	petició	vetoomus	N;FEM;SG	N;NOM;SG
petició	vetoomuksen	petició	vetoomus	N;FEM;SG	N;GEN;SG
escapar	paeta	escapar	paeta	V;NFIN	V;SG;NFIN;ACT
metro	metroasema	metro	metro#asema	N;MASC;SG	N;NOM;SG
metro	metro	metro	metro	N;MASC;SG	N;NOM;SG
metro	metro	metro	metro	N;MASC;SG	N;NOM;SG
diaris	sanomalehdet	diari	sanoma#lehti	N;MASC;PL	N;NOM;PL
diaris	lehdet	diari	lehti	N;MASC;PL	N;NOM;PL
diaris	sanomalehtiä	diari	sanoma#lehti	N;MASC;PL	N;PRT;PL
pertanyia	kuulunut	pertànyer	kuulua	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;ACT
càncer	syöpää	càncer	syöpä	N;MASC;SG	N;PRT;SG
càncer	syöpä	càncer	syöpä	N;MASC;SG	N;NOM;SG
historiadors	historioitsijat	historiador	historioitsija	N;MASC;PL	N;NOM;PL
majoritàriament	lähinnä	majoritàriament	lähinnä	ADV	ADV
majoritàriament	enimmäkseen	majoritàriament	enimmäkseen	ADV	ADV
majoritàriament	useimmiten	majoritàriament	useimmiten	ADV	ADV
majoritàriament	pääosin	majoritàriament	pääosin	ADV	ADV
majoritàriament	pääasiassa	majoritàriament	pääasiassa	ADV	ADV
usos	käyttötarkoitukset	ús	käyttö#tarkoitus	N;MASC;PL	N;NOM;PL
turc	turkkilainen	turc	turkki#lainen	ADJ;MASC;SG	ADJ;NOM;SG
adults	aikuisia	adult	aikuinen	N;MASC;PL	N;PRT;PL
adults	aikuiset	adult	aikuinen	N;MASC;PL	N;NOM;PL
adults	aikuisille	adult	aikuinen	N;MASC;PL	N;AT+ALL;PL
nominacions	ehdokkaat	nominació	ehdokas	N;FEM;PL	N;NOM;PL
nominacions	nimitykset	nominació	nimitys	N;FEM;PL	N;NOM;PL
mor	kuolee	mor	kuolla	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
viatges	matkat	viatge	matka	N;MASC;PL	N;NOM;PL
jazz	jazzia	jazz	jazzi	N;MASC;SG	N;PRT;SG
jazz	jazz	jazz	jazz	N;MASC;SG	N;NOM;SG
ohio	ohion	ohio	ohio	N;MASC;SG	N;GEN;SG
monedes	kolikot	moneda	kolikko	N;FEM;PL	N;NOM;PL
monedes	kolikoita	moneda	kolikko	N;FEM;PL	N;PRT;PL
monedes	valuuttojen	moneda	valuutto	N;FEM;PL	N;GEN;PL
monedes	valuutat	moneda	valuutta	N;FEM;PL	N;NOM;PL
fragments	sirpaleita	fragment	sirpale	N;MASC;PL	N;PRT;PL
quin	mitä	quin	mikä	PRO;MASC;SG	PRO;PRT;SG
quin	mikä	quin	mikä	PRO;MASC;SG	PRO;NOM;SG
temporal	tilapäinen	temporal	tilapäinen	ADJ;SG	ADJ;NOM;SG
temporal	väliaikainen	temporal	väli#aikainen	ADJ;SG	ADJ;NOM;SG
localització	sijainti	localització	sijainti	N;FEM;SG	N;NOM;SG
senador	senaattori	senador	senaattori	N;MASC;SG	N;NOM;SG
existir	olemassa	existir	olla	V;NFIN	V;IN+ESS;SG;NFIN;ACT
potencial	potentiaali	potencial	potentiaali	N;MASC;SG	N;NOM;SG
tennis	tennis	tennis	tennis	N;MASC;SG	N;NOM;SG
tennis	tennistä	tennis	tenninen	N;MASC;SG	N;PRT;SG
oficines	toimistot	oficina	toimisto	N;FEM;PL	N;NOM;PL
oficines	toimistoja	oficina	toimisto	N;FEM;PL	N;PRT;PL
neerlandès	hollantilainen	neerlandès	hollantilainen	ADJ;MASC;SG	ADJ;NOM;SG
turcs	turkkilaiset	turc	turkki#lainen	N;MASC;PL	N;NOM;PL
turcs	turkkilaisia	turc	turkki#lainen	N;MASC;PL	N;PRT;PL
tothom	jokainen	tothom	jokainen	PRO;SG	PRO;NOM;SG
tothom	kaikki	tothom	kaikki	PRO;SG	PRO;NOM;SG
moral	moraalinen	moral	moraalinen	ADJ;SG	ADJ;NOM;SG
moral	moraalista	moral	moraali	ADJ;SG	ADJ;PRT;SG
moral	moraalista	moral	moraali	ADJ;SG	ADJ;PRT;SG
barreja	sekoitetaan	barrejar	sekoittaa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
