табори	kampen	табір	kamp	N;INAN;NOM;MASC;PL	N;PL
розмови	conversaties	розмова	conversatie	N;INAN;NOM;FEM;PL	N;PL
відмовляється	weigert	відмовлятися	weigeren	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
бойовиків	militanten	бойовик	militant	N;ANIM;ACC;MASC;PL	N;PL
біженців	vluchtelingen	біженець	vluchteling	N;ANIM;ACC;MASC;PL	N;PL
біженців	vluchtelingen	біженець	vluchteling	N;ANIM;ACC;MASC;PL	N;PL
корона	kroon	корона	kroon	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
комуністична	communistische	комуністичний	communistisch	ADJ;NOM;FEM;SG	ADJ
комуністична	communistisch	комуністичний	communistisch	ADJ;NOM;FEM;SG	ADJ
тропічні	tropisch	тропічний	tropisch	ADJ;NOM;PL	ADJ
тропічні	tropische	тропічний	tropisch	ADJ;NOM;PL	ADJ
етимологія	etymologie	етимологія	etymologie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
преса	pers	преса	pers	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
ціль	doelstelling	ціль	doelstelling	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
ціль	doel	ціль	doel	N;INAN;NOM;FEM;SG	N;NEUT;SG
ціль	doelwit	ціль	doelwit	N;INAN;NOM;FEM;SG	N;NEUT;SG
добровільно	expres	добровільно	expres	ADV	ADV
підтримується	gesteund	підтримуватися	steunen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
підтримується	ondersteund	підтримуватися	ondersteunen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
підтримується	gesteunde	підтримуватися	steunen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
вдвічі	tweemaal	вдвічі	tweemaal	ADV	ADV
блакитний	blauw	блакитний	blauw	ADJ;NOM;MASC;SG	ADJ
блакитний	blauwe	блакитний	blauw	ADJ;NOM;MASC;SG	ADJ
тель	tel	тель	tellen	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
коди	codes	код	code	N;INAN;NOM;MASC;PL	N;PL
коди	gedragscodes	код	dragscodes	N;INAN;NOM;MASC;PL	N;PL
пенсії	pensioenen	пенсія	pensioen	N;INAN;ACC;FEM;PL	N;PL
гурток	kring	гурток	kring	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
гурток	cirkel	гурток	cirkel	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
моменти	momenten	момент	moment	N;INAN;NOM;MASC;PL	N;PL
моменти	ogenblikken	момент	ogenblik	N;INAN;NOM;MASC;PL	N;PL
вилча	vâlcea	вилча	vilcead	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
затемнення	verduistering	затемнення	verduistering	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
затемнення	zonsverduistering	затемнення	zonsverduistering	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
затемнення	eclips	затемнення	eclips	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
трудова	arbeid	трудовий	arbeid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
трудова	labour	трудовий	labour	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
тріо	trio	тріо	trio	N;INAN;NOM;NEUT;SG	N;NEUT;SG
гагаріна	gagarin	гагаріний	gagarin	N;ANIM;GEN;MASC;SG	N;MASC+FEM;SG
читача	volger	читач	volger	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
читача	volgeling	читач	volgeling	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
діагностики	diagnoses	діагностика	diagnose	N;INAN;NOM;FEM;PL	N;PL
еволюція	ontwikkeling	еволюція	ontwikkeling	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
еволюція	evolutie	еволюція	evolutie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
інтелектуальної	intellectuele	інтелектуальний	intellectueel	ADJ;GEN;FEM;SG	ADJ
інтелектуальної	intellectueel	інтелектуальний	intellectueel	ADJ;GEN;FEM;SG	ADJ
церковної	kerkelijke	церковний	kerkelijk	ADJ;GEN;FEM;SG	ADJ
порушує	schendt	порушувати	schenden	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
перебіг	invloed	перебігти	invloed	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
перебіг	beïnvloeding	перебігти	beïnvloeding	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
вимагав	geëist	вимагати	eisen	V;IPFV;MASC;IND;SG;PST;FIN	V;V.PTCP
вимагав	eiste	вимагати	eisen	V;IPFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
вимагав	geëiste	вимагати	eisen	V;IPFV;MASC;IND;SG;PST;FIN	V;V.PTCP
жуків	beestjes	жук	beestje	N;ANIM;ACC;MASC;PL	N;PL
жуків	insecten	жук	insecten	N;ANIM;ACC;MASC;PL	N;PL
жуків	bugs	жук	bugs	N;ANIM;ACC;MASC;PL	N;PL
рів	reeve	рів	reeve	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
клієнт	klant	клієнт	klant	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
клієнт	afnemer	клієнт	afnemer	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
клієнт	client	клієнт	client	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
клієнт	klant	клієнт	klant	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
клієнт	opdrachtgever	клієнт	opdrachtgever	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
клієнт	cliënt	клієнт	cliënt	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
сервіс	dienst	сервес	dienst	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
сервіс	service	сервес	service	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
придбати	kopen	придбати	kopen	V;PFV;NFIN	V;NFIN
тварина	dier	тварина	dier	N;ANIM;NOM;FEM;SG	N;NEUT;SG
різдво	kerstmis	різдво	kerstmis	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
різдво	kerst	різдво	kerst	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
різдво	kerstfeest	різдво	kerstfeest	N;INAN;NOM;NEUT;SG	N;NEUT;SG
молитви	gebeden	молитва	gebeden	N;INAN;NOM;FEM;PL	N;PL
проста	eenvoudige	простий	eenvoudig	ADJ;NOM;FEM;SG	ADJ
проста	simpel	простий	simpel	ADJ;NOM;FEM;SG	ADJ
проста	eenvoudig	простий	eenvoudig	ADJ;NOM;FEM;SG	ADJ
собаки	honden	собака	hond	N;ANIM;NOM;MASC;PL	N;PL
фантастичний	fantastische	фантастичний	fantastisch	ADJ;NOM;MASC;SG	ADJ
фантастичний	fantastisch	фантастичний	fantastisch	ADJ;NOM;MASC;SG	ADJ
виробника	verkoper	виробник	verkoper	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
виробника	leverancier	виробник	leverancier	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
студію	atelier	студія	atelier	N;INAN;ACC;FEM;SG	N;NEUT;SG
студію	studio	студія	studio	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
реставрація	restauratie	реставрація	restauratie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
реставрація	herstel	реставрація	herstel	N;INAN;NOM;FEM;SG	N;NEUT;SG
проникнення	penetratie	проникнення	penetratie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
проникнення	infiltratie	проникнення	infiltratie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
презентація	presentatie	презентація	presentatie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
диких	wild	дикий	wild	ADJ;ANIM;ACC;PL	ADJ
чоловічого	mannelijk	чоловічий	mannelijk	ADJ;GEN;MASC;SG	ADJ
перевірка	keuring	перевірка	keuring	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
перевірка	verificatie	перевірка	verificatie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
перевірка	test	перевірка	test	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
перевірка	validatie	перевірка	validatie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
заяви	verklaringen	заява	verklaring	N;INAN;NOM;FEM;PL	N;PL
схем	regelingen	схем	regeling	N;INAN;GEN;FEM;PL	N;PL
гості	gasten	гість	gast	N;ANIM;NOM;MASC;PL	N;PL
представив	introduceerde	представити	introduceren	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
представив	ingevoerd	представити	invoeren	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
представив	geïntroduceerd	представити	introduceren	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
розбіжності	meningsverschillen	розбіжність	meningsverschil	N;INAN;NOM;FEM;PL	N;PL
турецька	turkse	турецький	turks	ADJ;NOM;FEM;SG	ADJ
турецька	turks	турецький	turk	ADJ;NOM;FEM;SG	ADJ
міфів	mythen	міфіти	mythen	N;INAN;GEN;MASC;PL	N;PL
міфів	mythes	міфіти	mythes	N;INAN;GEN;MASC;PL	N;PL
барон	baron	барон	baron	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
операціях	manoeuvres	операція	manoeuvre	N;INAN;ESS;FEM;PL	N;PL
відправляється	vertrekt	відправлятися	vertrekken	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
відправляється	vertrekken	відправлятися	vertrekken	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
відправляється	weggaan	відправлятися	weggaan	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
визнає	herken	визнавати	herken	V;IPFV;IND;SG;3;PRS;FIN	V;PRS;FIN
визнає	erkennen	визнавати	erkennen	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
визнає	herkennen	визнавати	herkennen	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
напруга	spanning	напруга	spanning	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
залишитися	blijven	залишитися	blijven	V;PFV;NFIN	V;PL;PRS;FIN
залишитися	blijf	залишитися	blijven	V;PFV;NFIN	V;SG;PRS;FIN
піраміди	piramides	піраміда	piramide	N;INAN;NOM;FEM;PL	N;PL
піраміди	piramiden	піраміда	piramid	N;INAN;NOM;FEM;PL	N;PL
додавати	toevoegen	додавати	toevoegen	V;IPFV;NFIN	V;NFIN
додавати	voeg	додавати	voegen	V;IPFV;NFIN	V;SG;PRS;FIN
братство	studentenvereniging	братство	studentenvereniging	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
братство	broederschap	братство	broederschap	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
братство	broederschap	братство	broederschap	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
братство	brotherhood	братство	brotherhood	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
ланцюг	ketting	ланцюг	ketting	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
довів	bewezen	довести	bewijzen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
довів	bewees	довести	bewijzen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
паспорт	paspoort	паспорт	paspoort	N;INAN;NOM;MASC;SG	N;NEUT;SG
підродина	onderfamilie	підродина	onderfamilie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
внутрішнє	intern	внутрішній	intern	ADJ;NOM;NEUT;SG	ADJ
внутрішнє	inwendig	внутрішній	inwendig	ADJ;NOM;NEUT;SG	ADJ
внутрішнє	innerlijke	внутрішній	innerlijk	ADJ;NOM;NEUT;SG	ADJ
внутрішнє	innerlijk	внутрішній	innerlijk	ADJ;NOM;NEUT;SG	ADJ
практична	praktische	практичний	praktisch	ADJ;NOM;FEM;SG	ADJ
практична	praktisch	практичний	praktisch	ADJ;NOM;FEM;SG	ADJ
панель	paneel	панель	paneel	N;INAN;NOM;FEM;SG	N;NEUT;SG
панель	panel	панель	panel	N;INAN;NOM;FEM;SG	N;NEUT;SG
лавка	bench	лавка	bench	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
лавка	bankje	лавка	bank	N;INAN;NOM;FEM;SG	N;NEUT;SG
стрічці	feed	стрічка	feed	N;INAN;DAT;FEM;SG	N;MASC+FEM;SG
стрічці	voeder	стрічка	voeder	N;INAN;DAT;FEM;SG	N;NEUT;SG
настає	breekt	наставати	breken	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
оцінкою	waardering	оцінка	waardering	N;INAN;INS;FEM;SG	N;MASC+FEM;SG
оцінкою	rating	оцінка	rating	N;INAN;INS;FEM;SG	N;MASC+FEM;SG
оцінкою	beoordeling	оцінка	beoordeling	N;INAN;INS;FEM;SG	N;MASC+FEM;SG
зазначає	opgesomd	зазначати	opsommen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
шанс	chance	шанс	chance	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
шанс	kans	шанс	kans	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
підпілля	ondergrondse	підпілля	ondergrondse	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
підпілля	underground	підпілля	undergrounen	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
навчальному	eenvoudigste	навчальний	eenvoudig	ADJ;DAT;MASC;SG	ADJ;RL
навчальному	makkelijkste	навчальний	makkelijk	ADJ;DAT;MASC;SG	ADJ;RL
навчальному	gemakkelijkste	навчальний	makkelijk	ADJ;DAT;MASC;SG	ADJ;RL
збільшує	verhoogt	збільшувати	verhogen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
заборона	drooglegging	заборона	drooglegging	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
заборона	verbod	заборона	verbod	N;INAN;NOM;FEM;SG	N;NEUT;SG
легіон	legioen	легіон	legioen	N;INAN;NOM;MASC;SG	N;NEUT;SG
полотна	canvas	полотний	canvas	N;INAN;NOM;NEUT;SG	N;NEUT;SG
полотна	doek	полотний	doek	N;INAN;NOM;NEUT;SG	N;NEUT;SG
позначають	aangeven	позначати	aangeven	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
механік	automonteur	механік	automonteur	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
механік	monteur	механік	monteur	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
хронологія	chronologie	хронологія	chronologie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
хронологія	tijdslijn	хронологія	tijdslijn	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
хронологія	tijdlijn	хронологія	tijdlijn	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
галицька	galicische	галицький	galicisch	ADJ;NOM;FEM;SG	ADJ
стилів	stijlen	стиль	stijl	N;INAN;GEN;MASC;PL	N;PL
консультант	adviseur	консультант	adviseur	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
консультант	consulent	консультант	consulent	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
консультант	consultant	консультант	consultant	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
консультант	raadpleging	консультант	raadpleging	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
багатих	rijke	багатий	rijk	ADJ;ANIM;ACC;PL	ADJ
фінанси	financien	фінанса	financien	N;INAN;NOM;MASC;PL	N;PL
фінанси	financiën	фінанса	financiën	N;INAN;NOM;MASC;PL	N;PL
фінанси	financiën	фінанса	financiën	N;INAN;NOM;MASC;PL	N;PL
сталь	staal	сталь	staal	N;INAN;NOM;FEM;SG	N;NEUT;SG
темні	duister	темний	duister	ADJ;NOM;PL	ADJ
темні	donker	темний	donker	ADJ;NOM;PL	ADJ
темні	donkere	темний	donker	ADJ;NOM;PL	ADJ
інженери	technici	інженер	technicus	N;ANIM;NOM;MASC;PL	N;PL
інженери	ingenieurs	інженер	ingenieur	N;ANIM;NOM;MASC;PL	N;PL
інженери	technici	інженер	technicus	N;ANIM;NOM;MASC;PL	N;PL
вюртемберг	württemberg	вюртемберг	württemberg	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
стандартна	standaard	стандартний	standaard	ADJ;NOM;FEM;SG	ADJ
соціологія	sociologie	соціологія	sociologie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
читає	leest	читати	lezen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
флоренція	florence	флоренція	florence	N;INAN;NOM;FEM;SG	N;NEUT;SG
шкіра	leer	шкіра	leer	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
шкіра	leder	шкіра	leder	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
шкіра	huid	шкіра	huid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
шкіра	skin	шкіра	skin	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
життєпис	tijdslijn	життєпис	tijdslijn	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
життєпис	tijdlijn	життєпис	tijdlijn	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
записано	geschreven	записати	schrijven	V;PFV;IND;0;FIN	V;V.PTCP
записано	geregistreerd	записати	registreren	V;PFV;IND;0;FIN	V;V.PTCP
записано	opgenomen	записати	opnemen	V;PFV;IND;0;FIN	V;V.PTCP
записано	genoteerd	записати	noteren	V;PFV;IND;0;FIN	V;V.PTCP
поклоніння	aanbidding	поклоніння	aanbidding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
поклоніння	verering	поклоніння	verering	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
комети	kometen	комет	kometen	N;INAN;NOM;FEM;PL	N;PL
щоденник	tijdschrift	щоденник	tijdschrift	N;INAN;NOM;MASC;SG	N;NEUT;SG
щоденник	dagboek	щоденник	dagboek	N;INAN;NOM;MASC;SG	N;NEUT;SG
щоденник	dagboek	щоденник	dagboek	N;INAN;NOM;MASC;SG	N;NEUT;SG
договорів	deals	договір	deal	N;INAN;GEN;MASC;PL	N;PL
римляни	romeinen	римлянин	romein	N;ANIM;NOM;MASC;PL	N;PL
промислова	industrieel	промисловий	industrieel	ADJ;NOM;FEM;SG	ADJ
промислова	industriële	промисловий	industreel	ADJ;NOM;FEM;SG	ADJ
вимогою	eis	вимога	eis	N;INAN;INS;FEM;SG	N;MASC+FEM;SG
вимогою	voorschrift	вимога	voorschrift	N;INAN;INS;FEM;SG	N;NEUT;SG
схожість	gelijkenis	схожість	gelijkenis	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
сейм	sejm	сейм	sejm	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
спільна	gezamenlijke	спільний	gezamenlijk	ADJ;NOM;FEM;SG	ADJ
бідності	armoede	бідність	armoede	N;INAN;GEN;FEM;SG	N;MASC+FEM;SG
центрами	centra	центр	centrum	N;INAN;INS;MASC;PL	N;PL
феномен	fenomeen	феномен	fenomeen	N;INAN;NOM;MASC;SG	N;NEUT;SG
феномен	verschijnsel	феномен	verschijnsel	N;INAN;NOM;MASC;SG	N;NEUT;SG
турецький	turkse	турецький	turks	ADJ;NOM;MASC;SG	ADJ
турецький	turks	турецький	turk	ADJ;NOM;MASC;SG	ADJ
союзники	bondgenoten	союзник	bondgenoot	N;ANIM;NOM;MASC;PL	N;PL
союзники	geallieerden	союзник	geallieerde	N;ANIM;NOM;MASC;PL	N;PL
сіра	spinner	сіра	spinner	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
сіра	grey	сіра	grey	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
симптоми	symptomen	симптом	symptoom	N;INAN;NOM;MASC;PL	N;PL
індіанці	indianen	індіанець	indiaan	N;ANIM;NOM;MASC;PL	N;PL
індіанці	indiërs	індіанець	indiër	N;ANIM;NOM;MASC;PL	N;PL
присвоєння	opdracht	присвоєння	opdracht	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
галактик	sterrenstelsels	галактика	sterrenstelsel	N;INAN;GEN;FEM;PL	N;PL
вінніпег	winnipeg	вінніпег	winnipeg	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
вікон	windows	вікно	windows	N;INAN;GEN;NEUT;PL	N;PL
вікон	vensters	вікно	venster	N;INAN;GEN;NEUT;PL	N;PL
вікон	ruiten	вікно	ruit	N;INAN;GEN;NEUT;PL	N;PL
вікон	ramen	вікно	raam	N;INAN;GEN;NEUT;PL	N;PL
старша	oudere	старша	oud	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
старша	oudere	старша	oud	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
старша	ouder	старша	ouder	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
стани	staten	стан	state	N;INAN;NOM;MASC;PL	N;PL
розряд	lozing	розряд	lozing	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
казав	zei	казати	zeggen	V;IPFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
казав	gezegd	казати	zeggen	V;IPFV;MASC;IND;SG;PST;FIN	V;V.PTCP
казав	verteld	казати	vertellen	V;IPFV;MASC;IND;SG;PST;FIN	V;V.PTCP
казав	vertelde	казати	vertellen	V;IPFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
штурм	sturm	штурма	sturm	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
замінили	vervangen	замінити	vervangen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
кадри	frames	кадр	frame	N;INAN;NOM;MASC;PL	N;PL
кадри	kaders	кадр	kader	N;INAN;NOM;MASC;PL	N;PL
цех	gilde	цех	gilde	N;INAN;NOM;MASC;SG	N;NEUT;SG
максимальний	maximale	максимальний	maximaal	ADJ;NOM;MASC;SG	ADJ
максимальний	maximaal	максимальний	maximaal	ADJ;NOM;MASC;SG	ADJ
нижніх	onderliggende	нижній	onderliggend	ADJ;GEN;PL	ADJ
легкі	rustig	легкий	rustig	ADJ;NOM;PL	ADJ
легкі	eenvoudig	легкий	eenvoudig	ADJ;NOM;PL	ADJ
легкі	makkelijk	легкий	makkelijk	ADJ;NOM;PL	ADJ
легкі	gemakkelijk	легкий	gemakkelijk	ADJ;NOM;PL	ADJ
діалект	dialect	діалект	dialect	N;INAN;NOM;MASC;SG	N;NEUT;SG
блог	blog	блог	blog	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
блог	weblog	блог	weblog	N;INAN;NOM;MASC;SG	N;NEUT;SG
проголосували	gestemd	проголосувати	stemmen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
інструкції	tutorials	інструкція	tutorial	N;INAN;NOM;FEM;PL	N;PL
інструкції	instructies	інструкція	instructie	N;INAN;NOM;FEM;PL	N;PL
атлетика	atletiek	атлетика	atletiek	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
фантастика	fictie	фантастика	fictie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
виконавці	hulpbronnen	виконавець	hulpbron	N;ANIM;NOM;MASC;PL	N;PL
виконавці	middelen	виконавець	middel	N;ANIM;NOM;MASC;PL	N;PL
виконавці	informatiebronnen	виконавець	informatiebron	N;ANIM;NOM;MASC;PL	N;PL
виконавці	bronnen	виконавець	bron	N;ANIM;NOM;MASC;PL	N;PL
виконавці	kunstenaars	виконавець	kunstenaar	N;ANIM;NOM;MASC;PL	N;PL
виконавці	artiesten	виконавець	artiest	N;ANIM;NOM;MASC;PL	N;PL
бульвар	rosewood	бульвар	rosewood	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
бульвар	boulevard	бульвар	boulevard	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
борець	worstelaar	борець	worstelaar	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
самиць	vrouwtjes	самиця	vrouw	N;ANIM;ACC;FEM;PL	N;PL
самиць	vrouwen	самиця	vrouw	N;ANIM;ACC;FEM;PL	N;PL
величин	hoeveelheden	величина	hoeveelheid	N;INAN;GEN;FEM;PL	N;PL
профспілок	bonden	профспілка	bond	N;INAN;GEN;FEM;PL	N;PL
профспілок	vakbonden	профспілка	vakbond	N;INAN;GEN;FEM;PL	N;PL
польську	pools	польський	pools	ADJ;ACC;FEM;SG	ADJ
польську	poolse	польський	pools	ADJ;ACC;FEM;SG	ADJ
спадкоємець	erfgenaam	спадкоємець	erfgenaam	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
негативні	negatieve	негативний	negatief	ADJ;NOM;PL	ADJ
негативні	negatief	негативний	negatief	ADJ;NOM;PL	ADJ
заряд	charge	заряд	charge	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
загроза	bedreiging	загроза	bedreiging	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
загроза	dreigement	загроза	dreigement	N;INAN;NOM;FEM;SG	N;NEUT;SG
загроза	bedreiging	загроза	bedreiging	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
загроза	dreiging	загроза	dreiging	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
духовна	liturgische	духовний	liturgisch	ADJ;NOM;FEM;SG	ADJ
духовна	theologische	духовний	theologisch	ADJ;NOM;FEM;SG	ADJ
молодим	jonge	молодий	jong	ADJ;INS;NEUT;SG	ADJ
молодим	jong	молодий	jong	ADJ;INS;NEUT;SG	ADJ
регулярні	periodiek	регулярний	periodiek	ADJ;NOM;PL	ADJ
ходи	moves	хода	moves	N;INAN;NOM;FEM;PL	N;PL
монету	munt	монет	munt	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
кімната	kamer	кімната	kamer	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
альянс	alliance	альянс	alliance	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
альянс	bondgenootschap	альянс	bondgenootschap	N;INAN;NOM;MASC;SG	N;NEUT;SG
альянс	alliantie	альянс	alliantie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
корпорація	corporatie	корпорація	corporatie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
корпорація	corporation	корпорація	corporation	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
кінь	paard	кінь	paard	N;ANIM;NOM;MASC;SG	N;NEUT;SG
сенат	senaat	сенат	senaat	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
батьківщина	vaderland	батьківщина	vaderland	N;INAN;NOM;FEM;SG	N;NEUT;SG
батьківщина	moederland	батьківщина	moederland	N;INAN;NOM;FEM;SG	N;NEUT;SG
батьківщина	thuisland	батьківщина	thuisland	N;INAN;NOM;FEM;SG	N;NEUT;SG
батьківщина	vaderland	батьківщина	vaderland	N;INAN;NOM;FEM;SG	N;NEUT;SG
коробка	box	коробка	box	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
коробка	vak	коробка	vak	N;INAN;NOM;FEM;SG	N;NEUT;SG
коробка	doos	коробка	doos	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
коробка	versnellingsbak	коробка	versnellingsbak	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
твердість	hardheid	твердість	hardheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
запалення	ontsteking	запалення	ontsteking	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
гази	gassen	газ	gas	N;INAN;NOM;MASC;PL	N;PL
оцінювання	evaluatie	оцінювання	evaluatie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
оцінювання	beoordeling	оцінювання	beoordeling	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
важливість	belangrijkheid	важливість	belangrijkheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
важливість	belang	важливість	belang	N;INAN;NOM;FEM;SG	N;NEUT;SG
