ve	και	ve	και	CONJ	CONJ
ince	αδύνατος	ince	άδυνα	ADJ	ADJ;NOM;MASC;SG
ince	λεπτή	ince	λεπτό	ADJ	ADJ;NOM;FEM;SG
ciddi	σοβαρό	ciddi	σοβαρός	ADJ	ADJ;NOM;NEUT;SG
ciddi	σοβαρός	ciddi	σοβαρός	ADJ	ADJ;NOM;MASC;SG
ciddi	σοβαρή	ciddi	σοβαρός	ADJ	ADJ;NOM;FEM;SG
ceza	κράτηση	ceza	κράτηση	N;NOM;SG;3	N;NOM;FEM;SG
özelliği	χαρακτηριστικό	özellik	χαρακτηριστικός	N;NOM;SG;3	N;NOM;NEUT;SG
şampiyonlar	πρωταθλητές	şampiyon	πρωταθλητής	N;NOM;PL;3	N;NOM;MASC;PL
başbakan	πρωθυπουργός	başbakan	πρωθυπουργός	N;NOM;SG;3	N;NOM;MASC;SG
terk	χωματερή	terk	χωματέρης	N;NOM;SG;3	N;NOM;FEM;SG
sekiz	οκτώ	sekiz	οκτώ	NUM	NUM;NOM;MASC;PL
sekiz	οχτώ	sekiz	οχτώ	NUM	NUM;NOM;MASC;PL
yemek	γεύμα	yemek	γεύμα	N;NOM;SG;3	N;NOM;NEUT;SG
yemek	τροφή	yemek	τροφή	N;NOM;SG;3	N;NOM;FEM;SG
yemek	φαγητό	yemek	φαγητό	N;NOM;SG;3	N;NOM;NEUT;SG
yemek	τραπεζαρία	yemek	τραπεζαρία	N;NOM;SG;3	N;NOM;FEM;SG
yemek	βραδινό	yemek	βραδινός	N;NOM;SG;3	N;NOM;NEUT;SG
yemek	δείπνο	yemek	δείπνο	N;NOM;SG;3	N;NOM;NEUT;SG
yemek	πιάτο	yemek	πιάτο	N;NOM;SG;3	N;NOM;NEUT;SG
yemek	γεύμα	yemek	γεύμα	N;NOM;SG;3	N;NOM;NEUT;SG
dans	χορός	dans	χορός	N;NOM;SG;3	N;NOM;MASC;SG
dans	χορός	dans	χορός	N;NOM;SG;3	N;NOM;MASC;SG
ulaşım	μεταφορά	ulaşım	μεταφορά	N;NOM;SG;3	N;NOM;FEM;SG
ulaşım	μεταφορά	ulaşım	μεταφορά	N;NOM;SG;3	N;NOM;FEM;SG
önem	σημασία	önem	σημασία	N;NOM;SG;3	N;NOM;FEM;SG
yavaş	αργή	yavaş	αργή	ADJ	ADJ;NOM;FEM;SG
yavaş	εύκολη	yavaş	εύκολος	ADJ	ADJ;NOM;FEM;SG
yavaş	εύκολο	yavaş	εύκολος	ADJ	ADJ;NOM;NEUT;SG
ülkeler	έθνη	ülke	έθνος	N;NOM;PL;3	N;NOM;NEUT;PL
ülkeler	χώρες	ülke	χώρα	N;NOM;PL;3	N;NOM;FEM;PL
ülkeler	χωρες	ülke	χωρα	N;NOM;PL;3	N;NOM;FEM;PL
ziyaret	επισκέπτης	ziyaret	επισκέπτης	N;NOM;SG;3	N;NOM;MASC;SG
ayrıldı	χωρισμένος	ayrıl	χωρισμένος	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;MASC;SG;V.PTCP;PASS
antlaşması	συνθήκη	antlaşma	συνθήκη	N;NOM;SG;3	N;NOM;FEM;SG
olimpiyat	ολυμπιάδα	olimpiyat	ολυμπιάδα	N;NOM;SG;3	N;NOM;FEM;SG
yazdı	έγραψε	yaz	γράφω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
silinmiş	διαγραφεί	sil	διαγραφώ	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
silinmiş	διαγράφηκε	sil	διαγράφω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
fotoğraf	φωτο	fotoğraf	φωτος		
önceden	προηγουμένως	önceden	προηγουμένως	ADV	ADV
önceden	πριν	önceden	πριν	ADV	ADV
hafif	ελαφριά	hafif	ελαφριά	ADJ	ADJ;NOM;FEM;SG
hafif	ήπια	hafif	ήπιος	ADJ	ADJ;NOM;FEM;SG
hafif	ήπιο	hafif	ήπιος	ADJ	ADJ;NOM;NEUT;SG
hafif	ήπιες	hafif	ήπιος	ADJ	ADJ;NOM;FEM;PL
hafif	ελαφριά	hafif	ελαφριά	ADJ	ADJ;NOM;FEM;SG
lideri	ηγέτης	lider	ηγέτης	N;NOM;SG;3	N;NOM;MASC;SG
lideri	αρχηγός	lider	αρχηγός	N;NOM;SG;3	N;NOM;MASC;SG
toplumsal	κοινωνικές	toplumsal	κοινωνικός	ADJ	ADJ;NOM;FEM;PL
toplumsal	κοινωνικό	toplumsal	κοινωνικός	ADJ	ADJ;NOM;NEUT;SG
toplumsal	κοινωνικη	toplumsal	κοινωνικός	ADJ	ADJ;NOM;FEM;SG
toplumsal	κοινωνική	toplumsal	κοινωνικός	ADJ	ADJ;NOM;FEM;SG
yazılmış	γράφτηκε	yaz	γράφτω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
yazılmış	γραμμένο	yaz	γραμμένος	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
şehirler	πόλεις	şehir	πόλη	N;NOM;PL;3	N;NOM;FEM;PL
şehirler	πόλεις	şehir	πόλη	N;NOM;PL;3	N;NOM;FEM;PL
kalesi	καστρο	kale	καστρο	N;NOM;SG;3	N;NOM;NEUT;SG
uçak	αεροσκάφος	uçak	αεροσκάφος	N;NOM;SG;3	N;NOM;NEUT;SG
uçak	αεροπλάνο	uçak	αεροπλάνο	N;NOM;SG;3	N;NOM;NEUT;SG
uçak	αεροπλάνο	uçak	αεροπλάνο	N;NOM;SG;3	N;NOM;NEUT;SG
uçak	αεροπλάνο	uçak	αεροπλάνο	N;NOM;SG;3	N;NOM;NEUT;SG
gerçekten	όντως	gerçekten	όντως	ADV	ADV
gerçekten	πράγματι	gerçekten	πράγματι	ADV	ADV
gerçekten	πραγματικά	gerçekten	πραγματικά	ADV	ADV
gerçekten	αληθινά	gerçekten	αληθινός	ADV	ADV
gerçekten	πραγματικά	gerçekten	πραγματικά	ADV	ADV
savaşları	πόλεμοι	savaş	πόλεμος	N;NOM;PL;3	N;NOM;MASC;PL
kurucusu	ιδρυτής	kurucu	ιδρυτός	N;NOM;SG;3	N;NOM;MASC;SG
üretilen	κατασκευασμένα	üre	κατασκευασμένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
üretilen	κατασκευασμένο	üre	κατασκευασμένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
sayılı	μετρημένες	sayılı	μετρημένος	ADJ	ADJ;NOM;FEM;PL
mühendisliği	μηχανοστάσιο	mühendislik	μηχανοστάσιο	N;NOM;SG;3	N;NOM;NEUT;SG
dağları	όρη	dağ	όρος	N;NOM;PL;3	N;NOM;NEUT;PL
dağları	βουνά	dağ	βουνό	N;NOM;PL;3	N;NOM;NEUT;PL
ilişkiler	σχέσεις	ilişki	σχέση	N;NOM;PL;3	N;NOM;FEM;PL
ilişkiler	σχέσεις	ilişki	σχέση	N;NOM;PL;3	N;NOM;FEM;PL
görüntü	εικόνα	görüntü	εικόνα	N;NOM;SG;3	N;NOM;FEM;SG
görüntü	εικονα	görüntü	εικονα	N;NOM;SG;3	N;NOM;FEM;SG
başardı	πέτυχε	baş	πετυχαίνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
açıkladı	εξηγήθηκε	açıkla	εξηγώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
açıkladı	εξήγησε	açıkla	εξηγώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
açıkladı	αποκάλυψε	açıkla	αποκαλύπτω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
bilimler	επιστήμες	bilim	επιστήμα	N;NOM;PL;3	N;NOM;FEM;PL
hep	πάντα	hep	πάντα	ADV	ADV
hep	πάντοτε	hep	πάντοτε	ADV	ADV
hep	παντα	hep	παντα	ADV	ADV
konser	κονσέρτο	konser	κονσέρτο	N;NOM;SG;3	N;NOM;NEUT;SG
yayımlandı	δημοσιεύθηκε	yayımla	δημοσιεύω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
yayımlandı	δημοσιευθεί	yayımla	δημοσιεύω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
yayımlandı	δημοσιεύτηκε	yayımla	δημοσιεύω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
işbirliği	συνεταιρισμός	işbirliği	συνεταιρισμός	N;NOM;SG;3	N;NOM;MASC;SG
komedi	κωμωδία	komedi	κωμωδία	N;NOM;SG;3	N;NOM;FEM;SG
yazılan	γραμμένα	yaz	γραμμένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
yazılan	γραμμένο	yaz	γραμμένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
oyuncular	παίκτες	oyuncu	παίκτης	N;NOM;PL;3	N;NOM;MASC;PL
oyuncular	παίχτες	oyuncu	παίχτης	N;NOM;PL;3	N;NOM;MASC;PL
oyuncular	ηθοποιοί	oyuncu	ηθοποιός	N;NOM;PL;3	N;NOM;MASC;PL
oyuncular	παίκτες	oyuncu	παίκτης	N;NOM;PL;3	N;NOM;MASC;PL
oyuncular	καλλιτέχνες	oyuncu	καλλιτέχνα	N;NOM;PL;3	N;NOM;MASC;PL
kullanıcılar	χρήστες	kullanıcı	χρήστης	N;NOM;PL;3	N;NOM;MASC;PL
bizim	μας	biz	μου	PRO;GEN;PL;1	PRO;GEN;MASC;PL;1
olaylar	συμβάντα	olay	συμβάντα	N;NOM;PL;3	N;NOM;NEUT;PL
olaylar	γεγονότα	olay	γεγονός	N;NOM;PL;3	N;NOM;NEUT;PL
olaylar	γεγονοτα	olay	γεγονος	N;NOM;PL;3	N;NOM;NEUT;PL
olaylar	συμβάντα	olay	συμβάντα	N;NOM;PL;3	N;NOM;NEUT;PL
olaylar	εκδηλώσεις	olay	εκδήλωση	N;NOM;PL;3	N;NOM;FEM;PL
manyetik	μαγνητικές	manyetik	μαγνητικός	ADJ	ADJ;NOM;FEM;PL
manyetik	μαγνητική	manyetik	μαγνητικός	ADJ	ADJ;NOM;FEM;SG
manyetik	μαγνητικό	manyetik	μαγνητικός	ADJ	ADJ;NOM;NEUT;SG
dilleri	γλώσσες	dil	γλώσσα	N;NOM;PL;3	N;NOM;FEM;PL
bölgesel	περιφερειακή	bölgesel	περιφερειακός	ADJ	ADJ;NOM;FEM;SG
kayıp	αγνοούμενος	kayıp	αγνοούμενος	ADJ	ADJ;NOM;MASC;SG
milletler	έθνη	millet	έθνος	N;NOM;PL;3	N;NOM;NEUT;PL
evlilik	γάμο	evlilik	γάμος	N;NOM;SG;3	N;NOM;NEUT;SG
evlilik	γάμος	evlilik	γάμος	N;NOM;SG;3	N;NOM;MASC;SG
evlilik	γάμο	evlilik	γάμος	N;NOM;SG;3	N;NOM;NEUT;SG
evlilik	γάμος	evlilik	γάμος	N;NOM;SG;3	N;NOM;MASC;SG
eşit	ίσον	eşit	ίσο		
imparatorluk	αυτοκρατορία	imparatorluk	αυτοκρατορία	N;NOM;SG;3	N;NOM;FEM;SG
imparatorluk	εμπάιρ	imparatorluk	εμπάιρ	N;NOM;SG;3	N
katıldığı	παρευρέθηκαν	kat	παρεύρομαι	V;PFV;IND;POS;PST;V.PTCP;PASS	V;PFV;IND;PL;3;PST;FIN;PASS
gelişmiş	εξελίχθηκαν	geliş	εξελίχνω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
gelişmiş	εξελίχθηκε	geliş	εκελίχνω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gelişmiş	εξελιχθεί	geliş	εξελίχομαι	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NFIN;PASS
gelişmiş	αναπτύχθηκαν	geliş	αναπτύσσω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
gelişmiş	αναπτύχθηκε	geliş	αναπτύσσω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gelişmiş	αναπτυχθεί	geliş	αναπτύσσω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NFIN;PASS
gelişmiş	βελτιώθηκε	geliş	βελτιώνω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gelişmiş	βελτιωμένη	geliş	βελτιώνω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
gelişmiş	βελτιωμένο	geliş	βελτιώνω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gelişmiş	βελτιώθηκαν	geliş	βελτιώνω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
gelişmiş	βελτιωθεί	geliş	βελτιώνω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NFIN;PASS
gelişmiş	ενισχυμένη	geliş	ενισχύω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
gelişmiş	ενισχυμένες	geliş	ενισχύω	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NOM;FEM;PL;V.PTCP;PASS
gelişmiş	προχωρημένο	geliş	προχωρώ	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gelişmiş	προχωρημένη	geliş	προχωρώ	V;PFV;NFH;IND;POS;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
modeli	μοντελο	model	μοντελο	N;NOM;SG;3	N;NOM;NEUT;SG
modeli	υπόδειγμα	model	υπόδειγμα	N;NOM;SG;3	N;NOM;NEUT;SG
modeli	μοντέλο	model	μοντέλο	N;NOM;SG;3	N;NOM;NEUT;SG
modeli	πρότυπο	model	πρότυπο	N;NOM;SG;3	N;NOM;NEUT;SG
gösterdi	έδειξε	göster	δείχνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
akademik	ακαδημαϊκή	akademik	ακαδημαϊκός	ADJ	ADJ;NOM;FEM;SG
official	αξιωματούχος	official	αξιωματούχος	N;NOM;SG;3	N;NOM;MASC;SG
şarkılar	τραγούδια	şarkı	τραγούδιο	N;NOM;PL;3	N;NOM;NEUT;PL
üyeler	έλη	üye	έλος	N;NOM;PL;3	N;NOM;NEUT;PL
üyeler	μέλη	üye	μέλος	N;NOM;PL;3	N;NOM;NEUT;PL
üyeler	μελη	üye	μέλος	N;NOM;PL;3	N;NOM;NEUT;PL
zamanlar	φορές	zaman	φορά	N;NOM;PL;3	N;NOM;FEM;PL
zamanlar	χρόνοι	zaman	χρόνος	N;NOM;PL;3	N;NOM;MASC;PL
akademi	ακαδημία	akadem	ακαδημία	N;NOM;SG;3	N;NOM;FEM;SG
tedavi	θεραπεία	tedavi	θεραπείο	N;NOM;SG;3	N;NOM;FEM;SG
tedavi	θεραπεία	tedavi	θεραπείο	N;NOM;SG;3	N;NOM;FEM;SG
tedavi	θεραπεία	tedavi	θεραπείο	N;NOM;SG;3	N;NOM;FEM;SG
karmaşık	σύνθετο	karmaşık	σύνθετος	ADJ	ADJ;NOM;NEUT;SG
karmaşık	πολύπλοκος	karmaşık	πολύπλοκος	ADJ	ADJ;NOM;MASC;SG
karmaşık	σύνθετα	karmaşık	σύνθετος	ADJ	ADJ;NOM;NEUT;PL
karmaşık	περίπλοκο	karmaşık	περίπλοκος	ADJ	ADJ;NOM;NEUT;SG
karmaşık	πολύπλοκος	karmaşık	πολύπλοκος	ADJ	ADJ;NOM;MASC;SG
karmaşık	πολύπλοκο	karmaşık	πολύπλοκος	ADJ	ADJ;NOM;NEUT;SG
karmaşık	περίπλοκη	karmaşık	περίπλοκη	ADJ	ADJ;NOM;FEM;SG
yaşlı	πρεσβύτερος	yaşlı	πρεσβύς	ADJ	ADJ;NOM;CMPR;MASC;SG
yaşlı	παλιό	yaşlı	παλιός	ADJ	ADJ;NOM;NEUT;SG
yaşlı	παλαιό	yaşlı	παλιός	ADJ	ADJ;NOM;NEUT;SG
yaşlı	μεγαλύτερος	yaşlı	μεγάλος	ADJ	ADJ;NOM;CMPR;MASC;SG
yaşlı	μεγαλύτερη	yaşlı	μεγάλος	ADJ	ADJ;NOM;CMPR;FEM;SG
yaşlı	μεγαλύτερο	yaşlı	μεγάλος	ADJ	ADJ;NOM;CMPR;NEUT;SG
yaşlı	παλαιότερη	yaşlı	παλιός	ADJ	ADJ;NOM;CMPR;FEM;SG
devletler	πολιτείες	devlet	πολιτεία	N;NOM;PL;3	N;NOM;FEM;PL
devletler	κράτη	devlet	κράτος	N;NOM;PL;3	N;NOM;NEUT;PL
derecesi	πτυχίο	derece	πτυχίο	N;NOM;SG;3	N;NOM;NEUT;SG
derecesi	βαθμός	derece	βαθμός	N;NOM;SG;3	N;NOM;MASC;SG
gruplar	μπάντες	grup	μπάντης	N;NOM;PL;3	N;NOM;FEM;PL
gruplar	συγκροτήματα	grup	σύγκροτημα	N;NOM;PL;3	N;NOM;NEUT;PL
gruplar	ομαδες	grup	ομαδα	N;NOM;PL;3	N;NOM;FEM;PL
gruplar	ομάδες	grup	ομάδα	N;NOM;PL;3	N;NOM;FEM;PL
filmler	ταινίες	film	ταινία	N;NOM;PL;3	N;NOM;FEM;PL
filmler	ταινίες	film	ταινία	N;NOM;PL;3	N;NOM;FEM;PL
hareketler	πράξεις	hareket	πράξη	N;NOM;PL;3	N;NOM;FEM;PL
hareketler	δράσεις	hareket	δράση	N;NOM;PL;3	N;NOM;FEM;PL
hareketler	ενέργειες	hareket	ενέργεια	N;NOM;PL;3	N;NOM;FEM;PL
hareketler	κινήσεις	hareket	κίνηση	N;NOM;PL;3	N;NOM;FEM;PL
hareketler	κινήσεις	hareket	κίνηση	N;NOM;PL;3	N;NOM;FEM;PL
hareketler	κινήματα	hareket	κίνημα	N;NOM;PL;3	N;NOM;NEUT;PL
komitesi	επιτροπή	komite	επιτροπή	N;NOM;SG;3	N;NOM;FEM;SG
komitesi	επιτροπη	komite	επιτροπος	N;NOM;SG;3	N;NOM;FEM;SG
odası	θάλαμος	oda	θάλαμος	N;NOM;SG;3	N;NOM;MASC;SG
ödüller	ανταμοιβές	ödül	ανταμοιβός	N;NOM;PL;3	N;NOM;FEM;PL
ödüller	βραβεία	ödül	βραβείο	N;NOM;PL;3	N;NOM;NEUT;PL
ödüller	βραβεία	ödül	βραβείο	N;NOM;PL;3	N;NOM;NEUT;PL
servisi	υπηρεσία	servi	υπηρεσία	N;NOM;SG;3	N;NOM;FEM;SG
sıcaklık	θερμοκρασία	sıcaklık	θερμοκρασία	N;NOM;SG;3	N;NOM;FEM;SG
sıcaklık	ζέστη	sıcaklık	ζέστη	N;NOM;SG;3	N;NOM;FEM;SG
sıcaklık	θερμότητα	sıcaklık	θερμότητα	N;NOM;SG;3	N;NOM;FEM;SG
sıcaklık	θέρμανση	sıcaklık	θέρμανση	N;NOM;SG;3	N;NOM;FEM;SG
sıcaklık	ζεστασιά	sıcaklık	ζεστασιά	N;NOM;SG;3	N;NOM;FEM;SG
konuk	επισκέπτης	konuk	επισκέπτης	N;NOM;SG;3	N;NOM;MASC;SG
kimse	κανένας	kimse	κανένας	N;NOM;SG;3	N;NOM;MASC;SG
getirdi	έφερε	getir	φέρω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
yazılım	λογισμικό	yazılım	λογισμικός	N;NOM;SG;3	N;NOM;NEUT;SG
tanınan	αναγνωρισμένο	tanı	αναγνωρίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
tanınan	αναγνωρισμένος	tanı	αναγνωρισμένος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
tanınan	αναγνωρισμένη	tanı	αναγνωρίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
tanınan	αναγνωρισμένα	tanı	αναγνωρίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
tanınan	αναγνωρισμένο	tanı	αναγνωρίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
tanınan	αναγνωρισμένη	tanı	αναγνωρίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
karısı	γυναίκα	karı	γυναίκα	N;NOM;SG;3	N;NOM;FEM;SG
karısı	σύζυγος	karı	σύζυγος	N;NOM;SG;3	N;NOM;MASC;SG
sanatlar	τέχνες	sanat	τέχνα	N;NOM;PL;3	N;NOM;FEM;PL
seçilen	επιλεγμένη	seç	επιλέγω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
seçilen	επιλεγμένα	seç	επιλεγμένα	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
seçilen	επιλεγμένο	seç	επιλέγω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
seçilen	επιλεγμένες	seç	επιλέγω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;PL;V.PTCP;PASS
evlendi	παντρεμένος	evlen	παντρεμένος	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;MASC;SG;V.PTCP;PASS
evlendi	παντρεμένη	evlen	παντρένω	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;FEM;SG;V.PTCP;PASS
evlendi	παντρεύτηκε	evlen	παντρέω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
yaşadı	έζησε	yaşa	φήνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
takımlar	στολές	takım	στολή	N;NOM;PL;3	N;NOM;FEM;PL
takımlar	κουστούμια	takım	κουστούμιο	N;NOM;PL;3	N;NOM;NEUT;PL
takımlar	κοστούμια	takım	κοστούμιο	N;NOM;PL;3	N;NOM;NEUT;PL
takımlar	ομαδες	takım	ομαδα	N;NOM;PL;3	N;NOM;FEM;PL
takımlar	ομάδες	takım	ομάδα	N;NOM;PL;3	N;NOM;FEM;PL
teorisi	θεωρία	teori	θεωρία	N;NOM;SG;3	N;NOM;FEM;SG
harita	χάρτης	harit	χάρτης	N;NOM;SG;3	N;NOM;MASC;SG
değişiklikler	τροποποιήσεις	değişiklik	τροποποίηση	N;NOM;PL;3	N;NOM;FEM;PL
değişiklikler	μεταβολές	değişiklik	μεταβολή	N;NOM;PL;3	N;NOM;FEM;PL
değişiklikler	αλλαγές	değişiklik	αλλαγή	N;NOM;PL;3	N;NOM;FEM;PL
değişiklikler	τροποποιήσεις	değişiklik	τροποποίηση	N;NOM;PL;3	N;NOM;FEM;PL
uzunluğu	μήκος	uzunluk	μήκος	N;ACC;SG;3	N;ACC;NEUT;SG
işler	δουλειές	iş	δουλειή	N;NOM;PL;3	N;NOM;FEM;PL
işler	εργασίες	iş	εργασία	N;NOM;PL;3	N;NOM;FEM;PL
şeyler	πραγματα	şey	πράγμα	N;NOM;PL;3	N;NOM;NEUT;PL
şeyler	πράγματα	şey	πράγμα	N;NOM;PL;3	N;NOM;NEUT;PL
şeyler	πράγματα	şey	πράγμα	N;NOM;PL;3	N;NOM;NEUT;PL
otomobil	αυτοκίνητο	otomobil	αυτοκίνητο	N;NOM;SG;3	N;NOM;NEUT;SG
otomobil	αυτοκίνητο	otomobil	αυτοκίνητο	N;NOM;SG;3	N;NOM;NEUT;SG
otomobil	αμάξι	otomobil	αμάξι	N;NOM;SG;3	N;NOM;NEUT;SG
otomobil	αυτόματο	otomobil	αύτομα	N;NOM;SG;3	N;NOM;NEUT;SG
kutusu	κουτί	kutu	κουτί	N;NOM;SG;3	N;NOM;NEUT;SG
kutusu	κιβώτιο	kutu	κιβώτιος	N;NOM;SG;3	N;NOM;NEUT;SG
öncesinde	πρίν	önce	πρίν	N;ESS;SG;3	N
işlem	επεξεργασία	işlem	επεξεργασία		
kullanıldı	χρησιμοποιήθηκε	kullan	χρησιμοποιώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
blue	μπλέ	blue	μπλέ	N;NOM;SG;3	N
blue	μπλε	blue	μπλε	N;NOM;SG;3	N
blue	γαλάζιο	blue	γαλάζιος	N;NOM;SG;3	N;NOM;NEUT;SG
çekti	τράβηξε	çek	τραβώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
çekti	τραβήχτηκε	çek	τραβήχω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
sekreteri	γραμματέα	sekreter	γραμματέας	N;ACC;SG;3	N;ACC;MASC;SG
düştü	έπεσε	düş	πέφτω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
ilişki	συνουσία	ilişki	συνουσία	N;NOM;SG;3	N;NOM;FEM;SG
imzaladı	υπογεγραμμένο	imzala	υπογεγράμμενος	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
imzaladı	υπογεγραμμένη	imzala	υπογεγράμμενος	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;FEM;SG;V.PTCP;PASS
imzaladı	υπέγραψε	imzala	υπογράφω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
imzaladı	υπεγράφη	imzala	υπεγράφη	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
cumhurbaşkanlığı	προεδρία	cumhurbaşkanlığı	προεδρία	N;NOM;SG;3	N;NOM;FEM;SG
birini	κάποιον	biri	κάποιος	PRO;ACC;SG;3	PRO;ACC;MASC;SG;3
öldürüldü	δολοφονήθηκε	öl	δολοφονώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
öldürüldü	σκοτώθηκε	öl	σκοτώνω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
köprüsü	γέφυρα	köprü	γέφυρα	N;NOM;SG;3	N;NOM;FEM;SG
başkanlık	προεδρία	başkanlık	προεδρία	N;NOM;SG;3	N;NOM;FEM;SG
seçilmiş	επιλέχθηκε	seç	επιλέχομαι	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
seçilmiş	εκλεγμένος	seç	εκλέγω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
seçilmiş	εξελέγη	seç	εκλέγω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
