この	tento	この	tento	DET	DET;NOM;MASC;SG
弟子	učedník	弟子	učedník	N	N;ANIM;NOM;MASC;SG;POS
走る	běží	走る	běžet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
走る	utíkat	走る	utíkat	V	V;IPFV;POS;NFIN
走る	spustit	走る	spustit	V	V;PFV;POS;NFIN
助手	asistent	助手	asistent	N	N;ANIM;NOM;MASC;SG;POS
助手	asistentka	助手	asistentka	N	N;NOM;FEM;SG;POS
バラエティ	odrůdy	バラエティ	odrůda	N	N;NOM;FEM;PL;POS
バラエティ	odrůda	バラエティ	odrůda	N	N;NOM;FEM;SG;POS
編纂	sestavování	編纂	sestavování	N	N;NOM;NEUT;SG;POS
編纂	sestavení	編纂	sestavení	N	N;NOM;NEUT;SG;POS
最低	minimum	最低	minimum	N	N;NOM;NEUT;SG;POS
権限	autority	権限	autorita	N	N;NOM;FEM;PL;POS
権限	autorita	権限	autorita	N	N;NOM;FEM;SG;POS
権限	pravomoc	権限	pravomoc	N	N;NOM;FEM;SG;POS
権限	orgán	権限	orgán	N	N;INAN;NOM;MASC;SG;POS
権限	oprávnění	権限	oprávnění	N	N;NOM;NEUT;SG;POS
クリスマス	vánoce	クリスマス	vánoce	N	N;NOM;FEM;PL;POS
ラグビー	ragby	ラグビー	ragba	N	N;NOM;FEM;PL;POS
ラグビー	rugby	ラグビー	rugba	N	N;NOM;FEM;PL;POS
署名	podepsat	署名	podepsat	V	V;POS;NFIN
コーラス	sboru	コーラス	sbor	N	N;INAN;DAT;MASC;SG;POS
コーラス	sbor	コーラス	sbor	N	N;INAN;NOM;MASC;SG;POS
ナンバー	číslo	ナンバー	číslo	N	N;NOM;NEUT;SG;POS
ナンバー	počet	ナンバー	počet	N	N;INAN;NOM;MASC;SG;POS
黒い	černá	黒い	černý	ADJ	ADJ;NOM;FEM;SG;POS
黒い	černé	黒い	černý	ADJ	ADJ;NOM;NEUT;SG;POS
黒い	černý	黒い	černý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
校長	ředitel	校長	ředitel	N	N;ANIM;NOM;MASC;SG;POS
校長	ředitelka	校長	ředitelka	N	N;NOM;FEM;SG;POS
集落	vypořádání	集落	vypořádání	N	N;NOM;NEUT;SG;POS
集落	zúčtování	集落	zúčtování	N	N;NOM;NEUT;SG;POS
集落	vyrovnání	集落	vyrovnání	N	N;NOM;NEUT;SG;POS
集落	urovnání	集落	urovnání	N	N;NOM;NEUT;SG;POS
印刷	vytisknout	印刷	vytisknout	V	V;PFV;POS;NFIN
印刷	tisknout	印刷	tisknout	V	V;PFV;POS;NFIN
クレジット	kreditů	クレジット	kredit	N	N;INAN;GEN;MASC;PL;POS
クレジット	úvěry	クレジット	úvěr	N	N;INAN;NOM;MASC;PL;POS
クレジット	kredit	クレジット	kredit	N	N;INAN;NOM;MASC;SG;POS
クレジット	úvěr	クレジット	úvěr	N	N;INAN;NOM;MASC;SG;POS
発音	výslovnost	発音	výslovnost	N	N;NOM;FEM;SG;POS
上部	top	上部	top	N	N;MASC;POS
上部	vrchol	上部	vrchol	N	N;INAN;NOM;MASC;SG;POS
ショッピング	nákup	ショッピング	nákup	N	N;INAN;NOM;MASC;SG;POS
ショッピング	nákupy	ショッピング	nákup	N	N;INAN;NOM;MASC;PL;POS
ショッピング	nakupování	ショッピング	nakupování	N	N;NOM;NEUT;SG;POS
送信	posílám	送信	posílat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
送信	předložit	送信	předložit	V	V;PFV;POS;NFIN
送信	odeslat	送信	odeslat	V	V;POS;NFIN
送信	pošlete	送信	poslat	V	V;PFV;IMP;PL;2;POS;FIN
送信	poslat	送信	poslat	V	V;POS;NFIN
送信	pošli	送信	pojít	V	V;IND;SG;1;POS;PRS;FIN;ACT
送信	zaslat	送信	zaslat	V	V;POS;NFIN
送信	odeslat	送信	odeslat	V	V;POS;NFIN
パートナー	partner	パートナー	partner	N	N;ANIM;NOM;MASC;SG;POS
パートナー	partnera	パートナー	partner	N	N;ANIM;ACC;MASC;SG;POS
パートナー	parťák	パートナー	parťák	N	N;ANIM;NOM;MASC;SG;POS
パートナー	partnerka	パートナー	partnerka	N	N;NOM;FEM;SG;POS
パートナー	parťáci	パートナー	parťák	N	N;ANIM;NOM;MASC;PL;POS
パートナー	partnery	パートナー	partner	N	N;ANIM;ACC;MASC;PL;POS
パートナー	partneři	パートナー	partner	N	N;ANIM;NOM;MASC;PL;POS
防止	prevenci	防止	prevence	N	N;ACC;FEM;SG;POS
防止	prevence	防止	prevence	N	N;NOM;FEM;SG;POS
しかし	nicméně	しかし	nicméně	CONJ	CONJ
しかし	avšak	しかし	avšak	CONJ	CONJ
回答	odpovědět	回答	odpovědět	V	V;POS;NFIN
回答	reagovat	回答	reagovat	V	V;IPFV;POS;NFIN
回答	odpovězte	回答	odpovězit	V	V;PFV;IMP;PL;2;POS;FIN
回答	odpovědět	回答	odpovědět	V	V;POS;NFIN
ダイヤモンド	diamant	ダイヤモンド	diamant	N	N;INAN;NOM;MASC;SG;POS
ダイヤモンド	diamanty	ダイヤモンド	diamant	N	N;INAN;NOM;MASC;PL;POS
デモ	dema	デモ	dema	N	N;NOM;NEUT;SG;POS
デモ	demonstrace	デモ	demonstrace	N	N;NOM;FEM;SG;POS
デモ	ukázku	デモ	ukázka	N	N;ACC;FEM;SG;POS
デモ	ukázka	デモ	ukázka	N	N;NOM;FEM;SG;POS
デモ	předvedení	デモ	předvedení	N	N;NOM;NEUT;SG;POS
デモ	prokazování	デモ	prokazování	N	N;NOM;NEUT;SG;POS
デモ	demonstrace	デモ	demonstrace	N	N;NOM;FEM;SG;POS
デモ	ukázky	デモ	ukázka	N	N;NOM;FEM;PL;POS
デモ	demo	デモ	demo	N	N;NOM;NEUT;SG;POS
主体	předmět	主体	předmět	N	N;INAN;NOM;MASC;SG;POS
主体	subjekt	主体	subjekt	N	N;INAN;NOM;MASC;SG;POS
小さい	malé	小さい	malý	ADJ	ADJ;NOM;MASC;PL;POS
小さい	malý	小さい	malý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
小さい	malá	小さい	malý	ADJ	ADJ;NOM;FEM;SG;POS
小さい	malý	小さい	malý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
小さい	malá	小さい	malý	ADJ	ADJ;NOM;FEM;SG;POS
小さい	menší	小さい	malý	ADJ	ADJ;NOM;CMPR;MASC;SG;POS
司令部	ústředí	司令部	ústředí	N	N;NOM;NEUT;SG;POS
司令部	velitelství	司令部	velitelství	N	N;NOM;NEUT;SG;POS
司令部	sídlo	司令部	sídlo	N	N;NOM;NEUT;SG;POS
ユーロ	eura	ユーロ	eura	N	N;NOM;FEM;SG;POS
コール	volání	コール	volání	N	N;NOM;NEUT;SG;POS
楽器	nástroj	楽器	nástroj	N	N;INAN;NOM;MASC;SG;POS
ツール	nástroj	ツール	nástroj	N	N;INAN;NOM;MASC;SG;POS
ツール	nářadí	ツール	nářadí	N	N;NOM;NEUT;SG;POS
ツール	nástroje	ツール	nástroj	N	N;INAN;NOM;MASC;PL;POS
ツール	nářadí	ツール	nářadí	N	N;NOM;NEUT;SG;POS
同期	synchronizovat	同期	synchronizovat	V	V;POS;NFIN
司法	justice	司法	justice	N	N;NOM;FEM;SG;POS
司法	soudnictví	司法	soudnictví	N	N;NOM;NEUT;SG;POS
文明	civilizaci	文明	civilizace	N	N;ACC;FEM;SG;POS
文明	civilizace	文明	civilizace	N	N;NOM;FEM;SG;POS
文明	civilizace	文明	civilizace	N	N;NOM;FEM;SG;POS
屋根	střecha	屋根	střecha	N	N;NOM;FEM;SG;POS
屋根	střecha	屋根	střecha	N	N;NOM;FEM;SG;POS
屋根	střechy	屋根	střecha	N	N;NOM;FEM;PL;POS
屋根	střechu	屋根	střecha	N	N;ACC;FEM;SG;POS
ファンタジー	fantasy	ファンタジー	fantasa	N	N;NOM;FEM;PL;POS
ファンタジー	fantazie	ファンタジー	fantazie	N	N;NOM;FEM;SG;POS
ファンタジー	fantazii	ファンタジー	fantazie	N	N;ACC;FEM;SG;POS
合戦	bitev	合戦	bitva	N	N;GEN;FEM;PL;POS
合戦	bitvy	合戦	bitva	N	N;NOM;FEM;PL;POS
本文	tělo	本文	tělo	N	N;NOM;NEUT;SG;POS
座席	sedadel	座席	sedadlo	N	N;NOM;NEUT;PL;POS
座席	sedadla	座席	sedadlo	N	N;NOM;NEUT;PL;POS
座席	sedačky	座席	sedačka	N	N;NOM;FEM;PL;POS
座席	sedadlo	座席	sedadlo	N	N;NOM;NEUT;SG;POS
座席	sedačka	座席	sedačka	N	N;NOM;FEM;SG;POS
座席	sedadla	座席	sedadlo	N	N;NOM;NEUT;PL;POS
騎手	žokej	騎手	žokej	N	N;ANIM;NOM;MASC;SG;POS
レストラン	restaurace	レストラン	restaurace	N	N;NOM;FEM;SG;POS
レストラン	restaurací	レストラン	restaurace	N	N;INS;FEM;SG;POS
レストラン	restaurace	レストラン	restaurace	N	N;NOM;FEM;SG;POS
信仰	víra	信仰	víra	N	N;NOM;FEM;SG;POS
信仰	víru	信仰	víra	N	N;ACC;FEM;SG;POS
信仰	víra	信仰	víra	N	N;NOM;FEM;SG;POS
信仰	přesvědčení	信仰	přesvědčení	N	N;NOM;NEUT;SG;POS
車庫	garáž	車庫	garáž	N	N;NOM;FEM;SG;POS
車庫	garáži	車庫	garáž	N	N;ACC;FEM;SG;POS
車庫	garáže	車庫	garáž	N	N;NOM;FEM;PL;POS
難しい	tvrdá	難しい	tvrdý	ADJ	ADJ;NOM;FEM;SG;POS
難しい	tvrdé	難しい	tvrdý	ADJ	ADJ;NOM;NEUT;SG;POS
難しい	těžké	難しい	těžký	ADJ	ADJ;NOM;NEUT;SG;POS
難しい	tvrdý	難しい	tvrdý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
難しい	obtížné	難しい	obtížný	ADJ	ADJ;NOM;NEUT;SG;POS
難しい	obtížná	難しい	obtížný	ADJ	ADJ;NOM;FEM;SG;POS
難しい	obtížný	難しい	obtížný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
アマチュア	amatéři	アマチュア	amatér	N	N;ANIM;NOM;MASC;PL;POS
アマチュア	amatér	アマチュア	amatér	N	N;ANIM;NOM;MASC;SG;POS
コンテスト	soutěže	コンテスト	soutěž	N	N;NOM;FEM;PL;POS
コンテスト	soutěž	コンテスト	soutěž	N	N;NOM;FEM;SG;POS
コンテスト	soutěže	コンテスト	soutěž	N	N;NOM;FEM;PL;POS
コンテスト	konkurence	コンテスト	konkurence	N	N;NOM;FEM;SG;POS
コンテスト	soutěž	コンテスト	soutěž	N	N;NOM;FEM;SG;POS
旅団	brigáda	旅団	brigáda	N	N;NOM;FEM;SG;POS
旅団	brigády	旅団	brigáda	N	N;NOM;FEM;PL;POS
テロ	terorismus	テロ	terorismus	N	N;INAN;NOM;MASC;SG;POS
テロ	terorismu	テロ	terorismus	N	N;INAN;GEN;MASC;SG;POS
起源	původu	起源	původ	N	N;INAN;GEN;MASC;SG;POS
起源	původ	起源	původ	N	N;INAN;NOM;MASC;SG;POS
起源	počátek	起源	počátek	N	N;INAN;NOM;MASC;SG;POS
起源	původ	起源	původ	N	N;INAN;NOM;MASC;SG;POS
攻略	zachytit	攻略	zachytit	V	V;PFV;POS;NFIN
攻略	zajmout	攻略	zajmout	V	V;POS;NFIN
法学	právo	法学	právo	N	N;NOM;NEUT;SG;POS
法学	zákon	法学	zákon	N	N;INAN;NOM;MASC;SG;POS
法学	judikatura	法学	judikatura	N	N;NOM;FEM;SG;POS
法学	judikatury	法学	judikatura	N	N;NOM;FEM;PL;POS
パッケージ	balíky	パッケージ	balík	N	N;INAN;NOM;MASC;PL;POS
パッケージ	balíčky	パッケージ	balíček	N	N;INAN;NOM;MASC;PL;POS
パッケージ	balík	パッケージ	balík	N	N;INAN;NOM;MASC;SG;POS
パッケージ	balíček	パッケージ	balíček	N	N;INAN;NOM;MASC;SG;POS
パッケージ	balení	パッケージ	balení	N	N;NOM;NEUT;SG;POS
評論家	kritici	評論家	kritik	N	N;ANIM;NOM;MASC;PL;POS
評論家	kritiky	評論家	kritika	N	N;NOM;FEM;PL;POS
評論家	kritika	評論家	kritika	N	N;NOM;FEM;SG;POS
評論家	kritik	評論家	kritik	N	N;ANIM;NOM;MASC;SG;POS
明日	zítřek	明日	zítřek	N	N;INAN;NOM;MASC;SG;POS
火災	oheň	火災	oheň	N	N;INAN;NOM;MASC;SG;POS
火災	požár	火災	požár	N	N;INAN;NOM;MASC;SG;POS
測定	změřit	測定	změřit	V	V;PFV;POS;NFIN
フェスティバル	festival	フェスティバル	festival	N	N;INAN;NOM;MASC;SG;POS
フェスティバル	slavnosti	フェスティバル	slavnost	N	N;NOM;FEM;PL;POS
フェスティバル	slavnost	フェスティバル	slavnost	N	N;NOM;FEM;SG;POS
ファッション	móda	ファッション	móda	N	N;NOM;FEM;SG;POS
ファッション	módy	ファッション	móda	N	N;NOM;FEM;PL;POS
キーボード	klávesnice	キーボード	klávesnice	N	N;NOM;FEM;SG;POS
キーボード	klávesy	キーボード	klávesa	N	N;NOM;FEM;PL;POS
キーボード	klávesnice	キーボード	klávesnice	N	N;NOM;FEM;SG;POS
キーボード	klávesnici	キーボード	klávesnice	N	N;ACC;FEM;SG;POS
キーボード	klávesy	キーボード	klávesa	N	N;NOM;FEM;PL;POS
滞在	zůstal	滞在	zůstat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
滞在	zůstala	滞在	zůstat	V	V;POS;PST;V.PTCP;ACT
滞在	zůstaň	滞在	zůstaň	V	V;IMP;SG;1;POS;FIN
滞在	zůstat	滞在	zůstat	V	V;POS;NFIN
滞在	zůstaňte	滞在	zůstat	V	V;PFV;IMP;PL;2;POS;FIN
酵素	enzymu	酵素	enzym	N	N;INAN;DAT;MASC;SG;POS
酵素	enzymy	酵素	enzym	N	N;INAN;NOM;MASC;PL;POS
酵素	enzym	酵素	enzym	N	N;INAN;NOM;MASC;SG;POS
ジャケット	sako	ジャケット	sako	N	N;NOM;NEUT;SG;POS
ジャケット	bundu	ジャケット	bunda	N	N;ACC;FEM;SG;POS
ジャケット	bunda	ジャケット	bunda	N	N;NOM;FEM;SG;POS
容量	kapacitu	容量	kapacita	N	N;ACC;FEM;SG;POS
容量	kapacity	容量	kapacita	N	N;NOM;FEM;PL;POS
容量	kapacita	容量	kapacita	N	N;NOM;FEM;SG;POS
解消	vyřešit	解消	vyřešit	V	V;PFV;POS;NFIN
著者	autory	著者	autor	N	N;ANIM;ACC;MASC;PL;POS
著者	autoři	著者	autor	N	N;ANIM;NOM;MASC;PL;POS
著者	autorů	著者	autor	N	N;ANIM;GEN;MASC;PL;POS
著者	autor	著者	autor	N	N;ANIM;NOM;MASC;SG;POS
著者	autorka	著者	autorka	N	N;NOM;FEM;SG;POS
著者	autora	著者	autor	N	N;ANIM;ACC;MASC;SG;POS
家臣	vazal	家臣	vazat	N	N;ANIM;NOM;MASC;SG;POS
家臣	vazaly	家臣	vazat	N	N;ANIM;NOM;MASC;PL;POS
温度	teplota	温度	teplota	N	N;NOM;FEM;SG;POS
温度	teploty	温度	teplota	N	N;NOM;FEM;PL;POS
温度	teplotu	温度	teplota	N	N;ACC;FEM;SG;POS
続編	pokračování	続編	pokračování	N	N;NOM;NEUT;SG;POS
台風	tajfun	台風	tajfun	N	N;INAN;NOM;MASC;SG;POS
保守	konzervatismus	保守	konzervatismus	N	N;INAN;NOM;MASC;SG;POS
カレッジ	kolegia	カレッジ	kolegium	N	N;NOM;NEUT;SG;POS
読む	přečíst	読む	přečíst	V	V;POS;NFIN
読む	čtěte	読む	číst	V	V;PFV;IMP;PL;2;POS;FIN
読む	číst	読む	číst	V	V;POS;NFIN
奴隷	otrok	奴隷	otrok	N	N;ANIM;NOM;MASC;SG;POS
奴隷	otrokyně	奴隷	otrokyně	N	N;NOM;FEM;SG;POS
奴隷	otroci	奴隷	otrok	N	N;ANIM;NOM;MASC;PL;POS
奴隷	otroky	奴隷	otrok	N	N;ANIM;INS;MASC;PL;POS
事例	bedny	事例	bedna	N	N;NOM;FEM;PL;POS
事例	případech	事例	případ	N	N;INAN;GEN;MASC;PL;POS
事例	pouzdra	事例	pouzdro	N	N;NOM;NEUT;PL;POS
事例	případy	事例	případ	N	N;INAN;NOM;MASC;PL;POS
マイクロ	mikro	マイクロ	mikro	N	N;INAN;NOM;MASC;SG;POS
評論	kritika	評論	kritika	N	N;NOM;FEM;SG;POS
評論	kritiky	評論	kritika	N	N;NOM;FEM;PL;POS
評論	kritiku	評論	kritika	N	N;ACC;FEM;SG;POS
レコーディング	nahrávání	レコーディング	nahrávání	N	N;NOM;NEUT;SG;POS
レコーディング	zaznamenávání	レコーディング	zaznamenávání	N	N;NOM;NEUT;SG;POS
レコーディング	záznam	レコーディング	záznam	N	N;INAN;NOM;MASC;SG;POS
レコーディング	nahrávky	レコーディング	nahrávka	N	N;NOM;FEM;PL;POS
祖父	dědečku	祖父	dědeček	N	N;INAN;NOM;MASC;SG;POS
祖父	dědeček	祖父	dědeček	N	N;ANIM;NOM;MASC;SG;POS
祖父	děda	祖父	děda	N	N;ANIM;NOM;MASC;SG;POS
解体	bourat	解体	bourat	V	V;IPFV;POS;NFIN
ラスト	posledni	ラスト	posledný	N	N;NOM;MASC;SG;POS
ヒル	kopce	ヒル	kopec	N	N;INAN;NOM;MASC;PL;POS
ヒル	kopec	ヒル	kopec	N	N;INAN;NOM;MASC;SG;POS
異常	abnormální	異常	abnormální	ADJ	ADJ;NOM;MASC;SG;POS
異常	nenormální	異常	normální	ADJ	ADJ;NOM;MASC;SG;NEG
プレミア	premiéra	プレミア	premiér	N	N;ANIM;NOM;MASC;SG;POS
プレミア	premiéru	プレミア	premiéra	N	N;ACC;FEM;SG;POS
プレミア	premiéry	プレミア	premiéra	N	N;NOM;FEM;PL;POS
プレミア	premiéra	プレミア	premiér	N	N;ANIM;NOM;MASC;SG;POS
プレミア	premiér	プレミア	premiér	N	N;ANIM;NOM;MASC;SG;POS
期限	lhůty	期限	lhůta	N	N;NOM;FEM;PL;POS
期限	lhůta	期限	lhůta	N	N;NOM;FEM;SG;POS
期限	termín	期限	termín	N	N;INAN;NOM;MASC;SG;POS
分子	molekuly	分子	molekula	N	N;NOM;FEM;PL;POS
分子	molekuly	分子	molekula	N	N;NOM;FEM;PL;POS
分子	molekul	分子	molekula	N	N;GEN;FEM;PL;POS
開館	otevřít	開館	otevřít	V	V;POS;NFIN
経路	trasa	経路	trasa	N	N;NOM;FEM;SG;POS
経路	cesta	経路	cesta	N	N;NOM;FEM;SG;POS
データベース	databáze	データベース	databáze	N	N;NOM;FEM;SG;POS
データベース	databázi	データベース	databáze	N	N;ACC;FEM;SG;POS
データベース	databáze	データベース	databáze	N	N;NOM;FEM;SG;POS
将棋	šógi	将棋	šóg	N	N;ANIM;NOM;MASC;PL;POS
方言	dialekt	方言	dialekt	N	N;INAN;NOM;MASC;SG;POS
方言	nářečí	方言	nářečí	N	N;NOM;NEUT;SG;POS
構築	postavit	構築	postavit	V	V;PFV;POS;NFIN
構築	vybudovat	構築	vybudovat	V	V;PFV;POS;NFIN
構築	stavět	構築	stavět	V	V;IPFV;POS;NFIN
プロモーション	propagace	プロモーション	propagace	N	N;NOM;FEM;SG;POS
プロモーション	povýšení	プロモーション	povýšení	N	N;NOM;NEUT;SG;POS
プロモーション	propagace	プロモーション	propagace	N	N;NOM;FEM;SG;POS
プロモーション	povýšení	プロモーション	povýšení	N	N;NOM;NEUT;SG;POS
プロモーション	propagaci	プロモーション	propagace	N	N;ACC;FEM;SG;POS
受け入れ	přijmout	受け入れる	přijmout	V	V;POS;NFIN
ヴァイオリン	houslista	ヴァイオリン	houslista	N	N;ANIM;NOM;MASC;SG;POS
ヴァイオリン	housle	ヴァイオリン	housle	N	N;NOM;FEM;PL;POS
外交	diplomacii	外交	diplomacie	N	N;ACC;FEM;SG;POS
外交	diplomacie	外交	diplomacie	N	N;NOM;FEM;SG;POS
もっと	více	もっと	hodně	ADV	ADV;CMPR;POS
もっと	víc	もっと	hodně	ADV	ADV;CMPR;POS
射撃	zastřelení	射撃	zastřelení	N	N;NOM;NEUT;SG;POS
射撃	střelba	射撃	střelba	N	N;NOM;FEM;SG;POS
射撃	střílení	射撃	střílení	N	N;NOM;NEUT;SG;POS
メモリ	vzpomínka	メモリ	vzpomínka	N	N;NOM;FEM;SG;POS
メモリ	vzpomínky	メモリ	vzpomínka	N	N;NOM;FEM;PL;POS
メモリ	paměti	メモリ	paměť	N	N;NOM;FEM;SG;POS
メモリ	paměť	メモリ	paměť	N	N;NOM;FEM;SG;POS
時計	hodinky	時計	hodinky	N	N;NOM;FEM;PL;POS
時計	hodiny	時計	hodina	N	N;NOM;FEM;PL;POS
メイク	líčení	メイク	líčení	N	N;NOM;NEUT;SG;POS
少佐	major	少佐	major	N	N;ANIM;NOM;MASC;SG;POS
パターン	vzor	パターン	vzor	N	N;INAN;NOM;MASC;SG;POS
パターン	vzorec	パターン	vzorec	N	N;INAN;NOM;MASC;SG;POS
パターン	vzory	パターン	vzor	N	N;INAN;NOM;MASC;PL;POS
パターン	vzorce	パターン	vzorec	N	N;INAN;NOM;MASC;PL;POS
複雑	složité	複雑	složitý	ADJ	ADJ;NOM;NEUT;SG;POS
複雑	komplexní	複雑	komplexní	ADJ	ADJ;NOM;MASC;SG;POS
複雑	složitá	複雑	složitý	ADJ	ADJ;NOM;FEM;SG;POS
複雑	složité	複雑	složitý	ADJ	ADJ;NOM;NEUT;SG;POS
複雑	komplikovaný	複雑	komplikovaný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
複雑	komplikovaná	複雑	komplikovaný	ADJ	ADJ;NOM;FEM;SG;POS
複雑	složitý	複雑	složitý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
複雑	komplikované	複雑	komplikovaný	ADJ	ADJ;NOM;NEUT;SG;POS
シングルス	dvouhra	シングルス	dvouhra	N	N;NOM;FEM;SG;POS
プリンス	princi	プリンス	princ	N	N;ANIM;DAT;MASC;SG;POS
プリンス	kníže	プリンス	kníže	N	N;ANIM;NOM;MASC;SG;POS
プリンス	prince	プリンス	princ	N	N;ANIM;ACC;MASC;SG;POS
プリンス	princ	プリンス	princ	N	N;ANIM;NOM;MASC;SG;POS
レーダー	radar	レーダー	radar	N	N;INAN;NOM;MASC;SG;POS
部品	díly	部品	díl	N	N;INAN;NOM;MASC;PL;POS
部品	části	部品	část	N	N;NOM;FEM;PL;POS
フィート	nohy	フィート	noha	N	N;NOM;FEM;PL;POS
フィート	chodidla	フィート	chodidlo	N	N;NOM;NEUT;PL;POS
フィート	nožky	フィート	nožka	N	N;NOM;FEM;PL;POS
フィート	noha	フィート	noha	N	N;NOM;FEM;SG;POS
フィート	nohu	フィート	noha	N	N;ACC;FEM;SG;POS
オーケストラ	orchestru	オーケストラ	orchestr	N	N;INAN;GEN;MASC;SG;POS
オーケストラ	orchestr	オーケストラ	orchestr	N	N;INAN;NOM;MASC;SG;POS
キャスト	obsazení	キャスト	obsazení	N	N;NOM;NEUT;SG;POS
風景	krajina	風景	krajina	N	N;NOM;FEM;SG;POS
風景	krajiny	風景	krajina	N	N;NOM;FEM;SG;POS
風景	krajiny	風景	krajina	N	N;NOM;FEM;SG;POS
風景	krajinu	風景	krajina	N	N;ACC;FEM;SG;POS
風景	krajina	風景	krajina	N	N;NOM;FEM;SG;POS
オーディション	konkurs	オーディション	konkurs	N	N;INAN;NOM;MASC;SG;POS
オーディション	konkurz	オーディション	konkurs	N	N;INAN;NOM;MASC;SG;POS
オーディション	konkurz	オーディション	konkurs	N	N;INAN;NOM;MASC;SG;POS
南西	jihozápad	南西	jihozápad	N	N;INAN;NOM;MASC;SG;POS
ペア	dvojice	ペア	dvojice	N	N;NOM;FEM;SG;POS
ペア	dvojice	ペア	dvojice	N	N;NOM;FEM;SG;POS
ペア	páry	ペア	pár	N	N;INAN;NOM;MASC;PL;POS
深い	hluboká	深い	hluboký	ADJ	ADJ;NOM;FEM;SG;POS
深い	hluboké	深い	hluboký	ADJ	ADJ;NOM;NEUT;SG;POS
深い	hluboký	深い	hluboký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
いつも	vždy	いつも	vždy	ADV	ADV
いつも	vždycky	いつも	vždycky	ADV	ADV
航海	plavba	航海	plavba	N	N;NOM;FEM;SG;POS
魚雷	torpédo	魚雷	torpédo	N	N;NOM;NEUT;SG;POS
魚雷	torpéda	魚雷	torpédo	N	N;NOM;NEUT;PL;POS
読者	čtenáři	読者	čtenář	N	N;ANIM;NOM;MASC;PL;POS
読者	čtenářů	読者	čtenář	N	N;ANIM;GEN;MASC;PL;POS
読者	čtenáře	読者	čtenář	N	N;ANIM;ACC;MASC;PL;POS
読者	čtenář	読者	čtenář	N	N;ANIM;NOM;MASC;SG;POS
読者	čtenáře	読者	čtenář	N	N;ANIM;ACC;MASC;PL;POS
遺伝子	gen	遺伝子	gen	N	N;INAN;NOM;MASC;SG;POS
遺伝子	genů	遺伝子	gen	N	N;INAN;GEN;MASC;PL;POS
遺伝子	geny	遺伝子	gen	N	N;INAN;NOM;MASC;PL;POS
簡単	jednoduchá	簡単	jednoduchý	ADJ	ADJ;NOM;FEM;SG;POS
簡単	prosté	簡単	prostý	ADJ	ADJ;NOM;NEUT;SG;POS
簡単	jednoduchý	簡単	jednoduchý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
簡単	jednoduché	簡単	jednoduchý	ADJ	ADJ;NOM;NEUT;SG;POS
簡単	snadný	簡単	snadný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
簡単	snadné	簡単	snadný	ADJ	ADJ;NOM;NEUT;SG;POS
簡単	jednoduché	簡単	jednoduchý	ADJ	ADJ;NOM;NEUT;SG;POS
打撃	odpalování	打撃	odpalování	N	N;NOM;NEUT;SG;POS
輸出	exportovat	輸出	exportovat	V	V;IPFV;POS;NFIN
来る	přichází	来る	přicházet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ボーイ	kluk	ボーイ	kluk	N	N;ANIM;NOM;MASC;SG;POS
ボーイ	chlapec	ボーイ	chlapec	N	N;ANIM;NOM;MASC;SG;POS
資源	zdroj	資源	zdroj	N	N;INAN;NOM;MASC;SG;POS
資源	zdrojů	資源	zdroj	N	N;INAN;GEN;MASC;PL;POS
資源	zdroje	資源	zdroj	N	N;INAN;NOM;MASC;PL;POS
資源	prostředky	資源	prostředek	N	N;INAN;NOM;MASC;PL;POS
材料	ingredience	材料	ingredience	N	N;NOM;FEM;PL;POS
材料	přísada	材料	přísada	N	N;NOM;FEM;SG;POS
材料	materiál	材料	materiál	N	N;INAN;NOM;MASC;SG;POS
材料	materiály	材料	materiál	N	N;INAN;NOM;MASC;PL;POS
材料	materiál	材料	materiál	N	N;INAN;NOM;MASC;SG;POS
材料	ingredience	材料	ingredience	N	N;NOM;FEM;PL;POS
材料	přísady	材料	přísada	N	N;NOM;FEM;PL;POS
徐々に	postupně	徐々に	postupně	ADV	ADV;POS
感情	emoce	感情	emoce	N	N;NOM;FEM;PL;POS
感情	emoce	感情	emoce	N	N;NOM;FEM;PL;POS
感情	pocity	感情	pocit	N	N;INAN;NOM;MASC;PL;POS
感情	city	感情	cit	N	N;INAN;NOM;MASC;PL;POS
感情	pocitů	感情	pocit	N	N;INAN;GEN;MASC;PL;POS
ベルト	pásy	ベルト	pás	N	N;INAN;NOM;MASC;PL;POS
ベルト	pásky	ベルト	páska	N	N;NOM;FEM;PL;POS
ベルト	pásek	ベルト	pásek	N	N;INAN;NOM;MASC;SG;POS
ベルト	pás	ベルト	pás	N	N;INAN;NOM;MASC;SG;POS
