egy	ένας	egy	ένας	DET;INDF	DET;NOM;INDF;MASC;SG
házasság	γάμο	házasság	γάμος	N;NOM;SG	N;NOM;NEUT;SG
házasság	γάμος	házasság	γάμος	N;NOM;SG	N;NOM;MASC;SG
megváltozott	αλλάξει	megváltozott	αλλάζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
megváltozott	άλλαξε	megváltozott	αλλάζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
egyházmegye	επισκοπή	egyházmegy	επισκοπή	N;NOM;SG	N;NOM;FEM;SG
megbeszélés	συνεδρίαση	megbeszélés	συνεδρίαση	N;NOM;SG	N;NOM;FEM;SG
utazás	ταξίδι	utazás	ταξίδι	N;NOM;SG	N;NOM;NEUT;SG
utazás	ταξιδι	utazás	ταξιδι	N;NOM;SG	N;NOM;FEM;SG
utazás	ταξίδι	utazás	ταξίδι	N;NOM;SG	N;NOM;NEUT;SG
utazás	ταξιδι	utazás	ταξιδι	N;NOM;SG	N;NOM;FEM;SG
utazás	εκδρομή	utazás	εκδρομή	N;NOM;SG	N;NOM;FEM;SG
utazás	ταξίδι	utazás	ταξίδι	N;NOM;SG	N;NOM;NEUT;SG
beosztás	πρόγραμμα	beosztás	πρόγραμμα	N;NOM;SG	N;NOM;NEUT;SG
beosztás	χρονοδιάγραμμα	beosztás	χρονοδιάγραμμα	N;NOM;SG	N;NOM;NEUT;SG
beosztás	προγραμματισμός	beosztás	προγραμματισμός	N;NOM;SG	N;NOM;MASC;SG
beosztás	προγραμμα	beosztás	προγραμμα	N;NOM;SG	N;NOM;NEUT;SG
technika	τεχνολογία	technika	τεχνολογία	N;NOM;SG	N;NOM;FEM;SG
pénz	χρήμα	pénz	χρήμα	N;NOM;SG	N;NOM;NEUT;SG
siker	επιτυχία	siker	επιτυχία	N;NOM;SG	N;NOM;FEM;SG
támogató	υποστηρικτική	támogató	υποστηρικτικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
erősebb	ισχυρότερη	erős	ισχύρος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
erősebb	δυνατότερος	erős	δύνα	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;MASC;SG
lépés	βημα	lépés	βημα	N;NOM;SG	N;NOM;NEUT;SG
lépés	βήμα	lépés	βήμα	N;NOM;SG	N;NOM;NEUT;SG
lépés	σκαλοπάτι	lépés	σκαλοπάτι	N;NOM;SG	N;NOM;NEUT;SG
viktória	βικτώρια	viktória	βικτώριο	N;NOM;SG	N;NOM;FEM;SG
egységek	μονάδες	egység	μονάδα	N;NOM;PL	N;NOM;FEM;PL
parancsnok	διοικητής	parancsnok	διοικητής	N;NOM;SG	N;NOM;MASC;SG
lövések	πυροβολισμούς	lövés	πυροβολισμός	N;NOM;PL	N;NOM;MASC;PL
lövések	πυροβολισμοί	lövés	πυροβολισμός	N;NOM;PL	N;NOM;MASC;PL
lövések	πυροβολισμοί	lövés	πυροβολισμός	N;NOM;PL	N;NOM;MASC;PL
biblia	βίβλος	biblia	βίβλος	N;NOM;SG	N;NOM;FEM;SG
biblia	βίβλο	biblia	βίβλος	N;NOM;SG	N;NOM;FEM;SG
szív	καρδιά	szív	καρδιός	N;NOM;SG	N;NOM;FEM;SG
forgalmazó	διανομέας	forgalmazó	διανομέας	N;NOM;SG	N;NOM;MASC;SG
környezet	περιβάλλον	környezet	περιβάλλον	N;NOM;SG	N;NOM;NEUT;SG
tárgyak	αντικείμενα	tárgy	αντικείμενο	N;NOM;PL	N;NOM;NEUT;PL
tárgyak	αντικείμενα	tárgy	αντικείμενο	N;NOM;PL	N;NOM;NEUT;PL
epizódok	επεισόδια	epizód	επεισόδιο	N;NOM;PL	N;NOM;NEUT;PL
betű	γράμμα	betű	γράμμα	N;NOM;SG	N;NOM;NEUT;SG
betű	γραμμα	betű	γραμμα	N;NOM;SG	N;NOM;NEUT;SG
nőstény	γυναίκα	nőstény	γυναίκα	N;NOM;SG	N;NOM;FEM;SG
nőstény	θηλυκό	nőstény	θηλυκός	N;NOM;SG	N;NOM;NEUT;SG
szerette	αγάπησε	szeret	αγαπίζω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
szerette	αγαπούσε	szeret	αγαπούσσω	V;DEF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
meccs	παιχνίδι	meccs	παιχνίδι	N;NOM;SG	N;NOM;NEUT;SG
meccs	αντιστοιχία	meccs	αντιστοιχία	N;NOM;SG	N;NOM;FEM;SG
meccs	ταίριασμα	meccs	ταίριασμα	N;NOM;SG	N;NOM;NEUT;SG
meccs	αγώνας	meccs	αγώνας	N;NOM;SG	N;NOM;MASC;SG
karakter	χαρακτήρας	karakter	χαρακτήρας	N;NOM;SG	N;NOM;MASC;SG
alkotmány	σύνταγμα	alkotmány	σύνταγμα	N;NOM;SG	N;NOM;NEUT;SG
vér	αίμα	vér	αίμα	N;NOM;SG	N;NOM;NEUT;SG
kritika	αναθεώρηση	kritika	αναθεώρηση	N;NOM;SG	N;NOM;FEM;SG
kritika	ανασκόπηση	kritika	ανασκόπηση	N;NOM;SG	N;NOM;FEM;SG
polgármester	δήμαρχος	polgármester	δήμαρχος	N;NOM;SG	N;NOM;MASC;SG
flotta	στόλος	flotta	στόλος	N;NOM;SG	N;NOM;MASC;SG
növényi	λαχανικό	növényi	λαχανικός	N;NOM;SG	N;NOM;NEUT;SG
programok	προγράμματα	program	πρόγραμμα	N;NOM;PL	N;NOM;NEUT;PL
programok	προγράμματα	program	πρόγραμμα	N;NOM;PL	N;NOM;NEUT;PL
hajtott	οδηγούσε	hajt	οδηγώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
pontok	σημεία	pont	σημείο	N;NOM;PL	N;NOM;NEUT;PL
pontok	βαθμοί	pont	βαθμός	N;NOM;PL	N;NOM;MASC;PL
pontok	πόντοι	pont	πόντος	N;NOM;PL	N;NOM;MASC;PL
ipar	βιομηχανία	ipar	βιομηχανία	N;NOM;SG	N;NOM;FEM;SG
járművek	οχήματα	jármű	όχημα	N;NOM;PL	N;NOM;NEUT;PL
diákok	σπουδαστές	diák	σπουδαστής	N;NOM;PL	N;NOM;MASC;PL
diákok	μαθητές	diák	μαθητής	N;NOM;PL	N;NOM;MASC;PL
diákok	φοιτητές	diák	φοιτητής	N;NOM;PL	N;NOM;MASC;PL
eszter	έστερ	eszter	έστερ	N;NOM;SG	N
eszter	έσθερ	eszter	έσθερ	N;NOM;SG	N
sárkány	χαρταετό	sárkány	χαρταετός	N;NOM;SG	N;NOM;MASC;SG
sárkány	δράκο	sárkány	δράκο	N;NOM;SG	N;NOM;NEUT;SG
sárkány	δράκος	sárkány	δράκος	N;NOM;SG	N;NOM;MASC;SG
jogok	δικαιωματα	jog	δικαίωμα	N;NOM;PL	N;NOM;NEUT;PL
jogok	δικαιώματα	jog	δικαίωμα	N;NOM;PL	N;NOM;NEUT;PL
szolgálat	υπηρεσία	szolgálat	υπηρεσία	N;NOM;SG	N;NOM;FEM;SG
kedvező	ευνοϊκή	kedvező	ευνοϊκός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
konferencia	συνδιάσκεψη	konferencia	συνδιάσκεψη	N;NOM;SG	N;NOM;FEM;SG
konferencia	διάσκεψη	konferencia	διάσκεψη	N;NOM;SG	N;NOM;FEM;SG
konferencia	συνέδριο	konferencia	συνέδριο	N;NOM;SG	N;NOM;NEUT;SG
ferences	φραγκισκανός	ferences	φραγκισκανός	N;NOM;SG	N;NOM;MASC;SG
közgazdász	οικονομολόγος	közgazdász	οικονομολόγος	N;NOM;SG	N;NOM;MASC;SG
hatóságok	αρχές	hatóság	αρχή	N;NOM;PL	N;NOM;FEM;PL
hatóságok	αρχες	hatóság	αρχή	N;NOM;PL	N;NOM;FEM;PL
szeretett	αγάπησε	szeret	αγαπίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
szeretett	αγαπούσε	szeret	αγαπούσσω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
blokk	τετράγωνο	blokk	τετράγωνος	N;NOM;SG	N;NOM;NEUT;SG
blokk	μπλοκάρισμα	blokk	μπλοκάρισμα	N;NOM;SG	N;NOM;NEUT;SG
blokk	μπλοκ	blokk	μπλοκ	N;NOM;SG	N;NOM;NEUT;SG
személyi	προσωπική	személyi	προσωπικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
személyi	προσωπικός	személyi	προσωπικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
tábla	πίνακας	tábla	πίνακα	N;NOM;SG	N;NOM;MASC;SG
tábla	πινακας	tábla	πινακα	N;NOM;SG	N;NOM;MASC;SG
tábla	τραπέζι	tábla	τραπέζι	N;NOM;SG	N;NOM;NEUT;SG
tábla	σανίδα	tábla	σανίδα	N;NOM;SG	N;NOM;FEM;SG
tábla	δισκίο	tábla	δισκίο	N;NOM;SG	N;NOM;NEUT;SG
klasszicista	κλασικιστής	klasszicista	κλασικιστής	N;NOM;SG	N;NOM;MASC;SG
könnyebb	ευκολότερο	könnyű	εύκολος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
könnyebb	ευκολότερη	könnyű	εύκολος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
fut	τρέχει	fut	τρέχω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
fut	τρέχοντας	fut	τρέχων	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
fut	τρέχει	fut	τρέχω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nato	νατο	nato	νατος	N;NOM;SG	N
helyszínek	τοποθεσίες	helyszín	τοποθεσία	N;NOM;PL	N;NOM;FEM;PL
helyszínek	χώροι	helyszín	χώρος	N;NOM;PL	N;NOM;MASC;PL
helyszínek	τοποθεσίες	helyszín	τοποθεσία	N;NOM;PL	N;NOM;FEM;PL
helyszínek	τοποθεσίες	helyszín	τοποθεσία	N;NOM;PL	N;NOM;FEM;PL
helyszínek	τόποι	helyszín	τόπος	N;NOM;PL	N;NOM;MASC;PL
helyszínek	μέρη	helyszín	μέρος	N;NOM;PL	N;NOM;NEUT;PL
hírek	ειδήσεις	hír	είδηση	N;NOM;PL	N;NOM;FEM;PL
iroda	γραφείο	iroda	γραφείο	N;NOM;SG	N;NOM;NEUT;SG
felvételek	ηχογραφήσεις	felvétel	ηχογράφηση	N;NOM;PL	N;NOM;FEM;PL
felvételek	πλάνα	felvétel	πλάνα	N;NOM;PL	N;NOM;NEUT;PL
választások	εκλογές	választás	εκλογή	N;NOM;PL	N;NOM;FEM;PL
választások	εκλογές	választás	εκλογή	N;NOM;PL	N;NOM;FEM;PL
iskolák	σχολεία	iskolák	σχολείο	N;NOM;PL	N;NOM;NEUT;PL
iskolák	σχολές	iskolák	σχολή	N;NOM;PL	N;NOM;FEM;PL
unokája	εγγονή	unoka	εγγονή	N;NOM;SG	N;NOM;FEM;SG
unokája	εγγονός	unoka	εγγονός	N;NOM;SG	N;NOM;MASC;SG
fej	κεφάλι	fej	κεφάλι	N;NOM;SG	N;NOM;NEUT;SG
fej	κορόνα	fej	κορόνας	N;NOM;SG	N;NOM;NEUT;SG
szicíliai	σικελός	szicíliai	σικελός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
fegyver	όπλο	fegyver	όπλο	N;NOM;SG	N;NOM;NEUT;SG
fegyver	όπλο	fegyver	όπλο	N;NOM;SG	N;NOM;NEUT;SG
fegyver	πιστόλι	fegyver	πιστόλι	N;NOM;SG	N;NOM;NEUT;SG
környék	γειτονιά	környék	γειτονιά	N;NOM;SG	N;NOM;FEM;SG
környék	γειτονιά	környék	γειτονιά	N;NOM;SG	N;NOM;FEM;SG
környék	γειτονία	környék	γειτονία	N;NOM;SG	N;NOM;FEM;SG
környék	εμβαδόν	környék	εμβαδόν	N;NOM;SG	N;NOM;NEUT;SG
környék	περιοχή	környék	περιοχή	N;NOM;SG	N;NOM;FEM;SG
környék	περιοχη	környék	περιοχος	N;NOM;SG	N;NOM;FEM;SG
fal	τοίχος	fal	τοίχος	N;NOM;SG	N;NOM;MASC;SG
fal	τείχος	fal	τείχος	N;NOM;SG	N;NOM;NEUT;SG
vonat	τρένο	vonat	τρένο	N;NOM;SG	N;NOM;NEUT;SG
vonat	τραίνο	vonat	τραίνος	N;NOM;SG	N;NOM;NEUT;SG
rakéta	ρουκέτα	rakéta	ρουκέτα	N;NOM;SG	N;NOM;FEM;SG
rakéta	πύραυλος	rakéta	πύραυλος	N;NOM;SG	N;NOM;MASC;SG
rakéta	πύραυλο	rakéta	πύραυλος	N;NOM;SG	N;NOM;NEUT;SG
rakéta	πύραυλος	rakéta	πύραυλος	N;NOM;SG	N;NOM;MASC;SG
csillagászati	αστρονομία	csillagászati	αστρονομία	N;NOM;SG	N;NOM;FEM;SG
jelentés	αναφορά	jelentés	αναφορά	N;NOM;SG	N;NOM;FEM;SG
tábor	κατασκήνωση	tábor	κατασκήνωση	N;NOM;SG	N;NOM;FEM;SG
tábor	καταυλισμός	tábor	καταυλισμός	N;NOM;SG	N;NOM;MASC;SG
tábor	στρατόπεδο	tábor	στρατόπεδο	N;NOM;SG	N;NOM;NEUT;SG
keretek	καρέ	keret	καρέ	N;NOM;PL	N
keretek	πλαίσια	keret	πλαίσιο	N;NOM;PL	N;NOM;NEUT;PL
keretek	πλαίσια	keret	πλαίσιο	N;NOM;PL	N;NOM;NEUT;PL
erőd	οχυρό	erőd	οχυρός	N;NOM;SG	N;NOM;NEUT;SG
erőd	φρούριο	erőd	φρούριο	N;NOM;SG	N;NOM;NEUT;SG
erőd	οχυρό	erőd	οχυρός	N;NOM;SG	N;NOM;NEUT;SG
erőd	φρούριο	erőd	φρούριο	N;NOM;SG	N;NOM;NEUT;SG
énekesek	τραγουδιστές	énekes	τραγουδιστής	N;NOM;PL	N;NOM;MASC;PL
másodlagos	δευτεροβάθμια	másodlagos	δευτεροβάθμιος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
másodlagos	δευτερεύουσα	másodlagos	δευτερεύουσα	ADJ;NOM;SG	ADJ;NOM;FEM;SG
templomok	εκκλησίες	templom	εκκλησία	N;NOM;PL	N;NOM;FEM;PL
egyszerűbb	ευκολότερο	egyszerű	εύκολος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
egyszerűbb	ευκολότερη	egyszerű	εύκολος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
egyszerűbb	απλούστερο	egyszerű	απλούστερος	ADJ;NOM;CMPR;SG	ADJ;NOM;NEUT;SG
egyszerűbb	απλούστερη	egyszerű	απλούς	ADJ;NOM;CMPR;SG	ADJ;NOM;FEM;SG
mérnöki	μηχανοστάσιο	mérnöki	μηχανοστάσιο	N;NOM;SG	N;NOM;NEUT;SG
keret	καρέ	kér	καρέ	N;NOM;SG	N
keret	πλαίσιο	kér	πλαίσιο	N;NOM;SG	N;NOM;NEUT;SG
keret	καρέ	kér	καρέ	N;NOM;SG	N
álnév	ψευδώνυμο	álnév	ψεύδωνυμος	N;NOM;SG	N;NOM;NEUT;SG
álnév	ψευδώνυμο	álnév	ψεύδωνυμος	N;NOM;SG	N;NOM;NEUT;SG
ábrázolja	απεικονίζει	ábrázol	απεικονίζω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
drámai	δραματικός	drámai	δραματικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
drámai	δραματικό	drámai	δραματικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
drámai	δραματική	drámai	δραματικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
vizsgálat	μελέτη	vizsgálat	μελέτη	N;NOM;SG	N;NOM;FEM;SG
vizsgálat	δοκιμή	vizsgálat	δοκιμή	N;NOM;SG	N;NOM;FEM;SG
vizsgálat	έρευνα	vizsgálat	έρευνα	N;NOM;SG	N;NOM;FEM;SG
vizsgálat	τεστ	vizsgálat	τεστ	N;NOM;SG	N;NOM;NEUT;SG
vizsgálat	δοκιμή	vizsgálat	δοκιμή	N;NOM;SG	N;NOM;FEM;SG
vizsgálat	επιθεώρηση	vizsgálat	επιθεώρηση	N;NOM;SG	N;NOM;FEM;SG
függőleges	κατακόρυφο	függőleges	κατακόρυφο	N;NOM;SG	N;NOM;NEUT;SG
függőleges	κάθετο	függőleges	κάθετος	N;NOM;SG	N;NOM;NEUT;SG
függőleges	κατακόρυφη	függőleges	κατακόρυφο	N;NOM;SG	N;NOM;FEM;SG
mező	πεδίο	mező	πεδίο	N;NOM;SG	N;NOM;NEUT;SG
fiúk	αγόρια	fiúk	αγόρι	N;NOM;PL	N;NOM;NEUT;PL
fiúk	παιδιά	fiúk	παιδί	N;NOM;PL	N;NOM;NEUT;PL
levelet	επιστολή	levél	επιστολή	N;ACC;SG	N;ACC;FEM;SG
beszélni	μιλήσω	beszél	μιλώ	V;NFIN;ACT	V;PFV;IND;SG;1;FIN;ACT
beszélni	μιλήστε	beszél	μιλώ	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
globális	παγκόσμια	globális	παγκόσμιος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
globális	παγκόσμιο	globális	παγκόσμιος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
kert	κήπος	ker	κήπος	N;NOM;SG	N;NOM;MASC;SG
szűk	σφιχτή	szűk	σφιχτός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szűk	σφιχτό	szűk	σφιχτός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szűk	στενή	szűk	στενός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
zeneszerzők	συνθέτες	zeneszerző	συνθέτης	N;NOM;PL	N;NOM;MASC;PL
vizsgálatok	εξετάσεις	vizsgálat	εξέταση	N;NOM;PL	N;NOM;FEM;PL
vizsgálatok	δοκιμασίες	vizsgálat	δοκιμασία	N;NOM;PL	N;NOM;FEM;PL
vizsgálatok	δοκιμές	vizsgálat	δοκιμή	N;NOM;PL	N;NOM;FEM;PL
vizsgálatok	έρευνες	vizsgálat	έρευνα	N;NOM;PL	N;NOM;FEM;PL
vizsgálatok	έλεγχοι	vizsgálat	έλεγχος	N;NOM;PL	N;NOM;MASC;PL
vizsgálatok	επιθεωρήσεις	vizsgálat	επιθεώρηση	N;NOM;PL	N;NOM;FEM;PL
vizsgálatok	μελέτες	vizsgálat	μελέτα	N;NOM;PL	N;NOM;FEM;PL
vizsgálatok	σπουδές	vizsgálat	σπουδός	N;NOM;PL	N;NOM;FEM;PL
vizsgálatok	έρευνες	vizsgálat	έρευνα	N;NOM;PL	N;NOM;FEM;PL
kód	κώδικα	kód	κώδικας	N;NOM;SG	N
kód	κώδικας	kód	κώδικας	N;NOM;SG	N;NOM;MASC;SG
feltételek	όροι	fel+tétel	όρος	N;NOM;PL	N;NOM;MASC;PL
feltételek	προϋποθέσεις	fel+tétel	προϋπόθεση	N;NOM;PL	N;NOM;FEM;PL
feltételek	συνθήκες	fel+tétel	συνθήκη	N;NOM;PL	N;NOM;FEM;PL
feltételek	όροι	fel+tétel	όρος	N;NOM;PL	N;NOM;MASC;PL
gitáros	κιθαρίστας	gitáros	κιθαρίστας	N;NOM;SG	N;NOM;MASC;SG
linkek	δεσμοί	link	δεσμός	N;NOM;PL	N;NOM;MASC;PL
linkek	συνδέσεις	link	σύνδεση	N;NOM;PL	N;NOM;FEM;PL
dönt	αποφασίζει	dönt	αποφασίζω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
fiatalabb	νεότερη	fiatal	νέος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
fiatalabb	νεώτερος	fiatal	νεώτερος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;MASC;SG
fiatalabb	νεότερος	fiatal	νεότερος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;MASC;SG
elesett	έπεσε	elesett	πέφτω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
nasa	νασα	nasa	νασός	N;NOM;SG	N
ige	ρήμα	ige	ρήμα	N;NOM;SG	N;NOM;NEUT;SG
kronológia	χρονολογία	kronológia	χρονολογία	N;NOM;SG	N;NOM;FEM;SG
lélek	πνεύμα	lélek	πνεύμα	N;NOM;SG	N;NOM;NEUT;SG
lélek	πνευμα	lélek	πνευμα	N;NOM;SG	N;NOM;NEUT;SG
testvérek	αδερφές	testvér	αδερφή	N;NOM;PL	N;NOM;FEM;PL
testvérek	αδελφές	testvér	αδελφή	N;NOM;PL	N;NOM;FEM;PL
testvérek	αδέλφια	testvér	αδέρφι	N;NOM;PL	N;NOM;NEUT;PL
testvérek	αδέρφια	testvér	αδέρφι	N;NOM;PL	N;NOM;NEUT;PL
testvérek	αδέλφια	testvér	αδέρφι	N;NOM;PL	N;NOM;NEUT;PL
testvérek	αδέρφια	testvér	αδέρφι	N;NOM;PL	N;NOM;NEUT;PL
testvérek	αδελφοί	testvér	αδελφός	N;NOM;PL	N;NOM;MASC;PL
szövegek	κείμενα	szöveg	κείμενο	N;NOM;PL	N;NOM;NEUT;PL
szövegek	στίχοι	szöveg	στίχος	N;NOM;PL	N;NOM;MASC;PL
választja	διαλέγει	választ	διαλέγω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
választja	επιλέγει	választ	επιλέγω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szerkezet	συσκευή	szerkezet	συσκευή	N;NOM;SG	N;NOM;FEM;SG
szerkezet	δομή	szerkezet	δομή	N;NOM;SG	N;NOM;FEM;SG
cégek	εταιρίες	cég	εταιρία	N;NOM;PL	N;NOM;FEM;PL
cégek	εταιρείες	cég	εταιρεία	N;NOM;PL	N;NOM;FEM;PL
cégek	εταιρείες	cég	εταιρεία	N;NOM;PL	N;NOM;FEM;PL
cégek	εταιρίες	cég	εταιρία	N;NOM;PL	N;NOM;FEM;PL
cégek	εταιρείες	cég	εταιρεία	N;NOM;PL	N;NOM;FEM;PL
ian	ιαν	ian	ιαν		
ian	ιαν	ian	ιαν		
rom	ρομ	rom	ρομ	N;NOM;SG	N
hegyek	όρη	hegy	όρος	N;NOM;PL	N;NOM;NEUT;PL
hegyek	βουνά	hegy	βουνό	N;NOM;PL	N;NOM;NEUT;PL
talál	βρίσκει	talál	βρίσκω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
oktató	εκπαιδευτής	oktató	εκπαιδευτής	N;NOM;SG	N;NOM;MASC;SG
virág	άνθος	virág	άνθος	N;NOM;SG	N;NOM;NEUT;SG
virág	λουλούδι	virág	λουλούδι	N;NOM;SG	N;NOM;NEUT;SG
volán	τιμόνι	volán	τιμόνι	N;NOM;SG	N;NOM;NEUT;SG
volán	ρόδα	volán	ρόδα	N;NOM;SG	N;NOM;FEM;SG
volán	τροχός	volán	τροχός	N;NOM;SG	N;NOM;MASC;SG
gyilkos	φονιά	gyilkos	φονιά	N;NOM;SG	N;NOM;MASC;SG
gyilkos	φονιάς	gyilkos	φονύς	N;NOM;SG	N;NOM;MASC;SG
utak	οδοί	út	οδός	N;NOM;PL	N;NOM;FEM;PL
utak	δρόμοι	út	δρόμος	N;NOM;PL	N;NOM;MASC;PL
utak	ταξίδια	út	ταξίδι	N;NOM;PL	N;NOM;NEUT;PL
lakosok	κάτοικοι	lakos	κάτοικος	N;NOM;PL	N;NOM;MASC;PL
lakosok	κάτοικοι	lakos	κάτοικος	N;NOM;PL	N;NOM;MASC;PL
gyerek	παιδί	gyerek	παιδί	N;NOM;SG	N;NOM;NEUT;SG
gyerek	τέκνο	gyerek	τέκνο	N;NOM;SG	N;NOM;NEUT;SG
gyerek	παιδι	gyerek	παιδι	N;NOM;SG	N;NOM;NEUT;SG
gyerek	παιδί	gyerek	παιδί	N;NOM;SG	N;NOM;NEUT;SG
ostrom	πολιορκία	ostrom	πολιορκία	N;NOM;SG	N;NOM;FEM;SG
megjelenés	εμφανίσεις	megjelenés	εμφάνιση	N;NOM;SG	N;NOM;FEM;SG
feladatok	λειτουργίες	feladat	λειτουργία	N;NOM;PL	N;NOM;FEM;PL
feladatok	καθήκοντα	feladat	καθήκον	N;NOM;PL	N;NOM;NEUT;PL
feladatok	αρμοδιότητες	feladat	αρμοδιότητα	N;NOM;PL	N;NOM;FEM;PL
feladatok	ευθύνες	feladat	ευθύνη	N;NOM;PL	N;NOM;FEM;PL
feladatok	δασμοί	feladat	δασμός	N;NOM;PL	N;NOM;MASC;PL
feladatok	καθήκοντα	feladat	καθήκον	N;NOM;PL	N;NOM;NEUT;PL
nemi	φύλο	nemi	φύλο	N;NOM;SG	N;NOM;NEUT;SG
nemi	γένος	nemi	γένος	N;NOM;SG	N;NOM;NEUT;SG
repülőgépek	αεροπλάνα	repülőgép	αεροπλάνα	N;NOM;PL	N;NOM;NEUT;PL
repülőgépek	αεροσκάφη	repülőgép	αεροσκάφος	N;NOM;PL	N;NOM;NEUT;PL
repülőgépek	αεροπλάνα	repülőgép	αεροπλάνα	N;NOM;PL	N;NOM;NEUT;PL
szezont	εποχή	szezont	εποχή	N;ACC;SG	N;ACC;FEM;SG
szezont	σεζόν	szezont	σεζόν	N;ACC;SG	N;ACC;FEM;SG
oldalak	σελίδες	oldal	σελίδα	N;NOM;PL	N;NOM;FEM;PL
oldalak	τοποθεσίες	oldal	τοποθεσία	N;NOM;PL	N;NOM;FEM;PL
oldalak	χώροι	oldal	χώρος	N;NOM;PL	N;NOM;MASC;PL
követett	ακολούθησε	követ	ακολουθώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kikötő	λιμάνι	kikötő	λιμάνι	N;NOM;SG	N;NOM;NEUT;SG
kikötő	λιμένας	kikötő	λιμένα	N;NOM;SG	N;NOM;MASC;SG
kikötő	θύρα	kikötő	θύρα	N;NOM;SG	N;NOM;FEM;SG
kikötő	λιμάνι	kikötő	λιμάνι	N;NOM;SG	N;NOM;NEUT;SG
megszállás	επάγγελμα	megszállás	επάγγελμα	N;NOM;SG	N;NOM;NEUT;SG
játszani	παίξε	játszik	παίζω	V;NFIN;ACT	V;PFV;IND;PL;2;PST;FIN;ACT
játszani	παίξουμε	játszik	παίζω	V;NFIN;ACT	V;PFV;IND;PL;1;FIN;ACT
hangot	ήχο	hang	ήχο	N;ACC;SG	N;ACC;MASC;SG
teljesített	εκπλήρωσε	teljesít	εκπληρώνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kört	κύκλο	kör	κύκλος	N;ACC;SG	N;ACC;MASC;SG
szereti	αρέσει	szeret	αρίσκω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szereti	αγαπά	szeret	αγαπά	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
demokrata	δημοκράτης	demokrata	δημοκράτης	N;NOM;SG	N;NOM;MASC;SG
pos	pos	pos	pos		
