per	pentru	per	pentru	ADP	ADP;ACC
differenze	diferențele	differenza	diferență	N;FEM;PL	N;DEF;FEM;PL
razza	rasa	razza	rasă	N;FEM;SG	N;DEF;FEM;SG
razza	cursa	razza	cursă	N;FEM;SG	N;DEF;FEM;SG
razza	cursă	razza	cursă	N;FEM;SG	N;INDF;FEM;SG
razza	rasa	razza	rasă	N;FEM;SG	N;DEF;FEM;SG
laboratorio	laboratorul	laboratorio	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratorio	laborator	laboratorio	laborator	N;MASC;SG	N;INDF;MASC;SG
laboratorio	laboratorul	laboratorio	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratorio	laborator	laboratorio	laborator	N;MASC;SG	N;INDF;MASC;SG
destino	doom	destino	doom	N;MASC;SG	N;INDF;MASC;SG
destino	osândă	destino	osînda	N;MASC;SG	N;INDF;FEM;SG
destino	destiny	destino	destiny	N;MASC;SG	N;INDF;MASC;SG
destino	destinul	destino	destin	N;MASC;SG	N;DEF;MASC;SG
destino	destin	destino	destin	N;MASC;SG	N;INDF;MASC;SG
destino	soarta	destino	soartă	N;MASC;SG	N;DEF;FEM;SG
destino	soartă	destino	soartă	N;MASC;SG	N;INDF;FEM;SG
destino	destin	destino	destin	N;MASC;SG	N;INDF;MASC;SG
corrispondente	corespunzând	corrispondere	corespunde	V;SG;PRS;V.PTCP	V;V.MSDR
baseball	baseball	baseball	baseball	N;MASC;SG	N;INDF;MASC;SG
sostituzione	înlocuirea	sostituzione	înlocuire	N;FEM;SG	N;DEF;FEM;SG
sostituzione	înlocuire	sostituzione	înlocuire	N;FEM;SG	N;INDF;FEM;SG
sostituzione	înlocuire	sostituzione	înlocuire	N;FEM;SG	N;INDF;FEM;SG
costi	costuri	costo	cost	N;MASC;PL	N;INDF;FEM;PL
costi	costurile	costo	cost	N;MASC;PL	N;DEF;FEM;PL
occasioni	ocaziile	occasione	ocazie	N;FEM;PL	N;DEF;FEM;PL
occasioni	ocazii	occasione	ocazie	N;FEM;PL	N;INDF;FEM;PL
probabile	probabilă	probabile	probabil	ADJ;SG	ADJ;INDF;FEM;SG
prefettura	prefectură	prefettura	prefectură	N;FEM;SG	N;INDF;FEM;SG
prefettura	prefectura	prefettura	prefectură	N;FEM;SG	N;DEF;FEM;SG
interessi	interesele	interesse	interes	N;MASC;PL	N;DEF;FEM;PL
interessi	interese	interesse	interes	N;MASC;PL	N;INDF;FEM;PL
interessi	dobânzi	interesse	dobândă	N;MASC;PL	N;INDF;FEM;PL
interessi	interese	interesse	interes	N;MASC;PL	N;INDF;FEM;PL
fornire	furnizați	fornire	furniza	V;NFIN	V;IND;PL;2;IPFV;FIN
fornire	furnizează	fornire	furniza	V;NFIN	V;IND;3;PRS;FIN
opposizione	opoziția	opposizione	opoziție	N;FEM;SG	N;DEF;FEM;SG
opposizione	opozitie	opposizione	opozitie	N;FEM;SG	N;INDF;FEM;SG
opposizione	opoziție	opposizione	opoziție	N;FEM;SG	N;INDF;FEM;SG
istituzioni	instituțiile	istituzione	instituție	N;FEM;PL	N;DEF;FEM;PL
istituzioni	instituții	istituzione	instituție	N;FEM;PL	N;INDF;FEM;PL
istituzioni	institutii	istituzione	institutie	N;FEM;PL	N;INDF;FEM;PL
poesie	poezii	poesia	poezie	N;FEM;PL	N;INDF;FEM;PL
poesie	poemele	poesia	poem	N;FEM;PL	N;DEF;FEM;PL
poesie	poeziile	poesia	poezie	N;FEM;PL	N;DEF;FEM;PL
poesie	poeme	poesia	poem	N;FEM;PL	N;INDF;FEM;PL
poesie	poezii	poesia	poezie	N;FEM;PL	N;INDF;FEM;PL
dura	durează	durare	dura	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
elettronica	electronică	elettronico	electronic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
elettronica	electronică	elettronico	electronic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
elettronica	electronic	elettronico	electronic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
eliminazione	eliminare	eliminazione	eliminare	N;FEM;SG	N;INDF;FEM;SG
eliminazione	eliminarea	eliminazione	eliminare	N;FEM;SG	N;DEF;FEM;SG
eliminazione	ștergerea	eliminazione	ștergere	N;FEM;SG	N;DEF;FEM;SG
monete	monede	moneta	monede	N;FEM;PL	N;INDF;FEM;PL
monete	monezi	moneta	monedă	N;FEM;PL	N;INDF;FEM;PL
monete	monedele	moneta	monede	N;FEM;PL	N;DEF;FEM;PL
monete	monede	moneta	monede	N;FEM;PL	N;INDF;FEM;PL
pareti	pereți	parete	perete	N;FEM;PL	N;INDF;MASC;PL
pareti	pereti	parete	pereti	N;FEM;PL	N;INDF;MASC;PL
pareti	ziduri	parete	zid	N;FEM;PL	N;INDF;FEM;PL
stone	piatră	stone	piatră	N	N;INDF;FEM;SG
stone	piatra	stone	piatră	N	N;DEF;FEM;SG
decisamente	categoric	decisamente	categoric	ADV	ADV
convinto	convins	convinto	convinge	ADJ;MASC;SG	ADJ;INDF;MASC;SG
convinto	convinsă	convinto	convinge	ADJ;MASC;SG	ADJ;INDF;FEM;SG
spaziale	spațial	spaziale	spațial	ADJ;SG	ADJ;INDF;MASC;SG
spaziale	spațială	spaziale	spațial	ADJ;SG	ADJ;INDF;FEM;SG
arabo	arab	arabo	arab	ADJ;MASC;SG	ADJ;INDF;MASC;SG
torrente	torent	torrente	torent	N;MASC;SG	N;INDF;MASC;SG
torrente	pârâu	torrente	pârâu	N;MASC;SG	N;INDF;MASC;SG
sinistro	stâng	sinistro	stâng	N;MASC;SG	N;INDF;MASC;SG
sinistro	stânga	sinistro	stângă	N;MASC;SG	N;DEF;FEM;SG
sinistro	stanga	sinistro	stanga	N;MASC;SG	N;DEF;FEM;SG
sinistro	stînga	sinistro	stângă	N;MASC;SG	N;DEF;FEM;SG
marmo	marmură	marmo	marmura	N;MASC;SG	N;INDF;FEM;SG
marmo	marmura	marmo	marmura	N;MASC;SG	N;DEF;FEM;SG
sky	cerul	sky	cer	N;MASC	N;DEF;MASC;SG
sky	sky	sky	sky	N;MASC	N;INDF;MASC;SG
scontri	ciocniri	scontro	ciocnire	N;MASC;PL	N;INDF;FEM;PL
scontri	confruntări	scontro	confruntare	N;MASC;PL	N;INDF;FEM;PL
way	way	way	way	N;MASC	N;INDF;MASC;SG
periodi	perioadele	periodo	perioadă	N;MASC;PL	N;DEF;FEM;PL
periodi	perioade	periodo	perioadă	N;MASC;PL	N;INDF;FEM;PL
commento	comentariul	commento	comentariu	N;MASC;SG	N;DEF;MASC;SG
commento	comentariu	commento	comentariu	N;MASC;SG	N;INDF;MASC;SG
intende	intenționează	intendere	intenționa	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
composti	compuși	composto	compus	N;MASC;PL	N;INDF;MASC;PL
gloria	glorie	gloria	glorie	N;FEM;SG	N;INDF;FEM;SG
gloria	glory	gloria	glory	N;FEM;SG	N;INDF;MASC;SG
gloria	gloria	gloria	gloria	N;FEM;SG	N;DEF;FEM;SG
ottimo	mare	ottimo	mare	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ottimo	excelent	ottimo	excelent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
western	vest	western	vest	N	N;INDF;MASC;SG
andato	plecat	andare	pleca	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
turchia	curcan	turchia	curcan	N;FEM;SG	N;INDF;MASC;SG
localizzazione	localizare	localizzazione	localizare	N;FEM;SG	N;INDF;FEM;SG
relativo	relativă	relativo	relativ	ADJ;MASC;SG	ADJ;INDF;FEM;SG
sun	soare	sun	soare	N	N;INDF;MASC;SG
sun	soarele	sun	soare	N	N;DEF;MASC;SG
classi	clasele	classe	clasă	N;FEM;PL	N;DEF;FEM;PL
classi	clase	classe	clasă	N;FEM;PL	N;INDF;FEM;PL
classi	cursuri	classe	curs	N;FEM;PL	N;INDF;FEM;PL
alternativa	alternativa	alternativa	alternativă	N;FEM;SG	N;DEF;FEM;SG
speranza	speranta	speranza	sperant	N;FEM;SG	N;DEF;FEM;SG
speranza	speranța	speranza	speranță	N;FEM;SG	N;DEF;FEM;SG
speranza	speranță	speranza	speranță	N;FEM;SG	N;INDF;FEM;SG
esattamente	exact	esattamente	exact	ADV	ADV
montagne	muntii	montagna	munte	N;FEM;PL	N;DEF;MASC;PL
montagne	munţii	montagna	munhă	N;FEM;PL	N;DEF;MASC;PL
montagne	munții	montagna	munte	N;FEM;PL	N;INDF;MASC;PL
schermo	ecran	schermo	ecran	N;MASC;SG	N;INDF;MASC;SG
schermo	ecranul	schermo	ecran	N;MASC;SG	N;DEF;MASC;SG
norvegia	norvegia	norvegia	norvegie	N;FEM;SG	N;DEF;FEM;SG
power	putere	power	putere	N	N;INDF;FEM;SG
power	puterea	power	putere	N	N;DEF;FEM;SG
power	power	power	power	N	N
riduzione	reducere	riduzione	reducere	N;FEM;SG	N;INDF;FEM;SG
riduzione	reducerea	riduzione	reducere	N;FEM;SG	N;DEF;FEM;SG
riduzione	reducerea	riduzione	reducere	N;FEM;SG	N;DEF;FEM;SG
distretti	cartiere	distretto	cartier	N;MASC;PL	N;INDF;FEM;PL
distretti	districtele	distretto	district	N;MASC;PL	N;DEF;FEM;PL
distretti	districte	distretto	district	N;MASC;PL	N;INDF;FEM;PL
manuale	manuală	manuale	manual	ADJ;SG	ADJ;INDF;FEM;SG
conferenza	conferința	conferenza	conferință	N;FEM;SG	N;DEF;FEM;SG
conferenza	conferinta	conferenza	conferinta	N;FEM;SG	N;DEF;FEM;SG
conferenza	conferință	conferenza	conferință	N;FEM;SG	N;INDF;FEM;SG
conferenza	conferinţa	conferenza	conferinga	N;FEM;SG	N;DEF;FEM;SG
dick	sculă	dick	sculă	N	N;INDF;FEM;SG
dick	pula	dick	pula	N	N;DEF;FEM;SG
dick	pulă	dick	pulă	N	N;INDF;FEM;SG
varianti	variante	variante	variantă	N;FEM;PL	N;INDF;FEM;PL
varianti	variantele	variante	variantă	N;FEM;PL	N;DEF;FEM;PL
comics	comics	comics	comics	N;MASC	N;INDF;MASC;SG
assume	presupune	assumere	presupune	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pesce	pește	pesce	pește	N;MASC;SG	N;INDF;MASC;SG
macchine	utilaje	macchina	utilaj	N;FEM;PL	N;INDF;FEM;PL
macchine	mașini	macchina	mașină	N;FEM;PL	N;INDF;FEM;PL
macchine	masini	macchina	masină	N;FEM;PL	N;INDF;FEM;PL
alberi	copacii	albero	copac	N;MASC;PL	N;DEF;MASC;PL
alberi	copaci	albero	copac	N;MASC;PL	N;INDF;MASC;PL
alberi	pomi	albero	pom	N;MASC;PL	N;INDF;MASC;PL
alberi	arbori	albero	arbor	N;MASC;PL	N;INDF;MASC;PL
batterista	baterist	batterista	baterist	N;SG	N;INDF;MASC;SG
batterista	bateristul	batterista	baterist	N;SG	N;DEF;MASC;SG
conclude	concluzionează	concludere	concluziona	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
fini	fini	fine	fini	N;MASC;PL	N;INDF;MASC;PL
decenni	decenii	decennio	deceniu	N;MASC;PL	N;INDF;FEM;PL
punk	derbedeu	punk	derbedeu	N	N;INDF;MASC;SG
punk	punk	punk	punk	N	N;INDF;MASC;SG
riviste	jurnale	rivista	jurnal	N;FEM;PL	N;INDF;FEM;PL
riviste	reviste	rivista	revistă	N;FEM;PL	N;INDF;FEM;PL
riviste	revistele	rivista	revistă	N;FEM;PL	N;DEF;FEM;PL
violenza	violență	violenza	violență	N;FEM;SG	N;INDF;FEM;SG
violenza	violenta	violenza	violentă	N;FEM;SG	N;DEF;FEM;SG
considerazione	considerare	considerazione	considerare	N;FEM;SG	N;INDF;FEM;SG
confronto	comparația	confronto	comparație	N;MASC;SG	N;DEF;FEM;SG
confronto	comparație	confronto	comparație	N;MASC;SG	N;INDF;FEM;SG
confronto	comparatie	confronto	comparatie	N;MASC;SG	N;INDF;FEM;SG
confronto	comparaţie	confronto	comparaţie	N;MASC;SG	N;INDF;FEM;SG
confronto	compararea	confronto	comparare	N;MASC;SG	N;DEF;FEM;SG
confronto	confruntare	confronto	confruntare	N;MASC;SG	N;INDF;FEM;SG
confronto	confruntarea	confronto	confruntare	N;MASC;SG	N;DEF;FEM;SG
valutazione	evaluarea	valutazione	evaluare	N;FEM;SG	N;DEF;FEM;SG
valutazione	evaluare	valutazione	evaluare	N;FEM;SG	N;INDF;FEM;SG
valutazione	evaluarea	valutazione	evaluare	N;FEM;SG	N;DEF;FEM;SG
valutazione	evaluare	valutazione	evaluare	N;FEM;SG	N;INDF;FEM;SG
valutazione	evaluarea	valutazione	evaluare	N;FEM;SG	N;DEF;FEM;SG
valutazione	evaluare	valutazione	evaluare	N;FEM;SG	N;INDF;FEM;SG
canali	canalele	canale	canalel	N;MASC;PL	N;DEF;FEM;PL
canali	canale	canale	canal	N;MASC;PL	N;INDF;FEM;PL
regio	regal	regio	regal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
regio	regală	regio	regal	ADJ;MASC;SG	ADJ;INDF;FEM;SG
universale	universală	universale	universal	ADJ;SG	ADJ;INDF;FEM;SG
universale	universal	universale	universal	ADJ;SG	ADJ;INDF;MASC;SG
dance	dans	dance	dans	N	N;INDF;MASC;SG
inutile	nefolositoare	inutile	nefolositor	ADJ;SG	ADJ;INDF;FEM
inutile	inutilă	inutile	inutil	ADJ;SG	ADJ;INDF;FEM;SG
inutile	nefolositor	inutile	nefolositor	ADJ;SG	ADJ;INDF;MASC;SG
inutile	inutilă	inutile	inutil	ADJ;SG	ADJ;INDF;FEM;SG
successore	succesorul	successore	succesor	N;MASC;SG	N;DEF;MASC;SG
successore	succesor	successore	succesor	N;MASC;SG	N;INDF;MASC;SG
fascista	fascist	fascista	fascist	N;SG	N;INDF;MASC;SG
conservazione	conservarea	conservazione	conservare	N;FEM;SG	N;DEF;FEM;SG
conservazione	conservare	conservazione	conservare	N;FEM;SG	N;INDF;FEM;SG
conservazione	conservarea	conservazione	conservare	N;FEM;SG	N;DEF;FEM;SG
conservazione	conservare	conservazione	conservare	N;FEM;SG	N;INDF;FEM;SG
como	como	como	como	N;FEM;SG	N;INDF;MASC;SG
offerta	oferta	offerta	ofertă	N;FEM;SG	N;DEF;FEM;SG
offerta	ofertă	offerta	ofertă	N;FEM;SG	N;INDF;FEM;SG
bartolomeo	bartholomew	bartolomeo	bartholomew	N;MASC;SG	N;INDF;MASC;SG
senatore	senatorul	senatore	senator	N;MASC;SG	N;DEF;MASC;SG
senatore	senator	senatore	senator	N;MASC;SG	N;INDF;MASC;SG
soldi	banii	soldo	ban	N;MASC;PL	N;DEF;MASC;PL
soldi	bani	soldo	ban	N;MASC;PL	N;INDF;MASC;PL
eliminare	elimina	eliminare	elimina	V;NFIN	V;IND;SG;3;IPFV;FIN
eliminare	șterge	eliminare	șterge	V;NFIN	V;IND;SG;3;PRS;FIN
eliminare	sterge	eliminare	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
propone	propune	proporre	propune	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
indietro	înapoi	indietro	înapoi	ADV	ADV
democratico	democrată	democratico	democra	ADJ;MASC;SG	ADJ;INDF;FEM;SG
democratico	democratică	democratico	democratică	ADJ;MASC;SG	ADJ;INDF;FEM;SG
democratico	democratic	democratico	democratic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
democratico	democrată	democratico	democra	ADJ;MASC;SG	ADJ;INDF;FEM;SG
include	include	includere	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
misure	măsuri	misura	măsură	N;FEM;PL	N;INDF;FEM;PL
misure	măsurile	misura	măsură	N;FEM;PL	N;DEF;FEM;PL
misure	masuri	misura	mas	N;FEM;PL	N;INDF;FEM;PL
misure	măsurători	misura	măsurător	N;FEM;PL	N;INDF;MASC;PL
misure	măsurătorile	misura	măsurătoare	N;FEM;PL	N;DEF;FEM;PL
risolvere	rezolvă	risolvere	rezolva	V;NFIN	V;IND;3;PRS;FIN
risolvere	rezolva	risolvere	rezolva	V;NFIN	V;IND;SG;3;IPFV;FIN
ombra	shadow	ombra	shadow	N;FEM;SG	N;INDF;MASC;SG
ombra	umbră	ombra	umbră	N;FEM;SG	N;INDF;FEM;SG
ombra	umbra	ombra	umbră	N;FEM;SG	N;DEF;FEM;SG
ombra	umbră	ombra	umbră	N;FEM;SG	N;INDF;FEM;SG
ombra	umbra	ombra	umbră	N;FEM;SG	N;DEF;FEM;SG
giunta	junta	giunta	junta	N;FEM;SG	N;DEF;FEM;SG
concilio	consiliului	concilio	consiliu	N;MASC;SG	N;DEF;MASC;SG
concilio	consiliu	concilio	consiliu	N;MASC;SG	N;INDF;MASC;SG
concilio	consiliul	concilio	consiliu	N;MASC;SG	N;DEF;MASC;SG
paola	paula	paola	paulă	N;FEM;SG	N;DEF;FEM;SG
logo	logo	logo	logo	N;MASC;SG	N;INDF;MASC;SG
logo	sigla	logo	sigla	N;MASC;SG	N;DEF;FEM;SG
deputato	congressman	deputato	congressman	N;MASC;SG	N;INDF;MASC;SG
deputato	congresmanul	deputato	congresman	N;MASC;SG	N;DEF;MASC;SG
deputato	congresman	deputato	congresman	N;MASC;SG	N;INDF;MASC;SG
virtù	virtutea	virtù	virtute	N;FEM;SG	N;DEF;FEM;SG
virtù	virtute	virtù	virte	N;FEM;SG	N;INDF;FEM;SG
agenzia	agenția	agenzia	agenție	N;FEM;SG	N;DEF;FEM;SG
agenzia	agentie	agenzia	agentie	N;FEM;SG	N;INDF;FEM;SG
agenzia	agenție	agenzia	agenție	N;FEM;SG	N;INDF;FEM;SG
agenzia	agentia	agenzia	agentie	N;FEM;SG	N;DEF;FEM;SG
master	maestru	master	maestru	N;MASC	N;INDF;MASC;SG
partiti	părți	partito	parte	N;MASC;PL	N;INDF;FEM;PL
partiti	partide	partito	partid	N;MASC;PL	N;INDF;FEM;PL
partiti	petreceri	partito	petrecere	N;MASC;PL	N;INDF;FEM;PL
partiti	partidele	partito	partid	N;MASC;PL	N;DEF;FEM;PL
altitudine	altitudinea	altitudine	altitudine	N;FEM;SG	N;DEF;FEM;SG
altitudine	altitudine	altitudine	altitudine	N;FEM;SG	N;INDF;FEM;SG
altitudine	elevație	altitudine	elevație	N;FEM;SG	N;INDF;FEM;SG
cerimonia	ceremonia	cerimonia	ceremonie	N;FEM;SG	N;DEF;FEM;SG
cerimonia	ceremonie	cerimonia	ceremonie	N;FEM;SG	N;INDF;FEM;SG
distrutto	distruse	distruggere	distruge	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
boss	boss	boss	boss	N;MASC	N;INDF;MASC;SG
oratorio	oratoriu	oratorio	oratoriu	N;MASC;SG	N;INDF;MASC;SG
riconoscimenti	premii	riconoscimento	premiu	N;MASC;PL	N;INDF;FEM;PL
riconoscimenti	premiile	riconoscimento	premiu	N;MASC;PL	N;DEF;FEM;PL
superare	depășesc	superare	depăși	V;NFIN	V;IND;PL;3;PRS;FIN
capi	sefi	capo	sef	N;MASC;PL	N;INDF;MASC;PL
capi	capete	capo	cap	N;MASC;PL	N;INDF;FEM;PL
capi	capetele	capo	cap	N;MASC;PL	N;DEF;FEM;PL
sostanza	substanță	sostanza	substanță	N;FEM;SG	N;INDF;FEM;SG
sostanza	substanța	sostanza	substanță	N;FEM;SG	N;DEF;FEM;SG
bad	bad	bad	bad	N;SG	N;INDF;MASC;SG
varia	variază	variare	varia	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
ospite	musafir	ospite	musafir	N;SG	N;INDF;MASC;SG
ospite	oaspete	ospite	oaspete	N;SG	N;INDF;MASC;SG
versi	versuri	verso	vers	N;MASC;PL	N;INDF;FEM;PL
organi	organe	organo	organ	N;MASC;PL	N;INDF;FEM;PL
organi	organele	organo	organ	N;MASC;PL	N;DEF;FEM;PL
organi	organe	organo	organ	N;MASC;PL	N;INDF;FEM;PL
sofia	sofia	sofia	sofie	N;FEM;SG	N;DEF;FEM;SG
sofia	sophia	sofia	sophie	N;FEM;SG	N;DEF;FEM;SG
medaglie	medalii	medaglia	medalie	N;FEM;PL	N;INDF;FEM;PL
medaglie	medaliile	medaglia	medalie	N;FEM;PL	N;DEF;FEM;PL
religiosi	religioase	religioso	religios	ADJ;MASC;PL	ADJ;INDF;FEM;PL
tag	eticheta	tag	etichetă	N	N;DEF;FEM;SG
tag	etichetă	tag	etichetă	N	N;INDF;FEM;SG
tag	marcaj	tag	marcaj	N	N;INDF;MASC;SG
tag	etichetele	tag	etichetele	N	N;DEF;FEM;PL
tag	etichete	tag	etichetă	N	N;INDF;FEM;PL
paragrafo	paragraf	paragrafo	paragraf	N;MASC;SG	N;INDF;MASC;SG
paragrafo	paragraful	paragrafo	paragraf	N;MASC;SG	N;DEF;MASC;SG
confederazione	confederația	confederazione	confederație	N;FEM;SG	N;DEF;FEM;SG
confederazione	confederației	confederazione	confederație	N;FEM;SG	N;DEF;FEM;SG
confederazione	confederația	confederazione	confederație	N;FEM;SG	N;DEF;FEM;SG
musical	musical	musical	musical	N;MASC	N;INDF;MASC;SG
musical	muzicaluri	musical	muzical	N;MASC	N;INDF;FEM;PL
navigazione	navigarea	navigazione	navigare	N;FEM;SG	N;DEF;FEM;SG
navigazione	navigare	navigazione	navigare	N;FEM;SG	N;INDF;FEM;SG
navigazione	navigare	navigazione	navigare	N;FEM;SG	N;INDF;FEM;SG
navigazione	navigație	navigazione	navigație	N;FEM;SG	N;INDF;FEM;SG
navigazione	navigatie	navigazione	navigatie	N;FEM;SG	N;INDF;FEM;SG
performance	performanțe	performance	performanță	N;FEM	N;INDF;FEM;PL
performance	performanta	performance	performant	N;FEM	N;DEF;FEM;SG
performance	performanța	performance	performanță	N;FEM	N;DEF;FEM;SG
performance	performanță	performance	performanță	N;FEM	N;INDF;FEM;SG
fondi	fonduri	fondo	fond	N;MASC;PL	N;INDF;FEM;PL
fondi	fondurile	fondo	fond	N;MASC;PL	N;DEF;FEM;PL
box	căsuța	box	căsuță	N;MASC	N;DEF;FEM;SG
box	cutie	box	cutie	N;MASC	N;INDF;FEM;SG
box	cutia	box	cutie	N;MASC	N;DEF;FEM;SG
portando	aducând	portare	aduce	V;V.MSDR	V;V.MSDR
osservazione	observare	osservazione	observare	N;FEM;SG	N;INDF;FEM;SG
osservazione	observație	osservazione	observație	N;FEM;SG	N;INDF;FEM;SG
html	html	html	html	N;MASC	N;INDF;MASC;SG
formazioni	formaţiuni	formazione	formagiune	N;FEM;PL	N;INDF;FEM;PL
copertura	impact	copertura	impact	N;FEM;SG	N;INDF;MASC;SG
copertura	impactul	copertura	impact	N;FEM;SG	N;DEF;MASC;SG
copertura	coperta	copertura	copertă	N;FEM;SG	N;DEF;FEM;SG
copertura	copertă	copertura	copertă	N;FEM;SG	N;INDF;FEM;SG
copertura	cover	copertura	cover	N;FEM;SG	N;INDF;MASC;SG
copertura	acoperire	copertura	acoperire	N;FEM;SG	N;INDF;FEM;SG
copertura	acoperire	copertura	acoperire	N;FEM;SG	N;INDF;FEM;SG
copertura	acoperirea	copertura	acoperire	N;FEM;SG	N;DEF;FEM;SG
larghezza	lățimea	larghezza	lățime	N;FEM;SG	N;DEF;FEM;SG
larghezza	lățime	larghezza	lățime	N;FEM;SG	N;INDF;FEM;SG
dettagli	detaliile	dettaglio	detaliu	N;MASC;PL	N;DEF;FEM;PL
dettagli	detalii	dettaglio	detaliu	N;MASC;PL	N;INDF;FEM;PL
ebraica	evreică	ebraico	evreic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
ebraica	evreiesc	ebraico	evreiesc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
vendetta	răzbunare	vendetta	răzbunare	N;FEM;SG	N;INDF;FEM;SG
vendetta	răzbunarea	vendetta	răzbunare	N;FEM;SG	N;DEF;FEM;SG
vendetta	razbunare	vendetta	razbunare	N;FEM;SG	N;INDF;FEM;SG
vendetta	răzbunare	vendetta	răzbunare	N;FEM;SG	N;INDF;FEM;SG
vendetta	răzbunarea	vendetta	răzbunare	N;FEM;SG	N;DEF;FEM;SG
vendetta	razbunare	vendetta	razbunare	N;FEM;SG	N;INDF;FEM;SG
vendetta	răzbunare	vendetta	răzbunare	N;FEM;SG	N;INDF;FEM;SG
martire	martir	martire	martir	N;MASC;SG	N;INDF;MASC;SG
visse	trait	vivere	trai	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
visse	trăit	vivere	trăi	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
intento	intentie	intento	intentie	N;MASC;SG	N;INDF;FEM;SG
intento	intenția	intento	intenție	N;MASC;SG	N;DEF;FEM;SG
intento	intenție	intento	intenție	N;MASC;SG	N;INDF;FEM;SG
pesanti	grele	pesante	greu	ADJ;PL	ADJ;INDF;FEM;PL
pesanti	grei	pesante	grei	ADJ;PL	ADJ;INDF;MASC;PL
spazi	spatii	spazio	spate	N;MASC;PL	N;INDF;FEM;PL
spazi	spațiile	spazio	spațiu	N;MASC;PL	N;DEF;FEM;PL
spazi	spații	spazio	spațiu	N;MASC;PL	N;INDF;FEM;PL
yard	curte	yard	curte	N;MASC	N;INDF;FEM;SG
yard	yard	yard	yard	N;MASC	N;INDF;MASC;SG
preparazione	preparat	preparazione	prepara	N;FEM;SG	N;INDF;MASC;SG
preparazione	pregatire	preparazione	pregatire	N;FEM;SG	N;INDF;FEM;SG
preparazione	pregătire	preparazione	pregătire	N;FEM;SG	N;INDF;FEM;SG
preparazione	pregătirea	preparazione	pregătire	N;FEM;SG	N;DEF;FEM;SG
preparazione	pregătirea	preparazione	pregătire	N;FEM;SG	N;DEF;FEM;SG
carolina	carolina	carolina	carolina	N;FEM;SG	N;DEF;FEM;SG
esperto	expertul	esperto	expert	N;MASC;SG	N;DEF;MASC;SG
esperto	expertă	esperto	expert	N;MASC;SG	N;INDF;FEM;SG
esperto	expert	esperto	expert	N;MASC;SG	N;INDF;MASC;SG
rappresentanti	reprezentanti	rappresentante	reprezentant	N;PL	N;INDF;MASC;PL
rappresentanti	reprezentanți	rappresentante	reprezentant	N;PL	N;INDF;MASC;PL
rappresentanti	reprezentanții	rappresentante	reprezentant	N;PL	N;DEF;MASC;PL
cucina	bucătărie	cucina	bucătărie	N;FEM;SG	N;INDF;FEM;SG
cucina	bucătărie	cucina	bucătărie	N;FEM;SG	N;INDF;FEM;SG
cucina	bucataria	cucina	bucatarie	N;FEM;SG	N;DEF;FEM;SG
cucina	bucatarie	cucina	bucatarie	N;FEM;SG	N;INDF;FEM;SG
cucina	bucătăria	cucina	bucătărie	N;FEM;SG	N;DEF;FEM;SG
sepolto	îngropat	sepolto	îngropa	ADJ;MASC;SG	ADJ;INDF;MASC;SG
sepolto	ingropat	sepolto	ingropa	ADJ;MASC;SG	ADJ;INDF;MASC;SG
sepolto	înmormântat	sepolto	înmormânta	ADJ;MASC;SG	ADJ;INDF;MASC;SG
sepolto	îngropată	sepolto	îngropa	ADJ;MASC;SG	ADJ;INDF;FEM;SG
specifica	specific	specifico	specific	ADJ;FEM;SG	ADJ;INDF;MASC;SG
eccellenza	excelenţă	eccellenza	excelenţă	N;FEM;SG	N;INDF;FEM;SG
eccellenza	excelenţă	eccellenza	excelenţă	N;FEM;SG	N;INDF;FEM;SG
eccellenza	excelență	eccellenza	excelență	N;FEM;SG	N;INDF;FEM;SG
pieve	pieve	pieve	piavă	N;FEM;SG	N;INDF;MASC;SG
ideale	ideală	ideale	ideal	ADJ;SG	ADJ;INDF;FEM;SG
ideale	ideal	ideale	ideal	ADJ;SG	ADJ;INDF;MASC;SG
ideale	ideala	ideale	ideală	ADJ;SG	ADJ;DEF;FEM;SG
