magyar	унгарски	magyar	унгарски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kéz	ръката	kéz	ръка	N;NOM;SG	N;DEF;FEM;SG
létrehozása	създаване	létrehozás	създаване	N;NOM;SG	N;INDF;NEUT;SG
létrehozása	създаване	létrehozás	създаване	N;NOM;SG	N;INDF;NEUT;SG
létrehozása	създаването	létrehozás	създаване	N;NOM;SG	N;DEF;NEUT;SG
létrehozása	учреждение	létrehozás	учреждение	N;NOM;SG	N;INDF;NEUT;SG
létrehozása	установяване	létrehozás	установяване	N;NOM;SG	N;INDF;NEUT;SG
modellek	модели	modell	модел	N;NOM;PL	N;INDF;MASC;PL
modellek	образци	modell	образец	N;NOM;PL	N;INDF;MASC;PL
modellek	моделите	modell	модел	N;NOM;PL	N;DEF;MASC;PL
macska	котарак	macska	котарак	N;NOM;SG	N;INDF;MASC;SG
macska	котка	macska	котка	N;NOM;SG	N;INDF;FEM;SG
macska	кат	macska	кат	N;NOM;SG	N;INDF;MASC;SG
macska	коте	macska	ко	N;NOM;SG	N;INDF;NEUT;SG
linux	linux	linux	linux	N;NOM;SG	N;INDF;MASC;SG
fejlesztés	развитие	fejlesztés	развитие	N;NOM;SG	N;INDF;NEUT;SG
fejlesztés	разработване	fejlesztés	разработване	N;NOM;SG	N;INDF;NEUT;SG
fejlesztés	разработка	fejlesztés	разработка	N;NOM;SG	N;INDF;FEM;SG
fejlesztés	усъвършенстване	fejlesztés	усъвършенстване	N;NOM;SG	N;INDF;NEUT;SG
fejlesztés	подобряване	fejlesztés	подобряване	N;NOM;SG	N;INDF;NEUT;SG
fejlesztés	подобрение	fejlesztés	подобрение	N;NOM;SG	N;INDF;NEUT;SG
kormányzat	правителство	kormányzat	правителство	N;NOM;SG	N;INDF;NEUT;SG
dokumentum	документа	dokumentum	документ	N;NOM;SG	N;DEF;MASC;SG
dokumentum	документът	dokumentum	документ	N;NOM;SG	N;DEF;MASC;SG
dokumentum	документ	dokumentum	документ	N;NOM;SG	N;INDF;MASC;SG
jason	язон	jason	язон	N;NOM;SG	N;INDF;MASC;SG
útvonal	маршрут	útvonal	маршрут	N;NOM;SG	N;INDF;MASC;SG
útvonal	път	útvonal	път	N;NOM;SG	N;INDF;MASC;SG
útvonal	трасе	útvonal	трасе	N;NOM;SG	N;INDF;NEUT;SG
útvonal	маршрут	útvonal	маршрут	N;NOM;SG	N;INDF;MASC;SG
útvonal	пътека	útvonal	пътека	N;NOM;SG	N;INDF;FEM;SG
útvonal	път	útvonal	път	N;NOM;SG	N;INDF;MASC;SG
felhasználók	потребители	felhasználó	потребител	N;NOM;PL	N;INDF;MASC;PL
felhasználók	потребителите	felhasználó	потребител	N;NOM;PL	N;DEF;MASC;PL
felhasználók	ползватели	felhasználó	ползвател	N;NOM;PL	N;INDF;MASC;PL
érem	медал	ér	медал	N;NOM;SG	N;INDF;MASC;SG
stadionban	стадион	stadion	стадион	N;IN+ESS;SG	N;INDF;MASC;SG
stadionban	стадиона	stadion	стадион	N;IN+ESS;SG	N;DEF;MASC;SG
társa	съдружник	társ	съдружник	N;NOM;SG	N;INDF;MASC;SG
társa	партньор	társ	партньор	N;NOM;SG	N;INDF;MASC;SG
társa	спътник	társ	спътник	N;NOM;SG	N;INDF;MASC;SG
társa	придружител	társ	придружител	N;NOM;SG	N;INDF;MASC;SG
zavar	смущение	zavar	смущение	N;NOM;SG	N;INDF;NEUT;SG
részlet	откъс	részlet	откъс	N;NOM;SG	N;INDF;MASC;SG
részlet	подробност	részlet	подробност	N;NOM;SG	N;INDF;FEM;SG
részlet	детайл	részlet	детайл	N;NOM;SG	N;INDF;MASC;SG
kalandjai	приключения	kaland	приключение	N;NOM;PL	N;INDF;NEUT;PL
kalandjai	приключенията	kaland	приключение	N;NOM;PL	N;DEF;NEUT;PL
folytatása	продължение	folytatás	продължение	N;NOM;SG	N;INDF;NEUT;SG
folytatása	продължаване	folytatás	продължаване	N;NOM;SG	N;INDF;NEUT;SG
folytatása	продължение	folytatás	продължение	N;NOM;SG	N;INDF;NEUT;SG
folytatása	продължаване	folytatás	продължаване	N;NOM;SG	N;INDF;NEUT;SG
küldetés	мисията	küldetés	мисия	N;NOM;SG	N;DEF;FEM;SG
küldetés	мисия	küldetés	мисия	N;NOM;SG	N;INDF;FEM;SG
műsorvezető	домакин	műsorvezető	домакин	N;NOM;SG	N;INDF;MASC;SG
műsorvezető	приемник	műsorvezető	приемник	N;NOM;SG	N;INDF;MASC;SG
sejtek	килии	sej	килия	N;NOM;PL	N;INDF;FEM;PL
sejtek	клетките	sej	клетка	N;NOM;PL	N;DEF;FEM;PL
sejtek	клетки	sej	клетък	N;NOM;PL	N;INDF;FEM;PL
kedvéért	саке	kedv	сака	N;SG	N;INDF;NEUT;SG
kongresszus	конгрес	kongresszus	конгрес	N;NOM;SG	N;INDF;MASC;SG
kongresszus	конгреса	kongresszus	конгрес	N;NOM;SG	N;DEF;MASC;SG
kongresszus	конгресът	kongresszus	конгрес	N;NOM;SG	N;DEF;MASC;SG
valóság	реалност	valóság	реалност	N;NOM;SG	N;INDF;FEM;SG
valóság	действителността	valóság	действителност	N;NOM;SG	N;DEF;FEM;SG
valóság	реалността	valóság	реалност	N;NOM;SG	N;DEF;FEM;SG
valóság	действителност	valóság	действителност	N;NOM;SG	N;INDF;FEM;SG
völgyben	долината	völgy	долина	N;IN+ESS;SG	N;DEF;FEM;SG
völgyben	долина	völgy	долина	N;IN+ESS;SG	N;INDF;FEM;SG
drámaíró	драматург	drámaíró	драматург	N;NOM;SG	N;INDF;MASC;SG
kezelés	терапията	kezelés	терапия	N;NOM;SG	N;DEF;FEM;SG
kezelés	терапия	kezelés	терапия	N;NOM;SG	N;INDF;FEM;SG
kezelés	третиране	kezelés	третиране	N;NOM;SG	N;INDF;NEUT;SG
kezelés	лечение	kezelés	лечение	N;NOM;SG	N;INDF;NEUT;SG
kezelés	обработка	kezelés	обработка	N;NOM;SG	N;INDF;FEM;SG
bőr	кожа	bőr	кожа	N;NOM;SG	N;INDF;FEM;SG
bőr	кожата	bőr	кожа	N;NOM;SG	N;DEF;FEM;SG
bőr	кожа	bőr	кожа	N;NOM;SG	N;INDF;FEM;SG
cselekmény	парцел	cselekmény	парцел	N;NOM;SG	N;INDF;MASC;SG
cselekmény	сюжет	cselekmény	сюжет	N;NOM;SG	N;INDF;MASC;SG
cselekmény	заговор	cselekmény	заговор	N;NOM;SG	N;INDF;MASC;SG
felhasználói	потребители	felhasználói	потребител	N;NOM;PL	N;INDF;MASC;PL
felhasználói	потребителите	felhasználói	потребител	N;NOM;PL	N;DEF;MASC;PL
felhasználói	ползватели	felhasználói	ползвател	N;NOM;PL	N;INDF;MASC;PL
püspökök	епископи	püspök	епископ	N;NOM;PL	N;INDF;MASC;PL
hegyen	планина	hegy	планина	N;ON+ESS;SG	N;INDF;FEM;SG
hegyen	планината	hegy	планина	N;ON+ESS;SG	N;DEF;FEM;SG
hegyen	хълм	hegy	хълм	N;ON+ESS;SG	N;INDF;MASC;SG
dobok	барабаните	dob	барабан	N;NOM;PL	N;DEF;MASC;PL
dobok	барабани	dob	барабам	N;NOM;PL	N;INDF;MASC;PL
útvonalon	маршрут	útvonal	маршрут	N;ON+ESS;SG	N;INDF;MASC;SG
útvonalon	път	útvonal	път	N;ON+ESS;SG	N;INDF;MASC;SG
útvonalon	трасе	útvonal	трасе	N;ON+ESS;SG	N;INDF;NEUT;SG
szárny	крилото	szárny	крило	N;NOM;SG	N;DEF;NEUT;SG
szárny	крило	szárny	крило	N;NOM;SG	N;INDF;NEUT;SG
angyal	ангел	angyal	ангел	N;NOM;SG	N;INDF;MASC;SG
isztria	истрия	isztria	истрия	N;NOM;SG	N;INDF;FEM;SG
arsenal	арсенал	arsenal	арсенал	N;NOM;SG	N;INDF;MASC;SG
befejezése	довършване	befejezés	довършване	N;NOM;SG	N;INDF;NEUT;SG
befejezése	приключване	befejezés	приключване	N;NOM;SG	N;INDF;NEUT;SG
befejezése	завършване	befejezés	завършване	N;NOM;SG	N;INDF;NEUT;SG
befejezése	довършване	befejezés	довършване	N;NOM;SG	N;INDF;NEUT;SG
befejezése	завършване	befejezés	завършване	N;NOM;SG	N;INDF;NEUT;SG
tölti	прекарва	tölt	прекарвам-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tölti	харчи	tölt	харча-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szimfonikus	симфония	szimfonikus	симфония	N;NOM;SG	N;INDF;FEM;SG
victoria	виктория	victoria	виктория	N;NOM;SG	N;INDF;FEM;SG
gyűrű	ринг	gyűrű	ринг	N;NOM;SG	N;INDF;MASC;SG
borító	прикритие	borító	прикритие	N;NOM;SG	N;INDF;NEUT;SG
borító	корица	borító	корица	N;NOM;SG	N;INDF;FEM;SG
borító	покритие	borító	покритие	N;NOM;SG	N;INDF;NEUT;SG
borító	покриване	borító	покриване	N;NOM;SG	N;INDF;NEUT;SG
gyilkosság	убийство	gyilkosság	убийство	N;NOM;SG	N;INDF;NEUT;SG
gyilkosság	убийство	gyilkosság	убийство	N;NOM;SG	N;INDF;NEUT;SG
stewart	стюърт	stewart	стюърт	N;NOM;SG	N;INDF;MASC;SG
stewart	стюард	stewart	стюард	N;NOM;SG	N;INDF;MASC;SG
környéken	махала	környék	махала	N;ON+ESS;SG	N;INDF;FEM;SG
környéken	квартал	környék	квартал	N;ON+ESS;SG	N;INDF;MASC;SG
környéken	квартала	környék	квартал	N;ON+ESS;SG	N;DEF;MASC;SG
aláírás	подписване	aláírás	подписване	N;NOM;SG	N;INDF;NEUT;SG
aláírás	подпис	aláírás	подпис	N;NOM;SG	N;INDF;MASC;SG
aláírás	подписване	aláírás	подписване	N;NOM;SG	N;INDF;NEUT;SG
aláírás	подпис	aláírás	подпис	N;NOM;SG	N;INDF;MASC;SG
táj	обстановката	táj	обстановка	N;NOM;SG	N;DEF;FEM;SG
táj	пейзаж	táj	пейзаж	N;NOM;SG	N;INDF;MASC;SG
táj	пейзаж	táj	пейзаж	N;NOM;SG	N;INDF;MASC;SG
írások	писания	írás	пиша	N;NOM;PL	N;INDF;NEUT;PL
lovag	рицар	lovag	рицар	N;NOM;SG	N;INDF;MASC;SG
kiadvány	публикация	kiadvány	публикация	N;NOM;SG	N;INDF;FEM;SG
kiadvány	публикуване	kiadvány	публикуване	N;NOM;SG	N;INDF;NEUT;SG
hadosztály	участък	hadosztály	участък	N;NOM;SG	N;INDF;MASC;SG
hadosztály	разделение	hadosztály	разделение	N;NOM;SG	N;INDF;NEUT;SG
hadosztály	дивизия	hadosztály	дивизия	N;NOM;SG	N;INDF;FEM;SG
hadosztály	деление	hadosztály	деление	N;NOM;SG	N;INDF;NEUT;SG
sportolók	спортисти	sportoló	спортист	N;NOM;PL	N;INDF;MASC;PL
sportolók	спортисти	sportoló	спортист	N;NOM;PL	N;INDF;MASC;PL
sportolók	атлети	sportoló	атлет	N;NOM;PL	N;INDF;MASC;PL
sportolók	спортистите	sportoló	спортист	N;NOM;PL	N;DEF;MASC;PL
turizmus	туризмът	turizmus	туризъм	N;NOM;SG	N;DEF;MASC;SG
turizmus	туризъм	turizmus	туризъм	N;NOM;SG	N;INDF;MASC;SG
temesvár	тимишоара	temesvár	тимишоар	N;NOM;SG	N;INDF;FEM;SG
fegyverek	оръжия	fegyver	оръжие	N;NOM;PL	N;INDF;NEUT;PL
fegyverek	оръжията	fegyver	оръжие	N;NOM;PL	N;DEF;NEUT;PL
fegyverek	пистолети	fegyver	пистолет	N;NOM;PL	N;INDF;MASC;PL
fegyverek	оръжия	fegyver	оръжие	N;NOM;PL	N;INDF;NEUT;PL
fegyverek	пушки	fegyver	пушка	N;NOM;PL	N;INDF;FEM;PL
fegyverek	ръце	fegyver	ръка	N;NOM;PL	N;INDF;FEM;PL
fegyverek	оръжия	fegyver	оръжие	N;NOM;PL	N;INDF;NEUT;PL
ezred	полк	ezred	полк	N;NOM;SG	N;INDF;MASC;SG
ezred	полка	ezred	полка	N;NOM;SG	N;DEF;MASC;SG
szerbek	сърбите	szerb	сърбин	N;NOM;PL	N;DEF;MASC;PL
szerbek	сърби	szerb	сърбин	N;NOM;PL	N;INDF;MASC;PL
fejét	главата	feje	глава	N;ACC;SG	N;DEF;FEM;SG
fejét	глава	feje	глава	N;ACC;SG	N;INDF;FEM;SG
haladás	прогрес	haladás	прогрес	N;NOM;SG	N;INDF;MASC;SG
haladás	напредък	haladás	напредък	N;NOM;SG	N;INDF;MASC;SG
hangsúlyt	акцент	hangsúly	акцент	N;ACC;SG	N;INDF;MASC;SG
vélemények	отзиви	vélemény	отзивя-(се)	N;NOM;PL	N;INDF;FEM;PL
vélemények	прегледи	vélemény	преглед	N;NOM;PL	N;INDF;MASC;PL
vélemények	становища	vélemény	становище	N;NOM;PL	N;INDF;NEUT;PL
vélemények	мнения	vélemény	мнение	N;NOM;PL	N;INDF;NEUT;PL
temetés	погребение	temetés	погребение	N;NOM;SG	N;INDF;NEUT;SG
temetés	погребение	temetés	погребение	N;NOM;SG	N;INDF;NEUT;SG
temetés	погребението	temetés	погребение	N;NOM;SG	N;DEF;NEUT;SG
építkezés	изграждане	építkezés	изграждане	N;NOM;SG	N;INDF;NEUT;SG
építkezés	строеж	építkezés	строеж	N;NOM;SG	N;INDF;MASC;SG
építkezés	конструкция	építkezés	конструкция	N;NOM;SG	N;INDF;FEM;SG
építkezés	строителство	építkezés	строителство	N;NOM;SG	N;INDF;NEUT;SG
diák	студентка	diák	студентка	N;NOM;SG	N;INDF;FEM;SG
diák	ученик	diák	ученик	N;NOM;SG	N;INDF;MASC;SG
diák	ученичка	diák	ученичка	N;NOM;SG	N;INDF;FEM;SG
diák	студент	diák	студент	N;NOM;SG	N;INDF;MASC;SG
ábécé	азбука	ábéc	азбукам	N;NOM;SG	N;INDF;FEM;SG
ábécé	азбуката	ábéc	азбука	N;NOM;SG	N;DEF;FEM;SG
támogatott	подкрепи	támogat	подкрепя	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
fürdő	банята	fürdő	баня	N;NOM;SG	N;DEF;FEM;SG
fürdő	тоалетна	fürdő	тоалетна	N;NOM;SG	N;INDF;FEM;SG
fürdő	баня	fürdő	баня	N;NOM;SG	N;INDF;FEM;SG
fürdő	бат	fürdő	бат	N;NOM;SG	N;INDF;MASC;SG
fürdő	вана	fürdő	вана	N;NOM;SG	N;INDF;FEM;SG
fürdő	баня	fürdő	баня	N;NOM;SG	N;INDF;FEM;SG
medve	мечок	medve	мечок	N;NOM;SG	N;INDF;MASC;SG
medve	беър	medve	беър	N;NOM;SG	N;INDF;MASC;SG
medve	мече	medve	аз	N;NOM;SG	N;INDF;NEUT;SG
medve	мечо	medve	мечо	N;NOM;SG	N;INDF;MASC;SG
medve	мечка	medve	мечка	N;NOM;SG	N;INDF;FEM;SG
naptár	календар	naptár	календар	N;NOM;SG	N;INDF;MASC;SG
naptár	календара	naptár	календар	N;NOM;SG	N;DEF;MASC;SG
gyarmati	колониален	gyarmati	колониален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
nyelve	език	nyelve	език	N;NOM;SG	N;INDF;MASC;SG
tudás	познаване	tudás	познаване	N;NOM;SG	N;INDF;NEUT;SG
tudás	знание	tudás	знание	N;NOM;SG	N;INDF;NEUT;SG
tudás	познание	tudás	познание	N;NOM;SG	N;INDF;NEUT;SG
tartományi	провинциален	tartományi	провинциален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
szentek	светците	szenik	светец	N;NOM;PL	N;DEF;MASC;PL
szentek	светци	szenik	светц	N;NOM;PL	N;INDF;MASC;PL
szentek	светии	szenik	светия	N;NOM;PL	N;INDF;FEM;PL
felügyelő	инспекторе	felügyelő	инспекторе	N;NOM;SG	N;INDF;MASC;SG
felügyelő	инспектор	felügyelő	инспектор	N;NOM;SG	N;INDF;MASC;SG
felügyelő	ръководител	felügyelő	ръководител	N;NOM;SG	N;INDF;MASC;SG
marvel	чудо	marvel	чудо	N;NOM;SG	N;INDF;NEUT;SG
pajzs	щит	pajzs	щит	N;NOM;SG	N;INDF;MASC;SG
ellenőrzése	проверка	ellenőrzés	проверка	N;NOM;SG	N;INDF;FEM;SG
calais	кале	calais	кале	N;NOM;SG	N;INDF;NEUT;SG
vezetés	лидерство	vezetés	лидерство	N;NOM;SG	N;INDF;NEUT;SG
vezetés	шофиране	vezetés	шофиране	N;NOM;SG	N;INDF;NEUT;SG
vezetés	каране	vezetés	каране	N;NOM;SG	N;INDF;NEUT;SG
atléta	спортист	atlét	спортист	N;NOM;SG	N;INDF;MASC;SG
atléta	атлет	atlét	атлет	N;NOM;SG	N;INDF;MASC;SG
meghatározása	дефиниция	meghatározás	дефиниция	N;NOM;SG	N;INDF;FEM;SG
meghatározása	определение	meghatározás	определение	N;NOM;SG	N;INDF;NEUT;SG
meghatározása	решителност	meghatározás	решителност	N;NOM;SG	N;INDF;FEM;SG
meghatározása	решимост	meghatározás	решимост	N;NOM;SG	N;INDF;FEM;SG
meghatározása	определяне	meghatározás	определяне	N;NOM;SG	N;INDF;NEUT;SG
foglalkozás	професия	foglalkozás	професия	N;NOM;SG	N;INDF;FEM;SG
foglalkozás	професия	foglalkozás	професия	N;NOM;SG	N;INDF;FEM;SG
foglalkozás	окупация	foglalkozás	окупация	N;NOM;SG	N;INDF;FEM;SG
tartalmát	съдържание	tartalom	съдържание	N;ACC;SG	N;INDF;NEUT;SG
tehetséges	талантлив	tehetséges	талантлив	ADJ;NOM;SG	ADJ;INDF;MASC;SG
tehetséges	талантлива	tehetséges	талантлив	ADJ;NOM;SG	ADJ;INDF;FEM;SG
emlékek	спомени	emlék	споменя	N;NOM;PL	N;INDF;MASC;PL
emlékek	спомените	emlék	спомен	N;NOM;PL	N;DEF;MASC;PL
emlékek	спомени	emlék	споменя	N;NOM;PL	N;INDF;MASC;PL
kán	кхан	kán	кхан	N;NOM;SG	N;INDF;MASC;SG
kán	хан	kán	хан	N;NOM;SG	N;INDF;MASC;SG
elismerte	призна	elismer	призная-(се)	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
vonalak	линии	vonal	линия	N;NOM;PL	N;INDF;FEM;PL
vonalak	реплики	vonal	реплика	N;NOM;PL	N;INDF;FEM;PL
vonalak	редове	vonal	ред	N;NOM;PL	N;INDF;MASC;PL
alexandra	александра	alexand	александра	N;NOM;SG	N;INDF;FEM;SG
talaj	земя	talaj	земя	N;NOM;SG	N;INDF;FEM;SG
rendelt	нареди	rendelt	наредя-(се)	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
erőszakos	насилствена	erőszakos	насилствен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
dortmund	дортмунд	dortmund	дортмунд	N;NOM;SG	N;INDF;MASC;SG
kocsi	комби	kocsi	комба	N;NOM;SG	N;INDF;NEUT;SG
kocsi	каруцата	kocsi	каруца	N;NOM;SG	N;DEF;FEM;SG
kocsi	каруца	kocsi	каруца	N;NOM;SG	N;INDF;FEM;SG
kocsi	фургон	kocsi	фургон	N;NOM;SG	N;INDF;MASC;SG
kocsi	автомобил	kocsi	автомобил	N;NOM;SG	N;INDF;MASC;SG
kocsi	кола	kocsi	кола	N;NOM;SG	N;INDF;FEM;SG
kocsi	колата	kocsi	кола	N;NOM;SG	N;DEF;FEM;SG
kocsi	файтон	kocsi	файтон	N;NOM;SG	N;INDF;MASC;SG
kocsi	превоз	kocsi	превоз	N;NOM;SG	N;INDF;MASC;SG
hegedű	цигулка	hegedű	цигулка	N;NOM;SG	N;INDF;FEM;SG
cirill	кирилица	cirill	кирилица	N;NOM;SG	N;INDF;FEM;SG
foglalkozása	професия	foglalkozás	професия	N;NOM;SG	N;INDF;FEM;SG
foglalkozása	професия	foglalkozás	професия	N;NOM;SG	N;INDF;FEM;SG
foglalkozása	окупация	foglalkozás	окупация	N;NOM;SG	N;INDF;FEM;SG
por	прах	por	прах	N;NOM;SG	N;INDF;MASC;SG
por	пудра	por	пудра	N;NOM;SG	N;INDF;FEM;SG
por	прах	por	прах	N;NOM;SG	N;INDF;MASC;SG
por	барут	por	барут	N;NOM;SG	N;INDF;MASC;SG
szellem	дух	szellem	дух	N;NOM;SG	N;INDF;MASC;SG
szellem	призрак	szellem	призрак	N;NOM;SG	N;INDF;MASC;SG
szellem	дух	szellem	дух	N;NOM;SG	N;INDF;MASC;SG
évfordulója	юбилей	évforduló	юбилей	N;NOM;SG	N;INDF;MASC;SG
évfordulója	годишнина	évforduló	годишнина	N;NOM;SG	N;INDF;FEM;SG
évfordulója	годишнината	évforduló	годишнина	N;NOM;SG	N;DEF;FEM;SG
adományozott	дари	adományozott	даря	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
rang	ранг	rang	ранг	N;NOM;SG	N;INDF;MASC;SG
alkalmazás	приложение	alkalmazás	приложение	N;NOM;SG	N;INDF;NEUT;SG
alkalmazás	кандидатстване	alkalmazás	кандидатстване	N;NOM;SG	N;INDF;NEUT;SG
alkalmazás	молба	alkalmazás	молба	N;NOM;SG	N;INDF;FEM;SG
alkalmazás	приложение	alkalmazás	приложение	N;NOM;SG	N;INDF;NEUT;SG
alkalmazás	прилагане	alkalmazás	прилагане	N;NOM;SG	N;INDF;NEUT;SG
alkalmazás	заявление	alkalmazás	заявление	N;NOM;SG	N;INDF;NEUT;SG
rajz	рисуване	rajz	рисуване	N;NOM;SG	N;INDF;NEUT;SG
rajz	рисунка	rajz	рисунка	N;NOM;SG	N;INDF;FEM;SG
radikális	радикална	radikális	радикален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
csapadék	утаяване	csapadék	утаяване	N;NOM;SG	N;INDF;NEUT;SG
harcos	воин	harcos	воин	N;NOM;SG	N;INDF;MASC;SG
harcos	войн	harcos	войн	N;NOM;SG	N;INDF;MASC;SG
harcos	боец	harcos	боец	N;NOM;SG	N;INDF;MASC;SG
harcos	борец	harcos	борец	N;NOM;SG	N;INDF;MASC;SG
harcos	боец	harcos	боец	N;NOM;SG	N;INDF;MASC;SG
harcos	изтребител	harcos	изтребител	N;NOM;SG	N;INDF;MASC;SG
hms	hms	hms	тре	N;NOM;SG	N;INDF;MASC;SG
konfliktus	конфликт	konfliktus	конфликт	N;NOM;SG	N;INDF;MASC;SG
következménye	следствие	következmény	следствие	N;NOM;SG	N;INDF;NEUT;SG
következménye	последица	következmény	последица	N;NOM;SG	N;INDF;FEM;SG
oltár	олтар	oltár	олтар	N;NOM;SG	N;INDF;MASC;SG
oltár	олтара	oltár	олтар	N;NOM;SG	N;DEF;MASC;SG
kísérletek	опити	kísérlet	опит	N;NOM;PL	N;INDF;MASC;PL
kísérletek	процеси	kísérlet	процес	N;NOM;PL	N;INDF;MASC;PL
kísérletek	изпитания	kísérlet	изпитание	N;NOM;PL	N;INDF;NEUT;PL
kísérletek	опити	kísérlet	опит	N;NOM;PL	N;INDF;MASC;PL
kísérletek	експерименти	kísérlet	експеримент	N;NOM;PL	N;INDF;MASC;PL
kísérletek	опити	kísérlet	опит	N;NOM;PL	N;INDF;MASC;PL
színek	цветове	szín	цвят	N;NOM;PL	N;INDF;MASC;PL
színek	цветове	szín	цвят	N;NOM;PL	N;INDF;MASC;PL
színek	цветове	szín	цвят	N;NOM;PL	N;INDF;MASC;PL
paraméterek	параметри	paraméter	параметър	N;NOM;PL	N;INDF;MASC;PL
paraméterek	параметри	paraméter	параметър	N;NOM;PL	N;INDF;MASC;PL
beszélgetés	дискусия	beszélgetés	дискусия	N;NOM;SG	N;INDF;FEM;SG
beszélgetés	обсъждане	beszélgetés	обсъждане	N;NOM;SG	N;INDF;NEUT;SG
beszélgetés	разговор	beszélgetés	разговор	N;NOM;SG	N;INDF;MASC;SG
beszélgetés	беседа	beszélgetés	бесед	N;NOM;SG	N;INDF;FEM;SG
beszélgetés	чата	beszélgetés	чата	N;NOM;SG	N;DEF;MASC;SG
beszélgetés	чат	beszélgetés	чат	N;NOM;SG	N;INDF;MASC;SG
gyógyszerek	лекарства	gyógyszer	лекарство	N;NOM;PL	N;INDF;NEUT;PL
gyógyszerek	наркотици	gyógyszer	наркотик	N;NOM;PL	N;INDF;MASC;PL
gyógyszerek	лекарства	gyógyszer	лекарство	N;NOM;PL	N;INDF;NEUT;PL
döntős	финалист	döntős	финалист	N;NOM;SG	N;INDF;MASC;SG
kórus	хор	kórus	хор	N;NOM;SG	N;INDF;MASC;SG
kórus	хор	kórus	хор	N;NOM;SG	N;INDF;MASC;SG
karrier	кариера	karrier	кариера	N;NOM;SG	N;INDF;FEM;SG
karrier	кариера	karrier	кариера	N;NOM;SG	N;INDF;FEM;SG
feszültség	напрежение	feszültség	напрежение	N;NOM;SG	N;INDF;NEUT;SG
feszültség	напрежение	feszültség	напрежение	N;NOM;SG	N;INDF;NEUT;SG
bemutatása	представяне	bemutatás	представяне	N;NOM;SG	N;INDF;NEUT;SG
bemutatása	презентация	bemutatás	презентация	N;NOM;SG	N;INDF;FEM;SG
szavakat	думите	szó	дума	N;ACC;PL	N;DEF;FEM;PL
szavakat	думи	szó	дума	N;ACC;PL	N;INDF;FEM;PL
építés	изграждане	építés	изграждане	N;NOM;SG	N;INDF;NEUT;SG
építés	строеж	építés	строеж	N;NOM;SG	N;INDF;MASC;SG
építés	конструкция	építés	конструкция	N;NOM;SG	N;INDF;FEM;SG
építés	строителство	építés	строителство	N;NOM;SG	N;INDF;NEUT;SG
járatok	полети	járat	полет	N;NOM;PL	N;INDF;MASC;PL
háttérben	фон	háttér	фон	N;IN+ESS;SG	N;INDF;MASC;SG
háttérben	контекст	háttér	контекст	N;IN+ESS;SG	N;INDF;MASC;SG
különbséget	разграничение	különbség	разграничение	N;ACC;SG	N;INDF;NEUT;SG
különbséget	разграничаване	különbség	разграничаване	N;ACC;SG	N;INDF;NEUT;SG
vásárolt	купил	vásárol	купя	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
karácsony	рождество	karácsony	рождество	N;NOM;SG	N;INDF;NEUT;SG
karácsony	коледа	karácsony	коледа	N;NOM;SG	N;INDF;FEM;SG
felszíni	повърхност	fel+színi	повърхност	N;NOM;SG	N;INDF;FEM;SG
felszíni	повърхността	fel+színi	повърхност	N;NOM;SG	N;DEF;FEM;SG
körbe	наоколо	kör	наоколо	ADV	ADV
körbe	кръгло	kör	кръг	ADV	ADV
kontinens	континента	kontinens	континент	N;NOM;SG	N;DEF;MASC;SG
kontinens	континент	kontinens	континент	N;NOM;SG	N;INDF;MASC;SG
kontinens	континента	kontinens	континент	N;NOM;SG	N;DEF;MASC;SG
időjárás	времето	időjárás	време	N;NOM;SG	N;DEF;NEUT;SG
szélessége	широчина	szélesség	широчина	N;NOM;SG	N;INDF;FEM;SG
szélessége	ширина	szélesség	ширина	N;NOM;SG	N;INDF;FEM;SG
szobrot	статуята	szobor	статуя	N;ACC;SG	N;DEF;FEM;SG
szobrot	статуя	szobor	статуя	N;ACC;SG	N;INDF;FEM;SG
piac	пазар	piac	пазар	N;NOM;SG	N;INDF;MASC;SG
piac	пазар	piac	пазар	N;NOM;SG	N;INDF;MASC;SG
ábrahám	ейбрахам	ábrahám	ейбрахам	N;NOM;SG	N;INDF;MASC;SG
ábrahám	авраам	ábrahám	авраам	N;NOM;SG	N;DEF;MASC;SG
ábrahám	абрахам	ábrahám	абрахам	N;NOM;SG	N;INDF;MASC;SG
ábrahám	аврам	ábrahám	аврам	N;NOM;SG	N;INDF;MASC;SG
