המשלוח	expediere	המשלוח	expediere	N;MASC;SG	N;INDF;FEM;SG
קונגרס	congresul	קונגרס	congres	N;MASC;SG	N;DEF;MASC;SG
איזון	echilibru	איזון	echilibru	N;MASC;SG	N;INDF;MASC;SG
איזון	balanta	איזון	balantă	N;MASC;SG	N;DEF;FEM;SG
איזון	balans	איזון	balans	N;MASC;SG	N;INDF;MASC;SG
איזון	sold	איזון	sold	N;MASC;SG	N;INDF;MASC;SG
איזון	soldul	איזון	sold	N;MASC;SG	N;DEF;MASC;SG
איזון	echilibrare	איזון	echilibrare	N;MASC;SG	N;INDF;FEM;SG
חבורות	leziuni	חבורה	leziune	N;FEM;PL	N;INDF;FEM;PL
איכרים	fermieri	איכר	fermier	N;MASC;PL	N;INDF;MASC;PL
איכרים	agricultori	איכר	agricultor	N;MASC;PL	N;INDF;MASC;PL
איכרים	fermierii	איכר	fermier	N;MASC;PL	N;DEF;MASC;PL
איכרים	agricultorii	איכר	agricultor	N;MASC;PL	N;DEF;MASC;PL
איכרים	fermierilor	איכר	fermier	N;MASC;PL	N;DEF;FEM;PL
איכרים	tarani	איכר	taran	N;MASC;PL	N;INDF;MASC;PL
ייחודיות	unice	ייחודי	unic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
ייחודיות	unici	ייחודי	unică	ADJ;FEM;PL	ADJ;INDF;MASC;PL
המאפיין	caracteristica	המאפיין	caracteristică	N;MASC;SG	N;DEF;FEM;SG
המאפיין	caracteristica	המאפיין	caracteristică	N;MASC;SG	N;DEF;FEM;SG
הצטיין	excelat	הצטיין	excela	V;MASC;SG;3;PST	V;MASC;SG;V.PTCP
האירופאים	europenilor	האירופאי	european	N	N;DEF;MASC;PL
האירופאים	europenii	האירופאי	european	N	N;DEF;MASC;PL
שוות	egali	שווה	egal	ADJ	ADJ;INDF;MASC;PL
שוות	egal	שווה	egal	ADJ	ADJ;INDF;MASC;SG
שוות	egala	שווה	egală	ADJ	ADJ;DEF;FEM;SG
שוות	egale	שווה	egal	ADJ	ADJ;INDF;FEM;PL
שוות	egala	שווה	egală	ADJ	ADJ;DEF;FEM;SG
נקי	curat	נקי	curat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מקהלה	cor	הקהלה	cor	N;FEM;SG	N;INDF;MASC;SG
מקהלה	corul	הקהלה	cor	N;FEM;SG	N;DEF;MASC;SG
מקהלה	refren	הקהלה	refren	N;FEM;SG	N;INDF;MASC;SG
מקהלה	cor	הקהלה	cor	N;FEM;SG	N;INDF;MASC;SG
מקהלה	corul	הקהלה	cor	N;FEM;SG	N;DEF;MASC;SG
העתקה	copia	העתקה	copie	N;FEM;SG	N;DEF;FEM;SG
העתקה	copiere	העתקה	copiere	N;FEM;SG	N;INDF;FEM;SG
העתקה	copie	העתקה	copie	N;FEM;SG	N;INDF;FEM;SG
העתקה	copierea	העתקה	copiere	N;FEM;SG	N;DEF;FEM;SG
העתקה	copiere	העתקה	copiere	N;FEM;SG	N;INDF;FEM;SG
עלויות	costuri	עלות	cost	N;FEM;PL	N;INDF;FEM;PL
עלויות	costurile	עלות	cost	N;FEM;PL	N;DEF;FEM;PL
ברצינות	serios	ברצינות	serios	ADV	ADV
חסום	blocat	חסום	bloca	ADJ;MASC;SG	ADJ;INDF;MASC;SG
יעדים	obiective	יעד	obiectiv	N;MASC;PL	N;INDF;FEM;PL
יעדים	obiectivele	יעד	obiectiv	N;MASC;PL	N;DEF;FEM;PL
יעדים	obiective	יעד	obiectiv	N;MASC;PL	N;INDF;FEM;PL
יעדים	obiectivele	יעד	obiectiv	N;MASC;PL	N;DEF;FEM;PL
יעדים	goluri	יעד	gol	N;MASC;PL	N;INDF;FEM;PL
יעדים	obiective	יעד	obiectiv	N;MASC;PL	N;INDF;FEM;PL
יעדים	destinatii	יעד	destinat	N;MASC;PL	N;INDF;FEM;PL
חילוץ	extragerea	חילוץ	extragere	N;MASC;SG	N;DEF;FEM;SG
חילוץ	extractie	חילוץ	extractie	N;MASC;SG	N;INDF;FEM;SG
חילוץ	extragere	חילוץ	extragere	N;MASC;SG	N;INDF;FEM;SG
חילוץ	extractia	חילוץ	extractie	N;MASC;SG	N;DEF;FEM;SG
חילוץ	salvare	חילוץ	salvare	N;MASC;SG	N;INDF;FEM;SG
סודות	secretele	סוד	secret	N;MASC;PL	N;DEF;FEM;PL
סודות	secrete	סוד	secret	N;MASC;PL	N;INDF;FEM;PL
תפוצה	impact	תפוצה	impact	N;FEM;SG	N;INDF;MASC;SG
תפוצה	impactul	תפוצה	impact	N;FEM;SG	N;DEF;MASC;SG
ביצורים	fortificatii	ביצורים	fortificat	N;MASC;PL	N;INDF;FEM;PL
ביצורים	creaturile	ביצורים	creatură	N;MASC;PL	N;DEF;FEM;PL
ביצורים	creaturi	ביצורים	creatură	N;MASC;PL	N;INDF;FEM;PL
תפוח	mar	פפח	mar		
תפוח	mar	פפח	mar		
להתאמן	exerseaza	התאמן	exersa	V;NFIN	V;IND;SG;3;IPFV;FIN
יישומים	aplicatii	יישום	aplicat	N;MASC;PL	N;INDF;FEM;PL
יישומים	cereri	יישום	cerere	N;MASC;PL	N;INDF;FEM;PL
יישומים	aplicatii	יישום	aplicat	N;MASC;PL	N;INDF;FEM;PL
יישומים	aplicatii	יישום	aplicat	N;MASC;PL	N;INDF;FEM;PL
ספרייה	biblioteca	ספרייה	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
ספרייה	biblioteca	ספרייה	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
ספרייה	librarie	ספרייה	librarie	N;FEM;SG	N;INDF;FEM;SG
גזים	gazele	גז	gaz	N;MASC;PL	N;DEF;FEM;PL
גזים	gaze	גז	gaz	N;MASC;PL	N;INDF;FEM;PL
נמלים	porturile	נמל	port	N;MASC;PL	N;DEF;FEM;PL
נמלים	porturi	נמל	port	N;MASC;PL	N;INDF;FEM;PL
נמלים	furnicile	נמל	furnică	N;MASC;PL	N;DEF;FEM;PL
נמלים	furnici	נמל	furnic	N;MASC;PL	N;INDF;MASC;PL
השרירים	muschi	השריר	muschi	N;MASC;PL	N;INDF;MASC;PL
השרירים	muschii	השריר	muschi	N;MASC;PL	N;DEF;MASC;PL
נוזלים	lichide	נוזל	lichid	N;MASC;PL	N;INDF;FEM;PL
נוזלים	lichidele	נוזל	lichidă	N;MASC;PL	N;DEF;FEM;PL
נוזלים	lichide	נוזל	lichid	N;MASC;PL	N;INDF;FEM;PL
נוזלים	fluide	נוזל	fluid	N;MASC;PL	N;INDF;FEM;PL
נוזלים	fluidele	נוזל	fluid	N;MASC;PL	N;DEF;FEM;PL
נוזלים	fluide	נוזל	fluid	N;MASC;PL	N;INDF;FEM;PL
אוקראינים	ucraineni	אוקראיני	ucrainean	N;MASC;PL	N;INDF;MASC;PL
צופן	codul	צפן	cod	N;MASC;SG	N;DEF;MASC;SG
צופן	cifru	צפן	cifru	N;MASC;SG	N;INDF;MASC;SG
צופן	cifrul	צפן	cifr	N;MASC;SG	N;DEF;MASC;SG
רעה	rau	רע	rau		
רעה	rau	רע	rau		
העמודים	stalpi	העמוד	stalp	N;MASC;PL	N;INDF;MASC;PL
העמודים	piloni	העמוד	pilon	N;MASC;PL	N;INDF;MASC;PL
העצב	tupeu	העצב	tupeu		
הוגים	ganditori	הגה	ganditor	N;MASC;PL	N;INDF;MASC;PL
אופרות	opere	אופרות	operă	N;FEM;PL	N;INDF;FEM;PL
בחינה	examen	בחינה	examen	N;FEM;SG	N;INDF;MASC;SG
בחינה	examenul	בחינה	examen	N;FEM;SG	N;DEF;MASC;SG
טייסים	piloti	טייס	piloti	N;MASC;PL	N;INDF;MASC;PL
השדות	domenii	השדה	domeniu	N;MASC;PL	N;INDF;FEM;PL
השדות	campuri	השדה	camp	N;MASC;PL	N;INDF;FEM;PL
השדות	campurile	השדה	camp	N;MASC;PL	N;DEF;FEM;PL
פסולת	risipa	פסולת	risipă	N;FEM;SG	N;DEF;FEM;SG
נשיפה	expira	נשיפה	expira	N;FEM;SG	N;DEF;FEM;SG
אימוץ	adoptarea	אימוץ	adoptare	N;MASC;SG	N;DEF;FEM;SG
אימוץ	adoptare	אימוץ	adoptare	N;MASC;SG	N;INDF;FEM;SG
אימוץ	adoptata	אימוץ	adopta	N;MASC;SG	N;DEF;FEM;SG
רווחים	spatii	רווח	spate	N;MASC;PL	N;INDF;FEM;PL
רווחים	spatiile	רווח	spatiu	N;MASC;PL	N;DEF;FEM;PL
רווחים	spatii	רווח	spate	N;MASC;PL	N;INDF;FEM;PL
רווחים	profiturilor	רווח	profit	N;MASC;PL	N;DEF;FEM;PL
רווחים	profituri	רווח	profit	N;MASC;PL	N;INDF;FEM;PL
רווחים	profiturile	רווח	profit	N;MASC;PL	N;DEF;FEM;PL
אוצרות	comori	אצר	comori	N;MASC;PL	N;INDF;FEM;PL
אוצרות	comorile	אצר	comoril	N;MASC;PL	N;DEF;FEM;PL
עצמאיות	independente	עצמאי	independent	ADJ;FEM;PL	ADJ;INDF;FEM;PL
אמירה	amira	אמירה	amira	N;FEM;SG	N;DEF;FEM;SG
חוקיות	legalitatea	חוקיות	legalitate	N;FEM;SG	N;DEF;FEM;SG
חוקיות	legalitate	חוקיות	legalitate	N;FEM;SG	N;INDF;FEM;SG
מסובך	complicata	מסובך	complicat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מסובך	complicat	מסובך	complica	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסובך	complicata	מסובך	complicat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
דיכאון	depresie	דיכאון	depresie	N;MASC;SG	N;INDF;FEM;SG
דיכאון	depresia	דיכאון	depresie	N;MASC;SG	N;DEF;FEM;SG
אפריקאים	africanii	אפריקני	african	N;MASC;PL	N;DEF;MASC;PL
מילוי	umplutura	מילוי	umplutură	N;MASC;SG	N;DEF;FEM;SG
מילוי	umplutura	מילוי	umplutură	N;MASC;SG	N;DEF;FEM;SG
מילוי	umplere	מילוי	umplere	N;MASC;SG	N;INDF;FEM;SG
מילוי	umplutura	מילוי	umplutură	N;MASC;SG	N;DEF;FEM;SG
מילוי	umplutura	מילוי	umplutură	N;MASC;SG	N;DEF;FEM;SG
אמריקנים	americanilor	אמריקן	american	N;MASC;PL	N;DEF;MASC;PL
אמריקנים	americanii	אמריקן	american	N;MASC;PL	N;DEF;MASC;PL
לצבור	acumula	צבר	acumula	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לצבור	acumuleaza	צבר	acumula	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
הערבה	stepa	הערבה	stepa	N;FEM;SG	N;DEF;FEM;SG
השומרים	gardienii	השומר	gardian	N;MASC;PL	N;DEF;MASC;PL
השומרים	gardieni	השומר	gardian	N;MASC;PL	N;INDF;MASC;PL
התעללות	abuzata	התעללות	abuza	N;FEM;SG	N;DEF;FEM;SG
התעללות	abuz	התעללות	abuz	N;FEM;SG	N;INDF;MASC;SG
התעללות	abuzul	התעללות	abuz	N;FEM;SG	N;DEF;MASC;SG
רגש	emotie	רגש	emotie	N;MASC;SG	N;INDF;FEM;SG
מראות	oglinzile	מראה	oglindă	N;FEM;PL	N;DEF;FEM;PL
מראות	oglinzi	מראה	oglindă	N;FEM;PL	N;INDF;FEM;PL
תרגיל	drill	תרגיל	drill	N;MASC;SG	N;INDF;MASC;SG
תרגיל	burghiu	תרגיל	burghiu	N;MASC;SG	N;INDF;MASC;SG
תרגיל	exercitiu	תרגיל	exercitiu	N;MASC;SG	N;INDF;MASC;SG
תרגיל	exercitiu	תרגיל	exercitiu	N;MASC;SG	N;INDF;MASC;SG
תרגיל	exercitarea	תרגיל	exercitare	N;MASC;SG	N;DEF;FEM;SG
התמחות	stagiu	התמחה	stagiu	N;FEM;SG	N;INDF;MASC;SG
התמחות	specialitate	התמחה	specialitate	N;FEM;SG	N;INDF;FEM;SG
התמחות	specializare	התמחה	specializare	N;FEM;SG	N;INDF;FEM;SG
התמחות	specialitatea	התמחה	specialitate	N;FEM;SG	N;DEF;FEM;SG
כרטיסים	bilete	כרטיס	bilet	N;MASC;PL	N;INDF;FEM;PL
כרטיסים	biletele	כרטיס	bilet	N;MASC;PL	N;DEF;FEM;PL
כרטיסים	carti	כרטיס	carti	N;MASC;PL	N;INDF;FEM;PL
כרטיסים	carti	כרטיס	carti	N;MASC;PL	N;INDF;FEM;PL
כרטיסים	carti	כרטיס	carti	N;MASC;PL	N;INDF;FEM;PL
כרטיסים	carduri	כרטיס	card	N;MASC;PL	N;INDF;FEM;PL
דרבי	derby	דרבי	derby	N;MASC;SG	N;INDF;MASC;SG
גנרלים	generali	גנרלי	general	N;MASC;PL	N;INDF;MASC;PL
גנרלים	generalii	גנרלי	generaliu	N;MASC;PL	N;DEF;MASC;PL
גנרלים	generalilor	גנרלי	general	N;MASC;PL	N;DEF;MASC;PL
שגרירות	ambasadei	שגרירות	ambasadă	N;FEM;SG	N;DEF;FEM;SG
שגרירות	ambasada	שגרירות	ambasadă	N;FEM;SG	N;DEF;FEM;SG
שגרירות	ambasada	שגרירות	ambasadă	N;FEM;SG	N;DEF;FEM;SG
הפיצוץ	explozia	הפיצוץ	explozie	N;MASC;SG	N;DEF;FEM;SG
הפיצוץ	explozie	הפיצוץ	explozie	N;MASC;SG	N;INDF;FEM;SG
זיכרונות	amintiri	זיכרון	amintire	N;MASC;PL	N;INDF;FEM;PL
זיכרונות	amintirile	זיכרון	amintire	N;MASC;PL	N;DEF;FEM;PL
נאצים	nazisti	נאצי	nazist	N;MASC;PL	N;INDF;MASC;PL
התעמולה	propaganda	התעמולה	propagandă	N;FEM;SG	N;DEF;FEM;SG
התעמולה	propaganda	התעמולה	propagandă	N;FEM;SG	N;DEF;FEM;SG
נסוג	retrase	נסוג	retrage	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN
שיפורים	imbunatatiri	שיפור	imbunatatire	N;MASC;PL	N;INDF;FEM;PL
הנטייה	inclinare	הנטייה	inclinare	N	N;INDF;FEM;SG
קור	kor	קור	kor		
סמוכים	alaturate	סמוך	alatura	ADJ;MASC;PL	ADJ;INDF;FEM;PL
מינימום	minimul	מינימום	minim	N;MASC;SG	N;DEF;MASC;SG
מינימום	minim	מינימום	minim	N;MASC;SG	N;INDF;MASC;SG
טיפולים	tratamentele	טיפול	tratament	N;MASC;PL	N;DEF;FEM;PL
טיפולים	tratamente	טיפול	tratament	N;MASC;PL	N;INDF;FEM;PL
טיפולים	terapii	טיפול	terapie	N;MASC;PL	N;INDF;FEM;PL
צרה	belea	צר	belea		
צרה	inguste	צר	ingust		
ממדית	dimensional	ממדי	dimensional	ADV	ADV
סאם	sam	סאם	sam		
שוחד	mita	שוחד	mita	N;MASC;SG	N;DEF;FEM;SG
שוחד	mita	שוחד	mita	N;MASC;SG	N;DEF;FEM;SG
שוחד	mita	שוחד	mita	N;MASC;SG	N;DEF;FEM;SG
שוחד	mita	שוחד	mita	N;MASC;SG	N;DEF;FEM;SG
שוחד	mita	שוחד	mita	N;MASC;SG	N;DEF;FEM;SG
אוטונומיה	autonomie	אוטונומיה	autonomie	N;FEM;SG	N;INDF;FEM;SG
אוטונומיה	autonomia	אוטונומיה	autonomie	N;FEM;SG	N;DEF;FEM;SG
להודיע	anunta	הודיע	anunta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להודיע	anunta	הודיע	anunta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להודיע	notifica	הודיע	notifica	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
הלוחות	panouri	הלוחה	panou	N;MASC;PL	N;INDF;FEM;PL
אנטארקטיקה	antarctica	אנטארקטיקה	antarctică	N;FEM;SG	N;DEF;FEM;SG
גנטי	genetica	גנטי	genetică	N;MASC;SG	N;DEF;FEM;SG
נקבות	femele	נקבה	femelă	N;FEM;PL	N;INDF;FEM;PL
נקבות	femelele	נקבה	femelă	N;FEM;PL	N;DEF;FEM;PL
דרמטי	dramatic	דרמטי	dramatic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
דרמטי	dramatica	דרמטי	dramatică	ADJ;MASC;SG	ADJ;DEF;FEM;SG
גידולים	tumori	גידול	tumoare	N;MASC;PL	N;INDF;FEM;PL
גידולים	tumorile	גידול	tumoare	N;MASC;PL	N;DEF;FEM;PL
גידולים	tumori	גידול	tumoare	N;MASC;PL	N;INDF;FEM;PL
גידולים	tumorile	גידול	tumoare	N;MASC;PL	N;DEF;FEM;PL
מחתרת	underground	מחתרת	underground	N;FEM;SG	N;INDF;MASC;SG
מחתרת	rezistenta	מחתרת	rezistentă	N;FEM;SG	N;DEF;FEM;SG
מחתרת	rezistenta	מחתרת	rezistentă	N;FEM;SG	N;DEF;FEM;SG
מחתרת	rezistenta	מחתרת	rezistentă	N;FEM;SG	N;DEF;FEM;SG
נצרות	crestin	נצרות	crestin	N;FEM;SG	N;INDF;MASC;SG
נצרות	crestin	נצרות	crestin	N;FEM;SG	N;INDF;MASC;SG
נצרות	crestin	נצרות	crestin	N;FEM;SG	N;INDF;MASC;SG
ציטוטים	citate	ציטוט	citat	N;MASC;PL	N;INDF;FEM;PL
זול	zgarcit	זול	zgarcit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
זול	ieftina	זול	ieftină	ADJ;MASC;SG	ADJ;DEF;FEM;SG
גיבורים	eroilor	גיבור	erou	N;MASC;PL	N;DEF;MASC;PL
גיבורים	eroi	גיבור	erou	N;MASC;PL	N;INDF;MASC;PL
גיבורים	eroii	גיבור	erou	N;MASC;PL	N;DEF;MASC;PL
חרם	boicot	חרם	boicot	N;MASC;SG	N;INDF;MASC;SG
תקרית	incident	תקרית	incident	N;FEM;SG	N;INDF;MASC;SG
תקרית	incidentul	תקרית	incident	N;FEM;SG	N;DEF;MASC;SG
מגמות	tendintele	גימה	tendinte	N;FEM;PL	N;DEF;FEM;PL
בציר	vintage	בציר	vintag		
שיקולים	consideratii	שיקול	consideratie	N;MASC;PL	N;DEF;FEM;PL
שיקולים	considerente	שיקול	considerent	N;MASC;PL	N;INDF;FEM;PL
שיקולים	considerentele	שיקול	considert	N;MASC;PL	N;DEF;FEM;PL
חורים	gauri	חור	gaură	N;MASC;PL	N;INDF;FEM;PL
חורים	gropi	חור	grop	N;MASC;PL	N;INDF;FEM;PL
חורים	gauri	חור	gaură	N;MASC;PL	N;INDF;FEM;PL
גיטרות	chitare	גיטרות	chitar	N;FEM;PL	N;INDF;FEM;PL
מסלולים	trasee	מסלול	traseu	N;MASC;PL	N;INDF;FEM;PL
מסלולים	rutele	מסלול	rută	N;MASC;PL	N;DEF;FEM;PL
מסלולים	rute	מסלול	rută	N;MASC;PL	N;INDF;FEM;PL
מסלולים	piese	מסלול	piesă	N;MASC;PL	N;INDF;FEM;PL
מסלולים	urme	מסלול	urmă	N;MASC;PL	N;INDF;FEM;PL
מועצות	consiliile	מועצה	consiliu	N;FEM;PL	N;DEF;FEM;PL
מועצות	consilii	מועצה	consiliu	N;FEM;PL	N;INDF;FEM;PL
פוג	pogue	פוג	pogue		
פוג	fogg	פוג	fogg		
אסטרטגי	strategica	אסטרטגי	strategica	ADJ;MASC;SG	ADJ;DEF;FEM;SG
אסטרטגי	strategic	אסטרטגי	strategic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
סתירה	contradictoriu	סתירה	contradictoriu	N;FEM;SG	N;INDF;MASC;SG
סתירה	contradictie	סתירה	contradictie	N;FEM;SG	N;INDF;FEM;SG
לפרש	interpreteaza	פירש	interpretează	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לפרש	interpreta	פירש	interpreta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
משלוח	livrarea	משלוח	livrare	N;MASC;SG	N;DEF;FEM;SG
משלוח	livrare	משלוח	livrare	N;MASC;SG	N;INDF;FEM;SG
משלוח	expediere	משלוח	expediere	N;MASC;SG	N;INDF;FEM;SG
משלוח	livrare	משלוח	livrare	N;MASC;SG	N;INDF;FEM;SG
רבעים	sferturi	רובע	sfert	N;MASC;PL	N;INDF;FEM;PL
להמיר	convertesc	המיר	converta	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
להמיר	converti	המיר	converti	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
תלונות	plangerile	תלונה	plangere	N;FEM;PL	N;DEF;FEM;PL
תלונות	plangeri	תלונה	planger	N;FEM;PL	N;INDF;FEM;PL
האמירויות	emiratele	האמירות	emirat	N;FEM;PL	N;DEF;FEM;PL
פרווה	blana	פרווה	blană	N;FEM;SG	N;DEF;FEM;SG
פרווה	blana	פרווה	blană	N;FEM;SG	N;DEF;FEM;SG
ייחוס	atribuirea	ייחוס	atribuire	N;MASC;SG	N;DEF;FEM;SG
ייחוס	atribuire	ייחוס	atribuire	N;MASC;SG	N;INDF;FEM;SG
הבריחה	evadarea	הבריח	evadare	N;FEM;SG	N;DEF;FEM;SG
הבריחה	evadare	הבריח	evadare	N;FEM;SG	N;INDF;FEM;SG
המחוקקים	parlamentarii	המחוקק	parlamentar	N;MASC;PL	N;DEF;MASC;PL
פיגועים	atacuri	פיגוע	atac	N;MASC;PL	N;INDF;FEM;PL
פיגועים	atacurile	פיגוע	atac	N;MASC;PL	N;DEF;FEM;PL
פיגועים	bombardamente	פיגוע	bombardament	N;MASC;PL	N;INDF;FEM;PL
תדירות	frecventa	תדירות	frecventa	N;FEM;SG	N;DEF;FEM;SG
תדירות	frecventa	תדירות	frecventa	N;FEM;SG	N;DEF;FEM;SG
אבחון	diagnosticare	אבחון	diagnosticare	N;MASC;SG	N;INDF;FEM;SG
אבחון	diagnosticare	אבחון	diagnosticare	N;MASC;SG	N;INDF;FEM;SG
אבחון	diagnosticarea	אבחון	diagnosticare	N;MASC;SG	N;DEF;FEM;SG
אבחון	diagnosticul	אבחון	diagnostic	N;MASC;SG	N;DEF;MASC;SG
אבחון	diagnostic	אבחון	diagnostic	N;MASC;SG	N;INDF;MASC;SG
אבחון	diagnosticare	אבחון	diagnosticare	N;MASC;SG	N;INDF;FEM;SG
אבחון	diagnostic	אבחון	diagnostic	N;MASC;SG	N;INDF;MASC;SG
קרנות	fonduri	קרן	fond	N;FEM;PL	N;INDF;FEM;PL
קרנות	fondurile	קרן	fond	N;FEM;PL	N;DEF;FEM;PL
קרנות	coarnele	קרן	coarnă	N;FEM;PL	N;DEF;FEM;PL
קרנות	coarne	קרן	coarnă	N;FEM;PL	N;INDF;FEM;PL
התודעה	constiinta	התודעה	constiinta	N;FEM;SG	N;DEF;FEM;SG
אינטרסים	interesele	אינטרס	interes	N;MASC;PL	N;DEF;FEM;PL
אינטרסים	interese	אינטרס	interes	N;MASC;PL	N;INDF;FEM;PL
התועלת	utilitatea	התועלת	utilitate	N;FEM;SG	N;DEF;FEM;SG
נלהב	entuziast	נלהב	entuziast	ADJ;MASC;SG	ADJ;INDF;MASC;SG
נלהב	pasionat	נלהב	pasiona	ADJ;MASC;SG	ADJ;INDF;MASC;SG
נלהב	pasionala	נלהב	pasional	ADJ;MASC;SG	ADJ;DEF;FEM;SG
נלהב	pasionata	נלהב	pasionat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
נלהב	pasional	נלהב	pasional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מקסימלי	maxim	מקסימלי	maxim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסגרות	rame	מסגרת	ramă	N;FEM;PL	N;INDF;FEM;PL
מסגרות	cadre	מסגרת	cadre	N;FEM;PL	N;INDF;FEM;PL
דקדוק	gramatica	דקדוק	gramatică	N;MASC;SG	N;DEF;FEM;SG
דקדוק	gramatica	דקדוק	gramatică	N;MASC;SG	N;DEF;FEM;SG
המגיעים	sosiri	המגיע	sosire	N;MASC;PL	N;INDF;FEM;PL
אלקטרוניקה	electronica	אלקטרוניקה	electronică	N;FEM;SG	N;DEF;FEM;SG
אלקטרוניקה	electronica	אלקטרוניקה	electronică	N;FEM;SG	N;DEF;FEM;SG
צמיחה	cresterea	צמיחה	crestere	N;FEM;SG	N;DEF;FEM;SG
צמיחה	cresterea	צמיחה	crestere	N;FEM;SG	N;DEF;FEM;SG
צמיחה	crestere	צמיחה	crestere	N;FEM;SG	N;INDF;FEM;SG
צמיחה	crestere	צמיחה	crestere	N;FEM;SG	N;INDF;FEM;SG
פקיד	functionar	פקיד	functionar	N;MASC;SG	N;INDF;MASC;SG
פקיד	functionar	פקיד	functionar	N;MASC;SG	N;INDF;MASC;SG
מעשיות	povesti	מעשייה	povesti	N;FEM;PL	N;INDF;FEM;PL
מעשיות	povesti	מעשייה	povesti	N;FEM;PL	N;INDF;FEM;PL
להירשם	inregistreaza	נרשם	inregistra	V;NFIN;MID	V;IND;SG;3;IPFV;FIN
סימטריה	simetrie	סימטריה	simetrie	N;FEM;SG	N;INDF;FEM;SG
לאיים	ameninta	איים	ameninta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לאיים	ameninta	איים	ameninta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
צעירות	tineri	צעיר	tânăr	N;FEM;PL	N;INDF;MASC;PL
ספורטאי	atlet	ספורטאי	atlet	N;MASC;SG	N;INDF;MASC;SG
חדירה	patrundere	חדיר	patrundere	N;FEM;SG	N;INDF;FEM;SG
חדירה	penetrare	חדיר	penetrare	N;FEM;SG	N;INDF;FEM;SG
חדירה	intruziune	חדיר	intruziune	N;FEM;SG	N;INDF;FEM;SG
לחלץ	extrage	חילץ	extrage	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
מאכלים	mancaruri	איכל	mancar	N;MASC;PL	N;INDF;FEM;PL
מאכלים	alimente	איכל	aliment	N;MASC;PL	N;INDF;FEM;PL
מסוכנים	periculoase	מסוכן	periculos	ADJ;MASC;PL	ADJ;INDF;FEM;PL
טקסים	ritualuri	טקס	ritual	N;MASC;PL	N;INDF;FEM;PL
טקסים	ritualurile	טקס	ritual	N;MASC;PL	N;DEF;FEM;PL
טקסים	ritualuri	טקס	ritual	N;MASC;PL	N;INDF;FEM;PL
טקסים	ceremonii	טקס	ceremonie	N;MASC;PL	N;INDF;FEM;PL
טקסים	ceremoniile	טקס	ceremonie	N;MASC;PL	N;DEF;FEM;PL
עתידי	viitoare	עתידי	viitor	ADJ;MASC;SG	ADJ;INDF;FEM
גרילה	gherila	גרילה	gherilă	N;FEM;SG	N;DEF;FEM;SG
גרילה	gherila	גרילה	gherilă	N;FEM;SG	N;DEF;FEM;SG
תם	tam	תם	tăm		
הסובלים	suferinzi	הסובל	suferind	N;MASC;PL	N;INDF;MASC;PL
להיטים	hituri	היט	hitură	N;MASC;PL	N;INDF;FEM;PL
שמיעה	audiere	שמיעה	audiere	N;FEM;SG	N;INDF;FEM;SG
שמיעה	auz	שמיעה	auzi	N;FEM;SG	N;INDF;MASC;SG
שמיעה	audierea	שמיעה	audiere	N;FEM;SG	N;DEF;FEM;SG
שמיעה	auzul	שמיעה	auz	N;FEM;SG	N;DEF;MASC;SG
שמיים	cerul	שמיים	cer	N	N;DEF;MASC;SG
שמיים	sky	שמיים	sky	N	N;INDF;MASC;SG
שמיים	ceruri	שמיים	cer	N	N;INDF;FEM;PL
תסמינים	simptomele	תסמין	simptom	N;MASC;PL	N;DEF;FEM;PL
תסמינים	simptome	תסמין	simptom	N;MASC;PL	N;INDF;FEM;PL
שחיינים	inotatori	שחיין	inotator	N;MASC;PL	N;INDF;MASC;PL
חרושת	fabrica	חרושת	fabrică	N;FEM;SG	N;DEF;FEM;SG
חרושת	fabrica	חרושת	fabrică	N;FEM;SG	N;DEF;FEM;SG
תאוצה	accelerarea	תאוצה	accelerare	N;FEM;SG	N;DEF;FEM;SG
תאוצה	accelerare	תאוצה	accelerare	N;FEM;SG	N;INDF;FEM;SG
