melampaui	transcende	menlampaui	transcend	V;SG;ACT	V;IND;SG;3;PRS;FIN
memulihkan	recuperează	menpulihkan	recupera	V;SG;ACT	V;IND;3;PRS;FIN
memulihkan	recupera	menpulihkan	recupera	V;SG;ACT	V;IND;SG;3;IPFV;FIN
pemindahan	deplasare	penpindahan	deplasare	N;SG	N;INDF;FEM;SG
bing	bing	bing	bing	N	N;INDF;MASC;SG
bubuk	pulbere	bubuk	pulbere	N;SG	N;INDF;FEM;SG
bubuk	praf	bubuk	praf	N;SG	N;INDF;MASC;SG
bubuk	pudră	bubuk	pudru	N;SG	N;INDF;FEM;SG
pembacaan	citirea	penbacaan	citire	N;SG	N;DEF;FEM;SG
pembacaan	citire	penbacaan	citire	N;SG	N;INDF;FEM;SG
pembacaan	lectură	penbacaan	lectură	N;SG	N;INDF;FEM;SG
jurnalistik	jurnalismul	jurnalistik	jurnalism	N;SG	N;DEF;MASC;SG
jurnalistik	jurnalism	jurnalistik	jurnalism	N;SG	N;INDF;MASC;SG
kelinci	hare	kelinci	hare	N	N;INDF;MASC;SG
kelinci	iepurii	kelinci	iepure	N	N;DEF;MASC;PL
kelinci	iepuri	kelinci	iepure	N	N;INDF;MASC;PL
kelinci	iepure	kelinci	iepure	N	N;INDF;MASC;SG
kelinci	iepurele	kelinci	iepure	N	N;DEF;MASC;SG
kelinci	rabbit	kelinci	rabbit	N	N;INDF;MASC;SG
implementasi	implementarea	implementasi	implementare	N;SG	N;DEF;FEM;SG
implementasi	implementare	implementasi	implementare	N;SG	N;INDF;FEM;SG
penempatan	plasare	pentempatan	plasare	N;SG	N;INDF;FEM;SG
penempatan	plasarea	pentempatan	plasare	N;SG	N;DEF;FEM;SG
peresmian	inaugurare	peresmian	inaugurare	N;SG	N;INDF;FEM;SG
peresmian	inaugurarea	peresmian	inaugurare	N;SG	N;DEF;FEM;SG
katak	broască	katak	broască	N;SG	N;INDF;FEM;SG
katak	broasca	katak	broască	N;SG	N;DEF;FEM;SG
katak	broască	katak	broască	N;SG	N;INDF;FEM;SG
imigrasi	imigrare	imigrasi	imigrare	N;SG	N;INDF;FEM;SG
drastis	drastică	drastis	drastic	ADJ;SG	ADJ;INDF;FEM;SG
prototipe	prototipul	prototipe	prototip	N;SG	N;DEF;MASC;SG
prototipe	prototip	prototipe	prototip	N;SG	N;INDF;MASC;SG
subyek	subiecte	subyek	subiect	N	N;INDF;FEM;PL
subyek	subiect	subyek	subiect	N	N;INDF;MASC;SG
subyek	subiectul	subyek	subiect	N	N;DEF;MASC;SG
sukarela	voluntariat	sukarela	voluntariat	N;SG	N;INDF;MASC;SG
sukarela	voluntariat	sukarela	voluntariat	N;SG	N;INDF;MASC;SG
kolektif	colectiv	kolektif	colectiv	ADJ	ADJ;INDF;MASC;SG
kolektif	colective	kolektif	colectiv	ADJ	ADJ;INDF;FEM;PL
kolektif	colectivă	kolektif	colectiv	ADJ	ADJ;INDF;FEM;SG
kolektif	colectiv	kolektif	colectiv	ADJ	ADJ;INDF;MASC;SG
dynamo	dinamo	dynamo	dinamo	N;SG	N;INDF;MASC;SG
meniru	imită	mentiru	imita	V;SG;ACT	V;IND;SG;3;PST;FIN
meniru	imita	mentiru	imita	V;SG;ACT	V;IND;SG;3;IPFV;FIN
ester	ester	ester	ester	N	N;INDF;MASC;SG
ester	ester	ester	ester	N	N;INDF;MASC;SG
nyonya	doamna	nyonya	doamnă	N	N;DEF;FEM;SG
nyonya	doamnă	nyonya	doamnă	N	N;INDF;FEM;SG
nyonya	amantă	nyonya	amanta	N	N;INDF;FEM;SG
nyonya	doamna	nyonya	doamnă	N	N;DEF;FEM;SG
nyonya	doamnă	nyonya	doamnă	N	N;INDF;FEM;SG
oksida	oxid	oksida	oxid	N;SG	N;INDF;MASC;SG
hobi	hobby	hobi	hobby	N;SG	N;INDF;MASC;SG
rotasi	rotire	rotasi	rotire	N	N;INDF;FEM;SG
rotasi	rotație	rotasi	rotație	N	N;INDF;FEM;SG
balasan	răspuns	balasan	răspuns	N;SG;ACT	N;INDF;MASC;SG
undian	loteria	undian	loterie	N;SG	N;DEF;FEM;SG
undian	loterie	undian	loterie	N;SG	N;INDF;FEM;SG
penguasaan	posesie	penkuasaan	posesie	N;SG	N;INDF;FEM;SG
penguasaan	posesia	penkuasaan	posesie	N;SG	N;DEF;FEM;SG
penguasaan	măiestrie	penkuasaan	măiestrie	N;SG	N;INDF;FEM;SG
gantung	spânzurare	gantung	spânzurare	N;SG	N;INDF;FEM;SG
gantung	spânzurătoarea	gantung	spânzurătoare	N;SG	N;DEF;FEM;SG
prioritas	prioritatea	prioritas	prioritate	N;SG	N;DEF;FEM;SG
prioritas	prioritate	prioritas	prioritate	N;SG	N;INDF;FEM;SG
dihilangkan	omis	dihilangkan	omite	V;SG;PASS	V;MASC;SG;V.PTCP
penerjemah	translator	penterjemah	translator	N;SG	N;INDF;MASC;SG
penerjemah	traducător	penterjemah	traducător	N;SG	N;INDF;MASC;SG
penerjemah	interpret	penterjemah	interpret	N;SG	N;INDF;MASC;SG
penerjemah	translators	penterjemah	translators	N;SG	N;INDF;MASC;SG
mahabharata	mahabharata	mahabharata	mahabharat	N	N;DEF;FEM;SG
performa	performanta	performa	performant	N;SG	N;DEF;FEM;SG
performa	performanța	performa	performanță	N;SG	N;DEF;FEM;SG
performa	performanță	performa	performanță	N;SG	N;INDF;FEM;SG
persentase	procent	persentase	procent	N;SG	N;INDF;MASC;SG
persentase	procentajul	persentase	procentaj	N;SG	N;DEF;MASC;SG
persentase	procentul	persentase	procent	N;SG	N;DEF;MASC;SG
persentase	procentaj	persentase	procentaj	N;SG	N;INDF;MASC;SG
persentase	procent	persentase	procent	N;SG	N;INDF;MASC;SG
menimpa	suprascrie	mentimpa	suprascrie	V;SG;ACT	V;IND;SG;3;PRS;FIN
menimpa	suprascrie	mentimpa	suprascrie	V;SG;ACT	V;IND;SG;3;PRS;FIN
strip	benzi	strip	bandă	N	N;INDF;FEM;PL
champion	campion	champion	campion	N	N;INDF;MASC;SG
champion	campioană	champion	campioană	N	N;INDF;FEM;SG
champion	campioana	champion	campioană	N	N;DEF;FEM;SG
champion	campionul	champion	campion	N	N;DEF;MASC;SG
menggali	sapă	mengali	săpa	V;SG;ACT	V;IND;3;PRS;FIN
menggali	săpând	mengali	săpa	V;SG;ACT	V;V.MSDR
elektronika	electronica	elektronika	electronică	N	N;DEF;FEM;SG
neutron	neutroni	neutron	neutron	N	N;INDF;MASC;PL
neutron	neutron	neutron	neutron	N	N;INDF;MASC;SG
sengketa	litigiu	sengketa	litigiu	N;SG	N;INDF;MASC;SG
pengasingan	exil	penasingan	exil	N;SG	N;INDF;MASC;SG
pengasingan	exilul	penasingan	exil	N;SG	N;DEF;MASC;SG
liburan	vacanta	liburan	vacanta	N;SG	N;DEF;FEM;SG
liburan	vacanță	liburan	vacanță	N;SG	N;INDF;FEM;SG
liburan	sărbătoare	liburan	sărbător	N;SG	N;INDF;FEM;SG
liburan	vacanța	liburan	vacanță	N;SG	N;DEF;FEM;SG
liburan	vacanta	liburan	vacanta	N;SG	N;DEF;FEM;SG
liburan	concediu	liburan	concediu	N;SG	N;INDF;MASC;SG
liburan	vacanță	liburan	vacanță	N;SG	N;INDF;FEM;SG
teras	terasa	teras	terasă	N;SG	N;DEF;FEM;SG
teras	terasă	teras	terasă	N;SG	N;INDF;FEM;SG
personil	personalul	personil	personal	N;SG	N;DEF;MASC;SG
acuan	referință	acuan	referință	N;SG	N;INDF;FEM;SG
acuan	referința	acuan	referință	N;SG	N;DEF;FEM;SG
acuan	trimitere	acuan	trimitere	N;SG	N;INDF;FEM;SG
rekomendasi	recomandare	rekomendasi	recomandare	N;SG	N;INDF;FEM;SG
rekomendasi	recomandarea	rekomendasi	recomandare	N;SG	N;DEF;FEM;SG
kisaran	interval	kisaran	interval	N;SG	N;INDF;MASC;SG
kisaran	intervalul	kisaran	interval	N;SG	N;DEF;MASC;SG
imbang	cravată	imbang	crava	N;SG	N;INDF;FEM;SG
imbang	cravata	imbang	cravat	N;SG	N;DEF;FEM;SG
imbang	remiză	imbang	remiză	N;SG	N;INDF;FEM;SG
pembatasan	restricție	penbatasan	restricție	N;SG	N;INDF;FEM;SG
pembatasan	limitarea	penbatasan	limitare	N;SG	N;DEF;FEM;SG
tangkai	tulpină	tangkai	tulpină	N;SG	N;INDF;FEM;SG
perorangan	individ	perorangan	individ	N;SG	N;INDF;MASC;SG
penanda	marker	pentanda	marker	N;SG	N;INDF;MASC;SG
menyembunyikan	ascunde	mensembunyikan	ascunde	V;SG;ACT	V;IND;SG;3;PRS;FIN
dongeng	basm	dongeng	basm	N;SG	N;INDF;MASC;SG
aroma	aromă	aroma	aromă	N;SG	N;INDF;FEM;SG
aroma	aroma	aroma	aroma	N;SG	N;DEF;FEM;SG
aroma	parfum	aroma	parfum	N;SG	N;INDF;MASC;SG
amino	amino	amino	amină	N	N;INDF;MASC;SG
penggantian	înlocuire	pengantian	înlocuire	N;SG	N;INDF;FEM;SG
penggantian	înlocuirea	pengantian	înlocuire	N;SG	N;DEF;FEM;SG
penggantian	înlocuire	pengantian	înlocuire	N;SG	N;INDF;FEM;SG
suite	suita	suite	suită	N	N;DEF;FEM;SG
suite	suite	suite	sui	N	N;INDF;FEM;PL
suite	suită	suite	sui	N	N;INDF;FEM;SG
penggalian	excavare	pengalian	excavare	N;SG	N;INDF;FEM;SG
reputasi	reputație	reputasi	reputație	N;SG	N;INDF;FEM;SG
reputasi	reputația	reputasi	reputație	N;SG	N;DEF;FEM;SG
reputasi	reputatie	reputasi	reputatie	N;SG	N;INDF;FEM;SG
mengenali	recunoaște	menkenali	recunoaște	V;SG;ACT	V;IND;3;PRS;FIN
mengenali	recunoscând	menkenali	recunoaște	V;SG;ACT	V;V.MSDR
mengenali	recunoaște	menkenali	recunoaște	V;SG;ACT	V;IND;3;PRS;FIN
keunikan	unicitatea	keunikan	unicitate	N;SG	N;DEF;FEM;SG
asumsi	presupunere	asumsi	presupunere	N;SG	N;INDF;FEM;SG
asumsi	presupunerea	asumsi	presupunere	N;SG	N;DEF;FEM;SG
kiper	portar	kiper	portar	N;SG	N;INDF;MASC;SG
kiper	portarul	kiper	portar	N;SG	N;DEF;MASC;SG
kiper	portar	kiper	portar	N;SG	N;INDF;MASC;SG
lancar	neted	lancar	neted	ADJ;SG	ADJ;INDF;MASC;SG
lancar	lină	lancar	lin	ADJ;SG	ADJ;INDF;FEM;SG
lancar	netedă	lancar	neted	ADJ;SG	ADJ;INDF;FEM;SG
bengkel	atelier	bengkel	atelier	N;SG	N;INDF;MASC;SG
bengkel	atelierul	bengkel	atelier	N;SG	N;DEF;MASC;SG
penawaran	afacere	pentawaran	afacere	N;SG	N;INDF;FEM;SG
penawaran	oferta	pentawaran	ofertă	N;SG	N;DEF;FEM;SG
penawaran	ofertă	pentawaran	ofertă	N;SG	N;INDF;FEM;SG
pengalihan	diversiune	penalihan	diversiune	N;SG	N;INDF;FEM;SG
pengalihan	distragere	penalihan	distragere	N;SG	N;INDF;FEM;SG
kalsium	calciu	kalsium	calciu	N	N;INDF;MASC;SG
teror	teroare	teror	teroare	N;SG	N;INDF;FEM;SG
teror	teroarea	teror	teroare	N;SG	N;DEF;FEM;SG
obligasi	bond	obligasi	bond	N;SG	N;INDF;MASC;SG
waralaba	franciză	waralaba	franciză	N;SG	N;INDF;FEM;SG
waralaba	franciza	waralaba	franciza	N;SG	N;DEF;FEM;SG
tingkah	capriciu	tingkah	capriciu	N;SG	N;INDF;MASC;SG
tingkah	comportamentul	tingkah	comportament	N;SG	N;DEF;MASC;SG
tingkah	comportament	tingkah	comportament	N;SG	N;INDF;MASC;SG
ketahanan	rezistență	ketahanan	rezistență	N;SG	N;INDF;FEM;SG
ketahanan	rezistența	ketahanan	rezistență	N;SG	N;DEF;FEM;SG
ketahanan	rezistenta	ketahanan	rezistentă	N;SG	N;DEF;FEM;SG
beku	congelat	beku	congela	N;SG	N;INDF;MASC;SG
beku	glazură	beku	glazură	N;SG	N;INDF;FEM;SG
beku	frost	beku	frost	N;SG	N;INDF;MASC;SG
desktop	birou	desktop	birou	N;SG	N;INDF;MASC;SG
desktop	desktop	desktop	desktop	N;SG	N;INDF;MASC;SG
metabolisme	metabolismul	metabolisme	metabolism	N;SG	N;DEF;MASC;SG
metabolisme	metabolizarea	metabolisme	metabolizare	N;SG	N;DEF;FEM;SG
metabolisme	metabolizare	metabolisme	metabolizare	N;SG	N;INDF;FEM;SG
metabolisme	metabolism	metabolisme	metabolism	N;SG	N;INDF;MASC;SG
musiman	sezonier	musiman	sezonier	N;SG	N;INDF;MASC;SG
surel	mail	surel	mail	N	N;INDF;MASC;SG
surel	posta	surel	postă	N	N;DEF;FEM;SG
surel	poștă	surel	poștă	N	N;INDF;FEM;SG
surel	email	surel	email	N	N;INDF;MASC;SG
surel	emailuri	surel	email	N	N;INDF;FEM;PL
tren	trend	tren	trend	N;SG	N;INDF;MASC;SG
tren	tendinta	tren	tendintă	N;SG	N;DEF;FEM;SG
tren	vogă	tren	vogă	N;SG	N;INDF;FEM;SG
perusak	distrugătorul	penrusak	distrugător	N;SG	N;DEF;MASC;SG
aluminium	aluminiu	aluminium	aluminiu	N;SG	N;INDF;MASC;SG
aluminium	aluminiu	aluminium	aluminiu	N;SG	N;INDF;MASC;SG
ranah	domenii	ranah	domeniu	N	N;INDF;FEM;PL
ranah	domeniu	ranah	domeniu	N	N;INDF;MASC;SG
ranah	domeniul	ranah	domeniu	N	N;DEF;MASC;SG
natrium	sodiu	natrium	sodiu	N	N;INDF;MASC;SG
natrium	sodică	natrium	sodic	N	N;INDF;FEM;SG
banteng	taur	banteng	taur	N;SG	N;INDF;MASC;SG
banteng	taurul	banteng	taur	N;SG	N;DEF;MASC;SG
banteng	bull	banteng	bull	N;SG	N;INDF;MASC;SG
turbin	turbină	turbin	turbina	N;SG	N;INDF;FEM;SG
kabin	cabine	kabin	cabină	N	N;INDF;FEM;PL
kabin	cabană	kabin	cabană	N	N;INDF;FEM;SG
kabin	cabină	kabin	cabină	N	N;INDF;FEM;SG
kabin	cabina	kabin	cabină	N	N;DEF;FEM;SG
kabin	cabana	kabin	cabană	N	N;DEF;FEM;SG
shogun	shogun	shogun	shogun	N	N;INDF;MASC;SG
daur	ciclul	daur	ciclu	N;SG	N;DEF;MASC;SG
daur	ciclu	daur	ciclu	N;SG	N;INDF;MASC;SG
piramida	piramida	piramida	piramidă	N	N;DEF;FEM;SG
piramida	piramidă	piramida	piramidă	N	N;INDF;FEM;SG
piramida	piramide	piramida	piramidă	N	N;INDF;FEM;PL
piramida	piramidele	piramida	piramidă	N	N;DEF;FEM;PL
semut	furnică	semut	furnică	N;SG	N;INDF;FEM;SG
semut	furnica	semut	furnică	N;SG	N;DEF;FEM;SG
percetakan	imprimare	percetakan	imprimare	N;SG	N;INDF;FEM;SG
percetakan	imprimarea	percetakan	imprimare	N;SG	N;DEF;FEM;SG
percetakan	tipărire	percetakan	tipărire	N;SG	N;INDF;FEM;SG
percetakan	imprimanta	percetakan	imprimanta	N;SG	N;DEF;FEM;SG
percetakan	imprimantă	percetakan	imprimant	N;SG	N;INDF;FEM;SG
motivasi	motivare	motivasi	motivar	N;SG	N;INDF;FEM;SG
motivasi	motivarea	motivasi	motivare	N;SG	N;DEF;FEM;SG
motivasi	motivatie	motivasi	motivatie	N;SG	N;INDF;FEM;SG
kas	cash	kas	cash	N;SG	N;INDF;MASC;SG
kas	numerar	kas	numerar	N;SG	N;INDF;MASC;SG
teknisi	tehnician	teknisi	tehnician	N;SG	N;INDF;MASC;SG
teknisi	tehnicianul	teknisi	tehnician	N;SG	N;DEF;MASC;SG
teknisi	inginer	teknisi	inginer	N;SG	N;INDF;MASC;SG
indikator	indicator	indikator	indicator	N;SG	N;INDF;MASC;SG
indikator	indicatorul	indikator	indicator	N;SG	N;DEF;MASC;SG
helium	heliu	helium	heliu	N	N;INDF;MASC;SG
kemarahan	furia	kemarahan	furie	N;SG	N;DEF;FEM;SG
kemarahan	mânia	kemarahan	mânia	N;SG	N;DEF;FEM;SG
kemarahan	furie	kemarahan	furie	N;SG	N;INDF;FEM;SG
kemarahan	mânie	kemarahan	mânie	N;SG	N;INDF;FEM;SG
kemarahan	furie	kemarahan	furie	N;SG	N;INDF;FEM;SG
kemarahan	indignare	kemarahan	indignare	N;SG	N;INDF;FEM;SG
kemarahan	indignarea	kemarahan	indignare	N;SG	N;DEF;FEM;SG
kemarahan	ultraj	kemarahan	ultraj	N;SG	N;INDF;MASC;SG
kemarahan	furia	kemarahan	furie	N;SG	N;DEF;FEM;SG
kemarahan	furie	kemarahan	furie	N;SG	N;INDF;FEM;SG
notaris	notar	notaris	notar	N	N;INDF;MASC;SG
pembeli	cumpărător	penbeli	cumpărător	N;SG	N;INDF;MASC;SG
pembeli	cumpărătorul	penbeli	cumpărător	N;SG	N;DEF;MASC;SG
mengobati	trata	menobati	trata	V;SG;ACT	V;IND;SG;3;IPFV;FIN
mengobati	trateaza	menobati	tratează	V;SG;ACT	V;IND;SG;3;IPFV;FIN
mengobati	tratează	menobati	trata	V;SG;ACT	V;IND;3;PRS;FIN
sunting	editare	sunting	editare	N	N;INDF;FEM;SG
sunting	editări	sunting	editare	N	N;INDF;FEM;PL
taat	ascultător	taat	ascultător	ADJ;SG	ADJ;INDF;MASC;SG
kuna	kuna	kuna	kună	N	N;DEF;FEM;SG
stasi	stasi	stasi	sta	N	N;INDF;MASC;SG
kehamilan	sarcină	kehamilan	sarcină	N;SG	N;INDF;FEM;SG
kehamilan	sarcina	kehamilan	sarcină	N;SG	N;DEF;FEM;SG
usman	usman	usman	usman	N;SG	N;INDF;MASC;SG
balas	răspunde	balas	răspunde	V;SG;ACT	V;IND;SG;3;PRS;FIN
emisi	emisie	emisi	emisie	N;SG	N;INDF;FEM;SG
emisi	emisia	emisi	emisie	N;SG	N;DEF;FEM;SG
keberanian	curaj	keberanian	curaj	N;SG	N;INDF;MASC;SG
keberanian	curajul	keberanian	curaj	N;SG	N;DEF;MASC;SG
keberanian	îndrăzneală	keberanian	îndrăzneală	N;SG	N;INDF;FEM;SG
sekte	cult	sekte	cult	N	N;INDF;MASC;SG
sekte	cultul	sekte	cult	N	N;DEF;MASC;SG
sekte	sectă	sekte	sectă	N	N;INDF;FEM;SG
sekte	sectă	sekte	sectă	N	N;INDF;FEM;SG
sekte	secta	sekte	secta	N	N;DEF;FEM;SG
sekte	secte	sekte	secte	N	N;INDF;FEM;PL
melodi	melody	melodi	melody	N;SG	N;INDF;MASC;SG
melodi	melodia	melodi	melodie	N;SG	N;DEF;FEM;SG
melodi	melodie	melodi	melodie	N;SG	N;INDF;FEM;SG
tangki	cisterna	tangki	cisterna	N;SG	N;DEF;FEM;SG
tangki	cisternă	tangki	cistern	N;SG	N;INDF;FEM;SG
tangki	tank	tangki	tank	N;SG	N;INDF;MASC;SG
tangki	rezervor	tangki	rezervor	N;SG	N;INDF;MASC;SG
tangki	tanc	tangki	tanc	N;SG	N;INDF;MASC;SG
saingan	rivalul	saingan	rival	N;SG	N;DEF;MASC;SG
saingan	rival	saingan	rival	N;SG	N;INDF;MASC;SG
antologi	antologie	antologi	antologie	N	N;INDF;FEM;SG
keemasan	golden	keemasan	golden	N;SG	N;INDF;MASC;SG
ost	ost	ost	ost	N	N;INDF;MASC;SG
fluida	fluide	fluida	fluid	N	N;INDF;FEM;PL
fluida	fluid	fluida	fluid	N	N;INDF;MASC;SG
fluida	lichid	fluida	lichid	N	N;INDF;MASC;SG
anumerta	postum	anumerta	postum	N	N;INDF;MASC;SG
anumerta	postum	anumerta	postum	N	N;INDF;MASC;SG
pesanan	comanda	pesanan	comandă	N;SG	N;DEF;FEM;SG
pesanan	ordinea	pesanan	ordine	N;SG	N;DEF;FEM;SG
pesanan	comandă	pesanan	comandă	N;SG	N;INDF;FEM;SG
pesanan	ordine	pesanan	ordine	N;SG	N;INDF;FEM;SG
pesanan	ordin	pesanan	ordin	N;SG	N;INDF;MASC;SG
pesanan	ordine	pesanan	ordine	N;SG	N;INDF;FEM;SG
restorasi	restaurare	restorasi	restaurare	N;SG	N;INDF;FEM;SG
restorasi	restaurarea	restorasi	restaurare	N;SG	N;DEF;FEM;SG
martir	martiri	martir	martire	N	N;INDF;MASC;PL
martir	martir	martir	martir	N	N;INDF;MASC;SG
menggambar	desenează	mengambar	desena	V;SG;ACT	V;IND;3;PRS;FIN
menggambar	desenez	mengambar	deseni	V;SG;ACT	V;IND;SG;1;PRS;FIN
glass	sticlă	glass	sticlă	N	N;INDF;FEM;SG
glass	sticla	glass	sticlă	N	N;DEF;FEM;SG
glass	pahar	glass	pahar	N	N;INDF;MASC;SG
benyamin	benjamin	benyamin	benjamin	N	N;INDF;MASC;SG
psikologis	psiholog	psikologis	psiholog	N;SG	N;INDF;MASC;SG
kromosom	cromozom	kromosom	cromozom	N;SG	N;INDF;MASC;SG
konsol	console	konsol	consolă	N	N;INDF;FEM;PL
konsol	consola	konsol	consola	N	N;DEF;FEM;SG
konsol	consolă	konsol	consola	N	N;INDF;FEM;SG
sep	sep	sep	sep		
merekrut	recrutează	menrekrut	recruta	V;SG;ACT	V;IND;3;PRS;FIN
merekrut	recruta	menrekrut	recruta	V;SG;ACT	V;IND;SG;3;IPFV;FIN
angkut	transport	angkut	transport	N;SG;ACT	N;INDF;MASC;SG
angkut	transportul	angkut	transport	N;SG;ACT	N;DEF;MASC;SG
teladan	exemplar	teladan	exemplar	N;SG	N;INDF;MASC;SG
pakan	feed	pakan	feede	N;SG	N;INDF;MASC;SG
pakan	flux	pakan	flux	N;SG	N;INDF;MASC;SG
landak	arici	landak	arică	N	N;INDF;MASC;SG
fermentasi	fermentare	fermentasi	fermentare	N;SG	N;INDF;FEM;SG
mendapati	gasit	mendapati	gasit	V;SG;ACT	V;MASC;SG;V.PTCP
kuis	chestionare	kuis	chestionar	N	N;INDF;FEM;PL
kotoran	jeg	kotoran	jeg	N;SG	N;INDF;MASC;SG
kotoran	murdărie	kotoran	murdărie	N;SG	N;INDF;FEM;SG
kotoran	dirt	kotoran	dirt	N;SG	N;INDF;MASC;SG
agenda	agendă	agenda	agendă	N;SG	N;INDF;FEM;SG
agenda	agenda	agenda	agendă	N;SG	N;DEF;FEM;SG
transistor	tranzistori	transistor	tranzistor	N	N;INDF;MASC;PL
transistor	tranzistor	transistor	tranzistor	N	N;INDF;MASC;SG
membenci	urăște	menbenci	urăște	V;SG;ACT	V;IND;SG;3;PRS;FIN
membenci	uraste	menbenci	urast	V;SG;ACT	V;IND;SG;3;PRS;FIN
penganiayaan	mutilare	penaniayaan	mutilar	N;SG	N;INDF;FEM;SG
pedas	picantă	pedas	picantă	N;SG	N;INDF;FEM;SG
pedas	picant	pedas	picant	N;SG	N;INDF;MASC;SG
pelantikan	inducerea	penlantikan	inducere	N;SG	N;DEF;FEM;SG
pelantikan	inaugurare	penlantikan	inaugurare	N;SG	N;INDF;FEM;SG
pelantikan	inaugurarea	penlantikan	inaugurare	N;SG	N;DEF;FEM;SG
stabilitas	stabilitate	stabilitas	stabilitate	N;SG	N;INDF;FEM;SG
stabilitas	stabilitatea	stabilitas	stabilitate	N;SG	N;DEF;FEM;SG
antropologi	antropologie	antropologi	antropologie	N	N;INDF;FEM;SG
hutang	datorie	hutang	datorie	N;SG	N;INDF;FEM;SG
pendahulu	predecesorul	pendahulu	predecesor	N;SG	N;DEF;MASC;SG
membujuk	convinge	menbujuk	convinge	V;SG;ACT	V;IND;SG;3;PRS;FIN
degradasi	degradarea	degradasi	degradare	N;SG	N;DEF;FEM;SG
degradasi	degradare	degradasi	degradare	N;SG	N;INDF;FEM;SG
penyelamatan	salvare	penselamatan	salvare	N;SG	N;INDF;FEM;SG
gif	gif	gif	gif	N;SG	N;INDF;MASC;SG
simple	simple	simple	simplu	ADJ	ADJ;INDF;FEM;PL
simple	simplă	simple	simplu	ADJ	ADJ;INDF;FEM;SG
bibit	sămânță	bibit	sămânță	N;SG	N;INDF;FEM;SG
mencalonkan	nominaliza	mencalonkan	nominaliza	V;SG;ACT	V;IND;SG;3;IPFV;FIN
rentan	susceptibil	rentan	susceptibil	ADJ;SG	ADJ;INDF;MASC;SG
rentan	susceptibilă	rentan	susceptibil	ADJ;SG	ADJ;INDF;FEM;SG
rentan	vulnerabilă	rentan	vulnerabil	ADJ;SG	ADJ;INDF;FEM;SG
rentan	vulnerabil	rentan	vulnerabil	ADJ;SG	ADJ;INDF;MASC;SG
terlambat	întârziat	terlambat	întârziat	ADJ;SG	ADJ;INDF;MASC;SG
pemandu	ghid	penpandu	ghid	N;SG	N;INDF;MASC;SG
pemandu	ghidul	penpandu	ghid	N;SG	N;DEF;MASC;SG
novelis	romancier	novelis	romancier	N	N;INDF;MASC;SG
novelis	romancieri	novelis	romancier	N	N;INDF;MASC;PL
upah	închiriere	upah	închiriere	N;SG	N;INDF;FEM;SG
konsensus	consens	konsensus	consens	N;SG	N;INDF;MASC;SG
konsensus	consensul	konsensus	consens	N;SG	N;DEF;MASC;SG
taufan	taifun	taufan	taifun	N;SG	N;INDF;MASC;SG
avatar	avatar	avatar	avatar	N;SG	N;INDF;MASC;SG
memperingatkan	avertizează	menperingatkan	avertiza	V;SG;ACT	V;IND;3;PRS;FIN
spiral	spirală	spiral	spirală	N	N;INDF;FEM;SG
spiral	spirala	spiral	spirală	N	N;DEF;FEM;SG
spiral	spirale	spiral	spirală	N	N;INDF;FEM;PL
internazionale	internazionale	internazionale	internazional	N	N;INDF;FEM;PL
potong	decupare	potong	decupare	N;SG;ACT	N;INDF;FEM;SG
potong	recolta	potong	recoltă	N;SG;ACT	N;DEF;FEM;SG
potong	recoltă	potong	recolta	N;SG;ACT	N;INDF;FEM;SG
memikirkan	gândind	menpikirkan	gândi	V;SG;ACT	V;V.MSDR
regulasi	regulament	regulasi	regulament	N;SG	N;INDF;MASC;SG
regulasi	regulamentul	regulasi	regulament	N;SG	N;DEF;MASC;SG
regulasi	reglementare	regulasi	reglementare	N;SG	N;INDF;FEM;SG
regulasi	reglementarea	regulasi	reglementare	N;SG	N;DEF;FEM;SG
menyewa	angajeaza	mensewa	angaja	V;SG;ACT	V;IND;SG;3;IPFV;FIN
menyewa	angajează	mensewa	angaja	V;SG;ACT	V;IND;3;PRS;FIN
menyewa	angaja	mensewa	angaja	V;SG;ACT	V;IND;SG;3;IPFV;FIN
menyewa	angajez	mensewa	angajez	V;SG;ACT	V;IND;SG;1;PRS;FIN
habsburg	habsburg	habsburg	habsburg	N	N;INDF;MASC;SG
pengumpulan	adunare	penkumpulan	adunare	N;SG	N;INDF;FEM;SG
pengumpulan	agregare	penkumpulan	agregare	N;SG	N;INDF;FEM;SG
menyumbang	dona	mensumbang	donă	V;SG;ACT	V;IND;SG;3;IPFV;FIN
menyumbang	donez	mensumbang	donez	V;SG;ACT	V;IND;SG;1;PRS;FIN
menyumbang	donează	mensumbang	dona	V;SG;ACT	V;IND;3;PRS;FIN
membandingkan	comparând	menbandingkan	compara	V;SG;ACT	V;V.MSDR
membandingkan	compară	menbandingkan	compara	V;SG;ACT	V;IND;SG;3;PST;FIN
membandingkan	compara	menbandingkan	compara	V;SG;ACT	V;IND;SG;3;IPFV;FIN
perumpamaan	parabolă	perumpamaan	parabol	N;SG	N;INDF;FEM;SG
penembakan	fotografiere	pentembakan	fotografier	N;SG	N;INDF;FEM;SG
pucat	palidă	pucat	palid	ADJ;SG	ADJ;INDF;FEM;SG
register	registre	register	registru	N	N;INDF;FEM;PL
register	registrele	register	registru	N	N;DEF;FEM;PL
register	registru	register	registru	N	N;INDF;MASC;SG
register	inregistrare	register	inregistrare	N	N;INDF;FEM;SG
lift	lifturi	lift	lift	N	N;INDF;FEM;PL
