agir	konať	agir	konať	V;NFIN	V;IPFV;POS;NFIN
salva	šetrí	salvar	šeter	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
salva	zachráni	salvar	zachrániť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
salva	uloží	salvar	uložiť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
salva	zachrániť	salvar	zachrániť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
salva	uložiť	salvar	uložiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
salva	ukladať	salvar	ukladať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
premier	premiér	premier	premiér	N;MASC;SG	N;ANIM;NOM;MASC;SG
extensa	rozsiahly	extenso	rozsiahly	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
justo	spravodlivý	justo	spravodlivý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
justo	spravodlivý	justo	spravodlivý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
justo	spravodlivé	justo	spravodlivý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
anéis	kruhy	anel	kruh	N;MASC;PL	N;INAN;NOM;MASC;PL
anéis	prstene	anel	prstene	N;MASC;PL	N;NOM;FEM;PL
anéis	krúžky	anel	krúžok	N;MASC;PL	N;INAN;NOM;MASC;PL
humberto	humbert	humberto	humbert	N;MASC;SG	N;ANIM;NOM;MASC;SG
humberto	humberto	humberto	humberto	N;MASC;SG	N;INAN;NOM;MASC;SG
humberto	hubert	humberto	hubert	N;MASC;SG	N;ANIM;NOM;MASC;SG
átomos	atómov	átomo	atóm	N;MASC;PL	N;INAN;GEN;MASC;PL
comunistas	komunisti	comunista	komunista	N;MASC;PL	N;ANIM;NOM;MASC;PL
comunistas	komunistov	comunista	komunista	N;MASC;PL	N;ANIM;GEN;MASC;PL
transmitir	zasielať	transmitir	zasielať	V;NFIN	V;IPFV;POS;NFIN
transmitir	prenášať	transmitir	prenášať	V;NFIN	V;IPFV;POS;NFIN
rodovias	diaľnice	rodovia	diaľnica	N;FEM;PL	N;NOM;FEM;PL
inspirada	inšpirovala	inspirar	inšpirovať	V;FEM;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
inspirada	inšpiroval	inspirar	inšpirovať	V;FEM;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
absurdo	absurdné	absurdo	absurdný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
frankfurt	frankfurte	frankfurt	frankfurt	N;MASC;SG	N;INAN;NOM;MASC;SG
frankfurt	frankfurt	frankfurt	frankfurt	N;MASC;SG	N;INAN;NOM;MASC;SG
inovação	inováciu	inovação	inovácia	N;FEM;SG	N;ACC;FEM;SG
inovação	inovácia	inovação	inovácia	N;FEM;SG	N;NOM;FEM;SG
florida	floridu	florida	florid	N;FEM;SG	N;ACC;FEM;SG
falhas	zlyhania	falha	zlyhanie	N;FEM;PL	N;NOM;NEUT;PL
meridional	južný	meridional	južný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
meridional	južná	meridional	južný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
meridional	južné	meridional	južný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
meridional	južnej	meridional	južný	ADJ;MASC;SG	ADJ;GEN;FEM;SG
montana	montana	montana	montana	N;FEM;SG	N;NOM;FEM;SG
fundir	spojiť	fundir	spojiť	V;NFIN	V;PFV;POS;NFIN
fundir	zlúčiť	fundir	zlúčiť	V;NFIN	V;PFV;POS;NFIN
dum	dum	dum	dum	N;MASC;SG	N;INAN;NOM;MASC;SG
felicidade	štastie	felicidade	štastie	N;FEM;SG	N;NOM;NEUT;SG
felicidade	šťastie	felicidade	šťastie	N;FEM;SG	N;NOM;NEUT;SG
performances	vystúpenia	performance	vystúpenie	N;FEM;PL	N;NOM;NEUT;PL
performances	výkony	performance	výkon	N;FEM;PL	N;INAN;NOM;MASC;PL
performances	predstavenia	performance	predstavenie	N;FEM;PL	N;NOM;NEUT;PL
triunfo	triumf	triunfo	triumf	N;MASC;SG	N;INAN;NOM;MASC;SG
telescópio	teleskop	telescópio	teleskop	N;MASC;SG	N;INAN;NOM;MASC;SG
telescópio	ďalekohľad	telescópio	ďalekohľad	N;MASC;SG	N;INAN;NOM;MASC;SG
canada	kanade	canada	kanada	N;FEM;SG	N;NOM;FEM;SG
norman	norman	norman	norman	N;MASC;SG	N;NOM;FEM;SG
tronco	trup	tronco	trup	N;MASC;SG	N;INAN;NOM;MASC;SG
tronco	trupu	tronco	trup	N;MASC;SG	N;INAN;GEN;MASC;SG
tronco	kufri	tronco	kufri	N;MASC;SG	N;INAN;ESS;MASC;SG
tronco	kufra	tronco	kufro	N;MASC;SG	N;INAN;GEN;MASC;SG
tronco	kufor	tronco	kufor	N;MASC;SG	N;INAN;NOM;MASC;SG
caverna	jaskyňu	cavernar	jaskyňa	N;FEM;SG	N;ACC;FEM;SG
caverna	jaskyňa	cavernar	jaskyňa	N;FEM;SG	N;NOM;FEM;SG
promessa	sľub	promessa	sľub	N;FEM;SG	N;INAN;NOM;MASC;SG
promessa	prísľub	promessa	prísľub	N;FEM;SG	N;INAN;NOM;MASC;SG
historicamente	historicky	historicamente	historicky	ADV	ADV
liverpool	liverpool	liverpool	liverpnúť	N;MASC;SG	N;INAN;NOM;MASC;SG
alternativas	alternatívy	alternativa	alternatíva	N;FEM;PL	N;NOM;FEM;PL
bebê	bábätko	bebê	bábätko	N;MASC;SG	N;NOM;NEUT;SG
bebê	dieťa	bebê	dieťa	N;MASC;SG	N;NOM;NEUT;SG
propõe	navrhuje	propor	navrhovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
propõe	navrhovať	propor	navrhovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
propõe	navrhnúť	propor	navrhnúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
virginia	virginia	virginia	virginie	N;FEM;SG	N;NOM;FEM;SG
resultante	vyplývajúce	resultante	vyplývajúci	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
resultante	výsledný	resultante	výsledný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
resultante	výsledná	resultante	výsledný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
resultante	výsledné	resultante	výsledný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
resultante	výsledný	resultante	výsledný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
resultante	výsledného	resultante	výsledný	ADJ;MASC;SG	ADJ;GEN;NEUT;SG
resultante	výsledná	resultante	výsledný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
resultante	výsledné	resultante	výsledný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
portos	prístavov	porto	prístav	N;MASC;PL	N;INAN;GEN;MASC;PL
portos	prístavy	porto	prístava	N;MASC;PL	N;NOM;FEM;PL
portos	prístavov	porto	prístav	N;MASC;PL	N;INAN;GEN;MASC;PL
adversários	protivníci	adversário	protivník	N;MASC;PL	N;ANIM;NOM;MASC;PL
adversários	súperov	adversário	súper	N;MASC;PL	N;ANIM;ACC;MASC;PL
adversários	oponentov	adversário	oponent	N;MASC;PL	N;ANIM;ACC;MASC;PL
minuto	minútu	minuto	minúta	N;MASC;SG	N;ACC;FEM;SG
minuto	minúta	minuto	minúta	N;MASC;SG	N;NOM;FEM;SG
reitor	dekan	reitor	dekan	N;MASC;SG	N;ANIM;NOM;MASC;SG
reitor	deana	reitor	deana	N;MASC;SG	N;ANIM;ACC;MASC;SG
reitor	rektor	reitor	rektor	N;MASC;SG	N;ANIM;NOM;MASC;SG
edge	hrane	edge	hraň	N;MASC;SG	N;NOM;FEM;SG
edge	okraja	edge	okraj	N;MASC;SG	N;INAN;GEN;MASC;SG
edge	okraj	edge	okraj	N;MASC;SG	N;INAN;NOM;MASC;SG
contemporâneo	súčasné	contemporâneo	súčasný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
contemporâneo	súčasná	contemporâneo	súčasný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
contemporâneo	súčasnej	contemporâneo	súčasný	ADJ;MASC;SG	ADJ;GEN;FEM;SG
contemporâneo	súčasný	contemporâneo	súčasný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
noiva	snúbenica	noiva	snúbenica	N;FEM;SG	N;NOM;FEM;SG
noiva	nevesta	noiva	nevesto	N;FEM;SG	N;NOM;FEM;SG
noiva	snúbenica	noiva	snúbenica	N;FEM;SG	N;NOM;FEM;SG
coletiva	kolektív	coletivo	kolektie	N;FEM;SG	N;ANIM;NOM;MASC;SG
pavilhão	zástava	pavilhão	zástava	N;MASC;SG	N;NOM;FEM;SG
pavilhão	príznak	pavilhão	príznak	N;MASC;SG	N;INAN;NOM;MASC;SG
pavilhão	vlajka	pavilhão	vlajka	N;MASC;SG	N;NOM;FEM;SG
pavilhão	pavilón	pavilhão	pavilón	N;MASC;SG	N;INAN;NOM;MASC;SG
proximidade	blízkosť	proximidade	blízkosť	N;FEM;SG	N;NOM;FEM;SG
proximidade	blízkosť	proximidade	blízkosť	N;FEM;SG	N;NOM;FEM;SG
inserir	vložiť	inserir	vložiť	V;NFIN	V;PFV;POS;NFIN
insiste	trvá	insistir	trvať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
insiste	trvať	insistir	trvať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
wii	wii	wii	wii	N;MASC;SG	N;NOM;FEM;SG
borda	hrane	borda	hraň	N;FEM;SG	N;NOM;FEM;SG
borda	okraja	borda	okraj	N;FEM;SG	N;INAN;GEN;MASC;SG
borda	okraj	borda	okraj	N;FEM;SG	N;INAN;NOM;MASC;SG
borda	hranicu	borda	hranica	N;FEM;SG	N;ACC;FEM;SG
borda	hranica	borda	hranica	N;FEM;SG	N;NOM;FEM;SG
funcionário	zamestnanec	funcionário	zamestnanec	N;MASC;SG	N;ANIM;NOM;MASC;SG
funcionário	zamestnanca	funcionário	zamestnanec	N;MASC;SG	N;ANIM;ACC;MASC;SG
funcionário	úradník	funcionário	úradník	N;MASC;SG	N;ANIM;NOM;MASC;SG
percepção	vnímanie	percepção	vnímanie	N;FEM;SG	N;NOM;NEUT;SG
ganho	zisk	ganho	zisk	N;MASC;SG	N;INAN;NOM;MASC;SG
loire	loire	loire	loira	N;MASC;SG	N;NOM;NEUT;SG
nov	november	nov	november	N;MASC;SG	N;INAN;NOM;MASC;SG
infra	infra	infrar	infr	N;FEM;SG	N;NOM;MASC;SG
cinza	šedá	cinza	šedý	N;FEM;SG	N;NOM;FEM;SG
cinza	popol	cinza	popol	N;FEM;SG	N;INAN;NOM;MASC;SG
cinza	šedá	cinza	šedý	N;FEM;SG	N;NOM;FEM;SG
cinza	šedé	cinza	šedý	N;FEM;SG	N;NOM;NEUT;SG
oxigênio	kyslíka	oxigênio	kyslík	N;MASC;SG	N;INAN;GEN;MASC;SG
oxigênio	kyslík	oxigênio	kyslík	N;MASC;SG	N;INAN;NOM;MASC;SG
oxigênio	kyslíkom	oxigênio	kyslík	N;MASC;SG	N;INAN;INS;MASC;SG
serie	serie	seriar	seria	N;FEM;SG	N;NOM;MASC;SG
frequente	časté	frequente	častý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
muralha	múr	muralha	múr	N;FEM;SG	N;INAN;NOM;MASC;SG
muralha	stenu	muralha	stena	N;FEM;SG	N;ACC;FEM;SG
muralha	stene	muralha	stena	N;FEM;SG	N;DAT;FEM;SG
muralha	stena	muralha	stena	N;FEM;SG	N;NOM;FEM;SG
mercedes	mercedes	mercede	mercedes	N;MASC;SG	N;INAN;NOM;MASC;SG
machos	samci	macho	samec	N;MASC;PL	N;ANIM;NOM;MASC;PL
machos	samcov	macho	samec	N;MASC;PL	N;ANIM;GEN;MASC;PL
machos	samce	macho	samce	N;MASC;PL	N;NOM;NEUT;PL
machos	muži	macho	muž	N;MASC;PL	N;ANIM;NOM;MASC;PL
sargento	seržant	sargento	seržant	N;MASC;SG	N;ANIM;NOM;MASC;SG
sargento	seržant	sargento	seržant	N;MASC;SG	N;ANIM;NOM;MASC;SG
renovação	renováciu	renovação	renovácia	N;FEM;SG	N;ACC;FEM;SG
renovação	rekonštrukcia	renovação	rekonštrukcia	N;FEM;SG	N;NOM;FEM;SG
renovação	renováciu	renovação	renovácia	N;FEM;SG	N;ACC;FEM;SG
renovação	obnova	renovação	obnova	N;FEM;SG	N;NOM;FEM;SG
renovação	obnovenie	renovação	obnovenie	N;FEM;SG	N;NOM;NEUT;SG
manchete	titulok	manchete	titulok	N;FEM;SG	N;INAN;NOM;MASC;SG
manchete	titulku	manchete	titulka	N;FEM;SG	N;ACC;FEM;SG
manchete	nadpis	manchete	nadpis	N;FEM;SG	N;INAN;NOM;MASC;SG
fragmentos	fragmenty	fragmento	fragment	N;MASC;PL	N;INAN;NOM;MASC;PL
fragmentos	úlomky	fragmento	úlomok	N;MASC;PL	N;INAN;NOM;MASC;PL
exclusivo	výhradné	exclusivo	výhradný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
exclusivo	exkluzívny	exclusivo	exkluzívny	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
exclusivo	výlučné	exclusivo	výlučný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
geometria	geometria	geometria	geometria	N;FEM;SG	N;NOM;FEM;SG
crônica	chronickou	crônico	chronický	N;FEM;SG	N;INS;FEM;SG
telecomunicações	telekomunikácií	telecomunicação	telekomunikácia	N;FEM;PL	N;GEN;FEM;PL
telecomunicações	telekomunikácie	telecomunicação	telekomunikácia	N;FEM;PL	N;NOM;FEM;PL
apoiado	podporil	apoiar	podporiť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
eficaz	účinné	eficaz	účinný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
eficaz	efektívna	eficaz	efektívny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
eficaz	účinný	eficaz	účinný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
prestígio	prestížnej	prestígio	prestížny	N;MASC;SG	N;GEN;FEM;SG
prestígio	prestíž	prestígio	prestižať	N;MASC;SG	N;NOM;FEM;SG
governadores	guvernérov	governador	guvernér	N;MASC;PL	N;ANIM;GEN;MASC;PL
coletivo	kolektív	coletivo	kolektie	N;MASC;SG	N;ANIM;NOM;MASC;SG
centímetros	centimetrov	centímetro	centimeter	N;MASC;PL	N;INAN;GEN;MASC;PL
centímetros	palcov	centímetro	palec	N;MASC;PL	N;INAN;GEN;MASC;PL
centímetros	centimetrov	centímetro	centimeter	N;MASC;PL	N;INAN;GEN;MASC;PL
fenômenos	javy	fenômeno	jav	N;MASC;PL	N;INAN;NOM;MASC;PL
líbia	líbya	líbia	líby	N;FEM;SG	N;NOM;FEM;SG
líbia	líbya	líbia	líby	N;FEM;SG	N;NOM;FEM;SG
embarcações	plavidiel	embarcação	plavidlo	N;FEM;PL	N;GEN;NEUT;PL
embarcações	plavidlá	embarcação	plavidlo	N;FEM;PL	N;NOM;NEUT;PL
pouso	pristátie	pouso	pristátiť	N;MASC;SG	N;NOM;NEUT;SG
confrontos	konfrontácie	confronto	konfrontácia	N;MASC;PL	N;NOM;FEM;PL
criaturas	stvorenia	criatura	stvorenie	N;FEM;PL	N;NOM;NEUT;PL
criaturas	bytosti	criatura	bytosť	N;FEM;PL	N;NOM;FEM;PL
criaturas	tvory	criatura	tvor	N;FEM;PL	N;INAN;NOM;MASC;PL
colapso	zrútenie	colapso	zrútenie	N;MASC;SG	N;NOM;NEUT;SG
colapso	kolaps	colapso	kolaps	N;MASC;SG	N;INAN;NOM;MASC;SG
parágrafo	odsek	parágrafo	odsek	N;MASC;SG	N;INAN;NOM;MASC;SG
parágrafo	odseku	parágrafo	odsek	N;MASC;SG	N;INAN;GEN;MASC;SG
pátria	vlasti	pátria	vlasť	N;FEM;SG	N;DAT;FEM;SG
pátria	vlasť	pátria	vlasť	N;FEM;SG	N;NOM;FEM;SG
pátria	vlasti	pátria	vlasť	N;FEM;SG	N;DAT;FEM;SG
pátria	vlasť	pátria	vlasť	N;FEM;SG	N;NOM;FEM;SG
tigre	tiger	tigre	tiger	N;MASC;SG	N;ANIM;NOM;MASC;SG
tigre	tigra	tigre	tiger	N;MASC;SG	N;NOM;FEM;SG
pescoço	krk	pescoço	krk	N;MASC;SG	N;INAN;NOM;MASC;SG
pescoço	šije	pescoço	šiť	N;MASC;SG	N;NOM;FEM;SG
pescoço	krku	pescoço	krk	N;MASC;SG	N;INAN;GEN;MASC;SG
competir	súperiť	competir	súperiť	V;NFIN	V;IPFV;POS;NFIN
competir	súťažiť	competir	súťažiť	V;NFIN	V;IPFV;POS;NFIN
competir	konkurovať	competir	konkurovať	V;NFIN	V;IPFV;POS;NFIN
competir	súťažiť	competir	súťažiť	V;NFIN	V;IPFV;POS;NFIN
operar	prevádzkovať	operar	prevádzkovať	V;NFIN	V;IPFV;POS;NFIN
operar	operovať	operar	operovať	V;NFIN	V;IPFV;POS;NFIN
operar	obsluhovať	operar	obsluhovať	V;NFIN	V;IPFV;POS;NFIN
semestre	polrok	semestre	polrok	N;MASC;SG	N;INAN;NOM;MASC;SG
semestre	semester	semestre	semester	N;MASC;SG	N;INAN;NOM;MASC;SG
ring	prsteň	ring	prsteň	N;MASC;SG	N;INAN;NOM;MASC;SG
ring	krúžok	ring	krúžok	N;MASC;SG	N;INAN;NOM;MASC;SG
ring	ringu	ring	ringa	N;MASC;SG	N;INAN;GEN;MASC;SG
temática	téma	temático	téma	N;FEM;SG	N;NOM;FEM;SG
temática	témou	temático	téma	N;FEM;SG	N;INS;FEM;SG
temática	tému	temático	téma	N;FEM;SG	N;ACC;FEM;SG
oficina	workshop	oficina	workshop	N;FEM;SG	N;INAN;NOM;MASC;SG
oficina	seminár	oficina	seminár	N;FEM;SG	N;INAN;NOM;MASC;SG
estêvão	stephen	estêvão	stephen	N;MASC;SG	N;ANIM;NOM;MASC;SG
estêvão	stefana	estêvão	stefan	N;MASC;SG	N;ANIM;ACC;MASC;SG
invenção	vynález	invenção	vynález	N;FEM;SG	N;INAN;NOM;MASC;SG
invenção	výmysel	invenção	výmysel	N;FEM;SG	N;INAN;NOM;MASC;SG
hidrogênio	vodík	hidrogênio	vodík	N;MASC;SG	N;INAN;NOM;MASC;SG
hidrogênio	vodíka	hidrogênio	vodík	N;MASC;SG	N;INAN;GEN;MASC;SG
perdida	stratil	perder	stratiť	V;FEM;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
almas	duše	alma	duša	N;FEM;PL	N;NOM;FEM;PL
hebraico	hebrejčine	hebraico	hebrejčine	N;MASC;SG	N;DAT;FEM;SG
jurisdição	príslušnosť	jurisdição	príslušnosť	N;FEM;SG	N;NOM;FEM;SG
jurisdição	právomoc	jurisdição	právomoc	N;FEM;SG	N;NOM;FEM;SG
adolfo	adolfo	adolfo	adolfo	N;MASC;SG	N;ANIM;NOM;MASC;SG
adolfo	adolf	adolfo	adolf	N;MASC;SG	N;ANIM;NOM;MASC;SG
bactérias	baktérie	bactéria	baktéria	N;FEM;PL	N;NOM;FEM;PL
bactérias	baktérií	bactéria	baktérium	N;FEM;PL	N;GEN;FEM;PL
colaborou	spolupracoval	colaborar	spolupracovať	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
colaborou	spolupracovala	colaborar	spolupracovať	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
colaborou	spolupracoval	colaborar	spolupracovať	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
colaborou	spolupracovalo	colaborar	spolupracovať	V;IND;SG;3;PST;FIN	V;IPFV;NEUT;SG;POS;PST;V.PTCP
colaborou	spolupracovala	colaborar	spolupracovať	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
requer	vyžaduje	requerer	vyžadovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
tentaram	skúšali	tentar	skúšať	V;IND;PL;3;FIN	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
verso	verš	verso	verš	N;MASC;SG	N;INAN;NOM;MASC;SG
ligeiramente	mierne	ligeiramente	mierne	ADV	ADV
ligeiramente	nepatrne	ligeiramente	nepatrne	ADV	ADV
impróprio	nevhodná	impróprio	nevhodný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
impróprio	nevhodný	impróprio	nevhodný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
impróprio	neprimeraná	impróprio	neprimeraný	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
impróprio	nevhodné	impróprio	nevhodný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
impróprio	neprimerané	impróprio	neprimeraný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
impróprio	nevhodný	impróprio	nevhodný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
potências	právomoci	potências	právomoc	N;FEM;PL	N;NOM;FEM;PL
toque	dotyk	toque	dotyk	N;MASC;SG	N;INAN;NOM;MASC;SG
toque	dotykom	toque	dotyk	N;MASC;SG	N;INAN;INS;MASC;SG
encontros	stretnutí	encontro	stretnutie	N;MASC;PL	N;NOM;NEUT;PL
encontros	zasadnutia	encontro	zasadnutie	N;MASC;PL	N;NOM;NEUT;PL
encontros	stretnutia	encontro	stretnutie	N;MASC;PL	N;NOM;NEUT;PL
encontros	schôdze	encontro	schôdza	N;MASC;PL	N;NOM;FEM;PL
encontros	zasadania	encontro	zasadanie	N;MASC;PL	N;NOM;NEUT;PL
encontros	stretnutia	encontro	stretnutie	N;MASC;PL	N;NOM;NEUT;PL
subiu	vyliezol	subir	vyliezť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
votado	hlasovala	votar	hlasovať	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
votado	hlasoval	votar	hlasovať	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
votado	hlasovalo	votar	hlasovať	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
viajar	cestovať	viajar	cestovať	V;NFIN	V;IPFV;POS;NFIN
bombeiros	hasiči	bombeiro	hasič	N;MASC;PL	N;ANIM;NOM;MASC;PL
bombeiros	hasičov	bombeiro	hasič	N;MASC;PL	N;ANIM;ACC;MASC;PL
meninos	chlapci	menino	chlapec	N;MASC;PL	N;ANIM;NOM;MASC;PL
meninos	chalani	menino	chalan	N;MASC;PL	N;ANIM;NOM;MASC;PL
pertencem	patria	pertencer	patriť	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
pertencem	patriť	pertencer	patriť	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
pecuária	dobytok	pecuário	dobytok	N;FEM;SG	N;INAN;NOM;MASC;SG
maneiras	spôsoby	maneira	spôsob	N;FEM;PL	N;INAN;NOM;MASC;PL
maneiras	spôsobov	maneira	spôsob	N;FEM;PL	N;INAN;GEN;MASC;PL
maneiras	spôsoby	maneira	spôsob	N;FEM;PL	N;INAN;NOM;MASC;PL
absoluto	absolútna	absoluto	absolútny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
absoluto	absolútny	absoluto	absolútny	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
supercopa	supercopa	supercopa	supercop	N;FEM;SG	N;INAN;NOM;MASC;SG
money	money	money	money	N;MASC;SG	N;INAN;NOM;MASC;SG
crenças	viery	crença	viera	N;FEM;PL	N;NOM;FEM;PL
crenças	presvedčenia	crença	presvedčenie	N;FEM;PL	N;NOM;NEUT;PL
crenças	viery	crença	viera	N;FEM;PL	N;NOM;FEM;PL
viseu	viseu	viseu	visieť	N;MASC;SG	N;ANIM;NOM;MASC;SG
compreender	porozumieť	compreender	porozumieť	V;NFIN	V;PFV;POS;NFIN
compreender	pochopiť	compreender	pochopiť	V;NFIN	V;PFV;POS;NFIN
compreender	rozumieť	compreender	rozumieť	V;NFIN	V;IPFV;POS;NFIN
compreender	porozumieť	compreender	porozumieť	V;NFIN	V;PFV;POS;NFIN
compreender	pochopiť	compreender	pochopiť	V;NFIN	V;PFV;POS;NFIN
lobos	vlci	lobo	vlk	N;MASC;PL	N;ANIM;NOM;MASC;PL
lobos	vlkov	lobo	vlk	N;MASC;PL	N;INAN;GEN;MASC;PL
patinação	korčuľovanie	patinação	korčuľovanie	N;FEM;SG	N;NOM;NEUT;SG
monstros	strašidlá	monstro	strašidlo	N;MASC;PL	N;NOM;NEUT;PL
monstros	príšery	monstro	príšer	N;MASC;PL	N;INAN;NOM;MASC;PL
monstros	príšer	monstro	príšer	N;MASC;PL	N;NOM;FEM;PL
monstros	monštrá	monstro	monštrý	N;MASC;PL	N;NOM;FEM;PL
sobrevivência	prežívanie	sobrevivência	prežívanie	N;FEM;SG	N;NOM;NEUT;SG
sobrevivência	prežitie	sobrevivência	prežitie	N;FEM;SG	N;NOM;NEUT;SG
acidentes	havárie	acidente	haváriť	N;MASC;PL	N;NOM;FEM;PL
acidentes	úrazy	acidente	úraz	N;MASC;PL	N;INAN;NOM;MASC;PL
acidentes	nehody	acidente	nehoda	N;MASC;PL	N;NOM;FEM;PL
silvio	silvio	silvio	silvio	N;MASC;SG	N;ANIM;NOM;MASC;SG
parentes	príbuzní	parente	príbuzný	N;MASC;PL	N;ANIM;NOM;MASC;PL
parentes	príbuzných	parente	príbuzný	N;MASC;PL	N;ANIM;GEN;MASC;PL
julia	julia	julia	julia	N;FEM;SG	N;NOM;FEM;SG
julia	júlia	julia	júlia	N;FEM;SG	N;NOM;FEM;SG
significativamente	podstatne	significativamente	podstatne	ADV	ADV
significativamente	významne	significativamente	významne	ADV	ADV
significativamente	výrazne	significativamente	výrazne	ADV	ADV
raro	zriedkavé	raro	zriedkavý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
raro	vzácny	raro	vzácny	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
caracterizado	charakterizovať	caracterizado	charakterizovať	V;MASC;SG;V.PTCP	V;IPFV;POS;NFIN
redonda	kolo	redonda	kolo	N;FEM;SG	N;NOM;NEUT;SG
sociologia	sociológia	sociologia	sociológia	N;FEM;SG	N;NOM;FEM;SG
gótico	gotická	gótico	gotický	ADJ;MASC;SG	ADJ;NOM;FEM;SG
quadrado	námestie	quadrado	námestie	N;MASC;SG	N;NOM;NEUT;SG
quadrado	štvorec	quadrado	štvorec	N;MASC;SG	N;INAN;NOM;MASC;SG
quadrado	square	quadrado	squar	N;MASC;SG	N;NOM;MASC;SG
rodríguez	rodriguez	rodríguez	rodriguz	N;MASC;SG	N;ANIM;NOM;MASC;SG
rodríguez	rodríguez	rodríguez	rodríguz	N;MASC;SG	N;ANIM;NOM;MASC;SG
renânia	porýnie	renânia	porýnie	N;FEM;SG	N;NOM;NEUT;SG
atacou	napadol	atacar	napadnúť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
atacou	zaútočil	atacar	zaútočiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
