nie	não	nie	não	PART;NEG	INTJ
napisane	escrita	napisać	escrita	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;FEM;SG
stephen	marcelo	stephen	marcelo	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
stephen	estêvão	stephen	estêvão	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
stephen	stephen	stephen	stephen	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
rafał	raphael	rafać	raphael	PROPN;NOM;MASC;SG	N;MASC;SG
rafał	rafael	rafać	rafael	PROPN;NOM;MASC;SG	N;MASC;SG
rafał	rafael	rafać	rafael	PROPN;NOM;MASC;SG	N;MASC;SG
rafał	rafał	rafać	rafar	PROPN;NOM;MASC;SG	N;MASC;SG
andy	andy	andy	andy	PROPN;NOM;MASC;SG	N;MASC;SG
otwarto	abriu	otwarto	abrir	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;3;PST;FIN
anthony	anthony	anthon	anthony	PROPN;NOM;MASC;SG	N;MASC;SG
anthony	antónio	anthon	antónio	PROPN;NOM;MASC;SG	N;MASC;SG
anthony	antônio	anthon	antônio	PROPN;NOM;MASC;SG	N;MASC;SG
prawda	verdadeiro	prawda	verdadeiro	N;NOM;FEM;SG	ADJ;MASC;SG
prawda	verdadeira	prawda	verdadeiro	N;NOM;FEM;SG	ADJ;FEM;SG
powiedział	said	powiedzieć	said	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
society	society	societa	society		N;MASC;SG
society	sociedade	societa	sociedade		N;FEM;SG
chan	cã	chan	cã	PROPN;NOM;MASC;SG	N;MASC;SG
chan	khan	chan	khan	PROPN;NOM;MASC;SG	N;MASC;SG
chan	chan	chan	chan	PROPN;NOM;MASC;SG	N;MASC;SG
gdańska	gdansk	gdański	gdansk	ADJ;NOM;FEM;SG	N;MASC;SG
gdańska	gdansk	gdański	gdansk	ADJ;NOM;FEM;SG	N;MASC;SG
gdańska	danzig	gdański	danzig	ADJ;NOM;FEM;SG	N;MASC;SG
czasopisma	diários	czasopismo	diário	N;ACC;MASC;SG	ADJ;MASC;PL
czasopisma	revistas	czasopismo	revista	N;ACC;MASC;SG	N;FEM;PL
czasopisma	periódicos	czasopismo	periódico	N;ACC;MASC;SG	N;MASC;PL
komentarz	comentem	komentarz	comentar	N;NOM;MASC;SG	V;SBJV;PL;3;PRS;FIN
komentarz	comente	komentarz	comente	N;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
komentarz	comentar	komentarz	comentar	N;NOM;MASC;SG	V;NFIN
komentarz	comenta	komentarz	comentar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
komentarz	comentários	komentarz	comentário	N;NOM;MASC;SG	N;MASC;PL
festival	festival	festival	festival		N;MASC;SG
konfliktu	conflitos	konflikt	conflito	N;GEN;MASC;SG	N;MASC;PL
podstawy	básico	podstawa	básico	N;ACC;FEM;PL	ADJ;MASC;SG
podstawy	base	podstawa	base	N;ACC;FEM;PL	N;FEM;SG
nazionale	nazionale	nazionale	nazionale		N;MASC;SG
własna	própria	własny	próprio	ADJ;NOM;FEM;SG	DET;FEM;SG
własna	own	własny	own	ADJ;NOM;FEM;SG	PROPN;MASC;SG
carl	carlos	carla	carlo	PROPN;NOM;MASC;SG	N;MASC;SG
carl	carl	carla	carl	PROPN;NOM;MASC;SG	N;MASC;SG
spowodowało	causados	spowodować	causar	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;MASC;PL;V.PTCP
masy	massas	masa	massa	N;GEN;FEM;SG	N;FEM;PL
ryb	peixes	ryb	peixe		N;MASC;PL
ryb	peixe	ryb	peixe		N;MASC;SG
wisły	vístula	wisła	vístula		N;MASC;SG
hms	hms	hmsieć	hms		N;MASC;SG
car	carro	car	carro		N;MASC;SG
car	automóvel	car	automóvel		N;MASC;SG
car	czar	car	czar		N;MASC;SG
wojsko	militares	wojsko	militar	N;NOM;NEUT;SG	N;MASC;PL
pro	pro	pro	pro		N;MASC;SG
pro	pró	pro	pró		N;MASC;SG
who	oms	who	oms		N;FEM;SG
who	who	who	who		N;MASC;SG
who	quem	who	quem		PRO;SG
prowadzone	conduzida	prowadzić	conduzido	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
prowadzone	conduzido	prowadzić	conduzir	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
większa	maiores	duży	grande	ADJ;NOM;CMPR;FEM;SG	ADJ;MASC;PL
większa	maiores	duży	grande	ADJ;NOM;CMPR;FEM;SG	ADJ;MASC;PL
większa	maiores	duży	grande	ADJ;NOM;CMPR;FEM;SG	ADJ;MASC;PL
line	line	liny	line		N;MASC;SG
line	linha	liny	linha		N;FEM;SG
kanadyjski	canadiano	kanadyjski	canadiano	ADJ;NOM;MASC;SG	N;MASC;SG
kanadyjski	canadense	kanadyjski	canadense	ADJ;NOM;MASC;SG	N;MASC;SG
kanadyjski	canadenses	kanadyjski	canadense	ADJ;NOM;MASC;SG	N;MASC;PL
kanadyjski	canadian	kanadyjski	canadian	ADJ;NOM;MASC;SG	N;FEM;SG
uważany	considerado	uważać	considerar	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
utworzona	formado	utworzyć	formar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
utworzona	formada	utworzyć	formar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
utworzona	formados	utworzyć	formar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
utworzona	criadas	utworzyć	criar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
utworzona	criada	utworzyć	criar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
utworzona	criado	utworzyć	criar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
utworzona	criados	utworzyć	criar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
utworzona	criou	utworzyć	criar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
długie	longos	długi	longo	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
długie	longo	długi	longo	ADJ;NOM;NEUT;SG	ADV
długie	comprido	długi	comprido	ADJ;NOM;NEUT;SG	N;MASC;SG
długie	long	długi	long	ADJ;NOM;NEUT;SG	N;MASC;SG
tworzenie	criando	tworzyć	criar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
tworzenie	criar	tworzyć	criar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
iwan	ivan	iwan	ivan	PROPN;NOM;MASC;SG	N;MASC;SG
fizyki	física	fizyka	física		N;FEM;SG
fizyki	fisica	fizyka	fisicar		N;FEM;SG
taylor	taylor	taylor	taylor		N;MASC;SG
gospodarstw	holdings	gospodarstwo	holdings	N;GEN;NEUT;PL	N;FEM;SG
ochrona	seguranças	ochrona	segurança	N;NOM;FEM;SG	N;FEM;PL
walka	lutar	walka	lutar	N;NOM;FEM;SG	V;NFIN
walka	lutando	walka	lutar	N;NOM;FEM;SG	V;V.MSDR
walka	lute	walka	lute	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
konflikt	conflitos	konflikt	conflito	N;NOM;MASC;SG	N;MASC;PL
konflikt	conflitos	konflikt	conflito	N;NOM;MASC;SG	N;MASC;PL
rzeźby	escultura	rzeźba	escultura	N;ACC;FEM;PL	N;FEM;SG
społeczne	sociais	społeczny	social	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
zapis	gravar	zapis	gravar	N;NOM;MASC;SG	V;NFIN
stracił	lost	stracić	lost	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
stracił	perdidos	stracić	perder	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;V.PTCP
johnson	johnson	johnson	johnson		N;MASC;SG
alex	alex	alex	alex	PROPN;NOM;MASC;SG	N;MASC;SG
transport	transportes	transport	transporte	N;NOM;MASC;SG	N;MASC;PL
transport	transportes	transport	transporte	N;NOM;MASC;SG	N;MASC;PL
zdzisław	zdzisław	zdzisław	zdzisław	PROPN;NOM;MASC;SG	N;MASC;PL
wód	águas	woda	água		N;FEM;PL
wód	aguas	woda	agua		N;FEM;PL
kończy	pontas	kończyć	ponta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
kończy	extremidades	kończyć	extremidade	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
kończy	acabamento	kończyć	acabamento	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
kończy	acabamentos	kończyć	acabamento	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
patrick	patrick	patrick	patrick	PROPN;NOM;MASC;SG	N;MASC;SG
patrick	nuno	patrick	nuno	PROPN;NOM;MASC;SG	N;MASC;SG
patrick	patrício	patrick	patrício	PROPN;NOM;MASC;SG	N;MASC;SG
żółte	amarelos	żółty	amarelo	ADJ;NOM;NEUT;SG	N;MASC;PL
żółte	amarela	żółty	amarela	ADJ;NOM;NEUT;SG	N;FEM;SG
valign	valign	valign	valign		N;MASC;SG
rywalizacji	rivalidades	rywalizacja	rivalidade	N;GEN;FEM;SG	N;FEM;PL
studium	estuda	studium	estudar	N;ACC;NEUT;SG	V;IND;SG;3;PRS;FIN
studium	estude	studium	estude	N;ACC;NEUT;SG	V;SBJV;SG;3;PRS;FIN
studium	estudar	studium	estudar	N;ACC;NEUT;SG	V;NFIN
analizy	análises	analiza	análise		N;FEM;PL
analizy	analise	analiza	analisar		N;FEM;SG
analizy	análises	analiza	análise		N;FEM;PL
analizy	análise	analiza	análise		N;FEM;SG
przyjęty	admitida	przyjąć	admitir	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
przyjęty	admitido	przyjąć	admitir	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęty	admitiu	przyjąć	admitir	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
przyjęty	admitidos	przyjąć	admitir	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
przyjęty	aceitos	przyjąć	aceito	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
przyjęty	aceites	przyjąć	aceite	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
przyjęty	aceitado	przyjąć	aceitar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęty	aceite	przyjąć	aceitar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	INTJ
przyjęty	aceita	przyjąć	aceitar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PRS;FIN
przyjęty	aceito	przyjąć	aceitar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęty	adoptado	przyjąć	adoptar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęty	adotou	przyjąć	adotar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
przyjęty	adotado	przyjąć	adotar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęty	aprovado	przyjąć	aprovar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przyjęty	adotada	przyjąć	adotar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
czarna	preta	czarny	preto	ADJ;NOM;FEM;SG	N;FEM;SG
czarna	black	czarny	black	ADJ;NOM;FEM;SG	N;MASC;SG
czarna	preto	czarny	preto	ADJ;NOM;FEM;SG	N;MASC;SG
czarna	pretas	czarny	preto	ADJ;NOM;FEM;SG	N;FEM;PL
syrii	síria	syria	sírio	PROPN;GEN;FEM;SG	N;FEM;SG
syrii	sírio	syria	sírio	PROPN;GEN;FEM;SG	N;MASC;SG
syrii	síria	syria	sírio	PROPN;GEN;FEM;SG	N;FEM;SG
syrii	sírios	syria	sírio	PROPN;GEN;FEM;SG	N;MASC;PL
formalnie	formais	formalnie	formal	ADV	ADJ;MASC;PL
formalnie	formal	formalnie	formal	ADV	ADJ;MASC;SG
przeważnie	geralmente	przeważnie	geralmente		ADV
przeważnie	normalmente	przeważnie	normalmente		ADV
przeważnie	habitualmente	przeważnie	habitualmente		ADV
przeważnie	usualmente	przeważnie	usualmente		ADV
przeważnie	principalmente	przeważnie	principalmente		ADV
stolica	capitais	stolica	capital	N;NOM;FEM;SG	N;MASC;PL
drzwi	porta	drzwi	porta	N;NOM;NEUT;PL	N;FEM;SG
info	info	info	info		ADJ;FEM;SG
europa	europa	europa	europa		N;FEM;SG
pochodzący	originárias	pochodzić	originário	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;FEM;PL
pochodzący	originários	pochodzić	originário	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;MASC;PL
pochodzenie	origens	pochodzenie	origem	N;NOM;NEUT;SG	N;FEM;PL
aktywność	atividades	aktywność	atividade	N;NOM;FEM;SG	N;FEM;PL
pradze	praga	pradać	praga	PROPN;DAT;FEM;SG	N;FEM;SG
miesiące	meses	miesiąc	mês	N;NOM;MASC;SG	N;MASC;PL
szpitalu	hospitalares	szpital	hospitalar	N;GEN;MASC;SG	N;MASC;PL
szpitalu	hospitalar	szpital	hospitalar	N;GEN;MASC;SG	ADJ;MASC;SG
arthur	arthur	arthura	arthur	PROPN;NOM;MASC;SG	N;MASC;SG
arthur	artur	arthura	artur	PROPN;NOM;MASC;SG	N;MASC;SG
peru	perú	peru	perú	PROPN;NOM;MASC;SG	N;MASC;SG
peru	peru	peru	peru	PROPN;NOM;MASC;SG	N;MASC;SG
oryginalny	originais	oryginalny	original	ADJ;NOM;MASC;SG	N;MASC;PL
rodan	rodan	rodać	rodan		N;MASC;SG
węgry	hungria	węgier	hungria		N;FEM;SG
jugosławii	jugoslávia	jugosławia	jugoslávia		N;FEM;SG
jugosławii	iugoslávia	jugosławia	iugoslávia		N;FEM;SG
fernando	fernando	fernando	fernando	PROPN;NOM;MASC;SG	V;V.MSDR
stanowiły	constituído	stanowić	constituir	V;IPFV;FEM;IND;PL;PST;FIN;ACT	V;MASC;SG;V.PTCP
stanowiły	constituíam	stanowić	constituir	V;IPFV;FEM;IND;PL;PST;FIN;ACT	V;IND;PL;3;IPFV;FIN
twórcy	construtor	twórca	construtor	N;NOM;MASC;PL	N;MASC;SG
twórcy	programador	twórca	programador	N;NOM;MASC;PL	N;MASC;SG
twórcy	desenvolvedor	twórca	desenvolvedor	N;NOM;MASC;PL	N;MASC;SG
twórcy	criador	twórca	criador	N;NOM;MASC;PL	N;MASC;SG
twórcy	criadora	twórca	criadora	N;NOM;MASC;PL	ADJ;FEM;SG
stosunki	relacionamento	stosunki	relacionamento	N;NOM;NEUT;PL	N;MASC;SG
stosunki	relação	stosunki	relação	N;NOM;NEUT;PL	N;FEM;SG
stosunki	coito	stosunki	coito	N;NOM;NEUT;PL	N;MASC;SG
pojęcia	noções	pojęcie	noção	N;NOM;NEUT;SG	N;FEM;PL
pojęcia	conceitos	pojęcie	conceito	N;NOM;NEUT;SG	N;MASC;PL
bill	bill	bill	bill	PROPN;NOM;MASC;SG	PROPN;MASC;SG
jacques	jacques	jacques	jacque	PROPN;NOM;MASC;SG	N;MASC;SG
zbiornik	contentores	zbiornik	contentor	N;NOM;MASC;SG	N;MASC;PL
zbiornik	tanques	zbiornik	tanque	N;NOM;MASC;SG	N;MASC;PL
tłumaczenie	traduções	tłumaczenie	tradução	N;NOM;NEUT;SG	N;FEM;PL
istituto	istituto	istituto	istituto		N;MASC;SG
wnętrza	interiores	wnętrze	interior	N;NOM;NEUT;SG	N;MASC;PL
wnętrza	interiores	wnętrze	interior	N;NOM;NEUT;SG	N;MASC;PL
european	europeu	european	europeu		N;MASC;SG
european	europeia	european	europeu		N;FEM;SG
european	europeias	european	europeia		N;FEM;PL
eugeniusz	eugeniusz	eugeniusz	eugeniusz	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
organy	órgão	organa	órgão	N;NOM;MASC;PL	N;MASC;SG
françois	françois	françois	françol	PROPN;NOM;MASC;SG	N;MASC;SG
krystyna	christina	krystyna	christina	PROPN;NOM;FEM;SG	N;FEM;SG
krystyna	cristina	krystyna	cristina	PROPN;NOM;FEM;SG	N;FEM;SG
krystyna	krystyna	krystyna	krystyna	PROPN;NOM;FEM;SG	N;MASC;SG
krystyna	cristina	krystyna	cristina	PROPN;NOM;FEM;SG	N;FEM;SG
krystyna	christine	krystyna	christine	PROPN;NOM;FEM;SG	N;FEM;SG
krystyna	cristina	krystyna	cristina	PROPN;NOM;FEM;SG	N;FEM;SG
zmienić	mudança	zmienić	mudança	V;PFV;NFIN;ACT	N;FEM;SG
zmienić	mudanças	zmienić	mudança	V;PFV;NFIN;ACT	N;FEM;PL
zmienić	troco	zmienić	troco	V;PFV;NFIN;ACT	N;MASC;SG
widok	ver	widok	ver	N;NOM;MASC;SG	V;NFIN
widok	visualizar	widok	visualizar	N;NOM;MASC;SG	V;NFIN
force	force	forka	forcer		N;MASC;SG
force	força	forka	força		N;FEM;SG
force	forçar	forka	forçar		V;NFIN
turystyczny	turistas	turystyczny	turista	ADJ;NOM;MASC;SG	N;MASC;PL
turystyczny	turista	turystyczny	turista	ADJ;NOM;MASC;SG	N;MASC;SG
dna	adn	dno	adn		N;MASC;SG
dna	dna	dno	dna		N;MASC;SG
htm	htm	htma	hôm		N;MASC;SG
little	pequeno	littl	pequeno		ADJ;MASC;SG
little	pouco	littl	pouco		ADV
little	pequena	littl	pequeno		ADJ;FEM;SG
little	little	littl	little		N;MASC;SG
magdalena	madalena	magdalen	madalena	PROPN;NOM;FEM;SG	N;FEM;SG
magdalena	madalena	magdalen	madalena	PROPN;NOM;FEM;SG	N;FEM;SG
magdalena	magdalena	magdalen	magdalena	PROPN;NOM;FEM;SG	N;FEM;SG
tokio	tokyo	tokio	tokyo		N;MASC;SG
tokio	tóquio	tokio	tóquio		N;MASC;SG
lasu	bosques	las	bosque	N;GEN;MASC;SG	N;MASC;PL
lasu	florestas	las	floresta	N;GEN;MASC;SG	N;FEM;PL
widoczne	visíveis	widoczny	visível	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
zjazd	convenções	zjazd	convenção	N;NOM;MASC;SG	N;FEM;PL
praktyce	praticar	praktyka	praticar	N;GEN;FEM;SG	V;NFIN
praktyce	pratique	praktyka	pratique	N;GEN;FEM;SG	V;SBJV;SG;3;PRS;FIN
własność	propriedades	własność	propriedade	N;ACC;FEM;SG	N;FEM;PL
wykorzystywane	explorado	wykorzystywać	explorar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
wykorzystywane	explorados	wykorzystywać	explorar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
wykorzystywane	explorada	wykorzystywać	explorar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
wykorzystywane	exploradas	wykorzystywać	explorar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
zachodnie	ocidental	zachodnie	ocidental	ADJ;NOM;NEUT;SG	N;FEM;SG
zachodnie	ocidentais	zachodnie	ocidental	ADJ;NOM;NEUT;SG	N;MASC;PL
zachodnie	western	zachodnie	western	ADJ;NOM;NEUT;SG	N;MASC;SG
zachodnie	oeste	zachodnie	oeste	ADJ;NOM;NEUT;SG	N;MASC;SG
muzyczne	musicais	muzyczny	musical	ADJ;NOM;NEUT;SG	N;MASC;PL
bracia	bros	brat	bro	N;NOM;MASC;PL	N;MASC;SG
epoki	época	epoka	época		N;FEM;SG
wystawy	exibições	wystawa	exibição	N;ACC;FEM;SG	N;FEM;PL
wystawy	feiras	wystawa	feira	N;ACC;FEM;SG	N;FEM;PL
wystawy	exposições	wystawa	exposição	N;ACC;FEM;SG	N;FEM;PL
wystawy	exposições	wystawa	exposição	N;ACC;FEM;SG	N;FEM;PL
wystawy	exposições	wystawa	exposição	N;ACC;FEM;SG	N;FEM;PL
zjawisko	fenómenos	zjawisko	fenómeno	N;NOM;NEUT;SG	N;MASC;PL
zjawisko	fenômenos	zjawisko	fenômeno	N;NOM;NEUT;SG	N;MASC;PL
zjawisko	fenômenos	zjawisko	fenômeno	N;NOM;NEUT;SG	N;MASC;PL
żyje	lives	żyć	live	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
żyje	vidas	żyć	vida	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
żyje	viva	żyć	vivo	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
żyje	vivos	żyć	vivo	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
żyje	vivas	żyć	viva	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
żyje	vivo	żyć	vivo	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
żyje	alive	żyć	alive	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
ryby	peixes	ryba	peixe	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;MASC;PL
ryby	peixe	ryba	peixe	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;MASC;SG
ryby	pescaria	ryba	pescaria	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;FEM;SG
ryby	pesca	ryba	pesca	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;FEM;SG
wioski	vilas	wioska	vila	N;ACC;FEM;SG	N;FEM;PL
wioski	aldeias	wioska	aldeia	N;ACC;FEM;SG	N;FEM;PL
mistrzyni	campeão	mistrzynia	campeão		N;MASC;SG
mistrzyni	campeã	mistrzynia	campeã		N;FEM;SG
mistrzyni	champion	mistrzynia	champion		N;MASC;SG
junior	júnior	junior	júnior		N;MASC;SG
junior	junior	junior	junior		N;MASC;SG
brakuje	ausente	brakować	ausente	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;SG
brakuje	faltam	brakować	faltar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
brakuje	falta	brakować	falta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
aleksandr	aleksandr	aleksandr	aleksandr	PROPN;NOM;MASC;SG	N;MASC;SG
aleksandr	alexandre	aleksandr	alexandre	PROPN;NOM;MASC;SG	N;MASC;SG
występujące	ocorrendo	występować	ocorrer	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	V;V.MSDR
gazety	jornal	gazeta	jornal	N;ACC;FEM;PL	N;MASC;SG
gazety	jornal	gazeta	jornal	N;ACC;FEM;PL	N;MASC;SG
średnio	médio	średnio	médio		ADJ;MASC;SG
średnio	média	średnio	média		N;FEM;SG
średnio	mídia	średnio	mídia		N;FEM;SG
średnio	médio	średnio	médio		ADJ;MASC;SG
średnio	média	średnio	média		N;FEM;SG
średnio	meio	średnio	meio		ADV
średnio	médium	średnio	médium		N;MASC;SG
australia	austrália	australia	austrália	PROPN;NOM;FEM;SG	N;FEM;SG
australia	montar	australia	montar	PROPN;NOM;FEM;SG	V;NFIN
kryteria	critério	kryterium	critério	N;NOM;NEUT;PL	N;MASC;SG
amerykańskie	americano	amerykański	americano	ADJ;NOM;NEUT;SG	N;MASC;SG
amerykańskie	americanos	amerykański	americano	ADJ;NOM;NEUT;SG	N;MASC;PL
amerykańskie	american	amerykański	american	ADJ;NOM;NEUT;SG	N;MASC;SG
amerykańskie	americana	amerykański	americana	ADJ;NOM;NEUT;SG	N;FEM;SG
własności	propriedades	własność	propriedade	N;ACC;FEM;SG	N;FEM;PL
jackson	jackson	jackson	jackson		N;MASC;SG
reguły	regras	reguła	regra		N;FEM;PL
ciebie	tu	ty	tu	PRO;GEN;MASC;SG;2	INTJ
ciebie	você	ty	você	PRO;GEN;MASC;SG;2	PRO;NOM;SG;3
ciebie	vc	ty	vc	PRO;GEN;MASC;SG;2	PRO;NOM;MASC;SG;3
szczycie	cimeiras	szczyt	cimeira	N;ACC;MASC;SG	N;FEM;PL
spotkał	met	spotkać	met	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
river	rio	river	rio		N;MASC;SG
wygląd	parece	wygląd	parecer	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
wygląd	looks	wygląd	looko	N;NOM;MASC;SG	N;MASC;PL
wygląd	olhares	wygląd	olhar	N;NOM;MASC;SG	N;MASC;PL
uwaga	note	uwaga	note		INTJ
uwaga	nota	uwaga	nota		N;FEM;SG
uwaga	atençao	uwaga	atençao		N;FEM;SG
uwaga	atenção	uwaga	atenção		N;FEM;SG
wypożyczony	emprestado	wypożyczyć	emprestar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
prawosławny	ortodoxo	prawosławny	ortodoxo	ADJ;NOM;MASC;SG	N;MASC;SG
prawosławny	ortodoxos	prawosławny	ortodoxo	ADJ;NOM;MASC;SG	N;MASC;PL
prawosławny	ortodoxa	prawosławny	ortodoxa	ADJ;NOM;MASC;SG	N;FEM;SG
odpowiedź	responde	odpowiedź	responder	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
odpowiedź	responder	odpowiedź	responder	N;NOM;FEM;SG	V;NFIN
odpowiedź	responda	odpowiedź	responder	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
odpowiedź	responde	odpowiedź	responder	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
odpowiedź	responder	odpowiedź	responder	N;NOM;FEM;SG	V;NFIN
odpowiedź	responda	odpowiedź	responder	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
zachowanie	comportamentos	zachować	comportamento	N;NOM;NEUT;SG	N;MASC;PL
zachowanie	comportamentos	zachować	comportamento	N;NOM;NEUT;SG	N;MASC;PL
luis	luiz	luis	luiz	PROPN;NOM;MASC;SG	PROPN;MASC;SG
luis	luis	luis	lui	PROPN;NOM;MASC;SG	N;MASC;SG
luis	luís	luis	luís	PROPN;NOM;MASC;SG	N;MASC;SG
nobla	nobel	nobel	nobel		N;MASC;SG
wykonany	executadas	wykonać	executar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
wykonany	executado	wykonać	executar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
wykonany	executados	wykonać	executar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
wykonany	executada	wykonać	executar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
uprawnień	powers	uprawnienie	power	N;GEN;NEUT;PL	N;MASC;SG
owoce	fruto	owoc	fruto	N;NOM;MASC;PL	N;MASC;SG
owoce	fruta	owoc	fruta	N;NOM;MASC;PL	N;FEM;SG
