של	shel	של	shel	PART;GEN	
תוספת	uzupełniające	תוספת	uzupełniać	N;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
תוספת	dodatkowa	תוספת	dodatkowy	N;FEM;SG	ADJ;NOM;FEM;SG
תוספת	ekstra	תוספת	ekstra	N;FEM;SG	
תוספת	dodatkowe	תוספת	dodatkowy	N;FEM;SG	ADJ;NOM;NEUT;SG
תוספת	dodatkowy	תוספת	dodatkowy	N;FEM;SG	ADJ;NOM;MASC;SG
תוספת	extra	תוספת	extra	N;FEM;SG	
התשיעי	dziewiąty	התשיע	dziewić	PROPN	ADJ;NOM;MASC;SG
התשיעי	ninth	התשיע	ninth	PROPN	
התשיעי	dziewiąta	התשיע	dziewiąta	PROPN	
הקשת	łuk	הקשה	łuk	ADV	N;NOM;MASC;SG
פרדריק	frederic	פרדריק	frederic	PROPN	PROPN;NOM;MASC;SG
פרדריק	fryderyk	פרדריק	fryderyk	PROPN	N;NOM;MASC;SG
פרדריק	frederick	פרדריק	frederick	PROPN	PROPN;NOM;MASC;SG
פרדריק	fryderyk	פרדריק	fryderyk	PROPN	N;NOM;MASC;SG
מוקד	wysyłanie	מוקד	wysyłać		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
מוקד	wysyłki	מוקד	wysyłek		N;ACC;FEM;SG
סקר	ankieta	סקר	ankieta		N;NOM;FEM;SG
סקר	ankiety	סקר	ankieta		N;ACC;MASC;SG
סקר	ankietę	סקר	ankieta		N;ACC;FEM;SG
סקר	ankieta	סקר	ankieta		N;NOM;FEM;SG
סקר	ankiety	סקר	ankieta		N;ACC;MASC;SG
סקר	ankietę	סקר	ankieta		N;ACC;FEM;SG
זמורה	zamora	זמור	zamorać	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
תגובות	reakcji	תגובה	reakcja	N;FEM;PL	N;GEN;FEM;SG
תגובות	uwagi	תגובה	uwaga	N;FEM;PL	N;ACC;FEM;SG
הוד	kaptur	הוד	kaptura		N;ACC;MASC;SG
תוקף	zatwierdzona	תוקף	zatwierdzić	N;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
תוקף	zatwierdzony	תוקף	zatwierdzić	N;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
תוקף	zatwierdzone	תוקף	zatwierdzić	N;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
תוקף	atakują	תוקף	atakować	N;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
תוקף	atakuje	תוקף	atakować	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
נפח	objętości	נפח	objętość		N;GEN;FEM;SG
נפח	wielkość	נפח	wielkość		N;ACC;FEM;SG
נפח	objętość	נפח	objętość		N;NOM;FEM;SG
נפח	pojemność	נפח	pojemność		N;ACC;FEM;SG
נפח	kowalu	נפח	kowal		N;NOM;MASC;SG
משתמשת	używanie	השתמש	używać	V;FEM;SG;V.PTCP	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
משתמשת	użycie	השתמש	użyć	V;FEM;SG;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
משתמשת	wykorzystuje	השתמש	wykorzystywać	V;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
משתמשת	używa	השתמש	używać	V;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
משתמשת	zastosowań	השתמש	zastosowanie	V;FEM;SG;V.PTCP	N;GEN;NEUT;PL
משתמשת	zastosowania	השתמש	zastosowanie	V;FEM;SG;V.PTCP	N;GEN;NEUT;SG
ארז	cedar	ארז	cedar		V;IPFV;IND;SG;PRS;FIN;ACT
ארז	pakowane	ארז	pakować		ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
החצר	podwórko	החצר	podwórko	PROPN	N;NOM;NEUT;SG
החצר	dziedziniec	החצר	dziedziniec	PROPN	N;NOM;MASC;SG
החצר	yard	החצר	yard	PROPN	
החצר	stocznia	החצר	stocznia	PROPN	
החצר	podwórko	החצר	podwórko	PROPN	N;NOM;NEUT;SG
באוויר	powietrzu	באוויר	powietrze	PROPN	N;DAT;NEUT;SG
תקליטים	records	תקליט	records	N;MASC;PL	
התנגד	opór	התנגד	opór	V;MASC;SG;3;PST	N;NOM;MASC;SG
לתפוס	połów	תפס	połów	V;NFIN;ACT	
רגשות	reakcji	רגש	reakcja	N;MASC;PL	N;GEN;FEM;SG
רגשות	emocji	רגש	emocja	N;MASC;PL	N;GEN;FEM;SG
הדר	cytrusowych	הדר	cytrusowy	PROPN	ADJ;GEN;MASC;PL
הדר	hadar	הדר	hadar	PROPN	
נפרדים	osobne	נפרד	osobny	V;MASC;PL;V.PTCP;MID	ADJ;NOM;NEUT;SG
נפרדים	odrębne	נפרד	odrębny	V;MASC;PL;V.PTCP;MID	ADJ;NOM;NEUT;SG
נפרדים	oddzielne	נפרד	oddzielny	V;MASC;PL;V.PTCP;MID	ADJ;NOM;NEUT;SG
הסורי	syrii	הסורי	syria	PROPN	PROPN;GEN;FEM;SG
שקל	szekli	שקל	szeknąć	N;MASC;SG	
מקביל	równolegle	הקביל	równolegle	V;MASC;SG;V.PTCP;ACT	ADV
מקביל	równoległy	הקביל	równolec	V;MASC;SG;V.PTCP;ACT	
מקביל	równoległego	הקביל	równoległy	V;MASC;SG;V.PTCP;ACT	ADJ;ACC;MASC;SG
מקביל	równoległych	הקביל	równoległy	V;MASC;SG;V.PTCP;ACT	ADJ;GEN;MASC;PL
זוהר	świecące	זוהר	świecić	PROPN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
זוהר	blask	זוהר	blask	PROPN	N;NOM;MASC;SG
מנהג	nawyki	מנהג	nawyk		N;NOM;MASC;PL
מנהג	przyzwyczajenia	מנהג	przyzwyczajenie		N;NOM;NEUT;SG
מנהג	zwyczaj	מנהג	zwyczaj		N;NOM;MASC;SG
מנהג	nawyk	מנהג	nawyk		N;NOM;MASC;SG
מנהג	zwyczaj	מנהג	zwyczaj		N;NOM;MASC;SG
מנהג	niestandardowych	מנהג	niestandardowy		ADJ;GEN;MASC;PL
מנהג	niestandardowe	מנהג	upandardowy		ADJ;NOM;NEUT;SG
מנהג	własny	מנהג	własny		ADJ;NOM;MASC;SG
שנתי	rocznie	שנתי	rocznie	PROPN	ADV
שנתי	roczne	שנתי	roczny	PROPN	ADJ;NOM;NEUT;SG
שנתי	roczna	שנתי	roczny	PROPN	ADJ;NOM;FEM;SG
שנתי	coroczne	שנתי	coroczny	PROPN	ADJ;NOM;NEUT;SG
שנתי	roczny	שנתי	roczny	PROPN	ADJ;NOM;MASC;SG
שנתי	roczne	שנתי	roczny	PROPN	ADJ;NOM;NEUT;SG
שנתי	rocznie	שנתי	rocznie	PROPN	ADV
שנתי	roczna	שנתי	roczny	PROPN	ADJ;NOM;FEM;SG
נקבר	zakopane	נקבר	zakopać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
נקבר	pogrzebany	נקבר	pogrzebać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
נקבר	pochowany	נקבר	pochować	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
נקבר	zakopany	נקבר	zakopać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
רכשה	pozyskane	רכש	pozyskać	V;FEM;SG;3;PST;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
רכשה	zdobyte	רכש	zdobyć	V;FEM;SG;3;PST;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
רכשה	nabyte	רכש	nabyć	V;FEM;SG;3;PST;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
האומה	narodu	האום	naród	PROPN	N;GEN;MASC;SG
האומה	naród	האום	naród	PROPN	N;NOM;MASC;SG
שבא	sheba	שבא	sheba		V;IPFV;IMP;SG;2;FIN;ACT
איום	pogróżki	איום	pogróżka	N;MASC;SG	N;NOM;FEM;PL
איום	groźby	איום	groźba	N;MASC;SG	
איום	gróźb	איום	gróźb	N;MASC;SG	
איום	groźby	איום	groźba	N;MASC;SG	
תותח	armata	הותח	armat	PROPN	N;NOM;FEM;SG
תותח	armaty	הותח	armata	PROPN	N;ACC;FEM;SG
תותח	działo	הותח	dziać	PROPN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
תותח	canon	הותח	canon	PROPN	
צמד	duet	צמד	duet		N;NOM;MASC;SG
מזרחה	wschodnie	מזרחה	wschodni	ADV	ADJ;NOM;NEUT;SG
מזרחה	east	מזרחה	east	ADV	V;IPFV;IND;SG;PRS;FIN;ACT
מזרחה	wschód	מזרחה	wschód	ADV	N;NOM;MASC;SG
מזרחה	wschodni	מזרחה	wschodni	ADV	ADJ;NOM;MASC;SG
מזרחה	wschodnia	מזרחה	wschodnia	ADV	ADJ;NOM;FEM;SG
העורך	wydawca	העורך	wydawca	ADV	N;NOM;MASC;SG
העורך	redaktor	העורך	redaktor	ADV	N;NOM;MASC;SG
העורך	edytor	העורך	edytor	ADV	N;NOM;MASC;SG
השחרור	wyzwolenia	השחרור	wyzwolić	PROPN	N;PFV;GEN;NEUT;SG;POS;V.MSDR
השחרור	wyzwolenie	השחרור	wyzwolenie	PROPN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
סער	sturm	סער	sturm	PROPN	
משטרה	police	משטרה	polic	N;FEM;SG	
אייר	powietrza	אייר	powietrze	PROPN	N;GEN;NEUT;SG
אייר	powietrze	אייר	powietrze	PROPN	N;NOM;NEUT;SG
אייר	air	אייר	air	PROPN	
ידידות	przyjaźni	ידידות	przyjaźń	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
מערבה	zachodnia	מערבה	zachodni	ADV	
מערבה	west	מערבה	wysta	ADV	
מערבה	zachodni	מערבה	zachodni	ADV	N;NOM;MASC;SG
מערבה	zachód	מערבה	zachód	ADV	N;NOM;MASC;SG
השכלה	wykształcony	השכלה	wykształcony	N;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
מקרי	przypadkowe	מקרה	przypadkowy	PROPN	ADJ;NOM;NEUT;SG
מקרי	przypadkowa	מקרה	przypadkowy	PROPN	ADJ;NOM;FEM;SG
מקרי	przypadkowy	מקרה	przypadkowy	PROPN	ADJ;NOM;MASC;SG
מקרי	losowo	מקרה	losowo	PROPN	ADV
מקרי	losowe	מקרה	losowy	PROPN	ADJ;NOM;NEUT;SG
קרים	krym	קרים	krym	PROPN	PROPN;NOM;MASC;SG
קרים	zimno	קרים	zimno	PROPN	
קרים	chłód	קרים	chłód	PROPN	N;NOM;MASC;SG
קרים	zimne	קרים	zimny	PROPN	ADJ;NOM;NEUT;SG
קרים	zimny	קרים	zimny	PROPN	
קרים	zimna	קרים	zimny	PROPN	
קרים	krymskiej	קרים	krymski	PROPN	ADJ;GEN;FEM;SG
פרקי	kostki	פרק	kostka	N;PSSD;MASC;PL	
שתיים	dwie	שתיים	dwa	NUM;FEM;SG	NUM;ACC;FEM;PL
שתיים	dwóch	שתיים	dwa	NUM;FEM;SG	NUM;ACC;MASC;PL
שתיים	dwa	שתיים	dwa	NUM;FEM;SG	NUM;ACC;MASC;PL
משולש	trójkąta	משולש	trójkąty	PROPN	
משולש	trójkąt	משולש	trójkąt	PROPN	N;ACC;MASC;SG
משולש	trójkątne	משולש	trójkątny	PROPN	ADJ;NOM;NEUT;SG
נהרות	rzek	נהרה	rzeka	N;MASC;PL	
נהרות	rzeki	נהרה	rzeka	N;MASC;PL	
נהרות	rivers	נהרה	rivers	N;MASC;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
להשפיע	sway	השפיע	swać	V;NFIN;ACT	
כישלון	porażki	כישלון	porażka	N;MASC;SG	N;ACC;FEM;PL
כישלון	porażki	כישלון	porażka	N;MASC;SG	N;ACC;FEM;PL
נובעת	łodygi	נבע	łodyg	V;FEM;SG;V.PTCP;ACT	N;ACC;FEM;PL
מעטים	nieliczni	מעטה	nieliczny	N;MASC;PL	ADJ;NOM;MASC;PL
מעטים	kilka	מעטה	kilka	N;MASC;PL	DET;ACC;MASC;PL
מעטים	niewielu	מעטה	niewiele	N;MASC;PL	
הפקולטה	wydział	הפקולטה	wydział	PROPN	N;NOM;MASC;SG
הפקולטה	kadra	הפקולטה	kadra	PROPN	N;NOM;FEM;SG
סמואל	samuela	סמואל	samuel	PROPN	N;GEN;MASC;SG
סמואל	samuel	סמואל	samuel	PROPN	PROPN;NOM;MASC;SG
קידום	promowane	קידום	promować	N;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
קידום	promowany	קידום	promować	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
קידום	promocja	קידום	promocja	N;MASC;SG	
קידום	promocje	קידום	promocja	N;MASC;SG	N;NOM;FEM;PL
נציג	reprezentatywna	נציג	reprezentatywny	N;MASC;SG	ADJ;NOM;FEM;SG
נציג	reprezentatywne	נציג	reprezentatywny	N;MASC;SG	ADJ;NOM;NEUT;SG
הפניה	skierowanie	הפניה	skierować		N;NOM;NEUT;SG
הפניה	arbitrażu	הפניה	arbitraż		N;GEN;MASC;SG
צבאות	armii	צבא	armia	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
כנסייה	church	כנסייה	chury	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
תיירות	turystów	תיירות	turysta	N;FEM;SG	N;ACC;MASC;PL
תיירות	turyści	תיירות	turysta	N;FEM;SG	N;NOM;MASC;PL
תיירות	turystycznych	תיירות	turystyczny	N;FEM;SG	ADJ;GEN;MASC;PL
תיירות	turystyczna	תיירות	turystyczny	N;FEM;SG	ADJ;NOM;FEM;SG
תיירות	turystyczny	תיירות	turystyczny	N;FEM;SG	ADJ;NOM;MASC;SG
שיחת	rozmowę	שיחה	rozmowa	ADV	N;ACC;FEM;SG
שיחת	rozmowy	שיחה	rozmowa	ADV	N;ACC;FEM;PL
שיחת	rozmowa	שיחה	rozmowa	ADV	N;NOM;FEM;SG
שיחת	konwersacji	שיחה	konwersacja	ADV	N;GEN;FEM;SG
טיס	więzi	טיס	więzieć	N;MASC;SG	
טיס	więzy	טיס	wiązać	N;MASC;SG	N;NOM;MASC;PL
קורט	kurt	קורט	kurt	PROPN	PROPN;NOM;MASC;SG
קורט	kurta	קורט	kurta	PROPN	
קורט	curt	קורט	curt	PROPN	PROPN;NOM;MASC;SG
רכבות	kolei	רכבה	kolej	N;FEM;PL	
רכבות	koleje	רכבה	kolej	N;FEM;PL	N;NOM;FEM;SG
הפסד	utrata	הפסד	utratać	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
הפסד	straty	הפסד	strata	N;MASC;SG	N;NOM;FEM;PL
מכ	radar	מכ	radar		N;NOM;MASC;SG
מורכבים	złożone	מורכב	złożyć	V;MASC;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
מורכבים	złożona	מורכב	złożyć	V;MASC;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
מורכבים	złożony	מורכב	złożyć	V;MASC;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
מורכבים	złożone	מורכב	złożyć	V;MASC;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
מורכבים	złożona	מורכב	złożyć	V;MASC;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
מורכבים	złożony	מורכב	złożyć	V;MASC;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
מורכבים	kompleks	מורכב	kompleks	V;MASC;PL;V.PTCP;PASS	N;ACC;MASC;SG
מורכבים	skomplikowane	מורכב	skomplikować	V;MASC;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG
המוסלמי	muzułmańskich	המוסלמי	muzułmański	PROPN	ADJ;GEN;MASC;PL
המוסלמי	muzułmanie	המוסלמי	muzułmanin	PROPN	N;NOM;MASC;PL
קושי	trudności	קושי	trudność	N;MASC;SG	N;ACC;FEM;PL
קושי	cauchy	קושי	caucha	N;MASC;SG	
מאזן	równowagi	מאזן	równowag		N;GEN;FEM;SG
מאזן	bilans	מאזן	bilans		N;NOM;MASC;SG
מאזן	saldo	מאזן	saldo		N;NOM;NEUT;SG
מאזן	równowaga	מאזן	równowaga		N;NOM;FEM;SG
הכתובת	adres	הכתובה	adres	PROPN	N;ACC;MASC;SG
רישום	listing	רישום	listing	N;MASC;SG	
נמלט	uciekł	נמלט	uciec	V;MASC;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נמלט	zbiega	נמלט	zbieg	V;MASC;SG;3;PST;MID	V;IPFV;IND;SG;3;PRS;FIN;ACT
נמלט	zbieg	נמלט	zbieg	V;MASC;SG;3;PST;MID	N;NOM;MASC;SG
נמלט	ścigany	נמלט	ścigać	V;MASC;SG;3;PST;MID	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
דר	der	דר	der	PROPN	
ניתנה	udzielone	ניתן	udzielić	V;FEM;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ניתנה	przyznana	ניתן	przyznać	V;FEM;SG;3;PST;MID	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ניתנה	przyznane	ניתן	przyznać	V;FEM;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ניתנה	przyznany	ניתן	przyznać	V;FEM;SG;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ניתנה	przyznano	ניתן	przyznać	V;FEM;SG;3;PST;MID	V;PFV;IND;0;PST;FIN;ACT
ניתנה	zważywszy	ניתן	zważyć	V;FEM;SG;3;PST;MID	V;PFV;PST;V.CVB;ACT
ניתנה	podane	ניתן	podać	V;FEM;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ניתנה	podana	ניתן	podać	V;FEM;SG;3;PST;MID	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
מלכים	kings	מלך	kings	N;MASC;PL	
מחאה	protestuje	מחאה	protestować	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
מחאה	protesty	מחאה	protest	N;FEM;SG	N;NOM;MASC;PL
מחאה	protesty	מחאה	protest	N;FEM;SG	N;NOM;MASC;PL
פולנים	polonia	פולני	polonia	N;MASC;PL	
המפה	mapy	המפה	mapa		N;ACC;FEM;SG
המפה	mapę	המפה	mapa		N;ACC;FEM;SG
המפה	mapie	המפה	mapa		N;ACC;FEM;SG
מעדיף	woli	העדיף	woleć	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מעדיף	preferuje	העדיף	preferować	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מעדיף	wolę	העדיף	woleć	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
מעדיף	preferowany	העדיף	preferować	V;MASC;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
מעדיף	preferuje	העדיף	preferować	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
יוזף	josef	יוזף	joskof	PROPN	PROPN;NOM;MASC;SG
יוזף	józef	יוזף	józef	PROPN	PROPN;NOM;MASC;SG
יואל	joel	יואל	joel	PROPN	PROPN;NOM;MASC;SG
מכהן	przewodniczy	כיהן	przewodniczyć	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
פוליטיקאי	politycy	פוליטיקאי	polityk	N;MASC;SG	N;NOM;MASC;PL
יריה	wystrzał	יריה	wystrzać	N;FEM;SG	
יריה	zastrzelony	יריה	zastrzelić	N;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
יריה	postrzelony	יריה	postrzelić	N;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ממדי	wymiary	ממד	wymiar	PROPN	N;NOM;MASC;PL
מבחר	wyboru	מבחר	wybór	N;MASC;SG	
מבחר	dobór	מבחר	dobór	N;MASC;SG	V;IPFV;IND;PRS;FIN;ACT
ניל	neale	ניל	neale	PROPN	
ניל	neal	ניל	neal	PROPN	PROPN;NOM;MASC;SG
ניל	neila	ניל	neil	PROPN	
ניל	neil	ניל	neil	PROPN	PROPN;NOM;MASC;SG
נוטה	skłonni	נטה	skłonny	V;MASC;SG;V.PTCP;ACT	V;IPFV;MASC;IND;PL;PST;FIN;ACT
נוטה	skłonność	נטה	skłonność	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
גולדברג	goldberg	גולדברג	goldberg	PROPN	N;NOM;MASC;SG
נפל	upadły	נפל	upaść	V;MASC;SG;3;PST;ACT	V;PFV;FEM;IND;PL;PST;FIN;ACT
הוצב	stacjonował	הוצב	stacjonować	V;MASC;SG;3;PST;PASS	V;IPFV;MASC;IND;SG;PST;FIN;ACT
המפתח	klucz	המפתח	klucz	PROPN	N;NOM;MASC;SG
המפתח	kluczowe	המפתח	kluczowy	PROPN	ADJ;NOM;NEUT;SG
המפתח	klucze	המפתח	klucz	PROPN	N;NOM;MASC;PL
המפתח	klawisz	המפתח	klawić	PROPN	N;NOM;MASC;SG
המפתח	key	המפתח	key	PROPN	
רמה	zajęcia	רמה	zajęcia	N;FEM;SG	N;NOM;NEUT;PL
רמה	klasa	רמה	klasa	N;FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
טיל	rakietę	טיל	rakieta	PROPN	N;ACC;FEM;SG
טיל	rakiety	טיל	rakieta	PROPN	N;ACC;FEM;PL
טיל	rakieta	טיל	rakieta	PROPN	N;NOM;FEM;SG
טיל	pocisk	טיל	pocisk	PROPN	N;NOM;MASC;SG
טיל	rakieta	טיל	rakieta	PROPN	N;NOM;FEM;SG
נתקל	napotkanych	נתקל	napotkać	V;MASC;SG;3;PST;MID	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
טים	tim	טים	ten	PROPN	PROPN;NOM;MASC;SG
טים	tima	טים	tima	PROPN	
ברוס	bruce	ברוס	bruc	PROPN	
כאב	bóle	כאב	ból	N;MASC;SG	N;NOM;MASC;PL
מצפה	oczekuje	ציפה	oczekiwać	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
צעירה	młoda	צעיר	młody	N;FEM;SG	ADJ;NOM;FEM;SG
צעירה	młody	צעיר	młody	N;FEM;SG	ADJ;NOM;MASC;SG
צעירה	młode	צעיר	młody	N;FEM;SG	ADJ;NOM;NEUT;SG
צעירה	młodzi	צעיר	młody	N;FEM;SG	N;NOM;MASC;PL
צעירה	young	צעיר	young	N;FEM;SG	
גלים	fal	גל	fala	N;MASC;PL	
עונש	karny	עונש	karny	N;MASC;SG	
עונש	ukarany	עונש	ukarać	N;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
עונש	ukarana	עונש	ukarać	N;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
עונש	karany	עונש	karać	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
עונש	kary	עונש	kara	N;MASC;SG	N;ACC;FEM;PL
ביניים	okresowego	ביניים	okresowy		ADJ;ACC;MASC;SG
ביניים	tymczasowe	ביניים	tymczasowy		ADJ;NOM;NEUT;SG
ביניים	tymczasowy	ביניים	tymczasowy		ADJ;NOM;MASC;SG
ביניים	środek	ביניים	środek		N;NOM;MASC;SG
ביניים	środkowy	ביניים	środkowy		ADJ;NOM;MASC;SG
ביניים	środkowa	ביניים	środkowy		ADJ;NOM;FEM;SG
ביניים	pośrednie	ביניים	pośrednie		ADJ;NOM;NEUT;SG
ביניים	pośrednia	ביניים	pośredniać		ADJ;NOM;FEM;SG
מערבי	zachodnia	מערבי	zachodni	PROPN	
מערבי	zachodni	מערבי	zachodni	PROPN	N;NOM;MASC;SG
מערבי	zachodnie	מערבי	zachodnie	PROPN	ADJ;NOM;NEUT;SG
מערבי	western	מערבי	western	PROPN	
שחמט	szachy	שחמט	szachy	N;MASC;SG	
רוס	rossa	רוס	rossa	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
רוס	ross	רוס	ross	PROPN	PROPN;NOM;MASC;SG
המטבח	kuchnia	המטבח	kuchniać	PROPN	N;NOM;FEM;SG
המטבח	kuchnia	המטבח	kuchniać	PROPN	N;NOM;FEM;SG
המטבח	kuchni	המטבח	kuchnia	PROPN	N;GEN;FEM;SG
המטבח	kuchnie	המטבח	kuchnąć	PROPN	N;NOM;FEM;PL
המטבח	kuchenne	המטבח	kuchenny	PROPN	ADJ;NOM;NEUT;SG
בוסטון	bostonie	בוסטון	boston	PROPN	N;NOM;MASC;SG
בוסטון	boston	בוסטון	boston	PROPN	N;NOM;MASC;SG
בוסטון	bostonu	בוסטון	boston	PROPN	N;GEN;MASC;SG
החלוץ	pioneer	החלוץ	pioneer	PROPN	N;NOM;MASC;SG
החלוץ	vanguard	החלוץ	vanguard	PROPN	
נחתם	podpisany	נחתם	podpisać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
נחתם	podpisano	נחתם	podpisać	V;MASC;SG;3;PST;MID	V;PFV;IND;0;PST;FIN;ACT
נחתם	podpisana	נחתם	podpisać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
נחתם	podpisane	נחתם	podpisać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
טקסס	teksasu	טקסס	teksas	PROPN	N;GEN;MASC;SG
טקסס	teksas	טקסס	teksas	PROPN	N;NOM;MASC;SG
טקסס	texas	טקסס	texas	PROPN	
אמין	wiarygodny	אמין	wiarygodny	N;MASC;SG	ADJ;NOM;MASC;SG
אמין	wiarygodna	אמין	wiarygodny	N;MASC;SG	
אמין	wiarygodne	אמין	wiarygodny	N;MASC;SG	ADJ;NOM;NEUT;SG
אמין	wiarygodny	אמין	wiarygodny	N;MASC;SG	ADJ;NOM;MASC;SG
אמין	wiarygodna	אמין	wiarygodny	N;MASC;SG	
אמין	wiarygodne	אמין	wiarygodny	N;MASC;SG	ADJ;NOM;NEUT;SG
אמין	niezawodne	אמין	niezawodny	N;MASC;SG	ADJ;NOM;NEUT;SG
אמין	rzetelne	אמין	rzetelny	N;MASC;SG	ADJ;NOM;NEUT;SG
אמין	wiarygodny	אמין	wiarygodny	N;MASC;SG	ADJ;NOM;MASC;SG
אמין	niezawodny	אמין	niezawodny	N;MASC;SG	ADJ;NOM;MASC;SG
אמין	amin	אמין	amin	N;MASC;SG	
בולטת	wybitny	בלט	wybitny	V;FEM;SG;V.PTCP;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
מרוץ	rasy	מרוץ	rasa	N;MASC;SG	N;ACC;FEM;PL
מרוץ	race	מרוץ	raka	N;MASC;SG	
מרוץ	racing	מרוץ	racing	N;MASC;SG	
מרוץ	wyścigi	מרוץ	wyścig	N;MASC;SG	N;NOM;MASC;PL
