aturar	stand	aturar	stand	V	N;NOM;INDF;MASC+FEM;SG
green	grön	grear	grön	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
green	grönt	grear	grön	PROPN	ADJ;NOM;INDF;NEUT;SG
green	green	grear	gre	PROPN	N;NOM;INDF;NEUT;SG
clásico	klassiker	clásico	klassik	ADJ	N;NOM;INDF;MASC+FEM;PL
clásico	classic	clásico	classic	ADJ	N;NOM;INDF;MASC+FEM;SG
armado	beväpnad	armar	beväpnad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
armado	väpnad	armar	väpna	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
armado	beväpnade	armar	beväpna	N	ADJ;NOM;PL;PST;V.PTCP
armado	väpnade	armar	väpna	N	ADJ;NOM;PL;PST;V.PTCP
afastados	iväg	afastar	iväg	V	ADV
afastados	bort	afastar	bort	V	ADV
afastados	away	afastar	away	V	N;NOM;INDF;MASC+FEM;SG
afastados	från	afastar	från	V	ADP
intelectual	intellektuellt	intelectual	intellektuell	ADJ	ADV
averiguar	ut	averiguar	ut	V	ADV
averiguar	out	averiguar	out	V	N;NOM;INDF;MASC+FEM;SG
averiguar	ute	averiguar	ute	V	ADV
teríamos	skulle	ter	skola	V	V;IND;PST;FIN;ACT
teríamos	ha	ter	ha	V	INTJ
brando	mjuk	brando	mjuk	V	ADJ;NOM;INDF;MASC+FEM;SG
brando	mjuka	brando	mjuk	V	ADJ;NOM;PL
brando	soft	brando	soft	V	N;NOM;INDF;MASC+FEM;SG
brando	mjukt	brando	mjukt	V	ADJ;NOM;INDF;NEUT;SG
sospeita	misstänkta	sospeita	misstänkt	N	ADJ;NOM;PL;PST;V.PTCP
mestura	blanda	mestura	bland	N	V;IMP;NFIN;ACT
novidade	ny	novidade	ny	N	ADJ;NOM;INDF;MASC+FEM;SG
novidade	nya	novidade	ny	N	ADJ;NOM;PL
novidade	nytt	novidade	ny	N	ADJ;NOM;INDF;NEUT;SG
tua	ditt	tua	du	N	PRO;DEF;NEUT;SG
tua	din	tua	du	N	PRO;DEF;MASC+FEM;SG
tua	dina	tua	du	N	PRO;DEF;PL
tua	älska	tua	älsk	N	V;IMP;FIN;ACT
tua	kärleksfull	tua	kärleksfull	N	ADJ;NOM;INDF;MASC+FEM;SG
tua	kärleksfulla	tua	kärleksfull	N	ADJ;NOM;PL
sintes	känner	sinte	känna	N	V;IND;PRS;FIN;ACT
sintes	känna	sinte	känna	N	V;IMP;FIN;ACT
soto	källaren	soto	källare	PROPN	N;NOM;DEF;MASC+FEM;SG
soto	källare	soto	källare	PROPN	N;NOM;INDF;MASC+FEM;PL
soto	källaren	soto	källare	PROPN	N;NOM;DEF;MASC+FEM;SG
soto	källare	soto	källare	PROPN	N;NOM;INDF;MASC+FEM;PL
ocuparse	skötsel	ocuparsir	skötsel	PROPN	N;NOM;INDF;MASC+FEM;SG
ocuparse	bryr	ocuparsir	bryra	PROPN	V;IMP;FIN;ACT
ocuparse	omsorg	ocuparsir	omsorg	PROPN	N;NOM;INDF;MASC+FEM;SG
ocuparse	vård	ocuparsir	vård	PROPN	N;NOM;INDF;MASC+FEM;SG
ocuparse	care	ocuparsir	care	PROPN	N;NOM;INDF;MASC+FEM;SG
ocuparse	take	ocuparsir	take	PROPN	N;NOM;INDF;MASC+FEM;SG
ocuparse	tagning	ocuparsir	tagning	PROPN	N;NOM;INDF;MASC+FEM;SG
ocuparse	ta	ocuparsir	ta	PROPN	V;IMP;FIN;ACT
eterna	evigt	eterno	evigt	N	ADV
eterna	evig	eterno	evig	N	ADJ;NOM;INDF;MASC+FEM;SG
eterna	eviga	eterno	evig	N	ADJ;NOM;PL
elixido	valda	elixir	välja	V	ADJ;NOM;PL;PST;V.PTCP
elixido	vald	elixir	välja	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
elixido	utvald	elixir	utvälja	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
elixido	valda	elixir	välja	V	ADJ;NOM;PL;PST;V.PTCP
elixido	utvalda	elixir	utvalja	V	ADJ;NOM;PL;PST;V.PTCP
elixido	vald	elixir	välja	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
elixido	utvalt	elixir	utvälta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
elixido	valt	elixir	välja	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
elixido	en	elixir	en	V	NUM;NOM;INDF;MASC+FEM;SG
elixido	ett	elixir	en	V	NUM;NOM;INDF;NEUT;SG
elixido	one	elixir	one	V	N;NOM;INDF;MASC+FEM;SG
fíxate	titta	fíxate	titta	PROPN	V;IMP;FIN;ACT
créame	tror	créame	tro	PROPN	V;IND;PRS;FIN;ACT
créame	tro	créame	tro	PROPN	V;IMP;FIN;ACT
georgie	georgie	georgie	georgie	PROPN	PROPN;NOM
dareille	ge	dareille	ge	ADV	V;IMP;FIN;ACT
dareille	giv	dareille	giv	ADV	V;IMP;FIN;ACT
dareille	give	dareille	give	ADV	N;NOM;INDF;MASC+FEM;SG
mantemento	bibehållande	mantemento	bibehålla	N	ADJ;NOM;PRS;V.PTCP
mantemento	underhålls	mantemento	underhålla	N	V;IND;FIN;PASS
cansos	trött	canso	trött	N	ADJ;NOM;INDF;MASC+FEM;SG
cansos	trötta	canso	trött	N	ADJ;NOM;PL
tirado	ljuga	tirado	ljug	N	V;IMP;FIN;ACT
tirado	liggande	tirado	ligga	N	ADJ;NOM;PRS;V.PTCP
tirado	ljuger	tirado	ljuga	N	V;IND;PRS;FIN;ACT
volvería	skulle	volver	skola	V	V;IND;PST;FIN;ACT
volvería	tillbaks	volver	tillbaks	V	ADV
volvería	tillbaka	volver	tillbaka	V	ADV
volvería	bakåt	volver	bakåt	V	ADV
volvería	rygg	volver	rygg	V	N;NOM;INDF;MASC+FEM;SG
volvería	igen	volver	igen	V	ADV
volvería	återigen	volver	återigen	V	ADV
saes	ni	saber	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
saes	dig	saber	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
saes	du	saber	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
saes	ut	saber	ut	PROPN	ADV
saes	out	saber	out	PROPN	N;NOM;INDF;MASC+FEM;SG
saes	ute	saber	ute	PROPN	ADV
solitario	ensamt	solitario	ensam	N	ADJ;NOM;INDF;NEUT;SG
solitario	ensam	solitario	ensam	N	ADJ;NOM;INDF;MASC+FEM;SG
solitario	ensamma	solitario	ensam	N	ADJ;NOM;PL
aturo	kan	aturo	kunna	V	V;IND;PRS;FIN;ACT
aturo	can	aturo	can	V	N;NOM;INDF;MASC+FEM;SG
aturo	take	aturo	take	V	N;NOM;INDF;MASC+FEM;SG
aturo	tagning	aturo	tagning	V	N;NOM;INDF;MASC+FEM;SG
aturo	stand	aturo	stand	V	N;NOM;INDF;MASC+FEM;SG
direiche	berätta	direiche	berätta	PROPN	V;IMP;FIN;ACT
direiche	tell	direiche	tell	PROPN	N;NOM;INDF;NEUT;SG
responsábeis	ansvarsfullt	responsábel	ansvarsfull	N	ADJ;NOM;INDF;NEUT;SG
responsábeis	ansvariga	responsábel	ansvarig	N	ADJ;NOM;PL
responsábeis	ansvarsfull	responsábel	ansvarsfull	N	ADJ;NOM;INDF;MASC+FEM;SG
responsábeis	ansvarig	responsábel	ansvarig	N	ADJ;NOM;INDF;MASC+FEM;SG
responsábeis	ansvarigt	responsábel	ansvarig	N	ADJ;NOM;INDF;NEUT;SG
responsábeis	för	responsábel	för	N	ADP
desexaría	önskan	desexar	önskan	V	N;NOM;INDF;MASC+FEM;SG
desexaría	wish	desexar	wish	V	N;NOM;INDF;MASC+FEM;SG
plena	de	pleno	de	ADJ	PRO;NOM;DEF;PL
plena	den	pleno	den	ADJ	PRO;DEF;MASC+FEM;SG
aparta	få	apartir	få	V	ADJ;NOM;INDF;PL
aparta	get	apartir	ge	V	N;NOM;INDF;MASC+FEM;SG
quite	take	quite	take	V	N;NOM;INDF;MASC+FEM;SG
quite	tagning	quite	tagning	V	N;NOM;INDF;MASC+FEM;SG
quite	iväg	quite	iväg	V	ADV
quite	off	quite	off	V	N;NOM;INDF;MASC+FEM;SG
louis	ludvig	loui	ludvig	PROPN	PROPN;NOM
louis	louis	loui	louis	PROPN	PROPN;NOM
recordas	minns	recorda	minnas	N	V;NFIN
miami	miami	miami	miami	PROPN	PROPN;NOM
pedido	beställa	peder	beställa	N	V;NFIN;ACT
stratton	stratton	stratton	stratton	PROPN	PROPN;NOM
francesas	franska	francesa	fransk	ADJ	N;NOM;INDF;MASC+FEM;SG
francesas	fransmän	francesa	fransman	ADJ	N;NOM;INDF;MASC+FEM;PL
perdes	ni	perde	ni	V	PRO;NOM;DEF;MASC+FEM;SG
perdes	dig	perde	du	V	PRO;ACC;DEF;MASC+FEM;SG
perdes	du	perde	du	V	PRO;NOM;DEF;MASC+FEM;SG
falaron	de	falar	de	V	PRO;NOM;DEF;PL
falaron	dom	falar	de	V	PRO;NOM;DEF;PL
falaron	pratat	falar	prata	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zeke	zeke	zeke	zeke	PROPN	PROPN;NOM
detente	stanna	detente	stanna	PROPN	V;IMP;FIN;ACT
detente	sluta	detente	sluta	PROPN	V;IMP;FIN;ACT
detente	stop	detente	stop	PROPN	N;NOM;INDF;NEUT;SG
detente	stopp	detente	stopp	PROPN	N;NOM;INDF;NEUT;SG
detente	stoppa	detente	stoppa	PROPN	V;IMP;FIN;ACT
amarelo	gula	amarelo	gul	N	ADJ;NOM;PL
amarelo	gul	amarelo	gul	N	ADJ;NOM;INDF;MASC+FEM;SG
wheeler	wheeler	wheeler	wheeler	PROPN	PROPN;NOM
duras	hårt	duro	hård	ADJ	ADV
estouche	ni	estouche	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
estouche	dig	estouche	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
estouche	du	estouche	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
della	della	della	della	PROPN	PROPN;NOM
trucos	smutsig	truco	smutsig	N	ADJ;NOM;INDF;MASC+FEM;SG
trucos	smutsiga	truco	smutsig	N	ADJ;NOM;PL
alumnado	pupiller	alumnado	pupiller	V	N;NOM;INDF;MASC+FEM;PL
alumnado	elever	alumnado	elev	V	N;NOM;INDF;MASC+FEM;PL
alumnado	är	alumnado	vara	V	V;IND;PRS;FIN;ACT
alumnado	are	alumnado	are	V	N;NOM;INDF;MASC+FEM;SG
alumnado	studenter	alumnado	student	V	N;NOM;INDF;MASC+FEM;PL
alumnado	studerande	alumnado	studerande	V	ADJ;NOM;PRS;V.PTCP
alumnado	elever	alumnado	elev	V	N;NOM;INDF;MASC+FEM;PL
burgueses	borgerliga	burguese	borgerlig	N	ADJ;NOM;PL
tentativa	försökt	tentativo	försöka	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
entendín	förstått	entender	förstå	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
entendín	uppfattat	entender	uppfatta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
movédevos	flytta	movédevo	flytta	N	V;IMP;FIN;ACT
stan	stan	stan	stad	V	N;NOM;DEF;MASC+FEM;SG
stan	ni	stan	ni	V	PRO;NOM;DEF;MASC+FEM;SG
stan	dig	stan	du	V	PRO;ACC;DEF;MASC+FEM;SG
stan	du	stan	du	V	PRO;NOM;DEF;MASC+FEM;SG
west	västra	west	onstra	PROPN	ADJ;NOM;DEF;SG
west	väst	west	väst	PROPN	N;NOM;INDF;MASC+FEM;SG
west	väster	west	väster	PROPN	N;NOM;INDF;MASC+FEM;SG
west	västerut	west	västerut	PROPN	ADV
marines	marina	marine	marin	N	ADJ;NOM;PL
marines	marine	marine	marine	N	PROPN;NOM
marines	marint	marine	marint	N	ADJ;NOM;INDF;NEUT;SG
dickie	dickie	dickie	dickie	PROPN	N;NOM;INDF;MASC+FEM;SG
cóidate	ta	cóidate	ta	N	V;IMP;FIN;ACT
cóidate	bryr	cóidate	bryra	N	V;IMP;FIN;ACT
armenia	armenien	armenia	armeni	N	PROPN;NOM
correde	run	correder	run	PROPN	N;NOM;INDF;MASC+FEM;SG
correde	springa	correder	springa	PROPN	V;IMP;FIN;ACT
correde	kör	correder	köra	PROPN	V;IMP;FIN;ACT
correde	spring	correder	spring	PROPN	N;NOM;INDF;MASC+FEM;SG
mann	mann	mann	mann	PROPN	PROPN;NOM
kathy	kathy	kathy	kathy	PROPN	PROPN;NOM
alicia	alice	alicia	alice	N	PROPN;NOM
magali	magali	magali	magali	PROPN	N;NOM;INDF;MASC+FEM;SG
won	vunna	won	vunna	N	ADJ;NOM;PL
won	vunnit	won	vinna	N	V;V.CVB;ACT
won	vann	won	vann	N	V;IND;PST;FIN;ACT
heavy	heavy	heavy	heavy	PROPN	N;NOM;INDF;MASC+FEM;SG
heavy	tungt	heavy	tung	PROPN	ADJ;NOM;INDF;NEUT;SG
heavy	tung	heavy	tung	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
heavy	tunga	heavy	tung	PROPN	ADJ;NOM;PL
wey	wei	wey	wei	PROPN	PROPN;NOM
farhad	farhad	farhad	farhad	V	PROPN;NOM
cora	cora	cora	cora	PROPN	N;NOM;INDF;MASC+FEM;SG
envioume	skickat	envioume	skicka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
envioume	skickad	envioume	skicka	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
procede	från	proceder	från	V	ADP
refírome	medelvärde	refírome	medelvärde	V	N;NOM;INDF;MASC+FEM;SG
refírome	elakt	refírome	elakt	V	ADJ;NOM;INDF;NEUT;SG
refírome	elak	refírome	elak	V	ADJ;NOM;INDF;MASC+FEM;SG
refírome	mean	refírome	mean	V	N;NOM;INDF;MASC+FEM;SG
utilidade	använda	utilidade	använda	N	V;IMP;FIN;ACT
utilidade	använd	utilidade	använda	N	V;IMP;FIN;ACT
diapositiva	glida	diapositivo	glid	N	V;IMP;FIN;ACT
soben	att	sober	att	V	PART
vense	är	vense	vara	PROPN	V;IND;PRS;FIN;ACT
vense	are	vense	are	PROPN	N;NOM;INDF;MASC+FEM;SG
cometeu	engagerad	cometar	engagera	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cometeu	begått	cometar	begå	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cometeu	engagerade	cometar	engagera	V	ADJ;NOM;PL;PST;V.PTCP
cometeu	engagerat	cometar	engagera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cometeu	made	cometar	made	V	N;NOM;INDF;MASC+FEM;SG
cometeu	tillverkad	cometar	tillverkad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cometeu	tillverkade	cometar	tillverkad	V	ADJ;NOM;PL;PST;V.PTCP
cometeu	tillverkat	cometar	tillverkad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cometeu	gjorda	cometar	göra	V	ADJ;NOM;PL;PST;V.PTCP
volvía	tillbaks	volvía	tillbaks	V	ADV
volvía	tillbaka	volvía	tillbaka	V	ADV
volvía	bakåt	volvía	bakåt	V	ADV
volvía	rygg	volvía	rygg	V	N;NOM;INDF;MASC+FEM;SG
musical	musikal	musical	musikal	ADJ	N;NOM;INDF;MASC+FEM;SG
musical	music	musical	music	ADJ	N;NOM;INDF;MASC+FEM;SG
musical	musikåret	musical	musikår	ADJ	N;NOM;DEF;NEUT;SG
musical	musik	musical	musik	ADJ	N;NOM;INDF;MASC+FEM;SG
funcionamento	hur	funcionamento	hur	N	ADV
illado	isolerade	illar	isolerad	V	ADJ;NOM;PL;PST;V.PTCP
illado	isolerat	illar	isolerad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
illado	isolerad	illar	isolerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
illado	att	illar	att	V	PART
fundamental	fundamental	fundamental	fundamental	ADJ	N;NOM;INDF;MASC+FEM;SG
causas	orsakar	causa	orsak	N	V;IND;PRS;FIN;ACT
substituír	substitut	substituír	substitut	V	N;NOM;INDF;NEUT;SG
substituír	för	substituír	för	V	ADP
debuxo	rita	debuxo	rita	N	V;IMP;FIN;ACT
debuxo	ritar	debuxo	rita	N	V;IND;PRS;FIN;ACT
sentirse	känner	sentirse	känna	N	V;IND;PRS;FIN;ACT
sentirse	känna	sentirse	känna	N	V;IMP;FIN;ACT
campá	bell	campá	bell	N	PROPN;NOM
saíde	hämta	saíde	hämta	PROPN	V;IMP;FIN;ACT
saíde	skaffa	saíde	skaffa	PROPN	V;IMP;FIN;ACT
saíde	få	saíde	få	PROPN	ADJ;NOM;INDF;PL
saíde	get	saíde	ge	PROPN	N;NOM;INDF;MASC+FEM;SG
saíde	ut	saíde	ut	PROPN	ADV
saíde	out	saíde	out	PROPN	N;NOM;INDF;MASC+FEM;SG
saíde	ute	saíde	ute	PROPN	ADV
entras	come	entra	come	PROPN	N;NOM;INDF;MASC+FEM;SG
entras	kommer	entra	komma	PROPN	V;IND;PRS;FIN;ACT
entras	kom	entra	komma	PROPN	V;IMP;FIN;ACT
elo	att	elo	att	PROPN	PART
prestar	betalande	prestar	betalande	V	ADJ;NOM;PRS;V.PTCP
poñamos	let	poñar	leta	V	N;NOM;INDF;NEUT;SG
eléctrica	electric	eléctrico	electric	ADJ	N;NOM;INDF;NEUT;SG
eléctrica	kraft	eléctrico	kraft	ADJ	N;NOM;INDF;MASC+FEM;SG
eléctrica	makt	eléctrico	makt	ADJ	N;NOM;INDF;MASC+FEM;SG
eléctrica	power	eléctrico	power	ADJ	N;NOM;INDF;MASC+FEM;SG
prestado	lånad	prestar	lånad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
prestado	lånat	prestar	låna	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
interiores	interiörer	interior	interiör	ADJ	N;NOM;INDF;MASC+FEM;PL
traxes	östra	traxe	östra	N	ADJ;NOM;DEF;SG
traxes	östlig	traxe	östlig	N	ADJ;NOM;INDF;MASC+FEM;SG
traxes	klä	traxe	klä	N	V;IMP;FIN;ACT
traxes	passar	traxe	passa	N	V;IND;PRS;FIN;ACT
limitado	limited	limitado	limited	ADJ	N;NOM;INDF;MASC+FEM;SG
ancián	gamla	ancián	gammal	N	ADJ;NOM;PL
ancián	gammal	ancián	gammal	N	ADJ;NOM;INDF;MASC+FEM;SG
ancián	gammalt	ancián	gammal	N	ADJ;NOM;INDF;NEUT;SG
ancián	man	ancián	man	N	PRO;NOM;INDF;MASC+FEM;SG
radicais	radikala	radical	radikal	N	ADJ;NOM;PL
radicais	radikal	radical	radikal	N	ADJ;NOM;INDF;MASC+FEM;SG
radicais	radikala	radical	radikal	N	ADJ;NOM;PL
radicais	radikalt	radical	radikal	N	ADV
recente	nyligen	recente	nyligen	ADJ	ADV
italianos	italienare	italiano	italienare	ADJ	N;NOM;INDF;MASC+FEM;PL
italianos	italienare	italiano	italienare	ADJ	N;NOM;INDF;MASC+FEM;PL
italianos	italienarna	italiano	italienare	ADJ	N;NOM;DEF;MASC+FEM;PL
ouviu	hört	ouviu	höra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ouviu	ni	ouviu	ni	V	PRO;NOM;DEF;MASC+FEM;SG
ouviu	dig	ouviu	du	V	PRO;ACC;DEF;MASC+FEM;SG
ouviu	du	ouviu	du	V	PRO;NOM;DEF;MASC+FEM;SG
jamie	jamie	jamie	jamie	PROPN	PROPN;NOM
ido	åkt	ido	åkt	ADV	V;V.CVB;ACT
ido	gått	ido	gå	ADV	V;V.CVB;ACT
arruinar	ruin	arruinar	ruin	V	N;NOM;INDF;MASC+FEM;SG
toquei	berörde	toquei	beröra	PROPN	V;NOM;PL;PST;V.PTCP
toquei	rörde	toquei	röra	PROPN	V;IND;PST;FIN;ACT
toquei	rörd	toquei	rörd	PROPN	N;NOM;INDF;MASC+FEM;SG
toquei	berört	toquei	beröra	PROPN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
toquei	touch	toquei	touch	PROPN	N;NOM;INDF;MASC+FEM;SG
toquei	beröring	toquei	beröring	PROPN	N;NOM;INDF;MASC+FEM;SG
toquei	vidrör	toquei	vidrör	PROPN	N;NOM;INDF;MASC+FEM;SG
toquei	vidröra	toquei	vidröra	PROPN	V;IMP;FIN;ACT
toquei	rör	toquei	röra	PROPN	N;NOM;INDF;NEUT;SG
pecho	stänga	pecho	stänga	PROPN	V;IMP;NFIN;ACT
pecho	nära	pecho	nära	PROPN	ADV
pecho	stäng	pecho	stäng	PROPN	V;IMP;FIN;ACT
prácticas	praktiskt	práctica	praktisk	N	ADJ;NOM;INDF;NEUT;SG
prácticas	praktisk	práctica	praktisk	N	ADJ;NOM;INDF;MASC+FEM;SG
prácticas	praktiska	práctica	praktisk	N	ADJ;NOM;PL
axuden	hjälp	axudar	hjälp	V	N;NOM;INDF;MASC+FEM;SG
hackers	hackare	hacker	hackare	PROPN	N;NOM;INDF;MASC+FEM;PL
arrecifes	coral	arrecife	coral	N	V;IMP;FIN;ACT
arrecifes	rev	arrecife	rev	N	V;IMP;FIN;ACT
éramos	var	éramo	var	V	PRO;INDF;MASC+FEM;SG
acabará	slutet	acabar	slut	V	N;NOM;DEF;NEUT;SG
acabará	end	acabar	end	V	N;NOM;INDF;MASC+FEM;SG
acabará	slut	acabar	slut	V	N;NOM;INDF;NEUT;SG
ártico	arktis	ártico	arktis	ADJ	PROPN;NOM
mortas	döda	morto	död	N	ADJ;NOM;PL
mortas	dött	morto	döda	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
egoísta	själviska	egoísta	självisk	N	ADJ;NOM;PL
egoísta	egoistisk	egoísta	egoistisk	N	ADJ;NOM;INDF;MASC+FEM;SG
egoísta	självisk	egoísta	självisk	N	ADJ;NOM;INDF;MASC+FEM;SG
egoísta	egoistiska	egoísta	egoistisk	N	ADJ;NOM;PL
crecín	växte	crecín	växa	PROPN	V;IND;PST;FIN;ACT
crecín	uppfostrade	crecín	uppfostra	PROPN	ADJ;NOM;PL;PST;V.PTCP
crecín	uppfostrad	crecín	uppfostrad	PROPN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
crecín	uppväxt	crecín	uppväxt	PROPN	N;NOM;INDF;MASC+FEM;SG
crecín	höjt	crecín	höja	PROPN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
crecín	uppvuxen	crecín	uppvuxen	PROPN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tratei	provat	tratar	provat	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
camiñas	gående	camiña	gå	N	ADJ;NOM;PRS;V.PTCP
camiñas	vandrande	camiña	vandrande	N	ADJ;NOM;PRS;V.PTCP
camiñas	promenerar	camiña	promenera	N	V;IND;PRS;FIN;ACT
camiñas	ni	camiña	ni	N	PRO;NOM;DEF;MASC+FEM;SG
camiñas	dig	camiña	du	N	PRO;ACC;DEF;MASC+FEM;SG
camiñas	du	camiña	du	N	PRO;NOM;DEF;MASC+FEM;SG
camiñas	promenera	camiña	promenera	N	V;IMP;FIN;ACT
entramos	promenerade	entrar	promenera	V	ADJ;NOM;PL;PST;V.PTCP
claridade	klart	claridade	klar	N	ADJ;NOM;INDF;NEUT;SG
claridade	tydligt	claridade	tydlig	N	ADJ;NOM;INDF;NEUT;SG
rescate	rädda	rescate	rädda	N	V;IMP;NFIN;ACT
disposta	villig	disposta	villig	V	ADJ;NOM;INDF;MASC+FEM;SG
disposta	villiga	disposta	villig	V	ADJ;NOM;PL
disposta	villigt	disposta	villig	V	ADV
disposta	klara	disposta	klar	V	ADJ;NOM;PL
disposta	beredd	disposta	beredd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
disposta	klar	disposta	klar	V	ADJ;NOM;INDF;MASC+FEM;SG
disposta	redo	disposta	redo	V	N;NOM;INDF;MASC+FEM;SG
disposta	färdiga	disposta	färdig	V	ADJ;NOM;PL
grecia	grekland	grecio	grekland	N	PROPN;NOM
xove	unga	xover	ung	N	ADJ;NOM;PL
xove	yngre	xover	ung	N	ADJ;NOM;CMPR
xove	ung	xover	ung	N	ADJ;NOM;INDF;MASC+FEM;SG
demáis	else	demáis	else	ADV	N;NOM;INDF;NEUT;SG
demáis	andra	demáis	annan	ADV	PRO;INDF;PL
demáis	övriga	demáis	övrig	ADV	ADJ;NOM;PL
frecuencia	frekvent	frecuencia	frekvent	N	ADV
frecuencia	ofta	frecuencia	ofta	N	ADV
frecuencia	ofta	frecuencia	ofta	N	ADV
caeron	ha	caer	ha	V	INTJ
agradecido	tacksamma	agradecer	tacksam	V	ADJ;NOM;PL
tentan	försök	tentar	försök	V	N;NOM;INDF;NEUT;SG
tentan	de	tentar	de	V	PRO;NOM;DEF;PL
tentan	dom	tentar	de	V	PRO;NOM;DEF;PL
motel	motel	motel	motel	PROPN	N;NOM;INDF;NEUT;SG
motel	motellet	motel	motell	PROPN	N;NOM;DEF;NEUT;SG
motel	motell	motel	motell	PROPN	N;NOM;INDF;NEUT;SG
responsables	ansvarsfullt	responsable	ansvarsfull	N	ADJ;NOM;INDF;NEUT;SG
responsables	ansvariga	responsable	ansvarig	N	ADJ;NOM;PL
responsables	ansvarsfull	responsable	ansvarsfull	N	ADJ;NOM;INDF;MASC+FEM;SG
responsables	ansvarig	responsable	ansvarig	N	ADJ;NOM;INDF;MASC+FEM;SG
responsables	ansvarigt	responsable	ansvarig	N	ADJ;NOM;INDF;NEUT;SG
responsables	för	responsable	för	N	ADP
responsables	vilka	responsable	vilken	N	PRO;INDF;PL
responsables	vem	responsable	vem	N	PRO;INDF;MASC+FEM;SG
nobel	nobel	nobel	nobel	N	PROPN;NOM
sentiu	feel	sentiu	feel	V	N;NOM;INDF;MASC+FEM;SG
sentiu	känn	sentiu	känna	V	N;NOM;INDF;MASC+FEM;SG
sentiu	filt	sentiu	filt	V	N;NOM;INDF;MASC+FEM;SG
sentiu	de	sentiu	de	V	PRO;NOM;DEF;PL
sentiu	dom	sentiu	de	V	PRO;NOM;DEF;PL
falen	talande	faler	tala	V	ADJ;NOM;PRS;V.PTCP
industriais	industriellt	industrial	industriell	N	ADJ;NOM;INDF;NEUT;SG
industriais	industriella	industrial	industriell	N	ADJ;NOM;PL
belfast	belfast	belfast	belfast	PROPN	PROPN;NOM
poderiades	ni	poderiade	ni	N	PRO;NOM;DEF;MASC+FEM;SG
poderiades	dig	poderiade	du	N	PRO;ACC;DEF;MASC+FEM;SG
poderiades	du	poderiade	du	N	PRO;NOM;DEF;MASC+FEM;SG
poderiades	kan	poderiade	kunna	N	V;IND;PRS;FIN;ACT
poderiades	kunde	poderiade	kunna	N	V;IND;PST;FIN;ACT
curva	vrida	curvar	vrida	N	V;IMP;FIN;ACT
curva	vänd	curvar	vända	N	V;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pasas	ni	pasa	ni	N	PRO;NOM;DEF;MASC+FEM;SG
pasas	dig	pasa	du	N	PRO;ACC;DEF;MASC+FEM;SG
pasas	du	pasa	du	N	PRO;NOM;DEF;MASC+FEM;SG
pasas	spenderar	pasa	spendera	N	V;IND;PRS;FIN;ACT
pasas	spendera	pasa	spendera	N	V;IMP;FIN;ACT
tratamentos	är	tratamento	vara	N	V;IND;PRS;FIN;ACT
almacéns	lagrar	almacén	lagra	N	V;IND;PRS;FIN;ACT
almacéns	förvaras	almacén	förvara	N	V;IND;PRS;FIN;PASS
almacéns	lagra	almacén	lag	N	V;IMP;FIN;ACT
meteu	got	meteu	got	V	N;NOM;INDF;NEUT;SG
