kristus	kriste	kristus	krist	N;NOM;SG	V;IMP;SG;1;POS;FIN
saavutettu	splněno	saavuttaa	splněný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
saavutettu	splněna	saavuttaa	splněný	V;NOM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
saavutettu	dosaženo	saavuttaa	dosažený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
saavutettu	dosažený	saavuttaa	dosažený	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
saavutettu	dosažen	saavuttaa	dosažený	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
saavutettu	dosažené	saavuttaa	dosažený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
funk	funk	funk	funk	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
ska	ska	ska	ska	PROPN;NOM;SG	PROPN;NOM;MASC;SG;POS
hevoset	koně	hevonen	kůň	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
hevoset	koní	hevonen	kůň	N;NOM;PL	N;ANIM;GEN;MASC;PL;POS
sävellykset	kompozice	sävellys	kompozice	N;NOM;PL	N;NOM;FEM;SG;POS
myönnetään	poskytnutá	myöntää	poskytnutý	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;POS
myönnetään	udělené	myöntää	udělený	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;POS
myönnetään	uděleno	myöntää	udělený	V;IND;PRS;FIN;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
myönnetään	udělen	myöntää	udělno	V;IND;PRS;FIN;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
myönnetään	poskytnuta	myöntää	poskytnutý	V;IND;PRS;FIN;PASS	ADJ;POS;V.PTCP;PASS
piireissä	kruhy	piireä	kruh	N;IN+ESS;PL	N;INAN;NOM;MASC;PL;POS
piireissä	kroužky	piireä	kroužka	N;IN+ESS;PL	N;INAN;NOM;MASC;PL;POS
aston	aston	asto	aston	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
tuotettu	vyrobené	tuottaa	vyrobený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
tuotettu	vyrobeno	tuottaa	vyrobený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
tuotettu	vytvořené	tuottaa	vytvořený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
dokumentin	dokumentární	dokumentti	dokumentární	N;GEN;SG	ADJ;NOM;MASC;SG;POS
dokumentin	dokument	dokumentti	dokument	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
pysyvän	stojící	pysyvä	stojící	ADJ;GEN;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
pysyvän	stání	pysyvä	stání	ADJ;GEN;SG	N;NOM;NEUT;SG;POS
pistää	žihadlo	pistää	žihadlo	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
pelko	strachu	pelko	strach	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
horn	horn	horn	horn	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sankarit	hrdinů	sankari	hrdina	N;NOM;PL	N;ANIM;GEN;MASC;PL;POS
sankarit	hrdiny	sankari	hrdina	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
notre	notre	notre	notre		PROPN;FEM;SG;POS
erin	erin	erin	erin	N;NOM;SG	PROPN;NOM;FEM;SG;POS
tarinoiden	příběhy	tarina	příběh	N;GEN;PL	N;INAN;NOM;MASC;PL;POS
päivien	dny	päivä	den	N;GEN;PL	N;INAN;NOM;MASC;PL;POS
yksityisen	soukromé	yksityinen	soukromý	ADJ;GEN;SG	ADJ;NOM;MASC;SG;POS
yksityisen	privátní	yksityinen	privátní	ADJ;GEN;SG	ADJ;NOM;MASC;SG;POS
yksityisen	soukromá	yksityinen	soukromý	ADJ;GEN;SG	ADJ;NOM;FEM;SG;POS
yksityisen	soukromý	yksityinen	soukromý	ADJ;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
lucy	lucy	lucy	luc	PROPN;NOM;SG	PROPN;NOM;FEM;SG;POS
sophie	sophie	sophi	sophie	N;NOM;SG	PROPN;NOM;FEM;SG;POS
uno	uno	uno	uno	N;NOM;SG	PROPN;NOM;MASC;SG;POS
akselin	nápravu	akseli	náprava	N;GEN;SG	N;ACC;FEM;SG;POS
akselin	náprava	akseli	náprava	N;GEN;SG	N;NOM;FEM;SG;POS
akselin	osy	akseli	osa	N;GEN;SG	N;NOM;FEM;PL;POS
akselin	osa	akseli	osa	N;GEN;SG	N;NOM;FEM;SG;POS
akselin	osu	akseli	osu	N;GEN;SG	N;NOM;FEM;SG;POS
venezuelan	venezuelské	vene#zuela	venezuelský	N;GEN;SG	ADJ;NOM;FEM;SG;POS
venezuelan	venezuele	vene#zuela	venezuel	N;GEN;SG	N;DAT;FEM;SG;POS
venezuelan	venezuely	vene#zuela	venezuel	N;GEN;SG	PROPN;NOM;FEM;SG;POS
omistajat	vlastníky	omistaja	vlastník	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
keskeyttää	přerušení	keskeyttää	přerušení	V;IND;SG;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
erilliset	oddělit	erillinen	oddělit	ADJ;NOM;PL	V;PFV;POS;NFIN
erilliset	samostatné	erillinen	samostatný	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
kirjeitä	dopisy	kirje	dopis	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kirjeitä	písmena	kirje	písmeno	N;PRT;PL	N;NOM;NEUT;PL;POS
kirjeitä	písmen	kirje	písmeno	N;PRT;PL	N;NOM;NEUT;PL;POS
tulevaisuuteen	budoucnosti	tulevaisuus	budoucnost	N;IN+ALL;SG	N;NOM;FEM;SG;POS
tulevaisuuteen	budoucí	tulevaisuus	budoucí	N;IN+ALL;SG	ADJ;NOM;MASC;SG;POS
tulevaisuuteen	budoucnost	tulevaisuus	budoucnost	N;IN+ALL;SG	N;NOM;FEM;SG;POS
mitata	opatření	mitata	opatření	V;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
ohjauksen	řízení	ohjaus	řízení	N;GEN;SG	N;NOM;NEUT;SG;POS
kesäkuu	června	kesäkuu	červen	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
davies	davies	davies	davies	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kunnia	poctěn	kunnia	poctěný	N;NOM;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
kunnia	slávu	kunnia	sláva	N;NOM;SG	N;ACC;FEM;SG;POS
konrad	konrad	konrad	konrad	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
vaikuttava	impozantní	vaikuttaa	impozantní	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;SG;POS
vaikuttava	působivé	vaikuttaa	působivý	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
vaikuttava	působivý	vaikuttaa	působivý	V;NOM;SG;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG;POS
työllistää	zaměstnávají	työllistää	zaměstnávat	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
osuu	hity	osua	hit	V;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;PL;POS
osuu	hit	osua	hit	V;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
pjotr	pjotr	pjotr	pjotr	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
linjat	linie	linja	linie	N;NOM;PL	N;NOM;FEM;SG;POS
ramsay	ramsay	ramsaa	ramsay	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
vastapäätä	opak	vasta#pää	opak	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
vastapäätä	naproti	vasta#pää	naproti	N;PRT;SG	ADP;DAT
jeanne	jeanne	jeanne	jeanne		PROPN;NOM;FEM;SG;POS
veri	krvi	veri	krev	N;NOM;SG	N;DAT;FEM;SG;POS
veri	blood	veri	blood	N;NOM;SG	PROPN;NOM;MASC;SG;POS
kitaran	kytara	kitara	kytara	N;GEN;SG	N;NOM;FEM;SG;POS
kitaran	kytaru	kitara	kytara	N;GEN;SG	N;ACC;FEM;SG;POS
spartan	spartan	sparta	spartan	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
esineet	objektů	esine	objekt	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
rannan	pláži	ranta	pláž	N;GEN;SG	N;DAT;FEM;SG;POS
rannan	pláže	ranta	pláž	N;GEN;SG	N;NOM;FEM;PL;POS
rannan	pláž	ranta	pláž	N;GEN;SG	N;NOM;FEM;SG;POS
nimitetty	jmenovaný	nimittää	jmenovaný	V;NOM;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS
nimitetty	jmenované	nimittää	jmenovaný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
nimitetty	jmenován	nimittää	jmenovaný	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
nikita	nikita	nikita	nikita	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tehtaat	mills	tehdas	mills	N;NOM;PL	PROPN;ANIM;NOM;MASC;SG;POS
duncan	duncana	duncan	duncan	PROPN;NOM;SG	N;ANIM;ACC;MASC;SG;POS
duncan	duncan	duncan	duncan	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hollannissa	holandsko	hollanti	holandský	N;IN+ESS;SG	ADJ;POS
hollannissa	holland	hollanti	holland	N;IN+ESS;SG	N;INAN;NOM;MASC;SG;POS
gerhard	gerhard	gerhard	gerhard	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kilon	kilo	kilo	kilo	N;GEN;SG	N;NOM;NEUT;SG;POS
felipe	felipe	felipe	felipe	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
jokia	řek	joki	řeka	N;PRT;PL	N;GEN;FEM;PL;POS
jokia	řeky	joki	řeka	N;PRT;PL	N;NOM;FEM;PL;POS
jokia	rivers	joki	rivers	N;PRT;PL	PROPN;ANIM;NOM;MASC;SG;POS
suunnitteilla	plánované	suunnitteilla	plánovaný	ADV	ADJ;NOM;NEUT;SG;POS
suunnitteilla	plánováno	suunnitteilla	plánovaný	ADV	ADJ;NEUT;SG;POS;V.PTCP;PASS
suunnitteilla	plánovaný	suunnitteilla	plánovaný	ADV	ADJ;INAN;NOM;MASC;SG;POS
suunnitteilla	naplánované	suunnitteilla	naplánovaný	ADV	ADJ;NOM;NEUT;SG;POS
suunnitteilla	plánovaná	suunnitteilla	plánovaný	ADV	ADJ;NOM;FEM;SG;POS
rajattu	omezeno	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
rajattu	omezený	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
rajattu	omezené	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
rajattu	omezená	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
rajattu	vymezená	rajata	vymezený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
rajattu	omezeno	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
rajattu	omezený	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
rajattu	omezená	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
rajattu	omezené	rajata	omezený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
rajattu	vymezených	rajata	vymezený	V;NOM;SG;V.PTCP;PASS	ADJ;GEN;MASC;PL;POS
rajattu	vymezené	rajata	vymezený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
citroën	citroën	citroën	citroën		N;INAN;NOM;MASC;SG;POS
julkaistut	zveřejněné	julkaista	zveřejněný	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
julkaistut	zveřejněno	julkaista	zveřejněný	V;NOM;PL;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
julkaistut	zveřejněna	julkaista	zveřejněný	V;NOM;PL;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
julkaistut	publikoval	julkaista	publikovat	V;NOM;PL;V.PTCP;PASS	V;MASC;SG;POS;PST;V.PTCP;ACT
julkaistut	vydané	julkaista	vydaný	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
matkustaja	cestující	matkustaja	cestující	N;NOM;SG	ADJ;ANIM;IPFV;NOM;MASC;PL;POS;PRS;V.PTCP;ACT
romanttinen	romantika	romanttinen	romantik	ADJ;NOM;SG	N;NOM;FEM;SG;POS
romanttinen	romantik	romanttinen	romantik	ADJ;NOM;SG	N;ANIM;NOM;MASC;SG;POS
tulevaisuus	budoucí	tulevaisuus	budoucí	N;NOM;SG	ADJ;NOM;MASC;SG;POS
hautausmaan	hřbitov	hautaus#maa	hřbitov	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
madridissa	madrid	madridi	madrid	N;IN+ESS;SG	PROPN;INAN;NOM;MASC;SG;POS
madridissa	madridu	madridi	madrida	N;IN+ESS;SG	PROPN;INAN;GEN;MASC;SG;POS
pyyntö	požádat	pyyntö	požádat	N;NOM;SG	V;PFV;POS;NFIN
rinta	hrudníku	rinta	hrudník	N;NOM;SG	N;INAN;DAT;MASC;SG;POS
rinta	prsa	rinta	prsa	N;NOM;SG	N;NOM;NEUT;PL;POS
balkanin	balkán	balkan	balkán	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
balkanin	balkán	balkan	balkán	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
spider	pavouk	spider	pavouk		N;INAN;NOM;MASC;SG;POS
spider	pavoučí	spider	pavoučit		ADJ;NOM;MASC;SG;POS
spider	spider	spider	spider		N;INAN;NOM;MASC;SG;POS
näkökulma	pohledu	näkö#kulma	pohled	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
näkökulma	perspektivy	näkö#kulma	perspektiva	N;NOM;SG	N;NOM;FEM;PL;POS
sieni	plísňové	sieni	plísňový	N;NOM;SG	ADJ;NOM;NEUT;SG;POS
sieni	houby	sieni	houba	N;NOM;SG	N;NOM;FEM;PL;POS
alkoholia	alkoholu	alkoholi	alkohol	N;PRT;SG	N;INAN;GEN;MASC;SG;POS
alkoholia	alkohol	alkoholi	alkohol	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
syvyys	hloubku	syvyys	hloubka	N;NOM;SG	N;ACC;FEM;SG;POS
syvyys	hloubky	syvyys	hloubka	N;NOM;SG	N;NOM;FEM;PL;POS
wwf	wwf	wwf	wwf	N;NOM;SG	PROPN;FEM;POS
leirin	kemp	leiri	kemp	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
leirin	camp	leiri	camp	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
leirin	tábor	leiri	tábor	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
konsertteja	koncertů	konsertti	koncert	N;PRT;PL	N;INAN;GEN;MASC;PL;POS
konsertteja	koncerty	konsertti	koncert	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
työkaluja	nástroje	työ#kalu	nástroj	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
työkaluja	nářadí	työ#kalu	nářadí	N;PRT;PL	N;NOM;NEUT;SG;POS
näkymä	zobrazit	näkymä	zobrazit	N;NOM;SG	V;PFV;POS;NFIN
liikkeeseen	oběhu	liike	oběh	N;IN+ALL;SG	N;INAN;GEN;MASC;SG;POS
liikkeeseen	oběh	liike	oběh	N;IN+ALL;SG	N;INAN;NOM;MASC;SG;POS
liikkeeseen	emise	liike	emise	N;IN+ALL;SG	N;NOM;FEM;PL;POS
liikkeeseen	vydání	liike	vydání	N;IN+ALL;SG	N;NOM;NEUT;SG;POS
sotia	války	sota	válka	N;PRT;PL	N;NOM;FEM;PL;POS
sotia	válek	sota	válka	N;PRT;PL	N;GEN;FEM;PL;POS
simpson	simpsonová	simpso	simpsonový	N;NOM;SG	ADJ;NOM;FEM;SG;POS
simpson	simpson	simpso	simpson	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
heinz	heinz	heinz	heinz	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
vaihtoehtoja	alternativy	vaihto#ehto	alternativa	N;PRT;PL	N;NOM;FEM;PL;POS
vaihtoehtoja	opce	vaihto#ehto	opce	N;PRT;PL	N;NOM;FEM;SG;POS
vaihtoehtoja	volby	vaihto#ehto	volba	N;PRT;PL	N;NOM;FEM;PL;POS
vaihtoehtoja	možnosti	vaihto#ehto	možnost	N;PRT;PL	N;NOM;FEM;PL;POS
ylimääräinen	přebytek	yli#määräinen	přebytek	ADJ;NOM;SG	N;INAN;NOM;MASC;SG;POS
ylimääräinen	nadbytek	yli#määräinen	nadbytek	ADJ;NOM;SG	N;INAN;NOM;MASC;SG;POS
ylimääräinen	extra	yli#määräinen	extra	ADJ;NOM;SG	N;INAN;NOM;MASC;SG;POS
willie	willie	willie	willie	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
lohikäärme	draku	lohi#käärme	drak	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
audi	audi	audi	Audi	PROPN;NOM;SG	PROPN;FEM;POS
katja	katja	katja	katja	PROPN;NOM;SG	PROPN;NOM;FEM;SG;POS
videoita	videa	video	video	N;PRT;PL	N;NOM;NEUT;PL;POS
videoita	videí	video	videt	N;PRT;PL	N;NOM;NEUT;SG;POS
verrata	porovnání	verrata	porovnání	V;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
ajax	ajax	ajax	ajax		PROPN;INAN;NOM;MASC;SG;POS
shakespearen	shakespeara	shake#speari	shakespear	N;GEN;SG	N;ANIM;ACC;MASC;SG;POS
shakespearen	shakespeare	shake#speari	shakespeare	N;GEN;SG	N;ANIM;NOM;MASC;SG;POS
tilojen	hospodářství	tila	hospodářství	N;GEN;PL	N;NOM;NEUT;SG;POS
rannikko	pobřežní	rannikko	pobřežní	N;NOM;SG	ADJ;NOM;MASC;SG;POS
teiden	silnice	tie	silnice	N;GEN;PL	N;NOM;FEM;SG;POS
teiden	cesty	tie	cesta	N;GEN;PL	N;NOM;FEM;PL;POS
itsenäisyyttä	nezávislost	itsenäisyys	závislost	N;PRT;SG	N;NOM;FEM;SG;NEG
som	som	som	som	INTJ	PROPN;NOM;MASC;SG;POS
kansalaisia	občané	kansa#lainen	občan	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
kansalaisia	občany	kansa#lainen	občan	N;PRT;PL	N;ANIM;ACC;MASC;PL;POS
ladata	nahrávání	ladata	nahrávání	V;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
ladata	nahrajte	ladata	nahratit	V;SG;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
ladata	stahování	ladata	stahování	V;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
ladata	stažení	ladata	stažení	V;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
käsitteitä	pojmy	käsite	pojem	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
käsitteitä	koncepce	käsite	koncepce	N;PRT;PL	N;NOM;FEM;SG;POS
käsitteitä	koncepty	käsite	koncept	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
niemimaa	poloostrově	niemi#maa	poloostrov	N;NOM;SG	N;INAN;DAT;MASC;SG;POS
kaksikymmentä	twenty	kaksi#kymmenen	twent	NUM;PRT;SG	N;FEM;POS
kaksikymmentä	dvacet	kaksi#kymmenen	dvacet	NUM;PRT;SG	NUM;NOM;SG
metsään	lese	metsä	les	N;IN+ALL;SG	N;INAN;DAT;MASC;SG;POS
metsään	lesy	metsä	les	N;IN+ALL;SG	N;INAN;NOM;MASC;PL;POS
ricardo	ricardo	ricardo	ricardo	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
massaa	hmota	massa	hmota	N;PRT;SG	N;NOM;FEM;SG;POS
massaa	mše	massa	mše	N;PRT;SG	N;NOM;FEM;SG;POS
massaa	hmotnosti	massa	hmotnost	N;PRT;SG	N;NOM;FEM;SG;POS
massaa	hmotnost	massa	hmotnost	N;PRT;SG	N;NOM;FEM;SG;POS
trans	trans	trans	trans	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
microsoftin	microsoft	microsoft	microsoft	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
ruusu	rose	ruusu	rosa	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
ruusu	růži	ruusu	růže	N;NOM;SG	N;ACC;FEM;SG;POS
harryn	harry	harry	harr	N;GEN;SG	N;ANIM;NOM;MASC;SG;POS
bergman	bergman	bergma	bergman	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
lähtö	odjezdu	lähtö	odjezd	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
quest	výprava	quest	výprava		N;NOM;FEM;SG;POS
päätöksiä	rozhodnutí	päätös	rozhodnutí	N;PRT;PL	N;NOM;NEUT;SG;POS
päätöksiä	rozhodování	päätös	rozhodování	N;PRT;PL	N;NOM;NEUT;SG;POS
islamilaisen	islámský	islamilainen	islámský	N;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
islamilaisen	islámské	islamilainen	islámský	N;GEN;SG	ADJ;NOM;NEUT;SG;POS
ikuisesti	forever	ikuisesti	forever	ADV	N;NOM;MASC;SG;POS
ikuisesti	navěky	ikuisesti	navěky	ADV	N;INAN;NOM;MASC;PL;POS
vatsa	břišní	vatsa	břišní	N;NOM;SG	ADJ;NOM;MASC;SG;POS
vatsa	břicha	vatsa	břicho	N;NOM;SG	N;NOM;NEUT;PL;POS
vatsa	žaludeční	vatsa	žaludeční	N;NOM;SG	ADJ;NOM;MASC;SG;POS
vatsa	žaludku	vatsa	žaludek	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
vatsa	břicha	vatsa	břicho	N;NOM;SG	N;NOM;NEUT;PL;POS
aukko	otvoru	aukko	otvor	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
aukko	díru	aukko	díra	N;NOM;SG	N;ACC;FEM;SG;POS
aukko	díry	aukko	díra	N;NOM;SG	N;NOM;FEM;PL;POS
aukko	mezeru	aukko	mezera	N;NOM;SG	N;ACC;FEM;SG;POS
aukko	mezery	aukko	mezera	N;NOM;SG	N;NOM;FEM;PL;POS
päätä	head	pää	haad	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
päätä	hlavu	pää	hlava	N;PRT;SG	N;ACC;FEM;SG;POS
päätä	hlavička	pää	hlavička	N;PRT;SG	N;NOM;FEM;SG;POS
päätä	hlava	pää	hlava	N;PRT;SG	N;NOM;FEM;SG;POS
päätä	rozhodne	pää	rozhodnout	N;PRT;SG	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
päätä	rozhodnout	pää	rozhodnout	N;PRT;SG	V;PFV;POS;NFIN
aloilla	odvětví	ala	odvětví	N;AT+ESS
;PL	N;NOM;NEUT;SG;POS
aloilla	sektorů	ala	sektor	N;AT+ESS
;PL	N;INAN;GEN;MASC;PL;POS
aloilla	sektory	ala	sektor	N;AT+ESS
;PL	N;INAN;NOM;MASC;PL;POS
ohjataan	přesměrování	ohjata	přesměrování	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG;POS
kurki	crane	kurki	crane	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tasainen	byt	tasainen	byt	ADJ;NOM;SG	N;INAN;NOM;MASC;SG;POS
curtis	curtis	curtis	curtis	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
arvioita	odhady	arvio	odhad	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
tykit	děla	tykki	dělo	N;NOM;PL	N;NOM;FEM;SG;POS
tykit	dělo	tykki	dít	N;NOM;PL	V;NEUT;SG;POS;PST;V.PTCP;ACT
tykit	kanón	tykki	kanón	N;NOM;PL	N;INAN;NOM;MASC;SG;POS
tykit	děla	tykki	dělo	N;NOM;PL	N;NOM;FEM;SG;POS
jyp	jyp	jyp	jyp	PROPN;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
kiinteää	solidní	kiinteä	solidní	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
kiinteää	pevná	kiinteä	pevný	ADJ;PRT;SG	ADJ;NOM;FEM;SG;POS
kiinteää	pevné	kiinteä	pevný	ADJ;PRT;SG	ADJ;NOM;MASC;PL;POS
kiinteää	pevný	kiinteä	pevný	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
bosnian	bosenské	bosnia	bosenský	N;GEN;SG	ADJ;NOM;MASC;PL;POS
asunnon	byt	asunto	byt	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
asunnon	apartmán	asunto	apartmán	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
asunnon	apartmá	asunto	apartmá	N;GEN;SG	N;NOM;FEM;SG;POS
halo	halo	halo	halo		N;NOM;NEUT;SG;POS
lewisin	lewis	lewisin	lewis	ADJ;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
lewisin	lewisová	lewisin	lewisová	ADJ;GEN;SG	ADJ;NOM;FEM;SG;POS
lewisin	lewise	lewisin	lewis	ADJ;GEN;SG	N;ANIM;ACC;MASC;SG;POS
circuit	okruhu	circuit	okruh	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
montana	montana	monta	montana	PRO;NOM;SG	N;NOM;FEM;SG;POS
vuosikymmenten	desetiletí	vuosi#kymmen	desetiletí	N;GEN;PL	N;NOM;NEUT;PL;POS
vuosikymmenten	dekády	vuosi#kymmen	dekáda	N;GEN;PL	N;NOM;FEM;PL;POS
pelaamisen	hraní	pelaaminen	hraní	N;GEN;SG	N;NOM;NEUT;SG;POS
pelaamisen	herní	pelaaminen	herní	N;GEN;SG	ADJ;NOM;MASC;SG;POS
dei	dei	dei	dei		PROPN;NOM;FEM;SG;POS
temple	svatyně	temple	svatyně		N;NOM;FEM;SG;POS
temple	temple	temple	temple		PROPN;NOM;MASC;SG;POS
temple	chrám	temple	chrám		N;INAN;NOM;MASC;SG;POS
jalkaa	noha	jalka	noha	N;PRT;SG	N;NOM;FEM;SG;POS
jalkaa	nohu	jalka	noha	N;PRT;SG	N;ACC;FEM;SG;POS
jalkaa	noha	jalka	noha	N;PRT;SG	N;NOM;FEM;SG;POS
jalkaa	etapa	jalka	etapa	N;PRT;SG	N;NOM;FEM;SG;POS
jalkaa	nohu	jalka	noha	N;PRT;SG	N;ACC;FEM;SG;POS
jalkaa	noze	jalka	noha	N;PRT;SG	N;DAT;FEM;SG;POS
huvila	vily	huvila	vila	N;NOM;SG	N;NOM;FEM;PL;POS
today	dneska	today	dneska		ADV
today	dnešek	today	dnešek		N;INAN;NOM;MASC;SG;POS
today	dnes	today	dnes		ADV
ohjelmiston	software	ohjelmisto	software	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
opel	opel	opel	opel	PROPN;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
tuodaan	import	tuoda	import	V;IND;PRS;FIN;PASS	N;INAN;NOM;MASC;SG;POS
