terry	테리	terry	테리	PROPN;NOM;MASC;SG	
großstadt	메트로폴리스	großstadt	메트로폴리스	ADJ	
hardware	하드웨어	hardware	하드웨어		N
stolz	자존심	stolz	자존심	ADJ	
stolz	프라이드	stolz	프라이드	ADJ	
stolz	자랑	stolz	자랑	ADJ	
schicken	전송	schicken	전송	V;NFIN	N
schicken	송금	schicken	송금	V;NFIN	N
schicken	보냅니다	schicken	보내+ㅂ니다	V;NFIN	
schicken	전송	schicken	전송	V;NFIN	N
vorgehensweise	접근법	vorgehensweise	접근법	ADV	N
vorgehensweise	접근	vorgehensweise	접근	ADV	N
vorgehensweise	절차	vorgehensweise	절차	ADV	
vorgehensweise	시술	vorgehensweise	시술	ADV	N
vereint	단결	vereinen	단결	V;IND;SG;3;FIN	N
vereint	재결합	vereinen	재결합	V;IND;SG;3;FIN	N
schweigen	침묵	schweigen	침묵	V;NFIN	N
schweigen	사일런스	schweigen	사일런스	V;NFIN	PROPN
schweigen	침묵	schweigen	침묵	V;NFIN	N
elektronik	일렉트로닉스	elektronik	일렉트로닉스	ADJ	N
elektronik	전자제품	elektronik	전자제품	ADJ	N
elektronik	전자공학	elektronik	전자공학	ADJ	N
elektronik	전자	elektronik	전자	ADJ	N
elektronik	일렉트로닉	elektronik	일렉트로닉	ADJ	
instanz	인스턴스	instanz	인스턴스		N
geologe	지질학	geolog	지질학		N
geologe	지질학자	geolog	지질학자		N
witz	농담	witz	농담		N
witz	농담	witz	농담		N
witz	농담	witz	농담		N
witz	농담	witz	농담		N
munition	탄약	Munition	탄약		N
munition	탄약	Munition	탄약		N
vegas	베가스	vegas	베가스	PROPN;NOM;MASC;SG	
serbischen	세르비아인	serbisch	세르비아인	ADJ;NOM;PL	N
serbischen	세르비아	serbisch	세르비아	ADJ;NOM;PL	PROPN
serbischen	세르비아인	serbisch	세르비아인	ADJ;NOM;PL	N
serbischen	세르비아어	serbisch	세르비아어	ADJ;NOM;PL	
kramer	크레이머	kram	크레이머	ADJ	
trek	트렉	trek	트렉	PROPN;NOM;SG	N
brett	브렛	breten	브렛		PROPN
slowakischen	슬로바키아	slowakisch	슬로바키아	ADJ;NOM;PL	PROPN
slowakischen	슬로바키아어	slowakisch	슬로바키아어	ADJ;NOM;PL	
slowakischen	슬로바키아	slowakisch	슬로바키아	ADJ;NOM;PL	PROPN
slowakischen	슬로바키아인	slowakisch	슬로바키아인	ADJ;NOM;PL	V
slowakischen	슬로바키아어	slowakisch	슬로바키아어	ADJ;NOM;PL	
unterhaltung	대화하기	unterhaltung	대화+하+기	N;NOM;SG	V
unterhaltung	엔터테인먼트	unterhaltung	엔터테인먼트	N;NOM;SG	
festgenommen	체포	festnehmen	체포	V;V.PTCP	N
zukünftige	미래	zukünftig	미래	ADJ;NOM;FEM;PL	
zukünftige	퓨처	zukünftig	퓨처	ADJ;NOM;FEM;PL	
kontinent	콘티넨털	kontinent	콘티넨털		N
nationalparks	파크	nationalparks	파크	N;NOM;PL	
nationalparks	파크스	nationalparks	파크스	N;NOM;PL	
aufgeführten	나열	aufgeführt	나열	V;IND;PL;3;PST;FIN	N
castro	카스트로	castro	카스트+로	PROPN;NOM;SG	
happy	해피	happy	해피	PROPN;SG	
happy	행복	happy	행복	PROPN;SG	N
happy	행복해	happy	행복+하+어	PROPN;SG	CONJ
happy	행복하다	happy	행복+하+다	PROPN;SG	
happy	행복한	happy	행복+하+ㄴ	PROPN;SG	V
föderation	연맹	Föderation	연맹	ADJ	N
föderation	연방	Föderation	연방	ADJ	N
widmet	헌신	widmen	헌신	V;IND;SG;3;PRS;FIN	N
haas	하스	haas	하스	PROPN;NOM;MASC;SG	
aktiver	활성화	aktiv	활성화	ADJ	N
aktiver	활동	aktiv	활동	ADJ	N
aktiver	액티브	aktiv	액티브	ADJ	
aktiver	활성	aktiv	활성	ADJ	N
fluggesellschaft	항공사	fluggesellschaft	항공사	ADJ	N
fluggesellschaft	통신사	fluggesellschaft	통신사	ADJ	N
fluggesellschaft	캐리어	fluggesellschaft	캐리어	ADJ	
fluggesellschaft	항공	fluggesellschaft	항공	ADJ	N
fluggesellschaft	항공사	fluggesellschaft	항공사	ADJ	N
fluggesellschaft	항공	fluggesellschaft	항공	ADJ	N
fluggesellschaft	항공사	fluggesellschaft	항공사	ADJ	N
hopkins	홉킨스	hopkins	홉킨스	PROPN;NOM;MASC;SG	PROPN
nfl	nfl	nfl	nfl	PROPN;NOM;MASC;SG	
danny	대니	danny	대+이+니	PROPN;NOM;MASC;SG	PROPN
ringe	반지	ring	반지		N
neutrale	중성	neutral	중성	ADJ;NOM;FEM;PL	N
neutrale	중립성	neutral	중립성	ADJ;NOM;FEM;PL	N
neutrale	중립	neutral	중립	ADJ;NOM;FEM;PL	
ausgedrückt	표명	ausdrücken	표명	V;V.PTCP	N
albanien	알바니아	albanien	알바니아	PROPN;NOM;SG	PROPN
albanien	알바니아인	albanien	알바니아인	PROPN;NOM;SG	
albanien	알바니아어	albanien	알바니아어	PROPN;NOM;SG	
albanien	알바니아	albanien	알바니아	PROPN;NOM;SG	PROPN
angreifer	공격자가	angreifer	공격자+가	ADJ	N
valencia	발렌시아	valencia	발렌시아	PROPN;NOM;SG	PROPN
umgehend	즉시	umgehend	즉시	ADJ	
alexandre	알렉산드르	alexandre	알렉산드르	PROPN;NOM;MASC;SG	PROPN
alexandre	알렉산더르	alexandre	알렉산더르	PROPN;NOM;MASC;SG	
alexandre	알렉산더	alexandre	알렉산더	PROPN;NOM;MASC;SG	PROPN
toni	토니	toni	토니	PROPN;NOM;MASC;SG	
schlachten	전투	schlachten	전투	V;NFIN	N
marmor	대리석	marmor	대리석		N
marmor	대리석	marmor	대리석		N
judith	주디스	judith	주디스	PROPN;NOM;SG	PROPN
erweiterungen	확장	erweiterung	확장	V	N
erweiterungen	업그레이드	erweiterung	업그레이드	V	
erweiterungen	확장자	erweiterung	확장자	V	N
erweiterungen	플러그인	erweiterung	플러그+이+ㄴ	V	
sternbild	별자리	sternbild	별자리	PROPN	N
bedeutungen	의미	bedeutungen	의미	V;V.PTCP	N
lok	기관차	lok	기관차		N
angriffen	공격	angreifen	공격	V;NFIN	N
objekten	객체	objekt	객체	V;NFIN	N
objekten	개체	objekt	개체	V;NFIN	N
objekten	물체	objekt	물체	V;NFIN	N
objekten	천체	objekt	천체	V;NFIN	N
monster	괴물이	monster	괴물+이		N
kinofilm	영화	kinofilm	영화	PROPN	N
kinofilm	필름	kinofilm	필름	PROPN	N
kinofilm	영화	kinofilm	영화	PROPN	N
kinofilm	시네마	kinofilm	시네마	PROPN	
kinofilm	영화	kinofilm	영화	PROPN	N
call	통화	call	통화	ADJ	N
call	전화	call	전화	ADJ	N
call	호출	call	호출	ADJ	N
landau	란다우	landau	란다우	PROPN;NOM;MASC;SG	
statistiken	통계	statistik	통계	V;NFIN	N
statistiken	통계학	statistik	통계학	V;NFIN	N
statistiken	통계	statistik	통계	V;NFIN	N
statistiken	통계	statistik	통계	V;NFIN	N
statistiken	인사이트	statistik	인사+이트	V;NFIN	
pos	pos	pos	pos		
kulturgeschichte	문명	kulturgeschichte	문명	ADJ;NOM;FEM;PL	N
sorten	성적	sorten	성+적	V;IND;PL;3;FIN	N
sorten	다양체	sorten	다양체	V;IND;PL;3;FIN	N
sorten	버라이어티	sorten	버라이어티	V;IND;PL;3;FIN	
march	행진	march	행진	PROPN	N
march	행진곡	march	행진곡	PROPN	
paula	폴라	paula	폴르+아	PROPN;NOM;SG	
cape	케이프	cape	케이프	PROPN;NOM;SG	PROPN
landen	착륙	landen	착륙	V;NFIN	N
landen	랜딩	landen	랜딩	V;NFIN	
stanford	스탠퍼드	stanford	스탠퍼드	PROPN;NOM;SG	
stanford	스탠포드	stanford	스탠포드	PROPN;NOM;SG	
senioren	선배	senior	선배		N
senioren	노인	senior	노인		N
rudi	루돌프	rudi	루돌프	PROPN;NOM;MASC;SG	PROPN
rudi	루디	rudi	루디	PROPN;NOM;MASC;SG	
nah	닫기	nah	닫+기	ADJ	
nah	닫습니다	nah	닫+습니다	ADJ	
nah	닫아	nah	닫+아	ADJ	V
nah	근처	nah	근처	ADJ	
record	레코드	record	레코드	PROPN;NOM;SG	N
record	녹음	record	녹음	PROPN;NOM;SG	N
record	녹화	record	녹화	PROPN;NOM;SG	N
record	기록	record	기록	PROPN;NOM;SG	N
konservative	보수주의	konservativ	보수주의	ADJ;NOM;FEM;PL	N
konservative	보수	konservativ	보수	ADJ;NOM;FEM;PL	N
konservative	보수주의	konservativ	보수주의	ADJ;NOM;FEM;PL	N
konservative	보수당	konservativ	보수당	ADJ;NOM;FEM;PL	N
limited	한정	limited	한정	PROPN;NOM;SG	
limited	제한된	limited	제한+되+ㄴ	PROPN;NOM;SG	V
limited	ltd	limited	ltd	PROPN;NOM;SG	
höhlen	케이브	höhlen	케이브	N;NOM;PL	
umbauten	전환	umbauen	전환	V;IND;PL;3;PST;FIN	N
umbauten	리모델링	umbauen	리모델링	V;IND;PL;3;PST;FIN	
arabien	아라비아	arabien	아라비아		PROPN
arabien	아라비아	arabien	아라비아		PROPN
äthiopien	에티오피아	äthiopien	에티오피아	PROPN;NOM;NEUT;SG	PROPN
äthiopien	에티오피아	äthiopien	에티오피아	PROPN;NOM;NEUT;SG	PROPN
harten	열심히	hart	열심히	ADJ	ADV
harten	하드	hart	하드	ADJ	
harten	어려워	hart	어렵+어	ADJ	
birmingham	버밍엄	birmingham	버밍엄	PROPN;NOM;SG	PROPN
anfragen	요청	anfragen	요청	V;NFIN	N
anfragen	요청	anfragen	요청	V;NFIN	N
anfragen	문의	anfragen	문+의	V;NFIN	
kopieren	복사	kopieren	복사	V;NFIN	N
kopieren	카피	kopieren	카피	V;NFIN	
kopieren	복사본	kopieren	복사본	V;NFIN	N
kopieren	사본	kopieren	사본	V;NFIN	N
kopieren	복사	kopieren	복사	V;NFIN	N
gestanden	자백	gestehen|stehen	자백	V;V.PTCP	
alba	알바	Alba	알바	PROPN;NOM;SG	
verstärkte	향상	verstärken	향상	V;IND;SG;3;PST;FIN	N
zucker	설탕	zucker	설탕	ADJ	N
zucker	슈가	zucker	슈+가	ADJ	
zucker	설탕	zucker	설탕	ADJ	N
zucker	슈슈	zucker	슈슈	ADJ	
ida	ida	ida	ida	PROPN;NOM;FEM;SG	
anregung	자극	anregung	자극		N
anregung	자극	anregung	자극		N
anregung	제안	anregung	제안		N
singt	노래	singen	노래	V;IND;SG;3;PRS;FIN	N
singt	sing	singen	sing	V;IND;SG;3;PRS;FIN	
singt	노래	singen	노래	V;IND;SG;3;PRS;FIN	N
beliebig	무작위	beliebig	무작위	ADV	N
beliebig	랜덤	beliebig	랜덤	ADV	N
fertigung	프로덕션	Fertigung	프로덕션	N;NOM;FEM;SG	
dargelegt	윤곽	darlegen	윤곽	V;V.PTCP	N
erlassen	채택	erlassen	채택	V;NFIN	N
erlassen	입양	erlassen	입양	V;NFIN	N
short	짧게	short	짧+게	PROPN	
short	쇼트	short	쇼트	PROPN	
short	짧은	short	짧+ㄴ	PROPN	ADJ
haare	머리카락	haaren	머리카락		N
haare	머리	haaren	머리		N
haare	머리카락이	haaren	머리카락+이		N
engels	천사	engels	천사		N
battle	전투	battl	전투	PROPN;SG	N
battle	배틀	battl	배틀	PROPN;SG	
budget	예산	budgen	예산		N
budget	예산	budgen	예산		N
nicole	니콜	nicole	니콜	PROPN;NOM;FEM;SG	
abzug	추리	abzugen	추리		N
abzug	트리거	abzugen	트리거		
abzug	뺄셈	abzugen	뺄셈		
maschinenbau	역학	maschinenbau	역학	ADJ	N
maschinenbau	공학	maschinenbau	공학	ADJ	N
maschinenbau	엔지니어링	maschinenbau	엔지니어링	ADJ	
maschinenbau	기계	maschinenbau	기계	ADJ	N
maschinenbau	기계	maschinenbau	기계	ADJ	N
circle	circle	circle	circle		
präsentation	프레젠테이션	präsentation	프레젠테이션	ADJ	PROPN
präsentation	프레젠테이션	präsentation	프레젠테이션	ADJ	PROPN
präsentation	발표	präsentation	발표	ADJ	N
ringen	반지	ringen	반지	V;NFIN	N
ringen	고리	ringen	고리	V;NFIN	
ringen	레슬링	ringen	레슬링	V;NFIN	N
ringen	레슬링	ringen	레슬링	V;NFIN	N
getreide	곡식	getreide	곡식		N
getreide	옥수수	getreide	옥수수		N
getreide	곡물	getreide	곡물		N
getreide	곡물	getreide	곡물		N
sozialismus	사회주의	sozialismus	사회주의	PROPN;NOM;SG	N
verfassen	작성	verfassen	작성	V;NFIN	N
bulgarischen	불가리아어	bulgarisch	불가리아어	ADJ;NOM;MASC;PL	
bulgarischen	불가리아	bulgarisch	불가리아	ADJ;NOM;MASC;PL	PROPN
bulgarischen	불가리아인	bulgarisch	불가리아인	ADJ;NOM;MASC;PL	
vorliegenden	현재	vorliegend	현재	V;NFIN	N
vorliegenden	선물	vorliegend	선물	V;NFIN	N
doris	도리스	doris	도리스	PROPN;NOM;FEM;SG	
perspektiven	전망	perspektiv	전망	ADJ	
perspektiven	outlook	perspektiv	outlook	ADJ	
perspektiven	전망	perspektiv	전망	ADJ	
perspektiven	아웃룩	perspektiv	아웃룩	ADJ	N
perspektiven	관점	perspektiv	관점	ADJ	N
perspektiven	관점	perspektiv	관점	ADJ	N
madison	매디슨	madison	매디슨	PROPN;NOM;SG	
magic	마술	magic	마술		N
magic	마법	magic	마법		N
magic	magic	magic	magic		
magic	매직	magic	매직		
respekt	존경	respeken	존경	PROPN	N
respekt	존중	respeken	존중	PROPN	N
zentren	센터	zentren	센터	N	
büros	사무실	büros	사무실		N
büros	사무소	büros	사무소		N
büros	사무실	büros	사무실		N
deportiert	추방	deportiert	추방	V;V.PTCP	N
kommerziell	상용	kommerziell	상용	ADJ	N
kommerziell	상업용	kommerziell	상업용	ADJ	N
kommerziell	상업	kommerziell	상업	ADJ	N
überschritten	초과	überschreiten	초+과	V;V.PTCP	
protestantischen	개신교	protestantisch	개신교	ADJ;NOM;PL	N
erläuterungen	발언	erläuterung	발언	V;NFIN	N
erläuterungen	설명	erläuterung	설명	V;NFIN	N
audi	아우디	audi	아우디	PROPN;NOM;MASC;SG	N
tipp	힌트	tipp	힌트		N
tödlich	치명적	tödlich	치명+적	ADJ	N
tödlich	치명적이다	tödlich	치명+적+이+다	ADJ	V
tödlich	치명적	tödlich	치명+적	ADJ	N
tödlich	치명적	tödlich	치명+적	ADJ	N
geworfen	깁스	werfen	깁스	V;V.PTCP	
geworfen	캐스트	werfen	캐스트	V;V.PTCP	
geworfen	캐스팅	werfen	캐스팅	V;V.PTCP	N
senats	상원	senats	상원		N
senats	상원의원	senats	상원의원		N
zufrieden	만족도	zufrieden	만족+도	ADJ	N
zufrieden	만족	zufrieden	만족	ADJ	
zufrieden	만족	zufrieden	만족	ADJ	
zufrieden	해피	zufrieden	해피	ADJ	
zufrieden	행복	zufrieden	행복	ADJ	N
zufrieden	행복해	zufrieden	행복+하+어	ADJ	CONJ
zufrieden	행복하다	zufrieden	행복+하+다	ADJ	
zufrieden	행복한	zufrieden	행복+하+ㄴ	ADJ	V
vollen	가득	voll	가득		ADV
butler	버틀러	butler	버틀러	PROPN;NOM;SG	
knight	기사	knight	기사	PROPN	N
knight	나이트	knight	나이트	PROPN	
vegetation	식물	vegetation	식물		N
gehirn	두뇌	gehern	두뇌	N;NOM;SG	
gehirn	브레인	gehern	브레인	N;NOM;SG	
born	born	born	born		
born	출생	born	출생		N
born	탄생	born	탄생		N
empfehlen	제안	empfehlen	제안	V;NFIN	N
empfehlen	추천	empfehlen	추천	V;NFIN	
empfehlen	권장	empfehlen	권장	V;NFIN	
empfehlen	추천	empfehlen	추천	V;NFIN	
armstrong	암스트롱	armstrong	암스트랑	PROPN	
quatsch	헛소리	quatsch	헛소리	ADV	
quatsch	쓰레기	quatsch	쓰레+기	ADV	N
isaac	이삭	isaac	이삭	PROPN;NOM;MASC;SG	
humor	유머	humor	유머	PROPN	N
humor	유머	humor	유머	PROPN	N
angelegenheit	물질	anlegegenheit	물질	ADJ	N
fazit	결론	fazit	결론	N;NOM;NEUT;SG	
montiert	마운트	montieren	마운트	V;V.PTCP	
montiert	조립	montieren	조립	V;V.PTCP	N
emmy	에미상	emmy	에미상	PROPN;NOM;SG	N
kommunistische	공산주의자	kommunistisch	공산주의자	ADJ;NOM;FEM;PL	N
legion	레지옹	legion	레지옹	PROPN;NOM	N
aristoteles	아리스토텔레스	aristoteles	아리스토텔레스	ADJ;NOM;NEUT;SG	PROPN
schmale	좁아	schmal	좁+아	ADJ;NOM;FEM;PL	
expansion	팽창	expansion	팽창		N
expansion	급팽창	expansion	급팽창		N
expansion	전개	expansion	전개		N
expansion	확장	expansion	확장		N
schlag	hit	schlagen	hit		
schlag	beat	schlagen	beat		
schlag	파업	schlagen	파업		N
konzentrieren	농축	konzentrieren	농축	V;NFIN	N
konzentrieren	집중	konzentrieren	집중	V;NFIN	N
konzentrieren	집중	konzentrieren	집중	V;NFIN	N
konzentrieren	초점	konzentrieren	초점	V;NFIN	
konzentrieren	포커스	konzentrieren	포커스	V;NFIN	N
igor	이고르	igor	이고르	PROPN;NOM;MASC;SG	
erheben	상승	erheben	상승	V;NFIN	N
erheben	rise	erheben	rise	V;NFIN	
vernunft	이유	vernunft	이유		N
zensur	검열	zensur	검열		N
zensur	검열	zensur	검열		N
nachteile	결점	nachteil	결점	ADJ;NOM	
nachteile	단점	nachteil	단점	ADJ;NOM	
gepflegt	경작	pflegen	경작	ADJ;V.PTCP	N
intelligenz	지능	intelligenz	지능	ADJ	N
entkommen	탈출	entkommen	탈출	V;NFIN	N
entkommen	탈출	entkommen	탈출	V;NFIN	N
senkrecht	수직	senkrecht	수직	ADJ	N
senkrecht	수직으로	senkrecht	수직+으로	ADJ	ADV
senkrecht	수직	senkrecht	수직	ADJ	N
senkrecht	수직	senkrecht	수직	ADJ	N
senkrecht	세로로	senkrecht	세로+로	ADJ	ADV
senkrecht	세로	senkrecht	세+로	ADJ	
mediawiki	미디어위키	mediawiki	미디어위키	PROPN;NOM;SG	
gekürzt	단축	kürzen	단축	V;V.PTCP	N
augusta	아우구스타	augusta	아우구스타	PROPN;NOM;MASC;SG	
warte	기다림	wart	기다리+ㄹ	V;IND;SG;3;PRS;FIN	
warte	기다린다	wart	기다리+ㄴ다	V;IND;SG;3;PRS;FIN	
warte	기다림	wart	기다리+ㄹ	V;IND;SG;3;PRS;FIN	
warte	기다렸다	wart	기다리+었+다	V;IND;SG;3;PRS;FIN	
bauch	위장	bauch	위장		N
bauch	복부	bauch	복부		N
fördert	포스터	fördern	포스터	V;V.PTCP	
umgestellt	스위치	umstellen	스위치	V;V.PTCP	N
logos	로고	logos	로고	ADJ	
mächtigen	강력	mächtig	강력	ADJ	
mächtigen	강력한	mächtig	강력+하+ㄴ	ADJ	V
mächtigen	강력하다	mächtig	강력+하+다	ADJ	V
blockiert	차단	blockieren	차단	V;V.PTCP	N
blockiert	차단	blockieren	차단	V;V.PTCP	N
steigen	상승	steigen	상승	V;NFIN	N
steigen	rise	steigen	rise	V;NFIN	
bankier	은행원	bankei	은행원	PROPN;NOM;SG	N
low	낮은	low	낮+ㄴ		ADJ
low	낮음	low	낮+ㅁ		ADJ
low	low	low	low		
seattle	시애틀	seattle	시애틀	PROPN;NOM;SG	PROPN
grundsatz	원칙	grundsatz	원칙	ADV	N
grundsatz	원리	grundsatz	원리	ADV	N
fünfter	fifth	fünft	fifth	ADJ	
fünfter	다섯번째	fünft	다섯번째	ADJ	N
fächer	팬들	fach	팬+들	ADJ	N
fächer	과목	fach	과목	ADJ	N
bundesweit	전국	bundesweit	전국	ADJ	N
bio	소개	bio	소개	;SG	N
bio	바이오	bio	바이오	;SG	
bio	유기적	bio	유기+적	;SG	N
begeistert	두근두근	begeistern	두근두근	ADJ	
begeistert	열정	begeistern	열정	ADJ	N
begeistert	흥분	begeistern	흥분	ADJ	N
mangelnde	부족	mangelnd	부족	ADJ;NOM;FEM;PL	N
arbeitnehmer	직원	arbeitnehmer	직원	ADJ	N
arbeitnehmer	직원	arbeitnehmer	직원	ADJ	N
arbeitnehmer	직원들	arbeitnehmer	직원+들	ADJ	N
arbeitnehmer	노동자	arbeitnehmer	노동자	ADJ	N
arbeitnehmer	근로자	arbeitnehmer	근로자	ADJ	N
arbeitnehmer	노동자	arbeitnehmer	노동자	ADJ	N
arbeitnehmer	노동자들	arbeitnehmer	노동자+들	ADJ	N
arbeitnehmer	근로자	arbeitnehmer	근로자	ADJ	N
watson	왓슨	watson	왓슨	PROPN;NOM;SG	PROPN
iris	아이리스	iris	아이리스	PROPN;NOM;FEM;SG	
iris	이리스	iris	이리스	PROPN;NOM;FEM;SG	
wiese	잔디	weisen	잔디		N
wiese	초원	weisen	초원		N
seltsam	궁금해	seltsam	궁금+하+어	ADJ	V
seltsam	이상한	seltsam	이상+하+ㄴ	ADJ	V
seltsam	이상한	seltsam	이상+하+ㄴ	ADJ	V
seltsam	이상하다	seltsam	이상+하+다	ADJ	V
seltsam	odd	seltsam	odd	ADJ	
labels	레이블	labels	레이블		N
labels	라벨	labels	라벨		N
überzeugung	설득	überzeugung	설득	ADV	N
überzeugung	신념	überzeugung	신념	ADV	N
überzeugung	믿음	überzeugung	믿음	ADV	
überzeugung	신앙	überzeugung	신앙	ADV	N
überzeugung	신념	überzeugung	신념	ADV	N
überzeugung	믿음	überzeugung	믿음	ADV	
überzeugung	종교	überzeugung	종교	ADV	N
gasse	골목	geß	골목		N
ältester	장수	alt	장수	ADJ	
treu	충성	treu	충성	ADJ	
treu	충실	treu	충실	ADJ	
nachdenken	생각	nachdenken	생각	V;NFIN	
nachdenken	반영	nachdenken	반영	V;NFIN	N
nachdenken	반사	nachdenken	반사	V;NFIN	N
kunststoff	플라스틱	kunststoff	플라스틱	PROPN	
kunststoff	성형외과	kunststoff	성형외+과	PROPN	CONJ
kunststoff	플라스틱	kunststoff	플라스틱	PROPN	
kunststoff	성형	kunststoff	성형	PROPN	N
kunststoff	비닐	kunststoff	비닐	PROPN	
folk	포크	folk	포크	ADJ	
folk	민속	folk	민속	ADJ	N
gemeinsames	관절	gemeinsam	관절	ADJ;NOM;NEUT;SG	N
bestandteile	구성요소	bestandteile	구성+요소		N
bestandteile	부품	bestandteile	부품		N
bestandteile	성분	bestandteile	성분		N
bestandteile	재료	bestandteile	재료		N
bestandteile	성분	bestandteile	성분		N
handschriften	글씨	handschreifen	글씨	N	
erwartungen	기대	erwartung	기대	V;V.PTCP	
erwartungen	기대	erwartung	기대	V;V.PTCP	
tauchen	다이빙	tauchen	다이빙	V;NFIN	N
tauchen	잠수	tauchen	잠수	V;NFIN	N
tauchen	dive	tauchen	dive	V;NFIN	
tauchen	다이빙	tauchen	다이빙	V;NFIN	N
tauchen	잠수	tauchen	잠수	V;NFIN	N
ibm	ibm	ibm	ibm	PROPN;NOM;MASC;SG	
sophia	소피아	sophia	소피아	PROPN;NOM;FEM;SG	PROPN
know	노하우	know	노하우	PROPN	
bahnlinie	철도	bahnlinie	철도	N;NOM;SG	
georgien	조지아어	george	조지아어	PROPN;NOM;NEUT;SG	
georgien	조지아	george	조지아	PROPN;NOM;NEUT;SG	PROPN
georgien	조지아어	george	조지아어	PROPN;NOM;NEUT;SG	
georgien	조지아	george	조지아	PROPN;NOM;NEUT;SG	PROPN
zerstören	파괴	zerstören	파괴	V;NFIN	N
zerstören	파괴	zerstören	파괴	V;NFIN	N
professorin	교수	professorin	교수	ADJ	N
professorin	교수님	professorin	교수+님	ADJ	N
ausgenommen	제외	ausgenommen	제외	V;V.PTCP	
ausgenommen	빼고	ausgenommen	빼+고	V;V.PTCP	
gedächtnis	추억	gedächtnis	추억		N
gedächtnis	추억	gedächtnis	추억		N
gedächtnis	기억력	gedächtnis	기억력		N
gedächtnis	메모리	gedächtnis	메모리		N
gedächtnis	기억	gedächtnis	기억		N
spitznamen	닉네임	spitznamen	닉네임	V;FIN	
spitznamen	별명	spitznamen	별명	V;FIN	
spitznamen	닉네임	spitznamen	닉네임	V;FIN	
spitznamen	별명	spitznamen	별명	V;FIN	
illustrator	삽화가	illustrator	삽화+가	ADJ	N
illustrator	일러스트레이터	illustrator	일러스트레이터	ADJ	
heimlich	시크릿	heimlich	시크릿	ADJ	
heimlich	비밀	heimlich	비밀	ADJ	N
heimlich	스텔스기	heimlich	스텔스기	ADJ	
heimlich	스텔스	heimlich	스텔스	ADJ	N
verletzte	부상	verletzen	부상	V;IND;SG;3;PST;FIN	N
verletzte	부상	verletzen	부상	V;IND;SG;3;PST;FIN	N
verletzte	사상자	verletzen	사상자	V;IND;SG;3;PST;FIN	N
verletzte	부상	verletzen	부상	V;IND;SG;3;PST;FIN	N
wertvolle	소중한	wertvoll	소중+하+ㄴ	ADJ;NOM;FEM;PL	V
tempo	속도	tempo	속도	ADJ	
tempo	페이스	tempo	페이스	ADJ	
tempo	템포	tempo	템포	ADJ	
verbracht	지출	verbringen	지출	V;V.PTCP	N
professionellen	프로페셔널	professionell	프로+시럽+네	ADJ	
professionellen	프로	professionell	프로	ADJ	
professionellen	전문	professionell	전문	ADJ	N
professionellen	전문가	professionell	전문가	ADJ	
verkehrs	교통량	verkehrs	교통량		N
verkehrs	트래픽	verkehrs	트래픽		N
verkehrs	교통	verkehrs	교통		N
parallelen	평행	parallel	평행	V;NFIN	N
parallelen	병렬	parallel	병렬	V;NFIN	N
verheiratete	결혼	verheiraten	결혼	V;IND;SG;3;PST;FIN	N
klubs	클럽	klubsen	클럽	ADV	
square	제곱	squar	제곱	PROPN	
square	스퀘어	squar	스퀘어	PROPN	
square	광장	squar	광장	PROPN	N
square	사각형	squar	사각형	PROPN	
square	정사각형	squar	정사각형	PROPN	
mist	안개	messen	안개		N
cousin	사촌	cousin	사촌		N
cousin	사촌동생	cousin	사촌+동생		N
cousin	사촌	cousin	사촌		N
getriebe	톱니바퀴	getreib	톱니+바퀴		N
getriebe	변속기	getreib	변속기		N
getriebe	전송	getreib	전송		N
geistes	스피릿	geist	스피릿	N;NOM;NEUT;SG	
unmittelbaren	즉각	unmittelbar	즉각	ADJ	ADV
ungültig	공허	ungültig	공허	ADJ	
ungültig	무효	ungültig	무효	ADJ	N
ungültig	오류	ungültig	오류	ADJ	N
queensland	퀸즐랜드	queenslinden	퀸즐랜드	ADJ	PROPN
emeritierung	은퇴	Emeritierung	은퇴	ADJ	N
emeritierung	퇴직	Emeritierung	퇴직	ADJ	N
optisch	시각	optisch	시각	ADJ	N
optisch	비주얼	optisch	비주얼	ADJ	
optisch	광학	optisch	광학	ADJ	N
optisch	광안리	optisch	광안리	ADJ	
optisch	광화문	optisch	광화문	ADJ	
herzegowina	헤르체고비나	herzegowina	헤르체고비+나	PROPN;NOM;SG	CONJ
secret	시크릿	secren	시크릿	PROPN;SG	
secret	비밀	secren	비밀	PROPN;SG	N
hinzufügen	추가	hinfügen	추가	V;NFIN	
hinzufügen	추가	hinfügen	추가	V;NFIN	
experimente	실험	experiment	실험	ADJ;NOM;PL	N
experimente	실험	experiment	실험	ADJ;NOM;PL	N
experimente	실험	experiment	실험	ADJ;NOM;PL	N
armut	빈곤	armut	빈곤		N
libanon	레바논	libanon	레바논	PROPN;NOM;SG	PROPN
unbrauchbar	쓸모없는	unbrauchbar	쓸모없+는	ADJ	
protein	단백질	protein	단백질	PROPN	N
ensembles	앙상블	ensembl	앙상블		N
dänisch	덴마크어	dänisch	덴마크+어	ADJ	
dänisch	덴마크	dänisch	덴마크	ADJ	PROPN
vorwärts	전진	vorwärts	전진	ADV	
vorwärts	전달	vorwärts	전달	ADV	N
mathilde	마틸다	mathild	마틸+ㄴ다	PROPN;NOM;FEM;SG	
jugendlicher	청소년	jugendlich	청소년	ADJ	N
jugendlicher	사춘기	jugendlich	사춘기	ADJ	
