múzeá	muzeele	múzeum	muzeu	N;NOM;NEUT;PL	N;DEF;FEM;PL
plánovaná	planificate	plánovaný	planificat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
plánovaná	planificata	plánovaný	planificat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
pacienta	pacienta	paciento	pacientă	N;ANIM;ACC;MASC;SG	N;DEF;FEM;SG
pacienta	pacientul	paciento	pacient	N;ANIM;ACC;MASC;SG	N;DEF;MASC;SG
pacienta	pacienta	paciento	pacientă	N;ANIM;ACC;MASC;SG	N;DEF;FEM;SG
borngen	börngen	borngen	börngen		
letiská	aeroporturile	letisko	aeroport	N;NOM;NEUT;PL	N;DEF;FEM;PL
odmietla	refuzata	odmietnuť	refuzată	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;DEF;FEM;SG
odmietla	refuzate	odmietnuť	refuza	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;INDF;FEM;PL
odmietla	refuzat	odmietnuť	refuza	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
matke	mama	matka	mamă	N;DAT;FEM;SG	N;DEF;FEM;SG
matke	mama	matka	mamă	N;DAT;FEM;SG	N;DEF;FEM;SG
kollár	kollár	kollár	kollár	N;ANIM;NOM;MASC;SG	
zasiahla	intervenit	zasiahnuť	interveni	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
diamond	diamond	diamond	diamond	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
diamond	diamantul	diamond	diamant	PROPN;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
diamond	diamant	diamond	diamant	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
zajatí	captivitate	zajatie	captivitate	N;NOM;NEUT;PL	N;INDF;FEM;SG
zajatí	captivi	zajatie	captiv	N;NOM;NEUT;PL	ADJ;INDF;MASC;PL
zajatí	captive	zajatie	captiv	N;NOM;NEUT;PL	ADJ;INDF;FEM;PL
zajatí	captiva	zajatie	captivă	N;NOM;NEUT;PL	N;DEF;FEM;SG
zajatí	captiv	zajatie	captiv	N;NOM;NEUT;PL	ADJ;INDF;MASC;SG
hrobky	mormant	hrobok	mormant	N;NOM;FEM;PL	N;INDF;MASC;SG
hrobky	mormant	hrobok	mormant	N;NOM;FEM;PL	N;INDF;MASC;SG
hrobky	mormantul	hrobok	mormant	N;NOM;FEM;PL	N;DEF;MASC;SG
jadrová	nucleare	jadrový	nuclear	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
jadrová	nucleara	jadrový	nucleară	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
jadrová	nucleara	jadrový	nucleară	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
über	über	hber	über	PROPN;ANIM;ACC;MASC;SG	N;INDF;MASC;SG
kľúčové	cheie	kľúčový	cheie	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
kľúčové	tasta	kľúčový	tasta	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
kľúčové	cheia	kľúčový	cheie	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
desaťročia	decade	desaťročie	decade	N;NOM;NEUT;PL	
grace	har	grace	har	PROPN;NOM;FEM;SG	N;INDF;MASC;SG
grace	harul	grace	har	PROPN;NOM;FEM;SG	N;DEF;MASC;SG
grace	grace	grace	grac	PROPN;NOM;FEM;SG	PROPN
grace	gratie	grace	gratie	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
kartu	fila	kart	filă	N;ACC;FEM;SG	N;DEF;FEM;SG
kartu	fila	kart	filă	N;ACC;FEM;SG	N;DEF;FEM;SG
kartu	cardul	kart	card	N;ACC;FEM;SG	N;DEF;MASC;SG
dana	dana	daň	dana	N;NOM;FEM;SG	N;DEF;FEM;SG
edgar	edgar	edgar	edgar	PROPN;ANIM;NOM;MASC;SG	PROPN
stuart	stuart	stuart	stuart	PROPN;ANIM;NOM;MASC;SG	PROPN
študuje	studiez	študovať	studia	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;1;PRS;FIN
zákone	testamentul	zákon	testament	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
kitami	kitami	kit	kitami	N;INAN;NOM;MASC;PL	
bowell	bowell	bohell	bowell	PROPN;INAN;NOM;MASC;SG	PROPN
tokov	fluxurile	tok	flux	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
tokov	curge	tok	curge	N;INAN;GEN;MASC;PL	V;IND;SG;3;PRS;FIN
urán	uraniu	urán	uraniu	N;INAN;NOM;MASC;SG	N;INDF;MASC;PL
utiecť	evadarea	utiecť	evadare	V;PFV;POS;NFIN	N;DEF;FEM;SG
utiecť	evadare	utiecť	evadare	V;PFV;POS;NFIN	N;INDF;FEM;SG
kampane	campaniile	kampaň	campanie	N;NOM;FEM;PL	N;DEF;FEM;PL
nížina	campie	nížina	campie	N;NOM;FEM;SG	
danny	danny	danny	danny	PROPN;ANIM;NOM;MASC;SG	PROPN
obyvateľom	locuitorii	obyvateľ	locuitor	N;ANIM;DAT;MASC;PL	N;DEF;MASC;PL
magic	magice	magic	magic	PROPN;NOM;MASC;SG	ADJ;INDF;FEM;PL
magic	magie	magic	magie	PROPN;NOM;MASC;SG	N;INDF;FEM;SG
magic	magic	magic	magic	PROPN;NOM;MASC;SG	ADJ;INDF;MASC;SG
magic	magica	magic	magică	PROPN;NOM;MASC;SG	ADJ;DEF;FEM;SG
magic	magia	magic	magie	PROPN;NOM;MASC;SG	N;DEF;FEM;SG
kushiro	kushiro	kushiro	kushiro	N;INAN;NOM;MASC;SG	
stráca	pierzand	strácať	pierzand	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
materskej	maternitate	materský	maternitate	ADJ;GEN;FEM;SG	N;INDF;FEM;SG
materskej	parinte	materský	parinte	ADJ;GEN;FEM;SG	
materskej	parinte	materský	parinte	ADJ;GEN;FEM;SG	
bonus	bonusul	bonus	bonus	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
náhrada	rambursare	náhrada	rambursare	N;NOM;FEM;SG	N;INDF;FEM;SG
náhrada	restituirea	náhrada	restituire	N;NOM;FEM;SG	N;DEF;FEM;SG
náhrada	restituire	náhrada	restituire	N;NOM;FEM;SG	N;INDF;FEM;SG
náhrada	rambursare	náhrada	rambursare	N;NOM;FEM;SG	N;INDF;FEM;SG
náhrada	rambursarea	náhrada	rambursare	N;NOM;FEM;SG	N;DEF;FEM;SG
náhrada	compensare	náhrada	compensare	N;NOM;FEM;SG	N;INDF;FEM;SG
náhrada	compensatii	náhrada	compensat	N;NOM;FEM;SG	N;INDF;FEM;PL
náhrada	despagubire	náhrada	despagubire	N;NOM;FEM;SG	N;INDF;FEM;SG
náhrada	compensatie	náhrada	compensatie	N;NOM;FEM;SG	N;INDF;FEM;SG
náhrada	inlocuirea	náhrada	inlocuire	N;NOM;FEM;SG	N;DEF;FEM;SG
náhrada	inlocuitor	náhrada	inlocuitor	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
náhrada	inlocuire	náhrada	inlocuire	N;NOM;FEM;SG	N;INDF;FEM;SG
dominika	dominique	dominika	dominique	N;NOM;FEM;SG	PROPN
dominika	dominika	dominika	dominika	N;NOM;FEM;SG	PROPN
dominika	dominica	dominika	dominica	N;NOM;FEM;SG	N;DEF;FEM;SG
autorských	copyright	autorský	copyright	ADJ;GEN;MASC;PL	ADJ;INDF;MASC;SG
marcela	marcel	marcieť	marcel	N;ANIM;NOM;MASC;SG	PROPN
marcela	marcela	marcieť	marcelă	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
jakob	jakob	jakob	jakob	PROPN;ANIM;NOM;MASC;SG	PROPN
dostupná	disponibile	dostupný	disponibil	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
dostupná	disponibila	dostupný	disponibil	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
dostupná	disponibila	dostupný	disponibil	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
obmedzenie	restrictie	obmedzenie	restrictie	N;NOM;NEUT;SG	N;INDF;FEM;SG
obmedzenie	restrictii	obmedzenie	restrict	N;NOM;NEUT;SG	N;INDF;FEM;PL
obmedzenie	limitare	obmedzenie	limitare	N;NOM;NEUT;SG	N;INDF;FEM;SG
obmedzenie	limitarea	obmedzenie	limitare	N;NOM;NEUT;SG	N;DEF;FEM;SG
obmedzenie	limiteaza	obmedzenie	limitează	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
obmedzenie	limita	obmedzenie	limită	N;NOM;NEUT;SG	N;DEF;FEM;SG
obmedzenie	limita	obmedzenie	limită	N;NOM;NEUT;SG	N;DEF;FEM;SG
obmedzenie	constrangere	obmedzenie	constrangere	N;NOM;NEUT;SG	N;INDF;FEM;SG
kameraman	cameramanul	kameraman	cameraman	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
true	adevarat	true	adevarat		ADJ;INDF;MASC;SG
true	adevarat	true	adevarat		ADJ;INDF;MASC;SG
topenia	topirea	topenie	topire	N;NOM;NEUT;PL	N;DEF;FEM;SG
topenia	topire	topenie	topir	N;NOM;NEUT;PL	N;INDF;FEM;SG
nariadenia	reglementarile	nariadenie	reglementare	N;NOM;NEUT;PL	N;DEF;FEM;PL
nariadenia	reglementari	nariadenie	reglementar	N;NOM;NEUT;PL	ADJ;INDF;MASC;PL
nariadenia	regulamentele	nariadenie	regulament	N;NOM;NEUT;PL	N;DEF;FEM;PL
nariadenia	regulament	nariadenie	regulament	N;NOM;NEUT;PL	N;INDF;MASC;SG
nariadenia	regulamentul	nariadenie	regulament	N;NOM;NEUT;PL	N;DEF;MASC;SG
nariadenia	reglementare	nariadenie	reglementare	N;NOM;NEUT;PL	N;INDF;FEM;SG
nariadenia	reglementarea	nariadenie	reglementare	N;NOM;NEUT;PL	N;DEF;FEM;SG
interakcie	interactiunea	interakcia	interactiune	N;NOM;FEM;PL	N;DEF;FEM;SG
sedan	carciuma	sedan	carciumă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
sedan	carciuma	sedan	carciumă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
als	als	als	als	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
pobočky	ramurile	pobočka	ram	N;NOM;FEM;PL	N;DEF;FEM;PL
kritiku	critica	kritika	critică	N;ACC;FEM;SG	N;DEF;FEM;SG
kritiku	critici	kritika	critică	N;ACC;FEM;SG	N;INDF;MASC;PL
kritiku	critica	kritika	critică	N;ACC;FEM;SG	N;DEF;FEM;SG
kritiku	criticile	kritika	critică	N;ACC;FEM;SG	N;DEF;FEM;PL
meč	spada	meč	spadă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
meč	sabia	meč	sabia	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
meč	sabie	meč	sabie	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
chad	ciad	chad	ciad	PROPN;ANIM;NOM;MASC;SG	PROPN
chad	chad	chad	chad	PROPN;ANIM;NOM;MASC;SG	PROPN
inštitúcia	institutie	inštitúcia	institutie	N;NOM;FEM;SG	N;INDF;FEM;SG
inštitúcia	institutie	inštitúcia	institutie	N;NOM;FEM;SG	N;INDF;FEM;SG
federálny	federale	federálny	federal	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
federálny	federala	federálny	federală	ADJ;INAN;NOM;MASC;SG	N;DEF;FEM;SG
zistí	detecteaza	zistiť	detecteaz	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;IPFV;FIN
nádeje	spera	nádej	spera	N;NOM;FEM;PL	V;IND;SG;3;IPFV;FIN
juels	juels	juels	juels	PROPN;ANIM;NOM;MASC;SG	
externý	externe	externý	extern	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
externý	externi	externý	extern	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;PL
externý	externa	externý	externa	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
externý	exterior	externý	exterior	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
voyager	voyager	voyager	voyager	N;INAN;NOM;MASC;SG	PROPN
zeus	zeus	zeus	zeu	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
experimentálne	experimentala	experimentálne	experimental	ADV	N;DEF;FEM;SG
experimentálne	experimentale	experimentálne	experimental	ADV	ADJ;INDF;FEM;PL
experimentálne	experimental	experimentálne	experimental	ADV	ADJ;INDF;MASC;SG
ostro	sharp	ostro	sharp	ADV	N;INDF;MASC;SG
gott	gott	gott	gott	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
mních	monk	mní	monk	N;ANIM;NOM;MASC;SG	PROPN
mních	calugarul	mní	calugar	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
roh	coltul	roh	colt	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
roh	cornul	roh	corn	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
všimol	remarcat	všimnúť	remarca	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
všimol	observat	všimnúť	observa	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
město	město	město	město	INTJ	
vlastníkom	proprietarul	vlastník	proprietar	N;ANIM;INS;MASC;SG	N;DEF;MASC;SG
povolené	autorizate	povolený	autorizat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
povolené	autorizata	povolený	autorizat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
povolené	activate	povolený	activa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
povolené	activata	povolený	activat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
povolené	autorizate	povolený	autorizat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
povolené	autorizata	povolený	autorizat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
povolené	permis	povolený	permite	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;INDF;MASC;SG
povolené	permise	povolený	permite	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
povolené	permisa	povolený	permisa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
povolené	permis	povolený	permite	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;INDF;MASC;SG
povolené	permise	povolený	permite	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
povolené	permisa	povolený	permisa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
jedenásť	eleven	jedenásť	eleven	NUM;NOM;NEUT;SG	N;INDF;MASC;SG
jedenásť	unsprezece	jedenásť	unsprezece	NUM;NOM;NEUT;SG	NUM;PL
magnus	magnus	magnus	magnus	N;ANIM;NOM;MASC;SG	PROPN
epizódy	episoadele	epizóda	episod	N;NOM;FEM;PL	N;DEF;FEM;PL
dočasné	temporare	dočasný	temporare	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
dočasné	temporara	dočasný	temporar	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
dočasné	temporar	dočasný	temporar	ADJ;NOM;NEUT;SG	ADV
dočasné	temporara	dočasný	temporar	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
dočasné	provizorii	dočasný	provizoriu	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
dočasné	provizoriu	dočasný	provizoriu	ADJ;NOM;NEUT;SG	ADV
dočasné	provizorie	dočasný	provizorie	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
potraviny	bacanie	potravina	bacanie	N;NOM;FEM;PL	N;INDF;FEM;SG
potraviny	mancare	potravina	mancare	N;NOM;FEM;PL	N;INDF;FEM;SG
potraviny	mancare	potravina	mancare	N;NOM;FEM;PL	N;INDF;FEM;SG
potraviny	alimentare	potravina	alimentare	N;NOM;FEM;PL	N;INDF;FEM;SG
potraviny	hrana	potravina	hrană	N;NOM;FEM;PL	N;DEF;FEM;SG
očami	ochii	oko	ochi	N;INS;NEUT;PL	N;DEF;MASC;PL
kategóriu	categoria	kategória	categorie	N;ACC;FEM;SG	N;DEF;FEM;SG
kategóriu	categorii	kategória	categorie	N;ACC;FEM;SG	N;INDF;FEM;PL
kategóriu	categorie	kategória	categorie	N;ACC;FEM;SG	N;INDF;FEM;SG
spomienky	amintirile	spomienka	amintire	N;NOM;FEM;PL	N;DEF;FEM;PL
ťažkosti	dificultate	ťažkosť	dificultate	N;NOM;FEM;PL	N;INDF;FEM;SG
ťažkosti	dificultati	ťažkosť	dificultati	N;NOM;FEM;PL	
ťažkosti	dificultatea	ťažkosť	dificultate	N;NOM;FEM;PL	N;DEF;FEM;SG
ťažkosti	dificultatile	ťažkosť	dificultate	N;NOM;FEM;PL	N;DEF;FEM;PL
ťažkosti	dificultati	ťažkosť	dificultati	N;NOM;FEM;PL	
edmund	edmund	edmunda	edmunde	PROPN;ANIM;NOM;MASC;SG	PROPN
patriaci	apartinand	patriaci	apartina	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT	
protest	protestul	protest	protest	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
protest	protesteaza	protest	protesteaza	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
graham	graham	graham	graham	N;ANIM;NOM;MASC;SG	PROPN
riadené	gestionate	riadený	gestiona	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
riadené	gestionata	riadený	gestionat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
riadené	ghidate	riadený	ghidat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
riadené	controlate	riadený	controlat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
riadené	controlata	riadený	controlat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
poškodený	deteriorata	poškodený	deteriorat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
poškodený	avariate	poškodený	avaria	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
poškodený	deteriorate	poškodený	deteriorat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
poškodený	corupta	poškodený	corupta	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
zadný	spate	zadný	spate	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
isto	sigur	isto	sigur	PART	ADV
existujúcich	existent	existujúci	existent	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	ADJ;INDF;MASC;SG
existujúcich	existenta	existujúci	existent	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;DEF;FEM;SG
existujúcich	existand	existujúci	existand	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	
radosť	incantare	radosť	incantare	N;NOM;FEM;SG	N;INDF;FEM;SG
radosť	bucurie	radosť	bucurie	N;NOM;FEM;SG	N;INDF;FEM;SG
radosť	veselie	radosť	veselie	N;NOM;FEM;SG	N;INDF;FEM;SG
radosť	bucuria	radosť	bucurie	N;NOM;FEM;SG	N;DEF;FEM;SG
radosť	placerea	radosť	placere	N;NOM;FEM;SG	N;DEF;FEM;SG
radosť	placere	radosť	placere	N;NOM;FEM;SG	N;INDF;FEM;SG
radosť	placerea	radosť	placere	N;NOM;FEM;SG	N;DEF;FEM;SG
radosť	placere	radosť	placere	N;NOM;FEM;SG	N;INDF;FEM;SG
elektróny	electronii	elektrón	electron	N;INAN;NOM;MASC;PL	N;DEF;MASC;PL
prepojené	legate	prepojený	legat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
prepojené	legata	prepojený	legată	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
hus	goose	hus	goos	N;NOM;FEM;SG	PROPN
hus	gasca	hus	gască	N;NOM;FEM;SG	N;DEF;FEM;SG
hus	gasca	hus	gască	N;NOM;FEM;SG	N;DEF;FEM;SG
hus	hus	hus	hus	N;NOM;FEM;SG	PROPN
štandardná	prestabilita	štandardný	prestabilita	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
štandardná	implicite	štandardný	implicit	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
štandardná	prestabilit	štandardný	prestabilit	ADJ;NOM;FEM;SG	ADV
štandardná	implicit	štandardný	implicit	ADJ;NOM;FEM;SG	ADV
štandardná	implicita	štandardný	implicita	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
prístupná	accesibile	prístupný	accesibil	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
prístupná	accesibil	prístupný	accesibil	ADJ;NOM;FEM;SG	ADV
prístupná	accesibila	prístupný	accesibila	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
správna	corecteaza	správny	corectează	ADJ;NOM;FEM;SG	V;IND;SG;3;IPFV;FIN
správna	corecta	správny	corecta	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
správna	corecta	správny	corecta	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
správna	corect	správny	corect	ADJ;NOM;FEM;SG	ADV
sála	hall	sála	hall	N;NOM;FEM;SG	PROPN
litoměřice	litoměřice	litomchica	litomghic	PROPN;NOM;FEM;SG	
auta	masina	auto	masină	N;NOM;NEUT;PL	N;DEF;FEM;SG
auta	masina	auto	masină	N;NOM;NEUT;PL	N;DEF;FEM;SG
auta	masina	auto	masină	N;NOM;NEUT;PL	N;DEF;FEM;SG
auta	masina	auto	masină	N;NOM;NEUT;PL	N;DEF;FEM;SG
auta	masina	auto	masină	N;NOM;NEUT;PL	N;DEF;FEM;SG
krk	gat	krk	gat	N;INAN;NOM;MASC;SG	
krk	gat	krk	gat	N;INAN;NOM;MASC;SG	
krk	gatul	krk	gat	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
prach	praful	prach	praf	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
nadácia	fundatia	nadácia	fundatie	N;NOM;FEM;SG	N;DEF;FEM;SG
nadácia	fundatia	nadácia	fundatie	N;NOM;FEM;SG	N;DEF;FEM;SG
nadácia	fundatie	nadácia	fundatie	N;NOM;FEM;SG	N;INDF;FEM;SG
nadácia	fundatia	nadácia	fundatie	N;NOM;FEM;SG	N;DEF;FEM;SG
výmeny	schimburile	výmena	schimb	N;NOM;FEM;PL	N;DEF;FEM;PL
colin	collin	colin	collin	PROPN;ANIM;NOM;MASC;SG	PROPN
colin	colin	colin	colin	PROPN;ANIM;NOM;MASC;SG	PROPN
pocity	sentimentele	pocit	sentiment	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
werner	werner	werner	werner	N;ANIM;NOM;MASC;SG	PROPN
ľahký	lumina	ľahký	lumină	ADJ;INAN;NOM;MASC;SG	N;DEF;FEM;SG
ľahký	light	ľahký	light	ADJ;INAN;NOM;MASC;SG	
ľahký	lumina	ľahký	lumină	ADJ;INAN;NOM;MASC;SG	N;DEF;FEM;SG
salzburg	salzburg	salzburg	salzburg	N;NOM;FEM;SG	PROPN
africké	africani	africký	african	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;PL
africké	africana	africký	african	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
africké	africane	africký	african	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
vrtuľník	elicopterul	vrtuľník	elicopter	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
dcér	fiicele	dcér	fiice	N;GEN;FEM;PL	N;DEF;FEM;PL
zložité	complexe	zložitý	complex	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
zložité	complexul	zložitý	complex	ADJ;NOM;NEUT;SG	N;DEF;MASC;SG
zložité	complexa	zložitý	complex	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
zložité	complicata	zložitý	complicat	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
zložité	complicate	zložitý	complicat	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
zložité	complicata	zložitý	complicat	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
zložité	dificil	zložitý	dificil	ADJ;NOM;NEUT;SG	ADV
zložité	dificile	zložitý	dificil	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
zložité	dificila	zložitý	dificila	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
panva	pelvisul	panv	pelvis	N;NOM;FEM;SG	N;DEF;MASC;SG
advokát	avocata	advokát	avocata	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
advokát	avocatul	advokát	avocat	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
existujúce	existenta	existujúci	existent	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	N;DEF;FEM;SG
existujúce	existand	existujúci	existand	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	
existujúce	existente	existujúci	existent	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;INDF;FEM;PL
zaujímavý	interesanta	zaujímavý	interesant	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
zaujímavý	interesant	zaujímavý	interesant	ADJ;ANIM;NOM;MASC;SG	ADV
zaujímavý	interesanta	zaujímavý	interesant	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
odborníci	profesionisti	odborník	profesionist	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;PL
odborníci	profesionisti	odborník	profesionist	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;PL
odborníci	expertii	odborník	expert	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
dokopy	impreuna	dokopy	impreuna	ADV	
dokopy	impreuna	dokopy	impreuna	ADV	
dokopy	impreuna	dokopy	impreuna	ADV	
skúmanie	explorarea	skúmanie	explorare	N;NOM;NEUT;SG	N;DEF;FEM;SG
skúmanie	explorare	skúmanie	explorare	N;NOM;NEUT;SG	N;INDF;FEM;SG
skúmanie	ancheta	skúmanie	anchetă	N;NOM;NEUT;SG	N;DEF;FEM;SG
skúmanie	ancheta	skúmanie	anchetă	N;NOM;NEUT;SG	N;DEF;FEM;SG
skúmanie	investigatie	skúmanie	investigatie	N;NOM;NEUT;SG	N;INDF;FEM;SG
skúmanie	examinarea	skúmanie	examinare	N;NOM;NEUT;SG	N;DEF;FEM;SG
skúmanie	examinare	skúmanie	examinare	N;NOM;NEUT;SG	N;INDF;FEM;SG
vták	pasare	vták	pasar	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
vták	pasare	vták	pasar	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
vták	pasarea	vták	pasare	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
roberto	roberto	roberto	roberto	PROPN;ANIM;NOM;MASC;SG	PROPN
prevahu	superioritate	prevaha	superioritate	N;ACC;FEM;SG	
prevahu	superioritatea	prevaha	superioritate	N;ACC;FEM;SG	N;DEF;FEM;SG
pól	polul	pól	pol	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
