que	той	que	той	CONJ	DET;NOM;MASC;SG
capítulos	подається	capítulo	подаватися	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
precisamente	саме	precisamente	саме	ADV	PART
gregorio	грегоріо	gregorio	грегоріо	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
gregorio	ґреґорі	gregorio	ґреґор	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gregorio	григорій	gregorio	григорій	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gregorio	грегорі	gregorio	грегір	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gregorio	грегор	gregorio	грегор	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gregorio	григор	gregorio	григор	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
listado	перелік	listado	перелік	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
listado	list	listado	list	ADJ;MASC;SG;V.PTCP	
listado	список	listado	список	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
listado	зазначив	listado	зазначити	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
listado	перелічені	listado	перелічений	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
listado	зазначає	listado	зазначати	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
listado	переліку	listado	перелік	ADJ;MASC;SG;V.PTCP	N;INAN;GEN;MASC;SG
tocar	зворушлива	tocar	зворушливий	V;NFIN	ADJ;NOM;FEM;SG
negros	негрос	negro	негрос	N;MASC;PL	
negros	чорні	negro	чорний	N;MASC;PL	ADJ;NOM;PL
negros	чорне	negro	чорний	N;MASC;PL	ADJ;NOM;NEUT;SG
negros	чорна	negro	чорний	N;MASC;PL	ADJ;NOM;FEM;SG
negros	чорний	negro	чорний	N;MASC;PL	ADJ;NOM;MASC;SG
negros	чорних	negro	чорний	N;MASC;PL	ADJ;GEN;PL
publica	пости	publicar	пост	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
publica	дописи	publicar	допис	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
morir	die	morir	die	V;NFIN	
insecto	комахи	insecto	комаха	N;MASC;SG	N;ANIM;NOM;MASC;PL
ganando	виграш	ganar	виграти	V;V.MSDR	N;INAN;NOM;MASC;SG
autonomía	автономна	autonomía	автономний	N;FEM;SG	ADJ;NOM;FEM;SG
autonomía	автономний	autonomía	автономний	N;FEM;SG	ADJ;NOM;MASC;SG
cocina	готувати	cocina	готувати	N;FEM;SG	V;IPFV;NFIN
cocina	кук	cocina	кук	N;FEM;SG	
cocina	кухні	cocina	кухня	N;FEM;SG	N;INAN;NOM;FEM;PL
cualquiera	нікому	cualquiera	ніхто	PRO;SG	PRO;ANIM;DAT
cualquiera	нікого	cualquiera	ніхто	PRO;SG	PRO;ANIM;ACC
cualquiera	якісь	cualquiera	якийсь	PRO;SG	DET;NOM;PL
concejo	ради	concejo	рада	N;MASC;SG	N;INAN;NOM;FEM;PL
pesca	риб	pesca	риба	N;FEM;SG	N;ANIM;ACC;FEM;PL
pesca	риби	pesca	риба	N;FEM;SG	N;ANIM;NOM;FEM;PL
pesca	рибалити	pesca	рибалити	N;FEM;SG	V;IPFV;NFIN
primo	primo	primo	primo	N;MASC;SG	
avance	завчасно	avance	завчасно	N;MASC;SG	ADV
proteger	захисту	proteger	захист	V;NFIN	N;INAN;GEN;MASC;SG
proteger	захисти	proteger	захисти	V;NFIN	N;INAN;NOM;MASC;PL
presidencial	президента	presidencial	президент	ADJ;SG	N;ANIM;ACC;MASC;SG
pacientes	пацієнт	paciente	пацієнт	N;PL	N;ANIM;NOM;MASC;SG
pacientes	пацієнта	paciente	пацієнт	N;PL	N;ANIM;ACC;MASC;SG
finlandia	фінляндія	finlandia	фінляндія	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
finlandia	фінляндії	finlandia	фінляндія	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
finlandia	фінська	finlandia	фінський	N;FEM;SG	ADJ;NOM;FEM;SG
laterales	боковий	lateral	боковий	N;PL	ADJ;NOM;MASC;SG
laterales	збоку	lateral	збоку	N;PL	ADV
laterales	сторона	lateral	сторона	N;PL	N;INAN;NOM;FEM;SG
laterales	бічна	lateral	бічний	N;PL	ADJ;NOM;FEM;SG
laterales	бік	lateral	бік	N;PL	N;INAN;NOM;MASC;SG
estrecho	протока	estrecho	протокий	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
estrecho	вузькі	estrecho	вузький	ADJ;MASC;SG	ADJ;NOM;PL
indonesia	індонезійський	indonesio	індонезійський	N;FEM;SG	ADJ;NOM;MASC;SG
indonesia	індонезії	indonesio	індонезія	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
prentice	prentice	prentize	prentice	N;SG	
marino	морська	marino	морський	N;MASC;SG	ADJ;NOM;FEM;SG
ramos	рамос	ramo	рамос	N;MASC;PL	N;ANIM;NOM;MASC;SG
ray	рей	ray	рей	PROPN	
ray	ray	ray	ray	PROPN	
pelea	fight	pelea	fight	N;FEM;SG	
extra	бонус	extra	бонутися		N;INAN;NOM;MASC;SG
extra	додатки	extra	додаток		N;INAN;NOM;MASC;PL
extra	додатковий	extra	додатковий		ADJ;NOM;MASC;SG
extra	зайві	extra	зайвий		ADJ;NOM;PL
extra	додаткова	extra	додатковий		ADJ;NOM;FEM;SG
extra	додаткові	extra	додатковий		ADJ;NOM;PL
pilar	пілар	pilar	пілар	N;SG	PROPN;ANIM;NOM;FEM;SG
utilizados	використовується	utilizado	використовуватися	ADJ;MASC;PL;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
utilizados	використана	utilizado	використаний	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
utilizados	використано	utilizado	використати	ADJ;MASC;PL;V.PTCP	V;PFV;IND;0;FIN
moral	бойового	moral	бойовий	N;FEM;SG	ADJ;GEN;MASC;SG
cierre	закрити	cierre	закрити	N;MASC;SG	V;PFV;NFIN
cierre	близький	cierre	близький	N;MASC;SG	ADJ;NOM;MASC;SG
cierre	близько	cierre	близько	N;MASC;SG	ADV
cierre	близькі	cierre	близький	N;MASC;SG	ADJ;NOM;PL
vargas	варгас	vargo	варгас	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
carl	карл	carl	карл	PROPN	PROPN;ANIM;NOM;MASC;SG
paisaje	ландшафтний	paisaje	ландшафтний	N;MASC;SG	ADJ;NOM;MASC;SG
noble	дворянин	noble	дворянин	ADJ;SG	N;ANIM;NOM;MASC;SG
noble	благородні	noble	благородний	ADJ;SG	ADJ;NOM;PL
pertenecientes	належності	perteneciente	належність	ADJ;PL	N;INAN;GEN;FEM;SG
pertenecientes	належить	perteneciente	належати	ADJ;PL	V;IPFV;IND;SG;3;PRS;FIN
aviación	авіації	aviación	авіація	N;FEM;SG	N;INAN;NOM;FEM;PL
rendimiento	порції	rendimiento	порція	N;MASC;SG	N;INAN;NOM;FEM;PL
actuó	діяли	actuar	діяти	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
usada	використовується	usado	використовуватися	ADJ;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
usada	використані	usado	використаний	ADJ;FEM;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
usada	використано	usado	використати	ADJ;FEM;SG;V.PTCP	V;PFV;IND;0;FIN
penal	пенальті	penal	пенальтий	ADJ;SG	N;INAN;NOM;MASC;PL
penal	штраф	penal	штраф	ADJ;SG	N;INAN;NOM;MASC;SG
penal	кримінальні	penal	кримінальний	ADJ;SG	ADJ;NOM;PL
penal	злочинець	penal	злочинець	ADJ;SG	N;ANIM;NOM;MASC;SG
penal	штрафні	penal	штрафний	ADJ;SG	ADJ;NOM;PL
davis	девіс	davis	девес	PROPN	PROPN;ANIM;NOM;MASC;SG
sam	сем	sam	сем	PROPN	PROPN;ANIM;NOM;MASC;SG
sam	sam	sam	sam	PROPN	
recuperar	відновлення	recuperar	відновлення	V;NFIN	N;INAN;NOM;NEUT;SG
recuperar	отримання	recuperar	отримання	V;NFIN	N;INAN;NOM;NEUT;SG
resumen	абстрактний	resumen	абстрактний	N;MASC;SG	ADJ;NOM;MASC;SG
medellín	медельїн	medellín	медельїн	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
serbia	сербія	serbio	сербія	ADJ;FEM;SG	PROPN;INAN;NOM;FEM;SG
serbia	сербії	serbio	сербія	ADJ;FEM;SG	PROPN;INAN;GEN;FEM;SG
existentes	існуюче	existente	існуюче	ADJ;PL	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
existentes	існуючий	existente	існуючий	ADJ;PL	ADJ;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
existentes	існуючу	existente	існуюча	ADJ;PL	ADJ;IPFV;ACC;FEM;SG;PRS;V.PTCP;ACT
errores	помилка	error	помилка	N;MASC;PL	N;INAN;NOM;FEM;SG
raíces	коріння	raíz	коріння	N;FEM;PL	N;INAN;NOM;NEUT;SG
responsabilidad	фінансової	responsabilidad	фінансовий	N;FEM;SG	ADJ;GEN;FEM;SG
amenaza	загрожує	amenaza	загрожувати	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
amenaza	загрози	amenaza	загроза	N;FEM;SG	N;INAN;NOM;FEM;PL
amenaza	загрози	amenaza	загроза	N;FEM;SG	N;INAN;NOM;FEM;PL
amenaza	погроз	amenaza	погроз	N;FEM;SG	N;INAN;GEN;FEM;PL
amenaza	погрози	amenaza	погрози	N;FEM;SG	N;INAN;NOM;FEM;PL
ojo	eye	ojo	eye	N;MASC;SG	
cero	zero	cero	zero	N;MASC;SG	
cero	нульовий	cero	нульовий	N;MASC;SG	ADJ;NOM;MASC;SG
cero	нуль	cero	нуль	N;MASC;SG	
cero	нулі	cero	нуль	N;MASC;SG	N;INAN;NOM;MASC;PL
convención	конвенції	convención	конвенція	N;FEM;SG	N;INAN;NOM;FEM;PL
habilidades	уміння	habilidad	уміння	N;FEM;PL	N;INAN;NOM;NEUT;SG
habilidades	майстерність	habilidad	майстерність	N;FEM;PL	N;INAN;NOM;FEM;SG
habilidades	уміння	habilidad	уміння	N;FEM;PL	N;INAN;NOM;NEUT;SG
bbc	bbc	bbc	bbc	N;FEM;SG	
pago	заплатити	pago	заплатити	N;MASC;SG	V;PFV;NFIN
pago	платять	pago	платяти	N;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
pago	заплатить	pago	заплатити	N;MASC;SG	V;PFV;IND;SG;3;FUT;FIN
pago	оплати	pago	оплата	N;MASC;SG	N;INAN;NOM;FEM;PL
pago	сплати	pago	сплата	N;MASC;SG	N;INAN;NOM;FEM;PL
pago	паго	pago	паго	N;MASC;SG	
tendencia	актуальні	tendencia	актуальний	N;FEM;SG	ADJ;NOM;PL
tendencia	популярні	tendencia	популярний	N;FEM;SG	ADJ;NOM;PL
tendencia	популярне	tendencia	популярний	N;FEM;SG	ADJ;NOM;NEUT;SG
tendencia	актуальне	tendencia	актуальний	N;FEM;SG	ADJ;NOM;NEUT;SG
tendencia	тенденції	tendencia	тенденція	N;FEM;SG	N;INAN;NOM;FEM;PL
instalación	установити	instalación	установити	N;FEM;SG	V;PFV;NFIN
instalación	встановити	instalación	встановити	N;FEM;SG	V;PFV;NFIN
marcas	торговельних	marca	торговельний	N;FEM;PL	ADJ;ACC;PL
marcas	позначає	marca	позначати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
índice	index	índice	index	N;MASC;SG	
gana	перемог	ganar	перемогти	V;IND;SG;3;PRS;FIN	N;INAN;GEN;FEM;PL
gana	посіла	ganar	посіти	V;IND;SG;3;PRS;FIN	V;PFV;FEM;IND;SG;PST;FIN
gana	виграє	ganar	виграти	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN
gana	win	ganar	win	V;IND;SG;3;PRS;FIN	
gana	переможе	ganar	перемогти	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN
cambia	зміни	cambiar	зміна	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;PL
cambia	зміна	cambiar	зміна	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
cambia	change	cambiar	change	V;IND;SG;3;PRS;FIN	
hectáreas	гектар	hectárea	гектар	N;FEM;PL	N;INAN;NOM;MASC;SG
hectáreas	акр	hectárea	акр	N;FEM;PL	
próximo	наступних	próximo	наступний	ADJ;MASC;SG	ADJ;GEN;PL
próximo	майбутні	próximo	майбутній	ADJ;MASC;SG	ADJ;NOM;PL
próximo	next	próximo	next	ADJ;MASC;SG	
próximo	далі	próximo	далі	ADJ;MASC;SG	ADV
pena	пенальті	pena	пенальтий	N;FEM;SG	N;INAN;NOM;MASC;PL
pena	шкода	pena	шкода	N;FEM;SG	
quizás	maybe	quizás	maybe	ADV	
comparación	порівняти	comparación	порівняти	N;FEM;SG	V;PFV;NFIN
comparación	порівнювати	comparación	порівнювати	N;FEM;SG	V;IPFV;NFIN
comparación	порівняйте	comparación	порівняти	N;FEM;SG	V;PFV;IMP;PL;2;FIN
producen	виготовлення	producir	виготовлення	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
tiro	стрільби	tiro	стрільба	N;MASC;SG	N;INAN;NOM;FEM;PL
tiro	зйомки	tiro	зйомка	N;MASC;SG	N;INAN;NOM;FEM;PL
tiro	застрелив	tiro	застрелити	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
navarro	наварро	navarro	наварро	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
solitario	самотні	solitario	самотний	ADJ;MASC;SG	ADJ;NOM;PL
solitario	самотньо	solitario	самотньо	ADJ;MASC;SG	ADV
wisconsin	вісконсин	wisconsin	вісконсина	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
magdalena	мадлен	magdaleno	мадлен	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
magdalena	магдалена	magdaleno	магдалений	N;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
magdalena	магдалена	magdaleno	магдалений	N;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
tasa	оцінити	tasa	оцінити	N;FEM;SG	V;PFV;NFIN
tasa	оцініть	tasa	оцінити	N;FEM;SG	V;PFV;IMP;PL;2;FIN
hecha	зробила	hecho	зробити	ADJ;FEM;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
hecha	made	hecho	made	ADJ;FEM;SG;V.PTCP	
wiki	вікі	wiki	вік	N;MASC;SG	
criterios	критерій	criterio	критерій	N;MASC;PL	N;INAN;NOM;MASC;SG
out	назовні	out	назовні		ADV
out	вийшов	out	вийти		V;PFV;MASC;IND;SG;PST;FIN
out	out	out	out		
interpretada	розібрати	interpretado	розібрати	ADJ;FEM;SG;V.PTCP	V;PFV;NFIN
disponibles	доступний	disponible	доступний	ADJ;PL	ADJ;NOM;MASC;SG
disponibles	наявний	disponible	наявний	ADJ;PL	ADJ;NOM;MASC;SG
estadística	статистики	estadístico	статистика	N;FEM;SG	N;INAN;NOM;FEM;PL
estadística	статистичні	estadístico	статистичний	N;FEM;SG	ADJ;NOM;PL
estadística	статистичних	estadístico	статистичний	N;FEM;SG	ADJ;ACC;PL
dependiendo	залежно	depender	залежно	V;V.MSDR	ADV
simón	симон	simón	симон	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
simón	сімон	simón	сімон	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
simón	саймон	simón	саймон	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gil	гіл	gil	гіл.	PROPN	N;ANIM;NOM;MASC;SG
escapar	втеча	escapar	втеча	V;NFIN	N;INAN;NOM;FEM;SG
escapar	втечу	escapar	втеча	V;NFIN	N;INAN;ACC;FEM;SG
espada	шаблі	espada	шабля	N;FEM;SG	N;INAN;NOM;FEM;PL
espada	мечі	espada	меч	N;FEM;SG	N;INAN;NOM;MASC;PL
will	воля	will	воля	PROPN	N;INAN;NOM;FEM;SG
will	буде	will	бути	PROPN	V;IPFV;IND;SG;3;FUT;FIN
will	будуть	will	бути	PROPN	V;IPFV;IND;PL;3;FUT;FIN
árabes	арабських	árabe	арабський	N;PL	ADJ;GEN;PL
árabes	арабський	árabe	арабський	N;PL	ADJ;NOM;MASC;SG
sexto	секст	sexto	секст	ADJ;MASC;SG	PROPN;ANIM;NOM;MASC;SG
matar	вбивство	matar	вбивство	V;NFIN	N;INAN;NOM;NEUT;SG
matar	припинення	matar	припинення	V;NFIN	N;INAN;NOM;NEUT;SG
matar	припинення	matar	припинення	V;NFIN	N;INAN;NOM;NEUT;SG
matar	kill	matar	kill	V;NFIN	
ninguno	жодного	ninguno	жодний	PRO;MASC;SG	DET;GEN;MASC;SG
ninguno	відсутнє	ninguno	відсутній	PRO;MASC;SG	ADJ;NOM;NEUT;SG
ninguno	немає	ninguno	немати	PRO;MASC;SG	V;IPFV;IND;SG;3;NEG;PRS;FIN
ninguno	жодних	ninguno	жодний	PRO;MASC;SG	DET;GEN;PL
ninguno	відсутній	ninguno	відсутній	PRO;MASC;SG	ADJ;NOM;MASC;SG
vertical	вертикальні	vertical	вертикальний	ADJ;SG	ADJ;NOM;PL
vertical	вертикально	vertical	вертикально	ADJ;SG	ADV
vertical	вертикаль	vertical	вертикаль	ADJ;SG	N;INAN;NOM;FEM;SG
oficinas	працевлаштування	oficina	працевлаштування	N;FEM;PL	N;INAN;NOM;NEUT;SG
oficinas	офіс	oficina	офіс	N;FEM;PL	N;INAN;NOM;MASC;SG
oficinas	office	oficina	office	N;FEM;PL	
kong	конг	kong	конг	N;MASC;SG	
contemporánea	contemporary	contemporáneo	contemporary	ADJ;FEM;SG	
disciplina	дисципліни	disciplina	дисципліна	N;FEM;SG	N;INAN;NOM;FEM;PL
cech	cech	cech	cech	N;MASC;SG	
aparecer	павільйоні	aparecer	павільйоний	V;NFIN	N;INAN;DAT;MASC;SG
gigante	giant	gigante	giant	N;SG	
gigante	велетенська	gigante	велетенський	N;SG	ADJ;NOM;FEM;SG
cristiano	кріштіану	cristiano	кріштіан	ADJ;MASC;SG	PROPN;ANIM;DAT;MASC;SG
cristiano	християни	cristiano	християнин	ADJ;MASC;SG	N;ANIM;NOM;MASC;PL
cristiano	християнин	cristiano	християнин	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
cristiano	крістіан	cristiano	крістіан	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
moyle	moyle	moyle	moyle	N	
blancas	білий	blanco	білий	ADJ;FEM;PL	ADJ;NOM;MASC;SG
blancas	біла	blanco	білий	ADJ;FEM;PL	ADJ;NOM;FEM;SG
blancas	біле	blanco	білий	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
blancas	вайт	blanco	вайт	ADJ;FEM;PL	PROPN;ANIM;NOM;MASC;SG
derrotado	перемогли	derrotado	перемогти	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
derrotado	поразки	derrotado	поразка	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;FEM;PL
candidatura	номінації	candidatura	номінація	N;FEM;SG	N;INAN;NOM;FEM;PL
ortiz	ортіс	ortiz	ортіс	PROPN	PROPN;ANIM;NOM;MASC;SG
cuadros	зображення	cuadro	зображення	N;MASC;PL	N;INAN;NOM;NEUT;SG
voluntad	буде	voluntad	бути	N;FEM;SG	V;IPFV;IND;SG;3;FUT;FIN
voluntad	будуть	voluntad	бути	N;FEM;SG	V;IPFV;IND;PL;3;FUT;FIN
necesidades	вимагає	necesidad	вимагати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
necesidades	потребує	necesidad	потребувати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
eliminar	вилучення	eliminar	вилучення	V;NFIN	N;INAN;NOM;NEUT;SG
france	франції	france	франція	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
france	франція	france	франція	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
karl	карл	karl	карл	PROPN	PROPN;ANIM;NOM;MASC;SG
clasificado	оголошення	clasificado	оголошення	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;NEUT;SG
clasificado	класифікованих	clasificado	класифікований	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
ven	come	ver	come	V;IND;PL;3;PRS;FIN	
ven	приходь	ver	приходити	V;IND;PL;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN
ven	приходьте	ver	приходити	V;IND;PL;3;PRS;FIN	V;IPFV;IMP;PL;2;FIN
negocio	ділова	negocio	ділово	N;MASC;SG	ADJ;NOM;FEM;SG
negocio	business	negocio	business	N;MASC;SG	
negocio	діловий	negocio	діловий	N;MASC;SG	ADJ;NOM;MASC;SG
mención	згадай	mención	згадати	N;FEM;SG	V;PFV;IMP;SG;2;FIN
escribe	напишіть	escribir	написати	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;FIN
escribe	пишіть	escribir	писати	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;PL;2;FIN
escribe	типу	escribir	тип	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
escribe	тип	escribir	тип	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
esfuerzos	плідних	esfuerzo	плідний	N;MASC;PL	ADJ;GEN;PL
dolores	біль	dolor	біль	N;MASC;PL	N;INAN;NOM;MASC;SG
dolores	долорес	dolor	долорес	N;MASC;PL	PROPN;ANIM;NOM;FEM;SG
doña	dona	doña	dona	N;FEM;SG	
doña	донна	doña	донний	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
actuar	во	actuar	во	V;NFIN	
actuar	заступник	actuar	заступник	V;NFIN	N;ANIM;NOM;MASC;SG
actuar	акторська	actuar	акторський	V;NFIN	ADJ;NOM;FEM;SG
producciones	production	producción	production	N;FEM;PL	
necesita	need	necesitar	need	V;IND;SG;3;PRS;FIN	
necesita	треба	necesitar	треба	V;IND;SG;3;PRS;FIN	ADV
necesita	потрібно	necesitar	потрібно	V;IND;SG;3;PRS;FIN	ADV
necesita	потреби	necesitar	потреба	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;PL
necesita	потреба	necesitar	потреба	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
necesita	потреб	necesitar	потреб	V;IND;SG;3;PRS;FIN	N;INAN;GEN;FEM;PL
necesita	потреби	necesitar	потреба	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;PL
andrea	андреа	andrear	андреа	PROPN	PROPN;ANIM;NOM;FEM;SG
gris	сірий	gris	сірий		ADJ;NOM;MASC;SG
gris	сірі	gris	сіра		ADJ;NOM;PL
gris	сіра	gris	сіра		N;INAN;NOM;FEM;SG
gris	сірий	gris	сірий		ADJ;NOM;MASC;SG
gris	грей	gris	грей		PROPN;ANIM;NOM;FEM;SG
periódicos	газета	periódico	газета	N;MASC;PL	N;INAN;NOM;FEM;SG
oviedo	oviedo	oviedo	oviedo	N;MASC;SG	
lewis	льюїс	lewi	льюїс	PROPN	PROPN;ANIM;NOM;FEM;SG
lewis	льюіс	lewi	льюіс	PROPN	PROPN;ANIM;NOM;MASC;SG
margarita	маргарет	margarita	маргарет	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
margarita	маргерит	margarita	маргерит	N;FEM;SG	N;INAN;NOM;MASC;PL
margarita	дейзі	margarita	дейг	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
adicional	додаткові	adicional	додатковий	ADJ;SG	ADJ;NOM;PL
brigada	бригади	brigada	бригада	N;FEM;SG	N;INAN;NOM;FEM;PL
claudio	клод	claudio	клод	PROPN	
claudio	клавдій	claudio	клавда	PROPN	PROPN;ANIM;NOM;MASC;SG
claudio	клаудіо	claudio	клаудіо	PROPN	PROPN;ANIM;NOM;MASC;SG
graves	могили	grave	могила	ADJ;PL	N;INAN;NOM;FEM;PL
championship	чемпіонський	championship	чемпіонський	N;MASC;SG	ADJ;NOM;MASC;SG
logrando	досягненні	lograr	досягнення	V;V.MSDR	N;INAN;DAT;NEUT;SG
redacción	редакцій	redacción	редакція	N;FEM;SG	N;INAN;GEN;FEM;PL
redacción	писати	redacción	писати	N;FEM;SG	V;IPFV;NFIN
junior	джуніор	junior	джуніор	N;SG	PROPN;ANIM;NOM;MASC;SG
junior	дитячий	junior	дитячий	N;SG	ADJ;NOM;MASC;SG
junior	junior	junior	junior	N;SG	
depende	правильніше	depender	правильніше	V;IND;SG;3;PRS;FIN	ADV;CMPR
aventuras	пригодницький	aventura	пригодницький	N;FEM;PL	ADJ;NOM;MASC;SG
aventuras	adventure	aventura	adventure	N;FEM;PL	
aventuras	пригода	aventura	пригода	N;FEM;PL	N;INAN;NOM;FEM;SG
combustible	пальне	combustible	пальний	N;MASC;SG	ADJ;NOM;NEUT;SG
eric	ерік	eric	ерік	PROPN	PROPN;ANIM;NOM;MASC;SG
inaugurado	відкрили	inaugurado	відкрити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
inaugurado	відкриті	inaugurado	відкритий	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
inaugurado	відкрито	inaugurado	відкрито	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
compra	купити	compra	купити	N;FEM;SG	V;PFV;NFIN
compra	придбати	compra	придбати	N;FEM;SG	V;PFV;NFIN
compra	купити	compra	купити	N;FEM;SG	V;PFV;NFIN
compra	придбати	compra	придбати	N;FEM;SG	V;PFV;NFIN
compra	купувати	compra	купувати	N;FEM;SG	V;IPFV;NFIN
obligado	примусово	obligado	примусово	ADJ;MASC;SG;V.PTCP	ADV
obligado	змусили	obligado	змусити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
involucrados	звязок	involucrado	звязок	ADJ;MASC;PL;V.PTCP	N;INAN;NOM;MASC;SG
desierto	пустелі	desierto	пустель	N;MASC;SG	N;INAN;NOM;FEM;PL
compuestos	композитний	compuesto	композитний	N;MASC;PL	ADJ;NOM;MASC;SG
compuestos	складене	compuesto	складений	N;MASC;PL	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
compuestos	нараховують	compuesto	нараховувати	N;MASC;PL	V;IPFV;IND;PL;3;PRS;FIN
lisboa	лісабон	lisboa	лісабон	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
juana	джоанна	juana	джоанний	N;FEM;SG	ADJ;NOM;FEM;SG
juana	джейн	juana	джейн	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
juana	іванна	juana	іванний	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
juana	джоан	juana	джоан	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
juana	жанна	juana	жанний	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
electo	обраний	electo	обраний	N;MASC;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
creador	maker	creador	maker	N;MASC;SG	
creador	створив	creador	створити	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
productora	виготовлено	productora	виготовити	N;FEM;SG	V;PFV;IND;0;FIN
power	power	power	power	N	
venecia	венеція	venecia	венеція	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
venecia	венеції	venecia	венеція	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
ensayos	випробування	ensayo	випробування	N;MASC;PL	N;INAN;NOM;NEUT;SG
ensayos	тестування	ensayo	тестування	N;MASC;PL	N;INAN;NOM;NEUT;SG
