van	from	van	from	ADP	
sterren	yıldız	ster	yıldız	N;PL	
vergelijkbaar	karşılaştırılabilir	vergelijkbaar	karşılaş	ADJ	V;IPFV;POT;SG;3;POS;PASS
vergelijkbaar	benzeri	vergelijkbaar	benzeri	ADJ	
vergelijkbaar	benzer	vergelijkbaar	benze	ADJ	
echtgenote	eş	echtgenote	eş	N;MASC+FEM;SG	
echtgenote	eşini	echtgenote	eş	N;MASC+FEM;SG	ADJ;ACC;SG;3
echtgenote	eşi	echtgenote	eş	N;MASC+FEM;SG	ADJ;NOM;SG;3
echtgenote	eş	echtgenote	eş	N;MASC+FEM;SG	
echtgenote	eşi	echtgenote	eş	N;MASC+FEM;SG	ADJ;NOM;SG;3
echtgenote	karın	echtgenote	kar	N;MASC+FEM;SG	
groeien	büyüyen	groeien	büyü	V;NFIN	
groeien	büyüme	groeien	büyü	V;NFIN	
groeien	büyür	groeien	büyür	V;NFIN	
groeien	büyü	groeien	büy	V;NFIN	
enigszins	hafifçe	enigszins	hafifçe	ADV	
enigszins	kısmen	enigszins	kısmen	ADV	
line	çizgi	lin	çizgi	N;MASC+FEM;SG	
line	hattı	lin	hat	N;MASC+FEM;SG	
line	satır	lin	satır	N;MASC+FEM;SG	
line	line	lin	line	N;MASC+FEM;SG	
line	hat	lin	hat	N;MASC+FEM;SG	
spoor	pist	spoor	pist	N;NEUT;SG	
spoor	takip	spoor	takip	N;NEUT;SG	
spoor	demiryolu	spoor	demiryolu	N;NEUT;SG	
bezetting	işgal	bezetting	işgal	N;MASC+FEM;SG	
bezetting	meslek	bezetting	meslek	N;MASC+FEM;SG	
indische	yerli	indisch	yerli	ADJ	
indische	kızılderili	indisch	kızılderili	ADJ	V;PFV;IND;POS;PRS;PASS
indische	hintli	indisch	hintli	ADJ	
indische	hint	indisch	hint	ADJ	
union	sendika	union	sendika	N;MASC+FEM;SG	
union	birlik	union	birlik	N;MASC+FEM;SG	
arm	fakir	arm	fakir	ADJ	
arm	zavallı	arm	zavallı	ADJ	
arm	yoksul	arm	yoksul	ADJ	
arm	kolu	arm	kol	ADJ	
arm	kol	arm	kol	ADJ	
kevin	kevin	kevin	kevin	N;MASC+FEM;SG	
verplicht	zorunlu	verplichten	zorunlu	V;V.PTCP	
verplicht	mecburi	verplichten	mecburi	V;V.PTCP	
verplicht	zorunlu	verplichten	zorunlu	V;V.PTCP	
verplicht	mecburi	verplichten	mecburi	V;V.PTCP	
jackson	jackson	jackson	jackson	N;MASC+FEM;SG	PROPN;NOM;SG;3
enz	vb	enz	vb	ADV	
spin	döndürme	spin	dön	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
spin	dön	spin	dön	N;MASC+FEM;SG	V;PFV;IMP;SG;2;POS;PRS
spin	spin	spin	spin	N;MASC+FEM;SG	
spin	dönüş	spin	dönüş	N;MASC+FEM;SG	
spin	spider	spin	spider	N;MASC+FEM;SG	
scenario	senaryo	scenario	senaryo	N;NEUT;SG	
scenario	senaryo	scenario	senaryo	N;NEUT;SG	
scenario	senaryo	scenario	senaryo	N;NEUT;SG	
scenario	betik	scenario	betik	N;NEUT;SG	
aangesteld	atanan	aanstellen	ata	V;V.PTCP	
marcel	marcel	marcel	marcel	N;MASC+FEM;SG	
sommigen	bazı	sommigen	bazı	PRO	DET
sommigen	bazıları	sommigen	bazı	PRO	
sommigen	kimisi	sommigen	kimi	PRO	
medewerkers	çalışan	medewerker	çalış	N;PL	
medewerkers	ortaklar	medewerker	ortak	N;PL	ADJ;NOM;PL;3
medewerkers	ortakları	medewerker	ortak	N;PL	ADJ;ACC;PL;3
gitarist	gitarist	gitarist	gitarist	N;MASC+FEM;SG	
bodem	toprak	bodem	toprak	N;MASC+FEM;SG	
bodem	altta	bodem	altta	N;MASC+FEM;SG	
bodem	alt	bodem	alt	N;MASC+FEM;SG	
bodem	alttaki	bodem	alttaki	N;MASC+FEM;SG	
bodem	dibi	bodem	dibi	N;MASC+FEM;SG	
bodem	dibe	bodem	dibe	N;MASC+FEM;SG	
letter	harf	letter	harf	N;MASC+FEM;SG	
wilden	vahşiler	willen	vahşi	V;PL;PST;FIN	N;NOM;PL;3
wilden	wilden	willen	wil	V;PL;PST;FIN	
ontslag	istifa	ontslag	istifa	N;NEUT;SG	
nederlanders	hollandalı	nederlander	hollandal	N;PL	
leefde	yaşardı	leven	yaşa	V;SG;PST;FIN	V;IPFV;IND;SG;3;POS
werkelijkheid	hakikat	werkelijkheid	hakikat	N;MASC+FEM;SG	
werkelijkheid	reality	werkelijkheid	reality	N;MASC+FEM;SG	
stoffen	kumaş	stof	kumaş	N;PL	
vorst	buz	vorst	buz	N;MASC+FEM;SG	
vorst	frost	vorst	frost	N;MASC+FEM;SG	
luis	luis	luis	luis	N;MASC+FEM;SG	PROPN;NOM;SG;3
victoria	victoria	victoria	victor	N;MASC+FEM;SG	
zone	bölge	zone	bölge	N;MASC+FEM;SG	
zone	zone	zone	zone	N;MASC+FEM;SG	
duur	süresi	duur	süre	ADJ	N;NOM;SG;3
duur	süre	duur	süre	ADJ	N;NOM;SG;3
duur	pahalı	duur	pahalı	ADJ	
duur	pahalıdır	duur	pahalı	ADJ	
bosch	bosch	bosch	bosch	N;MASC+FEM;SG	PROPN;NOM;SG;3
verlies	kayıp	verlies	kayıp	N;NEUT;SG	ADJ
verlies	kaybı	verlies	kayıp	N;NEUT;SG	
verlies	kayıpları	verlies	kayıp	N;NEUT;SG	N;ACC;PL;3
verlies	kayıplar	verlies	kayıp	N;NEUT;SG	N;NOM;PL;3
verlies	kaybetmek	verlies	kaybet	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
verlies	kaybeder	verlies	kaybet	N;NEUT;SG	V;IPFV;IND;SG;3;POS
paard	at	paard	at	N;NEUT;SG	
davis	davis	davis	davis	PROPN;MASC+FEM;SG	
diep	derine	diep	derin	ADJ	
diep	derin	diep	derin	ADJ	
diep	deep	diep	deep	ADJ	
muzikale	müzikal	muzikaal	müzikal	ADJ	
element	öğe	element	öğe	N;NEUT;SG	
element	eleman	element	eleman	N;NEUT;SG	
volwassen	yetişkin	volwassen	yetişkin	ADJ	
volwassen	olgun	volwassen	olgun	ADJ	
plaat	plaka	plaat	plaka	N;MASC+FEM;SG	
plaat	levha	plaat	levha	N;MASC+FEM;SG	
plaat	tabak	plaat	tabak	N;MASC+FEM;SG	
optredens	performans	optredens	performans	N;PL	
grondwet	anayasa	grondwet	anayasa	N;MASC+FEM;SG	
kijk	izle	kijken	izle	V;SG;PRS;FIN	
kijk	izleyin	kijken	izle	V;SG;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
rijdt	sürücüler	rijden	sürücü	V;SG;PRS;FIN	N;NOM;PL;3
rijdt	sürücüleri	rijden	sürücü	V;SG;PRS;FIN	N;ACC;PL;3
winst	kâr	winst	kâr	N;MASC+FEM;SG	
winst	kar	winst	kar	N;MASC+FEM;SG	
winst	kâr	winst	kâr	N;MASC+FEM;SG	
winst	kar	winst	kar	N;MASC+FEM;SG	
winst	kazançlar	winst	kazanç	N;MASC+FEM;SG	N;NOM;PL;3
heinrich	heinrich	heinrich	heinrich	N;MASC+FEM;SG	PROPN;NOM;SG;3
interieur	içişleri	interieur	içiş	N;NEUT;SG	N;ACC;PL;3
interieur	iç	interieur	iç	N;NEUT;SG	
heerlijkheid	ihtişam	heerlijkheid	ihtişam	N;MASC+FEM;SG	
heerlijkheid	şeref	heerlijkheid	şeref	N;MASC+FEM;SG	
heerlijkheid	zafer	heerlijkheid	zafer	N;MASC+FEM;SG	
heerlijkheid	glory	heerlijkheid	glory	N;MASC+FEM;SG	
gemiddeld	ortalama	gemiddeld	ortalama	ADJ	
architectuur	mimarlık	architectuur	mimarlık	N;MASC+FEM;SG	
architectuur	mimari	architectuur	mimar	N;MASC+FEM;SG	
gevangenis	hapishane	gevangenis	hapishan	N;MASC+FEM;SG	
gevangenis	hapis	gevangenis	hapis	N;MASC+FEM;SG	
gevangenis	cezaevi	gevangenis	cezaevi	N;MASC+FEM;SG	
gevangenis	hapishane	gevangenis	hapishan	N;MASC+FEM;SG	
gevangenis	hapis	gevangenis	hapis	N;MASC+FEM;SG	
niks	hiçbirşey	niks	hiçbirşey	PRO;3	
lewis	lewis	lewis	lewis	N;MASC+FEM;SG	
vincent	vincent	vincent	vincent	N;MASC+FEM;SG	PROPN;NOM;SG;3
uitgebreide	kapsamlı	uitbreiden	kapsamlı	V;V.PTCP	
franz	franz	franz	franz	N;MASC+FEM;SG	PROPN;NOM;SG;3
colombia	kolombiya	colombia	kolombiya	N;NEUT;SG	PROPN;NOM;SG;3
colombia	columbia	colombia	columbia	N;NEUT;SG	PROPN;NOM;SG;3
colombia	kolombiya	colombia	kolombiya	N;NEUT;SG	PROPN;NOM;SG;3
marcus	marcus	marcus	marcus	N;MASC+FEM;SG	
ouder	ebeveyn	ouder	ebevey	ADJ;CMPR	
ouder	veli	ouder	veli	ADJ;CMPR	
ouder	ebeveynler	ouder	ebeveyn	ADJ;CMPR	N;NOM;PL;3
wild	vahşi	wild	vahşi	ADJ	
wild	wild	wild	wild	ADJ	
wild	çılgın	wild	çılgın	ADJ	
wild	yaban	wild	yaban	ADJ	
wild	yabani	wild	yabani	ADJ	
canadese	kanadalı	canadees	kanadalı	ADJ	N;ESS;SG;3
ierse	irlandalı	iers	irlandal	ADJ	V;PFV;IND;SG;3;POS;PRS;PASS
pop	pop	pop	pop	N;MASC+FEM;SG	
pop	bebek	pop	bebek	N;MASC+FEM;SG	
lijsten	liste	lijst	lis	N;PL	
eén	biri	eén	biri	N;MASC+FEM;SG	PRO;NOM;SG;3
eén	bir	eén	bir	N;MASC+FEM;SG	
brons	bronz	brons	bronz	N;NEUT;SG	
polder	polder	polder	polde	N;MASC+FEM;SG	
heuvel	tepe	heuvel	tepe	N;MASC+FEM;SG	
heuvel	hill	heuvel	hill	N;MASC+FEM;SG	PROPN;NOM;SG;3
awards	ödül	awards	ödül	N;PL	
georges	georges	georges	georges	N;MASC+FEM;SG	
akkoord	kabul	akkoord	kabul	ADJ	N;NOM;SG;3
akkoord	anlaştık	akkoord	anlaş	ADJ	V;PFV;IND;PL;1;POS;PST
akkoord	sözleşme	akkoord	sözleşme	ADJ	
akkoord	anlaşma	akkoord	anlaşma	ADJ	
akkoord	kabul	akkoord	kabul	ADJ	N;NOM;SG;3
akkoord	katılıyorum	akkoord	kat	ADJ	V;PROG;IND;SG;1;POS;INFM;PRS;PASS
adams	adams	adam	adams	N;MASC+FEM;SG	
senaat	senato	senaat	senato	N;MASC+FEM;SG	
sluit	yakın	sluiten	yakın	V;SG;PRS;FIN	
sluit	yakına	sluiten	yakın	V;SG;PRS;FIN	
sluit	yakin	sluiten	yakin	V;SG;PRS;FIN	
sluit	kapatır	sluiten	kapa	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS;CAUS
sluit	kapanır	sluiten	kapa	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS;PASS
arnold	arnold	arnold	arnold	N;MASC+FEM;SG	
tachtig	eighty	tachtig	eighty	NUM	
tachtig	seksen	tachtig	seksen	NUM	
rechtstreeks	direk	rechtstreeks	direk	ADJ	
rechtstreeks	direkt	rechtstreeks	direkt	ADJ	
rechtstreeks	doğrudan	rechtstreeks	doğrudan	ADJ	
rechtstreeks	direk	rechtstreeks	direk	ADJ	
rechtstreeks	direkt	rechtstreeks	direkt	ADJ	
rechtstreeks	doğrudan	rechtstreeks	doğrudan	ADJ	
raakt	dokunduğu	raken	dokun	V;SG;PRS;FIN	V;PFV;IND;POS;PST;V.PTCP
keulen	kolonya	keulen	kolon	V;NFIN	N;NOM;SG;3
keulen	köln	keulen	köln	V;NFIN	PROPN;NOM;SG;3
keulen	parfüm	keulen	parfüm	V;NFIN	
communistische	komünist	communistisch	komünist	ADJ	
betalen	ödeme	betalen	öde	V;NFIN	
betalen	öde	betalen	öd	V;NFIN	
fred	fred	fred	fred	N;MASC+FEM;SG	
projecten	proje	project	proje	N;PL	
steeg	sokak	stijgen	sokak	V;SG;PST;FIN	N;NOM;SG;3
producer	üretici	producer	üretici	N;MASC+FEM;SG	
producer	yapımcı	producer	yapımcı	N;MASC+FEM;SG	
brian	brian	brian	brian	N;MASC+FEM;SG	
brian	brain	brian	brain	N;MASC+FEM;SG	
zender	verici	zender	verici	N;MASC+FEM;SG	
terugkeer	dönüş	terugkeer	dönüş	N;MASC+FEM;SG	
terugkeer	iade	terugkeer	iade	N;MASC+FEM;SG	
professioneel	mesleki	professioneel	mesleki	ADJ	
professioneel	profesyonel	professioneel	profesyonel	ADJ	
gevangen	kapana	vangen	kapa	V;V.PTCP	
zelfstandig	bağımsız	zelfstandig	bağımsız	ADJ	
redelijk	fuar	redelijk	fuar	ADJ	
redelijk	adil	redelijk	adil	ADJ	
redelijk	makul	redelijk	makul	ADJ	
redelijk	mantıklı	redelijk	mantıklı	ADJ	
gebruikelijk	olağan	gebruikelijk	olağan	ADJ	
front	öne	front	ön		
front	cephe	front	cephe		
front	ön	front	ön		
compleet	tamamen	compleet	tamamen	ADJ	
compleet	tam	compleet	tam	ADJ	
compleet	komple	compleet	komp	ADJ	
compleet	tamamlanmış	compleet	tamamla	ADJ	V;PFV;NFH;IND;SG;3;POS;PST;PASS
compleet	tamamlandı	compleet	tamamla	ADJ	V;PFV;IND;SG;3;POS;PST;PASS
capaciteit	kapasiteleri	capaciteit	kapasite	N;MASC+FEM;SG	N;NOM;PL;3
capaciteit	kapasite	capaciteit	kapasit	N;MASC+FEM;SG	
archief	arşivi	archief	arşivi	N;NEUT;SG	
archief	arşiv	archief	arşiv	N;NEUT;SG	
archief	arşiv	archief	arşiv	N;NEUT;SG	
voltooid	tam	voltooien	tam	V;V.PTCP	
voltooid	komple	voltooien	komp	V;V.PTCP	
rijke	varlıklı	rijk	varlıklı	ADJ	
rijke	zengin	rijk	zengin	ADJ	
pov	pov	pov	pov	N;MASC+FEM;SG	
onduidelijk	belirsiz	onduidelijk	belirsiz	ADJ	
toernooien	turnuva	toernooien	tur	N;PL	N;NOM;SG;3
dam	dam	dam	dam	N;MASC+FEM;SG	
dam	baraj	dam	baraj	N;MASC+FEM;SG	
geleverd	teslim	leveren	teslim	V;V.PTCP	
constructie	inşaat	constructie	inşaat	N;MASC+FEM;SG	
bottom	altta	bottom	altta	N;MASC+FEM;SG	
bottom	alt	bottom	alt	N;MASC+FEM;SG	
bottom	alttaki	bottom	alttaki	N;MASC+FEM;SG	
bottom	dibi	bottom	dibi	N;MASC+FEM;SG	
bottom	dibe	bottom	dibe	N;MASC+FEM;SG	
bart	bart	bart	bart	N;MASC+FEM;SG	
comité	kurul	comité	kurul	N;NEUT;SG	
comité	komite	comité	komit	N;NEUT;SG	
comité	heyet	comité	heyet	N;NEUT;SG	
wiskunde	hesap	wiskunde	hesap	N;MASC+FEM;SG	
vuur	ateşle	vuur	ateş	N;NEUT;SG	
vuur	ateş	vuur	ateş	N;NEUT;SG	
vuur	yangın	vuur	yangın	N;NEUT;SG	
vuur	ates	vuur	ates	N;NEUT;SG	
olie	petrol	olie	petrol	N;MASC+FEM;SG	
olie	yağ	olie	yağ	N;MASC+FEM;SG	
olie	yağı	olie	yağ	N;MASC+FEM;SG	
paulus	paulus	paulus	paulus	N;MASC+FEM;SG	
paulus	paul	paulus	paul	N;MASC+FEM;SG	
august	ağustos	august	ağustos	N;MASC+FEM;SG	
august	august	august	august	N;MASC+FEM;SG	
vermelding	giriş	vermelding	giriş	N;MASC+FEM;SG	
vermelding	girdi	vermelding	gir	N;MASC+FEM;SG	V;PFV;IND;SG;3;POS;PST
boer	köylü	boer	köylü	N;MASC+FEM;SG	
boer	boer	boer	boer	N;MASC+FEM;SG	
boer	çiftçi	boer	çiftçi	N;MASC+FEM;SG	
sloveense	sloven	sloveens	sloven	ADJ	PROPN;NOM;SG;3
sloveense	sloven	sloveens	sloven	ADJ	PROPN;NOM;SG;3
verwijzing	sevk	verwijzing	sevk	N;MASC+FEM;SG	
verwijzing	yönlendirme	verwijzing	yönlen	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
verwijzing	referans	verwijzing	referans	N;MASC+FEM;SG	
verwijzing	gönderme	verwijzing	gönder	N;MASC+FEM;SG	
ingevoerd	ithal	invoeren	ithal	V;V.PTCP	
avond	aksam	avond	aksam	N;MASC+FEM;SG	
avond	akşamlar	avond	akşam	N;MASC+FEM;SG	N;NOM;PL;3
avond	geceler	avond	gece	N;MASC+FEM;SG	N;NOM;PL;3
avond	night	avond	night	N;MASC+FEM;SG	
noodzakelijk	gerekli	noodzakelijk	gerekli	ADJ	
noodzakelijk	gerekliydi	noodzakelijk	gerekli	ADJ	V;PFV;IND;SG;3;POS;PST
noodzakelijk	gereklidir	noodzakelijk	gerekli	ADJ	
spelling	heceleme	spelling	hecele	N;MASC+FEM;SG	
spelling	yazım	spelling	yaz	N;MASC+FEM;SG	
bericht	ileti	bericht	ilet	N;NEUT;SG	
bericht	mesaj	bericht	mesaj	N;NEUT;SG	
bericht	post	bericht	post	N;NEUT;SG	
uitgever	yayıncı	uitgever	yayıncı	N;MASC+FEM;SG	
uitgever	editör	uitgever	editör	N;MASC+FEM;SG	
uitgever	düzenleyici	uitgever	düzenleyici	N;MASC+FEM;SG	
uitgever	editor	uitgever	et	N;MASC+FEM;SG	
neef	kuzen	neef	kuz	N;MASC+FEM;SG	
neef	kuzen	neef	kuz	N;MASC+FEM;SG	
neef	yeğen	neef	yeğen	N;MASC+FEM;SG	
geraakt	hit	raken	hit	V;V.PTCP	
slaan	yumruk	slaan	yumruk	V;NFIN	
slaan	dayak	slaan	dayak	V;NFIN	
teken	tabela	teken	tabela	N;NEUT;SG	
teken	işaret	teken	işaret	N;NEUT;SG	
teken	imza	teken	imza	N;NEUT;SG	
teken	imzalayın	teken	imzala	N;NEUT;SG	
athene	atina	athene	at	PROPN;NEUT;SG	N;DAT;SG;3
athene	athena	athene	athena	PROPN;NEUT;SG	
langzaam	yavas	langzaam	yavas	ADJ	
langzaam	yavaşça	langzaam	yavaşça	ADJ	
getal	rakam	getal	rakam	N;NEUT;SG	
getal	numara	getal	numar	N;NEUT;SG	
getal	sayı	getal	say	N;NEUT;SG	
dans	dance	dans	dance	N;MASC+FEM;SG	
leopold	leopold	leopold	leopold	N;MASC+FEM;SG	PROPN;NOM;SG;3
warren	warren	warr	warren	N;PL	PROPN;NOM;SG;3
verandering	değişim	verandering	değişim	N;MASC+FEM;SG	
verandering	değiştir	verandering	değiş	N;MASC+FEM;SG	
verandering	değiştirme	verandering	değiş	N;MASC+FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
grenzen	limit	grens	limit	N;PL	
dijk	dijk	dijk	dijk	N;MASC+FEM;SG	
dijk	dike	dijk	dike	N;MASC+FEM;SG	
dijk	lezbiyen	dijk	lezbiyen	N;MASC+FEM;SG	
singles	tek	singles	tek	N;PL	
living	yaşamak	living	yaşa	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
living	yaşayan	living	yaşa	N;MASC+FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
living	yaşıyorum	living	yaşa	N;MASC+FEM;SG	V;PROG;IND;SG;1;POS;INFM;PRS
snelle	çabuk	snel	çabuk	ADJ	
snelle	cabuk	snel	cabuk	ADJ	
snelle	hizli	snel	hizli	ADJ	
doelpunt	hedefi	doelpunt	hedef	N;NEUT;SG	
doelpunt	amaç	doelpunt	amaç	N;NEUT;SG	
doelpunt	hedef	doelpunt	hedef	N;NEUT;SG	
geheim	sır	geheim	sır	ADJ	
geheim	secret	geheim	secret	ADJ	
geheim	gizli	geheim	gizli	ADJ	
geheim	gizli	geheim	gizli	ADJ	
wiskundige	matematikçi	wiskundig	matematikçi	ADJ	N;NOM;SG;3
advies	öğüt	advies	öğüt	N;NEUT;SG	
advies	tavsiye	advies	tavsiye	N;NEUT;SG	
advies	tavsiyeler	advies	tavsiye	N;NEUT;SG	N;NOM;PL;3
lezer	okuyucular	lezer	okuyucu	N;MASC+FEM;SG	N;NOM;PL;3
lezer	okurlar	lezer	okur	N;MASC+FEM;SG	N;NOM;PL;3
lezer	okuyucu	lezer	okuyucu	N;MASC+FEM;SG	
lezer	okur	lezer	oku	N;MASC+FEM;SG	
back	geri	back	geri	N;MASC+FEM;SG	
back	arka	back	arka	N;MASC+FEM;SG	
vluchten	uçuş	vlucht	uçuş	N;PL	
für	für	für	für	N;MASC+FEM;SG	
arena	arena	arena	aren	N;MASC+FEM;SG	ADJ;DAT;SG;3
complete	tam	compleet	tam	ADJ	
complete	komple	compleet	komp	ADJ	
complete	tamamlanmış	compleet	tamamla	ADJ	V;PFV;NFH;IND;SG;3;POS;PST;PASS
complete	tamamlandı	compleet	tamamla	ADJ	V;PFV;IND;SG;3;POS;PST;PASS
negentiende	nineteenth	negentien	nineteen	ADJ	
bates	bates	bate	bates	N;PL	
drums	davul	drum	davul	N;MASC+FEM;SG	
drums	davullar	drum	davul	N;MASC+FEM;SG	N;NOM;PL;3
honderden	yüzlük	honderd	yüzlük	NUM	
anderson	anderson	anderson	anderson	N;MASC+FEM;SG	PROPN;NOM;SG;3
rivieren	rivers	rivier	rivers	N;PL	PROPN;NOM;SG;3
oostelijk	doğulu	oostelijk	doğul	ADJ	
oostelijk	doğu	oostelijk	doğu	ADJ	
congres	kongre	congres	kongre	N;NEUT;SG	
congres	meclis	congres	meclis	N;NEUT;SG	
dick	sik	dick	sik	N;MASC+FEM;SG	
dick	dick	dick	dick	N;MASC+FEM;SG	
hersteld	restore	herstellen	restore	V;V.PTCP	
onmiddellijk	anında	onmiddellijk	an	ADJ	N;ESS;SG;3
games	oyun	game	oyun	N;PL	
pruisen	prusya	pruis	prusya	V;NFIN	PROPN;NOM;SG;3
kolonel	albay	kolonel	albay	N;MASC+FEM;SG	
kolonel	yarbay	kolonel	yarbay	N;MASC+FEM;SG	
vervolg	devamı	vervolg	devam	N;NEUT;SG	
vervolg	devamı	vervolg	devam	N;NEUT;SG	
reacties	yanıt	reactie	yanıt	N;PL	
reacties	yorum	reactie	yorum	N;PL	
medische	sağlık	medisch	sağlık	ADJ	N;NOM;SG;3
medische	medikal	medisch	medikal	ADJ	
medische	tıbbi	medisch	tıbbi	ADJ	
medische	tıp	medisch	tıp	ADJ	
barbara	barbara	barbara	barbara	N;MASC+FEM;SG	PROPN;NOM;SG;3
opvallend	fevkalade	opvallend	fevkalade	ADJ	N;ESS;SG;3
johnny	johnny	johnny	johnny	N;MASC+FEM;SG	
glas	camlar	glas	cam	N;NEUT;SG	N;NOM;PL;3
glas	cam	glas	cam	N;NEUT;SG	
vliegtuigen	uçak	vliegtuig	uçak	N;PL	N;NOM;SG;3
vliegtuigen	uçak	vliegtuig	uçak	N;PL	N;NOM;SG;3
gevecht	savas	gevecht	savas	N;NEUT;SG	
gevecht	dövüş	gevecht	dövüş	N;NEUT;SG	
gevecht	mücadele	gevecht	mücadele	N;NEUT;SG	
zonen	sons	zone	sons	N;PL	
gedicht	şiir	gedicht	şiir	N;NEUT;SG	
poort	gate	poort	gate	N;MASC+FEM;SG	
poort	geçit	poort	geçit	N;MASC+FEM;SG	
poort	portal	poort	portal	N;MASC+FEM;SG	
poort	geçit	poort	geçit	N;MASC+FEM;SG	
poort	iskele	poort	iskel	N;MASC+FEM;SG	
poort	port	poort	port	N;MASC+FEM;SG	
poort	liman	poort	liman	N;MASC+FEM;SG	
poort	geçit	poort	geçit	N;MASC+FEM;SG	
middeleeuwse	ortaçağ	middeleeuws	ortaçağ	ADJ	
venlo	venlo	venlo	venlo	N;NEUT;SG	PROPN;NOM;SG;3
petrus	peter	petrus	peter	N;MASC+FEM;SG	
francis	francis	francis	francis	N;MASC+FEM;SG	
virginia	virginia	virginia	virgini	N;MASC+FEM;SG	
geboorte	dogum	geboorte	dogum	N;MASC+FEM;SG	
justitie	adalet	justitie	adalet	N;MASC+FEM;SG	
guinea	gine	guineum	gin	N;MASC+FEM;SG	
tientallen	düzinelerce	tiental	düzine	N;PL	ADV
tientallen	düzine	tiental	düz	N;PL	
tientallen	onlarca	tiental	onlarca	N;PL	
twente	twente	twent	twen	PROPN;NEUT;SG	PROPN;NOM;SG;3
toegestaan	yetkili	toestaan	yetkili	V;V.PTCP	
toegestaan	yetki	toestaan	yetki	V;V.PTCP	
chinees	çinli	chinees	çinli	ADJ	
chinees	çince	chinees	çince	ADJ	
klaar	hazır	klaar	hazır	ADJ	
klaar	hazırız	klaar	hazırız	ADJ	V;PFV;IMP;PL;2;POS;PRS
klaar	hazırım	klaar	hazırım	ADJ	V;PFV;IND;SG;1;PRS
klaar	hazir	klaar	hazir	ADJ	
klaar	bitmiş	klaar	bit	ADJ	V;PFV;NFH;IND;SG;3;POS;PST
klaar	bitti	klaar	bit	ADJ	V;PFV;IND;SG;3;POS;PST
klaar	bitirdim	klaar	bitir	ADJ	V;PFV;IND;SG;1;POS;PST
klaar	tamamlandı	klaar	tamamla	ADJ	V;PFV;IND;SG;3;POS;PST;PASS
klaar	bitti	klaar	bit	ADJ	V;PFV;IND;SG;3;POS;PST
klaar	yapıldı	klaar	yap	ADJ	V;PFV;IND;SG;3;POS;PST;PASS
kroatische	hırvat	kroatisch	hırvat	ADJ	
gesloopt	harap	slopen	harap	V;V.PTCP	
onzin	saçma	onzin	saç	N;MASC+FEM;SG	
onzin	saçmalık	onzin	saçmalık	N;MASC+FEM;SG	V;PFV;SG;3;POS;PRS
onzin	saçmalık	onzin	saçmalık	N;MASC+FEM;SG	V;PFV;SG;3;POS;PRS
leeuwarden	leeuwarden	leeuward	leeu	PROPN;NEUT;SG	PROPN;NOM;SG;3
turner	turner	turner	turne	N;MASC+FEM;SG	
clark	clark	clark	clark	N;MASC+FEM;SG	
mooie	guzel	mooi	guzel	ADJ	
mooie	beautiful	mooi	beautiful	ADJ	
mooie	güzelim	mooi	güzelim	ADJ	
socialistische	sosyalist	socialistisch	sosyalist	ADJ	
tal	tal	tal	tal	N;NEUT;SG	
moore	moore	moore	moore	N;MASC+FEM;SG	
tim	tim	tim	tim	N;MASC+FEM;SG	
ford	ford	ford	ford	N;MASC+FEM;SG	PROPN;NOM;SG;3
professionele	mesleki	professioneel	mesleki	ADJ	
professionele	profesyonel	professioneel	profesyonel	ADJ	
pools	havuzları	pools	havuz	ADJ	N;ACC;PL;3
pools	polonyalı	pools	polonyalı	ADJ	
pools	lehçe	pools	lehçe	ADJ	
heilig	kutsaldır	heilig	kutsal	ADJ	V;PFV;IMP;SG;3;POS;PRS
heilig	kutsal	heilig	kutsal	ADJ	
heilig	kutsal	heilig	kutsal	ADJ	
heilig	mukaddes	heilig	mukaddes	ADJ	
nogmaals	tekrar	nogmaals	tekrar	ADV	
florida	florida	florida	flori	N;NEUT;SG	PROPN;NOM;SG;3
optie	seçenek	optie	seçenek	N;MASC+FEM;SG	
goederen	mallar	goederen	mal	N;PL	
goederen	mal	goederen	mal	N;PL	
filipijnse	filipin	filipijns	fil	ADJ	N;NOM;SG;3
filipijnse	filipinli	filipijns	filip	ADJ	N;NOM;SG;3
leer	deri	leer	deri	N;MASC+FEM;SG	
leer	öğrenin	leer	öğren	N;MASC+FEM;SG	V;PFV;IMP;PL;2;POS;PRS
leer	öğren	leer	öğren	N;MASC+FEM;SG	
leer	öğrenmek	leer	öğren	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
frankfurt	frankfurt	frankfurt	frankfurt	N;MASC+FEM;SG	PROPN;NOM;SG;3
opmaak	biçimlendirme	opmaak	biçimlen	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
