din	from	din	from	ADP;ACC	PROPN
scazut	низко	scazut	низко	ADJ;INDF;MASC;SG	ADV
line	линии	line	линия		N;INAN;NOM;FEM;PL
line	строка	line	строка		N;INAN;NOM;FEM;SG
line	линия	line	линия		N;INAN;NOM;FEM;SG
line	line	line	line		PROPN
independente	независимый	independent	независимый	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
independente	независимая	independent	независимый	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
independente	независимое	independent	независимый	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
normal	нормальный	normal	нормальный	ADV	ADJ;NOM;MASC;SG
normal	нормальная	normal	нормальный	ADV	ADJ;NOM;FEM;SG
normal	нормально	normal	нормальный	ADV	ADJ;NEUT;SG
normal	обычный	normal	обычный	ADV	ADJ;NOM;MASC;SG
normal	нормальное	normal	нормальный	ADV	ADJ;NOM;NEUT;SG
create	созданные	crea	создать	ADJ;INDF;FEM;PL	V;PFV;NOM;PL;PST;V.PTCP;PASS
create	созданный	crea	создать	ADJ;INDF;FEM;PL	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
create	создано	crea	создать	ADJ;INDF;FEM;PL	V;PFV;NEUT;SG;PST;V.PTCP;PASS
create	создана	crea	создать	ADJ;INDF;FEM;PL	V;PFV;FEM;SG;PST;V.PTCP;PASS
create	создан	crea	создать	ADJ;INDF;FEM;PL	V;PFV;MASC;SG;PST;V.PTCP;PASS
tone	тон	tonă	тон	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
tone	тонну	tonă	тонна	N;INDF;FEM;PL	N;INAN;ACC;FEM;SG
aria	ария	arie	арий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
rece	холодная	rece	холодный	ADV	ADJ;NOM;FEM;SG
rece	холодное	rece	холодный	ADV	ADJ;NOM;NEUT;SG
rece	холодный	rece	холодный	ADV	ADJ;NOM;MASC;SG
rece	холодно	rece	холодный	ADV	ADJ;NEUT;SG
rece	холод	rece	холод	ADV	N;INAN;NOM;MASC;SG
similar	похожие	similar	похожий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
similar	аналогичные	similar	аналогичный	ADJ;INDF;MASC;SG	ADJ;NOM;PL
similar	схожие	similar	схожий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
similar	аналогично	similar	аналогично	ADJ;INDF;MASC;SG	ADV
angajati	работников	angaja	работник	ADJ;INDF;MASC;PL	N;ANIM;GEN;MASC;PL
angajati	работники	angaja	работник	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
angajati	служащие	angaja	служащий	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
angajati	сотрудники	angaja	сотрудник	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
angajati	работников	angaja	работник	ADJ;INDF;MASC;PL	N;ANIM;GEN;MASC;PL
angajati	работники	angaja	работник	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
angajati	служащие	angaja	служащий	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
angajati	сотрудники	angaja	сотрудник	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
irlanda	ирландию	irlanda	ирландия	PROPN	N;INAN;ACC;FEM;SG
irlanda	ирландия	irlanda	ирландия	PROPN	N;INAN;NOM;FEM;SG
irlanda	ирландии	irlanda	ирландия	PROPN	N;INAN;NOM;FEM;PL
green	зелёные	green	зеленый	N;INDF;MASC;SG	ADJ;NOM;PL
green	зелёный	green	зелёный	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
green	зелёная	green	зеленый	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
green	зеленый	green	зеленый	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
can	может	can	мочь		V;IPFV;IND;SG;3;PRS;FIN;ACT
can	могу	can	мочь		V;IPFV;IND;SG;1;PRS;FIN;ACT
can	можно	can	можно		ADV
can	can	can	can		PROPN
michel	мишель	michel	мишель	PROPN	N;ANIM;NOM;FEM;SG
tehnice	техническое	tehnic	технический	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
tehnice	технический	tehnic	технический	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
nostru	наши	meu	наш	DET;MASC;SG;1	DET;NOM;PL
serviciu	службы	serviciu	служба	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
serviciu	услуги	serviciu	услуга	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
casatoria	брак	casatorie	брак	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
casatoria	браки	casatorie	брак	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
casatoria	брак	casatorie	брак	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
casatoria	браки	casatorie	брак	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
jones	джонс	jones	джонс	PROPN	N;ANIM;NOM;MASC;SG
gol	голые	gol	голый	N;INDF;MASC;SG	ADJ;NOM;PL
gol	голая	gol	голый	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
gol	голый	gol	голый	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
gol	пусто	gol	пустой	N;INDF;MASC;SG	ADJ;NEUT;SG
gol	пустая	gol	пустой	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
gol	пустой	gol	пустой	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
gol	пустое	gol	пустой	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
gol	пустые	gol	пустой	N;INDF;MASC;SG	ADJ;NOM;PL
rar	редкие	rar	редкий	ADV	ADJ;NOM;PL
rar	редкий	rar	редкий	ADV	ADJ;NOM;MASC;SG
rar	редкая	rar	редкий	ADV	ADJ;NOM;FEM;SG
rar	редкость	rar	редкость	ADV	N;INAN;NOM;FEM;SG
reprezentand	представляя	reprezenta	представлять		V;IPFV;PRS;V.CVB;ACT
reprezentand	представляющие	reprezenta	представлять		V;IPFV;NOM;PL;PRS;V.PTCP;ACT
reprezentand	представляющий	reprezenta	представлять		V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
reprezentand	представляющее	reprezenta	представлять		V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;ACT
reprezentand	представляющих	reprezenta	представлять		V;IPFV;GEN;PL;PRS;V.PTCP;ACT
teodor	теодор	teodor	теодор	PROPN	N;ANIM;NOM;MASC;SG
young	янг	young	янг	PROPN	N;ANIM;NOM;MASC;SG
young	молодая	young	молодой	PROPN	ADJ;NOM;FEM;SG
young	молодые	young	молодой	PROPN	ADJ;NOM;PL
young	young	young	young	PROPN	PROPN
young	молодых	young	молодой	PROPN	ADJ;GEN;PL
young	молодой	young	молодой	PROPN	ADJ;NOM;MASC;SG
moare	умрет	muri	умереть	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN;ACT
argentina	аргентина	argentina	аргентина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
argentina	аргентинская	argentina	аргентинский	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
argentina	аргентины	argentina	аргентина	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
decizia	решение	decizie	решение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lansarea	запуск	lansare	запуск	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
lansarea	запуск	lansare	запуск	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
lansarea	пуск	lansare	пуск	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
eroilor	герои	erou	герой	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
eroilor	героев	erou	герой	N;DEF;MASC;PL	N;ANIM;ACC;MASC;PL
calatorie	поездки	calatorie	поездка	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
calatorie	проезд	calatorie	проезд	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
calatorie	путешествия	calatorie	путешествие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;PL
calatorie	путешествие	calatorie	путешествие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
calatorie	путешествие	calatorie	путешествие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
calatorie	поездка	calatorie	поездка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
calatorie	трип	calatorie	трип	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
calatorie	путешествие	calatorie	путешествие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
calatorie	путешествие	calatorie	путешествие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
johannes	иоганн	johannes	иоганн	PROPN	N;ANIM;NOM;MASC;SG
sorin	сорин	sorin	сорин	PROPN	
ajutat	помогали	ajuta	помогать	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
ajutat	помогло	ajuta	помочь	ADJ;INDF;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN;ACT
ajutat	помогли	ajuta	помочь	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
ajutat	помог	ajuta	помочь	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
ajutat	помогла	ajuta	помочь	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
superioare	высшего	superior	высший		ADJ;GEN;NEUT;SG
ivano	ивано	ivano	ивано		ADV
formatie	band	formatie	band	N;INDF;FEM;SG	PROPN
formatie	формирования	formatie	формирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;PL
formatie	формирование	formatie	формирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
formatie	band	formatie	band	N;INDF;FEM;SG	PROPN
comitetul	комитет	comitet	комитет	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
comitetul	комитета	comitet	комитет	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG
moldoveneasca	молдавская	moldovenesc	молдавский	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
ran	побежал	ran	побежать	N;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
banca	банк	bancă	банк	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
banca	bank	bancă	bank	N;DEF;FEM;SG	PROPN
banca	банка	bancă	банк	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
banca	банк	bancă	банк	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
banca	bank	bancă	bank	N;DEF;FEM;SG	PROPN
banca	банка	bancă	банк	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
banca	скамейке	bancă	скамейка	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
dragoste	любить	dragoste	любить	N;INDF;MASC	V;IPFV;NFIN;ACT
dragoste	love	dragoste	love	N;INDF;MASC	PROPN
dragoste	люблю	dragoste	любить	N;INDF;MASC	V;IPFV;IND;SG;1;PRS;FIN;ACT
dragoste	любим	dragoste	любить	N;INDF;MASC	V;IPFV;IND;PL;1;PRS;FIN;ACT
politici	политика	politic	политика	ADJ;INDF;MASC;PL	N;INAN;NOM;FEM;SG
charente	шарант	charent	шарант	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
out	аут	out	аута		N;INAN;NOM;MASC;SG
out	out	out	out		PROPN
transformat	повернул	transforma	повернуть	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
transformat	обратился	transforma	обратиться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
transformat	повернулся	transforma	повернуться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
speciala	особая	special	особый	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
speciala	специальный	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
speciala	специального	special	специальный	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
speciala	специальная	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
speciala	специальные	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
speciala	специальное	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
speciala	особая	special	особый	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
speciala	специальный	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
speciala	специального	special	специальный	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
speciala	специальная	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
speciala	специальные	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
speciala	специальное	special	специальный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
con	кон	con	кон	N;INDF;MASC;SG	
intoarce	очередь	intoarce	очередь	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
intoarce	поворот	intoarce	поворот	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
intoarce	возвращения	intoarce	возвращение	V;IND;SG;3;PRS;FIN	N;INAN;GEN;NEUT;SG
intoarce	возвращение	intoarce	возвращение	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
par	волосы	părea	волос	V;IND;PL;3;PRS;FIN	N;INAN;NOM;MASC;PL
par	волос	părea	волос	V;IND;PL;3;PRS;FIN	N;INAN;GEN;FEM;PL
par	волосы	părea	волос	V;IND;PL;3;PRS;FIN	N;INAN;NOM;MASC;PL
par	волос	părea	волос	V;IND;PL;3;PRS;FIN	N;INAN;GEN;FEM;PL
bruno	бруно	brun	бруно	PROPN	N;ANIM;NOM;MASC;SG
clasamentul	зачёте	clasament	зачет	N;DEF;MASC;SG	N;INAN;ESS;MASC;SG
arestat	арестованных	aresta	арестовывать	ADJ;INDF;MASC;SG	V;PFV;GEN;PL;PST;V.PTCP;PASS
arestat	арестован	aresta	арестовывать	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
arestat	арестована	aresta	арестовывать	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
arestat	арестованы	aresta	арестовывать	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
arestat	задержан	aresta	задержать	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
sportiv	спортсмен	sportiv	спортсмен	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
vin	иду	veni	идти	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
vin	вин	veni	вина	V;IND;PL;3;PRS;FIN	N;INAN;GEN;MASC;SG
vin	вина	veni	вино	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
vin	вино	veni	вино	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
rezistenta	сопротивления	rezistentă	сопротивление	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
rezistenta	сопротивление	rezistentă	сопротивление	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
rezistenta	сопротивления	rezistentă	сопротивление	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
rezistenta	сопротивление	rezistentă	сопротивление	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
rezistenta	выносливость	rezistentă	выносливость	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
rezistenta	сопротивления	rezistentă	сопротивление	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
rezistenta	сопротивление	rezistentă	сопротивление	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
comisiei	комиссия	comisie	комиссия	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
comisiei	комиссии	comisie	комиссия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
sri	шри	sru	шри	N	
albastru	blue	albastru	blue	ADJ;INDF;MASC;SG	PROPN
albastru	синие	albastru	синий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
albastru	голубые	albastru	голубой	ADJ;INDF;MASC;SG	ADJ;NOM;PL
regula	правило	regulă	правило	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
regula	правило	regulă	правило	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
contributii	вклад	contribut	вклад	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
disney	disney	disney	disney	N;INDF;MASC;SG	PROPN
protejate	охраняемых	protejat	охранять	ADJ;INDF;FEM;PL	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
protejate	защищена	protejat	защитить	ADJ;INDF;FEM;PL	V;PFV;FEM;SG;PST;V.PTCP;PASS
protejate	защищены	protejat	защитить	ADJ;INDF;FEM;PL	V;PFV;PL;PST;V.PTCP;PASS
protejate	защищен	protejat	защитить	ADJ;INDF;FEM;PL	V;PFV;MASC;SG;PST;V.PTCP;PASS
regimul	режим	regim	режим	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
editare	правка	editare	правка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
editare	редактировать	editare	редактировать	N;INDF;FEM;SG	V;IPFV;NFIN;ACT
editare	изменить	editare	изменить	N;INDF;FEM;SG	V;PFV;NFIN;ACT
editare	редактирование	editare	редактирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
editare	монтаж	editare	монтаж	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
editare	редактирование	editare	редактирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
editare	редактирования	editare	редактирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;PL
zbor	лети	zbor	лето	N;INDF;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
zbor	летать	zbor	летать	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
zbor	летать	zbor	летать	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
avion	плоскости	avion	плоскость	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
vas	судна	vas	судно	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
nava	судно	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
nava	корабль	navă	корабль	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
nava	судно	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
nava	сосуд	navă	сосуд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
nava	судна	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
nava	судно	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
nava	корабль	navă	корабль	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
intreg	целая	intreg	целый		ADJ;NOM;FEM;SG
intreg	целые	intreg	целый		ADJ;NOM;PL
intreg	целое	intreg	целое		N;INAN;NOM;NEUT;SG
intreg	целиком	intreg	целиком		ADV
intreg	целая	intreg	целый		ADJ;NOM;FEM;SG
intreg	целые	intreg	целый		ADJ;NOM;PL
intreg	целое	intreg	целое		N;INAN;NOM;NEUT;SG
intreg	целиком	intreg	целиком		ADV
agricole	сельскохозяйственная	agricol	сельскохозяйственный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
evident	очевидные	evident	очевидный	ADV	ADJ;NOM;PL
evident	очевидно	evident	очевидный	ADV	ADJ;NEUT;SG
evident	очевидная	evident	очевидный	ADV	ADJ;NOM;FEM;SG
evident	очевидна	evident	очевидный	ADV	ADJ;FEM;SG
evident	очевидное	evident	очевидный	ADV	ADJ;NOM;NEUT;SG
evident	очевидно	evident	очевидный	ADV	ADJ;NEUT;SG
cautare	поиск	cautare	поиск	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cautare	искать	cautare	искать	N;INDF;FEM;SG	V;IPFV;NFIN;ACT
cautare	ищите	cautare	искать	N;INDF;FEM;SG	V;IPFV;IMP;PL;2;FIN;ACT
cautare	поиск	cautare	поиск	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cautare	искать	cautare	искать	N;INDF;FEM;SG	V;IPFV;NFIN;ACT
cautare	ищите	cautare	искать	N;INDF;FEM;SG	V;IPFV;IMP;PL;2;FIN;ACT
luhansk	луганск	luhansk	луганск	PROPN	N;INAN;NOM;MASC;SG
autoritatea	авторитет	autoritate	авторитет	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
autoritatea	полномочия	autoritate	полномочие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
aratat	показаны	aratat	показать	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
aratat	показана	aratat	показать	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
aratat	показано	aratat	показать	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
aratat	показан	aratat	показать	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
cruce	кросс	cruce	кросс	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cruce	крест	cruce	крест	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cruce	креста	cruce	крест	N;INDF;FEM;SG	N;INAN;GEN;MASC;SG
vot	голосования	vot	голосование	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
vot	проголосовать	vot	голосовать	N;INDF;MASC;SG	V;PFV;NFIN;ACT
vot	голосовать	vot	голосовать	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
vot	голосуйте	vot	голосовать	N;INDF;MASC;SG	V;IPFV;IMP;PL;2;FIN;ACT
vocal	вокал	vocal	вокал	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
vocal	голосовые	vocal	голосовой	ADJ;INDF;MASC;SG	ADJ;NOM;PL
vocal	вокал	vocal	вокал	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pilot	экспериментальных	pilot	экспериментальный	N;INDF;MASC;SG	ADJ;GEN;PL
carlos	карлос	carlos	карлос	PROPN	N;ANIM;NOM;MASC;SG
realitate	реальность	realitate	реальность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
realitate	реальности	realitate	реальность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
atins	достигнуто	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
atins	трогал	atinge	трогать	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
atins	коснулся	atinge	коснуться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
atins	достигнуто	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
atins	достигнут	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
atins	достиг	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
similare	аналогичная	similar	аналогичный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
similare	аналогичное	similar	аналогичный	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
decedat	скончалась	decedat	скончаться	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;MID
decedat	умершего	decedat	умереть	ADJ;INDF;MASC;SG	V;PFV;GEN;MASC;SG;PST;V.PTCP;ACT
decedat	скончался	decedat	скончаться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
decedat	умершие	decedat	умереть	ADJ;INDF;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;ACT
chris	крис	chris	крис	PROPN	N;ANIM;NOM;MASC;SG
luptat	сражались	lupta	сражаться	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;MID
luptat	сражался	lupta	сражаться	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;MID
dorit	желаемое	dorit	желать	ADJ;INDF;MASC;SG	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
dorit	желаемых	dorit	желать	ADJ;INDF;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
dorit	разыскивается	dorit	разыскивать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
dorit	хотел	dorit	хотеть	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
dorit	хотела	dorit	хотеть	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
dorit	пожелала	dorit	желать	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
directorul	каталог	director	каталог	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
directorul	папка	director	папка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
directorul	справочник	director	справочник	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
ohio	огайо	ohio	огато	PROPN	N;INAN;NOM;MASC;SG
crucea	кросс	cruce	кросс	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
crucea	крест	cruce	крест	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
crucea	креста	cruce	крест	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
participarea	участие	participare	участие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
ortodox	православной	ortodox	православный	N;INDF;MASC;SG	ADJ;INS;FEM;SG
dublu	двойные	dublu	двойной	ADJ;INDF;MASC;SG	ADJ;NOM;PL
magazin	shop	magazin	shop	N;INDF;MASC;SG	PROPN
stergere	исключить	stergere	исключить	N;INDF;FEM;SG	V;PFV;NFIN;ACT
stergere	удаление	stergere	удаление	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
stergere	удалить	stergere	удалить	N;INDF;FEM;SG	V;PFV;NFIN;ACT
cazut	упал	caze	падать	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
cazut	пал	caze	пасть	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
cazut	упал	caze	падать	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
cazut	пал	caze	пасть	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
iisus	иисус	iisus	иисус		N;ANIM;NOM;MASC;SG
germanii	немцы	german	немец	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
urbana	городское	urbană	городской	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
urbana	городские	urbană	городской	N;DEF;FEM;SG	ADJ;NOM;PL
urbana	городских	urbană	городской	N;DEF;FEM;SG	ADJ;GEN;PL
promovarea	поощрения	promovare	поощрение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
promovarea	продвижение	promovare	продвижение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
promovarea	поощрение	promovare	поощрение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
promovarea	повышение	promovare	повышение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lansata	запущен	lansat	запустить	ADJ;DEF;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
lansata	запущена	lansat	запустить	ADJ;DEF;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
fundatia	фонд	fundatie	фонд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fundatia	основа	fundatie	основа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
fundatia	foundation	fundatie	foundation	N;DEF;FEM;SG	PROPN
fundatia	основание	fundatie	основание	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
fundatia	фундамент	fundatie	фундамент	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
