algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
lært	învățat	lære	învăța	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
elite	elita	elite	elita	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
elite	elite	elite	elită	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
jakobsen	jakobsen	jakobsen	jakobsen	N;DEF;MASC+FEM;SG	
nedsatte	redus	nedsat	redus	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
nedsatte	redusă	nedsat	redus	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
nedsatte	reduse	nedsat	redus	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
spurgte	întrebat	spørge	întreba	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
spurgte	intrebat	spørge	intreba	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
spurgte	întrebată	spørge	întreba	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
kørsel	conducând	kørsel	conduce	N;INDF;MASC+FEM;SG	V;V.MSDR
ment	însemnat	mene	însemna	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ment	însemna	mene	însemna	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
jules	jules	jules	jules	N;INDF;MASC+FEM;SG	PROPN
bloch	bloch	bloch	bloch	N;INDF;NEUT;SG	PROPN
legendariske	legendar	legendarisk	legendar	ADJ;PL	ADJ;INDF;MASC;SG
legendariske	legendară	legendarisk	legendar	ADJ;PL	ADJ;INDF;FEM;SG
legendariske	legendara	legendarisk	legendară	ADJ;PL	ADJ;DEF;FEM;SG
legendariske	legendarul	legendarisk	legendar	ADJ;PL	N;DEF;MASC;SG
memorial	memorial	memorial	memorial		N;INDF;MASC;SG
memorial	memorialul	memorial	memorial		N;DEF;MASC;SG
udtrykker	exprimă	udtrykke	exprima	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
udtrykker	exprimarea	udtrykke	exprimare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
frugter	fructul	frugte	fruct	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
frugter	fructele	frugte	fruct	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
frugter	fruct	frugte	fruct	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
frugter	fructele	frugte	fruct	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tunesien	tunisia	tunesien	tunisie	PROPN	PROPN
tunesien	tunisian	tunesien	tunisian	PROPN	ADJ;INDF;MASC;SG
hood	gluga	hood	glugă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hood	capota	hood	capotă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
indvandrere	imigrant	indvandrer	imigrant	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
anklager	procuror	anklage	procuror	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
anklager	procurorul	anklage	procuror	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
peters	peters	peters	peters		PROPN
konsulent	consultantul	konsulent	consultant	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
venezuela	venezuelean	venezuela	venezuelean		ADJ;INDF;MASC;SG
venezuela	venezuela	venezuela	venezuela		N;DEF;FEM;SG
venezuela	venezuela	venezuela	venezuela		N;DEF;FEM;SG
skribent	scriitorul	skribent	scriitor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
skribent	scriitoare	skribent	scriitor	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM
alexandria	alexandria	alexandria	alexandrie		PROPN
ride	plimbare	ride	plimbare	V;NFIN;ACT	N;INDF;FEM;SG
ride	ride	ride	rid	V;NFIN;ACT	
forklarede	explicate	forklare	explica	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
forklarede	explicat	forklare	explica	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
forklarede	explicată	forklare	explica	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
arrangement	aranjamentul	arrangement	aranjament	N;INDF;NEUT;SG	N;DEF;MASC;SG
ridge	ridge	ridge	ridge		N;INDF;MASC;SG
ridge	creastă	ridge	creastă		N;INDF;FEM;SG
ridge	culmea	ridge	culme		N;DEF;FEM;SG
ridge	creasta	ridge	creast		N;DEF;FEM;SG
ridge	culme	ridge	culme		N;INDF;FEM;SG
classic	clasică	classic	clasic		ADJ;INDF;FEM;SG
classic	clasic	classic	clasic		ADV
classic	clasica	classic	clasică		ADJ;DEF;FEM;SG
classic	classic	classic	classic		PROPN
ritualer	ritualurile	ritual	ritual	N;INDF;NEUT;PL	N;DEF;FEM;PL
ritualer	ritualul	ritual	ritual	N;INDF;NEUT;PL	N;DEF;MASC;SG
ritualer	ritual	ritual	ritual	N;INDF;NEUT;PL	N;INDF;MASC;SG
mændene	bărbați	mand	bărbat	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
mændene	barbati	mand	barba	N;DEF;MASC+FEM;PL	
ambassade	ambasadei	ambassade	ambasadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ambassade	ambasada	ambassade	ambasadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
statsborgerskab	cetățenia	statsborgerskab	cetățenie	N;INDF;NEUT;SG	N;DEF;FEM;SG
statsborgerskab	cetățenia	statsborgerskab	cetățenie	N;INDF;NEUT;SG	N;DEF;FEM;SG
newcastle	newcastle	newcastel	newcastlu		PROPN
fyldte	umplute	fylde	umple	V;PST;V.PTCP	ADJ;INDF;FEM;PL
fyldte	împăiat	fylde	împăia	V;PST;V.PTCP	ADJ;INDF;MASC;SG
fyldte	umplute	fylde	umple	V;PST;V.PTCP	ADJ;INDF;FEM;PL
fyldte	umplut	fylde	umple	V;PST;V.PTCP	ADJ;INDF;MASC;SG
ontario	ontario	ontario	ontario		PROPN
åndelige	spirituală	åndelig	spiritual	ADJ;PL	ADJ;INDF;FEM;SG
åndelige	spiritual	åndelig	spiritual	ADJ;PL	ADJ;INDF;MASC;SG
åndelige	spirituala	åndelig	spiritual	ADJ;PL	ADJ;DEF;FEM;SG
panzer	panzer	panze	panzer	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
tropperne	trupe	trop	trupă	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
tibet	tibet	tibet	tibet	N;DEF;NEUT;SG	N;INDF;MASC;SG
svendsen	svendsen	svends	svendsen	N;DEF;MASC+FEM;SG	
gottorp	gottorp	gottorp	gottorp	PROPN	
iversen	iversen	iversen	iversen		
særskilt	separă	særskilt	separa	ADJ;INDF;SG	V;IND;SG;3;PST;FIN
særskilt	separate	særskilt	separat	ADJ;INDF;SG	ADJ;INDF;FEM;PL
højdepunkt	subliniez	højdepunkt	sublinia	N;INDF;NEUT;SG	V;IND;SG;1;PRS;FIN
højdepunkt	evidențiază	højdepunkt	evidenția	N;INDF;NEUT;SG	V;IND;3;PRS;FIN
varighed	durata	varighed	durată	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
formodes	presupus	formode	presupune	V;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
formodes	presupusă	formode	presupus	V;PRS;NFIN;PASS	ADJ;INDF;FEM;SG
kommunistisk	comunist	kommunistisk	comunist	ADV	ADJ;INDF;MASC;SG
kommunistisk	comunistă	kommunistisk	comunist	ADV	ADJ;INDF;FEM;SG
kommunistisk	comuniste	kommunistisk	comunist	ADV	ADJ;INDF;FEM;PL
sko	pantof	sko	pantof	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
lider	sufera	lide	suferi	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
lider	suferi	lide	suferi	V;IND;PRS;FIN;ACT	
bakken	hill	bakke	hill	N;DEF;MASC+FEM;SG	PROPN
bakken	deal	bakke	deal	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
gengivet	reprodus	gengive	reproduce	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
simpelt	simplu	simpel	simplu	ADJ	ADV
ikast	ikast	ikast	ikast		
standarder	standardele	standarder	standard	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
opererer	operare	operere	operare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
dominerede	dominat	dominere	domina	V;PST;V.PTCP	ADJ;INDF;MASC;SG
dominerede	dominată	dominere	domina	V;PST;V.PTCP	ADJ;INDF;FEM;SG
mælk	laptele	mælk	lapte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
færge	naveta	færge	naveta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
færge	feribotul	færge	feribot	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
færge	bac	færge	bac	N;INDF;MASC+FEM;SG	
track	urmări	track	urmări		
track	pista	track	pistă		N;DEF;FEM;SG
track	pistă	track	pistă		N;INDF;FEM;SG
intelligens	inteligenta	intellig	inteligent	N;GEN;INDF;MASC+FEM;SG	N;DEF;FEM;SG
eastwood	eastwood	eastwood	eastwood		PROPN
virus	virusul	virus	virus	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
virus	virusuri	virus	virus	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
marcel	marcel	marcel	marcel		PROPN
leonard	leonard	leonard	leonard		N;INDF;MASC;SG
halle	halle	halle	hall	N;INDF;MASC+FEM;SG	PROPN
birger	birger	birger	birger	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
seattle	seattle	seattle	seattlă		PROPN
mozart	mozart	mozart	mozart		N;INDF;MASC;SG
adm	adm	adm	adm	N;INDF;MASC+FEM;SG	
korstog	cruciada	korstog	cruciadă	N;INDF;NEUT;SG	N;DEF;FEM;SG
korstog	cruciade	korstog	cruciad	N;INDF;NEUT;SG	N;INDF;FEM;PL
evil	malefic	evil	malefic		ADJ;INDF;MASC;SG
evil	răul	evil	rău		N;DEF;MASC;SG
evil	răutate	evil	răutate		N;INDF;FEM;SG
dylan	dylan	dylan	dylan		PROPN
vision	viziunea	vision	viziune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gæst	vizitatorul	gæst	vizitator	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
gæst	invitat	gæst	invita	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
statsborger	cetățean	statsborger	cetățean	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
definerer	definirea	definere	definire	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
ugift	nemăritată	ugift	nemăritat	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
ugift	necăsătorit	ugift	necăsătorit	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
ugift	necăsătorită	ugift	necăsătorit	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
brasilianske	braziliană	brasiliansk	braziliană	ADJ;PL	ADJ;INDF;FEM;SG
brasilianske	brazilian	brasiliansk	brazilian	ADJ;PL	ADJ;INDF;MASC;SG
vestindien	caraibe	vestindie	caraib	N;DEF;MASC+FEM;SG	
idéer	ideile	idé	idee	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
zulu	zulu	zulu	zulu		PROPN
begivenhederne	evenimente	begivenhed	eveniment	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
beat	bate	beat	bate	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
gradvis	treptată	gradvis	treptat	ADV	ADJ;INDF;FEM;SG
gradvis	progresive	gradvis	progresiv	ADV	ADJ;INDF;FEM;PL
gradvis	progresivă	gradvis	progresiv	ADV	ADJ;INDF;FEM;SG
winter	iarnă	winter	iarnă		N;INDF;FEM;SG
winter	iarna	winter	iarnă		N;DEF;FEM;SG
vinden	vânt	vind	vânt	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
vinden	vant	vind	vant	N;DEF;MASC+FEM;SG	
vinden	wind	vind	wind	N;DEF;MASC+FEM;SG	PROPN
gert	gert	gern	gert		PROPN
peace	pace	peace	pace		N;INDF;FEM;SG
peace	pacea	peace	pace		N;DEF;FEM;SG
ralph	ralph	ralph	ralph		PROPN
mare	iapa	mare	iapă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
matcher	meciuri	matcher	meci	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
matcher	chibrituri	matcher	chibritură	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
matcher	potrivire	matcher	potrivire	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
matcher	meci	matcher	meci	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
matcher	match	matcher	match	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
matcher	potrivire	matcher	potrivire	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
novelle	romanul	novel	roman	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ejeren	proprietar	ejer	proprietar	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
grethe	grethe	grethe	grethe	N;INDF;MASC+FEM;SG	
vedrører	îngrijorări	vedrøre	îngrijorare	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
vedrører	preocupările	vedrøre	preocupare	V;IND;PRS;FIN;ACT	N;DEF;FEM;PL
vedrører	preocupări	vedrøre	preocupare	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
tilbyde	oferirea	tilbyde	oferire	V;NFIN;ACT	N;DEF;FEM;SG
tilbyde	ofrandă	tilbyde	ofrandă	V;NFIN;ACT	N;INDF;FEM;SG
tilbyde	oferta	tilbyde	ofertă	V;NFIN;ACT	N;DEF;FEM;SG
tilbyde	ofertă	tilbyde	ofertă	V;NFIN;ACT	N;INDF;FEM;SG
hope	speranta	hope	sperant		N;DEF;FEM;SG
hope	sper	hope	spera		V;IND;SG;1;PRS;FIN
hope	speranța	hope	speranță		N;DEF;FEM;SG
hope	speranță	hope	speranță		N;INDF;FEM;SG
regelmæssigt	regulată	regelmæssigt	regulat	ADV	ADJ;INDF;FEM;SG
regelmæssigt	regulate	regelmæssigt	regulat	ADV	ADJ;INDF;FEM;PL
regelmæssigt	obișnuit	regelmæssigt	obișnuit	ADV	ADJ;INDF;MASC;SG
rigdom	averi	rigdom	aver	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
rigdom	averea	rigdom	avere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
renæssance	renascentist	renæssance	renascentist	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
finansieret	finantat	finansiere	finanta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
finansieret	finanțat	finansiere	finanța	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
finansieret	finanțate	finansiere	finanța	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
finansieret	finanțat	finansiere	finanța	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
akt	actul	akt	act	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
akt	acționează	akt	acționa	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
struensee	struensee	struense	struens	N;INDF;MASC+FEM;SG	
personale	personal	personal	personal	ADJ;PL	ADV
personale	personalul	personal	personal	ADJ;PL	N;DEF;MASC;SG
personale	personal	personal	personal	ADJ;PL	ADV
personale	personalul	personal	personal	ADJ;PL	N;DEF;MASC;SG
personale	staff	personal	staff	ADJ;PL	N;INDF;MASC;SG
kaster	aruncarea	kaste	aruncare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
halvkugle	emisfera	halvkugle	emisfera	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
halen	coadă	han	coadă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
happy	fericita	happy	fericita		ADJ;DEF;FEM;SG
happy	fericită	happy	fericit		ADJ;INDF;FEM;SG
happy	happy	happy	happy		
happy	fericit	happy	fericit		ADJ;INDF;MASC;SG
ansøgning	aplicarea	ansøgning	aplicare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ansøgning	aplicații	ansøgning	aplicație	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ansøgning	cereri	ansøgning	cerere	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ansøgning	aplicatii	ansøgning	aplicat	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
command	comanda	command	comandă		N;DEF;FEM;SG
command	comandă	command	comandă		N;INDF;FEM;SG
joakim	joakim	joakim	joakim		V;IND;SG;3;PST;FIN
joakim	scrooge	joakim	scrooge		N;INDF;MASC;SG
genopbygget	reconstruit	genopbygget	reconstrui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
hemmelig	secret	hemmelig	secret	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
hemmelig	secreta	hemmelig	secret	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hemmelig	secrete	hemmelig	secret	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;PL
hemmelig	secretul	hemmelig	secret	ADJ;INDF;MASC+FEM;SG	N;DEF;MASC;SG
følges	urmate	følges	urma	V;NFIN;PASS	ADJ;INDF;FEM;PL
følges	urmărit	følges	urmări	V;NFIN;PASS	ADJ;INDF;MASC;SG
følges	urmat	følges	urma	V;NFIN;PASS	ADJ;INDF;MASC;SG
følges	urmărită	følges	urmări	V;NFIN;PASS	ADJ;INDF;FEM;SG
bue	arcul	bue	arc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bue	bow	bue	bow	N;INDF;MASC+FEM;SG	PROPN
christoph	christoph	christoph	christoph	N;INDF;MASC+FEM;SG	PROPN
værksted	garajul	værksted	garaj	N;INDF;NEUT;SG	N;DEF;MASC;SG
værksted	atelierul	værksted	atelier	N;INDF;NEUT;SG	N;DEF;MASC;SG
udtalelser	opiniile	udtalelse	opinie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udtalelser	pareri	udtalelse	parer	N;INDF;MASC+FEM;PL	
udtalelser	declaratiile	udtalelse	declaratie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
simpsons	simpsons	simpsons	simpsons	N;GEN;INDF;MASC+FEM;SG	PROPN
weekend	weekendul	weekend	weekend	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sætninger	frazele	sætning	frază	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
wta	wta	wta	wta	N;INDF;MASC+FEM;SG	PROPN
bryggeri	brewer	bryggeri	brewer	N;INDF;NEUT;SG	PROPN
madison	madison	madison	madison		N;INDF;MASC;SG
pulje	piscina	pulje	piscină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sørger	doliu	sørge	doliu	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
sørger	jale	sørge	jale	V;IND;PRS;FIN;ACT	
sørger	îndurerată	sørge	îndurerat	V;IND;PRS;FIN;ACT	ADJ;INDF;FEM;SG
sørger	doliu	sørge	doliu	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
atlético	atlético	atlético	atlético	N;INDF;MASC+FEM;SG	PROPN
tilsyn	supravegherea	tilsyn	supraveghere	N;INDF;NEUT;SG	N;DEF;FEM;SG
blom	blom	blom	blom	N;INDF;MASC+FEM;SG	PROPN
brugernavn	username	brugernavn	usernam	N;INDF;NEUT;SG	
indtaget	luată	indtage	lua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
indtaget	luat	indtage	lua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indtaget	luate	indtage	luat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
indtaget	aportul	indtage	aport	V;INDF;SG;PST;V.PTCP	N;DEF;MASC;SG
indtaget	admisie	indtage	admisie	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;SG
indtaget	ingerat	indtage	ingera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indtaget	consumată	indtage	consuma	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
indtaget	consumate	indtage	consuma	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
indtaget	consumat	indtage	consuma	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
crash	crash	crash	crash	N;INDF;MASC+FEM;SG	
besidder	posedă	besidde	poseda	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
besidder	posesor	besidde	posesor	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
besidder	poseda	besidde	poseda	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
besidder	posedă	besidde	poseda	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
devil	devil	devil	devil		N;INDF;MASC;SG
devil	diavolul	devil	diavol		N;DEF;MASC;SG
devil	diavol	devil	diavol		N;INDF;MASC;SG
devil	drac	devil	drac		N;INDF;MASC;SG
ungdoms	tinerete	ungdom	tânera	N;GEN;INDF;MASC+FEM;SG	
ungdoms	tineretul	ungdom	tineret	N;GEN;INDF;MASC+FEM;SG	N;DEF;MASC;SG
søgning	cauta	søgning	cauta	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
søgning	caută	søgning	căuta	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
evolution	evolutia	evolution	evolutie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
evolution	evoluția	evolution	evoluție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
evolution	evoluţia	evolution	evolugie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
husene	case	hus	casă	N;DEF;NEUT;PL	N;INDF;FEM;PL
vidne	martorul	vidne	martor	N;INDF;NEUT;SG	N;DEF;MASC;SG
vidne	martori	vidne	martor	N;INDF;NEUT;SG	N;INDF;MASC;PL
seksuel	sexuala	seksuel	sexual	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
seksuel	sexuale	seksuel	sexual	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
landede	aterizat	lande	ateriza	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
landede	debarcat	lande	debarca	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
foretrak	preferat	foretrak	preferat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
beskeden	mesajul	beskeden	mesaj	ADJ;INDF;MASC+FEM;SG	N;DEF;MASC;SG
beskeden	mesaj	beskeden	mesaj	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
beskeden	modesta	beskeden	modest	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
beskeden	modeste	beskeden	modest	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
lead	plumbul	lead	plumb		N;DEF;MASC;SG
lead	plumb	lead	plumb		N;INDF;MASC;SG
vinderne	învingători	vinde	învingător	N;DEF;MASC+FEM;PL	ADJ;INDF;MASC;PL
montana	montana	montana	montan		N;DEF;FEM;SG
brock	brock	brock	brock	N;INDF;MASC+FEM;SG	PROPN
falsk	falsa	falsk	fals	ADJ;INDF;SG	ADJ;DEF;FEM;SG
falsk	false	falsk	fals	ADJ;INDF;SG	ADJ;INDF;FEM;PL
falsk	fake	falsk	fake	ADJ;INDF;SG	
observeret	observate	observere	observat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
observeret	observat	observere	observa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
observeret	observată	observere	observat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
pil	săgeata	pil	săgeat	V;IMP	N;DEF;FEM;SG
pil	săgeată	pil	săgea	V;IMP	ADJ;INDF;FEM;SG
pil	sageata	pil	sageat	V;IMP	N;DEF;FEM;SG
pil	arrow	pil	arrow	V;IMP	N;INDF;MASC;SG
monarki	monarhiei	monarki	monarhie	N;INDF;NEUT;SG	N;DEF;FEM;SG
monarki	monarhia	monarki	monarhie	N;INDF;NEUT;SG	N;DEF;FEM;SG
moral	moralul	moral	moral	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
moral	morala	moral	morală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
moral	moral	moral	moral	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
moral	morală	moral	moral	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
moral	morala	moral	morală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
moral	morală	moral	moral	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
moral	moralitatea	moral	moralitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sandsynlighed	probabilitatea	sandsynlighed	probabilitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
håbede	sperat	håbe	spera	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
dokumenteret	documentate	dokumenteret	documenta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
dokumenteret	documentată	dokumenteret	documenta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
dokumenteret	documentat	dokumenteret	documenta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
dokumenteret	dovedite	dokumenteret	dovedi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
dokumenteret	dovedită	dokumenteret	dovedit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
dokumenteret	demonstrate	dokumenteret	demonstrat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
dokumenteret	dovedit	dokumenteret	dovedi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
dokumenteret	demonstrat	dokumenteret	demonstra	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kosovo	kosovo	kosovo	kosovo	PROPN	PROPN
nacional	nacional	nacional	nacional		PROPN
strengt	stricte	strengt	strict	ADV	ADJ;INDF;FEM;PL
strengt	strictă	strengt	strict	ADV	ADJ;INDF;FEM;SG
torino	torino	torino	torină	PROPN	PROPN
torino	torino	torino	torină	PROPN	PROPN
akustisk	acustică	akustisk	acustic	ADJ;INDF;SG	N;INDF;FEM;SG
akustisk	acustice	akustisk	acustic	ADJ;INDF;SG	ADJ;INDF;FEM;PL
akustisk	sonoră	akustisk	sonor	ADJ;INDF;SG	N;INDF;FEM;SG
konference	conferința	konference	conferință	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
konference	conferinta	konference	conferinta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
konference	conferinţa	konference	conferinga	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
martha	martha	martha	martha	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
massive	massive	massive	massiva	ADJ;PL	
massive	masiv	massive	masiv	ADJ;PL	ADJ;INDF;MASC;SG
massive	masivă	massive	masiv	ADJ;PL	ADJ;INDF;FEM;SG
leveres	livrate	levere	livra	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
leveres	livrată	levere	livra	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;SG
leveres	livrat	levere	livra	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
kyster	coasta	kyste	coastă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
kyster	coastă	kyste	coastă	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
kyster	coast	kyste	coast	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
frisk	proaspete	frisk	proaspăt	ADJ;INDF;SG	N;INDF;FEM;PL
frisk	proaspat	frisk	proaspa	ADJ;INDF;SG	
frisk	proaspăt	frisk	proaspăt	ADJ;INDF;SG	ADV
