một	one	một	one	NUM	N;NOM;INDF;MASC+FEM;SG
quá	oxå	quá	oxå		N;NOM;INDF;MASC+FEM;SG
quá	too	quá	too		N;NOM;INDF;NEUT;SG
quá	alltför	quá	alltför		ADV
thắng	vinna	thắng	vinna	N	V;IMP;FIN;ACT
thắng	vinn	thắng	vinna	N	V;IMP;FIN;ACT
thắng	vinna	thắng	vinna	N	V;IMP;FIN;ACT
thắng	vinnande	thắng	vinnande	N	ADJ;NOM;PRS;V.PTCP
thắng	vunna	thắng	vunna	N	ADJ;NOM;PL
thắng	vunnit	thắng	vinna	N	V;V.CVB;ACT
thắng	vann	thắng	vann	N	V;IND;PST;FIN;ACT
thắng	vinner	thắng	vinna	N	V;IND;PRS;FIN;ACT
mang	mang	mang	mang	V	N;NOM;INDF;MASC+FEM;SG
giáp	rustning	giáp	rustning	V	N;NOM;INDF;MASC+FEM;SG
giáp	pansar	giáp	pansa	V	N;NOM;INDF;MASC+FEM;PL
giáp	rustning	giáp	rustning	V	N;NOM;INDF;MASC+FEM;SG
giáp	pansar	giáp	pansa	V	N;NOM;INDF;MASC+FEM;PL
huy	hui	huy	hui	N	PROPN;NOM
thư	posta	thư	posta	N	V;IMP;FIN;ACT
giữ	håll	giữ	håll	V	N;NOM;INDF;NEUT;SG
giữ	keep	giữ	keep	V	N;NOM;INDF;MASC+FEM;SG
tra	check	tra	check	V	N;NOM;INDF;MASC+FEM;SG
nga	ryskt	nga	rysk	N	ADJ;NOM;INDF;NEUT;SG
nga	rysk	nga	rysk	N	ADJ;NOM;INDF;MASC+FEM;SG
nga	ryssland	nga	ryssland	N	PROPN;NOM
triệu	zhao	triệu	zhao	NUM	PROPN;NOM
triệu	miljon	triệu	miljon	NUM	N;NOM;INDF;MASC+FEM;SG
triệu	miljoner	triệu	miljon	NUM	N;NOM;INDF;MASC+FEM;PL
triệu	miljontals	triệu	miljontal	NUM	N;GEN;INDF;NEUT;PL
triệu	miljoner	triệu	miljon	NUM	N;NOM;INDF;MASC+FEM;PL
phép	tillåts	phép	tillåta	N	V;IND;PRS;FIN;PASS
phép	tillåtet	phép	tillåtet	N	ADJ;NOM;INDF;NEUT;SG
phép	tillåten	phép	tillåten	N	ADJ;NOM;INDF;MASC+FEM;SG
new	ny	new	ny		ADJ;NOM;INDF;MASC+FEM;SG
new	nyhet	new	nyhet		N;NOM;INDF;MASC+FEM;SG
new	nya	new	ny		ADJ;NOM;PL
new	nytt	new	ny		ADJ;NOM;INDF;NEUT;SG
yếu	svagt	yếu	svag	N	ADJ;NOM;INDF;NEUT;SG
yếu	klen	yếu	kle	N	ADJ;NOM;INDF;MASC+FEM;SG
yếu	svaga	yếu	svag	N	ADJ;NOM;PL
yếu	svag	yếu	svag	N	ADJ;NOM;INDF;MASC+FEM;SG
mật	hemliga	mật	hemlig	N	ADJ;NOM;PL
mật	hemlig	mật	hemlig	N	ADJ;NOM;INDF;MASC+FEM;SG
mật	hemligt	mật	hemlig	N	ADJ;NOM;INDF;NEUT;SG
mật	galla	mật	galmal	N	V;IMP;FIN;ACT
ghi	skrivande	ghi	skrivande	V	ADJ;NOM;PRS;V.PTCP
ghi	skrift	ghi	skrift	V	N;NOM;INDF;MASC+FEM;SG
ghi	skrivning	ghi	skrivning	V	N;NOM;INDF;MASC+FEM;SG
sao	varför	sao	varför	PROPN	ADV
giả	jia	giả	jia		PROPN;NOM
giả	falsk	giả	falsk		ADJ;NOM;INDF;MASC+FEM;SG
giả	false	giả	false		PROPN;NOM
giả	falska	giả	falsk		ADJ;NOM;PL
giả	falskt	giả	falsk		ADJ;NOM;INDF;NEUT;SG
giả	falska	giả	falsk		ADJ;NOM;PL
giả	falskt	giả	falsk		ADJ;NOM;INDF;NEUT;SG
giả	fake	giả	fake		V;IMP;FIN;ACT
cung	båge	cung	båge	V	N;NOM;INDF;MASC+FEM;SG
cung	bog	cung	bog	V	N;NOM;INDF;MASC+FEM;SG
cung	bågar	cung	båga	V	N;NOM;INDF;MASC+FEM;PL
chống	kurage	chống	kurage	V	N;NOM;INDF;NEUT;SG
chống	modet	chống	modet	V	N;NOM;DEF;NEUT;SG
chống	mod	chống	mod	V	N;NOM;INDF;NEUT;SG
chống	emot	chống	emot	V	ADV
chống	mot	chống	mot	V	ADP
nhập	indata	nhập	indat	V	N;NOM;INDF;NEUT;SG
nhập	inmatning	nhập	inmatning	V	N;NOM;INDF;MASC+FEM;SG
nhập	tillförsel	nhập	tillförsel	V	N;NOM;INDF;MASC+FEM;SG
nhập	input	nhập	input	V	N;NOM;INDF;MASC+FEM;SG
nhập	enter	nhập	enter	V	N;NOM;INDF;NEUT;SG
nhập	import	nhập	import	V	N;NOM;INDF;MASC+FEM;SG
chết	die	chết	du	V	N;NOM;INDF;NEUT;SG
chết	död	chết	död	V	N;NOM;INDF;MASC+FEM;SG
chết	döden	chết	död	V	N;NOM;DEF;MASC+FEM;SG
chết	death	chết	death	V	N;NOM;INDF;NEUT;SG
chết	dödsfall	chết	dödsfall	V	N;NOM;INDF;NEUT;PL
chết	dött	chết	döda	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chết	död	chết	död	V	N;NOM;INDF;MASC+FEM;SG
chết	döda	chết	död	V	ADJ;NOM;PL
chết	dött	chết	döda	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chết	dead	chết	dead	V	N;NOM;INDF;MASC+FEM;SG
lạc	kontakta	lạc	kontakta	N	V;IMP;FIN;ACT
chung	ömsesidig	chung	ömsesidig	ADJ	N;NOM;INDF;MASC+FEM;SG
chung	inbördes	chung	inbördes	ADJ	N;NOM;INDF;NEUT;SG
chung	chung	chung	chung	ADJ	PROPN;NOM
chung	universal	chung	universal	ADJ	N;NOM;INDF;MASC+FEM;SG
chung	allmänt	chung	allmän	ADJ	ADV
trần	chen	trần	chen	N	PROPN;NOM
mẫu	bilda	mẫu	bilda	N	V;IMP;FIN;ACT
mẫu	mal	mẫu	mal	N	V;IMP;FIN;ACT
tất	strumpa	tất	strumpa		N;NOM;INDF;MASC+FEM;SG
mạnh	meng	mạnh	meng	ADJ	N;NOM;INDF;MASC+FEM;SG
mạnh	starkt	mạnh	stark	ADJ	ADV
mạnh	strong	mạnh	strong	ADJ	N;NOM;INDF;MASC+FEM;SG
trái	kvar	trái	kvar		ADV
trái	left	trái	lefa		N;NOM;INDF;MASC+FEM;SG
trái	vänstra	trái	vänster		ADJ;NOM;DEF;SG
trái	vänstern	trái	vänster		N;NOM;DEF;MASC+FEM;SG
trái	vänster	trái	vänster		N;NOM;INDF;MASC+FEM;SG
từng	någonsin	từng	någonsin	PROPN	ADV
từng	ever	từng	ever	PROPN	N;NOM;INDF;MASC+FEM;SG
bán	sälj	bán	sälj	V	N
bán	sålda	bán	såld	V	ADJ;NOM;PL;PST;V.PTCP
bán	försäljning	bán	försäljning	V	N;NOM;INDF;MASC+FEM;SG
bán	rea	bán	rea	V	N;NOM;INDF;MASC+FEM;SG
bán	salu	bán	salu	V	N;NOM;INDF;MASC+FEM;PL
bán	försäljning	bán	försäljning	V	N;NOM;INDF;MASC+FEM;SG
rộng	bredd	rộng	bredd	ADJ	N;NOM;INDF;MASC+FEM;SG
rộng	wide	rộng	wide	ADJ	N;NOM;INDF;NEUT;SG
thủy	häxa	thủy	häxa	V	N;NOM;INDF;MASC+FEM;SG
thủy	häxan	thủy	häxan	V	N;NOM;DEF;MASC+FEM;SG
thủy	shui	thủy	shui	V	N;NOM;INDF;MASC+FEM;SG
album	registrera	album	registrera	N	V;IMP;FIN;ACT
giờ	nu	giờ	nu	N	ADV
mỗi	varenda	mỗi	varenda	NUM	DET;INDF;SG
mỗi	varje	mỗi	varje	NUM	DET;INDF;SG
mỗi	varje	mỗi	varje	NUM	DET;INDF;SG
mỗi	vardera	mỗi	vardera	NUM	PRO;DEF;SG
núi	mount	núi	mount	N	PROPN;NOM
núi	montera	núi	montera	N	V;IMP;FIN;ACT
sang	lyxig	sang	lyxig	V	ADJ;NOM;INDF;MASC+FEM;SG
sang	lyxiga	sang	lyxig	V	ADJ;NOM;PL
lấy	take	lấy	take	V	N;NOM;INDF;MASC+FEM;SG
lấy	tagning	lấy	tagning	V	N;NOM;INDF;MASC+FEM;SG
lấy	få	lấy	få	V	ADJ;NOM;INDF;PL
lấy	get	lấy	ge	V	N;NOM;INDF;MASC+FEM;SG
phản	förrådd	phản	förrådd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
phản	förräderi	phản	förräderi	V	N;NOM;INDF;NEUT;SG
luật	härska	luật	härsk	N	V;IMP;FIN;ACT
yêu	älskade	yêu	älskad	V	ADJ;NOM;PL;PST;V.PTCP
yêu	älskad	yêu	älskad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
yêu	kärlek	yêu	kärlek	V	N;NOM;INDF;MASC+FEM;SG
yêu	love	yêu	love	V	N;NOM;INDF;MASC+FEM;SG
yêu	luv	yêu	luv	V	N;NOM;INDF;MASC+FEM;SG
yêu	kärleksfull	yêu	kärleksfull	V	ADJ;NOM;INDF;MASC+FEM;SG
yêu	kärleksfulla	yêu	kärleksfull	V	ADJ;NOM;PL
kiện	sue	kiện	sue	V	PROPN;NOM
align	justera	align	justera		V;IMP;FIN;ACT
hiệp	avrunda	hiệp	avrunda	N	V;IMP;FIN;ACT
hiệp	rund	hiệp	rund	N	ADJ;NOM;INDF;MASC+FEM;SG
hiệp	runt	hiệp	runt	N	ADV
hiệp	runda	hiệp	rund	N	ADJ;NOM;PL
giúp	hjälp	giúp	hjälp	V	N;NOM;INDF;MASC+FEM;SG
sắc	vassare	sắc	vassare	N	ADJ;NOM;CMPR
sắc	skarpare	sắc	skarpare	N	ADJ;NOM;CMPR
nha	tandläkaren	nha	tandläkare		N;NOM;DEF;MASC+FEM;SG
nha	tandläkare	nha	tandläkare		N;NOM;INDF;MASC+FEM;PL
nha	nha	nha	nha		V;IMP;FIN;ACT
nha	tandvård	nha	tandvård		N;NOM;INDF;MASC+FEM;SG
nha	tandläkare	nha	tandläkare		N;NOM;INDF;MASC+FEM;PL
phá	paus	phá	paus	V	N;NOM;INDF;MASC+FEM;SG
phá	break	phá	break	V	N;NOM;INDF;NEUT;SG
phá	rast	phá	rast	V	N;NOM;INDF;MASC+FEM;SG
phá	brytning	phá	brytning	V	N;NOM;INDF;MASC+FEM;SG
phổ	preussen	phổ	preuss	N	PROPN;NOM
phổ	preussiska	phổ	preussisk	N	ADJ;NOM;PL
tay	händer	tay	hända	N	V;IND;PRS;FIN;ACT
hồng	hong	hồng	hong	N	PROPN;NOM
rồi	sedan	rồi	sedan	CONJ	ADV
rồi	sen	rồi	sen	CONJ	ADV
rồi	då	rồi	då	CONJ	ADV
chia	delad	chia	delad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
chia	delade	chia	delad	V	ADJ;NOM;PL;PST;V.PTCP
chia	delat	chia	delad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chia	uppdelad	chia	uppdela	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
chia	uppdelat	chia	uppdela	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chia	delat	chia	delad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chia	delad	chia	delad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
chia	delning	chia	delning	V	N;NOM;INDF;MASC+FEM;SG
chia	split	chia	splita	V	N;NOM;INDF;NEUT;SG
chia	delad	chia	delad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ruồi	fly	ruồi	fly	N	V;IMP;FIN;ACT
ruồi	flyger	ruồi	flyga	N	V;IND;PRS;FIN;ACT
ruồi	flyga	ruồi	flyga	N	V;IMP;FIN;ACT
ruồi	flyger	ruồi	flyga	N	V;IND;PRS;FIN;ACT
phạm	kriminella	phạm	kriminell	N	ADJ;NOM;PL
phạm	kriminella	phạm	kriminell	N	ADJ;NOM;PL
phạm	kriminell	phạm	kriminell	N	ADJ;NOM;INDF;MASC+FEM;SG
phạm	brottslig	phạm	brottslig	N	ADJ;NOM;INDF;MASC+FEM;SG
chọn	markering	chọn	markering	V	N;NOM;INDF;MASC+FEM;SG
chọn	val	chọn	val	V	N;NOM;INDF;NEUT;SG
chọn	urval	chọn	urval	V	N;NOM;INDF;NEUT;SG
chọn	pick	chọn	på	V	N;NOM;INDF;NEUT;SG
lục	gröna	lục	grön	N	ADJ;NOM;PL
lục	grön	lục	grön	N	ADJ;NOM;INDF;MASC+FEM;SG
lục	grönt	lục	grön	N	ADJ;NOM;INDF;NEUT;SG
đai	deporterad	đai	deportera	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
đai	utvisad	đai	utvisa	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
đai	utvisade	đai	utvisa	N	ADJ;NOM;PL;PST;V.PTCP
tông	konkret	tông	konkret	N	ADJ;NOM;INDF;NEUT;SG
tông	konkreta	tông	konkret	N	ADJ;NOM;PL
tông	körde	tông	köra	N	V;IND;PST;FIN;ACT
tông	drev	tông	drev	N	V;IMP;FIN;ACT
trực	direkta	trực	direkt	V	ADJ;NOM;PL
trực	direkt	trực	direkt	V	ADV
trực	direct	trực	direct	V	N;NOM;INDF;MASC+FEM;SG
chứng	bevittna	chứng	bevitten	N	V;IMP;FIN;ACT
dung	innehållet	dung	innehåll		N;NOM;DEF;NEUT;SG
dung	innehåll	dung	innehåll		N;NOM;INDF;NEUT;SG
dung	innehållet	dung	innehåll		N;NOM;DEF;NEUT;SG
dung	innehåll	dung	innehåll		N;NOM;INDF;NEUT;SG
dung	innehållsförteckning	dung	innehållsförteckning		N;NOM;INDF;MASC+FEM;SG
bệnh	sjuka	bệnh	sjuk	N	ADJ;NOM;PL
bệnh	sjuk	bệnh	sjuk	N	ADJ;NOM;INDF;MASC+FEM;SG
vòng	kring	vòng	kring	N	ADP
vòng	omkring	vòng	omkring	N	ADV
vòng	runt	vòng	runt	N	ADV
vòng	avrunda	vòng	avrunda	N	V;IMP;FIN;ACT
vòng	rund	vòng	rund	N	ADJ;NOM;INDF;MASC+FEM;SG
vòng	runt	vòng	runt	N	ADV
vòng	runda	vòng	rund	N	ADJ;NOM;PL
phái	sändande	phái	sändande	N	ADJ;NOM;PRS;V.PTCP
phái	sänder	phái	sända	N	V;IND;PRS;FIN;ACT
phái	skickar	phái	skicka	N	V;IND;PRS;FIN;ACT
phái	skicka	phái	skicka	N	V;IMP;FIN;ACT
đào	gräv	đào	gräv	N	V;IMP;FIN;ACT
đào	gräver	đào	gräva	N	V;IND;PRS;FIN;ACT
đào	gräva	đào	gräva	N	V;IMP;FIN;ACT
đào	graves	đào	grav	N	PROPN;NOM
khai	outnyttjad	khai	outnyttjad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
khai	outnyttjade	khai	outnyttjad	V	ADJ;NOM;PL;PST;V.PTCP
khai	anspråk	khai	anspråk	V	N;NOM;INDF;NEUT;SG
khai	fordringar	khai	fordran	V	N;NOM;INDF;MASC+FEM;PL
khai	påståenden	khai	påstående	V	N;NOM;INDF;NEUT;PL
tốt	gott	tốt	god	ADJ	ADV
tốt	bra	tốt	bra	ADJ	ADV
lệnh	kommandon	lệnh	kommandon		N;NOM;INDF;NEUT;PL
lệnh	command	lệnh	command		N;NOM;INDF;MASC+FEM;SG
lệnh	kommando	lệnh	kommando		N;NOM;INDF;NEUT;SG
lệnh	kommandot	lệnh	kommandod		N;NOM;DEF;NEUT;SG
lệnh	beställningar	lệnh	beställning		N;NOM;INDF;MASC+FEM;PL
lệnh	order	lệnh	ord		N;NOM;INDF;MASC+FEM;SG
chuẩn	standarden	chuẩn	standard	V	N;NOM;DEF;MASC+FEM;SG
chuẩn	standard	chuẩn	standard	V	N;NOM;INDF;MASC+FEM;SG
chuẩn	normalt	chuẩn	normal	V	ADV
chuẩn	normala	chuẩn	normal	V	ADJ;NOM;PL
chuẩn	normal	chuẩn	normal	V	ADJ;NOM;INDF;MASC+FEM;SG
duy	bara	duy	bara	N	ADV
duy	enbart	duy	enbart	N	ADV
duy	endast	duy	endast	N	ADV
thiếu	saknad	thiếu	saknad	V	N;NOM;INDF;MASC+FEM;SG
thiếu	försvunnen	thiếu	försvinn	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hết	everything	hết	everything	V	N;NOM;INDF;MASC+FEM;SG
hết	allt	hết	all	V	PRO;INDF;NEUT;SG
hết	allting	hết	allting	V	PRO;INDF;NEUT;SG
hết	allt	hết	all	V	PRO;INDF;NEUT;SG
hết	alla	hết	all	V	PRO;INDF;PL
hết	over	hết	over	V	N;NOM;INDF;MASC+FEM;SG
hết	över	hết	över	V	ADP
hán	han	hán	han	N	PRO;NOM;DEF;MASC+FEM;SG
hầu	nästan	hầu	nästan		ADV
hầu	hou	hầu	hou		PROPN;NOM
mặc	slitage	mặc	slitage	V	N;NOM;INDF;NEUT;SG
tuyến	liberia	tuyến	liberi	N	PROPN;NOM
tuyến	linjära	tuyến	linjär	N	ADJ;NOM;PL
tuyến	linjärt	tuyến	linjärd	N	ADJ;NOM;INDF;NEUT;SG
hạn	begränsa	hạn	begränsa	N	V;NFIN;ACT
gốc	ursprungliga	gốc	ursprunglig		ADJ;NOM;PL
gốc	ursprungligt	gốc	ursprunglig		ADJ;NOM;INDF;NEUT;SG
gốc	originellt	gốc	originell		ADJ;NOM;INDF;NEUT;SG
gốc	original	gốc	original		N;NOM;INDF;MASC+FEM;SG
gốc	ursprunglig	gốc	ursprunglig		ADJ;NOM;INDF;MASC+FEM;SG
rêu	mose	rêu	mose	N	PROPN;NOM
muốn	want	muốn	want	V	N;NOM;INDF;MASC+FEM;SG
ninh	ninh	ninh	ninh	N	V;IMP;FIN;ACT
giang	jiang	giang	jiang	N	PROPN;NOM
đĩa	skiva	đĩa	skiva		N;NOM;INDF;MASC+FEM;SG
đĩa	registreringsskylt	đĩa	registreringsskylt		N;NOM;INDF;MASC+FEM;SG
đĩa	plåt	đĩa	plåt		N;NOM;INDF;MASC+FEM;SG
đĩa	tallrik	đĩa	tallrik		N;NOM;INDF;MASC+FEM;SG
đĩa	disk	đĩa	disk		N;NOM;INDF;MASC+FEM;SG
đĩa	skiva	đĩa	skiva		N;NOM;INDF;MASC+FEM;SG
đĩa	tefat	đĩa	tefa		N;NOM;INDF;NEUT;SG
khỏi	från	khỏi	från	V	ADP
vàng	gula	vàng	gul	N	ADJ;NOM;PL
vàng	gul	vàng	gul	N	ADJ;NOM;INDF;MASC+FEM;SG
quang	quang	quang	quang	N	V;IMP;FIN;ACT
hàn	sydkorea	hàn	sydkore	N	PROPN;NOM
hàn	korea	hàn	kore	N	PROPN;NOM
hàn	han	hàn	han	N	PRO;NOM;DEF;MASC+FEM;SG
ngay	omgående	ngay	omgående	PART	ADJ;NOM;PRS;V.PTCP
ngay	omedelbart	ngay	omedelbar	PART	ADV
ngay	genast	ngay	genast	PART	ADV
ngay	nu	ngay	nu	PART	ADV
cận	stängning	cận	stängning	V	N;NOM;INDF;MASC+FEM;SG
cận	avslutande	cận	avslutande	V	ADJ;NOM;PRS;V.PTCP
cận	kardinal	cận	kardinal	V	N;NOM;INDF;MASC+FEM;SG
cận	kardinalen	cận	kardinal	V	N;NOM;DEF;MASC+FEM;SG
noctuidae	nattflyn	noctuidae	nattflyn	N	ADJ;NOM;PL
đậu	bönan	đậu	böna	V	N;NOM;DEF;MASC+FEM;SG
đậu	bean	đậu	bean	V	PROPN;NOM
đậu	böna	đậu	böna	V	N;NOM;INDF;MASC+FEM;SG
đậu	bönor	đậu	böna	V	N;NOM;INDF;MASC+FEM;PL
đậu	bönan	đậu	böna	V	N;NOM;DEF;MASC+FEM;SG
đậu	böner	đậu	böna	V	N;NOM;INDF;MASC+FEM;PL
khách	besöker	khách	besöka	N	V;IND;PRS;FIN;ACT
khách	besöka	khách	besöka	N	V;IMP;FIN;ACT
địch	fientlig	địch	fientlig	N	ADJ;NOM;INDF;MASC+FEM;SG
địch	fientligt	địch	fientlig	N	ADV
địch	fientliga	địch	fientlig	N	ADJ;NOM;PL
thánh	heliga	thánh	helig	N	ADJ;NOM;PL
thánh	helig	thánh	helig	N	ADJ;NOM;INDF;MASC+FEM;SG
thánh	helige	thánh	helig	N	ADJ;NOM;DEF;MASC;SG
thánh	heligt	thánh	helig	N	ADJ;NOM;INDF;NEUT;SG
trẻ	unga	trẻ	ung	N	ADJ;NOM;PL
trẻ	yngre	trẻ	ung	N	ADJ;NOM;CMPR
trẻ	ung	trẻ	ung	N	ADJ;NOM;INDF;MASC+FEM;SG
phó	ställföreträdare	phó	ställföreträdare		N;NOM;INDF;MASC+FEM;SG
phó	biträdande	phó	biträdande		N;NOM;INDF;NEUT;SG
phó	ställföreträdande	phó	ställföreträdande		N;NOM;INDF;NEUT;SG
phó	vice	phó	vice		N;NOM;INDF;MASC+FEM;SG
phó	vice	phó	vice		N;NOM;INDF;MASC+FEM;SG
linh	långa	linh	lång	N	ADJ;NOM;PL
linh	andliga	linh	andlig	N	ADJ;NOM;PL
linh	själslig	linh	själslig	N	ADJ;NOM;INDF;MASC+FEM;SG
linh	andlig	linh	andlig	N	ADJ;NOM;INDF;MASC+FEM;SG
linh	andligt	linh	andlig	N	ADJ;NOM;INDF;NEUT;SG
chạy	running	chạy	running	V	N;NOM;INDF;MASC+FEM;SG
chạy	löpning	chạy	löpning	V	N;NOM;INDF;MASC+FEM;SG
chạy	rinnande	chạy	rinnande	V	ADJ;NOM;PRS;V.PTCP
chạy	run	chạy	run	V	N;NOM;INDF;MASC+FEM;SG
chạy	spring	chạy	spring	V	N;NOM;INDF;MASC+FEM;SG
chạy	drive	chạy	drive	V	N;NOM;INDF;MASC+FEM;SG
tuyên	deklarerat	tuyên	deklarerad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tuyên	deklarerade	tuyên	deklarera	V	ADJ;NOM;PL;PST;V.PTCP
thuận	deal	thuận	deal	ADJ	N;NOM;INDF;MASC+FEM;SG
tức	omedelbar	tức	omedelbar		ADJ;NOM;INDF;MASC+FEM;SG
tức	omedelbart	tức	omedelbar		ADV
tức	omedelbara	tức	omedelbar		ADJ;NOM;PL
tức	omedelbar	tức	omedelbar		ADJ;NOM;INDF;MASC+FEM;SG
tức	sur	tức	sur		N;NOM;INDF;MASC+FEM;SG
cực	mycket	cực	mycket		ADV
cực	polar	cực	pola		N;NOM;INDF;MASC+FEM;SG
cực	stolpe	cực	stolpe		N;NOM;INDF;MASC+FEM;SG
cực	polack	cực	polack		N;NOM;INDF;MASC+FEM;SG
cực	pole	cực	pole		N;NOM;INDF;MASC+FEM;SG
cực	påle	cực	påle		N;NOM;INDF;MASC+FEM;SG
cực	stång	cực	stång		N;NOM;INDF;MASC+FEM;SG
lương	leung	lương	leung	N	PROPN;NOM
mét	yards	mét	yard	N	PROPN;NOM
lâu	långt	lâu	långt	ADJ	ADV
lâu	long	lâu	long	ADJ	N;NOM;INDF;MASC+FEM;SG
lâu	länge	lâu	länge	ADJ	ADV
blank	blanka	blank	blank	V	ADJ;NOM;PL
blank	tomt	blank	tom	V	ADJ;NOM;INDF;NEUT;SG
blank	blankt	blank	blankt	V	ADJ;NOM;INDF;NEUT;SG
blank	blank	blank	blank	V	N;NOM;INDF;MASC+FEM;SG
bại	besegrat	bại	besegrad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bại	besegrad	bại	besegrad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bại	nederlag	bại	nederlag	V	N;NOM;INDF;NEUT;SG
chu	troligtvis	chu	troligtvis		ADV
chu	förmodligen	chu	förmodligen		ADV
chu	troligen	chu	troligen		ADV
chu	antagligen	chu	antagligen		ADV
chu	zhu	chu	zhu		PROPN;NOM
chu	chu	chu	chu		PROPN;NOM
chu	zhou	chu	zhou		PROPN;NOM
ước	önskan	ước	önskan		N;NOM;INDF;MASC+FEM;SG
ước	önskar	ước	önska		V;IND;PRS;FIN;ACT
ước	önska	ước	önska		V;IMP;FIN;ACT
ước	wish	ước	wish		N;NOM;INDF;MASC+FEM;SG
ước	önskar	ước	önska		V;IND;PRS;FIN;ACT
chuyên	specialist	chuyên	specialist	ADJ	N;NOM;INDF;MASC+FEM;SG
lai	framtiden	lai	framtid		N;NOM;DEF;MASC+FEM;SG
lai	framtid	lai	framtid		N;NOM;INDF;MASC+FEM;SG
lai	future	lai	future		N;NOM;INDF;MASC+FEM;SG
lai	framtida	lai	framtida		ADJ;NOM
lai	blivande	lai	blivande		ADJ;NOM;PRS;V.PTCP
lai	lai	lai	lai		N;NOM;INDF;NEUT;SG
vài	få	vài	få	DET	ADJ;NOM;INDF;PL
vài	fåtal	vài	fåtal	DET	N;NOM;INDF;NEUT;SG
san	san	san	san		PROPN;NOM
nền	bakgrund	nền	bakgrund		N;NOM;INDF;MASC+FEM;SG
nền	bakgrunden	nền	bakgrund		N;NOM;DEF;MASC+FEM;SG
style	stil	style	stil		N;NOM;INDF;MASC+FEM;SG
style	style	style	style		N;NOM;INDF;MASC+FEM;SG
song	tvilling	song	tvilling	CONJ	N;NOM;INDF;MASC+FEM;SG
song	twin	song	twin	CONJ	N;NOM;INDF;NEUT;SG
song	föräldrar	song	förälder	CONJ	N;NOM;INDF;MASC+FEM;PL
song	föräldrars	song	förälder	CONJ	N;GEN;INDF;MASC+FEM;PL
song	föräldrarna	song	förälder	CONJ	N;NOM;DEF;MASC+FEM;PL
song	låten	song	låt	CONJ	N;NOM;DEF;MASC+FEM;SG
song	sång	song	sång	CONJ	N;NOM;INDF;MASC+FEM;SG
song	song	song	song	CONJ	PROPN;NOM
giai	melodi	giai	melodi		N;NOM;INDF;MASC+FEM;SG
giai	melody	giai	melody		PROPN;NOM
giai	melodin	giai	melodin		N;NOM;DEF;MASC+FEM;SG
quay	kajen	quay	kaj	V	N;NOM;DEF;MASC+FEM;SG
quay	sväng	quay	sväng	V	N;NOM;INDF;MASC+FEM;SG
quay	rotation	quay	rotation	V	N;NOM;INDF;MASC+FEM;SG
quay	spin	quay	spin	V	N;NOM;INDF;MASC+FEM;SG
american	amerikanskt	american	amerikansk	N	ADJ;NOM;INDF;NEUT;SG
american	amerikansk	american	amerikansk	N	ADJ;NOM;INDF;MASC+FEM;SG
american	amerikanska	american	amerikansk	N	ADJ;NOM;PL
thưởng	bonus	thưởng	bonus	V	N;NOM;INDF;MASC+FEM;SG
thưởng	belöning	thưởng	belöning	V	N;NOM;INDF;MASC+FEM;SG
thưởng	belönad	thưởng	belöna	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
thưởng	belönade	thưởng	belöna	V	ADJ;NOM;PL;PST;V.PTCP
list	förteckning	list	förteckning	ADJ	N;NOM;INDF;MASC+FEM;SG
list	list	list	list	ADJ	N;NOM;INDF;MASC+FEM;SG
list	lista	list	lista	ADJ	N;NOM;INDF;MASC+FEM;SG
xuống	down	xuống	do	V	N;NOM;INDF;MASC+FEM;SG
xuống	neråt	xuống	neråt	V	ADV
xuống	nere	xuống	nere	V	ADV
xuống	nedåt	xuống	nedåt	V	ADV
xuống	ner	xuống	ner	V	ADV
đứng	stående	đứng	stående	V	N;NOM;INDF;NEUT;SG
đứng	stand	đứng	stand	V	N;NOM;INDF;MASC+FEM;SG
truyện	läser	truyện	läsa	N	V;IND;PRS;FIN;ACT
truyện	läsa	truyện	läsa	N	V;IMP;FIN;ACT
môn	diskret	môn	diskret	N	ADJ;NOM;INDF;NEUT;SG
phóng	fjäll	phóng	fjäll	V	N;NOM;INDF;NEUT;SG
phóng	skalan	phóng	skala	V	N;NOM;DEF;MASC+FEM;SG
