cuadrado	quadrados	cuadrado	quadrados	N;MASC;SG	N;MASC;PL
nativa	nativos	nativo	nativo	ADJ;FEM;SG	N;MASC;PL
intensa	intensas	intenso	intenso	ADJ;FEM;SG	ADJ;FEM;PL
intensa	intensos	intenso	intenso	ADJ;FEM;SG	ADJ;MASC;PL
acústica	acústica	acústicar	acústico	ADJ;FEM;SG	N;FEM;SG
acústica	acústica	acústicar	acústico	ADJ;FEM;SG	N;FEM;SG
acústica	acústicos	acústicar	acústico	ADJ;FEM;SG	N;MASC;PL
acústica	acústicas	acústicar	acústico	ADJ;FEM;SG	N;FEM;PL
acústica	acústico	acústicar	acústico	ADJ;FEM;SG	N;MASC;SG
innovación	inovações	innovación	inovação	N;FEM;SG	N;FEM;PL
hueso	ossos	hueso	osso	N;MASC;SG	N;MASC;PL
administrativas	administrativa	administrativo	administrativo	ADJ;FEM;PL	N;FEM;SG
administrativas	administrativos	administrativo	administrativo	ADJ;FEM;PL	N;MASC;PL
administrativas	administrativas	administrativo	administrativo	ADJ;FEM;PL	N;FEM;PL
administrativas	administrativo	administrativo	administrativo	ADJ;FEM;PL	ADJ;MASC;SG
rincón	cantos	rincón	canto	N;MASC;SG	N;MASC;PL
jacob	jacob	jacob	jacob	PROPN	N;MASC;SG
jacob	jacó	jacob	jacó	PROPN	N;MASC;SG
seguros	seguradora	seguro	seguradora	N;MASC;PL	N;FEM;SG
seguros	seguro	seguro	seguro	N;MASC;PL	N;MASC;SG
correr	running	correr	running	V;NFIN	N;MASC;SG
correr	run	correr	run	V;NFIN	N;MASC;SG
correr	jogging	correr	jogging	V;NFIN	N;MASC;SG
telecomunicaciones	telecom	telecomunicación	telecom	N;FEM;PL	N;MASC;SG
telecomunicaciones	telecomunicação	telecomunicación	telecomunicação	N;FEM;PL	N;FEM;SG
maldonado	maldonado	maldonar	maldonar	N;MASC;SG	V;MASC;SG;V.PTCP
cantando	cânticos	cantar	cântico	V;V.MSDR	N;MASC;PL
examen	rever	examen	rever	N;MASC;SG	V;NFIN
depósitos	deposito	depósito	deposito	N;MASC;PL	N;MASC;SG
depósitos	depósito	depósito	depósito	N;MASC;PL	N;MASC;SG
depósitos	depositar	depósito	depositar	N;MASC;PL	V;NFIN
ocasionalmente	ocasional	ocasionalmente	ocasional	ADV	ADJ;MASC;SG
ocasionalmente	ocasionais	ocasionalmente	ocasional	ADV	ADJ;MASC;PL
invitada	convidado	invitada	convidar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
invitada	hóspede	invitada	hóspede	ADJ;FEM;SG;V.PTCP	N;MASC;SG
invitada	convidados	invitada	convidado	ADJ;FEM;SG;V.PTCP	N;MASC;PL
invitada	guest	invitada	guest	ADJ;FEM;SG;V.PTCP	N;MASC;SG
invitada	convidada	invitada	convidar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
invitada	convidou	invitada	convidar	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
invitada	convidadas	invitada	convidar	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
invitada	convidados	invitada	convidado	ADJ;FEM;SG;V.PTCP	N;MASC;PL
invitada	convidada	invitada	convidar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
invitada	convidado	invitada	convidar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
gov	gov	gov	gov		N;MASC;SG
respondió	respondi	responder	responder	V;IND;SG;3;PST;FIN	V;IND;SG;1;PST;FIN
respondió	responderam	responder	responder	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
respondió	responderam	responder	responder	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
asistir	atendente	asistir	atendente	V;NFIN	N;MASC;SG
turistas	turista	turista	turista	N;PL	N;MASC;SG
autobús	autocarros	autobús	autocarro	N;MASC;SG	N;MASC;PL
actuando	atuação	actuar	atuação	V;V.MSDR	N;FEM;SG
anuncia	anuncie	anunciar	anunciar	V;IND;SG;3;PRS;FIN	N;MASC;SG
confusión	confusões	confusión	confusão	N;FEM;SG	N;FEM;PL
lituania	lituana	lituania	lituano	N;FEM;SG	ADJ;FEM;SG
lituania	lituanos	lituania	lituano	N;FEM;SG	N;MASC;PL
tendencias	tendência	tendencia	tendência	N;FEM;PL	N;FEM;SG
tendencias	populares	tendencia	popular	N;FEM;PL	ADJ;MASC;PL
secretos	segredo	secreto	segredo	N;MASC;PL	N;MASC;SG
secretos	secret	secreto	secret	N;MASC;PL	N;MASC;SG
secretos	secreto	secreto	secreto	N;MASC;PL	N;MASC;SG
secretos	secreta	secreto	secreto	N;MASC;PL	N;FEM;SG
tommy	tommy	tommy	tommy	PROPN	N;MASC;SG
probabilidad	probabilidades	probabilidad	probabilidade	N;FEM;SG	N;FEM;PL
exhibición	exposições	exhibición	exposição	N;FEM;SG	N;FEM;PL
provinciales	provincial	provincial	provincial	ADJ;PL	N;MASC;SG
provinciales	provinciais	provincial	provincial	ADJ;PL	N;MASC;PL
amistoso	amigáveis	amistoso	amigável	ADJ;MASC;SG	ADJ;MASC;PL
amistoso	friendly	amistoso	friendly	ADJ;MASC;SG	N;MASC;SG
amistoso	amistoso	amistoso	amistoso	ADJ;MASC;SG	N;MASC;SG
convenio	convenções	convenio	convenção	N;MASC;SG	N;FEM;PL
elaborado	elaborado	elaborado	elaborar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
elaborado	elaborados	elaborado	elaborar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
elaborado	elaboradas	elaborado	elaborar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
elaborado	elaborada	elaborado	elaborar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
elaborado	elaborado	elaborado	elaborar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
elaborado	elaborada	elaborado	elaborar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
elaborado	trabalhada	elaborado	trabalhar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
temprano	early	temprano	early	ADV	N;MASC;SG
direcciones	morada	dirección	morada	N;FEM;PL	N;FEM;SG
direcciones	endereço	dirección	endereço	N;FEM;PL	N;MASC;SG
now	agora	now	agora		ADV
semifinal	semifinais	semifinal	semifinal	N;FEM;SG	N;MASC;PL
espectro	espectros	espectro	espectro	N;MASC;SG	N;MASC;PL
espectro	espectros	espectro	espectro	N;MASC;SG	N;MASC;PL
serio	serio	serio	ser	ADJ;MASC;SG	N;MASC;SG
conducción	conduzir	conducción	conduzir	N;FEM;SG	V;NFIN
conducción	dirigindo	conducción	dirigir	N;FEM;SG	V;V.MSDR
conducción	conduzindo	conducción	conduzir	N;FEM;SG	V;V.MSDR
inteligente	inteligentes	inteligente	inteligente	ADJ;SG	ADJ;MASC;PL
inteligente	smart	inteligente	smart	ADJ;SG	N;MASC;SG
introducido	entraram	introducir	entrar	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;FIN
introducido	entrou	introducir	entrar	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
introducido	introduzida	introducir	introduzir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
introducido	introduziu	introducir	introduzir	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
introducido	introduzidas	introducir	introduzir	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
introducido	introduzidos	introducir	introduzir	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
introducido	introduzido	introducir	introduzir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
ficticio	fictício	ficticio	fictício	ADJ;MASC;SG	N;MASC;SG
ficticio	fictícias	ficticio	fictícia	ADJ;MASC;SG	N;FEM;PL
ficticio	fictícios	ficticio	fictício	ADJ;MASC;SG	N;MASC;PL
ficticio	ficção	ficticio	ficção	ADJ;MASC;SG	N;FEM;SG
ficticio	fictício	ficticio	fictício	ADJ;MASC;SG	N;MASC;SG
abundantes	abundante	abundante	abundante	ADJ;PL	ADJ;MASC;SG
abundantes	abundante	abundante	abundante	ADJ;PL	ADJ;MASC;SG
conocía	sabiam	conocer	saber	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;IPFV;FIN
cubrir	cobertura	cubrir	cobertura	V;NFIN	N;FEM;SG
cubrir	cover	cubrir	cover	V;NFIN	N;MASC;SG
cubrir	capa	cubrir	capa	V;NFIN	N;FEM;SG
citas	namoro	cita	namoro	N;FEM;PL	N;MASC;SG
citas	namorando	cita	namorar	N;FEM;PL	V;V.MSDR
citas	namorar	cita	namorar	N;FEM;PL	V;NFIN
citas	namora	cita	namora	N;FEM;PL	V;IND;SG;3;PRS;FIN
aprobada	aprovada	aprobado	aprovar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
aprobada	aprovados	aprobado	aprovar	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
aprobada	aprovadas	aprobado	aprovar	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
aprobada	aprovado	aprobado	aprovar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
decidido	decidida	decidido	decidir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
decidido	decididas	decidido	decidir	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
decidido	decidi	decidido	decidir	ADJ;MASC;SG;V.PTCP	V;IND;SG;1;PST;FIN
decidido	decidiu	decidido	decidir	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
decidido	decidido	decidido	decidir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
decidido	determinado	decidido	determinar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
decidido	determinada	decidido	determinar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
decidido	determinados	decidido	determinar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
falso	false	falso	false	ADJ;MASC;SG	N;MASC;SG
falso	falsas	falso	falso	ADJ;MASC;SG	ADJ;FEM;PL
falso	falsos	falso	falso	ADJ;MASC;SG	N;MASC;PL
falso	falsos	falso	falso	ADJ;MASC;SG	N;MASC;PL
falso	fake	falso	fake	ADJ;MASC;SG	N;MASC;SG
jesuitas	jesuíta	jesuita	jesuíta	N;PL	N;MASC;SG
jurídico	jurídica	jurídico	jurídico	ADJ;MASC;SG	N;FEM;SG
jurídico	legais	jurídico	legal	ADJ;MASC;SG	ADJ;MASC;PL
destruida	destruídos	destruido	destruir	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
destruida	destruído	destruido	destruir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
destruida	destruída	destruido	destruir	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
destruida	arrasaram	destruido	arrasar	ADJ;FEM;SG;V.PTCP	V;IND;PL;3;FIN
testigo	testemunhar	testigo	testemunhar	N;MASC;SG	V;NFIN
afluente	tributário	afluente	tributário	N;MASC;SG	ADJ;MASC;SG
seguida	seguido	seguido	seguir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
seguida	seguida	seguido	seguida	ADJ;FEM;SG;V.PTCP	N;FEM;SG
seguida	seguiu	seguido	seguir	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
seguida	seguidos	seguido	seguir	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
seguida	seguiram	seguido	seguir	ADJ;FEM;SG;V.PTCP	V;IND;PL;3;FIN
bros	manos	bros	mano	N;MASC;SG	N;MASC;PL
bobby	bobby	bobby	bobby	PROPN	N;MASC;SG
reptiles	réptil	reptil	réptil	N;MASC;PL	N;MASC;SG
logo	logo	logo	logo	N;MASC;SG	ADV
turística	turistas	turístico	turista	ADJ;FEM;SG	N;MASC;PL
turística	turista	turístico	turista	ADJ;FEM;SG	N;MASC;SG
holandés	holandeses	holandés	holandês	N;MASC;SG	N;MASC;PL
masiva	maciço	masivo	maciço	ADJ;FEM;SG	N;MASC;SG
masiva	maciça	masivo	maciço	ADJ;FEM;SG	N;FEM;SG
masiva	massive	masivo	massive	ADJ;FEM;SG	N;MASC;SG
gilbert	gilberto	gilbert	gilberto	PROPN	N;MASC;SG
gilbert	gilbert	gilbert	gilbert	PROPN	N;MASC;SG
escobar	escobar	escobar	escobar	PROPN	N;MASC;SG
regulación	regulamentar	regulación	regulamentar	N;FEM;SG	V;NFIN
alturas	heights	altura	height	N;FEM;PL	N;MASC;SG
creencia	crenças	creencia	crença	N;FEM;SG	N;FEM;PL
abandona	abandone	abandonar	abandone	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
abandona	abandonem	abandonar	abandonar	V;IND;SG;3;PRS;FIN	V;SBJV;PL;3;PRS;FIN
abandona	abandono	abandonar	abandono	V;IND;SG;3;PRS;FIN	N;MASC;SG
pretendía	destinados	pretender	destinar	V;IND;SG;3;IPFV;FIN	V;MASC;PL;V.PTCP
nigeria	nigerianos	nigeria	nigeriano	N;FEM;SG	N;MASC;PL
constantinopla	constantinopla	constantinopla	constantinopla	ADJ;FEM;SG	N;FEM;SG
extrema	extremos	extremo	extremo	ADJ;FEM;SG	N;MASC;PL
extrema	extremo	extremo	extremo	ADJ;FEM;SG	N;MASC;SG
extrema	extreme	extremo	extremer	ADJ;FEM;SG	N;MASC;SG
gibraltar	gibraltar	gibraltar	gibraltar	V;NFIN	N;MASC;SG
consola	consoles	consola	console	N;FEM;SG	N;MASC;PL
sentimiento	sentindo	sentimiento	sentir	N;MASC;SG	V;V.MSDR
complutense	complutense	complutense	complutense	ADJ;SG	N;FEM;SG
suficientes	suficiente	suficiente	suficiente	ADJ;PL	ADJ;MASC;SG
suficientes	chega	suficiente	chegar	ADJ;PL	V;IND;SG;3;PRS;FIN
suficientes	suficiente	suficiente	suficiente	ADJ;PL	ADJ;MASC;SG
when	quando	when	quando	N	ADV
márquez	marquez	márquez	marquez	PROPN	N;MASC;SG
márquez	márquez	márquez	márquez	PROPN	N;MASC;SG
fuga	escapar	fuga	escapar	N;FEM;SG	V;NFIN
dorada	dourada	dorado	dourar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
dorada	dourados	dorado	dourar	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
dorada	golden	dorado	golden	ADJ;FEM;SG;V.PTCP	N;MASC;SG
dorada	ouro	dorado	ouro	ADJ;FEM;SG;V.PTCP	N;MASC;SG
dorada	dourado	dorado	dourar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
dorada	ouro	dorado	ouro	ADJ;FEM;SG;V.PTCP	N;MASC;SG
dorada	gold	dorado	gold	ADJ;FEM;SG;V.PTCP	N;MASC;SG
dorada	dourado	dorado	dourar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
afueras	periferia	afueras	periferia	N;FEM;PL	N;FEM;SG
frontal	front	frontal	front	ADJ;SG	N;MASC;SG
frontal	fachada	frontal	fachada	ADJ;SG	N;FEM;SG
frontal	frente	frontal	frente	ADJ;SG	ADV
frontal	frontais	frontal	frontal	ADJ;SG	N;MASC;PL
aprovechando	aproveitamento	aprovechar	aproveitamento	V;V.MSDR	N;MASC;SG
huevo	ovos	huevo	ovo	N;MASC;SG	N;MASC;PL
huevo	ovos	huevo	ovo	N;MASC;SG	N;MASC;PL
tragedia	trágica	tragedia	trágico	N;FEM;SG	ADJ;FEM;SG
tragedia	trágicas	tragedia	trágico	N;FEM;SG	ADJ;FEM;PL
tragedia	trágico	tragedia	trágico	N;FEM;SG	ADJ;MASC;SG
tragedia	tragédias	tragedia	tragédia	N;FEM;SG	N;FEM;PL
costera	litoral	costera	litoral	ADJ;FEM;SG	N;MASC;SG
costera	costeiro	costera	costeiro	ADJ;FEM;SG	N;MASC;SG
costera	costeira	costera	costeiro	ADJ;FEM;SG	N;FEM;SG
costera	costeiras	costera	costeiro	ADJ;FEM;SG	N;FEM;PL
azteca	astecas	azteca	asteca	N;SG	N;MASC;PL
patrones	padrão	patrón	padrão	N;MASC;PL	N;MASC;SG
patrones	patronato	patrón	patronato	N;MASC;PL	N;MASC;SG
how	como	how	como	PROPN	ADV
aliado	aliado	aliado	aliar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
aliado	aliadas	aliado	aliar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
aliado	aliada	aliado	aliar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
aliado	aliados	aliado	aliado	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
aliado	aliado	aliado	aliar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
aliado	aliada	aliado	aliar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
aliado	ally	aliado	ally	ADJ;MASC;SG;V.PTCP	N;MASC;SG
ama	amante	amar	amante	V;IND;SG;3;PRS;FIN	N;MASC;SG
ama	patroa	amar	patroa	V;IND;SG;3;PRS;FIN	N;FEM;SG
ama	amores	amar	amor	V;IND;SG;3;PRS;FIN	N;MASC;PL
literarios	literária	literario	literária	N;MASC;PL	ADJ;FEM;SG
literarios	literário	literario	literário	N;MASC;PL	ADJ;MASC;SG
luchó	lutaram	luchar	lutar	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
luchó	lutei	luchar	lutei	V;IND;SG;3;PST;FIN	V;IND;SG;1;PST;FIN
viejos	antiga	viejo	antigo	ADJ;MASC;PL	N;FEM;SG
viejos	velho	viejo	velho	ADJ;MASC;PL	ADJ;MASC;SG
viejos	antigo	viejo	antigo	ADJ;MASC;PL	ADJ;MASC;SG
viejos	velha	viejo	velho	ADJ;MASC;PL	ADJ;FEM;SG
viejos	velhos	viejo	velho	ADJ;MASC;PL	N;MASC;PL
traducciones	tradução	traducción	tradução	N;FEM;PL	N;FEM;SG
pulgadas	centímetro	pulgado	centímetro	N;FEM;PL	N;MASC;SG
pulgadas	polegada	pulgado	polegada	N;FEM;PL	N;FEM;SG
arnold	arnold	arnold	arnold	PROPN	N;MASC;SG
ladrillo	tijolos	ladrillo	tijolo	N;MASC;SG	N;MASC;PL
calvo	carecas	calvo	careca	N;MASC;SG	N;MASC;PL
creer	believe	creer	believe	V;NFIN	N;MASC;SG
compartir	compartilhamento	compartir	compartilhamento	V;NFIN	N;MASC;SG
compartir	partilha	compartir	partilha	V;NFIN	N;FEM;SG
compartir	partilha	compartir	partilha	V;NFIN	N;FEM;SG
compartir	compartilhamento	compartir	compartilhamento	V;NFIN	N;MASC;SG
niñas	girls	niña	girl	N;FEM;PL	N;MASC;SG
dependencia	dependências	dependencia	dependência	N;FEM;SG	N;FEM;PL
probar	teste	probar	teste	V;NFIN	N;MASC;SG
probar	ensaio	probar	ensaio	V;NFIN	N;MASC;SG
arroyos	brooks	arroyo	brook	N;MASC;PL	N;MASC;SG
sabio	salva	sabio	salvar	N;MASC;SG	V;IND;SG;3;PRS;FIN
sabio	sábia	sabio	sábio	N;MASC;SG	ADJ;FEM;SG
sabio	sábios	sabio	sábio	N;MASC;SG	N;MASC;PL
sabio	sábias	sabio	sábio	N;MASC;SG	N;FEM;PL
leftarm	leftarm	leftarm	leftar	INTJ	N;MASC;SG
llave	chaves	llave	chave	N;FEM;SG	N;MASC;PL
exclusiva	exclusividade	exclusivo	exclusividade	ADJ;FEM;SG	N;FEM;SG
exclusiva	exclusivas	exclusivo	exclusivo	ADJ;FEM;SG	ADJ;FEM;PL
exclusiva	exclusivos	exclusivo	exclusivo	ADJ;FEM;SG	ADJ;MASC;PL
merced	merced	merced	merced		N;MASC;SG
armados	armada	armado	armar	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
armados	armados	armado	armar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
armados	armadas	armado	armar	ADJ;MASC;PL;V.PTCP	N;FEM;PL
armados	armado	armado	armar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
manuscritos	manuscrito	manuscrito	manuscrito	N;MASC;PL	N;MASC;SG
rivas	rivas	riva	rivo	N;FEM;PL	N;FEM;SG
tve	tve	tve	tve	PROPN	N;FEM;SG
note	note	notar	note	N	INTJ
emitida	emitida	emitido	emitir	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
emitida	emitido	emitido	emitir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
reside	residem	residir	residir	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
nazis	nazista	nazi	nazista	N;PL	N;MASC;SG
nazis	nazi	nazi	nazi	N;PL	N;MASC;SG
valdivia	valdivia	valdivia	valdivia	PROPN	N;MASC;SG
luisiana	louisiana	luisiano	louisiano	ADJ;FEM;SG	N;FEM;SG
luisiana	luisiana	luisiano	luisiano	ADJ;FEM;SG	N;FEM;SG
malo	bad	malo	bad	ADJ;MASC;SG	N;MASC;SG
materias	sujeitos	materia	sujeitar	N;FEM;PL	V;MASC;PL;V.PTCP
urbanas	urban	urbano	urban	ADJ;FEM;PL	N;MASC;SG
urbanas	urbano	urbano	urbano	ADJ;FEM;PL	N;MASC;SG
urbanas	urbana	urbano	urbano	ADJ;FEM;PL	N;FEM;SG
urbanas	urbanas	urbano	urbano	ADJ;FEM;PL	N;FEM;PL
urbanas	urbanos	urbano	urbano	ADJ;FEM;PL	N;MASC;PL
básicas	básicas	básico	básico	ADJ;FEM;PL	N;FEM;PL
básicas	básica	básico	básico	ADJ;FEM;PL	N;FEM;SG
básicas	basic	básico	basic	ADJ;FEM;PL	N;MASC;SG
básicas	básico	básico	básico	ADJ;FEM;PL	ADJ;MASC;SG
básicas	básicos	básico	básico	ADJ;FEM;PL	N;MASC;PL
gases	gas	gas	gas	N;MASC;PL	N;MASC;SG
gases	gás	gas	gás	N;MASC;PL	N;MASC;SG
ferroviario	ferrovia	ferroviario	ferrovia	ADJ;MASC;SG	N;FEM;SG
ferroviario	ferroviária	ferroviario	ferroviário	ADJ;MASC;SG	N;FEM;SG
potencias	powers	potencia	power	N;FEM;PL	N;MASC;SG
ejemplar	cópia	ejemplar	cópia	V;NFIN	N;FEM;SG
ejemplar	exemplares	ejemplar	exemplar	V;NFIN	N;MASC;PL
ejemplar	exemplar	ejemplar	exemplar	V;NFIN	N;MASC;SG
separadas	separadas	separado	separar	ADJ;FEM;PL;V.PTCP	V;FEM;PL;V.PTCP
separadas	separados	separado	separar	ADJ;FEM;PL;V.PTCP	V;MASC;PL;V.PTCP
separadas	separado	separado	separar	ADJ;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP
express	expresso	express	expresso	N;MASC	V;MASC;SG;V.PTCP
express	expressar	express	expressar	N;MASC	V;NFIN
express	expressa	express	esprimir	N;MASC	V;FEM;SG;V.PTCP
portugueses	portugues	portugués	portugue	N;MASC;PL	N;MASC;SG
portugueses	português	portugués	português	N;MASC;PL	N;MASC;SG
portugueses	portuguesa	portugués	portuguesa	N;MASC;PL	N;FEM;SG
normales	normal	normal	normal	ADJ;PL	ADJ;MASC;SG
estelar	estelares	estelar	estelar	ADJ;SG	N;MASC;PL
estelar	estelar	estelar	estelar	ADJ;SG	N;MASC;SG
estelar	estrela	estelar	estrela	ADJ;SG	N;FEM;SG
estelar	star	estelar	star	ADJ;SG	N;MASC;SG
estelar	estrelas	estelar	estrela	ADJ;SG	N;FEM;PL
montaje	editando	montaje	editar	N;MASC;SG	V;V.MSDR
considerando	recital	considerar	recital	V;V.MSDR	N;MASC;SG
enviados	enviada	enviar	enviar	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
enviados	enviadas	enviar	enviar	ADJ;MASC;PL;V.PTCP	V;FEM;PL;V.PTCP
enviados	enviados	enviar	enviar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
enviados	enviou	enviar	enviar	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
enviados	enviado	enviar	enviar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
enviados	mensageiros	enviar	mensageiro	ADJ;MASC;PL;V.PTCP	N;MASC;PL
enviados	enviados	enviar	enviar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
larry	larry	larry	larry	PROPN	N;MASC;SG
asesinados	assassinado	asesinado	assassinar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
asesinados	assassinadas	asesinado	assassinar	ADJ;MASC;PL;V.PTCP	V;FEM;PL;V.PTCP
asesinados	assassinada	asesinado	assassinar	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
asesinados	assassinados	asesinado	assassinar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
asesinados	assassinado	asesinado	assassinar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
asesinados	morto	asesinado	morrer	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
asesinados	matou	asesinado	matar	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
giuseppe	giuseppe	giuseppe	giuseppe	PROPN	N;MASC;SG
pura	puras	puro	puro	ADJ;FEM;SG	ADJ;FEM;PL
pura	puros	puro	puro	ADJ;FEM;SG	ADJ;MASC;PL
pura	pure	puro	por	ADJ;FEM;SG	N;MASC;SG
forestal	florestais	forestal	florestal	ADJ;SG	N;MASC;PL
forestal	florestas	forestal	floresta	ADJ;SG	N;FEM;PL
forestal	silvicultura	forestal	silvicultura	ADJ;SG	N;FEM;SG
forestal	floresta	forestal	floresta	ADJ;SG	N;FEM;SG
forestal	bosque	forestal	bosque	ADJ;SG	N;MASC;SG
forestal	florestas	forestal	floresta	ADJ;SG	N;FEM;PL
forestal	forest	forestal	forest	ADJ;SG	N;MASC;SG
viola	viola	violar	viola	V;IND;SG;3;PRS;FIN	N;FEM;SG
román	romanas	román	romano	N;MASC;SG	N;FEM;PL
román	romanos	román	romano	N;MASC;SG	N;MASC;PL
intenso	intensivos	intenso	intensivo	ADJ;MASC;SG	ADJ;MASC;PL
intenso	intensivas	intenso	intensivo	ADJ;MASC;SG	N;FEM;PL
intenso	intensiva	intenso	intensivo	ADJ;MASC;SG	N;FEM;SG
intenso	intensas	intenso	intenso	ADJ;MASC;SG	ADJ;FEM;PL
intenso	intensos	intenso	intenso	ADJ;MASC;SG	ADJ;MASC;PL
vaya	uau	ir	uau	V;SBJV;SG;3;PRS;FIN	N;MASC;SG
litros	galão	litro	galão	N;MASC;PL	N;MASC;SG
litros	litro	litro	litro	N;MASC;PL	N;MASC;SG
penales	criminoso	penal	criminoso	ADJ;PL	N;MASC;SG
penales	criminal	penal	criminal	ADJ;PL	N;MASC;SG
penales	criminosa	penal	criminoso	ADJ;PL	N;FEM;SG
penales	penal	penal	penal	ADJ;PL	N;MASC;SG
penales	penal	penal	penal	ADJ;PL	N;MASC;SG
shows	mostra	show	mostrar	N;MASC;PL	V;IND;SG;3;PRS;FIN
constituido	constituído	constituido	constituir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
constituido	constituíam	constituido	constituir	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;IPFV;FIN
constituido	formado	constituido	formar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
constituido	formada	constituido	formar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
constituido	formados	constituido	formar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
consulado	consulados	consulado	consular	N;MASC;SG	N;MASC;PL
consulado	consulados	consulado	consular	N;MASC;SG	N;MASC;PL
