que	to	que	taj	CONJ	DET;NOM;NEUT;SG
económicas	gospodarstvo	económico	gospodarstvo	ADJ;FEM;PL	N;NOM;NEUT;SG
económicas	ekonomska	económico	ekonomski	ADJ;FEM;PL	ADJ;NOM;DEF;FEM;SG
económicas	ekonomski	económico	ekonomski	ADJ;FEM;PL	ADV
económicas	gospodarski	económico	gospodarski	ADJ;FEM;PL	ADV
económicas	gospodarska	económico	gospodarski	ADJ;FEM;PL	ADJ;NOM;DEF;FEM;SG
guion	skripte	guion	skripta	N;MASC;SG	N;ACC;MASC;PL
regionales	regionalno	regional	regionalno	ADJ;PL	ADJ;NOM;NEUT;SG
regionales	regionalni	regional	regionalan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
regionales	regionalno	regional	regionalno	ADJ;PL	ADJ;NOM;NEUT;SG
rodrigo	rodrigo	rodrigo	rodrigo	N;MASC;SG	PROPN;NOM;MASC;SG
mancha	mancha	mancha	mancha	N;FEM;SG	ADP
conocidas	znan	conocido	znati	ADJ;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC;SG
conocidas	poznat	conocido	poznat	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;SG
conocidas	poznata	conocido	poznat	ADJ;FEM;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG
conocidas	poznato	conocido	poznat	ADJ;FEM;PL;V.PTCP	ADJ;NOM;DEF;NEUT;SG
retirado	umirovljeni	retirado	umirovljen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL
inteligencia	obavještajna	inteligencia	obavještajan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
envió	poslana	enviar	poslati	V;IND;SG;3;PST;FIN	ADJ;NOM;DEF;FEM;SG;V.PTCP
envió	poslano	enviar	poslano	V;IND;SG;3;PST;FIN	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
viviendas	domovi	vivienda	dom	N;FEM;PL	N;NOM;MASC;SG
viviendas	stanovanje	vivienda	stanovanje	N;FEM;PL	N;NOM;NEUT;SG
relevante	relevantno	relevante	relevantno	ADJ;SG	ADV
fox	lisac	fox	lisac	PROPN	N;NOM;MASC;SG
fox	lisica	fox	lisica	PROPN	N;NOM;FEM;SG
fox	fox	fox	fox	PROPN	PROPN;NOM;MASC;SG
paseo	jahati	paseo	jahati	N;MASC;SG	V;NFIN
paseo	hodaj	paseo	hodaj	N;MASC;SG	V;IND;SG;2;PRS;FIN
albert	alberte	albert	albert	N;SG	N;NOM;FEM;PL
menciona	spominjanje	mencionar	spominjanje	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
menciona	spomeni	mencionar	spomen	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG
menciona	spominjem	mencionar	spominjati	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN
green	zeleno	green	zelen	N;SG	ADJ;NOM;NEUT;SG
green	zeleni	green	zelen	N;SG	ADJ;NOM;DEF;MASC;SG
green	zelen	green	zelen	N;SG	ADJ;NOM;INDF;MASC;SG
green	zelene	green	zelen	N;SG	ADJ;NOM;DEF;FEM;PL
green	zelena	green	zelen	N;SG	ADJ;NOM;DEF;FEM;SG
famosa	poznati	famoso	poznat	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;PL
brian	brian	brian	brian	PROPN	N;NOM;MASC;SG
romero	romero	romero	romero	N;MASC;SG	PROPN;NOM;MASC;SG
romero	rosemary	romero	rosemary	N;MASC;SG	PROPN;NOM;MASC;SG
encargado	naručio	encargado	naručiti	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
diseñado	dizajnirani	diseñado	dizajnirati	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
diseñado	dizajnirao	diseñado	dizajnirati	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
reciente	nedavne	reciente	nedavan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
reciente	nedavno	reciente	nedavno	ADJ;SG	ADV
reciente	nedavni	reciente	nedavan	ADJ;SG	ADJ;NOM;DEF;MASC;PL
intereses	kamata	interés	kamata	N;MASC;PL	N;NOM;FEM;SG
intereses	zanimanje	interés	zanimanje	N;MASC;PL	N;NOM;NEUT;SG
intereses	interes	interés	interes	N;MASC;PL	N;NOM;MASC;SG
mercedes	mercedes	merced	mercedes		N;NOM;MASC;SG
christian	christian	christiar	christian	PROPN	PROPN;NOM;MASC;SG
christian	kršćanin	christiar	kršćanin	PROPN	N;NOM;MASC;SG
christian	kristijan	christiar	kristijan	PROPN	N;NOM;MASC;SG
johnson	johnson	johnson	johnson	N;MASC;SG	PROPN;NOM;MASC;SG
esteban	stephen	estar	stephen	PROPN	N;NOM;MASC;SG
esteban	stjepan	estar	stjepan	PROPN	N;NOM;MASC;SG
esteban	stefana	estar	stefan	PROPN	N;ANIM;ACC;MASC;SG
esteban	stefan	estar	stefan	PROPN	N;NOM;MASC;SG
esteban	stefanu	estar	stefan	PROPN	N;DAT;MASC;SG
esteban	esteban	estar	esteban	PROPN	N;NOM;MASC;SG
disputa	sporne	disputa	sporan	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
ave	ave	ave	ave	N;FEM;SG	PROPN;NOM;MASC;SG
ave	bird	ave	bird	N;FEM;SG	ADP
astronómicos	astronomski	astronómico	astronomski	ADJ;MASC;PL	ADV
post	objavi	post	objaviti	N;MASC;SG	V;IND;SG;3;PRS;FIN
participaron	sudjelovalo	participar	sudjelovati	V;IND;PL;3;PST;FIN	V;NEUT;SG;PST;V.PTCP;ACT
participaron	sudjelovao	participar	sudjelovati	V;IND;PL;3;PST;FIN	V;MASC;SG;PST;V.PTCP;ACT
participaron	sudjelovala	participar	sudjelovati	V;IND;PL;3;PST;FIN	V;FEM;SG;PST;V.PTCP;ACT
den	jazbina	dar	jazbina	V;IMP;PL;3;FIN	N;NOM;FEM;SG
den	den	dar	den	V;IMP;PL;3;FIN	PROPN;NOM;MASC;SG
orígenes	porijeklo	origen	porijeklo	N;MASC;PL	N;NOM;NEUT;SG
éstos	ovi	este	ovaj	PRO;MASC;PL	DET;NOM;MASC;PL
éstos	ove	este	ovaj	PRO;MASC;PL	DET;GEN;FEM;SG
económicos	ekonomska	económico	ekonomski	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
económicos	ekonomski	económico	ekonomski	ADJ;MASC;PL	ADV
económicos	gospodarski	económico	gospodarski	ADJ;MASC;PL	ADV
económicos	gospodarska	económico	gospodarski	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
aliados	savezničke	aliado	saveznički	N;MASC;PL	ADJ;NOM;FEM;PL
salto	skoči	salto	skočiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
salto	preskočiti	salto	preskočiti	N;MASC;SG	V;NFIN
salto	preskoči	salto	preskočiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
salto	skip	salto	skip	N;MASC;SG	
rivera	rivera	rivera	river	PROPN	N;GEN;MASC;SG
roger	roger	roger	roger		N;NOM;MASC;SG
dictadura	diktature	dictadura	diktatura	N;FEM;SG	N;NOM;FEM;PL
rio	rio	rio	rio	N;MASC;SG	PROPN;NOM;MASC;SG
rio	rijeke	rio	rijeka	N;MASC;SG	N;NOM;FEM;PL
rio	river	rio	river	N;MASC;SG	ADP
ensayo	probe	ensayo	proba	N;MASC;SG	N;NOM;FEM;PL
lucas	lucas	luca	lucas	N;FEM;PL	N;NOM;MASC;SG
lucas	lukas	luca	lukas	N;FEM;PL	N;NOM;MASC;SG
independientes	nezavisne	independiente	nezavisan	N;PL	ADJ;NOM;DEF;FEM;PL
independientes	nezavisno	independiente	nezavisno	N;PL	ADV
independientes	neovisna	independiente	neovisan	N;PL	ADJ;NOM;DEF;FEM;SG
independientes	neovisno	independiente	neovisno	N;PL	ADV
independientes	samostalna	independiente	samostalan	N;PL	ADJ;NOM;DEF;FEM;SG
joan	joan	joan	joan	PROPN	PROPN;NOM;FEM;SG
boston	boston	boston	boston	N;MASC;SG	PROPN;NOM;MASC;SG
nobles	plemenito	noble	plemenito	N;PL	ADJ;NOM;DEF;NEUT;SG
nobles	plemeniti	noble	plemeniti	N;PL	ADJ;NOM;DEF;MASC;SG
radical	radikalne	radical	radikalan	ADJ;SG	ADJ;NOM;FEM;PL
radical	radikalno	radical	radikalan	ADJ;SG	ADV
tratar	probaj	tratar	probaj	V;NFIN	INTJ
tratar	pokušaj	tratar	pokušaj	V;NFIN	N;NOM;MASC;SG
tratar	poslastica	tratar	poslastica	V;NFIN	N;NOM;FEM;SG
yucatán	yucatan	yucatán	yucatan	N;MASC;SG	PROPN;NOM;MASC;SG
bruselas	brussels	brusela	brussels	N;FEM;PL	ADP
trenes	vlakom	tren	vlak	N;MASC;PL	N;INS;MASC;SG
trenes	voz	tren	voz	N;MASC;PL	N;NOM;MASC;SG
trenes	vlak	tren	vlak	N;MASC;PL	N;NOM;MASC;SG
feria	pošteno	feria	pošteno	N;FEM;SG	ADV
comida	hrane	comida	hrana	N;FEM;SG	N;NOM;FEM;PL
seguro	sigurno	seguro	sigurno	ADJ;MASC;SG	ADV
seguro	sef	seguro	sef	ADJ;MASC;SG	N;NOM;MASC;SG
seguro	naravno	seguro	naravno	ADJ;MASC;SG	ADV
seguro	osiguranje	seguro	osiguranje	ADJ;MASC;SG	N;NOM;NEUT;SG
seguro	osigurati	seguro	osigurati	ADJ;MASC;SG	V;NFIN
amistad	prijateljstva	amistad	prijateljstvo	N;FEM;SG	N;NOM;NEUT;PL
entra	unesite	entrar	unijeti	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;FIN
hill	brdo	hill	brdo	PROPN	N;NOM;NEUT;SG
hill	brijeg	hill	brijeg	PROPN	N;NOM;MASC;SG
hill	hill	hill	hill	PROPN	PROPN;NOM;MASC;SG
extranjeros	stranac	extranjero	stranac	N;MASC;PL	N;NOM;MASC;SG
extranjeros	strani	extranjero	strana	N;MASC;PL	N;NOM;MASC;SG
extranjeros	strano	extranjero	stran	N;MASC;PL	ADJ;NOM;DEF;NEUT;SG
concentración	koncentracije	concentración	koncentracija	N;FEM;SG	N;NOM;FEM;PL
contar	računajući	contar	računajuć	V;NFIN	ADV;RL;PRS;V.CVB
contar	brojanje	contar	brojanje	V;NFIN	N;NOM;NEUT;SG
máquina	machine	máquina	machina	N;FEM;SG	PROPN;NOM;MASC;SG
lagos	lagos	lago	lagos	N;MASC;PL	N;NOM;MASC;SG
lagos	jezero	lago	jezero	N;MASC;PL	N;NOM;NEUT;SG
montes	montes	monte	montes	N;MASC;PL	ADP
montes	planina	monte	planina	N;MASC;PL	N;NOM;FEM;SG
hot	vruće	hot	vruć	N	ADJ;NOM;DEF;NEUT;SG
hot	zgodna	hot	zgodan	N	ADJ;NOM;DEF;FEM;SG
descriptiva	opisno	descriptivo	opisno	ADJ;FEM;SG	ADV
fruto	voćni	fruto	voćni	N;MASC;SG	ADV
manual	ručno	manual	ručno	ADJ;SG	ADV
manual	priručnik	manual	priručnik	ADJ;SG	N;NOM;MASC;SG
coche	kola	coche	kolo	N;MASC;SG	N;NOM;NEUT;PL
brasileño	brazilski	brasileño	brazilski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
terrenos	zemlja	terreno	zemlja	N;MASC;PL	N;NOM;FEM;SG
terrenos	kopno	terreno	kopno	N;MASC;PL	N;NOM;NEUT;SG
terrenos	land	terreno	land	N;MASC;PL	ADP
terrenos	zemljište	terreno	zemljište	N;MASC;PL	N;NOM;NEUT;SG
terrenos	teren	terreno	teren	N;MASC;PL	N;NOM;MASC;SG
miranda	miranda	miranda	mirand	PROPN	N;NOM;FEM;SG
ceremonia	ceremonije	ceremonia	ceremonija	N;FEM;SG	N;NOM;FEM;PL
conflictos	sukoba	conflicto	sukob	N;MASC;PL	N;GEN;MASC;SG
conflictos	sukoba	conflicto	sukob	N;MASC;PL	N;GEN;MASC;SG
conflictos	sukob	conflicto	sukob	N;MASC;PL	N;NOM;MASC;SG
conflictos	konflikt	conflicto	konflikt	N;MASC;PL	N;NOM;MASC;SG
fallecidos	preminuli	fallecido	preminuti	ADJ;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
fallecidos	preminuo	fallecido	preminuti	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
fallecidos	pokojni	fallecido	pokojni	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;MASC;SG
alicante	alicante	alicante	alicant	PROPN	N;NOM;MASC;PL
pregunta	pitajte	pregunta	pitati	N;FEM;SG	V;IMP;PL;2;FIN
pregunta	pitaj	pregunta	pitaj	N;FEM;SG	INTJ
drama	drame	drama	drama	N;MASC;SG	N;NOM;FEM;PL
juez	sudi	juez	suditi	N;SG	V;IND;SG;3;PRS;FIN
familiares	rodbina	familiar	rodbina	N;MASC;PL	N;NOM;FEM;SG
familiares	rodbini	familiar	rodbina	N;MASC;PL	N;DAT;FEM;SG
familiares	porodica	familiar	porodica	N;MASC;PL	N;NOM;FEM;SG
familiares	obitelj	familiar	obitelj	N;MASC;PL	N;NOM;FEM;SG
familiares	familija	familiar	familija	N;MASC;PL	N;NOM;FEM;SG
sons	sinove	sons	sin	PROPN	N;ACC;MASC;PL
sons	sinovima	sons	sin	PROPN	N;INS;MASC;PL
sons	sinovi	sons	sin	PROPN	N;NOM;MASC;PL
ala	wing	ala	wing		ADP
ala	krilo	ala	krilo		N;NOM;NEUT;SG
ala	ala	ala	ala		PROPN;NOM;MASC;SG
continental	continental	continental	continental	ADJ;SG	ADP
taylor	taylor	taylor	taylor	N;SG	PROPN;NOM;MASC;SG
miami	miami	miami	miam	PROPN	PROPN;NOM;MASC;SG
day	dan	day	dan		N;NOM;MASC;SG
day	dana	day	dan		N;GEN;MASC;PL
mínimo	minimalno	mínimo	minimalno	ADJ;MASC;SG	ADV
mínimo	minimum	mínimo	minimum	ADJ;MASC;SG	N;NOM;MASC;SG
mínimo	minimalno	mínimo	minimalno	ADJ;MASC;SG	ADV
mínimo	minimalne	mínimo	minimalan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
macdonald	macdonald	macdonald	macdonald	ADJ;SG	N;NOM;MASC;SG
milán	milan	milán	milan	N;MASC;SG	PROPN;NOM;MASC;SG
milán	milano	milán	milan	N;MASC;SG	PROPN;NOM;MASC;SG
descenso	odbiti	descenso	odbiti	N;MASC;SG	V;NFIN
descenso	smanji	descenso	smanjiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
descritos	opisano	descrito	opisati	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
descritos	opisan	descrito	opisati	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
descritos	opisana	descrito	opisati	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
descritos	opisao	descrito	opisati	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
viajes	putuje	viaje	putovati	N;MASC;PL	V;IND;SG;3;PRS;FIN
viajes	putovanje	viaje	putovanje	N;MASC;PL	N;NOM;NEUT;SG
bloqueo	blokira	bloqueo	blokirati	N;MASC;SG	V;IND;SG;3;PRS;FIN
bloqueo	blokiraj	bloqueo	blokiraj	N;MASC;SG	V;IND;SG;2;PRS;FIN
empleados	zaposlenik	empleado	zaposlenik	N;MASC;PL	N;NOM;MASC;SG
empleados	zaposlenica	empleado	zaposlenica	N;MASC;PL	N;NOM;FEM;SG
empleados	zaposleni	empleado	zaposlen	N;MASC;PL	ADJ;NOM;DEF;MASC;PL
empleados	zaposlenima	empleado	zaposlen	N;MASC;PL	ADJ;INS;DEF;MASC;PL
dada	dada	dado	dada	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;SG
poblado	selu	poblado	selo	ADJ;MASC;SG;V.PTCP	N;DAT;NEUT;SG
poblado	selo	poblado	selo	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
batallas	bitku	batalla	bitka	N;FEM;PL	N;ACC;FEM;SG
batallas	boj	batalla	boj	N;FEM;PL	N;NOM;MASC;SG
batallas	bitka	batalla	bitka	N;FEM;PL	N;NOM;FEM;SG
batallas	bitaka	batalla	bitak	N;FEM;PL	N;NOM;FEM;SG
paredes	paredes	pared	paredes	N;FEM;PL	N;NOM;MASC;SG
jurado	porota	jurado	porot	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
jurado	žiri	jurado	žiri	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
can	može	can	moći	PROPN	V;IND;SG;3;PRS;FIN
can	mogu	can	moći	PROPN	V;IND;PL;3;PRS;FIN
can	moze	can	moza	PROPN	V;IND;SG;3;PRS;FIN
muñoz	munoz	muñoz	munoz	N;MASC;SG	
empleo	poslovi	empleo	posao	N;MASC;SG	N;NOM;MASC;PL
empleo	job	empleo	job	N;MASC;SG	PROPN;NOM;MASC;SG
confederación	konfederacije	confederación	konfederacija	N;FEM;SG	N;NOM;FEM;PL
upper	gornja	upper	gornja	N	ADJ;NOM;DEF;FEM;SG
upper	gornji	upper	gornji	N	ADJ;NOM;DEF;MASC;SG
upper	gornje	upper	gornji	N	ADJ;NOM;DEF;FEM;PL
suárez	suarez	suárez	suarez	PROPN	N;NOM;FEM;SG
suárez	suárez	suárez	suárez	PROPN	N;NOM;MASC;SG
cabezas	glava	cabeza	glava	N;FEM;PL	N;NOM;FEM;SG
misuri	missouri	misuri	missoura	N;MASC;SG	PROPN;NOM;MASC;SG
agrícola	poljoprivredne	agrícola	poljoprivredan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
opera	opera	operar	opera	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
opera	operi	operar	opera	V;IND;SG;3;PRS;FIN	N;DAT;FEM;SG
opera	opere	operar	opera	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
hollywood	hollywood	hollywood	hollywood	N;MASC;SG	PROPN;NOM;MASC;SG
suma	sum	suma	sum	N;FEM;SG	ADP
oxford	oxford	oxford	oxford	N;MASC;SG	PROPN;NOM;MASC;SG
deseo	žudnja	desear	žudnji	V;IND;SG;1;PRS;FIN	N;NOM;FEM;SG
deseo	želju	desear	želja	V;IND;SG;1;PRS;FIN	N;ACC;FEM;SG
deseo	želja	desear	želja	V;IND;SG;1;PRS;FIN	N;NOM;FEM;SG
deseo	želju	desear	želja	V;IND;SG;1;PRS;FIN	N;ACC;FEM;SG
deseo	želja	desear	želja	V;IND;SG;1;PRS;FIN	N;NOM;FEM;SG
ejemplares	uzoran	ejemplar	uzoran	N;MASC;PL	ADJ;NOM;INDF;MASC;SG
gonzalo	gonzalo	gonzalo	gonzalo	N;MASC;SG	PROPN;NOM;MASC;SG
buque	plovila	buque	plovilo	N;MASC;SG	N;NOM;NEUT;PL
diciendo	rekavši	decir	reći	V;V.MSDR	ADV;V.CVB
ausencia	odsutnosti	ausencia	odsutnost	N;FEM;SG	N;NOM;FEM;PL
lanza	lance	lanza	lanac	N;FEM;SG	N;ACC;MASC;PL
lanza	pokreće	lanza	pokretati	N;FEM;SG	V;IND;SG;3;PRS;FIN
lanza	koplja	lanza	koplje	N;FEM;SG	N;NOM;NEUT;PL
coalición	koalicije	coalición	koalicija	N;FEM;SG	N;NOM;FEM;PL
interna	pripravnik	interno	pripravnik	ADJ;FEM;SG	N;NOM;MASC;SG
interna	stažist	interno	stažist	ADJ;FEM;SG	N;NOM;FEM;SG
interna	unutarnje	interno	unutarnji	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
personalidad	osobnosti	personalidad	osobnost	N;FEM;SG	N;NOM;FEM;PL
personalidad	osobnosti	personalidad	osobnost	N;FEM;SG	N;NOM;FEM;PL
félix	felix	félix	felix	PROPN	N;NOM;MASC;SG
félix	félix	félix	félix	PROPN	PROPN;NOM;MASC;SG
bill	bil	bill	bil	PROPN	V;MASC;SG;PST;V.PTCP;ACT
bill	bill	bill	bill	PROPN	PROPN;NOM;MASC;SG
jugando	igranje	jugar	igranje	V;V.MSDR	N;NOM;NEUT;SG
celebró	proslavili	celebrar	proslaviti	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP;ACT
celebró	slavili	celebrar	slaviti	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP;ACT
jardines	gardens	jardín	gardens	N;MASC;PL	N;NOM;MASC;SG
regresar	povratak	regresar	povratak	V;NFIN	N;NOM;MASC;SG
izquierdo	lijevo	izquierdo	lijevo	ADJ;MASC;SG	ADV
izquierdo	lijeva	izquierdo	lijevo	ADJ;MASC;SG	N;NOM;FEM;SG
molina	molina	molina	molina	PROPN	N;NOM;FEM;SG
cañones	oružje	cañón	oružje	N;MASC;PL	N;NOM;NEUT;SG
cañones	top	cañón	top	N;MASC;PL	N;NOM;MASC;SG
marie	mari	marie	mar	N;FEM;SG	V;IND;SG;2;PRS;FIN
pasos	koraka	paso	korak	N;MASC;PL	N;GEN;MASC;SG
descubrimiento	otkrića	descubrimiento	otkriće	N;MASC;SG	N;NOM;NEUT;PL
retirada	umirovljen	retirada	umiroviti	N;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
retirada	umirovljeni	retirada	umirovljen	N;FEM;SG	ADJ;NOM;DEF;MASC;PL
tarea	domaći	tarea	domaći	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
extranjero	strano	extranjero	stran	N;MASC;SG	ADJ;NOM;DEF;NEUT;SG
anna	ana	anno	ana	PROPN	N;NOM;FEM;SG
anna	anna	anno	anna	PROPN	N;NOM;FEM;SG
divisiones	podjela	división	podjela	N;FEM;PL	N;NOM;FEM;SG
vieja	vieja	viejo	vije	ADJ;FEM;SG	N;NOM;FEM;SG
espectáculo	pokaži	espectáculo	pokaža	N;MASC;SG	V;IMP;SG;2;FIN
espectáculo	prikaži	espectáculo	prikaž	N;MASC;SG	V;IMP;SG;3;PRS;FIN
indios	indijanac	indio	indijanac	N;MASC;PL	N;NOM;MASC;SG
indios	indijski	indio	indijski	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
indios	indijska	indio	indijski	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
journal	journal	journal	journal	N;SG	ADP
irán	iranu	ir	irana	V;IND;PL;3;FUT;FIN	N;DAT;MASC;SG
irán	irana	ir	irana	V;IND;PL;3;FUT;FIN	N;GEN;MASC;SG
irán	iran	ir	iran	V;IND;PL;3;FUT;FIN	PROPN;NOM;MASC;SG
grave	ozbiljni	grave	ozbiljan	ADJ;SG	ADJ;NOM;DEF;MASC;PL
grave	ozbiljno	grave	ozbiljno	ADJ;SG	ADV
grave	ozbiljne	grave	ozbiljan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
grave	teške	grave	težak	ADJ;SG	ADJ;NOM;DEF;FEM;PL
organismo	organizmi	organismo	organizam	N;MASC;SG	N;NOM;MASC;PL
seres	bića	ser	biće	N;MASC;PL	N;NOM;FEM;SG
encuentros	susreta	encuentro	susret	N;MASC;PL	N;GEN;MASC;SG
auto	automatski	auto	automatski	N;MASC;SG	ADV
auto	self	auto	self	N;MASC;SG	ADP
auto	kola	auto	kolo	N;MASC;SG	N;NOM;NEUT;PL
ford	ford	ford	ford	PROPN	N;NOM;MASC;SG
clásicos	klasične	clásico	klasičan	N;MASC;PL	ADJ;NOM;DEF;FEM;PL
clásicos	klasična	clásico	klasičan	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
clásicos	klasična	clásico	klasičan	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
clásicos	klasično	clásico	klasičan	N;MASC;PL	ADV
clásicos	klasični	clásico	klasičan	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
incluida	uključujući	incluido	uključivati	ADJ;FEM;SG;V.PTCP	ADV;RL
comunicaciones	komunikacija	comunicación	komunikacija	N;FEM;PL	N;NOM;FEM;SG
elena	helene	eleno	helen	N;FEM;SG	N;NOM;FEM;PL
productores	producent	productor	producent	N;MASC;PL	N;NOM;MASC;SG
racing	trke	racing	trka	N;MASC;SG	N;NOM;FEM;PL
racing	utrke	racing	utrka	N;MASC;SG	N;NOM;FEM;PL
bautista	bautista	bautista	bautist	N;SG	PROPN;NOM;MASC;SG
bautista	baptističkoj	bautista	baptistički	N;SG	ADJ;DAT;DEF;FEM;SG
invitado	gost	invitado	gost	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
invitado	pozvani	invitado	pozvati	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
colón	colón	colón	colón	N;MASC;SG	ADP
best	najbolji	best	dobar	N;MASC;SG	ADJ;NOM;DEF;RL;MASC;SG
best	najbolje	best	dobro	N;MASC;SG	ADV;RL
best	najbolja	best	dobar	N;MASC;SG	ADJ;NOM;DEF;RL;FEM;SG
exposiciones	izložba	exposición	izložba	N;FEM;PL	N;NOM;FEM;SG
museos	muzej	museo	muzej	N;MASC;PL	N;NOM;MASC;SG
little	malo	little	malo	N	ADV
little	mala	little	mali	N	ADJ;NOM;DEF;FEM;SG
little	male	little	mali	N	ADJ;NOM;DEF;FEM;PL
little	mali	little	mali	N	ADJ;NOM;DEF;MASC;SG
lectura	pročitaj	lectura	pročitaj	N;FEM;SG	INTJ
lectura	pročitajte	lectura	pročitati	N;FEM;SG	V;IMP;PL;2;FIN
lectura	čitam	lectura	čitati	N;FEM;SG	V;IND;SG;1;PRS;FIN
lectura	čita	lectura	čitati	N;FEM;SG	V;IND;SG;3;PRS;FIN
álvaro	álvaro	álvaro	álvaro	N;MASC;SG	PROPN;NOM;MASC;SG
quiero	želite	querer	željeti	V;IND;SG;1;PRS;FIN	V;IND;PL;2;PRS;FIN
wiley	wiley	wiley	wiley	PROPN	PROPN;NOM;MASC;SG
colorado	colorada	colorado	colorad	ADJ;MASC;SG;V.PTCP	N;GEN;MASC;SG
colorado	colorado	colorado	colorado	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG
muere	umri	morir	umri	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG
recientes	nedavna	reciente	nedavan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
recientes	nedavno	reciente	nedavno	ADJ;PL	ADV
llamadas	pozivi	llamado	poziv	ADJ;FEM;PL;V.PTCP	N;NOM;MASC;PL
llamadas	pozive	llamado	poziv	ADJ;FEM;PL;V.PTCP	N;ACC;MASC;PL
cristina	christine	cristinar	christina	N;FEM;SG	N;NOM;FEM;PL
rutas	ruta	ruta	ruta	N;FEM;PL	N;NOM;FEM;SG
norma	norme	norma	norma	N;FEM;SG	N;NOM;FEM;PL
norma	standardni	norma	standardan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
norma	standardno	norma	standardno	N;FEM;SG	ADV
norma	standardna	norma	standardan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
noticia	novosti	noticia	novost	N;FEM;SG	N;NOM;FEM;PL
noticia	vesti	noticia	vesta	N;FEM;SG	N;NOM;MASC;PL
noticia	vijesti	noticia	vijest	N;FEM;SG	N;NOM;FEM;PL
taller	radionice	taller	radionica	N;MASC;SG	N;NOM;FEM;PL
alcance	dohvati	alcance	dohvati	N;MASC;SG	V;NFIN
pdf	pdf	pdf	pdf	N;MASC;SG	PROPN;NOM;MASC;SG
privado	privatno	privado	privatno	ADJ;MASC;SG;V.PTCP	ADV
privado	private	privado	privati	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
participado	sudjelovalo	participado	sudjelovati	ADJ;MASC;SG;V.PTCP	V;NEUT;SG;PST;V.PTCP;ACT
