של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
הכנסה	veniturile	הכנסה	venit	N;FEM;SG	N;DEF;FEM;PL
הכנסה	venituri	הכנסה	venit	N;FEM;SG	N;INDF;FEM;PL
הכנסה	venituri	הכנסה	venit	N;FEM;SG	N;INDF;FEM;PL
הכנסה	veniturile	הכנסה	venit	N;FEM;SG	N;DEF;FEM;PL
תסריטאי	scriitorul	תסריטאי	scriitor	PROPN	N;DEF;MASC;SG
תסריטאי	scriitor	תסריטאי	scriitor	PROPN	N;INDF;MASC;SG
תסריטאי	scriitoare	תסריטאי	scriitor	PROPN	ADJ;INDF;FEM
תסריטאי	scenarist	תסריטאי	scenarist	PROPN	N;INDF;MASC;SG
הפרט	individuala	הפרט	individual	PROPN	N;DEF;FEM;SG
הפרט	individ	הפרט	individ	PROPN	N;INDF;MASC;SG
הפרט	individual	הפרט	individual	PROPN	ADJ;INDF;MASC;SG
הפרט	individuale	הפרט	individual	PROPN	ADJ;INDF;FEM;PL
ברכה	binecuvantare	ברכה	binecuvantare	PROPN	N;INDF;FEM;SG
ברכה	binecuvantarea	ברכה	binecuvantare	PROPN	N;DEF;FEM;SG
ברכה	urare	ברכה	urare	PROPN	N;INDF;FEM;SG
ברכה	binecuvantarea	ברכה	binecuvantare	PROPN	N;DEF;FEM;SG
ברכה	binecuvantarile	ברכה	binecuvantar	PROPN	N;DEF;FEM;PL
ברכה	binecuvantari	ברכה	binecuvantar	PROPN	ADJ;INDF;MASC;PL
מחזיק	holder	החזיק	holder	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מחזיק	titular	החזיק	titular	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מחזיק	titularul	החזיק	titular	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
מחזיק	holding	החזיק	holding	V;MASC;SG;V.PTCP;ACT	N
נבחרים	alese	נבחר	ales	N;MASC;PL	ADJ;INDF;FEM;PL
נבחרים	aleasa	נבחר	ales	N;MASC;PL	ADJ;DEF;FEM;SG
נבחרים	ales	נבחר	ales	N;MASC;PL	ADV
נבחרים	recomandate	נבחר	recomandat	N;MASC;PL	ADJ;INDF;FEM;PL
נבחרים	selectate	נבחר	selecta	N;MASC;PL	ADJ;INDF;FEM;PL
נבחרים	selectata	נבחר	selectat	N;MASC;PL	ADJ;DEF;FEM;SG
נבחרים	selectat	נבחר	selectat	N;MASC;PL	ADJ;INDF;MASC;SG
ברכות	binecuvantarea	ברכה	binecuvantare		N;DEF;FEM;SG
ברכות	binecuvantarile	ברכה	binecuvantar		N;DEF;FEM;PL
ברכות	binecuvantari	ברכה	binecuvantar		ADJ;INDF;MASC;PL
ברכות	salutari	ברכה	salutar		N;INDF;MASC;PL
ברכות	salutari	ברכה	salutar		N;INDF;MASC;PL
רבני	rabinica	רבני	rabinica	PROPN	N;DEF;FEM;SG
מצווה	comenzi	ציווה	comandă	V;FEM;SG;V.PTCP;ACT	N;INDF;FEM;PL
מצווה	mitzvah	ציווה	mitzvah	V;FEM;SG;V.PTCP;ACT	
בהיר	luminos	בהיר	luminos		ADJ;INDF;MASC;SG
בהיר	bright	בהיר	bright		N;INDF;MASC;SG
בלה	blah	בלה	blah	PROPN	
בלה	bla	בלה	bla	PROPN	
בלה	bella	בלה	bella	PROPN	N;DEF;FEM;SG
מועמדים	candidate	מועמד	candidat	N;MASC;PL	ADJ;INDF;FEM;PL
נשואה	casatorita	נשוי	casatorita	ADJ;FEM;SG	N;DEF;FEM;SG
נשואה	maritata	נשוי	maritate	ADJ;FEM;SG	N;DEF;FEM;SG
חוסיין	hussein	חוסיין	hussein	PROPN	PROPN
אפשרית	posibile	אפשרי	posibil	ADV	ADJ;INDF;FEM;PL
אפשרית	posibila	אפשרי	posibil	ADV	ADJ;DEF;FEM;SG
אפשרית	posibila	אפשרי	posibil	ADV	ADJ;DEF;FEM;SG
התערוכה	expozitia	התערוכה	expozitie	V;FEM;SG;3;PST	N;DEF;FEM;SG
התערוכה	expozitie	התערוכה	expozitie	V;FEM;SG;3;PST	N;INDF;FEM;SG
התערוכה	expozitie	התערוכה	expozitie	V;FEM;SG;3;PST	N;INDF;FEM;SG
פטר	petru	פטר	petru	PROPN	
פטר	peter	פטר	peter	PROPN	PROPN
מוכרים	sellers	מוכר	sellers	N;MASC;PL	ADJ;INDF;MASC;SG
עלות	costuri	עלות	cost	N;FEM;SG	N;INDF;FEM;PL
דייוויס	davis	דייוויס	davis	PROPN	PROPN
דייוויס	davies	דייוויס	davies	PROPN	PROPN
סיפר	spusa	סיפר	spună	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
שמיר	marar	שמיר	marar	PROPN	
שמיר	shamir	שמיר	shamir	PROPN	PROPN
כתבתי	scria	כתבתי	scrie	V;SG;1;PST;ACT	V;IND;SG;3;IPFV;FIN
פרטית	privata	פרטי	privat	ADV	ADJ;DEF;FEM;SG
פרטית	privat	פרטי	privat	ADV	ADJ;INDF;MASC;SG
פרטית	private	פרטי	privat	ADV	ADJ;INDF;FEM;PL
שלומית	salome	שלומית	salomă	PROPN	
רן	ran	רן	ran	PROPN	N;INDF;MASC;SG
רן	wren	רן	wren	PROPN	PROPN
רן	ren	רן	ren	PROPN	N;INDF;MASC;SG
לוגו	logo	לוגו	logo	PROPN	N;INDF;MASC;SG
לוגו	sigla	לוגו	sigla	PROPN	N;DEF;FEM;SG
לוגו	sigle	לוגו	sigle	PROPN	N;INDF;FEM;PL
מכונית	automobile	מכונית	automobil	N;FEM;SG	N;INDF;FEM;PL
הסכסוך	conflictul	הסכסוך	conflict	PROPN	N;DEF;MASC;SG
הסכסוך	conflicte	הסכסוך	conflict	PROPN	N;INDF;FEM;PL
הסכסוך	conflict	הסכסוך	conflict	PROPN	N;INDF;MASC;SG
עשיר	rich	עשיר	rich	ADJ;MASC;SG	PROPN
יאן	jan	יאן	jan	PROPN	PROPN
יאן	yan	יאן	yan	PROPN	PROPN
המדבר	desert	המדבר	desert	PROPN	N;INDF;MASC;SG
המדבר	desertul	המדבר	desert	PROPN	N;DEF;MASC;SG
המדבר	desert	המדבר	desert	PROPN	N;INDF;MASC;SG
לוקח	luarea	לקח	luare	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
לוקח	luand	לקח	lua	V;MASC;SG;V.PTCP;ACT	
לוקח	taker	לקח	taker	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
נדיר	rari	נדיר	rar		ADJ;INDF;MASC;PL
נדיר	rar	נדיר	rar		ADV
נדיר	rara	נדיר	rar		ADJ;DEF;FEM;SG
נדיר	rare	נדיר	rar		ADJ;INDF;FEM;PL
נדיר	rara	נדיר	rar		ADJ;DEF;FEM;SG
גנים	gardens	גן	gardens	N;MASC;PL	N;INDF;MASC;SG
תמר	tamar	תמר	tamar		PROPN
טילי	tilly	טילי	tilly	PROPN	PROPN
סופיה	sofia	סופיה	sofie	PROPN	N;DEF;FEM;SG
סופיה	sophia	סופיה	sophie	PROPN	N;DEF;FEM;SG
ספרית	coafor	ספרית	coafor	PROPN	N;INDF;MASC;SG
ספרית	frizer	ספרית	frizer	PROPN	N;INDF;MASC;SG
קרובים	inchide	קרוב	inchide	N;MASC;PL	V;IND;SG;3;PRS;FIN
קרובים	inchide	קרוב	inchide	N;MASC;PL	V;IND;SG;3;PRS;FIN
החוצה	out	החוצה	out	ADV	
דיוק	duce	דיוק	duce	N;MASC;SG	V;IND;SG;3;PRS;FIN
דיוק	duke	דיוק	duke	N;MASC;SG	PROPN
נפגע	ranit	נפגע	ranit	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נפגע	ranit	נפגע	ranit	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
ביטוח	asigurat	ביטוח	asigurat	N;MASC;SG	ADJ;INDF;MASC;SG
ביטוח	asigurata	ביטוח	asigurat	N;MASC;SG	ADJ;DEF;FEM;SG
ביטוח	asigurate	ביטוח	asigurat	N;MASC;SG	ADJ;INDF;FEM;PL
ביטוח	asigurari	ביטוח	asigurar	N;MASC;SG	N;INDF;MASC;PL
ביטוח	asigurari	ביטוח	asigurar	N;MASC;SG	N;INDF;MASC;PL
מגע	atinge	מגע	atinge	N;MASC;SG	V;IND;SG;3;PRS;FIN
ביקור	vizitate	ביקור	vizita	N;MASC;SG	ADJ;INDF;FEM;PL
ביקור	vizitat	ביקור	vizita	N;MASC;SG	ADJ;INDF;MASC;SG
ביקור	vizitati	ביקור	vizitati	N;MASC;SG	V;IND;PL;2;PRS;FIN
ביקור	viziteaza	ביקור	vizitează	N;MASC;SG	V;IND;SG;3;IPFV;FIN
ביקור	vizitand	ביקור	vizitand	N;MASC;SG	
תקציר	scurt	תקציר	scurt		ADV
תקציר	scurta	תקציר	scurta		ADJ;DEF;FEM;SG
תקציר	sumar	תקציר	sumar		N;INDF;MASC;SG
תקציר	rezumatul	תקציר	rezumat		N;DEF;MASC;SG
תקציר	rezumat	תקציר	rezumat		N;INDF;MASC;SG
זכייה	castigatoare	זכייה	castigatoare	N;FEM;SG	ADJ;INDF;FEM
ויצא	iesit	ויצא	iesi	PROPN	V;MASC;SG;V.PTCP
המצרים	egipteni	המצר	egipten	N;MASC;PL	ADJ;INDF;MASC;PL
נישואים	casatorie	נישואין	casatorie	N;MASC;PL	N;INDF;FEM;SG
נישואים	casatoria	נישואין	casatorie	N;MASC;PL	N;DEF;FEM;SG
נישואים	casatorie	נישואין	casatorie	N;MASC;PL	N;INDF;FEM;SG
נישואים	casatoria	נישואין	casatorie	N;MASC;PL	N;DEF;FEM;SG
נישואים	casnicie	נישואין	casnicie	N;MASC;PL	N;INDF;FEM;SG
רגילה	regulate	רגיל	regulat	ADJ;FEM;SG	ADJ;INDF;FEM;PL
רגילה	regulat	רגיל	regulat	ADJ;FEM;SG	ADV
רגילה	ordinare	רגיל	ordinare	ADJ;FEM;SG	ADJ;INDF;FEM;PL
רובה	pistol	רובה	pistol	PROPN	N;INDF;MASC;SG
רובה	arma	רובה	armă	PROPN	N;DEF;FEM;SG
רובה	arma	רובה	armă	PROPN	N;DEF;FEM;SG
רובה	pusca	רובה	puscă	PROPN	N;DEF;FEM;SG
רובה	pusca	רובה	puscă	PROPN	N;DEF;FEM;SG
הנחה	reduceri	הנחה	reducere	N;FEM;SG	N;INDF;FEM;PL
רבקה	rivka	רבק	rivka	PROPN	
רבקה	rebeca	רבק	rebeca	PROPN	N;DEF;FEM;SG
רבקה	rebecca	רבק	rebecca	PROPN	N;DEF;FEM;SG
לחצי	click	לחץים	click		N;INDF;MASC;SG
לחצי	apasa	לחץים	apasa		V;IND;SG;3;IPFV;FIN
טייסת	escadronul	טייס	escadron	PROPN	N;DEF;MASC;SG
טייסת	escadrila	טייס	escadrilă	PROPN	N;DEF;FEM;SG
טייסת	escadrila	טייס	escadrilă	PROPN	N;DEF;FEM;SG
טייסת	escadron	טייס	escadron	PROPN	N;INDF;MASC;SG
העובד	salariat	העובד	salariat	PROPN	N;INDF;MASC;SG
העובד	angajatul	העובד	angajat	PROPN	N;DEF;MASC;SG
העובד	angajat	העובד	angaja	PROPN	ADJ;INDF;MASC;SG
העובד	angajata	העובד	angajat	PROPN	N;DEF;FEM;SG
וו	woo	וו	woo	PROPN	PROPN
חורף	iarna	חורף	iarnă	PROPN	N;DEF;FEM;SG
חורף	iarna	חורף	iarnă	PROPN	N;DEF;FEM;SG
מנדל	mendel	מנדל	mendel	PROPN	PROPN
מנדל	mandel	מנדל	mandel	PROPN	PROPN
להחזיק	tineti	החזיק	tineti	V;NFIN;ACT	
ניווט	navigare	ניווט	navigare	PROPN	N;INDF;FEM;SG
ניווט	navigatie	ניווט	navigatie	PROPN	N;INDF;FEM;SG
ניווט	navigatie	ניווט	navigatie	PROPN	N;INDF;FEM;SG
ניווט	navigarea	ניווט	navigare	PROPN	N;DEF;FEM;SG
משרת	butler	משרה	butler	N;FEM;SG	PROPN
משרת	servitoare	משרה	servitor	N;FEM;SG	ADJ;INDF;FEM
משרת	servi	משרה	serv	N;FEM;SG	V;IND;SG;3;PST;FIN
משרת	serveste	משרה	servesta	N;FEM;SG	V;IND;SG;3;PRS;FIN
משרת	servesc	משרה	servi	N;FEM;SG	V;IND;PL;3;PRS;FIN
מספק	satisfacator	סיפק	satisfacator	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
מספק	satisfacatoare	סיפק	satisfacator	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM
מספק	satisfacator	סיפק	satisfacator	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
מספק	satisfacatoare	סיפק	satisfacator	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM
מספק	satisfacerea	סיפק	satisfacere	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
מספק	prevede	סיפק	prevedea	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מספק	furnizeaza	סיפק	furnizeaza	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
עובדת	lucrari	עובדה	lucrar	N;FEM;SG	N;INDF;FEM;PL
עובדת	lucrari	עובדה	lucrar	N;FEM;SG	N;INDF;FEM;PL
עובדת	functioneaza	עובדה	functiona	N;FEM;SG	V;IND;SG;3;IPFV;FIN
עובדת	muncind	עובדה	munci	N;FEM;SG	V;V.MSDR
הענק	gigant	הענק	gigant		N;INDF;MASC;SG
הענק	urias	הענק	urias		ADJ;INDF;MASC;SG
הכלי	instrument	הכלי	instrument		N;INDF;MASC;SG
הכלי	unealta	הכלי	unealtă		N;DEF;FEM;SG
מזל	norocoasa	מזל	norocos		ADJ;DEF;FEM;SG
מזל	norocos	מזל	norocos		ADJ;INDF;MASC;SG
מזל	norocul	מזל	noroc		N;DEF;MASC;SG
אסון	dezastruos	אסון	dezastruos	N;MASC;SG	ADJ;INDF;MASC;SG
אסון	dezastruoase	אסון	dezastruos	N;MASC;SG	ADJ;INDF;FEM;PL
אסון	dezastruoasa	אסון	dezastruosa	N;MASC;SG	ADJ;DEF;FEM;SG
ריי	ray	ריי	ray	PROPN	PROPN
העמק	valea	העמק	vale		N;DEF;FEM;SG
העמק	valley	העמק	valley		PROPN
העמק	vale	העמק	vale		N;INDF;FEM;SG
ונציה	venetia	ונציה	venetia	PROPN	N;DEF;FEM;SG
ונציה	venetia	ונציה	venetia	PROPN	N;DEF;FEM;SG
ונציה	venetia	ונציה	venetia	PROPN	N;DEF;FEM;SG
האטלנטי	atlantic	האטלנטי	atlantic	PROPN	ADV
האטלנטי	atlanticul	האטלנטי	atlantic	PROPN	N;DEF;MASC;SG
האטלנטי	atlanticului	האטלנטי	atlantic	PROPN	N;DEF;MASC;SG
קשורה	legata	קשר	legată	V;FEM;SG;V.PTCP;ACT	ADJ;DEF;FEM;SG
קשורה	legat	קשר	lega	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
קשורה	legate	קשר	legat	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
קשורה	legati	קשר	lega	V;FEM;SG;V.PTCP;ACT	V;IND;PL;2;IPFV;FIN
מעורבים	amestecat	מעורב	amesteca	ADJ;MASC;PL	ADJ;INDF;MASC;SG
מעורבים	mixt	מעורב	mixt	ADJ;MASC;PL	ADJ;INDF;MASC;SG
מעורבים	mixta	מעורב	mixta	ADJ;MASC;PL	ADJ;DEF;FEM;SG
סמכויות	powers	סמכות	powers	N;FEM;PL	PROPN
סמכויות	competente	סמכות	competent	N;FEM;PL	ADJ;INDF;FEM;PL
אדומים	rosu	אדום	rosu	N;MASC;PL	N;INDF;MASC;SG
אדומים	rosu	אדום	rosu	N;MASC;PL	N;INDF;MASC;SG
אדומים	red	אדום	red	N;MASC;PL	N;INDF;MASC;SG
אדומים	rosu	אדום	rosu	N;MASC;PL	N;INDF;MASC;SG
מסוף	terminal	מסוף	terminal		N;INDF;MASC;SG
מסוף	terminalul	מסוף	terminal		N;DEF;MASC;SG
מסוף	terminale	מסוף	terminal		ADJ;INDF;FEM;PL
תוספת	suplimentar	תוספת	suplimentar	N;FEM;SG	ADJ;INDF;MASC;SG
תוספת	suplimentar	תוספת	suplimentar	N;FEM;SG	ADJ;INDF;MASC;SG
תוספת	extra	תוספת	extra	N;FEM;SG	
הקשת	arc	הקשה	arc	ADV	N;INDF;MASC;SG
הקשת	plecaciune	הקשה	plecaciune	ADV	N;INDF;FEM;SG
הקשת	arcul	הקשה	arc	ADV	N;DEF;MASC;SG
הקשת	bow	הקשה	bow	ADV	PROPN
פרדריק	frederic	פרדריק	frederic	PROPN	N;INDF;MASC;SG
פרדריק	frederic	פרדריק	frederic	PROPN	N;INDF;MASC;SG
פרדריק	frederick	פרדריק	frederick	PROPN	N;INDF;MASC;SG
מוקד	expediere	מוקד	expediere		N;INDF;FEM;SG
מוקד	dispecer	מוקד	dispecer		N;INDF;MASC;SG
מוקד	dispeceratul	מוקד	dispecerat		N;DEF;MASC;SG
ציד	vanatoare	ציד	vanator	N;MASC;SG	ADJ;INDF;FEM
ציד	vanatoare	ציד	vanator	N;MASC;SG	ADJ;INDF;FEM
סקר	sondajul	סקר	sondaj		N;DEF;MASC;SG
סקר	sondaj	סקר	sondaj		N;INDF;MASC;SG
סקר	sondaj	סקר	sondaj		N;INDF;MASC;SG
זמורה	zamora	זמור	zamora	PROPN	PROPN
הוד	gluga	הוד	glugă		N;DEF;FEM;SG
הוד	gluga	הוד	glugă		N;DEF;FEM;SG
הוד	capota	הוד	capotă		N;DEF;FEM;SG
הוד	hood	הוד	hood		N;INDF;MASC;SG
תוקף	validat	תוקף	valida	N;MASC;SG	ADJ;INDF;MASC;SG
תוקף	validate	תוקף	valida	N;MASC;SG	ADJ;INDF;FEM;PL
תוקף	atacand	תוקף	atacand	N;MASC;SG	
נפח	volumul	נפח	volum		N;DEF;MASC;SG
נפח	volum	נפח	volum		N;INDF;MASC;SG
נפח	fierarul	נפח	fierar		N;DEF;MASC;SG
נפח	fierar	נפח	fierar		N;INDF;MASC;SG
משתמשת	folosirea	השתמש	folosire	V;FEM;SG;V.PTCP	N;DEF;FEM;SG
משתמשת	utilizarea	השתמש	utilizare	V;FEM;SG;V.PTCP	N;DEF;FEM;SG
משתמשת	utilizand	השתמש	utiliza	V;FEM;SG;V.PTCP	ADV
משתמשת	utilizarile	השתמש	utilizare	V;FEM;SG;V.PTCP	N;DEF;FEM;PL
משתמשת	utilizari	השתמש	utilizare	V;FEM;SG;V.PTCP	N;INDF;FEM;PL
ארז	cedar	ארז	cedar		N;INDF;MASC;SG
ארז	impachetat	ארז	impacheta		ADJ;INDF;MASC;SG
ארז	ambalate	ארז	ambala		ADJ;INDF;FEM;PL
ארז	impachetate	ארז	impacheta		ADJ;INDF;FEM;PL
ארז	ambalat	ארז	ambala		ADJ;INDF;MASC;SG
החצר	curte	החצר	curte	PROPN	N;INDF;FEM;SG
החצר	curte	החצר	curte	PROPN	N;INDF;FEM;SG
החצר	yard	החצר	yard	PROPN	N;INDF;MASC;SG
תקליטים	records	תקליט	records	N;MASC;PL	N;INDF;MASC;SG
התנגד	rezista	התנגד	rezista	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
התנגד	rezista	התנגד	rezista	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
התנגד	rezistat	התנגד	rezista	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
התנגד	obiectat	התנגד	obiecta	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
לתפוס	catch	תפס	catch	V;NFIN;ACT	
לתפוס	captura	תפס	captură	V;NFIN;ACT	N;DEF;FEM;SG
לתפוס	captura	תפס	captură	V;NFIN;ACT	N;DEF;FEM;SG
הדר	citrice	הדר	citric	PROPN	ADJ;INDF;FEM;PL
הדר	hadar	הדר	hadar	PROPN	N;INDF;MASC;SG
נפרדים	separat	נפרד	separat	V;MASC;PL;V.PTCP;MID	ADJ;INDF;MASC;SG
נפרדים	separa	נפרד	separa	V;MASC;PL;V.PTCP;MID	V;IND;SG;3;IPFV;FIN
נפרדים	separata	נפרד	separată	V;MASC;PL;V.PTCP;MID	ADJ;DEF;FEM;SG
נפרדים	separate	נפרד	separat	V;MASC;PL;V.PTCP;MID	ADJ;INDF;FEM;PL
הסורי	sirian	הסורי	sirian	PROPN	ADJ;INDF;MASC;SG
מקביל	paralel	הקביל	paralel	V;MASC;SG;V.PTCP;ACT	ADV
מקביל	paralela	הקביל	paralelă	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
מקביל	paralele	הקביל	paralel	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
מקביל	paralela	הקביל	paralelă	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
זוהר	stralucitoare	זוהר	stralucitor	PROPN	ADJ;INDF;FEM
זוהר	stralucitor	זוהר	stralucitor	PROPN	ADJ;INDF;MASC;SG
זוהר	stralucind	זוהר	straluci	PROPN	V;V.MSDR
זוהר	stralucitoare	זוהר	stralucitor	PROPN	ADJ;INDF;FEM
זוהר	stralucire	זוהר	stralucire	PROPN	N;INDF;FEM;SG
מנהג	obiceiul	מנהג	obicei		N;DEF;MASC;SG
מנהג	obicei	מנהג	obicei		N;INDF;MASC;SG
מנהג	personalizata	מנהג	personalizat		ADJ;DEF;FEM;SG
מנהג	personalizate	מנהג	personalizat		ADJ;INDF;FEM;PL
מנהג	personalizat	מנהג	personaliza		ADJ;INDF;MASC;SG
מרוקו	maroc	רוקו	maroc	PROPN	PROPN
שנתי	anual	שנתי	anual	PROPN	ADV
שנתי	anuala	שנתי	anual	PROPN	ADJ;DEF;FEM;SG
שנתי	anuale	שנתי	anual	PROPN	ADJ;INDF;FEM;PL
שנתי	anual	שנתי	anual	PROPN	ADV
שנתי	anuala	שנתי	anual	PROPN	ADJ;DEF;FEM;SG
נקבר	ingropat	נקבר	ingropa	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נקבר	ingropate	נקבר	ingropa	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;PL
נקבר	ingropat	נקבר	ingropa	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נקבר	inmormantat	נקבר	inmormanta	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נקבר	ingropata	נקבר	ingropat	V;MASC;SG;3;PST;MID	ADJ;DEF;FEM;SG
פו	pooh	פו	pooh		N;INDF;MASC;SG
פו	poe	פו	poe		N;INDF;MASC;SG
רכשה	dobandite	רכש	dobandi	V;FEM;SG;3;PST;ACT	ADJ;INDF;FEM;PL
רכשה	dobandita	רכש	dobandita	V;FEM;SG;3;PST;ACT	ADJ;DEF;FEM;SG
רכשה	dobandit	רכש	dobandi	V;FEM;SG;3;PST;ACT	ADJ;INDF;MASC;SG
רכשה	achizitionat	רכש	achizitiona	V;FEM;SG;3;PST;ACT	ADJ;INDF;MASC;SG
האומה	natiune	האום	natiune	PROPN	N;INDF;FEM;SG
האומה	natiune	האום	natiune	PROPN	N;INDF;FEM;SG
האומה	neam	האום	neam	PROPN	N;INDF;MASC;SG
שבא	sheba	שבא	sheba		N;DEF;FEM;SG
איום	amenintari	איום	amenintar	N;MASC;SG	N;INDF;FEM;PL
איום	amenintari	איום	amenintar	N;MASC;SG	N;INDF;FEM;PL
תותח	cannon	הותח	cannon	PROPN	PROPN
תותח	tun	הותח	tun	PROPN	N;INDF;MASC;SG
תותח	tunul	הותח	tun	PROPN	N;DEF;MASC;SG
תותח	canon	הותח	canon	PROPN	N;INDF;MASC;SG
צמד	duo	צמד	duo		N;INDF;MASC;SG
מזרחה	east	מזרחה	east	ADV	PROPN
מזרחה	est	מזרחה	est	ADV	N;INDF;MASC;SG
מזרחה	estul	מזרחה	est	ADV	N;DEF;MASC;SG
העורך	editorul	העורך	editor	ADV	N;DEF;MASC;SG
העורך	redactor	העורך	redactor	ADV	N;INDF;MASC;SG
העורך	editor	העורך	editor	ADV	N;INDF;MASC;SG
מקובלת	acceptabile	מקובל	acceptabil	ADJ;FEM;SG	ADJ;INDF;FEM;PL
מקובלת	acceptate	מקובל	accepta	ADJ;FEM;SG	ADJ;INDF;FEM;PL
השחרור	eliberare	השחרור	eliberare	PROPN	N;INDF;FEM;SG
השחרור	eliberarea	השחרור	eliberare	PROPN	N;DEF;FEM;SG
סער	sturm	סער	sturm	PROPN	PROPN
אייר	aer	אייר	aer	PROPN	N;INDF;MASC;SG
אייר	aerul	אייר	aer	PROPN	N;DEF;MASC;SG
אייר	air	אייר	air	PROPN	N;INDF;MASC;SG
מערבה	west	מערבה	west	ADV	PROPN
מערבה	vest	מערבה	vest	ADV	N;INDF;MASC;SG
מערבה	occident	מערבה	occident	ADV	N;INDF;MASC;SG
מערבה	vestul	מערבה	vest	ADV	N;DEF;MASC;SG
השכלה	educata	השכלה	educată	N;FEM;SG	ADJ;DEF;FEM;SG
השכלה	educat	השכלה	educa	N;FEM;SG	ADJ;INDF;MASC;SG
מקרי	random	מקרה	random	PROPN	V;IND;SG;3;PRS;FIN
מקרי	aleatoare	מקרה	aleator	PROPN	N;INDF;FEM;PL
מקרי	aleatoriu	מקרה	aleatoriu	PROPN	ADV
מקרי	aleator	מקרה	aleatoriu	PROPN	ADV
מקרי	aleatorie	מקרה	aleatoriu	PROPN	N;INDF;FEM;SG
קרים	crimeea	קרים	crimee	PROPN	N;DEF;FEM;SG
קרים	frig	קרים	frig	PROPN	N;INDF;MASC;SG
קרים	reci	קרים	rece	PROPN	ADJ;INDF;PL
קרים	rece	קרים	rece	PROPN	ADV
קרים	crimeea	קרים	crimee	PROPN	N;DEF;FEM;SG
שתיים	doi	שתיים	doi	NUM;FEM;SG	NUM;MASC;PL
משולש	triunghi	משולש	triunghi	PROPN	N;INDF;MASC;SG
משולש	triunghiul	משולש	triunghi	PROPN	N;DEF;MASC;SG
משולש	triunghiular	משולש	triunghiular	PROPN	ADJ;INDF;MASC;SG
נהרות	rivers	נהרה	rivers	N;MASC;PL	PROPN
להשפיע	sway	השפיע	sway	V;NFIN;ACT	N;INDF;MASC;SG
נובעת	tulpini	נבע	tulpină	V;FEM;SG;V.PTCP;ACT	N;INDF;FEM;PL
נובעת	tulpinile	נבע	tulpină	V;FEM;SG;V.PTCP;ACT	N;DEF;FEM;PL
מעטים	putine	מעטה	putea	N;MASC;PL	ADJ;INDF;FEM;PL
מעטים	putini	מעטה	putin	N;MASC;PL	
מעטים	putini	מעטה	putin	N;MASC;PL	
הפקולטה	facultatea	הפקולטה	facultate	PROPN	N;DEF;FEM;SG
הפקולטה	facultate	הפקולטה	facultate	PROPN	N;INDF;FEM;SG
סמואל	samuel	סמואל	samuel	PROPN	PROPN
קידום	promovat	קידום	promova	N;MASC;SG	ADJ;INDF;MASC;SG
קידום	promovata	קידום	promovat	N;MASC;SG	ADJ;DEF;FEM;SG
קידום	promovate	קידום	promova	N;MASC;SG	ADJ;INDF;FEM;PL
נציג	reprezentativ	נציג	reprezentativ	N;MASC;SG	ADJ;INDF;MASC;SG
נציג	reprezentativa	נציג	reprezentativ	N;MASC;SG	ADJ;DEF;FEM;SG
נציג	reprezentative	נציג	reprezentativ	N;MASC;SG	ADJ;INDF;FEM;PL
הפניה	sesizare	הפניה	sesizare		N;INDF;FEM;SG
הפניה	trimitere	הפניה	trimitere		N;INDF;FEM;SG
צבאות	armate	צבא	armat	N;MASC;PL	ADJ;INDF;FEM;PL
תיירות	turistii	תיירות	turist	N;FEM;SG	N;DEF;MASC;PL
תיירות	turisti	תיירות	turisti	N;FEM;SG	N;INDF;MASC;PL
תיירות	turistice	תיירות	turistic	N;FEM;SG	ADJ;INDF;FEM;PL
שיחת	conversatie	שיחה	conversatie	ADV	N;INDF;FEM;SG
