月	мун	月	мун	N	PART
穆斯林	мусульманских	穆斯林	мусульманский	PROPN	ADJ;GEN;PL
穆斯林	мусульманские	穆斯林	мусульманский	PROPN	ADJ;NOM;PL
穆斯林	мусульманин	穆斯林	мусульманин	PROPN	N;ANIM;NOM;MASC;SG
穆斯林	мусульмане	穆斯林	мусульманин	PROPN	N;ANIM;NOM;MASC;PL
穆斯林	мусульман	穆斯林	мусульманин	PROPN	N;ANIM;GEN;MASC;PL
穆斯林	мусульманам	穆斯林	мусульманин	PROPN	N;ANIM;DAT;MASC;PL
穆斯林	мусульмане	穆斯林	мусульманин	PROPN	N;ANIM;NOM;MASC;PL
每	еженедельно	每	еженедельно	DET	ADV
苗	мяо	苗	мяо	PROPN	N;INAN;NOM;MASC;SG
苗	саженцев	苗	саженец	PROPN	N;INAN;GEN;MASC;PL
中國	гоминьдан	中國	гоминьданин	PROPN	N;INAN;NOM;MASC;SG
加強	укрепление	加強	укрепление	V	N;INAN;NOM;NEUT;SG
加強	усиление	加強	усиление	V	N;INAN;NOM;NEUT;SG
加強	усовершенствования	加強	усовершенствование	V	N;INAN;NOM;NEUT;PL
加強	укрепление	加強	укрепление	V	N;INAN;NOM;NEUT;SG
加強	усиление	加強	усиление	V	N;INAN;NOM;NEUT;SG
加強	улучшение	加強	улучшение	V	N;INAN;NOM;NEUT;SG
威脅	угрозы	威脅	угроза	V	N;INAN;NOM;FEM;PL
威脅	угроза	威脅	угроза	V	N;INAN;NOM;FEM;SG
襲擊	атаковать	襲擊	атаковать	N	V;IPFV;NFIN;ACT
撤退	отступление	撤退	отступление	V	N;INAN;NOM;NEUT;SG
辦公	кабинет	辦公	кабинет	V	N;INAN;NOM;MASC;SG
辦公	канцелярия	辦公	канцелярия	V	N;INAN;NOM;FEM;SG
辦公	офис	辦公	офис	V	N;INAN;NOM;MASC;SG
公告	объявление	公告	объявление	V	N;INAN;NOM;NEUT;SG
公告	провозглашение	公告	провозглашение	V	N;INAN;NOM;NEUT;SG
山東	шаньдун	山東	шаньдун	PROPN	N;INAN;NOM;MASC;SG
成熟	спелые	成熟	спелый	N	ADJ;NOM;PL
成熟	зрелый	成熟	зрелый	N	ADJ;NOM;MASC;SG
廢除	упразднение	廢除	упразднение	V	N;INAN;NOM;NEUT;SG
廢除	упразднение	廢除	упразднение	V	N;INAN;NOM;NEUT;SG
馬克	марк	馬克	марк	PROPN	N;ANIM;NOM;MASC;SG
馬克	mark	馬克	mark	PROPN	PROPN
馬克	отметить	馬克	отметить	PROPN	V;PFV;NFIN;ACT
馬克	метка	馬克	метка	PROPN	N;INAN;NOM;FEM;SG
馬克	марка	馬克	марка	PROPN	N;INAN;NOM;FEM;SG
發明	изобретение	發明	изобретение	V	N;INAN;NOM;NEUT;SG
發明	изобретения	發明	изобретение	V	N;INAN;NOM;NEUT;PL
旭	asahi	旭	asahi	PROPN	PROPN
傳奇	легендарный	傳奇	легендарный	N	ADJ;NOM;MASC;SG
苦	горько	苦	горько	N	ADV
苦	горький	苦	горький	N	ADJ;NOM;MASC;SG
平民	гражданские	平民	гражданский	N	ADJ;NOM;PL
市政	муниципальный	市政	муниципальный	N	ADJ;NOM;MASC;SG
市政	муниципальные	市政	муниципальный	N	ADJ;NOM;PL
市政	муниципальных	市政	муниципальный	N	ADJ;GEN;PL
岩石	rock	岩石	rock	N	PROPN
觀察	замечание	觀察	замечание	V	N;INAN;NOM;NEUT;SG
觀察	наблюдение	觀察	наблюдение	V	N;INAN;NOM;NEUT;SG
觀察	наблюдения	觀察	наблюдение	V	N;INAN;NOM;NEUT;PL
原文	оригинальная	原文	оригинальный	N	ADJ;NOM;FEM;SG
原文	оригинально	原文	оригинально	N	ADV
原文	оригинальные	原文	оригинальный	N	ADJ;NOM;PL
原文	первоначального	原文	первоначальный	N	ADJ;GEN;MASC;SG
原文	оригинальный	原文	оригинальный	N	ADJ;NOM;MASC;SG
殖民	колониальным	殖民	колониальный	N	ADJ;INS;MASC;SG
支付	оплата	支付	оплата	V	N;INAN;NOM;FEM;SG
支付	оплата	支付	оплата	V	N;INAN;NOM;FEM;SG
支付	платежи	支付	платеж	V	N;INAN;NOM;MASC;PL
支付	выплата	支付	выплата	V	N;INAN;NOM;FEM;SG
支付	платеж	支付	платеж	V	N;INAN;NOM;MASC;SG
支付	оплаты	支付	оплата	V	N;INAN;GEN;FEM;SG
支付	платежи	支付	платеж	V	N;INAN;NOM;MASC;PL
支付	выплаты	支付	выплата	V	N;INAN;NOM;FEM;PL
被	арестовать	被	арестовывать	V;PASS	V;PFV;NFIN;ACT
被	арест	被	арест	V;PASS	N;INAN;NOM;MASC;SG
道德	моральная	道德	моральный	N	ADJ;NOM;FEM;SG
道德	моральный	道德	моральный	N	ADJ;NOM;MASC;SG
分割	сплит	分割	сплить	V	N;INAN;NOM;MASC;SG
分割	раскол	分割	раскол	V	N;INAN;NOM;MASC;SG
史密斯	смит	史密斯	смит	PROPN	N;ANIM;NOM;MASC;SG
史密斯	смита	史密斯	смита	PROPN	N;ANIM;ACC;MASC;SG
指導	руководство	指導	руководство	V	N;INAN;NOM;NEUT;SG
指導	наставничества	指導	наставничество	V	N;INAN;NOM;NEUT;PL
翻	флип	翻	флип		N;INAN;NOM;MASC;SG
翻	перевернуть	翻	переворотить		V;PFV;NFIN;ACT
查理	чарли	查理	чарли	PROPN	N;ANIM;NOM;MASC;SG
慈善	благотворительная	慈善	благотворительный	N	ADJ;NOM;FEM;SG
慈善	благотворительные	慈善	благотворительный	N	ADJ;NOM;PL
慈善	благотворительных	慈善	благотворительный	N	ADJ;GEN;PL
慈善	благотворительная	慈善	благотворительный	N	ADJ;NOM;FEM;SG
網球	tennis	網球	tennis	N	PROPN
建築	строительство	建築	строительство	V	N;INAN;NOM;NEUT;SG
建築	здание	建築	здание	V	N;INAN;NOM;NEUT;SG
建築	зданий	建築	здание	V	N;INAN;GEN;NEUT;PL
建築	здания	建築	здание	V	N;INAN;NOM;NEUT;PL
古巴	кубе	古巴	куб	PROPN	N;INAN;NOM;MASC;SG
古巴	кубу	古巴	куб	PROPN	N;INAN;ACC;FEM;SG
古巴	куба	古巴	куб	PROPN	N;INAN;NOM;FEM;SG
古巴	кубы	古巴	куба	PROPN	N;INAN;NOM;FEM;PL
合法	законно	合法	законный	N	ADJ;NEUT;SG
合法	законных	合法	законный	N	ADJ;GEN;PL
合法	законные	合法	законный	N	ADJ;NOM;PL
地形	топографических	地形	топографический	N	ADJ;GEN;PL
裴	бэй	裴	бэй	PROPN	N;INAN;NOM;MASC;SG
藍色	синий	藍色	синий	N	ADJ;NOM;MASC;SG
藍色	blue	藍色	blue	N	PROPN
藍色	синие	藍色	синий	N	ADJ;NOM;PL
藍色	голубые	藍色	голубой	N	ADJ;NOM;PL
藍色	голубой	藍色	голубой	N	ADJ;NOM;MASC;SG
維修	ремонт	維修	ремонт	V	N;INAN;NOM;MASC;SG
維修	поддержание	維修	поддержание	V	N;INAN;NOM;NEUT;SG
維修	ведение	維修	ведение	V	N;INAN;NOM;NEUT;SG
維修	ремонт	維修	ремонт	V	N;INAN;NOM;MASC;SG
詳細	подробные	詳細	подробный	N	ADJ;NOM;PL
詳細	подробно	詳細	подробно	N	ADV
詳細	подробный	詳細	подробный	N	ADJ;NOM;MASC;SG
詳細	подробное	詳細	подробный	N	ADJ;NOM;NEUT;SG
經	виа	經	виа	ADP	N;INAN;NOM;MASC;SG
經	via	經	via	ADP	PROPN
書店	книжном	書店	книжный	N	ADJ;ESS;MASC;SG
接觸	контакт	接觸	контакт	V	N;INAN;NOM;MASC;SG
接觸	контакты	接觸	контакт	V	N;INAN;NOM;MASC;PL
很好	мило	很好	мило	ADJ	ADV
懷疑	сомнения	懷疑	сомнение	V	N;INAN;NOM;NEUT;PL
懷疑	сомнение	懷疑	сомнение	V	N;INAN;NOM;NEUT;SG
懷疑	сомнений	懷疑	сомнение	V	N;INAN;GEN;NEUT;PL
懷疑	подозрение	懷疑	подозрение	V	N;INAN;NOM;NEUT;SG
懷疑	подозрения	懷疑	подозрение	V	N;INAN;NOM;NEUT;PL
量子	квантовой	量子	квантовый	N	ADJ;INS;FEM;SG
掌握	мастерство	掌握	мастерство	V	N;INAN;NOM;NEUT;SG
掌握	mastering	掌握	mastering	V	PROPN
淺	мелко	淺	мелко	PART	ADV
矛盾	противоречивые	矛盾	противоречивый	N	ADJ;NOM;PL
激烈	напряженно	激烈	напряженно	ADJ	ADV
激烈	интенсивно	激烈	интенсивно	ADJ	ADV
方程	formula	方程	formula	N	PROPN
演化	эволюция	演化	эволюция	V	N;INAN;NOM;FEM;SG
演化	эволюции	演化	эволюция	V	N;INAN;NOM;FEM;SG
雙	двойники	雙	двойник	NUM	N;ANIM;NOM;MASC;PL
磁	магнитные	磁	магнитный	N	ADJ;NOM;PL
迷	mini	迷	mini	V	PROPN
迷	мини	迷	мин	V	
迷	миниатюра	迷	миниатюра	V	N;INAN;NOM;FEM;SG
殷	инь	殷	инь	PROPN	
美麗	красивые	美麗	красивый	N	ADJ;NOM;PL
美麗	красивая	美麗	красивый	N	ADJ;NOM;FEM;SG
美麗	красиво	美麗	красиво	N	ADV
鄰近	соседних	鄰近	соседний	N	ADJ;GEN;PL
鄰近	соседние	鄰近	соседний	N	ADJ;NOM;PL
鄰近	прилегающие	鄰近	прилегать	N	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
鄰近	прилегающих	鄰近	прилегать	N	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
鄰近	неподалеку	鄰近	неподалеку	N	ADV
鄰近	рядом	鄰近	рядом	N	ADV
鄰近	поблизости	鄰近	поблизости	N	ADV
十一	ноября	十一	ноябрь	NUM	N;INAN;GEN;MASC;SG
十一	ноябрь	十一	ноябрь	NUM	N;INAN;NOM;MASC;SG
十一	ноябрь	十一	ноябрь	NUM	N;INAN;NOM;MASC;SG
十一	ноя	十一	она	NUM	
滑	слайд	滑	слайд	N	
滑	ускользнуть	滑	ускользнуть	N	V;PFV;NFIN;ACT
融合	интеграции	融合	интеграция	V	N;INAN;NOM;FEM;PL
融合	интеграция	融合	интеграция	V	N;INAN;NOM;FEM;SG
融合	fusion	融合	fusion	V	PROPN
融合	синтез	融合	синтез	V	N;INAN;NOM;MASC;SG
補充	дополнение	補充	дополнение	V	N;INAN;NOM;NEUT;SG
補充	дополнения	補充	дополнение	V	N;INAN;NOM;NEUT;PL
補充	дополнение	補充	дополнение	V	N;INAN;NOM;NEUT;SG
大眾	volkswagen	大眾	volkswagen	N	PROPN
受	популярная	受	популярный	V	ADJ;NOM;FEM;SG
受	популярных	受	популярный	V	ADJ;GEN;PL
受	популярный	受	популярный	V	ADJ;NOM;MASC;SG
受	популярное	受	популярный	V	ADJ;NOM;NEUT;SG
受	популярные	受	популярный	V	ADJ;NOM;PL
兩	дважды	兩	дважды	NUM	ADV
簽署	подписание	簽署	подписание	V	N;INAN;NOM;NEUT;SG
簽署	подпись	簽署	подпись	V	N;INAN;NOM;FEM;SG
簽署	подписания	簽署	подписание	V	N;INAN;NOM;NEUT;PL
簽署	подпись	簽署	подпись	V	N;INAN;NOM;FEM;SG
簽署	подпись	簽署	подпись	V	N;INAN;NOM;FEM;SG
簽署	подписания	簽署	подписание	V	N;INAN;NOM;NEUT;PL
簽署	подписание	簽署	подписание	V	N;INAN;NOM;NEUT;SG
簽署	подписи	簽署	подпись	V	N;INAN;NOM;FEM;PL
客串	камео	客串	камета	V	N;INAN;NOM;MASC;SG
紅外	инфракрасного	紅外	инфракрасный	N	ADJ;GEN;MASC;SG
外部	снаружи	外部	снаружи	N	ADV
外部	вне	外部	вне	N	ADP
外部	внешние	外部	внешний	N	ADJ;NOM;PL
外部	внешняя	外部	внешний	N	ADJ;NOM;FEM;SG
可用	доступно	可用	доступный	N	ADJ;NEUT;SG
可用	доступные	可用	доступный	N	ADJ;NOM;PL
可用	доступны	可用	доступный	N	ADJ;PL
可用	доступен	可用	доступный	N	V;PFV;MASC;SG;PST;V.PTCP;PASS
可用	имеющихся	可用	иметься	N	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
日本	японские	日本	японский	PROPN	ADJ;NOM;PL
日本	японская	日本	японский	PROPN	ADJ;NOM;FEM;SG
日本	японский	日本	японский	PROPN	ADJ;NOM;MASC;SG
日本	японцы	日本	японец	PROPN	N;ANIM;NOM;MASC;PL
日本	японское	日本	японский	PROPN	ADJ;NOM;NEUT;SG
日本	японии	日本	япония	PROPN	N;INAN;NOM;FEM;SG
黑人	чёрное	黑人	черный	N	ADJ;NOM;NEUT;SG
黑人	черный	黑人	черный	N	ADJ;NOM;MASC;SG
黑人	black	黑人	black	N	PROPN
黑人	чёрные	黑人	черный	N	ADJ;NOM;PL
黑人	чёрный	黑人	чёрный	N	ADJ;NOM;MASC;SG
浮	плавающих	浮	плавать		V;IPFV;GEN;PL;PRS;V.PTCP;ACT
數碼	цифровая	數碼	цифровой	N	ADJ;NOM;FEM;SG
數碼	цифровой	數碼	цифровой	N	ADJ;NOM;MASC;SG
數碼	цифровые	數碼	цифровой	N	ADJ;NOM;PL
數碼	digital	數碼	digital	N	PROPN
穆罕默德	мухаммед	穆罕默德	мухаммед	PROPN	N;ANIM;NOM;MASC;SG
穆罕默德	мухаммад	穆罕默德	мухаммад	PROPN	N;ANIM;NOM;MASC;SG
穆罕默德	мухаммед	穆罕默德	мухаммед	PROPN	N;ANIM;NOM;MASC;SG
穆罕默德	мохаммед	穆罕默德	мохаммед	PROPN	N;ANIM;NOM;MASC;SG
模特	model	模特	model	N	PROPN
逐步	постепенного	逐步	постепенный	ADV	ADJ;GEN;MASC;SG
逐步	постепенное	逐步	постепенный	ADV	ADJ;NOM;NEUT;SG
逐步	постепенный	逐步	постепенный	ADV	ADJ;NOM;MASC;SG
逐步	прогрессивное	逐步	прогрессивный	ADV	ADJ;NOM;NEUT;SG
逐步	прогрессивного	逐步	прогрессивный	ADV	ADJ;GEN;MASC;SG
保羅	павел	保羅	павел	PROPN	N;ANIM;NOM;MASC;SG
保羅	пол	保羅	пол	PROPN	N;INAN;NOM;MASC;SG
保羅	пауль	保羅	пауль	PROPN	N;ANIM;NOM;MASC;SG
保羅	поль	保羅	поль	PROPN	N;ANIM;NOM;MASC;SG
防禦	оборонительные	防禦	оборонительный	N	ADJ;NOM;PL
先前	ранее	先前	ранее	N	ADV
先前	ранее	先前	ранее	N	ADV
先前	предыдущие	先前	предыдущий	N	ADJ;NOM;PL
先前	предыдущая	先前	предыдущий	N	ADJ;NOM;FEM;SG
先前	предыдущий	先前	предыдущий	N	ADJ;NOM;MASC;SG
先前	предыдущее	先前	предыдущий	N	ADJ;NOM;NEUT;SG
嚴	янь	嚴	янь	N	PART
簽名	подписать	簽名	подписать	N	V;PFV;NFIN;ACT
簽名	подписано	簽名	подписать	N	V;PFV;NEUT;SG;PST;V.PTCP;PASS
簽名	подписан	簽名	подписать	N	V;PFV;MASC;SG;PST;V.PTCP;PASS
簽名	подписана	簽名	подписать	N	V;PFV;FEM;SG;PST;V.PTCP;PASS
簽名	подписаны	簽名	подписать	N	V;PFV;PL;PST;V.PTCP;PASS
回歸	возвращения	回歸	возвращение	V	N;INAN;GEN;NEUT;SG
回歸	возврат	回歸	возврат	V	N;INAN;NOM;MASC;SG
回歸	возвращение	回歸	возвращение	V	N;INAN;NOM;NEUT;SG
回歸	регрессии	回歸	регрессия	V	N;INAN;NOM;FEM;PL
注入	инъекции	注入	инъекция	V	N;INAN;NOM;FEM;PL
注入	настой	注入	настой	V	N;INAN;NOM;MASC;SG
推廣	акции	推廣	акция	V	N;INAN;NOM;FEM;PL
推廣	поощрения	推廣	поощрение	V	N;INAN;NOM;NEUT;PL
推廣	продвижение	推廣	продвижение	V	N;INAN;NOM;NEUT;SG
推廣	поощрение	推廣	поощрение	V	N;INAN;NOM;NEUT;SG
推廣	повышение	推廣	повышение	V	N;INAN;NOM;NEUT;SG
嘗試	попытка	嘗試	попытка	V	N;INAN;NOM;FEM;SG
嘗試	попытка	嘗試	попытка	V	N;INAN;NOM;FEM;SG
嘗試	покушение	嘗試	покушение	V	N;INAN;NOM;NEUT;SG
嘗試	попытка	嘗試	попытка	V	N;INAN;NOM;FEM;SG
氣象	метеорологических	氣象	метеорологический	N	ADJ;GEN;PL
隋	sui	隋	sui	PROPN	PROPN
人文	гуманитарные	人文	гуманитарный	N	ADJ;NOM;PL
造型	моделирования	造型	моделирование	V	N;INAN;NOM;NEUT;PL
造型	моделирование	造型	моделирование	V	N;INAN;NOM;NEUT;SG
造型	укладки	造型	укладка	V	N;INAN;NOM;FEM;PL
六十	sixty	六十	sixty	NUM	PROPN
為何	зачем	為何	зачем		ADV
為何	почему	為何	почему		ADV
大橋	бридж	大橋	бридж	N	
佐藤	сато	佐藤	сато	PROPN	N;INAN;NOM;FEM;SG
征服	завоевания	征服	завоевание	V	N;INAN;NOM;NEUT;PL
征服	завоевания	征服	завоевание	V	N;INAN;NOM;NEUT;PL
整體	комплексного	整體	комплексный	N	ADJ;GEN;MASC;SG
整體	целостный	整體	целостный	N	ADJ;NOM;MASC;SG
聚集	собрание	聚集	собрание	V	N;INAN;NOM;NEUT;SG
聚集	сбор	聚集	сбор	V	N;INAN;NOM;MASC;SG
聚集	сбора	聚集	сбор	V	N;INAN;GEN;MASC;SG
專用	целевых	專用	целевой	N	ADJ;GEN;PL
專用	посвященный	專用	посвятить	N	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
專用	выделенный	專用	выделить	N	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
芬蘭	финляндия	芬蘭	финляндия	PROPN	N;INAN;NOM;FEM;SG
芬蘭	финляндии	芬蘭	финляндия	PROPN	N;INAN;NOM;FEM;SG
宣告	объявление	宣告	объявление		N;INAN;NOM;NEUT;SG
宣告	объявить	宣告	объявить		V;PFV;NFIN;ACT
宣告	объявлять	宣告	объявлять		V;IPFV;NFIN;ACT
宣告	провозглашение	宣告	провозглашение		N;INAN;NOM;NEUT;SG
評價	оценки	評價	оценка	V	N;INAN;NOM;FEM;PL
評價	оценка	評價	оценка	V	N;INAN;NOM;FEM;SG
關閉	близко	關閉	близко	V	ADV
關閉	off	關閉	off	V	
關閉	офф	關閉	офф	V	N;INAN;NOM;MASC;SG
瓊	джоан	瓊	джоан	PROPN	N;ANIM;NOM;FEM;SG
裁判	ref	裁判	ref	N	
下方	ниже	下方	низкий	N	ADJ;CMPR
下方	снизу	下方	снизу	N	ADV
葬	похороны	葬	похороны	V	N;INAN;NOM;FEM;PL
葬	захоронения	葬	захоронение	V	N;INAN;NOM;NEUT;PL
葬	захоронение	葬	захоронение	V	N;INAN;NOM;NEUT;SG
共享	обмена	共享	обмен	V	N;INAN;GEN;MASC;SG
共享	доля	共享	доля	V	N;INAN;NOM;FEM;SG
共享	доли	共享	доля	V	N;INAN;NOM;FEM;PL
共享	акции	共享	акция	V	N;INAN;NOM;FEM;PL
累	устал	累	устать	N	V;PFV;MASC;IND;SG;PST;FIN;ACT
累	устала	累	устать	N	V;PFV;FEM;IND;SG;PST;FIN;ACT
累	устали	累	устать	N	V;PFV;IND;PL;PST;FIN;ACT
竣工	завершение	竣工	завершение	V	N;INAN;NOM;NEUT;SG
竣工	завершения	竣工	завершение	V	N;INAN;GEN;NEUT;SG
加工	обработки	加工	обработка	V	N;INAN;GEN;FEM;SG
加工	переработка	加工	переработка	V	N;INAN;NOM;FEM;SG
加工	обработка	加工	обработка	V	N;INAN;NOM;FEM;SG
斯洛伐克	словакии	斯洛伐克	словакия	PROPN	N;INAN;NOM;FEM;PL
斯洛伐克	словакия	斯洛伐克	словакия	PROPN	N;INAN;NOM;FEM;SG
等	ждём	等	ждем	N	V;IPFV;IND;PL;1;PRS;FIN;ACT
等	жду	等	ждать	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
等	ждем	等	ждать	N	V;IPFV;IND;PL;1;PRS;FIN;ACT
等	ждать	等	ждать	N	V;IPFV;NFIN;ACT
恆	хенг	恆	хенг	PROPN	
山地	горный	山地	горный	N	ADJ;NOM;MASC;SG
山地	горных	山地	горный	N	ADJ;GEN;PL
改良	улучшение	改良	улучшение	V	N;INAN;NOM;NEUT;SG
改良	совершенствование	改良	совершенствование	V	N;INAN;NOM;NEUT;SG
改良	улучшение	改良	улучшение	V	N;INAN;NOM;NEUT;SG
改良	усовершенствования	改良	усовершенствование	V	N;INAN;NOM;NEUT;PL
改良	улучшения	改良	улучшение	V	N;INAN;NOM;NEUT;PL
改良	улучшение	改良	улучшение	V	N;INAN;NOM;NEUT;SG
發動	мотор	發動	мотор	V	N;INAN;NOM;MASC;SG
發動	двигатель	發動	двигатель	V	N;INAN;NOM;MASC;SG
發動	движок	發動	движок	V	N;INAN;NOM;MASC;SG
發動	двигателя	發動	двигатель	V	N;INAN;GEN;MASC;SG
發動	двигатели	發動	двигатель	V	N;INAN;NOM;MASC;PL
發動	двигателей	發動	двигатель	V	N;INAN;GEN;MASC;PL
發動	мотор	發動	мотор	V	N;INAN;NOM;MASC;SG
完美	идеально	完美	идеально	ADJ	ADV
完美	совершенство	完美	совершенство	ADJ	N;INAN;NOM;NEUT;SG
夏天	summer	夏天	summer	N	PROPN
夏天	летний	夏天	летний	N	ADJ;NOM;MASC;SG
借	заимствования	借	заимствование	ADP	N;INAN;NOM;NEUT;PL
立陶宛	литве	立陶宛	литв	PROPN	N;INAN;NOM;FEM;SG
立陶宛	литвы	立陶宛	литв	PROPN	N;INAN;NOM;FEM;PL
立陶宛	литва	立陶宛	литва	PROPN	N;INAN;NOM;FEM;SG
縮寫	сокращение	縮寫	сокращение	V	N;INAN;NOM;NEUT;SG
縮寫	инициалы	縮寫	инициал	V	N;INAN;NOM;MASC;PL
田中	танака	田中	танака	PROPN	N;ANIM;NOM;FEM;SG
期刊	journal	期刊	journal	N	PROPN
大	массовые	大	массовый	PART	ADJ;NOM;PL
遊行	парад	遊行	парад	V	N;INAN;NOM;MASC;SG
遊行	шествие	遊行	шествие	V	N;INAN;NOM;NEUT;SG
楠	нэн	楠	нэн	PROPN	
植	сик	植	сик	PROPN	INTJ
人氣	популярная	人氣	популярный	N	ADJ;NOM;FEM;SG
人氣	популярных	人氣	популярный	N	ADJ;GEN;PL
人氣	популярный	人氣	популярный	N	ADJ;NOM;MASC;SG
人氣	популярное	人氣	популярный	N	ADJ;NOM;NEUT;SG
人氣	популярные	人氣	популярный	N	ADJ;NOM;PL
順利	гладко	順利	гладкий	ADV	ADJ;NEUT;SG
美術	арт	美術	арт	N	ADV
美術	art	美術	art	N	PROPN
光明	light	光明	light	N	PROPN
光明	светло	光明	светлый	N	ADJ;NEUT;SG
平安	безопасно	平安	безопасный	PROPN	ADJ;NEUT;SG
平安	безопасное	平安	безопасный	PROPN	ADJ;NOM;NEUT;SG
平安	сейф	平安	сейф	PROPN	N;INAN;NOM;MASC;SG
平安	мира	平安	мир	PROPN	N;INAN;GEN;MASC;SG
平安	мир	平安	мир	PROPN	N;INAN;NOM;MASC;SG
哈利	харри	哈利	харри	PROPN	N;ANIM;NOM;MASC;SG
哈利	гарри	哈利	гарри	PROPN	N;ANIM;NOM;MASC;SG
垂直	вертикально	垂直	вертикально	N	ADV
垂直	перпендикулярно	垂直	перпендикулярно	N	ADV
垂直	вертикальные	垂直	вертикальный	N	ADJ;NOM;PL
垂直	вертикальной	垂直	вертикальный	N	ADJ;INS;FEM;SG
垂直	вертикально	垂直	вертикально	N	ADV
網上	онлайн	網上	онлайн	N	ADV
網上	online	網上	online	N	PROPN
主辦	хостинг	主辦	хостинг	V	N;INAN;NOM;MASC;SG
帆	парус	帆	парус	PROPN	N;INAN;NOM;MASC;SG
帆	паруса	帆	парус	PROPN	N;INAN;NOM;MASC;PL
帆	паруса	帆	парус	PROPN	N;INAN;NOM;MASC;PL
雅典	афинах	雅典	афиный	PROPN	N;INAN;ESS;FEM;PL
雅典	афины	雅典	афиный	PROPN	N;INAN;NOM;MASC;PL
豐富	рич	豐富	рич	ADJ	N;ANIM;NOM;MASC;SG
上方	выше	上方	высокий	N	ADJ;CMPR
男孩	boy	男孩	boy	N	PROPN
男孩	boys	男孩	boys	N	PROPN
梨	груша	梨	груша	PROPN	N;INAN;NOM;FEM;SG
梨	груши	梨	грушь	PROPN	N;INAN;NOM;FEM;PL
加速	ускорения	加速	ускорение	V	N;INAN;NOM;NEUT;PL
加速	ускорение	加速	ускорение	V	N;INAN;NOM;NEUT;SG
狐	fox	狐	fox	N	PROPN
自殺	самоубийство	自殺	самоубийство	V	N;INAN;NOM;NEUT;SG
自殺	самоубийства	自殺	самоубийство	V	N;INAN;NOM;NEUT;PL
利物浦	ливерпуль	利物浦	ливерпуль	PROPN	N;INAN;NOM;MASC;SG
比利	бельгии	比利	бельгия	PROPN	N;INAN;NOM;FEM;PL
比利	бельгия	比利	бельгия	PROPN	N;INAN;NOM;FEM;SG
比利	бельгию	比利	бельгия	PROPN	N;INAN;ACC;FEM;SG
樂隊	band	樂隊	band	N	PROPN
騎	ездить	騎	ездить	N	V;IPFV;NFIN;ACT
逆	обратное	逆	обратный		ADJ;NOM;NEUT;SG
逆	обратная	逆	обратный		ADJ;NOM;FEM;SG
逆	вспять	逆	вспять		ADV
逆	обратная	逆	обратный		ADJ;NOM;FEM;SG
逆	обратный	逆	обратный		ADJ;NOM;MASC;SG
逆	обратное	逆	обратный		ADJ;NOM;NEUT;SG
鐘	чун	鐘	чун	N	INTJ
鐘	bell	鐘	bell	N	PROPN
分享	обмена	分享	обмен	V	N;INAN;GEN;MASC;SG
分享	доля	分享	доля	V	N;INAN;NOM;FEM;SG
分享	доли	分享	доля	V	N;INAN;NOM;FEM;PL
分享	акции	分享	акция	V	N;INAN;NOM;FEM;PL
入圍	финалист	入圍	финалист	V	N;ANIM;NOM;MASC;SG
入圍	финалистов	入圍	финалист	V	N;ANIM;GEN;MASC;PL
時報	times	時報	times	N	PROPN
擴大	расширения	擴大	расширение	V	N;INAN;NOM;NEUT;SG
擴大	расширение	擴大	расширение	V	N;INAN;NOM;NEUT;SG
擴大	расширение	擴大	расширение	V	N;INAN;NOM;NEUT;SG
擴大	расширение	擴大	расширение	V	N;INAN;NOM;NEUT;SG
擴大	расширения	擴大	расширение	V	N;INAN;NOM;NEUT;SG
有	известная	有	известный	V	ADJ;NOM;FEM;SG
有	знаменитая	有	знаменитый	V	ADJ;NOM;FEM;SG
有	известный	有	известный	V	ADJ;NOM;MASC;SG
有	знаменитость	有	знаменитость	V	N;INAN;NOM;FEM;SG
有	знаменитый	有	знаменитый	V	ADJ;NOM;MASC;SG
帝王	imperial	帝王	imperial	N	PROPN
撰寫	письменные	撰寫	письменный	V	ADJ;NOM;PL
撰寫	письменное	撰寫	письменный	V	ADJ;NOM;NEUT;SG
撰寫	письменный	撰寫	письменный	V	ADJ;NOM;MASC;SG
撰寫	написание	撰寫	написание	V	N;INAN;NOM;NEUT;SG
就	нравится	就	нравиться	ADV	V;IPFV;IND;SG;3;PRS;FIN;MID
就	like	就	like	ADV	PROPN
就	как	就	как	ADV	CONJ
絕對	абсолютной	絕對	абсолютный	ADV	ADJ;INS;FEM;SG
絕對	абсолютный	絕對	абсолютный	ADV	ADJ;NOM;MASC;SG
絕對	абсолютная	絕對	абсолютный	ADV	ADJ;NOM;FEM;SG
絕對	абсолютное	絕對	абсолютный	ADV	ADJ;NOM;NEUT;SG
重點	сфокусироваться	重點	фокусироваться	N	V;PFV;NFIN;MID
重點	сконцентрироваться	重點	концентрироваться	N	V;PFV;NFIN;MID
感覺	чувствовать	感覺	чувствовать	N	V;IPFV;NFIN;ACT
感覺	чувствую	感覺	чувствовать	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
