que	tuo	que	tuo	CONJ	PRO;NOM;SG
provença	provence	provençar	provence		INTJ
ales	siivet	ala	siivi		N;NOM;PL
ales	siipien	ala	siipi		N;GEN;PL
vietnam	vietnamiin	vietnam	vieton	N;MASC;SG	N;IN+ALL;PL
variable	muuttujaa	variable	muuttuja	ADJ;SG	N;PRT;SG
variable	vaihteleva	variable	vaihdella	ADJ;SG	V;NOM;SG;V.PTCP;ACT
variable	muuttuja	variable	muuttuja	ADJ;SG	N;NOM;SG
variable	muuttujan	variable	muuttuja	ADJ;SG	N;GEN;SG
variable	muuttuva	variable	muuttua	ADJ;SG	V;NOM;SG;V.PTCP;ACT
declarat	ilmoitettu	declarat	ilmoittaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
declarat	julisti	declarat	julistaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
declarat	julistettiin	declarat	julistaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
declarat	julistettu	declarat	julistaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
individuals	yksilö	individual	yksilö	ADJ;PL	N;NOM;SG
individuals	yksilöllinen	individual	yksilöllinen	ADJ;PL	ADJ;NOM;SG
individuals	yksittäinen	individual	yksittäinen	ADJ;PL	ADJ;NOM;SG
karl	karl	karl	karl	PROPN	N;NOM;SG
suec	ruotsiksi	suec	ruotsi	ADJ;MASC;SG	N;TRANS;SG
suec	ruotsi	suec	ruotsi	ADJ;MASC;SG	N;NOM;SG
suec	ruotsin	suec	ruotsi	ADJ;MASC;SG	N;GEN;SG
lampisteria	torium	lampisteria	torium	ADJ;FEM;SG	N;NOM;SG
elevat	kohonneet	elevat	kohota	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
elevat	korotettu	elevat	korottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
elevat	koholla	elevat	koholla	ADJ;MASC;SG;V.PTCP	ADV
elevat	kohonnut	elevat	kohota	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
tancat	kiinni	tancat	kiinni	ADJ;MASC;SG;V.PTCP	ADV
tancat	suljettu	tancat	sulkea	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
legal	oikeudelliset	legal	oikeudellinen	ADJ;SG	ADJ;NOM;PL
gai	homoja	gai	homo		N;PRT;PL
gai	homo	gai	homo		N;NOM;SG
gai	gay	gai	gay		N;NOM;SG
iran	iran	iran	ira	N;MASC;SG	PROPN;NOM;SG
bilbao	bilbaon	bilbao	bilba		N;GEN;SG
divideix	jako	dividir	jako	V;IND;SG;3;PRS;FIN	N;NOM;SG
bàsicament	periaatteessa	bàsicament	periaate	ADV	N;IN+ESS;SG
tardor	syksyllä	tardor	syksy		N;AT+ESS
;SG
tardor	syksy	tardor	syksy		N;NOM;SG
tardor	syksyn	tardor	syksy		N;GEN;SG
violència	väkivaltaisuudet	violència	väki#valtaisuus	N;FEM;SG	N;NOM;PL
vidre	lasista	vidre	lasi	N;MASC;SG	N;IN+ABL;PL
vidre	lasinen	vidre	lasinen	N;MASC;SG	ADJ;NOM;SG
dividit	jaettuna	dividit	jakaa	ADJ;MASC;SG;V.PTCP	V;FRML;SG;V.PTCP;PASS
dividit	jaettu	dividit	jakaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
continguts	sisältö	contingut	sisältö	N;MASC;PL	N;NOM;SG
formats	muodoissa	format	muoto	ADJ;MASC;PL;V.PTCP	N;IN+ESS;PL
formats	muodot	format	muoto	ADJ;MASC;PL;V.PTCP	N;NOM;PL
fetes	tehdyt	fet	tehdä	ADJ;FEM;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
fetes	tehty	fet	tehdä	ADJ;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
fetes	valmistettu	fet	valmistaa	ADJ;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
fetes	made	fet	made	ADJ;FEM;PL;V.PTCP	
determinat	määritetty	determinat	määrittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
determinat	määritetyt	determinat	määrittää	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
determinat	määritetään	determinat	määrittää	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
lord	lordin	lord	lortin		N;GEN;SG
lord	herra	lord	herra		N;NOM;SG
lord	lordi	lord	lordi		N;NOM;SG
aquelles	nuo	aquell	tuo	DET;FEM;PL	PRO;NOM;PL
aquelles	noi	aquell	tuo	DET;FEM;PL	PRO;NOM;PL
relacionat	liittyvä	relacionat	liittyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
relacionat	liittyvät	relacionat	liittyä	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
relacionat	liittyy	relacionat	liittyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
necessitats	tarvitsee	necessitat	tarvita	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
necessitats	kaipaa	necessitat	kaivata	N;FEM;PL	V;IMP;SG;2;FIN;ACT
compostos	yhdisteet	compost	yhdiste	ADJ;MASC;PL	N;NOM;PL
compostos	yhdisteitä	compost	yhdiste	ADJ;MASC;PL	N;PRT;PL
probable	luultavasti	probable	luultavasti	ADJ;SG	ADV
probable	todennäköisesti	probable	toden#näköisesti	ADJ;SG	ADV
vidal	vidal	vidal	vidal		PROPN;NOM;SG
assaig	testaa	assaig	testata	N;MASC;SG	V;IMP;SG;2;PRS;FIN;ACT
passeig	kävellä	passeig	kävellä	N;MASC;SG	V;SG;NFIN;ACT
sales	huonetta	sala	huone	N;FEM;PL	N;PRT;SG
estableix	setti	establir	setti	V;IND;SG;3;PRS;FIN	N;NOM;SG
estableix	määritä	establir	määrittää	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
estableix	aseta	establir	asettaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
marró	ruskea	marró	ruskea		ADJ;NOM;SG
marró	ruskeat	marró	ruskea		ADJ;NOM;PL
marró	brownin	marró	brown		N;GEN;SG
marró	brown	marró	brown		PROPN;NOM;SG
histoire	histoire	histoire	histoire		N;NOM;SG
perpinyà	perpignan	perpinyà	perpigna		N;NOM;SG
puerto	puerto	puerto	puerto		PROPN;NOM;SG
manual	käyttöohje	manual	käyttö#ohje	ADJ;SG	N;NOM;SG
manual	käsikirjan	manual	käsi#kirja	ADJ;SG	N;GEN;SG
manual	käsikirja	manual	käsi#kirja	ADJ;SG	N;NOM;SG
sal	suolan	sal	suola		N;GEN;SG
sal	suola	sal	suola		N;NOM;SG
sal	salt	sal	salt		
sal	suolaa	sal	suola		N;PRT;SG
poders	powers	poder	powers	N;MASC;PL	PROPN;NOM;SG
lisboa	lisboa	lisboar	lisbo		N;NOM;SG
lisboa	lissabon	lisboar	lissabo		N;NOM;SG
lisboa	lissabonin	lisboar	lissabon		N;GEN;SG
lisboa	lissabonissa	lisboar	lissabon		N;IN+ESS;SG
savoia	savoia	saver	sava	N;FEM;SG	N;NOM;PL
letònia	latvia	letònia	latvi	ADJ;FEM;SG	N;NOM;SG
letònia	latviassa	letònia	latvia	ADJ;FEM;SG	N;IN+ESS;SG
letònia	latvian	letònia	latvi	ADJ;FEM;SG	N;GEN;SG
wiki	wiki	wiki	wiki		N;NOM;SG
enterrat	haudattu	enterrat	haudata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
enterrat	haudattuna	enterrat	haudata	ADJ;MASC;SG;V.PTCP	V;FRML;SG;V.PTCP;PASS
enterrat	haudattiin	enterrat	haudata	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
petició	pyytää	petició	pyytää	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
petició	pyydä	petició	pyydä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
escapar	pakene	escapar	paeta	V;NFIN	N;NOM;PL
escapar	pako	escapar	pako	V;NFIN	N;NOM;SG
baró	paroni	baró	paroni		N;NOM;SG
miró	miro	miró	miro		N;NOM;SG
miró	miró	miró	miró		PROPN;NOM;SG
pertanyia	kuuluivat	pertànyer	kuulua	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PST;FIN;ACT
pertanyia	kuuluneet	pertànyer	kuulua	V;IND;SG;3;IPFV;FIN	V;NOM;PL;V.PTCP;ACT
pertanyia	kuului	pertànyer	kuulua	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN;ACT
alba	alba	alba	alba		N;NOM;SG
graus	astetta	grau	aste	N;MASC;PL	N;PRT;SG
amsterdam	amsterdam	amsterdam	amsterdam		
amsterdam	amsterdamiin	amsterdam	amsterdama		N;IN+ALL;SG
amsterdam	amsterdamissa	amsterdam	amsterdama		N;IN+ESS;SG
amsterdam	amsterdamin	amsterdam	amsterdami		N;GEN;SG
usos	käyttää	ús	käyttää	N;MASC;PL	V;IND;SG;PRS;FIN;ACT
nicolau	nicholas	nicolau	nicholas		PROPN;NOM;SG
turc	turkin	turc	turkki	ADJ;MASC;SG	N;GEN;SG
turc	turkki	turc	turkki	ADJ;MASC;SG	N;NOM;SG
blat	vehnä	blat	vehnä		N;NOM;SG
blat	vehnää	blat	vehnä		N;PRT;SG
borgonya	burgundy	borgonya	burgundy		N;NOM;SG
arriben	saapuvat	arribar	saapua	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
arriben	saavu	arribar	saapua	V;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
giuseppe	giuseppe	giuseppe	giusippe	PROPN	PROPN;NOM;SG
norma	norma	norma	norma		N;NOM;SG
norma	normi	norma	normi		N;NOM;SG
norma	norm	norma	norm		N;NOM;SG
mor	mor	mor	mor	V;IND;SG;3;PRS;FIN	INTJ
conjuntament	yhteisesti	conjuntament	yhteisesti	N	ADV
benet	hyödy	benet	hyödy		V;IMP;SG;2;FIN;ACT
georges	georges	georga	georges		PROPN;NOM;SG
viatges	matkustaa	viatge	matkustaa	N;MASC;PL	V;IND;SG;FIN;ACT
viatges	matkustaminen	viatge	matkustaminen	N;MASC;PL	N;NOM;SG
viatges	matkailu	viatge	matkailu	N;MASC;PL	N;NOM;SG
viatges	matka	viatge	matka	N;MASC;PL	N;NOM;SG
coure	kupari	coure	kupari		N;NOM;SG
coure	kuparia	coure	kupari		N;PRT;SG
ohio	ohio	ohio	ohio	N;MASC;SG	
portat	tuotiin	portar	tuoda	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
portat	toi	portar	tuo	ADJ;MASC;SG;V.PTCP	PRO;NOM;SG
dissenyat	suunniteltiin	dissenyat	suunnitella	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
dissenyat	suunnitellut	dissenyat	suunnitella	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
dissenyat	suunniteltu	dissenyat	suunnitella	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
temporal	väliaikaisesti	temporal	väli#aikaisesti	ADJ;SG	ADV
temporal	väliaikaiset	temporal	väli#aikainen	ADJ;SG	ADJ;NOM;PL
temporal	tilapäiset	temporal	tilapäinen	ADJ;SG	ADJ;NOM;PL
valladolid	valladolid	valladolid	valladoli		
pablo	pablo	pablo	pablo		PROPN;NOM;SG
delta	delta	delta	delta	N;MASC;SG	
basílica	basilica	basílica	basilica	N;FEM;SG	
alberto	alberto	alberto	alberto		PROPN;NOM;SG
javier	javier	javier	javier		PROPN;NOM;SG
potencial	mahdollinen	potencial	mahdollinen	N;MASC;SG	ADJ;NOM;SG
potencial	mahdolliset	potencial	mahdollinen	N;MASC;SG	ADJ;NOM;PL
potencial	potentiaaliset	potencial	potentiaalinen	N;MASC;SG	ADJ;NOM;PL
potencial	potentiaalinen	potencial	potentiaalinen	N;MASC;SG	ADJ;NOM;SG
cobert	katettu	cobert	kattaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
cobert	kattoi	cobert	kattaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
cobert	peitetty	cobert	peittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
cobert	vajaan	cobert	vajaa	ADJ;MASC;SG;V.PTCP	N;GEN;SG
buit	tyhjennä	buit	tyhjentää		V;IMP;SG;2;FIN;ACT
buit	tyhjä	buit	tyhjä		ADJ;NOM;SG
buit	tyhjiö	buit	tyhjiö		N;NOM;SG
juvenil	nuoret	juvenil	nuori	ADJ;SG	N;NOM;PL
juvenil	nuorisoa	juvenil	nuoriso	ADJ;SG	N;PRT;SG
juvenil	nuoriso	juvenil	nuoriso	ADJ;SG	N;NOM;SG
juvenil	nuoruus	juvenil	nuoruus	ADJ;SG	N;NOM;SG
gust	maista	gust	maa		N;IN+ABL;PL
gust	maku	gust	maku		N;NOM;SG
gust	makua	gust	maku		N;PRT;SG
neerlandès	hollannin	neerlandès	hollanti	ADJ;MASC;SG	N;GEN;SG
neerlandès	alankomaiden	neerlandès	alan#komaa	ADJ;MASC;SG	N;GEN;PL
neerlandès	hollanti	neerlandès	hollanti	ADJ;MASC;SG	N;NOM;SG
colom	pulu	colom	pulua		N;NOM;SG
colom	colom	colom	colom		N;NOM;SG
gómez	gomez	gómez	gomez	PROPN	PROPN;NOM;SG
gómez	gómez	gómez	gómez	PROPN	PROPN;NOM;SG
lituània	liettuan	lituània	liettu	ADJ;FEM;SG	N;GEN;SG
lituània	liettua	lituània	liettua	ADJ;FEM;SG	N;NOM;SG
pro	pro	pro	pro		N;NOM;SG
pro	ammattilainen	pro	ammattilainen		N;NOM;SG
convertint	muunnetaan	convertir	muuntaa	V;V.MSDR	V;IND;PRS;FIN;PASS
convertint	kääntyy	convertir	kääntyä	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
tothom	kaikille	tothom	kaikki	PRO;SG	PRO;AT+ALL;PL
hans	hans	haver	hans	PROPN	PROPN;NOM;SG
traduït	käännetty	traduït	kääntää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
moral	moraali	moral	moraali	ADJ;SG	N;NOM;SG
moral	moraalia	moral	moraali	ADJ;SG	N;PRT;SG
moral	moraalin	moral	moraali	ADJ;SG	N;GEN;SG
moral	moraali	moral	moraali	ADJ;SG	N;NOM;SG
moral	moraalia	moral	moraali	ADJ;SG	N;PRT;SG
moral	moraalin	moral	moraali	ADJ;SG	N;GEN;SG
moral	moraali	moral	moraali	ADJ;SG	N;NOM;SG
hitler	hitlerin	hitler	hitleri		N;GEN;SG
hitler	hitler	hitler	hitler		N;NOM;SG
hitler	hitleriä	hitler	hitleri		N;PRT;SG
barreja	shuffle	barrejar	shuffle	V;IND;SG;3;PRS;FIN	N;NOM;SG
barreja	sekoita	barrejar	sekoittaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
barreja	sekoitus	barrejar	sekoitus	V;IND;SG;3;PRS;FIN	N;NOM;SG
barreja	sekoita	barrejar	sekoittaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
henri	henri	henri	henri		PROPN;NOM;SG
notícia	uutisia	notícia	uutinen	N;FEM;SG	N;PRT;PL
notícia	uutiset	notícia	uutinen	N;FEM;SG	N;NOM;PL
notícia	ajankohtaista	notícia	ajan#kohtainen	N;FEM;SG	ADJ;PRT;SG
catòlic	katolilainen	catòlic	katolilainen	ADJ;MASC;SG	N;NOM;SG
acer	steel	acer	steel	N;MASC;SG	
rodes	pyöriä	roda	pyöriä		V;SG;NFIN;ACT
rodes	pyörät	roda	pyörä		N;NOM;PL
rodes	pyörien	roda	pyörä		N;GEN;PL
finlàndia	suomi	finlàndia	suomi	ADJ;FEM;SG	PROPN;NOM;SG
finlàndia	finland	finlàndia	finland	ADJ;FEM;SG	N;NOM;SG
finlàndia	suomea	finlàndia	suomi	ADJ;FEM;SG	N;PRT;SG
recents	viimeaikainen	recent	viimeaikainen	ADJ;PL	ADJ;NOM;SG
recents	äskettäin	recent	äskettäin	ADJ;PL	ADV
personals	henkilökohtainen	personal	henkilö#kohtainen	ADJ;PL	ADJ;NOM;SG
personals	henkilökohtaista	personal	henkilö#kohtainen	ADJ;PL	ADJ;PRT;SG
flux	virrat	flux	virra	N;MASC;SG	N;NOM;PL
badalona	badalona	badalona	badalo		N;NOM;SG
acabada	valmiit	acabar	valmis	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL
acabada	päättynyt	acabar	päättyä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
roda	pyörän	rodar	pyörä	V;IND;SG;3;PRS;FIN	N;GEN;SG
roda	pyörä	rodar	pyörä	V;IND;SG;3;PRS;FIN	N;NOM;SG
retirat	eläkkeelle	retirat	eläke	ADJ;MASC;SG;V.PTCP	N;AT+ALL;SG
retirat	eläkkeellä	retirat	eläke	ADJ;MASC;SG;V.PTCP	N;AT+ESS
;SG
registres	records	registre	records	N;MASC;PL	PROPN;NOM;SG
golden	golden	goldre	golden		
golden	kultaiset	goldre	kultainen		ADJ;NOM;PL
golden	kultainen	goldre	kultainen		ADJ;NOM;SG
electricista	sähkömies	electricista	sähkö#mies	ADJ;SG	N;NOM;SG
soviètic	neuvostoliitto	soviètic	neuvosto#liitto	ADJ;MASC;SG	N;NOM;SG
lès	lès	ell	lès		N;NOM;SG
arma	ase	arma	ase	V;IND;SG;3;PRS;FIN	N;NOM;SG
arma	tykki	arma	tykki	V;IND;SG;3;PRS;FIN	N;NOM;SG
arma	pyssy	arma	pyssy	V;IND;SG;3;PRS;FIN	N;NOM;SG
arma	ase	arma	ase	V;IND;SG;3;PRS;FIN	N;NOM;SG
agustí	augustine	agustí	augustinen		N;NOM;SG
seguidors	seuraajaa	seguidor	seuraaja	N;MASC;PL	N;PRT;SG
open	avaa	open	avata		V;IMP;SG;2;FIN;ACT
noia	girl	noia	girl	N;FEM;SG	
braç	käsi	braç	käsi		N;NOM;SG
braç	käsivarsi	braç	käsi#varsi		N;NOM;SG
braç	käsivarren	braç	käsi#varsi		N;GEN;SG
químic	kemikaali	químic	kemikaali	ADJ;MASC;SG	N;NOM;SG
químic	kemialliset	químic	kemiallinen	ADJ;MASC;SG	ADJ;NOM;PL
químic	kemisti	químic	kemisti	ADJ;MASC;SG	N;NOM;SG
pertanyen	kuulu	pertànyer	kuulua	V;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
pertanyen	kuulua	pertànyer	kuulua	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
econòmics	taloudellinen	econòmic	taloudellinen	ADJ;MASC;PL	ADJ;NOM;SG
pacific	tyyni	pacific	tyyni		N;NOM;SG
pacific	tyynenmeren	pacific	tyyni#meri		N;GEN;SG
pacific	pacific	pacific	pacific		
burgos	burgos	burg	burgos		PROPN;NOM;SG
popularitat	suosittu	popularitat	suosittu	N;FEM;SG	ADJ;NOM;SG
divisions	divisioonaa	divisió	divi#sio#ona	N;FEM;PL	N;PRT;SG
rebé	saadut	rebé	saada	V;IND;SG;3;IPFV;FIN	V;NOM;PL;V.PTCP;PASS
pols	pölyä	pol	pöly		N;PRT;SG
pols	pölyn	pol	pöly		N;GEN;SG
pols	pöly	pol	pöly		N;NOM;SG
literari	kirjallisuus	literari	kirjallisuus	ADJ;MASC;SG	N;NOM;SG
literari	kirjallisuuden	literari	kirjallisuus	ADJ;MASC;SG	N;GEN;SG
friedrich	friedrich	friedrich	friedrich	ADJ;MASC;SG	PROPN;NOM;SG
hamburg	hampurin	hamburg	hampuri		N;GEN;SG
senyora	madam	senyora	madam	N;FEM;SG	
senyora	lady	senyora	lady	N;FEM;SG	
salamanca	salamanca	salamanca	salamanca		N;NOM;SG
sort	onnekas	sort	onnekas	N;FEM;SG	ADJ;NOM;SG
sort	lucky	sort	lucky	N;FEM;SG	
contribuir	myötävaikuttaa	contribuir	myötä#vaikuttaa	V;NFIN	V;SG;NFIN;ACT
online	netissä	online	netti		N;IN+ESS;SG
online	verkossa	online	verkko		N;IN+ESS;SG
online	online	online	onlinen		N;NOM;SG
var	var	var	var		
mecànica	mekaaniset	mecànic	mekaaninen	ADJ;FEM;SG	ADJ;NOM;PL
sec	sek	sec	sek		N;NOM;SG
sec	sec	sec	sec		N;NOM;SG
placa	kilpi	placa	kilpi	V;IND;SG;3;PRS;FIN	N;NOM;SG
placa	lautanen	placa	lautanen	V;IND;SG;3;PRS;FIN	N;NOM;SG
placa	lautasen	placa	lautanen	V;IND;SG;3;PRS;FIN	N;GEN;SG
placa	laatta	placa	laatta	V;IND;SG;3;PRS;FIN	N;NOM;SG
frase	lause	frase	lause	V;IND;SG;3;PRS;FIN	N;NOM;SG
frase	lause	frase	lause	V;IND;SG;3;PRS;FIN	N;NOM;SG
frase	virke	frase	virke	V;IND;SG;3;PRS;FIN	N;NOM;SG
frase	tuomio	frase	tuomio	V;IND;SG;3;PRS;FIN	N;NOM;SG
conservador	konservatiivien	conservador	konservatiivi	ADJ;MASC;SG	N;GEN;PL
conservador	konservatiivit	conservador	konservatiivit	ADJ;MASC;SG	N;NOM;PL
heroi	sankari	heroi	sankari		N;NOM;SG
christian	kristityt	christian	kristityt		N;NOM;PL
christian	kristitty	christian	kristitty		ADJ;NOM;SG
christian	christian	christian	christian		N;NOM;SG
christian	kristillinen	christian	kristillinen		ADJ;NOM;SG
christian	kristian	christian	kristian		N;NOM;SG
vivia	asui	viure	asua	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN;ACT
opera	opera	operar	opera	V;IND;SG;3;PRS;FIN	N;NOM;SG
opera	oopperan	operar	ooppera	V;IND;SG;3;PRS;FIN	N;GEN;SG
opera	ooppera	operar	ooppera	V;IND;SG;3;PRS;FIN	N;NOM;SG
conservat	säilynyt	conservar	säilyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
conservat	säilytetty	conservar	säilyttää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
matí	morning	matí	morning	N;MASC;SG	
caràcters	merkkiä	caràcter	merkki	N;MASC;PL	N;PRT;SG
indonèsia	indonesiassa	indonesi	indonesia	ADJ;FEM;SG	N;IN+ESS;SG
indonèsia	indonesian	indonesi	indonesia	ADJ;FEM;SG	N;GEN;SG
indonèsia	indonesia	indonesi	indonen	ADJ;FEM;SG	N;NOM;SG
emmy	emmy	emmy	ei#minä		N;NOM;SG
mot	mot	mot	mot		N;NOM;SG
repartiment	näyttelijät	repartiment	näyttelijä	N;MASC;SG	N;NOM;PL
repartiment	heitetty	repartiment	heittää	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
últimes	uusin	últim	uusi	ADJ;FEM;PL	ADJ;NOM;RL;SG
últimes	viimeisin	últim	viimeinen	ADJ;FEM;PL	ADJ;NOM;RL;SG
causes	aiheuttaa	causa	aiheuttaa	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
irlandès	irlanti	irlandès	irlanti	ADJ;MASC;SG	N;NOM;SG
irlandès	irish	irlandès	irish	ADJ;MASC;SG	
irlandès	irlantilaiset	irlandès	irlanti#lainen	ADJ;MASC;SG	N;NOM;PL
irlandès	irlannin	irlandès	irlanti	ADJ;MASC;SG	N;GEN;SG
parcialment	osaksi	parcialment	osa	ADV	N;TRANS;SG
centenars	sadat	centenar	sata		N;NOM;PL
centenars	satoja	centenar	sata		NUM;PRT;PL
alternativa	vaihtoehtoinen	alternativa	vaihto#ehtoinen	N;FEM;SG	ADJ;NOM;SG
alternativa	vaihtoehtoiset	alternativa	vaihto#ehtoinen	N;FEM;SG	ADJ;NOM;PL
alternativa	vaihtoehtoisia	alternativa	vaihto#ehtoinen	N;FEM;SG	ADJ;PRT;PL
brown	ruskea	brown	ruskea	PROPN	ADJ;NOM;SG
brown	ruskeat	brown	ruskea	PROPN	ADJ;NOM;PL
brown	brownin	brown	brown	PROPN	N;GEN;SG
brown	brown	brown	brown	PROPN	PROPN;NOM;SG
aprovat	hyväksytty	aprovat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
aprovat	hyväksyttiin	aprovat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
aprovat	hyväksynyt	aprovat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
aprovat	hyväksytyt	aprovat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
suprem	korkein	suprem	korkea	N;MASC;SG	ADJ;NOM;RL;SG
dama	neito	dama	neito	ADJ;FEM;SG	N;NOM;SG
dama	lady	dama	lady	ADJ;FEM;SG	
claude	claude	claude	claude		PROPN;NOM;SG
existents	olemassa	existent	olla	ADJ;PL	V;IN+ESS;SG;NFIN;ACT
coneixements	osaaminen	coneixement	osaaminen	N;MASC;PL	N;NOM;SG
coneixements	tieto	coneixement	tieto	N;MASC;PL	N;NOM;SG
coneixements	tietämys	coneixement	tietämys	N;MASC;PL	N;NOM;SG
coneixements	tietoa	coneixement	tieto	N;MASC;PL	N;PRT;SG
òrgan	elinten	òrgan	elin	N;MASC;SG	N;GEN;PL
òrgan	elimet	òrgan	elin	N;MASC;SG	N;NOM;PL
polonès	puola	polonès	puola	ADJ;MASC;SG	PROPN;NOM;SG
polonès	puolalaiset	polonès	puolalainen	ADJ;MASC;SG	N;NOM;PL
polonès	puolan	polonès	puola	ADJ;MASC;SG	N;GEN;SG
oklahoma	oklahoma	oklahom	okla#homa	N;MASC;SG	
den	den	den	den		N;NOM;SG
càmera	kamera	càmera	kamera		N;NOM;SG
càmera	kameran	càmera	kamera		N;GEN;SG
drama	drama	drama	drama	N;MASC;SG	
estada	jää	estada	jäädä	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
estada	pysy	estada	pysyä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
ritme	rytmiä	ritme	rytmi		N;PRT;SG
ritme	rytmi	ritme	rytmi		N;NOM;SG
privat	yksityisiä	privat	yksityinen	ADJ;MASC;SG;V.PTCP	ADJ;PRT;PL
privat	yksityiset	privat	yksityinen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
privat	sotamies	privat	sota#mies	ADJ;MASC;SG;V.PTCP	N;NOM;SG
estrangers	ulkomaalaisten	estranger	ulko#maalainen	ADJ;MASC;PL	N;GEN;PL
estrangers	ulkomaalaisia	estranger	ulko#maalainen	ADJ;MASC;PL	N;PRT;PL
estrangers	ulkomaalaiset	estranger	ulko#maalainen	ADJ;MASC;PL	N;NOM;PL
sèrbia	serbiassa	serbi	serbia	ADJ;FEM;SG	N;IN+ESS;SG
sèrbia	serbia	serbi	serbi	ADJ;FEM;SG	PROPN;NOM;SG
sèrbia	serbian	serbi	serbia	ADJ;FEM;SG	N;GEN;SG
gamma	gamma	gamma	gamma		N;NOM;SG
taxa	arvioi	taxa	arvioida	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
solitari	yksinäistä	solitari	yksinäinen		ADJ;PRT;SG
solitari	yksinäiseksi	solitari	yksinäinen		ADJ;TRANS;SG
solitari	yksinäinen	solitari	yksinäinen		ADJ;NOM;SG
esquerre	vasemmalle	esquerre	vasen		ADJ;AT+ALL;SG
esquerre	vasen	esquerre	vasen		N;NOM;SG
esquerre	vasemmalla	esquerre	vasen		ADJ;AT+ESS
;SG
pena	pena	pena	pena	N;FEM;SG	INTJ
esperança	toivottavasti	esperança	toivottavasti	N;FEM;SG	ADV
