پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تجمُّد	consolidare	تجمُّد	consolidare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّد	consolidarea	تجمُّد	consolidare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجمُّع	acumularea	تجمُّع	acumulare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجمُّع	acumulare	تجمُّع	acumulare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّل	splendoare	تجمُّل	splendor	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّل	decor	تجمُّل	decor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تجمید	congelare	تجمید	congelare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمیر	tamaie	تجمیر	tamaie	PROPN;NOM;MASC;SG;3	
تجمیر	tamaie	تجمیر	tamaie	PROPN;NOM;MASC;SG;3	
تجمیع	colectivizarea	تجمیع	colectivizare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجمیع	agregate	تجمیع	agrega	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تجمیع	pluralitate	تجمیع	pluralitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنا	abandoneaza	تجنا	abandoneaz		V;IND;SG;3;IPFV;FIN
تجنُّب	evitarea	تجنُّب	evitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنُّب	evitare	تجنُّب	evitare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنُّب	retragere	تجنُّب	retragere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنُّب	retragerea	تجنُّب	retragere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنُّب	sevraj	تجنُّب	sevraj	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تجنُّب	evitarea	تجنُّب	evitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنُّب	evitand	تجنُّب	evita	PROPN;NOM;MASC;SG;3	
تجنیس	asemanare	تجنیس	asemanare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنیس	omogenitatea	تجنیس	omogenitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنیس	analogie	تجنیس	analogie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradare	دغا	tradare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	dezertare	دغا	dezertare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradare	دغا	tradare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradare	دغا	tradare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradare	دغا	tradare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradare	دغا	tradare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradarea	دغا	tradare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
داب	fastul	داب	fast		N;DEF;MASC;SG
داب	mandria	داب	mandrie		N;DEF;FEM;SG
داب	presiuni	داب	presiune		N;INDF;FEM;PL
داب	presiunea	داب	presiune		N;DEF;FEM;SG
داب	presiune	داب	presiune		N;INDF;FEM;SG
داب	retinere	داب	retinere		N;INDF;FEM;SG
داب	control	داب	control		N;INDF;MASC;SG
داب	controleaza	داب	controlează		V;IND;SG;3;IPFV;FIN
داب	controlul	داب	control		N;DEF;MASC;SG
داب	personalizata	داب	personalizat		ADJ;DEF;FEM;SG
داب	personalizate	داب	personalizat		ADJ;INDF;FEM;PL
داب	personalizat	داب	personaliza		ADJ;INDF;MASC;SG
داب	autoritate	داب	autoritate		N;INDF;FEM;SG
داب	autoritatea	داب	autoritate		N;DEF;FEM;SG
داب	manierele	داب	manieră		N;DEF;FEM;PL
داب	maniere	داب	manieră		N;INDF;FEM;PL
داب	forta	داب	forta		N;DEF;FEM;SG
داب	forta	داب	forta		N;DEF;FEM;SG
داب	forta	داب	forta		N;DEF;FEM;SG
داب	uimire	داب	uimire		N;INDF;FEM;SG
داب	splendoare	داب	splendor		N;INDF;FEM;SG
داب	greutate	داب	greutate		N;INDF;FEM;SG
داب	greutatea	داب	greutate		N;DEF;FEM;SG
داب	maniera	داب	manieră		N;DEF;FEM;SG
داب	maniera	داب	manieră		N;DEF;FEM;SG
داب	grandoare	داب	grandor		N;INDF;FEM;SG
داب	verifica	داب	verifica		V;IND;SG;3;IPFV;FIN
داب	verifica	داب	verifica		V;IND;SG;3;IPFV;FIN
داب	verificare	داب	verificare		N;INDF;FEM;SG
داب	bifat	داب	bifa		N;INDF;MASC;SG
داب	codul	داب	cod		N;DEF;MASC;SG
داب	putere	داب	putere		N;INDF;FEM;SG
داب	puterea	داب	putere		N;DEF;FEM;SG
داب	power	داب	power		N
تِجوری	seif	تِجوری	seif	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجوری	bolta	تِجوری	boltă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجوُّز	concesiune	تجوُّز	concesiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّز	concesie	تجوُّز	concesie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّع	vrei	تجوُّع	vrea	PROPN;NOM;MASC;SG;3	V;IND;SG;2;PRS;FIN
تجوُّع	vreau	تجوُّع	vrea	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
تجوُّع	cererea	تجوُّع	cerere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجوُّع	cerere	تجوُّع	cerere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّع	foame	تجوُّع	foame	PROPN;NOM;MASC;SG;3	
تجوُّع	foamete	تجوُّع	foamete	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّع	foamea	تجوُّع	foame	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجویز	parere	تجویز	parere	N;NOM;FEM;SG;3	
تجویز	parere	تجویز	parere	N;NOM;FEM;SG;3	
تجویز	opinie	تجویز	opinie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	decizia	تجویز	decizie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	decizie	تجویز	decizie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	deliberare	تجویز	deliberare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	judecata	تجویز	judecată	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	judecata	تجویز	judecată	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezolutia	تجویز	rezolutie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezolutie	تجویز	rezolutie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunere	تجویز	propunere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunerea	تجویز	propunere	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	parere	تجویز	parere	N;NOM;FEM;SG;3	
تجویز	parere	تجویز	parere	N;NOM;FEM;SG;3	
تجویز	opinie	تجویز	opinie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	decizia	تجویز	decizie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	decizie	تجویز	decizie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	deliberare	تجویز	deliberare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	sugestia	تجویز	sugestie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	sugestie	تجویز	sugestie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	judecata	تجویز	judecată	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	judecata	تجویز	judecată	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezolutia	تجویز	rezolutie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezolutie	تجویز	rezolutie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunere	تجویز	propunere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunerea	تجویز	propunere	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	planul	تجویز	plan	N;NOM;FEM;SG;3	N;DEF;MASC;SG
تجویزی	incercat	تجویزی	incerca	ADJ	V;MASC;SG;V.PTCP
تجویف	hole	تجویف	hol	PROPN;NOM;MASC;SG;3	
تجویف	gaura	تجویف	gaură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجویف	gaura	تجویف	gaură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجہیز	aranjarea	تجہیز	aranjare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجہیل	ignoranta	تجہیل	ignorant		N;DEF;FEM;SG
تُجھ	ai	تُجھ	avea	;NOM;MASC;SG;3	V;SG;2
تُجھ	te	تُجھ	tu	;NOM;MASC;SG;3	PRO;ACC;SG;2
تُجھ	tu	تُجھ	tu	;NOM;MASC;SG;3	PRO;NOM;SG;2
تُجھے	ai	تھجھ	avea	V;PFV;SG;V.PTCP;ACT	V;SG;2
تُجھے	te	تھجھ	tu	V;PFV;SG;V.PTCP;ACT	PRO;ACC;SG;2
تُجھے	tu	تھجھ	tu	V;PFV;SG;V.PTCP;ACT	PRO;NOM;SG;2
تچانا	caldura	تچا	caldura	V;MASC;SG;NFIN;ACT	N;DEF;FEM;SG
تچانا	heat	تچا	heat	V;MASC;SG;NFIN;ACT	N;INDF;MASC;SG
تچانا	caldura	تچا	caldura	V;MASC;SG;NFIN;ACT	N;DEF;FEM;SG
تچانا	caldura	تچا	caldura	V;MASC;SG;NFIN;ACT	N;DEF;FEM;SG
تُچھ	nefolositoare	تُچھ	nefolositor		ADJ;INDF;FEM
تُچھ	inutila	تُچھ	inutil		ADJ;DEF;FEM;SG
تُچھ	nefolositor	تُچھ	nefolositor		ADJ;INDF;MASC;SG
تُچھ	inutil	تُچھ	inutil		ADV
تحاسُد	invidia	تحاسُد	invidia	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحاسُد	invidie	تحاسُد	invidie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحاسُد	gelozie	تحاسُد	gelozie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحاسُد	gelozia	تحاسُد	gelozie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحاشی	niciodata	تحاشی	niciodata	ADJ	
تحاشی	niciodata	تحاشی	niciodata	ADJ	
تحالُف	consultarea	تحالُف	consultare		N;DEF;FEM;SG
تحالُف	consultare	تحالُف	consultare		N;INDF;FEM;SG
تحاوُر	dialogul	تحاوُر	dialog	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحاوُر	dialoguri	تحاوُر	dialog	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تحاوُر	conversatie	تحاوُر	conversatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحاوُر	conversatie	تحاوُر	conversatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحبُّب	prietenia	تحبُّب	prietenie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحبُّب	prietenie	تحبُّب	prietenie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحت	sub	تحت	sub	ADP	ADP;ACC
تحت	adancime	تحت	adancime	ADP	
تحت	adancimea	تحت	adancime	ADP	N;DEF;FEM;SG
تحت	adancime	تحت	adancime	ADP	
تحت	profunzime	تحت	profunzime	ADP	N;INDF;FEM;SG
تحت	control	تحت	control	ADP	N;INDF;MASC;SG
تحت	controleaza	تحت	controlează	ADP	V;IND;SG;3;IPFV;FIN
تحت	controlul	تحت	control	ADP	N;DEF;MASC;SG
تحت	dedesubt	تحت	dedesubt	ADP	
تحت	posesie	تحت	posesie	ADP	N;INDF;FEM;SG
تحت	posesia	تحت	posesie	ADP	N;DEF;FEM;SG
تحتانی	primara	تحتانی	primar	ADJ;NOM	ADJ;DEF;FEM;SG
تحتانی	primar	تحتانی	primar	ADJ;NOM	N;INDF;MASC;SG
تحتانی	inferioara	تحتانی	inferiora	ADJ;NOM	ADJ;DEF;FEM;SG
تحتانی	inferioara	تحتانی	inferiora	ADJ;NOM	ADJ;DEF;FEM;SG
تحدُّب	bizon	تحدُّب	bizon	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحدّی	provocare	تحدّی	provocare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدّی	provocarea	تحدّی	provocare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدّی	lupta	تحدّی	luptă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدّی	lupta	تحدّی	luptă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدّی	amenintare	تحدّی	amenintare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدّی	amenintare	تحدّی	amenintare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	limitare	تحدید	limitare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	limitarea	تحدید	limitare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدید	limitare	تحدید	limitare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	limitarea	تحدید	limitare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدید	restrictie	تحدید	restrictie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	restrictii	تحدید	restrict	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تحذیر	avertizare	تحذیر	avertizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحذیر	avertisment	تحذیر	avertisment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحرُّز	evitarea	تحرُّز	evitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّز	evitare	تحرُّز	evitare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّز	evaziune	تحرُّز	evaziune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّق	ard	تحرُّق	arde	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تحرُّق	ardere	تحرُّق	ardere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّق	arzand	تحرُّق	arzand	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تحرُّق	inflamarea	تحرُّق	inflamare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّک	miscarea	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّک	miscarea	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّک	miscare	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّک	miscare	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّک	miscarea	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّک	miscare	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	compozitia	تحریر	compozitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compozitia	تحریر	compozitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compozitie	تحریر	compozitie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertate	تحریر	libertate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertatea	تحریر	libertate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	documentul	تحریر	document	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریر	intreprindere	تحریر	intreprindere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	manuscrisul	تحریر	manuscris	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریر	compozitia	تحریر	compozitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compozitia	تحریر	compozitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compozitie	تحریر	compozitie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertate	تحریر	libertate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertatea	تحریر	libertate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	documentul	تحریر	document	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریر	scrierea	تحریر	scriere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	scriind	تحریر	scrie	N;NOM;MASC;SG;3	V;V.MSDR
تحریر	scriere	تحریر	scriere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	scriu	تحریر	scrie	N;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تحریر	intreprindere	تحریر	intreprindere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	manuscrisul	تحریر	manuscris	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریراً	scrisa	تحریراً	scrisa	ADV	ADJ;DEF;FEM;SG
تحریراً	scris	تحریراً	scris	ADV	N;INDF;MASC;SG
تحریراً	scrise	تحریراً	scrie	ADV	V;IND;SG;3;PST;FIN
تحریراً	scrisa	تحریراً	scrisa	ADV	ADJ;DEF;FEM;SG
تحریری	scris	تحریری	scris	ADJ	N;INDF;MASC;SG
تحریری	scrise	تحریری	scrie	ADJ	V;IND;SG;3;PST;FIN
تحریری	documentar	تحریری	documentar	ADJ	N;INDF;MASC;SG
تحریری	documentare	تحریری	documentare	ADJ	N;INDF;FEM;PL
تحریری	documentarul	تحریری	documentar	ADJ	N;DEF;MASC;SG
تحریز	apararea	تحریز	aparare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریز	apararea	تحریز	aparare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریز	aparare	تحریز	aparare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریز	aparare	تحریز	aparare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریص	incitarea	تحریص	incitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	stimulare	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریص	stimularea	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	incitarea	تحریص	incitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	ispita	تحریص	ispita	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	ispita	تحریص	ispita	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	stimulare	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریص	stimularea	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریف	anagrama	تحریف	anagramă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریفات	modificari	تحریف	modificare	N;NOM;MASC;PL;3	
تحریفات	modificari	تحریف	modificare	N;NOM;MASC;PL;3	
تحریفات	abaterile	تحریف	abatere	N;NOM;MASC;PL;3	N;DEF;FEM;PL
تحریق	ard	تحریق	arde	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تحریق	ardere	تحریق	ardere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریق	arzand	تحریق	arzand	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تحریق	ardere	تحریق	ardere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریق	combustie	تحریق	combustie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	sugestia	تحریک	sugestie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریک	sugestie	تحریک	sugestie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	propunere	تحریک	propunere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	propunerea	تحریک	propunere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریک	incitare	تحریک	incitare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	incurajari	تحریک	incurajar	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تحریک	incurajare	تحریک	incurajare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	incurajarea	تحریک	incurajare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	onoare	تحریم	onoare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریم	onoarea	تحریم	onoare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	interdictia	تحریم	interdictie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	interzicerea	تحریم	interzicere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	interdictie	تحریم	interdictie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریم	glorificare	تحریم	glorificare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحسین	aprecierea	تحسین	apreciere	ADJ	N;DEF;FEM;SG
تحسین	apreciere	تحسین	apreciere	ADJ	N;INDF;FEM;SG
تحسین	aclamare	تحسین	aclamare	ADJ	N;INDF;FEM;SG
تحسین	noroc	تحسین	noroc	ADJ	N;INDF;MASC;SG
تحسین	aplauzele	تحسین	aplauză	ADJ	N;DEF;FEM;PL
تحسین	aplauze	تحسین	aplauze	ADJ	N;INDF;FEM;PL
تحشُّم	splendoare	تحشُّم	splendor	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحشُّم	glorie	تحشُّم	glorie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحشُّم	glory	تحشُّم	glory	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحشیہ	adnotare	تحشیہ	adnotare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیر	inconjuratoare	تحصیر	inconjurator	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM
تحصیر	incercuirea	تحصیر	incercuire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	invatare	تحصیل	invatare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	castig	تحصیل	castig	N;NOM;MASC;SG;3	
تحصیل	colectie	تحصیل	colectie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colectie	تحصیل	colectie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colectia	تحصیل	colectie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	colectie	تحصیل	colectie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colectare	تحصیل	colectare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colectia	تحصیل	colectie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	achizitia	تحصیل	achizitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	achizitie	تحصیل	achizitie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیلات	achizitiile	تحصیل	achizitie	N;NOM;MASC;PL;3	N;DEF;FEM;PL
تحصین	adapost	تحصین	adapost	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحصین	adapost	تحصین	adapost	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحصین	adapostul	تحصین	adapost	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تحصین	refugiu	تحصین	refugiu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحصین	refugiul	تحصین	refugiu	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تحصین	fortificare	تحصین	fortificare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصین	protectie	تحصین	protectie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصین	protectia	تحصین	protectie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصین	protectie	تحصین	protectie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	securitate	تحفُّظ	securitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	securitatea	تحفُّظ	securitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	paza	تحفُّظ	pază	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	paza	تحفُّظ	pază	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	conservarea	تحفُّظ	conservare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	conservare	تحفُّظ	conservare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	protectie	تحفُّظ	protectie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	protectia	تحفُّظ	protectie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	protectie	تحفُّظ	protectie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظاتی	conservant	تحفُّظاتی	conservant	ADJ;NOM	N;INDF;MASC;SG
تحفُّظاتی	conservatori	تحفُّظاتی	conservator	ADJ;NOM	N;INDF;MASC;PL
تُحفگی	raritate	تُحفگی	raritate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُحفگی	excelenta	تُحفگی	excelenta	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تُحفگی	excelenta	تُحفگی	excelenta	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تُحفگی	eleganta	تُحفگی	elegant	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تُحفگی	eleganta	تُحفگی	elegant	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تُحفہ	rari	تُحفہ	rar		ADJ;INDF;MASC;PL
تُحفہ	rar	تُحفہ	rar		ADV
تُحفہ	rara	تُحفہ	rar		ADJ;DEF;FEM;SG
تُحفہ	rare	تُحفہ	rar		ADJ;INDF;FEM;PL
تُحفہ	rara	تُحفہ	rar		ADJ;DEF;FEM;SG
تُحفہ	cadou	تُحفہ	cadou		N;INDF;MASC;SG
تُحفہ	prezente	تُحفہ	prezent		V;IND;PL;3;PRS;FIN
تُحفہ	prezentul	تُحفہ	prezent		N;DEF;MASC;SG
تُحفہ	prezent	تُحفہ	prezent		N;INDF;MASC;SG
تُحفہ	prezenta	تُحفہ	prezent		ADJ;DEF;FEM;SG
تُحفہ	cadou	تُحفہ	cadou		N;INDF;MASC;SG
تُحفہ	cadoul	تُحفہ	cadou		N;DEF;MASC;SG
تحقُّق	certitudinea	تحقُّق	certitudine	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقُّق	certitudine	تحقُّق	certitudine	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحقیر	insulta	تحقیر	insulta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	insulta	تحقیر	insulta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	insulta	تحقیر	insulta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	insulta	تحقیر	insulta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	umilirea	تحقیر	umilire	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	umilire	تحقیر	umilire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
