que	tuo	que	tuo	CONJ	PRO;NOM;SG
compra	osta	compra	ostaa	N;FEM;SG	V;IMP;SG;2;FIN;ACT
compra	ostetaan	compra	ostaa	N;FEM;SG	V;IND;PRS;FIN;PASS
compra	ostaa	compra	ostaa	N;FEM;SG	V;SG;FIN;ACT
compra	osta	compra	ostaa	N;FEM;SG	V;IMP;SG;2;FIN;ACT
compra	ostamassa	compra	ostaa	N;FEM;SG	V;IN+ESS;SG;NFIN;ACT
compra	ostaa	compra	ostaa	N;FEM;SG	V;SG;FIN;ACT
obligado	pakko	obligado	pakko	ADJ;MASC;SG;V.PTCP	N;NOM;SG
obligado	pakotettu	obligado	pakottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
obligado	pakotti	obligado	pakottaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
obligado	sidotut	obligado	sidottu	ADJ;MASC;SG;V.PTCP	N;NOM;PL
obligado	sidottu	obligado	sidottu	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
involucrados	osallisena	involucrado	osallinen	ADJ;MASC;PL;V.PTCP	ADJ;FRML;SG
involucrados	osallistunut	involucrado	osallistua	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
desierto	desert	desierto	desert	N;MASC;SG	
compuestos	komposiitti	compuesto	komposiitti	N;MASC;PL	N;NOM;SG
compuestos	composites	compuesto	composites	N;MASC;PL	
compuestos	yhdiste	compuesto	yhdiste	N;MASC;PL	N;NOM;SG
juana	joanna	juana	joka	N;FEM;SG	PROPN;NOM;SG
juana	jane	juana	jane	N;FEM;SG	PROPN;NOM;SG
juana	johanna	juana	johanna	N;FEM;SG	PROPN;NOM;SG
juana	joan	juana	joka	N;FEM;SG	PROPN;NOM;SG
juana	jeanne	juana	jeanne	N;FEM;SG	
ensayos	testi	ensayo	testi	N;MASC;PL	N;NOM;SG
ensayos	testaa	ensayo	testata	N;MASC;PL	V;IMP;SG;2;PRS;FIN;ACT
ensayos	testaus	ensayo	testaus	N;MASC;PL	N;NOM;SG
rev	rev	rev	rev	INTJ	N;NOM;SG
alba	dawn	alba	dawn	N;FEM;SG	PROPN;NOM;SG
ingenieros	konehuone	ingeniero	kone#huone	N;MASC;PL	N;NOM;SG
ingenieros	tekniikka	ingeniero	tekniikka	N;MASC;PL	N;NOM;SG
insectos	hyönteinen	insecto	hyönteinen	N;MASC;PL	N;NOM;SG
pistas	johtaa	pista	johtaa	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
pistas	rataa	pista	rata	N;FEM;PL	N;PRT;SG
trinidad	trinidad	trinidad	trinidad	N;FEM;SG	PROPN;NOM;SG
mamíferos	nisäkäs	mamífero	nisäkäs	N;MASC;PL	N;NOM;SG
retrato	muotokuvia	retrato	muoto#kuva	N;MASC;SG	N;PRT;PL
calor	hot	calor	hot	N;MASC;SG	
calor	kuumat	calor	kuuma	N;MASC;SG	ADJ;NOM;PL
calor	kuumaa	calor	kuuma	N;MASC;SG	ADJ;PRT;SG
calor	kuuma	calor	kuuma	N;MASC;SG	ADJ;NOM;SG
stone	stone	stone	stone	N	
are	ovat	are	olla	N	V;IND;PL;3;PRS;FIN;ACT
are	ovatko	are	olla	N	V;IND;PL;3;PRS;FIN;ACT
mejora	parannuksia	mejora	parannus	N;FEM;SG	N;PRT;PL
mejora	parannukset	mejora	parannus	N;FEM;SG	N;NOM;PL
mejora	parannetaan	mejora	parantaa	N;FEM;SG	V;IND;PRS;FIN;PASS
mejora	parantamalla	mejora	parantaa	N;FEM;SG	V;AT+ESS
;SG;NFIN;ACT
mejora	parantaa	mejora	parantaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
mejora	parannetaan	mejora	parantaa	N;FEM;SG	V;IND;PRS;FIN;PASS
mejora	parannettava	mejora	parantaa	N;FEM;SG	V;NOM;SG;V.PTCP;PASS
mejora	paranna	mejora	parantaa	N;FEM;SG	V;IMP;SG;2;FIN;ACT
mejora	parantaa	mejora	parantaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
flandes	flanders	flande	flanders	N;MASC;PL	N;NOM;SG
flandes	flanderin	flande	flanderi	N;MASC;PL	N;GEN;SG
míchigan	michigan	míchigar	michiga	ADJ;SG	PROPN;NOM;SG
talleres	työpaja	taller	työ#paja	N;MASC;PL	N;NOM;SG
jim	jim	jim	jim	PROPN	PROPN;NOM;SG
jim	jukka	jim	jukka	PROPN	PROPN;NOM;SG
angeles	angeles	angel	angeles	N;MASC;PL	
angeles	angelesin	angel	angeles	N;MASC;PL	N;GEN;SG
peor	pahin	peor	paha	ADV	ADJ;NOM;RL;SG
peor	pahinta	peor	paha	ADV	ADJ;PRT;RL;SG
peor	huonoin	peor	huono	ADV	ADJ;NOM;RL;SG
peor	pahempaa	peor	paha	ADV	ADJ;PRT;CMPR;SG
peor	huonompi	peor	huono	ADV	ADJ;NOM;CMPR;SG
peor	pahempi	peor	paha	ADV	ADJ;NOM;CMPR;SG
anillo	soida	anillo	soida	N;MASC;SG	V;SG;NFIN;ACT
parejas	paria	pareja	pari	N;FEM;PL	N;PRT;SG
parejas	pareittain	pareja	pareittain	N;FEM;PL	ADV
basílica	basilica	basílica	basilica	N;FEM;SG	
verdadera	true	verdadero	true	ADJ;FEM;SG	N;NOM;SG
acceder	käyttöoikeus	acceder	käyttö#oikeus	V;NFIN	N;NOM;SG
acceder	pääsy	acceder	pääsy	V;NFIN	N;NOM;SG
acceder	saatavuus	acceder	saatavuus	V;NFIN	N;NOM;SG
hans	hans	haber	hans	N;MASC;SG	PROPN;NOM;SG
terrestre	maa	terrestre	maa	ADJ;SG	N;NOM;SG
terrestre	maapallo	terrestre	maa#pallo	ADJ;SG	N;NOM;SG
terrestre	maan	terrestre	maa	ADJ;SG	N;GEN;SG
elenco	näyttelijät	elenco	näyttelijä	N;MASC;SG	N;NOM;PL
elenco	heitetty	elenco	heittää	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
causas	aiheuttaa	causa	aiheuttaa	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
temporal	väliaikaisesti	temporal	väli#aikaisesti	ADJ;SG	ADV
temporal	väliaikaiset	temporal	väli#aikainen	ADJ;SG	ADJ;NOM;PL
temporal	tilapäiset	temporal	tilapäinen	ADJ;SG	ADJ;NOM;PL
contenidos	sisältö	contenido	sisältö	N;MASC;PL	N;NOM;SG
contenidos	sisältöä	contenido	sisältö	N;MASC;PL	N;PRT;SG
contenidos	sisältö	contenido	sisältö	N;MASC;PL	N;NOM;SG
clausura	lähenee	clausura	lähetä	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
clausura	lähestyy	clausura	lähestyä	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
clausura	sulkeutuu	clausura	sulkeutua	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
clausura	suljetaan	clausura	sulkea	N;FEM;SG	V;IND;PRS;FIN;PASS
frecuente	usein	frecuente	usein	ADJ;SG	ADV
frecuente	yleiset	frecuente	yleinen	ADJ;SG	ADJ;NOM;PL
obteniendo	hakeminen	obtener	hakeminen	V;V.MSDR	N;NOM;SG
alternativo	vaihtoehtoiset	alternativo	vaihto#ehtoinen	ADJ;MASC;SG	ADJ;NOM;PL
alternativo	vaihtoehtoisia	alternativo	vaihto#ehtoinen	ADJ;MASC;SG	ADJ;PRT;PL
alternativo	vaihtoehto	alternativo	vaihto#ehto	ADJ;MASC;SG	N;NOM;SG
alternativo	varajäsen	alternativo	varaja	ADJ;MASC;SG	N;NOM;SG
tenerife	tenerife	tenerife	tenerife	N;MASC;SG	
útil	hyödyllisiä	útil	hyödyllinen	ADJ;SG	ADJ;PRT;PL
útil	hyödyllisiä	útil	hyödyllinen	ADJ;SG	ADJ;PRT;PL
lunes	maanantaisin	lunes	maanantaisin	N	ADV
estilos	styles	estilo	styles	N;MASC;PL	
probable	luultavasti	probable	luultavasti	ADJ;SG	ADV
probable	todennäköisesti	probable	toden#näköisesti	ADJ;SG	ADV
equivalente	vastaavat	equivalente	vastata	ADJ;SG	V;PL;3;FIN;ACT
equivalente	vastine	equivalente	vastine	ADJ;SG	N;NOM;SG
equivalente	vastaava	equivalente	vastata	ADJ;SG	V;NOM;SG;V.PTCP;ACT
tomado	vietiin	tomado	viedä	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
tomado	ottaa	tomado	ottaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
tomado	viety	tomado	viedä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
tomado	otettu	tomado	ottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
estancia	jää	estancia	jäädä	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
estancia	pysy	estancia	pysyä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
jan	jan	janto	jan	PROPN	PROPN;NOM;SG
matemáticas	matematiikka	matemático	matematiikka	N;FEM;PL	N;NOM;SG
matemáticas	matematiikkaa	matemático	matematiikka	N;FEM;PL	N;PRT;SG
matemáticas	matematiikan	matemático	matematiikka	N;FEM;PL	N;GEN;SG
matemáticas	matematiikka	matemático	matematiikka	N;FEM;PL	N;NOM;SG
matemáticas	matematiikkaa	matemático	matematiikka	N;FEM;PL	N;PRT;SG
matemáticas	matematiikan	matemático	matematiikka	N;FEM;PL	N;GEN;SG
matemáticas	matemaattinen	matemático	matemaattinen	N;FEM;PL	ADJ;NOM;SG
matemáticas	matematiikka	matemático	matematiikka	N;FEM;PL	N;NOM;SG
matemáticas	matematiikkaa	matemático	matematiikka	N;FEM;PL	N;PRT;SG
matemáticas	matematiikan	matemático	matematiikka	N;FEM;PL	N;GEN;SG
descendientes	jälkeläinen	descendiente	jälkeläinen	N;PL	N;NOM;SG
descendientes	jälkeläinen	descendiente	jälkeläinen	N;PL	N;NOM;SG
caballos	hevonen	caballo	hevonen	N;MASC;PL	N;NOM;SG
caballos	hevosella	caballo	hevonen	N;MASC;PL	N;AT+ESS
;SG
caballos	hevosen	caballo	hevonen	N;MASC;PL	N;GEN;SG
verdes	vihreä	verde	vihreä	ADJ;PL	ADJ;NOM;SG
verdes	vihreää	verde	vihreä	ADJ;PL	ADJ;PRT;SG
back	takaisin	back	takaisin		ADV
back	selkä	back	selkä		N;NOM;SG
back	taaksepäin	back	taaksepäin		ADV
lara	lara	lara	lara	N;FEM;SG	PROPN;NOM;SG
evidencia	todisteet	evidencia	todiste	N;FEM;SG	N;NOM;PL
evidencia	todisteita	evidencia	todiste	N;FEM;SG	N;PRT;PL
marruecos	marokko	marrueco	marokko	N;MASC;PL	PROPN;NOM;SG
marruecos	marokossa	marrueco	marokko	N;MASC;PL	PROPN;IN+ESS;SG
marruecos	marokon	marrueco	marokko	N;MASC;PL	N;GEN;SG
sir	herra	sir	herra	PROPN	N;NOM;SG
euros	euroa	euro	euro	N;MASC;PL	N;PRT;SG
euros	eur	euro	eur	N;MASC;PL	N;NOM;SG
euros	euron	euro	euro	N;MASC;PL	N;GEN;SG
euros	euroa	euro	euro	N;MASC;PL	N;PRT;SG
euros	euro	euro	euro	N;MASC;PL	N;NOM;SG
euros	euroa	euro	euro	N;MASC;PL	N;PRT;SG
controlar	ohjaus	controlar	ohjaus	V;NFIN	N;NOM;SG
controlar	määräysvalta	controlar	määräys#valta	V;NFIN	N;NOM;SG
controlar	hallinta	controlar	hallinta	V;NFIN	N;NOM;SG
controlar	valvonta	controlar	valvonta	V;NFIN	N;NOM;SG
alpes	alpit	alpe	alppi	N;MASC;PL	N;NOM;SG
alpes	alpes	alpe	alpes	N;MASC;PL	
benito	benedict	benito	benedict		PROPN;NOM;SG
benito	benito	benito	benito		N;NOM;SG
benito	benny	benito	benny		PROPN;NOM;SG
copas	juomaa	copa	juoma	N;FEM;PL	N;PRT;SG
copas	juotavaa	copa	juotava	N;FEM;PL	N;PRT;SG
semillas	siemen	semilla	siemi	N;FEM;PL	N;NOM;SG
pierde	häviä	perder	hävi	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
acero	steel	acero	steel	N;MASC;SG	
malden	malden	maldar	malti	N	
aumentar	lisäys	aumentar	lisäys	V;NFIN	N;NOM;SG
aumentar	kasvu	aumentar	kasvu	V;NFIN	N;NOM;SG
aumentar	korotus	aumentar	korotus	V;NFIN	N;NOM;SG
adicionales	lisä	adicional	lisä	ADJ;PL	N;NOM;SG
prisioneros	vankia	prisionero	vanki	N;MASC;PL	N;PRT;SG
prisioneros	vanki	prisionero	vanki	N;MASC;PL	N;NOM;SG
actitud	asenteet	actitud	asenne	N;FEM;SG	N;NOM;PL
actitud	asenteita	actitud	asenne	N;FEM;SG	N;PRT;PL
borde	edge	borde	edge	N;MASC;SG	
pre	pre	pre	pre		N;NOM;SG
mecánica	mekaniikka	mecánico	mekaniikka	ADJ;FEM;SG	N;NOM;SG
mecánica	mekaanikko	mecánico	mekaanikko	ADJ;FEM;SG	N;NOM;SG
mecánica	mekaaniset	mecánico	mekaaninen	ADJ;FEM;SG	ADJ;NOM;PL
otoño	pudota	otoño	pudota	N;MASC;SG	V;IMP;SG;2;NFIN;ACT
otoño	kaatuu	otoño	kaatua	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
otoño	kaadu	otoño	kaatua	N;MASC;SG	V;IMP;SG;2;FIN;ACT
lanzada	käynnistetty	lanzado	käynnistää	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
lanzada	käynnisti	lanzado	käynnistää	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
lanzada	käynnistettiin	lanzado	käynnistää	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
tienda	säilytä	tienda	säilyttää	N;FEM;SG	V;IMP;SG;2;FIN;ACT
temperaturas	lämpötila	temperatura	lämmö#tila	N;FEM;PL	N;NOM;SG
campañas	kampanjan	campaña	kampanja	N;FEM;PL	N;GEN;SG
campañas	kampanjassa	campaña	kampanja	N;FEM;PL	N;IN+ESS;SG
campañas	kampanja	campaña	kampanja	N;FEM;PL	N;NOM;SG
campañas	kampanjaan	campaña	kampanja	N;FEM;PL	N;IN+ALL;SG
campañas	kampanjaa	campaña	kampanja	N;FEM;PL	N;PRT;SG
obtenido	saadut	obtenido	saada	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
obtenido	saatu	obtenido	saada	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
vera	vera	ver	vera		N;NOM;SG
reducir	vähentäminen	reducir	vähentäminen	V;NFIN	N;NOM;SG
buscando	etsimistä	buscar	etsiminen	V;V.MSDR	N;PRT;SG
long	pitkät	long	pitkä		ADJ;NOM;PL
long	kauan	long	kauan		ADV
long	pitkä	long	pitkä		ADJ;NOM;SG
long	pitkään	long	pitkään		ADV
long	long	long	long		
otorgado	myönnetään	otorgar	myöntää	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
otorgado	myönnetyt	otorgar	myöntää	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
otorgado	myönnetty	otorgar	myöntää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
mencionado	mainitsi	mencionado	mainita	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
mencionado	mainittu	mencionado	mainita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
mencionado	mainittiin	mencionado	mainita	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
prácticas	harjoittelu	práctica	harjoittelu	N;FEM;PL	N;NOM;SG
prácticas	työharjoittelu	práctica	työ#harjoittelu	N;FEM;PL	N;NOM;SG
hong	hong	hong	hong	N;MASC;SG	PROPN;NOM;SG
crónica	krooninen	crónica	krooninen	N;FEM;SG	ADJ;NOM;SG
crónica	kroonista	crónica	krooninen	N;FEM;SG	ADJ;PRT;SG
toro	toro	toro	toro	N;MASC;SG	PROPN;NOM;SG
toro	bull	toro	bull	N;MASC;SG	
registros	records	registro	records	N;MASC;PL	PROPN;NOM;SG
nuestros	meijän	nuestro	miejä	DET;MASC;PL;1	ADV
nuestros	meidän	nuestro	minä	DET;MASC;PL;1	PRO;GEN;PL;1
continua	jatkuu	continuo	jatkua	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
continua	jatkuvat	continuo	jatkua	ADJ;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
continua	jatkuvia	continuo	jatkua	ADJ;FEM;SG	V;PRT;PL;V.PTCP;ACT
continua	jatketaan	continuo	jatkaa	ADJ;FEM;SG	V;IND;PRS;FIN;PASS
continua	jatkuvat	continuo	jatkua	ADJ;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
continua	jatkuu	continuo	jatkua	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
kim	kimi	kim	kimi	N;SG	PROPN;NOM;SG
kim	kim	kim	kim	N;SG	PROPN;NOM;SG
candidatos	ehdokas	candidato	ehdokas	N;MASC;PL	N;NOM;SG
candidatos	ehdokkaana	candidato	ehdokas	N;MASC;PL	N;FRML;SG
candidatos	hakija	candidato	hakija	N;MASC;PL	N;NOM;SG
candidatos	ehdokkaan	candidato	ehdokas	N;MASC;PL	N;GEN;SG
puedo	voi	poder	voi	V;IND;SG;1;PRS;FIN	INTJ
checa	tsekin	checo	tse	ADJ;FEM;SG	N;GEN;SG
checa	tšekin	checo	tše	ADJ;FEM;SG	N;GEN;SG
mérida	mérida	mérido	mérida	N;FEM;SG	PROPN;NOM;SG
oferta	tarjota	oferta	tarjota	N;FEM;SG	V;SG;NFIN;ACT
oferta	tarjoa	oferta	tarjota	N;FEM;SG	V;IMP;SG;2;FIN;ACT
revela	paljasta	revelar	paljas	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
peruana	perun	peruano	peru	ADJ;FEM;SG	N;GEN;SG
literario	kirjallisuus	literario	kirjallisuus	ADJ;MASC;SG	N;NOM;SG
literario	kirjallisuuden	literario	kirjallisuus	ADJ;MASC;SG	N;GEN;SG
influencias	vaikutusvalta	influencia	vaikutus#valta	N;FEM;PL	N;NOM;SG
influencias	vaikutusta	influencia	vaikutus	N;FEM;PL	N;PRT;SG
influencias	vaikutusvaltaa	influencia	vaikutus#valta	N;FEM;PL	N;PRT;SG
influencias	vaikutus	influencia	vaikutus	N;FEM;PL	N;NOM;SG
influencias	vaikuttavat	influencia	vaikuttaa	N;FEM;PL	V;PL;3;FIN;ACT
influencias	vaikuttaa	influencia	vaikuttaa	N;FEM;PL	V;SG;NFIN;ACT
bomba	pumppaa	bomba	pumppa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
verlag	verlag	verlag	verlag	N;FEM;SG	
sujeto	aihe	sujeto	aihe	ADJ;MASC;SG;V.PTCP	N;NOM;SG
sujeto	kohde	sujeto	kohde	ADJ;MASC;SG;V.PTCP	N;NOM;SG
mostrar	show	mostrar	show	V;NFIN	N;NOM;SG
mostrar	näyttö	mostrar	näyttö	V;NFIN	N;NOM;SG
mostrar	näytön	mostrar	näyttö	V;NFIN	N;GEN;SG
necesaria	tarpeellisia	necesario	tarpeellinen	ADJ;FEM;SG	ADJ;PRT;PL
necesaria	tarpeen	necesario	tarpeen	ADJ;FEM;SG	ADV
necesaria	tarpeelliset	necesario	tarpeellinen	ADJ;FEM;SG	ADJ;NOM;PL
adolfo	adolfo	adolfo	adolfo	N;MASC;SG	PROPN;NOM;SG
françois	francois	françois	francois	N;MASC	PROPN;NOM;SG
françois	françois	françois	françois	N;MASC	PROPN;NOM;SG
françois	françois	françois	françois	N;MASC	PROPN;NOM;SG
cien	sata	cien	sata	NUM;PL	NUM;NOM;SG
cien	hundred	cien	hundred	NUM;PL	
arquitectos	arkkitehti	arquitecto	arkkitehti	N;MASC;PL	N;NOM;SG
ganadora	voittaja	ganador	voittaja	ADJ;FEM;SG	N;NOM;SG
ganadora	voittajan	ganador	voittaja	ADJ;FEM;SG	N;GEN;SG
arkansas	arkansasin	arkansa	arka#sasi	N;PL	N;GEN;SG
editar	edit	editar	edit	V;NFIN	N;NOM;SG
editar	muokkaa	editar	muokka	V;NFIN	N;NOM;SG
editar	muokkaaminen	editar	muokkaaminen	V;NFIN	N;NOM;SG
editar	muokkaus	editar	muokkaus	V;NFIN	N;NOM;SG
alan	alan	alan	alkaa	PROPN	V;IND;SG;1;PRS;FIN;ACT
monedas	kolikkoa	moneda	kolikko	N;FEM;PL	N;PRT;SG
monedas	kolikon	moneda	kolikko	N;FEM;PL	N;GEN;SG
monedas	kolikko	moneda	kolikko	N;FEM;PL	N;NOM;SG
das	das	dar	das	V;IND;SG;2;PRS;FIN	PROPN;NOM;SG
orientación	ohjeita	orientación	ohje	N;FEM;SG	N;PRT;PL
preparación	valmistelut	preparación	valmistelu	N;FEM;SG	N;NOM;PL
preparación	valmistelee	preparación	valmistella	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
preparación	valmistellaan	preparación	valmistella	N;FEM;SG	V;IND;PRS;FIN;PASS
preparación	valmistelevat	preparación	valmistella	N;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
preparación	valmistella	preparación	valmistella	N;FEM;SG	V;SG;NFIN;ACT
victor	victor	victor	victor	PROPN	N;NOM;SG
integrada	integroitu	integrado	integroida	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
integrada	integroidut	integrado	integroida	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
mérito	ansaitsevat	mérito	ansaita	N;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
mérito	ansiot	mérito	ansio	N;MASC;SG	N;NOM;PL
mérito	ansioiden	mérito	ansio	N;MASC;SG	N;GEN;PL
jerusalén	jerusalemissa	jerusalén	jerus#alema	N;MASC;SG	N;IN+ESS;PL
cristal	lasista	cristal	lasi	N;MASC;SG	N;IN+ABL;PL
cristal	lasinen	cristal	lasinen	N;MASC;SG	ADJ;NOM;SG
bella	belle	bello	belle	ADJ;FEM;SG	INTJ
bella	bella	bello	bella	ADJ;FEM;SG	N;NOM;SG
múnich	münchen	múnich	münchen	N;MASC;SG	
bloque	estä	bloque	estää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
bloque	korttelin	bloque	kortteli	N;MASC;SG	V;IND;SG;1;PST;FIN;ACT
ligas	league	liga	league	N;FEM;PL	N;NOM;SG
ligas	liiga	liga	liiga	N;FEM;PL	N;NOM;SG
eléctrico	sähkö	eléctrico	sähkö	ADJ;MASC;SG	N;NOM;SG
eléctrico	sähköiset	eléctrico	sähköinen	ADJ;MASC;SG	ADJ;NOM;PL
eléctrico	sähköllä	eléctrico	sähkö	ADJ;MASC;SG	N;AT+ESS
;SG
eléctrico	sähkö	eléctrico	sähkö	ADJ;MASC;SG	N;NOM;SG
eléctrico	sähköiset	eléctrico	sähköinen	ADJ;MASC;SG	ADJ;NOM;PL
calendario	aikataulut	calendario	aika#taulu	N;MASC;SG	N;NOM;PL
calendario	aikataulut	calendario	aika#taulu	N;MASC;SG	N;NOM;PL
siria	syyria	sirio	syyri	ADJ;FEM;SG	N;NOM;SG
siria	syyriassa	sirio	syyria	ADJ;FEM;SG	N;IN+ESS;SG
siria	syyrian	sirio	syyri	ADJ;FEM;SG	N;GEN;SG
siria	syyria	sirio	syyri	ADJ;FEM;SG	N;NOM;SG
siria	syyrian	sirio	syyri	ADJ;FEM;SG	N;GEN;SG
play	soita	play	soittaa	N	V;IMP;SG;2;FIN;ACT
play	pelata	play	pelata	N	V;SG;NFIN;ACT
play	pelaa	play	pelata	N	V;IMP;SG;2;FIN;ACT
play	play	play	play	N	
pensar	ajattelun	pensar	ajattelu	V;NFIN	N;GEN;SG
pensar	ajattelu	pensar	ajattelu	V;NFIN	N;NOM;SG
pensar	ajattelua	pensar	ajattelu	V;NFIN	N;PRT;SG
empate	sido	empate	sitoa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
empate	piirrä	empate	piirrä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
empate	piirtää	empate	piirtää	N;MASC;SG	V;IND;SG;FIN;ACT
representado	edustettuina	representado	edustaa	ADJ;MASC;SG;V.PTCP	V;FRML;PL;V.PTCP;PASS
representado	kuvattu	representado	kuvata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
confianza	luottaa	confianza	luottaa	N;FEM;SG	V;IND;SG;PRS;FIN;ACT
confianza	luota	confianza	luottaa	N;FEM;SG	V;IMP;SG;2;FIN;ACT
confianza	luottaa	confianza	luottaa	N;FEM;SG	V;IND;SG;PRS;FIN;ACT
confianza	luotti	confianza	luottaa	N;FEM;SG	V;IND;SG;3;PST;FIN;ACT
confianza	luottanut	confianza	luottaa	N;FEM;SG	V;NOM;SG;V.PTCP;ACT
funciona	teokset	funcionar	teos	V;IND;SG;3;PRS;FIN	N;NOM;PL
not	ei	not	ei	INTJ	V;SG;3;NEG;FIN;ACT
determinado	määritetty	determinado	määrittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
determinado	määritetyt	determinado	määrittää	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
determinado	määritetään	determinado	määrittää	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
veracruz	veracruz	veracruz	veracruz	N;MASC;SG	PROPN;NOM;SG
ido	poissa	ir	poissa	V;MASC;SG;PST;V.PTCP	ADV
publicidad	mainostaa	publicidad	mainostaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
inauguración	avajaiset	inauguración	avajaiset	N;FEM;SG	N;NOM;PL
inauguración	avataan	inauguración	avata	N;FEM;SG	V;IND;PRS;FIN;PASS
polaco	puola	polaco	puola	N;MASC;SG	PROPN;NOM;SG
polaco	puolalaiset	polaco	puolalainen	N;MASC;SG	N;NOM;PL
polaco	puolalainen	polaco	puolalainen	N;MASC;SG	ADJ;NOM;SG
atacar	hyökkäys	atacar	hyökkäys	V;NFIN	N;NOM;SG
parques	park	parque	park	N;MASC;PL	PROPN;NOM;SG
parques	puisto	parque	puisto	N;MASC;PL	N;NOM;SG
parques	puistoon	parque	puisto	N;MASC;PL	N;IN+ALL;SG
parques	puiston	parque	puisto	N;MASC;PL	N;GEN;SG
parques	puisto	parque	puisto	N;MASC;PL	N;NOM;SG
ávila	ávila	ávilo	ávila	N;FEM;SG	PROPN;NOM;SG
selva	metsät	selva	metsä	N;FEM;SG	N;NOM;PL
selva	metsien	selva	metsä	N;FEM;SG	N;GEN;PL
selva	metsät	selva	metsä	N;FEM;SG	N;NOM;PL
ibérica	iberian	ibérico	iberia	ADJ;FEM;SG	N;GEN;SG
florencia	florence	florencia	florence	N;FEM;SG	
florencia	firenzen	florencia	firenze	N;FEM;SG	PROPN;GEN;SG
florencia	firenze	florencia	firenze	N;FEM;SG	PROPN;NOM;SG
florencia	firenzessä	florencia	firenze	N;FEM;SG	PROPN;IN+ESS;SG
elegir	valinta	elegir	valinta	V;NFIN	N;NOM;SG
elegir	valitseminen	elegir	valitseminen	V;NFIN	N;NOM;SG
defender	puolustaja	defender	puolustaja	V;NFIN	N;NOM;SG
defender	puolustaminen	defender	puolustaminen	V;NFIN	N;NOM;SG
marcelo	marcelo	marcelo	marcelo	PROPN	PROPN;NOM;SG
marcelo	marcellus	marcelo	marcellus	PROPN	N;NOM;SG
marcelo	marcello	marcelo	marcello	PROPN	PROPN;NOM;SG
michel	michelin	michel	micheli	PROPN	PROPN;NOM;SG
michel	michel	michel	michel	PROPN	PROPN;NOM;SG
