năm	pět	năm	pět	N	NUM;NOM;SG
thắng	vyhrát	thắng	vyhrát	N	V;POS;NFIN
thắng	vyhrála	thắng	vyhrát	N	V;POS;PST;V.PTCP;ACT
thắng	vyhráli	thắng	vyhrát	N	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
thắng	vyhrál	thắng	vyhrát	N	V;MASC;SG;POS;PST;V.PTCP;ACT
thắng	vyhraje	thắng	vyhrát	N	V;IND;SG;3;POS;PRS;FIN;ACT
thắng	vítězí	thắng	vítězit	N	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
thắng	vyhrává	thắng	vyhrávat	N	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
mang	mang	mang	mang	V	N;NOM;FEM;SG;POS
giáp	brnění	giáp	brnění	V	N;NOM;NEUT;SG;POS
giáp	zbroj	giáp	zbroj	V	N;NOM;FEM;SG;POS
giáp	brnění	giáp	brnění	V	N;NOM;NEUT;SG;POS
giáp	zbroj	giáp	zbroj	V	N;NOM;FEM;SG;POS
huy	huy	huy	huy	N	PROPN;ANIM;NOM;MASC;SG;POS
huy	hui	huy	hua	N	PROPN;ANIM;NOM;MASC;SG;POS
tra	tra	tra	tra	V	PROPN;MASC;SG;POS
tra	šek	tra	šek	V	N;INAN;NOM;MASC;SG;POS
tra	kontrola	tra	kontrola	V	N;NOM;FEM;SG;POS
chiếm	okupační	chiếm	okupační	V	ADJ;NOM;MASC;SG;POS
nga	ruské	nga	ruský	N	ADJ;NOM;FEM;SG;POS
nga	ruská	nga	ruský	N	ADJ;NOM;FEM;SG;POS
nga	rusky	nga	rusky	N	ADV;POS
nga	ruský	nga	ruský	N	ADJ;ANIM;NOM;MASC;SG;POS
nga	rus	nga	rus	N	PROPN;ANIM;NOM;MASC;SG;POS
nga	rusko	nga	ruský	N	ADJ;POS
nga	rusové	nga	rus	N	PROPN;ANIM;NOM;MASC;PL;POS
nga	nga	nga	nga	N	PROPN;NOM;MASC;SG;POS
triệu	zhao	triệu	zhát	NUM	PROPN;ANIM;NOM;MASC;SG;POS
triệu	milion	triệu	milión	NUM	N;INAN;NOM;MASC;SG;POS
triệu	milionů	triệu	milión	NUM	N;INAN;GEN;MASC;PL;POS
triệu	miliony	triệu	milión	NUM	N;INAN;NOM;MASC;PL;POS
triệu	milionu	triệu	milión	NUM	N;INAN;GEN;MASC;SG;POS
triệu	miliony	triệu	milión	NUM	N;INAN;NOM;MASC;PL;POS
triệu	milionů	triệu	milión	NUM	N;INAN;GEN;MASC;PL;POS
triệu	milióny	triệu	milión	NUM	N;INAN;NOM;MASC;PL;POS
phép	povolené	phép	povolený	N	ADJ;NOM;MASC;PL;POS
phép	povolena	phép	povolený	N	ADJ;POS;V.PTCP;PASS
phép	povolen	phép	povolený	N	ADJ;MASC;SG;POS;V.PTCP;PASS
phép	povoleno	phép	povolený	N	ADJ;NEUT;SG;POS;V.PTCP;PASS
new	nový	new	nový		ADJ;INAN;NOM;MASC;SG;POS
new	nově	new	nově		ADV;POS
new	nové	new	nový		ADJ;NOM;MASC;PL;POS
new	nová	new	nový		ADJ;NOM;FEM;SG;POS
new	novinka	new	novinka		N;NOM;FEM;SG;POS
yếu	slabý	yếu	slabý	N	ADJ;INAN;NOM;MASC;SG;POS
yếu	slabá	yếu	slabý	N	ADJ;NOM;FEM;SG;POS
yếu	slabé	yếu	slabý	N	ADJ;NOM;MASC;PL;POS
mật	tajný	mật	tajný	N	ADJ;INAN;NOM;MASC;SG;POS
mật	tajná	mật	tajný	N	ADJ;NOM;FEM;SG;POS
mật	tajné	mật	tajný	N	ADJ;NOM;MASC;SG;POS
lãnh	leng	lãnh	leng	N	PROPN;NOM;MASC;SG;POS
ghi	psaní	ghi	psaní	V	N;NOM;NEUT;SG;POS
sao	proč	sao	proč	PROPN	ADV
giả	jia	giả	jia		PROPN;ANIM;NOM;MASC;SG;POS
giả	nepravdivé	giả	pravdivý		ADJ;NOM;NEUT;SG;NEG
giả	falešné	giả	falešný		ADJ;NOM;NEUT;PL;POS
giả	padělek	giả	padělek		N;INAN;NOM;MASC;SG;POS
giả	falešné	giả	falešný		ADJ;NOM;NEUT;PL;POS
giả	falešný	giả	falešný		ADJ;INAN;NOM;MASC;SG;POS
giả	fake	giả	fake		N;NOM;MASC;SG;POS
kích	rangers	kích	rangers	N	PROPN;ANIM;MASC;PL;POS
cung	cung	cung	cung	V	PROPN;ANIM;NOM;MASC;SG;POS
cung	příď	cung	příď	V	N;NOM;FEM;SG;POS
cung	luk	cung	louka	V	N;INAN;NOM;MASC;SG;POS
cung	luky	cung	luk	V	N;INAN;NOM;MASC;PL;POS
chống	odvaha	chống	odvaha	V	N;NOM;FEM;SG;POS
chống	kuráž	chống	kuráž	V	N;NOM;FEM;SG;POS
chống	odvahu	chống	odvaha	V	N;ACC;FEM;SG;POS
chống	proti	chống	proti	V	ADP;DAT
nhập	vstupní	nhập	vstupní	V	ADJ;NOM;MASC;SG;POS
nhập	vstup	nhập	vstup	V	N;INAN;NOM;MASC;SG;POS
nhập	vstupy	nhập	vstup	V	N;INAN;NOM;MASC;PL;POS
nhập	vstup	nhập	vstup	V	N;INAN;NOM;MASC;SG;POS
nhập	import	nhập	import	V	N;INAN;NOM;MASC;SG;POS
nhập	dovozní	nhập	dovozní	V	ADJ;NOM;MASC;SG;POS
nhập	dovoz	nhập	dovoz	V	N;INAN;NOM;MASC;SG;POS
hạt	core	hạt	core	N	PROPN;INAN;NOM;MASC;SG;POS
hạt	zrní	hạt	zrní	N	ADJ;NOM;MASC;SG;POS
chết	smrt	chết	smrt	V	N;NOM;FEM;SG;POS
chết	death	chết	death	V	N;INAN;NOM;MASC;SG;POS
chết	smrti	chết	smrt	V	N;GEN;FEM;SG;POS
chết	úmrtí	chết	úmrtí	V	N;NOM;NEUT;SG;POS
chết	mrtvá	chết	mrtvý	V	ADJ;NOM;FEM;SG;POS
chết	mrtvý	chết	mrtvý	V	ADJ;ANIM;NOM;MASC;SG;POS
chết	mrtví	chết	mrtvý	V	ADJ;ANIM;NOM;MASC;PL;POS
lạc	kontaktovat	lạc	kontaktovat	N	V;IPFV;POS;NFIN
lạc	kontaktujte	lạc	kontaktovat	N	V;PFV;IMP;PL;2;POS;FIN
chung	chung	chung	chung	ADJ	PROPN;ANIM;NOM;MASC;SG;POS
chung	obecně	chung	obecně	ADJ	ADV;POS
màu	barevně	màu	barevně	N	ADV;POS
màu	barevně	màu	barevně	N	ADV;POS
trần	chen	trần	chen	N	PROPN;ANIM;NOM;MASC;SG;POS
trần	tran	trần	tran	N	PROPN;ANIM;NOM;MASC;SG;POS
trần	chan	trần	chan	N	PROPN;ANIM;NOM;MASC;SG;POS
trần	střešní	trần	střešní	N	ADJ;NOM;MASC;SG;POS
mẫu	male	mẫu	malo	N	PROPN;NOM;MASC;SG;POS
mẫu	mal	mẫu	malión	N	PROPN;NOM;MASC;SG;POS
tất	punčochy	tất	punčocha		N;NOM;FEM;PL;POS
mạnh	meng	mạnh	meng	ADJ	PROPN;ANIM;NOM;MASC;SG;POS
mạnh	silně	mạnh	silně	ADJ	ADV;POS
trái	levá	trái	levý		ADJ;NOM;FEM;SG;POS
trái	vlevo	trái	vlevo		ADV
trái	levý	trái	levý		ADJ;INAN;NOM;MASC;SG;POS
trái	doleva	trái	doleva		ADV
bán	prodej	bán	prodej	V	N;INAN;NOM;MASC;SG;POS
bán	prodané	bán	prodaný	V	ADJ;NOM;NEUT;SG;POS
bán	prodán	bán	prodaný	V	ADJ;MASC;SG;POS;V.PTCP;PASS
bán	prodáno	bán	prodaný	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
bán	prodej	bán	prodej	V	N;INAN;NOM;MASC;SG;POS
bán	prodej	bán	prodej	V	N;INAN;NOM;MASC;SG;POS
bán	prodeje	bán	prodej	V	N;INAN;NOM;MASC;SG;POS
bán	prodej	bán	prodej	V	N;INAN;NOM;MASC;SG;POS
bán	prodejní	bán	prodejní	V	ADJ;NOM;FEM;SG;POS
rộng	šířka	rộng	šířka	ADJ	N;NOM;FEM;SG;POS
rộng	šířku	rộng	šířka	ADJ	N;ACC;FEM;SG;POS
thủy	čarodějnice	thủy	čarodějnice	V	N;NOM;FEM;SG;POS
thủy	čarodějka	thủy	čarodějka	V	N;NOM;FEM;SG;POS
album	nahrát	album	nahrát	N	V;POS;NFIN
album	zaznamenat	album	zaznamenat	N	V;PFV;POS;NFIN
đạt	dosažení	đạt	dosažení	V	N;NOM;NEUT;SG;POS
giờ	nyní	giờ	nyní	N	ADV
giờ	teď	giờ	teď	N	ADV
giờ	hodinový	giờ	hodinový	N	ADJ;INAN;NOM;MASC;SG;POS
mỗi	každý	mỗi	každý	NUM	DET;ANIM;NOM;MASC;SG;POS
mỗi	každé	mỗi	každý	NUM	DET;NOM;NEUT;SG;POS
mỗi	každý	mỗi	každý	NUM	DET;ANIM;NOM;MASC;SG;POS
mỗi	každé	mỗi	každý	NUM	DET;NOM;NEUT;SG;POS
mỗi	každá	mỗi	každý	NUM	DET;NOM;FEM;SG;POS
sang	luxusní	sang	luxusní	V	ADJ;NOM;MASC;SG;POS
sang	sang	sang	sang	V	PROPN;ANIM;NOM;MASC;SG;POS
phản	zrada	phản	zrada	V	N;NOM;FEM;SG;POS
phản	zrady	phản	zrada	V	N;NOM;FEM;PL;POS
luật	law	luật	law	N	PROPN;ANIM;NOM;MASC;SG;POS
yêu	milovaná	yêu	milovaný	V	ADJ;NOM;FEM;SG;POS
yêu	milován	yêu	milovaný	V	ADJ;MASC;SG;POS;V.PTCP;PASS
yêu	láska	yêu	láska	V	N;NOM;FEM;SG;POS
yêu	lásky	yêu	láska	V	N;NOM;FEM;PL;POS
yêu	milující	yêu	milující	V	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
yêu	milování	yêu	milování	V	N;NOM;NEUT;SG;POS
kiện	sue	kiện	sue	V	PROPN;FEM;SG;POS
align	sladit	align	sladit		V;PFV;POS;NFIN
nhện	pavoučí	nhện	pavoučit	N	ADJ;NOM;MASC;SG;POS
độc	sama	độc	sám	ADJ	DET;NOM;FEM;SG
độc	sám	độc	sám	ADJ	DET;NOM;MASC;SG
độc	otrávil	độc	otrávit	ADJ	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
hiệp	kulaté	hiệp	kulatý	N	ADJ;NOM;MASC;PL;POS
hiệp	kulatá	hiệp	kulatý	N	ADJ;NOM;FEM;SG;POS
hiệp	kulatý	hiệp	kulatý	N	ADJ;INAN;NOM;MASC;SG;POS
giúp	pomoc	giúp	pomoc	V	N;NOM;FEM;SG;POS
sắc	ostřejší	sắc	ostrý	N	ADJ;NOM;CMPR;MASC;SG;POS
sắc	hue	sắc	hue	N	PROPN;NOM;MASC;SG;POS
nha	zubaře	nha	zubař		N;ANIM;NOM;MASC;SG;POS
nha	zubař	nha	zubař		N;ANIM;NOM;MASC;SG;POS
nha	nha	nha	nha		PROPN;NOM;MASC;SG;POS
nha	zubní	nha	zubní		ADJ;NOM;MASC;SG;POS
phá	zlom	phá	zlom	V	N;INAN;NOM;MASC;SG;POS
phá	pauza	phá	pauza	V	N;NOM;FEM;SG;POS
phá	přestávka	phá	přestávka	V	N;NOM;FEM;SG;POS
phổ	prusko	phổ	pruský	N	ADJ;POS
phổ	pruský	phổ	pruský	N	ADJ;ANIM;NOM;MASC;SG;POS
quảng	quảng	quảng	quảng	N	PROPN;ANIM;NOM;MASC;SG;POS
hồng	pink	hồng	pink	N	ADJ;POS
hồng	růžový	hồng	růžový	N	ADJ;INAN;NOM;MASC;SG;POS
hồng	růžová	hồng	růžový	N	ADJ;NOM;FEM;SG;POS
hồng	růžové	hồng	růžový	N	ADJ;NOM;NEUT;SG;POS
hồng	hong	hồng	hong	N	PROPN;NOM;MASC;SG;POS
rồi	pak	rồi	pak	CONJ	ADV
nghị	bud	nghị	být	N	PROPN;ANIM;NOM;MASC;SG;POS
chia	sdílený	chia	sdílený	V	ADJ;INAN;NOM;MASC;SG;POS
chia	sdílené	chia	sdílený	V	ADJ;NOM;NEUT;SG;POS
chia	rozdělený	chia	rozdělený	V	ADJ;INAN;NOM;MASC;SG;POS
chia	rozdělené	chia	rozdělený	V	ADJ;NOM;NEUT;SG;POS
chia	rozdělená	chia	rozdělený	V	ADJ;NOM;FEM;SG;POS
chia	rozdělena	chia	rozdělený	V	ADJ;POS;V.PTCP;PASS
chia	sdílení	chia	sdílení	V	N;NOM;NEUT;SG;POS
chia	split	chia	split	V	N;INAN;NOM;MASC;SG;POS
chia	rozděl	chia	rozděl	V	N;NOM;MASC;SG;POS
tiết	süe	tiết	süe	N	PROPN;ANIM;NOM;MASC;SG;POS
ruồi	létat	ruồi	létat	N	V;IPFV;POS;NFIN
ruồi	leť	ruồi	leť	N	INTJ
ruồi	letí	ruồi	letět	N	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
phạm	phạm	phạm	phạm	N	PROPN;NOM;MASC;SG;POS
phạm	kriminální	phạm	kriminální	N	ADJ;NOM;MASC;SG;POS
phạm	trestní	phạm	trestní	N	ADJ;NOM;MASC;SG;POS
phạm	pham	phạm	phama	N	PROPN;ANIM;NOM;MASC;SG;POS
chọn	výběr	chọn	výběr	V	N;INAN;NOM;MASC;SG;POS
lục	zelené	lục	zelený	N	ADJ;NOM;NEUT;SG;POS
lục	zelený	lục	zelený	N	ADJ;INAN;NOM;MASC;SG;POS
lục	green	lục	green	N	PROPN;ANIM;NOM;MASC;SG;POS
lục	zeleně	lục	zeleň	N	ADV;POS
lục	zelená	lục	zelený	N	ADJ;NOM;FEM;SG;POS
đai	deportován	đai	deportovaný	N	ADJ;MASC;SG;POS;V.PTCP;PASS
tông	konkrétní	tông	konkrétní	N	ADJ;NOM;MASC;SG;POS
tông	řídil	tông	řídit	N	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
tông	jel	tông	jet	N	V;MASC;SG;POS;PST;V.PTCP;ACT
trực	přímé	trực	přímý	V	ADJ;NOM;MASC;SG;POS
trực	přímý	trực	přímý	V	ADJ;INAN;NOM;MASC;SG;POS
trực	direct	trực	direct	V	N;NOM;MASC;SG;POS
trực	přímá	trực	přímý	V	ADJ;NOM;FEM;SG;POS
dung	obsahu	dung	obsah		N;INAN;GEN;MASC;SG;POS
dung	obsah	dung	obsah		N;INAN;NOM;MASC;SG;POS
dung	hnůj	dung	hnůj		N;INAN;NOM;MASC;SG;POS
dung	trus	dung	trus		N;INAN;NOM;MASC;SG;POS
dung	obsah	dung	obsah		N;INAN;NOM;MASC;SG;POS
bệnh	nemocná	bệnh	nemocný	N	ADJ;NOM;FEM;SG;POS
bệnh	nemocné	bệnh	nemocný	N	ADJ;ANIM;NOM;MASC;PL;POS
bệnh	nemocný	bệnh	nemocný	N	ADJ;ANIM;NOM;MASC;SG;POS
vòng	okolo	vòng	okolo	N	ADP;GEN
vòng	kolem	vòng	kolem	N	ADP;GEN
vòng	kulaté	vòng	kulatý	N	ADJ;NOM;MASC;PL;POS
vòng	kulatá	vòng	kulatý	N	ADJ;NOM;FEM;SG;POS
vòng	kulatý	vòng	kulatý	N	ADJ;INAN;NOM;MASC;SG;POS
phái	posílám	phái	posílat	N	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
đào	kopat	đào	kopat	N	V;IPFV;POS;NFIN
đào	tao	đào	tao	N	PROPN;ANIM;NOM;MASC;SG;POS
khai	nevyužitý	khai	využitý	V	ADJ;INAN;NOM;MASC;SG;NEG
khai	nároky	khai	nárok	V	N;INAN;NOM;MASC;PL;POS
khai	tvrzení	khai	tvrzení	V	N;NOM;NEUT;SG;POS
khai	pohledávky	khai	pohledávka	V	N;NOM;FEM;PL;POS
tốt	dobře	tốt	dobře	ADJ	ADV;POS
tốt	dobry	tốt	dobrý	ADJ	N;NOM;FEM;SG;POS
trợ	modifikátor	trợ	modifikátor	V	N;INAN;NOM;MASC;SG;POS
lệnh	příkazy	lệnh	příkaz		N;INAN;NOM;MASC;PL;POS
lệnh	příkazů	lệnh	příkaz		N;INAN;GEN;MASC;PL;POS
lệnh	příkaz	lệnh	příkaz		N;INAN;NOM;MASC;SG;POS
lệnh	velitelství	lệnh	velitelství		N;NOM;NEUT;SG;POS
lệnh	velení	lệnh	velení		N;NOM;NEUT;SG;POS
lệnh	příkazy	lệnh	příkaz		N;INAN;NOM;MASC;PL;POS
lệnh	objednávky	lệnh	objednávka		N;NOM;FEM;PL;POS
lệnh	rozkazy	lệnh	rozkaz		N;INAN;NOM;MASC;PL;POS
chuẩn	norma	chuẩn	norma	V	N;NOM;FEM;SG;POS
chuẩn	standardní	chuẩn	standardní	V	ADJ;NOM;MASC;SG;POS
chuẩn	standard	chuẩn	standard	V	N;INAN;NOM;MASC;SG;POS
chuẩn	normální	chuẩn	normální	V	ADJ;NOM;MASC;SG;POS
gây	způsobující	gây	způsobující	V	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
duy	jedině	duy	jedině	N	ADV;POS
duy	jen	duy	jen	N	PART
duy	jenom	duy	jenom	N	PART
duy	pouze	duy	pouze	N	ADV
thiếu	chybějící	thiếu	chybějící	V	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
hết	všechno	hết	všechen	V	DET;NOM;NEUT;SG
hết	vše	hết	všechen	V	DET;NOM;NEUT;SG
hết	vse	hết	vse	V	N;NOM;FEM;SG;POS
hết	všichni	hết	všechen	V	DET;ANIM;NOM;MASC;PL
hết	všechno	hết	všechen	V	DET;NOM;NEUT;SG
hết	všechny	hết	všechen	V	DET;NOM;MASC;PL
hết	vše	hết	všechen	V	DET;NOM;NEUT;SG
hết	over	hết	over	V	N;MASC;SG;POS
hết	konec	hết	konec	V	N;INAN;NOM;MASC;SG;POS
hết	přes	hết	přes	V	ADP;ACC
hán	hana	hán	hana	N	PROPN;NOM;FEM;SG;POS
hán	han	hán	han	N	PROPN;ANIM;NOM;MASC;SG;POS
hầu	skoro	hầu	skoro		ADV
hầu	téměř	hầu	téměř		ADV
mặc	nošení	mặc	nošení	V	N;NOM;NEUT;SG;POS
mặc	opotřebení	mặc	opotřebení	V	N;NOM;NEUT;SG;POS
tuyến	lineární	tuyến	lineární	N	ADJ;NOM;MASC;SG;POS
hạn	omezit	hạn	omezit	N	V;PFV;POS;NFIN
gốc	originální	gốc	originální		ADJ;NOM;MASC;SG;POS
gốc	originál	gốc	originál		N;INAN;NOM;MASC;SG;POS
gốc	původní	gốc	původní		ADJ;NOM;MASC;SG;POS
rêu	mose	rêu	mose	N	PROPN;NOM;MASC;SG;POS
rêu	moss	rêu	moss	N	PROPN;ANIM;NOM;MASC;SG;POS
muốn	will	muốn	will	V	N;NOM;MASC;SG;POS
muốn	vůle	muốn	vůle	V	N;NOM;FEM;SG;POS
ninh	ninh	ninh	ninha	N	PROPN;NOM;MASC;SG;POS
ninh	bezpečnostní	ninh	bezpečnostní	N	ADJ;NOM;MASC;SG;POS
ninh	ning	ninh	ning	N	PROPN;ANIM;NOM;MASC;SG;POS
trùng	duplikát	trùng	duplikát	V	N;INAN;NOM;MASC;SG;POS
trùng	duplicitní	trùng	duplicitní	V	ADJ;NOM;MASC;SG;POS
thượng	shang	thượng	shang	N	PROPN;ANIM;NOM;MASC;SG;POS
giang	jiang	giang	jiang	N	PROPN;ANIM;NOM;MASC;SG;POS
đĩa	disk	đĩa	disk		N;INAN;NOM;MASC;SG;POS
đĩa	kotouče	đĩa	kotouč		N;INAN;NOM;MASC;PL;POS
đĩa	talíř	đĩa	talíř		N;INAN;NOM;MASC;SG;POS
đĩa	deska	đĩa	deska		N;NOM;FEM;SG;POS
đĩa	disk	đĩa	disk		N;INAN;NOM;MASC;SG;POS
đĩa	talíř	đĩa	talíř		N;INAN;NOM;MASC;SG;POS
khỏi	ze	khỏi	z	V	ADP;GEN
khỏi	od	khỏi	od	V	ADP;GEN
tưởng	myšlenka	tưởng	myšlenka	V	N;NOM;FEM;SG;POS
lâm	lam	lâm	lam	N	PROPN;ANIM;NOM;MASC;SG;POS
lâm	lin	lâm	lin	N	PROPN;POS
vàng	zlatá	vàng	zlatý	N	ADJ;NOM;FEM;SG;POS
vàng	zlatý	vàng	zlatý	N	ADJ;INAN;NOM;MASC;SG;POS
vàng	gold	vàng	gold	N	PROPN;NOM;MASC;SG;POS
vàng	zlaté	vàng	zlatý	N	ADJ;NOM;NEUT;PL;POS
vàng	žlutý	vàng	žlutý	N	ADJ;INAN;NOM;MASC;SG;POS
vàng	žluté	vàng	žlutý	N	ADJ;NOM;MASC;PL;POS
vàng	žlutá	vàng	žlutý	N	ADJ;NOM;FEM;SG;POS
quang	quang	quang	quang	N	PROPN;ANIM;NOM;MASC;SG;POS
hàn	korejský	hàn	korejský	N	ADJ;INAN;NOM;MASC;SG;POS
hàn	korejské	hàn	korejský	N	ADJ;NOM;NEUT;SG;POS
hàn	korejská	hàn	korejský	N	ADJ;NOM;FEM;SG;POS
hàn	korea	hàn	korea	N	PROPN;NOM;FEM;SG;POS
hàn	hana	hàn	hana	N	PROPN;NOM;FEM;SG;POS
hàn	han	hàn	han	N	PROPN;ANIM;NOM;MASC;SG;POS
ngay	okamžitě	ngay	okamžitě	PART	ADV;POS
ngay	ihned	ngay	ihned	PART	ADV
ngay	nyní	ngay	nyní	PART	ADV
ngay	teď	ngay	teď	PART	ADV
hồi	vzkvétá	hồi	vzkvétat	N	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
cận	zavírání	cận	zavírání	V	N;NOM;NEUT;SG;POS
cận	uzavření	cận	uzavření	V	N;NOM;NEUT;SG;POS
cận	kardinála	cận	kardinál	V	N;ANIM;ACC;MASC;SG;POS
cận	kardinál	cận	kardinál	V	N;ANIM;NOM;MASC;SG;POS
đậu	fazole	đậu	fazole	V	N;NOM;FEM;PL;POS
đậu	fazole	đậu	fazole	V	N;NOM;FEM;PL;POS
đậu	boby	đậu	bob	V	N;INAN;NOM;MASC;PL;POS
đậu	modlitba	đậu	modlitba	V	N;NOM;FEM;SG;POS
đậu	modliteb	đậu	modlitba	V	N;NOM;FEM;PL;POS
đậu	modlitby	đậu	modlitba	V	N;NOM;FEM;PL;POS
khách	navštívit	khách	navštívit	N	V;PFV;POS;NFIN
khách	navštivte	khách	navštivtět	N	V;IMP;PL;2;POS;FIN
địch	nepřátelský	địch	přátelský	N	ADJ;INAN;NOM;MASC;SG;NEG
địch	nepřátelská	địch	přátelský	N	ADJ;NOM;FEM;SG;NEG
địch	nepřátelské	địch	přátelský	N	ADJ;NOM;NEUT;SG;NEG
thánh	svatý	thánh	svatý	N	ADJ;ANIM;NOM;MASC;SG;POS
thánh	svatá	thánh	svatý	N	ADJ;NOM;FEM;SG;POS
thánh	saint	thánh	saint	N	PROPN;INAN;NOM;MASC;SG;POS
thánh	svatý	thánh	svatý	N	ADJ;ANIM;NOM;MASC;SG;POS
thánh	svaté	thánh	svatý	N	ADJ;NOM;NEUT;SG;POS
thánh	svatá	thánh	svatý	N	ADJ;NOM;FEM;SG;POS
trẻ	mladá	trẻ	mladý	N	ADJ;NOM;FEM;SG;POS
trẻ	mladé	trẻ	mladý	N	ADJ;NOM;MASC;PL;POS
trẻ	mladý	trẻ	mladý	N	ADJ;ANIM;NOM;MASC;SG;POS
trẻ	young	trẻ	young	N	PROPN;ANIM;NOM;MASC;SG;POS
trẻ	mladí	trẻ	mladý	N	ADJ;ANIM;NOM;MASC;PL;POS
phó	zástupce	phó	zástupce		N;ANIM;NOM;MASC;SG;POS
phó	zástupkyně	phó	zástupkyně		N;NOM;FEM;SG;POS
phó	náměstek	phó	náměstek		N;ANIM;NOM;MASC;SG;POS
phó	vice	phó	vice		N;NOM;MASC;SG;POS
linh	ling	linh	ling	N	PROPN;ANIM;NOM;MASC;SG;POS
linh	duchovní	linh	duchovní	N	ADJ;NOM;MASC;SG;POS
linh	duševní	linh	duševní	N	ADJ;NOM;MASC;SG;POS
linh	spirituální	linh	spirituální	N	ADJ;NOM;MASC;SG;POS
chạy	běžící	chạy	běžící	V	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
chạy	běh	chạy	běh	V	N;INAN;NOM;MASC;SG;POS
chạy	běhání	chạy	běhání	V	N;NOM;NEUT;SG;POS
chạy	běh	chạy	běh	V	N;INAN;NOM;MASC;SG;POS
chạy	drive	chạy	drive	V	PROPN;INAN;NOM;MASC;SG;POS
tuyên	vyhlášen	tuyên	vyhlášený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
thuận	dohodu	thuận	dohoda	ADJ	N;ACC;FEM;SG;POS
thuận	dohoda	thuận	dohoda	ADJ	N;NOM;FEM;SG;POS
tức	instantní	tức	instantní		ADJ;NOM;MASC;SG;POS
tức	okamžité	tức	okamžitý		ADJ;NOM;NEUT;SG;POS
tức	okamžitá	tức	okamžitý		ADJ;NOM;FEM;SG;POS
tức	okamžitý	tức	okamžitý		ADJ;INAN;NOM;MASC;SG;POS
tức	okamžité	tức	okamžitý		ADJ;NOM;NEUT;SG;POS
tức	bezprostřední	tức	bezprostřední		ADJ;NOM;MASC;SG;POS
tức	okamžitá	tức	okamžitý		ADJ;NOM;FEM;SG;POS
tức	okamžitý	tức	okamžitý		ADJ;INAN;NOM;MASC;SG;POS
tức	sur	tức	sur		PROPN;NOM;MASC;SG;POS
phú	phu	phú	pha	N	PROPN;NOM;MASC;SG;POS
chiều	odpoledne	chiều	odpoledne	N	ADV
chiều	odpolední	chiều	odpolední	N	ADJ;NOM;MASC;SG;POS
cực	velice	cực	velice		ADV
cực	velmi	cực	velmi		ADV
cực	lední	cực	lední		ADJ;ANIM;NOM;MASC;SG;POS
cực	polární	cực	polární		ADJ;NOM;MASC;SG;POS
cực	tyč	cực	tyč		N;NOM;FEM;SG;POS
cực	pól	cực	pól		N;INAN;NOM;MASC;SG;POS
cực	polák	cực	polák		PROPN;ANIM;NOM;MASC;SG;POS
cực	sloup	cực	sloup		N;INAN;NOM;MASC;SG;POS
cực	pólu	cực	pól		N;INAN;GEN;MASC;SG;POS
lương	liang	lương	liang	N	PROPN;ANIM;NOM;MASC;SG;POS
lâu	dlouho	lâu	dlouho	ADJ	ADV;POS
blank	prázdné	blank	prázdný	V	ADJ;NOM;NEUT;SG;POS
blank	prázdný	blank	prázdný	V	ADJ;INAN;NOM;MASC;SG;POS
blank	prázdno	blank	prázdno	V	N;NOM;NEUT;SG;POS
bại	poražen	bại	poražený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
bại	poražený	bại	poražený	V	ADJ;ANIM;NOM;MASC;SG;POS
bại	poraženi	bại	poražený	V	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
bại	porážka	bại	porážka	V	N;NOM;FEM;SG;POS
chu	asi	chu	asi		PART
chu	pravděpodobně	chu	pravděpodobně		ADV;POS
chu	nejspíš	chu	spíše		ADV;RL;POS
chu	ču	chu	ču		PROPN;ANIM;NOM;MASC;SG;POS
chu	chu	chu	chu		PROPN;ANIM;NOM;MASC;SG;POS
chu	zhou	chu	zhát		PROPN;ANIM;NOM;MASC;SG;POS
chu	čou	chu	co		PROPN;NOM;FEM;SG;POS
ước	přání	ước	přání		N;NOM;NEUT;SG;POS
ước	přeji	ước	přát		V;IND;SG;1;POS;PRS;FIN;ACT
ước	přání	ước	přání		N;NOM;NEUT;SG;POS
ước	přejí	ước	přát		V;IND;PL;3;POS;PRS;FIN;ACT
ước	přejeme	ước	přát		V;IND;PL;1;POS;PRS;FIN;ACT
chuyên	odborník	chuyên	odborník	ADJ	N;ANIM;NOM;MASC;SG;POS
chuyên	specialista	chuyên	specialista	ADJ	N;ANIM;NOM;MASC;SG;POS
lai	budoucnosti	lai	budoucnost		N;NOM;FEM;SG;POS
