河岸	flussufer	河岸	flußuf	N	ADJ
轎車	limousine	轎車	limousine	N	
轎車	limo	轎車	limo	N	
俄亥俄	ohio	俄亥俄	ohio	PROPN	PROPN;NOM;MASC;SG
獅子	löwe	獅子	löwe	N	
獅子	leo	獅子	leo	N	PROPN;NOM;MASC;SG
經濟	ökonom	經濟	ökonom	N	PROPN;NOM;SG
經濟	ökonomen	經濟	ökonom	N	
經濟	wirtschaftswissenschaftler	經濟	wirtschaftswissenschaftler	N	ADJ
經濟	ökonomen	經濟	ökonom	N	
經濟	wirtschaftswissenschaftler	經濟	wirtschaftswissenschaftler	N	ADJ
夔	kui	夔	kui	PROPN	
輸送	förderer	輸送	förder	V	ADJ
約瑟	yusuf	約瑟	yusuf	PROPN	PROPN;NOM;MASC;SG
約瑟	joseph	約瑟	joseph	PROPN	PROPN;NOM;MASC;SG
約瑟	josef	約瑟	josef	PROPN	PROPN;NOM;MASC;SG
愛心	fürsorge	愛心	fürsorge	N	
愛心	pflege	愛心	pfleg	N	
約旦	jordan	約旦	jordan	PROPN	PROPN;NOM;MASC;SG
約旦	jordanien	約旦	jordanien	PROPN	PROPN;NOM;NEUT;SG
赦	begnadigung	赦	begnadigung	V	N;NOM;FEM;SG
性	sexualität	性	sexualität	N	ADJ
性	geschlecht	性	schlechen	N	ADJ
性	geschlechtsverkehr	性	geschlechtsverkehr	N	ADJ
性	sex	性	sex	N	
地下	erdgeschoss	地下	erdschießen	N	ADJ
地下	untergeschoss	地下	unterschießen	N	ADJ
地下	keller	地下	kell	N	
昨天	gestrigen	昨天	gestrig	N	ADJ
昨天	gestrige	昨天	gestrig	N	
昨天	gestern	昨天	gestern	N	
兄妹	geschwister	兄妹	geschwister	N	ADJ
兄妹	geschwistern	兄妹	geschwistern	N	V;NFIN
應對	bewältigung	應對	bewältigung	V	N;NOM;FEM;SG
佛法	dharma	佛法	dharma	N	
詳情	detailliert	詳情	detaillieren	N	ADJ;V.PTCP
詳情	detail	詳情	detail	N	
詳情	einzelheiten	詳情	einzelheiten	N	V;NFIN
詳情	einzelheiten	詳情	einzelheiten	N	V;NFIN
詳情	angaben	詳情	angeben	N	V;NFIN
生殖	fortpflanzung	生殖	fortpflanzung	N	ADJ
生殖	reproduktive	生殖	reproduktive	N	ADJ;NOM;FEM;PL
生殖	reproduktiven	生殖	reproduktiven	N	ADJ;PL
生殖	wiedergabe	生殖	wiedergabe	N	
生殖	fortpflanzung	生殖	fortpflanzung	N	ADJ
生殖	vervielfältigung	生殖	vervielfältigung	N	ADJ
生殖	nachdruck	生殖	nachdruck	N	
生殖	reproduktion	生殖	reproduktion	N	ADJ
生殖	fortpflanzung	生殖	fortpflanzung	N	ADJ
生殖	zeugung	生殖	zeugung	N	
十	ten	十	ten	NUM	PROPN;NOM;SG
交配	mate	交配	maten	V	
交配	kamerad	交配	kamerad	V	ADJ
交配	kumpel	交配	kumpel	V	
交配	paaren	交配	paaren	V	N;NOM;PL
交配	paaren	交配	paaren	V	N;NOM;PL
交配	paarung	交配	paarung	V	
小川	ogawa	小川	ogawa	PROPN	
冰球	hockey	冰球	hockey	N	PROPN;NOM;MASC;SG
冰球	eishockey	冰球	eishockey	N	
投射	projektion	投射	projektion	V	PROPN
漢	südkorea	漢	südkorea	PROPN	PROPN;NOM;MASC;SG
漢	seoul	漢	seoul	PROPN	PROPN;NOM;MASC;SG
藥用	medizinisch	藥用	medizinisch	N	ADJ
藥用	arzneimittel	藥用	arzneimittel	N	
酸性	sauren	酸性	sauer	N	ADJ
酸性	saure	酸性	sauer	N	
酸性	acid	酸性	acid	N	
酸性	säure	酸性	säuer	N	
酸性	säure	酸性	säuer	N	
展望	voraussicht	展望	voraussichen	N	ADV
展望	zukunftsforschung	展望	zukunftsforschung	N	ADJ
展望	weitblick	展望	weitblick	N	ADJ
展望	weitsicht	展望	weitsechen	N	ADJ
展望	perspektiven	展望	perspektiv	N	ADJ
展望	outlook	展望	outlook	N	
展望	aussichten	展望	aussichten	N	V;NFIN
展望	aussicht	展望	aussechen	N	PROPN
展望	perspektive	展望	perspektiv	N	ADJ;NOM;FEM;SG
展望	ausblick	展望	ausblick	N	
展望	leitbild	展望	leitbild	N	
展望	vision	展望	vision	N	
多明尼加	dominikanische	多明尼加	dominikanisch	PROPN	ADJ;NOM;FEM;PL
多明尼加	dominikanischen	多明尼加	dominikanisch	PROPN	ADJ;NOM;MASC;PL
週年	hochzeitstag	週年	hochzeitstag	N	ADJ
週年	jahrestag	週年	jahrestag	N	ADJ
世系	abstammung	世系	abstammung	N	ADJ
世系	abstammung	世系	abstammung	N	ADJ
世系	abfahrt	世系	abfahren	N	PROPN
世系	abstieg	世系	absteigen	N	V;IND;SG;3;PST;FIN
猴子	affen	猴子	affen	N	
猴子	affe	猴子	affen	N	
猴子	monkey	猴子	monkey	N	PROPN;NOM;SG
抬	anheben	抬	anheben	ADP	V;NFIN
抬	fahrstuhl	抬	fahrstuhl	ADP	
抬	lift	抬	lefen	ADP	PROPN
抬	aufzug	抬	aufzugen	ADP	
抬	heben	抬	heben	ADP	V;NFIN
可	glaubwürdige	可	glaubwürdig	V	ADJ;NOM;FEM;PL
可	glaubwürdig	可	glaubwürdig	V	ADJ
可	glaubwürdigkeit	可	glaubwürdigkeit	V	ADJ
可	glaubhaft	可	glaubhaft	V	ADJ
歐文	owen	歐文	owen	PROPN	PROPN;NOM;SG
歐文	irving	歐文	irving	PROPN	PROPN;NOM;MASC;SG
俄	russisch	俄	russisch	PROPN	ADJ
俄	russischen	俄	russisch	PROPN	ADJ;NOM;MASC;PL
俄	russen	俄	russen	PROPN	
揭示	aufschlussreich	揭示	aufschlussreich	V	ADJ
反駁	widerlegung	反駁	widerlegung	V	N;SG
反駁	erwiderung	反駁	Erwiderung	V	N;FEM;SG
抨擊	bashing	抨擊	bashing	V	
前景	anwärter	前景	anwärter	N	ADJ
前景	aussicht	前景	aussechen	N	PROPN
前景	perspektive	前景	perspektiv	N	ADJ;NOM;FEM;SG
前景	aussichten	前景	aussichten	N	V;NFIN
前景	vordergrund	前景	vordergrund	N	ADV
前景	perspektiven	前景	perspektiv	N	ADJ
前景	zukunftsaussichten	前景	zukunftsaussichten	N	V;NFIN
前景	aussichten	前景	aussichten	N	V;NFIN
妄想	paranoid	妄想	paranoid	N	ADJ
妄想	paranoia	妄想	paranoia	N	PROPN;SG
妄想	einbildung	妄想	einbildung	N	
妄想	wahn	妄想	wahn	N	
妄想	täuschung	妄想	täuschung	N	ADJ
妄想	paranoia	妄想	paranoia	N	PROPN;SG
成年	erwachsener	成年	erwachsener	V	ADJ
成年	erwachsene	成年	erwachsen	V	ADJ;NOM;FEM;PL
成年	erwachsenenbildung	成年	erwachsenenbildung	V	ADJ;NOM;FEM;SG
成年	erwachsenen	成年	erwachsen	V	ADJ
成年	erwachsener	成年	erwachsener	V	ADJ
成年	erwachsene	成年	erwachsen	V	ADJ;NOM;FEM;PL
成年	erwachsenen	成年	erwachsen	V	ADJ
冬青	holly	冬青	holly	PROPN	PROPN;SG
空前	beispiellose	空前	beispiellos	N	ADJ;NOM;FEM;PL
空前	beispiellosen	空前	beispiellos	N	ADJ
大炮	cannon	大炮	cannon	N	PROPN;NOM;SG
大炮	artillerie	大炮	artillerie	N	ADJ
明智	weise	明智	weis	N	ADJ
明智	wise	明智	wise	N	
明智	weisen	明智	weisen	N	V;NFIN
抽籤	unentschieden	抽籤	unentschieden	V	ADJ
抽籤	verlosung	抽籤	verlosung	V	N;SG
椅	stühlen	椅	stühlen	N	V;NFIN
椅	stühle	椅	stühlen	N	ADJ
椅	sessel	椅	sessel	N	
椅	stühle	椅	stühlen	N	ADJ
椅	stuhl	椅	stuhl	N	
椅	vorsitzender	椅	vorsitzend	N	ADJ
椅	lehrstuhl	椅	lehrstuhl	N	PROPN
椅	sessel	椅	sessel	N	
聖人	heilige	聖人	heilig	N	ADJ;NOM;FEM;PL
聖人	heiligen	聖人	heilig	N	ADJ
聖人	saints	聖人	saints	N	PROPN;NOM
聖人	heiliger	聖人	heilig	N	ADJ
聖人	heiligen	聖人	heilig	N	ADJ
聖人	heiliger	聖人	heilig	N	ADJ
聖人	saint	聖人	sainen	N	PROPN;NOM;SG
聖人	st	聖人	st	N	;SG
阿瑟	arthur	阿瑟	arthur	PROPN	PROPN;NOM;MASC;SG
阿瑟	artus	阿瑟	artus	PROPN	PROPN;NOM;SG
阿瑟	artur	阿瑟	artur	PROPN	PROPN;NOM;MASC;SG
捕獲	erfassung	捕獲	erfassung	V	ADJ
捕獲	abscheidung	捕獲	abscheidung	V	PROPN
捕獲	erfassung	捕獲	erfassung	V	ADJ
聽眾	hörer	聽眾	hören	N	ADJ
聽眾	zuhörer	聽眾	zuhörer	N	ADJ
聽眾	hörer	聽眾	hören	N	ADJ
聽眾	zuhörer	聽眾	zuhörer	N	ADJ
蒜	knoblauch	蒜	knoblauch	N	PROPN
居所	wohnsitz	居所	wohnsitz	N	ADJ
居所	residenz	居所	residenz	N	
居所	residence	居所	residence	N	
居所	wohnort	居所	wohnoren	N	ADJ
居所	aufenthalt	居所	aufenthalt	N	ADJ
優點	verdient	優點	verdienen	N	V;V.PTCP
優點	verdienste	優點	verdienst	N	V;IND;SG;3;PST;FIN
優點	vorzüge	優點	vorzügen	N	
優點	vorteile	優點	vorteilen	N	
優點	vorteil	優點	vorteil	N	ADV
優點	vorteil	優點	vorteil	N	ADV
思維	denkweise	思維	denkweise	N	
思維	denken	思維	denken	N	V;NFIN
思維	denke	思維	denken	N	
思維	nachdenken	思維	nachdenken	N	V;NFIN
計程	taxi	計程	taxi	N	
計程	taxis	計程	taxis	N	
計程	taxifahrer	計程	taxifahrer	N	ADJ
布魯塞爾	brüssel	布魯塞爾	brüssel	PROPN	PROPN;NOM;NEUT;SG
歸還	rückgabe	歸還	rückgabe	V	N;SG
失業	arbeitslos	失業	arbeitslos	V	ADJ
失業	arbeitsloser	失業	arbeitslos	V	ADJ
失業	arbeitslose	失業	arbeitslos	V	ADJ;NOM;FEM;PL
失業	arbeitslosen	失業	arbeitslos	V	ADJ
失業	arbeitslosengeld	失業	arbeitslosengeld	V	ADJ
失業	arbeitslosigkeit	失業	arbeitslosigkeit	V	ADJ
砷	arsen	砷	arse	N	
野生	wildlife	野生	wildlif	ADJ	
野生	tierwelt	野生	tierwelt	ADJ	PROPN
野生	tiere	野生	tier	ADJ	N;NOM;NEUT;PL
野生	fauna	野生	fauna	ADJ	
水路	binnenschiffahrt	水路	binnenschiffahrt	N	ADJ
昂貴	teure	昂貴	teuer	N	ADJ;NOM;FEM;PL
昂貴	kostspielig	昂貴	kostspielig	N	ADJ
昂貴	teuer	昂貴	teuer	N	ADJ
昂貴	teurer	昂貴	teuer	N	ADJ
大	cannabis	大	cannabis	PART	
大	hanf	大	hanf	PART	
大	marihuana	大	marihuana	PART	PROPN;SG
大	unkraut	大	unkraut	PART	ADJ
大	gras	大	gras	PART	
可	verdächtig	可	verdächtig	V	ADJ
可	misstrauisch	可	misstrauisch	V	ADJ
可	verdächtiger	可	verdächtiger	V	ADJ
可	verdächtigen	可	verdächtigen	V	ADJ
可	verdächtige	可	verdächtige	V	ADJ;NOM;FEM;PL
小丑	joker	小丑	joker	N	PROPN
小丑	clowns	小丑	clowns	N	PROPN
小丑	clown	小丑	clown	N	PROPN
抗	antibiotika	抗	antibiotikus	V	PROPN
抗	antibiotikum	抗	antibiotikum	V	PROPN
抗	antibiotika	抗	antibiotikus	V	PROPN
抗	antibiotikum	抗	antibiotikum	V	PROPN
專營	franchises	專營	franchis	V	N;NOM;SG
專營	franchise	專營	franchise	V	PROPN;NOM;SG
關島	guam	關島	guam	N	PROPN;NOM;NEUT;SG
字面	wortwörtlich	字面	wortwörtlich	N	ADJ
字面	buchstäblich	字面	buchstäblich	N	ADJ
字面	wörtlich	字面	wörtlich	N	ADJ
字面	wörtliche	字面	wörtlich	N	ADJ;NOM;FEM;PL
紛爭	zwietracht	紛爭	zwietrichen	N	PROPN
自轉	drehung	自轉	drehung	V	
自轉	rotation	自轉	rotation	V	
大通	jagd	大通	jagd	PROPN	
大通	chase	大通	chase	PROPN	PROPN;NOM;SG
怪人	spinner	怪人	spinner	N	
破碎	zerbrochen	破碎	zerbrechen	N	V;V.PTCP
破碎	broken	破碎	brok	N	
破碎	gebrochen	破碎	brechen	N	V;V.PTCP
破碎	kaputt	破碎	kaputt	N	ADJ
破碎	defekt	破碎	defekt	N	ADJ
破碎	zerbrochen	破碎	zerbrechen	N	V;V.PTCP
破碎	zerstört	破碎	zerstören	N	V;V.PTCP
破碎	zertrümmert	破碎	zertrümmern	N	V;V.PTCP
破碎	zerschmettert	破碎	zerschmettern	N	V;V.PTCP
破碎	zerschlagen	破碎	zerschlagen	N	V;V.PTCP
語氣	tone	語氣	ton	N	PROPN
語氣	farbton	語氣	farbton	N	ADJ
語氣	ton	語氣	ton	N	
老年	ältere	老年	alt	N	ADJ;NOM;FEM;PL
老年	älteren	老年	alt	N	ADJ
老年	älter	老年	alt	N	ADJ
老年	älteres	老年	alt	N	ADJ;NOM;NEUT;SG
老年	älterer	老年	alt	N	ADJ
隔離	isolieren	隔離	isolieren	N	V;NFIN
隔離	isolation	隔離	isolation	N	
隔離	isoliert	隔離	isolieren	N	ADJ;V.PTCP
隔離	quarantäne	隔離	quarantän	N	
隔離	geschlechtertrennung	隔離	geschlechtertrennung	N	ADJ
隔離	segregation	隔離	segregation	N	ADJ
隔離	trennung	隔離	trennung	N	V;SG;FIN
隔離	isolieren	隔離	isolieren	N	V;NFIN
隔離	isolierten	隔離	isoliert	N	V;IND;PL;3;PST;FIN
隔離	isolierte	隔離	isoliert	N	V;IND;SG;3;PST;FIN
隔離	isoliert	隔離	isolieren	N	ADJ;V.PTCP
砸	smash	砸	smash	ADP	PROPN
砸	zerschlagen	砸	zerschlagen	ADP	V;V.PTCP
砸	zertrümmert	砸	zertrümmern	ADP	V;V.PTCP
砸	zerschlagen	砸	zerschlagen	ADP	V;V.PTCP
砸	smashing	砸	smashing	ADP	PROPN;NOM;SG
生病	ill	生病	ill	V	
生病	krank	生病	krank	V	ADJ
生病	kranke	生病	krank	V	N;NOM;FEM;PL
生病	krank	生病	krank	V	ADJ
生病	kranker	生病	krank	V	ADJ
中	mittlere	中	mittler	N	ADJ;NOM;FEM;PL
中	median	中	median	N	
中	mittelwert	中	mittelwern	N	
摔	ringen	摔	ringen	N	V;NFIN
摔	ringer	摔	ring	N	ADJ
摔	wrestling	摔	wrestlingen	N	ADJ
摔	ringen	摔	ringen	N	V;NFIN
高爾夫	golfplatz	高爾夫	golfplatz	N	
高爾夫	golf	高爾夫	golf	N	
高爾夫	golfplätze	高爾夫	golfplätzen	N	
證書	bescheinigungen	證書	bescheinigung	N	V;PL
證書	zertifikat	證書	zertifikat	N	V;V.PTCP
證書	zertifikaten	證書	zertifikaten	N	V;FIN
證書	zertifikate	證書	zertifikate	N	ADJ;NOM;FEM;SG
證書	zertifikat	證書	zertifikat	N	V;V.PTCP
證書	bescheinigung	證書	Bescheinigung	N	ADJ
證書	zertifikate	證書	zertifikate	N	ADJ;NOM;FEM;SG
濟南	jinan	濟南	jinan	PROPN	PROPN;NOM;MASC;SG
山脊	rücken	山脊	rücken	N	V;NFIN
山脊	ridge	山脊	ridgen	N	PROPN;NOM;SG
山脊	kamm	山脊	kommen	N	
惡作	unfug	惡作	unfug	N	ADV
惡作	unheil	惡作	unheil	N	
惡作	scherz	惡作	scherz	N	ADJ
惡作	streich	惡作	streich	N	PROPN
佈局	layout	佈局	layout	N	ADJ
佈局	lageplan	佈局	lageplan	N	
佈局	grundriss	佈局	grundrissen	N	ADJ
佈局	layout	佈局	layout	N	ADJ
佈局	anordnung	佈局	anordnung	N	ADJ
日產	nissan	日產	nissan	N	PROPN;NOM;SG
拳擊	boxing	拳擊	boxing	N	PROPN
拳擊	boxen	拳擊	boxen	N	V;NFIN
青蛙	frosch	青蛙	frosch	N	PROPN
面板	panel	面板	panel	N	
探險	entdecker	探險	entdecker	V	ADJ
探險	explorer	探險	explorer	V	PROPN
探險	forscher	探險	forsch	V	ADJ
探險	entdecker	探險	entdecker	V	ADJ
拖延	verspätung	拖延	verspätung	V	ADJ
拖延	verzögerung	拖延	verzögerung	V	ADJ
拖延	verspätung	拖延	verspätung	V	ADJ
拖延	verspätungen	拖延	verspätung	V	N;NOM;PL
拖延	verzögerung	拖延	verzögerung	V	ADJ
伴隨	begleitende	伴隨	begleitend	V	ADJ;NOM;FEM;PL
伴隨	begleitung	伴隨	begleitung	V	N;NOM;FEM;SG
伴隨	flankierende	伴隨	flankierend	V	ADJ;NOM;FEM;PL
骨灰	asche	骨灰	aschen	N	
安息	rippen	安息	rippen	PROPN	V;NFIN
安息	reißen	安息	reißen	PROPN	V;NFIN
安息	auslesen	安息	auslesen	PROPN	V;NFIN
安息	rip	安息	rip	PROPN	
預留	reservierte	預留	reserviert	V	ADJ;SG
預留	reserviert	預留	reservieren	V	ADJ;V.PTCP
震撼	geschüttelt	震撼	schütteln	N	V;V.PTCP
震撼	erschüttert	震撼	erschüttern	N	V;V.PTCP
搶救	bergung	搶救	Bergung	V	N;SG
商家	merchant	商家	merchant	N	PROPN;SG
商家	kaufmann	商家	kaufmann	N	
商家	kaufleute	商家	kaufleut	N	ADJ;NOM;PL
執照	lizenz	執照	lizenz	N	
執照	lizenzen	執照	lizenzen	N	V;NFIN
執照	lizenz	執照	lizenz	N	
執照	lizenzierung	執照	lizenzierung	N	PROPN;NOM;SG
執照	zulassungen	執照	zulassung	N	V;NFIN
執照	lizenzen	執照	lizenzen	N	V;NFIN
執照	fahrerlaubnis	執照	fahrerlaubnis	N	ADJ
執照	führerschein	執照	führerschein	N	ADJ
執照	lizenz	執照	lizenz	N	
執照	lizenzen	執照	lizenzen	N	V;NFIN
執照	führerschein	執照	führerschein	N	ADJ
執照	lizenz	執照	lizenz	N	
執照	lizenzen	執照	lizenzen	N	V;NFIN
煩惱	ärger	煩惱	ärger	N	ADJ
煩惱	probleme	煩惱	probleme	N	ADJ;PL
煩惱	genervt	煩惱	genervt	N	ADJ
煩惱	verärgert	煩惱	verärgert	N	ADJ
鮑威爾	powell	鮑威爾	powell	PROPN	PROPN
脊椎	wirbeltiere	脊椎	wirbeltieren	N	
混合	mischung	混合	mischung	V	ADJ
混合	gemisch	混合	gemisch	V	ADJ
混合	gemische	混合	gemisch	V	ADJ;NOM;FEM;PL
粉紅	pink	粉紅	pink	N	PROPN
粉紅	rosa	粉紅	rosa	N	PROPN
軍營	baracke	軍營	barack	N	ADJ;NOM;SG
軍營	kaserne	軍營	kasern	N	;NOM
先例	präzedenzfall	先例	präzedenzfall	N	ADJ
先例	präzedenzfälle	先例	präzedenzfälle	N	ADJ;NOM;FEM;PL
先例	präzedenzfall	先例	präzedenzfall	N	ADJ
頸部	hals	頸部	hals	N	
頸部	genick	頸部	genick	N	ADJ
頸部	nacken	頸部	nacken	N	V;NFIN
脆	zerbrechlich	脆	zerbrechlich	N	ADJ
脆	gefährdet	脆	gefährden	N	ADJ;V.PTCP
脆	anfällig	脆	anfällig	N	ADJ
脆	empfindlich	脆	empfindlich	N	ADJ
脆	verwundbar	脆	verwundbar	N	ADJ
脆	verletzlich	脆	verletzlich	N	ADJ
定制	individuell	定制	individuell	V	ADJ
定制	kundenspezifische	定制	kundenspezifisch	V	ADJ;NOM;FEM;SG
定制	individuelle	定制	individuell	V	ADJ;NOM;FEM;PL
定制	maßgeschneiderte	定制	maßgeschneiderte	V	ADJ;NOM;SG
定制	personalisierung	定制	personalisierung	V	ADJ
定制	individualisierung	定制	individualisierung	V	N;NOM;FEM;SG
定制	anpassung	定制	anpassung	V	N;NOM;FEM;SG
定制	gewohnheit	定制	gewohnheit	V	ADJ
定制	custom	定制	custom	V	PROPN
火花	sparks	火花	sparks	N	PROPN;NOM;SG
火花	funken	火花	funken	N	V;NFIN
火花	funken	火花	funken	N	V;NFIN
火花	funke	火花	fanken	N	PROPN;SG
脈	impulse	脈	impuls	N	ADJ;NOM;FEM;PL
脈	puls	脈	puls	N	
莽	mang	莽	mang	PROPN	PROPN;NOM;MASC;SG
電器	apparatur	電器	apparatur	N	
電器	gerät	電器	geraten	N	V;V.PTCP
電器	elektrogeräte	電器	elektrogerät	N	ADJ;NOM;FEM;SG
電器	haushaltsgeräte	電器	haushaltsgerät	N	ADJ;NOM;SG
客房	hotelzimmer	客房	hotelzimmer	N	
客房	gästezimmer	客房	gästezimmer	N	ADJ;NOM;FEM;PL
協和	concord	協和	concord	PROPN	PROPN;NOM;SG
伸展	dehnen	伸展	dehnen	N	V;NFIN
伸展	strecken	伸展	strecken	N	V;NFIN
餐	speisesaal	餐	speisesaal	N	ADV
餐	verpflegung	餐	verpflegung	N	ADJ
餐	verpflegung	餐	verpflegung	N	ADJ
餐	catering	餐	catering	N	
亞馬遜	amazon	亞馬遜	amazon	PROPN	
亞馬遜	amazonas	亞馬遜	amazonas	PROPN	PROPN;NOM;SG
微	schwache	微	schwach	N	ADJ;NOM;FEM;PL
微	schwacher	微	schwach	N	ADJ
微	schwach	微	schwach	N	ADJ
微	ohnmacht	微	ohnmacht	N	ADJ
微	ohnmächtig	微	ohnmächtig	N	ADJ
眼淚	reißen	眼淚	reißen	N	V;NFIN
眼淚	zerreißen	眼淚	zerreißen	N	V;NFIN
眼淚	tränen	眼淚	trän	N	V;NFIN
特赦	amnestie	特赦	amnestie	N	
特赦	amnesty	特赦	amnesty	N	PROPN;NOM;SG
電影	kinos	電影	kinos	N	
電影	kinofilm	電影	kinofilm	N	PROPN
電影	kinos	電影	kinos	N	
海牙	hague	海牙	hague	PROPN	
海牙	haag	海牙	haagen	PROPN	PROPN;NOM;SG
海牙	haager	海牙	haager	PROPN	PROPN;NOM;SG
口音	akzent	口音	akzent	N	
領導	leiter	領導	leiter	V	ADJ
領導	marktführer	領導	marktführer	V	ADJ
領導	anführer	領導	anführer	V	ADJ
領導	leader	領導	leader	V	ADJ
領導	führer	領導	führer	V	
領導	führungskräfte	領導	führungskräfte	V	ADJ;NOM;PL
領導	führer	領導	führer	V	
領導	anführer	領導	anführer	V	ADJ
領導	führung	領導	führung	V	N;NOM;FEM;SG
言	worte	言	wort	V	
言	wörter	言	wört	V	
肢	glied	肢	gleiden	N	
肢	gliedmaßen	肢	gliedmaßen	N	ADJ
肢	extremitäten	肢	extremität	N	V;NFIN
肢	glieder	肢	glied	N	
肢	gliedmaßen	肢	gliedmaßen	N	ADJ
肢	extremitäten	肢	extremität	N	V;NFIN
王座	thron	王座	thron	N	
拆解	zerlegung	拆解	zerlegung	V	N;FEM;SG
拆解	demontage	拆解	demontage	V	N;SG
拆解	abbau	拆解	Abbau	V	N
容忍	toleranz	容忍	toleranz	V	
容忍	verträglichkeit	容忍	verträglichkeit	V	ADJ
容忍	verträglich	容忍	verträglich	V	ADJ
四	quartett	四	quartett	NUM	V;IND;SG;3;PRS;FIN
四	quartetts	四	quartetts	NUM	
四	quartet	四	quartet	NUM	PROPN
州際	interstate	州際	interstat	N	PROPN;NOM;SG
核糖	ribose	核糖	ribose	N	
偏好	vorlieben	偏好	vorleiben	N	V;NFIN
偏好	bevorzugt	偏好	bevorzugen	N	ADJ
偏好	präferenz	偏好	präferenz	N	ADJ;NOM;FEM
偏好	präferenzen	偏好	präferenzen	N	V;NFIN
偏好	vorzug	偏好	vorzug	N	
偏好	bevorzugter	偏好	bevorzugt	N	ADJ
偏好	bevorzugte	偏好	bevorzugt	N	ADJ;SG
偏好	bevorzugten	偏好	bevorzugen	N	V;IND;PL;3;PST;FIN
偏好	bevorzugt	偏好	bevorzugen	N	ADJ
偏好	vorgezogen	偏好	vorziehen	N	V;V.PTCP
偏好	vorlieben	偏好	vorleiben	N	V;NFIN
偏好	präferenzen	偏好	präferenzen	N	V;NFIN
偏好	einstellungen	偏好	einstellingen	N	V;NFIN
糖果	süßwaren	糖果	süßwaren	N	
糖果	süßigkeiten	糖果	süßigkeit	N	V;NFIN
糖果	bonbon	糖果	bonbon	N	
糖果	süßigkeiten	糖果	süßigkeit	N	V;NFIN
糖果	candy	糖果	candy	N	PROPN;NOM;SG
山寨	häuschen	山寨	häuschen	N	V;NFIN
山寨	ferienhaus	山寨	ferienhaus	N	
山寨	ferienhäuser	山寨	ferienhaus	N	ADJ
山寨	cottage	山寨	cottage	N	
山寨	hütte	山寨	hüten	N	
山寨	landhaus	山寨	landhaus	N	
擾動	unruhen	擾動	unruh	N	V;NFIN
擾動	störungen	擾動	störung	N	V;NFIN
利潤	profit	利潤	profit		PROPN
利潤	gewinn	利潤	gewinn		N
利潤	rentabilität	利潤	rentabilität		ADJ
利潤	ertragslage	利潤	ertragslage		ADJ;NOM;FEM;SG
利潤	wirtschaftlichkeit	利潤	wirtschaftlichkeit		N;NOM;FEM;SG
利潤	profite	利潤	profite		N;NOM;SG
利潤	gewinn	利潤	gewinn		N
範例	paradigma	範例	paradigma	N	ADJ
範例	vorbilder	範例	vorbild	N	ADJ
範例	beispielen	範例	beispielen	N	V;NFIN
範例	beispiel	範例	beispiel	N	ADV
範例	beispiel	範例	beispiel	N	ADV
弊	wider	弊	wider	V	
弊	nachteile	弊	nachteil	V	ADJ;NOM
施政	governance	施政	governance	N	
施政	steuerung	施政	steuerung	N	ADJ
切換	switch	切換	switch	V	PROPN
切換	schalter	切換	schalter	V	ADJ
切換	wechsel	切換	wechsel	V	ADV
琮	cong	琮	cong	PROPN	PROPN;NOM;SG
瘟疫	pest	瘟疫	pest	N	
瘟疫	plage	瘟疫	plage	N	PROPN;NOM;SG
瘟疫	seuche	瘟疫	seuch	N	
瘟疫	pest	瘟疫	pest	N	
公關	publizist	公關	publizist	N	ADJ
捍衛	verteidige	捍衛	verteidige	V	ADJ;NOM;SG
海邊	meer	海邊	meer	N	ADJ
奔	running	奔	runneing	V	
括號	klammer	括號	klamm	N	ADJ
括號	halterung	括號	halterung	N	ADJ
括號	klammern	括號	klammern	N	V;NFIN
括號	klammer	括號	klamm	N	ADJ
括號	bügel	括號	bügeln	N	ADJ
括號	halterungen	括號	halterung	N	V;NFIN
震驚	schockierend	震驚	schockierend	N	ADJ
震驚	schock	震驚	schock	N	ADJ
震驚	stoß	震驚	stoßen	N	ADJ
震驚	schockiert	震驚	schockiert	N	ADJ;V.PTCP
震驚	dämpfer	震驚	dämpfer	N	
震驚	geschockt	震驚	schocken	N	V;V.PTCP
震驚	erschüttert	震驚	erschüttern	N	V;V.PTCP
震驚	schockiert	震驚	schockiert	N	ADJ;V.PTCP
震驚	entsetzt	震驚	entsetzen	N	ADJ
貨櫃	behälter	貨櫃	behälter	N	ADJ
貨櫃	container	貨櫃	container	N	ADJ
貨櫃	behältnis	貨櫃	behältnis	N	V;V.PTCP
貨櫃	behältnisse	貨櫃	behältnis	N	
貨櫃	behälter	貨櫃	behälter	N	ADJ
貨櫃	container	貨櫃	container	N	ADJ
貨櫃	gefäße	貨櫃	gefäßen	N	
協作	zusammenarbeiten	協作	zusammenarbeiten	N	V;NFIN
協作	mitarbeiten	協作	mitarbeiten	N	V;NFIN
協作	kooperieren	協作	kooperieren	N	V;NFIN
協作	gemeinschaftlich	協作	gemeinschaftlich	N	ADJ
協作	zusammenarbeit	協作	zusammenarbeit	N	ADJ
協作	zusammenarbeit	協作	zusammenarbeit	N	ADJ
協作	zusammenarbeiten	協作	zusammenarbeiten	N	V;NFIN
協作	zusammenarbeit	協作	zusammenarbeit	N	ADJ
郵件	post	郵件	post	N	PROPN;NOM;SG
無視	missachtung	無視	mißtachtung	V	
無視	mißachtung	無視	mißachtung	V	N;SG
代理	proxies	代理	proxies	V	PROPN
代理	agenten	代理	agent	V	N;PL
代理	vertreter	代理	vertreter	V	ADJ
