til	pentru	til	pentru	ADV	ADP;ACC
figur	figura	figur	figură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sydvestlige	southwest	sydvestlig	southwest	ADJ;PL	PROPN
home	acasa	home	acasa		
home	casă	home	casă		N;INDF;FEM;SG
home	acasă	home	acasă		ADV
home	home	home	homă		
fysisk	fizice	fysisk	fizic	ADV	ADJ;INDF;FEM;PL
fysisk	fizică	fysisk	fizic	ADV	ADJ;INDF;FEM;SG
figurer	cifrele	figur	cifre	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
figurer	grafice	figur	grafic	N;INDF;MASC+FEM;PL	ADJ;INDF;FEM;PL
figurer	caracterele	figur	caracter	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
figurer	personajele	figur	personaj	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tak	mersi	tak	mersi	N;INDF;MASC+FEM;SG	
tak	multumesc	tak	multumi	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
tak	multumim	tak	multumim	N;INDF;MASC+FEM;SG	
tak	mulțumesc	tak	mulțumi	N;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
midler	fondurile	middel	fond	N;INDF;NEUT;PL	N;DEF;FEM;PL
midler	resursele	middel	resursă	N;INDF;NEUT;PL	N;DEF;FEM;PL
voksne	adulți	voksen	adult	ADJ;PL	N;INDF;MASC;PL
voksne	adulti	voksen	adult	ADJ;PL	
voksne	adulți	voksen	adult	ADJ;PL	N;INDF;MASC;PL
voksne	adult	voksen	adult	ADJ;PL	N;INDF;MASC;SG
voksne	adultă	voksen	adult	ADJ;PL	ADJ;INDF;FEM;SG
formel	formula	formel	formulă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
borgere	cetățenii	borger	cetățean	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
borgere	cetateni	borger	cetaten	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
konkurrencen	competitie	konkurrence	competitie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
konkurrencen	concurs	konkurrence	concurs	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
konkurrencen	concurență	konkurrence	concurență	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
konkurrencen	concurs	konkurrence	concurs	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
overført	încărcate	overføre	încărca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
overført	încărcat	overføre	încărca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
overført	transferat	overføre	transfera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
overført	transferate	overføre	transfera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
overført	transferată	overføre	transfera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
mette	mette	mete	mette	N;INDF;MASC+FEM;SG	
begreb	conceptul	begreb	concept	N;INDF;NEUT;SG	N;DEF;MASC;SG
begreb	noțiunea	begreb	noțiune	N;INDF;NEUT;SG	N;DEF;FEM;SG
delvist	parțiale	delvist	parțial	ADV	ADJ;INDF;FEM;PL
delvist	parțială	delvist	parțial	ADV	ADJ;INDF;FEM;SG
delvist	parţială	delvist	pargial	ADV	ADJ;INDF;FEM;SG
delvist	partial	delvist	partial	ADV	ADJ;INDF;MASC;SG
delvist	partial	delvist	partial	ADV	ADJ;INDF;MASC;SG
nykøbing	nykøbing	nykøbing	nykøbing	N;INDF;MASC+FEM;SG	
salg	vânzările	salg	vânzare	N;INDF;NEUT;SG	N;DEF;FEM;PL
salg	vanzari	salg	vanzar	N;INDF;NEUT;SG	N;INDF;MASC;PL
salg	vânzări	salg	vânzare	N;INDF;NEUT;SG	N;INDF;FEM;PL
salg	vânzarea	salg	vânzare	N;INDF;NEUT;SG	N;DEF;FEM;SG
salg	vânzări	salg	vânzare	N;INDF;NEUT;SG	N;INDF;FEM;PL
øje	ochiul	øje	ochi	N;INDF;NEUT;SG	N;DEF;MASC;SG
øje	eye	øje	ey	N;INDF;NEUT;SG	
zealand	zeelandă	zealand	zeelandă		N;INDF;FEM;SG
myndigheder	autoritățile	myndighed	autoritate	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
myndigheder	autoritatile	myndighed	autoritate	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
specielle	specială	speciel	special	ADJ;PL	ADJ;INDF;FEM;SG
specielle	speciala	speciel	special	ADJ;PL	ADJ;DEF;FEM;SG
specielle	special	speciel	special	ADJ;PL	ADV
byerne	oraşe	by	orac	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
byerne	orase	by	oras	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
byerne	orașe	by	oraș	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
turnering	turneul	turnering	turneu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
east	east	east	east	N;INDF;MASC+FEM;SG	PROPN
east	estul	east	est	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
endelige	finală	endelig	finală	ADJ;PL	N;INDF;FEM;SG
endelige	final	endelig	final	ADJ;PL	N;INDF;MASC;SG
endelige	finala	endelig	finală	ADJ;PL	N;DEF;FEM;SG
premier	premierul	premie	premier	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
hurtig	repede	hurtig	repede	ADJ;INDF;MASC+FEM;SG	ADV
hurtig	rapid	hurtig	rapid	ADJ;INDF;MASC+FEM;SG	ADV
hurtig	repede	hurtig	repede	ADJ;INDF;MASC+FEM;SG	ADV
hurtig	rapid	hurtig	rapid	ADJ;INDF;MASC+FEM;SG	ADV
hurtig	repede	hurtig	repede	ADJ;INDF;MASC+FEM;SG	ADV
guvernør	guvernatorul	guvernør	guvernator	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
date	data	date	dată	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udførte	efectuat	udføre	efectua	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
kroppen	body	krop	body	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kroppen	organism	krop	organism	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kroppen	corp	krop	corp	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kroppen	trup	krop	trup	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
støtter	suporturi	støtte	suport	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
støtter	suporterii	støtte	suporter	V;IND;PRS;FIN;ACT	N;DEF;MASC;PL
støtter	suporteri	støtte	suporter	V;IND;PRS;FIN;ACT	N;INDF;MASC;PL
konstant	constant	konstant	constant	ADJ;INDF;SG	ADV
konstant	constant	konstant	constant	ADJ;INDF;SG	ADV
konstant	constanta	konstant	constantă	ADJ;INDF;SG	N;DEF;FEM;SG
tårnet	turn	tårne	turn	N;DEF;NEUT;SG	N;INDF;MASC;SG
tårnet	tower	tårne	tower	N;DEF;NEUT;SG	PROPN
nået	atins	nå	atinge	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
nået	atinsă	nå	atinge	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
true	adevărat	true	adevărat	V;NFIN;ACT	ADV
true	adevarat	true	adevarat	V;NFIN;ACT	ADJ;INDF;MASC;SG
olie	petrolul	olie	petrol	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
olie	uleiuri	olie	ulei	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
repræsenterer	reprezinta	repræsentere	reprezinta	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
repræsenterer	reprezinta	repræsentere	reprezinta	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
klare	mâner	klar	mâner	ADJ;PL	N;INDF;MASC;SG
brev	scrisoarea	brev	scrisoare	N;INDF;NEUT;SG	N;DEF;FEM;SG
hovedet	cap	hoved	cap	N;DEF;NEUT;SG	N;INDF;MASC;SG
tegninger	desenele	tegning	desen	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
golf	golful	golf	golf	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
golf	golful	golf	golf	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
symbol	simbolul	symbol	simbol	N;INDF;NEUT;SG	N;DEF;MASC;SG
kommando	comanda	kommando	comandă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
müller	müller	mülle	müller	N;INDF;MASC+FEM;SG	PROPN
müller	muller	mülle	muller	N;INDF;MASC+FEM;SG	PROPN
danish	daneză	danish	daneză		ADJ;INDF;FEM;SG
danish	danez	danish	danez		ADJ;INDF;MASC;SG
offentliggjort	publicate	offentliggjort	publica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
offentliggjort	publicat	offentliggjort	publica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
offentliggjort	publicată	offentliggjort	publicat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
scene	scena	scene	scenă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bergen	bergen	bergen	bergen		PROPN
familier	familiile	familie	familie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
nævnte	menționat	nævne	menționat	V;DEF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kreds	cercul	kreds	cerc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
manden	bărbat	mand	bărbat	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
manden	om	mand	om	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
manden	barbat	mand	barbat	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
manden	man	mand	man	N;DEF;MASC+FEM;SG	
bladene	frunze	blad	frunză	N;DEF;NEUT;PL	N;INDF;FEM;PL
copenhagen	copenhaga	copenhagen	copenhaga	N;DEF;MASC+FEM;SG	PROPN
variant	varianta	variant	variantă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
variant	variante	variant	variantă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
rose	rose	rose	rosă	N;INDF;MASC+FEM;SG	PROPN
vises	afișată	vise	afișa	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;SG
vises	afișat	vise	afișa	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
vises	afișate	vise	afișat	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
walter	walter	walter	walter	N;INDF;MASC+FEM;SG	PROPN
amerika	america	amerika	americă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
amerika	americii	amerika	americ	N;INDF;MASC+FEM;SG	PROPN;DEF;FEM;SG
skader	accidentare	skade	accidentare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
skader	prejudiciu	skade	prejudiciu	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
skader	vătămare	skade	vătămare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
thomsen	thomsen	thoms	thomsen	PROPN	PROPN
letland	letoniei	letland	letonie		PROPN;DEF;FEM;SG
letland	letonia	letland	letonie		PROPN
købe	cumparare	købe	cumparare	V;NFIN;ACT	N;INDF;FEM;SG
købe	cumpărare	købe	cumpărare	V;NFIN;ACT	N;INDF;FEM;SG
skønt	deşi	skøn	deşi	ADJ;INDF;NEUT;SG	CONJ;POS
skønt	deși	skøn	deși	ADJ;INDF;NEUT;SG	CONJ;POS
skønt	desi	skøn	desi	ADJ;INDF;NEUT;SG	
skønt	deşi	skøn	deşi	ADJ;INDF;NEUT;SG	CONJ;POS
skønt	deși	skøn	deși	ADJ;INDF;NEUT;SG	CONJ;POS
skønt	desi	skøn	desi	ADJ;INDF;NEUT;SG	
karrieren	carieră	karriere	carieră	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
projekter	proiectele	projekt	proiect	N;INDF;NEUT;PL	N;DEF;FEM;PL
bbc	bbc	bbc	bbc		N;INDF;MASC;SG
populært	populare	populær	popular	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
populært	populara	populær	populară	ADJ;INDF;NEUT;SG	N;DEF;FEM;SG
populært	vogă	populær	vogă	ADJ;INDF;NEUT;SG	N;INDF;FEM;SG
udsendt	desfășurat	udsende	desfășura	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
gul	galben	gul	galben	ADJ;INDF;MASC+FEM;SG	ADV
slette	ștergerea	slette	ștergere	V;NFIN;ACT	N;DEF;FEM;SG
slette	ștergere	slette	ștergere	V;NFIN;ACT	N;INDF;FEM;SG
rand	rand	rand	rand	N;INDF;MASC+FEM;SG	
rand	marginea	rand	margine	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
santa	santa	santa	santă		N
taylor	taylor	taylor	tay		PROPN
demokratiske	democrată	demokratisk	democra	ADJ;PL	ADJ;INDF;FEM;SG
demokratiske	democratică	demokratisk	democratică	ADJ;PL	ADJ;INDF;FEM;SG
demokratiske	democrat	demokratisk	democrat	ADJ;PL	N;INDF;MASC;SG
demokratiske	democratic	demokratisk	democratic	ADJ;PL	ADJ;INDF;MASC;SG
norden	scandinavia	norden	scandinavia		N;DEF;FEM;SG
norden	nordice	norden	nordic		ADJ;INDF;FEM;PL
norden	nordic	norden	nordic		ADJ;INDF;MASC;SG
norden	nordică	norden	nordică		ADJ;INDF;FEM;SG
personlig	personal	personlig	personal	ADJ;INDF;MASC+FEM;SG	ADV
personlig	personala	personlig	personal	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
personlig	personale	personlig	personal	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
personlig	personal	personlig	personal	ADJ;INDF;MASC+FEM;SG	ADV
jyske	iutlanda	jysk	iutlanda	ADJ;DEF;SG	PROPN
johnny	johnny	johnny	johnny		PROPN
opdagede	descoperite	opdage	descoperi	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
opdagede	descoperită	opdage	descoperi	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
opdagede	descoperit	opdage	descoperit	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
hjemsted	scaun	hjemsted	scaun	ADJ	N;INDF;MASC;SG
reference	referința	reference	referință	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sand	nisipuri	sand	nisip	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
sand	nisipurile	sand	nisip	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
sand	nisipul	sand	nisip	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sand	adevărat	sand	adevărat	N;INDF;MASC+FEM;SG	ADV
sand	adevarat	sand	adevarat	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
brown	căprui	brown	căprui		
brown	brown	brown	brown		PROPN
brown	maro	brown	maro		N;INDF;MASC;SG
naturen	natură	natur	natură	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
friis	friis	friis	friis		
prøver	probe	prøve	probă	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
prøver	mostre	prøve	mostru	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
prøver	eșantioane	prøve	eșantion	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
forskere	cercetătorii	forsker	cercetător	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
forskere	cercetătorilor	forsker	cercetător	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
mølle	moară	mølle	muri	N;INDF;MASC+FEM;SG	V;SBJV;3;PRS;FIN
mølle	moara	mølle	moară	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
johnson	johnson	johnson	johnson	N;INDF;MASC+FEM;SG	PROPN
nikolaj	nikolaj	nikolaj	nikolaj		N;INDF;MASC;SG
nikolaj	nikolai	nikolaj	nikolai		PROPN
dårligt	bad	dårligt	bad	ADV	N;INDF;MASC;SG
dårligt	rau	dårligt	rau	ADV	
dårligt	rea	dårligt	rău	ADV	ADJ;INDF;FEM;SG
ansvar	răspunderea	ansvar	răspundere	N;INDF;NEUT;SG	N;DEF;FEM;SG
ansvar	responsabilități	ansvar	responsabilitate	N;INDF;NEUT;SG	N;INDF;FEM;PL
ansvar	responsabilitățile	ansvar	responsabilitate	N;INDF;NEUT;SG	N;DEF;FEM;PL
ansvar	responsabilitatea	ansvar	responsabilitate	N;INDF;NEUT;SG	N;DEF;FEM;SG
mennesket	bărbat	menneske	bărbat	N;DEF;NEUT;SG	N;INDF;MASC;SG
mennesket	om	menneske	om	N;DEF;NEUT;SG	N;INDF;MASC;SG
mennesket	barbat	menneske	barbat	N;DEF;NEUT;SG	N;INDF;MASC;SG
mennesket	man	menneske	man	N;DEF;NEUT;SG	
litterære	literar	litterære	literar	ADJ;PL	ADJ;INDF;MASC;SG
litterære	literară	litterære	literar	ADJ;PL	ADJ;INDF;FEM;SG
victoria	victoriei	victoria	victorie		PROPN;DEF;FEM;SG
victoria	victoria	victoria	victorie		N;DEF;FEM;SG
forskellig	diferite	forskellig	diferit	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
forskellig	diferita	forskellig	diferita	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
format	formatul	format	format	N;INDF;NEUT;SG	N;DEF;MASC;SG
struktur	structura	struktur	structură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
struktur	structurii	struktur	structură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
månekrater	craterul	månekrat	crater	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ledere	managerii	leder	manager	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
ledere	liderii	leder	lider	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
radikale	radicali	radikal	radical	ADJ;PL	N;INDF;MASC;PL
holbæk	holbæk	holbæk	holbæk		
beskyttelse	protecția	beskyttelse	protecție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fysiske	fizică	fysisk	fizic	ADJ;PL	ADJ;INDF;FEM;SG
fysiske	fizic	fysisk	fizic	ADJ;PL	ADV
rumænien	romania	rumænie	romanie	PROPN	N;DEF;FEM;SG
rumænien	românia	rumænie	românia	PROPN	PROPN
modsatte	opus	modsat	opune	ADJ;PL	ADJ;INDF;MASC;SG
modsatte	opusul	modsat	opus	ADJ;PL	N;DEF;MASC;SG
modsatte	opusă	modsat	opus	ADJ;PL	ADJ;INDF;FEM;SG
naturligt	naturala	naturlig	natural	ADJ;INDF;NEUT;SG	N;DEF;FEM;SG
naturligt	naturale	naturlig	natural	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
naturligt	naturali	naturlig	natural	ADJ;INDF;NEUT;SG	ADJ;INDF;MASC;PL
carolina	carolina	carolina	carolina	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gennemførte	implementată	gennemføre	implementa	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
gennemførte	implementate	gennemføre	implementa	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
gennemførte	implementat	gennemføre	implementa	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
interesser	interesele	interesse	interes	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
interesser	interes	interesse	interes	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
interesser	dobânda	interesse	dobândă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
interesser	dobândă	interesse	dobândă	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
interesser	interesul	interesse	interes	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
øget	crescută	øge	crescut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
øget	majorat	øge	majorat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
portræt	portretul	portræt	portret	N;INDF;NEUT;SG	N;DEF;MASC;SG
hits	hituri	hits	hitură	N;INDF;NEUT;SG	N;INDF;FEM;PL
hits	lovește	hits	lovi	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
herre	maestre	herre	maestru	N;INDF;MASC+FEM;SG	
herre	sire	herre	sire	N;INDF;MASC+FEM;SG	
rødder	rădăcinile	rod	rădăcină	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
drama	drama	drama	dramă	N;INDF;NEUT;SG	N;DEF;FEM;SG
stoppede	oprit	stoppe	opri	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
phil	phil	phil	phil		PROPN
kirsten	kirsten	kirsten	kirsten	N;DEF;MASC+FEM;SG	PROPN
ændring	modificarea	ændring	modificare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ændring	amendamentul	ændring	amendament	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ændring	modificarea	ændring	modificare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ændring	schimba	ændring	schimba	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
ændring	schimbă	ændring	schimba	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
ændring	schimbarea	ændring	schimbare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
undtagelse	scutirea	undtagelse	scutire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
guitarist	chitaristul	guitarist	chitarist	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
francisco	francisco	francisco	francisco		PROPN
medarbejdere	angajații	medarbejder	angajație	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
medarbejdere	angajați	medarbejder	angaja	N;INDF;MASC+FEM;PL	V;IND;PL;2;IPFV;FIN
medarbejdere	angajati	medarbejder	angaja	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
medarbejdere	personal	medarbejder	personal	N;INDF;MASC+FEM;PL	ADV
medarbejdere	personalul	medarbejder	personal	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
medarbejdere	staff	medarbejder	staff	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
tilføjet	adăugată	tilføje	adăugat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
tilføjet	adaugat	tilføje	adauga	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tilføjet	adăugate	tilføje	adăuga	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
tilføjet	adăugat	tilføje	adăuga	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bay	golful	bay	golf	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bay	bay	bay	bay	N;INDF;MASC+FEM;SG	PROPN
sur	mad	sur	mad	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
sur	sur	sur	sur	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
eng	meadow	eng	meadow	N;INDF;MASC+FEM;SG	PROPN
kampvogne	tancurile	kampvogne	tanc	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
hastighed	viteza	hastighed	viteză	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hastighed	turația	hastighed	turație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udpeget	desemnate	udpege	desemna	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
udpeget	desemnată	udpege	desemnat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
udpeget	desemnat	udpege	desemnat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udpeget	numiți	udpege	numi	V;INDF;SG;PST;V.PTCP	V;IND;PL;2;IPFV;FIN
udpeget	nominalizată	udpege	nominaliza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
udpeget	nominalizat	udpege	nominalizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
port	gate	port	gate		N;INDF;MASC;SG
port	poarta	port	poartă		N;DEF;FEM;SG
port	poartă	port	purta		V;IND;3;PRS;FIN
port	portul	port	port		N;DEF;MASC;SG
port	port	port	port		N;INDF;MASC;SG
kommandoen	comandă	kommando	comandă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
disciplin	disciplina	disciplin	disciplină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hoved	capul	hoved	cap	N;INDF;NEUT;SG	N;DEF;MASC;SG
piger	fetele	pige	fată	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
piger	girls	pige	girls	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
piger	fetelor	pige	fată	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
arabisk	araba	arabisk	araba	ADJ;INDF;SG	N;DEF;FEM;SG
arabisk	arabă	arabisk	arab	ADJ;INDF;SG	N;INDF;FEM;SG
mødes	intalnire	mødes	intalnire	V;NFIN;ACT	N;INDF;FEM;SG
mødes	întâlnirea	mødes	întâlnire	V;NFIN;ACT	N;DEF;FEM;SG
mødes	întâlnire	mødes	întâlnire	V;NFIN;ACT	N;INDF;FEM;SG
skilt	insigna	skilt	insigna	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
skilt	ecuson	skilt	ecuson	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
skilt	insignă	skilt	insigna	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;SG
skilt	divorțat	skilt	divorțat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
skilt	divortat	skilt	divorta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
lokal	locale	lokal	local	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
lokal	localnic	lokal	localnic	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
held	norocul	held	noroc	N;INDF;NEUT;SG	N;DEF;MASC;SG
samtidigt	simultane	samtidigt	simultan	ADV	ADJ;INDF;FEM;PL
samtidigt	simultană	samtidigt	simultan	ADV	ADJ;INDF;FEM;SG
praktisk	practice	praktisk	practica	ADJ;INDF;SG	
praktisk	practică	praktisk	practica	ADJ;INDF;SG	V;IND;SG;3;PST;FIN
praktisk	practic	praktisk	practic	ADJ;INDF;SG	ADV
praktisk	convenabil	praktisk	convenabil	ADJ;INDF;SG	ADV
praktisk	handy	praktisk	handy	ADJ;INDF;SG	
kulturelle	cultural	kulturel	cultural	ADJ;PL	ADJ;INDF;MASC;SG
kulturelle	culturală	kulturel	cultural	ADJ;PL	ADJ;INDF;FEM;SG
medlemmerne	membri	medlem	membru	N;DEF;NEUT;PL	N;INDF;MASC;PL
musikere	muzicienii	musiker	muziciene	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
town	oraşul	town	orac	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
stillinger	pozițiile	stilling	poziție	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
stillinger	postările	stilling	postare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tårn	tower	tårn	tower	N;INDF;NEUT;SG	PROPN
tårn	turnul	tårn	turn	N;INDF;NEUT;SG	N;DEF;MASC;SG
tårn	tura	tårn	tură	N;INDF;NEUT;SG	N;DEF;FEM;SG
institutioner	instituțiile	institution	instituție	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
brødre	fratii	broder	frate	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
brødre	frații	broder	frate	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
brødre	fratilor	broder	frate	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
brede	larg	bred	larg	ADJ;PL	ADV
brede	largă	bred	larg	ADJ;PL	ADJ;INDF;FEM;SG
driver	derivă	drive	deriv	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
driver	sofer	drive	sofer	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
