kategória	категории	kategória	категория	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
počítač	computer	počítač	computer	N;INAN;NOM;MASC;SG	PROPN
kola	круглая	kolo	круглый	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
kola	круглые	kolo	круглый	N;NOM;NEUT;PL	ADJ;NOM;PL
kola	раунд	kolo	раунд	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
kultúrny	культурные	kultúrny	культурный	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
reči	речь	reč	речь	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
reči	речи	reč	речь	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
bad	плохо	bad	плохой	PROPN;ANIM;NOM;MASC;SG	ADJ;NEUT;SG
bad	плохой	bad	плохой	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
bad	bad	bad	bad	PROPN;ANIM;NOM;MASC;SG	PROPN
bad	плохая	bad	плохой	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
cintorín	кладбища	cintorina	кладбище	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
henri	анри	henri	анри	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
účastník	участником	účastník	участник	N;ANIM;NOM;MASC;SG	N;ANIM;INS;MASC;SG
účastník	участника	účastník	участник	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
real	real	real	real	N;INAN;NOM;MASC;SG	PROPN
real	настоящий	real	настоящий	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
real	настоящие	real	настоящий	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
real	настоящая	real	настоящий	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
real	реальные	real	реальный	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
úspešný	успешные	úspešný	успешный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
úspešný	успешно	úspešný	успешно	ADJ;ANIM;NOM;MASC;SG	ADV
úspešný	успешного	úspešný	успешный	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;MASC;SG
úspešný	успех	úspešný	успех	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
úspešný	успеха	úspešný	успех	ADJ;ANIM;NOM;MASC;SG	N;INAN;GEN;MASC;SG
letecká	авиация	letecký	авиация	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
letecká	авиации	letecký	авиация	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
pridal	добавлены	pridať	добавить	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
var	var	var	var		PROPN
postavu	характер	postava	характер	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
postavu	персонаж	postava	персонаж	N;ACC;FEM;SG	N;ANIM;NOM;MASC;SG
postavu	символ	postava	символ	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
nesprávne	неправильный	nesprávny	неправильный	ADV	ADJ;NOM;MASC;SG
nesprávne	неверное	nesprávny	неверный	ADV	ADJ;NOM;NEUT;SG
nesprávne	неверный	nesprávny	неверный	ADV	ADJ;NOM;MASC;SG
nesprávne	неверно	nesprávny	неверный	ADV	ADJ;NEUT;SG
nesprávne	неправильный	nesprávny	неправильный	ADV	ADJ;NOM;MASC;SG
nesprávne	неправильно	nesprávny	неправильный	ADV	ADJ;NEUT;SG
nesprávne	неверно	nesprávny	неверный	ADV	ADJ;NEUT;SG
chránená	охраняемых	chránený	охранять	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
chránená	защищена	chránený	защитить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
chránená	защищены	chránený	защитить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
chránená	защищен	chránený	защитить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
premiéru	премьеру	premiéra	премьер	N;ACC;FEM;SG	N;ANIM;DAT;MASC;SG
premiéru	премьера	premiéra	премьер	N;ACC;FEM;SG	N;ANIM;NOM;FEM;SG
dunajská	дунай	dunajský	дуна	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
filmová	фильм	filmový	фильм	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
filmová	кино	filmový	кино	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
filmová	фильм	filmový	фильм	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
filmová	film	filmový	film	ADJ;NOM;FEM;SG	PROPN
filmová	кино	filmový	кино	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
modulu	модуль	modul	модуль	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
apple	яблочный	apple	яблочный	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
apple	apple	apple	эппл	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
prieskum	разведку	prieskum	разведка	N;INAN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
prieskum	обследования	prieskum	обследование	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
prieskum	разведывательный	prieskum	разведывательный	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
francis	франсис	francis	франсис	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
francis	фрэнсис	francis	фрэнсис	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
francis	франциск	francis	франциск	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
francis	френсис	francis	френсис	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
samostatne	одна	samostatne	один	ADV	DET;NOM;FEM;SG
samostatne	одни	samostatne	один	ADV	DET;NOM;PL
samostatne	один	samostatne	один	ADV	NUM;NOM;MASC
akadémia	академии	akadémia	академия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
psa	psa	pes	psa	N;INAN;NOM;MASC;SG	PROPN
psa	собака	pes	собака	N;INAN;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
psa	пес	pes	пес	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
psa	пёс	pes	пёс	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
osobnosť	persona	osobnosť	persona	N;NOM;FEM;SG	PROPN
osobnosť	личности	osobnosť	личность	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
konflikt	конфликты	konflikt	конфликт	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
den	день	den	день	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
den	day	den	day	PROPN;ANIM;NOM;MASC;SG	PROPN
den	дэй	den	дэй	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
den	логово	den	логово	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
den	ден	den	день	PROPN;ANIM;NOM;MASC;SG	
politiku	политика	politika	политика	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
demokratickej	демократический	demokratický	демократический	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
demokratickej	демократические	demokratický	демократический	ADJ;GEN;FEM;SG	ADJ;NOM;PL
demokratickej	демократическое	demokratický	демократический	ADJ;GEN;FEM;SG	ADJ;NOM;NEUT;SG
demokratickej	демократической	demokratický	демократический	ADJ;GEN;FEM;SG	ADJ;INS;FEM;SG
demokratickej	демократическая	demokratický	демократический	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG
žiakov	ученики	žiak	ученик	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
žiakov	зрачки	žiak	зрачок	N;ANIM;ACC;MASC;PL	N;INAN;NOM;MASC;PL
žiakov	учащиеся	žiak	учащийся	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
žiakov	школьники	žiak	школьник	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
kritik	критик	kritik	критик	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kritik	критика	kritik	критика	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
politike	политики	politika	политика	N;DAT;FEM;SG	N;ANIM;NOM;MASC;PL
politike	политика	politika	политика	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
elektrický	электрические	elektrický	электрический	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
elektrický	электрических	elektrický	электрический	ADJ;INAN;NOM;MASC;SG	ADJ;GEN;PL
elektrický	электрик	elektrický	электрик	ADJ;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
elektrický	electric	elektrický	electric	ADJ;INAN;NOM;MASC;SG	PROPN
svätá	сен	svätý	сен	ADJ;NOM;FEM;SG	
svätá	сент	svätý	сент	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
svätá	святые	svätý	святой	ADJ;NOM;FEM;SG	ADJ;NOM;PL
svätá	святейший	svätý	святой	ADJ;NOM;FEM;SG	ADJ;NOM;RL;MASC;SG
edu	edu	edu	edu	N;INAN;NOM;MASC;SG	PROPN
posledným	последние	posledný	последний	ADJ;INS;NEUT;SG	ADJ;NOM;PL
posledným	последнее	posledný	последний	ADJ;INS;NEUT;SG	ADJ;NOM;NEUT;SG
posledným	last	posledný	last	ADJ;INS;NEUT;SG	PROPN
posledným	последний	posledný	последний	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;SG
posledným	последняя	posledný	последний	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;SG
orgán	body	orgán	body	N;INAN;NOM;MASC;SG	PROPN
orgán	тела	orgán	тело	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
orgán	полномочия	orgán	полномочие	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
pozadí	фон	pozadie	фон	N;NOM;NEUT;SG	PART
pozadí	справочный	pozadie	справочный	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
austrálsky	австралии	austrálsky	австралия	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;PL
miestna	локальные	miestny	локальный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
miestna	местных	miestny	местный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
miestna	местные	miestny	местный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
klubov	клубы	klub	клуб	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
planéta	планете	planéta	планета	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
zime	зимняя	zimať	зимний	ADV	ADJ;NOM;FEM;SG
zime	зимний	zimať	зимний	ADV	ADJ;NOM;MASC;SG
zime	зима	zimať	зима	ADV	N;INAN;NOM;FEM;SG
zime	винтер	zimať	винтер	ADV	N;ANIM;NOM;MASC;SG
zime	зимние	zimať	зимний	ADV	ADJ;NOM;PL
manželstvo	браки	manželstvo	брак	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
rekonštrukcia	восстановить	rekonštrukcia	восстановить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
rekonštrukcia	перестроить	rekonštrukcia	перестроить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
rekonštrukcia	восстанавливать	rekonštrukcia	восстанавливать	N;NOM;FEM;SG	V;IPFV;NFIN;ACT
rekonštrukcia	реконструкцию	rekonštrukcia	реконструкция	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
hodnôt	величины	hodnota	величина	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
hodnôt	значения	hodnota	значение	N;GEN;FEM;PL	N;INAN;NOM;NEUT;PL
hodnôt	ценности	hodnota	ценность	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
obrazy	pictures	obraz	pictures	N;INAN;NOM;MASC;PL	PROPN
obrazy	живопись	obraz	живопись	N;INAN;NOM;MASC;PL	N;INAN;NOM;FEM;SG
sud	sud	sud	sud	N;INAN;NOM;MASC;SG	PROPN
široké	широкие	široký	широкий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
široké	широкого	široký	широкий	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
široké	широкие	široký	широкий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
široké	широкой	široký	широкий	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
sestry	медсестер	sestra	медсестер	N;NOM;FEM;PL	N;ANIM;GEN;FEM;PL
daný	учитывая	daný	учитывать	ADJ;ANIM;NOM;MASC;SG	V;IPFV;PRS;V.CVB;ACT
vlasy	волос	vlas	волос	N;INAN;NOM;MASC;PL	N;INAN;GEN;FEM;PL
oznámil	объявили	oznámiť	объявить	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
oznámil	объявленные	oznámiť	объявить	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
strelec	стрелка	strelec	стрелка	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
dizajn	design	dizajný	design	N;INAN;NOM;MASC;SG	PROPN
vrstiev	слои	vrstva	слой	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
interiér	внутренних	interiér	внутренний	N;INAN;NOM;MASC;SG	ADJ;GEN;PL
blok	заблокировать	blok	блокировать	N;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
blok	блокировать	blok	блокировать	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
vlny	шерсть	vlna	шерсть	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
vlny	волн	vlna	волна	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
ústavy	конституция	ústav	конституция	N;INAN;NOM;MASC;PL	N;INAN;NOM;FEM;SG
ehf	квч	ehf	квч		
indii	индию	india	индия	ADV	N;INAN;ACC;FEM;SG
indii	индия	india	индий	ADV	N;INAN;NOM;FEM;SG
indii	индии	india	индия	ADV	N;INAN;NOM;FEM;SG
štruktúru	структура	štruktúra	структура	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
mosta	мостик	most	мостик	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
mosta	мост	most	мост	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
mosta	бридж	most	бридж	N;INAN;GEN;MASC;SG	
občianske	гражданского	občiansky	гражданский	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
občianske	гражданские	občiansky	гражданский	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
občianske	гражданских	občiansky	гражданский	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
csc	csc	csc	csc		PROPN
bratov	братья	brat	брат	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
bratov	brothers	brat	brothers	N;ANIM;ACC;MASC;PL	PROPN
alexandr	alexandr	alexandr	alexandr	PROPN;ANIM;NOM;MASC;SG	PROPN
choroba	болезни	choroba	болезнь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
choroba	заболевания	choroba	заболевание	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
choroba	болезни	choroba	болезнь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
choroba	болезни	choroba	болезнь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
bohov	боги	boh	бог	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
bohov	богов	boh	бог	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
televízie	телевидение	televízia	телевидение	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
televízie	телевизор	televízia	телевизор	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
fáze	ступень	fáza	ступень	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
fáze	этап	fáza	этап	N;DAT;FEM;SG	N;INAN;NOM;MASC;SG
fáze	стадия	fáza	стадия	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
fáze	этапе	fáza	этап	N;DAT;FEM;SG	N;INAN;ESS;MASC;SG
princ	принс	princ	принс	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kráľovský	королевские	kráľovský	королевский	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
kráľovský	royal	kráľovský	royal	ADJ;ANIM;NOM;MASC;SG	PROPN
kráľovský	королевской	kráľovský	королевский	ADJ;ANIM;NOM;MASC;SG	ADJ;INS;FEM;SG
supraphon	supraphon	supraphon	supraphon	INTJ	PROPN
trasy	маршрутов	tri	маршрут	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
osobností	личности	osobnosť	личность	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
porazili	поражение	poraziť	поражение	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	N;INAN;NOM;NEUT;SG
porazili	победил	poraziť	победить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
corrèze	коррез	correz	коррез		N;INAN;NOM;MASC;SG
videl	видели	vidieť	видеть	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
videl	пила	vidieť	пила	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
videl	увидел	vidieť	видеть	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
videl	увидела	vidieť	видеть	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
primárne	начального	primárne	начальный	ADV	ADJ;GEN;MASC;SG
primárne	первичные	primárne	первичный	ADV	ADJ;NOM;PL
primárne	начальное	primárne	начальный	ADV	ADJ;NOM;NEUT;SG
štatistiky	статистика	štatistika	статистика	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
štatistiky	статистика	štatistika	статистика	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
štatistiky	статистику	štatistika	статистика	N;NOM;FEM;PL	N;INAN;ACC;FEM;SG
štatistiky	статистика	štatistika	статистика	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
štatistiky	статистику	štatistika	статистика	N;NOM;FEM;PL	N;INAN;ACC;FEM;SG
južné	южные	južný	южный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
južné	южной	južný	южный	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
južné	юг	južný	юг	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
južné	южной	južný	южный	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
existenciu	существование	existencia	существование	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
existenciu	бытие	existencia	бытие	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
peňazí	money	peniaze	money	N;INAN;GEN;MASC;PL	PROPN
peňazí	деньги	peniaze	деньги	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
airlines	airlines	airlines	airlines	N;NOM;FEM;PL	PROPN
výsledkov	результаты	výsledok	результат	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
výsledkov	результат	výsledok	результат	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;SG
ráno	morning	ráno	morning	N;NOM;NEUT;SG	PROPN
dokončená	завершил	dokončený	завершить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
dokončená	завершено	dokončený	завершить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dokončená	завершен	dokončený	завершить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
dokončená	завершена	dokončený	завершить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
využiť	эксплуатировать	využiť	эксплуатировать	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
tému	тема	téma	тема	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
tému	теме	téma	тема	N;ACC;FEM;SG	N;INAN;DAT;FEM;SG
tému	тема	téma	тема	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
početné	многочисленные	početný	многочисленный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
pozemný	наземные	pozemný	наземный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
pozemný	сухопутные	pozemný	сухопутный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
pozemný	наземных	pozemný	наземный	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
pozemný	основание	pozemný	основание	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
pokračovať	продолжить	pokračovať	продолжить	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
pokračovať	возобновить	pokračovať	возобновить	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
kalifornii	калифорния	kalifornie	калифорния	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
kalifornii	калифорнии	kalifornie	калифорния	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
športový	спортивных	športový	спортивный	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
športový	sport	športový	sport	ADJ;ANIM;NOM;MASC;SG	PROPN
športový	спорт	športový	спорт	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
známym	известные	známy	известный	ADJ;INS;MASC;SG	ADJ;NOM;PL
známym	известное	známy	известный	ADJ;INS;MASC;SG	ADJ;NOM;NEUT;SG
známym	известный	známy	известный	ADJ;INS;MASC;SG	ADJ;NOM;MASC;SG
známym	известная	známy	известный	ADJ;INS;MASC;SG	ADJ;NOM;FEM;SG
dánsko	данию	dánsko	дание	ADV	N;INAN;ACC;NEUT;SG
dánsko	дания	dánsko	дание	ADV	N;INAN;NOM;FEM;SG
dánsko	дании	dánsko	дания	ADV	N;INAN;ESS;NEUT;SG
angličtine	английский	angličtina	английский	N;DAT;FEM;SG	ADJ;NOM;MASC;SG
angličtine	английская	angličtina	английский	N;DAT;FEM;SG	ADJ;NOM;FEM;SG
riadok	линии	riadok	линия	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
riadok	line	riadok	line	N;INAN;NOM;MASC;SG	PROPN
frontu	очередь	front	очередь	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
frontu	очереди	front	очередь	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;PL
kňazi	священнослужителей	kňaz	священнослужитель	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
kňazi	священников	kňaz	священник	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
srdce	heart	srdce	heart	N;NOM;NEUT;SG	PROPN
srdce	сердцу	srdce	сердце	N;NOM;NEUT;SG	N;INAN;DAT;NEUT;SG
letecké	воздушных	letecký	воздушный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
viery	вере	viera	вера	N;NOM;FEM;PL	N;INAN;DAT;FEM;SG
viery	веру	viera	вера	N;NOM;FEM;PL	N;INAN;ACC;FEM;SG
viery	вера	viera	вера	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
viery	вера	viera	вера	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
viery	убеждений	viera	убеждение	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
zaujímavé	интересные	zaujímavý	интересный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
volá	звонок	volať	звонок	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;MASC;SG
volá	призвание	volať	призвание	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;NEUT;SG
psy	собак	pes	собака	N;INAN;NOM;MASC;PL	N;ANIM;GEN;FEM;PL
psy	собаки	pes	собака	N;INAN;NOM;MASC;PL	N;ANIM;NOM;FEM;PL
psy	псы	pes	пса	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
naše	наши	náš	наш	DET;NOM;NEUT;SG;1	DET;NOM;PL
naše	наши	náš	наш	DET;NOM;NEUT;SG;1	DET;NOM;PL
úprava	корректировки	úprava	корректировка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
úprava	модификации	úprava	модификация	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
úprava	редактирования	úprava	редактирование	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
streda	среды	streda	среда	PROPN;ANIM;NOM;MASC;SG	N;INAN;GEN;FEM;SG
streda	среда	streda	среда	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
streda	среду	streda	среда	PROPN;ANIM;NOM;MASC;SG	N;INAN;ACC;FEM;SG
priestorov	помещение	priestor	помещение	N;INAN;GEN;MASC;PL	N;INAN;NOM;NEUT;SG
priestorov	помещения	priestor	помещение	N;INAN;GEN;MASC;PL	N;INAN;NOM;NEUT;PL
srbsko	сербии	srbsko	сербия	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
ernst	эрнст	ernst	эрнст	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vendée	вандея	vendé	вандея	ADV	N;INAN;NOM;FEM;SG
rozšírené	расширенный	rozšírený	расширить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
rozšírené	расширенная	rozšírený	расширить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
rozšírené	расширенное	rozšírený	расширить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
rozšírené	продлен	rozšírený	продлить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
rozšírené	расширенная	rozšírený	расширить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
rozšírené	расширенный	rozšírený	расширить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
rozšírené	расширена	rozšírený	расширный	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
rozšírené	расширенный	rozšírený	расширить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
rozšírené	передовые	rozšírený	передовой	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;PL
rozšírené	передовых	rozšírený	передовой	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;GEN;PL
banka	bank	banka	bank	N;NOM;FEM;SG	PROPN
banka	банка	banka	банк	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
spor	споры	spor	спор	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
spor	споры	spor	спор	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
spor	спора	spor	спор	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
vzdušné	воздушных	vzdušný	воздушный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
