que	to	que	ten	CONJ	DET;NOM;NEUT;SG
ventas	prodej	venta	prodej	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
ventas	prodejní	venta	prodejní	N;FEM;PL	ADJ;NOM;FEM;SG;POS
cambió	změněna	cambiar	změněný	V;IND;SG;3;PST;FIN	ADJ;POS;V.PTCP;PASS
cambió	změněné	cambiar	změněný	V;IND;SG;3;PST;FIN	ADJ;NOM;NEUT;SG;POS
cambió	změněno	cambiar	změněný	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
scott	scott	scott	scott	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
contexto	souvislosti	contexto	souvislost	N;MASC;SG	N;NOM;FEM;PL;POS
propiedades	majetek	propiedad	majetek	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
propiedades	nemovitost	propiedad	nemovitost	N;FEM;PL	N;NOM;FEM;SG;POS
propiedades	vlastnost	propiedad	vlastnost	N;FEM;PL	N;NOM;FEM;SG;POS
enfermedades	nemoc	enfermedad	nemoc	N;FEM;PL	N;NOM;FEM;SG;POS
enfermedades	onemocnění	enfermedad	onemocnění	N;FEM;PL	N;NOM;NEUT;SG;POS
enfermedades	onemocnění	enfermedad	onemocnění	N;FEM;PL	N;NOM;NEUT;SG;POS
cola	fronty	cola	fronta	N;FEM;SG	N;NOM;FEM;PL;POS
cola	nb	cola	nb	N;FEM;SG	PROPN;MASC;POS
cola	lepidla	cola	lepidlo	N;FEM;SG	N;NOM;NEUT;PL;POS
cola	coly	cola	cola	N;FEM;SG	N;NOM;FEM;PL;POS
cola	cola	cola	cola	N;FEM;SG	PROPN;NOM;FEM;SG;POS
exteriores	venkovní	exterior	venkovní	ADJ;PL	ADJ;NOM;MASC;SG;POS
exteriores	vnější	exterior	vnější	ADJ;PL	ADJ;NOM;MASC;SG;POS
asesinato	vraždy	asesinato	vražda	N;MASC;SG	N;NOM;FEM;PL;POS
natal	natal	natal	natala	ADJ;SG	N;INAN;NOM;MASC;SG;POS
recibir	přijímající	recibir	přijímající	V;NFIN	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
recibir	příjem	recibir	příjem	V;NFIN	N;INAN;NOM;MASC;SG;POS
lograr	dosahování	lograr	dosahování	V;NFIN	N;NOM;NEUT;SG;POS
lograr	dosažení	lograr	dosažení	V;NFIN	N;NOM;NEUT;SG;POS
lograr	dosažení	lograr	dosažení	V;NFIN	N;NOM;NEUT;SG;POS
juntos	spolu	junto	spolu	ADJ;MASC;PL	ADV
juntos	společně	junto	společně	ADJ;MASC;PL	ADV;POS
juntos	dohromady	junto	dohromady	ADJ;MASC;PL	ADV
individuales	dvouhra	individual	dvouhra	ADJ;PL	N;NOM;FEM;SG;POS
individuales	jednotlivec	individual	jednotlivec	ADJ;PL	N;ANIM;NOM;MASC;SG;POS
individuales	individuální	individual	individuální	ADJ;PL	ADJ;NOM;MASC;SG;POS
individuales	jedinec	individual	jedinec	ADJ;PL	N;ANIM;NOM;MASC;SG;POS
individuales	jednotlivci	individual	jednotlivec	ADJ;PL	N;ANIM;NOM;MASC;PL;POS
individuales	jedinci	individual	jedinec	ADJ;PL	N;ANIM;NOM;MASC;PL;POS
individuales	jednotlivců	individual	jednotlivec	ADJ;PL	N;ANIM;GEN;MASC;PL;POS
individuales	jednotlivce	individual	jednotlivec	ADJ;PL	N;ANIM;ACC;MASC;PL;POS
machos	samec	macho	samec	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
machos	mužské	macho	mužský	N;MASC;PL	ADJ;NOM;MASC;PL;POS
machos	muž	macho	muž	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
machos	mužský	macho	mužský	N;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
hacienda	irs	hacienda	irs	N;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
paris	paříž	pari	paříž	N;SG	PROPN;NOM;FEM;SG;POS
chan	chan	chan	chan	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
sufrió	trpěli	sufrir	trpět	V;IND;SG;3;PST;FIN	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
sufrió	trpěla	sufrir	trpět	V;IND;SG;3;PST;FIN	V;POS;PST;V.PTCP;ACT
roca	skály	roca	skála	N;FEM;SG	N;NOM;FEM;PL;POS
roca	skalní	roca	skalní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
roca	roca	roca	rok	N;FEM;SG	PROPN;NOM;MASC;SG;POS
cargos	obvinění	cargo	obvinění	N;MASC;PL	N;NOM;NEUT;SG;POS
cargos	poplatek	cargo	poplatek	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
cargos	obvinění	cargo	obvinění	N;MASC;PL	N;NOM;NEUT;SG;POS
cargos	nálož	cargo	nálož	N;MASC;PL	N;NOM;FEM;SG;POS
cargos	nabít	cargo	nabít	N;MASC;PL	V;POS;NFIN
consta	složena	constar	složený	V;IND;SG;3;PRS;FIN	ADJ;POS;V.PTCP;PASS
religiosos	náboženský	religioso	náboženský	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
religiosos	náboženská	religioso	náboženský	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
religiosos	náboženské	religioso	náboženský	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
pintores	malíře	pintor	malíř	N;MASC;PL	N;ANIM;ACC;MASC;SG;POS
filipinas	filipínské	filipino	filipínský	N;FEM;PL	ADJ;NOM;MASC;SG;POS
intervención	zásahy	intervención	zásah	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
intervención	intervenční	intervención	intervenční	N;FEM;SG	ADJ;NOM;MASC;SG;POS
ingreso	příjmy	ingreso	příjem	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
ingreso	výnosy	ingreso	výnos	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
europeos	evropská	europeo	evropský	N;MASC;PL	ADJ;NOM;FEM;SG;POS
europeos	evropské	europeo	evropský	N;MASC;PL	ADJ;NOM;MASC;SG;POS
europeos	evropský	europeo	evropský	N;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
permaneció	zůstaly	permanecer	zůstat	V;IND;SG;3;PST;FIN	V;INAN;PL;POS;PST;V.PTCP;ACT
documental	dokument	documental	dokument	ADJ;SG	N;INAN;NOM;MASC;SG;POS
expansión	rozbalit	expansión	rozbalit	N;FEM;SG	V;PFV;POS;NFIN
expansión	rozšířit	expansión	rozšířit	N;FEM;SG	V;PFV;POS;NFIN
convertido	konvertoval	convertido	konvertovat	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
tradicionales	tradiční	tradicional	tradiční	ADJ;PL	ADJ;NOM;MASC;SG;POS
noreste	severovýchodní	noreste	severovýchodní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
noreste	severovýchodní	noreste	severovýchodní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
noreste	severovýchod	noreste	severovýchod	N;MASC;SG	ADJ;GEN;MASC;SG;POS
familiar	rodina	familiar	rodina	ADJ;SG	N;NOM;FEM;SG;POS
familiar	rodinné	familiar	rodinný	ADJ;SG	ADJ;NOM;MASC;PL;POS
familiar	rodinka	familiar	rodina	ADJ;SG	N;NOM;FEM;SG;POS
riesgo	riskovat	riesgo	riskovat	N;MASC;SG	V;POS;NFIN
riesgo	rizika	riesgo	riziko	N;MASC;SG	N;NOM;NEUT;PL;POS
desambiguación	rozcestník	desambiguación	rozcestník	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG;POS
caza	loví	caza	lovit	N;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
caza	hunt	caza	hunt	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
caza	lovit	caza	lovit	N;FEM;SG	V;IPFV;POS;NFIN
caza	lovecké	caza	lovecký	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
reacción	reakční	reacción	reakční	N;FEM;SG	ADJ;NOM;MASC;SG;POS
llamados	volal	llamado	volat	ADJ;MASC;PL;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
llamados	zavolal	llamado	zavolat	ADJ;MASC;PL;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
llamados	volala	llamado	volat	ADJ;MASC;PL;V.PTCP	V;IPFV;POS;PST;V.PTCP;ACT
llamados	volali	llamado	volat	ADJ;MASC;PL;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
guerrero	guerrero	guerrero	guerrero	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
seguido	následovalo	seguido	následovat	ADJ;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP;ACT
seguido	následovala	seguido	následovat	ADJ;MASC;SG;V.PTCP	V;IPFV;POS;PST;V.PTCP;ACT
seguido	sledoval	seguido	sledovat	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
seguido	následoval	seguido	následovat	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
tramo	protáhnout	tramo	protáhnout	N;MASC;SG	V;POS;NFIN
tramo	natáhnout	tramo	natáhnout	N;MASC;SG	V;POS;NFIN
uefa	uefa	uefa	uefa	N;FEM;SG	PROPN;FEM;POS
representante	reprezentativní	representante	reprezentativní	N;SG	ADJ;NOM;MASC;SG;POS
rugby	ragby	rugby	ragba	N;MASC;SG	N;NOM;FEM;PL;POS
rugby	rugby	rugby	rugba	N;MASC;SG	N;NOM;FEM;PL;POS
chris	chris	chris	chris	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
chris	chrise	chris	chris	PROPN	N;ANIM;ACC;MASC;SG;POS
galicia	galicie	galicia	galicie	N;FEM;SG	PROPN;NOM;FEM;SG;POS
max	max	max	maximum	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
max	maxe	max	maxe	PROPN	N;ANIM;ACC;MASC;SG;POS
max	maximálně	max	maximálně	PROPN	ADV;POS
max	maxi	max	maxi	PROPN	N;NOM;NEUT;SG;POS
cubierta	pokryté	cubierto	pokrytý	ADJ;FEM;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
cubierta	krýt	cubierto	krýt	ADJ;FEM;SG;V.PTCP	V;POS;NFIN
cubierta	obal	cubierto	obal	ADJ;FEM;SG;V.PTCP	N;INAN;NOM;MASC;SG;POS
cubierta	krytí	cubierto	krytí	ADJ;FEM;SG;V.PTCP	N;NOM;NEUT;SG;POS
cubierta	pokrytí	cubierto	pokrytí	ADJ;FEM;SG;V.PTCP	N;NOM;NEUT;SG;POS
cubierta	paluba	cubierto	paluba	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;SG;POS
cubierta	palubě	cubierto	paluba	ADJ;FEM;SG;V.PTCP	N;DAT;FEM;SG;POS
cubierta	palubu	cubierto	paluba	ADJ;FEM;SG;V.PTCP	N;ACC;FEM;SG;POS
cubierta	paluby	cubierto	paluba	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;PL;POS
escocia	skotsko	escocia	skotsko	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
escocia	skotska	escocia	skotsko	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
simon	simone	simon	simone	N;MASC;SG	PROPN;NOM;FEM;SG;POS
simon	simon	simon	simon	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
amarillo	žluté	amarillo	žlutý	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
amarillo	amarilla	amarillo	amarilla	ADJ;MASC;SG	N;NOM;FEM;SG;POS
piel	kožené	piel	kožený	N;FEM;SG	ADJ;NOM;MASC;PL;POS
piel	kožešiny	piel	kožešina	N;FEM;SG	N;NOM;FEM;PL;POS
sergio	sergej	sergio	sergej	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
sergio	sergio	sergio	sergio	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
sergio	sergej	sergio	sergej	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
primavera	jarní	primavera	jarní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
mariano	mariano	mariano	mariano	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
mariano	mariano	mariano	mariano	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
mariano	marian	mariano	marian	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
gas	plynové	gas	plynový	N;MASC;SG	ADJ;NOM;MASC;PL;POS
gas	plyny	gas	plyn	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
diferencias	rozdíl	diferencia	rozdíl	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
diferencias	diff	diferencia	diff	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
dimensiones	dimenze	dimensión	dimenze	N;FEM;PL	N;NOM;FEM;SG;POS
dimensiones	dimenzi	dimensión	dimenze	N;FEM;PL	N;ACC;FEM;SG;POS
dimensiones	dimenze	dimensión	dimenze	N;FEM;PL	N;NOM;FEM;SG;POS
dimensiones	rozměr	dimensión	rozměr	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
fusión	sloučit	fusión	sloučit	N;FEM;SG	V;PFV;POS;NFIN
eje	osy	eje	osa	N;MASC;SG	N;NOM;FEM;PL;POS
america	ameriky	america	amerika	N;FEM;SG	PROPN;NOM;FEM;SG;POS
mary	mary	mary	mara	N;FEM;SG	PROPN;FEM;POS
formando	formování	formar	formování	V;V.MSDR	N;NOM;NEUT;SG;POS
formando	tvořící	formar	tvořící	V;V.MSDR	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
nacidos	narodil	nacido	narodit	ADJ;MASC;PL;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
nacidos	narozena	nacido	narozený	ADJ;MASC;PL;V.PTCP	ADJ;POS;V.PTCP;PASS
nacidos	narozen	nacido	narozený	ADJ;MASC;PL;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
php	php	php	php	N;MASC;SG	PROPN;NOM;MASC;SG;POS
canto	zpívej	canto	zpívej	N;MASC;SG	V;IMP;SG;2;POS;FIN
canto	zpívat	canto	zpívat	N;MASC;SG	V;IPFV;POS;NFIN
canto	zpívám	canto	zpívam	N;MASC;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
idiomas	jazyk	idioma	jazyk	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
directa	direct	directo	direct	ADJ;FEM;SG	N;NOM;MASC;SG;POS
viena	vídni	vieno	vídeň	N;FEM;SG	PROPN;DAT;FEM;SG;POS
viena	vídeň	vieno	vídeň	N;FEM;SG	PROPN;NOM;FEM;SG;POS
corrientes	corrientes	corriente	corrientes	N;FEM;PL	PROPN;NOM;MASC;SG;POS
poemas	básní	poema	báseň	N;MASC;PL	N;INS;FEM;SG;POS
presentado	předložené	presentado	předložený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
presentado	předkládané	presentado	předkládaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;PL;POS
presentado	předložila	presentado	předložit	ADJ;MASC;SG;V.PTCP	V;PFV;POS;PST;V.PTCP;ACT
presentado	předložené	presentado	předložený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
presentado	předloženy	presentado	předložený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;PL;POS;V.PTCP;PASS
presentado	podal	presentado	podat	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
palma	palm	palma	palm	N;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
cielo	sky	cielo	ska	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
cielo	nebeský	cielo	beský	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;NEG
dinamarca	dánsko	dinamarco	dánský	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
dinamarca	dánský	dinamarco	dánský	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
dinamarca	dánská	dinamarco	dánský	N;FEM;SG	ADJ;NOM;FEM;SG;POS
dinamarca	dánské	dinamarco	dánský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
excepto	vyjma	excepto	vyjma	ADP	N;NOM;FEM;SG;POS
minnesota	minnesotě	minnesota	minnesot	N;MASC;SG	PROPN;DAT;FEM;SG;POS
pico	pico	pico	pico	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
pico	špičkový	pico	špičkový	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
peña	pena	peña	pena	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
describe	popište	describir	popišít	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;POS;FIN
adaptación	adaptivní	adaptación	adaptivní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
adaptación	přizpůsobit	adaptación	přizpůsobit	N;FEM;SG	V;PFV;POS;NFIN
voces	zpěv	voz	zpěv	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
utilizada	použité	utilizado	použitý	ADJ;FEM;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
utilizada	využívané	utilizado	využívaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;PL;POS
bob	bob	bob	bob	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
bob	boba	bob	boba	PROPN	N;ANIM;ACC;MASC;SG;POS
individual	individuálně	individual	individuálně	ADJ;SG	ADV;POS
individual	jednotlivě	individual	jednotlivě	ADJ;SG	ADV;POS
individual	samostatně	individual	samostatně	ADJ;SG	ADV;POS
individual	jednotlivec	individual	jednotlivec	ADJ;SG	N;ANIM;NOM;MASC;SG;POS
individual	jedinec	individual	jedinec	ADJ;SG	N;ANIM;NOM;MASC;SG;POS
once	eleven	once	elevený	NUM;PL	N;INAN;NOM;MASC;SG;POS
once	jedenáct	once	jedenáct	NUM;PL	NUM;NOM;SG
once	kdysi	once	kdysi	NUM;PL	ADV
once	jednou	once	jednou	NUM;PL	ADV
descubiertos	objevil	descubierto	objevit	ADJ;MASC;PL;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
descubiertos	objeven	descubierto	objevený	ADJ;MASC;PL;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
descubiertos	objevili	descubierto	objevit	ADJ;MASC;PL;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
descubiertos	objevila	descubierto	objevit	ADJ;MASC;PL;V.PTCP	V;PFV;POS;PST;V.PTCP;ACT
esperanza	hope	esperanza	hopně	N;FEM;SG	PROPN;NOM;MASC;SG;POS
esperanza	doufám	esperanza	doufat	N;FEM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
esperanza	doufat	esperanza	doufat	N;FEM;SG	V;IPFV;POS;NFIN
compañero	spolubydlící	compañero	spolubydlící	N;MASC;SG	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
medieval	středověké	medieval	středověký	ADJ;SG	ADJ;NOM;FEM;PL;POS
teresa	teresa	teresa	teresa	N;FEM;SG	PROPN;NOM;FEM;SG;POS
alfredo	alfredo	alfredo	alfrédo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
alfredo	alfred	alfredo	alfréd	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
trabajando	pracující	trabajar	pracující	V;V.MSDR	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
trabajando	pracovní	trabajar	pracovní	V;V.MSDR	ADJ;NOM;MASC;SG;POS
emilio	emile	emilio	emile	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
emilio	emile	emilio	emile	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
emilio	emil	emilio	emil	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
emilio	emilio	emilio	emilio	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
kansas	kansas	kansa	kansas	N;FEM;PL	PROPN;NOM;NEUT;SG;POS
kansas	kansasu	kansa	kansas	N;FEM;PL	PROPN;INAN;GEN;MASC;SG;POS
blue	blue	blue	blue	N	PROPN;NOM;MASC;SG;POS
blue	modrý	blue	modrý	N	ADJ;INAN;NOM;MASC;SG;POS
blue	modré	blue	modrý	N	ADJ;NOM;NEUT;SG;POS
blue	modrá	blue	modrý	N	ADJ;NOM;FEM;SG;POS
blue	modře	blue	modře	N	ADV;POS
secreto	tajný	secreto	tajný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
secreto	tajná	secreto	tajný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
secreto	tajné	secreto	tajný	N;MASC;SG	ADJ;NOM;MASC;SG;POS
secreto	tajnosti	secreto	tajnost	N;MASC;SG	N;NOM;FEM;PL;POS
colombiano	kolumbijské	colombiano	kolumbijský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
colombiano	kolumbie	colombiano	kolumbie	N;MASC;SG	PROPN;NOM;FEM;SG;POS
colombiano	kolumbijské	colombiano	kolumbijský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
inferiores	podřadné	inferior	podřadný	ADJ;PL	ADJ;NOM;NEUT;SG;POS
peligro	ohrožené	peligro	ohrožený	N;MASC;SG	ADJ;NOM;MASC;PL;POS
peligro	ohrožený	peligro	ohrožený	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
peligro	ohrožená	peligro	ohrožený	N;MASC;SG	ADJ;NOM;FEM;SG;POS
arroyo	brook	arroyo	brook	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
arroyo	arroyo	arroyo	arroyo	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
latino	latinské	latino	latinský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
latino	latinsky	latino	latinsky	N;MASC;SG	ADV;POS
rama	rama	rama	rama	N;FEM;SG	PROPN;NOM;MASC;SG;POS
rama	pobočky	rama	pobočka	N;FEM;SG	N;NOM;FEM;PL;POS
argentinos	argentinských	argentino	argentinský	N;MASC;PL	ADJ;ANIM;GEN;MASC;PL;POS
argentinos	argentinské	argentino	argentinský	N;MASC;PL	ADJ;NOM;NEUT;SG;POS
característica	charakteristické	característica	charakteristický	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
raúl	raul	raúl	raul	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
raúl	raúl	raúl	raúl	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
morales	morální	moral	morální	ADJ;PL	ADJ;NOM;MASC;SG;POS
morales	morales	moral	morales	ADJ;PL	PROPN;ANIM;NOM;MASC;SG;POS
estudiar	studium	estudiar	studium	V;NFIN	N;NOM;NEUT;SG;POS
estudiar	studium	estudiar	studium	V;NFIN	N;NOM;NEUT;SG;POS
estudiar	studijní	estudiar	studijní	V;NFIN	ADJ;NOM;MASC;PL;POS
estudiar	studie	estudiar	studie	V;NFIN	N;NOM;FEM;PL;POS
society	společnosti	society	společnost	N;SG	N;NOM;FEM;PL;POS
comentario	komentovat	comentario	komentovat	N;MASC;SG	V;POS;NFIN
comentario	komentáře	comentario	komentář	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
comentario	připomínky	comentario	připomínka	N;MASC;SG	N;NOM;FEM;PL;POS
comentario	komentáře	comentario	komentář	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
comentario	poznámky	comentario	poznámka	N;MASC;SG	N;NOM;FEM;PL;POS
ramírez	ramirez	ramírez	ramirez	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
sexual	sexuálně	sexual	sexuálně	ADJ;SG	ADV;POS
libres	volná	libre	volný	ADJ;PL	ADJ;NOM;FEM;SG;POS
libres	volné	libre	volný	ADJ;PL	ADJ;NOM;NEUT;SG;POS
libres	volný	libre	volný	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
libres	zdarma	libre	zdarma	ADJ;PL	ADV
llevado	nesl	llevado	nést	ADJ;MASC;SG;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
llevado	nesla	llevado	nést	ADJ;MASC;SG;V.PTCP	V;POS;PST;V.PTCP;ACT
llevado	nesli	llevado	nést	ADJ;MASC;SG;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
jackson	jackson	jackson	jackson	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
enemigos	nepříteli	enemigo	nepřítel	N;MASC;PL	N;ANIM;DAT;MASC;SG;POS
enemigos	nepřítel	enemigo	nepřítel	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
enemigos	nepřítel	enemigo	nepřítel	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
silva	silva	silva	silva	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
éxitos	úspěšnost	éxito	úspěšnost	N;MASC;PL	N;NOM;FEM;SG;POS
éxitos	úspěch	éxito	úspěch	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
victorias	vyhraje	victoria	vyhrát	N;FEM;PL	V;IND;SG;3;POS;PRS;FIN;ACT
victorias	vítězí	victoria	vítězit	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
victorias	vyhrává	victoria	vyhrávat	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
puestos	pozic	puesto	pozice	ADJ;MASC;PL;V.PTCP	N;GEN;FEM;PL;POS
puestos	polohy	puesto	poloha	ADJ;MASC;PL;V.PTCP	N;NOM;FEM;PL;POS
puestos	pozice	puesto	pozice	ADJ;MASC;PL;V.PTCP	N;NOM;FEM;SG;POS
puestos	příspěvky	puesto	příspěvek	ADJ;MASC;PL;V.PTCP	N;INAN;NOM;MASC;PL;POS
puestos	příspěvků	puesto	příspěvek	ADJ;MASC;PL;V.PTCP	N;INAN;GEN;MASC;PL;POS
puestos	stánky	puesto	stánek	ADJ;MASC;PL;V.PTCP	N;INAN;NOM;MASC;PL;POS
científica	vědce	científico	vědec	ADJ;FEM;SG	N;ANIM;ACC;MASC;PL;POS
científica	vědci	científico	vědec	ADJ;FEM;SG	N;ANIM;NOM;MASC;PL;POS
científica	vědec	científico	vědec	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG;POS
guía	průvodci	guía	průvodce	N;FEM;SG	N;ANIM;NOM;MASC;PL;POS
podrían	mohl	poder	moci	V;COND;PL;3;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
podrían	mohla	poder	moci	V;COND;PL;3;FIN	V;POS;PST;V.PTCP;ACT
arturo	arthur	arturo	arthur	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
arturo	artur	arturo	artura	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
arturo	arturo	arturo	arturo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
superiores	nadřízený	superior	nadřízený	ADJ;PL	ADJ;ANIM;NOM;MASC;SG;POS
frase	fráze	frase	fráze	N;FEM;SG	N;NOM;FEM;PL;POS
renta	pronajmout	renta	pronajmout	N;FEM;SG	V;POS;NFIN
renta	příjmy	renta	příjem	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
renta	výnosy	renta	výnos	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
negocios	obchod	negocio	obchod	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
negocios	obchodní	negocio	obchodní	N;MASC;PL	ADJ;NOM;MASC;SG;POS
negocios	podnikání	negocio	podnikání	N;MASC;PL	N;NOM;NEUT;SG;POS
