бухгалтер	محاسب	бухгалтер	محاسب	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
системна	مشین.	системний	مشین.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
трубу	(	труба	(	N;INAN;ACC;FEM;SG	
трубу	صفیر.	труба	صفیر.	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
трубу	on	труба	on	N;INAN;ACC;FEM;SG	
трубу	دھات	труба	دھات	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
трубу	نلکی	труба	نلکی	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
трубу	انبوب.	труба	انبوب.	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
трубу	نالی	труба	نالی	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
комфорт	تسلی	комфорт	تسلی		N;NOM;FEM;SG;3
комфорт	ہمدم	комфорт	ہمدم		
комфорт	تشفّی	комфорт	تشفّی		PROPN;NOM;MASC;SG;3
комфорт	دلاسا	комфорт	دلاسا		V;PFV;MASC;SG;V.PTCP;ACT
анжеліка	انجلیق.	анжеліка	انجلیق.	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
натуральний	بلاسنگھار.	натуральний	بلاسنگھار.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
натуральний	مطابق	натуральний	مطابق	ADJ;NOM;MASC;SG	ADP
натуральний	ازخود.	натуральний	ازخود.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
натуральний	بلاسنگھار.	натуральний	بلاسنگھار.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
натуральний	مطابق	натуральний	مطابق	ADJ;NOM;MASC;SG	ADP
натуральний	ازخود.	натуральний	ازخود.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
запускати	اضطراری	запускати	اضطراری	V;IPFV;NFIN	N;NOM;MASC;SG;3
запускати	حیرت	запускати	حیرت	V;IPFV;NFIN	N;NOM;MASC;SG;3
запускати	up	запускати	up	V;IPFV;NFIN	
запускати	لاگو	запускати	لاگو	V;IPFV;NFIN	ADJ
запускати	(	запускати	(	V;IPFV;NFIN	
запускати	دوڑ	запускати	دوڑ	V;IPFV;NFIN	N;NOM;MASC;SG;3
запускати	(	запускати	(	V;IPFV;NFIN	
запускати	حملہ	запускати	حملہ	V;IPFV;NFIN	N;NOM;MASC;SG;3
запускати	(	запускати	(	V;IPFV;NFIN	
запускати	چڑھائی	запускати	چڑھا	V;IPFV;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
викинути	مقدار	викинути	مقدار	V;PFV;NFIN	N;NOM;MASC;SG;3
викинути	سمت	викинути	سمت	V;PFV;NFIN	N;NOM;MASC;SG;3
викинути	ختم	викинути	ختم	V;PFV;NFIN	N;NOM;MASC;SG;3
викинути	درجے	викинути	درجہ	V;PFV;NFIN	
викинути	(	викинути	(	V;PFV;NFIN	
викинути	زُہول	викинути	زُہول	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
викинути	رشوت.	викинути	رشوت.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
викинути	حالت	викинути	حالت	V;PFV;NFIN	N;NOM;FEM;SG;3
викинути	زور	викинути	زور	V;PFV;NFIN	N;NOM;MASC;SG;3
викинути	توانائی	викинути	توانائی	V;PFV;NFIN	N;NOM;FEM;SG;3
викинути	ترنگ	викинути	ترنگ	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
шпиль	مخروطی	шпиль	مخروطی	N;INAN;NOM;MASC;SG	ADJ
вінні	چھچّی.	вінний	چھچّی.	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сміливість	دلیری	сміливість	دلیری	N;INAN;NOM;FEM;SG	ADJ
сміливість	دلیری	сміливість	دلیری	N;INAN;NOM;FEM;SG	ADJ
викупити	(	викупити	(	V;PFV;NFIN	
викупити	نبھانا.	викупити	نبھانا.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
викупити	(	викупити	(	V;PFV;NFIN	
юніон	اتفاق	юніон	اتفاق	PROPN;INAN;NOM;MASC;SG	N;NOM;MASC;SG;3
юніон	اتحاد	юніон	اتحاد	PROPN;INAN;NOM;MASC;SG	N;NOM;MASC;SG;3
юніон	ملاپ	юніон	ملاپ	PROPN;INAN;NOM;MASC;SG	N;NOM;MASC;SG;3
юніон	شادی	юніон	شادی	PROPN;INAN;NOM;MASC;SG	N;NOM;FEM;SG;3
жирні	شحیم.	жирний	شحیم.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
жирні	چربیلا	жирний	چربیلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
жирні	چکنا.	жирний	چکنا.	ADJ;NOM;PL	
гусей	بدّھو	гусе	بدّھو	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
порно	فحاشی	порно	فحاشی	N;INAN;NOM;NEUT;SG	ADJ
порно	عریاں	порно	عریاں	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL;3
порно	ہزلیہ.	порно	ہزلیہ.	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
соус	لاون.	соус	لاون.	N;INAN;NOM;MASC;SG	
колектор	واجبات	колектор	واجبہ	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
локальна	دیسی.	локальний	دیسی.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
локальна	مضافاتی.	локальний	مضافاتی.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
локальна	جگہ	локальний	جگہ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
локальна	محل	локальний	محل	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
локальна	دیسی.	локальний	دیسی.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
локальна	مضافاتی.	локальний	مضافاتی.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
локальна	جگہ	локальний	جگہ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
локальна	محل	локальний	محل	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
кап	بہتر	кап	بہتر		ADJ
кап	اوپر	кап	پر		
цифру	عدد	цифра	عدد	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
лунка	رستہ	лунка	رستہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лунка	کٹیا	лунка	کٹیا	N;INAN;NOM;FEM;SG	
лунка	تکیہ	лунка	تکیہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лунка	سوراخ.	лунка	سوراخ.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лунка	کٹھڑیا.	лунка	کٹھڑیا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лунка	چھید	лунка	چھید	N;INAN;NOM;FEM;SG	
лунка	رستہ	лунка	رستہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лунка	کٹیا	лунка	کٹیا	N;INAN;NOM;FEM;SG	
лунка	تکیہ	лунка	تکیہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лунка	سوراخ.	лунка	سوراخ.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лунка	کٹھڑیا.	лунка	کٹھڑیا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
вестибюлі	ڈیوڑھی	вестибюль	ڈیوڑھی	N;INAN;DAT;MASC;SG	N;NOM;FEM;SG;3
вестибюлі	راہداری	вестибюль	راہداری	N;INAN;DAT;MASC;SG	PROPN;NOM;MASC;SG;3
вестибюлі	چھتّہ	вестибюль	چھتّہ	N;INAN;DAT;MASC;SG	
черви	(	черва	(	N;ANIM;NOM;MASC;PL	
черви	کرم.	черва	کرم.	N;ANIM;NOM;MASC;PL	
черви	کیڑا	черва	کیڑا	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
черви	کیچوے.	черва	کیچوے.	N;ANIM;NOM;MASC;PL	
ізюм	کشمش-	ізюмнути	کشمش-		ADJ
кутовий	زاویائی.	кутовий	زاویائی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	انداز	неправильний	انداز	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
неправильний	(	неправильний	(	ADJ;NOM;MASC;SG	
неправильний	معیوب.	неправильний	معیوب.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	انداز	неправильний	انداز	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
неправильний	(	неправильний	(	ADJ;NOM;MASC;SG	
неправильний	معیوب.	неправильний	معیوب.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	ناروا.	неправильний	ناروا.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	ظلم.	неправильний	ظلم.	ADJ;NOM;MASC;SG	
неправильний	ناراست.	неправильний	ناراست.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	زیادتی	неправильний	زیادتی	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
неправильний	ناروا.	неправильний	ناروا.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	نادرست	неправильний	نادرست	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	ظلم.	неправильний	ظلم.	ADJ;NOM;MASC;SG	
неправильний	ناراست.	неправильний	ناراست.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
неправильний	زیادتی	неправильний	زیادتی	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
неправильний	اپاہج	неправильний	اپاہج	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
передумовою	لازمی.	передумовий	لازم	ADJ;INS;FEM;SG	PROPN;NOM;MASC;SG;3
їдиш	یدش.	їдити	یدش.		PROPN;NOM;MASC;SG;3
вразив	مہر	вразити	مہر	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
натисніть	کھٹکا	натисніти	کھٹکا	V;PFV;IMP;PL;2;FIN	V;PFV;MASC;SG;V.PTCP;ACT
небесне	آسمان	небесний	آسمان	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
петті	محدود	пеття	محدود	PROPN;ANIM;NOM;FEM;SG	ADJ
петті	اوچھا	пеття	اوچھ	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	معمولی.	пеття	معمولی.	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	گھٹیا	пеття	گھٹیا	PROPN;ANIM;NOM;FEM;SG	ADJ
петті	خورد	пеття	خورد	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	کمتر	пеття	کمتر	PROPN;ANIM;NOM;FEM;SG	ADJ
петті	کوچک	пеття	کوچک	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	کمینہ	пеття	کمینہ	PROPN;ANIM;NOM;FEM;SG	
петті	چھوٹا	пеття	چھوٹا	PROPN;ANIM;NOM;FEM;SG	ADJ;NOM;MASC;SG
петті	محدود	пеття	محدود	PROPN;ANIM;NOM;FEM;SG	ADJ
петті	ادنیٰ	пеття	ادنیٰ	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	اوچھا	пеття	اوچھ	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	معمولی.	пеття	معمولی.	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	گھٹیا	пеття	گھٹیا	PROPN;ANIM;NOM;FEM;SG	ADJ
петті	خورد	пеття	خورد	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	کمتر	пеття	کمتر	PROPN;ANIM;NOM;FEM;SG	ADJ
петті	کوچک	пеття	کوچک	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
петті	کمینہ	пеття	کمینہ	PROPN;ANIM;NOM;FEM;SG	
нагадування	ہوشیار	нагадування	ہوشیار	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
вертикальне	راسی	вертикальний	راسی	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
вертикальне	عمودیہ	вертикальний	عمودیہ	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
вертикальне	راسی	вертикальний	راسی	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
вертикальне	کھڑا	вертикальний	کھڑا	ADJ;NOM;NEUT;SG	V;PFV;MASC;SG;V.PTCP;ACT
вертикальне	عمودیہ	вертикальний	عمودیہ	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
гостем	مہمان	гість	مہمان	N;ANIM;INS;MASC;SG	N;NOM;MASC;SG;3
гостем	ریڈیو	гість	ریڈیو	N;ANIM;INS;MASC;SG	PROPN;NOM;MASC;SG;3
витримки	کھلا	витримка	کھل	N;INAN;NOM;FEM;PL	V;PFV;MASC;SG;V.PTCP;ACT
витримки	آزار	витримка	آزار	N;INAN;NOM;FEM;PL	
витримки	پُرخطر.	витримка	پُرخطر.	N;INAN;NOM;FEM;PL	ADJ
лисий	سپاٹ	лисий	سپاٹ	ADJ;NOM;MASC;SG	
невдача	قلیل	невдача	قلیل	N;INAN;NOM;FEM;SG	
невдача	کمزور	невдача	کمزور	N;INAN;NOM;FEM;SG	ADJ
невдача	ناکامیاب	невдача	ناکامیاب	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
невдача	ناقص	невдача	ناقص	N;INAN;NOM;FEM;SG	ADJ
невдача	برپا	невдача	برپا	N;INAN;NOM;FEM;SG	V;V.PTCP;ACT
невдача	منعقد	невдача	منعقد	N;INAN;NOM;FEM;SG	ADJ
невдача	دیوالہ	невдача	دیوالہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
невдача	سقوط	невдача	سقوط	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
невдача	خرابی	невдача	خرابی	N;INAN;NOM;FEM;SG	ADJ
невдача	بربادی.	невдача	بربادی.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
невдача	بگاڑ	невдача	بگاڑ	N;INAN;NOM;FEM;SG	V;ACT
невдача	برپا	невдача	برپا	N;INAN;NOM;FEM;SG	V;V.PTCP;ACT
невдача	منعقد	невдача	منعقد	N;INAN;NOM;FEM;SG	ADJ
невдача	دیوالہ	невдача	دیوالہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
невдача	سقوط	невдача	سقوط	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
невдача	خرابی	невдача	خرابی	N;INAN;NOM;FEM;SG	ADJ
невдача	بربادی.	невдача	بربادی.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
невдача	بگاڑ	невдача	بگاڑ	N;INAN;NOM;FEM;SG	V;ACT
лице	کانکھ.	лице	کانکھ.	N;INAN;NOM;NEUT;SG	
лице	بغل	лице	بغل	N;INAN;NOM;NEUT;SG	V;ACT
лице	کانکھ.	лице	کانکھ.	N;INAN;NOM;NEUT;SG	
ущелина	ہبوڑنا.	ущелина	ہبوڑنا.	N;INAN;NOM;FEM;SG	V;NFIN;ACT
аматор	اتائی	аматор	اتا	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сутінках	اندھیرا.	сутінки	اندھیرا.	N;INAN;ESS;MASC;PL	PROPN;NOM;MASC;SG;3
сутінках	سایہ	сутінки	سایہ	N;INAN;ESS;MASC;PL	PROPN;NOM;MASC;SG;3
кореляції	ارتباط	кореляція	ارتباط	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
кореляції	تعلق.	кореляція	تعلق.	N;INAN;NOM;FEM;PL	
кореляції	رشتہ	кореляція	رشتہ	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
чорт	بددعا.	чорт	بددعا.	N;ANIM;NOM;MASC;SG	
кредитні	گلی.	кредитний	گلی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
кредитні	دین	кредитний	دین	ADJ;NOM;PL	N;NOM;MASC;SG;3
кредитні	قرضداری.	кредитний	قرضداری.	ADJ;NOM;PL	N;NOM;MASC;SG;3
кредитні	گلی.	кредитний	گلی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
кредитні	قرض	кредитний	قرض	ADJ;NOM;PL	N;NOM;MASC;SG;3
кредитні	دین	кредитний	دین	ADJ;NOM;PL	N;NOM;MASC;SG;3
кредитні	قرضداری.	кредитний	قرضداری.	ADJ;NOM;PL	N;NOM;MASC;SG;3
здалося	تفکّر	здатися	تفکّر	V;PFV;NEUT;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
здалося	منصوبہ.	здатися	منصوبہ.	V;PFV;NEUT;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
здалося	تدبیر	здатися	تدبیر	V;PFV;NEUT;IND;SG;PST;FIN	N;NOM;MASC;SG;3
здалося	منشا.	здатися	منشا.	V;PFV;NEUT;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
здалося	(	здатися	(	V;PFV;NEUT;IND;SG;PST;FIN	
здалося	مقصد	здатися	مقصد	V;PFV;NEUT;IND;SG;PST;FIN	N;NOM;MASC;SG;3
здалося	ارادہ	здатися	ارادہ	V;PFV;NEUT;IND;SG;PST;FIN	N;NOM;MASC;SG;3
здалося	تفکّر	здатися	تفکّر	V;PFV;NEUT;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
здалося	خیال	здатися	خیال	V;PFV;NEUT;IND;SG;PST;FIN	N;NOM;MASC;SG;3
здалося	منصوبہ.	здатися	منصوبہ.	V;PFV;NEUT;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
здалося	تدبیر	здатися	تدبیر	V;PFV;NEUT;IND;SG;PST;FIN	N;NOM;MASC;SG;3
здалося	منشا.	здатися	منشا.	V;PFV;NEUT;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
здалося	(	здатися	(	V;PFV;NEUT;IND;SG;PST;FIN	
здалося	مقصد	здатися	مقصد	V;PFV;NEUT;IND;SG;PST;FIN	N;NOM;MASC;SG;3
здалося	ارادہ	здатися	ارادہ	V;PFV;NEUT;IND;SG;PST;FIN	N;NOM;MASC;SG;3
обман	بہکانے	обман	بہکا	N;INAN;NOM;MASC;SG	V;NFIN;ACT
обман	بناوٹ.	обман	بناوٹ.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
реформатор	مصلح	реформатор	مصلح	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
покупець	گاہک.	покупець	گاہک.	N;ANIM;NOM;MASC;SG	
покупець	گاہک.	покупець	گاہک.	N;ANIM;NOM;MASC;SG	
примусити	اہمیت	примусити	اہمیت	V;PFV;NFIN	N;NOM;MASC;SG;3
примусити	تاثیر	примусити	تاثیر	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
примусити	آبشار.	примусити	آبشار.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
примусити	قدرت.	примусити	قدرت.	V;PFV;NFIN	
примусити	اثر	примусити	اثر	V;PFV;NFIN	N;NOM;MASC;SG;3
примусити	قوت	примусити	قوت	V;PFV;NFIN	N;NOM;FEM;SG;3
примусити	حق	примусити	حق	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
примусити	دباؤ	примусити	دباؤ	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
примусити	اہمیت	примусити	اہمیت	V;PFV;NFIN	N;NOM;MASC;SG;3
примусити	تاثیر	примусити	تاثیر	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
примусити	آبشار.	примусити	آبشار.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
примусити	قدرت.	примусити	قدرت.	V;PFV;NFIN	
примусити	اثر	примусити	اثر	V;PFV;NFIN	N;NOM;MASC;SG;3
примусити	قوت	примусити	قوت	V;PFV;NFIN	N;NOM;FEM;SG;3
примусити	حق	примусити	حق	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
примусити	زبردستی	примусити	زبردستی	V;PFV;NFIN	N;NOM;MASC;SG;3
примусити	زور	примусити	زور	V;PFV;NFIN	N;NOM;MASC;SG;3
примусити	دباؤ	примусити	دباؤ	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
вікова	مذہبی	віковий	مذہبی	N;INAN;NOM;FEM;SG	ADJ
вікова	روحانی	віковий	روحانی	N;INAN;NOM;FEM;SG	ADJ
поховати	منہمک	поховати	منہمک	V;PFV;NFIN	N;NOM;MASC;SG;3
спідниці	بزدل	спідниця	بزدل	N;INAN;NOM;FEM;PL	
спідниці	مردک.	спідниця	مردک.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
спідниці	کمزور	спідниця	کمزور	N;INAN;NOM;FEM;PL	ADJ
спідниці	زنانہ	спідниця	زنانہ	N;INAN;NOM;FEM;PL	ADJ
банкнота	ہنڈی.	банкнота	ہنڈی.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
кутова	زاویائی.	кутовий	زاویائی.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ретро	لباس	ретро	لباس		N;NOM;MASC;SG;3
ретро	مذاق	ретро	مذاق		N;NOM;MASC;SG;3
серйозне	متین	серйозний	متین	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
відвідання	معائنے	відвідання	معائنہ	N;INAN;NOM;NEUT;SG	V;SG;V.PTCP;ACT
чехословацька	چیکوسلوواکیہ	чехословацький	چیکوسلوواکیہ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
знайома	سیکھا	знайомий	سیکھ	ADJ;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
знайома	how	знайомий	how	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
знайома	سیکھا	знайомий	سیکھ	ADJ;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
знайома	جاننا	знайомий	جان	ADJ;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
знайома	how	знайомий	how	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розрахунках	اپج	розрахунок	اپج	N;INAN;ESS;MASC;PL	
розрахунках	ماہرانہ	розрахунок	ماہرانہ	N;INAN;ESS;MASC;PL	ADJ
розрахунках	پُرفن.	розрахунок	پُرفن.	N;INAN;ESS;MASC;PL	ADJ
розрахунках	اچھوتا	розрахунок	اچھوتا	N;INAN;ESS;MASC;PL	PROPN;NOM;MASC;SG;3
розрахунках	پُرحکمت	розрахунок	پُرحکمت	N;INAN;ESS;MASC;PL	ADJ
розрахунках	ترکیب	розрахунок	ترکیب	N;INAN;ESS;MASC;PL	N;NOM;FEM;SG;3
розрахунках	اختراع.	розрахунок	اختراع.	N;INAN;ESS;MASC;PL	PROPN;NOM;MASC;SG;3
розрахунках	طباعی	розрахунок	طباعی	N;INAN;ESS;MASC;PL	ADJ
розрахунках	پُرکشش	розрахунок	پُرکشش	N;INAN;ESS;MASC;PL	ADJ
розрахунках	حکمت	розрахунок	حکمت	N;INAN;ESS;MASC;PL	N;NOM;MASC;SG;3
розрахунках	چالباز	розрахунок	چالباز	N;INAN;ESS;MASC;PL	PROPN;NOM;MASC;SG;3
хвилина	ادنیٰ	хвилина	ادنیٰ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
хвилина	مفصل	хвилина	مفصل	N;INAN;NOM;FEM;SG	ADJ
хвилина	دقیقہ.	хвилина	دقیقہ.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
хвилина	چھن	хвилина	چھن	N;INAN;NOM;FEM;SG	V;ACT
хвилина	منٹ	хвилина	منٹ	N;INAN;NOM;FEM;SG	
хвилина	مہین	хвилина	مہین	N;INAN;NOM;FEM;SG	V;SG;V.PTCP;ACT
дрова	ہیزم	дрова	ہیزم	N;INAN;NOM;MASC;PL	
мул	رسوب.	мул.	رسوب.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
мул	رسنا	мул.	رسنا	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
мул	پسیجنا.	мул.	پسیجنا.	N;INAN;NOM;MASC;SG	
мул	ٹپکنا	мул.	ٹپکنا	N;INAN;NOM;MASC;SG	V;SG;ACT
мул	نقوع	мул.	نقوع	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
мул	کیچڑ.	мул.	کیچڑ.	N;INAN;NOM;MASC;SG	
мул	گِلابہ	мул.	گِلابہ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
мул	نقاعت.	мул.	نقاعت.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
небеса	آخرت.	небес	آخرت.	N;INAN;NOM;MASC;PL	ADJ
небеса	آسمان	небес	آسمان	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
небеса	آخرت.	небес	آخرت.	N;INAN;NOM;MASC;PL	ADJ
фотоапарат	کیمرا.	фотоапарат	کیمرا.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
видимий	آشکار-	видимий	آشکار-	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
берта	نیچا	берта	نیچا	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
послідовний	رسالہ	послідовний	رسالہ	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
послідовний	جریدہ.	послідовний	جریدہ.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
послідовний	تسلسلی	послідовний	تسلسلی	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	جن	колорит	جن	N;INAN;NOM;MASC;SG	
колорит	away	колорит	away	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	وسکی	колорит	وسکی	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	جولانی	колорит	جولانی	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	روح.	колорит	روح.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	جن	колорит	جن	N;INAN;NOM;MASC;SG	
колорит	away	колорит	away	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	وسکی	колорит	وسکی	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	جولانی	колорит	جولانی	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
колорит	روح.	колорит	روح.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
маньєризм	کاریگری.	маньєризм	کاریگری.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
маньєризм	ڈھب	маньєризм	ڈھب	N;INAN;NOM;MASC;SG	;MASC
графічна	ترسیمی.	графічний	ترسیمی.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
графічна	نقشوں	графічний	نقشہ	ADJ;NOM;FEM;SG	N;ACC;MASC;PL;3
надпис	چٹھی	надпис	چٹھی	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
підборіддя	زنخداں	підборіддя	زنخداں	N;INAN;NOM;NEUT;SG	ADJ
підборіддя	ٹھوڑی	підборіддя	ٹھوڑی	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
підборіддя	ذقن	підборіддя	ذقن	N;INAN;NOM;NEUT;SG	
