que	das	que	der	CONJ	PRO;NOM;NEUT;SG
errores	irrtum	error	irrtum	N;MASC;PL	ADJ
raíces	wurzel	raíz	wurzeln	N;FEM;PL	
raíces	wurzeln	raíz	wurzeln	N;FEM;PL	V;NFIN
raíces	roots	raíz	roots	N;FEM;PL	PROPN
responsabilidad	steuerschuld	responsabilidad	steuerschuld	N;FEM;SG	ADJ
responsabilidad	verantwortung	responsabilidad	verantwortung	N;FEM;SG	ADJ
responsabilidad	haftpflicht	responsabilidad	haftpflichen	N;FEM;SG	ADJ
responsabilidad	verbindlichkeit	responsabilidad	verbindlichkeit	N;FEM;SG	ADJ
responsabilidad	verantwortung	responsabilidad	verantwortung	N;FEM;SG	ADJ
responsabilidad	verantwortlichkeit	responsabilidad	verantwortlichkeit	N;FEM;SG	ADJ;SG
responsabilidad	verantwortung	responsabilidad	verantwortung	N;FEM;SG	ADJ
responsabilidad	rechenschaft	responsabilidad	rechenschaft	N;FEM;SG	ADJ
responsabilidad	verantwortlichkeit	responsabilidad	verantwortlichkeit	N;FEM;SG	ADJ;SG
amenaza	drohen	amenaza	drohen	N;FEM;SG	V;NFIN
amenaza	droht	amenaza	drohen	N;FEM;SG	V;IND;SG;3;PRS;FIN
amenaza	drohung	amenaza	drohung	N;FEM;SG	
amenaza	drohungen	amenaza	drohung	N;FEM;SG	V;NFIN
amenaza	drohung	amenaza	drohung	N;FEM;SG	
amenaza	bedrohungen	amenaza	bedrohung	N;FEM;SG	V;NFIN
amenaza	drohung	amenaza	drohung	N;FEM;SG	
amenaza	gefahr	amenaza	gefahren	N;FEM;SG	
ojo	augapfel	ojo	augapfel	N;MASC;SG	
ojo	eye	ojo	eye	N;MASC;SG	PROPN
ojo	augen	ojo	augen	N;MASC;SG	N;NOM;NEUT;PL
cero	zero	cero	zero	N;MASC;SG	
cero	null	cero	null	N;MASC;SG	
separación	trennen	separación	trennen	N;FEM;SG	V;NFIN
separación	abtrennung	separación	abtrennung	N;FEM;SG	ADJ
separación	abtrennen	separación	abtrennen	N;FEM;SG	V;NFIN
separación	trennung	separación	trennung	N;FEM;SG	V;SG;FIN
convención	unfccc	convención	unfccc	N;FEM;SG	
convención	abkommen	convención	abkommen	N;FEM;SG	V;NFIN
convención	übereinkommen	convención	übereinkommen	N;FEM;SG	V;NFIN
convención	konvent	convención	konvent	N;FEM;SG	
convención	konvention	convención	konvention	N;FEM;SG	
habilidades	fertigkeiten	habilidad	fertigkeit	N;FEM;PL	V;NFIN
habilidades	kenntnisse	habilidad	kenntnis	N;FEM;PL	ADJ
habilidades	kompetenzen	habilidad	kompetenz	N;FEM;PL	V;NFIN
habilidades	qualifikation	habilidad	qualifikation	N;FEM;PL	N;NOM;FEM;SG
habilidades	fähigkeiten	habilidad	fähigkeit	N;FEM;PL	V;NFIN
habilidades	fertigkeiten	habilidad	fertigkeit	N;FEM;PL	V;NFIN
habilidades	geschick	habilidad	geschick	N;FEM;PL	ADJ
habilidades	geschicklichkeit	habilidad	geschicklichkeit	N;FEM;PL	ADJ
habilidades	fähigkeiten	habilidad	fähigkeit	N;FEM;PL	V;NFIN
habilidades	fertigkeiten	habilidad	fertigkeit	N;FEM;PL	V;NFIN
habilidades	fähigkeiten	habilidad	fähigkeit	N;FEM;PL	V;NFIN
bbc	bbc	bbc	bbc	N;FEM;SG	PROPN;NOM;SG
pago	zahlen	pago	zahlen	N;MASC;SG	V;NFIN
pago	bezahlen	pago	bezahlen	N;MASC;SG	V;NFIN
pago	pay	pago	pay	N;MASC;SG	PROPN;NOM;SG
pago	zahlungen	pago	zahlang	N;MASC;SG	V;NFIN
pago	zahlungsmittel	pago	zahlungsmittel	N;MASC;SG	
pago	pago	pago	pago	N;MASC;SG	PROPN;NOM;SG
tendencia	trend	tendencia	trend	N;FEM;SG	ADJ
tendencia	tendenz	tendencia	tendenz	N;FEM;SG	ADJ
tendencia	angesagt	tendencia	ansagen	N;FEM;SG	ADJ
tendencia	trend	tendencia	trend	N;FEM;SG	ADJ
tendencia	tendenz	tendencia	tendenz	N;FEM;SG	ADJ
tendencia	neigung	tendencia	neigung	N;FEM;SG	ADJ
animación	animationen	animación	animation	N;FEM;SG	N;NOM;FEM;PL
animación	animieren	animación	animieren	N;FEM;SG	V;NFIN
instalación	installieren	instalación	installieren	N;FEM;SG	V;NFIN
instalación	installieren	instalación	installieren	N;FEM;SG	V;NFIN
instalación	installiert	instalación	installieren	N;FEM;SG	V;V.PTCP
instalación	installieren	instalación	installieren	N;FEM;SG	V;NFIN
instalación	installiere	instalación	installieren	N;FEM;SG	V;SG;FIN
marcas	marke	marca	marken	N;FEM;PL	N;NOM;FEM;SG
marcas	markenzeichen	marca	markenzeichen	N;FEM;PL	V;NFIN
marcas	handelsmarke	marca	handelsmarke	N;FEM;PL	ADJ;NOM
marcas	warenzeichen	marca	warenzeichen	N;FEM;PL	V;V.PTCP
marcas	handelsmarken	marca	handelsmarken	N;FEM;PL	V;NFIN
marcas	warenzeichen	marca	warenzeichen	N;FEM;PL	V;V.PTCP
marcas	markenzeichen	marca	markenzeichen	N;FEM;PL	V;NFIN
marcas	marken	marca	marken	N;FEM;PL	V;NFIN
marcas	marks	marca	marks	N;FEM;PL	PROPN
marcas	marke	marca	marken	N;FEM;PL	N;NOM;FEM;SG
marcas	marken	marca	marken	N;FEM;PL	V;NFIN
vietnam	vietnam	vietnam	vietnam	N;FEM;SG	PROPN
índice	index	índice	index	N;MASC;SG	
índice	inhaltsverzeichnis	índice	inhaltsverzeichnis	N;MASC;SG	
índice	sachregister	índice	sachregister	N;MASC;SG	ADJ
gana	siegen	ganar	siegen	V;IND;SG;3;PRS;FIN	
gana	gewinne	ganar	gewinne	V;IND;SG;3;PRS;FIN	
gana	sieg	ganar	seigen	V;IND;SG;3;PRS;FIN	N;NOM;SG
gana	gewinn	ganar	gewinn	V;IND;SG;3;PRS;FIN	N
cambia	änderung	cambiar	änderung	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
cambia	wechsel	cambiar	wechsel	V;IND;SG;3;PRS;FIN	ADV
cambia	veränderung	cambiar	veränderung	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
cambia	änderung	cambiar	änderung	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
hectáreas	hektar	hectárea	hektar	N;FEM;PL	ADV
hectáreas	hektar	hectárea	hektar	N;FEM;PL	ADV
hectáreas	hektar	hectárea	hektar	N;FEM;PL	ADV
terror	terror	terror	terror	N;MASC;SG	PROPN
terror	schrecken	terror	schrecken	N;MASC;SG	V;NFIN
próximo	bevorstehende	próximo	bevorstehend	ADJ;MASC;SG	ADJ;NOM;FEM;PL
próximo	anstehende	próximo	anstehend	ADJ;MASC;SG	ADJ;NOM;FEM;PL
próximo	demnächst	próximo	demnächst	ADJ;MASC;SG	ADV
próximo	kommende	próximo	kommend	ADJ;MASC;SG	ADJ;NOM;FEM;PL
próximo	kommenden	próximo	kommend	ADJ;MASC;SG	ADJ;PL
próximo	nächste	próximo	nah	ADJ;MASC;SG	ADJ;NOM;FEM;PL
próximo	next	próximo	next	ADJ;MASC;SG	
próximo	nächsten	próximo	nah	ADJ;MASC;SG	ADJ;PL
próximo	nächste	próximo	nah	ADJ;MASC;SG	ADJ;NOM;FEM;PL
explotación	verwertung	explotación	verwertung	N;FEM;SG	V;IND;SG;3;PRS;FIN
pena	strafen	pena	strafen	N;FEM;SG	V;NFIN
pena	sanktion	pena	sanktion	N;FEM;SG	ADJ
pena	geldstrafe	pena	geldstrafe	N;FEM;SG	ADJ
pena	strafe	pena	strafen	N;FEM;SG	
pena	erbarmen	pena	erbarmen	N;FEM;SG	ADJ
pena	schade	pena	schade	N;FEM;SG	ADV
pena	mitleid	pena	mitleid	N;FEM;SG	ADV
pena	kummer	pena	kumm	N;FEM;SG	
pena	leid	pena	leid	N;FEM;SG	
pena	trauer	pena	trau	N;FEM;SG	ADJ
pena	kummer	pena	kumm	N;FEM;SG	
pena	schmerz	pena	schmerz	N;FEM;SG	PROPN
pena	trauer	pena	trau	N;FEM;SG	ADJ
pena	pena	pena	pena	N;FEM;SG	PROPN;SG
quizás	womöglich	quizás	womöglich	ADV	ADJ
quizás	vllt	quizás	vllt	ADV	
quizás	womöglich	quizás	womöglich	ADV	ADJ
comparación	vergleich	comparación	vergleich	N;FEM;SG	ADJ
comparación	vergleichs	comparación	vergleichs	N;FEM;SG	ADV
comparación	vergleiche	comparación	vergleichen	N;FEM;SG	
comparación	vergleichen	comparación	vergleichen	N;FEM;SG	V;NFIN
comparación	vergleich	comparación	vergleich	N;FEM;SG	ADJ
comparación	vergleiche	comparación	vergleichen	N;FEM;SG	
comparación	vergleicht	comparación	vergleichen	N;FEM;SG	V;SG;FIN
comparación	vergleichen	comparación	vergleichen	N;FEM;SG	V;NFIN
habilidad	fertigkeiten	habilidad	fertigkeit	N;FEM;SG	V;NFIN
habilidad	geschick	habilidad	geschick	N;FEM;SG	ADJ
habilidad	geschicklichkeit	habilidad	geschicklichkeit	N;FEM;SG	ADJ
habilidad	fähigkeiten	habilidad	fähigkeit	N;FEM;SG	V;NFIN
habilidad	fähigkeit	habilidad	fähigkeit	N;FEM;SG	ADJ
habilidad	fähigkeiten	habilidad	fähigkeit	N;FEM;SG	V;NFIN
tiro	fotografieren	tiro	fotografieren	N;MASC;SG	V;NFIN
tiro	dreharbeiten	tiro	dreharbeit	N;MASC;SG	V;NFIN
tiro	schießen	tiro	schießen	N;MASC;SG	V;NFIN
tiro	shooting	tiro	shooting	N;MASC;SG	PROPN
tiro	schiessen	tiro	schießen	N;MASC;SG	V;NFIN
tiro	schoss	tiro	schießen	N;MASC;SG	V;V.PTCP
tiro	geschossen	tiro	schießen	N;MASC;SG	V;V.PTCP
tiro	erschossen	tiro	erschießen	N;MASC;SG	V;V.PTCP
tiro	schuss	tiro	schassen	N;MASC;SG	ADJ
tiro	reifen	tiro	reif	N;MASC;SG	
navarro	navarro	navarro	navarro	N;MASC;SG	PROPN;SG
solitario	einsamkeit	solitario	einsamkeit	ADJ;MASC;SG	
solitario	solitaire	solitario	solitaire	ADJ;MASC;SG	
wisconsin	wisconsin	wisconsin	wisconsin	N;MASC;SG	PROPN;NOM;MASC;SG
cursos	kurse	curso	kürsen	N;MASC;PL	ADJ
cursos	sprachkurse	curso	sprachkurs	N;MASC;PL	
cursos	golfplätze	curso	golfplätzen	N;MASC;PL	
dioses	götter	dios	gott	N;MASC;PL	
disposición	einsatzbereitschaft	disposición	einsatzbereitschaft	N;FEM;SG	ADJ
disposición	bereitschaft	disposición	bereitschaft	N;FEM;SG	ADJ
disposición	lageplan	disposición	lageplan	N;FEM;SG	
disposición	grundriss	disposición	grundrissen	N;FEM;SG	ADJ
disposición	layout	disposición	layout	N;FEM;SG	ADJ
disposición	anordnung	disposición	anordnung	N;FEM;SG	ADJ
disposición	bereitschaft	disposición	bereitschaft	N;FEM;SG	ADJ
disposición	veranlagung	disposición	veranlagung	N;FEM;SG	ADJ
disposición	verfügung	disposición	verfügung	N;FEM;SG	V;V.PTCP
disposición	disposition	disposición	disposition	N;FEM;SG	ADJ
dolor	schmerz	dolor	schmerz	N;MASC;SG	PROPN
dolor	schmerzen	dolor	schmerz	N;MASC;SG	V;NFIN
num	anzahl	num	anzahl		N;SG
fácilmente	leicht	fácilmente	leicht	ADV	ADJ
boys	jungs	boy	jungs	N	ADV
boys	jungen	boy	jung	N	ADJ
magdalena	madeleine	magdaleno	madeleine	N;FEM;SG	PROPN;NOM;SG
magdalena	muffin	magdaleno	muffin	N;FEM;SG	
magdalena	muffin	magdaleno	muffin	N;FEM;SG	
cadenas	fesseln	cadena	fesseln	N;FEM;PL	V;NFIN
cadenas	ketten	cadena	ketten	N;FEM;PL	V;NFIN
cadenas	kette	cadena	kett	N;FEM;PL	N;NOM;FEM;SG
cadenas	schnüre	cadena	schnür	N;FEM;PL	ADJ
cadenas	strings	cadena	strings	N;FEM;PL	PROPN
tasa	satz	tasa	satz	N;FEM;SG	
tasa	steuersatz	tasa	steuersatz	N;FEM;SG	ADJ
tasa	gebühren	tasa	gebühren	N;FEM;SG	V;V.PTCP
tasa	fee	tasa	fee	N;FEM;SG	
tasa	gebühr	tasa	gebühr	N;FEM;SG	
tasa	honorar	tasa	honorar	N;FEM;SG	
hecha	hergestellt	hecho	herstellen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
hecha	machte	hecho	machen	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
hecha	gemacht	hecho	machen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
hecha	made	hecho	made	ADJ;FEM;SG;V.PTCP	PROPN;SG
hecha	geschafft	hecho	schaffen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
petición	antrag	petición	antragen	N;FEM;SG	ADJ
petición	anfordern	petición	anfordern	N;FEM;SG	V;NFIN
petición	anfragen	petición	anfragen	N;FEM;SG	V;NFIN
petición	anforderung	petición	anforderung	N;FEM;SG	ADJ
petición	anfrage	petición	anfrage	N;FEM;SG	ADJ;NOM;FEM;SG
petición	petitionen	petición	petition	N;FEM;SG	V;NFIN
petición	petition	petición	petition	N;FEM;SG	
notables	bemerkenswertes	notable	bemerkenswertes	ADJ;PL	ADJ;NOM;NEUT;SG
wiki	wiki	wiki	wiki	N;MASC;SG	
criterios	auswahlkriterien	criterio	auswahlkriterien	N;MASC;PL	ADJ
criterios	kriterien	criterio	kriterien	N;MASC;PL	ADJ
out	aus	out	aus		ADP
out	ausgehen	out	ausgehen		V;NFIN
out	draußen	out	draußen		ADV
out	raus	out	raus		ADV
out	out	out	out		PROPN
hermanas	sisters	hermana	sisters	N;FEM;PL	PROPN;NOM;SG
interpretada	ausgelegt	interpretado	auslegen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
interpretada	interpretiert	interpretado	interpretieren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
estadística	statistiken	estadístico	statistik	N;FEM;SG	V;NFIN
estadística	statistik	estadístico	statistik	N;FEM;SG	PROPN
estadística	statistische	estadístico	statistisch	N;FEM;SG	ADJ;NOM;FEM;PL
estadística	statistischer	estadístico	statistisch	N;FEM;SG	ADJ
estadística	statistischen	estadístico	statistisch	N;FEM;SG	ADJ;NOM
estadística	statistiken	estadístico	statistik	N;FEM;SG	V;NFIN
estadística	statistische	estadístico	statistisch	N;FEM;SG	ADJ;NOM;FEM;PL
estadística	statistik	estadístico	statistik	N;FEM;SG	PROPN
herramientas	hilfsmittel	herramienta	hilfsmittel	N;FEM;PL	ADJ
herramientas	werkzeugen	herramienta	werkzeugen	N;FEM;PL	V;NFIN
herramientas	werkzeug	herramienta	werkzeug	N;FEM;PL	N;NOM;SG
herramientas	instrumente	herramienta	instrument	N;FEM;PL	ADJ;PL
simón	simon	simón	simon	N;MASC;SG	PROPN;NOM;MASC;SG
simón	simón	simón	simón	N;MASC;SG	PROPN;NOM;MASC;SG
blackwell	blackwell	blackwell	blackwell	N	PROPN
gil	gil	gil	gil	PROPN	PROPN;NOM;SG
vocalista	sängerin	vocalista	sängerin	N;SG	ADJ
vocalista	sänger	vocalista	sang	N;SG	ADJ
escapar	flucht	escapar	fluchen	V;NFIN	N
escapar	escape	escapar	escape	V;NFIN	PROPN
espada	klinge	espada	klinge	N;FEM;SG	
espada	blade	espada	blade	N;FEM;SG	
espada	schwert	espada	schwern	N;FEM;SG	
espada	degen	espada	degen	N;FEM;SG	
espada	schwerter	espada	schwert	N;FEM;SG	ADJ
espada	schwert	espada	schwern	N;FEM;SG	
espada	degen	espada	degen	N;FEM;SG	
espada	schwert	espada	schwern	N;FEM;SG	
will	will	will	wollen	PROPN	V;IND;SG;3;PRS;FIN
will	werden	will	werden	PROPN	V;NFIN;PASS
will	wird	will	werden	PROPN	V;IND;SG;3;PRS;FIN;PASS
will	wille	will	willen	PROPN	
will	werde	will	werden	PROPN	V;SBJV;SG;3;PRS;FIN
árabes	arabischen	árabe	arabisch	N;PL	ADJ;NOM;PL
árabes	arabische	árabe	arabisch	N;PL	ADJ;NOM;FEM;PL
árabes	arabisch	árabe	arabisch	N;PL	ADJ
árabes	araber	árabe	araber	N;PL	
árabes	arabern	árabe	arabern	N;PL	
árabes	araber	árabe	araber	N;PL	
sexto	sextus	sexto	sextus	ADJ;MASC;SG	PROPN;NOM;SG
matar	tötung	matar	tötung	V;NFIN	
matar	kill	matar	kollen	V;NFIN	PROPN
matar	töte	matar	töte	V;NFIN	PROPN;SG
matar	töte	matar	töte	V;NFIN	PROPN;SG
ninguno	keine	ninguno	kein	PRO;MASC;SG	PRO;NOM;INDF;FEM;SG;NEG
ninguno	keiner	ninguno	kein	PRO;MASC;SG	PRO;NOM;INDF;MASC;SG;NEG
ninguno	keines	ninguno	kein	PRO;MASC;SG	ADV
vertical	senkrechte	vertical	senkrecht	ADJ;SG	ADJ;NOM;FEM;PL
vertical	vertikale	vertical	vertikal	ADJ;SG	ADJ;NOM;FEM;PL
oficinas	niederlassungen	oficina	niederlassingen	N;FEM;PL	V;NFIN
oficinas	büro	oficina	büro	N;FEM;PL	
oficinas	büroräume	oficina	büroräum	N;FEM;PL	ADJ;NOM;PL
oficinas	büros	oficina	büros	N;FEM;PL	
oficinas	niederlassung	oficina	niederlassung	N;FEM;PL	ADJ
oficinas	geschäftsstelle	oficina	geschäftsstelle	N;FEM;PL	N;NOM;FEM;SG
oficinas	amt	oficina	amt	N;FEM;PL	N;NOM;NEUT;SG
oficinas	büros	oficina	büros	N;FEM;PL	
oficinas	büro	oficina	büro	N;FEM;PL	
kong	kan	kong	kan	N;MASC;SG	
kong	kong	kong	kong	N;MASC;SG	PROPN;NOM;MASC;SG
contemporánea	zeitgenössische	contemporáneo	zeitgenössisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
disciplina	fachrichtung	disciplina	fachrichtung	N;FEM;SG	ADJ
disciplina	disziplin	disciplina	disziplin	N;FEM;SG	
disciplina	disziplinen	disciplina	disziplin	N;FEM;SG	N;NOM;PL
cech	cech	cech	cech	N;MASC;SG	PROPN;NOM;MASC;SG
gigante	giant	gigante	gehnen	N;SG	
gigante	riesiger	gigante	riesig	N;SG	ADJ
gigante	riese	gigante	rusen	N;SG	
gigante	riesen	gigante	riesen	N;SG	
gigante	riesigen	gigante	riesig	N;SG	ADJ
cristiano	cristiano	cristiano	cristiano	ADJ;MASC;SG	PROPN;NOM;SG
cristiano	christliche	cristiano	christlich	ADJ;MASC;SG	ADJ;NOM;FEM;PL
cristiano	christian	cristiano	christian	ADJ;MASC;SG	PROPN;NOM;MASC;SG
cristiano	christ	cristiano	christ	ADJ;MASC;SG	PROPN
revolucionario	revolutionären	revolucionario	revolutionär	ADJ;MASC;SG	ADJ;PL
revolucionario	revolutionäre	revolucionario	revolutionär	ADJ;MASC;SG	ADJ;NOM;FEM;PL
obispos	bischofskonferenz	obispo	bischofskonferenz	N;MASC;PL	ADJ
obispos	bischöfe	obispo	bischöf	N;MASC;PL	
blancas	weiß	blanco	wissen	ADJ;FEM;PL	V;IND;SG;3;PRS;FIN
blancas	weisse	blanco	wissen	ADJ;FEM;PL	N;NOM;FEM;PL
blancas	weiss	blanco	wissen	ADJ;FEM;PL	
blancas	white	blanco	white	ADJ;FEM;PL	PROPN;NOM;SG
sport	sportarten	sport	sportarten	N	V;NFIN
sport	sport	sport	sporen	N	PROPN;SG
derrotado	geschlagen	derrotado	schlagen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
derrotado	besiegen	derrotado	besiegen	ADJ;MASC;SG;V.PTCP	V;NFIN
derrotado	besiegte	derrotado	besiegen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
derrotado	besiegt	derrotado	besiegen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
participaciones	teilnahmen	participación	teilnehmen	N;FEM;PL	V;IND;PL;3;PST;FIN
participaciones	holdings	participación	holdings	N;FEM;PL	PROPN;NOM;SG
candidatura	kandidatur	candidatura	kandidatur	N;FEM;SG	V;IND;SG;3;PST;FIN
candidatura	kandidatur	candidatura	kandidatur	N;FEM;SG	V;IND;SG;3;PST;FIN
candidatura	benennung	candidatura	benennung	N;FEM;SG	ADJ
candidatura	nominiert	candidatura	nominieren	N;FEM;SG	V;V.PTCP
candidatura	ernennung	candidatura	ernennung	N;FEM;SG	ADJ;SG
ortiz	ortiz	ortiz	ortiz	PROPN	PROPN
cuadros	tabelle	cuadro	tabell	N;MASC;PL	N;NOM;FEM;SG
cuadros	tafeln	cuadro	tafeln	N;MASC;PL	
cuadros	tische	cuadro	tischen	N;MASC;PL	ADJ
cuadros	tabellen	cuadro	tabell	N;MASC;PL	V;NFIN
cuadros	gemälde	cuadro	gemälde	N;MASC;PL	
cuadros	malerei	cuadro	malerei	N;MASC;PL	ADJ;NOM;FEM;SG
cuadros	abbildungen	cuadro	abbildung	N;MASC;PL	V;NFIN
cuadros	bildmaterial	cuadro	bildmaterial	N;MASC;PL	ADJ
cuadros	bildern	cuadro	bildern	N;MASC;PL	V;NFIN
vegetación	pflanzen	vegetación	pflanz	N;FEM;SG	V;NFIN
vegetación	pflanzenwelt	vegetación	pflanzenwelt	N;FEM;SG	ADJ
vegetación	vegetation	vegetación	vegetation	N;FEM;SG	
voluntad	will	voluntad	wollen	N;FEM;SG	V;IND;SG;3;PRS;FIN
voluntad	werden	voluntad	werden	N;FEM;SG	V;NFIN;PASS
voluntad	wird	voluntad	werden	N;FEM;SG	V;IND;SG;3;PRS;FIN;PASS
voluntad	wille	voluntad	willen	N;FEM;SG	
voluntad	werde	voluntad	werden	N;FEM;SG	V;SBJV;SG;3;PRS;FIN
voluntad	bereitschaft	voluntad	bereitschaft	N;FEM;SG	ADJ
necesidades	notwendigkeiten	necesidad	notwendigkeit	N;FEM;PL	V;NFIN
necesidades	bedarf	necesidad	bedarf	N;FEM;PL	
necesidades	braucht	necesidad	brauchen	N;FEM;PL	V;IND;SG;3;PRS;FIN
necesidades	benötigt	necesidad	benötigen	N;FEM;PL	V;V.PTCP
necesidades	erfordernisse	necesidad	erfordernis	N;FEM;PL	ADJ
necesidades	bedürfnisse	necesidad	bedürfnis	N;FEM;PL	ADJ
necesidades	bedürfnissen	necesidad	bedürfnissen	N;FEM;PL	V;NFIN
eliminar	entfernt	eliminar	entfernt	V;NFIN	ADJ
eliminar	löschung	eliminar	löschung	V;NFIN	N;NOM;FEM;SG
vandalismo	vandalismus	vandalismo	vandalismus	N;MASC;SG	ADV
aéreo	antenne	aéreo	antenn	ADJ;MASC;SG	;NOM
aéreo	aerial	aéreo	aerial	ADJ;MASC;SG	
france	frankreich	france	frankreich	N;FEM;SG	PROPN;NOM;SG
científicamente	wissenschaftlich	científicamente	wissenschaftlich	ADV	ADJ
karl	carl	karl	carl	PROPN	PROPN;NOM;MASC;SG
karl	karl	karl	karlen	PROPN	PROPN;NOM;MASC;SG
cayó	fell	caer	fell	V;IND;SG;3;PST;FIN	
cayó	fielen	caer	fallen	V;IND;SG;3;PST;FIN	V;IND;PL;3;PST;FIN
clasificado	bewertete	clasificado	bewertet	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
clasificado	bewertet	clasificado	bewerten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
clasificado	eingestuft	clasificado	einstufen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
clasificado	rangliste	clasificado	ranglist	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
ven	komme	ver	kommen	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ven	come	ver	come	V;IND;PL;3;PRS;FIN	PROPN
ven	kommt	ver	kommen	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ven	komm	ver	komm	V;IND;PL;3;PRS;FIN	V;IND;SG;2;PRS;FIN
maestros	meister	maestro	meist	N;MASC;PL	N;NOM;MASC;SG
maestros	masters	maestro	masters	N;MASC;PL	PROPN
maestros	meistern	maestro	meistern	N;MASC;PL	V;NFIN
maestros	master	maestro	master	N;MASC;PL	ADJ
maestros	lehrer	maestro	lehr	N;MASC;PL	ADJ
maestros	lehrkräfte	maestro	lehrkraft	N;MASC;PL	;NOM
negocio	wirtschaft	negocio	wirtschaft	N;MASC;SG	
negocio	unternehmen	negocio	unternehmen	N;MASC;SG	N;NOM;NEUT;PL
negocio	geschäfte	negocio	geschäft	N;MASC;SG	ADJ;NOM;PL
negocio	geschäftlich	negocio	geschäftlich	N;MASC;SG	ADJ
mención	erwähnen	mención	erwähnen	N;FEM;SG	V;NFIN
mención	citation	mención	citation	N;FEM;SG	PROPN;NOM;SG
mención	quellenangabe	mención	quellenangabe	N;FEM;SG	ADJ
escribe	schreib	escribir	schreib	V;IND;SG;3;PRS;FIN	V;IND;SG;2;FIN
escribe	type	escribir	type	V;IND;SG;3;PRS;FIN	
escribe	art	escribir	art	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
escribe	typ	escribir	typ	V;IND;SG;3;PRS;FIN	
esfuerzos	bemühungen	esfuerzo	bemühungen	N;MASC;PL	V;NFIN
esfuerzos	anstrengungen	esfuerzo	anstrengung	N;MASC;PL	V;NFIN
esfuerzos	bemühungen	esfuerzo	bemühungen	N;MASC;PL	V;NFIN
dolores	schmerz	dolor	schmerz	N;MASC;PL	PROPN
dolores	schmerzen	dolor	schmerz	N;MASC;PL	V;NFIN
dolores	dolores	dolor	dolores	N;MASC;PL	PROPN;NOM;FEM;SG
doña	doña	doña	doña	N;FEM;SG	PROPN;NOM;SG
doña	dona	doña	dona	N;FEM;SG	PROPN;NOM;SG
doña	donna	doña	donna	N;FEM;SG	PROPN;NOM;SG
actuar	schauspielerei	actuar	schauspielerei	V;NFIN	ADJ
actuar	schauspiel	actuar	schauspiel	V;NFIN	
producciones	produktionen	producción	produktion	N;FEM;PL	V;NFIN
producciones	produktion	producción	produktion	N;FEM;PL	
necesita	bedarf	necesitar	bedarf	V;IND;SG;3;PRS;FIN	
necesita	bedarf	necesitar	bedarf	V;IND;SG;3;PRS;FIN	
necesita	erfordernisse	necesitar	erfordernis	V;IND;SG;3;PRS;FIN	ADJ
necesita	bedürfnisse	necesitar	bedürfnis	V;IND;SG;3;PRS;FIN	ADJ
andrea	andrea	andrear	andrea	PROPN	PROPN;NOM;SG
gris	gray	gris	gray		PROPN;SG
gris	grau	gris	grau		ADJ
gris	graue	gris	grau		ADJ;NOM;PL
gris	graue	gris	grau		ADJ;NOM;PL
gris	grey	gris	grey		PROPN;NOM;SG
gris	grau	gris	grau		ADJ
periódicos	zeitungen	periódico	zeitungen	N;MASC;PL	V;NFIN
periódicos	zeitung	periódico	zeitung	N;MASC;PL	
periódicos	zeitungen	periódico	zeitungen	N;MASC;PL	V;NFIN
periódicos	tageszeitung	periódico	Tageszeitung	N;MASC;PL	N;NOM;FEM;SG
periódicos	zeitung	periódico	zeitung	N;MASC;PL	
oviedo	oviedo	oviedo	oviedo	N;MASC;SG	PROPN;NOM;SG
lewis	lewis	lewi	lewis	PROPN	PROPN;NOM;MASC;SG
margarita	margaret	margarita	margaret	N;FEM;SG	PROPN;SG
margarita	margarethe	margarita	margarethe	N;FEM;SG	ADJ
margarita	margarita	margarita	margarita	N;FEM;SG	PROPN;NOM;SG
margarita	marguerite	margarita	marguerit	N;FEM;SG	PROPN;NOM;SG
margarita	daisy	margarita	daisy	N;FEM;SG	PROPN;NOM;SG
adicional	zusätzliche	adicional	zusätzlich	ADJ;SG	ADJ;NOM;FEM;PL
regresa	rückgabe	regresar	rückgabe	V;IND;SG;3;PRS;FIN	N;SG
brigada	brigaden	brigada	brigaden	N;FEM;SG	N;NOM;PL
brigada	brigade	brigada	brigade	N;FEM;SG	
claudio	claude	claudio	claude	PROPN	PROPN;NOM;MASC;SG
