một	enga	một	en	NUM	PRO;ACC;MASC;SG
nha	nha	nha	nh		PROPN;NOM;MASC;SG
nha	zobna	nha	zoben		ADJ;NOM;FEM;SG
phá	break	phá	break	V	N;NOM;MASC;SG
phá	zlomi	phá	zlom	V	N;NOM;MASC;SG
phá	zlom	phá	zlom	V	N;NOM;MASC;SG
phổ	pruski	phổ	pruski	N	ADJ;NOM;MASC;SG
quảng	quảng	quảng	quảng	N	
hồng	rožnata	hồng	rožnat	N	ADJ;NOM;FEM;SG
hồng	rožnate	hồng	rožnat	N	ADJ;NOM;FEM;PL
hồng	rožnati	hồng	rožnat	N	ADJ;NOM;MASC;PL
hồng	rožnato	hồng	rožnato	N	ADJ;NOM;NEUT;SG
hồng	hong	hồng	hong	N	PROPN;NOM;MASC;SG
rồi	potem	rồi	potem	CONJ	ADV
chia	skupna	chia	skupen	V	ADJ;NOM;FEM;SG
chia	deljeno	chia	deljen	V	ADJ;NOM;NEUT;SG;V.PTCP
chia	deljena	chia	deljen	V	ADJ;NOM;FEM;SG;V.PTCP
chia	deljena	chia	deljen	V	ADJ;NOM;FEM;SG;V.PTCP
chia	deljeno	chia	deljen	V	ADJ;NOM;NEUT;SG;V.PTCP
chia	razdeljene	chia	razdeljen	V	ADJ;NOM;FEM;PL;V.PTCP
chia	razdeljeni	chia	razdeljen	V	ADJ;NOM;MASC;PL;V.PTCP
chia	razdeljeno	chia	razdeljen	V	ADJ;NOM;NEUT;SG;V.PTCP
chia	deli	chia	del	V	N;NOM;MASC;PL
chia	delež	chia	delež	V	N;INAN;ACC;MASC;SG
chia	narazen	chia	narazen	V	ADV
chia	split	chia	split	V	N;NOM;MASC;SG
ruồi	poletela	ruồi	poleteti	N	V;PFV;FEM;SG;V.PTCP
ruồi	leteti	ruồi	letet	N	V;IPFV;NFIN
phạm	kriminalno	phạm	kriminalen	N	ADJ;NOM;NEUT;SG
phạm	kazensko	phạm	kazenski	N	ADJ;NOM;NEUT;SG
phạm	kazenskih	phạm	kazenski	N	ADJ;GEN;MASC;PL
phạm	pham	phạm	phama	N	PROPN;NOM;MASC;SG
chọn	izbira	chọn	izbira	V	N;NOM;FEM;SG
chọn	izbor	chọn	izbor	V	N;NOM;MASC;SG
chọn	izbiranje	chọn	izbiranje	V	N;NOM;NEUT;SG
lục	zeleno	lục	zelen	N	ADV
lục	zelene	lục	zelen	N	ADJ;NOM;FEM;PL
lục	green	lục	green	N	
lục	zeleni	lục	zelen	N	ADJ;NOM;DEF;MASC;SG
lục	zelena	lục	zelen	N	ADJ;NOM;FEM;SG
đai	izgnan	đai	izgnan	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
tông	konkretno	tông	konkretno	N	ADV
tông	konkretne	tông	konkreten	N	ADJ;NOM;FEM;PL
tông	konkreten	tông	konkreten	N	ADJ;NOM;INDF;MASC;SG
trực	neposredni	trực	neposreden	V	ADJ;NOM;MASC;SG
trực	neposreden	trực	neposreden	V	ADJ;NOM;INDF;MASC;SG
trực	neposredna	trực	neposreden	V	ADJ;NOM;FEM;SG
trực	neposredne	trực	neposreden	V	ADJ;NOM;FEM;PL
trực	neposredno	trực	neposredno	V	ADV
phiên	sej	phiên	seja	N	
chứng	spričevala	chứng	spričevati	N	V;IPFV;FEM;PL;V.PTCP
chứng	potrdila	chứng	potrditi	N	V;PFV;FEM;SG;V.PTCP
dung	vsebnost	dung	vsebnost		N;NOM;FEM;SG
dung	vsebina	dung	vsebina		N;NOM;FEM;SG
dung	vsebine	dung	vsebina		N;NOM;FEM;PL
dung	gnoj	dung	gnoj		N;NOM;MASC;SG
dung	vsebina	dung	vsebina		N;NOM;FEM;SG
dung	vsebine	dung	vsebina		N;NOM;FEM;PL
bệnh	bolan	bệnh	bolan	N	ADJ;NOM;INDF;MASC;SG
vòng	naokrog	vòng	naokrog	N	ADV
vòng	okoli	vòng	okoli	N	ADP;GEN
vòng	okrog	vòng	okrog	N	ADP;GEN
vòng	okrogla	vòng	okrogel	N	ADJ;NOM;FEM;SG
vòng	okrogle	vòng	okrogel	N	ADJ;NOM;FEM;PL
vòng	okrogel	vòng	okrogeti	N	ADJ;NOM;INDF;MASC;SG
vòng	okroglo	vòng	okrogel	N	ADJ;NOM;NEUT;SG
phái	pošiljam	phái	pošiljati	N	V;IPFV;IND;SG;1;PRS;FIN
đào	kopati	đào	kopat	N	V;IPFV;NFIN
khai	trditve	khai	trditev	V	N;NOM;FEM;PL
khai	terjatve	khai	terjatev	V	N;NOM;FEM;PL
lệnh	ukazi	lệnh	ukaz		N;NOM;MASC;PL
lệnh	ukaze	lệnh	ukaz		N;ACC;MASC;PL
lệnh	poveljstvo	lệnh	poveljstvo		N;NOM;NEUT;SG
lệnh	ukaz	lệnh	ukaz		N;NOM;MASC;SG
lệnh	naročila	lệnh	naročiti		V;PFV;FEM;SG;V.PTCP
lệnh	ukazi	lệnh	ukaz		N;NOM;MASC;PL
lệnh	ukaz	lệnh	ukaz		N;NOM;MASC;SG
chuẩn	standardna	chuẩn	standarden	V	ADJ;NOM;FEM;SG
chuẩn	standardno	chuẩn	standardno	V	ADJ;NOM;NEUT;SG
chuẩn	standard	chuẩn	standard	V	N;NOM;MASC;SG
chuẩn	normalno	chuẩn	normalen	V	ADJ;NOM;NEUT;SG
chuẩn	običajno	chuẩn	običajno	V	ADV
chuẩn	normalen	chuẩn	normalen	V	ADJ;NOM;INDF;MASC;SG
chuẩn	normalna	chuẩn	normalen	V	ADJ;NOM;FEM;SG
chuẩn	običajna	chuẩn	običajen	V	ADJ;NOM;FEM;SG
duy	le	duy	le	N	PART
duy	samo	duy	samo	N	PART
thiếu	pogrešana	thiếu	pogrešan	V	ADJ;NOM;FEM;SG;V.PTCP
thiếu	manjkajoče	thiếu	manjkajoč	V	ADJ;NOM;FEM;PL;V.PTCP
thiếu	pogrešan	thiếu	pogrešan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
hết	vse	hết	ves	V	DET;NOM;NEUT;SG
hết	vsi	hết	ves	V	DET;NOM;MASC;PL
hết	vsem	hết	ves	V	DET;DAT;MASC;PL
hết	vse	hết	ves	V	DET;NOM;NEUT;SG
hết	vseh	hết	ves	V	DET;GEN;MASC;PL
hết	konec	hết	konec	V	N;NOM;MASC;SG
hầu	skoraj	hầu	skoraj		PART
hầu	hou	hầu	hou		
mặc	nošenje	mặc	nošenje	V	N;NOM;NEUT;SG
tuyến	linearni	tuyến	linearen	N	ADJ;NOM;MASC;SG
tuyến	linearno	tuyến	linearno	N	ADV
tuyến	linearna	tuyến	linearen	N	ADJ;NOM;FEM;SG
hạn	omeji	hạn	omejiti	N	V;PFV;IND;SG;3;PRS;FIN
gốc	prvotna	gốc	prvoten		ADJ;NOM;FEM;SG
gốc	izvirnik	gốc	izvirnik		N;NOM;MASC;SG
gốc	izvirno	gốc	izviren		ADJ;NOM;NEUT;SG
gốc	prvotni	gốc	prvoten		ADJ;NOM;DEF;MASC;SG
gốc	original	gốc	original		N;NOM;MASC;SG
rêu	mose	rêu	mosa	N	
rêu	mah	rêu	meh	N	
muốn	will	muốn	will	V	
muốn	volja	muốn	volja	V	N;NOM;FEM;SG
ninh	ning	ninh	ning	N	PROPN;NOM;MASC;SG
trùng	dvojnik	trùng	dvojnik	V	N;NOM;MASC;SG
giang	giang	giang	giang	N	
đĩa	diska	đĩa	disk		N;NOM;MASC;SG
đĩa	disk	đĩa	disk		N;NOM;MASC;SG
đĩa	plošča	đĩa	plošča		N;NOM;FEM;SG
đĩa	krožnik	đĩa	krožnik		N;NOM;MASC;SG
đĩa	tablica	đĩa	tablica		N;NOM;FEM;SG
đĩa	disk	đĩa	disk		N;NOM;MASC;SG
đĩa	krožnik	đĩa	krožnik		N;NOM;MASC;SG
khỏi	iz	khỏi	iz	V	ADP;GEN
khỏi	od	khỏi	od	V	ADP;GEN
tưởng	misel	tưởng	misel	V	N;NOM;FEM;SG
lâm	lam	lâm	lama	N	
lâm	lin	lâm	lin	N	
vàng	zlato	vàng	zlat	N	ADJ;NOM;NEUT;SG
vàng	zlate	vàng	zlat	N	ADJ;NOM;FEM;PL
vàng	zlati	vàng	zlat	N	ADJ;NOM;DEF;MASC;SG
vàng	zlata	vàng	zlat	N	ADJ;NOM;FEM;SG
vàng	rumena	vàng	rumen	N	ADJ;NOM;FEM;SG
vàng	rumeni	vàng	rume	N	ADJ;NOM;DEF;MASC;SG
vàng	rumene	vàng	rumen	N	ADJ;NOM;FEM;PL
vàng	rumen	vàng	rumen	N	ADJ;NOM;INDF;MASC;SG
vàng	rumeno	vàng	rumen	N	ADV
quang	quang	quang	quang	N	
hàn	korejsko	hàn	korejski	N	ADJ;NOM;NEUT;SG
hàn	korejski	hàn	korejski	N	ADJ;NOM;DEF;MASC;SG
ngay	nemudoma	ngay	nemudoma	PART	ADV
ngay	takoj	ngay	takoj	PART	ADV
ngay	zdaj	ngay	zdaj	PART	ADV
ngay	sedaj	ngay	sedaj	PART	ADV
cận	zapiranje	cận	zapiranje	V	N;NOM;NEUT;SG
cận	zaprtje	cận	zaprtje	V	N;NOM;NEUT;SG
cận	kardinal	cận	kardinal	V	N;NOM;MASC;SG
đậu	bean	đậu	bean	V	N;NOM;MASC;SG
đậu	fižol	đậu	fižol	V	N;NOM;MASC;SG
đậu	molitev	đậu	molitev	V	N;NOM;FEM;SG
đậu	molitve	đậu	molitev	V	N;NOM;FEM;PL
khách	gost	khách	gost	N	
khách	obiščite	khách	obiščiti	N	V;PFV;IMP;PL;2;FIN
địch	sovražni	địch	sovražen	N	ADJ;NOM;MASC;SG
địch	sovražna	địch	sovražen	N	ADJ;NOM;FEM;SG
địch	sovražno	địch	sovražno	N	ADV
thánh	sveti	thánh	svet	N	ADJ;NOM;DEF;MASC;SG
thánh	saint	thánh	saint	N	PROPN;NOM;MASC;SG
thánh	sveti	thánh	svet	N	ADJ;NOM;DEF;MASC;SG
thánh	sveto	thánh	svet	N	ADJ;NOM;NEUT;SG
trẻ	mladi	trẻ	mlad	N	ADJ;NOM;MASC;PL
trẻ	mlad	trẻ	mlad	N	ADJ;NOM;INDF;MASC;SG
trẻ	mlada	trẻ	mlad	N	ADJ;NOM;FEM;SG
trẻ	young	trẻ	young	N	
trẻ	mlado	trẻ	mlad	N	ADJ;NOM;NEUT;SG
phó	namestnica	phó	namestnica		N;NOM;FEM;SG
phó	namestnik	phó	namestnik		N;NOM;MASC;SG
phó	vice	phó	vica		N;NOM;MASC;SG
phó	podpredsednik	phó	podpredsednik		N;NOM;MASC;SG
linh	duhovna	linh	duhoven	N	ADJ;NOM;FEM;SG
linh	duhovni	linh	duhoven	N	ADJ;NOM;MASC;SG
linh	duhovnega	linh	duhoven	N	ADJ;GEN;NEUT;SG
linh	duhovne	linh	duhoven	N	ADJ;NOM;FEM;PL
linh	duhovno	linh	duhoven	N	ADJ;NOM;NEUT;SG
trai	son	trai	son	N	
chạy	tek	chạy	tek	V	N;NOM;MASC;SG
chạy	vožnja	chạy	vožnja	V	N;NOM;FEM;SG
chạy	pogon	chạy	pogon	V	N;NOM;MASC;SG
tuyên	prijavljeni	tuyên	prijavljen	V	ADJ;NOM;MASC;PL;V.PTCP
tuyên	prijavljenih	tuyên	prijavljen	V	ADJ;GEN;MASC;PL;V.PTCP
tuyên	prijavljena	tuyên	prijavljen	V	ADJ;NOM;FEM;SG;V.PTCP
thuận	shun	thuận	shun	ADJ	N;NOM;MASC;SG
thuận	dogovor	thuận	dogovor	ADJ	N;NOM;MASC;SG
tức	takojšnja	tức	takojšnji		ADJ;NOM;FEM;SG
tức	takojšnja	tức	takojšnji		ADJ;NOM;FEM;SG
tức	takojšnje	tức	takojšnji		ADJ;NOM;NEUT;SG
tức	sur	tức	sur		PROPN;NOM;MASC;SG
truy	neusmiljen	truy	neusmiljen	V	ADJ;NOM;INDF;MASC;SG
chiều	popoldanski	chiều	popoldanski	N	ADJ;NOM;MASC;SG
chiều	popoldan	chiều	popoldan	N	ADV
chiều	popoldne	chiều	popoldne	N	ADV
cực	zelo	cực	zelo		ADV
cực	polarni	cực	polaren		ADJ;NOM;DEF;MASC;SG
cực	pole	cực	poledati		N;NOM;MASC;SG
cực	drog	cực	droga		N;NOM;FEM;SG
cực	tečaj	cực	tečaj		N;NOM;MASC;SG
lương	leung	lương	leung	N	PROPN;NOM;MASC;SG
mét	stopala	mét	stopati	N	V;IPFV;FEM;SG;V.PTCP
mét	stopali	mét	stopati	N	V;IPFV;MASC;PL;V.PTCP
lâu	dolgo	lâu	dolgo	ADJ	ADV
blank	prazen	blank	prazen	V	ADJ;NOM;INDF;MASC;SG
blank	prazno	blank	prazen	V	ADJ;NOM;NEUT;SG
bại	poražen	bại	poražen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
bại	premagani	bại	premagan	V	ADJ;NOM;MASC;PL;V.PTCP
bại	poraženi	bại	poražen	V	ADJ;NOM;MASC;PL;V.PTCP
bại	premagan	bại	premagan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
bại	poraz	bại	poraz	V	N;NOM;MASC;SG
bại	porazi	bại	poraz	V	N;NOM;MASC;PL
chu	verjetno	chu	verjetno		ADV
chu	vrjetno	chu	vrjetno		ADV
chu	zhu	chu	zhu		PROPN;NOM;MASC;SG
chu	chu	chu	chu		PROPN;NOM;MASC;SG
chu	zhou	chu	zhou		PROPN;NOM;MASC;SG
ước	željo	ước	želja		N;ACC;FEM;SG
ước	želja	ước	želja		N;NOM;FEM;SG
ước	željo	ước	želja		N;ACC;FEM;SG
ước	želja	ước	želja		N;NOM;FEM;SG
chuyên	specialist	chuyên	specialist	ADJ	N;NOM;MASC;SG
lai	prihodnje	lai	prihodnji		ADJ;NOM;NEUT;SG
lai	bodoči	lai	bodoč		ADJ;NOM;MASC;PL
lai	bodočnost	lai	bodočnost		N;NOM;FEM;SG
lai	prihodnosti	lai	prihodnost		N;GEN;FEM;SG
lai	prihodnost	lai	prihodnost		N;NOM;FEM;SG
lai	lai	lai	lai		
san	san	san	san		PROPN;NOM;MASC;SG
nền	ozadje	nền	ozadje		N;NOM;NEUT;SG
trụ	valja	trụ	valja	N	V;IPFV;IND;SG;3;PRS;FIN
style	stil	style	stil		N;NOM;MASC;SG
style	slog	style	slog		N;NOM;MASC;SG
song	dvojček	song	dvojček	CONJ	N;NOM;MASC;SG
song	twin	song	twin	CONJ	N;NOM;MASC;SG
song	dvojčka	song	dvojček	CONJ	N;NOM;MASC;DU
song	dvojčica	song	dvojčica	CONJ	N;NOM;FEM;SG
song	starše	song	starš	CONJ	N;ACC;MASC;PL
song	starša	song	starš	CONJ	N;NOM;MASC;DU
song	starši	song	starš	CONJ	N;NOM;MASC;PL
song	pesem	song	pesem	CONJ	N;NOM;FEM;SG
giai	melody	giai	melody		N;NOM;MASC;SG
giai	melodija	giai	melodija		N;NOM;FEM;SG
giai	melodijo	giai	melodija		N;ACC;FEM;SG
quay	zasuk	quay	zasuka	V	N;NOM;MASC;SG
quay	zasuk	quay	zasuka	V	N;NOM;MASC;SG
quay	rotacije	quay	rotacija	V	N;NOM;FEM;PL
quay	kroženje	quay	kroženje	V	N;NOM;NEUT;SG
quay	vrtenje	quay	vrtenje	V	N;NOM;NEUT;SG
xuân	chun	xuân	chun	N	PROPN;NOM;MASC;SG
xuân	spomladanska	xuân	spomladanski	N	ADJ;NOM;FEM;SG
xuân	pomladno	xuân	pomladno	N	ADJ;NOM;NEUT;SG
xuân	xuan	xuân	xuan	N	
american	ameriške	american	ameriški	N	ADJ;NOM;FEM;PL
american	ameriško	american	ameriški	N	ADJ;NOM;NEUT;SG
american	ameriški	american	ameriški	N	ADJ;NOM;DEF;MASC;SG
american	ameriška	american	ameriški	N	ADJ;NOM;FEM;SG
rừng	woods	rừng	woods	N	PROPN;NOM;MASC;SG
rừng	gozdni	rừng	gozden	N	ADJ;NOM;MASC;SG
cerambycidae	cerambycidae	cerambycidae	cerambycida		N;NOM;MASC;SG
thưởng	bonus	thưởng	bonus	V	N;NOM;MASC;SG
thưởng	nagrada	thưởng	nagrada	V	N;NOM;FEM;SG
thưởng	nagrado	thưởng	nagrada	V	N;ACC;FEM;SG
thưởng	nagrajena	thưởng	nagrajen	V	ADJ;NOM;FEM;SG;V.PTCP
thưởng	nagrajeni	thưởng	nagrajen	V	ADJ;NOM;MASC;PL;V.PTCP
thưởng	nagrajen	thưởng	nagrajen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
list	spisek	list	spisek	ADJ	N;NOM;MASC;SG
list	seznam	list	seznam	ADJ	N;NOM;MASC;SG
xuống	dol	xuống	dol	V	
xuống	navzdol	xuống	navzdol	V	ADV
đứng	stojalo	đứng	stojati	V	N;NOM;NEUT;SG
đứng	stand	đứng	standa	V	N;NOM;MASC;SG
môn	prefinjeno	môn	prefinjen	N	ADJ;NOM;NEUT;SG;V.PTCP
phóng	merilo	phóng	merilo	V	N;NOM;NEUT;SG
phóng	lestvici	phóng	lestvica	V	N;NOM;FEM;SG
phóng	lestvica	phóng	lestvica	V	N;NOM;FEM;SG
phóng	obseg	phóng	obseg	V	N;NOM;MASC;SG
phóng	izstrelitev	phóng	izstrelitev	V	N;NOM;FEM;SG
đốc	guverner	đốc	guverner		N;NOM;MASC;SG
khởi	začetek	khởi	začetek	V	N;NOM;MASC;SG
khởi	start	khởi	star	V	N;NOM;MASC;SG
khởi	štart	khởi	štart	V	N;NOM;MASC;SG
bầu	glasovanje	bầu	glasovanje	V	N;NOM;NEUT;SG
bầu	noseče	bầu	noseč	V	ADJ;NOM;FEM;PL;V.PTCP
bầu	noseča	bầu	noseča	V	ADJ;NOM;FEM;SG;V.PTCP
mềm	mehko	mềm	mehek	N	ADJ;NOM;NEUT;SG
mềm	mehka	mềm	mehek	N	ADJ;NOM;FEM;SG
mềm	mehke	mềm	mehek	N	ADJ;NOM;FEM;PL
mềm	mehak	mềm	mehek	N	ADJ;NOM;INDF;MASC;SG
cha	ča	cha	ča	N	
giết	ubijanje	giết	ubijanje	V	N;NOM;NEUT;SG
giết	uboj	giết	uboj	V	N;NOM;MASC;SG
nhanh	hitro	nhanh	hitro	ADJ	ADV
nhanh	hitro	nhanh	hitro	ADJ	ADV
nhanh	hitro	nhanh	hitro	ADJ	ADV
thấp	nizko	thấp	nizko	ADJ	ADV
nghiệm	poskuse	nghiệm	poskus	V	N;ACC;MASC;PL
tối	temna	tối	temen	N	ADJ;NOM;FEM;SG
tối	temni	tối	temen	N	ADJ;NOM;MASC;PL
tối	temno	tối	temno	N	ADV
tối	zvečer	tối	zvečer	N	ADV
tối	večerni	tối	večeren	N	ADJ;NOM;MASC;SG
giảm	zmanjšanje	giảm	zmanjšanje	V	N;NOM;NEUT;SG
giảm	zmanjšanje	giảm	zmanjšanje	V	N;NOM;NEUT;SG
giảm	znižanje	giảm	znižanje	V	N;NOM;NEUT;SG
giảm	manj	giảm	manj	V	DET
bắn	streljanje	bắn	streljanje	V	N;NOM;NEUT;SG
bắn	ustreljen	bắn	ustreljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
bắn	ustreljena	bắn	ustreljen	V	ADJ;NOM;FEM;SG;V.PTCP
bắn	strel	bắn	strel	V	N;NOM;MASC;SG
nhằm	prevrnil	nhằm	prevrniti		V;PFV;MASC;SG;V.PTCP
đôi	par	đôi	par	NUM	N;NOM;MASC;SG
đôi	para	đôi	par	NUM	N;NOM;MASC;SG
đôi	podvoji	đôi	podvoj	NUM	V;PFV;IND;SG;3;PRS;FIN
đôi	dvojni	đôi	dvojen	NUM	ADJ;NOM;MASC;SG
đôi	dvakrat	đôi	dvakrat	NUM	ADV
đôi	dvojno	đôi	dvojen	NUM	ADJ;NOM;NEUT;SG
đôi	par	đôi	par	NUM	N;NOM;MASC;SG
đôi	včasih	đôi	včasih	NUM	ADV
đôi	podvoji	đôi	podvoj	NUM	V;PFV;IND;SG;3;PRS;FIN
đôi	dvojice	đôi	dvojica	NUM	N;NOM;FEM;PL
cáo	prijavi	cáo	prijava	N	V;PFV;IND;SG;3;PRS;FIN
cáo	fox	cáo	fox	N	PROPN;NOM;MASC;SG
sai	nepravilno	sai	nepravilen	ADJ	ADV
sai	narobe	sai	narobe	ADJ	ADV
sai	napaka	sai	napaka	ADJ	N;NOM;FEM;SG
sửa	urejanje	sửa	urejanje	V	N;NOM;NEUT;SG
sửa	popravek	sửa	popravek	V	N;NOM;MASC;SG
tuyển	najem	tuyển	najem	V	N;NOM;MASC;SG
tuyển	najem	tuyển	najem	V	N;NOM;MASC;SG
trương	zhang	trương	zhang	N	PROPN;NOM;MASC;SG
nặng	hudo	nặng	hudo	ADJ	ADV
ngành	njegovo	ngành	njegov	N	DET;NOM;NEUT;SG;3
ngành	njegove	ngành	njegov	N	DET;NOM;FEM;PL;3
ngành	njegov	ngành	njegov	N	DET;NOM;MASC;SG;3
ngành	njegova	ngành	njegov	N	DET;NOM;FEM;SG;3
isbn	isbn	isbn	isbn		
trắng	bela	trắng	bel	N	ADJ;NOM;FEM;SG
trắng	belo	trắng	bel	N	ADV
trắng	beli	trắng	bel	N	ADJ;NOM;DEF;MASC;SG
trắng	bele	trắng	bel	N	ADJ;NOM;FEM;PL
đọc	branje	đọc	branje	V	N;NOM;NEUT;SG
đọc	preberi	đọc	prebrr	V	N;NOM;MASC;SG
đọc	branje	đọc	branje	V	N;NOM;NEUT;SG
đọc	les	đọc	les	V	N;NOM;MASC;SG
xung	impulz	xung	impulza	V	N;NOM;MASC;SG
xung	navzkrižje	xung	navzkrižje	V	N;NOM;NEUT;SG
xung	spor	xung	spor	V	N;NOM;MASC;SG
xung	konflikt	xung	konflikt	V	N;NOM;MASC;SG
xung	spopad	xung	spopad	V	N;NOM;MASC;SG
hại	prizadet	hại	prizadet	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
hại	poškodovan	hại	poškodovan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
quý	gospodični	quý	gospodičen	N	ADJ;NOM;MASC;SG
quý	gospodične	quý	gospodičen	N	ADJ;NOM;FEM;PL
quý	dragoceno	quý	dragocen	N	ADJ;NOM;NEUT;SG
quý	dragocena	quý	dragocen	N	ADJ;NOM;FEM;SG
quý	dragocen	quý	dragocen	N	ADJ;NOM;INDF;MASC;SG
quý	dragoceni	quý	dragocen	N	ADJ;NOM;MASC;PL
quý	četrt	quý	četrt	N	
hưng	obesili	hưng	obesiti	N	V;PFV;MASC;PL;V.PTCP
hưng	obešen	hưng	obešen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
luyện	trening	luyện	trening	V	N;NOM;MASC;SG
luyện	usposabljanja	luyện	usposabljanje	V	N;GEN;NEUT;SG
luyện	treningi	luyện	trening	V	N;NOM;MASC;PL
luyện	usposabljanje	luyện	usposabljanje	V	N;NOM;NEUT;SG
thật	resničen	thật	resničen	PART	ADJ;NOM;INDF;MASC;SG
thật	resnično	thật	resnično	PART	ADV
thật	resnična	thật	resničen	PART	ADJ;NOM;FEM;SG
thật	prava	thật	pravi	PART	ADJ;NOM;FEM;SG
thật	realno	thật	realen	PART	ADJ;NOM;NEUT;SG
thật	res	thật	res	PART	ADV
thật	resnično	thật	resnično	PART	ADV
thật	true	thật	true	PART	N;NOM;MASC;SG
thật	resnična	thật	resničen	PART	ADJ;NOM;FEM;SG
thật	resnica	thật	resnica	PART	N;NOM;FEM;SG
thật	resnico	thật	resnica	PART	N;ACC;FEM;SG
thật	resnice	thật	resnica	PART	N;NOM;FEM;PL
thật	resnica	thật	resnica	PART	N;NOM;FEM;SG
thật	res	thật	res	PART	ADV
thật	resnično	thật	resnično	PART	ADV
thật	zares	thật	zares	PART	ADV
kéo	škarje	kéo	škarja	V	N;ACC;MASC;PL
kéo	puff	kéo	puff	V	N;NOM;MASC;SG
saint	sveti	saint	svet		ADJ;NOM;DEF;MASC;SG
saint	svetnik	saint	svetnik		N;NOM;MASC;SG
saint	svetnica	saint	svetnica		N;NOM;FEM;SG
saint	saint	saint	saint		PROPN;NOM;MASC;SG
trời	sky	trời	sky	N	
ngắn	kratko	ngắn	kratko	ADJ	ADV
trả	plačevanje	trả	plačevanje	V	N;NOM;NEUT;SG
trả	plača	trả	plača	V	N;NOM;FEM;SG
trả	plačilo	trả	plačilo	V	N;NOM;NEUT;SG
trả	plača	trả	plača	V	N;NOM;FEM;SG
niệm	spominki	niệm	spominek	V	N;NOM;MASC;PL
niệm	spominke	niệm	spominek	V	N;ACC;MASC;PL
niệm	spominkov	niệm	spominek	V	N;GEN;MASC;PL
lao	lao	lao	lao		N;NOM;MASC;SG
luôn	vedno	luôn	vedno		ADV
luôn	zmeraj	luôn	zmeraj		ADV
góp	prispevanje	góp	prispevanje	V	N;NOM;NEUT;SG
côn	vseeno	côn	vseeno	N	ADV
côn	še	côn	še	N	PART
phúc	jason	phúc	jason	N	PROPN;NOM;MASC;SG
phúc	srečna	phúc	srečen	N	ADJ;NOM;FEM;SG
phúc	srečen	phúc	srečen	N	ADJ;NOM;INDF;MASC;SG
phúc	vesela	phúc	vesel	N	ADJ;NOM;FEM;SG
phúc	srečno	phúc	srečno	N	ADJ;NOM;NEUT;SG
sâu	globoko	sâu	globoko	ADJ	ADV
khó	trdo	khó	trdo	ADJ	ADV
cục	predsedstvo	cục	predsedstvo		N;NOM;NEUT;SG
cục	urad	cục	urad		N;NOM;MASC;SG
cục	biro	cục	biro		N;NOM;MASC;SG
cục	fbi	cục	fbiti		PROPN;NOM;MASC;SG
cục	dodatno	cục	dodatno		ADV
cục	dodaten	cục	dodaten		ADJ;NOM;INDF;MASC;SG
kịch	dramatična	kịch	dramatičen	N	ADJ;NOM;FEM;SG
kịch	dramatičen	kịch	dramatičen	N	ADJ;NOM;INDF;MASC;SG
kịch	dramatične	kịch	dramatičen	N	ADJ;NOM;FEM;PL
kịch	dramatično	kịch	dramatičen	N	ADV
phường	ward	phường	ward	N	
ngọc	jewel	ngọc	jewati	N	
club	klub	club	klub		N;NOM;MASC;SG
club	club	club	club		N;NOM;MASC;SG
top	top	top	top		N;NOM;MASC;SG
top	vrh	top	vrh		N;NOM;MASC;SG
tải	obremenitve	tải	obremenitev	V	N;NOM;FEM;PL
tải	obremenitev	tải	obremenitev	V	N;GEN;FEM;SG
tải	natovarjanje	tải	natovarjanje	V	N;NOM;NEUT;SG
tải	obremenitev	tải	obremenitev	V	N;GEN;FEM;SG
tải	nalaganje	tải	nalaganje	V	N;NOM;NEUT;SG
tải	nakladanje	tải	nakladanje	V	N;NOM;NEUT;SG
wikipedia	wikipedia	wikipedia	wikipedia	V	N;NOM;FEM;SG
bốn	four	bốn	four	NUM	
phật	premagal	phật	premagati	N	V;PFV;MASC;SG;V.PTCP
nghi	osumljenci	nghi	osumljenec	V	N;NOM;MASC;PL
nghi	osumljenca	nghi	osumljenca	V	N;NOM;MASC;DU
nghi	osumljeni	nghi	osumljen	V	ADJ;NOM;MASC;PL;V.PTCP
nghi	osumljenec	nghi	osumljenec	V	N;NOM;MASC;SG
nghi	osumljenca	nghi	osumljenca	V	N;NOM;MASC;DU
nghi	vprašljivo	nghi	vprašljiv	V	ADJ;NOM;NEUT;SG
thừa	ostanke	thừa	ostanek	ADJ	N;ACC;MASC;PL
thừa	ostanki	thừa	ostanek	ADJ	N;NOM;MASC;PL
thừa	rena	thừa	rena	ADJ	N;GEN;FEM;SG
thừa	renu	thừa	ren	ADJ	N;DAT;MASC;SG
thừa	reno	thừa	rena	ADJ	N;NOM;MASC;SG
thừa	odvečno	thừa	odvečno	ADJ	ADV
thừa	odveč	thừa	odveč	ADJ	ADV
thừa	podedoval	thừa	podedovati	ADJ	V;PFV;MASC;SG;V.PTCP
thừa	podedovala	thừa	podedovati	ADJ	V;PFV;FEM;SG;V.PTCP
