категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	PROPN;SG
закрытия	penutupan	закрытие	pentutupan	N;INAN;NOM;NEUT;PL	N;SG
закрытия	menutup	закрытие	mentutup	N;INAN;NOM;NEUT;PL	V;SG;ACT
закрытия	closing	закрытие	closing	N;INAN;NOM;NEUT;PL	PROPN
храмы	candi	храм	candi	N;INAN;NOM;MASC;PL	PROPN
храмы	kuil	храм	kuil	N;INAN;NOM;MASC;PL	N;SG
комментарий	comment	комментарий	comment	N;INAN;NOM;MASC;SG	PROPN
женская	feminim	женский	feminim	ADJ;NOM;FEM;SG	N
женская	feminin	женский	feminin	ADJ;NOM;FEM;SG	N;SG
женская	kewanitaan	женский	kewanitaan	ADJ;NOM;FEM;SG	N;SG
женская	permpuan	женский	permpuan	ADJ;NOM;FEM;SG	N;SG
женская	female	женский	female	ADJ;NOM;FEM;SG	PROPN
женская	betina	женский	betina	ADJ;NOM;FEM;SG	N;SG
женская	perempuan	женский	perempuan	ADJ;NOM;FEM;SG	N;SG
классе	grade	класс	grade	N;INAN;ESS;MASC;SG	PROPN
высшая	supreme	высший	supreme	ADJ;NOM;FEM;SG	PROPN
заболевания	penyakit	заболевание	pensakit	N;INAN;NOM;NEUT;PL	N;SG
заболевания	penyakit	заболевание	pensakit	N;INAN;NOM;NEUT;PL	N;SG
глав	bab	глава	bab	N;ANIM;GEN;MASC;PL	N;SG
кардинал	cardinal	кардинал	cardinal	N;ANIM;NOM;MASC;SG	PROPN
обложки	sampul	обложка	sampul	N;INAN;NOM;FEM;PL	N;SG
обложки	cover	обложка	cover	N;INAN;NOM;FEM;PL	PROPN
обложки	penutup	обложка	pentutup	N;INAN;NOM;FEM;PL	N;SG
обложки	tutupi	обложка	tutupi	N;INAN;NOM;FEM;PL	V;SG;ACT
обложки	sampul	обложка	sampul	N;INAN;NOM;FEM;PL	N;SG
обложки	mencakup	обложка	mencakup	N;INAN;NOM;FEM;PL	V;SG;ACT
обложки	meliputi	обложка	menliputi	N;INAN;NOM;FEM;PL	V;SG;ACT
уфа	ufa	уф	ufa	N;INAN;NOM;FEM;SG	PROPN
неожиданно	mendadak	неожиданно	mendadak	ADV	ADJ;SG
саксония	sachsen	саксоние	sachsen	N;INAN;NOM;FEM;SG	PROPN
тяжело	hard	тяжелый	hard	ADJ;NEUT;SG	PROPN
романы	romana	роман	romana	N;INAN;NOM;MASC;PL	PROPN
романы	roman	роман	roman	N;INAN;NOM;MASC;PL	PROPN
романы	asmara	роман	asmara	N;INAN;NOM;MASC;PL	N;SG
строго	ketat	строго	ketat	ADV	ADJ;SG
обнаружил	ditemukan	обнаружить	ditemukan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
обнаружил	ketahuan	обнаружить	ketahuan	V;PFV;MASC;IND;SG;PST;FIN;ACT	
внешний	outer	внешний	outer	ADJ;NOM;MASC;SG	PROPN
внешний	eksternal	внешний	eksternal	ADJ;NOM;MASC;SG	N
основателей	pendiri	основатель	pendiri	N;ANIM;GEN;MASC;PL	N;SG
сторонников	pendukung	сторонник	pendukung	N;ANIM;ACC;MASC;PL	N;SG
заметил	ketahuan	заметить	ketahuan	V;PFV;MASC;IND;SG;PST;FIN;ACT	
заметил	diperhatikan	заметить	diperhatikan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
гонки	balapan	гонка	balapan	N;INAN;NOM;FEM;PL	N;SG
гонки	ras	гонка	ras	N;INAN;NOM;FEM;PL	N;SG
гонки	balapan	гонка	balapan	N;INAN;NOM;FEM;PL	N;SG
гонки	race	гонка	race	N;INAN;NOM;FEM;PL	PROPN
гонки	perlombaan	гонка	perlombaan	N;INAN;NOM;FEM;PL	N;SG
гонки	ras	гонка	ras	N;INAN;NOM;FEM;PL	N;SG
гонки	lomba	гонка	lomba	N;INAN;NOM;FEM;PL	N;SG
гонки	balapan	гонка	balapan	N;INAN;NOM;FEM;PL	N;SG
гонки	balap	гонка	balap	N;INAN;NOM;FEM;PL	N;SG;ACT
гонки	membalap	гонка	menbalap	N;INAN;NOM;FEM;PL	V;SG;ACT
млрд	milyar	миллиард	milyar	N;INAN;NOM;MASC;SG	PROPN
сирии	syria	сирия	syria	N;INAN;NOM;FEM;PL	PROPN
сирии	suriah	сирия	suriah	N;INAN;NOM;FEM;PL	N;SG
вниз	turun	вниз	turun	ADV	V;SG;ACT
вниз	down	вниз	down	ADV	PROPN
вниз	turunkan	вниз	turunkan	ADV	V;SG;ACT
солдаты	tentara	солдат	tentara	N;ANIM;NOM;MASC;PL	N;SG
солдаты	prajurit	солдат	prajurit	N;ANIM;NOM;MASC;PL	N;SG
солдаты	serdadu	солдат	serdadu	N;ANIM;NOM;MASC;PL	N;SG
зеландии	zealand	зеландия	zealand	N;INAN;NOM;FEM;PL	PROPN
зеландии	selandia	зеландия	selandia	N;INAN;NOM;FEM;PL	PROPN;SG
казань	kazan	казань	kazan	N;INAN;NOM;FEM;SG	PROPN
вооружения	armament	вооружение	armament	N;INAN;NOM;NEUT;PL	PROPN
сердца	hati	сердце	hati	N;INAN;NOM;NEUT;PL	N;SG
сердца	hearts	сердце	hearts	N;INAN;NOM;NEUT;PL	PROPN
сердца	kalbu	сердце	kalbu	N;INAN;NOM;NEUT;PL	PROPN;SG
королевы	queens	королева	queens	N;ANIM;NOM;FEM;PL	PROPN
фронтах	front	фронт	front	N;INAN;ESS;MASC;PL	PROPN
точек	titik	точка	titik	N;INAN;GEN;FEM;PL	N;SG
точек	poin	точка	poin	N;INAN;GEN;FEM;PL	N;SG
исправить	fix	исправить	fix	V;PFV;NFIN;ACT	PROPN
исправить	betulkan	исправить	betulkan	V;PFV;NFIN;ACT	ADJ;SG
исправить	betulkan	исправить	betulkan	V;PFV;NFIN;ACT	ADJ;SG
брайан	brian	брайан	brian	N;ANIM;NOM;MASC;SG	PROPN
брайан	bryan	брайан	bryan	N;ANIM;NOM;MASC;SG	PROPN
чехословакии	cekoslowakia	чехословакия	cekoslowakia	N;INAN;NOM;FEM;PL	PROPN
спортсменов	atlet	спортсмен	atlet	N;ANIM;GEN;MASC;PL	N;SG
спортсменов	atlit	спортсмен	atlit	N;ANIM;GEN;MASC;PL	N;SG
левой	kiri	левый	kiri	ADJ;INS;FEM;SG	N;SG
левой	tersisa	левый	tersisa	ADJ;INS;FEM;SG	V;SG;PASS
турция	turki	турция	turki	N;INAN;NOM;FEM;SG	PROPN;SG
сезонов	seasons	сезон	seasons	N;INAN;GEN;MASC;PL	PROPN
сезонов	musim	сезон	musim	N;INAN;GEN;MASC;PL	N;SG
учреждение	agency	учреждение	agency	N;INAN;NOM;NEUT;SG	PROPN
учреждение	agen	учреждение	agen	N;INAN;NOM;NEUT;SG	PROPN;SG
софия	sofia	софия	sofia	N;INAN;NOM;FEM;SG	PROPN
софия	ratih	софия	ratih	N;INAN;NOM;FEM;SG	PROPN
софия	sophia	софия	sophia	N;INAN;NOM;FEM;SG	PROPN
софия	sherly	софия	sherly	N;INAN;NOM;FEM;SG	PROPN
скоро	soon	скоро	soon	ADV	PROPN
журналы	jurnal	журнал	jurnal	N;INAN;NOM;MASC;PL	N;SG
журналы	majalah	журнал	majalah	N;INAN;NOM;MASC;PL	N;SG
версий	versi	версия	versi	N;INAN;GEN;FEM;PL	N;SG
средних	medium	средний	medium	ADJ;GEN;PL	N
средних	sedang	средний	sedang	ADJ;GEN;PL	ADV
средних	menengah	средний	menengah	ADJ;GEN;PL	N;SG
ноги	feet	нога	feet	N;INAN;NOM;FEM;PL	PROPN
ноги	kaki	нога	kaki	N;INAN;NOM;FEM;PL	N;SG
ноги	legs	нога	legs	N;INAN;NOM;FEM;PL	PROPN
ноги	kaki	нога	kaki	N;INAN;NOM;FEM;PL	N;SG
читателей	pembaca	читатель	penbaca	N;ANIM;ACC;MASC;PL	N;SG
лагеря	kamp	лагерь	kamp	N;INAN;NOM;MASC;PL	N;SG
владелец	owner	владелец	owner	N;ANIM;NOM;MASC;SG	PROPN
свободу	freedom	свобода	freedom	N;INAN;ACC;FEM;SG	PROPN
нина	nina	нина	nina	N;ANIM;NOM;FEM;SG	PROPN
едва	nyaris	едва	nyaris	PART	
обнаружены	terdeteksi	обнаружить	terdeteksi	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
обнаружены	dideteksi	обнаружить	dideteksi	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
обнаружены	mendeteksi	обнаружить	mendeteksi	V;PFV;PL;PST;V.PTCP;PASS	V;SG;ACT
поддерживает	mendukung	поддерживать	mendukung	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG;ACT
религиозных	religi	религиозный	religi	ADJ;GEN;PL	N
религиозных	keagamaan	религиозный	keagamaan	ADJ;GEN;PL	N;SG
религиозных	religius	религиозный	religius	ADJ;GEN;PL	N
религиозных	agama	религиозный	agama	ADJ;GEN;PL	N;SG
церквей	gereja	церковь	gereja	N;INAN;GEN;FEM;PL	N;SG
секунд	detik	секунда	detik	N;INAN;GEN;FEM;PL	N;SG
собственное	own	собственный	own	ADJ;NOM;NEUT;SG	PROPN
замужем	married	замужем	married	N;ANIM;INS;MASC;SG	PROPN
замужем	menikah	замужем	mennikah	N;ANIM;INS;MASC;SG	V;SG;ACT
швейцария	swiss	швейцария	swiss	N;INAN;NOM;FEM;SG	PROPN
манчестер	manchester	манчестер	manchester	N;INAN;NOM;MASC;SG	PROPN
помог	terbantu	помочь	terbantu	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
помог	dibantu	помочь	dibantu	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
сюр	sur	сюртить	sur	N;INAN;NOM;MASC;SG	PROPN
приказал	terurut	приказать	terurut	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;SG;PASS
приказал	dipesan	приказать	dipesan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
классической	klasik	классический	klasik	ADJ;INS;FEM;SG	N;SG
вперёд	forward	вперед	forward	ADV	PROPN
вперёд	maju	вперед	maju	ADV	V;SG;ACT
вперёд	teruskan	вперед	teruskan	ADV	V;SG;ACT
измерения	pengukuran	измерение	penukuran	N;INAN;NOM;NEUT;PL	N;SG
измерения	mengukur	измерение	menukur	N;INAN;NOM;NEUT;PL	V;SG;ACT
измерения	pengukuran	измерение	penukuran	N;INAN;NOM;NEUT;PL	N;SG
измерения	pengukuran	измерение	penukuran	N;INAN;NOM;NEUT;PL	N;SG
англо	anglo	англо	anglo	ADV	PROPN
соединений	senyawa	соединение	senyawa	N;INAN;GEN;NEUT;PL	N;SG
арт	seni	арт	seni	ADV	N;SG
арт	art	арт	art	ADV	PROPN
арт	kesenian	арт	kesenian	ADV	N;SG
светлана	svetlana	светлана	svetlana	N;ANIM;NOM;FEM;SG	PROPN
объединить	penggabungan	объединить	pengabungan	V;PFV;NFIN;ACT	N;SG
объединить	bersatu	объединить	bersatu	V;PFV;NFIN;ACT	PROPN
соответствующих	relevan	соответствовать	relevan	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	N;SG
важных	jga	важный	jga	ADJ;GEN;PL	PROPN
важных	penting	важный	penting	ADJ;GEN;PL	ADJ;SG
степан	stepan	степанный	stepan	N;ANIM;NOM;MASC;SG	PROPN
степан	stjepan	степанный	stjepan	N;ANIM;NOM;MASC;SG	PROPN
двадцать	twenty	двадцать	twenty	NUM;NOM	PROPN
диска	disc	диск	disc	N;INAN;GEN;MASC;SG	PROPN
диска	diska	диск	diska	N;INAN;GEN;MASC;SG	PROPN
диска	disk	диск	disk	N;INAN;GEN;MASC;SG	PROPN
горе	woe	горе	woe	N;INAN;NOM;NEUT;SG	PROPN
принцесса	putri	принцесса	putri	N;ANIM;NOM;FEM;SG	PROPN;SG
принцесса	princess	принцесса	princess	N;ANIM;NOM;FEM;SG	PROPN
горных	gunung	горный	gunung	ADJ;GEN;PL	N;SG
горных	mountain	горный	mountain	ADJ;GEN;PL	PROPN
горных	pegunungan	горный	pegunungan	ADJ;GEN;PL	N;SG
спортивный	athletic	спортивный	athletic	ADJ;NOM;MASC;SG	N
спортивный	atletik	спортивный	atletik	ADJ;NOM;MASC;SG	N;SG
спортивный	sporty	спортивный	sporty	ADJ;NOM;MASC;SG	N
колумбии	kolombia	колумбия	kolombia	N;INAN;NOM;FEM;PL	PROPN;SG
колумбии	kolombia	колумбия	kolombia	N;INAN;NOM;FEM;PL	PROPN;SG
таблицы	meja	таблица	meja	N;INAN;NOM;FEM;PL	N;SG
таблицы	tabel	таблица	tabel	N;INAN;NOM;FEM;PL	N;SG
подготовка	berlatih	подготовка	berlatih	N;INAN;NOM;FEM;SG	V;SG;ACT
подготовка	menyiapkan	подготовка	mensiapkan	N;INAN;NOM;FEM;SG	V;SG;ACT
подготовка	mempersiapkan	подготовка	menpersiapkan	N;INAN;NOM;FEM;SG	V;SG;ACT
доказательства	buktinya	доказательство	bukti	N;INAN;NOM;NEUT;PL	N;SG
доказательства	bukti	доказательство	bukti	N;INAN;NOM;NEUT;PL	N;SG
доказательства	pembuktian	доказательство	penbuktian	N;INAN;NOM;NEUT;PL	N;SG
доказательства	bukti	доказательство	bukti	N;INAN;NOM;NEUT;PL	N;SG
буэнос	buenos	буэнос	buenos	ADV	PROPN
энциклопедический	encyclopedic	энциклопедический	encyclopedic	ADJ;NOM;MASC;SG	PROPN
молодые	muda	молодой	muda	ADJ;NOM;PL	ADJ;SG
молодые	young	молодой	young	ADJ;NOM;PL	PROPN
молодые	mudanya	молодой	muda	ADJ;NOM;PL	N;SG
крылья	sayap	крыло	sayap	N;INAN;NOM;NEUT;PL	N;SG
крылья	wings	крыло	wings	N;INAN;NOM;NEUT;PL	PROPN
предупреждения	peringatan	предупреждение	peringatan	N;INAN;NOM;NEUT;PL	N;SG
предупреждения	warning	предупреждение	warning	N;INAN;NOM;NEUT;PL	PROPN
предупреждения	peringatan	предупреждение	peringatan	N;INAN;NOM;NEUT;PL	N;SG
предупреждения	peringatan	предупреждение	peringatan	N;INAN;NOM;NEUT;PL	N;SG
залив	gulf	залив	gulf	N;INAN;NOM;MASC;SG	PROPN
залив	bay	залив	bay	N;INAN;NOM;MASC;SG	PROPN
христиан	christian	христианин	christian	N;ANIM;GEN;MASC;PL	PROPN
христиан	kristiani	христианин	kristiani	N;ANIM;GEN;MASC;PL	PROPN;SG
христиан	kristen	христианин	kristen	N;ANIM;GEN;MASC;PL	PROPN;SG
христиан	nasrani	христианин	nasrani	N;ANIM;GEN;MASC;PL	PROPN
христиан	kristen	христианин	kristen	N;ANIM;GEN;MASC;PL	PROPN;SG
ирана	iran	иран	iran	N;INAN;GEN;MASC;SG	PROPN
полосы	belang	полоса	belang	N;INAN;NOM;FEM;PL	PROPN
полосы	stripes	полоса	stripes	N;INAN;NOM;FEM;PL	PROPN
награда	reward	награда	reward	N;INAN;NOM;FEM;SG	PROPN
музыкальная	musik	музыкальный	musik	ADJ;NOM;FEM;SG	N;SG
музыкальная	musikal	музыкальный	musikal	ADJ;NOM;FEM;SG	N
музыкальная	musical	музыкальный	musical	ADJ;NOM;FEM;SG	PROPN
долине	valley	долина	valley	N;INAN;DAT;FEM;SG	PROPN
женский	feminim	женский	feminim	ADJ;NOM;MASC;SG	N
женский	feminin	женский	feminin	ADJ;NOM;MASC;SG	N;SG
женский	kewanitaan	женский	kewanitaan	ADJ;NOM;MASC;SG	N;SG
женский	permpuan	женский	permpuan	ADJ;NOM;MASC;SG	N;SG
женский	female	женский	female	ADJ;NOM;MASC;SG	PROPN
женский	betina	женский	betina	ADJ;NOM;MASC;SG	N;SG
женский	perempuan	женский	perempuan	ADJ;NOM;MASC;SG	N;SG
странно	weird	странный	weird	ADJ;NEUT;SG	PROPN
странно	strange	странный	strange	ADJ;NEUT;SG	PROPN
странно	ganjil	странный	ganjil	ADJ;NEUT;SG	PROPN;SG
почта	mail	почта	mail	N;INAN;NOM;FEM;SG	PROPN
прибыли	profit	прибыть	profit	V;PFV;IND;PL;PST;FIN;ACT	PROPN
прибыли	laba	прибыть	laba	V;PFV;IND;PL;PST;FIN;ACT	N;SG
прибыли	keuntungan	прибыть	keuntungan	V;PFV;IND;PL;PST;FIN;ACT	N;SG
прибыли	tiba	прибыть	tiba	V;PFV;IND;PL;PST;FIN;ACT	V;SG
прибыли	profit	прибыть	profit	V;PFV;IND;PL;PST;FIN;ACT	PROPN
крис	chris	крис	chris	N;ANIM;NOM;MASC;SG	PROPN
крис	kris	крис	kris	N;ANIM;NOM;MASC;SG	PROPN
чин	chin	чин	chin	N;INAN;NOM;MASC;SG	PROPN
конференция	conference	конференция	conference	N;INAN;NOM;FEM;SG	PROPN
победители	pemenang	победитель	penmenang	N;ANIM;NOM;MASC;PL	N;SG
юрьевич	yuryevich	юрьевич	yuryevich	N;ANIM;NOM;MASC;SG	PROPN
ростов	rostov	рост	rostov	N;INAN;NOM;MASC;PL	PROPN
обмен	exchange	обмен	exchange	N;INAN;NOM;MASC;SG	PROPN
проиграл	tersesat	проиграть	tersesat	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
проиграл	kehilangan	проиграть	kehilangan	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;SG
проиграл	lost	проиграть	lost	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
проиграл	hilang	проиграть	hilang	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;SG
моделей	models	модель	models	N;INAN;GEN;FEM;PL	PROPN
моделей	model	модель	model	N;INAN;GEN;FEM;PL	N;SG
дополнительных	pelengkap	дополнительный	penlengkap	ADJ;GEN;PL	N;SG
рота	rota	рот	rota	N;INAN;NOM;FEM;SG	PROPN
рота	company	рот	company	N;INAN;NOM;FEM;SG	PROPN
кольца	ring	кольцо	ring	N;INAN;NOM;NEUT;PL	PROPN
кольца	cincin	кольцо	cincin	N;INAN;NOM;NEUT;PL	N;SG
кольца	rings	кольцо	rings	N;INAN;NOM;NEUT;PL	PROPN
кольца	cincin	кольцо	cincin	N;INAN;NOM;NEUT;PL	N;SG
тверская	tver	тверский	tver	ADJ;NOM;FEM;SG	PROPN
поселений	pemukiman	поселение	penmukiman	N;INAN;GEN;NEUT;PL	N;SG
поселений	permukiman	поселение	permukiman	N;INAN;GEN;NEUT;PL	N;SG
акции	promosi	акция	promosi	N;INAN;NOM;FEM;PL	N;SG
акции	bagikan	акция	bagikan	N;INAN;NOM;FEM;PL	V;SG;ACT
акции	berbagi	акция	berbagi	N;INAN;NOM;FEM;PL	V;SG;ACT
акции	dibagikan	акция	dibagikan	N;INAN;NOM;FEM;PL	V;SG;PASS
акции	saham	акция	saham	N;INAN;NOM;FEM;PL	N;SG
акции	saham	акция	saham	N;INAN;NOM;FEM;PL	N;SG
акции	bursa	акция	bursa	N;INAN;NOM;FEM;PL	N;SG
акции	stock	акция	stock	N;INAN;NOM;FEM;PL	PROPN
акции	saham	акция	saham	N;INAN;NOM;FEM;PL	N;SG
акции	stok	акция	stok	N;INAN;NOM;FEM;PL	N;SG
планируется	merencanakan	планировать	menrencanakan	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;SG;ACT
десятков	lusinan	десяток	lusinan	N;INAN;GEN;MASC;PL	N;SG
десятков	puluhan	десяток	puluhan	N;INAN;GEN;MASC;PL	N;SG
десятков	belasan	десяток	belasan	N;INAN;GEN;MASC;PL	NUM
десятков	lusin	десяток	lusin	N;INAN;GEN;MASC;PL	N;SG
десятков	lusinan	десяток	lusinan	N;INAN;GEN;MASC;PL	N;SG
десятков	belasan	десяток	belasan	N;INAN;GEN;MASC;PL	NUM
ухода	peduli	уход	peduli	N;INAN;GEN;MASC;SG	ADJ;SG
ухода	care	уход	care	N;INAN;GEN;MASC;SG	PROPN
вечером	tonight	вечер	tonight	N;INAN;INS;MASC;SG	PROPN
форуме	forum	форум	forum	N;INAN;ESS;MASC;SG	PROPN
ваша	your	ваш	your	DET;NOM;FEM;SG	PROPN
ваша	milikmu	ваш	milik	DET;NOM;FEM;SG	N;SG
ваша	yours	ваш	yours	DET;NOM;FEM;SG	PROPN
лицензии	lisensi	лицензия	lisensi	N;INAN;NOM;FEM;PL	N;SG
лицензии	sim	лицензия	sim	N;INAN;NOM;FEM;PL	PROPN
лицензии	berlisensi	лицензия	berlisensi	N;INAN;NOM;FEM;PL	V;SG;ACT
лицензии	lisensi	лицензия	lisensi	N;INAN;NOM;FEM;PL	N;SG
спасти	simp	спасти	simp	V;PFV;NFIN;ACT	PROPN
спасти	luu	спасти	luu	V;PFV;NFIN;ACT	PROPN
спасти	simpan	спасти	simpan	V;PFV;NFIN;ACT	N;SG;ACT
спасти	save	спасти	save	V;PFV;NFIN;ACT	PROPN
спасти	penyelamatan	спасти	penselamatan	V;PFV;NFIN;ACT	N;SG
спасти	rescue	спасти	rescue	V;PFV;NFIN;ACT	PROPN
поезд	train	поезд	train	N;INAN;NOM;MASC;SG	PROPN
автомобили	cars	автомобиль	cars	N;INAN;NOM;MASC;PL	PROPN
автомобили	mobil	автомобиль	mobil	N;INAN;NOM;MASC;PL	N;SG
автомобили	kendaraan	автомобиль	kendaraan	N;INAN;NOM;MASC;PL	N;SG
автомобили	mobil	автомобиль	mobil	N;INAN;NOM;MASC;PL	N;SG
автомобили	otomotif	автомобиль	otomotif	N;INAN;NOM;MASC;PL	N;SG
приключения	bertualang	приключение	bertualang	N;INAN;NOM;NEUT;PL	V;SG;ACT
приключения	petualangan	приключение	petualangan	N;INAN;NOM;NEUT;PL	N;SG
приключения	bertualang	приключение	bertualang	N;INAN;NOM;NEUT;PL	V;SG;ACT
приключения	adventures	приключение	adventures	N;INAN;NOM;NEUT;PL	PROPN
приключения	petualangan	приключение	petualangan	N;INAN;NOM;NEUT;PL	N;SG
обеспечить	pastikan	обеспечить	pastikan	V;PFV;NFIN;ACT	
внешних	eksternal	внешний	eksternal	ADJ;GEN;PL	N
породы	breed	порода	breed	N;INAN;NOM;FEM;PL	PROPN
породы	biak	порода	biak	N;INAN;NOM;FEM;PL	PROPN;SG
балтийского	baltik	балтийский	baltik	ADJ;GEN;MASC;SG	PROPN
девять	nine	девять	nine	NUM;NOM	PROPN
свободной	gratis	свободный	gratis	ADJ;INS;FEM;SG	N;SG
свободной	free	свободный	free	ADJ;INS;FEM;SG	PROPN
противник	bermusuhan	противник	bermusuhan	N;ANIM;NOM;MASC;SG	V;SG;ACT
противник	memusuhi	противник	menpusuhi	N;ANIM;NOM;MASC;SG	V;SG;ACT
минуты	menit	минута	menit	N;INAN;NOM;FEM;PL	N;SG
созвездии	constellation	созвездие	constellation	N;INAN;NOM;NEUT;SG	PROPN
альберт	albert	альберт	albert	N;ANIM;NOM;MASC;SG	PROPN
подразделений	satuan	подразделение	satuan	N;INAN;GEN;NEUT;PL	N;SG
подразделений	unit	подразделение	unit	N;INAN;GEN;NEUT;PL	N;SG
столетия	centennial	столетие	centennial	N;INAN;NOM;NEUT;PL	PROPN
активность	aktivitas	активность	aktivitas	N;INAN;NOM;FEM;SG	PROPN;SG
заблокирован	memblokir	блокировать	menblokir	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;SG;ACT
заблокирован	diblokir	блокировать	diblokir	V;PFV;MASC;SG;PST;V.PTCP;PASS	N
заблокирован	diblok	блокировать	diblok	V;PFV;MASC;SG;PST;V.PTCP;PASS	PROPN
заблокирован	blokir	блокировать	blokir	V;PFV;MASC;SG;PST;V.PTCP;PASS	PROPN;SG;ACT
рано	early	рано	early	ADV	PROPN
рано	dini	рано	dini	ADV	ADJ;SG
рано	awal	рано	awal	ADV	ADJ;SG
указаны	dispesifikasikan	указать	dispesifikasikan	V;PFV;PL;PST;V.PTCP;PASS	N
указаны	ditentukan	указать	ditentukan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
указаны	dinyatakan	указать	dinyatakan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
эдвард	edward	эдвард	edward	N;ANIM;NOM;MASC;SG	PROPN
скотт	scott	скотт	scott	N;ANIM;NOM;MASC;SG	PROPN
личность	ijabah	личность	ijabah	N;INAN;NOM;FEM;SG	PROPN
усадьба	homestead	усадьба	homestead	N;INAN;NOM;FEM;SG	PROPN
целиком	keseluruhan	целиком	keseluruhan	ADV	PRO
целиком	whole	целиком	whole	ADV	PROPN
целиком	utuh	целиком	utuh	ADV	ADJ;SG
хуже	buruk	плохой	buruk	ADJ;CMPR	ADJ;SG
сумма	sum	сумма	sum	N;INAN;NOM;FEM;SG	PROPN
физические	jasmani	физический	jasmani	ADJ;NOM;PL	N
физические	fisik	физический	fisik	ADJ;NOM;PL	N;SG
интересы	minat	интерес	minat	N;INAN;NOM;MASC;PL	N;SG
интересы	minat	интерес	minat	N;INAN;NOM;MASC;PL	N;SG
одежды	pakaian	одежда	pakaian	N;INAN;NOM;FEM;PL	N;SG
китайский	tionghoa	китайский	tionghoa	ADJ;NOM;MASC;SG	N
китайский	china	китайский	china	ADJ;NOM;MASC;SG	PROPN
китайский	cina	китайский	cina	ADJ;NOM;MASC;SG	PROPN;SG
предметы	butir	предмет	butir	N;INAN;NOM;MASC;PL	PROPN;SG
предметы	barang	предмет	barang	N;INAN;NOM;MASC;PL	N;SG
предметы	obyek	предмет	obyek	N;INAN;NOM;MASC;PL	N;SG
предметы	objek	предмет	objek	N;INAN;NOM;MASC;PL	N;SG
предметы	benda	предмет	benda	N;INAN;NOM;MASC;PL	N;SG
предметы	subjek	предмет	subjek	N;INAN;NOM;MASC;PL	N;SG
посетил	dikunjungi	посетить	dikunjungi	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
муниципальный	kotamadya	муниципальный	kotamadya	ADJ;NOM;MASC;SG	N;SG
муниципальный	municipal	муниципальный	municipal	ADJ;NOM;MASC;SG	PROPN
деревьев	pepohonan	дерево	pepohonan	N;INAN;GEN;NEUT;PL	N;SG
деревьев	pohon	дерево	pohon	N;INAN;GEN;NEUT;PL	N;SG
анатольевич	anatolyevich	анатольевич	anatolyevich	N;ANIM;NOM;MASC;SG	PROPN
спартак	spartacus	спартак	spartacus	N;ANIM;NOM;MASC;SG	PROPN
спартак	spartak	спартак	spartak	N;ANIM;NOM;MASC;SG	PROPN
мер	mer	мера	mer	N;INAN;GEN;FEM;PL	PROPN
файлов	berkas	файл	berkas	N;INAN;GEN;MASC;PL	N;SG
файлов	file	файл	file	N;INAN;GEN;MASC;PL	N;SG
живой	hidup	живой	hidup	ADJ;NOM;MASC;SG	N;SG
живой	alive	живой	alive	ADJ;NOM;MASC;SG	PROPN
детская	pembibitan	детский	penbibitan	ADJ;NOM;FEM;SG	N;SG
учителя	guru	учитель	guru	N;ANIM;NOM;MASC;PL	N;SG
релиз	melepaskan	релиз	menlepaskan	N;INAN;NOM;MASC;SG	V;SG;ACT
релиз	lepaskan	релиз	lepaskan	N;INAN;NOM;MASC;SG	V;SG;ACT
форт	fort	форт	fort	N;INAN;NOM;MASC;SG	PROPN
рабочей	berfungsi	рабочий	berfungsi	ADJ;INS;FEM;SG	V;SG;ACT
рабочей	bekerja	рабочий	bekerja	ADJ;INS;FEM;SG	V;SG;ACT
джованни	giovanni	джованни	giovanni	N;ANIM;NOM;MASC;SG	PROPN
ответил	dibalas	ответить	dibalas	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
ответил	terjawab	ответить	terjawab	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
ответил	dijawab	ответить	dijawab	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
ответил	ditanggapi	ответить	ditanggapi	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
общих	common	общий	common	ADJ;GEN;PL	PROPN
