پِرچ	schotel	پِرچ	schotel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَیوند	junction	پَیوند	junction	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَیوند	join	پَیوند	join	PROPN;NOM;MASC;SG;3	
پَیوند	meedoen	پَیوند	meedoen	PROPN;NOM;MASC;SG;3	V;NFIN
پَیوند	aansluiting	پَیوند	aansluiting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَیوند	verbinding	پَیوند	verbinding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَیوند	connectie	پَیوند	connectie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَیوند	pleister	پَیوند	pleister	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَیوند	patch	پَیوند	patch	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پَیوندی	opgelapt	پَیوندی	oplappen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِیہ	vet	پِیہ	vet	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پِیہ	talk	پِیہ	talk	PROPN;NOM;MASC;SG;3	ADJ
پَیہم	voortdurend	پَیہم	voortdurend	PROPN;NOM;MASC;SG;3	ADJ
پَیہم	constant	پَیہم	constant	PROPN;NOM;MASC;SG;3	ADJ
پَیہم	continu	پَیہم	continu	PROPN;NOM;MASC;SG;3	ADJ
پَیہم	voortdurend	پَیہم	voortdurend	PROPN;NOM;MASC;SG;3	ADJ
پَیہم	doorlopend	پَیہم	doorlopen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پَیہم	continu	پَیہم	continu	PROPN;NOM;MASC;SG;3	ADJ
پِیہو	vlooien	پِیہو	vlo	PROPN;NOM;MASC;SG;3	N;PL
پِیہو	vlo	پِیہو	vlo	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاٹ	divisie	پھاٹ	divisie		N;MASC+FEM;SG
پھاٹ	afdeling	پھاٹ	afdeling		N;MASC+FEM;SG
پھاٹ	deling	پھاٹ	deling		N;MASC+FEM;SG
پھاٹ	division	پھاٹ	division		N;MASC+FEM;SG
پھاٹک	entree	پھاٹک	entree		N;MASC+FEM;SG
پھاٹک	ingang	پھاٹک	ingang		N;MASC+FEM;SG
پھاٹک	gate	پھاٹک	gaan		N;MASC+FEM;SG
پھاٹک	poort	پھاٹک	poort		N;MASC+FEM;SG
پھاٹک	hek	پھاٹک	hek		N;NEUT;SG
پھاٹک	controleren	پھاٹک	controleren		V;NFIN
پھاٹک	check	پھاٹک	check		V;SG;PRS;FIN
پھاٹک	controleer	پھاٹک	controleer		V;SG;PRS;FIN
پھاٹک	belemmering	پھاٹک	belemmering		N;MASC+FEM;SG
پھاٹک	hinderen	پھاٹک	hind		V;NFIN
پھاٹک	obstructie	پھاٹک	obstructie		N;MASC+FEM;SG
پھاٹک	tegenwerking	پھاٹک	tegenwerking		N;MASC+FEM;SG
پھاڑ	crack	چیرپھاڑ	crack	V;ACT	N;MASC+FEM;SG
پھاڑ	spleet	چیرپھاڑ	spleet	V;ACT	N;MASC+FEM;SG
پھاڑ	split	چیرپھاڑ	split	V;ACT	N;NEUT;SG
پھاڑکھاؤُ	geïrriteerd	پھاڑکھاؤُ	irriteren	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھاڑکھاؤُ	beestachtige	پھاڑکھاؤُ	beestachtig	PROPN;NOM;MASC;SG;3	ADJ
پھاڑکھاؤُ	wrede	پھاڑکھاؤُ	wreed	PROPN;NOM;MASC;SG;3	ADJ
پھاڑکھاؤُ	wreed	پھاڑکھاؤُ	wreed	PROPN;NOM;MASC;SG;3	ADJ
پھاڑنا	traan	پھاڑ	traan	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھاڑنا	scheur	پھاڑ	scheur	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھاڑنا	break	پھاڑ	break	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھاڑنا	pauze	پھاڑ	pauze	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھاڑنا	tno	پھاڑ	tno	V;SG;NFIN;ACT	N;NEUT;SG
پھاڑنا	rip	پھاڑ	rip	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھاڑُو	master	پھاڑُو	master	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاڑُو	meester	پھاڑُو	meester	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاڑی	vouw	پھاڑی	vouw	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھاڑی	rimpel	پھاڑی	rimpel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاگ	feestvreugde	پھاگ	feestvreugde		N;MASC+FEM;SG
پھال	areca	پھال	areca		N;MASC+FEM;SG
پھال	sprong	پھال	springen		V;SG;PST;FIN
پھال	step	پھال	step		N;MASC+FEM;SG
پھال	stap	پھال	stap		N;MASC+FEM;SG
پھال	stapje	پھال	stap		N;NEUT;SG
پھال	stride	پھال	stride		N;MASC+FEM;SG
پھان	snare	پھان	snaar		N;MASC+FEM;SG
پھانٹا	stick	پھانٹا	stick	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھانٹا	stok	پھانٹا	stok	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھانٹنا	beat	پھانٹنا	bieten	V;NFIN;ACT	N;MASC+FEM;SG
پھانٹنا	pond	پھانٹنا	pond	V;NFIN;ACT	N;NEUT;SG
پھانٹنا	verliefd	پھانٹنا	verliefd	V;NFIN;ACT	ADJ
پھانٹنا	verliefdheid	پھانٹنا	verliefdheid	V;NFIN;ACT	N;MASC+FEM;SG
پھانجا	lus	پھانجا	lus	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھانجا	loop	پھانجا	lopen	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھانجا	strop	پھانجا	strop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاند	voorjaar	پھاند	voorjaar	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھاند	lente	پھاند	lente	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاند	jump	پھاند	jump	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاند	spring	پھاند	spring	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھاند	springen	پھاند	springen	PROPN;NOM;MASC;SG;3	V;NFIN
پھاند	sprong	پھاند	springen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پھاند	sprong	پھاند	springen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پھاند	moeilijkheidsgraad	پھاند	moeilijkheidsgraad	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاند	moeilijkheden	پھاند	moeilijkheid	PROPN;NOM;MASC;SG;3	N;PL
پھاند	moeilijkheid	پھاند	moeilijkheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاند	snare	پھاند	snaar	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاند	net	پھاند	net	PROPN;NOM;MASC;SG;3	ADV
پھاند	netto	پھاند	netto	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھاند	strop	پھاند	strop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھانس	beletsel	پھانس	beletsel		N;NEUT;SG
پھانس	belemmering	پھانس	belemmering		N;MASC+FEM;SG
پھانس	splinter	پھانس	splinter		N;MASC+FEM;SG
پھانس	snare	پھانس	snaar		N;MASC+FEM;SG
پھانس	angst	پھانس	angst		N;MASC+FEM;SG
پھانس	ongerustheid	پھانس	ongerustheid		N;MASC+FEM;SG
پھانس	strop	پھانس	strop		N;MASC+FEM;SG
پھانسا	beletsel	پھانسا	beletsel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھانسا	belemmering	پھانسا	belemmering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھانسا	strop	پھانسا	strop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھانسنا	verleiden	پھانسنا	verleiden	PROPN;NOM;MASC;SG;3	V;NFIN
پھانسنا	verleid	پھانسنا	verleien	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھانسی	loop	پھانسی	lopen	N;NOM;FEM;SG;3	V;SG;PRS;FIN
پھانک	brak	پھانک	breken		V;SG;PST;FIN
پھانک	blut	پھانک	blut		N;MASC+FEM;SG
پھانک	gebroken	پھانک	breken		V;V.PTCP
پھانک	bit	پھانک	bit		N;MASC+FEM;SG
پھانک	beetje	پھانک	beetje		N;NEUT;SG
پھانک	spleet	پھانک	spleet		N;MASC+FEM;SG
پھانک	portie	پھانک	portie		N;MASC+FEM;SG
پھانک	stuk	پھانک	stuk		N;NEUT;SG
پھانک	stukje	پھانک	stuk		N;NEUT;SG
پھانک	knippen	پھانک	knip		V;NFIN
پھانک	cut	پھانک	cut		N;MASC+FEM;SG
پھانک	snijden	پھانک	snijden		V;NFIN
پھانکڑ	opzichtig	پھانکڑ	opzichtig		ADJ
پھانکڑ	gedurfd	پھانکڑ	durven		ADJ
پھانکڑ	vet	پھانکڑ	vet		N;NEUT;SG
پھانکڑ	gewaagd	پھانکڑ	wagen		V;V.PTCP
پھانکڑ	brutaal	پھانکڑ	brutaal		ADJ
پھانکڑ	bezield	پھانکڑ	bezielen		ADJ
پھانکڑ	slimme	پھانکڑ	slim		ADJ
پھانکڑ	slim	پھانکڑ	slim		ADJ
پھانکڑ	fop	پھانکڑ	fop		N;MASC+FEM;SG
پھانکڑ	slimme	پھانکڑ	slim		ADJ
پھانکڑ	slim	پھانکڑ	slim		ADJ
پھانکڑ	smart	پھانکڑ	smart		N;MASC+FEM;SG
پھانکڑ	robuust	پھانکڑ	robuust		ADJ
پھانکڑ	robuuste	پھانکڑ	robuust		ADJ
پھانکنا	plakje	پھانکنا	plak	V;NFIN;ACT	N;NEUT;SG
پھانکنا	open	پھانکنا	open	V;NFIN;ACT	ADJ
پھائوڑا	spade	پھائوڑا	spade	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھب	gratie	پھب	gratie		N;MASC+FEM;SG
پھب	grace	پھب	grace		N;MASC+FEM;SG
پھب	elegantie	پھب	elegantie		ADJ
پھب	versiering	پھب	versiering		N;MASC+FEM;SG
پھب	decoratie	پھب	decoratie		N;MASC+FEM;SG
پھبتا	geschikt	پھبتا	geschikt	PROPN;NOM;MASC;SG;3	ADJ
پھبتا	geschikte	پھبتا	geschikt	PROPN;NOM;MASC;SG;3	ADJ
پھبتا	passen	پھبتا	passen	PROPN;NOM;MASC;SG;3	V;NFIN
پھبتا	fit	پھبتا	fit	PROPN;NOM;MASC;SG;3	ADJ
پھبتا	worden	پھبتا	worden	PROPN;NOM;MASC;SG;3	V;PL;PRS;FIN
پھبتی	ornament	پھب	ornament	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھبتی	versiering	پھب	versiering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھبتی	decoratie	پھب	decoratie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھبن	gratie	پھبن	gratie		N;MASC+FEM;SG
پھبن	grace	پھبن	grace		N;MASC+FEM;SG
پھبن	beauty	پھبن	beauty		N;MASC+FEM;SG
پھبن	schoonheid	پھبن	schoonheid		N;MASC+FEM;SG
پھبن	charme	پھبن	charme		N;MASC+FEM;SG
پھبن	charmes	پھبن	charme		N;PL
پھبن	elegantie	پھبن	elegantie		ADJ
پھبنا	sieren	پھبنا	sieren	PROPN;NOM;MASC;SG;3	V;NFIN
پھپّٹ	koppigheid	پھپّٹ	koppigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپّٹ	koppigheid	پھپّٹ	koppigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپّٹ	reputatie	پھپّٹ	reputatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپّٹ	bedrog	پھپّٹ	bedrog	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھپّٹ	bekendheid	پھپّٹ	bekendheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپّٹ	beroemdheid	پھپّٹ	beroemdheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپّٹ	roem	پھپّٹ	roem	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپّٹ	faam	پھپّٹ	faam	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپدنا	fester	پھپد	fester	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپدنا	gisten	پھپد	gisten	PROPN;NOM;MASC;SG;3	V;NFIN
پھپّس	obesitas	پھپّس	obesitas	PROPN;NOM;MASC;SG;3	N;PL
پھپّس	vlezige	پھپّس	vlezig	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	vet	پھپسا	vet	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھپسا	dikke	پھپسا	dik	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	dik	پھپسا	dik	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	smakeloze	پھپسا	smakeloos	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	gezwollen	پھپسا	zwellen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھپسا	opgezwollen	پھپسا	opzwellen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھپک	groei	پھپک	groei		N;MASC+FEM;SG
پھپک	ontwikkeling	پھپک	ontwikkeling		N;MASC+FEM;SG
پُھپکارنا	puff	پُھپکار	puff	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پُھپکارنا	blow	پُھپکار	blow	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پُھپکارنا	blaas	پُھپکار	blaas	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پھپکنا	spruit	پھپک	spruit	V;SG;ACT	N;MASC+FEM;SG
پھپولا	bubble	پھپولا	bubble	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپولا	zeepbel	پھپولا	zeepbel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپولا	bubbel	پھپولا	bubbel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپولا	vesikel	پھپولا	vesikel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھپوندی	schimmel	پھپوندی	schimmel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹ	onmiddellijk	پھٹ	onmiddellijk	V;ACT	ADJ
پھٹ	direct	پھٹ	direct	V;ACT	ADJ
پھٹ	onmiddelijk	پھٹ	onmiddelijk	V;ACT	ADJ
پھٹ	onmiddellijk	پھٹ	onmiddellijk	V;ACT	ADJ
پھٹ	direct	پھٹ	direct	V;ACT	ADJ
پھٹ	onmiddelijk	پھٹ	onmiddelijk	V;ACT	ADJ
پِھٹ	vloek	پِھٹ	vloek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھٹ	vervloeken	پِھٹ	vervloeken	PROPN;NOM;MASC;SG;3	V;NFIN
پِھٹ	vloeken	پِھٹ	vloeken	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹ	ongeëvenaard	پُھٹ	ongeëvenaard	PROPN;NOM;MASC;SG;3	ADJ
پُھٹ	ongeëvenaarde	پُھٹ	ongevvenaard	PROPN;NOM;MASC;SG;3	ADJ
پُھٹ	verspreid	پُھٹ	verspreiden	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھٹ	ongepaarde	پُھٹ	ongepaard	PROPN;NOM;MASC;SG;3	ADJ
پُھٹ	afgelegen	پُھٹ	aflegen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھٹ	geïsoleerd	پُھٹ	soleren	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھٹ	geïsoleerde	پُھٹ	geïsoleerd	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھٹ	gescheiden	پُھٹ	scheiden	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھٹ	alleenstaande	پُھٹ	alleenstaande	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھٹ	single	پُھٹ	single	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹ	alleenstaand	پُھٹ	alleenstaand	PROPN;NOM;MASC;SG;3	ADJ
پُھٹ	vrijgezel	پُھٹ	vrijgezel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹا	kapot	پھٹا	kapot	V;PFV;MASC;SG;V.PTCP;ACT	ADJ
پھٹا	split	پھٹا	split	V;PFV;MASC;SG;V.PTCP;ACT	N;NEUT;SG
پِھٹّا	schaamteloos	پِھٹّا	schaamteloos	PROPN;NOM;MASC;SG;3	ADJ
پِھٹّا	schaamteloze	پِھٹّا	schaamteloos	PROPN;NOM;MASC;SG;3	ADJ
پِھٹّا	onheilspellend	پِھٹّا	onheilspellend	PROPN;NOM;MASC;SG;3	ADJ
پِھٹّا	vervloekt	پِھٹّا	vervloeken	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھٹّا	vervloekte	پِھٹّا	vervloeken	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پُھٹّا	vertrekken	پُھٹّ	vertrekken	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹّا	weggaan	پُھٹّ	weggaan	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹّا	going	پُھٹّ	going	PROPN;NOM;MASC;SG;3	
پُھٹّا	gaan	پُھٹّ	gaan	PROPN;NOM;MASC;SG;3	V;PRS;NFIN
پھٹاکا	vereffening	پھٹاکا	vereffening	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاکا	nederzetting	پھٹاکا	nederzetting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاکا	schikking	پھٹاکا	schikking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاکا	afwikkeling	پھٹاکا	afwikkeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاکا	besluit	پھٹاکا	besluit	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھٹاکا	beslissing	پھٹاکا	beslissing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاؤ	barst	پھٹاؤ	barst	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھٹاؤ	kraken	پھٹاؤ	kraken	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹاؤ	crack	پھٹاؤ	crack	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاؤ	break	پھٹاؤ	break	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاؤ	pauze	پھٹاؤ	pauze	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاؤ	breken	پھٹاؤ	breken	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹاؤ	scheiding	پھٹاؤ	scheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاؤ	afscheiding	پھٹاؤ	afscheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹاؤ	gap	پھٹاؤ	gap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹاؤ	shoot	پُھٹاؤ	shoot	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹاؤ	schieten	پُھٹاؤ	schieten	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹاؤ	schiet	پُھٹاؤ	schieten	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پُھٹاؤ	spruit	پُھٹاؤ	spruit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹاؤ	bud	پُھٹاؤ	bud	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹک	kristal	پھٹک	kristal	V;ACT	N;NEUT;SG
پھٹک	kristallen	پھٹک	kristal	V;ACT	N;PL
پھٹک	crystal	پھٹک	crystal	V;ACT	N;MASC+FEM;SG
پھٹک	gevangenis	پھٹک	gevangenis	V;ACT	N;MASC+FEM;SG
پھٹک	glas	پھٹک	glas	V;ACT	N;NEUT;SG
پھٹک	glazen	پھٹک	glas	V;ACT	N;PL
پھٹک	gevangenis	پھٹک	gevangenis	V;ACT	N;MASC+FEM;SG
پھٹک	kooi	پھٹک	kooi	V;ACT	N;MASC+FEM;SG
پِھٹک	vloek	پِھٹک	vloek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھٹک	vervloeken	پِھٹک	vervloeken	PROPN;NOM;MASC;SG;3	V;NFIN
پِھٹک	vloeken	پِھٹک	vloeken	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹک	prop	پُھٹک	prop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹک	vlek	پُھٹک	vlek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹک	vlekken	پُھٹک	vlek	PROPN;NOM;MASC;SG;3	N;PL
پھٹکا	moment	پھٹک	moment	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھٹکا	ogenblik	پھٹک	ogenblik	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھٹکا	instant	پھٹک	instant	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹکا	zweep	پھٹک	zweep	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹکا	aparte	پھٹک	apart	PROPN;NOM;MASC;SG;3	ADJ
پھٹکا	gescheiden	پھٹک	scheiden	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھٹکا	apart	پھٹک	apart	PROPN;NOM;MASC;SG;3	ADJ
پھٹکا	strike	پھٹک	strik	PROPN;NOM;MASC;SG;3	
پھٹکا	staking	پھٹک	staking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹکا	blazen	پھٹک	blazen	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹکا	blow	پھٹک	blow	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹکا	blaas	پھٹک	blaas	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹکا	afstandelijk	پھٹک	afstandelijk	PROPN;NOM;MASC;SG;3	ADJ
پِھٹکار	schande	پِھٹکار	schanden	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھٹکار	vloek	پِھٹکار	vloek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھٹکار	vervloeken	پِھٹکار	vervloeken	PROPN;NOM;MASC;SG;3	V;NFIN
پِھٹکار	vloeken	پِھٹکار	vloeken	PROPN;NOM;MASC;SG;3	V;NFIN
پِھٹکارنا	vloek	پرھٹکار	vloek	V;NFIN;ACT	N;MASC+FEM;SG
پِھٹکارنا	berisping	پرھٹکار	berisping	V;NFIN;ACT	N;MASC+FEM;SG
پِھٹکارنا	berisping	پرھٹکار	berisping	V;NFIN;ACT	N;MASC+FEM;SG
پِھٹکارنا	verwijt	پرھٹکار	verwijt	V;NFIN;ACT	N;NEUT;SG
پُھٹکر	wijziging	پُھٹکر	wijziging	V;V.CVB;ACT	N;MASC+FEM;SG
پُھٹکر	verandering	پُھٹکر	verandering	V;V.CVB;ACT	N;MASC+FEM;SG
پُھٹکر	veranderingen	پُھٹکر	verandering	V;V.CVB;ACT	N;PL
پُھٹکر	diversen	پُھٹکر	divers	V;V.CVB;ACT	N;PL
پُھٹکر	diverse	پُھٹکر	divers	V;V.CVB;ACT	ADJ
پُھٹکر	divers	پُھٹکر	diver	V;V.CVB;ACT	ADJ
پُھٹکر	lone	پُھٹکر	lone	V;V.CVB;ACT	N;MASC+FEM;SG
پِھٹکری	aluin	پِھٹکری	aluin	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھٹکن	kaf	پھٹکن	kaf		N;NEUT;SG
پھٹکنا	nadering	پھٹک	nadering	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھٹکنا	aanpak	پھٹک	aanpak	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھٹکنا	benadering	پھٹک	benadering	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھٹکی	moment	پھٹک	moment	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھٹکی	ogenblik	پھٹک	ogenblik	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُھٹکی	vlek	پُھٹکی	vlek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹکی	vlekken	پُھٹکی	vlek	PROPN;NOM;MASC;SG;3	N;PL
پُھٹکی	spot	پُھٹکی	spot	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹکی	blot	پُھٹکی	blot	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹکی	prop	پُھٹکی	prop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹکی	warbler	پُھٹکی	warbler	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹنا	gebarsten	پھٹ	barsten	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھٹنا	barsten	پھٹ	barsten	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹنا	ontploffen	پھٹ	ontploffen	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹنا	exploderen	پھٹ	exploderen	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹنا	gebarsten	پھٹ	barsten	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھٹنا	barsten	پھٹ	barsten	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹنا	ontploffen	پھٹ	ontploffen	PROPN;NOM;MASC;SG;3	V;NFIN
پھٹنا	exploderen	پھٹ	exploderen	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹیّ	vertrekken	پُھٹیّ	vertrekken	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹیّ	weggaan	پُھٹیّ	weggaan	PROPN;NOM;MASC;SG;3	V;NFIN
پُھٹیّ	going	پُھٹیّ	going	PROPN;NOM;MASC;SG;3	
پُھٹیّ	gaan	پُھٹیّ	gaan	PROPN;NOM;MASC;SG;3	V;PRS;NFIN
پھٹیچر	armoedig	پھٹیچر	armoedig	PROPN;NOM;MASC;SG;3	ADJ
پھٹیچر	gemiddelde	پھٹیچر	gemiddeld	PROPN;NOM;MASC;SG;3	ADJ
پھٹیچر	gemeen	پھٹیچر	gemeen	PROPN;NOM;MASC;SG;3	ADJ
پھٹیچر	mean	پھٹیچر	mean	PROPN;NOM;MASC;SG;3	
پھٹیچر	nutteloos	پھٹیچر	nutteloos	PROPN;NOM;MASC;SG;3	ADJ
پھٹیچر	zinloos	پھٹیچر	zinloos	PROPN;NOM;MASC;SG;3	ADJ
پھٹیچر	onbruikbaar	پھٹیچر	onbruikbaar	PROPN;NOM;MASC;SG;3	ADJ
پھٹیچر	waardeloos	پھٹیچر	waardeloos	PROPN;NOM;MASC;SG;3	ADJ
پھٹِیک	problemen	پھٹِیک	probleem	PROPN;NOM;MASC;SG;3	N;PL
پھٹِیک	moeilijkheden	پھٹِیک	moeilijkheid	PROPN;NOM;MASC;SG;3	N;PL
پھٹِیک	moeheid	پھٹِیک	moeheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھٹِیک	vermoeidheid	پھٹِیک	vermoeidheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹَّیل	oneven	پُھٹَّیل	oneven	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	vreemd	پُھٹَّیل	vreemd	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	odd	پُھٹَّیل	odd	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
