din	from	din	from	ADP;ACC	
fete	girls	fată	girls	N;INDF;FEM;PL	
fete	yüzler	fată	yüz	N;INDF;FEM;PL	
separat	ayrılmış	separat	ayrıl	ADJ;INDF;MASC;SG	
separat	ayrıldı	separat	ayrıl	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
separat	ayırın	separat	ayır	ADJ;INDF;MASC;SG	V;PFV;IMP;PL;2;POS;PRS
separat	ayri	separat	ayri	ADJ;INDF;MASC;SG	
artilerie	topçu	artilerie	topçu	N;INDF;FEM;SG	
prieten	arkadaş	prieten	arkadaş	N;INDF;MASC;SG	
prieten	dost	prieten	dost	N;INDF;MASC;SG	
ierusalim	kudüs	ierusalim	kudüs	N;INDF;MASC;SG	PROPN;NOM;SG;3
ludwig	ludwig	ludwig	ludbig	PROPN	PROPN;NOM;SG;3
marina	donanma	marină	donan	N;DEF;FEM;SG	
marina	marina	marină	marina	N;DEF;FEM;SG	N;DAT;SG;3
marina	donanma	marină	donan	N;DEF;FEM;SG	
marina	marine	marină	marin	N;DEF;FEM;SG	
marina	deniz	marină	deniz	N;DEF;FEM;SG	
marina	denizcilik	marină	denizcilik	N;DEF;FEM;SG	N;NOM;SG;3
marina	denizci	marină	denizci	N;DEF;FEM;SG	
imperial	imparatorluk	imperial	imparatorluk	ADJ;INDF;MASC;SG	N;NOM;SG;3
inclusa	dâhil	inclus	dâhil	ADJ;DEF;FEM;SG	
inclusa	dahil	inclus	dahil	ADJ;DEF;FEM;SG	
php	php	php	php	N	
paralel	paralel	paralel	paralel	ADV	ADJ
organizatii	organizasyon	organizat	organizasyon	N;INDF;FEM;PL	N;NOM;SG;3
organizatii	organizasyon	organizat	organizasyon	N;INDF;FEM;PL	N;NOM;SG;3
inteles	anlaşıldı	inteles	anlaş	N;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
inteles	anlaşıldı	inteles	anlaş	N;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
spate	geri	spate	geri	N;INDF;MASC;SG	
spate	arka	spate	arka	N;INDF;MASC;SG	
spate	arka	spate	arka	N;INDF;MASC;SG	
schimbarea	değişiyor	schimbare	değiş	N;DEF;FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS
schimbarea	değişen	schimbare	değiş	N;DEF;FEM;SG	
schimbarea	değiştirme	schimbare	değiş	N;DEF;FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
schimbarea	değişim	schimbare	değişim	N;DEF;FEM;SG	
schimbarea	değiştir	schimbare	değiş	N;DEF;FEM;SG	
schimbarea	değişiklik	schimbare	değişiklik	N;DEF;FEM;SG	N;NOM;SG;3
schimbarea	değiştirme	schimbare	değiş	N;DEF;FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
universal	universal	universal	universal	ADJ;INDF;MASC;SG	
universal	evrensel	universal	evrensel	ADJ;INDF;MASC;SG	
high	yükseklerde	high	yüksek		ADJ;ESS;PL;3
high	yüksek	high	yüksek		ADJ
indiferent	kayıtsız	indiferent	kayıtsız	ADV	
indiferent	ilgisiz	indiferent	ilgisiz	ADV	ADJ
financiare	finans	financiar	finans	ADJ;INDF;FEM;PL	
financiare	mali	financiar	mali	ADJ;INDF;FEM;PL	
villa	villa	villa	villa	N;DEF;FEM;SG	N;NOM;SG;3
song	song	song	song	N;INDF;MASC;SG	
song	sarki	song	sarki	N;INDF;MASC;SG	
song	şarkı	song	şarkı	N;INDF;MASC;SG	
urmatorul	sonraki	urmator	sonraki	N;DEF;MASC;SG	
urmatorul	sırada	urmator	sıra	N;DEF;MASC;SG	N;ESS;SG;3
urmatorul	sıradaki	urmator	sıradaki	N;DEF;MASC;SG	
urmatorul	sonraki	urmator	sonraki	N;DEF;MASC;SG	
urmatorul	sırada	urmator	sıra	N;DEF;MASC;SG	N;ESS;SG;3
urmatorul	sıradaki	urmator	sıradaki	N;DEF;MASC;SG	
torino	torino	torină	torino	PROPN	PROPN;NOM;SG;3
bazele	üsleri	bază	üs	N;DEF;FEM;PL	N;NOM;PL;3
bazele	kaleler	bază	kale	N;DEF;FEM;PL	N;NOM;PL;3
cursuri	kurs	curs	kurs	N;INDF;FEM;PL	N;NOM;SG;3
paduri	orman	pad	orman	N;INDF;FEM;PL	
paduri	woods	pad	woods	N;INDF;FEM;PL	
paduri	orman	pad	orman	N;INDF;FEM;PL	
paduri	orman	pad	orman	N;INDF;FEM;PL	
paduri	woods	pad	woods	N;INDF;FEM;PL	
paduri	orman	pad	orman	N;INDF;FEM;PL	
turn	kule	turn	kule	N;INDF;MASC;SG	
proprie	kendi	propriu	kendi	ADJ;INDF;FEM;SG	PRO;NOM;SG;3;REFL
cucerirea	fetih	cucerire	fetih	N;DEF;FEM;SG	
continut	içerik	continut	içerik	N;INDF;MASC;SG	
continut	içerikler	continut	içerik	N;INDF;MASC;SG	N;NOM;PL;3
continut	içerik	continut	içerik	N;INDF;MASC;SG	
continut	içerikler	continut	içerik	N;INDF;MASC;SG	N;NOM;PL;3
pod	köprü	pod	köprü	N;INDF;MASC;SG	
deseori	sıklıkla	deseori	sıklık	ADV	
deseori	sıkça	deseori	sıkça	ADV	
batran	eski	batran	eski	N;INDF;MASC;SG	
batran	yaşlı	batran	yaşlı	N;INDF;MASC;SG	ADJ
batran	old	batran	ol	N;INDF;MASC;SG	
batran	ihtiyar	batran	ihtiyar	N;INDF;MASC;SG	
dinastie	hanedanı	dinastie	hanedan	N;INDF;FEM;SG	N;INS;SG;3
museum	müze	museum	müze	N;INDF;MASC;SG	
cantareata	şarkıcı	cantareat	şarkıcı	ADJ;DEF;FEM;SG	N;NOM;SG;3
cantareata	singer	cantareat	i	ADJ;DEF;FEM;SG	
saxon	saxon	saxon	saxon	N;INDF;MASC;SG	
preotul	papaz	preot	papaz	N;DEF;MASC;SG	
preotul	rahip	preot	rahip	N;DEF;MASC;SG	
usa	kapı	usa	kapı	N;DEF;FEM;SG	N;NOM;SG;3
usa	kapi	usa	kapi	N;DEF;FEM;SG	
usa	amerika	usa	amerik	N;DEF;FEM;SG	
usa	abd	usa	abd	N;DEF;FEM;SG	
usa	usa	usa	us	N;DEF;FEM;SG	
usa	kapı	usa	kapı	N;DEF;FEM;SG	N;NOM;SG;3
usa	kapi	usa	kapi	N;DEF;FEM;SG	
usa	kapı	usa	kapı	N;DEF;FEM;SG	N;NOM;SG;3
usa	kapi	usa	kapi	N;DEF;FEM;SG	
usa	kapı	usa	kapı	N;DEF;FEM;SG	N;NOM;SG;3
usa	kapi	usa	kapi	N;DEF;FEM;SG	
conformitate	uyumu	conformitate	uyum	N;INDF;FEM;SG	
conformitate	uyum	conformitate	uyum	N;INDF;FEM;SG	N;NOM;SG;3
scurte	kisa	scurt	kisa	ADJ;INDF;FEM;PL	
perioade	aralıklı	perioadă	aralıklı	N;INDF;FEM;PL	
crestin	christian	crestin	christian	N;INDF;MASC;SG	PROPN;NOM;SG;3
crestin	christian	crestin	christian	N;INDF;MASC;SG	PROPN;NOM;SG;3
crestin	christian	crestin	christian	N;INDF;MASC;SG	PROPN;NOM;SG;3
ansamblu	topluluk	ansamblu	topluluk	N;INDF;MASC;SG	
semn	tabela	semn	tabela	N;INDF;MASC;SG	
semn	işaret	semn	işaret	N;INDF;MASC;SG	
semn	imza	semn	imza	N;INDF;MASC;SG	
semn	imzalayın	semn	imzala	N;INDF;MASC;SG	
completa	tam	completa	tam	ADJ;DEF;FEM;SG	
completa	komple	completa	komp	ADJ;DEF;FEM;SG	
completa	tamamlanmış	completa	tamamla	ADJ;DEF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
completa	tamamlandı	completa	tamamla	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
completa	tam	completa	tam	ADJ;DEF;FEM;SG	
completa	komple	completa	komp	ADJ;DEF;FEM;SG	
completa	tamamlanmış	completa	tamamla	ADJ;DEF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
completa	tamamlandı	completa	tamamla	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
multumesc	tesekkurler	multumi	tesekkur	V;IND;SG;3;PRS;FIN	N;NOM;PL;3
multumesc	teşekkürler	multumi	teşekkür	V;IND;SG;3;PRS;FIN	N;NOM;PL;3
multumesc	sağol	multumi	sağol	V;IND;SG;3;PRS;FIN	
multumesc	teşekkür	multumi	teşekkür	V;IND;SG;3;PRS;FIN	N;NOM;SG;3
multumesc	tesekkurler	multumi	tesekkur	V;IND;SG;3;PRS;FIN	N;NOM;PL;3
multumesc	teşekkürler	multumi	teşekkür	V;IND;SG;3;PRS;FIN	N;NOM;PL;3
multumesc	sağol	multumi	sağol	V;IND;SG;3;PRS;FIN	
kilometri	kilometrelerce	kilometru	kilometrelerce	N;INDF;MASC;PL	ADV
kilometri	miles	kilometru	miles	N;INDF;MASC;PL	
kilometri	mil	kilometru	mil	N;INDF;MASC;PL	
kilometri	kilometre	kilometru	kilometre	N;INDF;MASC;PL	
kilometri	mil	kilometru	mil	N;INDF;MASC;PL	
kilometri	kilometre	kilometru	kilometre	N;INDF;MASC;PL	
dvd	dvd	dvd	iv	N;INDF;MASC;SG	
dunare	tuna	dunare	tun	N;INDF;FEM;SG	
brown	brown	brown	brown	PROPN	
brown	kumral	brown	kumral	PROPN	
brown	kahverengi	brown	kahverengi	PROPN	
brown	esmer	brown	esmer	PROPN	
vorbeste	konuşur	vorbi	konuş	V;IND;SG;3;PRS;FIN	
vorbeste	konuş	vorbi	konuş	V;IND;SG;3;PRS;FIN	
purtat	yıpranmış	purta	yıpra	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
purtat	eskimiş	purta	eski	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;POS;PST
anterioare	önceden	anterior	önceden	ADJ;INDF;FEM;PL	ADV
anterioare	önceki	anterior	önceki	ADJ;INDF;FEM;PL	
complex	karışık	complex	karışık	ADJ;INDF;MASC;SG	
complex	kompleks	complex	kompleks	ADJ;INDF;MASC;SG	
dorinta	arzu	dorintă	arzu	N;DEF;FEM;SG	
dorinta	arzu	dorintă	arzu	N;DEF;FEM;SG	
dorinta	arzu	dorintă	arzu	N;DEF;FEM;SG	
simple	sade	simplu	sade	ADJ;INDF;FEM;PL	
umana	insani	umană	insani	ADJ;DEF;FEM;SG	
umana	insan	umană	insan	ADJ;DEF;FEM;SG	N;NOM;SG;3
serban	serban	serban	serban	PROPN	
serban	serban	serban	serban	PROPN	
tema	tema	temă	tema	N;DEF;FEM;SG	
tema	tema	temă	tema	N;DEF;FEM;SG	
contin	içeriyor	contin	içer	V;IND;PL;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
contin	içeriyor	contin	içer	V;IND;PL;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
organizate	organize	organizat	organize	ADJ;INDF;FEM;PL	
organizate	düzenli	organizat	düzenli	ADJ;INDF;FEM;PL	
organizate	organize	organizat	organize	ADJ;INDF;FEM;PL	
militari	askeriye	militar	askeri	N;INDF;MASC;PL	N;DAT;SG;3
militari	ordu	militar	ordu	N;INDF;MASC;PL	
militari	asker	militar	asker	N;INDF;MASC;PL	
militari	askerlik	militar	askerlik	N;INDF;MASC;PL	N;NOM;SG;3
militari	askeri	militar	askeri	N;INDF;MASC;PL	
greutate	ağırlığı	greutate	ağırlık	N;INDF;FEM;SG	N;NOM;SG;3
greutate	ağırlık	greutate	ağırlık	N;INDF;FEM;SG	
greutate	kilosu	greutate	kilo	N;INDF;FEM;SG	N;NOM;SG;3
greutate	kilo	greutate	kilo	N;INDF;FEM;SG	
organizatia	organizasyon	organizatie	organizasyon	N;DEF;FEM;SG	N;NOM;SG;3
organizatia	kuruluş	organizatie	kuruluş	N;DEF;FEM;SG	
organizatia	örgüt	organizatie	örgüt	N;DEF;FEM;SG	
organizatia	örgütü	organizatie	örgüt	N;DEF;FEM;SG	
organizatia	kuruluş	organizatie	kuruluş	N;DEF;FEM;SG	
organizatia	organizasyon	organizatie	organizasyon	N;DEF;FEM;SG	N;NOM;SG;3
organizatia	örgüt	organizatie	örgüt	N;DEF;FEM;SG	
electrice	elektrikli	electric	elektrikli	ADJ;INDF;FEM;PL	
electrice	elektrik	electric	elektrik	ADJ;INDF;FEM;PL	N;NOM;SG;3
electrice	elektrikli	electric	elektrikli	ADJ;INDF;FEM;PL	
electrice	elektrik	electric	elektrik	ADJ;INDF;FEM;PL	N;NOM;SG;3
primavara	ilkbahar	primavară	ilkbahar	N;DEF;FEM;SG	
primavara	yay	primavară	yay	N;DEF;FEM;SG	
primavara	bahar	primavară	bahar	N;DEF;FEM;SG	
primavara	ilkbahar	primavară	ilkbahar	N;DEF;FEM;SG	
primavara	yay	primavară	yay	N;DEF;FEM;SG	
primavara	bahar	primavară	bahar	N;DEF;FEM;SG	
primavara	ilkbahar	primavară	ilkbahar	N;DEF;FEM;SG	
primavara	yay	primavară	yay	N;DEF;FEM;SG	
primavara	bahar	primavară	bahar	N;DEF;FEM;SG	
primavara	ilkbahar	primavară	ilkbahar	N;DEF;FEM;SG	
primavara	bahar	primavară	bahar	N;DEF;FEM;SG	
turneul	turnuvası	turneu	turnuva	N;DEF;MASC;SG	N;NOM;SG;3
turneul	turnuva	turneu	tur	N;DEF;MASC;SG	N;NOM;SG;3
puteri	güçleri	putere	güç	N;INDF;FEM;PL	ADJ;ACC;PL;3
puteri	güçler	putere	güç	N;INDF;FEM;PL	ADJ;NOM;PL;3
puteri	powers	putere	powers	N;INDF;FEM;PL	
campia	sade	campie	sade	N;DEF;FEM;SG	
campia	düz	campie	düz	N;DEF;FEM;SG	
campia	apaçık	campie	apaçık	N;DEF;FEM;SG	
campia	yalın	campie	yalın	N;DEF;FEM;SG	
electrica	elektrikli	electrică	elektrikli	N;DEF;FEM;SG	
electrica	elektrik	electrică	elektrik	N;DEF;FEM;SG	N;NOM;SG;3
electrica	elektrikli	electrică	elektrikli	N;DEF;FEM;SG	
electrica	elektrik	electrică	elektrik	N;DEF;FEM;SG	N;NOM;SG;3
iran	iran	iran	iran	PROPN	
proprietatea	mülk	proprietate	mülk	N;DEF;FEM;SG	
proprietatea	mülkiyet	proprietate	mülkiyet	N;DEF;FEM;SG	N;NOM;SG;3
proprietatea	emlak	proprietate	emlak	N;DEF;FEM;SG	N;NOM;SG;3
proprietatea	gayrimenkul	proprietate	gayrimenkul	N;DEF;FEM;SG	N;NOM;SG;3
proprietatea	özellik	proprietate	özellik	N;DEF;FEM;SG	
proprietatea	mülkiyet	proprietate	mülkiyet	N;DEF;FEM;SG	N;NOM;SG;3
proprietatea	sahipliği	proprietate	sahiplik	N;DEF;FEM;SG	N;NOM;SG;3
scara	merdiven	scară	merdiven	N;DEF;FEM;SG	
scara	ölçeği	scară	ölçek	N;DEF;FEM;SG	N;NOM;SG;3
scara	ölçek	scară	ölçek	N;DEF;FEM;SG	
scara	ölçekli	scară	ölçekli	N;DEF;FEM;SG	
scara	merdiven	scară	merdiven	N;DEF;FEM;SG	
grele	ağır	greu	ağır	ADJ;INDF;FEM;PL	
grele	agir	greu	agir	ADJ;INDF;FEM;PL	
permanent	daimi	permanent	daim	ADV	
permanent	kalıcı	permanent	kalıcı	ADV	
permanent	kalıcı	permanent	kalıcı	ADV	
gara	karakol	gară	karakol	N;DEF;FEM;SG	
gara	station	gară	station	N;DEF;FEM;SG	N;NOM;SG;3
gara	istasyonu	gară	ista	N;DEF;FEM;SG	N;ACC;SG;3
gara	istasyon	gară	istasyon	N;DEF;FEM;SG	
gara	karakol	gară	karakol	N;DEF;FEM;SG	
gara	station	gară	station	N;DEF;FEM;SG	N;NOM;SG;3
gara	istasyonu	gară	ista	N;DEF;FEM;SG	N;ACC;SG;3
gara	istasyon	gară	istasyon	N;DEF;FEM;SG	
kim	kim	kim	kim	PROPN	PRO;NOM;SG;3
latin	latince	latin	latince	N;INDF;MASC;SG	
latin	latin	latin	latin	N;INDF;MASC;SG	
rudolf	rudolph	rudolf	rudolph	PROPN	
rudolf	rudolf	rudolf	rudolf	PROPN	
ligii	league	ligă	league	N;DEF;FEM;SG	
ligii	birlik	ligă	birlik	N;DEF;FEM;SG	
ligii	lig	ligă	lig	N;DEF;FEM;SG	
ligii	ligi	ligă	ligi	N;DEF;FEM;SG	
georgia	gürcistan	georgie	gürcistan	PROPN	PROPN;NOM;SG;3
georgia	georgia	georgie	georgia	PROPN	PROPN;NOM;SG;3
manastire	manastır	manastire	manas	N;INDF;FEM;SG	
manastire	manastırı	manastire	manastırı	N;INDF;FEM;SG	N;ACC;SG;3
manastire	manastır	manastire	manas	N;INDF;FEM;SG	
manastire	manastır	manastire	manas	N;INDF;FEM;SG	
manastire	manastırı	manastire	manastırı	N;INDF;FEM;SG	N;ACC;SG;3
manastire	manastır	manastire	manas	N;INDF;FEM;SG	
manastire	manastır	manastire	manas	N;INDF;FEM;SG	
manastire	manastırı	manastire	manastırı	N;INDF;FEM;SG	N;ACC;SG;3
economia	ekonomisi	economie	ekonomi	N;DEF;FEM;SG	N;NOM;SG;3
economia	ekonomik	economie	ekonomik	N;DEF;FEM;SG	ADJ
economia	ekonomi	economie	ekonomi	N;DEF;FEM;SG	
observat	gözlemledi	observa	gözlemle	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
introducerea	giriş	introducere	giriş	N;DEF;FEM;SG	
introducerea	tanıtım	introducere	tanıtım	N;DEF;FEM;SG	
introducerea	karşınızda	introducere	karşınız	N;DEF;FEM;SG	ADJ;ESS;SG;3
efect	efekt	efect	efekt	N;INDF;MASC;SG	
efect	etki	efect	etki	N;INDF;MASC;SG	
marime	boyut	marim	boyut	N;INDF;FEM;SG	
marime	boy	marim	boy	N;INDF;FEM;SG	
marime	büyüklük	marim	büyüklük	N;INDF;FEM;SG	N;NOM;SG;3
marime	beden	marim	beden	N;INDF;FEM;SG	
marime	boyu	marim	boy	N;INDF;FEM;SG	N;NOM;SG;3
marime	boyut	marim	boyut	N;INDF;FEM;SG	
marime	boy	marim	boy	N;INDF;FEM;SG	
marime	büyüklük	marim	büyüklük	N;INDF;FEM;SG	N;NOM;SG;3
marime	beden	marim	beden	N;INDF;FEM;SG	
marime	boyu	marim	boy	N;INDF;FEM;SG	N;NOM;SG;3
melodia	melody	melodie	melody	N;DEF;FEM;SG	
melodia	melodi	melodie	melodi	N;DEF;FEM;SG	
rapida	hizli	rapida	hizli	ADJ;DEF;FEM;SG	
relatie	ilişki	relatie	ilişki	N;INDF;FEM;SG	N;NOM;SG;3
relatie	ilişkisi	relatie	ilişki	N;INDF;FEM;SG	N;NOM;SG;3
relatie	ilişki	relatie	ilişki	N;INDF;FEM;SG	N;NOM;SG;3
relatie	ilişkisi	relatie	ilişki	N;INDF;FEM;SG	N;NOM;SG;3
della	delia	della	delia	PROPN	
della	della	della	della	PROPN	PROPN;NOM;SG;3
nepal	nepal	nepal	nepal	PROPN	PROPN;NOM;SG;3
interpretare	yoruma	interpretare	yorum	N;INDF;FEM;SG	N;DAT;SG;3
ducesa	düşes	ducesa	düşes	N;DEF;FEM;SG	
ducesa	düşes	ducesa	düşes	N;DEF;FEM;SG	
boli	hastalık	boală	hastalık	N;INDF;FEM;PL	N;NOM;SG;3
boli	hastalık	boală	hastalık	N;INDF;FEM;PL	N;NOM;SG;3
simpla	sade	simplu	sade	ADJ;DEF;FEM;SG	
opus	opus	opune	opus	ADJ;INDF;MASC;SG	
opus	karşıt	opune	karşıt	ADJ;INDF;MASC;SG	
opus	zıt	opune	zıt	ADJ;INDF;MASC;SG	
flandra	flanders	flandră	flanders	PROPN	PROPN;NOM;SG;3
font	yazıtipi	font	yazıt	N;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.CVB
font	font	font	font	N;INDF;MASC;SG	
traditia	gelenektir	traditie	gelenek	N;DEF;FEM;SG	
traditia	gelenek	traditie	gelenek	N;DEF;FEM;SG	N;NOM;SG;3
traditia	gelenektir	traditie	gelenek	N;DEF;FEM;SG	
traditia	gelenek	traditie	gelenek	N;DEF;FEM;SG	N;NOM;SG;3
atena	atina	atena	at	PROPN	N;DAT;SG;3
biografie	bio	biografie	bio	N;INDF;FEM;SG	
biografie	biyo	biografie	biyo	N;INDF;FEM;SG	
biografie	biyografi	biografie	biyografi	N;INDF;FEM;SG	
biografie	biyografi	biografie	biyografi	N;INDF;FEM;SG	
adolf	adolf	adolf	adolf	PROPN	PROPN;NOM;SG;3
impartit	split	imparti	split	V;MASC;SG;V.PTCP	PROPN;NOM;SG;3
impartit	böl	imparti	böl	V;MASC;SG;V.PTCP	
artistic	artistik	artistic	artistik	ADJ;INDF;MASC;SG	
forte	güçler	forte	güç		ADJ;NOM;PL;3
forte	kuvvetler	forte	kuvvet		N;NOM;PL;3
forte	kuvvetleri	forte	kuvvet		N;ACC;PL;3
adunarea	montaj	adunare	montaj	N;DEF;FEM;SG	
adunarea	toplanma	adunare	toplanma	N;DEF;FEM;SG	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
adunarea	meclisi	adunare	mecli	N;DEF;FEM;SG	
pardosa	pardosa	pardosa	pardos	N;DEF;FEM;SG	PROPN;NOM;SG;3
casatorita	evli	casatorita	evli	N;DEF;FEM;SG	
casatorita	evlendi	casatorita	evlen	N;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST
organizata	organize	organizat	organize	ADJ;DEF;FEM;SG	
organizata	organize	organizat	organize	ADJ;DEF;FEM;SG	
organizata	düzenli	organizat	düzenli	ADJ;DEF;FEM;SG	
adancime	derinliği	adancime	derinlik		N;ACC;SG;3
adancime	derinlik	adancime	derinlik		N;NOM;SG;3
adancime	derinliği	adancime	derinlik		N;ACC;SG;3
adancime	derinlik	adancime	derinlik		N;NOM;SG;3
saptamana	haftalık	saptamană	haftalık	N;DEF;FEM;SG	
saptamana	hafta	saptamană	hafta	N;DEF;FEM;SG	N;NOM;SG;3
saptamana	haftalık	saptamană	haftalık	N;DEF;FEM;SG	
saptamana	hafta	saptamană	hafta	N;DEF;FEM;SG	N;NOM;SG;3
saptamana	haftalık	saptamană	haftalık	N;DEF;FEM;SG	
saptamana	hafta	saptamană	hafta	N;DEF;FEM;SG	N;NOM;SG;3
conducere	sürüş	conducere	sürüş	N;INDF;FEM;SG	
conducere	liderlik	conducere	liderlik	N;INDF;FEM;SG	N;NOM;SG;3
culoarea	renk	culoare	renk	N;DEF;FEM;SG	
culoarea	rengi	culoare	renk	N;DEF;FEM;SG	
culoarea	renkli	culoare	renkli	N;DEF;FEM;SG	
culoarea	renk	culoare	renk	N;DEF;FEM;SG	
culoarea	rengi	culoare	renk	N;DEF;FEM;SG	
filosofie	felsefe	filosofie	felsefe	N;INDF;FEM;SG	
filosofie	felsefesi	filosofie	felsefe	N;INDF;FEM;SG	N;NOM;SG;3
traducerea	çevirisi	traducere	çevir	N;DEF;FEM;SG	N;NOM;SG;3
traducerea	tercüme	traducere	tercüme	N;DEF;FEM;SG	
traducerea	çevirmen	traducere	çevir	N;DEF;FEM;SG	
traducerea	çeviri	traducere	çevir	N;DEF;FEM;SG	
times	times	times	times	N;INDF;MASC;SG	
times	zamanlar	times	zaman	N;INDF;MASC;SG	N;NOM;PL;3
contele	sayar	conte	sayar	N;DEF;MASC;SG	
contele	say	conte	say	N;DEF;MASC;SG	
contele	kont	conte	kont	N;DEF;MASC;SG	
alegerea	seçme	alegere	seç	N;DEF;FEM;SG	
alegerea	seçmek	alegere	seç	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
alegerea	seçim	alegere	seçim	N;DEF;FEM;SG	
alegerea	tercih	alegere	tercih	N;DEF;FEM;SG	
alegerea	seçenek	alegere	seçenek	N;DEF;FEM;SG	
libertatea	özgürlük	libertate	özgürlük	N;DEF;FEM;SG	N;NOM;SG;3
libertatea	özgürlüğü	libertate	özgürlük	N;DEF;FEM;SG	N;ACC;SG;3
libertatea	özgür	libertate	özgür	N;DEF;FEM;SG	
libertatea	hürriyet	libertate	hürriyet	N;DEF;FEM;SG	N;NOM;SG;3
aisne	aisne	aisne	aisne	N;INDF;FEM;SG	
energia	enerji	energie	enerji	N;DEF;FEM;SG	
energia	enerjisi	energie	enerji	N;DEF;FEM;SG	
capitolul	bölüm	capitol	bölüm	N;DEF;MASC;SG	
capitolul	bolum	capitol	bol	N;DEF;MASC;SG	N;NOM;SG;3
reviste	dergi	revistă	dergi	N;INDF;FEM;PL	
reviste	magazin	revistă	magazin	N;INDF;FEM;PL	
solo	solo	solo	solo	N;INDF;MASC;SG	
specific	spesifik	specific	spesifik	ADJ;INDF;MASC;SG	
specific	belirli	specific	belirli	ADJ;INDF;MASC;SG	
comunitate	topluluk	comunitate	topluluk	N;INDF;FEM;SG	
comunitate	toplum	comunitate	toplum	N;INDF;FEM;SG	
comunitate	ümmet	comunitate	ümmet	N;INDF;FEM;SG	
comunitate	cemaat	comunitate	cemaat	N;INDF;FEM;SG	
majoritate	çoğunluğu	majoritate	çoğunluk	N;INDF;FEM;SG	N;ACC;SG;3
majoritate	çoğunluk	majoritate	çoğunluk	N;INDF;FEM;SG	N;NOM;SG;3
nominalizat	aday	nominalizat	aday	ADJ;INDF;MASC;SG	
industriale	endüstriyel	industrial	endüstriyel	ADJ;INDF;FEM;PL	N;NOM;SG;3
industriale	endüstri	industrial	endüstri	ADJ;INDF;FEM;PL	
industriale	sanayii	industrial	sanayii	ADJ;INDF;FEM;PL	
industriale	sanayi	industrial	sanayi	ADJ;INDF;FEM;PL	
soare	sun	soare	sun	N;INDF;MASC;SG	
soare	güneş	soare	güneş	N;INDF;MASC;SG	
soare	günes	soare	günes	N;INDF;MASC;SG	
soare	güneş	soare	güneş	N;INDF;MASC;SG	
soare	güneşli	soare	güneşli	N;INDF;MASC;SG	
batalie	savaş	batalie	savaş	N;INDF;FEM;SG	N;NOM;SG;3
batalie	muharebe	batalie	muharebe	N;INDF;FEM;SG	N;NOM;SG;3
batalie	savas	batalie	savas	N;INDF;FEM;SG	
poveste	hikâye	poveste	hiku	N;INDF;FEM;SG	
poveste	hikaye	poveste	hika	N;INDF;FEM;SG	N;NOM;SG;3
poveste	öykü	poveste	öykü	N;INDF;FEM;SG	
poveste	masal	poveste	masal	N;INDF;FEM;SG	
cristina	cristina	cristină	cristin	N;DEF;FEM;SG	PROPN;NOM;SG;3
fotografii	fotoğraf	fotografie	fotoğraf	N;INDF;FEM;PL	
bbc	bbc	bbc	bbc	N;INDF;MASC;SG	
fabrica	fabrikası	fabrică	fabrikası	N;DEF;FEM;SG	N;NOM;SG;3
fabrica	fabrikada	fabrică	fabrika	N;DEF;FEM;SG	N;ESS;SG;3
fabrica	fabrika	fabrică	fabrika	N;DEF;FEM;SG	
fabrica	fabrikası	fabrică	fabrikası	N;DEF;FEM;SG	N;NOM;SG;3
fabrica	fabrikada	fabrică	fabrika	N;DEF;FEM;SG	N;ESS;SG;3
fabrica	fabrika	fabrică	fabrika	N;DEF;FEM;SG	
masuri	tedbir	mas	tedbir	N;INDF;FEM;PL	
masuri	önlemler	mas	önlem	N;INDF;FEM;PL	ADJ;NOM;PL;3
masuri	tedbir	mas	tedbir	N;INDF;FEM;PL	
masuri	önlemler	mas	önlem	N;INDF;FEM;PL	ADJ;NOM;PL;3
holstein	holstein	holstein	holst		PROPN;NOM;SG;3
premiile	ödüller	premiu	ödül	N;DEF;FEM;PL	N;NOM;PL;3
premiile	ödül	premiu	ödül	N;DEF;FEM;PL	
premiile	ödülleri	premiu	ödül	N;DEF;FEM;PL	N;NOM;PL;3
premiile	ödüller	premiu	ödül	N;DEF;FEM;PL	N;NOM;PL;3
premiile	ödül	premiu	ödül	N;DEF;FEM;PL	
