kate	kate	kate	kate	PROPN;NOM	
sarawak	sarawak	sarawak	sarawak	PROPN;NOM	PROPN
fläckar	petele	fläck	petel	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
borlänge	borlänge	borlänge	borlänge	PROPN;NOM	
vernon	vernon	vernon	vernon	PROPN;NOM	PROPN
lucky	norocoasa	lucky	norocos	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
lucky	norocos	lucky	norocos	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
rossi	rossi	rossi	rossi	PROPN;NOM	PROPN
löst	rezolvata	lösa	rezolvat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;DEF;FEM;SG
löst	rezolvate	lösa	rezolva	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
löst	rezolvate	lösa	rezolva	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
vind	vantul	vinda	vant	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
vind	vant	vinda	vant	N;NOM;INDF;MASC+FEM;SG	
vind	vant	vinda	vant	N;NOM;INDF;MASC+FEM;SG	
vind	wind	vinda	wind	N;NOM;INDF;MASC+FEM;SG	PROPN
vind	vantul	vinda	vant	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
catocala	catocala	catocal	catocală	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
domen	sentinta	dom	sentintă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
domen	judecata	dom	judecată	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
domen	judecata	dom	judecată	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
domen	hotararea	dom	hotarare	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
domen	hotarare	dom	hotarare	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
domen	teza	dom	teză	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
domen	fraza	dom	frază	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
domen	sentinta	dom	sentintă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
baltimore	baltimore	baltimore	baltimore	N;NOM;INDF;MASC+FEM;SG	PROPN
mimosa	mimosa	mimos	mimosa	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
alain	alain	alain	alain	PROPN;NOM	PROPN
tilldelas	premiat	tilldela	premia	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
tilldelas	acordat	tilldela	acordat	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
omsättning	circulatie	omsättning	circulatie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
omsättning	circulatia	omsättning	circulatie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
omsättning	circulatie	omsättning	circulatie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
olav	olav	olav	olav	PROPN;NOM	N;INDF;MASC;SG
trophy	trofeul	trophy	trofeu	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
puebla	puebla	puebel	pueblă	PROPN;NOM	PROPN
konstantin	konstantin	konstanti	konstantin	PROPN;NOM	PROPN
konstantin	constantin	konstanti	constantin	PROPN;NOM	PROPN
konstantin	constantine	konstanti	constantin	PROPN;NOM	
palmas	palmas	palma	palmas	N;NOM;INDF;MASC+FEM;SG	PROPN
kopia	copia	kopia	copie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kopia	copiere	kopia	copiere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kopia	copie	kopia	copie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kopia	copiaza	kopia	copiază	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
kopia	replica	kopia	replică	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kopia	replica	kopia	replică	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
koppar	cani	koppa	can	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
koppar	cupe	koppa	cupe	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
prata	vorbim	prata	vorbi	V;IMP;FIN;ACT	V;IND;PL;1;PRS;FIN
ringa	apel	ringa	apel	V;FIN;ACT	N;INDF;MASC;SG
ringa	call	ringa	call	V;FIN;ACT	N;INDF;MASC;SG
morning	dimineata	morning	dimineata	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
morning	dimineata	morning	dimineata	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
morning	neatza	morning	neatză	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
susan	susan	susa	susan	PROPN;NOM	N;INDF;MASC;SG
statligt	stare	statlig	stare	ADJ;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
statligt	stat	statlig	stat	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC;SG
statligt	state	statlig	stat	ADJ;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
statligt	statul	statlig	stat	ADJ;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
redigering	montajul	redigering	montaj	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
redigering	editare	redigering	editare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
redigering	editarea	redigering	editare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
villan	vila	villan	vilă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
villan	vila	villan	vilă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
villan	villa	villan	villa	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
nasa	nasa	nasa	nasă	PROPN;NOM	N;DEF;FEM;SG
brittiskt	britanica	brittisk	britanică	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
brittiskt	british	brittisk	british	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC;SG
brittiskt	britanici	brittisk	britanic	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;PL
missade	ratat	missad	ratat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
folkräkning	recensamantului	folkräkning	recensamant	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
folkräkning	recensamantul	folkräkning	recensamant	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
erkände	marturisit	erkande	marturisit	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
erkände	marturisit	erkande	marturisit	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
erkände	admisa	erkande	admisa	V;IND;PST;FIN;ACT	N;DEF;FEM;SG
erkände	admis	erkande	admite	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
cher	cher	cher	cher	V;IMP;FIN;ACT	PROPN
individuellt	individual	individuell	individual	ADV	ADJ;INDF;MASC;SG
individuellt	individuala	individuell	individual	ADV	N;DEF;FEM;SG
individuellt	individ	individuell	individ	ADV	N;INDF;MASC;SG
individuellt	individual	individuell	individual	ADV	ADJ;INDF;MASC;SG
individuellt	individuale	individuell	individual	ADV	ADJ;INDF;FEM;PL
riktlinjer	orientarile	riktlinje	orientare	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
enwp	enwp	enwp	enwp	N;NOM;INDF;MASC+FEM;SG	
biologiska	biologic	biologisk	biologic	ADJ;NOM;PL	ADJ;INDF;MASC;SG
biologiska	biologica	biologisk	biologică	ADJ;NOM;PL	N;DEF;FEM;SG
hyde	hyde	hyde	hyde	PROPN;NOM	PROPN
skickas	trimisa	skicka	trimis	V;IND;PRS;FIN;PASS	N;DEF;FEM;SG
skickas	trimis	skicka	trimite	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
skickas	trimise	skicka	trimite	V;IND;PRS;FIN;PASS	V;IND;SG;3;PST;FIN
snokar	snoop	snoka	snoop	V;IND;PRS;FIN;ACT	PROPN
marx	marx	marx	marx	PROPN;NOM	PROPN
christine	christine	christine	christine	PROPN;NOM	N;INDF;FEM;SG
cresson	cresson	cresson	cresson	N;NOM;INDF;MASC+FEM;SG	
davies	davies	davies	davies	PROPN;NOM	PROPN
unik	unice	unik	unic	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
unik	unici	unik	unică	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
unik	unica	unik	unică	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
ltd	srl	ltd	srl	PROPN;NOM	
ltd	ltd	ltd	ltd	PROPN;NOM	N
fakulteten	facultatea	fakultet	facultate	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
fakulteten	facultate	fakultet	facultate	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
skaffa	ia	skaffa	lua	V;IMP;FIN;ACT	
skaffa	obtine	skaffa	obtin	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
pardosa	pardosa	pardos	pardosa	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
besättningen	echipajul	besättning	echipaj	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
besättningen	echipaj	besättning	echipaj	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
besättningen	crew	besättning	crew	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
benny	beni	benny	beni	PROPN;NOM	
benny	benny	benny	benny	PROPN;NOM	PROPN
antiken	antichitate	antiken	antichitate	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
apicalis	apicalis	apicalis	apicalis	N;NOM;INDF;MASC+FEM;SG	ADV
preussiska	prusac	preussisk	prusac	ADJ;NOM;PL	N;INDF;MASC;SG
gambia	gambia	gambi	gambia	PROPN;NOM	PROPN
fältet	camp	fält	camp	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
fältet	campul	fält	camp	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
fältet	field	fält	field	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
fältet	teren	fält	teren	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
hammer	ciocanul	hammer	ciocan	PROPN;NOM	N;DEF;MASC;SG
hammer	ciocan	hammer	ciocan	PROPN;NOM	N;INDF;MASC;SG
hammer	hammer	hammer	hammer	PROPN;NOM	N;INDF;MASC;SG
network	reteaua	network	retea	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
network	retea	network	retea	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
network	retea	network	retea	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
anderna	anzi	annan	andi	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC;PL
kramfors	kramfors	kramfor	kramfors	PROPN;NOM	
lagstiftning	legislatia	lagstiftning	legislatie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
lagstiftning	legislatie	lagstiftning	legislatie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
smeknamn	nick	smeknamn	nick	N;NOM;INDF;NEUT;SG	PROPN
smeknamn	porecla	smeknamn	poreclă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
smeknamn	porecla	smeknamn	poreclă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
smeknamn	porecle	smeknamn	poreclă	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
belgrad	belgradul	belgrad	belgrad	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
egyptiska	egipteana	egyptisk	egiptean	ADJ;NOM;PL	ADJ;DEF;FEM;SG
egyptiska	egiptean	egyptisk	egiptean	ADJ;NOM;PL	ADJ;INDF;MASC;SG
catharina	catharina	catharina	catharina	PROPN;NOM	N;DEF;FEM;SG
grandiflora	grandiflora	grandiflora	grandifloră	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tunnel	tunelul	tunnel	tunel	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
orsaka	cauza	orsak	cauză	V;IMP;NFIN;ACT	N;DEF;FEM;SG
orsaka	cauza	orsak	cauză	V;IMP;NFIN;ACT	N;DEF;FEM;SG
collection	colectie	collection	colectie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
collection	colectie	collection	colectie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
collection	colectia	collection	colectie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
collection	colectie	collection	colectie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
collection	colectare	collection	colectare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
collection	colectia	collection	colectie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nicolai	nicolai	nicolai	nicolai	PROPN;NOM	N;INDF;MASC;SG
mäta	masurare	mäta	masurare	V;IMP;FIN;ACT	N;INDF;FEM;SG
mäta	masurarea	mäta	masurare	V;IMP;FIN;ACT	N;DEF;FEM;SG
mäta	masura	mäta	masură	V;IMP;FIN;ACT	N;DEF;FEM;SG
mäta	masura	mäta	masură	V;IMP;FIN;ACT	N;DEF;FEM;SG
mäta	masoara	mäta	masoară	V;IMP;FIN;ACT	N;DEF;FEM;SG
mäta	masura	mäta	masură	V;IMP;FIN;ACT	N;DEF;FEM;SG
köket	bucatarie	kök	bucatarie	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
köket	bucatarie	kök	bucatarie	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
köket	bucataria	kök	bucatarie	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
köket	bucatarie	kök	bucatarie	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
köket	bucataria	kök	bucatarie	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
produktioner	productions	produktion	productions	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
villeneuve	villeneuve	villeneuve	villeneuv	PROPN;NOM	PROPN
malm	minereuri	malm	minereu	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
too	prea	too	prea	N;NOM;INDF;NEUT;SG	ADV
konstantinopel	constantinopol	konstantinopel	constantinopol	PROPN;NOM	N;INDF;MASC;SG
pike	pike	pike	pike	PROPN;NOM	PROPN
otte	otte	otte	ott	N	
alma	alma	alm	alm	PROPN;NOM	PROPN
hat	urii	hat	ură	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
hat	ura	hat	ură	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
hat	ura	hat	ură	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
hat	urasc	hat	urasc	N;NOM;INDF;NEUT;SG	V;IND;SG;1;PRS;FIN
hat	ura	hat	ură	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
hat	ura	hat	ură	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
portage	portage	portage	portag	N;NOM;INDF;MASC+FEM;SG	
agera	actorie	agera	actorie	V;IMP;FIN;ACT	N;INDF;FEM;SG
agera	actoria	agera	actorie	V;IMP;FIN;ACT	N;DEF;FEM;SG
agera	hotarand	agera	hotara	V;IMP;FIN;ACT	N;INDF;MASC;SG
agera	actul	agera	act	V;IMP;FIN;ACT	N;DEF;MASC;SG
agera	actioneaza	agera	actiona	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
agera	act	agera	act	V;IMP;FIN;ACT	N;INDF;MASC;SG
dyar	dyar	dy	dyar	N;NOM;INDF;MASC+FEM;SG	
vända	inversa	vända	inversa	V;IMP;FIN;ACT	
vända	inversa	vända	inversa	V;IMP;FIN;ACT	
vända	invers	vända	invers	V;IMP;FIN;ACT	ADV
vända	inverseaza	vända	inverseaza	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
vända	reverse	vända	reverse	V;IMP;FIN;ACT	
gonzález	gonzález	gonzález	gonzála	PROPN;NOM	PROPN
expressen	exprim	expresse	exprima	PROPN;NOM	V;IND;SG;1;PRS;FIN
expressen	expres	expresse	expres	PROPN;NOM	ADV
expressen	express	expresse	express	PROPN;NOM	N;INDF;MASC;SG
expressen	exprima	expresse	exprima	PROPN;NOM	V;IND;SG;3;IPFV;FIN
expressen	exprima	expresse	exprima	PROPN;NOM	V;IND;SG;3;IPFV;FIN
mineral	minerale	mineral	mineral	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
mineral	minerala	mineral	minerală	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mineral	minerale	mineral	mineral	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
fylla	umplutura	fylla	umplutură	V;IMP;FIN;ACT	N;DEF;FEM;SG
fylla	umplere	fylla	umplere	V;IMP;FIN;ACT	N;INDF;FEM;SG
fylla	umple	fylla	umple	V;IMP;FIN;ACT	
fylla	umplere	fylla	umplere	V;IMP;FIN;ACT	N;INDF;FEM;SG
varianten	varianta	variant	variantă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
varianten	varianta	variant	variantă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
varianten	variante	variant	variantă	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;PL
resultaten	rezultate	resultat	rezultat	N;NOM;DEF;NEUT;PL	N;INDF;FEM;PL
resultaten	rezultatele	resultat	rezultat	N;NOM;DEF;NEUT;PL	N;DEF;FEM;PL
riktig	reale	riktig	real	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
riktig	reala	riktig	reală	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
saudiarabien	arabia	saudiarabien	arabia	PROPN;NOM	PROPN
orsaker	motivele	orsak	motiv	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
orsaker	cauzele	orsak	cauză	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
köpenhamns	copenhaga	köpenhamn	copenhaga	PROPN;GEN	PROPN
torre	torre	torr	torre	N;NOM;INDF;NEUT;SG	PROPN
populationen	populatia	population	populatie	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
populationen	populatie	population	populatie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
populationen	populatia	population	populatie	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
upplösning	dezintegrare	upplösning	dezintegrare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
upplösning	dizolvare	upplösning	dizolvare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
upplösning	dizolvarea	upplösning	dizolvare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
upplösning	rezolutia	upplösning	rezolutie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
upplösning	rezolutie	upplösning	rezolutie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
upplösning	dizolvarea	upplösning	dizolvare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
edge	marginea	edge	margine	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
edge	margine	edge	margine	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
edge	muchie	edge	muchie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
belgisk	belgiana	belgisk	belgiană	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
belgisk	belgieni	belgisk	belgian	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
belgisk	belgiene	belgisk	belgian	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
belgisk	belgian	belgisk	belgian	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;SG
ladda	sarcina	ladda	sarcină	V;IMP;FIN;ACT	N;DEF;FEM;SG
ladda	incarca	ladda	incarca	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
konto	contul	konto	cont	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
byarna	sate	byare	sat	N;NOM;DEF;MASC+FEM;PL	N;INDF;FEM;PL
byarna	satele	byare	sat	N;NOM;DEF;MASC+FEM;PL	N;DEF;FEM;PL
pete	pete	pete	pată	PROPN;NOM	N;INDF;FEM;PL
toppar	peaks	toppa	peaks	N;NOM;INDF;MASC+FEM;PL	PROPN
araneus	araneus	araneus	araneus	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kirby	kirby	kirby	kirby	PROPN;NOM	PROPN
hood	gluga	hood	glugă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hood	gluga	hood	glugă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hood	capota	hood	capotă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rob	rob	rob	rob	PROPN;NOM	N;INDF;MASC;SG
klasser	clasele	klass	clasă	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
citat	cita	cita	cita	N;NOM;INDF;NEUT;SG	
citat	citez	cita	citez	N;NOM;INDF;NEUT;SG	
citat	citat	cita	cita	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;SG
citat	citatul	cita	citat	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
citat	citate	cita	citat	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
springfield	springfield	springfield	springfield	PROPN;NOM	N;INDF;MASC;SG
richmond	richmond	richmond	richmond	PROPN;NOM	PROPN
vaccinium	vaccinium	vaccinium	vaccinium	V;IMP;FIN;ACT	N;INDF;MASC;SG
zamora	zamora	zamor	zamora	PROPN;NOM	PROPN
pulchra	pulchra	pulchra	pulchra	N;NOM;INDF;MASC+FEM;SG	
återkomst	intoarcere	återkomst	intoarcere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
komedi	comedia	komedi	comedie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
komedi	comedie	komedi	comedie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
federal	federal	federal	federal	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
federal	federale	federal	federal	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
federal	federala	federal	federală	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
non	non	non	non	N;NOM;INDF;NEUT;SG	
rydberg	rydberg	rydberg	rydberg	PROPN;NOM	N;INDF;MASC;SG
gloria	gloria	glorium	gloria	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rainbow	curcubeul	rainbow	curcubeu	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
svara	raspuns	svara	raspuns	V;IMP;FIN;ACT	N;INDF;MASC;SG
svara	raspunde	svara	raspunde	V;IMP;FIN;ACT	
svara	raspunde	svara	raspunde	V;IMP;FIN;ACT	
svara	raspuns	svara	raspuns	V;IMP;FIN;ACT	N;INDF;MASC;SG
svara	raspunde	svara	raspunde	V;IMP;FIN;ACT	
svara	raspunde	svara	raspunde	V;IMP;FIN;ACT	
besöka	vizitati	besöka	vizitati	V;IMP;FIN;ACT	V;IND;PL;2;PRS;FIN
besöka	vizita	besöka	vizita	V;IMP;FIN;ACT	N;DEF;FEM;SG
besöka	vizita	besöka	vizita	V;IMP;FIN;ACT	N;DEF;FEM;SG
besöka	viziteaza	besöka	vizitează	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
besöka	vizitand	besöka	vizitand	V;IMP;FIN;ACT	
besöka	vizita	besöka	vizita	V;IMP;FIN;ACT	N;DEF;FEM;SG
turneringar	turneul	turnering	turneu	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;SG
turneringar	turneu	turnering	turneu	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
turneringar	turnir	turnering	turnir	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
marius	marius	marius	marius	N;NOM;INDF;MASC+FEM;SG	PROPN
sean	sean	sean	sean	PROPN;NOM	PROPN
ägt	detinuta	äga	detinuta	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;DEF;FEM;SG
ronnie	ronnie	ronnie	ronnie	PROPN;NOM	N;INDF;MASC;SG
marcos	marcos	marcos	marcos	PROPN;NOM	PROPN
andliga	spirituala	andlig	spiritual	ADJ;NOM;PL	ADJ;DEF;FEM;SG
andliga	spiritual	andlig	spiritual	ADJ;NOM;PL	ADJ;INDF;MASC;SG
andliga	spirituala	andlig	spiritual	ADJ;NOM;PL	ADJ;DEF;FEM;SG
kardinal	cardinale	kardinal	cardinal	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
kardinal	cardinalul	kardinal	cardinal	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
speciosa	speciosa	specios	speciosa	N;NOM;INDF;MASC+FEM;SG	
ghost	stafie	ghost	stafie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
ghost	fantoma	ghost	fantomă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ghost	fantoma	ghost	fantomă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
symfoni	simfonie	symfoni	simfonie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
symfoni	simfonia	symfoni	simfonie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
cesar	cesar	cesa	cesar	PROPN;NOM	PROPN
effektivt	eficienta	effektiv	eficient	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
effektivt	eficient	effektiv	eficient	ADJ;NOM;INDF;NEUT;SG	ADV
effektivt	efectiva	effektiv	efectiva	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
effektivt	eficiente	effektiv	eficient	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;FEM;PL
effektivt	eficienta	effektiv	eficient	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
effektivt	eficient	effektiv	eficient	ADJ;NOM;INDF;NEUT;SG	ADV
effektivt	eficienta	effektiv	eficient	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
effektivt	efectiv	effektiv	efectiv	ADJ;NOM;INDF;NEUT;SG	ADV
hubert	hubert	hubert	hubert	N;NOM;INDF;MASC+FEM;SG	PROPN
sirius	sirius	sirius	sirius	PROPN;NOM	PROPN
lopez	lopez	lopez	lopez	N;NOM;DEF;NEUT;SG	PROPN
uppfinnare	inventatori	uppfinnare	inventator	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;PL
uppfinnare	inventatorul	uppfinnare	inventator	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kunder	clientii	kund	client	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
kunder	clientii	kund	client	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
märke	marca	märke	marcă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
märke	marca	märke	marcă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
märke	marcu	märke	marcu	N;NOM;INDF;NEUT;SG	
märke	marcheaza	märke	marcheaza	N;NOM;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
märke	marca	märke	marcă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
märke	mark	märke	mark	N;NOM;INDF;NEUT;SG	PROPN
besegrades	invinsa	besegra	invinsa	V;IND;PST;FIN;PASS	N;DEF;FEM;SG
