culturas	κουλτούρες	cultura	κουλτούρα	N	ADJ;NOM;FEM;PL
disposta	πρόθυμο	disposta	πρόθυμο	V	ADJ;NOM;NEUT;SG
disposta	πρόθυμη	disposta	πρόθυμος	V	ADJ;NOM;FEM;SG
disposta	έτοιμο	disposta	έτοιμο	V	ADJ;NOM;NEUT;SG
disposta	έτοιμη	disposta	έτοιμος	V	ADJ;NOM;FEM;SG
disposta	έτοιμος	disposta	έτοιμος	V	ADJ;NOM;MASC;SG
disposta	έτοιμοι	disposta	έτοιμος	V	ADJ;NOM;MASC;PL
grecia	ελλάδα	grecio	ελλάδα	N	PROPN;ACC;FEM;SG
grecia	greece	grecio	greece	N	
grecia	ελλάς	grecio	ελλάς	N	PROPN;NOM;FEM;SG
xove	νέος	xover	νέος	N	ADJ;NOM;MASC;SG
demáis	άλλους	demáis	άλλος	ADV	PRO;NOM;MASC;PL;3
demáis	άλλοι	demáis	άλλος	ADV	PRO;NOM;MASC;PL;3
demáis	λοιποί	demáis	λοιπός	ADV	ADJ;NOM;MASC;PL
demáis	αλλοι	demáis	αλλος	ADV	PRO;NOM;MASC;PL;3
demáis	άλλα	demáis	άλλος	ADV	PRO;NOM;NEUT;PL;3
frecuencia	συχνά	frecuencia	συχνά	N	ADV
frecuencia	συχνα	frecuencia	συχνα	N	ADV
frecuencia	συχνά	frecuencia	συχνά	N	ADV
agradecido	ευγνώμων	agradecer	ευγνώμων	V	ADJ;NOM;MASC;SG
agradecido	ευγνώμονες	agradecer	ευγνώμονας	V	ADJ;NOM;MASC;PL
aburrida	βαρεθεί	aburrido	βαρέτω	ADJ	V;PFV;IND;SG;FIN;PASS
aburrida	βαριέσαι	aburrido	βαριέζω	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
aburrida	βαριέμαι	aburrido	βαριέμαι	ADJ	V;IPFV;IND;SG;1;PRS;FIN;PASS
tentan	αυτοί	tentar	αυτός	V	PRO;NOM;MASC;PL;3
motel	μοτέλ	motel	μοτέλ	PROPN	
responsables	υπεύθυνοι	responsable	υπεύθυνος	N	ADJ;NOM;MASC;PL
responsables	υπεύθυνη	responsable	υπεύθυνος	N	ADJ;NOM;FEM;SG
responsables	υπεύθυνος	responsable	υπεύθυνος	N	ADJ;NOM;MASC;SG
responsables	υπεύθυνο	responsable	υπεύθυνος	N	ADJ;NOM;NEUT;SG
responsables	για	responsable	για	N	ADP
responsables	for	responsable	for	N	
responsables	ποιος	responsable	ποιος	N	DET;NOM;DEF;MASC;SG
sentiu	αυτοί	sentiu	αυτός	V	PRO;NOM;MASC;PL;3
industriais	βιομηχανική	industrial	βιομηχανικός	N	ADJ;NOM;FEM;SG
industriais	βιομηχανικό	industrial	βιομηχανικός	N	ADJ;NOM;NEUT;SG
industriais	βιομηχανικός	industrial	βιομηχανικός	N	ADJ;NOM;MASC;SG
belfast	μπέλφαστ	belfast	μπέλφαστ	PROPN	
poderiades	εσύ	poderiade	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
poderiades	εσείς	poderiade	εγώ	N	PRO;NOM;MASC;PL;2
poderiades	εσυ	poderiade	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
pasas	εσύ	pasa	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
pasas	εσείς	pasa	εγώ	N	PRO;NOM;MASC;PL;2
pasas	εσυ	pasa	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
taylor	taylor	taylor	taylor	PROPN	
taylor	τέιλορ	taylor	τέιλορ	PROPN	
quinto	πέμπτη	quinto	πέμπτη	ADJ	N;ACC;FEM;SG
quinto	πέμπτο	quinto	πέμπτος	ADJ	NUM;NOM;NEUT;SG
quinto	κόλαση	quinto	κόλαση	ADJ	N;ACC;FEM;SG
divino	θεϊκή	divino	θεϊκός	N	ADJ;NOM;FEM;SG
divino	θεϊκό	divino	θεϊκός	N	ADJ;NOM;NEUT;SG
encargo	πάρτε	encargo	πάρτε	N	V;IPFV;IND;PL;2;PRS;FIN;ACT
encargo	πάρε	encargo	πάρε	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
empece	στράικ	empecer	στράικ	V	N
empece	απεργία	empecer	απεργία	V	N;NOM;FEM;SG
empece	έξω	empecer	έξω	V	ADV
empece	out	empecer	out	V	
empece	εξω	empecer	εξω	V	ADV
asiáticos	ασιάτης	asiático	ασιάτης	ADJ	N;NOM;MASC;SG
asiáticos	ασιάτες	asiático	ασιάτης	ADJ	N;NOM;MASC;PL
asiáticos	ασιάτες	asiático	ασιάτης	ADJ	N;NOM;MASC;PL
factor	παράγοντας	factor	παράγοντας	N	V;IPFV;V.CVB;ACT
queimado	καμένα	queimar	κανένας	V	ADV
queimado	καμένη	queimar	καμένος	V	PROPN;NOM;FEM;SG
queimado	καμένο	queimar	καμένος	V	N;NOM;NEUT;SG
déronlle	αυτοί	déronle	αυτός	PROPN	PRO;NOM;MASC;PL;3
déronlle	ήταν	déronle	είμαι	PROPN	V;IPFV;IND;SG;3;PST;FIN;PASS
perpetua	life	perpetuar	life	N	
aparencia	κοίτα	aparencia	κοίτα	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
abraham	αβραάμ	abraham	αβραάμ	PROPN	PROPN;NOM;MASC;SG
temer	φόβος	temer	φόβος	ADV	N;NOM;MASC;SG
temer	φόβο	temer	φόβος	ADV	N;ACC;MASC;SG
temer	φοβισμένος	temer	φοβισμένος	ADV	V;PFV;NOM;MASC;SG;V.PTCP;PASS
temer	φοβισμένη	temer	φοβίζω	ADV	V;PFV;NOM;FEM;SG;V.PTCP;PASS
temer	φοβάμαι	temer	φοβούμαι	ADV	V;IPFV;IND;SG;1;PRS;FIN;PASS
camiñamos	βόλτα	camiñar	βόλτα	V	N;NOM;FEM;SG
camiñamos	περίπατος	camiñar	περίπατος	V	ADJ;NOM;MASC;SG
camiñamos	περπάτημα	camiñar	περπάτημα	V	N;NOM;NEUT;SG
lectura	διαβάσει	lectura	διαβάζω	N	V;PFV;NFIN;ACT
lectura	διάβαζε	lectura	διαβάζω	N	V;PFV;IND;SG;3;PST;FIN;ACT
lectura	διάβασε	lectura	διαβάζω	N	V;PFV;IND;SG;3;PST;FIN;ACT
bendiga	ευλόγησε	bendiga	ευλογώ	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
bendiga	εσύ	bendiga	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
bendiga	εσείς	bendiga	εγώ	PROPN	PRO;NOM;MASC;PL;2
bendiga	εσυ	bendiga	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
bonitos	όμορφη	bonito	όμορφος	N	ADJ;NOM;FEM;SG
bonitos	ωραία	bonito	ωραίος	N	ADJ;NOM;FEM;SG
bonitos	ωραίο	bonito	ωραίος	N	ADJ;NOM;NEUT;SG
esperade	περίμενε	esperade	περίμενο	N	V;IPFV;IND;SG;3;PST;FIN;ACT
esperade	περιμένετε	esperade	περιμένω	N	V;IPFV;IND;PL;2;PRS;FIN;ACT
esperade	για	esperade	για	N	ADP
esperade	for	esperade	for	N	
usaba	χρησιμοποιούμενα	usar	χρησιμοποιούμενος	V	ADV
usaba	χρησιμοποιούμενες	usar	χρησιμοποιούμενος	V	ADJ;NOM;FEM;PL
ida	ida	ida	ida	PROPN	
matamos	θανάτωση	matar	θανάτωση	V	N;ACC;FEM;SG
sentou	σαβ	sentar	σαβ	V	
mates	σκοτώσει	mate	σκοτώνω	N	V;PFV;NFIN;ACT
mates	σκότωσε	mate	σκοτώνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
mates	μαθηματικά	mate	μαθηματικά	N	ADV
carl	κάρλ	carl	κάρλ	PROPN	
carl	καρλ	carl	καρλ	PROPN	N
furgoneta	βαν	furgonetar	βαν	N	
furgoneta	van	furgonetar	van	N	
numerosos	πολλα	numeroso	πολύς	ADJ	ADV
estuda	μελέτη	estudar	μελέτη	V	N;NOM;FEM;SG
móvese	μετακόμιση	móvese	μετακόμιση	V	N;ACC;FEM;SG
móvese	μετακίνηση	móvese	μετακίνηση	V	N;ACC;FEM;SG
hola	γεια	hola	γεια	PROPN	V;PFV;IND;SG;1;PRS;FIN;ACT
hola	γειά	hola	γειό	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
elvis	έλβις	elvis	έλβις	PROPN	PROPN;NOM;MASC;SG
mona	μόνα	mona	μόνος	N	ADJ;NOM;NEUT;PL
ruína	έσπασε	ruína	σπάω	N	V;PFV;IND;SG;3;PST;FIN;ACT
marco	μάρκο	marco	μάρκο	N	
marco	marco	marco	marco	N	
viena	βιέννης	viena	βιέννης	PROPN	PROPN;GEN;FEM;SG
viena	βιέννη	viena	βιέννος	PROPN	PROPN;ACC;FEM;SG
modesto	μετριόφρων	modesto	μετριόφρος	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
vestíbulo	hall	vestíbulo	hall	N	
vestíbulo	χολ	vestíbulo	χολ	N	
ave	ave	ave	ave	N	
voa	μύγες	voar	μύγη	V	N;NOM;FEM;PL
higgs	χιγκς	higgs	χιγκς	PROPN	N;NOM;NEUT;SG
chegado	με	chegar	με	V	ADP
cosmos	σύμπαν	cosmo	σύμπαν	V	N;NOM;NEUT;SG
usou	χρησιμοποιούμενα	usar	χρησιμοποιούμενος	V	ADV
usou	χρησιμοποιούμενες	usar	χρησιμοποιούμενος	V	ADJ;NOM;FEM;PL
actuando	ηθοποιία	actuar	ηθοποιία	V	N;NOM;FEM;SG
actuando	υποκριτική	actuar	υποκριτικός	V	N;NOM;FEM;SG
paulo	πάολο	paulo	πάολος	PROPN	
atopaba	ήταν	atopar	είμαι	V	V;IPFV;IND;SG;3;PST;FIN;PASS
permitirei	γουίλ	permitir	γουίλ	V	
permitirei	will	permitir	will	V	
permitirei	θα	permitir	θα	V	PART
permitirei	όχι	permitir	όχι	V	PART
permitirei	οχι	permitir	οχι	V	ADV
permitirei	γουόν	permitir	γουόν	V	
iii	iii	iii	iii	PROPN	
iii	ιιι	iii	ιιι	PROPN	N
iii	γ΄	iii	γ΄	PROPN	N
levareite	πάρτε	levareite	πάρτε	PROPN	V;IPFV;IND;PL;2;PRS;FIN;ACT
levareite	λήψη	levareite	λήψη	PROPN	N;ACC;FEM;SG
levareite	πάρε	levareite	πάρε	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
levareite	εσύ	levareite	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
levareite	εσείς	levareite	εγώ	PROPN	PRO;NOM;MASC;PL;2
levareite	εσυ	levareite	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
prométocho	υπόσχομαι	prométocho	υπόσχομαι	N	V;IPFV;IND;SG;1;PRS;FIN;PASS
prométocho	εσύ	prométocho	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
prométocho	εσείς	prométocho	εγώ	N	PRO;NOM;MASC;PL;2
prométocho	εσυ	prométocho	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
choras	εσύ	chora	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
choras	εσείς	chora	εγώ	N	PRO;NOM;MASC;PL;2
choras	εσυ	chora	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
choras	κλαίει	chora	κλαίνω	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
choras	κλαίω	chora	κλαίω	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
choras	κλαίγοντας	chora	κλαίγω	N	V;IPFV;V.CVB;ACT
choras	κλαις	chora	κλαις	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
choras	κλαίω	chora	κλαίω	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
pagalo	πληρώσει	pagalo	πληρώνω	PROPN	V;PFV;NFIN;ACT
pagalo	πληρωμή	pagalo	πληρωμή	PROPN	N;NOM;FEM;SG
pagalo	πλήρωσε	pagalo	πληρώνω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
pagalo	για	pagalo	για	PROPN	ADP
pagalo	for	pagalo	for	PROPN	
peste	πανώλη	peste	πανώλης	PROPN	N;NOM;FEM;SG
peste	πανούκλα	peste	πανούκλο	PROPN	N;NOM;FEM;SG
peste	μάστιγα	peste	μάστιγα	PROPN	N;NOM;FEM;SG
estrañas	παράξενος	estraña	παράξενος	ADJ	N;NOM;MASC;SG
estrañas	παράξενο	estraña	παράξενος	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
envexa	ζηλεύω	envexa	ζηλεύω	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
vente	ελα	vente	έλας	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
vente	έλα	vente	έλας	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
calmo	ήρεμος	calmo	ήρεμος	N	PROPN;NOM;MASC;SG
coide	λήψη	coidar	λήψη	V	N;ACC;FEM;SG
coide	φροντίδα	coidar	φροντίδα	V	N;NOM;FEM;SG
disparan	πυροβόλα	disparar	πυροβόλο	V	N;NOM;NEUT;PL
disparan	φωτιά	disparar	φωτιό	V	N;ACC;FEM;SG
disparan	πυρ	disparar	πυρ	V	N;NOM;NEUT;SG
disparan	φωτια	disparar	φωτι	V	N;NOM;FEM;SG
disparan	πυρκαγιά	disparar	πυρκαγιά	V	N;NOM;FEM;SG
entendiches	κατάλαβε	entendiches	καταλαβαίνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
entendiches	καταλάβετε	entendiches	καταλαβατώ	N	V;PFV;IND;PL;2;FIN;ACT
pálida	χλωμή	pálida	χλωμή	ADJ	N;NOM;FEM;SG
pálida	χλωμός	pálida	χλωμός	ADJ	N;NOM;MASC;SG
pálida	χλωμό	pálida	χλωμός	ADJ	N;NOM;NEUT;SG
continúe	συνέχιση	continuír	συνέχιση	V	N;ACC;FEM;SG
continúe	συνέχεια	continuír	συνέχεια	V	N;ACC;FEM;SG
fresca	φρέσκος	frescar	φρέσκος	N	PROPN;NOM;MASC;SG
fresca	δροσερό	frescar	δροσερός	N	ADJ;NOM;NEUT;SG
fresca	cool	frescar	cool	N	
alice	alice	alice	alice	PROPN	
alice	αλίκη	alice	αλίκη	PROPN	N;NOM;FEM;SG
volverás	εσείς	volver	εγώ	V	PRO;NOM;MASC;PL;2
volverás	πάλι	volver	πάλι	V	ADV
volverás	ξανά	volver	ξανά	V	ADV
volverás	παλι	volver	παλι	V	ADV
las	το	la	ο	N	DET;NOM;DEF;NEUT;SG
honrado	ειλικρινής	honrar	ειλικρινός	V	ADJ;NOM;MASC;SG
honrado	τίμιος	honrar	τίμιος	V	ADJ;NOM;MASC;SG
honrado	τίμια	honrar	τίμια	V	ADV
honrado	τίμιο	honrar	τίμιο	V	ADJ;NOM;MASC;SG
braun	braun	braun	braun	PROPN	
braun	μπράουν	braun	μπράω	PROPN	
levarei	λήψη	levar	λήψη	V	N;ACC;FEM;SG
valen	γουόρθ	valar	γουόρθ	V	
strand	σκέλος	strand	σκέλος	PROPN	N;NOM;NEUT;SG
garrett	γκάρετ	garrett	γκάρετος	PROPN	
víchelo	είδα	víchelo	είδα	PROPN	V;PFV;IND;SG;1;PST;FIN;ACT
víchelo	είδε	víchelo	βλέπω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
víchelo	πριόνι	víchelo	πριόνι	PROPN	N;NOM;NEUT;SG
víchelo	αυτόν	víchelo	αυτός	PROPN	PRO;ACC;MASC;SG;3
víchelo	εσύ	víchelo	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
víchelo	εσείς	víchelo	εγώ	PROPN	PRO;NOM;MASC;PL;2
víchelo	εσυ	víchelo	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
walter	γουόλτερ	walter	γουόλτερ	PROPN	PROPN;NOM;MASC;SG
walter	ουόλτερ	walter	ουόλτερ	PROPN	N
walter	walter	walter	walter	PROPN	
dicides	εσείς	dicidir	εγώ	V	PRO;NOM;MASC;PL;2
paras	εσύ	para	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
paras	εσείς	para	εγώ	N	PRO;NOM;MASC;PL;2
paras	εσυ	para	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
paras	σταματήστε	para	σταματώ	N	V;PFV;IMP;PL;2;FIN;ACT
paras	σταμάτα	para	σταμάτα	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
chamaches	εσύ	chamaches	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
chamaches	εσείς	chamaches	εγώ	N	PRO;NOM;MASC;PL;2
chamaches	εσυ	chamaches	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
chamaches	ονομάζεται	chamaches	ονομάζω	N	V;IPFV;IND;SG;3;PRS;FIN;PASS
peggy	πέγκυ	peggy	πέγκυ	PROPN	PROPN;NOM;FEM;SG
peggy	πέγκι	peggy	πέγκι	PROPN	
semellas	εσύ	semella	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
semellas	εσείς	semella	εγώ	N	PRO;NOM;MASC;PL;2
semellas	εσυ	semella	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
semellas	κοίτα	semella	κοίτα	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
estragar	ερείπιο	estragar	ερείπιο	V	N;NOM;NEUT;SG
debiches	εσύ	debiches	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
debiches	εσείς	debiches	εγώ	PROPN	PRO;NOM;MASC;PL;2
debiches	εσυ	debiches	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
debiches	πρέπει	debiches	πρέπει	PROPN	V;IPFV;IND;SG;3;PRS;FIN;ACT
£	quarter	£	quarter	PROPN	
£	τρίμηνο	£	τρίμηνο	PROPN	N;NOM;NEUT;SG
£	εκατομμύρια	£	εκατομμύριο	PROPN	N;NOM;NEUT;PL
rematará	τέλος	rematar	τέλος	V	ADV
rematará	λήξη	rematar	λήξη	V	N;ACC;FEM;SG
rematará	γουίλ	rematar	γουίλ	V	
rematará	will	rematar	will	V	
rematará	θα	rematar	θα	V	PART
alabama	αλαμπάμα	alabamar	αλαμπάμα	PROPN	
desexas	εσείς	desexa	εγώ	V	PRO;NOM;MASC;PL;2
morrese	die	morrer	die	V	
norton	νόρτον	norton	νόρτον	PROPN	
chamando	κλήση	chamar	κλήση	V	N;NOM;FEM;SG
chamando	κάλεσμα	chamar	κάλεσμα	V	N;NOM;NEUT;SG
prepara	εσείς	preparar	εγώ	V	PRO;NOM;MASC;PL;2
gustouche	εσείς	gustouche	εγώ	V	PRO;NOM;MASC;PL;2
gustouche	όπως	gustouche	όπως	V	ADV
gustouche	οπως	gustouche	οπως	V	ADV
gustouche	like	gustouche	like	V	
gustouche	σαν	gustouche	σαν	V	ADV
varón	αρσενικό	varón	αρσενικός	N	ADJ;NOM;NEUT;SG
varón	αρσενικά	varón	αρσενικά	N	ADJ;NOM;NEUT;PL
probábel	πιθανότατα	probábel	πιθανώς	ADJ	ADV;CMPR
probábel	πιθανόν	probábel	πιθανώς	ADJ	ADV
probábel	πιθανώς	probábel	πιθανώς	ADJ	ADV
giuseppe	giuseppe	giuseppe	giuseppe	PROPN	
giuseppe	τζουζέπε	giuseppe	τζουζέπω	PROPN	
indio	ινδικό	indio	ινδικός	N	ADJ;NOM;NEUT;SG
indio	ινδός	indio	ινδός	N	ADJ;NOM;MASC;SG
indio	ινδική	indio	ινδικός	N	ADJ;NOM;FEM;SG
benditos	ευλογημένοι	bendito	ευλογώ	N	V;PFV;NOM;MASC;PL;V.PTCP;PASS
benditos	ευλογημένος	bendito	ευλογημένος	N	V;PFV;NOM;MASC;SG;V.PTCP;PASS
benditos	ευλογημένο	bendito	ευλογώ	N	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
benditos	ευλογημένη	bendito	εύλογημένος	N	V;PFV;NOM;FEM;SG;V.PTCP;PASS
benditos	πως	bendito	πως	N	CONJ
benditos	πώς	bendito	πώς	N	ADV
estuardo	στιούαρτ	estuardo	στιούαρτ	N	
estuardo	στούαρτ	estuardo	στούαρτ	N	
celoso	ζηλεύει	celoso	ζηλώ	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
celoso	ζηλεύω	celoso	ζηλεύω	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
celoso	ζηλιάρα	celoso	ζηλιάρα	ADJ	N;NOM;FEM;SG
celoso	ζηλιάρης	celoso	ζηλιάρης	ADJ	N;NOM;MASC;SG
serventes	υπηρέτες	servente	υπηρίτης	ADJ	N;NOM;MASC;PL
punishment	τιμωρία	punishment	τιμωρία	PROPN	N;ACC;FEM;SG
anano	φίλε	anano	φίλομαι	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
anano	φιλε	anano	φίλομαι	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
drummer	ντράμερ	drummer	ντράμερ	PROPN	
esmeralda	εσμεράλδα	esmeraldar	εσμεράλδα	N	PROPN;NOM;FEM;SG
mali	μάλι	mali	μάλι	PROPN	PROPN;NOM;NEUT;SG
mali	πλάτη	mali	πλάτος	PROPN	N;NOM;FEM;SG
mali	πισω	mali	πισω	PROPN	ADV
mali	πίσω	mali	πίσω	PROPN	ADV
dígolles	πες	dígolle	πες	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
dígolles	εσύ	dígolle	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
dígolles	εσείς	dígolle	εγώ	N	PRO;NOM;MASC;PL;2
dígolles	εσυ	dígolle	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
clínicas	κλινικά	clínico	κλινικός	ADJ	ADV
lombo	πισω	lombo	πισω	N	ADV
lombo	πίσω	lombo	πίσω	N	ADV
custo	cost	custo	cost	N	
crecen	αυτοί	crecer	αυτός	V	PRO;NOM;MASC;PL;3
crecen	μεγαλύτερος	crecer	μεγάλος	V	ADJ;NOM;CMPR;MASC;SG
crecen	μεγαλύτερη	crecer	μεγάλος	V	ADJ;NOM;CMPR;FEM;SG
crecen	μεγαλύτερο	crecer	μεγάλος	V	ADJ;NOM;CMPR;NEUT;SG
crecen	παλαιότερη	crecer	παλιός	V	ADJ;NOM;CMPR;FEM;SG
cáncer	καρκίνος	cáncer	καρκίνος	PROPN	N;NOM;MASC;SG
cáncer	καρκίνο	cáncer	καρκίνος	PROPN	N;ACC;MASC;SG
empezan	αυτοί	empezar	αυτός	V	PRO;NOM;MASC;PL;3
empezan	αρχή	empezar	αρχή	V	N;NOM;FEM;SG
empezan	εκκίνηση	empezar	εκκίνηση	V	N;ACC;FEM;SG
empezan	έναρξη	empezar	έναρξη	V	N;ACC;FEM;SG
conectados	συνδεδεμένο	conectar	συνδεδεμένος	V	ADJ;NOM;NEUT;SG
cuxo	ποιανού	cuxo	ποιανός	N	PRO;NOM;MASC;SG;3
cuxo	τίνος	cuxo	τίνος	N	PRO;GEN;NEUT;SG;3
cuxo	ποιου	cuxo	ποιος	N	DET;NOM;DEF;MASC;SG
pintar	βαφή	pintar	βαφής	V	N;NOM;FEM;SG
pintar	μπογιά	pintar	μπογιά	V	N;NOM;FEM;SG
colectivo	συλλογική	colectivo	συλλογικός	N	ADJ;NOM;FEM;SG
colectivo	συλλογικό	colectivo	συλλογικός	N	ADJ;NOM;NEUT;SG
colectivo	συλλογικά	colectivo	συλλογικά	N	ADV
colectivo	συλλογικές	colectivo	συλλογικός	N	ADJ;NOM;FEM;PL
instintos	ένστικτα	instinto	ένστικτα	N	ADV
doulle	δώστε	doulle	δώστε	PROPN	N;ACC;FEM;SG
doulle	δώσε	doulle	δίνω	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
loitas	αγωνίζεται	loita	αγωνίζομαι	N	V;IPFV;IND;SG;3;PRS;FIN;PASS
favorito	αγαπημένα	favorito	αγαπημένος	N	ADV
favorito	αγαπημένη	favorito	αγαπημένος	N	V;PFV;NOM;FEM;SG;V.PTCP;PASS
favorito	αγαπημένος	favorito	αγαπημένος	N	V;PFV;NOM;MASC;SG;V.PTCP;PASS
favorito	αγαπημένο	favorito	αγαπημένος	N	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
favorito	αγαπημένες	favorito	αγαπημένος	N	V;PFV;NOM;FEM;PL;V.PTCP;PASS
camboxa	καμπότζη	camboxa	καμπότζη	PROPN	
botarlle	πάρτε	botarlle	πάρτε	N	V;IPFV;IND;PL;2;PRS;FIN;ACT
botarlle	πάρε	botarlle	πάρε	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
agardade	περίμενε	agardade	περίμενο	N	V;IPFV;IND;SG;3;PST;FIN;ACT
agardade	περιμένετε	agardade	περιμένω	N	V;IPFV;IND;PL;2;PRS;FIN;ACT
conceptos	έννοιες	concepto	έννοιος	N	ADJ;NOM;FEM;PL
xenéticas	τζην	xenético	τζεν	ADJ	
xenéticas	gene	xenético	gene	ADJ	
xenéticas	τζιν	xenético	τζεν	ADJ	N;NOM;NEUT;SG
xenéticas	γονίδιο	xenético	γονίδιο	ADJ	N;NOM;NEUT;SG
asociados	σχετιζόμενη	asociar	σχετιζόμενος	V	ADJ;NOM;FEM;SG
asociados	με	asociar	με	V	ADP
confuso	μπερδεμένοι	confuso	μπερδεμένος	N	V;PFV;NOM;MASC;PL;V.PTCP;PASS
confuso	μπερδεμένος	confuso	μπερδεμένος	N	V;PFV;NOM;MASC;SG;V.PTCP;PASS
confuso	μπερδεμένη	confuso	μπερδεμένος	N	V;PFV;NOM;FEM;SG;V.PTCP;PASS
confuso	χάθηκε	confuso	χάνω	N	V;PFV;IND;SG;3;PST;FIN;PASS
confuso	χαμένος	confuso	χαμένος	N	V;PFV;NOM;MASC;SG;V.PTCP;PASS
confuso	χάσαμε	confuso	χάνω	N	V;PFV;IND;PL;1;PST;FIN;ACT
confuso	χαμένη	confuso	χαμένος	N	V;PFV;NOM;FEM;SG;V.PTCP;PASS
confuso	χάσει	confuso	χάνω	N	V;PFV;NFIN;ACT
confuso	χαμένοι	confuso	χάνω	N	V;PFV;NOM;MASC;PL;V.PTCP;PASS
empregar	χρήση	empregar	χρήση	V	N;ACC;FEM;SG
empregar	χρησιμοποίηση	empregar	χρησιμοποίηση	V	N;ACC;FEM;SG
mecánica	μηχανικά	mecánica	μηχανικά	N	ADV
mecánica	μηχανικό	mecánica	μηχανικός	N	ADJ;NOM;NEUT;SG
agochados	κρυμμένο	agochar	κρυμμένο	V	N;NOM;NEUT;SG
agochados	κρυμμένα	agochar	κρύμμενος	V	ADJ;NOM;NEUT;PL
pesados	βαρύς	pesar	βαρύς	V	ADJ;NOM;MASC;SG
pesados	βαρύ	pesar	βαρύς	V	N;NOM;NEUT;SG
pesados	βαριά	pesar	βαριός	V	ADV
chamámoslle	καλέστε	chamámoslle	καλώ	ADV	V;PFV;IMP;PL;2;FIN;ACT
chamámoslle	κλήση	chamámoslle	κλήση	ADV	N;NOM;FEM;SG
chamámoslle	κάλεσε	chamámoslle	καλώ	ADV	V;PFV;IND;SG;3;PST;FIN;ACT
inevitable	αναπόφευκτα	inevitable	αναπόφευκτα	ADJ	ADV
elevado	high	elevado	high	ADJ	
elevado	ψηλά	elevado	ψηλώ	ADJ	ADV
odia	μίσος	odia	μίσος	V	N;NOM;NEUT;SG
susan	σούζαν	susar	σούζαν	PROPN	
susan	susan	susar	susan	PROPN	
facerte	εσείς	facerte	εγώ	V	PRO;NOM;MASC;PL;2
continúan	και	continuar	και	V	CONJ
continúan	συνέχιση	continuar	συνέχιση	V	N;ACC;FEM;SG
continúan	συνέχεια	continuar	συνέχεια	V	N;ACC;FEM;SG
mundiais	world	mundial	world	ADJ	
