dell	dell	dell	dell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
mărturii	referenzen	mărturie	referenzen	N;INDF;FEM;PL	V;NFIN
mărturii	zeugenaussagen	mărturie	zeugenaussagen	N;INDF;FEM;PL	V;NFIN
mărturii	aussagen	mărturie	aussagen	N;INDF;FEM;PL	V;NFIN
mărturii	zeugnis	mărturie	zeugnis	N;INDF;FEM;PL	N;NOM;NEUT;SG
mărturii	zeugenaussagen	mărturie	zeugenaussagen	N;INDF;FEM;PL	V;NFIN
mărturii	aussagen	mărturie	aussagen	N;INDF;FEM;PL	V;NFIN
mărturii	aussage	mărturie	aussagen	N;INDF;FEM;PL	
mărturii	zeugenaussage	mărturie	zeugenaussag	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
aaron	harun	aaron	harun	PROPN	PROPN;NOM;MASC;SG
aaron	aaron	aaron	aaron	PROPN	PROPN;NOM;MASC;SG
falls	wasserfall	fall	wasserfall	PROPN	
falls	fällt	fall	fallen|fällen	PROPN	V;IND;SG;3;PRS;FIN
falls	wasserfällen	fall	wasserfallen	PROPN	V;NFIN
falls	sturz	fall	sturz	PROPN	
falls	falls	fall	falls	PROPN	CONJ
figură	abbildung	figură	abbildung	N;INDF;FEM;SG	
paraná	paraná	paraná	paraná	PROPN	PROPN;NOM;MASC;SG
transformare	umgestaltung	transformare	Umgestaltung	N;INDF;FEM;SG	N;NOM;FEM;SG
transformare	transformation	transformare	transformation	N;INDF;FEM;SG	PROPN
academică	akademischen	academic	akademisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
academică	akademische	academic	akademisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
academică	akademisches	academic	akademisch	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
promovează	steigerung	promova	steigerung	V;IND;3;PRS;FIN	ADJ;NOM;FEM;SG
digitale	digitalkamera	digital	digitalkamera	ADJ;INDF;FEM;PL	
digitale	digitalen	digital	digital	ADJ;INDF;FEM;PL	ADJ;ACC;MASC;SG
digitale	digitales	digital	digital	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
abbas	abbas	abbas	abbas	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
hcm	hcm	hcm	hom	N	PROPN;NOM;MASC;SG
grafic	diagramm	grafic	diagramm	ADV	
grafic	graph	grafic	graph	ADV	
grafic	schaubild	grafic	schaubild	ADV	
grafic	graphik	grafic	graphik	ADV	
grafic	grafik	grafic	grafik	ADV	
grafic	graphik	grafic	graphik	ADV	
grafic	diagramm	grafic	diagramm	ADV	
grafic	abbildung	grafic	abbildung	ADV	
antrenori	trainer	antrenor	Trainer	N;INDF;MASC;PL	ADJ
antrenori	busse	antrenor	büssen	N;INDF;MASC;PL	
antrenori	trainer	antrenor	Trainer	N;INDF;MASC;PL	ADJ
antrenori	ausbilder	antrenor	ausbilder	N;INDF;MASC;PL	ADJ
contul	rechnung	cont	rechnung	N;DEF;MASC;SG	PROPN;SG
contul	konto	cont	konto	N;DEF;MASC;SG	N;NOM;SG
contul	benutzerkonto	cont	benutzerkonto	N;DEF;MASC;SG	ADJ
pedeapsa	todesstrafe	pedeapsă	todesstraf	N;DEF;FEM;SG	N;NOM;FEM;SG
pedeapsa	strafen	pedeapsă	strafen	N;DEF;FEM;SG	V;NFIN
pedeapsa	sanktion	pedeapsă	sanktion	N;DEF;FEM;SG	ADJ
pedeapsa	geldstrafe	pedeapsă	geldstrafe	N;DEF;FEM;SG	ADJ
pedeapsa	strafe	pedeapsă	strafen	N;DEF;FEM;SG	
pedeapsa	pein	pedeapsă	pein	N;DEF;FEM;SG	PROPN;SG
pedeapsa	bestrafung	pedeapsă	bestrafung	N;DEF;FEM;SG	N;NOM;FEM;SG
pedeapsa	strafe	pedeapsă	strafen	N;DEF;FEM;SG	
bancă	banken	bancă	banken	N;INDF;FEM;SG	N;PL
bancă	bank	bancă	bank	N;INDF;FEM;SG	
bancă	bänke	bancă	bänken	N;INDF;FEM;SG	N;NOM;PL
bancă	bank	bancă	bank	N;INDF;FEM;SG	
mei	mei	meu	mei	DET;MASC;PL;1	
sevilla	sevilla	sevilla	sevilla	PROPN	PROPN;NOM;NEUT;SG
sevilla	spanien	sevilla	spanien	PROPN	PROPN;NOM;NEUT;SG
sevilla	sevilla	sevilla	sevilla	PROPN	PROPN;NOM;NEUT;SG
domnule	sir	domn	sir	N;VOC;DEF;MASC;SG	PROPN;NOM;MASC;SG
domnule	herr	domn	herr	N;VOC;DEF;MASC;SG	N;NOM;MASC;SG
definite	definiert	definit	definieren	ADJ;INDF;FEM;PL	V;V.PTCP
definite	definierten	definit	definiert	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
definite	definierte	definit	definieren	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
pauză	pause	pauză	pausen	N;INDF;FEM;SG	
pauză	anhalten	pauză	anhalten	N;INDF;FEM;SG	V;NFIN
pauză	break	pauză	break	N;INDF;FEM;SG	PROPN
pauză	auszeit	pauză	auszeit	N;INDF;FEM;SG	N;NOM;FEM;SG
pauză	pause	pauză	pausen	N;INDF;FEM;SG	
pauză	brechen	pauză	brechen	N;INDF;FEM;SG	V;NFIN
allan	allan	allan	allan	PROPN	PROPN;NOM;MASC;SG
seminarul	seminaren	seminar	seminar	N;DEF;MASC;SG	
seminarul	seminare	seminar	seminar	N;DEF;MASC;SG	ADJ;NOM
seminarul	seminar	seminar	seminar	N;DEF;MASC;SG	
săptămâna	wochen	săptămână	wech	N;DEF;FEM;SG	ADV
săptămâna	woche	săptămână	woch	N;DEF;FEM;SG	ADV
săptămâna	wochentag	săptămână	wochentag	N;DEF;FEM;SG	ADJ
globală	weltweite	global	weltweit	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
globală	globale	global	global	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
torre	torre	torre	torr	PROPN	PROPN;NOM;SG
conan	conan	conan	conan	PROPN	PROPN;NOM;MASC;SG
brescia	brescia	brescie	brescia	PROPN	PROPN
sarcini	aufgabenstellung	sarcină	aufgabenstellung	N;INDF;FEM;PL	N;NOM;FEM;SG
sarcini	aufgabenbereich	sarcină	aufgabenbereich	N;INDF;FEM;PL	ADJ
sarcini	aufgaben	sarcină	aufgeben	N;INDF;FEM;PL	V;NFIN
circuitul	schaltungen	circuit	schaltung	N;DEF;MASC;SG	N;NOM;FEM;PL
circuitul	kreislauf	circuit	kreislauf	N;DEF;MASC;SG	PROPN
circuitul	circuit	circuit	circuit	N;DEF;MASC;SG	PROPN
circuitul	rennstrecke	circuit	rennstrecke	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
circuitul	schaltung	circuit	schaltung	N;DEF;MASC;SG	ADJ
înfrânt	geschlagen	înfrânt	schlagen	ADJ;INDF;MASC;SG	V;V.PTCP
înfrânt	besiegen	înfrânt	besiegen	ADJ;INDF;MASC;SG	V;NFIN
înfrânt	besiegte	înfrânt	besiegen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
înfrânt	besiegt	înfrânt	besiegen	ADJ;INDF;MASC;SG	V;V.PTCP
hrușciov	chruschtschow	hrușciov	chruschtschow	PROPN	ADJ
roxana	roxana	roxana	roxana	N;DEF;FEM;SG	PROPN;NOM;SG
ferrara	ferrara	ferrara	ferrara	PROPN	PROPN;NOM;MASC;SG
string	zeichenkette	stringe	zeichenkett		ADJ;NOM;SG
string	zeichenfolge	stringe	zeichenfolge		ADJ;NOM;FEM;SG
string	zeichenketten	stringe	zeichenkett		N;NOM;FEM;PL
string	string	stringe	stringen		PROPN
string	schnur	stringe	schnur		ADJ
julian	julian	julian	julian	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
mandatului	mandat	mandat	mandat	N;DEF;MASC;SG	N;NOM;SG
collins	collins	collins	collins	PROPN	PROPN;NOM;MASC;SG
ontario	ontario	ontario	ontario	PROPN	PROPN;NOM;SG
manifestat	manifestiert	manifesta	manifestieren	ADJ;INDF;MASC;SG	V;V.PTCP
pianist	pianistin	pianist	pianistin	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
pianist	pianist	pianist	pianist	N;INDF;MASC;SG	PROPN;NOM;SG
pianist	pianisten	pianist	pianisten	N;INDF;MASC;SG	
viet	viet	viet	viet	N;INDF;MASC;SG	PROPN;NOM;SG
reclamă	kommerziellen	reclama	kommerziell	N;INDF;FEM;SG	ADJ
reclamă	kommerzielle	reclama	kommerziell	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
reclamă	gewerbliche	reclama	gewerblich	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
reclamă	kommerziell	reclama	kommerziell	N;INDF;FEM;SG	ADJ
reclamă	werbeagentur	reclama	werbeagentur	N;INDF;FEM;SG	ADJ
reclamă	werbemittel	reclama	werbemittel	N;INDF;FEM;SG	ADJ
reclamă	werbung	reclama	werbung	N;INDF;FEM;SG	N;NOM;FEM;SG
merite	verdient	merit	verdienen	N;INDF;FEM;PL	V;V.PTCP
merite	verdienste	merit	verdienst	N;INDF;FEM;PL	V;IND;SG;3;PST;FIN
merite	verdienen	merit	verdienen	N;INDF;FEM;PL	V;NFIN
merite	verdient	merit	verdienen	N;INDF;FEM;PL	V;V.PTCP
merite	verdienst	merit	verdienst	N;INDF;FEM;PL	
tong	tong	tong	tong	PROPN	PROPN;NOM;MASC;SG
comunicații	kommunikation	comunicație	kommunikation	N;INDF;FEM;PL	PROPN
comunicații	nachrichtenübermittlung	comunicație	nachrichtenübermittlung	N;INDF;FEM;PL	ADJ
comunicații	fernmeldewesen	comunicație	fernmeldewesen	N;INDF;FEM;PL	ADJ;NOM
comunicații	mitteilungen	comunicație	mitteilung	N;INDF;FEM;PL	V;NFIN
electorală	wahlen	electoral	wahlen	ADJ;INDF;FEM;SG	V;NFIN
marketing	marketing	marketing	marketing	N;INDF;MASC;SG	ADJ
marketing	vermarktung	marketing	vermarktung	N;INDF;MASC;SG	ADJ
marketing	vertrieb	marketing	vertreiben	N;INDF;MASC;SG	
declara	erkläre	declara	erklären	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
declara	deklaration	declara	deklaration	V;IND;SG;3;IPFV;FIN	ADJ
montreal	montreal	montreal	montreal	PROPN	PROPN
ribbentrop	ribbentrop	ribbentrop	ribbentrop	N;INDF;MASC;SG	PROPN;NOM;SG
scade	verringerung	scădea	verringerung	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
scade	abnahme	scădea	abnehmen	V;IND;SG;3;PRS;FIN	N;SG
scade	rückgang	scădea	rückgang	V;IND;SG;3;PRS;FIN	ADJ
scade	reduzierung	scădea	Reduzierung	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
ton	thunfisch	ton	thunfisch	N;INDF;MASC;SG	ADJ
ton	tone	ton	ton	N;INDF;MASC;SG	PROPN
ton	farbton	ton	farbton	N;INDF;MASC;SG	ADJ
ton	ton	ton	ton	N;INDF;MASC;SG	
ton	töne	ton	tönen	N;INDF;MASC;SG	N;NOM;PL
cheia	taste	cheie	tasten	N;DEF;FEM;SG	
cheia	schlüssel	cheie	schlüssel	N;DEF;FEM;SG	ADJ
cheia	key	cheie	key	N;DEF;FEM;SG	
britannica	britannica	britannic	britannica	N;DEF;FEM;SG	PROPN;NOM;SG
romanov	romanow	romanov	romanow	PROPN	PROPN;NOM;MASC;SG
mecanice	mechanisches	mecanic	mechanisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
vrh	vrh	vrh	vrh	N;INDF;MASC;SG	PROPN;SG
ascunde	ausblenden	ascunde	ausblenden	V;IND;SG;3;PRS;FIN	ADJ
ascunde	versteckt	ascunde	verstecken	V;IND;SG;3;PRS;FIN	ADJ
ascunde	versteck	ascunde	verstecken	V;IND;SG;3;PRS;FIN	N;SG
mobil	mobile	mobil	mobil	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
mobil	mobilfunk	mobil	mobilfunk	N;INDF;MASC;SG	PROPN
mobil	beweglich	mobil	beweglich	N;INDF;MASC;SG	ADJ
mobil	handys	mobil	handys	N;INDF;MASC;SG	
mobil	mobil	mobil	mobil	N;INDF;MASC;SG	ADJ
mobil	mobilgeräte	mobil	mobilgerät	N;INDF;MASC;SG	ADJ
sean	sean	sean	sean	PROPN	PROPN;NOM;MASC;SG
schi	skischule	schi	skischul	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
schi	ski	schi	ski	N;INDF;MASC;SG	
schi	skifahren	schi	skifahren	N;INDF;MASC;SG	V;NFIN
schi	skifahren	schi	skifahren	N;INDF;MASC;SG	V;NFIN
fondarea	gründung	fondare	gründung	N;DEF;FEM;SG	ADJ
depozite	lager	depozit	lager	N;INDF;FEM;PL	ADJ
depozite	lagern	depozit	lagern	N;INDF;FEM;PL	V;NFIN
depozite	ablagerungen	depozit	ablagerung	N;INDF;FEM;PL	V
depozite	einzahlungen	depozit	einzahlung	N;INDF;FEM;PL	V;NFIN
depozite	einlagen	depozit	einlagen	N;INDF;FEM;PL	V;NFIN
depozite	spareinlagen	depozit	spareinlagen	N;INDF;FEM;PL	V;NFIN
fictiv	fiktive	fictiv	fiktiv	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
fictiv	fiktive	fictiv	fiktiv	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
fictiv	fiktion	fictiv	fiktion	ADJ;INDF;MASC;SG	PROPN
aeroport	flugplatz	aeroport	flugplatz	N;INDF;MASC;SG	ADJ
aeroport	flughäfen	aeroport	flughäfen	N;INDF;MASC;SG	N;PL
aeroport	flughafen	aeroport	flughafen	N;INDF;MASC;SG	
talentul	talente	talent	talent	N;DEF;MASC;SG	ADJ;NOM;PL
talentul	begabung	talent	Begabung	N;DEF;MASC;SG	ADJ
talentul	talent	talent	talent	N;DEF;MASC;SG	ADJ
talentul	talenten	talent	talent	N;DEF;MASC;SG	V;FIN
oklahoma	oklahoma	oklahoma	oklahoma	PROPN	PROPN;NOM;SG
terestră	landfläche	terestră	landfläch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
terestră	terrestrische	terestră	terrestrisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
permisiunea	berechtigung	permisiune	berechtigung	N;DEF;FEM;SG	ADJ
permisiunea	erlaubnis	permisiune	erlaubnis	N;DEF;FEM;SG	
permisiunea	genehmigung	permisiune	genehmigung	N;DEF;FEM;SG	ADJ
bernhard	bernhard	bernhard	bernhard	PROPN	PROPN;NOM;MASC;SG
nepoata	enkelin	nepoată	enkelin	N;DEF;FEM;SG	ADJ
nepoata	nichte	nepoată	nichte	N;DEF;FEM;SG	
bătut	geschlagen	bătut	schlagen	ADJ;INDF;MASC;SG	V;V.PTCP
bătut	verprügelt	bătut	verprügeln	ADJ;INDF;MASC;SG	V;V.PTCP
bătut	besiegt	bătut	besiegen	ADJ;INDF;MASC;SG	V;V.PTCP
pragul	schwellenwert	prag	schwellenwert	N;DEF;MASC;SG	ADJ
pragul	grenzwert	prag	grenzwern	N;DEF;MASC;SG	ADJ
pragul	schwelle	prag	schwell	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
pragul	schwellenwerte	prag	schwellenwert	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
pragul	schwellen	prag	schwellen	N;DEF;MASC;SG	V;NFIN
ouă	eier	ou	eier	N;INDF;FEM;PL	
ouă	eiern	ou	eiern	N;INDF;FEM;PL	
ușa	haustür	ușă	haustür	N;DEF;FEM;SG	ADJ
ușa	türe	ușă	tür	N;DEF;FEM;SG	
aristotel	aristoteles	aristotel	aristoteles	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
alpha	alfa	alpha	alfa		PROPN;NOM;SG
firmă	firma	firmă	firma	N;INDF;FEM;SG	N;NOM;FEM;SG
firmă	kanzlei	firmă	kanzlei	N;INDF;FEM;SG	
atlético	atlético	atlético	atlético	PROPN	PROPN;NOM;SG
liudmila	ljudmila	liudmilă	ljudmila	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
tipărită	bedruckt	tipărit	bedrucken	ADJ;INDF;FEM;SG	V;V.PTCP
tipărită	gedruckte	tipărit	gedruckt	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
tipărită	gedruckt	tipărit	drucken	ADJ;INDF;FEM;SG	V;V.PTCP
rica	rica	rica	rica	PROPN	PROPN;NOM;MASC;SG
imnul	hymne	imn	hymnen	N;DEF;MASC;SG	
imnul	nationalhymne	imn	nationalhymne	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
chirurgie	operationen	chirurgie	operation	N;INDF;FEM;SG	V;NFIN
chirurgie	operation	chirurgie	operation	N;INDF;FEM;SG	
chirurgie	chirurgie	chirurgie	chirurgie	N;INDF;FEM;SG	
chirurgie	op	chirurgie	op	N;INDF;FEM;SG	
madison	madison	madison	madison	N;INDF;MASC;SG	PROPN;NOM;SG
icoana	ikone	icoană	ikone	N;DEF;FEM;SG	
icoana	symbol	icoană	symbol	N;DEF;FEM;SG	
icoana	icon	icoană	icon	N;DEF;FEM;SG	
amy	amy	amy	amy	PROPN	PROPN;NOM;SG
klaus	klaus	klaus	klaus	PROPN	PROPN;NOM;MASC;SG
adriana	adriana	adriană	adriana	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
pași	treppe	pas	treppe	N;INDF;MASC;PL	
pași	schritten	pas	schreiten	N;INDF;MASC;PL	V;NFIN
pași	schritte	pas	schritt	N;INDF;MASC;PL	
pași	stufen	pas	stufen	N;INDF;MASC;PL	V;NFIN
spațial	räumliche	spațial	räumlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
legislația	gesetzgebung	legislație	gesetzgebung	N;DEF;FEM;SG	ADJ
legislația	gesetze	legislație	gesetzen	N;DEF;FEM;SG	
legislația	rechtsvorschriften	legislație	rechtsvorschrift	N;DEF;FEM;SG	V;NFIN
butler	butler	butler	butler	PROPN	PROPN;NOM;SG
discutat	diskutiert	discuta	diskutieren	ADJ;INDF;MASC;SG	V;V.PTCP
discutat	erörtert	discuta	erörtern	ADJ;INDF;MASC;SG	V;V.PTCP
discutat	besprochen	discuta	besprechen	ADJ;INDF;MASC;SG	V;V.PTCP
discutat	diskutierte	discuta	diskutieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
discutat	diskutierten	discuta	diskutiert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
inutil	sinnlos	inutil	sinnlos	ADV	ADJ
inutil	nutzlos	inutil	nutzlos	ADV	ADJ
inutil	zwecklos	inutil	zwecklos	ADV	ADJ
inutil	sinnlos	inutil	sinnlos	ADV	ADJ
inutil	nutzlos	inutil	nutzlos	ADV	ADJ
inutil	unbrauchbar	inutil	unbrauchbar	ADV	ADJ
inutil	zwecklos	inutil	zwecklos	ADV	ADJ
rolling	rolling	rolling	rolling	PROPN	PROPN
rolling	walzen	rolling	walzen	PROPN	V;NFIN
rolling	gerollt	rolling	rollen	PROPN	V;V.PTCP
rolling	fahrzeuge	rolling	fahrzeug	PROPN	N;NOM;PL
explicație	erläuterungen	explicație	erläuterung	N;INDF;FEM;SG	V;NFIN
explicație	erläuterung	explicație	Erläuterung	N;INDF;FEM;SG	ADJ;SG
explicație	erklärungen	explicație	erklärung	N;INDF;FEM;SG	V;NFIN
explicație	erklärung	explicație	erklärung	N;INDF;FEM;SG	N;NOM;FEM;SG
ritm	rhythmen	ritm	rhythm	N;INDF;MASC;SG	V;NFIN
ritm	rhythmus	ritm	rhythmus	N;INDF;MASC;SG	ADJ
ritm	rhythm	ritm	rhythm	N;INDF;MASC;SG	PROPN
hudson	hudson	hudson	hudson	PROPN	PROPN;NOM;MASC;SG
placa	plaque	placă	plaque	N;DEF;FEM;SG	
bursa	bursa	bursă	bursa	N;DEF;FEM;SG	PROPN;NOM;SG
bursa	stipendiaten	bursă	stipendiaten	N;DEF;FEM;SG	ADJ
bursa	stipendien	bursă	stipendie	N;DEF;FEM;SG	ADJ
bursa	stipendium	bursă	stipendium	N;DEF;FEM;SG	ADJ
nori	bewölkt	nor	bewölken	N;INDF;MASC;PL	ADJ
nori	wolken	nor	wolken	N;INDF;MASC;PL	
nori	wolke	nor	wolk	N;INDF;MASC;PL	
edmund	edmund	edmunde	edmund	PROPN	PROPN;NOM;MASC;SG
mercedes	mercedes	mercedes	mercedes	N;INDF;MASC;SG	PROPN;NOM;SG
intelectuali	intellektueller	intelectual	intellektuell	N;INDF;MASC;PL	ADJ
intelectuali	intellektuelle	intelectual	intellektuell	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
intelectuali	intellektuellen	intelectual	intellektuell	N;INDF;MASC;PL	ADJ
intelectuali	intellektueller	intelectual	intellektuell	N;INDF;MASC;PL	ADJ
intelectuali	intellektuelle	intelectual	intellektuell	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
intelectuali	intellektuell	intelectual	intellektuell	N;INDF;MASC;PL	ADJ
intelectuali	intellektuellen	intelectual	intellektuell	N;INDF;MASC;PL	ADJ
intelectuali	geistiges	intelectual	geistig	N;INDF;MASC;PL	ADJ;NOM;NEUT;SG
împotrivă	gegen	împotriva	gegen		ADP
împotrivă	dagegen	împotriva	dagegen		ADV
proprietari	besitzer	proprietar	besitzer	N;INDF;MASC;PL	ADJ
proprietari	inhaber	proprietar	inhaber	N;INDF;MASC;PL	ADV
proprietari	eigner	proprietar	eigner	N;INDF;MASC;PL	
proprietari	eigentümer	proprietar	eigentüm	N;INDF;MASC;PL	ADJ
ronald	ronald	ronald	ronald	PROPN	PROPN;NOM;MASC;SG
ronald	steffen	ronald	steffen	PROPN	PROPN
alin	alin	alin	alin	PROPN	PROPN;NOM;MASC;SG
colective	kollektives	colectiv	kollektiv	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
popularitate	beliebtheit	popularitate	beliebtheit	N;INDF;FEM;SG	ADJ
popularitate	populär	popularitate	populär	N;INDF;FEM;SG	ADJ
popularitate	popularität	popularitate	popularität	N;INDF;FEM;SG	ADJ
gândit	gedanken	gândi	panken	ADJ;INDF;MASC;SG	V;NFIN
gândit	dachte	gândi	denken	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
gândit	gedacht	gândi	denken|gedenken	ADJ;INDF;MASC;SG	V;V.PTCP
homo	homo	homo	homo	N;INDF;MASC;SG	PROPN
homo	homosexuell	homo	homosexuell	N;INDF;MASC;SG	ADJ
homo	schwule	homo	schwul	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
homo	lesbisch	homo	lesbisch	N;INDF;MASC;SG	ADJ
homo	schwul	homo	schwul	N;INDF;MASC;SG	ADJ
castle	schloss	castle	schließen	N;INDF;MASC;SG	V;SG
castle	burg	castle	burg	N;INDF;MASC;SG	
castle	schloß	castle	schließen	N;INDF;MASC;SG	
droguri	medikamenten	drog	medikament	N;INDF;FEM;PL	ADJ;PL
droguri	drogen	drog	drogen	N;INDF;FEM;PL	
droguri	dope	drog	dope	N;INDF;FEM;PL	
droguri	droge	drog	droge	N;INDF;FEM;PL	
droguri	medikament	drog	medikament	N;INDF;FEM;PL	ADJ
droguri	drogen	drog	drogen	N;INDF;FEM;PL	
willem	willem	willem	willem	PROPN	PROPN;NOM;SG
execuție	ausführung	execuție	ausführung	N;INDF;FEM;SG	
execuție	exekution	execuție	exekution	N;INDF;FEM;SG	
execuție	durchführung	execuție	durchführung	N;INDF;FEM;SG	N;NOM;FEM;SG
execuție	hinrichtung	execuție	hinrichtung	N;INDF;FEM;SG	N;NOM;FEM;SG
intervenit	eingegriffen	interveni	eingreifen	ADJ;INDF;MASC;SG	V;V.PTCP
intervenit	interveniert	interveni	intervenieren	ADJ;INDF;MASC;SG	V;V.PTCP
generat	erzeugt	genera	erzeugen	ADJ;INDF;MASC;SG	V;V.PTCP
generat	erstellt	genera	erstellen	ADJ;INDF;MASC;SG	V;V.PTCP
generat	generierten	genera	generiert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
generat	generiert	genera	generiert	ADJ;INDF;MASC;SG	V;V.PTCP
succese	erfolg	succes	erfolg	N;INDF;FEM;PL	ADJ
succese	erfolg	succes	erfolg	N;INDF;FEM;PL	ADJ
succese	erfolgs	succes	Erfolg	N;INDF;FEM;PL	
succese	erfolgreich	succes	erfolgreich	N;INDF;FEM;PL	ADJ
succese	erfolgsgeschichte	succes	erfolgsgeschichte	N;INDF;FEM;PL	ADJ;NOM;FEM;PL
bratislava	bratislava	bratislavă	bratislava	N;DEF;FEM;SG	PROPN
damasc	damaskus	damasc	damaskus	N;INDF;MASC;SG	
nuvelă	novelle	nuvelă	novell	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
nuvelă	roman	nuvelă	roman	N;INDF;FEM;SG	N;NOM;MASC;SG
nuvelă	novelle	nuvelă	novell	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
nuvelă	novella	nuvelă	novella	N;INDF;FEM;SG	PROPN
morbihan	morbihan	morbihan	morbihan	N;INDF;MASC;SG	PROPN;NOM;SG
publica	veröffentlichung	publica	veröffentlichung	V;IND;SG;3;IPFV;FIN	ADJ
card	visitenkarte	card	visitenkarte	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
card	karte	card	kart	N;INDF;MASC;SG	
card	kreditkarte	card	kreditkarte	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
reformei	reformieren	reformă	reformieren	N;DEF;FEM;SG	V;NFIN
reformei	reformen	reformă	reformen	N;DEF;FEM;SG	V;NFIN
reformei	reform	reformă	reform	N;DEF;FEM;SG	
necunoscute	unbekanntes	necunoscut	unbekannt	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
filipine	philippinen	filipine	philippinen	N;INDF;FEM;SG	PROPN;NOM
secundară	sekundäre	secundar	sekundäre	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
secundară	sekundarstufe	secundar	sekundarstufe	ADJ;INDF;FEM;SG	
promis	versprochene	promite	versprochen	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
rin	rin	rin	rin	N;INDF;MASC;SG	
rin	rheins	rin	rheins	N;INDF;MASC;SG	PROPN
rin	rhein	rin	rhein	N;INDF;MASC;SG	PROPN;NOM;SG
incident	ereignis	incident	ereignis	N;INDF;MASC;SG	
incident	vorfall	incident	vorfallen	N;INDF;MASC;SG	ADJ
incident	zwischenfall	incident	zwischenfall	N;INDF;MASC;SG	ADJ
semnificația	signifikanz	semnificație	signifikanz	N;DEF;FEM;SG	ADJ
semnificația	bedeutung	semnificație	bedeutung	N;DEF;FEM;SG	ADJ
plecare	aufbruch	plecare	aufbruch	N;INDF;FEM;SG	PROPN
plecare	abreise	plecare	abreise	N;INDF;FEM;SG	ADJ
plecare	abflug	plecare	abflagen	N;INDF;FEM;SG	
plecare	abfahrt	plecare	abfahren	N;INDF;FEM;SG	PROPN
memorii	memoiren	memorie	memoiren	N;INDF;FEM;PL	V;NFIN
memorii	memoiren	memorie	memoiren	N;INDF;FEM;PL	V;NFIN
gândire	denkweise	gândire	denkweise	N;INDF;FEM;SG	
gândire	denken	gândire	denken	N;INDF;FEM;SG	V;NFIN
gândire	denke	gândire	denken	N;INDF;FEM;SG	
gândire	nachdenken	gândire	nachdenken	N;INDF;FEM;SG	V;NFIN
identificate	identifizierte	identificat	identifizieren	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
identificate	identifiziert	identificat	identifizieren	ADJ;INDF;FEM;PL	V;V.PTCP
anatomia	anatomie	anatomie	anatomie	N;DEF;FEM;SG	
farmacie	apotheke	farmacie	apothek	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
farmacie	apotheke	farmacie	apothek	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
