پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِتمبا	complot	تِتمبا	complot	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِتمبا	intriga	تِتمبا	intriga	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تِتمبا	intrigă	تِتمبا	intriga	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تِتمبا	repară	تِتمبا	repara	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
تِتمبا	fix	تِتمبا	fix	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تِتمبا	repara	تِتمبا	repara	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تِتمبا	repar	تِتمبا	repara	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
تِتمبا	impediment	تِتمبا	impediment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِتمبا	stratagemă	تِتمبا	stratagemă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تِتمبا	obstacole	تِتمبا	obstacol	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تِتمبا	obstacol	تِتمبا	obstacol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تتِمّہ	suplimentul	تتِمّہ	supliment	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تتِمّہ	supliment	تتِمّہ	supliment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تتِمّہ	anexă	تتِمّہ	anexă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تتِمّہ	apendicele	تتِمّہ	apendice	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تتِمّہ	apendice	تتِمّہ	apendic	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تتِمّہ	epilog	تتِمّہ	epilog	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تتِمّہ	postscript	تتِمّہ	postscript	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تتمیم	completarea	تتمیم	completare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تتمیم	finalizarea	تتمیم	finalizare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تتمیم	finalizare	تتمیم	finalizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تتمیم	completare	تتمیم	completare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تتّوتھمبو	consolare	تتّوتھمبو	consolare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تتّوتھمبو	verific	تتّوتھمبو	verifica	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
تتّوتھمبو	verificarea	تتّوتھمبو	verificare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تتیّا	inteligent	تتیّا	inteligent	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تتیّا	sharp	تتیّا	sharp	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تٹ	panta	تٹ	pantă		N;DEF;FEM;SG
تٹ	pantă	تٹ	pantă		N;INDF;FEM;SG
تٹ	orizont	تٹ	orizont		N;INDF;MASC;SG
تٹ	orizontul	تٹ	orizont		N;DEF;MASC;SG
تٹ	horizon	تٹ	horizon		N;INDF;MASC;SG
تثلیث	trine	تثلیث	trine	N;NOM;MASC;SG;3	
تثلیث	fiule	تثلیث	fiu	N;NOM;MASC;SG;3	
تثلیث	fiul	تثلیث	fiu	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تثنیہ	dublarea	تثنیہ	dublare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجاذُب	atractie	تجاذُب	atractie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُجّار	comercianți	تُجّار	comerciant	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تُجّار	negustori	تُجّار	negustor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تُجّار	negustorii	تُجّار	negustor	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
تجارِب	experiente	تجارِب	experient	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تجارِب	experiențe	تجارِب	experiență	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تِجارت	traficul	تِجارت	trafic	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تِجارت	comertul	تِجارت	comert	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تِجارت	comerțul	تِجارت	comerț	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تِجارت	afacere	تِجارت	afacere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تِجارت	afacerea	تِجارت	afacere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تِجارت	afaceri	تِجارت	afacere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تِجارتی	reclamă	تِجارتی	reclama	ADJ;NOM	N;INDF;FEM;SG
تِجارتی	comercială	تِجارتی	comercial	ADJ;NOM	ADJ;INDF;FEM;SG
تِجارتی	business	تِجارتی	business	ADJ;NOM	N;INDF;MASC;SG
تِجارتی	afacere	تِجارتی	afacere	ADJ;NOM	N;INDF;FEM;SG
تِجارتی	afacerea	تِجارتی	afacere	ADJ;NOM	N;DEF;FEM;SG
تِجارتی	afaceri	تِجارتی	afacere	ADJ;NOM	N;INDF;FEM;PL
تجاسُر	curaj	تجاسُر	curaj	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تجاسُر	curajul	تجاسُر	curaj	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تجاسُر	îndrăzneală	تجاسُر	îndrăzneală	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجاسُر	îndrăzneala	تجاسُر	îndrăzneală	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجاسُر	îndrăzneală	تجاسُر	îndrăzneală	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجاسُر	fermitate	تجاسُر	fermitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجانُس	omogenitatea	تجانُس	omogenitate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجاوُز	abatere	تجاوُز	abatere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجاوُز	deviere	تجاوُز	deviere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجاہُد	încerc	تجاہُد	încerca	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
تجاہُد	încercând	تجاہُد	încerca	PROPN;NOM;MASC;SG;3	V;V.MSDR
تجاہُل	apatie	تجاہُل	apatie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجاہُل	indiferentă	تجاہُل	indiferent	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تجدُّد	inovare	تجدُّد	inovare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجدُّد	inovarea	تجدُّد	inovare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجدُّد	noutate	تجدُّد	nouta	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجدُّد	noutatea	تجدُّد	noutate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجدید	noutate	تجدید	nouta	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تجدید	noutatea	تجدید	noutate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجدید	noutate	تجدید	nouta	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تجدید	noutatea	تجدید	noutate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجدید	reînnoire	تجدید	reînnoire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تجدید	reînnoirea	تجدید	reînnoire	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجدیدی	reînviat	تجدیدی	reînvia	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تجدیدی	reînnoit	تجدیدی	reînnoi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تجدیدی	reînnoite	تجدیدی	reînnoi	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تجدیدی	reînnoită	تجدیدی	reînnoi	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تجدیف	erezie	تجدیف	erezie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجدیف	blasfemie	تجدیف	blasfemie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجرباتی	experimentală	تجرباتی	experimental	ADJ;NOM	ADJ;INDF;FEM;SG
تجربہ	experiență	تجربہ	experiență	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تجربہ	experiența	تجربہ	experiență	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجربہ	experienta	تجربہ	experient	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجربہ	experimentul	تجربہ	experiment	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تجربہ	experimentează	تجربہ	experimenta	N;NOM;MASC;SG;3	V;IND;3;PRS;FIN
تجربہ	procesul	تجربہ	proces	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تجرُّد	celibat	تجرُّد	celibat	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تجرُّد	singurătate	تجرُّد	singurătate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجرُّد	singurătatea	تجرُّد	singurătate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجریح	critică	تجریح	critica	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
تجریح	critici	تجریح	critică	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تجریح	critica	تجریح	critică	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجریح	criticile	تجریح	critică	PROPN;NOM;MASC;SG;3	N;DEF;FEM;PL
تجرید	separare	تجرید	separare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجرید	separarea	تجرید	separare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجرید	abstractizare	تجرید	abstractizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجرید	singurătate	تجرید	singurătate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجرید	singurătatea	تجرید	singurătate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجریدی	imaginari	تجریدی	imaginar	ADJ	N;INDF;MASC;PL
تجریدی	idee	تجریدی	idee	ADJ	N;INDF;FEM;SG
تجریدی	ideea	تجریدی	idee	ADJ	N;DEF;FEM;SG
تجریدی	idea	تجریدی	idee	ADJ	N;DEF;FEM;SG
تجریدی	separă	تجریدی	separa	ADJ	V;IND;SG;3;PST;FIN
تجزّی	analize	تجزّی	analiză	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تجزّی	analiză	تجزّی	analiză	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجزّی	analiza	تجزّی	analiză	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجزیاتی	analitică	تجزیاتی	analitic	ADJ;NOM	ADJ;INDF;FEM;SG
تجزیاتی	analitic	تجزیاتی	analitic	ADJ;NOM	ADV
تجزیہ	analize	تجزیہ	analiză	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تجزیہ	analiză	تجزیہ	analiză	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تجزیہ	analiza	تجزیہ	analiză	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجسُّس	curiozitatea	تجسُّس	curiozitate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجسُّس	curiozitate	تجسُّس	curiozitate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تجسیم	încarnare	تجسیم	încarnare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تجلّی	strălucire	تجلّی	strălucire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجلّی	luminozitate	تجلّی	luminozitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجلّی	splendoare	تجلّی	splendor	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجلیل	elogiu	تجلیل	elogiu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تجلیل	laudă	تجلیل	laudă	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
تجلیل	lauda	تجلیل	laudă	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تجلیل	laude	تجلیل	laudă	PROPN;NOM;MASC;SG;3	
تجلیہ	lustruire	تجلیہ	lustruire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّد	solidificare	تجمُّد	solidificare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّد	consolidare	تجمُّد	consolidare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّد	consolidarea	تجمُّد	consolidare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجمُّع	acumularea	تجمُّع	acumulare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجمُّع	acumulare	تجمُّع	acumulare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّل	splendoare	تجمُّل	splendor	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمُّل	decor	تجمُّل	decor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تجمید	congelare	تجمید	congelare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمیر	tămâie	تجمیر	tămâi	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمیر	tămâie	تجمیر	tămâi	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجمیع	colectivizarea	تجمیع	colectivizare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجمیع	agregate	تجمیع	agrega	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تجمیع	pluralitate	تجمیع	pluralitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنا	abandonează	تجنا	abandona		V;IND;3;PRS;FIN
تجنُّب	evitarea	تجنُّب	evitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنُّب	evitare	تجنُّب	evitare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنُّب	retragere	تجنُّب	retragere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنُّب	retragerea	تجنُّب	retragere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنُّب	sevraj	تجنُّب	sevraj	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تجنُّب	evitarea	تجنُّب	evitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنُّب	evitând	تجنُّب	evita	PROPN;NOM;MASC;SG;3	V;V.MSDR
تجنیس	asemănare	تجنیس	asemănare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجنیس	omogenitatea	تجنیس	omogenitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجنیس	analogie	تجنیس	analogie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	trădare	دغا	trădare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	dezertare	دغا	dezertare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	trădare	دغا	trădare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradare	دغا	tradare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	trădare	دغا	trădare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	tradare	دغا	tradare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
دغا	trădarea	دغا	trădare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
داب	fastul	داب	fast		N;DEF;MASC;SG
داب	mândria	داب	mândrie		N;DEF;FEM;SG
داب	mândrie	داب	mândrie		N;INDF;FEM;SG
داب	presiuni	داب	presiune		N;INDF;FEM;PL
داب	presiunea	داب	presiune		N;DEF;FEM;SG
داب	presiune	داب	presiune		N;INDF;FEM;SG
داب	reținere	داب	reținere		N;INDF;FEM;SG
داب	control	داب	control		N;INDF;MASC;SG
داب	controlează	داب	controla		V;IND;3;PRS;FIN
داب	controlul	داب	control		N;DEF;MASC;SG
داب	personalizată	داب	personaliza		ADJ;INDF;FEM;SG
داب	personalizate	داب	personalizat		ADJ;INDF;FEM;PL
داب	personalizat	داب	personaliza		ADJ;INDF;MASC;SG
داب	autoritate	داب	autoritate		N;INDF;FEM;SG
داب	autoritatea	داب	autoritate		N;DEF;FEM;SG
داب	manierele	داب	manieră		N;DEF;FEM;PL
داب	maniere	داب	manieră		N;INDF;FEM;PL
داب	forța	داب	forță		N;DEF;FEM;SG
داب	forță	داب	forță		N;INDF;FEM;SG
داب	forta	داب	forta		N;DEF;FEM;SG
داب	uimire	داب	uimire		N;INDF;FEM;SG
داب	splendoare	داب	splendor		N;INDF;FEM;SG
داب	greutate	داب	greutate		N;INDF;FEM;SG
داب	greutatea	داب	greutate		N;DEF;FEM;SG
داب	manieră	داب	manieră		N;INDF;FEM;SG
داب	maniera	داب	manieră		N;DEF;FEM;SG
داب	grandoare	داب	grandor		N;INDF;FEM;SG
داب	verifică	داب	verifica		V;IND;SG;3;PST;FIN
داب	verifica	داب	verifica		V;IND;SG;3;IPFV;FIN
داب	verificare	داب	verificare		N;INDF;FEM;SG
داب	bifat	داب	bifa		N;INDF;MASC;SG
داب	codul	داب	cod		N;DEF;MASC;SG
داب	putere	داب	putere		N;INDF;FEM;SG
داب	puterea	داب	putere		N;DEF;FEM;SG
داب	power	داب	power		N
تِجوری	seif	تِجوری	seif	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجوری	bolta	تِجوری	boltă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجوُّز	concesiune	تجوُّز	concesiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّز	concesie	تجوُّز	concesie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّع	vrei	تجوُّع	vrea	PROPN;NOM;MASC;SG;3	V;IND;SG;2;PRS;FIN
تجوُّع	vreau	تجوُّع	vrea	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
تجوُّع	cererea	تجوُّع	cerere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجوُّع	cerere	تجوُّع	cerere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّع	foame	تجوُّع	foame	PROPN;NOM;MASC;SG;3	
تجوُّع	foamete	تجوُّع	foamete	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجوُّع	foamea	تجوُّع	foame	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجویز	părere	تجویز	părere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	parere	تجویز	parere	N;NOM;FEM;SG;3	
تجویز	opinie	تجویز	opinie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	decizia	تجویز	decizie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	decizie	تجویز	decizie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	deliberare	تجویز	deliberare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	judecată	تجویز	judecată	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	judecata	تجویز	judecată	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezoluția	تجویز	rezoluție	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezoluție	تجویز	rezoluție	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunere	تجویز	propunere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunerea	تجویز	propunere	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	părere	تجویز	părere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	parere	تجویز	parere	N;NOM;FEM;SG;3	
تجویز	opinie	تجویز	opinie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	decizia	تجویز	decizie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	decizie	تجویز	decizie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	deliberare	تجویز	deliberare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	sugestia	تجویز	sugestie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	sugestie	تجویز	sugestie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	judecată	تجویز	judecată	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	judecata	تجویز	judecată	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezoluția	تجویز	rezoluție	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	rezoluție	تجویز	rezoluție	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunere	تجویز	propunere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تجویز	propunerea	تجویز	propunere	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تجویز	planul	تجویز	plan	N;NOM;FEM;SG;3	N;DEF;MASC;SG
تجویزی	încercat	تجویزی	încerca	ADJ	V;MASC;SG;V.PTCP
تجویف	hole	تجویف	hol	PROPN;NOM;MASC;SG;3	
تجویف	gaură	تجویف	gaură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تجویف	gaura	تجویف	gaură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تجہیز	aranjarea	تجہیز	aranjare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تجہیل	ignoranta	تجہیل	ignorant		N;DEF;FEM;SG
تُجھ	ai	تُجھ	avea	;NOM;MASC;SG;3	V;SG;2
تُجھ	te	تُجھ	tu	;NOM;MASC;SG;3	PRO;ACC;SG;2
تُجھ	tu	تُجھ	tu	;NOM;MASC;SG;3	PRO;NOM;SG;2
تُجھے	ai	تھجھ	avea	V;PFV;SG;V.PTCP;ACT	V;SG;2
تُجھے	te	تھجھ	tu	V;PFV;SG;V.PTCP;ACT	PRO;ACC;SG;2
تُجھے	tu	تھجھ	tu	V;PFV;SG;V.PTCP;ACT	PRO;NOM;SG;2
تچانا	caldura	تچا	caldura	V;MASC;SG;NFIN;ACT	N;DEF;FEM;SG
تچانا	heat	تچا	heat	V;MASC;SG;NFIN;ACT	N;INDF;MASC;SG
تچانا	căldură	تچا	căldură	V;MASC;SG;NFIN;ACT	N;INDF;FEM;SG
تچانا	căldura	تچا	căldură	V;MASC;SG;NFIN;ACT	N;DEF;FEM;SG
تُچھ	nefolositoare	تُچھ	nefolositor		ADJ;INDF;FEM
تُچھ	inutilă	تُچھ	inutil		ADJ;INDF;FEM;SG
تُچھ	nefolositor	تُچھ	nefolositor		ADJ;INDF;MASC;SG
تُچھ	inutil	تُچھ	inutil		ADV
تحاسُد	invidia	تحاسُد	invidia	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحاسُد	invidie	تحاسُد	invidie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحاسُد	gelozie	تحاسُد	gelozie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحاسُد	gelozia	تحاسُد	gelozie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحاشی	niciodată	تحاشی	niciodată	ADJ	ADV
تحاشی	niciodata	تحاشی	niciodata	ADJ	
تحالُف	consultarea	تحالُف	consultare		N;DEF;FEM;SG
تحالُف	consultare	تحالُف	consultare		N;INDF;FEM;SG
تحاوُر	dialogul	تحاوُر	dialog	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحاوُر	dialoguri	تحاوُر	dialog	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تحاوُر	conversatie	تحاوُر	conversatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحاوُر	conversație	تحاوُر	conversație	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحبُّب	prietenia	تحبُّب	prietenie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحبُّب	prietenie	تحبُّب	prietenie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحت	sub	تحت	sub	ADP	ADP;ACC
تحت	adancime	تحت	adancime	ADP	
تحت	adâncimea	تحت	adâncime	ADP	N;DEF;FEM;SG
تحت	adâncime	تحت	adâncime	ADP	N;INDF;FEM;SG
تحت	profunzime	تحت	profunzime	ADP	N;INDF;FEM;SG
تحت	control	تحت	control	ADP	N;INDF;MASC;SG
تحت	controlează	تحت	controla	ADP	V;IND;3;PRS;FIN
تحت	controlul	تحت	control	ADP	N;DEF;MASC;SG
تحت	dedesubt	تحت	dedesubt	ADP	
تحت	posesie	تحت	posesie	ADP	N;INDF;FEM;SG
تحت	posesia	تحت	posesie	ADP	N;DEF;FEM;SG
تحتانی	primară	تحتانی	primar	ADJ;NOM	ADJ;INDF;FEM;SG
تحتانی	primar	تحتانی	primar	ADJ;NOM	N;INDF;MASC;SG
تحتانی	inferioară	تحتانی	inferior	ADJ;NOM	ADJ;INDF;FEM;SG
تحتانی	inferioară	تحتانی	inferior	ADJ;NOM	ADJ;INDF;FEM;SG
تحدُّب	bizon	تحدُّب	bizon	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحدّی	provocare	تحدّی	provocare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدّی	provocarea	تحدّی	provocare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدّی	luptă	تحدّی	luptă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدّی	lupta	تحدّی	luptă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدّی	amenințare	تحدّی	amenințare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدّی	amenintare	تحدّی	amenintare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	limitare	تحدید	limitare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	limitarea	تحدید	limitare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدید	limitare	تحدید	limitare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	limitarea	تحدید	limitare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحدید	restricție	تحدید	restricție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحدید	restricții	تحدید	restricție	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تحذیر	avertizare	تحذیر	avertizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحذیر	avertisment	تحذیر	avertisment	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحرُّز	evitarea	تحرُّز	evitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّز	evitare	تحرُّز	evitare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّز	evaziune	تحرُّز	evaziune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّق	ard	تحرُّق	arde	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تحرُّق	ardere	تحرُّق	ardere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّق	arzând	تحرُّق	arde	PROPN;NOM;MASC;SG;3	V;V.MSDR
تحرُّق	inflamarea	تحرُّق	inflamare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّک	mișcarea	تحرُّک	mișcare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
