של	shel	של	shel	PART;GEN	
מסורת	traditioner	מסורת	tradition	N;FEM;SG	N;INDF;MASC+FEM;PL
מסורת	traditionerne	מסורת	tradition	N;FEM;SG	N;DEF;MASC+FEM;PL
זמני	midlertidig	זמני	midlertidig		ADJ;INDF;MASC+FEM;SG
זמני	midlertidigt	זמני	midlertidigt		ADV
הציונות	zionisme	הציונה	zionisme	PROPN	N;INDF;MASC+FEM;SG
מתח	spændinger	מתח	spænding	N;MASC;SG	N;INDF;MASC+FEM;PL
מתח	understrege	מתח	understrege	N;MASC;SG	V;NFIN;ACT
עמית	kollega	עמית	kollega	PROPN	N;INDF;MASC+FEM;SG
עמית	amit	עמית	amit	PROPN	
עמית	kollega	עמית	kollega	PROPN	N;INDF;MASC+FEM;SG
עמית	medarbejder	עמית	medarbejder	PROPN	N;INDF;MASC+FEM;SG
עמית	associeret	עמית	associere	PROPN	V;INDF;SG;PST;V.PTCP
שייך	tilhørt	שייך	tilhøre	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
שייך	tilhørte	שייך	tilhøre	ADJ;MASC;SG	V;IND;PST;FIN;ACT
שייך	tilhøre	שייך	tilhøre	ADJ;MASC;SG	V;NFIN;ACT
המושבה	koloni	המושבה	koloni	PROPN	N;INDF;MASC+FEM;SG
המושבה	kolonien	המושבה	kolonie	PROPN	N;DEF;MASC+FEM;SG
מוגדר	indstillede	הוגדר	indstille	V;MASC;SG;V.PTCP;PASS	V;IND;PST;FIN;ACT
רוסית	russeren	רוסית	russer	PROPN	N;DEF;MASC+FEM;SG
רוסית	russer	רוסית	russe	PROPN	N;INDF;MASC+FEM;SG
רוסית	russiske	רוסית	russisk	PROPN	ADJ;PL
רוסית	russisk	רוסית	russisk	PROPN	ADJ;INDF;SG
יוהאן	johann	יוהאן	johann	PROPN	
יוהאן	johan	יוהאן	johan	PROPN	
סופית	afsluttende	סופית	afslutte	ADV	V;PRS;V.PTCP
סופית	endelige	סופית	endelig	ADV	ADJ;PL
הנגב	negev	הנגב	negev		N;INDF;NEUT;SG
צייר	malede	צייר	male	PROPN	V;IND;PST;FIN;ACT
צייר	malet	צייר	male	PROPN	V;INDF;SG;PST;V.PTCP
צייר	træk	צייר	træk	PROPN	N;INDF;NEUT;SG
צייר	uafgjort	צייר	uafgjort	PROPN	N;INDF;MASC+FEM;SG
צייר	tegne	צייר	tegne	PROPN	V;NFIN;ACT
צייר	tegn	צייר	tegn	PROPN	N;INDF;NEUT;SG
צייר	henlede	צייר	henle	PROPN	V;NFIN;ACT
צייר	trak	צייר	trække	PROPN	V;IND;PST;FIN;ACT
צייר	tegnede	צייר	tegne	PROPN	V;IND;PST;FIN;ACT
צייר	drew	צייר	drew	PROPN	
צייר	maleren	צייר	maler	PROPN	N;DEF;MASC+FEM;SG
צייר	maler	צייר	male	PROPN	N;INDF;MASC+FEM;SG
מסיבות	fester	מסיבה	fest		N;INDF;MASC+FEM;PL
מסיבות	parter	מסיבה	part		N;INDF;MASC+FEM;PL
מסיבות	parterne	מסיבה	part		N;DEF;MASC+FEM;PL
מסיבות	partier	מסיבה	parti		N;INDF;NEUT;PL
ציין	præciseres	ציין	præcisere	V;MASC;SG;3;PST;ACT	V;NFIN;PASS
ציין	angives	ציין	angive	V;MASC;SG;3;PST;ACT	V;IND;PRS;FIN;PASS
הראש	head	הראש	head		
הראש	hovede	הראש	hove		N;INDF;NEUT;SG
הראש	hovedet	הראש	hoved		N;DEF;NEUT;SG
הראש	hoved	הראש	hoved		N;INDF;NEUT;SG
חתן	nette	חתן	nette	N;MASC;SG	ADJ;PL
ראיתי	sav	ראה	sive	V;SG;1;PST;ACT	N;INDF;MASC+FEM;SG
אותך	du	אתך	du		PRO;NOM;MASC+FEM;SG;2
אותך	dig	אתך	du		PRO;ACC;MASC+FEM;SG;2
צמח	plant	צמח	plant	PROPN	N;INDF;NEUT;SG
צמח	plante	צמח	plante	PROPN	N;INDF;MASC+FEM;SG
צמח	anlæg	צמח	anlæg	PROPN	N;INDF;NEUT;SG
בבעלות	ejes	בבעלות	eje		V;IND;PRS;FIN;PASS
בבעלות	ejede	בבעלות	eje		V;IND;PST;FIN;ACT
בבעלות	ejet	בבעלות	eje		V;INDF;SG;PST;V.PTCP
טוני	tony	טון	tony	PROPN	
טוני	toni	טון	toni	PROPN	
ראשוני	oprindeligt	ראשוני	oprindeligt	ADJ;MASC;SG	ADV
ראשוני	oprindelige	ראשוני	oprindelig	ADJ;MASC;SG	ADJ;PL
ראשוני	indledende	ראשוני	indlede	ADJ;MASC;SG	V;PRS;V.PTCP
ראשוני	oprindelig	ראשוני	oprindelig	ADJ;MASC;SG	ADV
ראשוני	primære	ראשוני	primær	ADJ;MASC;SG	ADJ;PL
ראשוני	primært	ראשוני	primært	ADJ;MASC;SG	ADV
ראשוני	primær	ראשוני	primær	ADJ;MASC;SG	N;INDF;NEUT;SG
מילר	miller	מילר	mille	PROPN	N;INDF;MASC+FEM;SG
מילר	millers	מילר	miller	PROPN	N;GEN;INDF;MASC+FEM;SG
הרים	bjergene	None	bjerg	PROPN	N;DEF;NEUT;PL
הרים	bjerge	None	bjerg	PROPN	N;INDF;NEUT;PL
דאז	daz	דאז	daz		
עמוק	deep	עמוק	deep		
עמוק	dybe	עמוק	dyb		ADJ;PL
עמוק	dyb	עמוק	dyb		ADJ;INDF;MASC+FEM;SG
עמוק	dybt	עמוק	dybt		ADV
עמוק	dybtgående	עמוק	dybtgående		ADJ
מוזיקלי	musikalske	מוזיקלי	musikalsk	ADJ;MASC;SG	ADJ;PL
מוזיקלי	musical	מוזיקלי	musical	ADJ;MASC;SG	N;INDF;MASC+FEM;SG
מוזיקלי	musikalsk	מוזיקלי	musikalsk	ADJ;MASC;SG	ADV
הצעת	foreslåede	הצעה	foreslå	N;PSSD;FEM;SG	V;PL;PST;V.PTCP
הצעת	foreslog	הצעה	foreslå	N;PSSD;FEM;SG	V;IND;PST;FIN;ACT
הצעת	foreslået	הצעה	foreslå	N;PSSD;FEM;SG	V;INDF;SG;PST;V.PTCP
בס	bess	בס	bess		N;INDF;MASC+FEM;SG
בס	bassen	בס	basse		N;DEF;MASC+FEM;SG
בס	bass	בס	bass		
בס	bas	בס	bas		N;INDF;MASC+FEM;SG
דוכס	duke	דוכס	duke	PROPN	
דוכס	hertug	דוכס	hertug	PROPN	N;INDF;MASC+FEM;SG
דוכס	dukes	דוכס	dukes	PROPN	V;NFIN;PASS
חזית	foran	חזית	foran	N;FEM;SG	ADV
חזית	forside	חזית	forside	N;FEM;SG	V;IMP
תיאר	beskrevne	תיאר	beskrevne	V;MASC;SG;3;PST;ACT	ADJ;PL
פשוטה	simple	פשוט	simpel	ADJ;FEM;SG	ADJ;PL
חזה	brystkassen	חזה	brystkasse	PROPN	N;DEF;MASC+FEM;SG
חזה	brystkasse	חזה	brystkasse	PROPN	N;INDF;MASC+FEM;SG
חזה	brystet	חזה	bryst	PROPN	N;DEF;NEUT;SG
חזה	bryst	חזה	bryst	PROPN	N;INDF;NEUT;SG
חזה	kiste	חזה	kiste	PROPN	N;INDF;MASC+FEM;SG
חזה	bryst	חזה	bryst	PROPN	N;INDF;NEUT;SG
חזה	bryster	חזה	bryst	PROPN	N;INDF;MASC+FEM;PL
חזה	brysterne	חזה	bryst	PROPN	N;DEF;MASC+FEM;PL
יונתן	jonathan	נותן	jonathan	PROPN	
מתחילה	start	התחיל	start	V;FEM;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
גורדון	gordon	גורדון	gordon	PROPN	
מקצועי	faglige	מקצועי	faglig	ADJ;MASC;SG	ADJ;PL
מקצועי	fagligt	מקצועי	fagligt	ADJ;MASC;SG	ADV
מקצועי	professionelle	מקצועי	professionel	ADJ;MASC;SG	ADJ;PL
עקיבא	akiva	עקיבא	akiva	PROPN	N;INDF;MASC+FEM;SG
משמשים	abrikoser	שימש	abrikos	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;PL
טוענים	påstand	טען	påstand	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;SG
ובנוסף	plus	ובנוסף	plus		N;INDF;MASC+FEM;SG
המדרש	seminarium	המדרש	seminarium	PROPN	N;INDF;NEUT;SG
חישוב	beregn	חישוב	beregn		V;IMP
חישוב	beregner	חישוב	beregne		V;IND;PRS;FIN;ACT
חישוב	beregne	חישוב	beregne		V;NFIN;ACT
חישוב	beregning	חישוב	beregning		N;INDF;MASC+FEM;SG
חישוב	beregner	חישוב	beregne		V;IND;PRS;FIN;ACT
חישוב	beregning	חישוב	beregning		N;INDF;MASC+FEM;SG
חישוב	udregning	חישוב	udregning		N;INDF;MASC+FEM;SG
העשור	årti	העשור	årti		N;INDF;NEUT;SG
עוזר	hjælper	עוזר	hjælpe	N;MASC;SG	V;IND;PRS;FIN;ACT
עוזר	hjælpe	עוזר	hjælpe	N;MASC;SG	V;NFIN;ACT
עוזר	assisterende	עוזר	assistere	N;MASC;SG	V;PRS;V.PTCP
עוזר	hjælper	עוזר	hjælpe	N;MASC;SG	V;IND;PRS;FIN;ACT
עוזר	hjælpsom	עוזר	hjælpsom	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
עוזר	nyttig	עוזר	nyttig	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
עוזר	nyttigt	עוזר	nyttigt	N;MASC;SG	ADJ;INDF;NEUT;SG
עוזר	nyttige	עוזר	nyttig	N;MASC;SG	ADJ;PL
משתתפים	deltagende	השתתף	deltagende	V;MASC;PL;V.PTCP	ADJ
משתתפים	deltagere	השתתף	deltager	V;MASC;PL;V.PTCP	N;INDF;MASC+FEM;PL
משתתפים	deltagere	השתתף	deltager	V;MASC;PL;V.PTCP	N;INDF;MASC+FEM;PL
משתתפים	deltagerne	השתתף	deltager	V;MASC;PL;V.PTCP	N;DEF;MASC+FEM;PL
אלמוג	koral	אלמוג	koral	PROPN	
שדות	fields	שדה	fields	N;MASC;PL	
מבקר	besøgende	מבקר	besøge	N;MASC;SG	V;PRS;V.PTCP
מבקר	besøger	מבקר	besøge	N;MASC;SG	V;IND;PRS;FIN;ACT
עשרים	twenty	עשרים	twenty	NUM;SG	
שיקגו	chicago	שיקג	chicago	PROPN	
עקרון	principielt	עיקרון	principielt	N;MASC;SG	ADV
מטבע	mønter	מטבע	mønt	N;SG	N;INDF;MASC+FEM;PL
עמוס	amos	עמוס	amos	PROPN	
עמוס	travlt	עמוס	travlt	PROPN	ADV
עמוס	optaget	עמוס	optage	PROPN	V;INDF;SG;PST;V.PTCP
עמוס	travl	עמוס	travl	PROPN	ADJ;INDF;MASC+FEM;SG
לשאת	carry	נשא	carry	V;NFIN;ACT	
בריאן	brian	בריאן	brian	PROPN	
בריאן	bryan	בריאן	bryan	PROPN	
פרו	pro	פרו	pro	PROPN	
פרו	peru	פרו	peru	PROPN	PROPN
מלחין	komponist	מלחין	komponist	PROPN	N;INDF;MASC+FEM;SG
פותח	åbnes	פתח	åbne	PROPN	V;IND;PRS;FIN;PASS
פותח	åbner	פתח	åbne	PROPN	V;IND;PRS;FIN;ACT
להבדיל	differentiere	הבדיל	differenti	V;NFIN;ACT	N;INDF;MASC+FEM;PL
בלגיה	belgien	בלגיה	belgien	PROPN	PROPN
בלגיה	belgiske	בלגיה	belgisk	PROPN	ADJ;PL
בלגיה	belgisk	בלגיה	belgisk	PROPN	ADJ;INDF;SG
דון	dawn	דון	dawn	PROPN	N;INDF;MASC+FEM;SG
דון	daggry	דון	daggry	PROPN	N;INDF;NEUT;SG
דון	gry	דון	gry	PROPN	N;INDF;MASC+FEM;SG
דון	don	דון	don	PROPN	
משטח	overflade	משטח	overflad		N;INDF;MASC+FEM;SG
משטח	overfladen	משטח	overflad		N;DEF;MASC+FEM;SG
מנצח	vinder	מנצח	vinde	N;MASC;SG	V;IND;PRS;FIN;ACT
מנצח	vinder	מנצח	vinde	N;MASC;SG	V;IND;PRS;FIN;ACT
מנצח	vinde	מנצח	vinde	N;MASC;SG	V;NFIN;ACT
מנצח	vinder	מנצח	vinde	N;MASC;SG	V;IND;PRS;FIN;ACT
מנצח	vindende	מנצח	vinde	N;MASC;SG	V;PRS;V.PTCP
מנצח	win	מנצח	win	N;MASC;SG	
מנצח	vinder	מנצח	vinde	N;MASC;SG	V;IND;PRS;FIN;ACT
מנצח	vinde	מנצח	vinde	N;MASC;SG	V;NFIN;ACT
לשרת	serv	לשרה	serv	V;NFIN;ACT	N;INDF;MASC+FEM;SG
קיץ	summer	קיץ	summe		N;INDF;MASC+FEM;PL
קיץ	sommer	קיץ	sommer		N;INDF;MASC+FEM;SG
קיץ	sommerferie	קיץ	sommerferie		N;INDF;MASC+FEM;SG
הגדוד	bataljon	הגדוד	bataljon	PROPN	N;INDF;MASC+FEM;SG
ביטול	annullere	ביטול	annullere	N;MASC;SG	V;NFIN;ACT
סקוטלנד	scotland	סקוטלנד	scotland	PROPN	N;INDF;MASC+FEM;SG
סקוטלנד	skotland	סקוטלנד	skotland	PROPN	PROPN
באו	bao	בא	bao	V;PL;3;PST;ACT	
נעצר	arresterede	נעצר	arrestere	V;MASC;SG;3;PST;MID	V;PL;PST;V.PTCP
נעצר	anholdte	נעצר	anholde	V;MASC;SG;3;PST;MID	V;PL;PST;V.PTCP
העתיק	kopieres	העתיק	kopiere	PROPN	V;IND;PRS;NFIN;PASS
העתיק	kopierede	העתיק	kopiere	PROPN	V;PST;FIN;ACT
העתיק	kopieret	העתיק	kopiere	PROPN	V;INDF;SG;PST;V.PTCP
עכו	hektar	עכו	hektar	PROPN	N;INDF;MASC+FEM;PL
הסתיימה	færdig	הסתיים	færdig	V;FEM;SG;3;PST	ADJ;INDF;MASC+FEM;SG
הסתיימה	færdigt	הסתיים	færdig	V;FEM;SG;3;PST	ADJ;INDF;NEUT;SG
הסתיימה	færdige	הסתיים	færdig	V;FEM;SG;3;PST	ADJ;PL
הישגים	præstation	הישג	præstation	N;MASC;PL	N;INDF;MASC+FEM;SG
הישגים	bedrift	הישג	bedrift	N;MASC;PL	N;INDF;MASC+FEM;SG
אוהב	kærligt	אהב	kærlig	V;MASC;SG;V.PTCP;ACT	ADV
אוהב	kærlige	אהב	kærlig	V;MASC;SG;V.PTCP;ACT	ADJ;PL
אוהב	kærlig	אהב	kærlig	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC+FEM;SG
אוהב	kærlighed	אהב	kærlighed	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
אוהב	love	אהב	love	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
אוהב	vild	אהב	vild	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC+FEM;SG
אוהב	gerne	אהב	gerne	V;MASC;SG;V.PTCP;ACT	ADV
אוהב	like	אהב	like	V;MASC;SG;V.PTCP;ACT	
אוהב	likes	אהב	likes	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
נוף	landskaber	נוף	landskaber	N;MASC;SG	N;INDF;NEUT;PL
השיא	klimaks	השיא	klimaks	ADV	N;INDF;NEUT;SG
דלק	brændstoffer	דלק	brændstof	N;MASC;SG	N;INDF;NEUT;PL
בהשוואה	sammenlignet	בהשוואה	sammenligne	ADV	V;INDF;SG;PST;V.PTCP
בהשוואה	sammenholdt	בהשוואה	sammenholde	ADV	V;INDF;SG;PST;V.PTCP
מוביל	leads	הוביל	leads	V;MASC;SG;V.PTCP;ACT	N;INDF;NEUT;PL
מוביל	førende	הוביל	førende	V;MASC;SG;V.PTCP;ACT	ADJ
ריו	rio	ריו	rio	PROPN	
ריו	ryu	ריו	ryu	PROPN	
מכוניות	automobiler	מכונית	automobil	N;FEM;PL	N;INDF;MASC+FEM;SG
מכוניות	automobiler	מכונית	automobil	N;FEM;PL	N;INDF;MASC+FEM;SG
אמריקני	amerikaner	אמריקני	amerikaner	PROPN	N;INDF;MASC+FEM;SG
אמריקני	american	אמריקני	american	PROPN	N;INDF;MASC+FEM;SG
אמריקני	amerikanske	אמריקני	amerikansk	PROPN	ADJ;PL
אמריקני	amerikansk	אמריקני	amerikansk	PROPN	ADJ;INDF;SG
רביעי	onsdag	רביעי	onsdag	PROPN	N;INDF;MASC+FEM;SG
רביעי	fjerde	רביעי	fjerde	PROPN	ADJ
רביעי	onsdagen	רביעי	onsdag	PROPN	N;DEF;MASC+FEM;SG
הכינוי	øgenavn	הכינוי	øgenavn	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;SG
הכינוי	kælenavn	הכינוי	kælenavn	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;SG
הכינוי	kaldenavn	הכינוי	kaldenavn	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;SG
מונח	term	הונח	term	V;MASC;SG;V.PTCP;PASS	N;INDF;MASC+FEM;SG
מונח	benævnelse	הונח	benævnelse	V;MASC;SG;V.PTCP;PASS	N;INDF;MASC+FEM;SG
מוחלט	absolut	מוחלט	absolut	ADJ;MASC;SG	ADV
מוחלט	absolutte	מוחלט	absolutte	ADJ;MASC;SG	ADJ;PL
מוחלט	absolute	מוחלט	absolut	ADJ;MASC;SG	ADJ;PL
שרת	pedel	שרת	pedel	PROPN	N;INDF;MASC+FEM;SG
שרת	vicevært	שרת	vicevært	PROPN	N;INDF;MASC+FEM;SG
שרת	serveren	שרת	server	PROPN	N;DEF;MASC+FEM;SG
שרת	server	שרת	server	PROPN	N;INDF;MASC+FEM;SG
אחריות	ansvarsområder	אחריות	ansvarsområde	N;FEM;SG	N;INDF;NEUT;PL
אחריות	ansvarlig	אחריות	ansvarlig	N;FEM;SG	ADJ;INDF;MASC+FEM;SG
אחריות	ansvarlige	אחריות	ansvarlig	N;FEM;SG	ADJ;PL
אחריות	ansvarligt	אחריות	ansvarligt	N;FEM;SG	ADJ;INDF;NEUT;SG
קינג	konge	קינג	konge	PROPN	N;INDF;MASC+FEM;SG
קינג	kongens	קינג	konge	PROPN	N;GEN;DEF;MASC+FEM;SG
קינג	kong	קינג	kong	PROPN	
קינג	kongen	קינג	konge	PROPN	N;DEF;MASC+FEM;SG
קינג	king	קינג	king	PROPN	
פרנץ	franz	פרנץ	franz	PROPN	
ויקטור	viktor	ויקטור	viktor	PROPN	N;INDF;MASC+FEM;SG
ויקטור	viktor	ויקטור	viktor	PROPN	N;INDF;MASC+FEM;SG
ויקטור	victor	ויקטור	victor	PROPN	N;INDF;MASC+FEM;SG
מקדש	templet	מקדש	temple	PROPN	N;DEF;NEUT;SG
מקדש	tempel	מקדש	tempel	PROPN	N;INDF;NEUT;SG
מקדש	temple	מקדש	templ	PROPN	
מודרנית	moderne	מודרני	moderne	ADV	ADJ
תופעות	fænomen	תופעה	fænomen	N;FEM;PL	N;INDF;NEUT;SG
השוק	markedspladsen	השוק	markedsplads		N;DEF;MASC+FEM;SG
השוק	markedsplads	השוק	markedsplads		N;INDF;MASC+FEM;SG
השוק	markedet	השוק	marked		N;DEF;NEUT;SG
השוק	market	השוק	mark		
השוק	marked	השוק	marked		N;INDF;NEUT;SG
פוקס	fuchs	פוקס	fuchs	PROPN	
פוקס	fox	פוקס	fox	PROPN	PROPN
פוקס	ræv	פוקס	ræv	PROPN	N;INDF;MASC+FEM;SG
פוקס	ræven	פוקס	ræv	PROPN	N;DEF;MASC+FEM;SG
תגובה	kommentere	תגובה	kommentere	N;FEM;SG	V;NFIN;ACT
תגובה	reaktioner	תגובה	reaktion	N;FEM;SG	N;INDF;MASC+FEM;PL
נפצע	tilskadekomne	נפצע	tilskadekomn	V;MASC;SG;3;PST;MID	N;INDF;MASC+FEM;SG
נפצע	sårede	נפצע	såre	V;MASC;SG;3;PST;MID	V;PL;PST;V.PTCP
נפצע	såret	נפצע	sår	V;MASC;SG;3;PST;MID	N;DEF;NEUT;SG
נפצע	kvæstede	נפצע	kvæstet	V;MASC;SG;3;PST;MID	ADJ;PL
נפצע	sårede	נפצע	såre	V;MASC;SG;3;PST;MID	V;PL;PST;V.PTCP
נפצע	såret	נפצע	sår	V;MASC;SG;3;PST;MID	N;DEF;NEUT;SG
לייב	lieb	לייב	lieb	PROPN	
פופ	pop	פופ	pop	PROPN	N;INDF;MASC+FEM;SG
פופ	pope	פופ	pope	PROPN	
פופ	pave	פופ	pave	PROPN	N;INDF;MASC+FEM;SG
פופ	paven	פופ	pave	PROPN	N;DEF;MASC+FEM;SG
גוש	klump	גוש	klump		N;INDF;MASC+FEM;SG
גוש	knude	גוש	knude		N;INDF;MASC+FEM;SG
האמונה	faith	האמונה	faith		
האמונה	troen	האמונה	tro		N;DEF;MASC+FEM;SG
האמונה	tro	האמונה	tro		V;NFIN;ACT
האמונה	overbevisning	האמונה	overbevisning		N;INDF;MASC+FEM;SG
האמונה	troen	האמונה	tro		N;DEF;MASC+FEM;SG
האמונה	tro	האמונה	tro		V;NFIN;ACT
באש	bash	באש	bash		
בוש	busk	בוש	busk	PROPN	N;INDF;MASC+FEM;SG
בוש	bush	בוש	bush	PROPN	PROPN
בוש	bushs	בוש	bushs	PROPN	N;GEN;INDF;MASC+FEM;SG
בוש	busken	בוש	busk	PROPN	N;DEF;MASC+FEM;SG
יער	skov	יער	skov		N;INDF;MASC+FEM;SG
יער	woods	יער	woods		
יער	skoven	יער	skov		N;DEF;MASC+FEM;SG
יער	skove	יער	skov		N;INDF;MASC+FEM;PL
יער	skov	יער	skov		N;INDF;MASC+FEM;SG
יער	forest	יער	forest		
יער	skoven	יער	skov		N;DEF;MASC+FEM;SG
יער	skove	יער	skov		N;INDF;MASC+FEM;PL
הטיל	missil	הטיל	missil	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;SG
טענות	krav	טענה	krav	N;FEM;PL	N;INDF;NEUT;SG
טענות	erstatningskrav	טענה	erstatningskrav	N;FEM;PL	N;INDF;NEUT;SG
פסח	påsken	פסח	påsk	PROPN	N;DEF;MASC+FEM;SG
לבטל	afbud	ביטל	afbud	V;NFIN;ACT	N;INDF;NEUT;SG
ישר	lige	ישר	lige		ADV
ישר	straight	ישר	straight		
קונג	kong	קונג	kong	PROPN	
הרשימה	liste	הרשים	liste	V;FEM;SG;3;PST;ACT	N;INDF;MASC+FEM;SG
הרשימה	list	הרשים	list	V;FEM;SG;3;PST;ACT	N;INDF;MASC+FEM;SG
מפיק	producenter	מפיק	producent	N;MASC;SG	N;INDF;MASC+FEM;PL
מפיק	producenterne	מפיק	producent	N;MASC;SG	N;DEF;MASC+FEM;PL
ארצי	jordbaseret	ארצי	jordbasere	PROPN	V;INDF;SG;PST;V.PTCP
ארצי	jordbaserede	ארצי	jordbasere	PROPN	V;PL;PST;V.PTCP
ארצי	landet	ארצי	land	PROPN	N;DEF;NEUT;SG
ארצי	land	ארצי	land	PROPN	N;INDF;NEUT;SG
ארצי	lande	ארצי	land	PROPN	N;INDF;NEUT;PL
הסתיים	færdig	הסתיים	færdig	V;MASC;SG;3;PST	ADJ;INDF;MASC+FEM;SG
הסתיים	færdigt	הסתיים	færdig	V;MASC;SG;3;PST	ADJ;INDF;NEUT;SG
הסתיים	færdige	הסתיים	færdig	V;MASC;SG;3;PST	ADJ;PL
האצטדיון	stadion	האצטדיון	stadion	PROPN	N;INDF;NEUT;SG
האצטדיון	stadium	האצטדיון	stadium	PROPN	N;INDF;MASC+FEM;SG
הנוכחית	aktuel	הנוכחית	aktuel	N	ADJ;INDF;MASC+FEM;SG
הנוכחית	aktuelt	הנוכחית	aktuel	N	ADJ;INDF;NEUT;SG
הנוכחית	løbende	הנוכחית	løbende	N	ADJ
הנוכחית	nuværende	הנוכחית	nuværende	N	ADJ
כף	kappe	כף	kappe		N;INDF;MASC+FEM;SG
כף	cape	כף	cape		N;INDF;MASC+FEM;SG
כף	kap	כף	kipe		
כף	kåbe	כף	kåbe		N;INDF;MASC+FEM;SG
כף	ske	כף	ske		V;NFIN;ACT
כף	skeen	כף	ske		N;DEF;MASC+FEM;SG
ריק	rick	ריק	rick		
ריק	tomme	ריק	tom		ADJ;PL
ריק	tomt	ריק	tom		ADJ;INDF;NEUT;SG
ריק	tom	ריק	tom		
סטיבן	stephen	סטיבן	steph	PROPN	N;INDF;MASC+FEM;SG
סטיבן	steven	סטיבן	stev	PROPN	PROPN
מומלץ	anbefales	מומלץ	anbefale	ADJ;MASC;SG	V;NFIN;PASS
מומלץ	anbefalede	מומלץ	anbefale	ADJ;MASC;SG	V;IND;PST;FIN;ACT
מומלץ	anbefalet	מומלץ	anbefale	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
כיסוי	dække	כיסוי	dække	N;MASC;SG	V;NFIN;ACT
כיסוי	dæk	כיסוי	dæk	N;MASC;SG	N;INDF;NEUT;PL
כיסוי	overlay	כיסוי	overlay	N;MASC;SG	
גולן	golan	גולן	golan	PROPN	
מבחן	prøve	מבחן	prøve	N;MASC;SG	V;NFIN;ACT
מפלגה	party	מפלגה	party	N;FEM;SG	
קבועה	permanente	קבוע	permanent	ADJ;FEM;SG	ADJ;PL
קבועה	konstante	קבוע	konstant	ADJ;FEM;SG	ADJ;PL
רוזן	tælling	רוזן	tælling	PROPN	N;INDF;MASC+FEM;SG
רוזן	tæller	רוזן	tælle	PROPN	V;IND;PRS;FIN;ACT
רוזן	optælling	רוזן	optælling	PROPN	N;INDF;MASC+FEM;SG
רוזן	greve	רוזן	grev	PROPN	N;INDF;MASC+FEM;SG
רוזן	tælle	רוזן	tælle	PROPN	V;NFIN;ACT
רוזן	rosen	רוזן	rose	PROPN	N;DEF;MASC+FEM;SG
נתניהו	netanyahu	נתניהו	netanyahu	PROPN	N;INDF;MASC+FEM;SG
סר	ridder	סר	ridder	PROPN	N;INDF;MASC+FEM;SG
הלוח	bestyrelse	הלוח	bestyrelse		N;INDF;MASC+FEM;SG
הלוח	bord	הלוח	bord		N;INDF;NEUT;SG
הלוח	bræt	הלוח	bræt		N;INDF;NEUT;SG
הלוח	tavle	הלוח	tave		N;INDF;MASC+FEM;SG
הלוח	tablet	הלוח	table		N;INDF;NEUT;SG
אהוד	ehud	אהוד	ehud	PROPN	PROPN
אהוד	populært	אהוד	populær	PROPN	ADJ;INDF;NEUT;SG
אהוד	populære	אהוד	populær	PROPN	ADJ;PL
אהוד	populær	אהוד	populær	PROPN	ADJ;INDF;MASC+FEM;SG
בוט	bot	בוט	bot	PROPN	N;INDF;MASC+FEM;SG
בוט	robot	בוט	robot	PROPN	N;INDF;MASC+FEM;SG
לנצח	win	ניצח	win	V;NFIN;ACT	
לנצח	vind	ניצח	vind	V;NFIN;ACT	N;INDF;MASC+FEM;SG
לנצח	forever	ניצח	foreve	V;NFIN;ACT	N;INDF;MASC+FEM;SG
מינה	mina	מינה	mina	PROPN	
יורם	nørd	יורם	nørd	PROPN	N;INDF;MASC+FEM;SG
יורם	nørd	יורם	nørd	PROPN	N;INDF;MASC+FEM;SG
פורטוגל	portugals	פורטוגל	portugal	PROPN	N;GEN;INDF;MASC+FEM;SG
פורטוגל	portugal	פורטוגל	portugal	PROPN	
איינשטיין	einstein	איינשטיין	einstein	PROPN	N;INDF;MASC+FEM;SG
בשבי	bundne	בשבי	bundne		V;PL;PST;V.PTCP
בשבי	fangenskab	בשבי	fangenskab		N;INDF;MASC+FEM;SG
פייר	pierre	פייר	pierre	PROPN	N;INDF;MASC+FEM;SG
חשמלי	elektriske	חשמל	elektrisk	ADJ;MASC;SG	ADJ;PL
חשמלי	elektriske	חשמל	elektrisk	ADJ;MASC;SG	ADJ;PL
המפעל	fabrik	המפעל	fabrik	PROPN	N;INDF;MASC+FEM;SG
המפעל	factory	המפעל	factory	PROPN	
נח	hvilende	נח	hvilende		V;PRS;V.PTCP
נח	hviler	נח	hvile		V;IND;PRS;FIN;ACT
נח	noa	נח	noa		N;INDF;MASC+FEM;SG
