של	shel	של	shel	PART;GEN	
תעתיק	niederschrift	העתיק	niederschreifen	PROPN	ADJ
שיקול	erwägung	שיקול	Erwägung	N;MASC;SG	V
שיקול	überlegung	שיקול	überlegung	N;MASC;SG	ADV
שיקול	berücksichtigung	שיקול	berücksichtigung	N;MASC;SG	ADJ
חיובי	positive	חיובי	positiv	ADJ;MASC;SG	ADJ;NOM;FEM;PL
חיובי	jawohl	חיובי	jawohl	ADJ;MASC;SG	ADV
חיובי	positive	חיובי	positiv	ADJ;MASC;SG	ADJ;NOM;FEM;PL
מערכה	handeln	מערכה	handeln	N;FEM;SG	V;NFIN
מערכה	rechtsakt	מערכה	rechtsakt	N;FEM;SG	ADJ
מערכה	act	מערכה	act	N;FEM;SG	PROPN
ועדה	ausschüsse	ועדה	ausschüssen	N;FEM;SG	
ועדה	komitee	ועדה	komit	N;FEM;SG	
שכתוב	überschreiben	שכתוב	überschreiben	PROPN	V;NFIN
שכתוב	überschrieben	שכתוב	überschreiben	PROPN	V;V.PTCP
עדי	adi	עדי	adi	PROPN	PROPN;NOM;MASC;SG
שכונות	stadtviertel	שכונה	stadtviertel	N;FEM;PL	ADJ
שכונות	nachbarschaften	שכונה	nachbarschaft	N;FEM;PL	ADJ
שכונות	viertel	שכונה	viertel	N;FEM;PL	
שכונות	stadtteile	שכונה	stadtteil	N;FEM;PL	
שכונות	stadtviertel	שכונה	stadtviertel	N;FEM;PL	ADJ
בוב	bob	בוב	bob	PROPN	PROPN;NOM;MASC;SG
מפורסמים	persönlichkeiten	מפורסם	persönlichkeit	ADJ;MASC;PL	N;NOM;FEM;PL
מפורסמים	stars	מפורסם	stars	ADJ;MASC;PL	PROPN
מפורסמים	berühmtheiten	מפורסם	berühmtheiten	ADJ;MASC;PL	N;NOM;PL
תפילה	gebet	תפילה	beten	N;FEM;SG	
תפילה	gebets	תפילה	gebets	N;FEM;SG	
תפילה	gebete	תפילה	geben	N;FEM;SG	
תפילה	gebetet	תפילה	beten	N;FEM;SG	V;V.PTCP
תפילה	gebeten	תפילה	bitten	N;FEM;SG	V;V.PTCP
תפילה	gebet	תפילה	beten	N;FEM;SG	
תפילה	gebets	תפילה	gebets	N;FEM;SG	
תפילה	gebete	תפילה	geben	N;FEM;SG	
תפילה	beten	תפילה	beten	N;FEM;SG	V;NFIN
תפילה	gebetet	תפילה	beten	N;FEM;SG	V;V.PTCP
מוריס	morris	הוריס	morris	PROPN	PROPN;NOM;MASC;SG
מוריס	moritz	הוריס	moritz	PROPN	PROPN;NOM;SG
מוריס	maurice	הוריס	maurice	PROPN	PROPN;NOM;MASC;SG
הנוסעים	passagier	הנוסע	passagier	N	
הנוסעים	fahrgästen	הנוסע	fahrgästen	N	V;IND;PL;3;PST;FIN
הנוסעים	fahrgäste	הנוסע	fahrgast	N	
הנוסעים	passagiere	הנוסע	passagieren	N	
הנוסעים	fluggäste	הנוסע	fluggast	N	
מונחים	nutzungsbedingungen	מונח	nutzungsbedingung	N;MASC;PL	V
מונחים	konditionen	מונח	kondition	N;MASC;PL	V;NFIN
מונחים	begriffe	מונח	begreifen	N;MASC;PL	ADJ
מונחים	bedingungen	מונח	bedingung	N;MASC;PL	V;NFIN
חקירה	vernehmung	חקירה	vernehmung	N;FEM;SG	ADJ
חקירה	verhören	חקירה	verhören	N;FEM;SG	V;NFIN
חקירה	anfrage	חקירה	anfrage	N;FEM;SG	ADJ;NOM;FEM;SG
חקירה	anfragen	חקירה	anfragen	N;FEM;SG	V;NFIN
חקירה	ermittlungen	חקירה	ermittlung	N;FEM;SG	V;PL
חקירה	ermittlung	חקירה	ermittlung	N;FEM;SG	ADJ
חקירה	anfrage	חקירה	anfrage	N;FEM;SG	ADJ;NOM;FEM;SG
חקירה	anfragen	חקירה	anfragen	N;FEM;SG	V;NFIN
חקירה	untersuchungen	חקירה	untersuchingen	N;FEM;SG	V;NFIN
פוליטיקה	politik	פוליטיקה	politik	N;FEM;SG	ADJ
פוליטיקה	politiker	פוליטיקה	politik	N;FEM;SG	ADJ
יידיש	jiddisch	יידיש	jiddisch	PROPN	ADJ
שעון	armbanduhr	שעון	armbanduhr	PROPN	PROPN
שעון	beobachten	שעון	beobachten	PROPN	V;NFIN
שעון	uhr	שעון	uhr	PROPN	N;NOM;FEM;SG
שעון	ansehen	שעון	ansehen	PROPN	V;NFIN
שעון	anschauen	שעון	anschauen	PROPN	V;NFIN
שעון	uhrzeit	שעון	uhrzeit	PROPN	ADJ
שעון	uhren	שעון	Chr	PROPN	N;NOM;PL
שעון	uhr	שעון	uhr	PROPN	N;NOM;FEM;SG
שעון	wecker	שעון	wecker	PROPN	
הפרשים	kavallerie	הפרש	kavallerie	N;MASC;PL	ADJ;NOM;FEM;SG
מרכזית	zentrale	מרכזי	zentral	ADV	ADJ;NOM;FEM;PL
מרכזית	central	מרכזי	central	ADV	PROPN
מרכזית	zentral	מרכזי	zentral	ADV	ADJ
בקר	controller	בקר	controller		ADJ
בקר	steuerung	בקר	steuerung		ADJ
בקר	becker	בקר	becker		PROPN;NOM;MASC;SG
בקר	rindfleisch	בקר	rindfleisch		ADJ
בקר	rindfleisch	בקר	rindfleisch		ADJ
דג	fischen	דג	fischen		V;NFIN
דג	fische	דג	fischen		
ארסנל	arsenal	ארסנל	arsenal	PROPN	PROPN;NOM;SG
פונה	ansprache	פנה	ansprechen	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
גדעון	gideon	גדעון	gideon	PROPN	PROPN;NOM;MASC;SG
מדד	index	מדד	index	N;MASC;SG	
מדד	inhaltsverzeichnis	מדד	inhaltsverzeichnis	N;MASC;SG	
מדד	sachregister	מדד	sachregister	N;MASC;SG	ADJ
מדד	kennzahl	מדד	kennzahl	N;MASC;SG	ADJ
ממצאים	befund	ממצא	befinden	N;MASC;PL	ADJ
ממצאים	feststellungen	ממצא	feststellingen	N;MASC;PL	V;NFIN
ממצאים	erkenntnisse	ממצא	erkenntnis	N;MASC;PL	V;IND;SG;3;FIN
כריסטיאן	christlich	כריסטיאן	christlich	PROPN	ADJ
כריסטיאן	christliche	כריסטיאן	christlich	PROPN	ADJ;NOM;FEM;PL
כריסטיאן	christian	כריסטיאן	christian	PROPN	PROPN;NOM;MASC;SG
כריסטיאן	christ	כריסטיאן	christ	PROPN	PROPN
בייחוד	besonders	בייחוד	besonders		ADV
בייחוד	vorallem	בייחוד	vorallem		ADV
בייחוד	speziell	בייחוד	speziell		ADJ
בייחוד	insbesondere	בייחוד	insbesondere		ADV
התופעה	erscheinung	התופעה	Erscheinung	V;FEM;SG;3;PST	ADJ
אוטומטי	auto	אוטומטי	auto	ADJ;MASC;SG	N;NOM;SG
אוטומטי	automatische	אוטומטי	automatisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
כהה	dunkle	כהה	dunkel		ADJ;NOM;FEM;PL
כהה	dunkel	כהה	dunkel		ADJ
כהה	dunkler	כהה	dunkel		ADJ
כהה	dunkelheit	כהה	dunkelheit		ADJ
כח	kräfte	כוח	krafen		N
כח	festigkeit	כוח	Festigkeit		N;NOM;FEM;SG
כח	erzwingen	כוח	erzwingen		V;NFIN
כח	force	כוח	force		PROPN;NOM;SG
כח	macht	כוח	machen		V;IND;SG;3;PRS;FIN
כח	leistung	כוח	leistung		N;NOM;FEM;SG
כח	stromversorgung	כוח	stromversorgung		N;NOM;FEM;SG
בהשתתפות	vorgestellt	בהשתתפות	vorstellen	ADV	V;V.PTCP
בהשתתפות	hervorgehobene	בהשתתפות	hervorgehoben	ADV	ADJ;NOM;FEM;PL
בהשתתפות	präsentiert	בהשתתפות	präsentieren	ADV	V;V.PTCP
בהשתתפות	empfohlene	בהשתתפות	empfohlen	ADV	ADJ;NOM;FEM;PL
כלום	nix	כלום	nix	N;MASC;SG	ADV
כלום	garnichts	כלום	garnichts	N;MASC;SG	ADV
כלום	nichts	כלום	nichts	N;MASC;SG	PRO;INDF
הסנאט	senat	הסנאט	senaen	PROPN	
הסנאט	senats	הסנאט	senats	PROPN	
מומחה	fachmann	מומחה	fachmann	N;MASC;SG	
מומחה	spezialist	מומחה	spezialist	N;MASC;SG	ADJ
מומחה	fachmann	מומחה	fachmann	N;MASC;SG	
מומחה	experten	מומחה	expert	N;MASC;SG	V;IND;PL;3;FIN
מומחה	experte	מומחה	expern	N;MASC;SG	
מומחה	sachverständiger	מומחה	sachverständig	N;MASC;SG	ADJ
מומחה	sachverständige	מומחה	sachverständig	N;MASC;SG	ADJ;NOM;FEM;PL
סיכון	risiken	סיכון	risik	N;MASC;SG	V;NFIN
סיכון	gefahr	סיכון	gefahren	N;MASC;SG	
סיכון	risiko	סיכון	risiko	N;MASC;SG	
מזהה	erkenne	זיהה	erkennen	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מזהה	anerkennend	זיהה	anerkennend	V;MASC;SG;V.PTCP;ACT	ADJ
הנביא	prophet	הנביא	prophen	PROPN	PROPN
הנביא	propheten	הנביא	prophen	PROPN	N;NOM;PL
החיבור	verbindung	החיבור	verbindung	PROPN	ADJ
החיבור	anschluß	החיבור	anschlaßen	PROPN	
החיבור	anschluss	החיבור	anschließen	PROPN	ADV
נוח	gemütliche	נוח	gemütlich	ADJ;MASC;SG	ADJ;NOM;FEM;PL
נוח	noahs	נוח	noahs	ADJ;MASC;SG	
נוח	noah	נוח	noah	ADJ;MASC;SG	PROPN;NOM;SG
נוח	noach	נוח	noach	ADJ;MASC;SG	PROPN;NOM;SG
נוח	komfortable	נוח	komfortable	ADJ;MASC;SG	ADJ;NOM;FEM;PL
איטלקים	italiener	איטלקי	italiener	N;MASC;PL	
מסורתי	traditionellen	מסורתי	traditionell	ADJ;MASC;SG	ADJ;NOM;MASC;PL
מסורתי	traditionelle	מסורתי	traditionell	ADJ;MASC;SG	ADJ;NOM;FEM;PL
חואן	juan	חואן	juan	PROPN	PROPN;NOM;MASC;SG
אלמנטים	elementen	אלמנט	element	N;MASC;PL	V;PL;FIN
אלמנטים	elemente	אלמנט	element	N;MASC;PL	ADJ;NOM;PL
נאסר	nasser	נאסר	naß	V;MASC;SG;3;PST;MID	
נאסר	verbotene	נאסר	verboten	V;MASC;SG;3;PST;MID	ADJ;NOM;FEM;PL
נאסר	unzulässig	נאסר	unzulässig	V;MASC;SG;3;PST;MID	ADJ
נאסר	verboten	נאסר	verbieten	V;MASC;SG;3;PST;MID	ADJ;V.PTCP
נאסר	verboten	נאסר	verbieten	V;MASC;SG;3;PST;MID	ADJ;V.PTCP
פינלנד	finnland	פינלנד	finnlind	PROPN	PROPN;NOM;NEUT;SG
לבנה	weiß	לבן	wissen		V;IND;SG;3;PRS;FIN
לבנה	weisse	לבן	wissen		N;NOM;FEM;PL
לבנה	weiße	לבן	weiß		ADJ;NOM;FEM;PL
לבנה	weißen	לבן	weiß		ADJ
לבנה	white	לבן	white		PROPN;NOM;SG
לבנה	brick	לבן	brick		PROPN
לבנה	weiß	לבן	wissen		V;IND;SG;3;PRS;FIN
לבנה	kaukasischen	לבן	kaukasisch		ADJ;NOM;MASC;PL
לבנה	weißer	לבן	weiß		ADJ
תחומים	bereiche	תחום	bereich	N;MASC;PL	
תחומים	bereichen	תחום	bereichen	N;MASC;PL	V;NFIN
תחומים	flächen	תחום	flächen	N;MASC;PL	V;NFIN
תחומים	gebiete	תחום	gebieten	N;MASC;PL	
תרבותי	kulturelle	תרבותי	kulturell	ADJ;MASC;SG	ADJ;NOM;FEM;PL
פוליטיות	politisches	פוליטי	politisch	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
חלונות	windows	חלון	windows	N;MASC;PL	PROPN;NOM;SG
חלונות	schaufenster	חלון	schaufenster	N;MASC;PL	ADJ
חלונות	fenster	חלון	fenster	N;MASC;PL	ADJ
חלונות	scheiben	חלון	scheiben	N;MASC;PL	V;NFIN
חלונות	fenstern	חלון	fenstern	N;MASC;PL	V;NFIN
מקבלת	erhalten	קיבל	erhalten	V;FEM;SG;V.PTCP;ACT	ADJ;V.PTCP
מפעילים	betreiber	מפעיל	betreiber	V;MASC;PL;V.PTCP;ACT	
מפעילים	bediener	מפעיל	bediener	V;MASC;PL;V.PTCP;ACT	ADJ
מתמטיקה	mathematik	מתמטיקה	mathematik	N;FEM;SG	ADJ
מתמטיקה	mathematische	מתמטיקה	mathematisch	N;FEM;SG	ADJ;NOM;FEM;PL
מתמטיקה	mathe	מתמטיקה	mathen	N;FEM;SG	
מתמטיקה	mathematik	מתמטיקה	mathematik	N;FEM;SG	ADJ
מתמטיקה	mathematisch	מתמטיקה	mathematisch	N;FEM;SG	ADJ
מתמטיקה	mathematik	מתמטיקה	mathematik	N;FEM;SG	ADJ
מתמטיקה	rechnen	מתמטיקה	rechnen	N;FEM;SG	V;NFIN
מתמטיקה	mathematische	מתמטיקה	mathematisch	N;FEM;SG	ADJ;NOM;FEM;PL
מתמטיקה	mathe	מתמטיקה	mathen	N;FEM;SG	
התפתח	entwickelten	התפתח	entwickeln	V;MASC;SG;3;PST	V;IND;PL;3;PST;FIN
התפתח	entwickelten	התפתח	entwickeln	V;MASC;SG;3;PST	V;IND;PL;3;PST;FIN
פנימית	interner	פנימי	intern	ADV	ADJ
פנימית	intern	פנימי	intern	ADV	ADJ
פנימית	innere	פנימי	inner	ADV	ADJ;NOM;FEM;PL
פנימית	internen	פנימי	intern	ADV	
פנימית	interne	פנימי	intern	ADV	ADJ;NOM;FEM;PL
מתה	verstorben	מת	versterben	PROPN	V;V.PTCP
מתה	gestorben	מת	sterben	PROPN	V;V.PTCP
מתה	starb	מת	sterben	PROPN	V;IND;SG;3;PST;FIN
מתה	dead	מת	dead	PROPN	PROPN;NOM;SG
מתה	tote	מת	tot	PROPN	
מתה	tot	מת	tot	PROPN	ADJ
מתה	toten	מת	toten	PROPN	V;PL;FIN
סמלים	zeichen	סמל	zeichen	N;MASC;PL	V;NFIN
סמלים	symbolik	סמל	symbolik	N;MASC;PL	
סמלים	symbolen	סמל	symbol	N;MASC;PL	V;NFIN
סמלים	symbole	סמל	symbol	N;MASC;PL	
סמלים	ikonen	סמל	ikonen	N;MASC;PL	
סמלים	symbole	סמל	symbol	N;MASC;PL	
סמלים	icons	סמל	icons	N;MASC;PL	PROPN
מדיה	medien	מדיה	medeinen	N;MASC;SG	N;NOM;NEUT;PL
מדיה	datenträger	מדיה	datenträger	N;MASC;SG	ADJ
מדיה	speichermedien	מדיה	speichermedien	N;MASC;SG	
מדיה	mittlere	מדיה	mittler	N;MASC;SG	ADJ;NOM;FEM;PL
מדיה	medium	מדיה	medium	N;MASC;SG	
מדיה	mittel	מדיה	mittel	N;MASC;SG	ADV
רשימות	notizen	רשימה	notiz	N;FEM;PL	V;NFIN
רשימות	anmerkungen	רשימה	anmerkingen	N;FEM;PL	V;NFIN
רשימות	bemerkungen	רשימה	bemerkungen	N;FEM;PL	V;NFIN
רשימות	listen	רשימה	listen	N;FEM;PL	V;NFIN
נפה	bundesland	נפה	bundesland	PROPN	
נפה	provinz	נפה	provinz	PROPN	
אימון	trainieren	אימון	trainieren	N;MASC;SG	V;NFIN
אימון	workout	אימון	workouen	N;MASC;SG	ADJ
אימון	training	אימון	training	N;MASC;SG	PROPN
אימון	üben	אימון	üben	N;MASC;SG	V;NFIN
אימון	schulungen	אימון	schulung	N;MASC;SG	N;NOM;FEM;PL
אימון	weiterbildung	אימון	weiterbildung	N;MASC;SG	ADJ
קרי	kerry	קרי	kerry		PROPN;NOM;MASC;SG
קרי	carrie	קרי	carrie		PROPN;NOM;SG
המון	viele	המון	viel		ADJ;NOM;INDF;PL
המון	lose	המון	los		ADJ
המון	viel	המון	viel		ADV
המון	belastungen	המון	belastung		V;NFIN
המון	ladungen	המון	ladungen		V;NFIN
המון	lasten	המון	lasten		V;NFIN
סטלין	stalin	סטלין	stalin	PROPN	PROPN;NOM;MASC;SG
נכשל	fehlgeschlagen	נכשל	fehlschlagen	V;MASC;SG;3;PST;MID	ADJ;V.PTCP
נכשל	scheitert	נכשל	scheitern	V;MASC;SG;3;PST;MID	V;IND;SG;3;PRS;FIN
טלפון	telefonisch	טלפון	telefonisch	N;MASC;SG	ADJ
טלפון	telefonnummer	טלפון	telefonnummer	N;MASC;SG	ADJ
טלפון	telefonieren	טלפון	telefonieren	N;MASC;SG	V;NFIN
טלפון	telefon	טלפון	telefon	N;MASC;SG	
טלפון	handys	טלפון	handys	N;MASC;SG	
טלפון	telefonnummern	טלפון	telefonnummern	N;MASC;SG	V;NFIN
טלפון	telefonnummer	טלפון	telefonnummer	N;MASC;SG	ADJ
טלפון	telefonieren	טלפון	telefonieren	N;MASC;SG	V;NFIN
טלפון	telefon	טלפון	telefon	N;MASC;SG	
הוצאות	kosten	הוצאה	kosten	N;FEM;PL	V;NFIN
הוצאות	unkosten	הוצאה	unkosten	N;FEM;PL	
הוצאות	aufwendungen	הוצאה	aufwendingen	N;FEM;PL	V;NFIN
הוצאות	ausgaben	הוצאה	ausgeben	N;FEM;PL	V;FIN
הוצאות	kosten	הוצאה	kosten	N;FEM;PL	V;NFIN
הוצאות	spesen	הוצאה	spesen	N;FEM;PL	
הוצאות	unkosten	הוצאה	unkosten	N;FEM;PL	
הוצאות	aufwendungen	הוצאה	aufwendingen	N;FEM;PL	V;NFIN
להוביל	vorsprung	הוביל	vorsprung	V;NFIN;ACT	ADV
להוביל	blei	הוביל	blei	V;NFIN;ACT	
נטל	ballast	נטל	ballast	N;MASC;SG	ADJ
נטל	bürde	נטל	bürden	N;MASC;SG	
נטל	belastung	נטל	belastung	N;MASC;SG	ADJ
נטל	last	נטל	last	N;MASC;SG	
נטל	lasten	נטל	lasten	N;MASC;SG	V;NFIN
מפורסם	berühmter	מפורסם	berühmt	V;MASC;SG;V.PTCP;PASS	ADJ
מפורסם	berühmte	מפורסם	berühmt	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL
מפורסם	berühmt	מפורסם	berühmt	V;MASC;SG;V.PTCP;PASS	ADJ
מפורסם	berühmten	מפורסם	berühmt	V;MASC;SG;V.PTCP;PASS	ADJ;PL
מפורסם	prominenten	מפורסם	prominent	V;MASC;SG;V.PTCP;PASS	ADJ;PL
מפורסם	berühmtheit	מפורסם	berühmtheiten	V;MASC;SG;V.PTCP;PASS	ADJ
מפורסם	berühmt	מפורסם	berühmt	V;MASC;SG;V.PTCP;PASS	ADJ
מפורסם	star	מפורסם	Star	V;MASC;SG;V.PTCP;PASS	PROPN
מפורסם	prominente	מפורסם	prominent	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL
כרטיס	fahrkarte	כרטיס	fahrkart	N;MASC;SG	ADJ;NOM;FEM;PL
כרטיס	ticket	כרטיס	ticken	N;MASC;SG	
כרטיס	eintrittskarte	כרטיס	eintrittskarte	N;MASC;SG	ADJ;NOM;FEM;SG
כרטיס	flugticket	כרטיס	flugticken	N;MASC;SG	PROPN;NOM;SG
כרטיס	visitenkarte	כרטיס	visitenkarte	N;MASC;SG	ADJ;NOM;FEM;SG
כרטיס	karte	כרטיס	kart	N;MASC;SG	
כרטיס	kreditkarte	כרטיס	kreditkarte	N;MASC;SG	ADJ;NOM;FEM;SG
יוצרת	schafft	יצר	schaffen	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
יוצרת	erschafft	יצר	erschaffen	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
יוצרת	schöpfer	יצר	schöpfer	V;FEM;SG;V.PTCP;ACT	
יוצרת	urheber	יצר	urheber	V;FEM;SG;V.PTCP;ACT	
מחודשת	erneuert	מחודש	erneuern	ADJ;FEM;SG	V;V.PTCP
מחודשת	verlängert	מחודש	verlängern	ADJ;FEM;SG	V;V.PTCP
מחודשת	erneuerte	מחודש	erneuert	ADJ;FEM;SG	V;IND;SG;3;PST;FIN
אלפים	tausender	אלפים	tausender	NUM;MASC;PL	ADJ
אלפים	tausende	אלפים	tausende	NUM;MASC;PL	N;NOM;FEM;PL
אלפים	tausenden	אלפים	tausenden	NUM;MASC;PL	ADJ;PL
אלפים	elfen	אלפים	elfen	NUM;MASC;PL	
מנזר	kloster	מנזר	kloster	PROPN	ADJ
מנזר	klöster	מנזר	klöst	PROPN	ADJ
מנזר	klosters	מנזר	klosters	PROPN	ADJ
נוי	zierpflanzen	נוי	zierpflanzen	PROPN	N;NOM;FEM;PL
נוי	nui	נוי	nui	PROPN	PROPN;NOM;SG
סימנים	marks	סימן	marks	N;MASC;PL	PROPN
סימנים	zeichen	סימן	zeichen	N;MASC;PL	V;NFIN
סימנים	schilder	סימן	schild	N;MASC;PL	ADJ
סימנים	beschilderung	סימן	Beschilderung	N;MASC;PL	ADJ
סימנים	anzeichen	סימן	anzeichen	N;MASC;PL	V;NFIN
חם	heiß	חם	heiß		ADJ
חם	hot	חם	hot		
חם	warm	חם	warm		ADJ
חם	heiss	חם	heiß		ADJ
חם	warm	חם	warm		ADJ
חם	warme	חם	warm		ADJ;NOM;FEM;PL
מרקוס	marcus	מרקוס	marcus	PROPN	PROPN
מרקוס	markus	מרקוס	markus	PROPN	PROPN;NOM;MASC;SG
מרקוס	marcos	מרקוס	marcos	PROPN	PROPN;NOM;SG
מרקוס	markus	מרקוס	markus	PROPN	PROPN;NOM;MASC;SG
עיניים	blicke	עין	blick	N;FEM;PL	ADJ;NOM;PL
עיניים	eyes	עין	eyes	N;FEM;PL	PROPN;NOM;SG
זכאי	berechtigt	זכאי	berechtigen		ADJ
זכאי	berechtigt	זכאי	berechtigen		ADJ
לירות	schießt	ירה	schießen		V;IND;SG;3;PRS;FIN
לירות	schießen	ירה	schießen		V;NFIN
לירות	schieße	ירה	scheißen		V;SBJV;SG;3;PRS;FIN
לירות	schiessen	ירה	schießen		V;NFIN
לירות	schieß	ירה	scheißen		;SG
התוצאות	resultate	התוצאות	resultat	N;FEM;SG	
התוצאות	ergebnisse	התוצאות	ergebnis	N;FEM;SG	N;NOM;NEUT;PL
התוצאות	ergebnis	התוצאות	ergebnis	N;FEM;SG	ADJ
התוצאות	suchergebnisse	התוצאות	suchergebnis	N;FEM;SG	ADJ;NOM;FEM;PL
בלוס	bellows	בלוס	bellows		PROPN;NOM;MASC;SG
קשורים	verwandte	קשר	verwenden	V;MASC;PL;V.PTCP;ACT	
קשורים	verwandt	קשר	verwandt	V;MASC;PL;V.PTCP;ACT	ADJ
קשורים	verbundene	קשר	verbunden	V;MASC;PL;V.PTCP;ACT	ADJ;NOM;FEM;SG
טורניר	turnier	טורניר	turnieren	N;MASC;SG	
טורניר	turniere	טורניר	turnieren	N;MASC;SG	
סיכוי	gelegenheit	סיכוי	gelegenheit	N;MASC;SG	ADJ
סיכוי	zufall	סיכוי	zufall	N;MASC;SG	
הרגל	gewohnheit	הרגל	gewohnheit	PROPN	ADJ
הרגל	angewohnheit	הרגל	angewohnheit	PROPN	ADJ
חברון	hebron	חברון	hebron	PROPN	PROPN;NOM;MASC;SG
סרביה	serbien	סרביה	Serbien	PROPN	
צלם	fotografin	צלם	fotografin	PROPN	PROPN;NOM;FEM;SG
צלם	fotograf	צלם	fotograf	PROPN	PROPN
צלם	fotografen	צלם	fotograf	PROPN	
שמינית	achten	שמינית	achten	ADV	V;NFIN
שמינית	achte	שמינית	acht	ADV	ADJ
שמינית	eighth	שמינית	eighth	ADV	PROPN;SG
שמינית	achter	שמינית	acht	ADV	ADJ
עילית	eliten	עילה	elit	PROPN	N
עילית	elite	עילה	elite	PROPN	PROPN;NOM
הקול	voice	הקול	voice		PROPN;NOM;SG
הקול	stimme	הקול	stimmen		V;IND;SG;3;PRS;FIN
הקול	gesang	הקול	gesingen		ADJ
הפניות	empfehlungen	הפניה	empfehlingen	N;FEM;PL	V;NFIN
הפניות	verweise	הפניה	verweisen	N;FEM;PL	
הפניות	verweise	הפניה	verweisen	N;FEM;PL	
הפניות	referenzen	הפניה	referenzen	N;FEM;PL	V;NFIN
פישר	fisher	פישר	fisher	PROPN	PROPN
פישר	fischer	פישר	fischer	PROPN	ADJ
פישר	fischer	פישר	fischer	PROPN	ADJ
התעלה	kanal	התעלה	kanal	N;FEM;SG	ADV
התעלה	canal	התעלה	canal	N;FEM;SG	PROPN;NOM;SG
התעלה	kanals	התעלה	kanals	N;FEM;SG	ADV
נפתלי	naftali	נפתלי	naftali	PROPN	PROPN;NOM;SG
ורדן	verdun	ורדן	verdun	PROPN	PROPN;NOM;MASC;SG
איור	feige	איור	feig	PROPN	ADJ
איור	abb	איור	abb	PROPN	
איור	feigen	איור	feigen	PROPN	V;NFIN
איור	abbildung	איור	abbildung	PROPN	
איור	darstellung	איור	darstellung	PROPN	N;NOM;FEM;SG
איור	illustration	איור	illustration	PROPN	PROPN;NOM;SG
המלחין	komponistin	המלחין	komponistin	PROPN	ADJ
המלחין	komponist	המלחין	komponist	PROPN	ADJ
המלחין	komponisten	המלחין	komponist	PROPN	ADJ
נמצאה	fanden	נמצא	finden	V;FEM;SG;3;PST;MID	V;IND;PL;3;PST;FIN
חברתיות	soziales	חברתי	sozial	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
מתקן	device	מתקן	device	N;MASC;SG	PROPN
מתקן	vorrichtung	מתקן	vorrichtung	N;MASC;SG	V;IND;SG;3;PRS;FIN
מתקן	gerät	מתקן	geraten	N;MASC;SG	V;V.PTCP
פרשנות	kommentare	פרשנות	kommentar	N;FEM;SG	ADJ;NOM;FEM;SG
פרשנות	kommentar	פרשנות	kommentar	N;FEM;SG	ADJ
פרשנות	interpretation	פרשנות	interpretation	N;FEM;SG	ADJ
פרשנות	dolmetschen	פרשנות	dolmetsch	N;FEM;SG	V;NFIN
פרשנות	auslegung	פרשנות	auslegung	N;FEM;SG	ADV
ויילס	wales	ויילס	wales	PROPN	PROPN;NOM;MASC;SG
ויילס	schottland	ויילס	schottland	PROPN	ADJ
הכנסה	ertrag	הכנסה	ertragen	N;FEM;SG	
הכנסה	einnahmen	הכנסה	einnehmen	N;FEM;SG	V;NFIN
הכנסה	einkommen	הכנסה	einkommen	N;FEM;SG	V;NFIN
הכנסה	einnahmen	הכנסה	einnehmen	N;FEM;SG	V;NFIN
הכנסה	einkünfte	הכנסה	einkünfen	N;FEM;SG	;SG
תסריטאי	schriftsteller	תסריטאי	schriftsteller	PROPN	ADJ
תסריטאי	verfasser	תסריטאי	verfasser	PROPN	
תסריטאי	autorin	תסריטאי	autorin	PROPN	PROPN
תסריטאי	schriftstellerin	תסריטאי	schriftstellerin	PROPN	ADJ;NOM;FEM
תסריטאי	drehbuchautor	תסריטאי	drehbuchautor	PROPN	ADJ
אבידות	verluste	אבדה	verlust	N;FEM;PL	ADJ
אבידות	verlust	אבדה	verlusen	N;FEM;PL	
אבידות	verlusten	אבדה	verlusten	N;FEM;PL	V;NFIN
אבידות	verluste	אבדה	verlust	N;FEM;PL	ADJ
אבידות	verletzte	אבדה	verletzen	N;FEM;PL	V;IND;SG;3;PST;FIN
אבידות	opfer	אבדה	opfer	N;FEM;PL	ADJ
אבידות	unfallopfer	אבדה	unfallopfer	N;FEM;PL	ADJ
הפרט	individuelle	הפרט	individuell	PROPN	ADJ;NOM;FEM;PL
הפרט	einzelnen	הפרט	einzeln	PROPN	ADJ
הפרט	einzelperson	הפרט	einzelperson	PROPN	ADJ
הפרט	einzel	הפרט	einzel	PROPN	
הפרט	individuell	הפרט	individuell	PROPN	ADJ
הפרט	individuum	הפרט	individuum	PROPN	N;SG
קתדרלת	dom	קתדרלת	dom	N;FEM;SG	PROPN;NOM;MASC;SG
קתדרלת	kathedrale	קתדרלת	kathedrale	N;FEM;SG	;NOM
ברכה	segnen	ברכה	segnen	PROPN	V;NFIN
ברכה	segen	ברכה	segen	PROPN	
ברכה	begrüßung	ברכה	Begrüßung	PROPN	N
