right	ben	righta	ben		ADV
rumeno	taxi	rumen	taxi	ADV	N
izguba	as	izguba	o	N;NOM;FEM;SG	DET
cross	cruzar	cross	cruzar	N;NOM;MASC;SG	V
cross	atravesar	cross	atravesar	N;NOM;MASC;SG	V
cross	crosstree	cross	crosstree	N;NOM;MASC;SG	PROPN
narejen	fixen	narejen	facer	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
narejen	fixo	narejen	facer	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
narejen	feito	narejen	feito	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
vesolju	do	vesolje	do	N;DAT;NEUT;SG	PROPN
preživetje	infantil	preživetje	infantil	N;NOM;NEUT;SG	ADJ
preživetje	sobreviven	preživetje	sobrevivir	N;NOM;NEUT;SG	V
vrhovnega	corte	vrhoven	corte	ADJ;GEN;NEUT;SG	N
vrhovnega	suprema	vrhoven	suprema	ADJ;GEN;NEUT;SG	N
vrhovnega	supremo	vrhoven	supremo	ADJ;GEN;NEUT;SG	N
prireditve	os	prireditev	o	N;NOM;FEM;PL	DET
razvit	desenvolveu	razvit	desenvolver	ADJ;NOM;INDF;MASC;SG	V
razvit	desenvolvido	razvit	desenvolver	ADJ;NOM;INDF;MASC;SG	V
razvit	desenvolvidos	razvit	desenvolver	ADJ;NOM;INDF;MASC;SG	V
razvit	desenvolvemos	razvit	desenvolver	ADJ;NOM;INDF;MASC;SG	V
razvit	o	razvit	o	ADJ;NOM;INDF;MASC;SG	DET
disney	disney	disney	disney	PROPN;NOM;MASC;SG	PROPN
michele	michele	michel	michele	PROPN;NOM;MASC;SG	PROPN
peugeot	peugeot	peugeot	peugeot	N;NOM;MASC;SG	PROPN
ustvariti	unha	ustvariti	un	V;PFV;NFIN	DET
billy	billy	billy	billy	PROPN;NOM;MASC;SG	PROPN
bombe	as	bomba	o	N;NOM;FEM;PL	DET
bombnik	bomber	bombnik	bomber	N;NOM;MASC;SG	PROPN
težke	pesados	težek	pesar	ADJ;NOM;FEM;PL	V
težke	pesa	težek	pesar	ADJ;NOM;FEM;PL	V
težke	moito	težek	moito	ADJ;NOM;FEM;PL	ADV
težke	peso	težek	peso	ADJ;NOM;FEM;PL	N
carter	carter	carter	carter	N;NOM;MASC;SG	PROPN
komentar	comentar	komentar	comentar	N;NOM;MASC;SG	V
vesolje	do	vesolje	do	N;NOM;NEUT;SG	PROPN
vesolje	no	vesolje	no	N;NOM;NEUT;SG	V
boril	contra	boriti	contra	V;IPFV;MASC;SG;V.PTCP	ADP
oskarja	óscar	oskar	óscar	N;NOM;MASC;DU	PROPN
odgovorni	responsable	odgovoren	responsable	ADJ;NOM;MASC;PL	N
odgovorni	responsables	odgovoren	responsable	ADJ;NOM;MASC;PL	N
odgovorni	responsábeis	odgovoren	responsábel	ADJ;NOM;MASC;PL	N
odgovorni	responsábel	odgovoren	responsábel	ADJ;NOM;MASC;PL	N
končna	final	končen	final	ADJ;NOM;FEM;SG	N
končna	axuntémonos	končen	axuntémonos	ADJ;NOM;FEM;SG	V
končna	todos	končen	todo	ADJ;NOM;FEM;SG	DET
jugovzhodni	sueste	jugovzhoden	sueste	ADJ;NOM;MASC;SG	N
jugovzhodni	sureste	jugovzhoden	sureste	ADJ;NOM;MASC;SG	PROPN
nasilje	a	nasilje	o	N;NOM;NEUT;SG	DET
ponudbo	ofrecer	ponudba	ofrecer	N;ACC;FEM;SG	V
ponudbo	lle	ponudba	lle	N;ACC;FEM;SG	PRO
ponudbo	unha	ponudba	un	N;ACC;FEM;SG	DET
končana	os	končan	o	ADJ;NOM;FEM;SG;V.PTCP	DET
končana	rematei	končan	rematar	ADJ;NOM;FEM;SG;V.PTCP	V
končana	xa	končan	xa	ADJ;NOM;FEM;SG;V.PTCP	ADV
končana	rematado	končan	rematar	ADJ;NOM;FEM;SG;V.PTCP	V
končana	remate	končan	remate	ADJ;NOM;FEM;SG;V.PTCP	PROPN
končana	acabado	končan	acabar	ADJ;NOM;FEM;SG;V.PTCP	V
končana	rematar	končan	rematar	ADJ;NOM;FEM;SG;V.PTCP	V
končana	rematou	končan	rematar	ADJ;NOM;FEM;SG;V.PTCP	V
končana	remataches	končan	remataches	ADJ;NOM;FEM;SG;V.PTCP	N
grant	bolsa	grant	bolsa		N
grant	indultarme	grant	indultarme		V
grant	srta	grant	srta		N
grant	a	grant	o		DET
grant	grant	grant	grant		PROPN
definicija	de	definicija	de	N;NOM;FEM;SG	ADP
pij	beber	pij	beber	N;NOM;MASC;SG	V
odgovornost	a	odgovornost	o	N;NOM;FEM;SG	DET
sledilo	o	slediti	o	V;IPFV;NEUT;SG;V.PTCP	DET
kodo	code	koda	coder	N;ACC;FEM;SG	PROPN
nizka	pouco	nizek	pouco	ADJ;NOM;FEM;SG	ADV
nizka	baixo	nizek	baixo	ADJ;NOM;FEM;SG	ADP
nizka	baixa	nizek	baixa	ADJ;NOM;FEM;SG	N
nizka	baixas	nizek	baixa	ADJ;NOM;FEM;SG	N
nizka	baixos	nizek	baixo	ADJ;NOM;FEM;SG	N
streho	tellado	streha	tellado	N;ACC;FEM;SG	V
nenavadno	moi	nenavaden	moi	ADJ;NOM;NEUT;SG	ADV
podpora	apoiar	podpora	apoiar	N;NOM;FEM;SG	V
podpora	de	podpora	de	N;NOM;FEM;SG	ADP
ustavi	de	ustaviti	de	V;PFV;IND;SG;3;PRS;FIN	ADP
ustavi	para	ustaviti	para	V;PFV;IND;SG;3;PRS;FIN	ADP
ustavi	paradas	ustaviti	parado	V;PFV;IND;SG;3;PRS;FIN	N
ustavi	se	ustaviti	se	V;PFV;IND;SG;3;PRS;FIN	CONJ
medicina	baseada	medicina	basear	N;NOM;FEM;SG	V
uničen	destruídos	uničen	destruír	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
uničen	destruíron	uničen	destruír	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
uničen	destruído	uničen	destruír	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
uničen	con	uničen	con	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADP
uničen	destruírono	uničen	destruírono	ADJ;NOM;INDF;MASC;SG;V.PTCP	PROPN
uničen	destruír	uničen	destruír	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
tekočina	líquida	tekočina	líquida	N;NOM;FEM;SG	ADJ
karte	as	karta	o	N;NOM;FEM;PL	DET
zračno	aire	zračen	aire	ADJ;NOM;NEUT;SG	N
zračno	ar	zračen	ar	ADJ;NOM;NEUT;SG	N
vključen	incluía	vključen	incluír	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
vključen	involucrado	vključen	involucrar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
vključen	que	vključen	que	ADJ;NOM;INDF;MASC;SG;V.PTCP	PRO
vključen	implicado	vključen	implicar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
vključen	involucrada	vključen	involucrar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
lahka	luz	lahek	luz	ADJ;NOM;FEM;SG	N
irske	irlandés	irski	irlandés	ADJ;NOM;FEM;PL	PROPN
irske	irlandeses	irski	irlander	ADJ;NOM;FEM;PL	N
vratu	deles	vrat	del	N;DAT;MASC;SG	PROPN
vila	de	vilo	de	N;NOM;FEM;SG	ADP
preživeli	supervivintes	preživeti	supervivinte	V;PFV;MASC;PL;V.PTCP	N
facebook	de	facebook	de	N;NOM;MASC;SG	ADP
prijateljev	os	prijatelj	o	N;GEN;MASC;PL	DET
ekonomski	o	ekonomski	o	ADJ;NOM;MASC;PL	DET
cena	incalculábel	cena	incalculábel	N;NOM;FEM;SG	ADJ
nenadoma	súpeto	nenadoma	súpeto	ADV	N
nenadoma	de	nenadoma	de	ADV	ADP
sinovi	os	sin	o	N;NOM;MASC;PL	DET
označena	marcados	označen	marcar	ADJ;NOM;FEM;SG;V.PTCP	V
hugh	hugh	hugh	hugh	N;NOM;MASC;SG	PROPN
kapaciteta	de	kapaciteta	de	N;NOM;FEM;SG	ADP
galerijo	de	galerija	de	N;ACC;FEM;SG	ADP
prazna	valeiro	prazen	valeiro	ADJ;NOM;FEM;SG	N
dovoljeno	permitiu	dovoljen	permitir	ADJ;NOM;NEUT;SG;V.PTCP	V
dovoljeno	se	dovoljen	se	ADJ;NOM;NEUT;SG;V.PTCP	CONJ
dovoljeno	permita	dovoljen	permitir	ADJ;NOM;NEUT;SG;V.PTCP	V
dovoljeno	lles	dovoljen	lle	ADJ;NOM;NEUT;SG;V.PTCP	PRO
dovoljeno	permite	dovoljen	permitir	ADJ;NOM;NEUT;SG;V.PTCP	V
dovoljeno	non	dovoljen	non	ADJ;NOM;NEUT;SG;V.PTCP	PART
dovoljeno	permiten	dovoljen	permitir	ADJ;NOM;NEUT;SG;V.PTCP	V
dovoljeno	vir	dovoljen	vir	ADJ;NOM;NEUT;SG;V.PTCP	V
georgia	georgia	georgia	georgia	PROPN;NOM;MASC;SG	PROPN
težka	pesados	težek	pesar	ADJ;NOM;FEM;SG	V
težka	pesa	težek	pesar	ADJ;NOM;FEM;SG	V
težka	moito	težek	moito	ADJ;NOM;FEM;SG	ADV
težka	peso	težek	peso	ADJ;NOM;FEM;SG	N
vetra	do	veter	do	N;GEN;MASC;SG	PROPN
vetra	chupo	veter	chupo	N;GEN;MASC;SG	PROPN
cene	os	cena	o	N;NOM;FEM;PL	DET
finance	finanzas	finance	finanzas	N;NOM;FEM;PL	PROPN
napisano	escrito	napisan	escrito	ADJ;NOM;NEUT;SG;V.PTCP	N
napisano	escrita	napisan	escribir	ADJ;NOM;NEUT;SG;V.PTCP	V
napisano	o	napisan	o	ADJ;NOM;NEUT;SG;V.PTCP	DET
širi	expansión	šir	expansión	V;IPFV;IND;SG;3;PRS;FIN	N
rjave	brown	rjav	brown	ADJ;NOM;FEM;PL	PROPN
rjave	marróns	rjav	marrón	ADJ;NOM;FEM;PL	N
rjave	marrón	rjav	marrón	ADJ;NOM;FEM;PL	N
oddaljen	afastado	oddaljen	afastar	ADJ;NOM;INDF;MASC;SG	V
riba	pescar	riba	pescar	N;NOM;FEM;SG	V
premoženje	coa	premoženje	coar	N;NOM;NEUT;SG	V
športna	deportes	športen	deporte	ADJ;NOM;FEM;SG	N
športna	deporte	športen	deporte	ADJ;NOM;FEM;SG	N
camp	do	camp	do	N;NOM;MASC;SG	PROPN
zbiranje	de	zbiranje	de	N;NOM;NEUT;SG	ADP
zamisli	as	zamisel	o	N;NOM;FEM;PL	DET
popolna	perfectos	popoln	perfecto	ADJ;NOM;FEM;SG	N
popolna	total	popoln	total	ADJ;NOM;FEM;SG	N
popolna	completa	popoln	completar	ADJ;NOM;FEM;SG	V
popolna	completar	popoln	completar	ADJ;NOM;FEM;SG	V
suha	delgado	suh	delgar	ADJ;NOM;FEM;SG	N
suha	fraca	suh	fracar	ADJ;NOM;FEM;SG	N
ravnanje	que	ravnanje	que	N;NOM;NEUT;SG	PRO
daljše	xa	dolg	xa	ADJ;NOM;CMPR;NEUT;SG	ADV
daljše	máis	dolg	máis	ADJ;NOM;CMPR;NEUT;SG	ADV
daljše	tempo	dolg	tempo	ADJ;NOM;CMPR;NEUT;SG	N
daljše	non	dolg	non	ADJ;NOM;CMPR;NEUT;SG	PART
daljše	a	dolg	o	ADJ;NOM;CMPR;NEUT;SG	DET
simona	simon	simon	ser	N;NOM;FEM;SG	PROPN
prostovoljno	voluntariamente	prostovoljen	voluntariamente	ADJ;NOM;NEUT;SG	ADV
mlin	mill	mlin	mill	N;NOM;MASC;SG	PROPN
temelj	foundation	temelj	foundation	N;NOM;MASC;SG	PROPN
temelj	transformado	temelj	transformar	N;NOM;MASC;SG	V
vaje	unha	vaja	un	N;NOM;FEM;PL	DET
vaje	practicar	vaja	practicar	N;NOM;FEM;PL	V
vaje	exercen	vaja	exercer	N;NOM;FEM;PL	V
vaje	dirixe	vaja	dirixe	N;NOM;FEM;PL	V
vaje	un	vaja	un	N;NOM;FEM;PL	DET
prisiljen	obrigado	prisiljen	obrigar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
prisiljen	a	prisiljen	o	ADJ;NOM;INDF;MASC;SG;V.PTCP	DET
prisiljen	forzado	prisiljen	forzar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
prisiljen	todo	prisiljen	todo	ADJ;NOM;INDF;MASC;SG;V.PTCP	DET
prisiljen	obrigoume	prisiljen	obrigoume	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
prisiljen	recrutado	prisiljen	recrutar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
čiščenje	limpando	čiščenje	limpar	N;NOM;NEUT;SG	V
čiščenje	a	čiščenje	o	N;NOM;NEUT;SG	DET
čiščenje	da	čiščenje	da	N;NOM;NEUT;SG	V
tir	track	tir	track	N;NOM;MASC;SG	PROPN
asistent	asistente	asistent	asistente	N;NOM;MASC;SG	ADJ
asistent	de	asistent	de	N;NOM;MASC;SG	ADP
straža	de	straž	de	N;NOM;FEM;SG	ADP
body	corporal	body	corporal	N;NOM;MASC;SG	ADJ
media	mediática	media	mediática	N;NOM;MASC;SG	ADJ
media	de	media	de	N;NOM;MASC;SG	ADP
media	dos	media	dos	N;NOM;MASC;SG	PROPN
pacific	pacífico	pacifica	pacífico		ADJ
hala	hal	hala	hal	N;NOM;FEM;SG	PROPN
poroka	de	poroka	de	N;NOM;FEM;SG	ADP
uporabna	para	uporaben	para	ADJ;NOM;FEM;SG	ADP
western	occidental	western	occidental		ADJ
uporabljene	adoitaba	uporabljen	adoitar	ADJ;NOM;FEM;PL;V.PTCP	V
uporabljene	antes	uporabljen	antes	ADJ;NOM;FEM;PL;V.PTCP	ADV
industrijski	industrial	industrijski	industrial	ADJ;NOM;MASC;SG	N
steklo	de	steklo	de	N;NOM;NEUT;SG	ADP
raketa	mísil	raketa	mísil	N;NOM;FEM;SG	ADJ
moralo	moral	morati	moral	V;IPFV;NEUT;SG;V.PTCP	N
zračna	aire	zračen	aire	ADJ;NOM;FEM;SG	N
zračna	ar	zračen	ar	ADJ;NOM;FEM;SG	N
agencije	de	agencija	de	N;NOM;FEM;PL	ADP
premik	de	premik	de	N;NOM;MASC;SG	ADP
poletje	verán	poletje	ver	N;NOM;NEUT;SG	V
poletje	no	poletje	no	N;NOM;NEUT;SG	V
peč	cociniña	peč	cocinir	N;NOM;FEM;SG	PROPN
uspešni	éxito	uspešen	éxito	ADJ;NOM;MASC;PL	N
nog	as	nog	o	N;GEN;FEM;PL	DET
nog	legs	nog	leg	N;GEN;FEM;PL	PROPN
tekoče	líquido	tekoče	líquido	ADJ;NOM;NEUT;SG;V.PTCP	N
rudnik	miña	rudnik	meu	N;NOM;MASC;SG	DET
rudnik	meus	rudnik	meu	N;NOM;MASC;SG	DET
rudnik	meu	rudnik	meu	N;NOM;MASC;SG	DET
izredni	cantidade	izreden	cantidade	ADJ;NOM;MASC;SG	N
narobe	malo	narobe	malo	ADV	PROPN
temelje	foundation	temelj	foundation	N;ACC;MASC;PL	PROPN
temelje	transformado	temelj	transformar	N;ACC;MASC;PL	V
zasnovan	deseñados	zasnovan	deseñar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
zasnovan	para	zasnovan	para	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADP
zasnovan	deseñadas	zasnovan	deseñar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
zasnovan	deseñado	zasnovan	deseñar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
zasnovan	deseñamos	zasnovan	deseñar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
louise	louise	louis	louise	PROPN;NOM;FEM;SG	PROPN
mešanica	as	mešanica	o	N;NOM;FEM;SG	DET
varovanje	protexe	varovanje	protexer	N;NOM;NEUT;SG	V
varovanje	de	varovanje	de	N;NOM;NEUT;SG	ADP
nesreča	de	nesreča	de	N;NOM;FEM;SG	ADP
manjka	a	manjkati	o	V;IPFV;IND;SG;3;PRS;FIN	DET
manjka	falta	manjkati	falta	V;IPFV;IND;SG;3;PRS;FIN	N
rak	o	rak	o	N;NOM;MASC;SG	DET
rak	cáncer	rak	cáncer	N;NOM;MASC;SG	PROPN
sporočil	mensaxes	sporočiti	mensaxe	V;PFV;MASC;SG;V.PTCP	N
veselje	da	veselje	da	N;NOM;NEUT;SG	V
zavest	a	zavest	o	N;NOM;FEM;SG	DET
zavest	da	zavest	da	N;NOM;FEM;SG	V
roberts	roberts	roberts	roberts	N;NOM;MASC;SG	PROPN
vodik	de	vodik	de	N;NOM;MASC;SG	ADP
tanki	tanques	tanek	tanque	ADJ;NOM;MASC;PL	N
sedeža	sentar	sedež	sentar	N;NOM;MASC;SG	V
sedeža	senta	sedež	sentar	N;NOM;MASC;SG	V
sedeža	séntese	sedež	séntese	N;NOM;MASC;SG	V
sedeža	sente	sedež	sente	N;NOM;MASC;SG	V
vietnam	vietnam	vieten	vietnam	ADJ;NOM;NEUT;SG	PROPN
polna	chea	poln	chea	ADJ;NOM;FEM;SG	N
polna	cheo	poln	cheo	ADJ;NOM;FEM;SG	N
mene	min	jaz	min	PRO;ACC;SG;1	
jam	session	jam	session	N;NOM;MASC;SG	PROPN
goran	goran	goran	gorar	N;NOM;MASC;SG	PROPN
original	orixinal	original	orixinal	N;NOM;MASC;SG	ADJ
original	orixinais	original	orixinal	N;NOM;MASC;SG	ADJ
vzroki	provoca	vzrok	provocar	N;NOM;MASC;PL	V
vzroki	que	vzrok	que	N;NOM;MASC;PL	PRO
raziskava	de	raziskava	de	N;NOM;FEM;SG	ADP
raziskava	investigar	raziskava	investigar	N;NOM;FEM;SG	V
genov	os	gen	o	N;GEN;MASC;PL	DET
sistematično	pór	sistematično	pór	ADV	V
sistematično	práctica	sistematično	práctica	ADV	N
stroški	custan	strošek	custar	N;NOM;MASC;PL	V
stroški	custa	strošek	custar	N;NOM;MASC;PL	V
stroški	custa	strošek	custar	N;NOM;MASC;PL	V
stroški	custar	strošek	custar	N;NOM;MASC;PL	V
stroški	sanitarios	strošek	sanitario	N;NOM;MASC;PL	ADJ
ponedeljek	o	ponedeljek	o	N;INAN;ACC;MASC;SG	DET
ponedeljek	luns	ponedeljek	lun	N;INAN;ACC;MASC;SG	PROPN
ponedeljek	10	ponedeljek	10	N;INAN;ACC;MASC;SG	NUM
bolnišnice	os	bolnišnica	o	N;NOM;FEM;PL	DET
resnice	a	resnica	o	N;NOM;FEM;PL	DET
rumene	amarelos	rumen	amarelo	ADJ;NOM;FEM;PL	N
rumene	amarelas	rumen	amarela	ADJ;NOM;FEM;PL	N
rumene	amarela	rumen	amarelar	ADJ;NOM;FEM;PL	N
rumene	marelo	rumen	marelo	ADJ;NOM;FEM;PL	N
rumene	taxi	rumen	taxi	ADJ;NOM;FEM;PL	N
žuželke	myers	žuželka	myer	N;NOM;FEM;PL	PROPN
bolniki	os	bolnik	o	N;NOM;MASC;PL	DET
montana	montana	montana	montana	N;NOM;FEM;SG	PROPN
narava	da	narava	da	N;NOM;FEM;SG	V
narava	a	narava	o	N;NOM;FEM;SG	DET
računalniško	ordenador	računalniški	ordenador	ADJ;NOM;NEUT;SG	N
računalniško	computador	računalniški	computador	ADJ;NOM;NEUT;SG	N
računalniško	ordenadores	računalniški	ordenador	ADJ;NOM;NEUT;SG	N
rojstvo	a	rojstvo	o	N;NOM;NEUT;SG	DET
rojstvo	de	rojstvo	de	N;NOM;NEUT;SG	ADP
kvadratnih	square	kvadraten	square	ADJ;GEN;MASC;PL	V
kvadratnih	praza	kvadraten	praza	ADJ;GEN;MASC;PL	N
mreža	de	mreža	de	N;NOM;FEM;SG	ADP
tek	correr	tek	correr	N;NOM;MASC;SG	V
tek	correndo	tek	correr	N;NOM;MASC;SG	V
tek	a	tek	o	N;NOM;MASC;SG	DET
dolžnost	deber	dolžnost	deber	N;NOM;FEM;SG	V
dolžnost	obriga	dolžnost	obrigar	N;NOM;FEM;SG	V
dolžnost	de	dolžnost	de	N;NOM;FEM;SG	ADP
dolžnost	co	dolžnost	co	N;NOM;FEM;SG	PROPN
preostali	para	preostal	para	ADJ;NOM;MASC;PL;V.PTCP	ADP
prostornina	o	prostornina	o	N;NOM;FEM;SG	DET
znanstvenik	científico	znanstvenik	científico	N;NOM;MASC;SG	ADJ
znanstvenik	científicos	znanstvenik	científico	N;NOM;MASC;SG	ADJ
znanstvenik	científica	znanstvenik	científico	N;NOM;MASC;SG	ADJ
palico	quedarei	palica	quedar	N;ACC;FEM;SG	V
potreb	precisa	potreba	preciso	N;GEN;FEM;PL	ADJ
potreb	ten	potreba	ter	N;GEN;FEM;PL	V
potreb	necesita	potreba	necesitar	N;GEN;FEM;PL	V
cel	toda	cel	todo	ADJ;NOM;INDF;MASC;SG	DET
cel	todo	cel	todo	ADJ;NOM;INDF;MASC;SG	DET
cel	enteiro	cel	enteiro	ADJ;NOM;INDF;MASC;SG	N
cel	a	cel	o	ADJ;NOM;INDF;MASC;SG	DET
afriko	áfrica	afrika	áfrica	N;ACC;FEM;SG	PROPN
afriko	sudáfrica	afrika	sudáfricar	N;ACC;FEM;SG	ADJ
generacija	da	generacija	da	N;NOM;FEM;SG	V
veleposlaništvo	embaixada	veleposlaništvo	embaixar	N;NOM;NEUT;SG	V
full	completo	full	completo	N;NOM;MASC;SG	ADJ
katoliško	catholic	katoliški	catholic	ADJ;NOM;NEUT;SG	PROPN
otroštvo	da	otroštvo	da	N;NOM;NEUT;SG	V
kelly	kelly	kelly	kelly	PROPN;NOM;MASC;SG	PROPN
tole	isto	tale	isto		PRO
tole	esta	tale	este		DET
tole	este	tale	este		DET
želje	desexa	želja	desexar	N;NOM;FEM;PL	V
dave	dave	dava	dave	PROPN;NOM;MASC;SG	PROPN
walker	walker	walker	walker	N;NOM;MASC;SG	PROPN
prodaja	vender	prodaja	vender	N;NOM;FEM;SG	V
prodaja	de	prodaja	de	N;NOM;FEM;SG	ADP
prodaja	ventas	prodaja	ventar	N;NOM;FEM;SG	V
priprava	para	priprava	para	N;NOM;FEM;SG	ADP
priprava	a	priprava	o	N;NOM;FEM;SG	DET
priprava	preparar	priprava	preparar	N;NOM;FEM;SG	V
plus	máis	plus	máis	N;NOM;MASC;SG	ADV
plus	mais	plus	mais	N;NOM;MASC;SG	CONJ
trenutna	que	trenuten	que	ADJ;NOM;FEM;SG	PRO
trenutna	súa	trenuten	seu	ADJ;NOM;FEM;SG	DET
ubit	a	ubit	o	ADJ;NOM;INDF;MASC;SG;V.PTCP	DET
ubit	mataron	ubit	matar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
ubit	matou	ubit	matar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
ubit	asasinado	ubit	asasinar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
ubit	mortos	ubit	morto	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
danske	danés	danski	danés	ADJ;NOM;FEM;PL	N
danske	daneses	danski	danese	ADJ;NOM;FEM;PL	V
zanesljivo	fiables	zanesljivo	fiable	ADV	ADJ
zanesljivo	fiable	zanesljivo	fiable	ADV	ADJ
prince	príncipe	prince	príncipe		N
prince	o	prince	o		DET
prince	príncipes	prince	príncipe		N
vodika	de	vodika	de	N;GEN;MASC;SG	ADP
dance	baila	danca	baila	N;NOM;MASC;SG	V
dance	bailar	danca	bailar	N;NOM;MASC;SG	V
prepreči	que	preprečiti	que	V;PFV;IND;SG;3;PRS;FIN	PRO
rojeni	nacín	rojen	nacín	ADJ;NOM;MASC;PL;V.PTCP	V
rojeni	naceu	rojen	nacer	ADJ;NOM;MASC;PL;V.PTCP	V
rojeni	nacer	rojen	nacer	ADJ;NOM;MASC;PL;V.PTCP	V
rojeni	naciches	rojen	naciches	ADJ;NOM;MASC;PL;V.PTCP	V
rojeni	nacen	rojen	nacer	ADJ;NOM;MASC;PL;V.PTCP	V
čoln	bote	čoln	bote	N;NOM;MASC;SG	PROPN
čoln	chalana	čoln	chalanar	N;NOM;MASC;SG	ADJ
resne	serio	resen	serio	ADJ;NOM;FEM;PL	N
resne	en	resen	en	ADJ;NOM;FEM;PL	ADP
živa	vida	živ	vida	ADJ;NOM;FEM;SG	N
živa	con	živ	con	ADJ;NOM;FEM;SG	ADP
težki	pesados	težek	pesar	ADJ;NOM;MASC;PL	V
težki	pesa	težek	pesar	ADJ;NOM;MASC;PL	V
težki	moito	težek	moito	ADJ;NOM;MASC;PL	ADV
težki	peso	težek	peso	ADJ;NOM;MASC;PL	N
potreba	precisamos	potreba	precisar	N;NOM;FEM;SG	V
potreba	necesitamos	potreba	necesitar	N;NOM;FEM;SG	V
potreba	que	potreba	que	N;NOM;FEM;SG	PRO
potreba	preciso	potreba	preciso	N;NOM;FEM;SG	ADJ
dviga	aumento	dvigati	aumento	V;IPFV;IND;SG;3;PRS;FIN	N
california	california	california	california	ADJ;NOM;MASC;SG	N
ukrajina	ucrania	ukrajina	ucrania	PROPN;NOM;FEM;SG	PROPN
načini	de	način	de	N;NOM;MASC;PL	ADP
modo	a	moda	o	N;ACC;FEM;SG	DET
najvišjo	máis	visok	máis	ADJ;NOM;RL;NEUT;SG	ADV
ann	ann	ann	ann	PROPN;NOM;FEM;SG	PROPN
ann	anne	ann	anne	PROPN;NOM;FEM;SG	PROPN
petje	cantando	petje	cantar	N;NOM;NEUT;SG	V
petje	cantar	petje	cantar	N;NOM;NEUT;SG	V
petje	que	petje	que	N;NOM;NEUT;SG	PRO
valley	val	valley	val	PROPN;NOM;MASC;SG	N
valley	da	valley	da	PROPN;NOM;MASC;SG	V
valley	valley	valley	valley	PROPN;NOM;MASC;SG	PROPN
vonj	a	vonj	o	N;NOM;MASC;SG	DET
vonj	ulir	vonj	ulir	N;NOM;MASC;SG	V
vonj	cheira	vonj	cheira	N;NOM;MASC;SG	V
vonj	ules	vonj	ul	N;NOM;MASC;SG	PROPN
objavi	de	objava	de	N;DAT;FEM;SG	ADP
objavi	publicar	objava	publicar	N;DAT;FEM;SG	V
poje	canta	peti	canta	V;IPFV;IND;SG;3;PRS;FIN	N
poje	canta	peti	canta	V;IPFV;IND;SG;3;PRS;FIN	N
poje	que	peti	que	V;IPFV;IND;SG;3;PRS;FIN	PRO
študenti	os	študent	o	N;NOM;MASC;PL	DET
študenti	aos	študent	aos	N;NOM;MASC;PL	PROPN
potuje	viaxes	potovati	viaxe	V;IPFV;IND;SG;3;PRS;FIN	N
čustev	os	čustvo	o	N;GEN;NEUT;PL	DET
industrijske	industrial	industrijski	industrial	ADJ;NOM;FEM;PL	N
srečno	feliz	srečno	feliz	ADJ;NOM;NEUT;SG	N
srečno	contento	srečno	contento	ADJ;NOM;NEUT;SG	ADV
srečno	felices	srečno	felice	ADJ;NOM;NEUT;SG	N
srečno	contenta	srečno	contentar	ADJ;NOM;NEUT;SG	V
zvečer	tarde	zvečer	tarde	ADV	N
zvečer	noite	zvečer	noite	ADV	N
zvečer	serán	zvečer	ser	ADV	V
zvečer	noites	zvečer	noite	ADV	N
zvečer	tardes	zvečer	tarde	ADV	N
milijarde	de	milijarda	de	N;NOM;FEM;PL	ADP
pomladi	a	pomlad	o	N;NOM;FEM;SG	DET
končalo	ao	končati	ao	V;PFV;NEUT;SG;V.PTCP	PROPN
močnejši	máis	močen	máis	ADJ;NOM;DEF;CMPR;MASC;SG	ADV
redki	pouco	redek	pouco	ADJ;NOM;MASC;PL	ADV
centralni	central	centralen	central	ADJ;NOM;DEF;MASC;SG	N
centralni	centro	centralen	centro	ADJ;NOM;DEF;MASC;SG	N
odličen	de	odličen	de	ADJ;NOM;INDF;MASC;SG	ADP
vlak	entreno	vlak	entreno	N;NOM;MASC;SG	PROPN
utrdba	forte	utrdba	forte	N;NOM;FEM;SG	ADJ
gosto	groso	gost	groso	ADV	N
opomba	a	opomba	o	N;NOM;FEM;SG	DET
