armónica	وزن	armónico	وزن	ADJ;FEM;SG	N;NOM;MASC;SG;3
adversario	متضاد	adversario	متضاد	N;MASC;SG	ADJ
adversario	ضد	adversario	ضد	N;MASC;SG	
adversario	مخالف	adversario	مخالف	N;MASC;SG	ADJ
adversario	دشمن.	adversario	دشمن.	N;MASC;SG	PROPN;NOM;MASC;SG;3
mass	پشتارا	mass	پشتارا	N	PROPN;NOM;MASC;SG;3
mass	(	mass	(	N	
mass	گچھا	mass	گچھا	N	V;PFV;MASC;SG;V.PTCP;ACT
mass	توسیع.	mass	توسیع.	N	
mass	بھرمار.	mass	بھرمار.	N	PROPN;NOM;MASC;SG;3
mass	اکثریتی	mass	اکثریت	N	ADJ;NOM
mass	جمگھٹا.	mass	جمگھٹا.	N	PROPN;NOM;MASC;SG;3
mass	ڈھیما	mass	ڈھیما	N	PROPN;NOM;MASC;SG;3
mass	عمومی	mass	عمومی	N	ADJ
mass	ہیولا	mass	ہیولا	N	PROPN;NOM;MASC;SG;3
mass	ڈھیر	mass	ڈھیر	N	V;ACT
mass	اجتماعی	mass	اجتماعی	N	ADJ
mass	گٹھا	mass	گٹھ	N	PROPN;NOM;MASC;SG;3
administra	گھر	administrar	گھر	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
administra	(	administrar	(	V;IND;SG;3;PRS;FIN	
pasillo	راہداری.	pasillo	راہداری.	N;MASC;SG	PROPN;NOM;MASC;SG;3
conmemorativa	یادگاری	conmemorativo	یادگاری	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
especificar	(	especificar	(	V;NFIN	
andar	چال	andar	چال	V;NFIN	;MASC;SG;3
celtic	ویلز	celtic	ویلز	N;MASC;SG	PROPN;NOM;MASC;SG;3
celtic	کیلٹی	celtic	کیلٹی	N;MASC;SG	PROPN;NOM;MASC;SG;3
heladas	سرد	helada	سرد	ADJ;FEM;PL;V.PTCP	N;NOM;MASC;SG;3
heladas	ناکامی.	helada	ناکامی.	ADJ;FEM;PL;V.PTCP	PROPN;NOM;MASC;SG;3
métrica	میڑی.	métrico	میڑی.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
consolas	پردے	consola	پردہ	N;FEM;PL	N;NOM;MASC;SG;3
motín	(	motín	(	N;MASC;SG	
motín	(	motín	(	N;MASC;SG	
motín	بلوا	motín	بلوا	N;MASC;SG	PROPN;NOM;MASC;SG;3
motín	غدر	motín	غدر	N;MASC;SG	PROPN;NOM;MASC;SG;3
escisión	بریدگی	escisión	بریدگی	N;FEM;SG	PROPN;NOM;MASC;SG;3
predominan	برتر	predominar	برتر	V;IND;PL;3;PRS;FIN	N;NOM;MASC;SG;3
angulo	گوشہ	angulo	گوشہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
perseguir	ستانا.	perseguir	ستاناؤ	V;NFIN	PROPN;NOM;MASC;SG;3
predominio	غلبہ	predominio	غلب	N;MASC;SG	PROPN;NOM;MASC;SG;3
predominio	قبضہ.	predominio	قبضہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
predominio	غلبہ	predominio	غلب	N;MASC;SG	PROPN;NOM;MASC;SG;3
predominio	تسلّط	predominio	تسلّط	N;MASC;SG	PROPN;NOM;MASC;SG;3
predominio	چلن	predominio	چلن	N;MASC;SG	V;ACT
stock	وراثت	stock	وراثت		N;NOM;MASC;SG;3
stock	نژاد.	stock	نژاد.		PROPN;NOM;MASC;SG;3
stock	پیوندی.	stock	پیوندی.		PROPN;NOM;MASC;SG;3
stock	فرسودہ	stock	فرسودہ		ADJ
stock	خاندان	stock	خاندان		N;NOM;MASC;SG;3
stock	تیار	stock	تیار		ADJ
stock	ترکاریاں	stock	ترکاری		N;NOM;MASC;PL;3
stock	اصل	stock	اصل		ADJ
homicidio	قاتل.	homicidio	قاتل.	N;MASC;SG	PROPN;NOM;MASC;SG;3
jubilación	(	jubilación	(	N;FEM;SG	
verificación	توثیق.	verificación	توثیق.	N;FEM;SG	PROPN;NOM;MASC;SG;3
verificación	توثیق.	verificación	توثیق.	N;FEM;SG	PROPN;NOM;MASC;SG;3
vasculares	عروقی	vascular	عروقی	ADJ;PL	PROPN;NOM;MASC;SG;3
vasculares	قناتی.	vascular	قناتی	ADJ;PL	V;IPFV;MASC;PL;V.PTCP;ACT
cifrado	رمزنگاری	cifrar	رمزنگاری	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
cifrado	جوڑنا	cifrar	جوڑ	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
pata	پائینچہ.	pata	پائینچہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
involucra	عمل	involucra	عمل	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
jinete	out	jinete	out	N;MASC;SG	
jinete	جاکی	jinete	جاکی	N;MASC;SG	PROPN;NOM;MASC;SG;3
jinete	فارِس.	jinete	فارِس.	N;MASC;SG	PROPN;NOM;MASC;SG;3
profesionalismo	لیاقت	profesionalismo	لیاقت	N;MASC;SG	PROPN;NOM;MASC;SG;3
venado	آہو	venar	آہو	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
venado	ہرن	venar	ہرن	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
venado	چکارا	venar	چکار	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
especificación	تصریح.	especificación	تصریح.	N;FEM;SG	PROPN;NOM;MASC;SG;3
pintora	نقاش	pintora	نقاش	N;FEM;SG	PROPN;NOM;MASC;SG;3
mango	انبہ.	mango	انبہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
mango	انبہ.	mango	انبہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
mango	آم	mango	آم	N;MASC;SG	PROPN;NOM;MASC;SG;3
savage	قدیم	savage	قدیم	N;SG	ADJ
savage	اکّھڑ	savage	اکّھڑ	N;SG	PROPN;NOM;MASC;SG;3
savage	خونخوار	savage	خونخوار	N;SG	
savage	ظالمانہ	savage	ظالمانہ	N;SG	ADJ
savage	قدرتی	savage	قدرتی	N;SG	ADJ
savage	ناآراستہ	savage	ناآراستہ	N;SG	PROPN;NOM;MASC;SG;3
savage	صحرائی	savage	صحرائی	N;SG	ADJ
savage	قدیم	savage	قدیم	N;SG	ADJ
savage	اکّھڑ	savage	اکّھڑ	N;SG	PROPN;NOM;MASC;SG;3
savage	خونخوار	savage	خونخوار	N;SG	
savage	جنگلی	savage	جنگلی	N;SG	ADJ
savage	ظالمانہ	savage	ظالمانہ	N;SG	ADJ
savage	قدرتی	savage	قدرتی	N;SG	ADJ
savage	ناآراستہ	savage	ناآراستہ	N;SG	PROPN;NOM;MASC;SG;3
savage	صحرائی	savage	صحرائی	N;SG	ADJ
desorden	آلودگی	desorden	آلودگی	N;MASC;SG	ADJ
desorden	فساد.	desorden	فساد.	N;MASC;SG	PROPN;NOM;MASC;SG;3
desorden	کھانا.	desorden	کھانا.	N;MASC;SG	
desorden	لگدی.	desorden	لگدی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
desorden	افراتفری	desorden	افراتفری	N;MASC;SG	ADJ
desorden	گڑبڑ.	desorden	گڑبڑ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
desorden	ناسازی.	desorden	ناسازی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
desorden	ہنگامہ	desorden	ہنگامہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
desorden	ہلچل.	desorden	ہلچل.	N;MASC;SG	PROPN;NOM;MASC;SG;3
desorden	بلوہ	desorden	بلوہ	N;MASC;SG	
desorden	ابترکرنا	desorden	ابترکرنا	N;MASC;SG	V;NFIN;ACT
desorden	پراگندگی.	desorden	پراگندگی.	N;MASC;SG	V;MASC;IND;SG;3;FUT;FIN
prometido	اقرار.	prometer	اقرارؤ	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
prometido	قول	prometer	قول	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
prometido	عہد	prometer	عہد	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
prometido	اقرار.	prometer	اقرارؤ	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
prometido	قول	prometer	قول	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
prometido	وعدہ	prometer	وعدہ	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
laborista	سلیس.	laborista	سلیس.	N;SG	PROPN;NOM;MASC;SG;3
killer	نادر	killer	نادر	N;SG	ADJ
killer	خونی.	killer	خونی.	N;SG	PROPN;NOM;MASC;SG;3
sauce	بید	sauce	بید	N;MASC;SG	
sed	تشنہ.	sed	تشنہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sed	سوکھا	sed	سوکھ	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
sed	تشنہ.	sed	تشنہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sed	پیاسا	sed	پیاسا	N;FEM;SG	PROPN;NOM;MASC;SG;3
sed	سوکھا	sed	سوکھ	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
sed	تشنگی.	sed	تشنگی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sed	ہوس.	sed	ہوس.	N;FEM;SG	
sed	پیاس	sed	پیاس	N;FEM;SG	V;SG;ACT
sed	تشنگی.	sed	تشنگی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sed	ہوس.	sed	ہوس.	N;FEM;SG	
insuficiente	نارسا	insuficiente	نارسا	ADJ;SG	PROPN;NOM;MASC;SG;3
insuficiente	کمتر.	insuficiente	کمتر.	ADJ;SG	PROPN;NOM;MASC;SG;3
insuficiente	نارسا	insuficiente	نارسا	ADJ;SG	PROPN;NOM;MASC;SG;3
insuficiente	کمتر.	insuficiente	کمتر.	ADJ;SG	PROPN;NOM;MASC;SG;3
drop	درجے	drop	درجہ	N	
drop	(	drop	(	N	
drop	زُہول	drop	زُہول	N	PROPN;NOM;MASC;SG;3
drop	رشوت.	drop	رشوت.	N	PROPN;NOM;MASC;SG;3
falló	قلیل	fallar	قلیل	V;IND;SG;3;PST;FIN	
falló	کمزور	fallar	کمزور	V;IND;SG;3;PST;FIN	ADJ
falló	ناکامیاب	fallar	ناکامیاب	V;IND;SG;3;PST;FIN	PROPN;NOM;MASC;SG;3
falló	ناقص	fallar	ناقص	V;IND;SG;3;PST;FIN	ADJ
universe	کائنات	universe	کائنات		N;NOM;MASC;SG;3
circulares	دوری	circular	دوری	ADJ;PL	N;NOM;FEM;SG;3
circulares	دوری	circular	دوری	ADJ;PL	N;NOM;FEM;SG;3
circulares	گول	circular	گول	ADJ;PL	N;NOM;MASC;SG;3
fear	ناگواری	fear	ناگواری	N	ADJ
fear	دھڑکا	fear	دھڑکا	N	V;PFV;MASC;SG;V.PTCP;ACT
fear	ناگواری	fear	ناگواری	N	ADJ
saqueo	فائدہ.	saqueo	فائدہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
saqueo	تاراجی.	saqueo	تاراجی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
saqueo	رقم.	saqueo	رقم.	N;MASC;SG	
compatibles	(	compatible	(	ADJ;PL	
contracción	تشنج.	contracción	تشنج.	N;FEM;SG	PROPN;NOM;MASC;SG;3
contracción	سکڑنا	contracción	سکڑ	N;FEM;SG	V;NFIN;ACT
contracción	سمٹنا.	contracción	سمٹنا.	N;FEM;SG	PROPN;NOM;MASC;SG;3
explosivo	اشتعال	explosivo	اشتعال	ADJ;MASC;SG	N;NOM;MASC;SG;3
explosivo	آتشگیر.	explosivo	آتشگیر.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
explosivo	انفجاری	explosivo	انفجاری	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
limitados	تھوڑا	limitado	تھوڑ	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;SG
conformidad	to	conformidad	to	N;FEM;SG	
compara	موازنہ	comparar	موازنہ	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
compara	مقابلہ	comparar	مقابلہ	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
exigir	from	exigir	from	V;NFIN	
exigir	موقوف	exigir	موقوف	V;NFIN	N;NOM;MASC;SG;3
exigir	ہنر	exigir	ہنر	V;NFIN	N;NOM;MASC;SG;3
exigir	مطالبہ	exigir	مطالبہ	V;NFIN	N;NOM;MASC;SG;3
meramente	فقط	meramente	فقط	ADV	
reservado	to	reservado	to	ADJ;MASC;SG;V.PTCP	
reservado	بچاکر	reservado	بچاکر	ADJ;MASC;SG;V.PTCP	V;ACT
brutal	ظالم	brutal	ظالم	ADJ;SG	N;NOM;MASC;SG;3
brutal	درشت	brutal	درشت	ADJ;SG	PROPN;NOM;MASC;SG;3
brutal	وحشی.	brutal	وحشی.	ADJ;SG	PROPN;NOM;MASC;SG;3
incorrecto	انداز	incorrecto	انداز	ADJ;MASC;SG	N;NOM;MASC;SG;3
incorrecto	(	incorrecto	(	ADJ;MASC;SG	
incorrecto	معیوب.	incorrecto	معیوب.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
incorrecto	انداز	incorrecto	انداز	ADJ;MASC;SG	N;NOM;MASC;SG;3
incorrecto	(	incorrecto	(	ADJ;MASC;SG	
incorrecto	معیوب.	incorrecto	معیوب.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
incorrecto	ناروا.	incorrecto	ناروا.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
incorrecto	ظلم.	incorrecto	ظلم.	ADJ;MASC;SG	
incorrecto	ناراست.	incorrecto	ناراست.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
incorrecto	زیادتی	incorrecto	زیادتی	ADJ;MASC;SG	N;NOM;MASC;SG;3
incorrecto	ناروا.	incorrecto	ناروا.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
incorrecto	نادرست	incorrecto	نادرست	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
incorrecto	ظلم.	incorrecto	ظلم.	ADJ;MASC;SG	
incorrecto	ناراست.	incorrecto	ناراست.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
incorrecto	زیادتی	incorrecto	زیادتی	ADJ;MASC;SG	N;NOM;MASC;SG;3
fury	ہلچل.	fury	ہلچل.	N	PROPN;NOM;MASC;SG;3
fury	جھکّڑ	fury	جھکّڑ	N	PROPN;NOM;MASC;SG;3
tranquilidad	سکون	tranquilidad	سکون	N;FEM;SG	
tranquilidad	شانتی	tranquilidad	شانتی	N;FEM;SG	PROPN;NOM;MASC;SG;3
tranquilidad	متین.	tranquilidad	متین.	N;FEM;SG	PROPN;NOM;MASC;SG;3
tranquilidad	سادہ	tranquilidad	سادہ	N;FEM;SG	ADJ
tranquilidad	سکون	tranquilidad	سکون	N;FEM;SG	
tranquilidad	ٹھہراؤ.	tranquilidad	ٹھہراؤ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
tranquilidad	خاموش	tranquilidad	خاموش	N;FEM;SG	ADJ
tranquilidad	متین.	tranquilidad	متین.	N;FEM;SG	PROPN;NOM;MASC;SG;3
tranquilidad	سادہ	tranquilidad	سادہ	N;FEM;SG	ADJ
tranquilidad	سکون	tranquilidad	سکون	N;FEM;SG	
tranquilidad	ٹھہراؤ.	tranquilidad	ٹھہراؤ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
tranquilidad	سکون	tranquilidad	سکون	N;FEM;SG	
tranquilidad	سکون	tranquilidad	سکون	N;FEM;SG	
tranquilidad	شانتی	tranquilidad	شانتی	N;FEM;SG	PROPN;NOM;MASC;SG;3
vertebrados	خزندے	vertebrado	خزندہ	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;PL;3
vertebrados	فقاریہ	vertebrado	فقاریہ	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
vertebrados	خزندے	vertebrado	خزندہ	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;PL;3
cultiva	تادیب	cultivar	تادیب	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
cultiva	تزئین	cultivar	تزئین	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
cultiva	پالنا.	cultivar	پالنا.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
acacia	ببول	acaciar	ببول	N;FEM;SG	PROPN;NOM;MASC;SG;3
kan	سرداروں	kan	سردار	N;SG	N;ACC;MASC;PL;3
limpiar	صفائی	limpiar	صفائی	V;NFIN	N;NOM;MASC;SG;3
limpiar	قطعاً	limpiar	قطعاً	V;NFIN	N
limpiar	سْتھرا	limpiar	سْتھرا	V;NFIN	PROPN;NOM;MASC;SG;3
limpiar	کاملاً	limpiar	کاملاً	V;NFIN	ADV
limpiar	فحاشی	limpiar	فحاشی	V;NFIN	ADJ
limpiar	پُھرتیلا	limpiar	پُھرتیلا	V;NFIN	PROPN;NOM;MASC;SG;3
limpiar	ستھرائی	limpiar	ستھرائی	V;NFIN	ADJ
limpiar	ہموار	limpiar	ہموار	V;NFIN	ADJ
limpiar	واضح	limpiar	واضح	V;NFIN	ADJ
limpiar	تیز	limpiar	تیز	V;NFIN	ADJ
limpiar	مکمل	limpiar	مکمل	V;NFIN	ADJ
limpiar	تازہ	limpiar	تازہ	V;NFIN	ADJ
limpiar	سڈول	limpiar	سڈول	V;NFIN	PROPN;NOM;MASC;SG;3
swing	جھولنے	swing	جھول	N;MASC;SG	V;ACC;NFIN
swing	سُبک	swing	سُبک	N;MASC;SG	PROPN;NOM;MASC;SG;3
swing	لٹکنے	swing	لٹک	N;MASC;SG	V;ACC;NFIN
swing	رواں	swing	رواں	N;MASC;SG	ADJ
swing	جھلانا	swing	جھلا	N;MASC;SG	PROPN;NOM;MASC;SG;3
swing	جھونک	swing	جھونک	N;MASC;SG	V;ACT
swing	لپک.	swing	لپک.	N;MASC;SG	
swing	جھولنا	swing	جھول	N;MASC;SG	V;SG;NFIN;ACT
think	(	think	(	N	
think	سوچ.	think	سوچ.	N	PROPN;NOM;MASC;SG;3
shanghai	غلیل.	shanghai	غلیل.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ponga	off	poner	off	V;SBJV;SG;3;PRS;FIN	
ponga	out	poner	out	V;SBJV;SG;3;PRS;FIN	
curar	گوشت	curar	گوشت	V;NFIN	N;NOM;MASC;SG;3
curar	آرام.	curar	آرام.	V;NFIN	PROPN;NOM;MASC;SG;3
curar	پھل	curar	پھل	V;NFIN	N;NOM;MASC;SG;3
curar	اصلاح	curar	اصلاح	V;NFIN	N;NOM;MASC;SG;3
curar	گوشت	curar	گوشت	V;NFIN	N;NOM;MASC;SG;3
curar	دوا	curar	دوا	V;NFIN	N;NOM;FEM;SG;3
curar	آرام.	curar	آرام.	V;NFIN	PROPN;NOM;MASC;SG;3
curar	پھل	curar	پھل	V;NFIN	N;NOM;MASC;SG;3
curar	اصلاح	curar	اصلاح	V;NFIN	N;NOM;MASC;SG;3
contratar	کرایہ	contratar	کرایہ	V;NFIN	N;NOM;MASC;SG;3
explota	کارنامہ.	explotar	کارنامہ.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
martirio	ایذا	martirio	ایذا	N;MASC;SG	PROPN;NOM;MASC;SG;3
martirio	شدائد.	martirio	شدائد.	N;MASC;SG	ADJ
bacteria	جرثومہ	bacteria	جرثومہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
murciélagos	باؤلا.	murciélago	باؤلا.	N;MASC;PL	
represa	روکنا	represar	روک	N;FEM;SG	V;NFIN
represa	پشتہ.	represar	پشتہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
bengala	بھڑکنا	bengala	بھڑک	N;FEM;SG	V;NFIN;ACT
bengala	بپھرنا	bengala	بپھر	N;FEM;SG	PROPN;NOM;MASC;SG;3
pandilla	جانا.	pandilla	جان	N;FEM;SG	
renovar	آغاز	renovar	آغاز	V;NFIN	N;NOM;MASC;SG;3
renovar	رکنیت	renovar	رکنیت	V;NFIN	N;NOM;MASC;SG;3
sospechas	شبہ	sospecha	شبہ	N;FEM;PL	N;NOM;MASC;SG;3
sospechas	شبہ	sospecha	شبہ	N;FEM;PL	N;NOM;MASC;SG;3
sospechas	شک	sospecha	شک	N;FEM;PL	;NOM;MASC;SG;3
watch	نگہبانی	watch	نگہبانی	N	ADJ
watch	چوکسی.	watch	چوکسی.	N	PROPN;NOM;MASC;SG;3
mejoramiento	بہتری.	mejoramiento	بہتری.	N;MASC;SG	PROPN;NOM;MASC;SG;3
válidos	برجا	válido	برجا	ADJ;MASC;PL	V;MASC;SG;V.PTCP;ACT
válidos	(	válido	(	ADJ;MASC;PL	
reclamar	اعلان	reclamar	اعلان	V;NFIN	N;NOM;MASC;SG;3
reclamar	اعلان	reclamar	اعلان	V;NFIN	N;NOM;MASC;SG;3
reclamar	اِدّعا	reclamar	اِدّعا	V;NFIN	PROPN;NOM;MASC;SG;3
reclamar	دعویٰ	reclamar	دعویٰ	V;NFIN	N;NOM;MASC;SG;3
reclamar	اصلاح.	reclamar	اصلاح.	V;NFIN	PROPN;NOM;MASC;SG;3
vacuna	جدرینی.	vacuno	جدرینی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
cantor	گلوکار	cantor	گلوکار	N;MASC;SG	PROPN;NOM;MASC;SG;3
crianza	پرورش.	crianza	پرورش.	N;FEM;SG	PROPN;NOM;MASC;SG;3
crianza	اٹھان	crianza	اٹھان	N;FEM;SG	V;SG;ACT
crianza	چلن	crianza	چلن	N;FEM;SG	V;ACT
crianza	(	crianza	(	N;FEM;SG	
crianza	نگہداشت.	crianza	نگہداشت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
gens	خاندان.	gens	خاندان.	N;FEM;SG	PROPN;NOM;MASC;SG;3
brother	بیر.	brother	بیر.	N	
brother	بیر.	brother	بیر.	N	
túnica	عبا	túnico	عبا	N;FEM;SG	PROPN;NOM;MASC;SG;3
túnica	چغہ	túnico	چغہ	N;FEM;SG	
lama	لاما.	lama	لاما.	N;MASC;SG	PROPN;NOM;MASC;SG;3
primates	میمون	primate	میمون	N;MASC;PL	PROPN;NOM;MASC;SG;3
primates	لیمور	primate	لیمور	N;MASC;PL	PROPN;NOM;MASC;SG;3
sufijo	-ing	sufijo	-ing	N;MASC;SG	PROPN;NOM;MASC;SG;3
sufijo	-fy	sufijo	-fy	N;MASC;SG	
inmunidad	مامونیت	inmunidad	مامونیت	N;FEM;SG	PROPN;NOM;MASC;SG;3
inmunidad	اعفا	inmunidad	اعفا	N;FEM;SG	PROPN;NOM;MASC;SG;3
inmunidad	محفوظ	inmunidad	محفوظ	N;FEM;SG	ADJ
inmunidad	اِستیت.	inmunidad	اِستیت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
longitudinal	طولی.	longitudinal	طولی.	ADJ;SG	PROPN;NOM;MASC;SG;3
analítica	تجزیہ	analítico	تجزیہ	ADJ;FEM;SG	N;NOM;MASC;SG;3
analítica	تجزیاتی-	analítico	تجزیاتی-	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
estacion	جمانا.	estacion	جمانا.	N;FEM;SG	PROPN;NOM;MASC;SG;3
poético	موزوں.	poético	موزوں	ADJ;MASC;SG	
gerencia	معالجہ.	gerencia	معالجہ.	N;FEM;SG	
gerencia	انصرام	gerencia	انصرام	N;FEM;SG	PROPN;NOM;MASC;SG;3
gerencia	فریب.	gerencia	فریب.	N;FEM;SG	PROPN;NOM;MASC;SG;3
quesos	بیزار	queso	بیزار	N;MASC;PL	ADJ
jugadora	اداکار.	jugadora	اداکار.	N;FEM;SG	PROPN;NOM;MASC;SG;3
broken	شکستہ	broken	شکستہ	N	
broken	خراب-	broken	خراب-	N	PROPN;NOM;MASC;SG;3
broken	ناہموار	broken	ناہموار	N	ADJ
broken	ٹوٹی	broken	ٹوٹی	N	V;PFV;FEM;SG;V.PTCP;ACT
modifica	تخفیف	modificar	تخفیف	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
ayudas	معاونت-	ayuda	معاونت-	N;FEM;PL	PROPN;NOM;MASC;SG;3
ayudas	معاونت-	ayuda	معاونت-	N;FEM;PL	PROPN;NOM;MASC;SG;3
ayudas	مدد	ayuda	مدد	N;FEM;PL	N;NOM;MASC;SG;3
atractiva	جاذب	atractivo	جاذب	ADJ;FEM;SG	
atractiva	دلکش	atractivo	دلکش	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
atractiva	جاذب	atractivo	جاذب	ADJ;FEM;SG	
fijación	ٹھہرنے	fijación	ٹھہر	N;FEM;SG	V;NFIN
fijación	جمنے	fijación	جمنہ	N;FEM;SG	V;NFIN;ACT
denso	گنجان	denso	گنجان	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
denso	گاڑھا	denso	گاڑھا	ADJ;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
denso	گنجان	denso	گنجان	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
denso	گاڑھا	denso	گاڑھا	ADJ;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
denso	کثیف	denso	کثیف	ADJ;MASC;SG	N;NOM;MASC;SG;3
denso	گھنا	denso	گھنا	ADJ;MASC;SG	
representativas	مثال.	representativo	مثال.	ADJ;FEM;PL	
representativas	عیوضی.	representativo	عیوضیؤ	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
representativas	(	representativo	(	ADJ;FEM;PL	
remoto	idea	remoto	idea	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
remoto	مدّھم	remoto	مدّھم	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
step	کھانچا	step	کھانچا	N	
step	چاپ.	step	چاپ.	N	PROPN;NOM;MASC;SG;3
step	چال	step	چال	N	;MASC;SG;3
distribuidor	قاسم	distribuidor	قاسم	N;MASC;SG	PROPN;NOM;MASC;SG;3
agresivo	جارح	agresivo	جارح	ADJ;MASC;SG	N;NOM;MASC;SG;3
agresivo	جارحانہ(	agresivo	جارحانہ(	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
agresivo	اقدام	agresivo	اقدام	ADJ;MASC;SG	N;NOM;MASC;SG;3
agresivo	ظالم	agresivo	ظالم	ADJ;MASC;SG	N;NOM;MASC;SG;3
agresivo	جابر	agresivo	جابر	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
agresivo	جنگجو	agresivo	جنگجو	ADJ;MASC;SG	N;NOM;MASC;SG;3
phantom	واہمہ.	phantom	واہمہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
phantom	بھوت	phantom	بھوت	N;MASC;SG	PROPN;NOM;MASC;SG;3
phantom	ارواح	phantom	ارواح	N;MASC;SG	PROPN;NOM;MASC;SG;3
phantom	سایہ.	phantom	سایہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
limitación	تحدید.	limitación	تحدید.	N;FEM;SG	PROPN;NOM;MASC;SG;3
limitación	بندش	limitación	بندش	N;FEM;SG	PROPN;NOM;MASC;SG;3
limitación	روک	limitación	روک	N;FEM;SG	V;ACT
limitación	بندش	limitación	بندش	N;FEM;SG	PROPN;NOM;MASC;SG;3
incompleta	ادھورا.	incompleta	ادھورا.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
artesanías	دستکاری	artesanía	دستکاری	N;FEM;PL	N;NOM;MASC;SG;3
agrupados	خوشوں	agrupado	خوشہ	ADJ;MASC;PL;V.PTCP	N;ACC;MASC;PL;3
reparar	پہنچ.	reparar	پہنچ	V;NFIN	
reparar	شہرت	reparar	شہرت	V;NFIN	N;NOM;FEM;SG;3
reparar	چرچا.	reparar	چرچا.	V;NFIN	
