que	att	que	att	PRO	PART
praza	placera	praza	placera	N	V;IMP;FIN;ACT
souben	lärt	souber	lära	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
souben	var	souber	var	V	PRO;INDF;MASC+FEM;SG
souben	hört	souber	höra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
souben	funnen	souber	finna	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
souben	hittad	souber	hittad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
souben	hittat	souber	hitta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
traballamos	arbete	traballar	arbete	V	N;NOM;INDF;NEUT;SG
traballamos	work	traballar	work	V	N;NOM;INDF;MASC+FEM;SG
cambia	ändring	cambiar	ändring	V	N;NOM;INDF;MASC+FEM;SG
cambia	förändring	cambiar	förändring	V	N;NOM;INDF;MASC+FEM;SG
cambia	ändringar	cambiar	ändring	V	N;NOM;INDF;MASC+FEM;PL
cambia	förändringar	cambiar	förändring	V	N;NOM;INDF;MASC+FEM;PL
cambia	skillnad	cambiar	skillnad	V	N;NOM;INDF;MASC+FEM;SG
cambia	skillnaden	cambiar	skillnad	V	N;NOM;DEF;MASC+FEM;SG
cambiou	förändrad	cambiar	förändra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cambiou	ändrat	cambiar	ändra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cambiou	bytt	cambiar	byta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
benvida	välkommen	benvida	välkomm	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
benvida	välkomna	benvida	välkomna	N	V;IMP;FIN;ACT
directamente	höger	directamente	höger	ADV	N;NOM;INDF;MASC+FEM;SG
directamente	rätt	directamente	rätt	ADV	N;NOM;INDF;MASC+FEM;SG
directamente	straight	directamente	straight	ADV	N;NOM;INDF;MASC+FEM;SG
directamente	rak	directamente	rak	ADV	ADJ;NOM;INDF;MASC+FEM;SG
directamente	raka	directamente	rak	ADV	ADJ;NOM;PL
fixera	avklarat	facer	avklara	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fixera	färdig	facer	färdig	V	ADJ;NOM;INDF;MASC+FEM;SG
fixera	made	facer	made	V	N;NOM;INDF;MASC+FEM;SG
fixera	tillverkad	facer	tillverkad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fixera	tillverkade	facer	tillverkad	V	ADJ;NOM;PL;PST;V.PTCP
fixera	tillverkat	facer	tillverkad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fixera	gjorda	facer	göra	V	ADJ;NOM;PL;PST;V.PTCP
seguros	självsäker	seguro	självsäka	N	ADJ;NOM;INDF;MASC+FEM;SG
seguros	säkert	seguro	säker	N	ADV
seguros	säker	seguro	säker	N	ADJ;NOM;INDF;MASC+FEM;SG
seguros	säkra	seguro	säker	N	ADJ;NOM;PL
seguros	visst	seguro	viss	N	ADJ;NOM;INDF;NEUT;SG
sentes	feel	sente	feel	V	N;NOM;INDF;MASC+FEM;SG
sentes	känn	sente	känna	V	N;NOM;INDF;MASC+FEM;SG
sentes	ni	sente	ni	V	PRO;NOM;DEF;MASC+FEM;SG
sentes	dig	sente	du	V	PRO;ACC;DEF;MASC+FEM;SG
sentes	du	sente	du	V	PRO;NOM;DEF;MASC+FEM;SG
sentes	sitt	sente	sig	V	PRO;DEF;NEUT;SG
sentes	sit	sente	sit	V	N;NOM;INDF;NEUT;SG
sentes	är	sente	vara	V	V;IND;PRS;FIN;ACT
sentes	are	sente	are	V	N;NOM;INDF;MASC+FEM;SG
sentes	förlåt	sente	förlåt	V	N;NOM;INDF;NEUT;SG
sentes	ledsen	sente	leds	V	N;NOM;DEF;MASC+FEM;SG
sentado	sittande	sentado	sitta	V	ADJ;NOM;PRS;V.PTCP
sentado	down	sentado	do	V	N;NOM;INDF;MASC+FEM;SG
sentado	neråt	sentado	neråt	V	ADV
sentado	nere	sentado	nere	V	ADV
sentado	nedåt	sentado	nedåt	V	ADV
sentado	ner	sentado	ner	V	ADV
sentado	sitt	sentado	sig	V	PRO;DEF;NEUT;SG
sentado	sit	sentado	sit	V	N;NOM;INDF;NEUT;SG
sentado	var	sentado	var	V	PRO;INDF;MASC+FEM;SG
sentado	lör	sentado	löra	V	N
privado	basse	privado	basse	ADJ	N;NOM;INDF;MASC+FEM;SG
privado	berövats	privado	beröva	ADJ	V;V.CVB;PASS
privado	small	privado	small	ADJ	N;NOM;INDF;NEUT;SG
privado	litet	privado	litet	ADJ	ADV
privado	rådets	privado	råd	ADJ	N;GEN;DEF;NEUT;SG
privado	council	privado	council	ADJ	N
privado	rådet	privado	råd	ADJ	N;NOM;DEF;NEUT;SG
faremos	fabrikat	facer	fabrika	V	N;NOM;INDF;NEUT;SG
faremos	gonna	facer	gonna	V	N;NOM;INDF;MASC+FEM;SG
vouche	ni	vouche	ni	V	PRO;NOM;DEF;MASC+FEM;SG
vouche	dig	vouche	du	V	PRO;ACC;DEF;MASC+FEM;SG
vouche	du	vouche	du	V	PRO;NOM;DEF;MASC+FEM;SG
menor	mindre	menor	lite	ADJ	ADV;CMPR
menor	mindre	menor	lite	ADJ	ADV;CMPR
menor	broder	menor	brod	ADJ	N;NOM;INDF;MASC+FEM;SG
menor	bror	menor	bro	ADJ	N;NOM;INDF;MASC+FEM;SG
menor	mindre	menor	lite	ADJ	ADV;CMPR
menor	minor	menor	mina	ADJ	N;NOM;INDF;MASC+FEM;SG
menor	minst	menor	lite	ADJ	ADV;RL
castelo	schloss	castelo	schloss	N	PROPN;NOM
seguen	de	seguir	de	V	PRO;NOM;DEF;PL
seguen	dom	seguir	de	V	PRO;NOM;DEF;PL
seguen	fortfarande	seguir	fortfarande	V	ADV
seguen	ändå	seguir	ändå	V	ADV
seguen	follow	seguir	follo	V	N
seguen	är	seguir	vara	V	V;IND;PRS;FIN;ACT
seguen	are	seguir	are	V	N;NOM;INDF;MASC+FEM;SG
seguen	keep	seguir	keep	V	N;NOM;INDF;MASC+FEM;SG
comprender	förståelse	comprender	förståelse	V	N;NOM;INDF;MASC+FEM;SG
comprender	förstående	comprender	förstående	V	ADJ;NOM;PRS;V.PTCP
enferma	sjuka	enferma	sjuk	N	ADJ;NOM;PL
enferma	sjuk	enferma	sjuk	N	ADJ;NOM;INDF;MASC+FEM;SG
enferma	hon	enferma	hon	N	PRO;NOM;DEF;MASC+FEM;SG
enferma	she	enferma	she	N	V;IMP;FIN;ACT
enferma	sjuk	enferma	sjuk	N	ADJ;NOM;INDF;MASC+FEM;SG
consigo	hämta	consigo	hämta	PRO	V;IMP;FIN;ACT
consigo	skaffa	consigo	skaffa	PRO	V;IMP;FIN;ACT
consigo	få	consigo	få	PRO	ADJ;NOM;INDF;PL
consigo	get	consigo	ge	PRO	N;NOM;INDF;MASC+FEM;SG
consigo	med	consigo	med	PRO	ADP
consigo	kan	consigo	kunna	PRO	V;IND;PRS;FIN;ACT
consigo	can	consigo	can	PRO	N;NOM;INDF;MASC+FEM;SG
mackie	mackie	mackie	mackie	PROPN	N;NOM;INDF;MASC+FEM;SG
mackie	mack	mackie	mack	PROPN	N;NOM;INDF;MASC+FEM;SG
mackie	ni	mackie	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
mackie	dig	mackie	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
mackie	du	mackie	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
mackie	kniv	mackie	kniv	PROPN	N;NOM;INDF;MASC+FEM;SG
debera	bör	deber	böra	V	V;IND;PRS;FIN;ACT
debera	ska	deber	skola	V	V;IND;PRS;FIN;ACT
will	will	will	will	PROPN	V;IMP;FIN;ACT
will	kommer	will	komma	PROPN	V;IND;PRS;FIN;ACT
feridos	skadade	ferido	skada	N	ADJ;NOM;PL;PST;V.PTCP
feridos	skadad	ferido	skada	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
feridos	sårad	ferido	såra	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
feridos	skadad	ferido	skada	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
feridos	skadade	ferido	skada	N	ADJ;NOM;PL;PST;V.PTCP
feridos	sårade	ferido	såra	N	ADJ;NOM;PL;PST;V.PTCP
salón	levande	salón	levande	N	ADJ;NOM;PRS;V.PTCP
salón	rita	salón	rita	N	V;IMP;FIN;ACT
salón	ritar	salón	rita	N	V;IND;PRS;FIN;ACT
shirin	shirin	shirin	shirin	V	PROPN;NOM
jaime	jaime	jaime	jaime	PROPN	PROPN;NOM
obviamente	kurs	obviamente	kurs	ADV	N;NOM;INDF;MASC+FEM;SG
recibín	got	recibir	got	V	N;NOM;INDF;NEUT;SG
recibín	mottaget	recibir	mottagen	V	N;NOM;DEF;NEUT;SG
recibín	mottagen	recibir	mottag	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
recibín	mottagna	recibir	motta	V	ADJ;NOM;PL;PST;V.PTCP
temo	rädd	temo	rädd	V	ADJ;NOM;INDF;MASC+FEM;SG
temo	fruktan	temo	fruktan	V	N;NOM;INDF;MASC+FEM;SG
temo	skräck	temo	skräck	V	N;NOM;INDF;MASC+FEM;SG
temo	rädsla	temo	rädsla	V	N;NOM;INDF;MASC+FEM;SG
iguais	samma	igual	samma	ADJ	DET;INDF
iguais	detsamma	igual	densamma	ADJ	PRO;DEF;NEUT;SG
iguais	de	igual	de	ADJ	PRO;NOM;DEF;PL
iguais	den	igual	den	ADJ	PRO;DEF;MASC+FEM;SG
iguais	lika	igual	lika	ADJ	ADV
iguais	equal	igual	equal	ADJ	N;NOM;INDF;MASC+FEM;SG
iguais	allt	igual	all	ADJ	PRO;INDF;NEUT;SG
iguais	alla	igual	all	ADJ	PRO;INDF;PL
función	deras	función	de	N	PRO;DEF
función	sina	función	sig	N	PRO;DEF;PL
función	visa	función	visa	N	V;IMP;FIN;ACT
anxo	blev	anxo	bli	N	V;IND;PST;FIN;ACT
anxo	ángel	anxo	ángel	N	PROPN;NOM
estudo	studera	estudo	studera	N	V;IMP;FIN;ACT
estudo	denna	estudo	denna	N	PRO;DEF;MASC+FEM;SG
estudo	detta	estudo	denna	N	PRO;DEF;NEUT;SG
estudo	studerar	estudo	studera	N	V;IND;PRS;FIN;ACT
estudo	studera	estudo	studera	N	V;IMP;FIN;ACT
mediante	de	mediante	de	ADP	PRO;NOM;DEF;PL
mediante	den	mediante	den	ADP	PRO;DEF;MASC+FEM;SG
termos	att	ter	att	N	PART
trátase	ungefär	trátar	ungefär	V	ADV
trátase	ni	trátar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
trátase	dig	trátar	du	V	PRO;ACC;DEF;MASC+FEM;SG
trátase	du	trátar	du	V	PRO;NOM;DEF;MASC+FEM;SG
trátase	denna	trátar	denna	V	PRO;DEF;MASC+FEM;SG
trátase	detta	trátar	denna	V	PRO;DEF;NEUT;SG
produtos	de	produto	de	N	PRO;NOM;DEF;PL
produtos	den	produto	den	N	PRO;DEF;MASC+FEM;SG
agasallo	nuvarande	agasallo	nuvarande	N	ADJ;NOM;PRS;V.PTCP
sucede	going	suceder	going	V	N;NOM;INDF;MASC+FEM;SG
sucede	de	suceder	de	V	PRO;NOM;DEF;PL
sucede	den	suceder	den	V	PRO;DEF;MASC+FEM;SG
sucede	materia	suceder	materi	V	N;NOM;INDF;MASC+FEM;SG
pasan	igenom	pasar	igenom	V	ADP
pasan	genom	pasar	genom	V	ADP
morren	döende	morrer	döende	V	ADJ;NOM;PRS;V.PTCP
morren	die	morrer	du	V	N;NOM;INDF;NEUT;SG
morren	de	morrer	de	V	PRO;NOM;DEF;PL
morren	dom	morrer	de	V	PRO;NOM;DEF;PL
morren	är	morrer	vara	V	V;IND;PRS;FIN;ACT
morren	are	morrer	are	V	N;NOM;INDF;MASC+FEM;SG
recordo	minns	recordo	minnas	N	V;NFIN
recordo	återkalla	recordo	återkalla	N	V;IMP;NFIN;ACT
leste	östra	leste	östra	N	ADJ;NOM;DEF;SG
leste	österut	leste	österut	N	ADV
leste	östra	leste	östra	N	ADJ;NOM;DEF;SG
leste	östlig	leste	östlig	N	ADJ;NOM;INDF;MASC+FEM;SG
ridículo	löjlig	ridículo	löjlig	N	ADJ;NOM;INDF;MASC+FEM;SG
ridículo	löjligt	ridículo	löjlig	N	ADJ;NOM;INDF;NEUT;SG
ridículo	titta	ridículo	titta	N	V;IMP;FIN;ACT
amo	älska	amo	älsk	N	V;IMP;FIN;ACT
amo	älskar	amo	älska	N	V;IND;PRS;FIN;ACT
amo	mäster	amo	mästa	N	PROPN;NOM
impostos	beskatta	imposto	beskatta	N	V;IMP;FIN;ACT
impostos	deras	imposto	de	N	PRO;DEF
impostos	sina	imposto	sig	N	PRO;DEF;PL
ganas	sökes	gano	söka	N	V;IND;PRS;FIN;PASS
ganas	känner	gano	känna	N	V;IND;PRS;FIN;ACT
ganas	känna	gano	känna	N	V;IMP;FIN;ACT
ganas	gilla	gano	gilla	N	V;IMP;FIN;ACT
ganas	gillar	gano	gilla	N	V;IND;PRS;FIN;ACT
ganas	som	gano	som	N	CONJ
ganas	like	gano	like	N	V;IMP;FIN;ACT
ganas	vill	gano	vilja	N	V;IND;PRS;FIN;ACT
ganas	ivrig	gano	ivrig	N	ADJ;NOM;INDF;MASC+FEM;SG
ganas	ivriga	gano	ivrig	N	ADJ;NOM;PL
ganas	angelägen	gano	angelägen	N	ADJ;NOM;INDF;MASC+FEM;SG
darme	give	darme	give	V	N;NOM;INDF;MASC+FEM;SG
darme	ni	darme	ni	V	PRO;NOM;DEF;MASC+FEM;SG
darme	dig	darme	du	V	PRO;ACC;DEF;MASC+FEM;SG
darme	du	darme	du	V	PRO;NOM;DEF;MASC+FEM;SG
darme	ha	darme	ha	V	INTJ
marte	mars	marte	mars	PROPN	N;NOM;INDF;MASC+FEM;SG
vehículo	kliv	vehículo	kliv	N	V;IMP;FIN;ACT
vehículo	ut	vehículo	ut	N	ADV
vehículo	ute	vehículo	ute	N	ADV
benvido	välkommen	benvido	välkomm	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
benvido	välkomna	benvido	välkomna	N	V;IMP;FIN;ACT
benvido	tillbaks	benvido	tillbaks	N	ADV
benvido	tillbaka	benvido	tillbaka	N	ADV
benvido	bakåt	benvido	bakåt	N	ADV
benvido	backa	benvido	backa	N	V;IMP;FIN;ACT
santo	sankt	santo	sankt	ADJ	N;NOM;INDF;MASC+FEM;SG
santo	saint	santo	saint	ADJ	N;NOM;INDF;MASC+FEM;SG
santo	helgon	santo	helgon	ADJ	N;NOM;INDF;NEUT;SG
santo	fy	santo	fy	ADJ	N;NOM;INDF;MASC+FEM;SG
santo	gott	santo	god	ADJ	ADV
santo	bra	santo	bra	ADJ	ADV
guapa	vackra	guapa	vacker	N	ADJ;NOM;PL
guapa	vacker	guapa	vacker	N	ADJ;NOM;INDF;MASC+FEM;SG
guapa	vackert	guapa	vacker	N	ADJ;NOM;INDF;NEUT;SG
guapa	titta	guapa	titta	N	V;IMP;FIN;ACT
guapa	söt	guapa	söta	N	ADJ;NOM;INDF;MASC+FEM;SG
guapa	snyggt	guapa	snygga	N	ADJ;NOM;INDF;NEUT;SG
guapa	trevligt	guapa	trevlig	N	ADJ;NOM;INDF;NEUT;SG
guapa	fint	guapa	fin	N	ADJ;NOM;INDF;NEUT;SG
guapa	fina	guapa	fin	N	ADJ;NOM;PL
guapa	snygg	guapa	snygg	N	ADJ;NOM;INDF;MASC+FEM;SG
guapa	snygga	guapa	snygg	N	ADJ;NOM;PL
guapa	härligt	guapa	härlig	N	ADJ;NOM;INDF;NEUT;SG
guapa	ljuvlig	guapa	ljuvlig	N	ADJ;NOM;INDF;MASC+FEM;SG
guapa	ljuvliga	guapa	ljuvlig	N	ADJ;NOM;PL
guapa	underbart	guapa	underbar	N	ADJ;NOM;INDF;NEUT;SG
guapa	härlig	guapa	härlig	N	ADJ;NOM;INDF;MASC+FEM;SG
guapa	ljuvligt	guapa	ljuvlig	N	ADJ;NOM;INDF;NEUT;SG
guapa	snyggare	guapa	snygg	N	ADJ;NOM;CMPR
guapa	vackrare	guapa	vackrare	N	ADJ;NOM;CMPR
guapa	sötare	guapa	söta	N	ADJ;NOM;CMPR
guapa	söt	guapa	söta	N	ADJ;NOM;INDF;MASC+FEM;SG
guapa	söta	guapa	söta	N	ADJ;NOM;PL
oes	vad	o	vad	ADV	PRO;INDF;NEUT;SG
oes	ni	o	ni	ADV	PRO;NOM;DEF;MASC+FEM;SG
oes	dig	o	du	ADV	PRO;ACC;DEF;MASC+FEM;SG
oes	du	o	du	ADV	PRO;NOM;DEF;MASC+FEM;SG
oes	hör	o	höra	ADV	V;IND;PRS;FIN;ACT
oes	höra	o	höra	ADV	V;IMP;FIN;ACT
oes	tjena	o	tjena	ADV	V;IMP;FIN;ACT
oes	hej	o	hej	ADV	N;NOM;INDF;MASC+FEM;SG
agarde	minuten	agardar	minut	V	N;NOM;DEF;MASC+FEM;SG
agarde	minut	agardar	minut	V	N;NOM;INDF;MASC+FEM;SG
agarde	bara	agardar	bara	V	ADV
agarde	håll	agardar	håll	V	N;NOM;INDF;NEUT;SG
veñan	come	vir	come	V	N;NOM;INDF;MASC+FEM;SG
veñan	få	vir	få	V	ADJ;NOM;INDF;PL
veñan	get	vir	ge	V	N;NOM;INDF;MASC+FEM;SG
veñan	dem	vir	de	V	PRO;ACC;DEF;PL
veñan	dom	vir	de	V	PRO;NOM;DEF;PL
veñan	här	vir	här	V	ADV
veñan	de	vir	de	V	PRO;NOM;DEF;PL
veñan	dom	vir	de	V	PRO;NOM;DEF;PL
maría	maria	maría	maria	N	PROPN;NOM
maría	marie	maría	marie	N	PROPN;NOM
maría	mary	maría	mary	N	PROPN;NOM
maría	maria	maría	maria	N	PROPN;NOM
desculpa	ursäkta	desculpa	ursäkta	N	V;IMP;FIN;ACT
desculpa	sorry	desculpa	sorry	N	V;IMP;FIN;ACT
desculpa	beklagar	desculpa	beklaga	N	V;IND;PRS;FIN;ACT
acontecer	going	acontecer	going	V	N;NOM;INDF;MASC+FEM;SG
líder	de	líder	de	N	PRO;NOM;DEF;PL
líder	den	líder	den	N	PRO;DEF;MASC+FEM;SG
paciente	tålmodiga	paciente	tålmodig	N	ADJ;NOM;PL
aberto	öppna	abrir	öppen	V	ADJ;NOM;PL
aberto	open	abrir	open	V	PROPN;NOM
aberto	öppet	abrir	öppen	V	ADV
aberto	öppen	abrir	öppen	V	ADJ;NOM;INDF;MASC+FEM;SG
toca	hits	toca	hits	V	N;NOM;INDF;MASC+FEM;PL
toca	pjäser	toca	pjäsa	V	N;NOM;INDF;MASC+FEM;PL
toca	pjäs	toca	pjäs	V	N;NOM;INDF;MASC+FEM;SG
toca	play	toca	play	V	N;NOM;INDF;MASC+FEM;SG
consciente	medvetet	consciente	medvetet	ADJ	N;NOM;DEF;NEUT;SG
consciente	medvetet	consciente	medvetet	ADJ	N;NOM;DEF;NEUT;SG
consciente	vänligen	consciente	vänligen	ADJ	ADV
recoller	pick	recoller	på	V	N;NOM;INDF;NEUT;SG
cincuenta	fifty	cincuenta	fifty	NUM	N;NOM;INDF;MASC+FEM;SG
civís	civila	civir	civil	N	ADJ;NOM;PL
civís	civil	civir	civil	N	ADJ;NOM;INDF;MASC+FEM;SG
civís	civilt	civir	civil	N	ADJ;NOM;INDF;NEUT;SG
civís	civila	civir	civil	N	ADJ;NOM;PL
cortar	cut	cortar	cut	V	N;NOM;INDF;MASC+FEM;SG
cortar	klippt	cortar	klippa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cortar	styckning	cortar	styckning	V	N;NOM;INDF;MASC+FEM;SG
traballaba	fungerande	traballar	fungerande	V	ADJ;NOM;PRS;V.PTCP
traballaba	var	traballar	var	V	PRO;INDF;MASC+FEM;SG
traballaba	begagnad	traballar	begagnad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
traballaba	begagnade	traballar	begagnad	V	ADJ;NOM;PL;PST;V.PTCP
familiar	familjen	familiar	familj	ADJ	N;NOM;DEF;MASC+FEM;SG
familiar	familj	familiar	familj	ADJ	N;NOM;INDF;MASC+FEM;SG
familiar	family	familiar	family	ADJ	N;NOM;INDF;NEUT;SG
familiar	släkt	familiar	släkt	ADJ	N;NOM;INDF;MASC+FEM;SG
nestas	dessa	nestos	denna	PROPN	PRO;DEF;PL
nestas	denna	nestos	denna	PROPN	PRO;DEF;MASC+FEM;SG
nestas	detta	nestos	denna	PROPN	PRO;DEF;NEUT;SG
nestas	dessa	nestos	denna	PROPN	PRO;DEF;PL
dixéronme	de	dixéronme	de	V	PRO;NOM;DEF;PL
dixéronme	dom	dixéronme	de	V	PRO;NOM;DEF;PL
dixéronme	berättat	dixéronme	berätta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dixéronme	var	dixéronme	var	V	PRO;INDF;MASC+FEM;SG
dixéronme	sagda	dixéronme	sagda	V	ADJ;NOM;PL;PST;V.PTCP
deberíamos	bör	deber	böra	V	V;IND;PRS;FIN;ACT
deberíamos	ska	deber	skola	V	V;IND;PRS;FIN;ACT
obter	få	obter	få	V	ADJ;NOM;INDF;PL
obter	get	obter	ge	V	N;NOM;INDF;MASC+FEM;SG
obter	för	obter	för	V	ADP
unidade	de	unidade	de	N	PRO;NOM;DEF;PL
unidade	den	unidade	den	N	PRO;DEF;MASC+FEM;SG
peso	de	peso	de	N	PRO;NOM;DEF;PL
peso	den	peso	den	N	PRO;DEF;MASC+FEM;SG
falaba	var	falar	var	V	PRO;INDF;MASC+FEM;SG
falaba	talande	falar	tala	V	ADJ;NOM;PRS;V.PTCP
falaba	ungefär	falar	ungefär	V	ADV
falaba	pratat	falar	prata	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
onda	see	onda	see	N	V;IMP;FIN;ACT
onda	se	onda	se	N	V;IMP;FIN;ACT
onda	de	onda	de	N	PRO;NOM;DEF;PL
onda	den	onda	den	N	PRO;DEF;MASC+FEM;SG
onda	vinka	onda	vinken	N	V;IMP;FIN;ACT
onda	åkte	onda	åka	N	V;IMP;PST;FIN;ACT
onda	gick	onda	gå	N	V;IND;PST;FIN;ACT
feita	made	facer	made	V	N;NOM;INDF;MASC+FEM;SG
feita	tillverkad	facer	tillverkad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
feita	tillverkade	facer	tillverkad	V	ADJ;NOM;PL;PST;V.PTCP
feita	tillverkat	facer	tillverkad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
feita	gjorda	facer	göra	V	ADJ;NOM;PL;PST;V.PTCP
militares	militära	militar	militär	V	ADJ;NOM;PL
militares	militären	militar	militär	V	N;NOM;DEF;MASC+FEM;SG
militares	militär	militar	militär	V	N;NOM;INDF;MASC+FEM;SG
militares	militärt	militar	militär	V	ADJ;NOM;INDF;NEUT;SG
militares	militärer	militar	militär	V	N;NOM;INDF;MASC+FEM;PL
militares	arméns	militar	arm	V	N;GEN;INDF;MASC+FEM;SG
militares	arme	militar	arm	V	N;NOM;INDF;MASC+FEM;SG
militares	armén	militar	arm	V	N;NOM;DEF;MASC+FEM;SG
militares	army	militar	army	V	N;NOM;INDF;MASC+FEM;SG
militares	armé	militar	arm	V	N;NOM;INDF;MASC+FEM;SG
militares	karlar	militar	karla	V	N;NOM;INDF;MASC+FEM;PL
militares	män	militar	man	V	N;NOM;INDF;MASC+FEM;PL
militares	manskap	militar	manskap	V	N;NOM;INDF;NEUT;SG
militares	de	militar	de	V	PRO;NOM;DEF;PL
militares	den	militar	den	V	PRO;DEF;MASC+FEM;SG
responder	svar	responder	svar	V	N;NOM;INDF;NEUT;SG
responder	tillbaks	responder	tillbaks	V	ADV
responder	tillbaka	responder	tillbaka	V	ADV
responder	bakåt	responder	bakåt	V	ADV
responder	rygg	responder	rygg	V	N;NOM;INDF;MASC+FEM;SG
lavar	tvättning	lavar	tvättning	V	N;NOM;INDF;MASC+FEM;SG
lavar	tvätt	lavar	tvätt	V	N;NOM;INDF;MASC+FEM;SG
lavar	wash	lavar	wash	V	N;NOM;INDF;MASC+FEM;SG
lavar	och	lavar	och	V	CONJ
lavar	tvättstuga	lavar	tvättstug	V	N;NOM;INDF;MASC+FEM;SG
lavar	tvätt	lavar	tvätt	V	N;NOM;INDF;MASC+FEM;SG
avións	de	avión	de	N	PRO;NOM;DEF;PL
avións	dom	avión	de	N	PRO;NOM;DEF;PL
sentimento	känner	sentimento	känna	N	V;IND;PRS;FIN;ACT
sentimento	känna	sentimento	känna	N	V;IMP;FIN;ACT
ensinar	ni	ensinar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
ensinar	dig	ensinar	du	V	PRO;ACC;DEF;MASC+FEM;SG
ensinar	du	ensinar	du	V	PRO;NOM;DEF;MASC+FEM;SG
ensinar	show	ensinar	show	V	N;NOM;INDF;MASC+FEM;SG
ensinar	undervisning	ensinar	undervisning	V	N;NOM;INDF;MASC+FEM;SG
poña	uppsättningar	poñer	uppsättning	V	N;NOM;INDF;MASC+FEM;PL
poña	set	poñer	se	V	N;NOM;INDF;NEUT;SG
poña	satser	poñer	sats	V	N;NOM;INDF;MASC+FEM;PL
sam	sam	sam	sam	PROPN	N;NOM;INDF;MASC+FEM;SG
pide	för	pedir	för	V	ADP
pide	ask	pedir	ask	V	N;NOM;INDF;MASC+FEM;SG
pide	fråga	pedir	fråga	V	N;NOM;INDF;MASC+FEM;SG
piso	platt	piso	platt	N	ADV
piso	har	piso	ha	N	V;IND;PRS;FIN;ACT
piso	ha	piso	ha	N	INTJ
espere	tills	esperar	tills	V	ADV
praia	de	praia	de	N	PRO;NOM;DEF;PL
praia	den	praia	den	N	PRO;DEF;MASC+FEM;SG
anna	anna	anna	anna	PROPN	PROPN;NOM
cigarro	röker	cigarro	röka	N	V;IND;PRS;FIN;ACT
cigarro	röka	cigarro	röka	N	V;IMP;NFIN;ACT
robb	robb	robb	robb	PROPN	PROPN;NOM
medicina	medicinska	medicina	medicinsk	N	ADJ;NOM;PL
medicina	medicinsk	medicina	medicinsk	N	ADJ;NOM;INDF;MASC+FEM;SG
medicina	medicinskt	medicina	medicinsk	N	ADJ;NOM;INDF;NEUT;SG
partida	avresa	partida	avresa	N	V;IMP;FIN;ACT
paixón	passionerade	paixón	passionera	N	ADJ;NOM;PL;PST;V.PTCP
paixón	passionerad	paixón	passionerad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
paixón	passionerat	paixón	passionera	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
programas	visar	programa	visa	N	V;IND;PRS;FIN;ACT
programas	över	programa	över	N	ADP
programas	och	programa	och	N	CONJ
mellorar	bättre	mellorar	bra	V	ADJ;NOM;CMPR
mellorar	duktiga	mellorar	duktig	V	ADJ;NOM;PL
mellorar	god	mellorar	god	V	ADJ;NOM;INDF;MASC+FEM;SG
mellorar	duktig	mellorar	duktig	V	ADJ;NOM;INDF;MASC+FEM;SG
mellorar	gott	mellorar	god	V	ADV
mellorar	bra	mellorar	bra	V	ADV
mellorar	fabrikat	mellorar	fabrika	V	N;NOM;INDF;NEUT;SG
mellorar	kan	mellorar	kunna	V	V;IND;PRS;FIN;ACT
mellorar	can	mellorar	can	V	N;NOM;INDF;MASC+FEM;SG
mellorar	någon	mellorar	någon	V	PRO;INDF;MASC+FEM;SG
asia	asien	asia	asie	PROPN	PROPN;NOM
asia	asia	asia	asia	PROPN	N;NOM;INDF;NEUT;SG
distintos	annorlunda	distinto	annorlunda	ADJ	ADV
