kupfer	kobber	küpfen	kobber	ADJ	N;INDF;MASC+FEM;PL
akademische	akademisk	akademisch	akademisk	ADJ;NOM;FEM;PL	ADV
gelehrten	akademikere	gelehrt	akademiker	ADJ;PL	N;INDF;MASC+FEM;PL
gelehrten	lærd	gelehrt	lærd	ADJ;PL	ADJ;INDF;MASC+FEM;SG
mine	mit	mine	min		DET;NEUT;SG;1
mine	mine	mine	mine		N;INDF;MASC+FEM;SG
mine	min	mine	min		DET;MASC+FEM;SG;1
überleben	overlevelsen	überleben	overlevelse	V;NFIN	N;DEF;MASC+FEM;SG
überleben	overlevelse	überleben	overlevelse	V;NFIN	N;INDF;MASC+FEM;SG
école	école	école	école	PROPN;NOM;MASC;SG	
école	ecole	école	ecole	PROPN;NOM;MASC;SG	
anpassung	tilpasninger	anpassung	tilpasning	N;NOM;FEM;SG	N;INDF;MASC+FEM;PL
anpassung	justeringer	anpassung	justering	N;NOM;FEM;SG	N;INDF;MASC+FEM;PL
flach	lejlighed	flach	lejlighed	ADJ	N;INDF;MASC+FEM;SG
flach	fladt	flach	fladt	ADJ	ADV
entwickler	udviklere	entwickl	udvikler		N;INDF;MASC+FEM;PL
entwickler	udvikler	entwickl	udvikel		V;IND;PRS;FIN;ACT
schwedisch	svensker	schwedisch	svensker	ADJ	N;INDF;MASC+FEM;SG
schwedisch	svensk	schwedisch	svensk	ADJ	N;INDF;NEUT;SG
kostenlos	freeware	kostenlos	freeware	ADJ	N;INDF;SG
kostenlos	frit	kostenlos	frit	ADJ	ADV
kostenlos	free	kostenlos	free	ADJ	
kostenlos	gratis	kostenlos	gratis	ADJ	ADV
under	under	under	under		ADV
individuen	privatpersoner	individuen	privatperson		N;INDF;MASC+FEM;PL
individuen	enkeltpersoner	individuen	enkeltperson		N;INDF;MASC+FEM;PL
individuen	individer	individuen	individ		N;INDF;MASC+FEM;PL
tausende	tusindvis	tausende	tusindvis	N;NOM;FEM;PL	ADV
anwesenheit	fremmøde	anwesenheit	fremmøde	ADJ	N;INDF;NEUT;SG
anwesenheit	tilstedeværelse	anwesenheit	tilstedeværelse	ADJ	N;INDF;MASC+FEM;SG
anwesenheit	deltagelse	anwesenheit	deltagelse	ADJ	N;INDF;MASC+FEM;SG
anwesenheit	forekomst	anwesenheit	forekomst	ADJ	N;INDF;MASC+FEM;SG
anwesenheit	nærvær	anwesenheit	nærvær	ADJ	N;INDF;MASC+FEM;SG
anwesenheit	tilstedeværelse	anwesenheit	tilstedeværelse	ADJ	N;INDF;MASC+FEM;SG
anwesenheit	nærværelse	anwesenheit	nærværelse	ADJ	N;INDF;MASC+FEM;SG
anwesenheit	overværelse	anwesenheit	overværelse	ADJ	V;PST;V.PTCP
liedern	sange	liedern	sang	V;NFIN	N;INDF;MASC+FEM;PL
israelischen	israelsk	israelisch	israelsk	ADJ;PL	ADJ;INDF;SG
israelischen	israelere	israelisch	israelere	ADJ;PL	N;INDF;MASC+FEM;PL
freude	fryd	freude	fryd		N;INDF;MASC+FEM;SG
freude	glæde	freude	glæde		N;INDF;MASC+FEM;SG
freude	livsglæde	freude	livsglæde		N;INDF;MASC+FEM;SG
freude	joy	freude	joy		
freude	lykken	freude	lykke		N;DEF;MASC+FEM;SG
freude	glæde	freude	glæde		N;INDF;MASC+FEM;SG
freude	lykke	freude	lykke		N;INDF;MASC+FEM;SG
freude	nydelse	freude	nydelse		N;INDF;MASC+FEM;SG
freude	fornøjelse	freude	fornøjelse		N;INDF;MASC+FEM;SG
rotterdam	rotterdam	rotterdam	rotterdam	PROPN	N;INDF;MASC+FEM;SG
effekte	virkning	effekt	virkning	N;NOM;PL	N;INDF;MASC+FEM;SG
effekte	retsvirkning	effekt	retsvirkning	N;NOM;PL	N;INDF;MASC+FEM;SG
effekte	virkningen	effekt	virkning	N;NOM;PL	N;DEF;MASC+FEM;SG
effekte	effekt	effekt	effekt	N;NOM;PL	N;INDF;MASC+FEM;SG
gletscher	gletsjer	gletsch	gletsj		N;INDF;MASC+FEM;SG
gletscher	gletsjere	gletsch	gletsjere		N;INDF;NEUT;PL
indische	indianer	indisch	indiane	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
indische	inder	indisch	inder	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
indische	indisk	indisch	indisk	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
indische	indian	indisch	indian	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
bekämpfung	bekæmpe	bekämpfung	bekæmpe	N;SG	V;NFIN;ACT
erzähler	historiefortæller	erzähler	historiefortælle	ADJ	N;INDF;MASC+FEM;SG
essay	essay	essey	essay		N;INDF;NEUT;SG
essay	essays	essey	essay		N;INDF;NEUT;SG
essay	stile	essey	stile		N;INDF;MASC+FEM;PL
operationen	transaktioner	operation	transaktion	V;NFIN	N;INDF;MASC+FEM;PL
operationen	operationer	operation	operation	V;NFIN	N;INDF;MASC+FEM;PL
operationen	operation	operation	operation	V;NFIN	N;INDF;MASC+FEM;SG
operationen	kirurgi	operation	kirurgi	V;NFIN	N;INDF;MASC+FEM;SG
haute	haute	hauten	haute		N;INDF;MASC+FEM;SG
stetig	støt	stetig	støt	ADJ	N;INDF;NEUT;SG
stetig	støt	stetig	støt	ADJ	N;INDF;NEUT;SG
homburg	filthat	homburg	filthætte	PROPN;NOM;MASC;SG	N;INDF;NEUT;SG
montana	montana	montana	montana	PROPN;NOM;SG	
kontinuierlich	kontinuerligt	kontinuierlich	kontinuerligt	ADJ	ADV
kontinuierlich	uafbrudt	kontinuierlich	uafbrudt	ADJ	ADV
kontinuierlich	kontinuerligt	kontinuierlich	kontinuerligt	ADJ	ADV
kontinuierlich	kontinuert	kontinuierlich	kontinuert	ADJ	N;INDF;MASC+FEM;SG
wayne	wayne	waynen	wayne	PROPN;NOM;MASC;SG	
gleise	sporer	gleis	spore	N	V;IND;PRS;FIN;ACT
dessau	dessau	dessau	dessau		
erobert	erobrer	erobern	erobrer	V;V.PTCP	N;INDF;MASC+FEM;SG
erobert	erobrer	erobern	erobrer	V;V.PTCP	N;INDF;MASC+FEM;SG
verwundet	såret	verwunden	sår	V;V.PTCP	N;DEF;NEUT;SG
klöster	klostret	klöst	klostret	ADJ	N;DEF;NEUT;SG
klöster	kloster	klöst	kloste	ADJ	N;INDF;NEUT;SG
klöster	klosteret	klöst	klostere	ADJ	N;DEF;NEUT;SG
klöster	klostre	klöst	kloster	ADJ	N;INDF;MASC+FEM;PL
kaiserin	kejserinden	kaiserin	kejserinde	PROPN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
kaiserin	kejserinde	kaiserin	kejserinde	PROPN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
meier	meier	meier	meie	PROPN;NOM;MASC;SG	
soundtrack	soundtrack	soundtrack	soundtrack	PROPN	N;INDF;NEUT;SG
morris	morris	morris	morris	PROPN;NOM;MASC;SG	
gertrud	gertrude	gertrude	gertrude	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
malte	malte	malen	male	V;IND;SG;3;PST;FIN	N;INDF;MASC+FEM;SG
hitlers	hitler	hitlers	hitle	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
pkw	automobiler	pkw	automobil		N;INDF;MASC+FEM;SG
pkw	biler	pkw	bil		N;INDF;MASC+FEM;PL
pkw	automobiler	pkw	automobil		N;INDF;MASC+FEM;SG
pkw	biler	pkw	bil		N;INDF;MASC+FEM;PL
pkw	bilen	pkw	bil		N;DEF;MASC+FEM;SG
pkw	bil	pkw	bil		N;INDF;MASC+FEM;SG
pkw	car	pkw	car		
größen	størrelser	groß	størrelse	V;NFIN	N;INDF;MASC+FEM;PL
geographischen	geografisk	geographisch	geografisk	ADJ;NOM;PL	ADV
dnb	dnb	dnb	dnb	;SG	N;INDF;NEUT;SG
öffnung	blænde	öffnung	blænde	ADJ;SG	N;INDF;MASC+FEM;SG
öffnung	åbenhed	öffnung	åbenhed	ADJ;SG	N;INDF;MASC+FEM;SG
öffnung	åbning	öffnung	åbning	ADJ;SG	N;INDF;MASC+FEM;SG
öffnung	åbner	öffnung	åbne	ADJ;SG	V;IND;PRS;FIN;ACT
petra	petra	petra	petra	PROPN;NOM;FEM;SG	
lateinisch	latin	lateinisch	latin	ADJ	
geschlossene	vedlagt	geschlossen	vedlægge	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
geschlossene	indesluttet	geschlossen	indeslutte	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
geschlossene	lukkede	geschlossen	lukke	ADJ;NOM;FEM;PL	V;PL;PST;V.PTCP
geschlossene	lukket	geschlossen	lukke	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
lebensmittel	levnedsmidler	lebensmittel	levnedsmiddel		N;INDF;MASC+FEM;PL
lebensmittel	mad	lebensmittel	mad		N;INDF;MASC+FEM;SG
lebensmittel	fødevarer	lebensmittel	fødevare		N;INDF;MASC+FEM;PL
lebensmittel	fødevarer	lebensmittel	fødevare		N;INDF;MASC+FEM;PL
lebensmittel	dagligvarer	lebensmittel	dagligvare		N;INDF;MASC+FEM;PL
lebensmittel	levnedsmidler	lebensmittel	levnedsmiddel		N;INDF;MASC+FEM;PL
lebensmittel	fødevarer	lebensmittel	fødevare		N;INDF;MASC+FEM;PL
objektiv	linse	objektiv	linse	ADJ	N;INDF;MASC+FEM;SG
objektiv	linsen	objektiv	lins	ADJ	N;DEF;MASC+FEM;SG
objektiv	mål	objektiv	mål	ADJ	N;INDF;NEUT;SG
objektiv	formål	objektiv	formål	ADJ	N;INDF;NEUT;SG
objektiv	objektiv	objektiv	objektiv	ADJ	N;INDF;MASC+FEM;SG
objektiv	målsætning	objektiv	målsætning	ADJ	N;INDF;MASC+FEM;SG
objektiv	linser	objektiv	linse	ADJ	N;INDF;MASC+FEM;PL
objektiv	sagligt	objektiv	sagligt	ADJ	ADV
objektiv	objektivt	objektiv	objektiv	ADJ	ADV
personenverkehr	passagerer	personenverkehr	passager	ADJ	N;INDF;MASC+FEM;PL
personenverkehr	passager	personenverkehr	passager	ADJ	N;INDF;MASC+FEM;SG
personenverkehr	passageren	personenverkehr	passager	ADJ	N;DEF;MASC+FEM;SG
personenverkehr	passagerernes	personenverkehr	passager	ADJ	N;GEN;DEF;MASC+FEM;PL
geometrie	geometri	geometrie	geometri		N;INDF;MASC+FEM;SG
geometrie	geometrisk	geometrie	geometrisk		ADJ;INDF;SG
geometrie	geometriske	geometrie	geometrisk		ADJ;PL
bosnien	bosnien	bosneinen	bosni	PROPN;NOM;SG	N;DEF;MASC+FEM;SG
now	nu	now	nu	PROPN	ADV
zerstörer	destroyere	zerstörer	destroyere		N;INDF;MASC+FEM;PL
zerstörer	ødelægger	zerstörer	ødelægge		V;IND;PRS;FIN;ACT
zerstörer	destroyer	zerstörer	destroye		N;INDF;MASC+FEM;SG
wright	wright	wright	wright	PROPN;NOM;SG	
sergei	sergei	sergei	sergei	PROPN;NOM;MASC;SG	
sergei	sergej	sergei	sergej	PROPN;NOM;MASC;SG	
bonner	bonner	bonn	bonne	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
wohnsitz	resident	wohnsitz	resident	ADJ	N;INDF;MASC+FEM;SG
wohnsitz	beboer	wohnsitz	beboer	ADJ	N;INDF;MASC+FEM;SG
wohnsitz	bosat	wohnsitz	bosat	ADJ	V;INDF;SG;PST;V.PTCP
wohnsitz	opholdssted	wohnsitz	opholdssted	ADJ	N;INDF;NEUT;SG
wohnsitz	ophold	wohnsitz	ophold	ADJ	N;INDF;NEUT;SG
wohnsitz	bopæl	wohnsitz	bopæl	ADJ	N;INDF;MASC+FEM;SG
wohnsitz	bolig	wohnsitz	bolig	ADJ	N;INDF;MASC+FEM;SG
wohnsitz	bopæl	wohnsitz	bopæl	ADJ	N;INDF;MASC+FEM;SG
alpha	alpha	alpha	alpha		
alpha	alfa	alpha	alfa		
berkeley	berkeley	berkeley	berkeley	PROPN;NOM;SG	
schnee	snefald	schnen	snefald		N;INDF;NEUT;SG
schnee	sne	schnen	sne		N;INDF;MASC+FEM;SG
schnee	vinterdæk	schnen	vinterdæk		N;INDF;MASC+FEM;PL
gerald	gerald	gerald	gerald	PROPN;NOM;MASC;SG	
angel	engel	angel	engel	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
angel	angel	angel	angel	PROPN;NOM;MASC;SG	
vorgeschichte	baggrund	vorgeschicht	baggrund	ADJ;NOM;SG	N;INDF;MASC+FEM;SG
vorgeschichte	baggrunden	vorgeschicht	baggrund	ADJ;NOM;SG	N;DEF;MASC+FEM;SG
hartmut	doreen	hartmun	dore	PROPN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
hartmut	hartmut	hartmun	hartmut	PROPN;NOM;MASC;SG	
funk	funk	funk	funk	ADJ	N;INDF;MASC+FEM;SG
herrmann	herrmann	herrmann	herrmann	PROPN;NOM;SG	
troll	trold	troll	trold	PROPN;SG	N;INDF;MASC+FEM;SG
troll	trolde	troll	trolde	PROPN;SG	N;INDF;MASC+FEM;PL
mythos	myter	mythos	myte		N;INDF;MASC+FEM;PL
mythos	myte	mythos	myte		N;INDF;MASC+FEM;SG
mythos	myten	mythos	myte		N;DEF;MASC+FEM;SG
schumacher	schumacher	schumach	schumacher	ADJ	N;INDF;MASC+FEM;SG
schmalen	slim	schmal	slim	ADJ	N;INDF;MASC+FEM;SG
stausee	dam	stausen	dam	N;SG	
tenor	tenor	tenor	tenor		N;INDF;MASC+FEM;SG
befehlshaber	kommandant	befehlshaber	kommandant		N;INDF;MASC+FEM;SG
befehlshaber	kommandør	befehlshaber	kommandør		N;INDF;MASC+FEM;SG
befehlshaber	øverstbefalende	befehlshaber	øverstbefalende		ADJ
befehlshaber	kommandant	befehlshaber	kommandant		N;INDF;MASC+FEM;SG
befehlshaber	commander	befehlshaber	commande		N;INDF;MASC+FEM;SG
sin	synder	sin	synde		N;INDF;MASC+FEM;PL
sin	synd	sin	synd		ADJ
designer	designere	designer	designere	ADJ	N;INDF;MASC+FEM;PL
designer	designer	designer	designe	ADJ	N;INDF;MASC+FEM;SG
möge	may	mögen	may	V;SBJV;SG;3;PRS;FIN	
möge	maj	mögen	maj	V;SBJV;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
möge	kan	mögen	kunne	V;SBJV;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
verstand	sind	verstehen	sind		N;INDF;NEUT;SG
verstand	mind	verstehen	mind		
verstand	sindet	verstehen	sinde		N;DEF;NEUT;SG
verstand	sind	verstehen	sind		N;INDF;NEUT;SG
türen	gates	türen	gate	V;NFIN	N;INDF;MASC+FEM;SG
türen	porte	türen	porte	V;NFIN	N;INDF;MASC+FEM;PL
türen	portene	türen	port	V;NFIN	N;DEF;MASC+FEM;PL
türen	dørene	türen	dør	V;NFIN	N;DEF;NEUT;PL
türen	døre	türen	dør	V;NFIN	N;INDF;MASC+FEM;PL
valentin	valentin	valentin	valentin	PROPN	N;INDF;MASC+FEM;SG
valentin	valentin	valentin	valentin	PROPN	N;INDF;MASC+FEM;SG
valentin	valentinsdag	valentin	valentinsdag	PROPN	N;INDF;MASC+FEM;SG
valentin	valentine	valentin	valentine	PROPN	N;INDF;MASC+FEM;SG
brandt	brandt	branden	brandt	PROPN	N;INDF;NEUT;SG
oklahoma	oklahoma	oklahoma	oklahoma	PROPN;NOM;SG	
ignoriert	ignorér	ignorieren	ignorér	V;V.PTCP	N;INDF;MASC+FEM;PL
überwachung	overvåge	überwachung	overvåge	N;SG	V;NFIN;ACT
überwachung	overvåg	überwachung	overvåg	N;SG	V;IMP
chinesisch	sino	chinesisch	sino	ADJ	N;INDF;NEUT;SG
chinesisch	kinesere	chinesisch	kinesere	ADJ	N;INDF;MASC+FEM;PL
chinesisch	kineser	chinesisch	kineser	ADJ	N;INDF;MASC+FEM;SG
chinesisch	kineserne	chinesisch	kineser	ADJ	N;DEF;MASC+FEM;PL
gerechtigkeit	justice	gerechtigkeit	justic	PROPN	
gerechtigkeit	justitsministeriet	gerechtigkeit	justitsministerium	PROPN	N;DEF;NEUT;SG
gerechtigkeit	retfærdighed	gerechtigkeit	retfærdighed	PROPN	N;INDF;MASC+FEM;SG
gerechtigkeit	rimelighed	gerechtigkeit	rimelighed	PROPN	N;INDF;MASC+FEM;SG
gerechtigkeit	retfærdighed	gerechtigkeit	retfærdighed	PROPN	N;INDF;MASC+FEM;SG
gerechtigkeit	fairness	gerechtigkeit	fairness	PROPN	N;INDF;MASC+FEM;SG
gerechtigkeit	egenkapital	gerechtigkeit	egenkapital	PROPN	N;INDF;MASC+FEM;SG
gerechtigkeit	rimelighed	gerechtigkeit	rimelighed	PROPN	N;INDF;MASC+FEM;SG
folglich	derfor	folglich	derfor	ADJ	ADV
folglich	deraf	folglich	deraf	ADJ	ADV
folglich	følgelig	folglich	følgelig	ADJ	ADV
folglich	derfor	folglich	derfor	ADJ	ADV
bett	senge	bett	senge		N;INDF;NEUT;PL
bett	køje	bett	køje		N;INDF;MASC+FEM;SG
bett	sengen	bett	seng		N;DEF;MASC+FEM;SG
bett	seng	bett	seng		N;INDF;MASC+FEM;SG
vorarlberg	vorarlberg	vorarlberg	vorarlberg	PROPN	
verlangen	ønske	verlangen	ønske	V;NFIN	N;INDF;NEUT;SG
verlangen	begær	verlangen	begær	V;NFIN	N;INDF;NEUT;SG
verlangen	lyst	verlangen	lyst	V;NFIN	N;INDF;MASC+FEM;SG
verlangen	krævende	verlangen	krævende	V;NFIN	ADJ
verlangen	trangen	verlangen	trange	V;NFIN	N;DEF;MASC+FEM;SG
verlangen	begær	verlangen	begær	V;NFIN	N;INDF;NEUT;SG
verlangen	trang	verlangen	trang	V;NFIN	N;INDF;MASC+FEM;SG
schreibe	skriv	schreibe	skrive	V;IND;SG;3;PRS;FIN	V;IMP
schreibe	skrivning	schreibe	skrivning	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
schreibe	brænding	schreibe	brænding	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
dynamo	dynamo	dynamo	dynamo	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
drehen	twist	drehen	twist	V;NFIN	N;INDF;NEUT;SG
drehen	drejning	drehen	drejning	V;NFIN	N;INDF;MASC+FEM;SG
drehen	drejning	drehen	drejning	V;NFIN	N;INDF;MASC+FEM;SG
drehen	rotation	drehen	rotation	V;NFIN	N;INDF;MASC+FEM;SG
dazwischen	mellem	dazwischen	mellem	ADV	ADP
venezuela	venezuela	venezuela	venezuela	PROPN;NOM;NEUT;SG	
experiment	eksperiment	experiment	eksperiment	ADJ	N;INDF;NEUT;SG
experiment	eksperimentere	experiment	eksperimentere	ADJ	V;NFIN;ACT
experiment	forsøg	experiment	forsøg	ADJ	N;INDF;NEUT;SG
experiment	eksperimentet	experiment	eksperiment	ADJ	N;DEF;NEUT;SG
experiment	eksperimenter	experiment	eksperiment	ADJ	N;INDF;MASC+FEM;PL
astronom	astronomer	astronom	astronom	PROPN	N;INDF;MASC+FEM;PL
astronom	astronom	astronom	astronom	PROPN	N;INDF;MASC+FEM;SG
reinbek	reinbek	reinbek	reinbek	PROPN;NOM;MASC;SG	
nina	nina	nina	nina	PROPN;NOM;FEM;SG	
theoretische	teoretisk	theoretisch	teoretisk	ADJ;NOM;FEM;PL	ADV
ingrid	ingrid	ingrid	ingrid	PROPN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
industriellen	industrielt	industriell	industrielt	ADJ;PL	ADJ;INDF;NEUT;SG
krüger	kruger	krüg	kruge	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
krüger	krüger	krüg	kroge	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
krüger	krueger	krüg	kruege	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
gerichtet	stilet	richten	stil	V;V.PTCP	ADJ;INDF;SG
rechtswissenschaft	jura	rechtswissenschaft	jura	ADJ	N;INDF;MASC+FEM;SG
rechtswissenschaft	lovgivning	rechtswissenschaft	lovgivning	ADJ	N;INDF;MASC+FEM;SG
rechtswissenschaft	lov	rechtswissenschaft	lov	ADJ	N
rechtswissenschaft	retspraksis	rechtswissenschaft	retspraksis	ADJ	N;INDF;MASC+FEM;SG
rechtswissenschaft	retsvidenskab	rechtswissenschaft	retsvidenskab	ADJ	N;INDF;MASC+FEM;SG
umwandlung	konverterer	umwandlung	konvertere	N;SG	V;IND;PRS;FIN;ACT
umwandlung	transformere	umwandlung	transformere	N;SG	V;NFIN;ACT
umwandlung	forvandle	umwandlung	forvandle	N;SG	V;NFIN;ACT
rosenberg	rosenberg	rosenberg	rosenberg	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
chaos	rod	chaos	rod		N;INDF;MASC+FEM;SG
chaos	beskadigelse	chaos	beskadigelse		N;INDF;MASC+FEM;SG
chaos	kaos	chaos	kaos		N;INDF;NEUT;SG
chaos	ravage	chaos	ravag		N;INDF;MASC+FEM;SG
chaos	kaos	chaos	kaos		N;INDF;NEUT;SG
xaver	xaver	xaver	xave	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
xaver	xavier	xaver	xavie	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
zoo	zoo	zoo	zoo	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
cornelius	cornelius	cornelius	cornelius	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
bobby	bobby	bobby	bobby	PROPN;NOM;MASC;SG	
interne	intern	intern	intern	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
interne	internt	intern	internt	ADJ;NOM;FEM;PL	ADV
imo	imo	imo	imo		N;INDF;MASC+FEM;SG
käfer	biller	käfer	bille		N;INDF;MASC+FEM;PL
käfer	insekter	käfer	insekt		N;INDF;NEUT;PL
käfer	kryb	käfer	kryb		N;INDF;NEUT;SG
käfer	snurre	käfer	snurke		V;NFIN;ACT
käfer	insekt	käfer	insekt		N;INDF;NEUT;SG
käfer	kryb	käfer	kryb		N;INDF;NEUT;SG
käfer	bug	käfer	bug		
käfer	bille	käfer	bille		N;INDF;MASC+FEM;SG
hinterlassen	orlov	hinterlassen	orlov	V;V.PTCP	N;INDF;MASC+FEM;SG
gem	acc	gem	acc		
gem	perle	gem	perle		N;INDF;MASC+FEM;SG
abgesetzt	ophørt	absetzen	ophøre	V;V.PTCP	ADJ;INDF;SG
weihnachten	juleaften	weihnacht	juleaften	V;NFIN	N;INDF;MASC+FEM;SG
weihnachten	jule	weihnacht	jule	V;NFIN	N;INDF;MASC+FEM;SG
weihnachten	julen	weihnacht	jul	V;NFIN	N;DEF;MASC+FEM;SG
weihnachten	jul	weihnacht	jul	V;NFIN	N;INDF;MASC+FEM;SG
weihnachten	christmas	weihnacht	christmas	V;NFIN	
reguläre	regelmæssigt	regulär	regelmæssigt	ADJ;NOM;FEM;PL	ADV
reguläre	regelmæssig	regulär	regelmæssig	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
fachbereich	afdeling	fachbereich	afdeling		N;INDF;MASC+FEM;SG
fachbereich	departement	fachbereich	departement		N;INDF;NEUT;SG
fachbereich	afdelingen	fachbereich	afdeling		N;DEF;MASC+FEM;SG
fachbereich	fakultet	fachbereich	fakulte		N;DEF;NEUT;SG
fachbereich	fakultetet	fachbereich	fakultetet		N;DEF;NEUT;SG
fachbereich	fakulteter	fachbereich	fakulteter		N;INDF;MASC+FEM;PL
beobachtungen	bemærkninger	beobachtung	bemærkning	V;NFIN	N;INDF;MASC+FEM;PL
beobachtungen	observationer	beobachtung	observation	V;NFIN	N;INDF;MASC+FEM;PL
beobachtungen	iagttagelser	beobachtung	iagttagelse	V;NFIN	N;INDF;MASC+FEM;PL
beobachtungen	observationer	beobachtung	observation	V;NFIN	N;INDF;MASC+FEM;PL
beobachtungen	bemærkning	beobachtung	bemærkning	V;NFIN	N;INDF;MASC+FEM;SG
beobachtungen	observation	beobachtung	observation	V;NFIN	N;INDF;MASC+FEM;SG
beobachtungen	iagttagelse	beobachtung	iagttagelse	V;NFIN	N;INDF;MASC+FEM;SG
laien	lægmand	laien	lægmand		N;INDF;MASC+FEM;SG
dekan	dean	dekan	dean	N	
häftlinge	indsatte	häftlinge	indsætte		V;PL;PST;V.PTCP
häftlinge	fangerne	häftlinge	fange		N;DEF;MASC+FEM;PL
häftlinge	fanger	häftlinge	fange		N;INDF;MASC+FEM;PL
häftlinge	fængslede	häftlinge	fængsel		V;PL;PST;V.PTCP
häftlinge	indsatte	häftlinge	indsætte		V;PL;PST;V.PTCP
häftlinge	indsatte	häftlinge	indsætte		V;PL;PST;V.PTCP
häftlinge	fængslede	häftlinge	fængsel		V;PL;PST;V.PTCP
häftlinge	tilbageholdte	häftlinge	tilbageholde		V;PL;PST;V.PTCP
häftlinge	fanger	häftlinge	fange		N;INDF;MASC+FEM;PL
russen	russeren	russen	russer		N;DEF;MASC+FEM;SG
russen	russer	russen	russe		N;INDF;MASC+FEM;SG
russen	russiske	russen	russisk		ADJ;PL
russen	russisk	russen	russisk		ADJ;INDF;SG
russen	russerne	russen	russer		N;DEF;MASC+FEM;PL
russen	russere	russen	russere		N;INDF;MASC+FEM;PL
allee	allee	alle	allee	PROPN;NOM;SG	N;INDF;NEUT;SG
allee	avenue	alle	avenue	PROPN;NOM;SG	
allee	gyde	alle	gyde	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
allee	gyden	alle	gyde	PROPN;NOM;SG	N;DEF;MASC+FEM;SG
allee	alley	alle	alley	PROPN;NOM;SG	
basilika	klosterkirken	basilika	klosterkirk	PROPN;NOM;SG	N;DEF;MASC+FEM;SG
zyklus	cyklusser	zyklus	cyklusse		N;INDF;MASC+FEM;PL
zyklus	cykler	zyklus	cykle		N;INDF;MASC+FEM;PL
zyklus	cyklus	zyklus	cyklus		N;INDF;MASC+FEM;SG
zyklus	cycle	zyklus	cycle		
ganzes	hel	ganz	hel	ADJ;NOM;NEUT;SG	
ndr	ndr	ndr	ndr		
heiliger	helge	heilig	helge	ADJ	
heiliger	helgener	heilig	helgene	ADJ	N;INDF;MASC+FEM;PL
heiliger	sankt	heilig	sankt	ADJ	N;INDF;NEUT;SG
heiliger	helgen	heilig	helgen	ADJ	N;INDF;MASC+FEM;SG
heiliger	saint	heilig	saint	ADJ	
tendenz	trend	tendenz	trend	ADJ	N;INDF;MASC+FEM;SG
tendenz	tendens	tendenz	tendens	ADJ	N;INDF;MASC+FEM;SG
tendenz	tilbøjelighed	tendenz	tilbøjelighed	ADJ	N;INDF;MASC+FEM;SG
tendenz	tilbøjelighed	tendenz	tilbøjelighed	ADJ	N;INDF;MASC+FEM;SG
tendenz	tendens	tendenz	tendens	ADJ	N;INDF;MASC+FEM;SG
garcía	garcia	garcía	garcia	PROPN;NOM;MASC;SG	
garcía	garcía	garcía	garcía	PROPN;NOM;MASC;SG	
garcía	garcía	garcía	garcía	PROPN;NOM;MASC;SG	
beibehalten	behold	beibehalten	behold	V;V.PTCP	N;INDF;MASC+FEM;SG
beibehalten	keep	beibehalten	keep	V;V.PTCP	
beibehalten	vedligeholde	beibehalten	vedligeholde	V;V.PTCP	ADJ;PL
orleans	orleans	orleans	orlean	PROPN;NOM;NEUT;SG	
orleans	orléans	orleans	orléans	PROPN;NOM;NEUT;SG	
österreicher	østrigere	österreicher	østrigere	ADJ	N;INDF;MASC+FEM;PL
österreicher	østriger	österreicher	østrig	ADJ	N;INDF;MASC+FEM;SG
eddie	eddie	eddie	eddie	PROPN;NOM;SG	
vorbereitet	klar	vorbereiten	klar	V;V.PTCP	ADJ;INDF;MASC+FEM;SG
