από	from	από	from	ADP	
πιθανή	mümkün	πιθανής	mümkün	ADJ;NOM;FEM;SG	
πιθανή	olası	πιθανής	olası	ADJ;NOM;FEM;SG	
παραδοσιακή	geleneksel	παραδοσιακός	geleneksel	ADJ;NOM;FEM;SG	
αποφάσισαν	karar	αποφασίζω	karar	V;PFV;IND;PL;3;PST;FIN;ACT	N;NOM;SG;3
έμαθε	öğrendim	μαθαίνω	öğren	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;1;POS;PST
έμαθε	öğrendi	μαθαίνω	öğren	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST
έμαθε	öğrenmiş	μαθαίνω	öğren	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST
δραματική	dramatik	δραματικός	dramatik	ADJ;NOM;FEM;SG	
πλήκτρα	anahtar	πλήκτρα	anahtar	N;NOM;NEUT;PL	N;NOM;SG;3
πλήκτρα	klavye	πλήκτρα	klavye	N;NOM;NEUT;PL	
πλήκτρα	klavye	πλήκτρα	klavye	N;NOM;NEUT;PL	
χαλκού	bakır	χαλκού	bakır	N;GEN;MASC;SG	
αποχώρηση	gidiş	αποχώρηση	gitiş	N;ACC;FEM;SG	
αποχώρηση	kalkış	αποχώρηση	kalkış	N;ACC;FEM;SG	N;NOM;SG;3
αποχώρηση	çekilme	αποχώρηση	çek	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
αποχώρηση	çekilmesi	αποχώρηση	çek	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
μετάλλια	madalya	μετάλλια	madalya	N;NOM;NEUT;PL	N;NOM;SG;3
απόλυτη	mutlak	απόλυτος	mutlak	ADJ;NOM;FEM;SG	
αποτυχία	başarısız	αποτυχία	başarısız	N;ACC;FEM;SG	ADJ
αποτυχία	fiyasko	αποτυχία	fiyasko	N;ACC;FEM;SG	
αποτυχία	başarısızlık	αποτυχία	başarısızlık	N;ACC;FEM;SG	N;NOM;SG;3
αποτυχία	başarısız	αποτυχία	başarısız	N;ACC;FEM;SG	ADJ
αποτυχία	başarısız	αποτυχία	başarısız	N;ACC;FEM;SG	ADJ
τοποθέτηση	konumlandırma	τοποθέτηση	konumla	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
τοποθέτηση	yerleştirme	τοποθέτηση	yerleş	N;ACC;FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
τοποθέτηση	montaj	τοποθέτηση	montaj	N;ACC;FEM;SG	
κοζάνης	kozani	κοζάνη	kozani	PROPN;GEN;FEM;SG	
φανέλα	forma	φανέλα	forma	N;NOM;FEM;SG	
φανέλα	jersey	φανέλα	jersey	N;NOM;FEM;SG	PROPN;NOM;SG;3
τροφή	yiyecek	τροφή	yiyecek	N;NOM;FEM;SG	
τροφή	yemekler	τροφή	yemek	N;NOM;FEM;SG	N;NOM;PL;3
τροφή	gıda	τροφή	gıda	N;NOM;FEM;SG	
πύργο	chateau	πύργος	chatea	N;ACC;MASC;SG	N;NOM;SG;3
πύργο	şato	πύργος	şato	N;ACC;MASC;SG	
πύργο	kule	πύργος	kule	N;ACC;MASC;SG	
πύργο	tower	πύργος	tower	N;ACC;MASC;SG	N;NOM;SG;3
πύργο	kulesi	πύργος	kule	N;ACC;MASC;SG	N;NOM;SG;3
πύργο	rook	πύργος	rook	N;ACC;MASC;SG	
διαχείρισης	yönetim	διαχείριση	yönetim	N;GEN;FEM;SG	
διαχείρισης	yönetimi	διαχείριση	yönetim	N;GEN;FEM;SG	N;NOM;SG;3
διαχείρισης	menajerlik	διαχείριση	menajerlik	N;GEN;FEM;SG	N;NOM;SG;3
ταυτότητα	kimlik	ταυτότητα	kimlik	N;ACC;FEM;SG	N;NOM;SG;3
ταυτότητα	tanımlama	ταυτότητα	tanımla	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ταυτότητα	kimliği	ταυτότητα	kimlik	N;ACC;FEM;SG	N;NOM;SG;3
ταυτότητα	kimlik	ταυτότητα	kimlik	N;ACC;FEM;SG	N;NOM;SG;3
δείγματα	numune	δείγμα	num	N;NOM;NEUT;PL	N;DAT;SG;3
δείγματα	örnekleri	δείγμα	örnek	N;NOM;NEUT;PL	N;ACC;PL;3
μετρό	metroya	μετρό	metro	N;NOM;NEUT;SG	N;DAT;SG;3
μετρό	metro	μετρό	metro	N;NOM;NEUT;SG	
μετρό	metro	μετρό	metro	N;NOM;NEUT;SG	
επιμέρους	bireysel	επιμέρος	bireysel	N;NOM;FEM;PL	
επιμέρους	birey	επιμέρος	birey	N;NOM;FEM;PL	
πανεπιστήμια	üniversite	πανεπιστήμιο	üniversite	N;NOM;NEUT;PL	
γιατρός	hekim	γιατρός	hekim	N;NOM;MASC;SG	
γιατρός	doctor	γιατρός	doctor	N;NOM;MASC;SG	
γιατρός	doktor	γιατρός	doktor	N;NOM;MASC;SG	
χημικός	kimyager	χημικός	kimyager	ADJ;NOM;MASC;SG	
φυτό	bitki	φυτό	bitki	N;NOM;NEUT;SG	
φίλους	dostlar	φίλος	dost	N;NOM;MASC;PL	ADJ;NOM;PL;3
φίλους	arkadaş	φίλος	arkadaş	N;NOM;MASC;PL	
προσώπου	yüz	πρόσωπο	yüz	N;GEN;NEUT;SG	
όγκος	hacim	όγκος	hacim	N;NOM;MASC;SG	
όγκος	cilt	όγκος	cilt	N;NOM;MASC;SG	
όγκος	hacmi	όγκος	hacim	N;NOM;MASC;SG	N;ACC;SG;3
όγκος	tümör	όγκος	tümör	N;NOM;MASC;SG	
όγκος	tümör	όγκος	tümör	N;NOM;MASC;SG	
κακό	bad	κακός	bad	ADJ;NOM;NEUT;SG	INTJ
κακό	kötü	κακός	kötü	ADJ;NOM;NEUT;SG	
κακό	kötülük	κακός	kötülük	ADJ;NOM;NEUT;SG	N;NOM;SG;3
κακό	kötü	κακός	kötü	ADJ;NOM;NEUT;SG	
κακό	şeytan	κακός	şeytan	ADJ;NOM;NEUT;SG	
κακό	evil	κακός	evil	ADJ;NOM;NEUT;SG	
κακό	şer	κακός	şer	ADJ;NOM;NEUT;SG	
σπάρτη	sparta	σπάρτης	sparta	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
δύσκολη	zor	δύσκολος	zor	ADJ;NOM;FEM;SG	
δύσκολη	zordur	δύσκολος	zor	ADJ;NOM;FEM;SG	
δύσκολη	zordu	δύσκολος	zor	ADJ;NOM;FEM;SG	
συμπεριλαμβανομένου	dahil	συμπεριλαμβανόμενος	dahil	V;PFV;GEN;MASC;SG;V.PTCP;PASS	
κίτρινο	sari	κίτρινος	sari	N;NOM;NEUT;SG	
κίτρινο	sarı	κίτρινος	sarı	N;NOM;NEUT;SG	
ρωμαίους	romalı	ρωμαίος	romalı	PROPN;ACC;MASC;PL	
ρωμαίους	romalılar	ρωμαίος	romalı	PROPN;ACC;MASC;PL	N;NOM;PL;3
γραφεία	ofisleri	γραφείο	ofis	N;NOM;NEUT;PL	N;ACC;PL;3
γραφεία	ofis	γραφείο	ofis	N;NOM;NEUT;PL	
γραφεία	masaları	γραφείο	masa	N;NOM;NEUT;PL	N;ACC;PL;3
φιλμ	film	φιλμ	film	N;NOM;NEUT;SG	
ουκρανία	ukrayna	ουκρανία	ukra	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
ισχυρό	güçlü	ισχυρός	güçlü	ADJ;NOM;NEUT;SG	
ισχυρό	güçlüler	ισχυρός	güçlü	ADJ;NOM;NEUT;SG	ADJ;NOM;PL;3
ηλία	ilyas	ηλία	ilyas	PROPN;NOM;MASC;SG	
ηλία	elijah	ηλία	elijah	PROPN;NOM;MASC;SG	
ηλία	ilyas	ηλία	ilyas	PROPN;NOM;MASC;SG	
ηλία	elias	ηλία	elias	PROPN;NOM;MASC;SG	
στατιστική	istatistikleri	στατιστικός	ista	ADJ;NOM;FEM;SG	N;NOM;PL;3
στατιστική	istatistik	στατιστικός	istatistik	ADJ;NOM;FEM;SG	
στατιστική	istatistikler	στατιστικός	istatistik	ADJ;NOM;FEM;SG	N;NOM;PL;3
μητρόπολη	metropolis	μητρόπολη	metropolis	N;NOM;FEM;SG	PROPN;NOM;SG;3
ηχογράφηση	kaydı	ηχογράφηση	kay	N;ACC;FEM;SG	
ηχογράφηση	kayıt	ηχογράφηση	kayıt	N;ACC;FEM;SG	
αντικειμένων	nesneler	αντικειμένος	nesne	ADJ;GEN;NEUT;PL	N;NOM;PL;3
αντικειμένων	nesne	αντικειμένος	nesne	ADJ;GEN;NEUT;PL	
αντικειμένων	nesneleri	αντικειμένος	nesne	ADJ;GEN;NEUT;PL	N;ACC;PL;3
γιόχαν	johann	γίοχας	johann		
γιόχαν	johan	γίοχας	johan		
σύσταση	tavsiye	σύσταση	tavsiye	N;NOM;FEM;SG	
εξέταση	inceleme	εξέταση	incele	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
εξέταση	sınav	εξέταση	sınav	N;ACC;FEM;SG	N;NOM;SG;3
εξέταση	muayene	εξέταση	muayene	N;ACC;FEM;SG	N;NOM;SG;3
αρχιεπίσκοπος	başpiskopos	αρχιεπίσκοπος	başpiskopos	N;NOM;MASC;SG	
ποίημα	şiir	ποίημα	şiir	N;NOM;NEUT;SG	
δανία	danimarka	δανία	danim	PROPN;ACC;FEM;SG	
δέντρο	ağaç	δέντρο	ağaç	N;NOM;NEUT;SG	
γουίλιαμ	william	γουίλιαμ	william		
μέγιστο	maksimum	μέγιστος	maksi	N;NOM;NEUT;SG	
μέγιστο	azami	μέγιστος	azami	N;NOM;NEUT;SG	
ήρωα	kahramanlık	ήρωα	kahramanlık	N;ACC;MASC;SG	N;NOM;SG;3
ήρωα	hero	ήρωα	hero	N;ACC;MASC;SG	
ήρωα	kahraman	ήρωα	kahraman	N;ACC;MASC;SG	
ήρωα	yiğit	ήρωα	yiğit	N;ACC;MASC;SG	
ανώτατο	yüce	ανώτερος	yüce	ADJ;NOM;CMPR;NEUT;SG	
διαχειριστή	admin	διαχειριστής	admin	N;NOM;FEM;SG	
διαχειριστή	yönetici	διαχειριστής	yönetici	N;NOM;FEM;SG	
διαχειριστή	yönetici	διαχειριστής	yönetici	N;NOM;FEM;SG	
χημικό	kimyasal	χημικός	kimyasal	ADJ;NOM;NEUT;SG	
χημικό	kimya	χημικός	kimya	ADJ;NOM;NEUT;SG	
άκρα	uzuvları	άκρα	uzuv	N;NOM;NEUT;PL	ADJ;ACC;PL;3
μονάχου	münih	μονάχος	münih	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
παραδόσεις	gelenekleri	παράδοση	gelenek	N;NOM;FEM;PL	N;ACC;PL;3
παραδόσεις	gelenek	παράδοση	gelenek	N;NOM;FEM;PL	N;NOM;SG;3
πεθάνει	öl	πεθαίνω	öl	V;PFV;NFIN;ACT	
πεθάνει	geber	πεθαίνω	geber	V;PFV;NFIN;ACT	
απειλή	tehdit	απειλή	tehdit	N;ACC;FEM;SG	
πρωί	sabah	πρωί	sabah	N;ACC;NEUT;SG	N;NOM;SG;3
πρωί	sabahlar	πρωί	sabah	N;ACC;NEUT;SG	N;NOM;PL;3
πρωί	günaydın	πρωί	günay	N;ACC;NEUT;SG	
ετήσια	yıllık	ετήσιος	yıllık	ADJ;NOM;FEM;SG	
ετήσια	senelik	ετήσιος	senelik	ADJ;NOM;FEM;SG	
ετήσια	yıllık	ετήσιος	yıllık	ADJ;NOM;FEM;SG	
ετήσια	senelik	ετήσιος	senelik	ADJ;NOM;FEM;SG	
νεκροταφείο	mezarlıkta	νεκροταφείο	mezarlık	N;NOM;NEUT;SG	N;ESS;SG;3
παραλλαγές	varyasyonları	παραλλαγή	varyasyon	N;NOM;FEM;PL	N;ACC;PL;3
σκοτ	scott	σκοτ	scott		
βαθιά	derinden	βαθύς	derin	ADV	ADJ;AT+ABL;SG;3
βαθιά	derine	βαθύς	derin	ADV	
βαθιά	derin	βαθύς	derin	ADV	
βαθιά	deep	βαθύς	deep	ADV	
βαθιά	derinden	βαθύς	derin	ADV	ADJ;AT+ABL;SG;3
κώδικας	kodu	κώδικας	kodu	N;NOM;MASC;SG	
κώδικας	kod	κώδικας	kod	N;NOM;MASC;SG	
τσαρλς	charles	τσαρλς	charles	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
επιτυχημένη	başarılı	επιτυχημένος	başarılı	V;PFV;NOM;FEM;SG;V.PTCP;PASS	
απαραίτητο	gerekli	απαραίτητος	gerekli	ADJ;NOM;NEUT;SG	
απαραίτητο	gerekliydi	απαραίτητος	gerekli	ADJ;NOM;NEUT;SG	V;PFV;IND;SG;3;POS;PST
απαραίτητο	gereklidir	απαραίτητος	gerekli	ADJ;NOM;NEUT;SG	
απαραίτητο	gerekli	απαραίτητος	gerekli	ADJ;NOM;NEUT;SG	
απαραίτητο	şart	απαραίτητος	şart	ADJ;NOM;NEUT;SG	
αδερφός	kardeş	αδερφός	kardeş	N;NOM;MASC;SG	
αδερφός	birader	αδερφός	birader	N;NOM;MASC;SG	
αδερφός	kardes	αδερφός	kardes	N;NOM;MASC;SG	
αδερφός	abi	αδερφός	abi	N;NOM;MASC;SG	
εργαλείο	alet	εργαλείο	alet	N;NOM;NEUT;SG	
εργαλείο	aracı	εργαλείο	araç	N;NOM;NEUT;SG	N;ACC;SG;3
εργαλείο	araç	εργαλείο	araç	N;NOM;NEUT;SG	
αρχιτέκτονας	mimar	αρχιτέκτονας	mimar	N;NOM;MASC;SG	
γιουγκοσλαβία	yugoslavya	γιουγκοσλαβία	yugoslavya	PROPN;ACC;FEM;SG	N;NOM;SG;3
ελεύθερος	bedava	ελεύθερος	bedava	ADJ;NOM;MASC;SG	
ελεύθερος	özgür	ελεύθερος	özgür	ADJ;NOM;MASC;SG	
ελεύθερος	free	ελεύθερος	free	ADJ;NOM;MASC;SG	
ελεύθερος	serbest	ελεύθερος	serbest	ADJ;NOM;MASC;SG	
αποικία	koloni	αποικία	koloni	N;NOM;FEM;SG	
αποικία	kolonisi	αποικία	koloni	N;NOM;FEM;SG	N;ACC;SG;3
καβάλας	kavala	καβάλα	kaval	PROPN;GEN;FEM;SG	PROPN;NOM;SG;3
βασισμένη	temelli	βασίζω	temelli	V;PFV;NOM;FEM;SG;V.PTCP;PASS	
βασισμένη	tabanlı	βασίζω	tabanlı	V;PFV;NOM;FEM;SG;V.PTCP;PASS	
κυρία	madam	κυρία	madam	N;VOC;FEM;SG	
κυρία	hanımefendi	κυρία	hanımefendi	N;VOC;FEM;SG	N;NOM;SG;3
κυρία	lady	κυρία	lady	N;VOC;FEM;SG	
κυρία	hanım	κυρία	hanım	N;VOC;FEM;SG	
κυρία	bayan	κυρία	bayan	N;VOC;FEM;SG	
κυρία	hanımefendi	κυρία	hanımefendi	N;VOC;FEM;SG	N;NOM;SG;3
λόγιος	alim	λόγιος	alim	N;NOM;MASC;SG	
λόγιος	bilgin	λόγιος	bilgin	N;NOM;MASC;SG	
κλίση	slope	κλίση	slop	N;NOM;FEM;SG	
κλίση	gradyan	κλίση	gra	N;NOM;FEM;SG	
κλίση	eğik	κλίση	eğik	N;NOM;FEM;SG	
δημοφιλής	popüler	δημοφιλής	popü	ADJ;NOM;FEM;SG	
δημοφιλής	sevilen	δημοφιλής	sev	ADJ;NOM;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
αφγανιστάν	afganistan	αφγανιστάν	afganistan		PROPN;NOM;SG;3
μεταβολές	değişiklik	μεταβολή	değişiklik	N;NOM;FEM;PL	N;NOM;SG;3
μεταβολές	değişiklikleri	μεταβολή	değişiklik	N;NOM;FEM;PL	N;ACC;PL;3
ενεργά	aktif	ενεργά	aktif	ADV	
ενεργά	etkin	ενεργά	etkin	ADV	
τόνους	tonlarca	τόνος	tonlarca	N;ACC;MASC;PL	ADV
τόνους	ton	τόνος	ton	N;ACC;MASC;PL	
προηγούμενες	önceki	προηγούμενος	önceki	ADJ;NOM;FEM;PL	
δημοκρατική	demokrat	δημοκρατικός	demokrat	ADJ;NOM;FEM;SG	
παίκτη	oyuncu	παίκτης	oyuncu	N;ACC;MASC;SG	
κιλκίς	kilkis	κιλκίς	kilkis	PROPN;NOM;MASC;SG	
ναυτική	donanma	ναυτικός	donan	ADJ;NOM;FEM;SG	
αργεντινής	arjantin	αργεντινός	arjantin	ADJ;GEN;FEM;SG	
αργεντινής	arjantin	αργεντινός	arjantin	ADJ;GEN;FEM;SG	
εισήγαγε	tanıttı	εισηγάγω	tanı	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;CAUS
εισήγαγε	tanıştırdı	εισηγάγω	tanış	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;CAUS
θεία	teyze	θεία	teyze	N;NOM;FEM;SG	
θεία	teyze	θεία	teyze	N;NOM;FEM;SG	
θεία	hala	θεία	hala	N;NOM;FEM;SG	ADV
θεία	yenge	θεία	yenge	N;NOM;FEM;SG	
θεία	teyze	θεία	teyze	N;NOM;FEM;SG	
γουινέα	gine	γουινέα	gin	PROPN;NOM;FEM;SG	
διαιρείται	bölündü	διαιρώ	böl	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;SG;3;POS;PST;PASS
διαιρείται	bölünmüş	διαιρώ	böl	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
ικανότητες	becerileri	ικανότητα	becer	N;NOM;FEM;PL	N;ACC;PL;3
ικανότητες	beceri	ικανότητα	becer	N;NOM;FEM;PL	N;NOM;SG;3
αφιέρωμα	övgü	αφιέρωμα	övgü	N;ACC;NEUT;SG	
αφιέρωμα	hürmet	αφιέρωμα	hürmet	N;ACC;NEUT;SG	
αφιέρωμα	haraç	αφιέρωμα	haraç	N;ACC;NEUT;SG	
αντιπολίτευσης	muhalefet	αντιπολίτευση	muhalefet	N;GEN;FEM;SG	
αντιπολίτευσης	muhalif	αντιπολίτευση	muhalif	N;GEN;FEM;SG	
κιλά	sterlin	κιλώ	sterlin	N	
κιλά	pound	κιλώ	pound	N	
κιλά	kilo	κιλώ	kilo	N	
κιλά	kg	κιλώ	kg	N	
κιλά	kilogram	κιλώ	kilogram	N	
κιλά	kilo	κιλώ	kilo	N	
κιλά	kilo	κιλώ	kilo	N	
κάπως	kısmen	κάπως	kısmen	ADV	
μέγαρο	konak	μέγαρος	konak	N;NOM;NEUT;SG	
μέγαρο	malikane	μέγαρος	malikane	N;NOM;NEUT;SG	
μέγαρο	köşk	μέγαρος	köşk	N;NOM;NEUT;SG	
ελάχιστη	minimum	λίγο	minim	ADJ;NOM;CMPR;FEM;SG	N;NOM;SG;3
ελάχιστη	asgari	λίγο	asgari	ADJ;NOM;CMPR;FEM;SG	
ελάχιστη	minimum	λίγο	minim	ADJ;NOM;CMPR;FEM;SG	N;NOM;SG;3
ελάχιστη	asgari	λίγο	asgari	ADJ;NOM;CMPR;FEM;SG	
βιετνάμ	vietnam	βιετνάμ	vietnam		PROPN;NOM;SG;3
βιετνάμ	vietnamlı	βιετνάμ	vietnamlı		
βιετνάμ	vietnam	βιετνάμ	vietnam		PROPN;NOM;SG;3
παρούσα	hediye	παρών	hedi	ADJ;NOM;FEM;SG	N;NOM;SG;3
παρούσα	şimdiki	παρών	şimdiki	ADJ;NOM;FEM;SG	
παρούσα	mevcut	παρών	mevcut	ADJ;NOM;FEM;SG	
ντοκιμαντέρ	belgesel	ντοκιμαντέρ	belgesel	N;NOM;NEUT;SG	
ντοκιμαντέρ	belgesel	ντοκιμαντέρ	belgesel	N;NOM;NEUT;SG	
συνθέσεις	yapılandırmaları	σύνθεση	yapılan	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
πωλ	paul	πωλ	paul	PROPN;NOM;MASC;SG	
άμστερνταμ	amsterdam	άμστερνταμ	amster		PROPN;NOM;SG;3
άμστερνταμ	hollanda	άμστερνταμ	hollan		
επιθυμία	arzu	επιθυμία	arzu	N;ACC;FEM;SG	
επιθυμία	dilek	επιθυμία	dilek	N;ACC;FEM;SG	
επιθυμία	keske	επιθυμία	keske	N;ACC;FEM;SG	
επιθυμία	keşke	επιθυμία	keşke	N;ACC;FEM;SG	ADV
γεωγραφικό	coğrafi	γεωγραφικός	coğrafi	ADJ;NOM;NEUT;SG	
γεωγραφικό	coğrafi	γεωγραφικός	coğrafi	ADJ;NOM;NEUT;SG	
προφορά	aksan	προφορά	aksan	N;NOM;FEM;SG	
προφορά	aksanı	προφορά	aksan	N;NOM;FEM;SG	
προφορά	aksan	προφορά	aksan	N;NOM;FEM;SG	
άγιοι	azizler	άγιος	aziz	ADJ;NOM;MASC;PL	N;NOM;PL;3
αναπτύσσεται	geliştirir	αναπτύσσω	geliş	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;CAUS
ακολουθώντας	takip	ακολουθώ	takip	V;IPFV;V.CVB;ACT	
ιούλιος	temmuz	ιούλιος	temmuz	PROPN;NOM;MASC;SG	
σκότωσε	öldür	σκοτώνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	
σκότωσε	öldürün	σκοτώνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IMP;PL;2;POS;PRS
σκότωσε	öldürüldü	σκοτώνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
σκότωσε	öldürülmüş	σκοτώνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
σκότωσε	öldürdüm	σκοτώνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;1;POS;PST;CAUS
σκότωσε	öldürdü	σκοτώνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;CAUS
εγκαταλείψει	terk	εγκαταλείπω	terk	V;PFV;IND;SG;3;FIN;ACT	N;NOM;SG;3
τζακ	jack	τζακ	jack		
τζακ	vale	τζακ	vale		N;NOM;SG;3
συμπέρασμα	sonuç	συμπέρασμα	sonuç	N;NOM;NEUT;SG	
σταυρό	karşıya	σταυρό	karşı	N;NOM;NEUT;SG	
σταυρό	haç	σταυρό	haç	N;NOM;NEUT;SG	
σταυρό	çapraz	σταυρό	çapraz	N;NOM;NEUT;SG	
σταυρό	hacı	σταυρό	hacı	N;NOM;NEUT;SG	
σταυρό	cross	σταυρό	cross	N;NOM;NEUT;SG	
χερσόνησο	yarımadası	χερσόνησος	yarımada	N;ACC;FEM;SG	V;PFV;IND;SG;3;NEG;PST
μηχανές	motorları	μηχανής	motor	N;NOM;FEM;PL	N;ACC;PL;3
μηχανές	makina	μηχανής	makina	N;NOM;FEM;PL	
μηχανές	makine	μηχανής	makine	N;NOM;FEM;PL	N;NOM;SG;3
μηχανές	makine	μηχανής	makine	N;NOM;FEM;PL	N;NOM;SG;3
μηχανές	makina	μηχανής	makina	N;NOM;FEM;PL	
αγωνιστές	savaşçıları	αγωνιστής	savaşçı	N;NOM;MASC;PL	N;ACC;PL;3
μεταβολή	değişim	μεταβολή	değişim	N;NOM;FEM;SG	
μεταβολή	değiştir	μεταβολή	değiş	N;NOM;FEM;SG	
μεταβολή	değiştirme	μεταβολή	değiş	N;NOM;FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
εκατό	yüzlük	εκατό	yüzlük	NUM;NOM;NEUT;PL	
εκατό	hundred	εκατό	hundred	NUM;NOM;NEUT;PL	
μάρτιν	martin	μάρτιν	martin		
σκάφος	gemi	σκάφος	gemi	N;NOM;NEUT;SG	
σκάφος	gemi	σκάφος	gemi	N;NOM;NEUT;SG	
σκάφος	kayık	σκάφος	kayık	N;NOM;NEUT;SG	
σκάφος	tekne	σκάφος	tekne	N;NOM;NEUT;SG	
σκάφος	sandal	σκάφος	sandal	N;NOM;NEUT;SG	
σκάφος	bot	σκάφος	bot	N;NOM;NEUT;SG	
σκάφος	gemi	σκάφος	gemi	N;NOM;NEUT;SG	
ένταση	gerilim	ένταση	gerilim	N;ACC;FEM;SG	
ένταση	gerginlik	ένταση	gerginlik	N;ACC;FEM;SG	N;NOM;SG;3
ένταση	tansiyon	ένταση	tansiyon	N;ACC;FEM;SG	
ένταση	yoğunluk	ένταση	yoğunluk	N;ACC;FEM;SG	N;NOM;SG;3
απουσία	yokluğunda	απουσία	yokluk	N;ACC;FEM;SG	N;ESS;SG;3
όροι	koşul	όρος	koşul	N;NOM;MASC;PL	
όροι	koşulları	όρος	koşul	N;NOM;MASC;PL	N;ACC;PL;3
όροι	koşul	όρος	koşul	N;NOM;MASC;PL	
όροι	koşulları	όρος	koşul	N;NOM;MASC;PL	N;ACC;PL;3
δίσκους	disk	δίσκος	disk	N;ACC;MASC;PL	
δίσκους	diskler	δίσκος	disk	N;ACC;MASC;PL	N;NOM;PL;3
δέντρα	ağaç	δέντρο	ağaç	N;NOM;NEUT;PL	
μέγιστη	maksimum	μέγιστος	maksi	N;ACC;FEM;SG	
μέγιστη	azami	μέγιστος	azami	N;ACC;FEM;SG	
εκλέγεται	seçilmiş	εκλέγω	seç	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
εκλέγεται	seçildi	εκλέγω	seç	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;SG;3;POS;PST;PASS
μόναχο	münih	μόναχος	münih	PROPN;NOM;NEUT;SG	PROPN;NOM;SG;3
μόνιμα	daimi	μόνιμα	daim	ADV	
μόνιμα	kalıcı	μόνιμα	kalıcı	ADV	
μόνιμα	kalıcı	μόνιμα	kalıcı	ADV	
σταυρός	karşıya	σταυρός	karşı	N;NOM;MASC;SG	
σταυρός	haç	σταυρός	haç	N;NOM;MASC;SG	
σταυρός	çapraz	σταυρός	çapraz	N;NOM;MASC;SG	
σταυρός	hacı	σταυρός	hacı	N;NOM;MASC;SG	
σταυρός	cross	σταυρός	cross	N;NOM;MASC;SG	
δίκτυα	ağları	δίκτυο	ağ	N;NOM;NEUT;PL	N;ACC;PL;3
δίκτυα	ağlar	δίκτυο	ağ	N;NOM;NEUT;PL	
δημιουργός	yapıcı	δημιουργός	yapıcı	N;NOM;MASC;SG	
δημιουργός	yaratıcı	δημιουργός	yaratıcı	N;NOM;MASC;SG	
δημιουργός	maker	δημιουργός	maker	N;NOM;MASC;SG	
δημιουργός	yaratıcı	δημιουργός	yaratıcı	N;NOM;MASC;SG	
δημιουργός	yaradan	δημιουργός	yara	N;NOM;MASC;SG	N;AT+ABL;SG;3
δημιουργός	yaratan	δημιουργός	yarat	N;NOM;MASC;SG	
μέσων	aletler	μέσο	alet	N;GEN;NEUT;PL	N;NOM;PL;3
μέσων	aletleri	μέσο	alet	N;GEN;NEUT;PL	N;ACC;PL;3
μέσων	aygıtlar	μέσο	aygıt	N;GEN;NEUT;PL	N;NOM;PL;3
φίλοι	dostlar	φίλος	dost	N;VOC;MASC;PL	ADJ;NOM;PL;3
φίλοι	arkadaşlar	φίλος	arkadaş	N;VOC;MASC;PL	N;NOM;PL;3
φίλοι	arkadaş	φίλος	arkadaş	N;VOC;MASC;PL	
φίλοι	arkadaslar	φίλος	arkadas	N;VOC;MASC;PL	N;NOM;PL;3
όπλων	silahlar	όπλο	silah	N;GEN;NEUT;PL	N;NOM;PL;3
όπλων	kollar	όπλο	kol	N;GEN;NEUT;PL	
όπλων	kolları	όπλο	kol	N;GEN;NEUT;PL	N;ACC;PL;3
δείκτης	işaret	δείκτης	işaret	N;NOM;MASC;SG	
