mekaniği	mehāniķi	mekanik	mehāniķis	N;NOM;SG;3	N;NOM;MASC;PL
maltepe	maltepe	maltepe	maltepe	PROPN;NOM;SG;3	N;NOM;FEM;SG
kavramları	jēdzieni	kavram	jēdziens	N;ACC;PL;3	N;NOM;MASC;PL
kavramları	koncepcijas	kavram	koncepcija	N;ACC;PL;3	N;NOM;FEM;PL
çözmek	risināšanas	çöz	risināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;PL
çözmek	atrisināšana	çöz	atrisināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
mad	mad	mad	mad		
mad	dusmīga	mad	dusmīga		ADJ;NOM;FEM;SG
ece	eek	ece	eek		PROPN
zıt	pretējā	zıt	pretēja		ADJ;NOM;FEM;SG
zıt	pretēja	zıt	pretēja		ADJ;NOM;FEM;SG
zıt	pretim	zıt	pretim		ADV
gonzález	gonzález	gonzález	gonzole	PROPN;NOM;SG;3	
helikopter	helikopteru	helikopter	helikopters	N;NOM;SG;3	N;ACC;MASC;SG
helikopter	heli	helikopter	helis	N;NOM;SG;3	PROPN
helikopter	helikopteri	helikopter	helikopters	N;NOM;SG;3	N;NOM;MASC;PL
helikopter	helikopteri	helikopter	helikopters	N;NOM;SG;3	N;NOM;MASC;PL
klaus	klaus	klaus	klaus		
klaus	klauss	klaus	klauss		PROPN;NOM;MASC;SG
koch	koch	koch	koch		
yatılı	iekāpšanas	yatılı	iekāpšana		N;GEN;FEM;SG
yatılı	iekāpšana	yatılı	iekāpšana		N;NOM;FEM;SG
yatılı	stacionārā	yatılı	stacionārs		ADJ;ESS;FEM;SG
kılavuzu	rokasgrāmata	kılavuz	rokasgrāmata	N;ACC;SG;3	N;NOM;FEM;SG
kılavuzu	ceļvedis	kılavuz	ceļvests	N;ACC;SG;3	N;NOM;MASC;SG
mig	mig	mig	migt		
yetenekleri	talantus	yetenek	talants	N;NOM;PL;3	N;ACC;MASC;PL
zaza	zaza	zaza	zazīt		
atı	ati	at	atis		
masal	pasakā	masal	pasaka		N;ESS;FEM;SG
masal	pasaku	masal	pasaka		N;ACC;FEM;SG
masal	stāsts	masal	stāsts		N;NOM;MASC;SG
dinlenme	atpūta	dinlen	atpūst	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS	N;NOM;FEM;SG
dinlenme	atpūta	dinlen	atpūst	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS	N;NOM;FEM;SG
mhz	mhz	mhz	mhz		N
heinz	heinz	heinz	heinz	PROPN;NOM;SG;3	
tatmin	apmierinātība	tatmin	apmierinātība		N;NOM;FEM;SG
tatmin	apmierināti	tatmin	apmierināt		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tatmin	apmierināta	tatmin	apmierināt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
tatmin	apmierināts	tatmin	apmierināt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
britney	britnija	britney	britnija		PROPN;NOM;FEM;SG
porsche	porsche	porsche	porsche		
eğlenceli	jautrība	eğlenceli	jautrība	ADJ	N;NOM;FEM;SG
eğlenceli	jautri	eğlenceli	jautri	ADJ	ADV
eğlenceli	prieki	eğlenceli	prieki	ADJ	N;NOM;MASC;PL
malcolm	malcolm	malcolm	malcolm		
kentucky	kentuki	kentucky	kentuki		PROPN;NOM;MASC;SG
ekseni	ass	ekseni	ass		N;NOM;FEM;SG
ekseni	virziens	ekseni	virziens		N;NOM;MASC;SG
ekseni	asi	ekseni	asi		N;NOM;MASC;SG
enzim	enzīmi	enzi	enzīme		N;NOM;MASC;PL
enzim	fermenti	enzi	ferments		N;NOM;MASC;PL
enzim	fermentu	enzi	ferments		N;ACC;MASC;SG
enzim	ferments	enzi	ferments		N;NOM;MASC;SG
enzim	enzīms	enzi	enzīms		N;NOM;MASC;SG
enzim	enzīmu	enzi	enzīms		N;ACC;MASC;SG
haksız	negodīgu	haksız	negodīga		ADJ;ACC;MASC;SG
haksız	negodīgi	haksız	negodīgi		ADV
seti	komplekts	set	komplekts		N;NOM;MASC;SG
seti	kopa	set	kopt		N;NOM;FEM;SG
seti	uzstādīt	set	uzstādīt		V;POS;NFIN
seti	seti	set	seti		
makina	mašīna	makina	mašīna		N;NOM;FEM;SG
makina	iekārtas	makina	iekārta		N;NOM;FEM;PL
makina	mehānismi	makina	mehānisms		N;NOM;MASC;PL
makina	tehnika	makina	tehnika		N;NOM;FEM;SG
makina	mašīnas	makina	mašīna		N;NOM;FEM;PL
makina	mašīnas	makina	mašīna		N;NOM;FEM;PL
tasarımcı	dizaineru	tasarımcı	dizainers		N;ACC;MASC;SG
kaide	qaeda	kaide	zaedīt		PROPN;NOM;FEM;SG
kaide	pjedestāla	kaide	pjedestāla		N;GEN;MASC;SG
tolkien	tolkīns	tolkien	tolkīns		N;NOM;MASC;SG
sulak	mitrāju	sulak	mitrājs	N;NOM;SG;3	N;ACC;MASC;SG
sır	noslēpumus	sır	noslēpums		N;ACC;MASC;PL
sır	noslēpumi	sır	noslēpums		N;NOM;MASC;PL
sır	secret	sır	secret		
sır	slepeni	sır	slepenis		ADV
sır	slepens	sır	slepens		ADJ;NOM;MASC;SG
sır	noslēpums	sır	noslēpums		N;NOM;MASC;SG
boyutları	dimensijas	boyut	dimensija	N;ACC;PL;3	N;NOM;FEM;PL
boyutları	izmēri	boyut	izmēre	N;ACC;PL;3	N;NOM;MASC;PL
boyutları	gabarīti	boyut	gabarīte	N;ACC;PL;3	N;NOM;MASC;PL
deneyler	eksperimentos	deney	eksperiments	N;NOM;PL;3	N;ESS;MASC;PL
six	sešus	six	seši		NUM;ACC;MASC;PL
six	seši	six	seši		NUM;NOM;MASC;PL
six	sešas	six	sešas		NUM;NOM;FEM;PL
kıyıları	krastiem	kıyı	krasts	N;ACC;PL;3	N;DAT;MASC;PL
kıyıları	krastos	kıyı	krasts	N;ACC;PL;3	N;ESS;MASC;PL
kıyıları	krastiem	kıyı	krasts	N;ACC;PL;3	N;DAT;MASC;PL
taşınan	pārcelts	taşı	pārcelt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
taşınan	pārcelta	taşı	pārcelt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
taşınan	pārcelti	taşı	pārcelt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
taşınan	pārvietots	taşı	pārvietot	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
rush	steigas	rush	steiga		N;NOM;FEM;PL
bilinçli	samaņas	bilinçli	samaņa		N;NOM;FEM;PL
bilinçli	apzinoties	bilinçli	apzināties		V;REFL;V.CVB
yasağı	aizliegums	yasak	aizliegums		N;NOM;MASC;SG
yasağı	aizliegumi	yasak	aizliegums		N;NOM;MASC;PL
yasağı	aizliegšana	yasak	aizliegšana		N;NOM;FEM;SG
andre	andrē	andre	andre		PROPN
andre	andrē	andre	andre		PROPN
roller	rullīšu	rol	rullītis		N;GEN;MASC;PL
roller	lomas	rol	loma		N;NOM;FEM;PL
bull	vērsis	bull	vērsis		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bull	bull	bull	bull		
hani	hani	hani	hani		PROPN;NOM;MASC;SG
odaklı	vērsta	odaklı	vērst		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
odaklı	mērķtiecīga	odaklı	mērķtiecīga		ADJ;NOM;FEM;SG
italia	italia	italia	italis	PROPN;NOM;SG;3	
helena	helena	helen	helens	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
helena	helēna	helen	helēna	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
tartışmaları	apspriedes	tartış	apspriede	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;PL
tartışmaları	diskusijas	tartış	diskusija	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;PL
katliam	slaktiņš	katlia	slaktiņš		N;NOM;MASC;SG
varsayılan	noklusētā	varsa	noklusēt		V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
varsayılan	noklusētais	varsa	noklusēt		V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
varsayılan	noklusējuma	varsa	noklusējums		N;GEN;MASC;SG
lanka	lanka	lanka	lanka	PROPN;NOM;SG;3	N;NOM;FEM;SG
wade	wade	wade	wade		PROPN
kodları	kodi	kod	kods	N;ACC;PL;3	N;NOM;MASC;PL
holmes	holmes	holmes	holme		PROPN;NOM;FEM;SG
yapıcı	konstruktīvi	yapıcı	konstruktīvi		ADV
yapıcı	konstruktīva	yapıcı	konstruktīva		ADJ;NOM;FEM;SG
yapıcı	konstruktīvā	yapıcı	konstruktīva		ADJ;NOM;FEM;SG
yapıcı	konstruktīvi	yapıcı	konstruktīvi		ADV
yapıcı	konstruktīvas	yapıcı	konstruktīva		ADJ;NOM;FEM;PL
yapıcı	konstruktīvo	yapıcı	konstruktīva		ADJ;ACC;MASC;SG
iowa	aiovas	iowa	aiova	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
çember	loks	çember	loks		N;NOM;MASC;SG
çember	apļa	çember	aplis		N;GEN;MASC;SG
çember	aplis	çember	aplis		N;NOM;MASC;SG
isfahan	isfahāna	isfahan	isfahāns		N;NOM;MASC;SG
karaciğer	aknu	karaciğer	akna		N;ACC;MASC;SG
karaciğer	aknas	karaciğer	akna		N;NOM;FEM;PL
atanmış	piešķirtie	atan	piešķirt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
atanmış	piešķirti	atan	piešķirt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
atanmış	iecelti	atan	iecelt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
málaga	seviļas	málaga	seviļas	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
itici	stūmēju	itici	stūmēt		V;FH;IND;SG;1;POS;PRS;FIN;ACT
diamond	dimantu	diamond	dimants	N;NOM;SG;3	N;ACC;MASC;SG
dame	dame	dame	dame		
tanımlanmış	definētas	tanımla	definēt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
tanımlanmış	definē	tanımla	definēt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FH;IND;3;POS;PRS;FIN;ACT
tanımlanmış	definēti	tanımla	definēt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tanımlanmış	identificēti	tanımla	identificēt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
litre	litru	litre	litrs		N;ACC;MASC;SG
litre	litrs	litre	litrs		N;NOM;MASC;SG
litre	litru	litre	litrs		N;ACC;MASC;SG
litre	litri	litre	litri		N;NOM;MASC;PL
litre	litros	litre	litrs		N;ESS;MASC;PL
litre	litru	litre	litrs		N;ACC;MASC;SG
litre	litri	litre	litri		N;NOM;MASC;PL
çalışkan	čakli	çalışkan	čakle		ADV
çalışkan	rūpīga	çalışkan	rūpīga		ADJ;NOM;FEM;SG
çalışkan	rūpīgas	çalışkan	rūpīga		ADJ;NOM;FEM;PL
meşru	likumīgs	meşru	likumīgs		ADJ;NOM;MASC;SG
meşru	likumīgas	meşru	likumīga		ADJ;NOM;FEM;PL
meşru	likumīgās	meşru	likumīga		ADJ;NOM;FEM;PL
meşru	likumīgi	meşru	likumīgi		ADV
meşru	likumīga	meşru	likumīga		ADJ;NOM;FEM;SG
meşru	neatradu	meşru	neatrast		V;FH;IND;SG;1;NEG;PST;FIN;ACT
kaçmak	evakuācijas	kaç	evakuācija	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;PL
radyoaktif	radioaktīvo	radyoaktif	radioaktīva		ADJ;ACC;MASC;SG
yale	yale	yale	yale		
iskandinav	ziemeļvalstu	iskandinav	ziemeļvalsts	V;PFV;DAT;IND;POS;PST;V.PTCP;PASS	N;ACC;MASC;SG
iskandinav	ziemeļu	iskandinav	ziemelis	V;PFV;DAT;IND;POS;PST;V.PTCP;PASS	N;GEN;MASC;PL
iskandinav	skandināvijas	iskandinav	skandināvija	V;PFV;DAT;IND;POS;PST;V.PTCP;PASS	N;NOM;FEM;PL
kronik	hroniska	kronik	hroniska		ADJ;NOM;FEM;SG
kronik	hronisks	kronik	hronisks		ADJ;NOM;MASC;SG
yarışmaları	konkursi	yarış	konkurss	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;PL
facto	facto	facto	facts		N
çim	zāliena	çim	zāliens		N;GEN;MASC;SG
çim	zāle	çim	zāle		N;NOM;FEM;SG
çim	zāli	çim	zāle		N;ACC;FEM;SG
maría	maría	maría	marss	PROPN;NOM;SG;3	
taşınabilir	portatīvais	taşı	portatīvs	V;IPFV;IND;SG;3;POS;PASS	ADJ;NOM;MASC;SG
sn	sek	sn	sek		NUM
sn	sec	sn	sec		N
balıkçı	zvejnieku	balıkçı	zvejnieks		N;ACC;MASC;SG
balıkçı	zvejnieki	balıkçı	zvejnieks		N;NOM;MASC;PL
balıkçı	fišers	balıkçı	fišers		PROPN;NOM;MASC;SG
balıkçı	zvejnieks	balıkçı	zvejnieks		N;NOM;MASC;SG
bitkileri	augi	bitki	augs	N;ACC;PL;3	N;NOM;MASC;PL
bitkileri	rūpnīcas	bitki	rūpnīca	N;ACC;PL;3	N;NOM;FEM;PL
bitkileri	stādi	bitki	stāds	N;ACC;PL;3	N;NOM;MASC;PL
niyet	nodoms	niyet	nodoms		N;NOM;MASC;SG
niyet	nolūks	niyet	nolūks		N;NOM;MASC;SG
niyet	nodoms	niyet	nodoms		N;NOM;MASC;SG
niyet	nolūks	niyet	nolūks		N;NOM;MASC;SG
niyet	nodoma	niyet	nodoma		N;NOM;FEM;SG
niyet	nodomu	niyet	nodoms		N;ACC;MASC;SG
niyet	paredzēts	niyet	paredzēt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
niyet	nolūki	niyet	nolūks		N;NOM;MASC;PL
niyet	nodomi	niyet	nodome		N;NOM;MASC;PL
kaçış	breakout	kaçış	breakout		
kaçış	izbēgt	kaçış	izbēgt		V;POS;NFIN
kaçış	evakuācijas	kaçış	evakuācija		N;NOM;FEM;PL
kaçış	izbēgt	kaçış	izbēgt		V;POS;NFIN
kaçış	aizbēgt	kaçış	aizbēgt		V;POS;NFIN
solomon	zālamana	solomon	zālamana	PROPN;NOM;SG;3	N;NOM;MASC;SG
heyet	delegācija	heyet	delegācija		N;NOM;FEM;SG
heyet	komiteju	heyet	komiteja		N;ACC;FEM;SG
heyet	komiteja	heyet	komiteja		N;NOM;FEM;SG
heyet	delegācijas	heyet	delegācija		N;NOM;FEM;SG
heyet	pārstāvniecības	heyet	pārstāvniecība		N;NOM;FEM;PL
dresden	drēzdenes	dre	drēzdene	PROPN;AT+ABL;SG;3	PROPN;NOM;FEM;SG
vancouver	vankūveras	vancouver	vankūvera	PROPN;NOM;SG;3	PROPN;NOM;FEM;PL
kampanya	kampaņā	kampanya	kampaņa	N;NOM;SG;3	N;ESS;FEM;SG
davud	deivids	davud	deivids		PROPN;NOM;MASC;SG
davud	dāvids	davud	dāvids		N;NOM;MASC;SG
davud	david	davud	david		
hughes	hughes	hughes	hughe		PROPN;NOM;FEM;SG
kawasaki	kawasaki	kawasaki	kavasakis		N;NOM;MASC;PL
eylemleri	darbības	eylem	darbība	N;ACC;PL;3	N;NOM;FEM;PL
rotterdam	roterdamas	rotter	roterdama	PROPN;NOM;SG;3	V;NOM;FEM;V.CVB
pat	pat	pat	pat		PART
uganda	ugandas	uga	uganda	PROPN;NOM;SG;3	PROPN;NOM;FEM;PL
lópez	lópez	lipez	lepez	PROPN;NOM;SG;3	
württemberg	virtemberga	württemberg	virtemberga	PROPN;NOM;SG;3	N;GEN;MASC;SG
karikatür	komiksus	karikat	komikss		N;ACC;MASC;PL
karikatür	karikatūra	karikat	karikatūra		N;NOM;FEM;SG
karikatür	multfilmas	karikat	multfilma		N;NOM;FEM;PL
lucky	laimīgā	lucky	laimīgs		ADJ;NOM;FEM;SG
lucky	laimīgais	lucky	laimīgs		ADJ;NOM;MASC;SG
masaüstü	darbvirsmas	masaüst	darbvirsma		N;NOM;FEM;PL
masaüstü	galddatoriem	masaüst	galddators		N;DAT;MASC;PL
masaüstü	darbvirsmas	masaüst	darbvirsma		N;NOM;FEM;PL
alpha	alfa	alpha	alfa		
zirve	samitā	zirve	samita		N;ESS;FEM;SG
zirve	samits	zirve	samits		N;NOM;MASC;SG
zirve	maksimums	zirve	maksimums		N;NOM;MASC;SG
zirve	pīķa	zirve	pīķis		N;NOM;MASC;SG
armağan	dāvanu	armağan	dāvana		N;ACC;FEM;SG
armağan	dāvana	armağan	dāvana		N;NOM;FEM;SG
avn	avn	avn	avn		PROPN
gelişmekte	attīstīšana	geliş	attīstīšana	V;PROG;IND;SG;3;POS;FORM;PRS	N;NOM;FEM;SG
gelişmekte	jaunattīstības	geliş	jaunattīstība	V;PROG;IND;SG;3;POS;FORM;PRS	N;NOM;FEM;SG
azaltmak	samazinātu	azal	samazināt	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;COND;POS;FIN;ACT
azaltmak	samazina	azal	samazināt	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;FH;IND;3;POS;PRS;FIN;ACT
azaltmak	jāsamazina	azal	samazināt	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;FIN;ACT
werder	werder	werder	werder	PROPN;NOM;SG;3	PROPN
atlantis	atlantīda	atlantis	atlantīds		N;NOM;FEM;SG
satıldı	pārdoti	sat	pārdot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
satıldı	pārdod	sat	pārdot	V;PFV;IND;SG;3;POS;PST;PASS	V;IMP;SG;2;POS;FIN;ACT
beslenir	baro	besle	barot	V;IPFV;IND;SG;3;POS;PASS	V;FH;IMP;SG;2;POS;PRS;FIN;ACT
beslenir	barība	besle	barība	V;IPFV;IND;SG;3;POS;PASS	N;NOM;FEM;SG
üstte	top	üst	tapt	ADJ;ESS;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
üstte	tops	üst	tops	ADJ;ESS;SG;3	N;NOM;MASC;SG
üstte	augšējā	üst	augšēja	ADJ;ESS;SG;3	ADJ;NOM;FEM;SG
üstte	augšējais	üst	augšējs	ADJ;ESS;SG;3	ADJ;NOM;MASC;SG
angela	angela	angela	angels		PROPN;NOM;FEM;SG
ihmal	novārtā	ihmal	novārt		N;ESS;MASC;SG
ihmal	novārtā	ihmal	novārt		N;ESS;MASC;SG
ihmal	neuzmanības	ihmal	neuzmanība		N;NOM;FEM;PL
geometri	ģeometrija	geometri	ģeometrija		N;NOM;FEM;SG
ekledi	pievienoti	ekle	pievienot	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
ers	ers	ers	ers		
seyir	navigation	seyir	navigation		N;NOM;MASC;PL
seyir	navigācija	seyir	navigācija		N;NOM;FEM;SG
seyir	navigācijas	seyir	navigācija		N;NOM;FEM;PL
rolleri	lomas	rol	loma	N;ACC;PL;3	N;NOM;FEM;PL
kaydedildi	ierakstīti	kaydet	ierakstīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
kaydedildi	izglāba	kaydet	izglābt	V;PFV;IND;SG;3;POS;PST;PASS	V;FH;IND;3;POS;PST;FIN;ACT
kalanlar	pārpalikumus	kalan	pārpalikums	N;NOM;PL;3	N;ACC;MASC;PL
ritim	ritms	ritim	ritms		N;NOM;MASC;SG
ritim	ritmā	ritim	ritms		N;ESS;MASC;SG
cnn	cnn	cin	cnn		N
mount	kalna	mount	kalns	PROPN;NOM;SG;3	N;GEN;MASC;SG
kromozom	hromosomu	kromozom	hromosoms	N;NOM;SG;3	N;ACC;MASC;PL
danışman	padomnieks	danış	padomnieks		N;NOM;MASC;SG
danışman	padomdevējs	danış	padomdevējs		N;NOM;MASC;SG
danışman	konsultants	danış	konsultants		N;NOM;MASC;SG
danışman	konsultants	danış	konsultants		N;NOM;MASC;SG
danışman	padomdevējs	danış	padomdevējs		N;NOM;MASC;SG
danışman	konsultants	danış	konsultants		N;NOM;MASC;SG
danışman	padomnieks	danış	padomnieks		N;NOM;MASC;SG
kırgız	kirgizstānas	kırgız	kirgizstāna		N;NOM;FEM;PL
sertifika	sertifikātus	sertifika	sertifikāts	N;NOM;SG;3	N;ACC;MASC;PL
sertifika	sertifikāti	sertifika	sertifikāte	N;NOM;SG;3	N;NOM;MASC;PL
sertifika	apliecības	sertifika	apliecība	N;NOM;SG;3	N;NOM;FEM;PL
sertifika	sertifikātu	sertifika	sertifikāts	N;NOM;SG;3	N;ACC;MASC;SG
sertifika	sertifikācijas	sertifika	sertifikācija	N;NOM;SG;3	N;NOM;FEM;PL
dinar	dinārs	dinar	dinārs		N;NOM;MASC;SG
kirli	netīras	kirli	netīra		ADJ;NOM;FEM;PL
kirli	netīra	kirli	netīrs		ADJ;NOM;FEM;SG
kirli	netīrs	kirli	netīrs		ADJ;NOM;MASC;SG
dağıtımı	sadales	dağıt	sadale	N;NOM;SG;3	N;NOM;FEM;PL
mir	mir	mir	mirt		PROPN
deutsche	deutsche	deutsche	deutsche	PROPN;NOM;SG;3	
foton	fotonu	foton	fotons		N;ACC;MASC;SG
foton	fotonu	foton	fotons		N;ACC;MASC;SG
objektif	lēcu	objektif	lēcis		ADJ;ACC;MASC;SG
objektif	lēcas	objektif	lēkties		N;NOM;FEM;PL
objektif	mērķis	objektif	mērķis		N;NOM;MASC;SG
tanzanya	tanzānijas	tanzan	tanzānija	PROPN;NOM;SG;3	N;NOM;FEM;PL
zaragoza	saragosa	zaragoz	saragos	PROPN;NOM;SG;3	N;NOM;FEM;SG
korur	aizsargā	koru	aizsargs	V;IPFV;IND;SG;3;POS	V;IMP;SG;2;POS;FIN;ACT
troll	troļļu	troll	troļlis		N;GEN;MASC;PL
troll	troļļi	troll	troļlis		N;NOM;MASC;PL
illeri	provincēs	il	province	N;ACC;PL;3	N;ESS;FEM;PL
illeri	provinces	il	province	N;ACC;PL;3	N;NOM;FEM;PL
illeri	provincēm	il	province	N;ACC;PL;3	N;DAT;FEM;PL
halter	weightlifting	halter	weightlifting	N;NOM;SG;3	N;NOM;MASC;PL
aç	atklāts	aç	atklāt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aç	atvērts	aç	atvērts		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aç	atvērta	aç	atvērt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
aç	atvērt	aç	atvērt		V;POS;NFIN
aç	izsalcis	aç	izsalkt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yazılabilir	rakstāms	yaz	rakstīt	V;IPFV;POT;SG;3;POS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
tiberius	tibērijs	tiberius	tibērijs		N;NOM;MASC;SG
incir	vīģes	incir	vīģe		N;NOM;FEM;PL
delhi	deli	delhi	delis	PROPN;NOM;SG;3	
dana	dana	dan	dans		PROPN;NOM;FEM;SG
hiçbiri	nav	hiçbiri	nebūt	PRO;NOM;SG;3	V;FH;IND;3;NEG;PRS;FIN;ACT
hiçbiri	neviena	hiçbiri	neviens	PRO;NOM;SG;3	PRO;NOM;MASC;SG
bağırsak	zarnas	bağır	zarna	V;PFV;PL;1;POS;PRS	N;NOM;FEM;PL
bağırsak	zarnu	bağır	zarns	V;PFV;PL;1;POS;PRS	N;ACC;MASC;SG
bağırsak	zarnas	bağır	zarna	V;PFV;PL;1;POS;PRS	N;NOM;FEM;PL
bağırsak	resnās	bağır	resna	V;PFV;PL;1;POS;PRS	ADJ;NOM;FEM;PL
bağırsak	zarnu	bağır	zarns	V;PFV;PL;1;POS;PRS	N;ACC;MASC;SG
bağırsak	zarnu	bağır	zarns	V;PFV;PL;1;POS;PRS	N;ACC;MASC;SG
bağırsak	zarnas	bağır	zarna	V;PFV;PL;1;POS;PRS	N;NOM;FEM;PL
kalacak	paliek	kal	palikt	V;PFV;IND;SG;3;POS;FUT	V;FH;IND;3;POS;PRS;FIN;ACT
jeoloji	ģeoloģisko	jeoloji	ģeoloģisks		ADJ;ACC;MASC;SG
jeoloji	ģeoloģiskā	jeoloji	ģeoloģisks		ADJ;NOM;FEM;SG
jeoloji	ģeoloģija	jeoloji	ģeoloģija		N;NOM;FEM;SG
dem	dem	de	dem		
bilhassa	īpaši	bilhassa	īpaši		ADV
bilhassa	īpaši	bilhassa	īpaši		ADV
gençleri	pusaudža	genç	pusaudzis	ADJ;ACC;PL;3	N;GEN;MASC;SG
rom	rom	rom	rom		
rom	ruma	rom	rums		N;NOM;MASC;SG
rom	rums	rom	rums		N;NOM;MASC;SG
sofia	sofijā	sofia	sofija		N;ESS;FEM;SG
sofia	sofija	sofia	sofija		PROPN;NOM;FEM;SG
grey	pelēkā	grey	pelēks		ADJ;NOM;FEM;SG
grey	pelēks	grey	pelēks		ADJ;NOM;MASC;SG
grey	pelēkas	grey	pelēka		ADJ;NOM;FEM;PL
grey	pelēkais	grey	pelēks		ADJ;NOM;MASC;SG
grey	pelēkās	grey	pelēka		ADJ;NOM;FEM;PL
köşk	muižā	köşk	muiža		N;ESS;FEM;SG
devasa	milzīgi	devasa	milzīgs		ADV
devasa	milzīgas	devasa	milzīga		ADJ;NOM;FEM;PL
devasa	milzīga	devasa	milzīga		ADJ;NOM;FEM;SG
devasa	milzīgs	devasa	milzīgs		ADJ;NOM;MASC;SG
devasa	gigantiska	devasa	gigantiska		ADJ;NOM;FEM;SG
devasa	masveida	devasa	masveida		N;NOM;FEM;SG
devasa	milzīga	devasa	milzīga		ADJ;NOM;FEM;SG
devasa	milzīga	devasa	milzīga		ADJ;NOM;FEM;SG
ghost	spoks	ghost	spoks		N;NOM;MASC;SG
ghost	spoku	ghost	spoks		N;ACC;MASC;SG
ghost	rēgs	ghost	rēgs		N;NOM;MASC;SG
dre	dre	dre	dre		
düşüş	krituma	düşüş	kritums		N;NOM;MASC;SG
düşüş	samazinājums	düşüş	samazinājums		N;NOM;MASC;SG
düşüş	samazināt	düşüş	samazināt		V;POS;NFIN
düşüş	kritums	düşüş	kritums		N;NOM;MASC;SG
düşüş	krist	düşüş	krist		V;POS;NFIN
düşüş	kritiens	düşüş	kritiens		N;NOM;MASC;SG
düşüş	kritums	düşüş	kritums		N;NOM;MASC;SG
düşüş	krīt	düşüş	krist		V;FH;IND;3;POS;PRS;FIN;ACT
vekil	reģenta	vekil	reģenta		N;NOM;MASC;SG
vekil	vietnieks	vekil	vietnieks		N;NOM;MASC;SG
kalsiyum	kalcija	kalsiyum	kalcijs		N;GEN;MASC;SG
kalsiyum	kalcijs	kalsiyum	kalcijs		N;NOM;MASC;SG
rocky	rokijs	rocky	rokijs		N;NOM;MASC;SG
ideoloji	ideoloģija	ideoloji	ideoloģija		N;NOM;FEM;SG
ideoloji	ideoloģijas	ideoloji	ideoloģija		N;NOM;FEM;PL
önemsiz	nenozīmīgi	önemsiz	nenozīmīgi	ADJ	ADV
plaka	plates	plaka	plate		N;NOM;FEM;PL
plaka	plātnes	plaka	plātne		N;NOM;FEM;PL
