loại	tastează	loại	tasta	N	V;IND;3;PRS;FIN
gốc	originala	gốc	original		ADJ;DEF;FEM;SG
gốc	originale	gốc	original		ADJ;INDF;FEM;PL
gốc	original	gốc	original		ADJ;INDF;MASC;SG
gốc	originală	gốc	original		ADJ;INDF;FEM;SG
rêu	mose	rêu	mos	N	
rêu	moss	rêu	moss	N	PROPN
muốn	will	muốn	will	V	PROPN
muốn	va	muốn	vrea	V	V;SG;3
ninh	ninh	ninh	ninh	N	
ninh	ning	ninh	ning	N	
trùng	dublură	trùng	dublură	V	N;INDF;FEM;SG
trùng	duplicat	trùng	duplicat	V	ADJ;INDF;MASC;SG
thượng	shang	thượng	shang	N	PROPN
giang	giang	giang	giang	N	
giang	jiang	giang	jiang	N	PROPN
đĩa	discul	đĩa	disc		N;DEF;MASC;SG
đĩa	disc	đĩa	disc		N;INDF;MASC;SG
đĩa	farfurie	đĩa	farfurie		N;INDF;FEM;SG
đĩa	placă	đĩa	placă		N;INDF;FEM;SG
đĩa	discul	đĩa	disc		N;DEF;MASC;SG
đĩa	disc	đĩa	disc		N;INDF;MASC;SG
đĩa	discheta	đĩa	discheta		N;DEF;FEM;SG
khỏi	din	khỏi	din	V	ADP;ACC
tưởng	gândit	tưởng	gândi	V	ADJ;INDF;MASC;SG
tưởng	crezut	tưởng	crede	V	ADJ;INDF;MASC;SG
lâm	lam	lâm	lam	N	
lâm	lin	lâm	lin	N	
vàng	auriu	vàng	auriu	N	ADJ;INDF;MASC;SG
vàng	gold	vàng	gold	N	
vàng	galben	vàng	galben	N	ADV
vàng	galbenă	vàng	galben	N	ADJ;INDF;FEM;SG
quang	quang	quang	quang	N	PROPN
dòng	line	dòng	line	N	
hàn	coreean	hàn	coreean	N	ADJ;INDF;MASC;SG
hàn	coreea	hàn	corea	N	PROPN
ngay	imediat	ngay	imediat	PART	ADV
ngay	acum	ngay	acum	PART	ADV
cận	închidere	cận	închidere	V	N;INDF;FEM;SG
cận	inchidere	cận	inchidere	V	N;INDF;FEM;SG
cận	cardinale	cận	cardinal	V	ADJ;INDF;FEM;PL
cận	cardinal	cận	cardinal	V	N;INDF;MASC;SG
cận	cardinalul	cận	cardinal	V	N;DEF;MASC;SG
đậu	bean	đậu	bean	V	PROPN
đậu	fasole	đậu	fasole	V	N;INDF;FEM;SG
đậu	boabe	đậu	boabă	V	N;INDF;FEM;PL
đậu	fasole	đậu	fasole	V	N;INDF;FEM;SG
đậu	rugăciuni	đậu	rugăciune	V	N;INDF;FEM;PL
đậu	rugăciunile	đậu	rugăciune	V	N;DEF;FEM;PL
khách	invitat	khách	invita	N	ADJ;INDF;MASC;SG
khách	vizitati	khách	vizitati	N	V;IND;PL;2;PRS;FIN
khách	vizitează	khách	vizita	N	V;IND;3;PRS;FIN
địch	ostil	địch	ostil	N	ADJ;INDF;MASC;SG
địch	ostili	địch	ostil	N	ADJ;INDF;MASC;PL
địch	ostilă	địch	ostil	N	ADJ;INDF;FEM;SG
địch	ostile	địch	ostil	N	ADJ;INDF;FEM;PL
thánh	sfântă	thánh	sfânt	N	ADJ;INDF;FEM;SG
thánh	sfinte	thánh	sfânt	N	
trẻ	tânără	trẻ	tânăr	N	ADJ;INDF;FEM;SG
trẻ	tânăr	trẻ	tânăr	N	ADJ;INDF;MASC;SG
trẻ	tinere	trẻ	tânăr	N	ADJ;INDF;FEM;PL
trẻ	young	trẻ	young	N	PROPN
yên	yên	yên	yên	N	
phó	vicii	phó	viciu		N;INDF;FEM;PL
phó	viciul	phó	viciu		N;DEF;MASC;SG
phó	moravuri	phó	moravuri		N;INDF;FEM;PL
phó	viciu	phó	viciu		N;INDF;MASC;SG
phó	vice	phó	vice		
linh	ling	linh	ling	N	V;IND;PL;3;PRS;FIN
linh	spirituală	linh	spiritual	N	ADJ;INDF;FEM;SG
linh	spiritual	linh	spiritual	N	ADJ;INDF;MASC;SG
linh	spirituale	linh	spiritual	N	ADJ;INDF;FEM;PL
linh	spirituala	linh	spiritual	N	ADJ;DEF;FEM;SG
linh	linh	linh	linh	N	
trai	fiule	trai	fiu	N	
chạy	rularea	chạy	rulare	V	N;DEF;FEM;SG
chạy	fugi	chạy	fugi	V	
tuyên	declarată	tuyên	declarat	V	ADJ;INDF;FEM;SG
tuyên	declarate	tuyên	declara	V	ADJ;INDF;FEM;PL
tuyên	declarat	tuyên	declara	V	ADJ;INDF;MASC;SG
thuận	shun	thuận	shun	ADJ	N;INDF;MASC;SG
thuận	thuan	thuận	thuan	ADJ	
thuận	afacere	thuận	afacere	ADJ	N;INDF;FEM;SG
tức	instantanee	tức	instantaneu		N;INDF;FEM;PL
tức	instantaneu	tức	instantaneu		ADV
tức	imediată	tức	imediat		ADJ;INDF;FEM;SG
tức	imediate	tức	imediat		ADJ;INDF;FEM;PL
tức	sur	tức	sur		N;INDF;MASC;SG
phú	phú	phú	phú	N	
truy	neobosit	truy	neobosit	V	ADJ;INDF;MASC;SG
truy	inexorabil	truy	inexorabil	V	ADV
cực	foarte	cực	foarte		ADV
cực	polar	cực	polar		ADJ;INDF;MASC;SG
cực	polare	cực	polare		N;INDF;FEM;PL
cực	polară	cực	polar		ADJ;INDF;FEM;SG
cực	stâlp	cực	stâlp		N;INDF;MASC;SG
cực	pole	cực	polă		N;INDF;MASC;SG
cực	pol	cực	pol		N;INDF;MASC;SG
cực	polul	cực	pol		N;DEF;MASC;SG
lương	liang	lương	liang	N	PROPN
mét	yarzi	mét	yard	N	
lâu	long	lâu	long	ADJ	
bại	învinsă	bại	învinge	V	ADJ;INDF;FEM;SG
bại	învins	bại	învins	V	ADJ;INDF;MASC;SG
bại	invins	bại	invinge	V	ADJ;INDF;MASC;SG
bại	înfrânt	bại	înfrânt	V	ADJ;INDF;MASC;SG
bại	înfrângere	bại	înfrângere	V	N;INDF;FEM;SG
bại	înfrângerea	bại	înfrângere	V	N;DEF;FEM;SG
chu	probabil	chu	probabil		ADV
chu	zhu	chu	zhu		PROPN
chu	chu	chu	chu		N;INDF;MASC;SG
chu	zhou	chu	zhou		PROPN
ước	doresc	ước	dori		V;IND;PL;3;PRS;FIN
ước	dorind	ước	dori		V;V.MSDR
chuyên	specialist	chuyên	specialist	ADJ	N;INDF;MASC;SG
chuyên	specialistul	chuyên	specialist	ADJ	N;DEF;MASC;SG
lai	viitorul	lai	viitor		N;DEF;MASC;SG
lai	viitoare	lai	viitor		ADJ;INDF;FEM
lai	viitor	lai	viitor		N;INDF;MASC;SG
lai	lai	lai	lai		
vài	puține	vài	puțin	DET	PRO;FEM;PL;3
vài	puțini	vài	puțin	DET	PRO;MASC;PL;3
vài	putini	vài	putin	DET	
san	san	san	san		PROPN
nền	fundal	nền	fundal		N;INDF;MASC;SG
nền	fundalul	nền	fundal		N;DEF;MASC;SG
style	stil	style	stil		N;INDF;MASC;SG
style	stilul	style	stil		N;DEF;MASC;SG
song	geamăn	song	geamăn	CONJ	ADJ;INDF;MASC;SG
song	twin	song	twin	CONJ	N;INDF;MASC;SG
song	parinti	song	parinti	CONJ	
song	părinți	song	părinte	CONJ	N;INDF;MASC;PL
song	parintii	song	parinte	CONJ	N;DEF;MASC;PL
song	părinții	song	părinte	CONJ	N;DEF;MASC;PL
song	cantec	song	cantec	CONJ	N;INDF;MASC;SG
song	song	song	song	CONJ	N;INDF;MASC;SG
song	melodie	song	melodie	CONJ	N;INDF;FEM;SG
song	cântec	song	cântec	CONJ	N;INDF;MASC;SG
giai	melody	giai	melody		N;INDF;MASC;SG
giai	melodia	giai	melodie		N;DEF;FEM;SG
giai	melodie	giai	melodie		N;INDF;FEM;SG
quay	rotire	quay	rotire	V	N;INDF;FEM;SG
quay	quay	quay	quay	V	N;INDF;MASC;SG
quay	rotire	quay	rotire	V	N;INDF;FEM;SG
quay	rotație	quay	rotație	V	N;INDF;FEM;SG
quay	rotire	quay	rotire	V	N;INDF;FEM;SG
quay	spin	quay	spin	V	N;INDF;MASC;SG
xuân	chun	xuân	chun	N	PROPN
xuân	xuan	xuân	xuan	N	PROPN
american	american	american	american	N	ADJ;INDF;MASC;SG
american	americană	american	american	N	ADJ;INDF;FEM;SG
american	americancă	american	americanc	N	ADJ;INDF;FEM;SG
rừng	woods	rừng	woods	N	PROPN
rừng	forest	rừng	forest	N	PROPN
rừng	jungle	rừng	junglă	N	
thưởng	bonus	thưởng	bonus	V	N;INDF;MASC;SG
thưởng	bonusul	thưởng	bonus	V	N;DEF;MASC;SG
thưởng	recompensa	thưởng	recompensa	V	N;DEF;FEM;SG
thưởng	recompensă	thưởng	recompensă	V	N;INDF;FEM;SG
thưởng	răsplată	thưởng	răsplată	V	N;INDF;FEM;SG
thưởng	răsplătită	thưởng	răsplăti	V	ADJ;INDF;FEM;SG
thưởng	recompensat	thưởng	recompensat	V	ADJ;INDF;MASC;SG
thưởng	răsplătit	thưởng	răsplăti	V	ADJ;INDF;MASC;SG
list	lista	list	listă	ADJ	N;DEF;FEM;SG
list	listă	list	listă	ADJ	N;INDF;FEM;SG
xuống	jos	xuống	jos	V	ADV
toán	mate	toán	mate	N	
đứng	stand	đứng	sta	V	
truyện	citesc	truyện	citi	N	V;IND;PL;3;PRS;FIN
truyện	citind	truyện	citi	N	V;V.MSDR
môn	subtil	môn	subtil	N	ADJ;INDF;MASC;SG
môn	subtile	môn	subte	N	ADJ;INDF;FEM;PL
môn	subtilă	môn	subtil	N	ADJ;INDF;FEM;SG
phóng	cântar	phóng	cântar	V	N;INDF;MASC;SG
phóng	scară	phóng	scară	V	N;INDF;FEM;SG
phóng	scală	phóng	scăla	V	N;INDF;FEM;SG
phóng	scala	phóng	scală	V	N;DEF;FEM;SG
phóng	lansare	phóng	lansare	V	N;INDF;FEM;SG
phóng	lansarea	phóng	lansare	V	N;DEF;FEM;SG
đốc	guvernator	đốc	guvernator		N;INDF;MASC;SG
đốc	guvernatorul	đốc	guvernator		N;DEF;MASC;SG
khởi	start	khởi	start	V	N;INDF;MASC;SG
khởi	pornire	khởi	pornire	V	N;INDF;FEM;SG
bầu	votare	bầu	votare	V	N;INDF;FEM;SG
bầu	votul	bầu	vot	V	N;DEF;MASC;SG
bầu	votarea	bầu	votare	V	N;DEF;FEM;SG
bầu	gravidă	bầu	gravidă	V	ADJ;INDF;FEM;SG
bầu	insarcinata	bầu	insarcinat	V	N;DEF;FEM;SG
bầu	gravida	bầu	gravida	V	N;DEF;FEM;SG
bầu	însărcinată	bầu	însărcinat	V	ADJ;INDF;FEM;SG
mềm	moi	mềm	moale	N	ADJ;INDF;PL
mềm	moale	mềm	moale	N	
cha	părinte	cha	părinte	N	
cha	tată	cha	tată	N	
giết	ucidere	giết	ucidere	V	N;INDF;FEM;SG
giết	uciderea	giết	ucidere	V	N;DEF;FEM;SG
giết	kill	giết	kill	V	N;INDF;MASC;SG
nhanh	repede	nhanh	repede	ADJ	ADV
nhanh	rapid	nhanh	rapid	ADJ	ADV
nhanh	repede	nhanh	repede	ADJ	ADV
nhanh	rapid	nhanh	rapid	ADJ	ADV
nhanh	repede	nhanh	repede	ADJ	ADV
giấy	hartie	giấy	hartie	N	
thấp	low	thấp	low	ADJ	
kiểu	tastează	kiểu	tasta	N	V;IND;3;PRS;FIN
hương	gusta	hương	gusta	N	V;IND;SG;3;IPFV;FIN
hương	gustă	hương	gustă	N	V;IND;SG;3;PST;FIN
nghiệm	experimentele	nghiệm	experiment	V	N;DEF;FEM;PL
nghiệm	experimente	nghiệm	experiment	V	N;INDF;FEM;PL
tối	întuneric	tối	întuneric	N	ADV
tối	întunecat	tối	întuneca	N	ADJ;INDF;MASC;SG
tối	cinei	tối	cinel	N	
giảm	scădere	giảm	scădere	V	N;INDF;FEM;SG
bắn	fotografiere	bắn	fotografier	V	N;INDF;FEM;SG
bắn	shot	bắn	shot	V	N;INDF;MASC;SG
bắn	împușcat	bắn	împușca	V	ADJ;INDF;MASC;SG
bắn	impuscat	bắn	impusca	V	ADJ;INDF;MASC;SG
nhằm	răsturnat	nhằm	răsturna		ADJ;INDF;MASC;SG
website	website	website	websit	N	
đôi	perechea	đôi	pereche	NUM	N;DEF;FEM;SG
đôi	pereche	đôi	pereche	NUM	N;INDF;FEM;SG
đôi	dubla	đôi	dublu	NUM	ADJ;DEF;FEM;SG
đôi	dublă	đôi	dublu	NUM	ADJ;INDF;FEM;SG
đôi	dublu	đôi	dublu	NUM	ADJ;INDF;MASC;SG
đôi	duble	đôi	dublu	NUM	N;INDF;FEM;PL
đôi	cuplu	đôi	cuplu	NUM	N;INDF;MASC;SG
đôi	cuplul	đôi	cuplu	NUM	N;DEF;MASC;SG
đôi	uneori	đôi	uneori	NUM	ADV
đôi	câteodată	đôi	câteodată	NUM	ADV
đôi	dublează	đôi	dubla	NUM	V;IND;3;PRS;FIN
đôi	duble	đôi	dublu	NUM	N;INDF;FEM;PL
lĩnh	cucerită	lĩnh	cucerit	N	ADJ;INDF;FEM;SG
lĩnh	cucerit	lĩnh	cuceri	N	ADJ;INDF;MASC;SG
mắt	eye	mắt	ey	N	
cáo	raportează	cáo	raporta	N	V;IND;3;PRS;FIN
tam	tam	tam	tăm	N	
sai	incorect	sai	incorect	ADJ	ADV
sai	eroare	sai	eroare	ADJ	N;INDF;FEM;SG
sửa	editare	sửa	editare	V	N;INDF;FEM;SG
sửa	corecție	sửa	corecție	V	N;INDF;FEM;SG
sửa	corectarea	sửa	corectare	V	N;DEF;FEM;SG
sửa	corectare	sửa	corectare	V	N;INDF;FEM;SG
dựa	bazat	dựa	baza	V	ADJ;INDF;MASC;SG
tuyển	angajare	tuyển	angajare	V	N;INDF;FEM;SG
tuyển	angajarea	tuyển	angajare	V	N;DEF;FEM;SG
tuyển	angajări	tuyển	angajare	V	N;INDF;FEM;PL
tuyển	închiriere	tuyển	închiriere	V	N;INDF;FEM;SG
trương	zhang	trương	zhang	N	PROPN
nặng	heavy	nặng	heavy	ADJ	N;INDF;MASC;SG
nặng	greu	nặng	greu	ADJ	ADV
ngành	lui	ngành	el	N	PRO;3
trắng	albi	trắng	alb	N	
trắng	albe	trắng	alb	N	ADJ;INDF;FEM;PL
trắng	albă	trắng	alb	N	ADJ;INDF;FEM;SG
trắng	alb	trắng	alb	N	ADJ;INDF;MASC;SG
đọc	citire	đọc	citire	V	N;INDF;FEM;SG
đọc	citirea	đọc	citire	V	N;DEF;FEM;SG
đọc	citire	đọc	citire	V	N;INDF;FEM;SG
đọc	lectură	đọc	lectură	V	N;INDF;FEM;SG
đọc	les	đọc	les	V	N;INDF;MASC;SG
xung	impuls	xung	impuls	V	N;INDF;MASC;SG
xung	conflictul	xung	conflict	V	N;DEF;MASC;SG
xung	conflicte	xung	conflict	V	N;INDF;FEM;PL
xung	conflict	xung	conflict	V	N;INDF;MASC;SG
chịu	suferi	chịu	suferi	V	
hại	harm	hại	harm	V	N;INDF;MASC;SG
hại	ranit	hại	ranit	V	ADJ;INDF;MASC;SG
hại	rănit	hại	răni	V	ADJ;INDF;MASC;SG
nhìn	uite	nhìn	uita	V	
quý	prețios	quý	prețios	N	ADJ;INDF;MASC;SG
quý	pretios	quý	pretios	N	ADJ;INDF;MASC;SG
quý	prețioase	quý	prețios	N	ADJ;INDF;FEM;PL
hưng	spânzurat	hưng	spânzura	N	ADJ;INDF;MASC;SG
luyện	antrenamente	luyện	antrenament	V	N;INDF;FEM;PL
luyện	antrenament	luyện	antrenament	V	N;INDF;MASC;SG
luyện	pregătire	luyện	pregătire	V	N;INDF;FEM;SG
luyện	formare	luyện	formare	V	N;INDF;FEM;SG
thật	real	thật	real	PART	ADJ;INDF;MASC;SG
thật	reale	thật	real	PART	ADJ;INDF;FEM;PL
thật	reală	thật	real	PART	ADJ;INDF;FEM;SG
thật	adevărat	thật	adevărat	PART	ADV
thật	adevarat	thật	adevarat	PART	ADJ;INDF;MASC;SG
thật	adevarul	thật	adevar	PART	N;DEF;MASC;SG
thật	adevar	thật	adevar	PART	N;INDF;MASC;SG
thật	adevărul	thật	adevăr	PART	N;DEF;MASC;SG
thật	adevăr	thật	adevăr	PART	N;INDF;MASC;SG
kéo	foarfecă	kéo	foarfecă	V	N;INDF;FEM;SG
kéo	foarfeca	kéo	foarfeca	V	N;DEF;FEM;SG
kéo	foarfece	kéo	foarfece	V	N;INDF;FEM;PL
kéo	puff	kéo	puff	V	
đen	black	đen	black	ADJ	N;INDF;MASC;SG
vĩnh	vĩnh	vĩnh	vĩnh	N	
trục	osie	trục	osie	N	
saint	sfânt	saint	sfânt		N;INDF;MASC;SG
saint	sfantul	saint	sfant		N;DEF;MASC;SG
saint	sfântul	saint	sfânt		N;DEF;MASC;SG
saint	saint	saint	saint		N;INDF;MASC;SG
trời	cer	trời	cere	N	V;IND;SG;3;PRS;FIN
ngắn	scurt	ngắn	scurt	ADJ	ADV
ngắn	short	ngắn	short	ADJ	N;INDF;MASC;SG
niệm	suveniruri	niệm	suvenir	V	N;INDF;FEM;PL
luôn	mereu	luôn	mereu		ADV
luôn	intotdeauna	luôn	intotdeauna		
luôn	întotdeauna	luôn	întotdeauna		ADV
côn	inca	côn	inca	N	
côn	încă	côn	încă	N	ADV
côn	tot	côn	tot	N	PRO;MASC;SG;3
thạch	shi	thạch	shă	N	
phúc	jason	phúc	jason	N	PROPN
phúc	fericita	phúc	fericita	N	ADJ;DEF;FEM;SG
phúc	fericită	phúc	fericit	N	ADJ;INDF;FEM;SG
phúc	happy	phúc	happy	N	
phúc	fericit	phúc	fericit	N	ADJ;INDF;MASC;SG
sâu	adanc	sâu	adanc	ADJ	
sâu	profund	sâu	profund	ADJ	ADV
sâu	adânc	sâu	adânc	ADJ	ADV
khó	greu	khó	greu	ADJ	ADV
khó	tare	khó	tare	ADJ	ADV
khó	dificil	khó	dificil	ADJ	ADV
cục	biroul	cục	birou		N;DEF;MASC;SG
cục	fbi	cục	fbă		N;INDF;MASC;SG
cục	suplimentar	cục	suplimentar		ADJ;INDF;MASC;SG
kịch	dramatic	kịch	dramatic	N	ADJ;INDF;MASC;SG
kịch	dramatice	kịch	dramatic	N	ADJ;INDF;FEM;PL
kịch	dramatică	kịch	dramatic	N	ADJ;INDF;FEM;SG
kịch	aranjată	kịch	aranja	N	ADJ;INDF;FEM;SG
kịch	aranjate	kịch	aranja	N	ADJ;INDF;FEM;PL
kịch	aranjat	kịch	aranja	N	ADJ;INDF;MASC;SG
phường	ward	phường	ward	N	PROPN
ngọc	jad	ngọc	jad	N	ADJ
ngọc	jewel	ngọc	jewel	N	PROPN
club	club	club	club		N;INDF;MASC;SG
club	clubul	club	club		N;DEF;MASC;SG
top	top	top	top		N;INDF;MASC;SG
top	topul	top	top		N;DEF;MASC;SG
tải	sarcină	tải	sarcină	V	N;INDF;FEM;SG
tải	încărcare	tải	încărcare	V	N;INDF;FEM;SG
tải	incarcare	tải	incarcare	V	N;INDF;FEM;SG
wikipedia	wikipedia	wikipedia	wikipedia	V	N;DEF;FEM;SG
ngô	ngô	ngô	nge	N	
bốn	four	bốn	four	NUM	N;INDF;MASC;SG
phật	bate	phật	bate	N	V;IND;SG;3;PRS;FIN
phật	buddha	phật	buddha	N	PROPN
nghi	suspecți	nghi	suspect	V	N;INDF;MASC;PL
nghi	suspecta	nghi	suspecta	V	N;DEF;FEM;SG
nghi	suspectul	nghi	suspect	V	N;DEF;MASC;SG
nghi	suspect	nghi	suspect	V	ADJ;INDF;MASC;SG
nghi	îndoielnic	nghi	îndoielnic	V	ADV
thừa	resturile	thừa	rest	ADJ	N;DEF;FEM;PL
thừa	resturi	thừa	rest	ADJ	N;INDF;FEM;PL
thừa	reno	thừa	reno	ADJ	N;INDF;MASC;SG
hùng	xiong	hùng	xiong	N	
buộc	forța	buộc	forță	V	N;DEF;FEM;SG
buộc	forță	buộc	forță	V	N;INDF;FEM;SG
buộc	forta	buộc	forta	V	N;DEF;FEM;SG
sóng	undei	sóng	undei	N	
chủng	mutant	chủng	mutant	V	N;INDF;MASC;SG
caps	capace	caps	capace		N;INDF;FEM;PL
đăng	post	đăng	post	V	N;INDF;MASC;SG
đăng	postare	đăng	postare	V	N;INDF;FEM;SG
đăng	postarea	đăng	postare	V	N;DEF;FEM;SG
đăng	postarea	đăng	postare	V	N;DEF;FEM;SG
đăng	postată	đăng	posta	V	ADJ;INDF;FEM;SG
đăng	postat	đăng	posta	V	ADJ;INDF;MASC;SG
kiếm	săbiile	kiếm	sabie	V	N;DEF;FEM;PL
kiếm	sabii	kiếm	sabiab	V	N;INDF;FEM;PL
kiếm	săbii	kiếm	sabie	V	N;INDF;FEM;PL
kiếm	spadă	kiếm	spadă	V	N;INDF;FEM;SG
kiếm	sabia	kiếm	sabia	V	N;DEF;FEM;SG
kiếm	sabie	kiếm	sabie	V	N;INDF;FEM;SG
hiểu	inteles	hiểu	inteles	V	N;INDF;MASC;SG
hiểu	înțeles	hiểu	înțeles	V	ADJ;INDF;MASC;SG
bụng	stomacului	bụng	stomac	ADJ	N;DEF;MASC;SG
bụng	stomacul	bụng	stomac	ADJ	N;DEF;MASC;SG
bụng	stomac	bụng	stomac	ADJ	N;INDF;MASC;SG
bụng	burtă	bụng	burtă	ADJ	N;INDF;FEM;SG
bụng	burta	bụng	burtă	ADJ	N;DEF;FEM;SG
bụng	abdomenul	bụng	abdomen	ADJ	N;DEF;MASC;SG
bụng	abdomen	bụng	abdomen	ADJ	N;INDF;MASC;SG
nuôi	pet	nuôi	pet	V	
nuôi	adoptat	nuôi	adopta	V	ADJ;INDF;MASC;SG
nuôi	adoptată	nuôi	adopta	V	ADJ;INDF;FEM;SG
hỏi	intreaba	hỏi	intreba	V	N;DEF;FEM;SG
đầy	full	đầy	full	ADJ	
đầy	plin	đầy	plin	ADJ	ADV
xóa	ștergere	xóa	ștergere	V	N;INDF;FEM;SG
vừa	medii	vừa	medie		N;INDF;FEM;PL
vừa	medium	vừa	medium		N;INDF;MASC;SG
vừa	mediu	vừa	mediu		ADJ;INDF;MASC;SG
vừa	medie	vừa	medie		N;INDF;FEM;SG
vừa	moderate	vừa	moderat		ADJ;INDF;FEM;PL
vừa	moderată	vừa	moderat		ADJ;INDF;FEM;SG
vừa	moderat	vừa	moderat		ADJ;INDF;MASC;SG
thử	test	thử	test	V	N;INDF;MASC;SG
thử	testul	thử	test	V	N;DEF;MASC;SG
thử	încercarea	thử	încercare	V	N;DEF;FEM;SG
thử	încercare	thử	încercare	V	N;INDF;FEM;SG
thử	testare	thử	testare	V	N;INDF;FEM;SG
brasil	brazilia	brasil	brazilie	N	PROPN
brasil	brasil	brasil	brasil	N	PROPN
john	john	john	john	N	PROPN
john	ioan	john	ioan	N	PROPN
lược	cuprinzătoare	lược	cuprinzător	N	ADJ;INDF;FEM
lược	cuprinzător	lược	cuprinzător	N	ADJ;INDF;MASC;SG
lược	inv	lược	inv	N	
lược	combs	lược	combs	N	PROPN
paris	paris	paris	paris		PROPN
paris	parisul	paris	paris		N;DEF;MASC;SG
tội	vinovat	tội	vinovat	N	ADJ;INDF;MASC;SG
tội	vinovată	tội	vinovat	N	ADJ;INDF;FEM;SG
tội	nevinovat	tội	nevinovat	N	ADJ;INDF;MASC;SG
tội	inocent	tội	inocent	N	ADJ;INDF;MASC;SG
tội	nevinovată	tội	nevinovat	N	ADJ;INDF;FEM;SG
tội	inocentă	tội	inocent	N	ADJ;INDF;FEM;SG
liệt	lamb	liệt	lamb	N	PROPN
liệt	paralizat	liệt	paraliza	N	ADJ;INDF;MASC;SG
liệt	paralizată	liệt	paraliza	N	ADJ;INDF;FEM;SG
băng	ice	băng	ice	N	
khắc	sculpta	khắc	sculpta	N	V;IND;SG;3;IPFV;FIN
mua	cumpărare	mua	cumpărare	V	N;INDF;FEM;SG
mua	achiziție	mua	achiziție	V	N;INDF;FEM;SG
mua	cumparare	mua	cumparare	V	N;INDF;FEM;SG
mua	cumpărare	mua	cumpărare	V	N;INDF;FEM;SG
mua	cumparat	mua	cumpara	V	ADJ;INDF;MASC;SG
mua	cumpărată	mua	cumpăra	V	ADJ;INDF;FEM;SG
mua	cumpărat	mua	cumpărat	V	ADJ;INDF;MASC;SG
mua	cumpărate	mua	cumpăra	V	ADJ;INDF;FEM;PL
bật	activate	bật	activa	V	ADJ;INDF;FEM;PL
bật	activat	bật	activat	V	ADJ;INDF;MASC;SG
bật	activată	bật	activa	V	ADJ;INDF;FEM;SG
tái	reconstrui	tái	reconstrui		V;IND;SG;3;PRS;FIN
tái	reconstruiesc	tái	reconstrui		V;IND;PL;3;PRS;FIN
khối	blochează	khối	bloca	N	V;IND;3;PRS;FIN
dấu	traversat	dấu	traversa	N	ADJ;INDF;MASC;SG
hiến	sacrificat	hiến	sacrifica	N	ADJ;INDF;MASC;SG
chiếu	sah	chiếu	sah	V	
chiếu	șah	chiếu	șah	V	
chiếu	şah	chiếu	şah	V	N;INDF;MASC;SG
york	york	york	york	N	PROPN
tháp	towers	tháp	towers	N	PROPN
tháp	tower	tháp	tower	N	PROPN
huấn	teoretice	huấn	teoretic	V	ADJ;INDF;FEM;PL
huấn	teoretic	huấn	teoretic	V	ADV
huấn	teoretică	huấn	teoretic	V	ADJ;INDF;FEM;SG
group	grupa	group	grupă		N;DEF;FEM;SG
group	grup	group	grup		N;INDF;MASC;SG
group	grupul	group	grup		N;DEF;MASC;SG
group	grupă	group	grupă		N;INDF;FEM;SG
thao	thao	thao	thao	N	PROPN
loạt	regiunea	loạt	regiune		N;DEF;FEM;SG
loạt	regiune	loạt	regiune		N;INDF;FEM;SG
loạt	zonă	loạt	zonă		N;INDF;FEM;SG
loạt	zona	loạt	zonă		N;DEF;FEM;SG
loạt	suprafață	loạt	suprafață		N;INDF;FEM;SG
team	echipă	team	echipă		N;INDF;FEM;SG
team	echipa	team	echipă		N;DEF;FEM;SG
team	team	team	team		N;INDF;MASC;SG
xanh	albastră	xanh	albastru	N	ADJ;INDF;FEM;SG
xanh	albastru	xanh	albastru	N	ADJ;INDF;MASC;SG
khóa	blocat	khóa	bloca	N	ADJ;INDF;MASC;SG
khóa	încuiat	khóa	încuia	N	ADJ;INDF;MASC;SG
suy	gânduri	suy	gând	V	N;INDF;FEM;PL
suy	gândurile	suy	gând	V	N;DEF;FEM;PL
suy	ganduri	suy	gand	V	N;INDF;FEM;PL
thiệu	thieu	thiệu	thieu	V	
thiệu	shao	thiệu	shao	V	PROPN
đích	destinația	đích	destinație		N;DEF;FEM;SG
đích	destinatie	đích	destinatie		N;INDF;FEM;SG
đích	destinație	đích	destinație		N;INDF;FEM;SG
đích	destinatia	đích	destinatie		N;DEF;FEM;SG
đúng	dreapta	đúng	dreaptă	ADJ	N;DEF;FEM;SG
đúng	corect	đúng	corect	ADJ	ADV
đúng	adevărat	đúng	adevărat	ADJ	ADV
đúng	corectează	đúng	corecta	ADJ	V;IND;3;PRS;FIN
đúng	corect	đúng	corect	ADJ	ADV
siêu	metadatele	siêu	metadat		N;DEF;FEM;PL
siêu	metadate	siêu	metada		N;INDF;FEM;PL
trách	vina	trách	vină	V	N;DEF;FEM;SG
vây	fin	vây	fin	V	ADV
vây	rezistență	vây	rezistență	V	N;INDF;FEM;SG
vây	rezistența	vây	rezistență	V	N;DEF;FEM;SG
vây	rezistenta	vây	rezistentă	V	N;DEF;FEM;SG
van	supapă	van	supapă	V	N;INDF;FEM;SG
van	valvă	van	valvă	V	N;INDF;FEM;SG
van	valva	van	valva	V	N;DEF;FEM;SG
van	dubă	van	dubă	V	N;INDF;FEM;SG
van	van	van	van	V	PROPN
van	duba	van	duba	V	N;DEF;FEM;SG
van	valve	van	valvă	V	N;INDF;FEM;PL
van	supape	van	supape	V	N;INDF;FEM;PL
video	video	video	video	N	ADJ
cường	hiper	cường	hiper	N	
gray	gray	gray	gray		PROPN
đương	stâlpi	đương	stâlp		N;INDF;MASC;PL
