til	za	til	za	ADV	ADP;ACC
carsten	carsten	carsten	carsten	PROPN	PROPN;NOM;MASC;SG
rev	grebena	rive	greben	V;IND;PST;FIN;ACT	N;GEN;MASC;SG
rev	rev	rive	rev	V;IND;PST;FIN;ACT	ADP
rev	greben	rive	greben	V;IND;PST;FIN;ACT	N;NOM;MASC;SG
baden	baden	bade	baden	N;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG
rummet	space	rum	spaciti	N;DEF;NEUT;SG	ADP
rammer	okvire	ramme	okvir	V;IND;PRS;FIN;ACT	N;ACC;MASC;PL
rammer	hitove	ramme	hit	V;IND;PRS;FIN;ACT	N;ACC;MASC;PL
juan	juan	juan	juan		PROPN;NOM;MASC;SG
free	slobodna	free	slobodan		ADJ;NOM;DEF;FEM;SG
free	slobodni	free	slobodan		ADJ;NOM;DEF;MASC;SG
free	slobodan	free	slobodan		ADJ;NOM;INDF;MASC;SG
free	besplatno	free	besplatno		ADV
free	free	free	free		ADP
konflikt	sukobi	konflikt	sukob	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
konflikt	sukobi	konflikt	sukob	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
ansvarlig	odgovorni	ansvarlig	odgovoran	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;PL
ansvarlig	odgovorna	ansvarlig	odgovoran	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
interesseret	zainteresovani	interessere	zainteresovan	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL
interesseret	zainteresirani	interessere	zainteresiran	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL
interesseret	zainteresiran	interessere	zainteresiran	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG
interesseret	zainteresirana	interessere	zainteresiran	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG
sts	sts	sts	sts	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
dom	dome	dom	dom	N;INDF;MASC+FEM;SG	
forventes	očekivao	forvente	očekivati	V;IND;PRS;FIN;PASS	V;MASC;SG;PST;V.PTCP;ACT
forventes	očekivano	forvente	očekivati	V;IND;PRS;FIN;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
sun	sunca	sun	sunac		N;GEN;MASC;SG
sun	sunce	sun	sunce		N;NOM;NEUT;SG
hår	kose	hår	kosa	N;INDF;NEUT;SG	N;NOM;FEM;PL
krop	body	krop	body	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
østrigsk	austrijski	østrigsk	austrijski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
forlænget	produženi	forlænge	produžiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
forlænget	dugotrajno	forlænge	dugotrajan	V;INDF;SG;PST;V.PTCP	ADV
allan	allan	allan	allan		PROPN;NOM;MASC;SG
irske	irac	irsk	irac	ADJ;PL	ADJ;NOM;INDF;MASC;SG
irske	irski	irsk	irski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
irske	irci	irsk	irka	ADJ;PL	N;NOM;MASC;PL
sender	slanje	sende	slanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
sender	pošaljite	sende	posaljiti	V;IND;PRS;FIN;ACT	V;IMP;PL;2;FIN
sender	šalji	sende	slati	V;IND;PRS;FIN;ACT	V;IMP;SG;2;FIN
sender	pošalji	sende	poslati	V;IND;PRS;FIN;ACT	V;IMP;SG;2;FIN
strid	kontroverze	strid	kontroverza	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
delte	dijeli	dele	dijeliti	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
delte	zajednička	dele	zajednički	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG
delte	zajedničko	dele	zajednički	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;NEUT;SG
organiseret	organiziran	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
organiseret	organizirani	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
organiseret	organizirano	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
organiseret	organizirana	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
organiseret	organiziran	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
organiseret	organizirani	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
organiseret	organizirano	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
organiseret	organizirana	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
organiseret	organizirane	organisere	organizirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL;V.PTCP
party	tulum	party	tulum		N;NOM;MASC;SG
party	zabava	party	zabava		N;NOM;FEM;SG
party	stranka	party	stranka		N;NOM;FEM;SG
party	party	party	Party		PROPN;NOM;MASC;SG
bemærk	napomena	bemærke	napomen	V;IMP	N;NOM;FEM;SG
bemærk	bilješka	bemærke	bilješka	V;IMP	N;NOM;FEM;SG
bemærk	obavijest	bemærke	obavijest	V;IMP	N;NOM;FEM;SG
america	americi	america	amerika		N;DAT;FEM;SG
america	amerika	america	amerika		N;NOM;FEM;SG
america	america	america	america		N;NOM;FEM;SG
america	ameriku	america	amerika		N;ACC;FEM;SG
daglige	dnevno	daglig	dnevno	ADJ;PL	ADV
daglige	svakodnevno	daglig	svakodnevno	ADJ;PL	ADV
daglige	dnevna	daglig	dnevni	ADJ;PL	ADJ;NOM;DEF;FEM;SG
daglige	dnevni	daglig	dnevni	ADJ;PL	ADJ;NOM;DEF;MASC;SG
daglige	svakodnevno	daglig	svakodnevno	ADJ;PL	ADV
fox	lisac	fox	lisac	PROPN	N;NOM;MASC;SG
fox	lisica	fox	lisica	PROPN	N;NOM;FEM;SG
fox	fox	fox	fox	PROPN	PROPN;NOM;MASC;SG
passende	primjereno	passende	primjereno	ADJ	ADV
passende	adekvatno	passende	adekvatno	ADJ	ADV
dance	dance	dance	danca		N;NOM;MASC;SG
dance	pleši	dance	plesati		N;NOM;MASC;SG
dance	ples	dance	ples		N;NOM;MASC;SG
arts	umjetnosti	art	umjetnost		N;NOM;FEM;PL
etablere	uspostavi	etablere	uspostava	V;NFIN;ACT	N;DAT;FEM;SG
dahl	dahl	dahl	dahl		PROPN;NOM;MASC;SG
davis	davis	davis	davis		PROPN;NOM;MASC;SG
gyldne	zlatni	gylden	zlatan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
gyldne	zlatna	gylden	zlatan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
gyldne	zlatno	gylden	zlatan	ADJ;PL	ADJ;NOM;NEUT;SG
douglas	douglasa	douglas	douglas		N;ACC;MASC;SG
douglas	douglas	douglas	douglas		N;NOM;MASC;SG
fiskeri	peca	fiskeri	pecati	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
juel	juel	juel	juel		
billy	billy	billy	billy		PROPN;NOM;MASC;SG
hermann	hermann	hermann	hermann		N;NOM;MASC;SG
uafhængigt	neovisna	uafhængig	neovisan	ADV	ADJ;NOM;DEF;FEM;SG
uafhængigt	samostalna	uafhængig	samostalan	ADV	ADJ;NOM;DEF;FEM;SG
provinser	provincija	provins	provincija	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
islandske	islandski	islandsk	islandski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
helle	utočište	helle	utočište		N;NOM;NEUT;SG
helle	svetište	helle	svetište		N;NOM;NEUT;SG
myrdet	ubijena	myrde	ubiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP;PASS
myrdet	ubijen	myrde	ubiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
myrdet	ubijen	myrde	ubiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
christine	christine	christine	christina	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
beslutning	rezolucije	beslutning	rezolucija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
forsøgt	probali	forsøge	probati	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
divisioner	podjela	division	podjela	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
andy	andy	andy	andy	PROPN	PROPN;NOM;MASC;SG
rødt	crveno	rød	crven	ADJ;INDF;NEUT;SG	ADV
rødt	crvena	rød	crven	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
rødt	crveni	rød	crven	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
situationen	situacije	situation	situacija	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
forladt	napuštena	forlade	napustiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
forladt	napušten	forlade	napustiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
forladt	napušteni	forlade	napustiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
forladt	napušteno	forlade	napustiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
foreslog	predloženi	foreslå	predložiti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;MASC;PL;V.PTCP
flydende	pluta	flydende	plut	ADJ	N;NOM;MASC;SG
flydende	lebdi	flydende	lebdi	ADJ	V;IND;SG;3;PRS;FIN
flydende	tekućina	flydende	tekućina	ADJ	N;NOM;FEM;SG
vind	vjetrovi	vind	vjetar	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
slår	probijanje	slå	probijanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
slår	udaranje	slå	udaranje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
slår	batine	slå	batina	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
slår	batina	slå	batina	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
fremad	napred	fremad	napred	ADV	N;NOM;MASC;SG
fremad	proslijedi	fremad	proslijediti	ADV	V;IND;SG;3;PRS;FIN
original	izvorno	original	izvorno	ADJ;INDF;MASC+FEM;SG	ADV
original	originalno	original	originalan	ADJ;INDF;MASC+FEM;SG	ADV
original	original	original	original	ADJ;INDF;MASC+FEM;SG	N;NOM;MASC;SG
original	izvorna	original	izvoran	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
original	izvorni	original	izvoran	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
daglig	dnevna	daglig	dnevni	ADV	ADJ;NOM;DEF;FEM;SG
daglig	dnevni	daglig	dnevni	ADV	ADJ;NOM;DEF;MASC;SG
leo	lea	leo	lea		PROPN;NOM;FEM;SG
leo	leo	leo	leo		PROPN;NOM;MASC;SG
slut	preko	slut	preko	N	ADP;GEN
jon	jona	jon	jona	PROPN	N;NOM;MASC;SG
jon	jon	jon	jon	PROPN	PROPN;NOM;MASC;SG
business	poslovno	business	poslovan	N;INDF;MASC+FEM;SG	ADV
business	poslovna	business	poslovan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
business	poslovni	business	poslovan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
ministeriet	ministarstva	ministerium	ministarstvo	N;DEF;NEUT;SG	N;NOM;NEUT;PL
ansvaret	odgovornosti	ansvar	odgovornost	N;DEF;NEUT;SG	N;NOM;FEM;PL
bjerget	planine	bjerge	planina	N;DEF;NEUT;SG	N;NOM;FEM;PL
bremen	bremen	brem	bremen	PROPN	N;NOM;MASC;SG
civil	građanski	civil	građanski		ADV
civil	civilno	civil	civilno		ADJ;NOM;NEUT;SG
civil	civilna	civil	civilan		ADJ;NOM;DEF;FEM;SG
civil	civil	civil	civil		PROPN;NOM;MASC;SG
civil	civilno	civil	civilno		ADJ;NOM;NEUT;SG
civil	civilni	civil	civilan		ADJ;NOM;DEF;MASC;SG
civil	civila	civil	civil		N;GEN;MASC;PL
ivan	ivan	ivan	ivan		N;NOM;MASC;SG
ivan	ivana	ivan	ivan		N;NOM;FEM;SG
ivan	ivane	ivan	ivana		N;NOM;FEM;PL
generelle	općenito	generel	općenito	ADJ;PL	ADV
erhverv	zanimanja	erhverv	zanimanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
erhverv	struke	erhverv	struka	N;INDF;NEUT;SG	N;NOM;FEM;PL
erhverv	zanimanja	erhverv	zanimanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
erhverv	profesije	erhverv	profesija	N;INDF;NEUT;SG	N;NOM;FEM;PL
erhverv	okupacije	erhverv	okupacija	N;INDF;NEUT;SG	N;NOM;FEM;PL
microsoft	microsoft	microsoft	microsoft		N;NOM;MASC;SG
jagt	lovi	jagt	lov	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
jagt	hunt	jagt	hunt	N;INDF;MASC+FEM;SG	ADP
jagt	lovi	jagt	lov	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
tyrkiske	tursko	tyrkisk	turski	ADJ;PL	ADJ;NOM;NEUT;SG
tyrkiske	turski	tyrkisk	turski	ADJ;PL	ADJ;NOM;MASC;SG
tunge	teška	tung	težak	ADJ;PL	ADJ;NOM;DEF;FEM;SG
tunge	težak	tung	težak	ADJ;PL	ADJ;NOM;INDF;MASC;SG
tunge	teški	tung	težak	ADJ;PL	ADJ;NOM;DEF;MASC;SG
håb	nadanja	håb	nadanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
håb	nade	håb	nada	N;INDF;NEUT;SG	N;NOM;FEM;PL
håb	nade	håb	nada	N;INDF;NEUT;SG	N;NOM;FEM;PL
lexikon	lexikon	lexikon	lexikon	N;INDF;MASC+FEM;SG	ADP
broder	brate	brod	bratiti	N;INDF;MASC+FEM;SG	INTJ
markant	značajno	markant	značajno	ADJ;INDF;SG	ADV
hannover	hanover	hannover	hanover		N;NOM;MASC;SG
hannover	hannover	hannover	hannover		N;NOM;MASC;SG
girl	djevojka	girl	djevojka		N;NOM;FEM;SG
girl	devojka	girl	devojka		N;NOM;FEM;SG
girl	cura	girl	cur		N;NOM;FEM;SG
oplevede	iskusan	opleve	iskusan	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG
oplevede	iskusni	opleve	iskusan	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;MASC;PL
luxembourg	luksemburg	luxembourg	luksemburg		N;NOM;MASC;SG
hamburg	hamburg	hamburg	hamburg	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
speciel	specijalno	speciel	specijalno	ADJ;INDF;MASC+FEM;SG	ADV
speciel	posebno	speciel	posebno	ADJ;INDF;MASC+FEM;SG	ADV
speciel	posebni	speciel	poseban	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
speciel	posebna	speciel	poseban	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
hænger	vješanje	hænge	vješanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
udbredte	rasprostranjena	udbrede	rasprostranjen	V;PL;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG
benjamin	benjamin	benjamin	benjamin		N;NOM;MASC;SG
boston	boston	boston	boston	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
als	als	als	als	N;INDF;MASC+FEM;SG	ADP
lady	damo	lady	damo	N;INDF;MASC+FEM;SG	V;IND;PL;1;PRS;FIN
indlæg	objavi	indlæg	objaviti	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
tales	priče	tale	priča	V;IND;PRS;FIN;PASS	N;NOM;FEM;PL
traditionel	tradicionalna	traditionel	tradicionalan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
traditionel	tradicionalni	traditionel	tradicionalan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
traditionel	tradicionalno	traditionel	tradicionalno	ADJ;INDF;MASC+FEM;SG	ADV
hårde	tvrdo	hård	tvrdo	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
hårde	tesko	hård	tesko	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
hårde	teško	hård	teško	ADJ;PL	ADV
hårde	tesko	hård	tesko	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
hårde	tvrd	hård	tvrd	ADJ;PL	ADJ;NOM;INDF;MASC;SG
hårde	teško	hård	teško	ADJ;PL	ADV
hårde	grubo	hård	grubo	ADJ;PL	ADV
uafhængig	nezavisno	uafhængig	nezavisno	ADJ;INDF;MASC+FEM;SG	ADV
uafhængig	neovisna	uafhængig	neovisan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
uafhængig	neovisno	uafhængig	neovisno	ADJ;INDF;MASC+FEM;SG	ADV
uafhængig	samostalna	uafhængig	samostalan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
uafhængig	nezavisno	uafhængig	nezavisno	ADJ;INDF;MASC+FEM;SG	ADV
uafhængig	neovisno	uafhængig	neovisno	ADJ;INDF;MASC+FEM;SG	ADV
uafhængig	nezavisnost	uafhængig	nezavisnost	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;SG
uafhængig	neovisnost	uafhængig	neovisnost	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;SG
uafhængig	neovisnosti	uafhængig	neovisnost	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;PL
thisted	thisted	thisted	thisted	PROPN	N;NOM;MASC;SG
selvmord	samoubojstva	selvmord	samoubojstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
selvmord	samoubojice	selvmord	samoubojica	N;INDF;NEUT;SG	N;NOM;MASC;PL
afdelinger	chambers	afdeling	chambers	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
afdelinger	odaje	afdeling	odavati	N;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
afdelinger	grana	afdeling	grana	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
afdelinger	odjela	afdeling	odjel	N;INDF;MASC+FEM;PL	N;ACC;MASC;SG
afdelinger	podjela	afdeling	podjela	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
fischer	fischer	fische	fischer	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
parker	parker	park	parker	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
parker	parks	park	parks	N;INDF;MASC+FEM;PL	ADP
adams	adams	adams	adams		N;NOM;MASC;SG
adams	adamsa	adams	adams		N;ANIM;ACC;MASC;SG
plante	biljke	plante	biljka	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
geografiske	geographic	geografisk	geographic	ADJ;PL	N;NOM;MASC;SG
heavy	teška	heavy	težak	N;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
heavy	težak	heavy	težak	N;INDF;NEUT;SG	ADJ;NOM;INDF;MASC;SG
heavy	teški	heavy	težak	N;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
body	body	body	body		PROPN;NOM;MASC;SG
body	telo	body	telo		N;NOM;NEUT;SG
body	tijelo	body	tijelo		N;NOM;NEUT;SG
selskaber	korporacija	selskab	korporacija	N;INDF;NEUT;PL	N;NOM;FEM;SG
henrettet	pogubljen	henrette	pogubiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
henrettet	pogubljeni	henrette	pogubljen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;PL;V.PTCP
henrettet	izvršeno	henrette	izvršiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
længste	najduže	længe	dug	ADJ;DEF;RL	ADV;RL
talent	talenti	talent	talent	N;INDF;NEUT;SG	N;NOM;MASC;PL
talent	talentiran	talent	talentiran	N;INDF;NEUT;SG	ADJ;NOM;INDF;MASC;SG
talent	talentirana	talent	talentirati	N;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
princippet	načela	princip	načelo	N;DEF;NEUT;SG	N;NOM;NEUT;PL
princippet	principi	princip	princip	N;DEF;NEUT;SG	N;NOM;MASC;PL
ekspedition	ekspedicije	ekspedition	ekspedicija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
mord	ubojstava	mord	ubojstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
mord	ubojstva	mord	ubojstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
mord	umorstva	mord	umorstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
anthony	anthony	anthony	anthony		PROPN;NOM;MASC;SG
placerede	stavljena	placere	staviti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
placerede	stavljen	placere	staviti	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
clausen	clausen	clause	clausen	N;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG
administrativt	administrativne	administrativt	administrativan	ADV	ADJ;NOM;DEF;FEM;PL
godkendt	odobrena	godkende	odobriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
godkendt	odobreno	godkende	odobreno	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
godkendt	odobren	godkende	odobriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
godkendt	ovlašteni	godkende	ovlastiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL
light	svjetlo	light	svjetlo		N;NOM;NEUT;SG
light	svijetlo	light	svijetlo		ADV
light	svjetlost	light	svjetlost		N;NOM;FEM;SG
forhandlinger	pregovaranje	forhandling	pregovaranje	N;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
grant	podari	gran	podar	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
hugo	hugo	hugo	hugo		N;NOM;MASC;SG
dark	mračno	dark	mračan		ADJ;NOM;NEUT;SG
dark	tamni	dark	taman		ADJ;NOM;DEF;MASC;SG
dark	tamno	dark	tamno		ADV
dark	tamna	dark	tamna		ADJ;NOM;DEF;FEM;SG
dark	mrak	dark	mrak		N;NOM;MASC;SG
kommunikation	komunikacije	kommunikation	komunikacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
kommunikation	komunicirati	kommunikation	komunicirati	N;INDF;MASC+FEM;SG	V;NFIN
kommunikation	komunikacije	kommunikation	komunikacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
tilhængere	sljedbenika	tilhænger	sljedbenik	N;INDF;MASC+FEM;PL	N;ACC;MASC;SG
tilhængere	pratitelja	tilhænger	pratitelj	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;SG
smukke	predivno	smukke	predivno	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
smukke	prelijepo	smukke	prelijepo	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
smukke	lijepa	smukke	lijep	ADJ;PL	ADJ;NOM;DEF;FEM;SG
smukke	prekrasna	smukke	prekrasan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
smukke	predivna	smukke	predivan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
smukke	lepa	smukke	lep	ADJ;PL	N;NOM;FEM;SG
smukke	lijepa	smukke	lijep	ADJ;PL	ADJ;NOM;DEF;FEM;SG
smukke	zgodna	smukke	zgodan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
smukke	ljepotice	smukke	ljepotica	ADJ;PL	N;NOM;FEM;PL
smukke	prekrasna	smukke	prekrasan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
smukke	predivna	smukke	predivan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
forkert	netočno	forkert	netočan	ADJ;INDF;SG	ADV
forkert	krivo	forkert	krivo	ADJ;INDF;SG	ADV
forkert	pogrešno	forkert	pogrešno	ADJ;INDF;SG	ADV
fase	faze	fase	faza	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
rytter	konjanika	rytte	konjanik	N;INDF;MASC+FEM;SG	N;ACC;MASC;PL
rytter	konjički	rytte	konjički	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
normal	normalno	normal	normalno	ADJ;INDF;MASC+FEM;SG	ADV
normal	normalna	normal	normalan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
normal	normalni	normal	normalan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
journal	journal	journal	journal	N;INDF;MASC+FEM;SG	ADP
længst	najduže	længe	dug	ADJ;RL	ADV;RL
media	media	media	media		PROPN;NOM;MASC;SG
media	mediji	media	medij		N;NOM;MASC;PL
media	medijski	media	medijski		ADJ;NOM;DEF;MASC;SG
canadiske	kanadska	canadisk	kanadski	ADJ;PL	ADJ;NOM;DEF;FEM;SG
canadiske	kanadski	canadisk	kanadski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
double	double	doubel	double		N;NOM;MASC;SG
double	dupli	doubel	dupla		ADJ;NOM;DEF;MASC;SG
double	dvostruko	doubel	dvostruko		ADV
double	duplo	doubel	duplo		ADV
double	udvostruči	doubel	udvostruč		V;IND;SG;3;PRS;FIN
double	dubl	doubel	dubl		N;NOM;MASC;SG
double	duple	doubel	duple		N;NOM;FEM;PL
mikkel	mikkel	mikkel	mikkel		
mikkel	tod	mikkel	tod		PROPN;NOM;MASC;SG
besætning	posadi	besætning	posada	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
jødisk	židovski	jødisk	židovski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
jødisk	židov	jødisk	židov	ADJ;INDF;SG	N;NOM;MASC;SG
flåden	navy	flåd	navy	N;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG
flåden	mornarice	flåd	mornarica	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
flåden	mornarički	flåd	mornarički	N;DEF;MASC+FEM;SG	ADV
flåden	flote	flåd	flota	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
california	california	california	california		N;NOM;FEM;SG
california	kalifornija	california	kaliforan		ADV;CMPR
california	kaliforniji	california	kaliforan		ADJ;DAT;DEF;CMPR;FEM;SG
anderson	anderson	anderson	anderson	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
erstatning	naknade	erstatning	naknada	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
sygdomme	poremećaja	sygdom	poremećaj	N;INDF;MASC+FEM;PL	N;GEN;MASC;SG
sygdomme	bolest	sygdom	bolest	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
arkæologiske	arheološki	arkæologisk	arheološki	ADJ;PL	ADV
nordsjælland	nordsjælland	nordsjælland	nordsjælland	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
udstillet	prikazani	udstille	prikazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
udstillet	prikazano	udstille	prikazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
