din	від	din	від	ADP;ACC	ADP;GEN
comitetul	комітету	comitet	комітет	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG
comitetul	комітет	comitet	комітет	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
moldoveneasca	молдавська	moldovenesc	молдавський	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
ran	побігли	ran	побігти	N;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
ran	побігла	ran	побігти	N;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
ran	ран	ran	рана	N;INDF;MASC;SG	N;INAN;GEN;FEM;PL
ran	біг	ran	бігти	N;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
banca	банк	bancă	банк	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
banca	банк	bancă	банк	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
banca	лавці	bancă	лавка	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
banca	лавка	bancă	лавка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
dragoste	кохаю	dragoste	кохати	N;INDF;MASC	V;IPFV;IND;SG;1;PRS;FIN
politici	політики	politic	політика	ADJ;INDF;MASC;PL	N;INAN;NOM;FEM;PL
politici	правила	politic	правило	ADJ;INDF;MASC;PL	N;INAN;NOM;NEUT;PL
charente	шарант	charent	шарант	N;INDF;FEM;SG	
out	назовні	out	назовні		ADV
out	вийшов	out	вийти		V;PFV;MASC;IND;SG;PST;FIN
out	out	out	out		
transformat	перетворилися	transforma	перетворитися	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
transformat	перетворили	transforma	перетворити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
transformat	включили	transforma	включити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
transformat	перетворились	transforma	перетворитися	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
speciala	особливий	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
speciala	спеціальний	special	спеціальний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
speciala	особливі	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
speciala	особливе	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
speciala	спеціальні	special	спеціальний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
speciala	особлива	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
speciala	особливий	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
speciala	спеціальний	special	спеціальний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
speciala	особливі	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
speciala	особливе	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
speciala	спеціальні	special	спеціальний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
speciala	особлива	special	особливий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
con	кон	con	кон	N;INDF;MASC;SG	
con	con	con	con	N;INDF;MASC;SG	
intoarce	хід	intoarce	хід	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
intoarce	черга	intoarce	черга	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
par	шерсть	părea	шерсть	V;IND;PL;3;PRS;FIN	N;INAN;NOM;FEM;SG
par	волосся	părea	волосся	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
par	шерсть	părea	шерсть	V;IND;PL;3;PRS;FIN	N;INAN;NOM;FEM;SG
par	волосся	părea	волосся	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
bruno	бруно	brun	бруно	PROPN	PROPN;ANIM;NOM;MASC;SG
clasamentul	рейтинги	clasament	рейтинг	N;DEF;MASC;SG	N;INAN;NOM;MASC;PL
clasamentul	оцінки	clasament	оцінка	N;DEF;MASC;SG	N;INAN;NOM;FEM;PL
arestat	затримала	aresta	затримати	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
arestat	заарештовано	aresta	заарештовано	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
sportiv	спортсмен	sportiv	спортсмен	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
vin	іду	veni	іти	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
vin	наближається	veni	наближатися	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
vin	coming	veni	coming	V;IND;PL;3;PRS;FIN	
vin	vin	veni	vin	V;IND;PL;3;PRS;FIN	
vin	вина	veni	вино	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
vin	вино	veni	вино	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
rezistenta	опору	rezistentă	опорий	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
rezistenta	опір	rezistentă	опір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
rezistenta	опору	rezistentă	опорий	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
rezistenta	опір	rezistentă	опір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
rezistenta	стійкі	rezistentă	стійкий	N;DEF;FEM;SG	ADJ;NOM;PL
rezistenta	витривалість	rezistentă	витривалість	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
rezistenta	опору	rezistentă	опорий	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
rezistenta	опір	rezistentă	опір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
comisiei	комісія	comisie	комісія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
oxford	оксфорд	oxford	оксфорд	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
sri	шрі	sru	шрі	N	
albastru	blue	albastru	blue	ADJ;INDF;MASC;SG	
albastru	блакитні	albastru	блакитний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
albastru	сині	albastru	синій	ADJ;INDF;MASC;SG	ADJ;NOM;PL
regula	правило	regulă	правило	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
regula	правило	regulă	правило	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
contributii	внесок	contribut	внесок	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
disney	дісней	disney	дісня	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
disney	disney	disney	disney	N;INDF;MASC;SG	
protejate	захищений	protejat	захищений	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
protejate	захищена	protejat	захищений	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
protejate	захищено	protejat	захищено	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
editare	edit	editare	edit	N;INDF;FEM;SG	
editare	редагувати	editare	редагувати	N;INDF;FEM;SG	V;IPFV;NFIN
editare	правка	editare	правка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
editare	змінити	editare	змінити	N;INDF;FEM;SG	V;PFV;NFIN
editare	редагування	editare	редагування	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
editare	монтаж	editare	монтаж	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
zbor	fly	zbor	fly	N;INDF;MASC;SG	
zbor	літати	zbor	літати	N;INDF;MASC;SG	V;IPFV;NFIN
discuta	обговоримо	discuta	обговорити	V;IND;SG;3;IPFV;FIN	V;PFV;IND;PL;1;FUT;FIN
discuta	обговорення	discuta	обговорення	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;NEUT;SG
vas	судна	vas	судно	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
vas	вас	vas	ви	N;INDF;MASC;SG	PRO;ANIM;ACC;PL;2
nava	судно	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
nava	корабель	navă	корабель	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
nava	судно	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
nava	судна	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
nava	судно	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
nava	корабель	navă	корабель	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
intreg	цілу	intreg	цілий		ADJ;ACC;FEM;SG
intreg	цілий	intreg	цілий		ADJ;NOM;MASC;SG
intreg	ціла	intreg	цілий		ADJ;NOM;FEM;SG
intreg	цілу	intreg	цілий		ADJ;ACC;FEM;SG
intreg	цілий	intreg	цілий		ADJ;NOM;MASC;SG
intreg	ціла	intreg	цілий		ADJ;NOM;FEM;SG
anti	анти	an	анта		
anti	anti	an	anti		
agricole	аграрна	agricol	аграрний	ADJ;INDF;FEM;PL	N;INAN;NOM;FEM;SG
agricole	аграрний	agricol	аграрний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
evident	очевидне	evident	очевидний	ADV	ADJ;NOM;NEUT;SG
evident	очевидна	evident	очевидний	ADV	ADJ;NOM;FEM;SG
cautare	шукати	cautare	шукати	N;INDF;FEM;SG	V;IPFV;NFIN
cautare	пошук	cautare	пошук	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cautare	шукати	cautare	шукати	N;INDF;FEM;SG	V;IPFV;NFIN
cautare	пошук	cautare	пошук	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
luhansk	луганська	luhansk	луганський	PROPN	ADJ;NOM;FEM;SG
luhansk	луганськ	luhansk	луганськ	PROPN	PROPN;INAN;NOM;MASC;SG
autoritatea	авторитет	autoritate	авторитет	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
autoritatea	правом	autoritate	право	N;DEF;FEM;SG	N;INAN;INS;MASC;SG
aratat	показані	aratat	показаний	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
aratat	показано	aratat	показати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
cruce	хрест	cruce	хрест	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cruce	хрестик	cruce	хрестик	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cruce	крос	cruce	крос	N;INDF;FEM;SG	
vot	голосуйте	vot	голосувати	N;INDF;MASC;SG	V;IPFV;IMP;PL;2;FIN
vot	проголосувати	vot	проголосувати	N;INDF;MASC;SG	V;PFV;NFIN
vot	голосувати	vot	голосувати	N;INDF;MASC;SG	V;IPFV;NFIN
vocal	vocals	vocal	vocals	ADJ;INDF;MASC;SG	
vocal	вокал	vocal	вокал	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
pilot	pilot	pilot	pilot	N;INDF;MASC;SG	
carlos	карлос	carlos	карлос	PROPN	PROPN;ANIM;NOM;MASC;SG
realitate	реальність	realitate	реальність	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
realitate	реаліті	realitate	реаліт	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
atins	досягнуто	atinge	досягнути	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
atins	досяг	atinge	досяг	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
atins	відчували	atinge	відчувати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
atins	досягнуто	atinge	досягнути	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
atins	досягли	atinge	досягти	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
atins	досягнув	atinge	досягнути	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
atins	досягла	atinge	досягти	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
similare	подібна	similar	подібний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
similare	подібний	similar	подібний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
decedat	померлих	decedat	померлий	ADJ;INDF;MASC;SG	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
chris	кріс	chris	кріс	PROPN	PROPN;ANIM;NOM;MASC;SG
luptat	билися	lupta	битися	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
luptat	бився	lupta	битися	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
luptat	воював	lupta	воювати	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
luptat	боролися	lupta	боротися	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
luptat	воювали	lupta	воювати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
includ	включення	include	включення	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
dorit	хотів	dorit	хотіти	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
dorit	захотіли	dorit	захотіти	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
dorit	хотіли	dorit	хотіти	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
dorit	хотіла	dorit	хотіти	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN
dorit	бажав	dorit	бажати	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
dorit	побажав	dorit	побажати	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
dorit	побажали	dorit	побажати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
directorul	каталог	director	каталий	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
ohio	огайо	ohio	огайо	PROPN	PROPN;INAN;NOM;MASC;SG
crucea	хрест	cruce	хрест	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
crucea	хрестик	cruce	хрестик	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
crucea	крос	cruce	крос	N;DEF;FEM;SG	
participarea	участі	participare	участь	N;DEF;FEM;SG	N;INAN;ACC;FEM;PL
participarea	участь	participare	участь	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
ortodox	православний	ortodox	православний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
ortodox	православної	ortodox	православний	N;INDF;MASC;SG	ADJ;GEN;FEM;SG
ortodox	orthodox	ortodox	orthodox	N;INDF;MASC;SG	
ortodox	православна	ortodox	православний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
ortodox	православні	ortodox	православний	N;INDF;MASC;SG	ADJ;NOM;PL
dublu	дабл	dublu	дабл	ADJ;INDF;MASC;SG	
dublu	двічі	dublu	двічі	ADJ;INDF;MASC;SG	ADV
dublu	дубль	dublu	дубль	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
magazin	зберігати	magazin	зберігати	N;INDF;MASC;SG	V;IPFV;NFIN
stergere	вилучення	stergere	вилучення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
stergere	вилучення	stergere	вилучення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
stergere	видалити	stergere	видалити	N;INDF;FEM;SG	V;PFV;NFIN
stergere	вилучити	stergere	вилучити	N;INDF;FEM;SG	V;PFV;NFIN
cazut	впала	caze	впасти	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
cazut	провалився	caze	провалитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
cazut	падали	caze	падати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
cazut	впала	caze	впасти	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
cazut	провалився	caze	провалитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
cazut	падали	caze	падати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
iisus	ісус	iisus	ісус		PROPN;ANIM;NOM;MASC;SG
germanii	німці	german	німець	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
urbana	урбан	urbană	урбан	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
urbana	міський	urbană	міський	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
promovarea	підвищення	promovare	підвищення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
promovarea	просування	promovare	просування	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
promovarea	заохочення	promovare	заохочення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
promovarea	пропагують	promovare	пропагувати	N;DEF;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
lansata	запустили	lansat	запустити	ADJ;DEF;FEM;SG	V;PFV;IND;PL;PST;FIN
lansata	розпочали	lansat	розпочати	ADJ;DEF;FEM;SG	V;PFV;IND;PL;PST;FIN
fundatia	foundation	fundatie	foundation	N;DEF;FEM;SG	
fundatia	фундамент	fundatie	фундамент	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fundatia	бази	fundatie	база	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
fundatia	фонд	fundatie	фонд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fundatia	foundation	fundatie	foundation	N;DEF;FEM;SG	
fundatia	фундамент	fundatie	фундамент	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fundatia	бази	fundatie	база	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
fundatia	фонд	fundatie	фонд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fundatia	foundation	fundatie	foundation	N;DEF;FEM;SG	
fundatia	фундамент	fundatie	фундамент	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fundatia	бази	fundatie	база	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
fundatia	фонд	fundatie	фонд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
patrimoniului	спадщина	patrimoniu	спадщина	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
turneu	гастролі	turneu	гастроль	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
turneu	tour	turneu	tour	N;INDF;MASC;SG	
sex	статі	sex	стать	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
sex	гендерна	sex	гендерний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
sex	sex	sex	sex	N;INDF;MASC;SG	
exclusiv	ексклюзивний	exclusiv	ексклюзивний	ADV	ADJ;NOM;MASC;SG
exclusiv	ексклюзив	exclusiv	ексклюзити	ADV	N;INAN;NOM;MASC;SG
exclusiv	ексклюзивні	exclusiv	ексклюзивний	ADV	ADJ;NOM;PL
hall	холл	hall	холл	PROPN	
hall	зал	hall	зал	PROPN	N;INAN;NOM;MASC;SG
hall	зали	hall	зала	PROPN	N;INAN;NOM;FEM;PL
hall	ратуша	hall	ратуша	PROPN	N;INAN;NOM;FEM;SG
hall	голл	hall	голл	PROPN	PROPN;ANIM;NOM;MASC;SG
hall	зала	hall	зала	PROPN	N;INAN;NOM;FEM;SG
statistica	статистика	statistică	статистикий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
statistica	статистикою	statistică	статистика	N;DEF;FEM;SG	N;INAN;INS;FEM;SG
statistica	статистику	statistică	статистика	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
statistica	статистики	statistică	статистика	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
statistica	статистичні	statistică	статистичний	N;DEF;FEM;SG	ADJ;NOM;PL
statistica	статистичних	statistică	статистичний	N;DEF;FEM;SG	ADJ;ACC;PL
statistica	статистика	statistică	статистикий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
statistica	статистикою	statistică	статистика	N;DEF;FEM;SG	N;INAN;INS;FEM;SG
statistica	статистику	statistică	статистика	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
statistica	статистики	statistică	статистика	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
japoneza	японська	japoneză	японський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
japoneza	японський	japoneză	японський	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
japoneza	японці	japoneză	японець	N;DEF;FEM;SG	N;ANIM;NOM;MASC;PL
japoneza	японські	japoneză	японський	N;DEF;FEM;SG	ADJ;NOM;PL
japoneza	японська	japoneză	японський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
japoneza	японський	japoneză	японський	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
japoneza	японці	japoneză	японець	N;DEF;FEM;SG	N;ANIM;NOM;MASC;PL
japoneza	японські	japoneză	японський	N;DEF;FEM;SG	ADJ;NOM;PL
sange	кров	sange	кров		N;INAN;NOM;FEM;SG
sange	blood	sange	blood		
sange	кров	sange	кров		N;INAN;NOM;FEM;SG
sange	blood	sange	blood		
fete	обличчя	fată	обличчя	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
separat	окремо	separat	окремо	ADJ;INDF;MASC;SG	ADV
separat	відокремлених	separat	відокремлений	ADJ;INDF;MASC;SG	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
separat	розійшлися	separat	розійтися	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
separat	розділені	separat	розділений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
separat	відокремити	separat	відокремити	ADJ;INDF;MASC;SG	V;PFV;NFIN
artilerie	озброєння	artilerie	озброєння	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
artilerie	артилерії	artilerie	артилерія	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
ierusalim	єрусалим	ierusalim	єрусалий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
ludwig	людвіг	ludwig	людвіг	PROPN	PROPN;ANIM;NOM;MASC;SG
marina	вмс	marină	вмс	N;DEF;FEM;SG	
marina	флот	marină	флот	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
marina	марина	marină	марина	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
marina	маріна	marină	маріна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
marina	вмс	marină	вмс	N;DEF;FEM;SG	
marina	флот	marină	флот	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
marina	морська	marină	морський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
imperial	imperial	imperial	imperial	ADJ;INDF;MASC;SG	
inclusa	включено	inclus	включити	ADJ;DEF;FEM;SG	V;PFV;IND;0;FIN
inclusa	включені	inclus	включений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
php	php	php	php	N	
pri	при	pri	при		ADP;ESS
paralel	паралельний	paralel	паралельний	ADV	ADJ;NOM;MASC;SG
paralel	паралельні	paralel	паралельний	ADV	ADJ;NOM;PL
organizatii	організації	organizat	організація	N;INDF;FEM;PL	N;INAN;GEN;FEM;SG
organizatii	організації	organizat	організація	N;INDF;FEM;PL	N;INAN;GEN;FEM;SG
inteles	зрозуміла	inteles	зрозуміти	N;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
inteles	зрозуміло	inteles	зрозуміло	N;INDF;MASC;SG	ADV
inteles	зрозуміли	inteles	зрозуміти	N;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
inteles	зрозуміла	inteles	зрозуміти	N;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
inteles	зрозуміло	inteles	зрозуміло	N;INDF;MASC;SG	ADV
inteles	зрозуміли	inteles	зрозуміти	N;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
spate	back	spate	back	N;INDF;MASC;SG	
spate	назад	spate	назад	N;INDF;MASC;SG	ADV
spate	ззаду	spate	ззаду	N;INDF;MASC;SG	ADV
spate	повернулася	spate	повернутися	N;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
spate	задній	spate	задній	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
schimbarea	зміна	schimbare	зміна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
schimbarea	зміна	schimbare	зміна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
schimbarea	change	schimbare	change	N;DEF;FEM;SG	
schimbarea	змінити	schimbare	змінити	N;DEF;FEM;SG	V;PFV;NFIN
universal	universal	universal	universal	ADJ;INDF;MASC;SG	
high	високий	high	високий		ADJ;NOM;MASC;SG
high	висока	high	високий		ADJ;NOM;FEM;SG
high	значне	high	значний		ADJ;NOM;NEUT;SG
high	високе	high	високий		ADJ;NOM;NEUT;SG
high	високі	high	високий		ADJ;NOM;PL
financiare	фінанси	financiar	фінанса	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL
financiare	фінансова	financiar	фінансовий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
villa	вілла	villa	вілла	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
urmatorul	наступний	urmator	наступний	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
urmatorul	наступна	urmator	наступний	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
urmatorul	next	urmator	next	N;DEF;MASC;SG	
urmatorul	наступне	urmator	наступний	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
urmatorul	далі	urmator	далі	N;DEF;MASC;SG	ADV
urmatorul	наступний	urmator	наступний	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
urmatorul	наступна	urmator	наступний	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
urmatorul	next	urmator	next	N;DEF;MASC;SG	
urmatorul	наступне	urmator	наступний	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
urmatorul	далі	urmator	далі	N;DEF;MASC;SG	ADV
torino	турин	torină	турина	PROPN	PROPN;INAN;NOM;MASC;SG
torino	плащаниця	torină	плащаниця	PROPN	N;INAN;NOM;FEM;SG
paduri	лісі	pad	ліс	N;INDF;FEM;PL	N;INAN;DAT;MASC;SG
paduri	лісі	pad	ліс	N;INDF;FEM;PL	N;INAN;DAT;MASC;SG
turn	tower	turn	tower	N;INDF;MASC;SG	
proprie	власне	propriu	власне	ADJ;INDF;FEM;SG	PART
proprie	власні	propriu	власний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
proprie	власний	propriu	власний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
cucerirea	завоювання	cucerire	завоювання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
cucerirea	conquest	cucerire	conquest	N;DEF;FEM;SG	
cucerirea	підкорення	cucerire	підкорення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
continut	матеріали	continut	матеріал	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
continut	матеріали	continut	матеріал	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
prefectura	префектура	prefectură	префектура	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
prefectura	префектура	prefectură	префектура	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
pod	міст	pod	місто	N;INDF;MASC;SG	
batran	старі	batran	старий	N;INDF;MASC;SG	ADJ;NOM;PL
batran	старе	batran	старий	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
batran	старим	batran	старий	N;INDF;MASC;SG	ADJ;INS;NEUT;SG
batran	стара	batran	старий	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
batran	старий	batran	старий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
dinastie	династія	dinastie	династія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
museum	museum	museum	museum	N;INDF;MASC;SG	
cantareata	співак	cantareat	співак	ADJ;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
cantareata	співачка	cantareat	співачка	ADJ;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
