پِیاک	joodik	پِیاک	joodik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُراب	maapind	تُراب	maa_pind	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُراب	maa	تُراب	maa	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراجم	tõlked	تراجم	tõlge	N;NOM;MASC;SG;3	N;NOM;PL
تراخی	viivitus	تراخی	viivitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترّار	ruttu	ترّار	ruttu	PROPN;NOM;MASC;SG;3	ADV
ترّار	kiire	ترّار	kiire	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
ترارا	oja	ترارا	oja	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترارا	hüpe	ترارا	hüpe	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترارا	voo	ترارا	voog	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترارا	voolu	ترارا	vool	PROPN;NOM;MASC;SG;3	N;PRT;SG
ترارا	vool	ترارا	vool	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترارا	voog	ترارا	voog	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراز	vormi	تراز	vorm	PROPN;NOM;MASC;SG;3	N;PRT;SG
تراز	vorm	تراز	vorm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراز	muster	تراز	muster	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراز	mustri	تراز	muster	PROPN;NOM;MASC;SG;3	N;GEN;SG
تراز	stiil	تراز	stiil	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترازو	tasakaalu	ترازو	tasa_kaal	N;NOM;MASC;SG;3	N;PRT;SG
تراس	terrori	تراس	terror		N;NOM;SG
تراس	häire	تراس	häire		N;NOM;SG
تراس	hirm	تراس	hirm		N;NOM;SG
تراس	hirmu	تراس	hirm		N;PRT;SG
تِراس	janu	تِراس	janu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	vormi	تراش	vorm	PROPN;NOM;MASC;SG;3	N;PRT;SG
تراش	vorm	تراش	vorm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	kujund	تراش	kujund	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	kuju	تراش	kuju	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	kujuga	تراش	kuju	PROPN;NOM;MASC;SG;3	N;COM;SG
تراش	ehita	تراش	ehitama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تراش	ehitama	تراش	ehitama	PROPN;NOM;MASC;SG;3	V;IN+ALL;V.CVB;ACT
تراش	ehitada	تراش	ehitama	PROPN;NOM;MASC;SG;3	V;NFIN
تراش	ehitamine	تراش	ehitamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	mood	تراش	mood	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	habet	تراش	habe	PROPN;NOM;MASC;SG;3	N;PRT;SG
تراش	make	تراش	make	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	stiil	تراش	stiil	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	lõikamine	تراش	lõikamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراش	lõika	تراش	lõikama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تراش	lõigatud	تراش	lõikama	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تراشنا	viil	تراشنا	viil		N;NOM;SG
تراشنا	klipp	تراشنا	klipp		N;NOM;SG
تراشنا	viil	تراشنا	viil		N;NOM;SG
تراشنا	klipp	تراشنا	klipp		N;NOM;SG
تراشنا	lõika	تراشنا	lõikama		V;IMP;SG;2;PRS;FIN;ACT
تراشنا	lõigatud	تراشنا	lõikama		ADJ;PST;V.PTCP;PASS
تراشی	lõikamine	تراشی	lõikamine	ADJ;NOM	N;NOM;SG
تراشی	kujundamine	تراشی	kujundamine	ADJ;NOM	N;NOM;SG
تراشی	kujundamisel	تراشی	kujundamine	ADJ;NOM	N;AT+ESS
;SG
تراشی	moodustades	تراشی	moodustama	ADJ;NOM	V;V.CVB
تراضی	kompromiss	تراضی	kompromiss	ADJ	N;NOM;SG
تراضی	kompromissi	تراضی	kompromiss	ADJ	N;PRT;SG
تراکُب	koosseis	تراکُب	koos_seis	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراکُب	koostis	تراکُب	koostis	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراکیب	kavad	تراکیب	kava	N;NOM;MASC;SG;3	N;NOM;PL
تراکیب	plaanid	تراکیب	plaan	N;NOM;MASC;SG;3	N;NOM;PL
تراکیب	plaane	تراکیب	plaan	N;NOM;MASC;SG;3	N;PRT;PL
تراکیب	meetodid	تراکیب	meetod	N;NOM;MASC;SG;3	N;NOM;PL
تِرانا	hõljuvad	تِرانا	hõljuma	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN;ACT
ترانی	kaitsja	ترانی	kaitsja	PROPN;NOM;MASC;SG;3	N;NOM;SG
تراوٹ	niiskus	تراوٹ	niiskus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترائی	marsh	ترائی	marsh	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترائی	org	ترائی	org	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترائی	oru	ترائی	oru	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترائی	valley	ترائی	valley	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترائی	heinamaa	ترائی	heina_maa	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترائی	jootmise	ترائی	jootmine	PROPN;NOM;MASC;SG;3	N;GEN;SG
ترائی	niisutus	ترائی	niisutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرائی	ülemus	تُرائی	ülemus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرائی	pealik	تُرائی	pealik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرائی	ülem	تُرائی	ülem	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرائی	suurepärane	تُرائی	suure_pärane	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تُربت	haud	تُربت	haud	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُربت	hauda	تُربت	haud	PROPN;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
تُربت	haua	تُربت	haud	PROPN;NOM;MASC;SG;3	N;GEN;SG
تُربت	maa	تُربت	maa	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُربت	maad	تُربت	maa	PROPN;NOM;MASC;SG;3	N;PRT;SG
تُربت	land	تُربت	land	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُربت	haud	تُربت	haud	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُربت	haua	تُربت	haud	PROPN;NOM;MASC;SG;3	N;GEN;SG
تُربت	tolmu	تُربت	tolm	PROPN;NOM;MASC;SG;3	N;PRT;SG
تُربت	tolm	تُربت	tolm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تربوز	arbuusi	تربوز	arbuus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تُربہ	surnuaed	تُربہ	surnu_aed	PROPN;NOM;MASC;SG;3	N;NOM;SG
تربیب	koolitus	تربیب	koolitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تربیب	koolitused	تربیب	koolitus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تربیب	väljaõpe	تربیب	välja_õpe	PROPN;NOM;MASC;SG;3	N;NOM;SG
تربیب	treeningud	تربیب	treening	PROPN;NOM;MASC;SG;3	N;NOM;PL
تربیب	haridus	تربیب	haridus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تربیّت	koolitus	تربیّت	koolitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تربیّت	koolitused	تربیّت	koolitus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تربیّت	väljaõpe	تربیّت	välja_õpe	PROPN;NOM;MASC;SG;3	N;NOM;SG
تربیّت	treeningud	تربیّت	treening	PROPN;NOM;MASC;SG;3	N;NOM;PL
تربیّت	kasvatamise	تربیّت	kasvatamine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تِربُھج	kolmepoolne	تِربُھج	kolme_poolne	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تِربُھج	kolmnurk	تِربُھج	kolm_nurk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِربِھر	hajutatud	تِربِھر	hajuta=tud	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تِربِھر	laiali	تِربِھر	laiali	PROPN;NOM;MASC;SG;3	ADV
تِربِھر	hajutatud	تِربِھر	hajuta=tud	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تِربھوَن	taevas	تِربھوَن	taevas	PROPN;NOM;MASC;SG;3	N;IN+ESS;SG
تِربھوَن	maa	تِربھوَن	maa	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرُپ	trump	تُرُپ	trump	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرپنا	hem	تُرپنا	hem	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرپنا	kukkus	تُرپنا	kukkuma	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN;ACT
تُرت	ruttu	تُرت	ruttu	PROPN;NOM;MASC;SG;3	ADV
تُرت	kiiresti	تُرت	kiiresti	PROPN;NOM;MASC;SG;3	ADV
تُرت	varsti	تُرت	varsti	PROPN;NOM;MASC;SG;3	ADV
تُرت	koheselt	تُرت	koheselt	PROPN;NOM;MASC;SG;3	ADV
تُرت	otsekohe	تُرت	otse_kohe	PROPN;NOM;MASC;SG;3	ADV
ترتیب	moodustumist	ترتیب	moodustu=mine	N;NOM;FEM;SG;3	N;PRT;SG
ترتیب	kord	ترتیب	kord	N;NOM;FEM;SG;3	ADV
ترجمانی	tõlgendamine	ترجمانی	tõlgendamine	ADJ	N;NOM;SG
ترجمانی	esindus	ترجمانی	esindus	ADJ	N;NOM;SG
ترجمانی	esindatus	ترجمانی	esindatus	ADJ	N;NOM;SG
ترجمانی	seletus	ترجمانی	seletus	ADJ	N;NOM;SG
ترجمانی	selgitus	ترجمانی	selgitus	ADJ	N;NOM;SG
ترجمہ	versiooni	ترجمہ	versioon	N;NOM;MASC;SG;3	N;PRT;SG
ترجّی	sooviks	ترجّی	soovima	PROPN;NOM;MASC;SG;3	V;COND;PRS;FIN;ACT
ترجّی	soov	ترجّی	soov	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترجّی	soovi	ترجّی	soov	PROPN;NOM;MASC;SG;3	N;PRT;SG
ترجّی	ootused	ترجّی	ootus	PROPN;NOM;MASC;SG;3	N;NOM;PL
ترجّی	ootus	ترجّی	ootus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرچھا	vihane	تِرچھا	vihane	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تِرچھا	painutatud	تِرچھا	painutama	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تِرچھا	õnnetud	تِرچھا	õnnetu	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تِرچھا	õnnetu	تِرچھا	õnnetu	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
ترح	ahastust	ترح	ahastus		N;PRT;SG
ترح	kurbus	ترح	kurbuma		N;NOM;SG
ترحُّم	halastus	ترحُّم	halastus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترحُّم	halastust	ترحُّم	halastus	PROPN;NOM;MASC;SG;3	N;PRT;SG
ترحُّم	kahju	ترحُّم	kahju	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترحیب	külalislahkust	ترحیب	külalis_lahkus	PROPN;NOM;MASC;SG;3	N;PRT;SG
ترخا	valus	ترخا	valus		ADJ;NOM;SG
ترخا	haava	ترخا	haava		N;PRT;SG
ترخا	haav	ترخا	haav		N;NOM;SG
ترخا	lõika	ترخا	lõikama		V;IMP;SG;2;PRS;FIN;ACT
ترخا	lõigatud	ترخا	lõikama		ADJ;PST;V.PTCP;PASS
ترخان	puusepp	ترخان	puu_sepp	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترخان	üllas	ترخان	üllas	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
ترخان	õilis	ترخان	õilis	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
ترخنا	pooleks	ترخنا	pool		NUM;TRANS;SG
ترخنا	mõra	ترخنا	mõra		N;NOM;SG
ترخنا	crack	ترخنا	crack		N;NOM;SG
ترخیم	lühend	ترخیم	lühend	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردُّد	muretse	تردُّد	muretsema	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تردُّد	jõupingutusi	تردُّد	jõu_pingutus	PROPN;NOM;MASC;SG;3	N;PRT;PL
تردُّد	jõupingutused	تردُّد	jõu_pingutus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تردُّد	pingutus	تردُّد	pingutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردُّد	võitlus	تردُّد	võitlus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردُّد	hooli	تردُّد	hool	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تردُّد	ärevus	تردُّد	ärevus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردّی	kukkumine	تردّی	kukkumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردیب	voo	تردیب	voog	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردیب	voolu	تردیب	vool	PROPN;NOM;MASC;SG;3	N;PRT;SG
تردیب	vool	تردیب	vool	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردیب	voog	تردیب	voog	PROPN;NOM;MASC;SG;3	N;NOM;SG
تردید	tagasilükkamise	تردید	tagasi_lükka=mine	N;NOM;MASC;SG;3	N;GEN;SG
تردید	tagasilükkamise	تردید	tagasi_lükka=mine	N;NOM;MASC;SG;3	N;GEN;SG
ترَـس	halastus	ترَـس	halastus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترَـس	halastust	ترَـس	halastus	PROPN;NOM;MASC;SG;3	N;PRT;SG
ترَـس	kahju	ترَـس	kahju	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترس	terrori	ترس	terror	V;ACT	N;NOM;SG
ترس	hirm	ترس	hirm	V;ACT	N;NOM;SG
ترس	hirmu	ترس	hirm	V;ACT	N;PRT;SG
ترسا	uskmatu	ترسا	uskmatu		ADJ;NOM;SG
ترسا	paganlik	ترسا	paganlik		ADJ;NOM;SG
ترسا	igatsus	ترسا	igatsus		N;NOM;SG
ترسا	christian	ترسا	christian		N;NOM;SG
ترسا	kristlane	ترسا	kristlane		N;NOM;SG
ترسا	janu	ترسا	janu		N;NOM;SG
ترساں	kardan	ترساں	kartma		V;IND;SG;1;PRS;FIN;ACT
ترسناک	jube	ترسناک	jube	PROPN;NOM;MASC;SG;3	ADV
ترسناک	õudne	ترسناک	õudne	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
ترسناک	kohutav	ترسناک	kohutav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;PRS;V.PTCP;ACT
ترسناک	hirmuäratav	ترسناک	hirmu_äratav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;PRS;V.PTCP;ACT
تِرسُول	kolmhark	تِرسُول	kolm_hark	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترسیدہ	kardan	ترسیدہ	kartma	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
ترسیل	saates	ترسیل	saade	N;NOM;MASC;SG;3	N;IN+ESS;SG
ترسیل	saadetise	ترسیل	saadetis	N;NOM;MASC;SG;3	N;GEN;SG
ترسیل	saates	ترسیل	saade	N;NOM;MASC;SG;3	N;IN+ESS;SG
ترسیل	saadetise	ترسیل	saadetis	N;NOM;MASC;SG;3	N;GEN;SG
ترسیم	graafik	ترسیم	graafik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرش	happeliste	تُرش	happeline	PROPN;NOM;MASC;SG;3	ADJ;GEN;PL
تُرش	hapu	تُرش	hapu	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تُرش	hape	تُرش	hape	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرش	happe	تُرش	happ	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرشا	iha	تِرشا	iha	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرشا	soov	تِرشا	soov	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرشا	soovi	تِرشا	soov	PROPN;NOM;MASC;SG;3	N;PRT;SG
تِرشا	igatsus	تِرشا	igatsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرشا	janu	تِرشا	janu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرشابہ	äädikas	تُرشابہ	äädikas	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرشابہ	hape	تُرشابہ	hape	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرشابہ	happe	تُرشابہ	happ	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترشاترشایا	rafineeritud	ترشاترشایا	rafineerima	N;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
ترشاترشایا	kooritud	ترشاترشایا	koori=tud	N;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
ترشاترشایا	korralik	ترشاترشایا	korralik	N;NOM;MASC;SG;3	ADJ;NOM;SG
ترشاترشایا	tsiviliseeritud	ترشاترشایا	tsiviliseeri=tud	N;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تُرشاوا	citrus	تُرشاوا	citrus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترشُّح	ilmne	ترشُّح	ilmne	N;NOM;MASC;SG;3	ADJ;NOM;SG
تِرِشنا	iha	تِرِشنا	iha	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرِشنا	soov	تِرِشنا	soov	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرِشنا	soovi	تِرِشنا	soov	PROPN;NOM;MASC;SG;3	N;PRT;SG
تِرِشنا	janu	تِرِشنا	janu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرِشنا	ahnus	تِرِشنا	ahnus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرِشنا	ambitsioonid	تِرِشنا	ambitsioon	PROPN;NOM;MASC;SG;3	N;NOM;PL
تِرِشنا	ambitsioon	تِرِشنا	ambitsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرشئی	happeliste	تُرشئی	happeline	N;NOM;MASC;SG;3	ADJ;GEN;PL
تُرشی	happesuse	تُرشی	happe_suse	PROPN;NOM;MASC;SG;3	N;GEN;SG
ترُّصد	loodan	ترُّصد	lootma	N;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
ترُّصد	ootused	ترُّصد	ootus	N;NOM;MASC;SG;3	N;NOM;PL
ترصیص	püsivus	ترصیص	püsivus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترصیص	stabiilsus	ترصیص	stabiilsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترصیص	jõudu	ترصیص	jõud	PROPN;NOM;MASC;SG;3	N;PRT;SG
ترصیص	tugevus	ترصیص	tugevus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترصیف	ühtlustamist	ترصیف	ühtlustamine	PROPN;NOM;MASC;SG;3	N;PRT;SG
تُرغہ	rästas	تُرغہ	rästas	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترغیب	stimulatsiooni	ترغیب	stimulatsioon	N;NOM;MASC;SG;3	N;PRT;SG
ترغیب	stimulatsiooni	ترغیب	stimulatsioon	N;NOM;MASC;SG;3	N;PRT;SG
ترُّقب	loodan	ترُّقب	lootma	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
ترُّقب	lootus	ترُّقب	lootus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترُّقب	ootused	ترُّقب	ootus	PROPN;NOM;MASC;SG;3	N;NOM;PL
ترُّقب	ootus	ترُّقب	ootus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقنا	mõra	ترقنا	mõra	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقنا	crack	ترقنا	crack	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقّی	suurenda	ترقّی	suurendama	N;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
ترقّی	edusammud	ترقّی	edu_samm	N;NOM;MASC;SG;3	N;NOM;PL
ترقیدہ	pooleks	ترقیدہ	pool	PROPN;NOM;MASC;SG;3	NUM;TRANS;SG
ترقیم	notatsioon	ترقیم	notatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقیم	märgistus	ترقیم	märgistus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقیم	tähistamine	ترقیم	tähistamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقیم	tähistus	ترقیم	tähistus	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقیم	märgistamine	ترقیم	märgistamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترقیم	kirjutamine	ترقیم	kirjutamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترَک	kiir	ترَک	kiir		N;NOM;SG
ترَک	log	ترَک	log		N
ترَک	logi	ترَک	logi		V;IMP;SG;2;PRS;FIN;ACT
ترک	argument	ترک	argument	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترک	argumendi	ترک	argument	PROPN;NOM;MASC;SG;3	N;GEN;SG
ترک	lahkumas	ترک	lahkuma	PROPN;NOM;MASC;SG;3	V;IN+ESS;V.CVB;ACT
ترک	lahkub	ترک	lahkuma	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN;ACT
ترک	lahkumine	ترک	lahkumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترک	arutelu	ترک	arutelu	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترک	hülgamine	ترک	hülgamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترک	loobumine	ترک	loobumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترک	argument	ترک	argument	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترک	argumendi	ترک	argument	PROPN;NOM;MASC;SG;3	N;GEN;SG
ترک	lahkumas	ترک	lahkuma	PROPN;NOM;MASC;SG;3	V;IN+ESS;V.CVB;ACT
ترک	lahkub	ترک	lahkuma	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN;ACT
ترک	lahkumine	ترک	lahkumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترک	arutelu	ترک	arutelu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرک	türgi	تُرک	türgi	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرک	armastatud	تُرک	armastatud	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تُرک	turk	تُرک	turk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرک	sõdur	تُرک	sõdur	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرک	moslem	تُرک	moslem	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرک	moslemi	تُرک	moslem	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترکاری	taimsed	ترکاری	taimne	N;NOM;FEM;SG;3	ADJ;NOM;PL
تِرکال	minevik	تِرکال	minevik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرکال	keskpäeval	تِرکال	kesk_päev	PROPN;NOM;MASC;SG;3	N;AT+ESS
;SG
تِرکال	keskpäev	تِرکال	kesk_päev	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرکون	kolmnurk	تِرکون	kolm_nurk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِرکون	kolmnurkne	تِرکون	kolm_nurkne	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
ترکہ	pärand	ترکہ	pärand		N;NOM;SG
تُرکی	vaprus	تُرکی	vaprus		N;NOM;SG
تُرکی	kalkun	تُرکی	kalkuma		N;NOM;SG
تُرکی	türgi	تُرکی	türgi		N;NOM;SG
تُرکی	türgi	تُرکی	türgi		N;NOM;SG
ترکیب	moodustumist	ترکیب	moodustu=mine	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	süsteemi	ترکیب	süsteem	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	režiimi	ترکیب	režiim	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	lahus	ترکیب	lahk	N;NOM;FEM;SG;3	N;IN+ESS;SG
ترکیب	plaani	ترکیب	plaan	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	protsessi	ترکیب	protsess	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	moodustumist	ترکیب	moodustu=mine	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	süsteemi	ترکیب	süsteem	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	režiimi	ترکیب	režiim	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	sünteesi	ترکیب	süntees	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	lahus	ترکیب	lahk	N;NOM;FEM;SG;3	N;IN+ESS;SG
ترکیب	plaani	ترکیب	plaan	N;NOM;FEM;SG;3	N;PRT;SG
ترکیب	protsessi	ترکیب	protsess	N;NOM;FEM;SG;3	N;PRT;SG
ترکیبی	segatud	ترکیبی	segama	ADJ	V;PST;V.PTCP;PASS
ترکیبی	sega	ترکیبی	segama	ADJ	V;IMP;SG;2;PRS;FIN;ACT
ترکیبی	segunenud	ترکیبی	segunema	ADJ	V;PST;V.PTCP;ACT
ترکیبی	koosneb	ترکیبی	koosnema	ADJ	V;IND;SG;3;PRS;FIN;ACT
ترکیز	koondumine	ترکیز	koondumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترکیز	keskendumine	ترکیز	keskendumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترکیز	kontsentratsioon	ترکیز	kontsentratsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
ترِلوک	maa	ترِلوک	maa	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُرم	trompet	تُرم	trompet		N;NOM;SG
تِرمِری	peapööritus	تِرمِری	pea_pööritus	ADJ;NOM	N;NOM;SG
تِرمِری	vertigo	تِرمِری	vertigo	ADJ;NOM	N;NOM;SG
ترُن	uued	ترُن	uus		ADJ;NOM;PL
ترُن	uus	ترُن	uus		ADJ;NOM;SG
ترُن	new	ترُن	new		N;NOM;SG
ترُن	värsked	ترُن	värske		ADJ;NOM;PL
ترُن	värske	ترُن	värske		ADJ;NOM;SG
ترُن	romaan	ترُن	romaan		N;NOM;SG
ترُن	romaani	ترُن	romaan		N;PRT;SG
ترُن	täiskasvanu	ترُن	täis_kasvanu		N;NOM;SG
ترُن	täiskasvanud	ترُن	täis_kasvanu		N;NOM;SG
ترُن	noored	ترُن	noor		N;NOM;PL
ترُن	young	ترُن	young		N;NOM;SG
ترُن	noor	ترُن	noor		ADJ;NOM;SG
تِرنا	hõljuvad	تِرنا	hõljuma	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN;ACT
تِرنا	ujuda	تِرنا	ujuma	PROPN;NOM;MASC;SG;3	V;NFIN
تُرنت	ruttu	تُرنت	ruttu	PROPN;NOM;MASC;SG;3	ADV
تُرنت	kiiresti	تُرنت	kiiresti	PROPN;NOM;MASC;SG;3	ADV
تُرنت	koheselt	تُرنت	koheselt	PROPN;NOM;MASC;SG;3	ADV
