loại	digite	loại	digitir	N	V;SBJV;SG;3;PRS;FIN
kiểu	digite	kiểu	digitir	N	V;SBJV;SG;3;PRS;FIN
hương	provar	hương	provar	N	V;NFIN
hương	prove	hương	provar	N	V;SBJV;SG;3;PRS;FIN
nghiệm	experiências	nghiệm	experiência	V	N;FEM;PL
nghiệm	experimentos	nghiệm	experimento	V	N;MASC;PL
nghiệm	experimentação	nghiệm	experimentação	V	N;FEM;SG
tối	escura	tối	escuro	N	ADJ;FEM;SG
tối	sombrio	tối	sombrio	N	ADJ;MASC;SG
tối	escuro	tối	escuro	N	ADJ;MASC;SG
giảm	diminuição	giảm	diminuição	V	N;FEM;SG
giảm	menos	giảm	menos	V	ADV
bắn	tiroteio	bắn	tiroteio	V	N;MASC;SG
bắn	tiro	bắn	tiro	V	N;MASC;SG
bắn	shot	bắn	shot	V	N;MASC;SG
bắn	tiro	bắn	tiro	V	N;MASC;SG
bắn	disparo	bắn	disparo	V	N;MASC;SG
đôi	par	đôi	par	NUM	N;MASC;SG
đôi	duplicar	đôi	duplicar	NUM	V;NFIN
đôi	dupla	đôi	dupla	NUM	N;FEM;SG
đôi	duplo	đôi	duplo	NUM	N;MASC;SG
đôi	dobro	đôi	dobro	NUM	N;MASC;SG
đôi	casal	đôi	casal	NUM	N;MASC;SG
đôi	duplos	đôi	duplo	NUM	N;MASC;PL
đôi	duplas	đôi	duplo	NUM	N;FEM;PL
lĩnh	conquistou	lĩnh	conquistar	N	V;IND;SG;3;PST;FIN
lĩnh	conquistaram	lĩnh	conquistar	N	V;IND;PL;3;FIN
lĩnh	conquistado	lĩnh	conquistar	N	V;MASC;SG;V.PTCP
lĩnh	conquistada	lĩnh	conquistar	N	V;FEM;SG;V.PTCP
lĩnh	conquistados	lĩnh	conquistar	N	V;MASC;PL;V.PTCP
cáo	denunciar	cáo	denunciar	N	V;NFIN
cáo	relatar	cáo	relatar	N	V;NFIN
sai	incorrecta	sai	incorrecto	ADJ	N;FEM;SG
sai	errado	sai	errar	ADJ	V;MASC;SG;V.PTCP
sai	errada	sai	errar	ADJ	V;FEM;SG;V.PTCP
sai	false	sai	false	ADJ	N;MASC;SG
sai	falsos	sai	falso	ADJ	N;MASC;PL
sai	erro	sai	erro	ADJ	N;MASC;SG
sai	erros	sai	erro	ADJ	N;MASC;PL
sửa	edit	sửa	edit	V	N;MASC;SG
sửa	rectificação	sửa	rectificação	V	N;FEM;SG
sửa	correção	sửa	correção	V	N;FEM;SG
sửa	correcção	sửa	correcção	V	N;FEM;SG
lửa	chama	lửa	chamar	N	V;IND;SG;3;PRS;FIN
tuyển	contratação	tuyển	contratação	V	N;FEM;SG
tuyển	contratações	tuyển	contratação	V	N;FEM;PL
nặng	pesado	nặng	pesar	ADJ	V;MASC;SG;V.PTCP
nặng	heavy	nặng	heavy	ADJ	N;MASC;SG
nặng	pesadas	nặng	pesar	ADJ	V;FEM;PL;V.PTCP
nặng	pesados	nặng	pesar	ADJ	V;MASC;PL;V.PTCP
nặng	pesada	nặng	pesar	ADJ	V;FEM;SG;V.PTCP
nặng	severo	nặng	severo	ADJ	N;MASC;SG
ngành	seu	ngành	seu	N	DET;MASC;SG
ngành	sua	ngành	seu	N	DET;FEM;SG
isbn	isbn	isbn	isbn		N;MASC;SG
đọc	leitura	đọc	leitura	V	N;FEM;SG
đọc	les	đọc	les	V	N;MASC;SG
xung	impulso	xung	impulso	V	N;MASC;SG
xung	conflito	xung	conflito	V	N;MASC;SG
xung	conflitos	xung	conflito	V	N;MASC;PL
quý	precioso	quý	precioso	N	ADJ;MASC;SG
quý	preciosa	quý	precioso	N	ADJ;FEM;SG
quý	preciosos	quý	precioso	N	ADJ;MASC;PL
hưng	enforcado	hưng	enforcar	N	V;MASC;SG;V.PTCP
luyện	formação	luyện	formação	V	N;FEM;SG
luyện	treinamento	luyện	treinamento	V	N;MASC;SG
luyện	treinos	luyện	treino	V	N;MASC;PL
luyện	treino	luyện	treino	V	N;MASC;SG
thật	real	thật	real	PART	N;MASC;SG
thật	verdadeiro	thật	verdadeiro	PART	ADJ;MASC;SG
thật	reais	thật	real	PART	N;MASC;PL
thật	verdadeiros	thật	verdadeiro	PART	ADJ;MASC;PL
thật	verdadeira	thật	verdadeiro	PART	ADJ;FEM;SG
thật	true	thật	true	PART	N;MASC;SG
thật	verdadeiro	thật	verdadeiro	PART	ADJ;MASC;SG
thật	verdade	thật	verdade	PART	N;FEM;SG
thật	verdadeira	thật	verdadeiro	PART	ADJ;FEM;SG
thật	verdade	thật	verdade	PART	N;FEM;SG
thật	truth	thật	truth	PART	N;MASC;SG
thật	realmente	thật	realmente	PART	ADV
kéo	arrasto	kéo	arrastar	V	N;MASC;SG
kéo	arraste	kéo	arrastar	V	N;MASC;SG
kéo	drag	kéo	drag	V	N;MASC;SG
kéo	tesoura	kéo	tesoura	V	N;FEM;SG
kéo	tesouras	kéo	tesoura	V	N;FEM;PL
kéo	puff	kéo	puff	V	N;MASC;SG
đen	preta	đen	preto	ADJ	N;FEM;SG
đen	black	đen	black	ADJ	N;MASC;SG
đen	preto	đen	preto	ADJ	N;MASC;SG
đen	pretas	đen	preto	ADJ	N;FEM;PL
saint	santo	saint	santo		N;MASC;SG
saint	saint	saint	saint		N;MASC;SG
saint	santa	saint	santo		N;FEM;SG
ngắn	short	ngắn	short	ADJ	N;MASC;SG
trả	pays	trả	pays	V	N;MASC;SG
niệm	lembranças	niệm	lembrança	V	N;FEM;PL
niệm	recordações	niệm	recordação	V	N;FEM;PL
lao	lao	lao	lao		N;MASC;SG
luôn	always	luôn	alway		N;MASC;SG
luôn	sempre	luôn	sempre		ADV
côn	ainda	côn	ainda	N	ADV
phúc	feliz	phúc	feliz	N	ADJ;MASC;SG
phúc	felizes	phúc	feliz	N	ADJ;MASC;PL
sâu	deep	sâu	deep	ADJ	N;MASC;SG
khó	hard	khó	hard	ADJ	N;MASC;SG
khó	dura	khó	durar	ADJ	V;IND;SG;3;PRS;FIN
cục	bureau	cục	bureau		N;MASC;SG
cục	fbi	cục	ser		N;MASC;SG
cục	figurante	cục	figurante		N;MASC;SG
cục	extra	cục	extra		N;MASC;SG
kịch	dramáticos	kịch	dramático	N	ADJ;MASC;PL
kịch	dramáticas	kịch	dramático	N	ADJ;FEM;PL
kịch	dramático	kịch	dramático	N	ADJ;MASC;SG
kịch	arranjado	kịch	arranjar	N	V;MASC;SG;V.PTCP
club	club	club	club		N;MASC;SG
club	clube	club	clube		N;MASC;SG
top	topo	top	topo		N;MASC;SG
top	top	top	top		N;MASC;SG
tải	carga	tải	carga	V	N;FEM;SG
tải	carregamento	tải	carregamento	V	N;MASC;SG
wikipedia	wikipédia	wikipedia	wikipédia	V	N;FEM;SG
wikipedia	wikipedia	wikipedia	wikipedia	V	N;FEM;SG
bốn	four	bốn	four	NUM	N;MASC;SG
phật	batida	phật	bater	N	V;FEM;SG;V.PTCP
phật	bater	phật	bater	N	V;NFIN
nghi	suspeitos	nghi	suspeito	V	N;MASC;PL
nghi	suspeita	nghi	suspeita	V	N;FEM;SG
nghi	suspeito	nghi	suspeito	V	N;MASC;SG
nghi	suspeitos	nghi	suspeito	V	N;MASC;PL
nghi	duvidoso	nghi	duvidoso	V	ADJ;MASC;SG
nghi	duvidosa	nghi	duvidoso	V	ADJ;FEM;SG
thừa	sobras	thừa	sobra	ADJ	N;FEM;PL
thừa	restos	thừa	resto	ADJ	N;MASC;PL
thừa	reno	thừa	reno	ADJ	N;MASC;SG
thừa	redundantes	thừa	redundante	ADJ	N;MASC;PL
thừa	redundância	thừa	redundância	ADJ	N;FEM;SG
thừa	herdou	thừa	herdar	ADJ	V;IND;SG;3;PST;FIN
thừa	herdado	thừa	herdar	ADJ	V;MASC;SG;V.PTCP
buộc	force	buộc	forcer	V	N;MASC;SG
buộc	força	buộc	força	V	N;FEM;SG
sóng	acenar	sóng	acenar	N	V;NFIN
caps	tampas	caps	tampa		N;FEM;PL
caps	bonés	caps	bonés		N;MASC;PL
đăng	publicação	đăng	publicação	V	N;FEM;SG
đăng	pós	đăng	pós	V	N;MASC;SG
đăng	post	đăng	post	V	N;MASC;SG
đăng	postagem	đăng	postagem	V	N;FEM;SG
kiếm	espadas	kiếm	espada	V	N;FEM;PL
kiếm	sword	kiếm	sword	V	N;MASC;SG
kiếm	espada	kiếm	espada	V	N;FEM;SG
bụng	abdominais	bụng	abdominal	ADJ	N;MASC;PL
bụng	abdominal	bụng	abdominal	ADJ	N;MASC;SG
bụng	estomago	bụng	estomago	ADJ	N;MASC;SG
bụng	estômago	bụng	estômago	ADJ	N;MASC;SG
bụng	barriga	bụng	barriga	ADJ	N;FEM;SG
bụng	belly	bụng	belly	ADJ	N;MASC;SG
bụng	barriga	bụng	barriga	ADJ	N;FEM;SG
bụng	abdómen	bụng	abdómen	ADJ	N;MASC;SG
bụng	abdômen	bụng	abdômen	ADJ	N;MASC;SG
nuôi	pet	nuôi	pet	V	N;MASC;SG
nuôi	bichinho	nuôi	bichinho	V	N;MASC;SG
hỏi	pergunta	hỏi	pergunta	V	N;FEM;SG
đầy	full	đầy	full	ADJ	N;MASC;SG
vừa	mídia	vừa	mídia		N;FEM;SG
vừa	médio	vừa	médio		ADJ;MASC;SG
vừa	média	vừa	média		N;FEM;SG
vừa	meio	vừa	meio		ADV
vừa	médium	vừa	médium		N;MASC;SG
vừa	moderar	vừa	moderar		V;NFIN
vừa	moderado	vừa	moderar		V;MASC;SG;V.PTCP
vừa	moderados	vừa	moderar		V;MASC;PL;V.PTCP
vừa	moderada	vừa	moderar		V;FEM;SG;V.PTCP
thoại	dialogar	thoại	dialogar	N	V;NFIN
thử	teste	thử	teste	V	N;MASC;SG
thử	ensaio	thử	ensaio	V	N;MASC;SG
john	john	john	john	N	PROPN;MASC;SG
lược	abrangente	lược	abrangente	N	ADJ;MASC;SG
lược	abrangentes	lược	abrangente	N	ADJ;MASC;PL
lược	pentear	lược	pentear	N	V;NFIN
paris	paris	paris	pari		PROPN;MASC;SG
tội	culpada	tội	culpar	N	V;FEM;SG;V.PTCP
tội	culpado	tội	culpar	N	V;MASC;SG;V.PTCP
tội	culpados	tội	culpar	N	V;MASC;PL;V.PTCP
tội	inocente	tội	inocente	N	ADJ;MASC;SG
tầng	andar	tầng	andar	N	V;NFIN
liệt	paralisado	liệt	paralisado	N	V;MASC;SG;V.PTCP
liệt	paralisada	liệt	paralisar	N	V;FEM;SG;V.PTCP
khắc	esculpir	khắc	esculpir	N	V;NFIN
mua	compra	mua	compra	V	N;FEM;SG
mua	compra	mua	compra	V	N;FEM;SG
mua	buy	mua	buy	V	N;MASC;SG
tái	reconstruir	tái	reconstruir		V;NFIN
ichneumonidae	ichneumonidae	ichneumonidae	ichneumonidar		N;FEM;SG
khối	bloquear	khối	bloquear	N	V;NFIN
khối	truncado	khối	truncado	N	V;MASC;SG;V.PTCP
dấu	atravessou	dấu	atravessar	N	V;IND;SG;3;PST;FIN
dấu	cruzou	dấu	cruzar	N	V;IND;SG;3;PST;FIN
hiến	sacrificada	hiến	sacrificar	N	V;FEM;SG;V.PTCP
hiến	sacrificados	hiến	sacrificar	N	V;MASC;PL;V.PTCP
hiến	sacrificou	hiến	sacrificar	N	V;IND;SG;3;PST;FIN
hiến	sacrificado	hiến	sacrificar	N	V;MASC;SG;V.PTCP
chiếu	xadrez	chiếu	xadrez	V	N;MASC;SG
chiếu	chess	chiếu	ches	V	N;MASC;SG
ist	ist	ist	ist		N;MASC;SG
huấn	indiscutivelmente	huấn	indiscutivelmente	V	ADV
huấn	teórica	huấn	teórico	V	N;FEM;SG
huấn	teórico	huấn	teórico	V	N;MASC;SG
huấn	teóricos	huấn	teórico	V	N;MASC;PL
huấn	teóricas	huấn	teórico	V	N;FEM;PL
group	grupo	group	grupo		N;MASC;SG
group	agrupar	group	agrupar		V;NFIN
tần	qin	tần	qin	N	PROPN;MASC;SG
loạt	região	loạt	região		N;FEM;SG
loạt	area	loạt	area		N;FEM;SG
loạt	área	loạt	área		N;FEM;SG
team	team	team	team		N;MASC;SG
team	equipa	team	equipa		N;FEM;SG
team	time	team	time		N;MASC;SG
team	equipe	team	equipe		N;FEM;SG
khóa	trancar	khóa	trancar	N	V;NFIN
khóa	trancado	khóa	trancar	N	V;MASC;SG;V.PTCP
khóa	fechado	khóa	fechar	N	V;MASC;SG;V.PTCP
khóa	trancada	khóa	trancar	N	V;FEM;SG;V.PTCP
suy	pensamentos	suy	pensamento	V	N;MASC;PL
suy	reflexões	suy	reflexão	V	N;FEM;PL
thuốc	comprimidos	thuốc	comprimir	N	V;MASC;PL;V.PTCP
thiệu	thieu	thiệu	thieu	V	N;MASC;SG
thiệu	shao	thiệu	shao	V	N;MASC;SG
đích	destino	đích	destino		N;MASC;SG
đúng	direito	đúng	direito	ADJ	N;MASC;SG
đúng	direita	đúng	direita	ADJ	N;FEM;SG
đúng	true	đúng	true	ADJ	N;MASC;SG
đúng	verdade	đúng	verdade	ADJ	N;FEM;SG
đúng	corrija	đúng	corrija	ADJ	V;SBJV;SG;3;PRS;FIN
đúng	corrigir	đúng	corrigir	ADJ	V;NFIN
siêu	super	siêu	super		N;MASC;SG
siêu	metadados	siêu	metadar		N;MASC;PL
trách	culpa	trách	culpa	V	N;FEM;SG
trách	culpas	trách	culpa	V	N;FEM;PL
vây	fin	vây	fin	V	N;MASC;SG
vây	barbatana	vây	barbatana	V	N;FEM;SG
vây	resistências	vây	resistência	V	N;FEM;PL
vây	resistência	vây	resistência	V	N;FEM;SG
van	válvulas	van	válvula	V	N;FEM;PL
van	válvula	van	válvula	V	N;FEM;SG
van	carrinha	van	carrinha	V	N;FEM;SG
van	van	van	van	V	N;MASC;SG
van	válvulas	van	válvula	V	N;FEM;PL
gray	gray	gray	gray		N;MASC;SG
gray	cinzento	gray	cinzento		ADJ;MASC;SG
gray	cinza	gray	cinza		N;FEM;SG
đương	pilares	đương	pilar		N;MASC;PL
giác	sente	giác	sentir	N	V;IND;SG;3;PRS;FIN
vân	blá	vân	blá	N	ADV
tai	orelha	tai	orelha		N;FEM;SG
tai	ouvidos	tai	ouvir		V;MASC;PL;V.PTCP
tai	orelhas	tai	orelha		N;FEM;PL
tai	ouvido	tai	ouvir		V;MASC;SG;V.PTCP
tai	tai	tai	tair		N;MASC;SG
tai	orelhas	tai	orelha		N;FEM;PL
tai	ouvidos	tai	ouvir		V;MASC;PL;V.PTCP
bước	step	bước	step		N;MASC;SG
bước	passo	bước	passo		N;MASC;SG
bước	etapa	bước	etapa		N;FEM;SG
bước	degrau	bước	degrau		N;MASC;SG
bước	degraus	bước	degrau		N;MASC;PL
bước	etapas	bước	etapa		N;FEM;PL
bước	passos	bước	passo		N;MASC;PL
vinh	honrada	vinh	honrado	N	V;FEM;SG;V.PTCP
vinh	homenageado	vinh	homenageado	N	V;MASC;SG;V.PTCP
vinh	honrado	vinh	honrar	N	V;MASC;SG;V.PTCP
vinh	honrados	vinh	honrar	N	V;MASC;PL;V.PTCP
bác	titio	bác	titio		N;MASC;SG
bác	tio	bác	tio		N;MASC;SG
tuyệt	fixe	tuyệt	fixe	ADJ	V;SBJV;SG;3;PRS;FIN
tuyệt	cool	tuyệt	cool	ADJ	N;MASC;SG
hôn	bjs	hôn	bjs	V	N;MASC;SG
hôn	beijinhos	hôn	beijinho	V	N;MASC;PL
hôn	beijos	hôn	beijo	V	N;MASC;PL
hôn	beijo	hôn	beijo	V	N;MASC;SG
hôn	beijinho	hôn	beijinho	V	N;MASC;SG
hôn	kiss	hôn	kiss	V	N;MASC;SG
trừ	excepto	trừ	excepto	V	ADV
trừ	exceto	trừ	exceto	V	ADP
trừ	menos	trừ	menos	V	ADV
ship	nave	ship	nave	V	N;FEM;SG
ship	embarcação	ship	embarcação	V	N;FEM;SG
ship	navio	ship	navio	V	N;MASC;SG
california	califórnia	california	califórnia		N;FEM;SG
california	california	california	california		N;FEM;SG
đẹp	belo	đẹp	belo	ADJ	N;MASC;SG
đẹp	nice	đẹp	nice	ADJ	N;MASC;SG
cai	sóbrio	cai	sóbrio	N	ADJ;MASC;SG
cai	sóbrios	cai	sóbrio	N	ADJ;MASC;PL
cai	sóbria	cai	sóbria	N	ADJ;FEM;SG
cai	cai	cai	cair	N	V;IND;SG;3;PRS;FIN
cai	limpo	cai	limpo	N	ADJ;MASC;SG
cai	limpe	cai	limpe	N	V;SBJV;SG;3;PRS;FIN
cai	limpar	cai	limpar	N	V;NFIN
cai	limpa	cai	limpa	N	ADJ;FEM;SG
hơi	levemente	hơi	levemente		ADV
hơi	ligeiramente	hơi	ligeiramente		ADV
loạn	motim	loạn	motim	V	N;MASC;SG
loạn	tumulto	loạn	tumulto	V	N;MASC;SG
loạn	riot	loạn	riot	V	N;MASC;SG
loạn	motim	loạn	motim	V	N;MASC;SG
loạn	revolta	loạn	revolta	V	N;FEM;SG
loạn	rebeldia	loạn	rebeldia	V	N;FEM;SG
loạn	rebelião	loạn	rebelião	V	N;FEM;SG
phí	desperdiçando	phí	desperdiçar	N	V;V.MSDR
phí	desperdiçar	phí	desperdiçar	N	V;NFIN
khủng	terrorista	khủng	terrorista	ADJ	N;MASC;SG
cấm	ban	cấm	ban	V	N;MASC;SG
cấm	banimento	cấm	banimento	V	N;MASC;SG
cấm	proibição	cấm	proibição	V	N;FEM;SG
ủng	botas	ủng	bota	V	N;FEM;PL
ủng	boots	ủng	boots	V	N;MASC;PL
nâng	lift	nâng	lift	V	N;MASC;SG
nâng	elevador	nâng	elevador	V	N;MASC;SG
nâng	elevação	nâng	elevação	V	N;FEM;SG
nâng	levantamento	nâng	levantamento	V	N;MASC;SG
hủy	anulação	hủy	anulação	V	N;FEM;SG
hủy	cancelamento	hủy	cancelamento	V	N;MASC;SG
mai	mai	mai	mai		N;MASC;SG
mai	mei	mai	mei		N;MASC;SG
mai	amanha	mai	amanha		INTJ
mai	amanhã	mai	amanhã		ADV
tách	cups	tách	cup	V	N;MASC;SG
tách	copos	tách	copo	V	N;MASC;PL
tách	xícaras	tách	xícara	V	N;FEM;PL
tách	chávenas	tách	cháveno	V	N;FEM;PL
tách	split	tách	split	V	N;MASC;SG
tách	xícara	tách	xícara	V	N;FEM;SG
tách	copa	tách	copa	V	N;FEM;SG
tách	taça	tách	taça	V	N;FEM;SG
tách	chávena	tách	cháveno	V	N;FEM;SG
tách	copo	tách	copo	V	N;MASC;SG
phê	cafezinho	phê	cafezinho		N;MASC;SG
phê	café	phê	café		N;MASC;SG
hoá	digerido	hoá	digerir	N	V;MASC;SG;V.PTCP
liền	torto	liền	torto		N;MASC;SG
liền	galpão	liền	galpão		N;MASC;SG
liền	barracão	liền	barracão		N;MASC;SG
liền	continente	liền	continente		N;MASC;SG
cắt	corte	cắt	corte	V	N;MASC;SG
cắt	cut	cắt	cut	V	N;MASC;SG
cắt	corte	cắt	corte	V	N;MASC;SG
cắt	safra	cắt	safra	V	N;FEM;SG
cắt	colheita	cắt	colheita	V	N;FEM;SG
cắt	cortes	cắt	corte	V	N;MASC;PL
bạc	prateado	bạc	pratear	N	V;MASC;SG;V.PTCP
tán	espalhe	tán	espalhe	N	V;SBJV;SG;3;PRS;FIN
tán	espalhar	tán	espalhar	N	V;NFIN
http	http	http	http		N;MASC;SG
web	líquido	web	líquido	N	ADJ;MASC;SG
bào	pressione	bào	pressionar	N	V;SBJV;SG;3;PRS;FIN
chỉnh	ajuste	chỉnh	ajustir	V	N;MASC;SG
chỉnh	afinação	chỉnh	afinação	V	N;FEM;SG
sur	sur	sur	sur	NUM	N;MASC;SG
bày	tela	bày	tela	V	N;FEM;SG
bày	ecrã	bày	ecrã	V	N;MASC;SG
voi	elefantes	voi	elefante		N;MASC;PL
voi	elefante	voi	elefante		N;MASC;SG
voi	elefantes	voi	elefante		N;MASC;PL
nghĩ	pensamento	nghĩ	pensamento	V	N;MASC;SG
nghĩ	pensamento	nghĩ	pensamento	V	N;MASC;SG
nguy	perigos	nguy	perigo	V	N;MASC;PL
nguy	perigo	nguy	perigo	V	N;MASC;SG
quyển	notebook	quyển	notebook		N;MASC;SG
quyển	caderno	quyển	caderno		N;MASC;SG
thác	rápidos	thác	rápido	N	ADJ;MASC;PL
thác	abandonadas	thác	abandonar	N	V;FEM;PL;V.PTCP
thác	abandonou	thác	abandonar	N	V;IND;SG;3;PST;FIN
thác	abandonada	thác	abandonar	N	V;FEM;SG;V.PTCP
thác	abandonado	thác	abandonar	N	V;MASC;SG;V.PTCP
thác	abandonados	thác	abandonar	N	V;MASC;PL;V.PTCP
thác	rendeu	thác	render	N	V;IND;SG;3;PST;FIN
thác	rendido	thác	render	N	V;MASC;SG;V.PTCP
thác	devolvidas	thác	devolver	N	V;FEM;PL;V.PTCP
thác	cai	thác	cair	N	V;IND;SG;3;PRS;FIN
von	von	von	von		PROPN;MASC;SG
sung	cantadas	sung	cantar	V	N;FEM;PL
sung	sung	sung	sung	V	N;MASC;SG
sung	plugin	sung	plugin	V	N;MASC;SG
gửi	envio	gửi	envio	V	N;MASC;SG
gửi	apresentação	gửi	apresentação	V	N;FEM;SG
gửi	envio	gửi	envio	V	N;MASC;SG
gửi	finalização	gửi	finalização	V	N;FEM;SG
gửi	submissão	gửi	submissão	V	N;FEM;SG
ngầm	implícita	ngầm	implícito	N	ADJ;FEM;SG
ngầm	implícito	ngầm	implícito	N	ADJ;MASC;SG
ngầm	implícitas	ngầm	implícito	N	ADJ;FEM;PL
thụ	energias	thụ	energia	V	N;FEM;PL
thụ	excesso	thụ	excesso	V	N;MASC;SG
thụ	excessos	thụ	excesso	V	N;MASC;PL
dọa	susto	dọa	susto	V	N;MASC;SG
com	com	com	com	N	ADP
nhớ	saudades	nhớ	saudade	V	N;FEM;PL
nhớ	menina	nhớ	menina	V	N;FEM;SG
nhớ	saudade	nhớ	saudade	V	N;FEM;SG
thoát	saida	thoát	saida	V	N;FEM;SG
thoát	saída	thoát	saída	V	N;FEM;SG
thoát	saídas	thoát	saída	V	N;FEM;PL
thoát	fuga	thoát	fuga	V	N;FEM;SG
thoát	escape	thoát	escape	V	N;MASC;SG
đẩy	push	đẩy	push	V	N;MASC;SG
tùy	depende	tùy	depender	PART	V;IND;SG;3;PRS;FIN
vạn	origem	vạn	origem	ADJ	N;FEM;SG
lượt	vire	lượt	virar		V;SBJV;SG;3;PRS;FIN
lượt	turn	lượt	turn		N;MASC;SG
lượt	vira	lượt	ver		V;IND;SG;3;FUT;FIN
lượt	virar	lượt	virar		V;NFIN
lượt	viagem	lượt	viagem		N;FEM;SG
lượt	trip	lượt	trip		N;MASC;SG
tan	tan	tan	tan	V	N;MASC;SG
vuông	quadrada	vuông	quadrada	ADJ	N;FEM;SG
vuông	praça	vuông	praça	ADJ	N;FEM;SG
vuông	square	vuông	square	ADJ	N;MASC;SG
vuông	quadrado	vuông	quadrado	ADJ	N;MASC;SG
vuông	quadrados	vuông	quadrados	ADJ	N;MASC;PL
nửa	metades	nửa	metade	NUM	N;FEM;PL
nửa	metade	nửa	metade	NUM	N;FEM;SG
nửa	meia	nửa	meia	NUM	N;FEM;SG
nửa	meio	nửa	meio	NUM	ADV
nửa	half	nửa	half	NUM	N;MASC;SG
đan	shan	đan	shan		N;MASC;SG
đan	tricô	đan	tricô		N;MASC;SG
đan	excelente	đan	excelente		ADJ;MASC;SG
đan	excelentes	đan	excelente		ADJ;MASC;PL
united	unida	united	unida	N	V;FEM;SG;V.PTCP
iii	iii	iii	iii	NUM	N;MASC;SG
hung	enforcado	hung	enforcar	N	V;MASC;SG;V.PTCP
ngụy	wei	ngụy	wair	V	N;MASC;SG
sài	sai	sài	sair	N	V;IND;SG;3;PRS;FIN
phan	knut	phan	knut		N;MASC;SG
phan	phan	phan	phan		N;MASC;SG
thẳng	straight	thẳng	straight	ADJ	N;MASC;SG
thẳng	hetero	thẳng	hetero	ADJ	N;MASC;SG
thẳng	direto	thẳng	direto	ADJ	N;MASC;SG
ngược	inverso	ngược	inverso	V	N;MASC;SG
ngược	oposta	ngược	oposto	V	ADJ;FEM;SG
ngược	opostos	ngược	oposto	V	N;MASC;PL
ngược	oposto	ngược	oposto	V	ADJ;MASC;SG
london	londres	london	londre		N;FEM;SG
điền	tian	điền	tian	V	N;MASC;SG
điền	preenchimento	điền	preenchimento	V	N;MASC;SG
gắn	aberrações	gắn	aberração	V	N;FEM;PL
sáu	six	sáu	six	NUM	N;MASC;SG
tặng	dádiva	tặng	dádiva	V	N;FEM;SG
tặng	presente	tặng	presente	V	ADJ;MASC;SG
tặng	dom	tặng	dom	V	N;MASC;SG
tắc	assinale	tắc	assinalar	V	ADJ;FEM;SG
tắc	tique	tắc	ticar	V	N;MASC;SG
dọc	verticalmente	dọc	verticalmente	N	ADV
crambidae	crambidae	crambidae	crambidae	N	V;FEM;SG;V.PTCP
dạy	ensino	dạy	ensino	V	N;MASC;SG
sớm	early	sớm	early	ADJ	N;MASC;SG
sớm	cedo	sớm	cedo	ADJ	ADV
sớm	logo	sớm	logo	ADJ	ADV
sớm	brevemente	sớm	brevemente	ADJ	ADV
mười	ten	mười	ten	NUM	N;MASC;SG
săn	caçar	săn	caçar	N	V;NFIN
săn	caçar	săn	caçar	N	V;NFIN
săn	caçando	săn	caçar	N	V;V.MSDR
tắt	desativada	tắt	desativar		V;FEM;SG;V.PTCP
tắt	deficientes	tắt	deficiente		N;MASC;PL
tắt	deficiente	tắt	deficiente		ADJ;MASC;SG
tắt	desativadas	tắt	desativar		V;FEM;PL;V.PTCP
tắt	desativado	tắt	desativar		V;MASC;SG;V.PTCP
tắt	desactivar	tắt	desactivar		V;NFIN
tắt	desativar	tắt	desativar		V;NFIN
tắt	desabilitar	tắt	desabilitar		V;NFIN
tắt	off	tắt	off		N;MASC;SG
tắt	muda	tắt	mudar		V;IND;SG;3;PRS;FIN
tắt	mudo	tắt	mudo		N;MASC;SG
tắt	mudos	tắt	mudo		N;MASC;PL
chấm	pontos	chấm	ponto	V	N;MASC;PL
chấm	ponto	chấm	ponto	V	N;MASC;SG
chấm	dot	chấm	dot	V	N;MASC;SG
chấm	ponto	chấm	ponto	V	N;MASC;SG
chấm	point	chấm	point	V	N;MASC;SG
mũi	mui	mũi	mui	N	ADV
tĩnh	estáticos	tĩnh	estático	N	ADJ;MASC;PL
tĩnh	estático	tĩnh	estático	N	ADJ;MASC;SG
tĩnh	estática	tĩnh	estático	N	ADJ;FEM;SG
tĩnh	estáticas	tĩnh	estático	N	ADJ;FEM;PL
tri	tri	tri	tri		N;MASC;SG
tri	profeta	tri	profeta		N;MASC;SG
trích	cópia	trích	cópia	V	N;FEM;SG
body	body	body	body		N;MASC;SG
body	corpo	body	corpo		N;MASC;SG
cẩm	chamada	cẩm	chamar	N	V;FEM;SG;V.PTCP
cẩm	ligar	cẩm	ligar	N	V;NFIN
cẩm	ligue	cẩm	ligar	N	V;SBJV;SG;3;PRS;FIN
cẩm	chama	cẩm	chamar	N	V;IND;SG;3;PRS;FIN
hài	engraçado	hài	engraçado	N	V;MASC;SG;V.PTCP
hài	engraçada	hài	engraçada	N	V;FEM;SG;V.PTCP
trồng	plantação	trồng	plantação	V	N;FEM;SG
trồng	plantio	trồng	plantio	V	N;MASC;SG
trồng	planta	trồng	planta	V	N;FEM;SG
trồng	plant	trồng	plant	V	N;MASC;SG
trồng	usina	trồng	usina	V	N;FEM;SG
increment	incremento	increment	incremento	V	N;MASC;SG
ngang	horizontalmente	ngang	horizontalmente	ADJ	ADV
ngang	horizontais	ngang	horizontal	ADJ	N;MASC;PL
nhẹ	levemente	nhẹ	levemente		ADV
nhẹ	ligeiro	nhẹ	ligeiro		ADJ;MASC;SG
nhẹ	suave	nhẹ	suave		ADJ;MASC;SG
nhẹ	ameno	nhẹ	ameno		ADJ;MASC;SG
