que	att	que	att	PRO;MASC;SG	PART
elevado	förhöjda	elevar	förhöjd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
elevado	förhöjt	elevar	förhöja	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
elevado	förhöjd	elevar	förhöjd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cristãos	kristet	cristão	kristen	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
cristãos	christian	cristão	christian	N;MASC;PL	PROPN;NOM
cristãos	kristna	cristão	kristen	N;MASC;PL	ADJ;NOM;PL
cristãos	kristen	cristão	kristen	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
cristãos	kristna	cristão	kristen	N;MASC;PL	ADJ;NOM;PL
aves	fjäderfä	ave	fjäderfä	N;FEM;PL	N;NOM;INDF;NEUT;SG
aves	fågel	ave	fågel	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
aves	fågeln	ave	fågel	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
visita	besöker	visita	besöka	N;FEM;SG	V;IND;PRS;FIN;ACT
visita	besöka	visita	besöka	N;FEM;SG	V;IMP;FIN;ACT
escritos	skriftliga	escrever	skriftlig	V;MASC;PL;V.PTCP	ADJ;NOM;PL
escritos	skrivet	escrever	skriva	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
escritos	skrivit	escrever	skriva	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
escritos	skriftligt	escrever	skriftlig	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG
escritos	skrivna	escrever	skrivna	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
escritos	skrifter	escrever	skrift	V;MASC;PL;V.PTCP	N;NOM;INDF;MASC+FEM;PL
assistente	assisterande	assistente	assistera	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
flamengo	flamengo	flamengo	flamengo	N;MASC;SG	PROPN;NOM
flamengo	flamländska	flamengo	flamländsk	N;MASC;SG	ADJ;NOM;PL
contendo	innehållande	conter	innehålla	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
litoral	kustnära	litoral	kustnär	N;MASC;SG	ADJ;NOM;PL
green	gröna	green	grön	N;MASC;SG	ADJ;NOM;PL
green	grön	green	grön	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
green	grönt	green	grön	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
chinês	kineser	chinês	kines	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
chinês	kinesisk	chinês	kinesisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
proprietário	ägare	proprietário	gg	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cunha	cunha	cunha	cunha	N;FEM;SG	PROPN;NOM
razões	skäl	razão	skäl	N;FEM;PL	N;NOM;INDF;NEUT;SG
facilmente	enkelt	facilmente	enkel	ADV	ADJ;NOM;INDF;NEUT;SG
facilmente	lätt	facilmente	lätt	ADV	ADJ;NOM;INDF;NEUT;SG
aviso	märka	aviso	märka	N;MASC;SG	V;IMP;FIN;ACT
doenças	sjukdom	doença	sjukdom	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
doenças	sjukdom	doença	sjukdom	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
doenças	sjukdom	doença	sjukdom	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
competiu	tävlat	competir	tävla	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
competiu	konkurrerade	competir	konkurrera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
ray	ray	ray	ray	N;MASC;SG	PROPN;NOM
participações	aktieinnehav	participação	aktieinnehav	N;FEM;PL	N;NOM;INDF;NEUT;SG
participações	aktiekapital	participação	aktiekapital	N;FEM;PL	N;NOM;INDF;NEUT;SG
participações	equity	participação	equity	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
bloqueado	blockerade	bloqueado	blockera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
bloqueado	blockerat	bloqueado	blockera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bloqueado	blockerad	bloqueado	blockera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bloqueado	spärrad	bloqueado	spärra	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
visual	visuell	visual	visuell	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
visual	visuella	visual	visuell	ADJ;MASC;SG	ADJ;NOM;PL
oferece	erbjudanden	oferecer	erbjudande	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;PL
útil	användbara	útil	användbar	ADJ;MASC;SG	ADJ;NOM;PL
útil	hjälpsam	útil	hjälpsam	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
útil	handy	útil	handy	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
disputada	omtvistade	disputar	omtvistad	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
disputada	ifrågasatta	disputar	ifrågasätta	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
disputada	omstridda	disputar	omstridd	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
disputada	ifrågasatt	disputar	ifrågasätta	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
indo	indo	ir	indo	V;V.MSDR	N;MASC+FEM
indo	going	ir	going	V;V.MSDR	N;NOM;INDF;MASC+FEM;SG
aliados	allierade	aliado	alliera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
aliados	allierad	aliado	alliera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
aliados	allierade	aliado	alliera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
aliados	bundsförvanter	aliado	bundsförvant	V;MASC;PL;V.PTCP	N;NOM;INDF;MASC+FEM;PL
dificuldades	svårighet	dificuldade	svårighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
dificuldades	svårighetsgrad	dificuldade	svårighetsgrad	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
comunista	kommunistiska	comunista	kommunistisk	ADJ;MASC;SG	ADJ;NOM;PL
comunista	kommunist	comunista	kommunist	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
reação	reaktioner	reação	reaktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
fatos	passar	fato	passa	N;MASC;PL	V;IND;PRS;FIN;ACT
regular	regelbundet	regular	regelbund	ADJ;MASC;SG	N;NOM;DEF;NEUT;SG
regular	regelbundna	regular	regelbunden	ADJ;MASC;SG	ADJ;NOM;PL
regular	regelbunden	regular	regelbund	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regular	ordinarie	regular	ordinarium	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regular	reglera	regular	reglera	ADJ;MASC;SG	V;IMP;NFIN;ACT
regular	reglerar	regular	reglera	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
disponíveis	tillgänglig	disponível	tillgänglig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
disponíveis	tillgängligt	disponível	tillgänglig	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
disponíveis	tillgängliga	disponível	tillgänglig	N;MASC;PL	ADJ;NOM;PL
moscou	moskva	moscar	moskva	N;MASC;SG	PROPN;NOM
pedidos	ansökan	pedido	ansökan	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
pedidos	begäran	pedido	begära	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
pedidos	önskemål	pedido	önskemål	N;MASC;PL	N;NOM;INDF;NEUT;SG
interna	invärtes	interno	invärte	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
interna	interna	interno	intern	ADJ;FEM;SG	ADJ;NOM;PL
interna	internt	interno	intern	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
estrangeiros	utlänning	estrangeiro	utlänning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
estrangeiros	utrikes	estrangeiro	utrikes	N;MASC;PL	N;NOM;INDF;NEUT;SG
estrangeiros	utländska	estrangeiro	utländsk	N;MASC;PL	ADJ;NOM;PL
estrangeiros	utländsk	estrangeiro	utländsk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
estrangeiros	utländskt	estrangeiro	utländsk	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
estrangeiros	främmande	estrangeiro	främmande	N;MASC;PL	ADJ;NOM
bernardo	bernardo	bernardo	bernardo	N;MASC;SG	PROPN;NOM
series	serie	ser	serie	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
series	serien	ser	serien	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
gravou	inspelat	gravar	inspela	V;IND;SG;3;PST;FIN	N;NOM;INDF;NEUT;SG
gravou	inspelade	gravar	inspela	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
gravou	inspelad	gravar	inspela	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
atleta	idrottare	atleta	idrottare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
criados	tjänare	criar	tjänare	V;MASC;PL;V.PTCP	N;NOM;INDF;MASC+FEM;PL
criados	skapad	criar	skapa	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
criados	skapat	criar	skapa	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
teresa	teresa	teresa	teresa	N;FEM;SG	PROPN;NOM
medo	frukta	medo	frukt	N;MASC;SG	V;IMP;FIN;ACT
medo	rädd	medo	rädd	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
medo	skrämd	medo	skrämd	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
medo	rädd	medo	rädd	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
domingos	domingos	domingo	domingos	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
domingos	söndag	domingo	söndag	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
domingos	söndags	domingo	söndag	N;MASC;PL	N;GEN;INDF;MASC+FEM;SG
latino	latinska	latino	latinsk	N;MASC;SG	ADJ;NOM;PL
alice	alice	alice	alice	N;FEM;SG	PROPN;NOM
polônia	polen	polônia	pol	N;FEM;SG	PROPN;NOM
classificado	betyg	classificar	betyg	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
classificado	nominellt	classificar	nominell	V;MASC;SG;V.PTCP	ADV
classificado	nominell	classificar	nominell	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
classificado	klassificerat	classificar	klassificerad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
classificado	klassificerade	classificar	klassificerad	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
classificado	rankad	classificar	ranka	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
uruguai	uruguay	urugual	uruguay	N;MASC;SG	PROPN;NOM
veículo	fordon	veículo	fordon	N;MASC;SG	N;NOM;INDF;NEUT;PL
desejo	önskar	desejo	önska	N;MASC;SG	V;IND;PRS;FIN;ACT
desejo	önska	desejo	önska	N;MASC;SG	V;IMP;FIN;ACT
assinou	undertecknad	assinar	undertecknad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
assinou	undertecknade	assinar	undertecknad	V;IND;SG;3;PST;FIN	V;NOM;PL;PST;V.PTCP
assinou	signerad	assinar	signerad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
assinou	undertecknat	assinar	undertecknat	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
assinou	signerat	assinar	signera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
onda	vinka	onda	vinken	N;FEM;SG	V;IMP;FIN;ACT
derrotado	besegrat	derrotar	besegrad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
derrotado	besegrad	derrotar	besegrad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
seguiu	följs	seguir	följa	V;IND;SG;3;PST;FIN	V;IND;PRS;FIN;PASS
feminina	kvinnlig	feminino	kvinnlig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
feminina	feminina	feminino	feminin	N;FEM;SG	ADJ;NOM;PL
feminina	kvinnligt	feminino	kvinnlig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
who	vilka	who	vilken	N;MASC;SG	PRO;INDF;PL
who	vem	who	vem	N;MASC;SG	PRO;INDF;MASC+FEM;SG
actual	aktuella	actual	aktuell	ADJ;MASC;SG	ADJ;NOM;PL
garcia	garcia	garcia	garcia	N;MASC;SG	PROPN;NOM
garcia	garcía	garcia	garcía	N;MASC;SG	PROPN;NOM
garcia	garcía	garcia	garcía	N;MASC;SG	PROPN;NOM
canadense	kanadensare	canadense	kanadensare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
pediu	frågat	pedir	fråga	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pediu	tillfrågad	pedir	tillfråga	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
animação	animerade	animação	animera	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
guia	guider	guia	guid	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
estaduais	stat	estadual	stat	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
estaduais	statliga	estadual	statlig	N;MASC;PL	ADJ;NOM;PL
estaduais	delstat	estadual	delstad	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
estaduais	statligt	estadual	statlig	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
caça	jaga	caça	jaga	N;FEM;SG	V;IMP;FIN;ACT
caça	hunt	caça	hunt	N;FEM;SG	PROPN;NOM
caça	jagar	caça	jaga	N;FEM;SG	V;IND;PRS;FIN;ACT
caça	jaga	caça	jaga	N;FEM;SG	V;IMP;FIN;ACT
caça	jagar	caça	jaga	N;FEM;SG	V;IND;PRS;FIN;ACT
prédio	bygga	prédio	bygga	N;MASC;SG	V;IMP;FIN;ACT
dan	dan	dan	dan	N;MASC;SG	PROPN;NOM
contribuições	bidrag	contribuição	bidrag	N;FEM;PL	N;NOM;INDF;NEUT;SG
verdadeira	real	verdadeiro	real	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
verdadeira	riktigt	verdadeiro	riktig	ADJ;FEM;SG	ADV
verdadeira	sanna	verdadeiro	sanna	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
verdadeira	sant	verdadeiro	sant	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
verdadeira	true	verdadeiro	true	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
órgãos	organ	órgão	organ	N;MASC;PL	N;NOM;INDF;NEUT;SG
órgãos	organ	órgão	organ	N;MASC;PL	N;NOM;INDF;NEUT;SG
órgãos	organet	órgão	organ	N;MASC;PL	N;NOM;DEF;NEUT;SG
órgãos	organ	órgão	organ	N;MASC;PL	N;NOM;INDF;NEUT;SG
venezuela	venezuela	venezuela	venezuel	N;FEM;SG	PROPN;NOM
curto	kort	curto	kort	ADJ;MASC;SG	ADV
curto	korta	curto	kort	ADJ;MASC;SG	ADJ;NOM;PL
curto	short	curto	short	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
estudar	studier	estudar	studie	V;NFIN	N;NOM;INDF;MASC+FEM;PL
estudar	studie	estudar	studium	V;NFIN	N;NOM;INDF;MASC+FEM;SG
moradores	boende	morador	boende	N;MASC;PL	N;NOM;INDF;NEUT;SG
moradores	bosatta	morador	bosatt	N;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
moradores	lokalbefolkningen	morador	lokalbefolkning	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
loja	handla	loja	handla	N;FEM;SG	V;IMP;FIN;ACT
loja	förvaras	loja	förvara	N;FEM;SG	V;IND;PRS;FIN;PASS
loja	lagra	loja	lag	N;FEM;SG	V;IMP;FIN;ACT
diferenças	jämförelse	diferença	jämförelse	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
diferenças	diff	diferença	diff	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
diferenças	skillnad	diferença	skillnad	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
diferenças	skillnaden	diferença	skillnad	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
brasileiras	brasilianska	brasileira	brasiliansk	N;FEM;PL	ADJ;NOM;PL
brasileiras	brasiliansk	brasileira	brasiliansk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
sinais	signalerar	sinal	signalera	N;MASC;PL	V;IND;PRS;FIN;ACT
sinais	tecken	sinal	tecken	N;MASC;PL	N;NOM;INDF;NEUT;SG
equivalente	likvärdiga	equivalente	likvärdig	ADJ;MASC;SG	ADJ;NOM;PL
equivalente	ekvivalent	equivalente	ekvivalent	ADJ;MASC;SG	N;NOM;INDF;NEUT;PL
mix	blanda	mix	bland	N;MASC;SG	V;IMP;NFIN;ACT
cardoso	cardoso	cardoso	cardoso	N;MASC;SG	PROPN;NOM
dividido	uppdelad	dividir	uppdela	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dividido	uppdelat	dividir	uppdela	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dividido	delat	dividir	delad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dividido	delad	dividir	delad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pés	fot	pé	fot	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
destacado	belyst	destacar	belysa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
destacado	betonade	destacar	betona	V;MASC;SG;V.PTCP	V;NOM;PL;PST;V.PTCP;ACT
destacado	markerade	destacar	markera	V;MASC;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
destacado	markerad	destacar	markerad	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
destacado	markerat	destacar	markera	V;MASC;SG;V.PTCP	ADV
pacífico	pacific	pacífico	pacific	N;MASC;SG	PROPN;NOM
pacífico	fridfullt	pacífico	fridfull	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
pacífico	fredlig	pacífico	fredlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
pacífico	fredligt	pacífico	fredlig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
pacífico	fridfull	pacífico	fridfull	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
pacífico	fredliga	pacífico	fredlig	N;MASC;SG	ADJ;NOM;PL
alan	alan	alan	alan	N;MASC;SG	PROPN;NOM
bizantino	bysantinska	bizantino	bysantinsk	N;MASC;SG	ADJ;NOM;PL
barbosa	barbosa	barboso	barbosa	N;MASC;SG	PROPN;NOM
media	media	media	media	N;MASC;PL	N;NOM;INDF;NEUT;SG
lojas	lagrar	loja	lagra	N;FEM;PL	V;IND;PRS;FIN;ACT
like	gilla	like	gilla	N;MASC;SG	V;IMP;FIN;ACT
like	gillar	like	gilla	N;MASC;SG	V;IND;PRS;FIN;ACT
like	som	like	som	N;MASC;SG	CONJ
like	like	like	like	N;MASC;SG	V;IMP;FIN;ACT
albert	albert	albert	albert	N;MASC;SG	PROPN;NOM
tio	tio	tio	tio	N;MASC;SG	NUM;NOM
atualizado	uppgraderade	atualizar	uppgradera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
atualizado	uppdaterat	atualizar	uppdatera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
atualizado	uppdaterad	atualizar	uppdaterad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atualizado	uppdaterade	atualizar	uppdatera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
belém	belém	belém	belém	N;MASC;SG	PROPN;NOM
belém	betlehem	belém	betlehem	N;MASC;SG	PROPN;NOM
foto	plc	foto	plc	N;FEM;SG	PROPN;NOM
coelho	coelho	coelho	coelho	N;MASC;SG	PROPN;NOM
errado	fel	errar	fel	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
bens	gods	bem	god	N;MASC;PL	N;NOM;INDF;NEUT;SG
bloco	blockera	bloco	blockera	N;MASC;SG	V;IMP;NFIN;ACT
bloco	blocka	bloco	blocka	N;MASC;SG	V;IMP;FIN;ACT
reconhecido	erkänd	reconhecer	erkänd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
reconhecido	erkänt	reconhecer	erkända	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reconhecido	erkända	reconhecer	erkända	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
reconhecido	erkänd	reconhecer	erkänd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
reconhecido	erkänt	reconhecer	erkända	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reconhecido	erkänd	reconhecer	erkänd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
reconhecido	erkänt	reconhecer	erkända	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reconhecido	erkända	reconhecer	erkända	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
reconhecido	igenkänd	reconhecer	igenkänd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
beira	beira	beira	beira	N;FEM;SG	PROPN;NOM
religioso	religiösa	religioso	religiös	ADJ;MASC;SG	ADJ;NOM;PL
use	använda	usar	använda	V;SBJV;SG;3;PRS;FIN	V;IMP;FIN;ACT
use	använd	usar	använda	V;SBJV;SG;3;PRS;FIN	V;IMP;FIN;ACT
use	användning	usar	användning	V;SBJV;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
notáveis	anmärkningsvärd	notável	anmärkningsvärd	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
notáveis	anmärkningsvärt	notável	anmärkningsvärd	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
notáveis	anmärkningsvärd	notável	anmärkningsvärd	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
notáveis	anmärkningsvärt	notável	anmärkningsvärd	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
viena	wien	viena	wien	N;FEM;SG	PROPN;NOM
clássica	klassiska	clássico	klassisk	N;FEM;SG	ADJ;NOM;PL
clássica	klassisk	clássico	klassisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
clássica	klassiskt	clássico	klassisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
clássica	klassiker	clássico	klassik	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
clássica	klassisk	clássico	klassisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
clássica	klassiskt	clássico	klassisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
clássica	klassiska	clássico	klassisk	N;FEM;SG	ADJ;NOM;PL
possíveis	möjligt	possível	möjlig	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
possíveis	möjlig	possível	möjlig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
marie	marie	marie	marie	N;FEM;SG	PROPN;NOM
vaga	vagt	vaga	vag	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
vaga	vag	vaga	vag	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
vaga	vaga	vaga	vaga	N;FEM;SG	ADJ;NOM;PL
amazonas	amazon	amazona	amazon	N;MASC;SG	PROPN;NOM
volumes	volym	volume	volym	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
unânime	enhälligt	unânime	enhällig	ADJ;MASC;SG	ADV
semelhantes	likartat	semelhante	likartad	ADJ;MASC;PL	ADV
semelhantes	likartad	semelhante	likartad	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
semelhantes	dubbelgångare	semelhante	dubbelgångare	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
chaves	keys	chave	key	N;MASC;PL	PROPN;NOM
chaves	chaves	chave	chaves	N;MASC;PL	PROPN;NOM
chaves	tangent	chave	tangent	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
chaves	nyckel	chave	nyckel	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
chaves	key	chave	key	N;MASC;PL	N;NOM;INDF;NEUT;SG
chaves	nyckeln	chave	nyckel	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
direto	rakt	direto	rak	N;MASC;SG	ADV
direto	rak	direto	rak	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
direto	raka	direto	rak	N;MASC;SG	ADJ;NOM;PL
direto	direkta	direto	direkt	N;MASC;SG	ADJ;NOM;PL
direto	regissera	direto	regissera	N;MASC;SG	V;IMP;FIN;ACT
direto	direkt	direto	direkt	N;MASC;SG	ADV
darwin	darwin	darwin	darBi	N;MASC;SG	PROPN;NOM
end	avsluta	end	avsluta	N;MASC;SG	V;IMP;FIN;ACT
round	avrunda	round	avrunda	N;MASC;SG	V;IMP;FIN;ACT
round	rund	round	rund	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
round	runt	round	runt	N;MASC;SG	ADV
round	runda	round	rund	N;MASC;SG	ADJ;NOM;PL
mateus	matthew	mater	matthew	N;MASC;SG	PROPN;NOM
mateus	matteus	mater	matteus	N;MASC;SG	PROPN;NOM
mateus	mateus	mater	mateus	N;MASC;SG	PROPN;NOM
bela	bela	belo	bela	ADJ;FEM;SG	PROPN;NOM
motores	motors	motor	mota	N;MASC;PL	PROPN;NOM
portas	gates	porta	gate	N;FEM;PL	PROPN;NOM
campinas	campinas	campina	campinas	N;MASC;PL	PROPN;NOM
tiago	jakob	tiago	jakob	N;MASC;SG	PROPN;NOM
tiago	james	tiago	james	N;MASC;SG	PROPN;NOM
tiago	tiago	tiago	tiago	N;MASC;SG	PROPN;NOM
normas	standards	norma	standard	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
north	norra	north	norra	N;MASC;SG	ADJ;NOM;DEF;SG
north	norrut	north	norrut	N;MASC;SG	ADV
north	nord	north	nord	N;MASC;SG	PROPN;NOM
últimas	senast	último	senast	ADJ;FEM;PL	ADV;RL
últimas	sist	último	sist	ADJ;FEM;PL	ADV;RL
últimas	senast	último	senast	ADJ;FEM;PL	ADV;RL
