một	üks	một	üks	NUM	PRO;NOM;SG
đúng	õigus	đúng	õigus	ADJ	N;NOM;SG
đúng	paremale	đúng	paremale	ADJ	ADV
đúng	tõsi	đúng	tõsi	ADJ	N;NOM;SG
siêu	super	siêu	super		N;NOM;SG
siêu	metaandmed	siêu	meta_andmed		N;NOM;PL
siêu	metaandmete	siêu	meta_andmed		N;GEN;PL
vây	fin	vây	fin	V	N;SG
vây	vastupidavus	vây	vastu_pidavus	V	N;NOM;SG
vây	resistentsus	vây	resistentsus	V	N;NOM;SG
vây	vastupanuliikumine	vây	vastu_panu_liikumine	V	N;NOM;SG
vây	vastupanu	vây	vastu_panu	V	N;PRT;SG
van	klapp	van	klapp	V	N;NOM;SG
van	ventiil	van	ventiil	V	N;NOM;SG
van	van	van	van	V	N;NOM;SG
van	kaubik	van	kaubik	V	N;NOM;SG
van	ventiilid	van	ventiil	V	N;NOM;PL
van	klapid	van	klapp	V	N;NOM;PL
gray	gray	gray	gray		N;NOM;SG
gray	hall	gray	hall		ADJ;NOM;SG
nghe	kuuldud	nghe	kuuldud	V	ADJ;PST;V.PTCP;PASS
nghe	kuulamist	nghe	kuulamine	V	N;PRT;SG
nghe	kuulamise	nghe	kuulamine	V	N;GEN;SG
nghe	kuulamine	nghe	kuulamine	V	N;NOM;SG
giác	tundub	giác	tunduma	N	V;IND;SG;3;PRS;FIN;ACT
giác	tunneb	giác	tundma	N	V;IND;SG;3;PRS;FIN;ACT
tai	kõrv	tai	kõrv		N;NOM;SG
tai	kõrva	tai	kõrv		N;PRT;SG
tai	kõrvu	tai	kõrv		N;PRT;PL
tai	kõrvad	tai	kõrv		N;NOM;PL
bước	step	bước	step		N;NOM;SG
bước	sammu	bước	samm		N;PRT;SG
bước	samm	bước	samm		N;NOM;SG
bước	astmed	bước	aste		N;NOM;PL
bước	sammud	bước	samm		N;NOM;PL
séc	tšehhi	séc	tšehhi	N	ADJ
bác	onu	bác	onu		N;NOM;SG
tuyệt	lahe	tuyệt	laht	ADJ	N;NOM;SG
tuyệt	cool	tuyệt	cool	ADJ	N;NOM;SG
hôn	musi	hôn	musi	V	N;NOM;SG
hôn	kiss	hôn	kiss	V	N;NOM;SG
hôn	suudlus	hôn	suudlus	V	N;NOM;SG
trừ	lahutamine	trừ	lahutamine	V	N;NOM;SG
trừ	miinus	trừ	miinus	V	N;NOM;SG
ship	laeva	ship	laev	V	N;PRT;SG
ship	laev	ship	laev	V	N;NOM;SG
california	kalifornia	california	kalifornia		N;NOM;SG
california	california	california	california		N;NOM;SG
đẹp	nice	đẹp	nice	ADJ	N;NOM;SG
cai	kaine	cai	kaine	N	ADJ;NOM;SG
cai	puhas	cai	puhas	N	ADJ;NOM;SG
cai	puhtaks	cai	puhas	N	ADJ;TRANS;SG
cai	puhtad	cai	puhas	N	ADJ;NOM;PL
hơi	veidi	hơi	veidi		ADV
hơi	kergelt	hơi	kergelt		ADV
loạn	mäss	loạn	mäss	V	N;NOM;SG
loạn	mäss	loạn	mäss	V	N;NOM;SG
loạn	mässu	loạn	mäss	V	N;NOM;SG
loạn	mäss	loạn	mäss	V	N;NOM;SG
loạn	ülestõus	loạn	üles_tõus	V	N;NOM;SG
phí	eemal	phí	eemal	N	ADV
phí	eemale	phí	eemale	N	ADV
khủng	terrorist	khủng	terror	ADJ	N;IN+ABL;SG
cấm	ban	cấm	ban	V	N;NOM;SG
cấm	keeld	cấm	keeld	V	N;NOM;SG
cấm	keelustamine	cấm	keelustamine	V	N;NOM;SG
cấm	keelustatud	cấm	keelustama	V	ADJ;PST;V.PTCP;PASS
ủng	saapad	ủng	saabas	V	N;NOM;PL
nâng	lift	nâng	lift	V	N;NOM;SG
nâng	tõste	nâng	tõse	V	N;NOM;SG
nâng	tõste	nâng	tõse	V	N;NOM;SG
nâng	tõstmine	nâng	tõstmine	V	N;NOM;SG
hủy	katkestatud	hủy	katkestama	V	ADJ;PST;V.PTCP;PASS
hủy	katkestatud	hủy	katkestama	V	ADJ;PST;V.PTCP;PASS
hủy	katkestamine	hủy	katkestamine	V	N;NOM;SG
hủy	tühistamine	hủy	tühistamine	V	N;NOM;SG
mai	mai	mai	mai		N;NOM;SG
mai	homme	mai	homme		ADV
tách	pooleks	tách	pool	V	NUM;TRANS;SG
tách	karikavõistlused	tách	karika_võistlus	V	N;NOM;PL
tách	cup	tách	cup	V	N;NOM;SG
tách	tops	tách	tops	V	N;NOM;SG
tách	tass	tách	tass	V	N;NOM;SG
tách	karikas	tách	karikas	V	N;NOM;SG
bạch	valge	bạch	valge	N	ADJ;NOM;SG
bạch	valged	bạch	valge	N	ADJ;NOM;PL
phê	kohvi	phê	kohv		N;PRT;SG
phê	kohv	phê	kohv		N;NOM;SG
liền	kuuri	liền	kuur		N;GEN;SG
liền	mandri	liền	mander		N;NOM;SG
cắt	lõikamine	cắt	lõikamine	V	N;NOM;SG
cắt	lõigatud	cắt	lõikama	V	ADJ;PST;V.PTCP;PASS
cắt	kärpimine	cắt	kärpimine	V	N;NOM;SG
tán	levinud	tán	levi=nud	N	ADJ;PST;V.PTCP;ACT
tán	levis	tán	levima	N	V;IND;SG;3;PST;FIN;ACT
http	http	http	http		N;NOM
bào	vajuta	bào	vajuma	N	V;IMP;SG;2;PRS;FIN;ACT
chỉnh	kohandamine	chỉnh	kohandamine	V	N;NOM;SG
chỉnh	häälestus	chỉnh	häälestus	V	N;NOM;SG
đỉnh	ülal	đỉnh	ülal	N	ADV
đỉnh	ülalt	đỉnh	ülalt	N	ADV
sur	sur	sur	sur	NUM	N;NOM;SG
bày	ekraan	bày	ekraan	V	N;NOM;SG
bày	ekraani	bày	ekraan	V	N;PRT;SG
voi	elevandid	voi	elevant		N;NOM;PL
voi	elevant	voi	elevant		N;NOM;SG
nghĩ	mõtlemine	nghĩ	mõtlemine	V	N;NOM;SG
nguy	oht	nguy	oht	V	N;NOM;SG
quyển	märkmik	quyển	märkmik		N;NOM;SG
thác	mahajäetud	thác	maha_jäetud	N	ADJ;PST;V.PTCP;PASS
thác	hüljatud	thác	hüljatud	N	ADJ;PST;V.PTCP;PASS
thác	tagastatud	thác	tagasta=tud	N	V;PST;V.PTCP;PASS
thác	kukub	thác	kukkuma	N	V;IND;SG;3;PRS;FIN;ACT
thác	langeb	thác	langema	N	V;IND;SG;3;PRS;FIN;ACT
von	von	von	von		N;NOM;SG
sung	sung	sung	sung	V	N;NOM;SG
sung	plugin	sung	plugima	V	N;NOM;SG
thiến	kastreeritud	thiến	kastreeri=tud	V	ADJ;PST;V.PTCP;PASS
gửi	saatmine	gửi	saatmine	V	N;NOM;SG
gửi	saates	gửi	saade	V	N;IN+ESS;SG
gửi	esitamine	gửi	esitamine	V	N;NOM;SG
thụ	ülemäärane	thụ	üle_määrane	V	ADJ;NOM;SG
cựu	endised	cựu	endine	N	ADJ;NOM;PL
cựu	endine	cựu	endine	N	ADJ;NOM;SG
nhớ	preili	nhớ	preili	V	N;NOM;SG
thoát	väljumine	thoát	väljumine	V	N;NOM;SG
thoát	väljapääs	thoát	välja_pääs	V	N;NOM;SG
thoát	põgenemine	thoát	põgenemine	V	N;NOM;SG
chảy	lagunemine	chảy	lagunemine	V	N;NOM;SG
tùy	sõltub	tùy	sõltuma	PART	V;IND;SG;3;PRS;FIN;ACT
tùy	oleneb	tùy	olenema	PART	V;IND;SG;3;PRS;FIN;ACT
vạn	päritolu	vạn	pärit_olu	ADJ	N;NOM;SG
lượt	pööre	lượt	pööre		N;NOM;SG
lượt	pööra	lượt	pöörama		V;IMP;SG;2;PRS;FIN;ACT
lượt	keera	lượt	keerama		V;IMP;SG;2;PRS;FIN;ACT
lượt	trip	lượt	trip		N;NOM;SG
lượt	reis	lượt	reis		N;NOM;SG
tan	tan	tan	tan	V	N;NOM;SG
tan	läbitud	tan	läbi=tud	V	ADJ;PST;V.PTCP;PASS
tan	möödunud	tan	möödunud	V	ADJ;PST;V.PTCP;ACT
vuông	ruudu	vuông	ruut	ADJ	N;PRT;SG
vuông	ruut	vuông	ruut	ADJ	N;NOM;SG
vuông	väljak	vuông	väljak	ADJ	N;NOM;SG
đan	shan	đan	shan		N;NOM;SG
đan	kudumise	đan	kudumine		N;GEN;SG
đan	suurepärane	đan	suure_pärane		ADJ;NOM;SG
united	ühinenud	united	ühinema	N	V;PST;V.PTCP;ACT
hung	ungari	hung	ungari	N	ADJ
ngụy	wei	ngụy	wei	V	N;NOM;SG
sài	sai	sài	saama	N	V;IND;SG;3;PST;FIN;ACT
league	liiga	league	liiga	N	ADV
phan	knut	phan	knut		N;NOM;SG
ngược	tagurpidi	ngược	tagur_pidi	V	ADV
ngược	tagurpidi	ngược	tagur_pidi	V	ADV
ngược	vastand	ngược	vastand	V	N;NOM;SG
ngược	vastupidine	ngược	vastu_pidine	V	ADJ;NOM;SG
ngược	vastand	ngược	vastand	V	N;NOM;SG
ngược	vastupidine	ngược	vastu_pidine	V	ADJ;NOM;SG
london	london	london	london		N;NOM;SG
điền	tian	điền	tian	V	N;NOM;SG
gắn	hullud	gắn	hull	V	ADJ;NOM;PL
tặng	kink	tặng	kink	V	N;NOM;SG
tặng	kingitus	tặng	kingitus	V	N;NOM;SG
tắc	tikk	tắc	tikk	V	N;NOM;SG
tắc	tik	tắc	tik	V	N;NOM;SG
dọc	vertikaalselt	dọc	vertikaalselt	N	ADV
dọc	vertikaalne	dọc	vertikaalne	N	ADJ;NOM;SG
dạy	õpetamine	dạy	õpetamine	V	N;NOM;SG
dạy	õpetamise	dạy	õpetamine	V	N;GEN;SG
dạy	õpetatud	dạy	õpetama	V	ADJ;PST;V.PTCP;PASS
tránh	vältimine	tránh	vältimine	V	N;NOM;SG
sớm	early	sớm	early	ADJ	N;NOM;SG
sớm	vara	sớm	vara	ADJ	N;NOM;SG
sớm	varsti	sớm	varsti	ADJ	ADV
mười	ten	mười	ten	NUM	N;NOM;SG
hungary	ungari	hungary	ungari	N	ADJ
hungary	ungari	hungary	ungari	N	ADJ
tắt	keelatud	tắt	keelama		V;PST;V.PTCP;PASS
tắt	puudega	tắt	puue		N;COM;SG
tắt	keela	tắt	keelama		V;IMP;SG;2;PRS;FIN;ACT
tắt	keelamine	tắt	keelamine		N;NOM;SG
tắt	keelatakse	tắt	keelama		V;IND;PRS;FIN;PASS
tắt	off	tắt	off		N;NOM;SG
tắt	tumm	tắt	tumm		N;NOM;SG
chấm	täpid	chấm	täpp	V	N;NOM;PL
chấm	punktid	chấm	punkt	V	N;NOM;PL
chấm	täpp	chấm	täpp	V	N;NOM;SG
chấm	dot	chấm	dot	V	
chấm	täppi	chấm	täpp	V	N;PRT;SG
chấm	punkt	chấm	punkt	V	N;NOM;SG
chấm	punkti	chấm	punkt	V	N;PRT;SG
chấm	point	chấm	point	V	N;NOM;SG
tĩnh	staatiline	tĩnh	staatiline	N	ADJ;NOM;SG
tri	tri	tri	tri		N;NOM;SG
tri	prohvet	tri	prohvet		N;NOM;SG
trích	koopia	trích	koopia	V	N;NOM;SG
trích	kopeeri	trích	kopeer	V	N;PRT;SG
trích	kopeerimine	trích	kopeerimine	V	N;NOM;SG
body	keha	body	keha		N;NOM;SG
hài	naljakas	hài	naljakas	N	ADJ;NOM;SG
trồng	istutamine	trồng	istutamine	V	N;NOM;SG
trồng	taim	trồng	taim	V	N;NOM;SG
trồng	taime	trồng	taim	V	N;PRT;SG
trồng	tehas	trồng	tehas	V	N;NOM;SG
trồng	kasvatamine	trồng	kasvatamine	V	N;NOM;SG
thước	suurused	thước	suurune	N	ADJ;NOM;PL
ngang	horisontaalselt	ngang	horisontaalselt	ADJ	ADV
nhẹ	kergelt	nhẹ	kergelt		ADV
nhẹ	kerged	nhẹ	kerge		ADJ;NOM;PL
nhẹ	kerge	nhẹ	kerge		ADJ;NOM;SG
nhẹ	lihtne	nhẹ	lihtne		ADJ;NOM;SG
nhẹ	kerge	nhẹ	kerge		ADJ;NOM;SG
nhẹ	kerged	nhẹ	kerge		ADJ;NOM;PL
nhẹ	kõhna	nhẹ	kõhs		N;NOM;SG
nhẹ	kõhn	nhẹ	kõhn		ADJ;NOM;SG
đáp	maa	đáp	maa	V	N;NOM;SG
đáp	maad	đáp	maa	V	N;PRT;SG
đáp	land	đáp	land	V	N;NOM;SG
khô	kuivaks	khô	kuiv	V	ADJ;TRANS;SG
khô	kuivad	khô	kuiv	V	ADJ;NOM;PL
khô	kuiv	khô	kuiv	V	ADJ;NOM;SG
ném	viskamine	ném	viskamine	V	N;NOM;SG
xúc	solvang	xúc	solvang	V	N;NOM;SG
xúc	solvamine	xúc	solvamine	V	N;NOM;SG
rơi	falls	rơi	falls	V	N;NOM;SG
rơi	kukkumine	rơi	kukkumine	V	N;NOM;SG
rơi	kuku	rơi	kuku	V	N;NOM;SG
rơi	kukkumine	rơi	kukkumine	V	N;NOM;SG
kém	bad	kém	bad	ADJ	N;NOM;SG
kém	kehvasti	kém	kehvasti	ADJ	ADV
kém	halvasti	kém	halvasti	ADJ	ADV
huyền	eepiline	huyền	eepiline	N	ADJ;NOM;SG
tổn	trauma	tổn	trauma	V	N;NOM;SG
mời	kutse	mời	kutse	V	N;NOM;SG
mời	kutse	mời	kutse	V	N;NOM;SG
chinh	rist	chinh	rist		N;NOM;SG
chinh	cross	chinh	cross		N;NOM;SG
chinh	risti	chinh	risti		ADV
simon	simon	simon	simon		N;NOM;SG
hoà	hollandi	hoà	hollandi		ADJ
pennsylvania	pennsylvania	pennsylvania	pennsylvania		N;NOM;SG
thiệt	reaalne	thiệt	reaalne	PART	ADJ;NOM;SG
thiệt	ehtne	thiệt	ehtne	PART	ADJ;NOM;SG
thiệt	tõeline	thiệt	tõeline	PART	ADJ;NOM;SG
lang	hall	lang	hall	N	ADJ;NOM;SG
chữa	ravi	chữa	ravi	V	N;NOM;SG
lỗi	vale	lỗi	vale	N	ADJ;NOM;SG
lỗi	valesti	lỗi	valesti	N	ADV
background	tausta	background	taust		N;PRT;SG
background	taust	background	taust		N;NOM;SG
ngọt	õlletehase	ngọt	õlle_tehas	ADJ	N;GEN;SG
thăm	külla	thăm	küla	V	N;IN+ALL;LGSPEC1;SG
thăm	külastus	thăm	külastus	V	N;NOM;SG
thăm	visiit	thăm	visiit	V	N;NOM;SG
huân	issand	huân	issand	N	INTJ
sóc	orav	sóc	orav	V	N;NOM;SG
chặn	plokid	chặn	plokk	V	N;NOM;PL
chặn	plokkide	chặn	plokk	V	N;GEN;PL
chặn	kvartalit	chặn	kvartal	V	N;PRT;SG
chặn	plokk	chặn	plokk	V	N;NOM;SG
chặn	bloki	chặn	blokk	V	N;GEN;SG
chặn	blokk	chặn	blokk	V	N;NOM;SG
chặn	block	chặn	block	V	N;NOM;SG
thôi	loobu	thôi	loobuma	PART	V;IMP;SG;2;PRS;FIN;ACT
ống	puuduta	ống	puudutama	N	V;IMP;SG;2;PRS;FIN;ACT
ống	katsuda	ống	katsuma	N	V;NFIN
ống	puutu	ống	puutuma	N	V;IMP;SG;2;PRS;FIN;ACT
phước	õnnistatud	phước	õnnista=tud	N	ADJ;PST;V.PTCP;PASS
gió	tuuline	gió	tuuline	N	ADJ;NOM;SG
trống	trumm	trống	trumm	V	N;NOM;SG
trống	trummi	trống	trumm	V	N;NOM;SG
trống	tühi	trống	tühi	V	ADJ;NOM;SG
trống	trummid	trống	trumm	V	N;NOM;PL
trống	trumme	trống	trumm	V	N;PRT;PL
trống	tühi	trống	tühi	V	ADJ;NOM;SG
trống	tühjad	trống	tühi	V	ADJ;NOM;PL
tàn	jäänuk	tàn	jäänuk	ADJ	N;NOM;SG
tàn	kägistada	tàn	kägistama	ADJ	V;NFIN
đuổi	vallandatud	đuổi	vallanda=tud	V	ADJ;PST;V.PTCP;PASS
đuổi	chase	đuổi	chase	V	N;NOM;SG
đuổi	tagaajamine	đuổi	taga_ajamine	V	N;NOM;SG
bách	tõsised	bách	tõsine	N	ADJ;NOM;PL
bách	tõsine	bách	tõsine	N	ADJ;NOM;SG
hấp	aurutatud	hấp	aurutama	V	ADJ;PST;V.PTCP;PASS
hút	suitsu	hút	suits	V	N;PRT;SG
hút	suits	hút	suits	V	N;NOM;SG
william	william	william	william		N;NOM;SG
george	jüri	george	jüri		N;NOM;SG
george	george	george	georg		N;NOM;SG
air	õhu	air	õhk		N;NOM;SG
air	õhku	air	õhk		N;PRT;SG
air	õhk	air	õhk		N;NOM;SG
air	air	air	air		N;NOM;SG
họp	koosolek	họp	koos_olek	V	N;NOM;SG
họp	kohtumine	họp	kohtumine	V	N;NOM;SG
usd	viiskümmend	usd	viis_kümmend	N	NUM;NOM;SG
may	mai	may	mai	ADJ	N;NOM;SG
may	õmblemine	may	õmblemine	ADJ	N;NOM;SG
may	vedas	may	vedama	ADJ	V;IND;SG;3;PST;FIN;ACT
may	lucky	may	lucky	ADJ	N;NOM;SG
may	õnneseen	may	õnneseen	ADJ	N;NOM;SG
may	veab	may	vedama	ADJ	V;IND;SG;3;PRS;FIN;ACT
chép	koopia	chép	koopia	V	N;NOM;SG
chép	kopeeri	chép	kopeer	V	N;PRT;SG
chép	kopeerimine	chép	kopeerimine	V	N;NOM;SG
kia	kia	kia	kia	PROPN	N;NOM;SG
kia	seal	kia	seal	PROPN	ADV
robert	robert	robert	robert		N;NOM;SG
david	david	david	davi		N;NOM;SG
hoang	wild	hoang	wild	ADJ	N;NOM;SG
hoang	metsik	hoang	metsik	ADJ	N;NOM;SG
pop	popp	pop	popp	N	ADJ;NOM;SG
đâu	kus	đâu	kus	PROPN	ADV
đâu	kuhu	đâu	kuhu	PROPN	ADV
sắp	peaaegu	sắp	pea_aegu		ADV
sắp	varsti	sắp	varsti		ADV
sắp	tulevaste	sắp	tulevane		ADJ;GEN;PL
cân	kaal	cân	kaal	V	N;NOM;SG
cân	kaalu	cân	kaal	V	N;PRT;SG
hiếu	külalislahkust	hiếu	külalis_lahkus		N;PRT;SG
tận	terminal	tận	terminal	ADP	N;NOM;SG
tận	terminali	tận	terminal	ADP	N;PRT;SG
mong	mong	mong	mong	V	N;NOM;SG
mong	lootus	mong	lootus	V	N;NOM;SG
nghỉ	puhkus	nghỉ	puhkus	V	N;NOM;SG
paul	paul	paul	paul		N;NOM;SG
thua	kaotamine	thua	kaotamine	V	N;NOM;SG
thua	kaotaja	thua	kaotaja	V	N;NOM;SG
thua	kadunud	thua	kadunud	V	ADJ;PST;V.PTCP;ACT
thua	kaotatud	thua	kaotatud	V	ADJ;PST;V.PTCP;PASS
uống	joomine	uống	joomine	V	N;NOM;SG
uống	jooki	uống	jook	V	N;PRT;SG
uống	jook	uống	jook	V	N;NOM;SG
uống	joogid	uống	jook	V	N;NOM;PL
nhu	vajab	nhu	vajama	N	V;IND;SG;3;PRS;FIN;ACT
phạt	karistatud	phạt	karistama	N	ADJ;PST;V.PTCP;PASS
cốt	oleks	cốt	olema	N	V;COND;PRS;FIN;ACT
lam	tehtud	lam	tegema	N	V;PST;V.PTCP;PASS
hoài	saavutati	hoài	saavutama	N	V;IND;PST;FIN;PASS
hoài	saavutatud	hoài	saavutama	N	V;PST;V.PTCP;PASS
ukraina	ukraina	ukraina	ukraina	N	ADJ
del	del	del	del		N;NOM;SG
internet	internet	internet	internet		N;NOM;SG
haute	haute	haute	haut		N;NOM;SG
kiên	kannatust	kiên	kannatus	ADJ	N;PRT;SG
kiên	kannatlikkust	kiên	kannatlikkus	ADJ	N;PRT;SG
kiên	kannatus	kiên	kannatus	ADJ	N;NOM;SG
nóng	hot	nóng	hotm	ADJ	N;NOM;SG
phức	mikroskoobi	phức	mikro_skoop	V	N;PRT;SG
tròn	ring	tròn	ring	ADJ	N;NOM;SG
tròn	circle	tròn	circle	ADJ	N;NOM;SG
tròn	ringi	tròn	ringi	ADJ	ADV
nhảy	hüpe	nhảy	hüpe	V	N;NOM;SG
nhảy	hüppamine	nhảy	hüppamine	V	N;NOM;SG
đòi	nõudlus	đòi	nõudlus	V	N;NOM;SG
đòi	nõudmine	đòi	nõudmine	V	N;NOM;SG
washington	washingtoni	washington	washington		N;PRT;SG
washington	washington	washington	washington		N;NOM;SG
tiêm	süstimine	tiêm	süstimine	V	N;NOM;SG
tiêm	süst	tiêm	süst	V	N;NOM;SG
tiêm	süsti	tiêm	süst	V	N;PRT;SG
tiêm	süsti	tiêm	süst	V	N;PRT;SG
tiêm	seisukord	tiêm	seisu_kord	V	N;NOM;SG
tiêm	tingimus	tiêm	tingimus	V	N;NOM;SG
tiêm	seisund	tiêm	seisund	V	N;NOM;SG
trốn	peitu	trốn	peit	V	N;NOM;SG
trốn	peitmine	trốn	peitmine	V	N;NOM;SG
trốn	peidus	trốn	peit	V	N;IN+ESS;SG
trốn	peitmine	trốn	peitmine	V	N;NOM;SG
đau	valutab	đau	valutama	ADJ	V;IND;SG;3;PRS;FIN;ACT
đau	valu	đau	valu	ADJ	N;NOM;SG
đau	haiget	đau	haige	ADJ	N;PRT;SG
lọc	filter	lọc	filter	V	N;NOM;SG
lọc	filtri	lọc	filter	V	N;NOM;SG
lọc	filtreerimine	lọc	filtreeri=mine	V	N;NOM;SG
lọc	filtrid	lọc	filter	V	N;NOM;PL
vui	naljakas	vui	naljakas		ADJ;NOM;SG
vui	lõbu	vui	lõbu		N;NOM;SG
vui	lõbus	vui	lõbus		ADJ;NOM;SG
vui	fun	vui	fun		N;NOM;SG
vui	õnnelik	vui	õnnelik		ADJ;NOM;SG
israel	iisraeli	israel	iisrael		N;PRT;SG
israel	iisrael	israel	iisrael		N;NOM;SG
khổ	kannatab	khổ	kannatama	ADJ	V;IND;SG;3;PRS;FIN;ACT
khổ	kannatusi	khổ	kannatus	ADJ	N;PRT;PL
khổ	kannatused	khổ	kannatus	ADJ	N;NOM;PL
khổ	kannatavad	khổ	kannatama	ADJ	V;IND;PL;3;PRS;FIN;ACT
khổ	viletsus	khổ	viletsus	ADJ	N;NOM;SG
site	saidi	site	saima		N;GEN;SG
site	ala	site	ala		N;NOM;SG
thuế	kallis	thuế	kallis	N	ADJ;NOM;SG
love	armastan	love	armastama		V;IND;SG;1;PRS;FIN;ACT
love	love	love	love		N;NOM;SG
love	armastus	love	armastus		N;NOM;SG
love	armastust	love	armastus		N;PRT;SG
rập	araabia	rập	araabia	N	ADJ
dinh	dinh	dinh	dinh		N;NOM;SG
michael	michael	michael	michael		N;NOM;SG
cặp	paar	cặp	paar	N	NUM;NOM;SG
cặp	paari	cặp	paar	N	NUM;NOM;SG
cặp	paar	cặp	paar	N	NUM;NOM;SG
colombia	colombia	colombia	colombia	N	ADJ
colombia	colombia	colombia	colombia	N	ADJ
charles	charles	charles	charles		N;NOM;SG
than	süsi	than	süsi		N;NOM;SG
than	kivisüsi	than	kivi_süsi		N;NOM;SG
than	kurta	than	kurtma		N;PRT;SG
than	süsi	than	süsi		N;NOM;SG
