през	skoz	през	skoz	ADP	
замбия	zambije	замбия	zambiti	PROPN;INDF;FEM;SG	N;NOM;FEM;PL
разнообразие	sorte	разнообразие	sorta	N;INDF;NEUT;SG	N;NOM;FEM;PL
мишел	michelle	мишел	michell	PROPN;INDF;MASC;SG	PROPN;NOM;FEM;SG
мишел	michel	мишел	michel	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
възможни	možen	възможен	možen	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
възможни	možna	възможен	možen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
възможни	možni	възможен	možen	ADJ;INDF;PL	ADJ;NOM;MASC;SG
възможни	možno	възможен	možen	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
сяр	serres	сяр	serres	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
болест	bolezni	болест	bolezen	N;INDF;FEM;SG	N;NOM;FEM;PL
болест	bolezni	болест	bolezen	N;INDF;FEM;SG	N;NOM;FEM;PL
болест	bolezni	болест	bolezen	N;INDF;FEM;SG	N;NOM;FEM;PL
запазена	rezervirano	запазя-(се)	rezervirano	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
запазена	rezervirane	запазя-(се)	rezerviran	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
запазена	rezervirana	запазя-(се)	rezerviran	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
запазена	rezerviran	запазя-(се)	rezerviran	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
запазена	ohranjena	запазя-(се)	ohranjen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
запазена	ohranjen	запазя-(се)	ohranjen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
запазена	ohranjeno	запазя-(се)	ohranjen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
сол	saul	сол	saul	N;INDF;FEM;SG	
белгийски	belgijske	белгийски	belgijski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
класическа	klasične	класически	klasičen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
класическа	klasično	класически	klasičen	ADJ;INDF;FEM;SG	ADV
класическа	klasika	класически	klasika	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
класическа	klasično	класически	klasičen	ADJ;INDF;FEM;SG	ADV
чети	branje	чета	branje	N;INDF;FEM;PL	N;NOM;NEUT;SG
чети	preberite	чета	prebrati	N;INDF;FEM;PL	V;PFV;IMP;PL;2;FIN
чети	preberi	чета	prebrr	N;INDF;FEM;PL	N;NOM;MASC;SG
редки	redki	редка	redek	N;INDF;FEM;PL	ADJ;NOM;MASC;PL
редки	redko	редка	redko	N;INDF;FEM;PL	ADV
параметри	parameter	параметър	parameter	N;INDF;MASC;PL	N;NOM;MASC;SG
параметри	parametra	параметър	parameter	N;INDF;MASC;PL	N;NOM;MASC;SG
критично	kritični	критично	kritičen	ADV	ADJ;NOM;MASC;PL
критично	kritična	критично	kritičen	ADV	ADJ;NOM;FEM;SG
критично	kritičen	критично	kritičen	ADV	ADJ;NOM;INDF;MASC;SG
критично	kritične	критично	kritičen	ADV	ADJ;NOM;FEM;PL
бивша	nekdanje	бивш	nekdanji	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
избухва	eksplodirajo	избухвам	eksplodirati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
роби	robbie	роба	robbie	N;INDF;FEM;PL	N;NOM;MASC;SG
роби	robi	роба	roba	N;INDF;FEM;PL	N;NOM;MASC;SG
роби	robby	роба	robby	N;INDF;FEM;PL	N;NOM;MASC;SG
будапеща	budimpešti	будапеща	budimpešt	PROPN;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
дипломатически	diplomatskih	дипломатически	diplomatski	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
максимална	maksimum	максимален	maksimum	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
максимална	največja	максимален	velik	ADJ;INDF;FEM;SG	ADJ;NOM;RL;FEM;SG
анимационни	risanke	анимационен	risanka	ADJ;INDF;PL	N;NOM;FEM;PL
огромна	ogromne	огромен	ogromen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
губят	izgubi	губя-(се)	izgubiti	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
плочи	evidenca	плоча-(се)	evidenca	N;INDF;FEM;PL	N;NOM;FEM;SG
милиарда	milijarde	милиард	milijarda	N;DEF;MASC;SG	N;NOM;FEM;PL
крайно	skrajna	крайно	skrajen	ADV	ADJ;NOM;FEM;SG
крайно	skrajni	крайно	skrajen	ADV	ADJ;NOM;DEF;MASC;SG
близко	zapri	близък	zapreti	ADV	V;PFV;IND;SG;2;PRS;FIN
животът	life	живот	life	N;DEF;MASC;SG	
ювентус	juventus	ювентус	juventus	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
тейлър	taylor	тейлър	taylor	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
тейлър	taylorja	тейлър	taylor	PROPN;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
реално	resničen	реално	resničen	ADV	ADJ;NOM;INDF;MASC;SG
реално	resnična	реално	resničen	ADV	ADJ;NOM;FEM;SG
реално	prava	реално	pravi	ADV	ADJ;NOM;FEM;SG
реално	realno	реално	realen	ADV	ADJ;NOM;NEUT;SG
реално	stvarno	реално	stvarno	ADV	ADJ;NOM;NEUT;SG
реално	realno	реално	realen	ADV	ADJ;NOM;NEUT;SG
истината	resnice	истина	resnica	N;DEF;FEM;SG	N;NOM;FEM;PL
джорджия	georgia	джорджия	georgia	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
заменен	zamenjana	заменя	zamenjan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
заменен	nadomeščen	заменя	nadomeščen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ситуация	razmere	ситуация	razmera	N;INDF;FEM;SG	N;NOM;FEM;PL
претърпява	podvržen	претърпявам	podvržen	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
свободни	svoboden	свободен	svoboden	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
свободни	prosto	свободен	prosto	ADJ;INDF;PL	ADV
свободни	free	свободен	free	ADJ;INDF;PL	N;NOM;MASC;SG
свободни	svobodna	свободен	svoboden	ADJ;INDF;PL	ADJ;NOM;FEM;SG
свободни	brezplačno	свободен	brezplačno	ADJ;INDF;PL	ADV
свободни	brezplačna	свободен	brezplačen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
синовете	sinova	син	sin	N;DEF;MASC;PL	N;NOM;MASC;DU
кон	konjsko	кон	konjski	N;INDF;MASC;SG	ADV
рей	ray	рей	ray	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
яйца	jajce	яйце	jajce	N;INDF;NEUT;PL	N;NOM;NEUT;SG
пристанището	pristanišča	пристанище	pristanišče	N;DEF;NEUT;SG	N;NOM;NEUT;PL
вътре	znotraj	вътре	znotraj	ADV	ADP;GEN
повлиян	vplival	повлиян-(се)	vplivati	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IPFV;MASC;SG;V.PTCP
молба	zahteva	молба	zahtevati	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
боя	barve	бой	barva	N;INDF;FEM;SG	N;NOM;FEM;PL
постоянен	trajni	постоянен	trajen	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
постоянен	trajno	постоянен	trajno	ADJ;INDF;MASC;SG	ADV
постоянен	konstanta	постоянен	konstant	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
постоянен	stalno	постоянен	stalno	ADJ;INDF;MASC;SG	ADV
спор	polemik	спор	polemik	N;INDF;MASC;SG	N;GEN;MASC;PL
форд	ford	форд	ford	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
юрий	yuri	юрий	yuri	PROPN;INDF;MASC;SG	
юрий	jurij	юрий	jurij	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
земеделие	kmetovanja	земеделие	kmetovanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
бен	bena	бен	bena	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
бен	ben	бен	ben	PROPN;INDF;MASC;SG	
жертва	žrtvovanja	жертва	žrtvovanje	N;INDF;FEM;SG	N;GEN;NEUT;PL
ирина	irina	ирина	irin	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
дъното	spodaj	дъно	spodaj	N;DEF;NEUT;SG	ADV
цифри	števki	цифра	števka	N;INDF;FEM;PL	N;NOM;FEM;DU
цифри	števila	цифра	število	N;INDF;FEM;PL	N;GEN;NEUT;SG
спортове	športni	спорт	športen	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
спортове	šport	спорт	šport	N;INDF;MASC;PL	N;NOM;MASC;SG
спортове	športne	спорт	športen	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
спортове	športna	спорт	športen	N;INDF;MASC;PL	ADJ;NOM;FEM;SG
кралски	kraljevi	кралски	kraljev	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
кралски	royal	кралски	royal	ADJ;INDF;MASC;SG	V;MASC;SG;V.PTCP
музикално	glasbeni	музикален	glasben	ADV	ADJ;NOM;MASC;SG
музикално	muzikal	музикален	muzikal	ADV	N;NOM;MASC;SG
музикално	glasbena	музикален	glasben	ADV	ADJ;NOM;FEM;SG
музикално	glasbeno	музикален	glasben	ADV	ADJ;NOM;NEUT;SG
изучаване	študira	изучаване	študirati	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
сестри	sestri	сестра	sestra	N;INDF;FEM;PL	N;NOM;FEM;DU
разликата	razlike	разлика	razlika	N;DEF;FEM;SG	N;NOM;FEM;PL
независими	neodvisen	независим	neodvisen	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
независими	samostojna	независим	samostojen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
независими	samostojno	независим	samostojen	ADJ;INDF;PL	ADV
независими	neodvisno	независим	neodvisen	ADJ;INDF;PL	ADV
независими	neodvisna	независим	neodvisen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
договори	naročila	договор	naročiti	N;INDF;MASC;PL	V;PFV;FEM;SG;V.PTCP
личността	osebnosti	личност	osebnost	N;DEF;FEM;SG	N;NOM;FEM;PL
небето	sky	небе	sky	N;DEF;NEUT;SG	
огромни	ogromen	огромен	ogromen	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
огромни	ogromno	огромен	ogromen	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
огромни	ogromna	огромен	ogromen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
огромни	ogromen	огромен	ogromen	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
ирландски	irske	ирландски	irski	PROPN;INDF;MASC;SG	ADJ;NOM;FEM;PL
ирландски	irsko	ирландски	irski	PROPN;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ирландски	irski	ирландски	irska	PROPN;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
ирландски	irci	ирландски	irca	PROPN;INDF;MASC;SG	N;NOM;MASC;PL
магдалена	magdalena	магдален	magdalen	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
магдалена	magdalena	магдален	magdalen	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
допълнителна	dodatno	допълнителен	dodatno	ADJ;INDF;FEM;SG	ADV
допълнителна	dodatni	допълнителен	dodaten	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
млада	mladi	млад	mlad	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
млада	young	млад	young	ADJ;INDF;FEM;SG	
токио	tokio	токио	tokio	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
съобщения	sporočil	съобщение	sporočiti	N;INDF;NEUT;PL	V;PFV;MASC;SG;V.PTCP
съобщения	sporočila	съобщение	sporočiti	N;INDF;NEUT;PL	V;PFV;FEM;PL;V.PTCP
пиеси	predvaja	пиеса	predvajati	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
пиеси	igra	пиеса	igra	N;INDF;FEM;PL	N;NOM;FEM;SG
нейни	njene	мой	njen	DET;INDF;PL;3	DET;NOM;FEM;SG;3
нейни	njen	мой	njen	DET;INDF;PL;3	DET;NOM;MASC;SG;3
нейни	njena	мой	njen	DET;INDF;PL;3	DET;NOM;FEM;SG;3
нейни	njeno	мой	njen	DET;INDF;PL;3	DET;NOM;NEUT;SG;3
нейни	njeni	мой	njen	DET;INDF;PL;3	DET;NOM;MASC;SG;3
бъдещето	prihodnje	бъдеще	prihodnji	N;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
бъдещето	bodoči	бъдеще	bodoč	N;DEF;NEUT;SG	ADJ;NOM;MASC;PL
лед	ice	лед	ice	N;INDF;MASC;SG	
лед	ledom	лед	led	N;INDF;MASC;SG	N;DAT;MASC;PL
основание	razlogi	основание	razlog	N;INDF;NEUT;SG	N;NOM;MASC;PL
джърси	dres	джърся	dres	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
джърси	jersey	джърся	jersey	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
тясно	ozki	тясно	ozek	ADV	ADJ;NOM;MASC;PL
тясно	ozka	тясно	ozek	ADV	ADJ;NOM;FEM;SG
тясно	ozke	тясно	ozek	ADV	ADJ;NOM;FEM;PL
тясно	ozek	тясно	ozek	ADV	ADJ;NOM;INDF;MASC;SG
четвърта	četrtič	четвърти	četrtič	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
франческо	francesco	франчески	francesco	ADV	N;NOM;MASC;SG
сатурн	saturn	сатурн	saturn	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
моя	rudnik	мой	rudnik	DET;INDF;FEM;SG;1	N;NOM;MASC;SG
масло	masla	масло	masla	N;INDF;NEUT;SG	N;NOM;NEUT;PL
масло	olja	масло	olje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
сложни	zapletena	сложен	zapleten	ADJ;INDF;PL	ADJ;NOM;FEM;SG
сложни	zapleteno	сложен	zapleten	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
сложни	kompleks	сложен	kompleks	ADJ;INDF;PL	N;NOM;MASC;SG
сложни	kompleksna	сложен	kompleksen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
сложни	zapleten	сложен	zapleten	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
сложни	zapletena	сложен	zapleten	ADJ;INDF;PL	ADJ;NOM;FEM;SG
сложни	zapleteno	сложен	zapleten	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
познати	znano	познат	znan	ADJ;INDF;PL	ADJ;NOM;NEUT;SG;V.PTCP
познати	poznano	познат	poznano	ADJ;INDF;PL	ADJ;NOM;NEUT;SG;V.PTCP
познати	znanca	познат	znance	ADJ;INDF;PL	N;NOM;MASC;DU
познати	znanci	познат	znanec	ADJ;INDF;PL	N;NOM;MASC;PL
познати	znance	познат	znance	ADJ;INDF;PL	N;ACC;MASC;PL
познати	znanec	познат	znanec	ADJ;INDF;PL	N;NOM;MASC;SG
умения	spretnost	умение	spretnost	N;INDF;NEUT;PL	N;NOM;FEM;SG
умения	veščina	умение	veščina	N;INDF;NEUT;PL	N;NOM;FEM;SG
реформи	reformo	реформа	reforma	N;INDF;FEM;PL	N;ACC;FEM;SG
реформи	reforma	реформа	reforma	N;INDF;FEM;PL	N;NOM;FEM;SG
компютър	računalniško	компютър	računalniški	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
компютър	računalniška	компютър	računalniški	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
сърце	srčna	сърце	srčen	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
сърце	srčno	сърце	srčno	N;INDF;NEUT;SG	ADV
чуждестранни	tuja	чуждестранен	tuj	ADJ;INDF;PL	ADJ;NOM;FEM;SG
частен	privat	частен	privati	ADJ;INDF;MASC;SG	
купи	kupi	купя	kupa	V;PFV;IMP;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
купи	kupiš	купя	kupiti	V;PFV;IMP;SG;3;PST;FIN;ACT	V;PFV;IND;SG;2;PRS;FIN
купи	nakup	купя	nakup	V;PFV;IMP;SG;3;PST;FIN;ACT	N;NOM;MASC;SG
назад	zadaj	назад	zadaj	ADV	
назад	hrbet	назад	hrbet	ADV	N;NOM;MASC;SG
роберт	robert	роберт	robert	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
тирол	tyrol	тирол	tyrol	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
завърши	zaključna	завърша	zaključen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG
реклама	komercialni	реклама	komercialen	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
реклама	komercialna	реклама	komercialen	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
реклама	komercialne	реклама	komercialen	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
реклама	komercialno	реклама	komercialen	N;INDF;FEM;SG	ADV
кули	stolpa	кула	stolp	N;INDF;FEM;PL	N;NOM;MASC;SG
кули	cooley	кула	cooley	N;INDF;FEM;PL	
синове	sinova	син	sin	N;INDF;MASC;PL	N;NOM;MASC;DU
събрани	zbrala	събера-(се)	zbrati	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;FEM;SG;V.PTCP
събрани	zbrane	събера-(се)	zbran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
събрани	zbrani	събера-(се)	zbran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
събрани	zbrano	събера-(се)	zbran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
събрани	zbrana	събера-(се)	zbran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
събрани	zbranih	събера-(се)	zbran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;GEN;MASC;PL;V.PTCP
събрани	zbrano	събера-(се)	zbran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
събрани	zbrane	събера-(се)	zbran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
рид	reed	рид	reed	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
кулата	tower	кула	tower	N;DEF;FEM;SG	
дълбока	globoko	дълбок	globoko	ADJ;INDF;FEM;SG	ADV
кралят	king	крал	king	N;DEF;MASC;SG	
етаж	tla	етаж	tla	N;INDF;MASC;SG	N;NOM;NEUT;PL
рак	rakov	рак	rak	N;INDF;MASC;SG	N;GEN;MASC;PL
прости	preprost	прост	preprosto	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
прости	preprosta	прост	preprost	ADJ;INDF;PL	ADJ;NOM;FEM;SG
прости	enostavno	прост	enostavno	ADJ;INDF;PL	ADV
прости	preprosto	прост	preprosto	ADJ;INDF;PL	ADV
прости	odpusti	прост	odpustiti	ADJ;INDF;PL	V;PFV;IND;SG;3;PRS;FIN
интересни	zanimiv	интересен	zanimiv	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
интересни	zanimivo	интересен	zanimiv	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
интересни	zanimiva	интересен	zanimiv	ADJ;INDF;PL	ADJ;NOM;FEM;SG
лична	osebne	личен	oseben	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
джонсън	johnson	джонсън	johnson	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
велес	veles	велес	veles	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
израз	izrazi	израз	izraz	N;INDF;MASC;SG	N;NOM;MASC;PL
тела	trupla	тяло	trupla	N;INDF;NEUT;PL	V;PFV;FEM;PL;V.PTCP
йемен	jemen	йемен	jemen	PROPN;INDF;MASC;SG	N;NOM;NEUT;SG
йемен	jemnu	йемен	jemen	PROPN;INDF;MASC;SG	PROPN;DAT;MASC;SG
ливан	libanon	ливан	libanon	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
подобряване	izboljšave	подобряване	izboljšava	N;INDF;NEUT;SG	N;NOM;FEM;PL
подобряване	izboljšati	подобряване	izboljšati	N;INDF;NEUT;SG	V;PFV;NFIN
подобряване	izboljša	подобряване	izboljšati	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
диего	diego	диего	diego	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
медичи	medici	медич	medica	N;INDF;MASC;SG	N;NOM;MASC;PL
политическо	politični	политически	političen	ADV	ADJ;NOM;MASC;SG
политическо	politično	политически	političen	ADV	ADJ;NOM;NEUT;SG
политическо	politična	политически	političen	ADV	ADJ;NOM;FEM;SG
същество	wesen	същество	wesen	N;INDF;NEUT;SG	
хълм	hill	хълм	hill	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
естествен	naravne	естествен	naraven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
европейско	evropski	европейски	evropski	ADV	ADJ;NOM;MASC;SG
европейско	evropska	европейски	evropski	ADV	ADJ;NOM;FEM;SG
европейско	evropsko	европейски	evropski	ADV	ADJ;NOM;NEUT;SG
катастрофа	nesreči	катастрофа	nesreča	N;INDF;FEM;SG	N;NOM;FEM;DU
катастрофа	katastrofe	катастрофа	katastrofa	N;INDF;FEM;SG	N;NOM;FEM;PL
регистрирани	registrirana	регистрирам	registriran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
регистрирани	registrirano	регистрирам	registrirano	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
регистрирани	registrirani	регистрирам	registriran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
регистрирани	registriran	регистрирам	registriran	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
спасов	spasov	спасов	spas	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
натиск	pritiski	натиск	pritisk	N;INDF;MASC;SG	N;NOM;MASC;PL
боян	bojan	боян	bojan	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
хит	udaril	хит	udariti	N;INDF;MASC;SG	V;PFV;MASC;SG;V.PTCP
техники	tehnik	техника	tehnika	N;INDF;FEM;PL	N;NOM;MASC;SG
мохамед	mohammad	мохамед	mohammad	N;INDF;MASC;SG	N;NOM;MASC;DU
самоа	samoe	самоа	samo	N;INDF;MASC;SG	N;NOM;FEM;PL
мед	bakrene	мед	bakren	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
карло	carlo	карло	carel	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
фернандо	fernando	фернандо	fernanda	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
харесва	všeč	харесвам-(се)	všeč	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADV
харесва	dopade	харесвам-(се)	dopada	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
джими	jimmy	джим	jimmy	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
джей	jay	джей	jay	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
знамето	zastave	знаме	zastava	N;DEF;NEUT;SG	N;NOM;FEM;PL
квартали	okrožja	квартал	okrožje	N;INDF;MASC;PL	N;NOM;NEUT;SG
еврейски	žid	еврейски	žid	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
еврейски	judje	еврейски	judja	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
средни	srednje	среден	srednje	ADJ;INDF;PL	ADV
средни	srednja	среден	srednji	ADJ;INDF;PL	ADJ;NOM;FEM;SG
средни	gojišče	среден	gojišče	ADJ;INDF;PL	N;NOM;NEUT;SG
младежи	mladosti	младеж	mladost	N;INDF;MASC;PL	N;GEN;FEM;SG
младежи	mladina	младеж	mladina	N;INDF;MASC;PL	N;NOM;FEM;SG
младежи	mladost	младеж	mladost	N;INDF;MASC;PL	N;NOM;FEM;SG
младежи	mladina	младеж	mladina	N;INDF;MASC;PL	N;NOM;FEM;SG
знаци	like	знак	lik	N;INDF;MASC;PL	N;NOM;MASC;SG
стилове	styles	стил	styles	N;INDF;MASC;PL	
въглища	premog	въглища	premog	N;INDF;PL	N;NOM;MASC;SG
непал	nepalu	непал	nepalo	PROPN;INDF;MASC;SG	PROPN;DAT;MASC;SG
индийски	indijanec	индийски	indijanec	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
сидни	sydney	сиден	sydney	PROPN;INDF;MASC;SG	ADJ;NOM;NEUT;SG
веселин	veselin	веселин	veselin	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
мина	mina	мина-(се)	mina	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN;NOM;FEM;SG
коса	dlake	коса	dlaka	N;INDF;FEM;SG	N;NOM;FEM;PL
коса	lasje	коса	las	N;INDF;FEM;SG	N;NOM;MASC;PL
коса	lase	коса	las	N;INDF;FEM;SG	N;ACC;MASC;PL
стая	sobi	стая	soba	N;INDF;FEM;SG	N;NOM;FEM;DU
изпратени	poslan	изпратя	poslan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
изпратени	poslana	изпратя	poslan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
изпратени	poslani	изпратя	poslan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
изпратени	poslano	изпратя	poslan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
изпратени	poslane	изпратя	poslan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
дървени	lesen	дървен	lesen	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
дървени	leseno	дървен	lesen	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
дървени	lesena	дървен	lesen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
дървени	les	дървен	les	ADJ;INDF;PL	N;NOM;MASC;SG
дървени	wood	дървен	wood	ADJ;INDF;PL	PROPN;NOM;MASC;SG
дървени	lesena	дървен	lesen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
дървени	lesa	дървен	les	ADJ;INDF;PL	N;GEN;MASC;SG
дървени	lesni	дървен	lesen	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
дървени	leseno	дървен	lesen	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
исландия	islandija	исландия	islandija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
исландия	islandijo	исландия	islandija	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
исландия	islandije	исландия	islandija	PROPN;INDF;FEM;SG	N;GEN;FEM;SG
корени	korenina	корен	korenina	N;INDF;MASC;PL	N;NOM;FEM;SG
корени	korena	корен	koren	N;INDF;MASC;PL	N;NOM;MASC;SG
