pola	pola	pols	pola	PROPN;NOM;FEM;SG	PROPN;NOM;SG
laikapstākļi	wetterbericht	laikapstāklis	wetterbericht	N;NOM;MASC;PL	ADJ
izpratni	verständnisvoll	izpratne	verständnisvoll	N;ACC;FEM;SG	ADJ
izpratni	verständnis	izpratne	verständnis	N;ACC;FEM;SG	N;NOM;NEUT;SG
izpratni	begreifen	izpratne	begreifen	N;ACC;FEM;SG	V;NFIN
izpratni	verständigung	izpratne	verständigung	N;ACC;FEM;SG	
izpratni	verstehen	izpratne	verstehen	N;ACC;FEM;SG	V;NFIN
laima	laima	laima	laima	N;NOM;FEM;SG	
laima	lyme	laima	lymen	N;NOM;FEM;SG	PROPN;NOM;SG
laima	kalk	laima	kalk	N;NOM;FEM;SG	
sulu	orangensaft	sula	orangensaft	N;ACC;FEM;SG	
sulu	saft	sula	saft	N;ACC;FEM;SG	
sulu	fruchtsaft	sula	fruchtsaft	N;ACC;FEM;SG	PROPN
sulu	säfte	sula	säfen	N;ACC;FEM;SG	PROPN
sulu	juice	sula	juice	N;ACC;FEM;SG	
starptautisks	transnationalen	starptautisks	transnational	ADJ;NOM;MASC;SG	ADJ;NOM;PL
starptautisks	länderübergreifende	starptautisks	länderübergreifend	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
starptautisks	transnationale	starptautisks	transnational	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
asamblejas	montage	asambleja	montag	N;NOM;FEM;PL	N;NOM;SG
asamblejas	zusammenbau	asambleja	zusammenbau	N;NOM;FEM;PL	ADJ
asamblejas	assembly	asambleja	assembly	N;NOM;FEM;PL	PROPN;NOM;SG
asamblejas	vollversammlung	asambleja	vollversammlung	N;NOM;FEM;PL	ADJ
asamblejas	versammlung	asambleja	versammlung	N;NOM;FEM;PL	N;NOM;FEM;SG
omx	omx	omx	omx	PROPN	PROPN;NOM;MASC;SG
sēdes	sitzt	sēde	sitzen	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
sēdes	sitzung	sēde	sitzung	N;NOM;FEM;PL	N;SG
sēdes	sitzend	sēde	sitzend	N;NOM;FEM;PL	ADJ
sēdes	sitze	sēde	sitzen	N;NOM;FEM;PL	
sēdes	sitzen	sēde	sitzen	N;NOM;FEM;PL	V;NFIN
sēdes	treffen	sēde	treffen	N;NOM;FEM;PL	V;NFIN
sēdes	sitzungen	sēde	sitzung	N;NOM;FEM;PL	V;NFIN
sēdes	sitzungen	sēde	sitzung	N;NOM;FEM;PL	V;NFIN
sēdes	anhörung	sēde	anhörung	N;NOM;FEM;PL	N;NOM;FEM;SG
sēdes	anhörungen	sēde	anhörung	N;NOM;FEM;PL	V;NFIN
bot	bots	bot	bots		
vienādojums	gleichungen	vienādojums	gleichung	N;NOM;MASC;SG	N;NOM;FEM;PL
pateikt	say	pateikt	seyen	V;POS;NFIN	PROPN
pateikt	sag	pateikt	saugen	V;POS;NFIN	
mākslīgā	künstliche	mākslīga	künstlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
akli	blind	akli	blind	ADV	ADJ
akli	blinder	akli	blind	ADV	ADJ
akli	blinde	akli	blind	ADV	
akli	blenden	akli	blenden	ADV	V;NFIN
akli	blinden	akli	blind	ADV	V;NFIN
akli	blind	akli	blind	ADV	ADJ
pierre	pierre	pierre	pier		PROPN;NOM;SG
regulāra	regelmäßige	regulāra	regelmäßig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
regulāra	reguläre	regulāra	regulär	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
uzlabo	steigert	uzlabot	steigern	V;IMP;SG;2;POS;FIN;ACT	V;IND;SG;3;PRS;FIN
plāksnes	kennzeichen	plāksne	kennzeichen	N;NOM;FEM;PL	
plāksnes	teller	plāksne	teller	N;NOM;FEM;PL	
plāksnes	platten	plāksne	platt	N;NOM;FEM;PL	V;NFIN
plāksnes	kennzeichen	plāksne	kennzeichen	N;NOM;FEM;PL	
plāksnes	platte	plāksne	platen	N;NOM;FEM;PL	
plāksnes	teller	plāksne	teller	N;NOM;FEM;PL	
kēnigsbergas	königsberg	kēnigsberga	königsberg	N;NOM;FEM;PL	ADJ
reikenens	räikkönen	reikenens	räikkönen	N;NOM;MASC;SG	V;NFIN
garīgais	spirituellen	garīgs	spirituell	ADJ;NOM;MASC;SG	ADJ;ACC;SG
garīgais	spiritualität	garīgs	spiritualität	ADJ;NOM;MASC;SG	PROPN
garīgais	spirituelle	garīgs	spirituell	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
garīgais	geistliche	garīgs	geistlich	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
džonijs	johnny	džonijs	johnny	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
džonijs	jonny	džonijs	jonny	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
aptieka	apotheke	aptiekt	apothek	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
aptieka	pharmazie	aptiekt	pharmazie	N;NOM;FEM;SG	
aptieka	apotheken	aptiekt	apotheken	N;NOM;FEM;SG	V;NFIN
ronis	versiegeln	ronis	versiegeln	N;NOM;MASC;SG	V;NFIN
ronis	dichtungen	ronis	dichtung	N;NOM;MASC;SG	V;NFIN
ronis	dichtung	ronis	dichtung	N;NOM;MASC;SG	
ronis	siegel	ronis	siegel	N;NOM;MASC;SG	
ronis	gütesiegel	ronis	gütesiegel	N;NOM;MASC;SG	ADJ;NOM
cēzara	cäsar	cēzars	cäsar	N;GEN;MASC;SG	PROPN;NOM;MASC;SG
cēzara	caesar	cēzars	caesar	N;GEN;MASC;SG	PROPN;NOM;SG
oksīdu	oxid	oksīde	oxid	N;ACC;MASC;SG	
juridiski	gesetzlich	juridiski	gesetzlich	ADV	ADJ
juridiski	juristisch	juridiski	juristisch	ADV	ADJ
juridiski	legal	juridiski	legal	ADV	
juridiski	rechtlich	juridiski	rechtlich	ADV	ADJ
cvk	keg	cvk	keg	PROPN	
tēvam	vater	tēvs	vater	N;DAT;MASC;SG	N;NOM;MASC;SG
tēvam	vaters	tēvs	vaters	N;DAT;MASC;SG	
civilā	civil	civils	civil	ADJ;NOM;FEM;SG	PROPN
civilā	zivilen	civils	zivil	ADJ;NOM;FEM;SG	ADJ;PL
civilā	bauwesen	civils	bauwesen	ADJ;NOM;FEM;SG	
civilā	zivilen	civils	zivil	ADJ;NOM;FEM;SG	ADJ;PL
civilā	zivilisten	civils	zivilist	ADJ;NOM;FEM;SG	
civilā	zivile	civils	zivil	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
misisipi	mississippi	misisips	mississippi	ADV	PROPN;NOM;SG
atrisināt	entschlossenheit	atrisināt	entschlossenheit	V;POS;NFIN	ADJ
nvs	cis	nvs	cis	PROPN	
nvs	gus	nvs	gus	PROPN	PROPN;NOM;MASC;SG
datori	datenverarbeitung	dators	datenverarbeitung	N;NOM;MASC;PL	N;NOM;FEM;SG
datori	informatik	dators	informatik	N;NOM;MASC;PL	PROPN
datori	computer	dators	computer	N;NOM;MASC;PL	ADJ
datori	computern	dators	computer	N;NOM;MASC;PL	V;NFIN
datori	rechner	dators	rechner	N;NOM;MASC;PL	
reģistrētas	registrierte	reģistrēt	registriert	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;SG
ieiet	betritt	ieiet	betreten	V;IMP;2;POS;FIN;ACT	V;IND;SG;3;PRS;FIN
ieiet	eingabe	ieiet	eingabe	V;IMP;2;POS;FIN;ACT	N;FEM;SG
ieiet	gib	ieiet	gib	V;IMP;2;POS;FIN;ACT	V;IND;SG;2;PRS;FIN
drošība	sicherheits	drošība	sicherheits	N;NOM;FEM;SG	ADJ
drošība	sicherheitspolitik	drošība	sicherheitspolitik	N;NOM;FEM;SG	ADJ
drošība	arbeitssicherheit	drošība	arbeitssicherheit	N;NOM;FEM;SG	ADJ
atkarību	abhängigkeiten	atkarība	abhängigkeit	N;ACC;FEM;SG	V;NFIN
atkarību	abhängigkeit	atkarība	abhängigkeit	N;ACC;FEM;SG	V;SG;FIN
procesora	cpu	procesors	cpu	N;NOM;MASC;SG	PROPN;SG
procesora	prozessor	procesors	prozessor	N;NOM;MASC;SG	PROPN
procesora	verarbeiter	procesors	verarbeiter	N;NOM;MASC;SG	
procesora	prozessoren	procesors	prozessor	N;NOM;MASC;SG	N;NOM;PL
procesora	prozessor	procesors	prozessor	N;NOM;MASC;SG	PROPN
talantu	talente	talants	talent	N;ACC;MASC;SG	ADJ;NOM;PL
talantu	begabung	talants	Begabung	N;ACC;MASC;SG	ADJ
talantu	talent	talants	talent	N;ACC;MASC;SG	ADJ
talantu	talenten	talants	talent	N;ACC;MASC;SG	V;FIN
zīmēšanas	zeichnen	zīmēšana	zeichnen	N;NOM;FEM;SG	V;NFIN
piens	milchprodukte	piens	milchprodukt	N;NOM;MASC	PROPN;NOM;SG
piens	muttermilch	piens	muttermilch	N;NOM;MASC	PROPN
piens	milch	piens	milch	N;NOM;MASC	
vidzeme	livland	vidzeme	livland	N;NOM;FEM;SG	PROPN;NOM;SG
avīzē	zeitungen	avīze	zeitungen	N;ESS;FEM;SG	V;NFIN
avīzē	tageszeitung	avīze	Tageszeitung	N;ESS;FEM;SG	N;NOM;FEM;SG
avīzē	zeitung	avīze	zeitung	N;ESS;FEM;SG	
tavu	ihre	tava	ihr	PRO;ACC;SG;3	DET;NOM;FEM;SG
tavu	ihr	tava	ihr	PRO;ACC;SG;3	PRO;NOM;MASC;SG
tavu	ihrer	tava	ihr	PRO;ACC;SG;3	DET;NOM;MASC;SG
tavu	dein	tava	dein	PRO;ACC;SG;3	PRO;NOM;MASC;SG
tavu	deine	tava	dein	PRO;ACC;SG;3	PRO;NOM;MASC;SG
īsāks	kürzere	īss	kurz	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;PL
civilās	civil	civila	civil	ADJ;NOM;FEM;PL	PROPN
civilās	bauwesen	civila	bauwesen	ADJ;NOM;FEM;PL	
civilās	zivilisten	civila	zivilist	ADJ;NOM;FEM;PL	
precīzs	exakte	precīzs	exakt	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
precīzs	genau	precīzs	genau	ADJ;NOM;MASC;SG	ADV
diplomātiskās	diplomatischen	diplomātiska	diplomatisch	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
diplomātiskās	diplomaten	diplomātiska	diplomaten	ADJ;NOM;FEM;PL	V;IND;PL;3;PST;FIN
reperis	rapper	reperis	rapper	N;NOM;MASC;SG	
trauku	schüssel	trauks	schüssel	N;ACC;MASC;SG	
trauku	schale	trauks	schale	N;ACC;MASC;SG	;NOM;SG
trauku	gericht	trauks	ringen	N;ACC;MASC;SG	N;NOM;SG
trauku	speise	trauks	speisen	N;ACC;MASC;SG	
luna	luna	luna	luna	PROPN;NOM;FEM;SG	PROPN;NOM;SG
lerijs	larry	lerijs	larry	PROPN;NOM;MASC;SG	PROPN;NOM;SG
parakstīšanas	signieren	parakstīšana	signieren	N;NOM;FEM;SG	V;NFIN
parakstīšanas	unterzeichnen	parakstīšana	unterzeichnen	N;NOM;FEM;SG	V;NFIN
parakstīšanas	unterschrift	parakstīšana	unterschreifen	N;NOM;FEM;SG	
rīki	hilfsmittel	rīki	hilfsmittel	N;NOM;MASC;PL	ADJ
rīki	werkzeugen	rīki	werkzeugen	N;NOM;MASC;PL	V;NFIN
rīki	werkzeug	rīki	werkzeug	N;NOM;MASC;PL	N;NOM;SG
rīki	instrumente	rīki	instrument	N;NOM;MASC;PL	ADJ;PL
rīki	gänge	rīki	gang	N;NOM;MASC;PL	ADJ
rīki	getriebe	rīki	getreib	N;NOM;MASC;PL	
zonās	zonen	zona	zon	N;ESS;FEM;PL	N;NOM;PL
zonās	gebiete	zona	gebieten	N;ESS;FEM;PL	
intervijā	befragung	intervija	befragung	N;ESS;FEM;SG	N;NOM;FEM;SG
intervijā	gespräch	intervija	gespräch	N;ESS;FEM;SG	N;NOM;NEUT;SG
intervijā	vorstellungsgespräch	intervija	vorstellungsgespräch	N;ESS;FEM;SG	ADJ
rīkles	kehle	rīkle	kehlen	N;NOM;FEM;PL	ADJ
rīkles	rachen	rīkle	rachen	N;NOM;FEM;PL	V;NFIN
rīkles	hals	rīkle	hals	N;NOM;FEM;PL	
gazols	gasol	gazols	gasol	N;NOM;MASC;SG	
toyota	toyota	tofot	toyota		PROPN;NOM;SG
atzīmē	hinweise	atzīmēt	hinweisen	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;FEM;PL
rūpnieciski	industriell	rūpnieciski	industriell	ADV	ADJ
aicina	berufung	aicināt	berufung	V;FH;IND;3;POS;PRS;FIN;ACT	N
aicina	aufruf	aicināt	aufruf	V;FH;IND;3;POS;PRS;FIN;ACT	N;SG
aicina	anruf	aicināt	anruf	V;FH;IND;3;POS;PRS;FIN;ACT	N
skaitļošanas	informatik	skaitļošana	informatik	N;NOM;FEM;SG	PROPN
skaitļošanas	computer	skaitļošana	computer	N;NOM;FEM;SG	ADJ
skaitļošanas	computing	skaitļošana	computing	N;NOM;FEM;SG	PROPN
aizliegums	sperren	aizliegums	sperren	N;NOM;MASC;SG	V;NFIN
aizliegums	ban	aizliegums	ban	N;NOM;MASC;SG	
aizliegums	bann	aizliegums	binnen	N;NOM;MASC;SG	ADV
aizliegums	verbot	aizliegums	verbieten	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
aizliegums	verbots	aizliegums	verbots	N;NOM;MASC;SG	
aizliegums	verbot	aizliegums	verbieten	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
klārks	clarke	klārks	clarke	PROPN;NOM;MASC;SG	PROPN;SG
klārks	clark	klārks	clark	PROPN;NOM;MASC;SG	PROPN;NOM;SG
koncepciju	konzept	koncepcija	konzept	N;ACC;FEM;SG	N;NOM;NEUT;SG
vienmērīgi	einheitlich	vienmērīgi	einheitlich	ADV	ADJ
vienmērīgi	gleichmäßig	vienmērīgi	gleichmäßig	ADV	ADJ
vienmērīgi	gleichmäßige	vienmērīgi	gleichmäßig	ADV	ADJ;NOM;FEM;PL
vienmērīgi	gleichmäßig	vienmērīgi	gleichmäßig	ADV	ADJ
ieroci	waffe	ieroce	waffen	N;ACC;FEM;SG	
ieroci	kanone	ieroce	kanone	N;ACC;FEM;SG	N;NOM;FEM;SG
ieroci	schusswaffen	ieroce	schußwaffen	N;ACC;FEM;SG	V;NFIN
ieroci	gewehr	ieroce	gewehr	N;ACC;FEM;SG	
ieroci	pistole	ieroce	pistol	N;ACC;FEM;SG	ADJ;NOM;SG
slepkavību	morde	slepkavība	morde	N;ACC;FEM;SG	N;NOM;PL
slepkavību	ermordung	slepkavība	ermordung	N;ACC;FEM;SG	
slepkavību	mord	slepkavība	mord	N;ACC;FEM;SG	
las	las	las	lesen		
gaga	gaga	gags	gaga		PROPN;NOM;MASC;SG
samazinājies	gefallenen	samazināties	gefallen	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ;PL
šūmahers	schumacher	šūmahers	schumach	N;NOM;MASC;SG	ADJ
grenlandes	grönland	grenlande	grönland	N;NOM;FEM;PL	
grenlandes	grönländischen	grenlande	grönländischen	N;NOM;FEM;PL	ADJ
normandijas	normandie	normandija	normandie	N;NOM;FEM;PL	PROPN;NOM;SG
garšu	probieren	garša	probieren	N;ACC;FEM;SG	V;NFIN
garšu	schmecken	garša	schmecken	N;ACC;FEM;SG	V;NFIN
garšu	geschmack	garša	geschmack	N;ACC;FEM;SG	ADJ
step	stufe	step	stufen		ADJ
step	step	step	step		
step	schritt	step	schreinen		
veikalā	shop	veikals	shop	N;ESS;MASC;SG	
veikalā	geschäft	veikals	schäfen	N;ESS;MASC;SG	N;NOM;NEUT;SG
veikalā	einkaufen	veikals	einkaufen	N;ESS;MASC;SG	V;NFIN
pašreizējie	aktuelles	pašreizējs	aktuell	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
procedūras	prozeduren	procedūra	prozeduren	N;NOM;FEM;PL	V;NFIN
procedūras	verfahren	procedūra	verfahren	N;NOM;FEM;PL	V;NFIN
atlikušās	übrig	atlikt	übrig	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ
atlikušās	verbleibenden	atlikt	verbleibend	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PL
atlikušās	verbleibende	atlikt	verbleibend	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;FEM;PL
tuberkulozes	tuberkulose	tuberkuloze	tuberkulos	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
skeleta	skelett	skelets	skelett	N;NOM;FEM;SG	ADJ
ulrihs	ullrich	ulrihs	ullrich	PROPN;NOM;MASC;SG	PROPN;NOM;SG
jostas	sicherheitsgurte	josta	sicherheitsgurt	N;NOM;FEM;PL	
jostas	gürtel	josta	gürtel	N;NOM;FEM;PL	
jostas	gurte	josta	gurt	N;NOM;FEM;PL	ADJ
jostas	riemen	josta	riemen	N;NOM;FEM;PL	V;NFIN
porsche	porsche	porsche	porsch		PROPN;NOM;SG
zināt	weiss	zināt	wissen	V;POS;NFIN	
bazilika	basil	bazilika	basil	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
bazilika	basilikum	bazilika	basilikum	N;NOM;FEM;SG	PROPN
bazilika	basilika	bazilika	basilika	N;NOM;FEM;SG	PROPN;NOM;SG
dala	geteilte	dala	geteilt	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;FEM;PL
izšķilšanās	auftauchen	izšķilšanās	auftauchen	N;NOM;FEM;SG	V;NFIN
izšķilšanās	entstehen	izšķilšanās	entstehen	N;NOM;FEM;SG	V;NFIN
izšķilšanās	aufkommen	izšķilšanās	aufkommen	N;NOM;FEM;SG	V;NFIN
izšķilšanās	entstehung	izšķilšanās	Entstehung	N;NOM;FEM;SG	
izšķilšanās	schlüpfen	izšķilšanās	schlüpfen	N;NOM;FEM;SG	V;NFIN
orientalis	orientalis	orientalis	orientalis	N;NOM;MASC;SG	ADJ
izcili	brillant	izcils	brillant	ADV	ADJ
izcili	glänzend	izcils	glänzend	ADV	ADJ
izcili	genial	izcils	genial	ADV	ADJ
izcili	ausstehende	izcils	ausstehend	ADV	ADJ;NOM;FEM;PL
izcili	hervorragende	izcils	hervorragend	ADV	ADJ;NOM;FEM;SG
izcili	ausstehenden	izcils	ausstehend	ADV	ADJ;PL
izcili	hervorragend	izcils	hervorragend	ADV	ADJ
izcili	herausragende	izcils	herausragend	ADV	ADJ;NOM;FEM;PL
izcili	exzellente	izcils	exzellent	ADV	ADJ;NOM;FEM;PL
izcili	ausgezeichnet	izcils	auszeichnen	ADV	V;V.PTCP
izcili	exzellent	izcils	exzellent	ADV	ADJ
izcili	ausgezeichnete	izcils	ausgezeichnet	ADV	ADJ;NOM;FEM;SG
izcili	hervorragend	izcils	hervorragend	ADV	ADJ
līknes	kurven	līkne	kurv	N;NOM;FEM;PL	V;NFIN
joahims	joachim	joahims	joachim	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
zebiekste	wiesel	zebiekste	wiesel	N;NOM;MASC;SG	
konfederāciju	bund	konfederācija	bund	N;ACC;FEM;SG	
konfederāciju	eidgenossenschaft	konfederācija	eidgenossenschaft	N;ACC;FEM;SG	ADJ
konfederāciju	dachverband	konfederācija	dachverband	N;ACC;FEM;SG	ADJ
konfederāciju	konföderation	konfederācija	konföderation	N;ACC;FEM;SG	ADJ
salīdzināt	vergleich	salīdzināt	vergleich	V;POS;NFIN	ADJ
salīdzināt	vergleiche	salīdzināt	vergleichen	V;POS;NFIN	
tiesneši	richter	tiesnesis	richter	N;NOM;MASC;PL	ADJ
rex	rex	rex	rex		
aģents	agenten	aģents	agent	N;NOM;MASC;SG	N;PL
aģents	vertreter	aģents	vertreter	N;NOM;MASC;SG	ADJ
aģents	agent	aģents	agent	N;NOM;MASC;SG	PROPN;NOM;SG
aģents	agentin	aģents	agentin	N;NOM;MASC;SG	PROPN;NOM;FEM;SG
žurnāliste	journalist	žurnāliste	journalist	N;NOM;FEM;SG	ADJ
žurnāliste	journalistin	žurnāliste	journalistin	N;NOM;FEM;SG	ADJ
romans	römischen	romans	römisch	PROPN;NOM;MASC;SG	ADJ;NOM;PL
romans	römer	romans	rom	PROPN;NOM;MASC;SG	
romans	roman	romans	roman	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
romans	römische	romans	römisch	PROPN;NOM;MASC;SG	ADJ;NOM;FEM;PL
pārklājas	überschneidung	pārklāties	überschneidung	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ
elektriskais	elektrischen	elektrisks	elektrisch	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
elektriskais	elektrische	elektrisks	elektrisch	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
ieee	ieee	ieee	ieee	N	PROPN;NOM;MASC;SG
atpazīt	erkennbare	atpazīt	erkennbar	V;POS;NFIN	ADJ;NOM;FEM;PL
atpazīt	erkennbar	atpazīt	erkennbar	V;POS;NFIN	ADJ
atpazīt	erkennbaren	atpazīt	erkennbar	V;POS;NFIN	ADJ
made	hergestellt	made	herstellen		V;V.PTCP
made	machte	made	machen		V;IND;SG;3;PST;FIN
made	gemacht	made	machen		V;V.PTCP
made	made	made	made		PROPN;SG
made	geschafft	made	schaffen		V;V.PTCP
uzrakstīts	schriftlich	uzrakstīt	schriftlich	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
uzrakstīts	schriftliche	uzrakstīt	schriftlich	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
uzrakstīts	geschriebene	uzrakstīt	geschrieben	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
taisnstūra	rechteck	taisnstūris	rechteck	N;NOM;MASC;SG	
taisnstūra	rechteckig	taisnstūris	rechteckig	N;NOM;MASC;SG	ADJ
taisnstūra	rechteckigen	taisnstūris	rechteckig	N;NOM;MASC;SG	ADJ
taisnstūra	rechteck	taisnstūris	rechteck	N;NOM;MASC;SG	
taisnstūra	rechteckig	taisnstūris	rechteckig	N;NOM;MASC;SG	ADJ
taisnstūra	rechteckige	taisnstūris	rechteckig	N;NOM;MASC;SG	ADJ;NOM;FEM;PL
lubušas	lebus	lubuša	lebus	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	PROPN;NOM;SG
deklarācijas	erklärungen	deklarācija	erklärung	N;NOM;FEM;PL	V;NFIN
deklarācijas	deklaration	deklarācija	deklaration	N;NOM;FEM;PL	ADJ
ūdenskritums	wasserfälle	ūdenskritums	wasserfall	N;NOM;MASC;SG	
ūdenskritums	wasserfall	ūdenskritums	wasserfall	N;NOM;MASC;SG	
personība	selbstverständnis	personība	selbstverständnis	N;NOM;FEM;SG	ADJ
personība	identitäten	personība	identität	N;NOM;FEM;SG	N;PL
personība	identität	personība	identität	N;NOM;FEM;SG	
personība	persönlichkeit	personība	persönlichkeit	N;NOM;FEM;SG	ADJ
intensīva	intensive	intensīva	intensiv	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
intensīva	intensive	intensīva	intensiv	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
maņu	sensorische	maņa	sensorisch	N;ACC;FEM;SG	ADJ;NOM;FEM;PL
pēcnācējiem	nachkommen	pēcnācējs	nachkommen	N;DAT;MASC;PL	V;NFIN
pēcnācējiem	nachkomme	pēcnācējs	nachkommen	N;DAT;MASC;PL	N;SG
pēcnācējiem	nachwuchs	pēcnācējs	nachwuchs	N;DAT;MASC;PL	
ieslodzījuma	freiheitsstrafe	ieslodzījums	freiheitsstrafe	N;GEN;MASC;SG	ADJ
ieslodzījuma	gefangenschaft	ieslodzījums	gefangenschaft	N;GEN;MASC;SG	ADJ
ieslodzījuma	haftstrafe	ieslodzījums	haftstrafe	N;GEN;MASC;SG	ADJ
ieslodzījuma	inhaftierung	ieslodzījums	inhaftierung	N;GEN;MASC;SG	N;NOM;FEM;SG
ieslodzījuma	gefängnis	ieslodzījums	gefängnis	N;GEN;MASC;SG	ADJ
ieslodzījuma	haftstrafen	ieslodzījums	haftstrafen	N;GEN;MASC;SG	V;NFIN
ērti	bequeme	ērti	bequem	ADV	ADJ;NOM;FEM;PL
ērti	komfortabel	ērti	komfortabel	ADV	ADJ
ērti	bequem	ērti	bequem	ADV	ADJ
ērti	praktisch	ērti	praktisch	ADV	ADJ
ērti	komfortable	ērti	komfortable	ADV	ADJ;NOM;FEM;PL
ērti	angenehm	ērti	angenehm	ADV	ADJ
ērti	gemütlich	ērti	gemütlich	ADV	ADJ
ērti	komfortabel	ērti	komfortabel	ADV	ADJ
ērti	komfortabler	ērti	komfortabel	ADV	ADJ
ērti	bequem	ērti	bequem	ADV	ADJ
amsterdamas	amsterdam	amstert	amsterdam	V;NOM;FEM;V.CVB	PROPN;NOM;NEUT;SG
modifikācija	modifikation	modifikācija	modifikation	N;NOM;FEM;SG	ADJ
gudrības	klugheit	gudrība	klugheit	N;NOM;FEM;PL	
gudrības	weisheit	gudrība	weisheit	N;NOM;FEM;PL	
mute	mund	mute	mund	N;NOM;FEM;SG	
mute	klappe	mute	klapp	N;NOM;FEM;SG	
mute	maul	mute	maul	N;NOM;FEM;SG	
ziemeļi	nordsee	ziemelis	nordsee	N;NOM;MASC;PL	PROPN;NOM;SG
ziemeļi	norden	ziemelis	norden	N;NOM;MASC;PL	V;NFIN
ziemeļi	nordosten	ziemelis	nordosten	N;NOM;MASC;PL	V;FIN
ziemeļi	nord	ziemelis	nord	N;NOM;MASC;PL	ADJ
sarkani	rotwein	sarkans	rotwein	ADJ;NOM;MASC;PL	
sarkani	red	sarkans	red	ADJ;NOM;MASC;PL	PROPN;NOM;MASC;SG
optisko	optisches	optiska	optisch	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
optisko	optische	optiska	optisch	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;PL
sauss	dry	sauss	dry	ADJ;NOM;MASC;SG	
sauss	trocknen	sauss	trocknen	ADJ;NOM;MASC;SG	V;NFIN
sauss	trockene	sauss	trocken	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
noliktava	lager	noliktava	lager	N;NOM;FEM;SG	ADJ
noliktava	lagerhaus	noliktava	lagerhaus	N;NOM;FEM;SG	ADJ
noliktava	warehouse	noliktava	warehouse	N;NOM;FEM;SG	
noliktava	lagerung	noliktava	lagerung	N;NOM;FEM;SG	ADJ
noliktava	lagerraum	noliktava	lagerraum	N;NOM;FEM;SG	ADJ
sazināties	kontaktaufnahme	sazināties	kontaktaufnahme	V;POS;REFL;NFIN	ADJ;SG
sazināties	kontakte	sazināties	kontakt	V;POS;REFL;NFIN	ADJ
sazināties	kontakt	sazināties	kontakt	V;POS;REFL;NFIN	N;NOM;SG
sazināties	ansprechpartner	sazināties	ansprechpartner	V;POS;REFL;NFIN	ADJ
praksi	üben	prakse	üben	N;ACC;FEM;SG	V;NFIN
praksi	übung	prakse	übung	N;ACC;FEM;SG	N;NOM;SG
praksi	praxis	prakse	praxis	N;ACC;FEM;SG	N;NOM;SG
nodoklis	pflicht	nodoklis	pflicht	N;NOM;MASC;SG	ADJ
nodoklis	zoll	nodoklis	zoll	N;NOM;MASC;SG	
nodoklis	steuer	nodoklis	steuer	N;NOM;MASC;SG	
nodoklis	steuern	nodoklis	steuern	N;NOM;MASC;SG	V;NFIN
nodoklis	steuersatz	nodoklis	steuersatz	N;NOM;MASC;SG	ADJ
dobumu	hohlräume	dobums	hohlräume	N;ACC;MASC;SG	ADJ;NOM
alvis	alvis	alvis	alvis	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
