din	from	din	from	ADP;ACC	
mașină	makina	mașină	makina	N;INDF;FEM;SG	
mașină	araba	mașină	araba	N;INDF;FEM;SG	
mașină	otomobil	mașină	otomobil	N;INDF;FEM;SG	N;NOM;SG;3
mașină	araç	mașină	araç	N;INDF;FEM;SG	
primă	premium	prim	premi	NUM;INDF;FEM;SG	N;NOM;SG;3
echipele	ekipler	echipă	ekip	N;DEF;FEM;PL	N;NOM;PL;3
echipele	takımlar	echipă	takım	N;DEF;FEM;PL	N;NOM;PL;3
diferit	farkli	diferit	farkli	ADJ;INDF;MASC;SG	
diferit	değişik	diferit	değişik	ADJ;INDF;MASC;SG	
teorie	teorisi	teorie	teori	N;INDF;FEM;SG	N;NOM;SG;3
teorie	kuramı	teorie	kuram	N;INDF;FEM;SG	N;NOM;SG;3
teorie	teori	teorie	teori	N;INDF;FEM;SG	N;NOM;SG;3
rezervă	yedek	rezerva	yedek	V;IND;SG;3;PST;FIN	
rezervă	yedek	rezerva	yedek	V;IND;SG;3;PST;FIN	
rezervă	yedekleme	rezerva	yedekle	V;IND;SG;3;PST;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
rezervă	destek	rezerva	destek	V;IND;SG;3;PST;FIN	
rezervă	rezerv	rezerva	rezerv	V;IND;SG;3;PST;FIN	
rezervă	yedek	rezerva	yedek	V;IND;SG;3;PST;FIN	
rezervă	rezerve	rezerva	rez	V;IND;SG;3;PST;FIN	N;NOM;SG;3
navă	gemi	navă	gemi	N;INDF;FEM;SG	
navă	gemi	navă	gemi	N;INDF;FEM;SG	
las	las	lăsa	las	V;IND;SG;1;PRS;FIN	PROPN;NOM;SG;3
interesul	faizi	interes	faiz	N;DEF;MASC;SG	N;NOM;SG;3
interesul	ilgi	interes	ilgi	N;DEF;MASC;SG	
interesul	faiz	interes	faiz	N;DEF;MASC;SG	
utilizată	kullanılan	utiliza	kullan	ADJ;INDF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
utilizată	kullanılmış	utiliza	kullan	ADJ;INDF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
utilizată	kullanıldı	utiliza	kullan	ADJ;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
utilizată	kullanılır	utiliza	kullan	ADJ;INDF;FEM;SG	V;IPFV;IND;SG;3;POS;PASS
turul	tur	tur	i	N;DEF;MASC;SG	V;PFV;SG;3;PRS
turul	tour	tur	tour	N;DEF;MASC;SG	N;NOM;SG;3
turul	tura	tur	tur	N;DEF;MASC;SG	N;DAT;SG;3
turul	turne	tur	tur	N;DEF;MASC;SG	
avocat	avukat	avocat	avukat	N;INDF;MASC;SG	
avocat	avukat	avocat	avukat	N;INDF;MASC;SG	
inițiativa	girişim	inițiativă	giriş	N;DEF;FEM;SG	
inițiativa	girişimi	inițiativă	girişim	N;DEF;FEM;SG	N;NOM;SG;3
utilizează	kullanın	utiliza	kullan	V;IND;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
utilizează	kullanımı	utiliza	kullanım	V;IND;3;PRS;FIN	N;NOM;SG;3
utilizează	kullanım	utiliza	kullanım	V;IND;3;PRS;FIN	
utilizează	kullan	utiliza	kullan	V;IND;3;PRS;FIN	
carolina	carolina	carolina	carol	N;DEF;FEM;SG	PROPN;NOM;SG;3
story	hikâye	story	hiku	N;INDF;MASC;SG	
story	öykü	story	öykü	N;INDF;MASC;SG	
story	masal	story	masal	N;INDF;MASC;SG	
medici	medici	medic	medici	N;INDF;MASC;PL	
peninsula	yarımadası	peninsulă	yarımada	N;DEF;FEM;SG	V;PFV;IND;SG;3;NEG;PST
ahmad	ahmet	ahmad	ahmet	PROPN	
ahmad	ahmed	ahmad	ahmed	PROPN	
doctorat	doktora	doctorat	doktora	N;INDF;MASC;SG	
doctorat	doktora	doctorat	doktora	N;INDF;MASC;SG	
calcul	hesaplama	calcul	hesaplama	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
calcul	hesap	calcul	hesap	N;INDF;MASC;SG	
acoperit	kaplı	acoperi	kaplı	ADJ;INDF;MASC;SG	
acoperit	örtülü	acoperi	örtül	ADJ;INDF;MASC;SG	N;NOM;SG;3
macedonia	makedonya	macedonie	makedonya	PROPN	PROPN;NOM;SG;3
vrut	aranan	vrea	ara	V;MASC;SG;V.PTCP	
reală	real	real	real	ADJ;INDF;FEM;SG	
reală	gercek	real	gercek	ADJ;INDF;FEM;SG	
reală	reel	real	reel	ADJ;INDF;FEM;SG	
reală	gerçek	real	gerçek	ADJ;INDF;FEM;SG	
albe	white	alb	whit	ADJ;INDF;FEM;PL	PROPN;NOM;SG;3
albe	beyaz	alb	beyaz	ADJ;INDF;FEM;PL	
kobayashi	kobayashi	kobayashi	kobayashi	PROPN	PROPN;NOM;SG;3
japoneze	japonlar	japona	japon	ADJ;INDF;FEM;PL	N;NOM;PL;3
japoneze	japon	japona	japon	ADJ;INDF;FEM;PL	
japoneze	japonca	japona	japonca	ADJ;INDF;FEM;PL	PROPN;NOM;SG;3
predat	öğretti	preda	öğret	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
secol	yüzyıl	secol	yüzyıl	N;INDF;MASC;SG	
secol	asır	secol	asır	N;INDF;MASC;SG	
vale	vadi	vale	vadi	N;INDF;FEM;SG	
vale	valley	vale	valley	N;INDF;FEM;SG	PROPN;NOM;SG;3
vale	vadisi	vale	vadi	N;INDF;FEM;SG	
vale	vadi	vale	vadi	N;INDF;FEM;SG	
vale	vale	vale	vale	N;INDF;FEM;SG	N;NOM;SG;3
presiunea	basınç	presiune	basınç	N;DEF;FEM;SG	
presiunea	baskı	presiune	baskı	N;DEF;FEM;SG	
accident	kaza	accident	kaza	N;INDF;MASC;SG	
accident	çökme	accident	çök	N;INDF;MASC;SG	
accident	kaza	accident	kaza	N;INDF;MASC;SG	
cuvintele	kelimeler	cuvânt	kelime	N;DEF;FEM;PL	N;NOM;PL;3
cuvintele	sözcükler	cuvânt	sözcük	N;DEF;FEM;PL	N;NOM;PL;3
cuvintele	sözler	cuvânt	söz	N;DEF;FEM;PL	N;NOM;PL;3
cuvintele	kelime	cuvânt	kelim	N;DEF;FEM;PL	
învățat	öğretti	învăța	öğret	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
învățat	öğrendim	învăța	öğren	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
învățat	öğrendi	învăța	öğren	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
învățat	öğrenmiş	învăța	öğren	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
invitat	konuk	invita	konuk	ADJ;INDF;MASC;SG	N;NOM;SG;3
invitat	misafir	invita	misafir	ADJ;INDF;MASC;SG	N;NOM;SG;3
caracterul	karakteri	caracter	karakteri	N;DEF;MASC;SG	N;ESS;SG;3
caracterul	karakter	caracter	karak	N;DEF;MASC;SG	
poliție	polis	poliție	polis	N;INDF;FEM;SG	
datând	flört	data	flört	V;V.MSDR	
iorga	iorga	iorgă	iorga	PROPN	
eurovision	eurovision	eurovision	eurovision	N;INDF;MASC;SG	
private	özele	privat	özele	ADJ;INDF;FEM;PL	
private	er	privat	er	ADJ;INDF;FEM;PL	
private	private	privat	privat	ADJ;INDF;FEM;PL	N;NOM;SG;3
atenție	dikkat	atenție	dikkat	N;INDF;FEM;SG	N;NOM;SG;3
exil	sürgün	exil	sürgün	N;INDF;MASC;SG	
profesională	mesleki	profesional	mesleki	ADJ;INDF;FEM;SG	
profesională	profesyonel	profesional	profesyonel	ADJ;INDF;FEM;SG	
melodii	şarkı	melodie	şarkı	N;INDF;FEM;PL	
creează	oluştur	crea	oluş	V;IND;3;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS;CAUS
creează	oluşturun	crea	oluş	V;IND;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS;CAUS
creează	oluşturma	crea	oluş	V;IND;3;PRS;FIN	V;PFV;IND;SG;2;POS;PRS;CAUS
creează	yarat	crea	yarat	V;IND;3;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS
agent	ajan	agent	aj	N;INDF;MASC;SG	
agent	temsilci	agent	temsilci	N;INDF;MASC;SG	
agent	menajer	agent	menajer	N;INDF;MASC;SG	
contemporană	çağdaş	contemporan	çağdaş	ADJ;INDF;FEM;SG	
scrierea	yazarlık	scriere	yazarlık	N;DEF;FEM;SG	N;NOM;SG;3
scrierea	yazma	scriere	yazma	N;DEF;FEM;SG	
scrierea	yazmak	scriere	yaz	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
scrierea	yazı	scriere	yazı	N;DEF;FEM;SG	
scrierea	yazmaya	scriere	yaz	N;DEF;FEM;SG	ADV
conceptul	kavram	concept	kavram	N;DEF;MASC;SG	
conceptul	konsept	concept	konsept	N;DEF;MASC;SG	
conceptul	konsepti	concept	konsep	N;DEF;MASC;SG	
corneliu	corneliu	corneliu	corneliu	PROPN	
vizitat	ziyaret	vizita	ziyaret	ADJ;INDF;MASC;SG	N;NOM;SG;3
linecolor	linecolor	linecolor	linecolor	N;INDF;MASC;SG	
network	network	network	network	N;INDF;MASC;SG	
network	ağ	network	ağ	N;INDF;MASC;SG	
etnie	etnik	etnie	etnik	N;INDF;FEM;SG	
andrew	andrew	andrew	andrew	PROPN	
simbolul	simge	simbol	simge	N;DEF;MASC;SG	
simbolul	sembolü	simbol	sembolü	N;DEF;MASC;SG	N;ACC;SG;3
simbolul	sembol	simbol	sembol	N;DEF;MASC;SG	
cfr	cfr	cfr	cfr	PROPN	
eliberarea	sürüm	eliberare	sürü	N;DEF;FEM;SG	
eliberarea	serbest	eliberare	serbest	N;DEF;FEM;SG	
eliberarea	kurtuluş	eliberare	kurtuluş	N;DEF;FEM;SG	
soluție	çözümü	soluție	çözüm	N;INDF;FEM;SG	N;ACC;SG;3
soluție	çözüm	soluție	çözüm	N;INDF;FEM;SG	
personajele	karakterler	personaj	karak	N;DEF;FEM;PL	N;NOM;PL;3
personajele	karakterleri	personaj	karakter	N;DEF;FEM;PL	N;NOM;PL;3
personajele	karakter	personaj	karak	N;DEF;FEM;PL	
patrimoniul	miras	patrimoniu	miras	N;DEF;MASC;SG	
patrimoniul	mirası	patrimoniu	mira	N;DEF;MASC;SG	
medii	ortalama	medie	ortalama	N;INDF;FEM;PL	
medii	medyum	medie	medyu	N;INDF;FEM;PL	N;NOM;SG;3
medii	ortam	medie	ortam	N;INDF;FEM;PL	
medii	orta	medie	orta	N;INDF;FEM;PL	
poloneze	polonyalı	polonez	polonyalı	ADJ;INDF;FEM;PL	
poloneze	lehçe	polonez	lehçe	ADJ;INDF;FEM;PL	
grec	yunanlı	grec	yunanlı	N;INDF;MASC;SG	
grec	yunan	grec	yunan	N;INDF;MASC;SG	
grec	yunanca	grec	yunanca	N;INDF;MASC;SG	V;PFV;IND;POS;PRS;PASS
congresul	kongre	congres	kongre	N;DEF;MASC;SG	
congresul	meclis	congres	meclis	N;DEF;MASC;SG	
câștigă	kazan	câștiga	kazan	V;IND;SG;3;PST;FIN	
aliate	müttefik	alia	müttefik	N;INDF;FEM;PL	
gaze	benzin	gaz	benz	N;INDF;FEM;PL	
gaze	gaz	gaz	gaz	N;INDF;FEM;PL	
sherlock	sherlock	sherlock	sherlock	PROPN	
arabe	arap	arab	arap	ADJ;INDF;FEM;PL	
iugoslavia	yugoslavya	iugoslavie	yugoslavya	PROPN	N;NOM;SG;3
spirit	ruh	spirit	ruh	N;INDF;MASC;SG	
spirit	candır	spirit	candır	N;INDF;MASC;SG	
comandă	komut	comandă	komut	N;INDF;FEM;SG	
comandă	komuta	comandă	komut	N;INDF;FEM;SG	N;NOM;SG;3
comandă	düzen	comandă	düz	N;INDF;FEM;SG	
comandă	emir	comandă	imir	N;INDF;FEM;SG	
comandă	sipariş	comandă	sipariş	N;INDF;FEM;SG	N;NOM;SG;3
golful	golf	golf	golf	N;DEF;MASC;SG	
golful	körfez	golf	körfez	N;DEF;MASC;SG	
golful	koyu	golf	koyu	N;DEF;MASC;SG	
golful	körfez	golf	körfez	N;DEF;MASC;SG	
golful	defne	golf	defne	N;DEF;MASC;SG	
golful	bay	golf	bay	N;DEF;MASC;SG	
johnson	johnson	johnson	johnson	PROPN	PROPN;NOM;SG;3
creștini	hıristiyan	creștin	hıristiyan	N;INDF;MASC;PL	N;NOM;SG;3
creștini	hristiyan	creștin	hristiyan	N;INDF;MASC;PL	N;NOM;SG;3
zeci	düzinelerce	zece	düzine	NUM;INDF;FEM;PL	ADV
zeci	düzine	zece	düz	NUM;INDF;FEM;PL	
zeci	onlarca	zece	onlarca	NUM;INDF;FEM;PL	
toscana	toskana	toscană	toskan	PROPN	N;DAT;SG;3
mâinile	eller	mână	el	N;DEF;FEM;PL	N;NOM;PL;3
mâinile	elleri	mână	el	N;DEF;FEM;PL	N;ACC;PL;3
duminică	pazar	duminică	pazar	N;INDF;FEM;SG	
project	proje	project	proje	N;INDF;MASC;SG	
unic	benzersiz	unic	benzersiz	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;2;POS
unic	tekil	unic	tekil	ADJ;INDF;MASC;SG	
british	britanya	british	britanya	N;INDF;MASC;SG	PROPN;NOM;SG;3
british	ingiliz	british	ingiliz	N;INDF;MASC;SG	
british	ingilizler	british	ingiliz	N;INDF;MASC;SG	ADJ;NOM;PL;3
lectură	okuyorum	lectură	oku	N;INDF;FEM;SG	V;PROG;IND;SG;1;POS;INFM;PRS
lectură	okuma	lectură	oku	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
lectură	okumak	lectură	oku	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
maior	major	maior	major	PROPN	
maior	binbaşı	maior	binbaşı	PROPN	
decorat	dekore	decorat	dekore	ADJ;INDF;MASC;SG	N;NOM;SG;3
decorat	süslenmiş	decorat	süsle	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;POS;PST;V.PTCP
separate	ayrılmış	separat	ayrıl	ADJ;INDF;FEM;PL	
separate	ayrıldı	separat	ayrıl	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST
separate	ayırın	separat	ayır	ADJ;INDF;FEM;PL	V;PFV;IMP;PL;2;POS;PRS
separate	ayri	separat	ayri	ADJ;INDF;FEM;PL	
felix	felix	felix	felix	PROPN	
carmen	carmen	carmen	carmen	PROPN	PROPN;NOM;SG;3
bazinul	havzası	bazin	havza	N;DEF;MASC;SG	N;NOM;SG;3
bazinul	leğen	bazin	leğen	N;DEF;MASC;SG	
distanța	uzaklık	distanță	uzaklık	N;DEF;FEM;SG	N;NOM;SG;3
distanța	mesafeler	distanță	mesafe	N;DEF;FEM;SG	N;NOM;PL;3
distanța	mesafe	distanță	mesafe	N;DEF;FEM;SG	N;NOM;SG;3
alan	alan	alan	al	PROPN	V;PFV;IND;POS;PRS;V.PTCP
manual	manuel	manual	manuel	N;INDF;MASC;SG	
manual	elle	manual	el	N;INDF;MASC;SG	
manual	kılavuz	manual	kılavuz	N;INDF;MASC;SG	
semnificativ	anlamlı	semnificativ	anlamlı	ADV	
semnificativ	önemli	semnificativ	önemli	ADV	
clasice	klasik	clasic	klasik	ADJ;INDF;FEM;PL	
maestru	usta	maestru	us	N;INDF;MASC;SG	
maestru	üstad	maestru	üstad	N;INDF;MASC;SG	
mac	maç	mac	maç		N;NOM;SG;3
acordul	sözleşme	acord	sözleşme	N;DEF;MASC;SG	
acordul	anlaşma	acord	anlaşma	N;DEF;MASC;SG	
sprijin	destek	sprijin	destek	N;INDF;MASC;SG	
rânduri	sıra	rând	sıra	N;INDF;FEM;PL	N;NOM;SG;3
microsoft	microsoft	microsoft	microsoft	N;INDF;MASC;SG	
membre	uzuvları	membră	uzuv	N;INDF;FEM;PL	ADJ;ACC;PL;3
conrad	conrad	conrad	conrad	PROPN	
proprietate	mülk	proprietate	mülk	N;INDF;FEM;SG	
proprietate	mülkiyet	proprietate	mülkiyet	N;INDF;FEM;SG	N;NOM;SG;3
proprietate	emlak	proprietate	emlak	N;INDF;FEM;SG	N;NOM;SG;3
proprietate	gayrimenkul	proprietate	gayrimenkul	N;INDF;FEM;SG	N;NOM;SG;3
proprietate	özellik	proprietate	özellik	N;INDF;FEM;SG	
proprietate	mülkiyet	proprietate	mülkiyet	N;INDF;FEM;SG	N;NOM;SG;3
proprietate	sahipliği	proprietate	sahiplik	N;INDF;FEM;SG	N;NOM;SG;3
mecklenburg	mecklenburg	mecklenburg	mecklenburg	PROPN	PROPN;NOM;SG;3
hot	hırsız	hot	hırsız	N;INDF;MASC;SG	
cercul	daire	cerc	daire	N;DEF;MASC;SG	N;NOM;SG;3
cercul	çember	cerc	çember	N;DEF;MASC;SG	
free	ücretsiz	free	ücretsiz		ADJ
sant	sant	sant	sant	V;IND;PL;3;PRS;FIN	PROPN;NOM;SG;3
devin	devin	deveni	devin	V;IND;PL;3;PRS;FIN	
devin	haline	deveni	hal	V;IND;PL;3;PRS;FIN	N;DAT;SG;3
comparație	karşılaştırma	comparație	karşılaş	N;INDF;FEM;SG	N;NOM;SG;3
bosnia	bosna	bosnie	bosna	PROPN	PROPN;NOM;SG;3
reale	real	real	real	ADJ;INDF;FEM;PL	
reale	gercek	real	gercek	ADJ;INDF;FEM;PL	
reale	reel	real	reel	ADJ;INDF;FEM;PL	
reale	gerçek	real	gerçek	ADJ;INDF;FEM;PL	
wilson	wilson	wilson	wilson	PROPN	PROPN;NOM;SG;3
mit	mit	mit	mit	N;INDF;MASC;SG	
mit	efsane	mit	efsane	N;INDF;MASC;SG	
mit	mit	mit	mit	N;INDF;MASC;SG	
mit	mit	mit	mit	N;INDF;MASC;SG	
râmnicu	râmnicu	râmnicu	râmnicu	PROPN	
maine	yarın	maină	yarın		N;NOM;SG;3
maine	maine	maină	maine		PROPN;NOM;SG;3
ape	waters	apă	waters	N;INDF;FEM;PL	
ape	sular	apă	su	N;INDF;FEM;PL	
ape	epa	apă	epa	N;INDF;FEM;PL	
necesită	gerektirir	necesita	gerek	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;POS;CAUS
necesită	gerektirir	necesita	gerek	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;POS;CAUS
arbore	shaft	arbor	shaft	N;INDF;MASC;SG	
arbore	ağaç	arbor	ağaç	N;INDF;MASC;SG	
planeta	planet	planetă	planet	N;DEF;FEM;SG	N;NOM;SG;3
planeta	gezegen	planetă	gezegen	N;DEF;FEM;SG	
idee	fikri	idee	fikir	N;INDF;FEM;SG	N;NOM;SG;3
idee	fikir	idee	fikir	N;INDF;FEM;SG	
chineză	çinliler	chinez	çinli	ADJ;INDF;FEM;SG	ADJ;NOM;PL;3
chineză	çinli	chinez	çinli	ADJ;INDF;FEM;SG	
chineză	çince	chinez	çince	ADJ;INDF;FEM;SG	
pdf	pdf	pdf	pdf	N;INDF;MASC;SG	
marca	brand	marcă	brand	N;DEF;FEM;SG	
marca	marka	marcă	marka	N;DEF;FEM;SG	
marca	markası	marcă	marka	N;DEF;FEM;SG	N;NOM;SG;3
marca	işaretle	marcă	işaret	N;DEF;FEM;SG	N;INS;SG;3
marca	işaret	marcă	işaret	N;DEF;FEM;SG	
marca	mark	marcă	mark	N;DEF;FEM;SG	
actorii	aktörler	actor	aktör	N;DEF;MASC;PL	N;NOM;PL;3
actorii	oyuncular	actor	oyuncu	N;DEF;MASC;PL	N;NOM;PL;3
charlotte	charlotte	charlotte	charlot	PROPN	PROPN;NOM;SG;3
înregistrarea	kaydı	înregistrare	kay	N;DEF;FEM;SG	
înregistrarea	kayıt	înregistrare	kayıt	N;DEF;FEM;SG	
seara	aksam	seară	aksam	N;DEF;FEM;SG	
seara	akşam	seară	akşam	N;DEF;FEM;SG	N;NOM;SG;3
seara	akşamlar	seară	akşam	N;DEF;FEM;SG	N;NOM;PL;3
variază	değişir	varia	değiş	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS
transportul	ulaştırma	transport	ulaş	N;DEF;MASC;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
transportul	taşıma	transport	taşı	N;DEF;MASC;SG	
transportul	taşımacılık	transport	taşımacılık	N;DEF;MASC;SG	N;NOM;SG;3
transportul	ulaşım	transport	ulaşım	N;DEF;MASC;SG	N;NOM;SG;3
transportul	taşıt	transport	taşıt	N;DEF;MASC;SG	
transportul	ulaştırma	transport	ulaş	N;DEF;MASC;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
transportul	taşıma	transport	taşı	N;DEF;MASC;SG	
transportul	nakliye	transport	nakil	N;DEF;MASC;SG	
transportul	ulaşım	transport	ulaşım	N;DEF;MASC;SG	N;NOM;SG;3
termeni	koşul	termen	koşul	N;INDF;MASC;PL	
individual	bireysel	individual	bireysel	ADJ;INDF;MASC;SG	
individual	birey	individual	birey	ADJ;INDF;MASC;SG	
dimineața	sabah	dimineața	sabah	ADV	N;NOM;SG;3
dimineața	sabahlar	dimineața	sabah	ADV	N;NOM;PL;3
dimineața	günaydın	dimineața	günay	ADV	
serii	serisi	serie	seri	N;INDF;FEM;PL	PROPN;NOM;SG;3
serii	dizi	serie	dizi	N;INDF;FEM;PL	N;NOM;SG;3
serii	seri	serie	seri	N;INDF;FEM;PL	
bogată	zengin	bogat	zengin	ADJ;INDF;FEM;SG	
bogată	rich	bogat	rich	ADJ;INDF;FEM;SG	
bogată	zenginler	bogat	zengin	ADJ;INDF;FEM;SG	N;NOM;PL;3
plină	tam	plin	tam	ADJ;INDF;FEM;SG	
plină	ful	plin	ful	ADJ;INDF;FEM;SG	
plină	full	plin	full	ADJ;INDF;FEM;SG	
plină	dolu	plin	dolu	ADJ;INDF;FEM;SG	
schimbări	değişiklik	schimbare	değişiklik	N;INDF;FEM;PL	N;NOM;SG;3
realitatea	hakikat	realitate	hakikat	N;DEF;FEM;SG	
realitatea	reality	realitate	reality	N;DEF;FEM;SG	
realitatea	gerçeklik	realitate	gerçeklik	N;DEF;FEM;SG	N;NOM;SG;3
poeme	şiir	poem	şiir	N;INDF;FEM;PL	
stâng	soldaki	stâng	soldaki	N;INDF;MASC;SG	
stâng	soldan	stâng	sol	N;INDF;MASC;SG	ADJ;AT+ABL;SG;3
stâng	sol	stâng	sol	N;INDF;MASC;SG	
stâng	sola	stâng	sola	N;INDF;MASC;SG	
încercare	test	încercare	test	N;INDF;FEM;SG	
încercare	deneme	încercare	deneme	N;INDF;FEM;SG	
încercare	sınav	încercare	sınav	N;INDF;FEM;SG	N;NOM;SG;3
schimbă	değişim	schimba	değişim	V;IND;SG;3;PST;FIN	
schimbă	değiştir	schimba	değiş	V;IND;SG;3;PST;FIN	
schimbă	değişiklik	schimba	değişiklik	V;IND;SG;3;PST;FIN	N;NOM;SG;3
schimbă	değiştirme	schimba	değiş	V;IND;SG;3;PST;FIN	V;PFV;IMP;SG;2;NEG;PRS;CAUS
olimpic	olimpiyat	olimpic	olimpiyat	ADJ;INDF;MASC;SG	N;NOM;SG;3
olimpic	olimpik	olimpic	ol	ADJ;INDF;MASC;SG	N;NOM;SG;3
arm	kolu	avea	kol	N;INDF;MASC;SG	
arm	kol	avea	kol	N;INDF;MASC;SG	
constant	sabit	constant	sabit	ADV	
georges	georges	georges	georges	PROPN	
viorel	viorel	viorel	viorel	PROPN	
ray	işın	ray	iş	PROPN	
ray	ray	ray	ray	PROPN	
relief	rahatlama	relief	rahatla	N;INDF;MASC;SG	
republică	cumhuriyet	republică	cumhuriyet	N;INDF;FEM;SG	
municipal	belediye	municipal	beledi	N;INDF;MASC;SG	
bulgară	bulgar	bulgar	bulga	ADJ;INDF;FEM;SG	
natal	natal	natal	natal	ADJ;INDF;MASC;SG	PROPN;NOM;SG;3
desemnat	belirlenmiş	desemnat	belirle	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
desemnat	atanmış	desemnat	atan	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
desemnat	atandı	desemnat	atan	ADJ;INDF;MASC;SG	
desemnat	atanan	desemnat	ata	ADJ;INDF;MASC;SG	
acoperă	koru	acoperi	koru	V;IND;3;PRS;FIN	
acoperă	kapak	acoperi	kapak	V;IND;3;PRS;FIN	
acoperă	örtüler	acoperi	örtü	V;IND;3;PRS;FIN	N;NOM;PL;3
acoperă	kapakları	acoperi	kapak	V;IND;3;PRS;FIN	N;ACC;PL;3
detaliu	detay	detaliu	detay	N;INDF;MASC;SG	
detaliu	ayrıntı	detaliu	ayrıntı	N;INDF;MASC;SG	
detaliu	detaylı	detaliu	detaylı	N;INDF;MASC;SG	
alice	alice	alica	alice	N;INDF;MASC;SG	
fondul	fon	fond	fon	N;DEF;MASC;SG	
fondul	fonu	fond	fonu	N;DEF;MASC;SG	
înălțimea	boy	înălțime	boy	N;DEF;FEM;SG	
înălțimea	yüksekliği	înălțime	yükseklik	N;DEF;FEM;SG	N;ACC;SG;3
înălțimea	yükseklik	înălțime	yükseklik	N;DEF;FEM;SG	N;NOM;SG;3
înălțimea	boyu	înălțime	boy	N;DEF;FEM;SG	N;NOM;SG;3
lituania	litvanya	lituanie	litvanya	PROPN	PROPN;NOM;SG;3
sainte	sainte	sainte	sain	PROPN	PROPN;NOM;SG;3
regim	mode	regim	mode	N;INDF;MASC;SG	
regim	modu	regim	modu	N;INDF;MASC;SG	
regim	kip	regim	kip	N;INDF;MASC;SG	
regim	kipi	regim	kipi	N;INDF;MASC;SG	
regim	mod	regim	mod	N;INDF;MASC;SG	
regim	rejim	regim	rejim	N;INDF;MASC;SG	
inima	kalp	inimă	kalp	N;DEF;FEM;SG	
inima	gönül	inimă	gönül	N;DEF;FEM;SG	
inima	kalbi	inimă	kalbi	N;DEF;FEM;SG	ADJ;NOM;SG;3
inima	yürek	inimă	yürek	N;DEF;FEM;SG	
francesco	francesco	francesco	francesco	PROPN	PROPN;NOM;SG;3
sare	tuz	sare	tuz	N;INDF;FEM;SG	
sare	salt	sare	salt	N;INDF;FEM;SG	
sare	tuzu	sare	tuz	N;INDF;FEM;SG	
guillaume	guillaume	guillaume	guillaume	N;INDF;FEM;PL	ADV
congo	kongo	congo	kongo	PROPN	
languedoc	languedoc	languedoc	languedoc	PROPN	PROPN;NOM;SG;3
sunet	sound	sunet	sound	N;INDF;MASC;SG	
utilizatorii	kullanıcı	utilizator	kullanıcı	N;DEF;MASC;PL	N;NOM;SG;3
utilizatorii	kullanıcıları	utilizator	kullanıcı	N;DEF;MASC;PL	N;ACC;PL;3
utilizatorii	kullanıcılar	utilizator	kullanıcı	N;DEF;MASC;PL	N;NOM;PL;3
florența	florence	florență	florence	N;DEF;FEM;SG	N;NOM;SG;3
florența	floransa	florență	floransa	N;DEF;FEM;SG	PROPN;NOM;SG;3
tineret	gençler	tineret	genç	N;INDF;MASC;SG	ADJ;NOM;PL;3
tineret	gençlik	tineret	gençlik	N;INDF;MASC;SG	
tineret	genç	tineret	genç	N;INDF;MASC;SG	
provence	provence	provenc	provence	N;INDF;MASC;SG	PROPN;NOM;SG;3
cursă	irk	cursă	irk	N;INDF;FEM;SG	
cursă	yarış	cursă	yarış	N;INDF;FEM;SG	
verlag	verlag	verlag	verlag	N;INDF;MASC;SG	
congresului	kongre	congres	kongre	N;DEF;MASC;SG	
congresului	meclis	congres	meclis	N;DEF;MASC;SG	
roussillon	roussillon	roussillon	roussillo	N;INDF;MASC;SG	INTJ
lincoln	lincoln	lincoln	lincoln	PROPN	PROPN;NOM;SG;3
christopher	christopher	christopher	christopher	PROPN	PROPN;NOM;SG;3
boris	boris	boris	boris	PROPN	
ernest	ernest	ernest	ernest	PROPN	
