maraş	maras	maraş	mara		N;NOM;INDF;MASC+FEM;SG
jeoloji	geologiska	jeoloji	geologisk		ADJ;NOM;PL
jeoloji	geologi	jeoloji	geologi		N;NOM;INDF;MASC+FEM;SG
bilhassa	särskilt	bilhassa	särskilt		ADV
bilhassa	speciellt	bilhassa	speciell		ADV
bilhassa	särskilt	bilhassa	särskilt		ADV
gençleri	tonåringar	genç	tonåring	ADJ;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
rom	rom	rom	rom		PROPN;NOM
rom	rom	rom	rom		PROPN;NOM
sofia	sofia	sofia	sofia		PROPN;NOM
grey	grå	grey	grå		N;NOM;INDF;MASC+FEM;SG
grey	grått	grey	gråda		ADJ;NOM;INDF;NEUT;SG
grey	gråa	grey	gråa		ADJ;NOM;PL
köşk	herrgården	köşk	herrgård		N;NOM;DEF;MASC+FEM;SG
köşk	herrgård	köşk	herrgård		N;NOM;INDF;MASC+FEM;SG
devasa	jättestor	devasa	jättestor		ADJ;NOM;INDF;MASC+FEM;SG
devasa	enorm	devasa	enorm		ADJ;NOM;INDF;MASC+FEM;SG
devasa	enormt	devasa	enorm		ADV
devasa	enorma	devasa	enorm		ADJ;NOM;PL
devasa	gigantisk	devasa	gigantisk		ADJ;NOM;INDF;MASC+FEM;SG
devasa	gigantiska	devasa	gigantisk		ADJ;NOM;PL
devasa	gigantiskt	devasa	gigantisk		ADJ;NOM;INDF;NEUT;SG
devasa	massiva	devasa	massiv		ADJ;NOM;PL
devasa	massiv	devasa	massiv		ADJ;NOM;INDF;MASC+FEM;SG
devasa	massivt	devasa	massiv		ADJ;NOM;INDF;NEUT;SG
devasa	massive	devasa	massive		N;NOM;INDF;MASC+FEM;SG
devasa	enorm	devasa	enorm		ADJ;NOM;INDF;MASC+FEM;SG
devasa	enorma	devasa	enorm		ADJ;NOM;PL
devasa	enormt	devasa	enorm		ADV
ghost	ghost	ghost	ghost		N;NOM;INDF;MASC+FEM;SG
ghost	vålnad	ghost	vålnad		N;NOM;INDF;MASC+FEM;SG
ghost	spöke	ghost	spöke		N;NOM;INDF;NEUT;SG
dre	dre	dre	dre		PROPN;NOM
düşüş	svacka	düşüş	svack		N;NOM;INDF;MASC+FEM;SG
düşüş	sänkning	düşüş	sänkning		N;NOM;INDF;MASC+FEM;SG
düşüş	minska	düşüş	minska		V;IMP;NFIN;ACT
düşüş	minskning	düşüş	minskning		N;NOM;INDF;MASC+FEM;SG
düşüş	nedgång	düşüş	nedgång		N;NOM;INDF;MASC+FEM;SG
düşüş	hösten	düşüş	höst		N;NOM;DEF;MASC+FEM;SG
düşüş	faller	düşüş	falla		V;IND;PRS;FIN;ACT
düşüş	fall	düşüş	fall		N;NOM;INDF;NEUT;SG
düşüş	ramla	düşüş	ramla		V;IMP;FIN;ACT
düşüş	höst	düşüş	höst		N;NOM;INDF;MASC+FEM;SG
düşüş	falla	düşüş	falla		V;IMP;FIN;ACT
vekil	regent	vekil	regent		N;NOM;INDF;MASC+FEM;SG
vekil	ombud	vekil	ombud		N;NOM;INDF;NEUT;SG
vekil	proxy	vekil	proxy		N;NOM;INDF;MASC+FEM;SG
vekil	ställföreträdare	vekil	ställföreträdare		N;NOM;INDF;MASC+FEM;SG
vekil	biträdande	vekil	biträdande		N;NOM;INDF;NEUT;SG
vekil	ställföreträdande	vekil	ställföreträdande		N;NOM;INDF;NEUT;SG
vekil	vice	vekil	vice		N;NOM;INDF;MASC+FEM;SG
kalsiyum	kalcium	kalsiyum	kalcium		N;NOM;INDF;NEUT;SG
rocky	rocky	rocky	rocky		PROPN;NOM
ideoloji	ideologi	ideoloji	ideologi		N;NOM;INDF;MASC+FEM;SG
ideoloji	ideologier	ideoloji	ideologia		N;NOM;INDF;MASC+FEM;PL
koy	lägger	koy	lägga	V;PFV;IMP;SG;2;POS;PRS	V;IND;PRS;FIN;ACT
plaka	plåtar	plaka	plåta		N;NOM;INDF;MASC+FEM;PL
plaka	tallrikar	plaka	tallrik		N;NOM;INDF;MASC+FEM;PL
plaka	plattor	plaka	plattor		N;NOM;INDF;MASC+FEM;PL
plaka	registreringsskylt	plaka	registreringsskylt		N;NOM;INDF;MASC+FEM;SG
plaka	plåt	plaka	plåt		N;NOM;INDF;MASC+FEM;SG
plaka	tallrik	plaka	tallrik		N;NOM;INDF;MASC+FEM;SG
vista	vista	vista	vist		N;NOM;INDF;NEUT;SG
saltanatı	regera	saltanat	regera	N;NOM;SG;3	V;IMP;FIN;ACT
saltanatı	härska	saltanat	härsk	N;NOM;SG;3	V;IMP;FIN;ACT
levi	levi	levi	levi		N;NOM;INDF;MASC+FEM;SG
metropolitan	metropolitan	metropolitan	metropolitan		N;NOM;INDF;MASC+FEM;SG
kapıları	grindar	kapı	grinda	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
kapıları	gates	kapı	gate	N;ACC;PL;3	PROPN;NOM
kapıları	portar	kapı	porta	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
kapıları	dörrarna	kapı	dörr	N;ACC;PL;3	N;NOM;DEF;MASC+FEM;PL
kapıları	dörrar	kapı	dörr	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
slogan	motto	slogan	motto		N;NOM;INDF;NEUT;SG
slogan	mottot	slogan	mottot		N;NOM;INDF;NEUT;SG
slogan	slogan	slogan	sloga		N;NOM;INDF;MASC+FEM;SG
slogan	slagord	slogan	slagord		N;NOM;INDF;NEUT;PL
hero	hjälten	hero	hjält		N;NOM;DEF;MASC+FEM;SG
hero	hero	hero	hero		N;NOM;INDF;MASC+FEM;SG
hero	hjälte	hero	hjälte		N;NOM;INDF;MASC+FEM;SG
rex	rex	rex	rex		N;NOM;INDF;MASC+FEM;SG
mrs	fru	mrs	fru		N;NOM;INDF;MASC+FEM;SG
şahit	vittnen	şahit	vittne		N;NOM;INDF;NEUT;PL
şahit	vittne	şahit	vittne		N;NOM;INDF;NEUT;SG
şahit	bevittnat	şahit	bevittnad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
şahit	bevittnade	şahit	bevittnad		V;PST;V.PTCP;ACT
şahit	vittne	şahit	vittne		N;NOM;INDF;NEUT;SG
şahit	bevittna	şahit	bevitten		V;IMP;FIN;ACT
vfl	vfl	vfl	vfl		PROPN;NOM
tez	avhandling	tez	avhandling		N;NOM;INDF;MASC+FEM;SG
tez	tes	tez	tes		N;NOM;INDF;MASC+FEM;SG
tez	avhandling	tez	avhandling		N;NOM;INDF;MASC+FEM;SG
mevki	ställning	mevki	ställning		N;NOM;INDF;MASC+FEM;SG
mevki	position	mevki	position		N;NOM;INDF;MASC+FEM;SG
mevki	ståndpunkt	mevki	ståndpunkt		N;NOM;INDF;MASC+FEM;SG
mevki	befattning	mevki	befattning		N;NOM;INDF;MASC+FEM;SG
lil	lil	lil	lil		PROPN;NOM
lionel	lionel	lionel	lionel		PROPN;NOM
mısırlı	egyptiska	mısırlı	egyptisk		ADJ;NOM;PL
mısırlı	egyptisk	mısırlı	egyptisk		ADJ;NOM;INDF;MASC+FEM;SG
mısırlı	egyptier	mısırlı	egypti		N;NOM;INDF;MASC+FEM;PL
homo	homo	homo	homo		N;NOM;INDF;MASC+FEM;SG
kullanışlı	bekvämt	kullanışlı	bekvämt		ADJ;NOM;INDF;NEUT;SG
kullanışlı	bekväm	kullanışlı	bekväm		ADJ;NOM;INDF;MASC+FEM;SG
kullanışlı	användbar	kullanışlı	användbar		ADJ;NOM;INDF;MASC+FEM;SG
kullanışlı	användbara	kullanışlı	användbar		ADJ;NOM;PL
kullanışlı	användbart	kullanışlı	användbar		ADJ;NOM;INDF;NEUT;SG
kullanışlı	nyttig	kullanışlı	nyttig		ADJ;NOM;INDF;MASC+FEM;SG
kullanışlı	händig	kullanışlı	händig		ADJ;NOM;INDF;MASC+FEM;SG
kullanışlı	handy	kullanışlı	handy		N;NOM;INDF;MASC+FEM;SG
drake	drake	drake	drake		N;NOM;INDF;MASC+FEM;SG
keşfedildi	upptäckt	keşfet	upptäcka	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
keşfedildi	upptäckta	keşfet	upptäckt	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
keşfedildi	upptäckte	keşfet	upptäcka	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;ACT
pul	stämpel	pul	stämpel		N;NOM;INDF;MASC+FEM;SG
pul	stämplar	pul	stämpla		N;NOM;INDF;MASC+FEM;PL
pul	frimärken	pul	frimärke		N;NOM;INDF;NEUT;PL
pul	fjäll	pul	fjäll		N;NOM;INDF;NEUT;SG
gözlemevi	observatoriet	gözlemevi	observatorium		N;NOM;DEF;NEUT;SG
gözlemevi	observatorium	gözlemevi	observatorium		N;NOM;INDF;NEUT;SG
panathinaikos	panathinaikos	panathinaikos	panathinaikos	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
earl	earl	earl	earl		PROPN;NOM
pazartesi	måndagar	pazartesi	måndag		N;NOM;INDF;MASC+FEM;PL
pazartesi	måndag	pazartesi	måndag		N;NOM;INDF;MASC+FEM;SG
hamlet	hamlet	hamlet	hamlet		N;NOM;INDF;NEUT;SG
reed	reed	reed	reed		PROPN;NOM
muammer	muammar	muammer	muamma		PROPN;NOM
trick	trick	trick	trick		N;NOM;INDF;NEUT;SG
trick	bus	trick	bus		N;NOM;INDF;MASC+FEM;SG
trick	tricket	trick	trick		N;NOM;DEF;NEUT;SG
eintracht	eintracht	eintracht	eintracht	PROPN;NOM;SG;3	PROPN;NOM
dante	dante	dant	dant		PROPN;NOM
mississippi	mississippi	mississippi	mississippi	N;NOM;SG;3	PROPN;NOM
marina	marina	marina	marin	N;DAT;SG;3	ADJ;NOM;PL
spesifik	specifik	spesifik	specifik		ADJ;NOM;INDF;MASC+FEM;SG
spesifik	specifika	spesifik	specifik		ADJ;NOM;PL
spesifik	särskilda	spesifik	särskild		ADJ;NOM;PL;PST;V.PTCP
spesifik	specifikt	spesifik	specifikt		ADV
bilinç	medvetandet	bilinç	medvetande		N;NOM;DEF;NEUT;SG
bilinç	medvetande	bilinç	medvetande		ADJ;NOM;PRS;V.PTCP
ideolojik	ideologisk	ideolojik	ideologisk		ADJ;NOM;INDF;MASC+FEM;SG
ideolojik	ideologiskt	ideolojik	ideologisk		ADJ;NOM;INDF;NEUT;SG
ideolojik	ideologiska	ideolojik	ideologisk		ADJ;NOM;PL
etli	köttiga	etli	köttig		ADJ;NOM;PL
etli	köttig	etli	köttig		ADJ;NOM;INDF;MASC+FEM;SG
sms	sms	sms	sm		N;NOM;INDF;NEUT;SG
hendek	diket	hendek	dik		N;NOM;DEF;NEUT;SG
hendek	dike	hendek	dike		N;NOM;INDF;NEUT;SG
hendek	trench	hendek	trench		N;NOM;INDF;MASC+FEM;SG
hendek	vallgraven	hendek	vallgrav		N;NOM;DEF;MASC+FEM;SG
eğri	eger	eğri	ege		V;IMP;FIN;ACT
eğri	sned	eğri	sned		N;NOM;INDF;MASC+FEM;SG
eğri	snett	eğri	sne		ADV
eğri	krokig	eğri	krokig		ADJ;NOM;INDF;MASC+FEM;SG
eğri	kurva	eğri	kurva		N;NOM;INDF;MASC+FEM;SG
nesneler	objekt	nesne	objekt	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
nesneler	föremål	nesne	föremål	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
odun	ved	odun	ved		N;NOM;INDF;MASC+FEM;SG
odun	ved	odun	ved		N;NOM;INDF;MASC+FEM;SG
odun	trä	odun	trä		N;NOM;INDF;NEUT;SG
odun	virke	odun	virken		N;NOM;INDF;NEUT;SG
odun	timmer	odun	timme		N;NOM;INDF;MASC+FEM;PL
odun	virke	odun	virken		N;NOM;INDF;NEUT;SG
içten	uppriktig	içten	uppriktig		ADJ;NOM;INDF;MASC+FEM;SG
içten	uppriktiga	içten	uppriktig		ADJ;NOM;PL
içten	uppriktigt	içten	uppriktig		ADJ;NOM;INDF;NEUT;SG
linda	linda	linda	linda		N;NOM;INDF;MASC+FEM;SG
rahatsızlık	störningar	rahatsızlık	störning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
rahatsızlık	olägenheter	rahatsızlık	olägenhet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
adlar	namn	ad	namn	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
bira	öl	bira	öl		N;NOM;INDF;NEUT;SG
bira	ale	bira	ale		N;NOM;INDF;MASC+FEM;SG
bira	öl	bira	öl		N;NOM;INDF;NEUT;SG
yang	yang	yang	yang		N;NOM;INDF;MASC+FEM;SG
yang	yangs	yang	yang		N;NOM;INDF;MASC+FEM;SG
yurtdışı	internationalen	yurtdışı	international		N;NOM;DEF;MASC+FEM;SG
yurtdışı	international	yurtdışı	international		N;NOM;INDF;MASC+FEM;SG
yurtdışı	internationell	yurtdışı	internationell		ADJ;NOM;INDF;MASC+FEM;SG
yurtdışı	internationella	yurtdışı	internationell		ADJ;NOM;PL
yurtdışı	internationellt	yurtdışı	internationell		ADJ;NOM;INDF;NEUT;SG
yurtdışı	utomlands	yurtdışı	utomlands		ADV
yurtdışı	utomeuropeiska	yurtdışı	utomeuropeiska		ADJ;NOM;PL
yurtdışı	utlandet	yurtdışı	utland		N;NOM;DEF;NEUT;SG
yurtdışı	utomlands	yurtdışı	utomlands		ADV
denetleme	revisionen	denetle	revision	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;DEF;MASC+FEM;SG
denetleme	revision	denetle	revision	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
denetleme	inspektioner	denetle	inspektion	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;PL
denetleme	inspektion	denetle	inspektion	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
denetleme	besiktning	denetle	besiktning	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
timberlake	timberlake	timberlake	timberlake		PROPN;NOM
ayırmak	separering	ayır	separering	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
ayırmak	separera	ayır	separera	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;NFIN;ACT
basında	tryck	bas	tryck	N;ESS;SG;3	N;NOM;INDF;NEUT;SG
basında	press	bas	press	N;ESS;SG;3	N;NOM;INDF;MASC+FEM;SG
basında	pressen	bas	press	N;ESS;SG;3	N;NOM;DEF;MASC+FEM;SG
basında	media	bas	media	N;ESS;SG;3	N;NOM;INDF;NEUT;SG
basında	medier	bas	medie	N;ESS;SG;3	N;NOM;INDF;MASC+FEM;PL
basında	massmedia	bas	massmedium	N;ESS;SG;3	N;NOM;INDF;NEUT;PL
basında	medierna	bas	medie	N;ESS;SG;3	N;NOM;DEF;MASC+FEM;PL
shaw	shaw	shaw	shaw		PROPN;NOM
işlev	funktion	işlev	funktion		N;NOM;INDF;MASC+FEM;SG
işlev	funktionen	işlev	funktion		N;NOM;DEF;MASC+FEM;SG
işlev	befattning	işlev	befattning		N;NOM;INDF;MASC+FEM;SG
çevrede	kring	çevre	kring	N;ESS;SG;3	ADP
çevrede	omkring	çevre	omkring	N;ESS;SG;3	ADV
çevrede	runt	çevre	runt	N;ESS;SG;3	ADV
mikro	micro	mikro	micro		N;NOM;INDF;NEUT;SG
mikro	mikro	mikro	mikro		N;NOM;INDF;MASC+FEM;SG
armut	päron	armut	päron		N;NOM;INDF;NEUT;SG
armut	päron	armut	päron		N;NOM;INDF;NEUT;SG
hopkins	hopkins	hopkins	hopkins		PROPN;NOM
sonlu	ändliga	sonlu	ändlig		ADJ;NOM;PL
mekân	mötesplats	mekân	mötesplats		N;NOM;INDF;MASC+FEM;SG
mekân	lokalen	mekân	lokal		N;NOM;DEF;MASC+FEM;SG
atlantic	atlantic	atlantic	atlantic	PROPN;NOM;SG;3	PROPN;NOM
atlantic	atlanten	atlantic	atlant	PROPN;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
atlantic	atlantiska	atlantic	atlantisk	PROPN;NOM;SG;3	ADJ;NOM;PL
sorumluluğu	ansvarstagande	sorumluluk	ansvarstagande	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
sorumluluğu	ansvar	sorumluluk	ansvar	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
evlat	boy	evlat	boy		N;NOM;INDF;NEUT;SG
evlat	pojke	evlat	pojke		N;NOM;INDF;MASC+FEM;SG
evlat	gosse	evlat	gosse		N;NOM;INDF;MASC+FEM;SG
evlat	pojk	evlat	pojk		N;NOM;INDF;MASC+FEM;SG
evlat	sonen	evlat	son		N;NOM;DEF;MASC+FEM;SG
evlat	son	evlat	son		N;NOM;INDF;MASC+FEM;SG
string	snöre	string	snöra		N;NOM;INDF;NEUT;SG
string	sträng	string	sträng		N;NOM;INDF;MASC+FEM;SG
string	string	string	string		N;NOM;INDF;MASC+FEM;SG
gündelik	tillfälliga	gündelik	tillfällig		ADJ;NOM;PL
çaldı	stal	çal	stal	V;PFV;IND;SG;3;POS;PST	V;IMP;FIN;ACT
üretir	genererar	üretir	generera	V;IPFV;IND;SG;3;POS;CAUS	V;IND;PRS;FIN;ACT
üretir	producerar	üretir	producera	V;IPFV;IND;SG;3;POS;CAUS	V;IND;PRS;FIN;ACT
kızılderilileri	indier	kızılderili	indi	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;NEUT;SG
kızılderilileri	indianer	kızılderili	indian	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;PL
kızılderilileri	indianerna	kızılderili	indian	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;DEF;MASC+FEM;PL
mar	mar	mar	mar		NUM;NOM
basılmış	präglade	basıl	prägla	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
basılmış	tryckt	basıl	trycka	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
basılmış	tryckta	basıl	trycka	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
bach	bach	bach	bach		N;NOM;INDF;NEUT;SG
mitolojik	mytologiska	mitolojik	mytologisk		ADJ;NOM;PL
orantılı	proportionell	orantılı	proportionell		ADJ;NOM;INDF;MASC+FEM;SG
orantılı	proportionerligt	orantılı	proportionerlig		ADJ;NOM;INDF;NEUT;SG
orantılı	proportionella	orantılı	proportionell		ADJ;NOM;PL
orantılı	proportionerlig	orantılı	proportionerlig		ADJ;NOM;INDF;MASC+FEM;SG
orantılı	proportionellt	orantılı	proportionell		ADV
gurur	högmod	gurur	högmod		N;NOM;INDF;NEUT;SG
gurur	stolthet	gurur	stolthet		N;NOM;INDF;MASC+FEM;SG
gurur	pride	gurur	pride		N;NOM;INDF;MASC+FEM;SG
gurur	stolt	gurur	stolt		ADJ;NOM;INDF;MASC+FEM;SG
gurur	stolta	gurur	stolta		ADJ;NOM;PL
edmund	edmund	ed	edmund		PROPN;NOM
andronikos	andronikos	andronikos	andronikos		N;NOM;INDF;MASC+FEM;SG
restorasyon	återställande	restorasyon	återställande	N;NOM;SG;3	ADJ;NOM;PRS;V.PTCP
ziyareti	besöker	ziyaret	besöka	N;ACC;SG;3	V;IND;PRS;FIN;ACT
ziyareti	besöka	ziyaret	besöka	N;ACC;SG;3	V;IMP;FIN;ACT
ziyareti	besökande	ziyaret	besökande	N;ACC;SG;3	ADJ;NOM;PRS;V.PTCP
sergio	sergio	sergio	sergio		PROPN;NOM
delil	bevis	delil	bevis		N;NOM;INDF;NEUT;SG
delil	bevis	delil	bevis		N;NOM;INDF;NEUT;SG
delil	belägg	delil	belägg		N;NOM;INDF;NEUT;SG
delil	bevisning	delil	bevisning		N;NOM;INDF;MASC+FEM;SG
delil	bevismaterial	delil	bevismaterial		N;NOM;INDF;NEUT;SG
kentler	resmål	kent	resmål	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
kurtarır	räddar	kurtar	rädda	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;ACT
izole	isolerade	izole	isolerad		ADJ;NOM;PL;PST;V.PTCP
izole	isolerat	izole	isolerad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
izole	isolerad	izole	isolerad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
izole	isolering	izole	isolering		N;NOM;INDF;MASC+FEM;SG
izole	isolera	izole	isolera		V;IMP;FIN;ACT
izole	isolerade	izole	isolerad		ADJ;NOM;PL;PST;V.PTCP
izole	isolerat	izole	isolerad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
izole	isolerad	izole	isolerad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
senatör	senator	senatör	senator		N;NOM;INDF;MASC+FEM;SG
senatör	senatorn	senatör	senator		N;NOM;DEF;MASC+FEM;SG
tiger	tiger	tiger	tig		N;NOM;INDF;MASC+FEM;SG
turbo	turboladdad	turbo	turboladdad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
turbo	turbo	turbo	turbo		N;NOM;INDF;MASC+FEM;SG
olgun	mognad	olgun	mognad		N;NOM;INDF;MASC+FEM;SG
olgun	löptid	olgun	löptid		N;NOM;INDF;MASC+FEM;SG
olgun	förfaller	olgun	förfalla		V;IND;PRS;FIN;ACT
olgun	mogen	olgun	mogen		ADJ;NOM;INDF;MASC+FEM;SG
olgun	mogna	olgun	mogen		ADJ;NOM;PL
olgun	moget	olgun	mogen		ADJ;NOM;INDF;NEUT;SG
olgun	mogen	olgun	mogen		ADJ;NOM;INDF;MASC+FEM;SG
olgun	mogna	olgun	mogen		ADJ;NOM;PL
kendimi	själv	kendi	själv	PRO;ACC;SG;1;REFL	ADJ;NOM;INDF;MASC+FEM;SG
topal	halta	topal	halta		V;IMP;NFIN;ACT
topal	gimp	topal	gimp		N;NOM;INDF;NEUT;SG
topal	lam	topal	lam		N;NOM;INDF;MASC+FEM;SG
topal	lama	topal	lama		N;NOM;INDF;MASC+FEM;SG
suzuki	suzuki	suzuki	suzuki		N;NOM;INDF;MASC+FEM;SG
toplandı	samlat	topla	samla	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
toplandı	samlad	topla	samla	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
toplandı	samlade	topla	samla	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
toplandı	insamlade	topla	insamla	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
toplandı	samlat	topla	samla	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
toplandı	samlad	topla	samla	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
toplandı	samlade	topla	samla	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
toplandı	monterade	topla	montera	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
toplandı	sammansatta	topla	sammansatta	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
fischer	fischer	fischer	fisch	PROPN;NOM;SG;3	PROPN;NOM
kapılı	grindar	kapılı	grinda		N;NOM;INDF;MASC+FEM;PL
ayrık	diskret	ayrık	diskret		ADJ;NOM;INDF;NEUT;SG
ayrık	diskreta	ayrık	diskret		ADJ;NOM;PL
honduras	honduras	honduras	hondura	PROPN;NOM;SG;3	N;GEN;INDF;MASC+FEM;SG
cesaret	inälvor	cesaret	inälvor		N;NOM;INDF;MASC+FEM;PL
cesaret	tarmar	cesaret	tarm		N;NOM;INDF;MASC+FEM;PL
cesaret	kurage	cesaret	kurage		N;NOM;INDF;NEUT;SG
cesaret	modet	cesaret	modet		N;NOM;DEF;NEUT;SG
cesaret	mod	cesaret	mod		N;NOM;INDF;NEUT;SG
cesaret	vågar	cesaret	våga		V;IND;PRS;FIN;ACT
cesaret	våga	cesaret	våga		V;IMP;FIN;ACT
cesaret	törs	cesaret	töra		V;IND;FIN;PASS
cesaret	tapperhet	cesaret	tapperhet		N;NOM;INDF;MASC+FEM;SG
cesaret	mod	cesaret	mod		N;NOM;INDF;NEUT;SG
bristol	bristol	bristol	bristol	PROPN;NOM;SG;3	PROPN;NOM
giles	giles	gil	giles		PROPN;NOM
endişe	ångest	endiş	ångest		N;NOM;INDF;MASC+FEM;SG
endişe	bekymrad	endiş	bekymrad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
endişe	berört	endiş	beröra		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
endişe	berörda	endiş	berörd		ADJ;NOM;PL;PST;V.PTCP
endişe	berörd	endiş	berörd		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
endişe	oroliga	endiş	orolig		ADJ;NOM;PL
endişe	oroad	endiş	oroa		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
endişe	oroade	endiş	oroa		ADJ;NOM;PL;PST;V.PTCP
endişe	orolig	endiş	orolig		ADJ;NOM;INDF;MASC+FEM;SG
endişe	bekymrad	endiş	bekymrad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
endişe	oroar	endiş	oro		V;IND;PRS;FIN;ACT
endişe	bekymmer	endiş	bekymmer		N;NOM;INDF;NEUT;SG
endişe	oro	endiş	oro		N;NOM;INDF;MASC+FEM;SG
endişe	omtanke	endiş	omtanke		N;NOM;INDF;MASC+FEM;SG
schmidt	schmidt	schmidt	schmidt		N;NOM;INDF;MASC+FEM;SG
sánchez	sánchez	sánchez	sánchez	PROPN;NOM;SG;3	PROPN;NOM
çoğul	plural	çoğul	plural		N;NOM;INDF;NEUT;SG
vicente	vicente	vicen	vicente	PROPN;NOM;SG;3	PROPN;NOM
öğle	lunch	öğle	lunch		N;NOM;INDF;MASC+FEM;SG
öğle	middagstid	öğle	middagstid		N;NOM;INDF;MASC+FEM;SG
öğle	noon	öğle	noon		N;NOM;INDF;MASC+FEM;SG
pistons	kolvar	pistons	kolvar		N;NOM;INDF;MASC+FEM;PL
pen	pen	pen	pen		N;NOM;INDF;MASC+FEM;SG
pen	penna	pen	penna		N;NOM;INDF;MASC+FEM;SG
pen	pennan	pen	penna		N;NOM;DEF;MASC+FEM;SG
durur	slutar	dur	sluta	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;ACT
durur	stoppar	dur	stoppa	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;ACT
durur	hållplatser	dur	hållplats	V;IPFV;IND;SG;3;POS	N;NOM;INDF;MASC+FEM;PL
storm	stormen	stor	storm		N;NOM;DEF;MASC+FEM;SG
storm	storm	stor	stor		N;NOM;INDF;MASC+FEM;SG
oyuncak	leksaker	oyuncak	leksak	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
kaş	ögonbrynen	kaş	ögonbryn		N;NOM;DEF;NEUT;PL
kaş	ögonbryn	kaş	ögonbryn		N;NOM;INDF;NEUT;PL
kaş	kas	kaş	kas		V;IMP;FIN;ACT
kaş	muskel	kaş	muskel		N;NOM;INDF;MASC+FEM;SG
kaş	muskler	kaş	muskl		N;NOM;INDF;NEUT;PL
kaş	musklerna	kaş	muskl		N;NOM;DEF;MASC+FEM;PL
